SNP,Chr,Pos,Effect,SE,MID2_TPO2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
1868,4,568131,-0.474863055906348,0.255563608192076,0.0639869719537969
1869,4,571075,0.0137008309023265,0.0607335195984283,0.821651428031218
1870,4,572183,0.0214835813021912,0.0610395873436322,0.72507719246898
1871,4,573409,0.0182216218680271,0.0613474266678541,0.766623335979001
1872,4,574801,0.0192617841026443,0.0606000919610798,0.750786100966648
1873,4,575378,0.0178113911173237,0.0606520058071172,0.769186232336146
1874,4,575468,0.0164586758851564,0.0607820552374985,0.786717098549655
1875,4,576298,0.00479557289881849,0.0650868759601814,0.941307089092512
1876,4,576324,-0.0143094715904986,0.0722794474262971,0.843179143760194
1877,4,576408,-0.0134037651041832,0.0640828360889148,0.834441561714709
1878,4,576758,-0.0044055086937933,0.0612334177619129,0.942685507527571
1879,4,577415,-0.0143275231854507,0.0609006622874007,0.814142931602444
1880,4,577658,-0.0114164693846788,0.0603815658410078,0.850144968048161
1881,4,577740,-0.00553212282652993,0.0601916466043192,0.926822887305754
1882,4,578506,-0.00321581577640662,0.0617424801160502,0.95849095885306
1883,4,578512,-0.00321581577640662,0.0617424801160502,0.95849095885306
1884,4,579070,-0.00856129307710463,0.0604896852967398,0.887529544638241
1885,4,579494,-0.003552565149336,0.0606696667939679,0.95333899378765
1886,4,579699,-0.00775860607602907,0.0609421924827641,0.898766814410271
1887,4,579809,0.000868340922554722,0.0604376756408088,0.988544870078515
1888,4,579869,-0.0182593918421894,0.0604835942447402,0.762913702429941
1889,4,580657,-0.00720360335168624,0.0613882171571557,0.906653364167884
1890,4,582525,-0.00864776179821569,0.0603828689660928,0.886201716628881
1891,4,584486,0.00162961889795876,0.0612850053092888,0.978801116406821
1892,4,584912,-0.0120172095794124,0.0612853541530415,0.844655562385522
1893,4,588662,-0.0248410477100651,0.0602865897037662,0.68055338171673
1894,4,589651,0.000967860426455969,0.0705460745528185,0.989061476474822
1895,4,590025,0.020135199604104,0.0605912741627399,0.739851017887278
1896,4,590826,-0.0165892994157661,0.0610777277008064,0.786080963356574
1897,4,590885,-0.0119025690692591,0.060402115674635,0.843897516034674
1898,4,590984,-0.00601364300670904,0.0609427510382539,0.921450803307991
1899,4,591356,0.0271772034411226,0.0609264228309158,0.655823078788605
1900,4,591435,0.0170231229797464,0.0613110210384738,0.781442106610467
1901,4,591697,0.0134859329364594,0.0633065690171757,0.831429803485136
1902,4,591983,0.0189660384307462,0.0605009153102409,0.754098507786991
1903,4,592527,0.0557030413486821,0.103529726534431,0.590889112343602
1904,4,592539,-0.0916156373268961,0.104812077079655,0.382661181848462
1905,4,592839,0.0177925199977367,0.060713884585801,0.769652150381534
1906,4,592980,0.0128600428217776,0.0826934114222814,0.876504437998054
1907,4,592981,0.127974373311776,0.0874582324316291,0.144285323552469
1908,4,593354,0.0937848997986936,0.127810543086208,0.463569519938233
1909,4,593354,0.0234524861741372,0.0905878449851097,0.795869316816387
1910,4,593358,0.0270697426310269,0.070854320619759,0.702655746227798
1911,4,593359,0.0270697426310269,0.070854320619759,0.702655746227798
1912,4,593362,0.023523158596316,0.0721717062021616,0.74466798775838
1913,4,593676,0.055978324424995,0.0610021660732818,0.359431354361521
1914,4,594369,0.064990961725389,0.0609773592112461,0.28723291631048
1915,4,597710,0.0863854553304371,0.0609015694889161,0.156943462659948
1916,4,598800,0.0972520244029482,0.0617578092765743,0.116213995012381
1917,4,600513,0.0953434189070994,0.0621485203613915,0.125895359076591
1918,4,604043,0.13495788538424,0.0604139426815797,0.0261163521648017
1919,4,605641,0.153741963391427,0.0613035788159074,0.0125939470916046
1920,4,605918,0.131612483343976,0.0601391533811923,0.0292905066294
1921,4,607042,-0.0836938346122804,0.0976056214495437,0.391767288064693
1922,4,608349,0.12222145730598,0.0606734040844363,0.0447239400176654
1923,4,608355,0.120710786980113,0.060866298833632,0.0481182971520645
1924,4,609905,0.141064838492123,0.0611818050499554,0.0217083964020522
1925,4,610797,0.137176475692026,0.0605488208908524,0.0240841536938067
1926,4,611309,0.134839310156428,0.0605457131576806,0.0265730455156974
1927,4,613791,0.117368890792422,0.0608993342066843,0.0547493694355471
1928,4,614738,0.112631126689381,0.0603912496808808,0.0630075863594695
1929,4,618428,0.0340618096528146,0.0609911347486792,0.576876529572661
1930,4,619541,0.02958761344497,0.0608297308906818,0.62698504284714
1931,4,620206,0.0197548254081827,0.0608136704172572,0.745493192263207
1932,4,620786,0.0164856888451618,0.0605199285985363,0.785472973116192
1933,4,621613,0.0605848709631965,0.0600921786529233,0.314049539558983
1934,4,621879,-0.114252979640185,0.0878473352525009,0.194248754201748
1935,4,621945,0.0421501682397255,0.0615178517619738,0.49368650465628
1936,4,621999,0.0785825417233491,0.0617009079725686,0.203641658537136
1937,4,622259,0.041447534719062,0.0601986218981965,0.491582007617432
1938,4,622563,0.0312343631223839,0.0601336086873885,0.603796140155758
1939,4,623642,0.0371869294380345,0.0610402390323156,0.542770563744719
1940,4,624555,0.06208531814325,0.0604955532701924,0.305462806970833
1941,4,628884,0.0167332563386793,0.0662425558343863,0.800719844321715
1942,4,629042,-0.0104196330539892,0.0617587685141728,0.866117418326799
1943,4,629973,0.000982770936033717,0.0598099071147618,0.986899373461132
1944,4,630817,-0.0162590130452606,0.0612386024307196,0.790777230157222
1945,4,631409,0.0180624682492254,0.0596124816522421,0.762069795228977
1946,4,636237,-0.0566561588091705,0.0592313326637384,0.33946244911103
1947,4,636347,-0.0501137949690973,0.059619803795971,0.401165589950553
1948,4,636391,-0.0393119446212725,0.0592260930396629,0.507276842740919
1949,4,636810,-0.026037439888453,0.0599635808915789,0.664393322764783
1950,4,636879,6.37511836371063e-05,0.0605367669808789,0.999160343921024
1951,4,637598,-0.019583934133813,0.0609311123166962,0.748089116198513
1952,4,638340,-0.0449033419569478,0.0591376591223899,0.448178666892405
1953,4,639037,-0.022405501968227,0.0590734085941323,0.704706244594052
1954,4,641585,-0.00582815730302351,0.0594896946673355,0.922012360805583
1955,4,641978,-0.000865477160636979,0.0596603032298139,0.988433888687888
1956,4,642192,-0.0126724369210217,0.0599529968266518,0.832718302633708
1957,4,643795,-0.0168556373272826,0.0597642478805706,0.778081595122317
1958,4,644586,-0.00104630040568077,0.0594209726922508,0.985961308855051
1959,4,645245,-0.00436143166553757,0.0594588139580109,0.941567441705114
1960,4,645433,-0.227920265424854,0.245289101680323,0.353425398708039
1961,4,654608,0.0938866339760729,0.123259408080581,0.446747935659077
1962,4,657631,-0.0201029279975632,0.060760258669544,0.740949162935319
1963,4,660338,0.0275553733700028,0.0599136450967852,0.645858105746233
1964,4,663656,0.0172579960439298,0.0594238142321453,0.77166378552175
1965,4,664068,-0.00279917293508564,0.0594425356353149,0.962467806001541
1966,4,664414,-0.00326246638356226,0.0593830214800481,0.956217839016577
1967,4,664456,-0.00210334701245565,0.0596917704559826,0.971910834479094
1968,4,665001,0.00304474650742484,0.0596601009171406,0.959326586663613
1969,4,665217,-0.00423431131998087,0.0623822374213132,0.94592207732353
1970,4,667976,-0.021264643979988,0.070837516992669,0.764209689577562
1971,4,667986,0.00547164111627167,0.0598164421752058,0.927167958256957
1972,4,667994,0.0171860657922042,0.0601559974078398,0.775281872758307
1973,4,668101,-0.00446820181163843,0.0591733319931529,0.939851400091001
1974,4,668118,-0.00939132568671772,0.0595073592100595,0.874690539684196
1975,4,668204,-0.00620444598198078,0.0674229571466502,0.926732163561684
1976,4,668207,-0.00127597795665679,0.0677564643048225,0.984985904200392
1977,4,668225,-0.0472145982202321,0.0645029776217364,0.464669207990538
1978,4,668232,-0.0370823985380196,0.0645471725129511,0.565994921195814
1979,4,668243,-0.0120805460713084,0.0658486866040244,0.854543075152633
1980,4,668687,0.0792029264341974,0.151194963033021,0.600714154703305
1981,4,668780,-0.0247549653466578,0.0665616760018315,0.710182871577689
1982,4,671424,-0.0163828889570045,0.0594245159472483,0.782945629401266
1983,4,671820,0.00365688901349352,0.0609718168295545,0.952208123510988
1984,4,672752,-0.034443903064688,0.0592065914671663,0.561101077429008
1985,4,672865,-0.0298880996386379,0.0592857664728652,0.614480188641555
1986,4,673119,-0.0326048942646022,0.059123192117647,0.581657795860902
1987,4,674432,-0.0400843547470944,0.0591909200835146,0.498719799567958
1988,4,675810,0.00594658770382858,0.0593147094184934,0.920198909458979
1989,4,675982,-0.00016239602910589,0.0599888175721673,0.997841574516211
1990,4,677658,-0.0499815316224775,0.059331676869105,0.400129505999511
1991,4,678135,-0.110047566346911,0.0637550523806804,0.0852045054938612
1992,4,679438,-0.0355506077576658,0.059195384221374,0.548515902722852
1993,4,679624,-0.0260928835456272,0.0594676590722231,0.661093473792075
1994,4,680423,-0.053127784899559,0.0590959443911543,0.369260695982895
1995,4,680477,-0.0497584728621334,0.0592038359036291,0.401219264859343
1996,4,680490,-0.0539109984708526,0.0590268825737421,0.361692595315571
1997,4,681327,-0.0318339782162392,0.0592519358262595,0.591423225404788
1998,4,681488,-0.0486760954483852,0.059098413634313,0.410697578832547
1999,4,681972,0.0069966375643844,0.128907669916274,0.956745697552613
2000,4,682178,-0.0464633127246609,0.0591720939340719,0.432849284435826
2001,4,687169,-0.0431333359927503,0.0596922926974399,0.470407355978736
2002,4,687895,-0.0305536170636145,0.0596381535670978,0.608749826178866
2003,4,688005,0.0735702737533437,0.0707743428836502,0.299281465670212
2004,4,688062,0.0176774427994615,0.093934706337985,0.850836927258433
2005,4,689337,-0.05340793812107,0.0592398814335613,0.367908662774681
2006,4,692323,-0.0172206471885906,0.0597154878589695,0.773226477625385
2007,4,693387,-0.0131066419363337,0.0612267938540282,0.830618330741691
2008,4,694335,-0.0135880278725948,0.0591442335124678,0.818423832406205
2009,4,694920,-0.0303529394872473,0.0593085842659426,0.609125082502368
2010,4,695803,-0.0432595314969469,0.0594317151159995,0.467165712157085
2011,4,696549,-0.0342084836371956,0.0592800890361066,0.564263158246455
2012,4,696696,-0.033474272739962,0.0590827320974001,0.571369056562077
2013,4,697690,-0.0453351052755203,0.0593521565131558,0.445477301115891
2014,4,698189,-0.0479395278076364,0.0594371819145883,0.420464298999453
2015,4,698339,-0.0387787476515641,0.0597974368771164,0.517082052748934
2016,4,700036,-0.0418454409452821,0.0595771869410191,0.482909110526694
2017,4,700250,-0.042747766777859,0.0591160631319036,0.470087514341943
2018,4,700621,-0.0466480783001525,0.059701129817908,0.43511447161411
2019,4,700855,-0.0627254442197869,0.0601434898085062,0.297694466780847
2020,4,703521,-0.0672112722174204,0.0595951347646069,0.260171212697184
2021,4,705139,-0.0658966177441361,0.0601990006429871,0.274417929112045
2022,4,706032,-0.0861561184909552,0.0594192502683043,0.147954825058065
2023,4,707926,-0.0940966179466246,0.0595362176967493,0.114889425976086
2024,4,708514,-0.0805919231947311,0.0599725496332504,0.179871793388687
2025,4,709553,-0.0597604653080632,0.0597706532884515,0.318077870374603
2026,4,710109,-0.0824125747211194,0.0595693931436588,0.167394517825838
2027,4,710130,-0.0824125747211194,0.0595693931436588,0.167394517825838
2028,4,710388,-0.0858730067870997,0.0594204112463497,0.149295318126142
2029,4,711314,-0.0755397197476619,0.05961106315165,0.205915659281507
2030,4,712914,-0.0836085640114843,0.0594472344606794,0.160475227106258
2031,4,712924,-0.0843896498317054,0.0593763534255675,0.156121963039922
2032,4,713335,-0.075494194037395,0.0595540835755592,0.205755748040667
2033,4,713520,-0.0821341271729908,0.0592188421086726,0.166329296112745
2034,4,713555,-0.0871470383279758,0.0591296818536031,0.141418827457956
2035,4,719215,-0.0293455889407311,0.0593726298987764,0.621429134482234
2036,4,720543,-0.0338414385583018,0.0850752840829289,0.691031139211448
2037,4,721638,0.0462285351848952,0.0601479497741008,0.442656328376441
2038,4,722056,0.0267080416790586,0.0598031477911498,0.655438278854297
2039,4,724885,0.0248657219204629,0.059053917411127,0.673961592034458
2040,4,727323,0.033961810956692,0.0593694303477407,0.567657581574473
2041,4,730263,0.0164058576127772,0.0593006764397095,0.782206569486097
2042,4,732758,-0.0467427418037294,0.0594469949786178,0.432223500133606
2043,4,732994,-0.0335033039672438,0.0592802909180353,0.572318729024589
2044,4,736459,0.0178750609216848,0.0591326242550851,0.762610836199596
2045,4,736615,0.0110259212996803,0.0592227103312926,0.852412705856863
2046,4,736769,0.0196252516564659,0.0594699664143556,0.74159364371764
2047,4,736908,0.0186579642949131,0.0592987902265539,0.753218424809535
2048,4,738776,0.0222265382564611,0.0593795024814573,0.708395974124815
2049,4,741699,0.0168749125577482,0.0594695169667443,0.776762696222387
2050,4,741737,-0.00740257441077726,0.0599012626411153,0.901718474592776
2051,4,746264,0.0403737464955971,0.0607670673277308,0.506866966500647
2052,4,746943,0.0313422983905682,0.0591923038885142,0.596791789956993
2053,4,747517,0.0212735981875154,0.0851951533106536,0.80296125802041
2054,4,747520,0.0212735981875154,0.0851951533106536,0.80296125802041
2055,4,747523,0.028286408974207,0.0885326507160599,0.749534445878319
2056,4,747526,0.0115082740444512,0.0906345492490613,0.899032898730872
2057,4,747529,0.0105745386297347,0.114343246241514,0.926368619887052
2058,4,747544,-0.0430576608287758,0.109241771913818,0.693708184468291
2059,4,749708,-0.00792969300442509,0.0597406881529263,0.89447842288037
2060,4,752433,-0.0416637699797179,0.0615124898157442,0.498645247405468
2061,4,755257,-0.0418651760513171,0.0593607926817792,0.481109536193326
2062,4,756788,-0.0385422071856607,0.0602454637270171,0.522748264746335
2063,4,756811,-0.0289447064734255,0.0603347656857879,0.631712845571486
2064,4,757471,0.00645511463177595,0.143587568813173,0.9641678454335
2065,4,757961,-0.250476050754467,0.186757968276609,0.180724297689311
2066,4,758027,-0.272698988579815,0.182544068094918,0.136100205991614
2067,4,759686,0.0598757136788199,0.149528184713803,0.689081357852978
2068,4,760553,-0.0482366668549601,0.0604284234073603,0.425265203134142
2069,4,760734,-0.0497806561378547,0.0600194368098517,0.40743356142139
2070,4,762727,-0.0525399716840052,0.0593537434352794,0.376650995418085
2071,4,764905,-0.024444981556074,0.0592928317804393,0.680387762392595
2072,4,765852,-0.000467551301205793,0.0595094532888081,0.993735717761085
2073,4,767117,-0.0400344151004021,0.059277268392313,0.499879380219831
2074,4,769065,-0.0253349562725215,0.0592271014593728,0.669087050856842
2075,4,769779,-0.0453362322550148,0.0596819095614445,0.447982137452168
2076,4,769848,-0.0305803221383771,0.0592069891836235,0.605829681706987
2077,4,769943,-0.0322521390117856,0.0590382318597001,0.585210042302248
2078,4,778367,-0.00908552515673146,0.0599025408909733,0.879532457301724
2079,4,778573,0.0156021605586839,0.0592459874487191,0.792437989121356
2080,4,781689,0.00985719368911922,0.0592494841493619,0.867962930238384
2081,4,782125,0.0200809758886762,0.0594005311566295,0.735518523498637
2082,4,782960,0.017269917499248,0.0595588645845203,0.772014146211527
2083,4,783543,0.00497669248654745,0.0590959907211539,0.932934257542558
2084,4,784282,0.0245198611154757,0.0592374327758696,0.679180327854667
2085,4,789241,-0.00132906892146537,0.0600237741237901,0.982346895010634
2086,4,794376,0.017925366260023,0.0591018889546852,0.761842966597968
2087,4,794951,0.0344267892868981,0.0599763813236598,0.566329448281839
2088,4,795775,0.0249705892855731,0.0591710087651732,0.673276685801269
2089,4,795937,-0.00355067255646715,0.059571363670951,0.952505014718811
2090,4,797067,-0.00472776532720545,0.0592512726057426,0.936448066077723
2091,4,797405,-0.00929047275469601,0.0593134927006512,0.875623337938798
2092,4,801680,0.00965622802538418,0.0670484361869521,0.88556789259019
2093,4,802266,0.0200480135542953,0.0627438508253711,0.749520050764998
2094,4,802519,-0.0260446337263173,0.0602348861129498,0.665725967820637
2095,4,802970,-0.043787280576808,0.118539714476893,0.712059189535774
2096,4,804961,-0.0320150391318439,0.0865715019747473,0.711745548781837
2097,4,808113,0.00706028643578546,0.0596448108693292,0.905840094565679
2098,4,808557,0.115382411758191,0.150371206389348,0.443405859555693
2099,4,808557,-0.058181897517147,0.0653024808010978,0.37355748937238
2100,4,811690,-0.00820120746359077,0.0596673251551702,0.890754354953781
2101,4,812053,-0.0281643449881768,0.0590441568087021,0.633653884301155
2102,4,814423,-0.0428663687859237,0.0593092805277509,0.470305991569268
2103,4,816667,-0.0765117310989844,0.061106070383774,0.211357504888094
2104,4,816707,-0.0704255068534153,0.0599897009511008,0.241202479888864
2105,4,817314,-0.0775106212918803,0.0590363677732329,0.190059391036337
2106,4,817489,-0.077378339561177,0.059154999033678,0.191703802796062
2107,4,817645,-0.0595076230697253,0.0601276573031093,0.323004512200207
2108,4,817729,-0.0569529029643761,0.05957226356133,0.339711064763904
2109,4,819048,-0.0717771985427285,0.0608783997618118,0.239182005517908
2110,4,820654,-0.0565455141097477,0.05947274618722,0.342366436733124
2111,4,821138,-0.0409567266838474,0.0604088062223472,0.498220514415139
2112,4,825050,-0.00694467372309304,0.0596176570745959,0.907332940734802
2113,4,825273,-0.0356551590890989,0.0604009365920778,0.555361843682857
2114,4,826151,-0.0184195696732636,0.0598124878406391,0.758298011488845
2115,4,826324,-0.0308404237242544,0.059865557097029,0.606762687067261
2116,4,831797,0.00632921630031347,0.0641642278787602,0.921479394382115
2117,4,831877,0.0131963268462107,0.0636817127516987,0.835955054124967
2118,4,831973,-0.0197985638003261,0.0608749809655495,0.745197274004141
2119,4,832289,-0.0242712895970656,0.0598886272655703,0.685521789703248
2120,4,834790,-0.0730526296433225,0.0593168414399148,0.218930905956167
2121,4,835165,-0.07131722459027,0.0596257957167703,0.232468103245792
2122,4,835337,-0.0749529377833156,0.0595502672134596,0.208988584919957
2123,4,838720,-0.0629064852356778,0.0594694021600185,0.290871861026349
2124,4,839960,-0.0919632321392215,0.0591925547073162,0.121169150528168
2125,4,842152,-0.0571905755210338,0.0601281271689829,0.342181477267492
2126,4,842326,-0.0501732364278774,0.0599668174244219,0.403336629717073
2127,4,842566,-0.0604089033704335,0.0595970754290444,0.311457428799848
2128,4,843045,-0.0716487237961282,0.05943280543279,0.228801728503589
2129,4,843203,-0.0689575906803607,0.0595473192131295,0.247634625734137
2130,4,843659,-0.0717515985827959,0.0595164370581069,0.228788435467744
2131,4,843707,-0.0799438144289527,0.0596395743819381,0.180961426585942
2132,4,843818,-0.0841776077579709,0.0595845285688137,0.158612449077148
2133,4,843920,-0.0765319384188234,0.0596710588759683,0.200486495737849
2134,4,843927,-0.0783422840932074,0.0598812473304452,0.191624789637395
2135,4,844384,-0.105028614615313,0.0596125186797123,0.0789593386283747
2136,4,844958,-0.071977692152642,0.0601289168867971,0.232087923167965
2137,4,845665,-0.0908942239579392,0.0607737596956029,0.135647134890299
2138,4,845722,-0.094324743848724,0.0606289281042711,0.120658557180808
2139,4,845828,-0.161163194759325,0.117807074623311,0.172173977534304
2140,4,846867,-0.0532395846607532,0.0604165223753692,0.378804287692343
2141,4,847743,-0.0568545297352079,0.0593028223386902,0.338358298829355
2142,4,847796,-0.056069939580142,0.0595746363075433,0.34726068189511
2143,4,847822,-0.0618198803467432,0.0594726300584594,0.299298698751694
2144,4,848136,-0.0340087157545222,0.0596213881321976,0.568761630192553
2145,4,849577,-0.053689731534184,0.0598503412049973,0.370294856644193
2146,4,850450,-0.0671996271864518,0.0598160407880706,0.262014863678912
2147,4,851053,-0.0472155027039841,0.0598498220006801,0.430700179652673
2148,4,851208,-0.047377849855835,0.0601498374151123,0.431421942931705
2149,4,851282,-0.0628552016142323,0.0598585283894592,0.294407680110553
2150,4,851750,-0.0564204089612179,0.0599072887844985,0.346941464985113
2151,4,852621,-0.0494154150939744,0.0603864038702541,0.413726413915648
2152,4,855191,0.0184991059310218,0.0604073332873392,0.759602907531163
2153,4,855322,-0.00978996111586439,0.0599365934861044,0.87034529066713
2154,4,855709,0.0285413504492795,0.0597473492782001,0.633158905755042
2155,4,856696,0.0252744102109416,0.0598164766914745,0.672893578706361
2156,4,857609,-0.0172924176688136,0.0598129594394419,0.772668283172948
2157,4,857970,-0.0146578810923783,0.0595751178919433,0.805794018651938
2158,4,858371,-0.00634265357398228,0.0594431813334733,0.915086712686474
2159,4,861346,0.0300042690411636,0.0595245796822884,0.61453001315318
2160,4,861441,0.0297354487280159,0.059881647392198,0.619801169181784
2161,4,861470,0.0376075810627843,0.0594824277168065,0.527634828176121
2162,4,861549,0.0188656333050065,0.0609455071909195,0.757086430730823
2163,4,861716,0.028142889837067,0.0599856661677708,0.639244729557046
2164,4,861801,-0.0047165265706704,0.0612881776347827,0.938701711039615
2165,4,863802,0.0171779721512357,0.0615960891658982,0.780499539851954
2166,4,863847,0.029223684403122,0.0600504339354688,0.626806731143661
2167,4,863856,0.0235577248108567,0.0601655705933478,0.695628269328229
2168,4,864546,0.0266090902537541,0.0599968883919451,0.657670155956457
2169,4,864960,-0.232887268125756,0.156412778384487,0.13739932530787
2170,4,864990,-0.0873705613688159,0.126342069916999,0.489680974990944
2171,4,865297,0.0168211605034633,0.0601058882825904,0.77974976960917
2172,4,866929,-0.000267780099690751,0.059555022992529,0.99641498544975
2173,4,867989,0.0170169203296918,0.05993201500084,0.77662508027824
2174,4,870200,-0.00920973566757344,0.0597233854321442,0.877535022290391
2175,4,870855,-0.0111319313230126,0.0607592185339239,0.854735400393614
2176,4,871120,-0.0194422337307264,0.0599095859530734,0.745731869204535
2177,4,871373,-0.00366957596654727,0.0611917594382482,0.952214684982642
2178,4,871622,0.0860543436285361,0.16476179947331,0.601792217104459
2179,4,871818,-0.19370341511552,0.394656777093126,0.623862363020239
2180,4,877779,0.587410662793155,0.268085236808713,0.0290952327520618
2181,4,877783,0.0208450911471676,0.163586574879383,0.898676239024809
2182,4,877784,-0.0604558655340623,0.148713658568069,0.684603017793502
2183,4,877793,-0.000477661787327222,0.118152328409371,0.996776634774856
2184,4,878026,0.0700602048820258,0.118067494899032,0.553299425611642
2185,4,878087,-0.025974043096328,0.119056430891185,0.827425984331137
2186,4,878249,-0.0411567913728871,0.0632367736216501,0.515575535833278
2187,4,884220,0.106655440843338,0.339920433126927,0.753884175113119
2188,4,884423,-0.000590938548150399,0.0629894024638618,0.992520011475819
2189,4,884500,0.00104500361730353,0.0604829124242208,0.986224863280768
2190,4,884706,-0.0211048023156448,0.0600176838998601,0.725315770475901
2191,4,886952,0.0354368518568027,0.0696438764080946,0.611189685874424
2192,4,887046,-0.0119741055503275,0.0615601694451385,0.845887988817182
2193,4,888476,0.00718232032012256,0.0603448137007388,0.905326155507827
2194,4,889739,0.0171511422287962,0.0604149109656376,0.776661712189725
2195,4,889957,0.0096023161411628,0.0595737519999078,0.872040947897502
2196,4,891344,0.0181599062811696,0.0597833543663043,0.761488247547352
2197,4,891466,0.00765545039052218,0.059856250976652,0.898303109926821
2198,4,892444,0.0140009875775163,0.0597797917497286,0.814958216492334
2199,4,892532,0.0441105479584163,0.118091907298734,0.708980275169105
2200,4,894785,0.0604826026854569,0.0608687118208759,0.321070662073343
2201,4,896181,0.0418731763087132,0.060130483647252,0.486654252964161
2202,4,896785,0.0453598593732968,0.0599548040023571,0.449813616176534
2203,4,903873,0.0352887428787088,0.0603519367683698,0.55911222118177
2204,4,905250,0.0593250141394356,0.0633160405381563,0.349416329420203
2205,4,906490,0.0389831857747187,0.0603692963625916,0.518863888134682
2206,4,908655,0.0219389976946761,0.0600806961665539,0.715211522441325
2207,4,909027,0.0138048467283055,0.0599474399194709,0.818005645547066
2208,4,909524,0.0342768930461145,0.0599547549959094,0.567880503136046
2209,4,910018,0.0123590827052811,0.0598270213059275,0.836456765278111
2210,4,911454,0.0308997837437929,0.0621116959001175,0.619155149657738
2211,4,911766,0.00313232502531213,0.0597021719286826,0.958187185125672
2212,4,912340,0.0426303572480723,0.0640501832154944,0.506115886152198
2213,4,912509,-0.0104279205201366,0.0596811622539979,0.861394188773262
2214,4,912557,-0.0115708092679652,0.0597433225415725,0.846541485112895
2215,4,913736,0.0108310069270648,0.0599622642992647,0.856761360437004
2216,4,913917,0.00513621364055272,0.0638389632216222,0.935920357498175
2217,4,914816,-0.00767196149132282,0.061027442388111,0.900030435707274
2218,4,914902,-0.00289967065744101,0.059595733596914,0.961221216820827
2219,4,914952,0.00817793818377499,0.0602202521726322,0.892056431585969
2220,4,915199,0.00948686707153013,0.0597645250944175,0.873966522238334
2221,4,915370,0.00156500634743828,0.0611045728229431,0.979581338676408
2222,4,915378,0.00554625653641744,0.061046511744322,0.92766095561396
2223,4,915455,0.00574393812995599,0.0610295768644872,0.92506938735282
2224,4,916142,0.0260808569244182,0.0600481935486106,0.664312669840926
2225,4,916254,0.0128805543441624,0.0601840472175504,0.830655487172803
2226,4,916444,0.0164780618968801,0.0602858299092661,0.784757668109984
2227,4,917149,0.012454757195644,0.0609624052230748,0.838235041115212
2228,4,917833,-0.0132625545572688,0.061068240241755,0.828196675185705
2229,4,918606,0.0182957673636844,0.0600202958574426,0.760678056020079
2230,4,923675,0.0126354036405809,0.0597268837460914,0.832577835780998
2231,4,924091,0.00280665983164829,0.0599973758892442,0.96271525403513
2232,4,924619,0.0152797499801663,0.0607672665512133,0.801614808489083
2233,4,926173,0.0192106353224275,0.0618388429269183,0.756245156536021
2234,4,926384,-0.0214635862100621,0.0598800600223952,0.720226108042609
2235,4,926385,-0.0214635862100621,0.0598800600223952,0.720226108042609
2236,4,926405,-0.0123581327997615,0.0601133558282606,0.83723712593033
2237,4,926695,-0.00815151763973954,0.0598821367163174,0.891799244950513
2238,4,926907,-0.0210423975673836,0.0603356307210829,0.727480612888733
2239,4,927194,0.00529879249450482,0.0599512792456101,0.929620820507513
2240,4,927218,0.00394563945471571,0.0598905881100479,0.947510026856064
2241,4,927223,0.00702888305847249,0.0599507753405964,0.906733189069288
2242,4,927509,0.00283536536160056,0.0598405680698379,0.962235575414097
2243,4,927559,0.0258575962298236,0.0605776107813183,0.669748280738861
2244,4,927577,0.0235515114166702,0.0604088029398365,0.696868641140219
2245,4,928575,0.0142379895428403,0.059774826304936,0.811869034993905
2246,4,929694,-0.0145251992521665,0.0595438295255451,0.807417995094168
2247,4,930648,-0.0179888995771915,0.0598128591613957,0.763779873345298
2248,4,930822,0.000977013750059985,0.0607106733053793,0.987169330575654
2249,4,930823,0.00234778560129389,0.0605996208462003,0.969117526744254
2250,4,930964,0.110647195361022,0.081171270904343,0.173709581205677
2251,4,932727,0.012649617800601,0.0594270993628406,0.831559486160893
2252,4,934187,0.0188534443811996,0.0592447133049062,0.750498671453096
2253,4,934911,0.0320895903151985,0.0595390875760042,0.590249515084109
2254,4,936493,0.031215294610139,0.0598712918252936,0.602433663828701
2255,4,936521,0.0290190779026591,0.0597394921126159,0.627438448001967
2256,4,936663,0.0194767111410436,0.0593742264637896,0.743081120924216
2257,4,937563,0.0123165480088461,0.0595851861508271,0.836359531956294
2258,4,937735,0.026384066785187,0.0648536917217587,0.684383488897523
2259,4,937744,0.000857118253863864,0.0647531269292102,0.989446420916112
2260,4,938323,0.0100768317112822,0.059473880701308,0.865553203862501
2261,4,938510,0.00455899327260012,0.0594436446707772,0.938910127557458
2262,4,938617,0.0189206895483391,0.0591158853296987,0.749111443999102
2263,4,941039,0.00445075741268772,0.0591994562886728,0.940112172645673
2264,4,941936,0.0094051369930087,0.0593910612191402,0.87426410192785
2265,4,942067,0.00943725189442451,0.0594287904404917,0.873917790172555
2266,4,942069,0.00943725189442451,0.0594287904404917,0.873917790172555
2267,4,942533,-0.0031266345894746,0.0603383807013939,0.958702753775201
2268,4,944445,-0.00159975740057168,0.0596602602534081,0.978622875658672
2269,4,947317,0.0138237867691701,0.0594793228365436,0.81635169223064
2270,4,948413,0.00440328339807079,0.0597493958388307,0.941294130602134
2271,4,949523,-0.0170609364643596,0.0595933014899645,0.774824342323041
2272,4,950108,-0.00677857772673121,0.0593294860741894,0.909102114895645
2273,4,953287,-0.00919306665529235,0.0591466312614817,0.876572429251902
