SNP,Chr,Pos,Effect,SE,FMP45_MEP1_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
1854,4,554792,0.0349356337705249,0.0589260807238992,0.553646316844533
1855,4,558812,0.0732174778003776,0.0591954931050367,0.21695539358386
1856,4,559258,0.0766065124113808,0.0594944940825577,0.198720552603001
1857,4,560213,0.109391511917885,0.0597044095746828,0.0677612193725778
1858,4,560996,0.465353877058385,0.13188330277087,0.000473128864214522
1859,4,561118,0.0919553757421616,0.0686957618639446,0.181566043074138
1860,4,562709,0.0669654517880085,0.059397273407392,0.260332271344965
1861,4,563928,0.0290096261038613,0.0595554609184632,0.6264878781971
1862,4,564066,0.0399247898703217,0.0602930065213661,0.508288284754152
1863,4,565447,0.015459532849557,0.0595328281911507,0.795261383218811
1864,4,567144,0.042209830349375,0.0592618182266134,0.476774197050593
1865,4,567417,0.0188094179524598,0.0592132552706864,0.75093406398509
1866,4,567579,0.0715441515723743,0.0644788849005567,0.267937564814995
1867,4,568131,-0.0506006558834942,0.0628050235214601,0.420970641468456
1868,4,568131,-0.821202684578494,0.246669391806726,0.00096294893489157
1869,4,571075,0.0341995255009884,0.0592202842218577,0.563972039225827
1870,4,572183,0.0312148193449338,0.0595298105799299,0.600359981689796
1871,4,573409,0.0344956410064412,0.0598221418374498,0.564552428069356
1872,4,574801,0.0339022536535938,0.0590947429307553,0.566540737111328
1873,4,575378,0.0353403189231611,0.0591417897949401,0.550521749644594
1874,4,575468,0.0358230741416368,0.0592668229506202,0.545941279549542
1875,4,576298,0.0951251630747755,0.0632888642344604,0.133724961630291
1876,4,576324,0.0428350696682722,0.0704737825723124,0.543700560122333
1877,4,576408,0.0613869426404154,0.062429587661702,0.326133824774792
1878,4,576758,0.0777644067102166,0.0595884849907547,0.192734696964321
1879,4,577415,0.0602124957748384,0.0593251830573814,0.310821584176068
1880,4,577658,0.0469540953356673,0.0588506034639173,0.425492529911231
1881,4,577740,0.0617611009901006,0.0586240121183589,0.292826963609678
1882,4,578506,0.0362060505818906,0.060197591694622,0.547924039809039
1883,4,578512,0.0362060505818906,0.060197591694622,0.547924039809039
1884,4,579070,0.0547942561144993,0.0589356877736543,0.35314642200391
1885,4,579494,0.0331539649221204,0.0591556694469653,0.575526097077083
1886,4,579699,0.049742083719583,0.0593899203619434,0.402849651710225
1887,4,579809,0.0581088104487875,0.0588742299929103,0.324319118555571
1888,4,579869,0.0366335407372345,0.058975579349692,0.534892235701375
1889,4,580657,0.0319491545696931,0.059859641868471,0.593861172079104
1890,4,582525,0.0289407046581984,0.058883498510567,0.623384728833384
1891,4,584486,0.0513805917979937,0.0597194197822968,0.390170971028361
1892,4,584912,0.0684988710278929,0.0596742700732023,0.251795628543882
1893,4,588662,0.0638694573647602,0.0587238429049859,0.277503204271731
1894,4,589651,0.11386568902688,0.0685485097095427,0.097581921360527
1895,4,590025,0.0656140524075211,0.0590112232799795,0.266941667593842
1896,4,590826,0.0211568053141962,0.0595753322195977,0.72270658435416
1897,4,590885,0.019858202572951,0.0589144663893414,0.736265685473477
1898,4,590984,0.0332495559143782,0.0594225554522091,0.576145114628199
1899,4,591356,0.0433816013693544,0.0594040451235042,0.465703262963487
1900,4,591435,0.0391362203777534,0.0597775686205453,0.513088932995551
1901,4,591697,0.0518637461497863,0.0616961714860052,0.401123432499768
1902,4,591983,0.0545801136207915,0.0589537666462237,0.35517610361097
1903,4,592527,0.161070383922173,0.100667601821822,0.110488256716663
1904,4,592539,-0.0154714029839038,0.102348752392595,0.879933032234983
1905,4,592839,0.0524314454081967,0.0591662570777411,0.376128459160453
1906,4,592980,-0.0778781867955511,0.0805614888483941,0.334359595680168
1907,4,592981,-0.00878305337874874,0.0855703177342396,0.918305901652463
1908,4,593354,0.162965298290311,0.124469082153079,0.19128996040326
1909,4,593354,0.0276877171002625,0.0883622074007152,0.7542048189665
1910,4,593358,0.058455548038121,0.0690608023471396,0.397883008059246
1911,4,593359,0.058455548038121,0.0690608023471396,0.397883008059246
1912,4,593362,0.0506523278052082,0.0703606002186015,0.472065284888423
1913,4,593676,0.0172271599873424,0.0595699162456,0.772604003432091
1914,4,594369,0.0446591007567401,0.0595300365925892,0.453637342651165
1915,4,597710,0.00846175317623588,0.0595752701003579,0.887133657531617
1916,4,598800,0.0463509704513403,0.060404022497201,0.443386935618549
1917,4,600513,0.0499018831731857,0.0607680249789055,0.412094268389049
1918,4,604043,-0.011227500209944,0.0593443255900902,0.850050690875572
1919,4,605641,-0.0175446587197605,0.0603232143317832,0.771341261635125
1920,4,605918,-0.0139013626949911,0.0590561853060309,0.814040872613455
1921,4,607042,-0.0838307847736743,0.0952063761010833,0.37917864649728
1922,4,608349,-0.0233754307961165,0.0595115442315214,0.694713022043135
1923,4,608355,-0.0233217979674307,0.0596904533238455,0.69624554942576
1924,4,609905,0.0203376607657209,0.0601192423431482,0.735346741426318
1925,4,610797,-0.00094629863056972,0.0594916447657805,0.987318040610421
1926,4,611309,0.0143757151394841,0.0594693288386859,0.809127214666611
1927,4,613791,0.0176566860468486,0.0597100562035976,0.767627662252915
1928,4,614738,0.00964505541955418,0.0591974069491183,0.870666490330585
1929,4,618428,0.00202641796812708,0.0595214586710699,0.972860376270194
1930,4,619541,0.00487381356683447,0.05935714794893,0.934605803143725
1931,4,620206,0.0297051951856548,0.0593099633870139,0.616791209098636
1932,4,620786,0.00362063009370983,0.0590415194248245,0.951136314652969
1933,4,621613,0.00897333780262222,0.0587007627685314,0.878591464049282
1934,4,621879,-0.0472659461570852,0.0858610309398151,0.582329066285944
1935,4,621945,0.012047598240126,0.0600455440212799,0.841094842114204
1936,4,621999,0.000523579411887076,0.0603257633620627,0.993079989478228
1937,4,622259,-0.0132951065810472,0.0587573584901209,0.821121344189127
1938,4,622563,-0.00644243267190248,0.0586801942710541,0.912639199046101
1939,4,623642,-0.008435498032901,0.059572781030168,0.887476845309366
1940,4,624555,0.00904784632262856,0.0590978613864809,0.878407376741503
1941,4,628884,-0.0451967424075082,0.0645789561097359,0.484470721718485
1942,4,629042,-0.0650560049932962,0.0601469289745421,0.280160613518316
1943,4,629973,-0.0580298601038277,0.0582612327130577,0.319918458257065
1944,4,630817,-0.0375511034243718,0.0597092005530298,0.529821409037696
1945,4,631409,-0.0457543733092193,0.0581069913363294,0.431566767986067
1946,4,636237,-0.0842452452923766,0.0576794423328714,0.145021119450004
1947,4,636347,-0.0766330383205677,0.0580726926007592,0.187821994573484
1948,4,636391,-0.0691638388251241,0.0576922423477482,0.23139384640114
1949,4,636810,-0.0581719055479554,0.0584265661171578,0.320106426102244
1950,4,636879,-0.0574454066175889,0.0589728481913598,0.330674295560624
1951,4,637598,-0.00112159474213314,0.0594453950020719,0.984957348442762
1952,4,638340,-0.0849416287080302,0.0575570670775426,0.140894095109745
1953,4,639037,-0.0610329781020646,0.0575447104852369,0.289588490812835
1954,4,641585,-0.0765770993547651,0.0578881451161464,0.186742905201935
1955,4,641978,-0.058968304478739,0.0581124114610066,0.310930384939883
1956,4,642192,-0.0762901781921814,0.0583451784430784,0.191871478104229
1957,4,643795,-0.0822729401246719,0.058140379528709,0.157928341650285
1958,4,644586,-0.0925931746547097,0.0577537652615331,0.109775917700992
1959,4,645245,-0.0804453147585258,0.0578427276440854,0.165174483679029
1960,4,645433,-0.341458088150771,0.238875276139518,0.153761923898373
1961,4,654608,-0.105475955890102,0.120204119831192,0.38082618855139
1962,4,657631,-0.0159757579818161,0.0592731557029942,0.787681101273028
1963,4,660338,-0.00091163716277981,0.0584617032497222,0.987567301721469
1964,4,663656,0.00206159630842565,0.0579732190855275,0.971652359692032
1965,4,664068,-0.00602326208636761,0.0579839562984617,0.917325093954582
1966,4,664414,-0.0350243075076295,0.0578968503745771,0.545605387970119
1967,4,664456,-0.0320749256930687,0.0582028533265196,0.58192160157061
1968,4,665001,-0.016964859448095,0.0581900992216023,0.770808049874942
1969,4,665217,-0.0237273265662867,0.0608395550950907,0.696772971202394
1970,4,667976,-0.0291687773023883,0.0690915499474527,0.67315374529317
1971,4,667986,-0.0501792655991214,0.0582889334141307,0.389893309010851
1972,4,667994,-0.030753936278558,0.0586645759626233,0.600445148599489
1973,4,668101,-0.0418443080829532,0.0576795435808229,0.468649401000429
1974,4,668118,-0.0505397255423416,0.0579875838641069,0.384040202708076
1975,4,668204,-0.0579254237186209,0.0656978437328332,0.378542020654736
1976,4,668207,-0.0696698992461305,0.0659906141165055,0.291802325943702
1977,4,668225,-0.0729428981883429,0.0628489260485469,0.246586080509512
1978,4,668232,-0.058067956273438,0.0629176668153697,0.35667942212849
1979,4,668243,-0.0409722608693768,0.0641997307561057,0.523757366761619
1980,4,668687,-0.124581141973392,0.147395029881464,0.398560854036181
1981,4,668780,-0.0301423010255794,0.064922098343966,0.642730382533633
1982,4,671424,-0.0312107470766156,0.0579495181241089,0.590512629519997
1983,4,671820,-0.0551723052046525,0.0594042015230985,0.353647601146752
1984,4,672752,-0.0428615499940505,0.0577371314670089,0.45836488640663
1985,4,672865,-0.0389054410766115,0.0578154804013233,0.501435737861198
1986,4,673119,-0.0433787414320545,0.05765177471479,0.452295862590212
1987,4,674432,-0.0697722346849191,0.0576572406982217,0.227042186422861
1988,4,675810,-0.0443497134143672,0.0578126233136472,0.443517858453553
1989,4,675982,-0.0502432688118834,0.0584564096737581,0.390648169451694
1990,4,677658,-0.0992001398528942,0.0576935735466675,0.0864124338530476
1991,4,678135,-0.155705701057091,0.0619010163872292,0.0123332032822855
1992,4,679438,-0.118585038361965,0.0574272576151515,0.0396564811350724
1993,4,679624,-0.0923993934940799,0.0578161987407129,0.110902610812535
1994,4,680423,-0.0831366072800409,0.0575426418649234,0.149406017807542
1995,4,680477,-0.0737580073880683,0.0576761194133265,0.201796657410995
1996,4,680490,-0.0751583349144278,0.0575082321271067,0.192092521798474
1997,4,681327,-0.0489076186109758,0.0577637381959807,0.397745040120599
1998,4,681488,-0.0819342479928472,0.0575393252128062,0.155338613031742
1999,4,681972,-0.0934879622004896,0.1256481446426,0.457343805025588
2000,4,682178,-0.0766251993309215,0.0576271044171358,0.184484645095312
2001,4,687169,-0.0448946147578284,0.0582223274956121,0.441169806273888
2002,4,687895,-0.0259675484783253,0.0581806903242311,0.655635516722183
2003,4,688005,-0.000657939947342978,0.0691441236512045,0.99241323041212
2004,4,688062,0.190672043774213,0.0910717855312281,0.0370045914035205
2005,4,689337,-0.0489696808891362,0.0577947258749104,0.397399997402553
2006,4,692323,-0.0866964951553314,0.0580747473368082,0.13637142513831
2007,4,693387,-0.0830997350819836,0.059565049183158,0.16386009282079
2008,4,694335,-0.0939073052284062,0.0574810920826694,0.103211753256623
2009,4,694920,-0.0915756963053516,0.0576698486461143,0.113197376499054
2010,4,695803,-0.0945811048358565,0.0577987872485711,0.102650114545188
2011,4,696549,-0.0872003116761439,0.0576669996355636,0.131394127006095
2012,4,696696,-0.0963440049718994,0.0574314080870613,0.0943203068598527
2013,4,697690,-0.0787963831426183,0.0577923508029036,0.17361289305016
2014,4,698189,-0.10554052506228,0.0577603288790624,0.0685116465269189
2015,4,698339,-0.0950177601774429,0.0581460783479261,0.10312480294846
2016,4,700036,-0.105466147769133,0.0578850622726909,0.0693021817441038
2017,4,700250,-0.126883957427636,0.0573123734870212,0.0274741842470367
2018,4,700621,-0.103839675392871,0.0580246317694859,0.074378679928859
2019,4,700855,-0.108059805519178,0.0584765816076175,0.0654508577532915
2020,4,703521,-0.117936470808016,0.0578988818028411,0.0424018416308465
2021,4,705139,-0.115103137475341,0.0585022565216954,0.0499083006548608
2022,4,706032,-0.117553097735623,0.0577966246885923,0.0427080698773102
2023,4,707926,-0.119759924193539,0.0579315478193531,0.0394375356990271
2024,4,708514,-0.11008359098159,0.0583577280486023,0.0600672835626861
2025,4,709553,-0.083184277132116,0.0582191218838923,0.153942050726644
2026,4,710109,-0.109527413473796,0.0579733673508236,0.0596748529995677
2027,4,710130,-0.109527413473796,0.0579733673508236,0.0596748529995677
2028,4,710388,-0.112184043571128,0.0578268456520441,0.0531759294515891
2029,4,711314,-0.104854451291976,0.0580133485090408,0.0715480849541996
2030,4,712914,-0.102192799670401,0.0578965557541102,0.078412757178748
2031,4,712924,-0.105537865958993,0.0578133387235689,0.0687714000391928
2032,4,713335,-0.0911434381455633,0.0580231152022802,0.11712207042969
2033,4,713520,-0.107769799036043,0.057638927315347,0.0623475592392941
2034,4,713555,-0.1165040067112,0.057523417067025,0.0435853801398104
2035,4,719215,-0.0696269053391984,0.0578178632924559,0.229301512807486
2036,4,720543,0.154340137317876,0.0825998653210044,0.0625166559742951
2037,4,721638,0.00509802933245443,0.0587212182531598,0.930865802175909
2038,4,722056,-0.0245958066648119,0.0583382202580941,0.673568457843621
2039,4,724885,-0.0526586979352381,0.0575518326149749,0.360827420305629
2040,4,727323,-0.0626224689737438,0.0578442368780382,0.279722669994533
2041,4,730263,-0.0977314883259848,0.0576182243107022,0.0907314211758535
2042,4,732758,-0.103104757599808,0.0577797536210966,0.0752102158197025
2043,4,732994,-0.116013451773334,0.0575220815486312,0.0444678045626405
2044,4,736459,-0.0830199865407039,0.0575203424729237,0.149818504361239
2045,4,736615,-0.0989523909057686,0.0575325003956778,0.0863199915416221
2046,4,736769,-0.0952245299682442,0.0577985753773574,0.100340226308006
2047,4,736908,-0.0836424570013206,0.0576810091676871,0.147922280996302
2048,4,738776,-0.0807050297313364,0.0577752057060118,0.163327188809064
2049,4,741699,-0.0859991792376665,0.0578367527412815,0.1379260406993
2050,4,741737,-0.091282201916351,0.0582310713840062,0.117873767653839
2051,4,746264,-0.0271387757751673,0.0592961675914627,0.647462652295716
2052,4,746943,-0.00674590551219245,0.0577623755180242,0.90709511039352
2053,4,747517,-0.0877720030389302,0.0829816182525025,0.290902626059493
2054,4,747520,-0.0877720030389302,0.0829816182525025,0.290902626059493
2055,4,747523,-0.122475925850609,0.0861274639011074,0.155900195913199
2056,4,747526,-0.133339564066683,0.0881283885395541,0.131170638662759
2057,4,747529,-0.0431488868469767,0.111516593313392,0.699042701538029
2058,4,747544,-0.0699479023424221,0.106520937868877,0.511828232164468
2059,4,749708,-0.0364300821989068,0.0582446892329671,0.532069294190409
2060,4,752433,-0.038102290701347,0.0600085678476587,0.525873976779497
2061,4,755257,-0.0156438478375556,0.057939721356663,0.78731639473826
2062,4,756788,-0.0301806600165821,0.0587800098925337,0.60795702398834
2063,4,756811,-0.037327741939835,0.0588406587152093,0.52623927087725
2064,4,757471,-0.080628945631962,0.140000613502578,0.565037235515665
2065,4,757961,-0.239330299259439,0.182196392617848,0.189839276190056
2066,4,758027,0.192223566642004,0.178335783319238,0.281825846424289
2067,4,759686,0.228197959420103,0.14538756234982,0.117407879265978
2068,4,760553,-0.0263091727100079,0.0589829264133017,0.655836575191839
2069,4,760734,-0.0541405958437057,0.0585335447047397,0.355623838159517
2070,4,762727,-0.0415798797536802,0.0579200061627178,0.473303271162923
2071,4,764905,-0.0069210855836589,0.057851378454673,0.90483985810543
2072,4,765852,-0.0312942222011089,0.0580260411892195,0.590010608289738
2073,4,767117,-0.0102302636073111,0.0578582308612167,0.859754287645151
2074,4,769065,0.0116731133481577,0.0577861418528762,0.840028857766611
2075,4,769779,0.0154531724107949,0.0582599223859733,0.790975300754876
2076,4,769848,0.0349238142449468,0.0577468014363289,0.545717135992404
2077,4,769943,0.030445634641834,0.0575918186664596,0.597383858500268
2078,4,778367,0.0396669414609433,0.0583971354537129,0.497417150749133
2079,4,778573,0.0781205727204985,0.0576488577873388,0.176248859113003
2080,4,781689,0.0539592151745824,0.0577272128830423,0.350567698033019
2081,4,782125,0.0796705842052745,0.0577977200658848,0.168941013692052
2082,4,782960,0.0668703360773437,0.057995946976306,0.249683392979591
2083,4,783543,0.0551839305969458,0.0575723209737349,0.338459178535302
2084,4,784282,0.0725109292540519,0.0576696154035023,0.209457902673309
2085,4,789241,0.0506238629855246,0.0584896549624209,0.387342246652233
2086,4,794376,0.0378758762369314,0.0576246280218592,0.511425195378264
2087,4,794951,-0.0021199442800527,0.0585326018325779,0.971128862429913
2088,4,795775,0.0327986254374036,0.0577079530182104,0.570155048339131
2089,4,795937,-0.0155252826218929,0.0581047457976913,0.789475256525665
2090,4,797067,-0.0087128356685465,0.0577967490840573,0.880259365787737
2091,4,797405,0.00225522196170191,0.057860668444132,0.968930943082032
2092,4,801680,-0.0160213370632883,0.0654003827176872,0.806619574399433
2093,4,802266,-0.024994379191587,0.0611994012767127,0.683221139909183
2094,4,802519,-0.0132149767038312,0.0587689265764111,0.822215703616502
2095,4,802970,-0.00544090114966878,0.115654417680491,0.962504385790031
2096,4,804961,-0.0749067641898327,0.0843704777209077,0.375235946126723
2097,4,808113,0.00344944720317886,0.0581828397370346,0.952757594702866
2098,4,808557,0.339690093391042,0.145687940057239,0.0202823832097222
2099,4,808557,-0.0448087120666112,0.06372785863881,0.482440712683017
2100,4,811690,0.0174044429909518,0.0581981223758762,0.765074018179532
2101,4,812053,0.0112091516330448,0.0576115225033399,0.845845895596047
2102,4,814423,0.00667833928931558,0.0578963742207965,0.908233397926355
2103,4,816667,-0.00611209169120153,0.0597387311740227,0.918565761375945
2104,4,816707,-0.0120813319876238,0.0586290023687693,0.836859641556791
2105,4,817314,-0.01955739922997,0.0577195065960487,0.734935362662544
2106,4,817489,-0.020892164549509,0.0578331663194977,0.718129540101725
2107,4,817645,-0.0214092027827007,0.0587232412075713,0.715644730542662
2108,4,817729,-0.00583135428296017,0.0581855615599039,0.920226598641498
2109,4,819048,-0.0445014910781575,0.0594549614499073,0.454662583541197
2110,4,820654,-0.0292504025461979,0.0580674991035367,0.614764594118998
2111,4,821138,-0.00103472368589552,0.0589655615468736,0.986009408107287
2112,4,825050,-1.25136523900227e-05,0.0581566045755177,0.999828439410976
2113,4,825273,4.01935784318797e-05,0.0589486297975468,0.999456354982008
2114,4,826151,0.00776499448495283,0.0583519126418915,0.894212416323907
2115,4,826324,-0.0098381137512108,0.0584169080620583,0.866355546587659
2116,4,831797,-0.00545948633010962,0.0625907375135001,0.930542007912763
2117,4,831877,-0.00309527492973738,0.0621234281410566,0.960290342856023
2118,4,831973,-0.0286290356750853,0.0593713195129811,0.629960506754938
2119,4,832289,-0.0291913856225166,0.0584127412110363,0.617567075938466
2120,4,834790,0.0190065780777459,0.0579774004133473,0.743236546790713
2121,4,835165,0.0442921276937579,0.0582334687835157,0.44740630421876
2122,4,835337,0.0227181919425389,0.0582073940373428,0.696552089153347
2123,4,838720,-0.0627483853720083,0.0580066715658787,0.280104588243438
2124,4,839960,-0.0547337744305816,0.0578646001168714,0.34484969590137
2125,4,842152,-0.0626368369503436,0.0586338470981737,0.286128285077041
2126,4,842326,-0.0450588196815713,0.0585049234405528,0.441713325224631
2127,4,842566,-0.0492496179817624,0.0581609115394076,0.397690292503708
2128,4,843045,-0.07921723070736,0.0579411854053622,0.172432352534406
2129,4,843203,-0.06042322121007,0.0581081774310749,0.299125818889521
2130,4,843659,-0.0887771231228927,0.057983938087731,0.126649205412442
2131,4,843707,-0.0792010441195006,0.0581722055224073,0.174226331962312
2132,4,843818,-0.0834163042964363,0.0581179136040006,0.152088716773051
2133,4,843920,-0.0618545910582593,0.0582500840976567,0.28901616280737
2134,4,843927,-0.060391228867622,0.0584657668006832,0.302342326782682
2135,4,844384,-0.0841646174739473,0.0582335460041423,0.149262351557604
2136,4,844958,-0.0813904051363927,0.0586132702476087,0.165829868635668
2137,4,845665,-0.0872489583417377,0.0592891864031221,0.142024429025902
2138,4,845722,-0.0948123414120445,0.0591294216896625,0.109724931416928
2139,4,845828,-0.0521510389955004,0.115188550673694,0.651010508538599
2140,4,846867,-0.0473916735761447,0.0589456013102998,0.421943841501797
2141,4,847743,-0.0579213156470411,0.0578415406063154,0.31732944360966
2142,4,847796,-0.0445729000828644,0.0581380059536327,0.443787755015361
2143,4,847822,-0.0510299866143009,0.058039219506459,0.379873168172273
2144,4,848136,-0.0397927100908573,0.058147364374933,0.494207974618513
2145,4,849577,-0.0549298530583143,0.058375807454979,0.3473639699837
2146,4,850450,-0.0662180458060283,0.0583468729223288,0.257185956428266
2147,4,851053,-0.0892193497655319,0.0582401277879307,0.126437284707163
2148,4,851208,-0.0927798944324176,0.0585181647093024,0.113750695702774
2149,4,851282,-0.107818658494143,0.0581993371642214,0.0647777712828734
2150,4,851750,-0.0635839263355459,0.0584134352899171,0.27711021701396
2151,4,852621,-0.0668143159318129,0.0588538849500289,0.257037660727966
2152,4,855191,-0.0126775271689311,0.0589297596886981,0.829790623674752
2153,4,855322,-0.0234289606903796,0.0584555112580982,0.688809960306966
2154,4,855709,-0.00112187650111473,0.0583008029199495,0.984658206754017
2155,4,856696,0.0109268261227096,0.0583612861787787,0.851589983944089
2156,4,857609,-0.0119461155991576,0.0583494422941666,0.837897939025861
2157,4,857970,-0.0249270564298493,0.0581038285026687,0.668178482150918
2158,4,858371,-0.0108536159782917,0.0579833477465199,0.851623083327179
2159,4,861346,0.00930667841581001,0.0580834732024705,0.872792041372333
2160,4,861441,-0.0224271621091203,0.0584212072442119,0.701293066818325
2161,4,861470,-0.00274528745591085,0.0580562337926798,0.962311472371135
2162,4,861549,0.0300200479970006,0.059437366331109,0.61382463900893
2163,4,861716,-0.00291441256732194,0.0585325050444561,0.960316818755813
2164,4,861801,-0.0101317445401877,0.0597831060075354,0.865520076797765
2165,4,863802,0.0236059412106693,0.0600788789422089,0.694618834154423
2166,4,863847,0.00690656547119894,0.0585961432831671,0.906239891336945
2167,4,863856,0.00480582148214914,0.0587021483970085,0.934798161719327
2168,4,864546,0.0280775072208501,0.0585226434281033,0.631686873544501
2169,4,864960,0.0568389116608161,0.153025085227505,0.710536206872525
2170,4,864990,-0.00851731095576053,0.123326051312423,0.944978293928221
2171,4,865297,-0.00597717212483362,0.0586373848273927,0.918866547413128
2172,4,866929,-0.0108252903302838,0.0580915333162844,0.852278245931204
2173,4,867989,-0.0497078256929646,0.0584089220396898,0.395328832488858
2174,4,870200,0.00445362560099372,0.0582601021600488,0.939109303440341
2175,4,870855,-0.0258796690923382,0.0592558610657613,0.66256370581003
2176,4,871120,-0.0200593609328734,0.0584392212066476,0.731613459771282
2177,4,871373,-0.00949455780317676,0.0596891480103621,0.873707264528581
2178,4,871622,0.255501624477606,0.160206844010067,0.111646623395272
2179,4,871818,0.487998693289791,0.384231958341705,0.204898811666969
2180,4,877779,0.533580774996092,0.261746416224474,0.0422406272080897
2181,4,877783,-0.0904725144565841,0.15950548484564,0.570934548401148
2182,4,877784,-0.0322313228727742,0.14509015061842,0.824328018449818
2183,4,877793,0.195335671999159,0.114784672186641,0.0896813258214681
2184,4,878026,0.112628002437564,0.115073188915157,0.328373295382316
2185,4,878087,-0.0869666403656204,0.116052033852717,0.454129536789443
2186,4,878249,-0.0197933191313353,0.0617138498460715,0.748606807940502
2187,4,884220,0.449830755592991,0.330764470079051,0.174706379727244
2188,4,884423,0.0203895397811828,0.0614349608696915,0.740170632394521
2189,4,884500,-0.00253758339298971,0.058999391483335,0.965717615851222
2190,4,884706,0.0207977074455133,0.0585454919223173,0.722621874458286
2191,4,886952,0.0596602407861024,0.0678864903245236,0.380094809663013
2192,4,887046,-0.0124030734942209,0.0600499470591264,0.836483554792285
2193,4,888476,-0.0226639696671441,0.0588536296612182,0.700402340623197
2194,4,889739,0.00331563351434228,0.0589396503734533,0.955170716999909
2195,4,889957,0.00895939852218053,0.0581128405676753,0.877561874781309
2196,4,891344,0.0167797373580572,0.0583179034522072,0.773723228169298
2197,4,891466,-0.0224614174378023,0.0583773419100209,0.700645020885967
2198,4,892444,0.00180920709678256,0.0583180961607022,0.975268664048867
2199,4,892532,0.0763389375727517,0.115146709022523,0.507781745445212
2200,4,894785,-0.0102904968091673,0.0594563160332082,0.862690418025854
2201,4,896181,-0.0306648043602307,0.058673315185707,0.601555224882022
2202,4,896785,-0.00316866442398156,0.0585315194161317,0.956857406692762
2203,4,903873,0.0255762008510048,0.0588845276517782,0.664303290971485
2204,4,905250,0.0207328548996923,0.0618300724940502,0.737582954473766
2205,4,906490,0.0167796405044844,0.0589166943563181,0.775962224359884
2206,4,908655,0.0317445462359558,0.0585938823705529,0.588317121140512
2207,4,909027,0.011115018842544,0.0584785814467305,0.849363598590541
2208,4,909524,0.0158897421773948,0.0585052748874328,0.786092182711169
2209,4,910018,-0.00301732174796854,0.0583630228554087,0.958797614983695
2210,4,911454,-0.0183935632491185,0.0606016863469847,0.761675693023082
2211,4,911766,-0.00938525273077206,0.0582360136434227,0.872060432797871
2212,4,912340,-0.0196803570613377,0.0625097176039554,0.753071612465774
2213,4,912509,-0.0251754228373794,0.0582045301805895,0.665617659490061
2214,4,912557,-0.0242562357828258,0.0582668655112971,0.677446753614665
2215,4,913736,-0.0184524854667885,0.0584860998125915,0.752566920052813
2216,4,913917,0.00268825736710554,0.0622736687158011,0.965591667219591
2217,4,914816,-0.022281020905411,0.0595202157104765,0.708373349863158
2218,4,914902,-0.0290043797726567,0.058113795398186,0.618022438357396
2219,4,914952,-0.0193645830972039,0.0587357950455936,0.741830030264221
2220,4,915199,-0.0179925542431011,0.0582929678325523,0.757764248452495
2221,4,915370,-0.0345195098745874,0.0595776672900893,0.56268650031862
2222,4,915378,-0.0303969068821567,0.0595280126943865,0.609927953786398
2223,4,915455,-0.0198398271082784,0.0595241593621207,0.739100336008401
2224,4,916142,-0.0345296943727966,0.058562282701788,0.555820324257835
2225,4,916254,-0.0348647431990061,0.0586824619417215,0.552808775670648
2226,4,916444,-0.0273898831513166,0.0587954247069293,0.641609754156796
2227,4,917149,-0.0180866161459812,0.0594629778984286,0.761180647247455
2228,4,917833,-0.0489164326225406,0.0595175545513789,0.411698578941064
2229,4,918606,-0.0329182017709667,0.0585297381862908,0.574187957663229
2230,4,923675,-0.0261456508002195,0.058249107419841,0.653808613763311
2231,4,924091,-0.0255229873260491,0.0585103065058925,0.662948470388755
2232,4,924619,-0.0291370299852695,0.0592619216940322,0.623261556981654
2233,4,926173,-0.0314460179949944,0.060307220993655,0.60239395944828
2234,4,926384,-0.0325977918817167,0.0583963146205716,0.577050361932104
2235,4,926385,-0.0325977918817167,0.0583963146205716,0.577050361932104
2236,4,926405,-0.0401732329599465,0.058603544162633,0.493472966775079
2237,4,926695,-0.0276610419390011,0.0583964573916219,0.636023276738913
2238,4,926907,-0.0225070195745953,0.0588538002860016,0.702378119094623
2239,4,927194,-0.0282686748404958,0.0584622158296419,0.629013921011187
2240,4,927218,-0.031664673287738,0.0583977690692332,0.58800630865272
2241,4,927223,-0.02366514075187,0.0584680079837848,0.685903738718322
2242,4,927509,-0.0264801399390128,0.0583560992740691,0.650274542538195
2243,4,927559,-0.00183586656127699,0.0591070643884495,0.975239227669252
2244,4,927577,-0.00123653879625973,0.0589398778202895,0.98327373183503
2245,4,928575,-0.0247523067987331,0.0582986032892427,0.671402957499345
2246,4,929694,-0.0301438191782233,0.0580662047123357,0.603996475607861
2247,4,930648,-0.0372290417511147,0.0583197236509967,0.52365257822994
2248,4,930822,-0.0586181269346783,0.0591394783396907,0.322274480063585
2249,4,930823,-0.0548683712930486,0.0590413126690433,0.35335745288276
2250,4,930964,-0.059522496225874,0.079325366644804,0.453538412203674
2251,4,932727,-0.0541006047943671,0.0579017680167684,0.350761289142753
2252,4,934187,-0.0189781148023251,0.0577911521326214,0.742810488441605
2253,4,934911,-0.0096425903229822,0.0581004693779566,0.86828023921204
2254,4,936493,-0.025178747284136,0.0584100118647257,0.666681289024817
2255,4,936521,-0.0109047131956858,0.0582909178670475,0.851710112962933
2256,4,936663,-0.0106756720219965,0.0579240666639789,0.853880335706328
2257,4,937563,0.0247346485777124,0.0581124196789408,0.670633601989327
2258,4,937735,0.0303272640379205,0.063257341376461,0.631931919779845
