SNP,Chr,Pos,Effect,SE,HUG1_ADE17_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
3119,5,265651,0.161054262184951,0.150493806483583,0.285273068994687
3120,5,266244,0.193376039646951,0.154352838857024,0.211101164089145
3121,5,266246,0.858418945763669,0.911958047733309,0.347198869211528
3122,5,266246,0.224810948908484,0.159214330993502,0.158830282254818
3123,5,268009,0.311886627438683,0.15001184140819,0.0383315851299685
3124,5,268019,0.311886627438683,0.15001184140819,0.0383315851299685
3125,5,268219,0.365962885536495,0.160210691026857,0.0229493630349926
3126,5,268236,0.364970329453951,0.158136710736455,0.0215800052647433
3127,5,268374,0.261879402126266,0.182647601414099,0.152515653086458
3128,5,269900,0.319448489105437,0.15141139240634,0.0355785661583098
3129,5,271971,0.306455055735682,0.150652012220183,0.0426794637284704
3130,5,272558,0.17082018238732,0.157894154900858,0.280050948682115
3131,5,272598,0.276883549539614,0.150470876531302,0.0665908680556775
3132,5,272758,0.285706914864058,0.150195334085207,0.0579540216383539
3133,5,273551,0.303421818833095,0.150921615904605,0.0451427317320603
3134,5,274156,0.332299648831252,0.160335113175823,0.0389412595984865
3135,5,274156,0.0146504263953642,0.606929361527008,0.980755691435235
3136,5,274280,0.328287264814623,0.151516828392136,0.0309283992164681
3137,5,274601,0.27450966982835,0.150750337961898,0.069460035027197
3138,5,277836,0.264678958382083,0.150732636599263,0.0799641786025749
3139,5,279640,0.299216336341301,0.150683553568658,0.0478369548784335
3140,5,279872,0.309102263509983,0.15840624559348,0.0518089060291597
3141,5,283807,0.320346706117204,0.150197486069398,0.0336275706460945
3142,5,284696,0.273782280224876,0.152579121436458,0.0736108478134161
3143,5,285154,0.259808463230482,0.157558248639964,0.100043859446177
3144,5,290040,0.421799397105978,0.34375013052015,0.220620654898434
3145,5,290044,-0.0538844744542386,0.345706460799714,0.876226392818577
3146,5,290243,0.250327416777577,0.152021716341246,0.100518765708795
3147,5,290932,0.255422255621523,0.156029767844823,0.10251956195081
3148,5,293310,0.181977222519689,0.151031308159768,0.22905008565703
3149,5,293706,0.147275431553657,0.150676243012518,0.329025838342575
3150,5,298831,0.188783868982324,0.155709423805107,0.226165773847188
3151,5,302362,0.112898607257354,0.153146831509098,0.461495340936406
3152,5,304779,0.0731765273059188,0.150979585230813,0.628205173453299
3153,5,308710,0.0818334694624073,0.153789983458786,0.594983281199138
3154,5,309654,0.142565409680845,0.150724749623169,0.344863948259083
3155,5,309985,0.139130382923962,0.151208290935584,0.358136290477585
3156,5,310175,0.161742266548819,0.152041336273564,0.288144403652222
3157,5,312612,0.0171491763707806,0.152048284597422,0.91026298170787
3158,5,313206,0.00724950495876342,0.150765665547788,0.961676021775429
3159,5,313702,-0.0360426341213506,0.151578048608784,0.812187609051637
3160,5,314857,0.0218392932422964,0.15108610698601,0.885149731308996
3161,5,315976,0.014337597991834,0.152835246846248,0.925312668778882
3162,5,317740,0.0929736113922233,0.151538317984746,0.539919744512923
3163,5,318831,-0.062662593187313,0.181119283853778,0.729568234572748
3164,5,320971,0.124041162507524,0.152498478582019,0.416541177055161
3165,5,321654,0.1590816435187,0.153060533793076,0.299358883642419
3166,5,324331,0.110253230156359,0.153867080326015,0.474126503718873
3167,5,328525,0.336932753222406,0.150423951422637,0.0257201491731321
3168,5,335406,0.159564610393072,0.151074288737738,0.291599312348394
3169,5,335771,0.0987570797944087,0.15078841577753,0.512934137678464
3170,5,336687,0.0977809838332599,0.150747471003082,0.516992211443038
3171,5,341045,0.15276979643183,0.152304099925471,0.316520108293652
3172,5,341262,0.123762885169578,0.151277351057941,0.413841098051764
3173,5,342707,0.16708389896573,0.150574899213144,0.267909626008667
3174,5,342848,0.151219211456601,0.152003606150422,0.320495709440881
3175,5,343502,0.0551589458773824,0.15190008289219,0.716727733565184
3176,5,343588,0.0543400276722665,0.150952122044234,0.719075964884798
3177,5,346773,0.0663596073255903,0.15409011532949,0.666982406820853
3178,5,349449,0.108749870370215,0.15197487226264,0.474725024730329
3179,5,350876,-0.0548725260392382,0.151976812732191,0.71827167034387
3180,5,354177,-0.0314436306113561,0.154387985029907,0.838731631205086
3181,5,357163,-0.0528636530810048,0.152766838353732,0.729517738354381
3182,5,360584,-0.00422198483560599,0.152259061707498,0.977893998323646
3183,5,363025,-0.0665341654486334,0.155495083864675,0.668995062822675
3184,5,365083,-0.129929708667034,0.151778261588316,0.392551089536551
3185,5,366361,-0.161408366711522,0.151842224553955,0.28850835279682
3186,5,371014,-0.135109358032228,0.151066369535216,0.371732886146322
3187,5,371457,-0.10889814768138,0.153943106902757,0.479789546688499
3188,5,372989,-0.0381657619372071,0.154526386237907,0.80506309713296
3189,5,374614,-0.0774583369548001,0.152119257074942,0.610933816374684
3190,5,377631,-0.0252417101471726,0.152469720651802,0.868604073412097
3191,5,378702,-0.0560585213368735,0.156107293125249,0.719733098926052
3192,5,378741,-0.0536780416508704,0.155315711071598,0.729844701088051
3193,5,379541,0.0908321475601817,0.152465218236677,0.551719671854701
3194,5,380460,0.0542777594822915,0.152999034492769,0.722982115178423
3195,5,382368,-0.0284270276005309,0.159583042163097,0.858720600772686
3196,5,382369,-0.102981114812967,0.164936434253922,0.532788917342485
3197,5,382523,-0.0833257563044256,0.323898630675133,0.797128925331829
3198,5,382808,0.00263174339824113,0.153234751998285,0.98630703967366
3199,5,384156,-0.0202618452388665,0.155111987585472,0.896144630489879
3200,5,387695,0.0646162921396778,0.15262593961411,0.672287701397047
3201,5,388185,0.0153423833505992,0.153970465822933,0.920682749923877
3202,5,390254,-0.109793998725723,0.168822626076791,0.515888424980459
3203,5,391916,0.118133675421436,0.152254052599028,0.438328493984911
3204,5,392497,0.0747920511572562,0.15272238465553,0.624632327457931
3205,5,393006,0.0845309999725833,0.152726491927762,0.580285417280805
3206,5,393290,0.041605856436071,0.152522092090516,0.785177404003197
3207,5,396254,0.0187856841173816,0.162312069165515,0.90792595144902
3208,5,396266,0.00696252252700114,0.153523717225444,0.963852825955002
3209,5,398009,-0.0462657424444651,0.152772902455801,0.762190194913791
3210,5,398644,-0.0542788904535445,0.152674260552385,0.722411736747817
3211,5,401545,-0.0340674905542762,0.151582955160235,0.822307798373584
3212,5,402468,-0.0338663176807101,0.15158308286295,0.823339797917877
3213,5,403529,-0.0532727101905751,0.15382551892724,0.72930927049901
3214,5,405417,0.0170195333915747,0.152309023681421,0.911090350415158
3215,5,406230,-0.0208921220360369,0.15318727035785,0.8915963474413
3216,5,406826,-0.0674827342728282,0.155883041454047,0.665347296601877
3217,5,407785,-0.0980632147715946,0.151823006119887,0.518760636369612
3218,5,409900,0.0443692557989266,0.152457350750824,0.771201336406579
3219,5,412759,-0.11483884550838,0.156362230229909,0.463167532854807
3220,5,413363,0.288298939138912,0.230157566426551,0.211174850504604
3221,5,413385,-0.0786898448754795,0.154788886138678,0.61151225295997
3222,5,416981,0.0716484194269604,0.155766484469482,0.645818585000667
3223,5,417297,0.0232633713742882,0.152349450468212,0.878724120411159
3224,5,419108,0.122019123241864,0.152036467438252,0.42276629214739
3225,5,421695,0.100441118741306,0.152253323469419,0.509878213923951
3226,5,422560,0.0553809985210758,0.151497740104331,0.714914914963236
3227,5,424852,0.0216618568008799,0.151276100017694,0.886218530420101
3228,5,425327,0.0395207890462393,0.151022310321858,0.793714297041832
3229,5,427844,0.0533770582661671,0.151318489082728,0.7244890689785
3230,5,430235,0.00539574360418171,0.153316695143245,0.971945376443835
3231,5,430620,-0.16983919601053,0.301207358297888,0.573206516000703
3232,5,430883,-0.0172904479110891,0.151277694344935,0.909068067642076
3233,5,431015,7.80194569659221e-05,0.162598208064273,0.999617422311118
3234,5,431369,0.0345072879186886,0.151638098155639,0.820117385087932
3235,5,432378,0.0438305000219563,0.155397085015321,0.778066749227874
3236,5,432587,0.0783148464449486,0.151900370540404,0.606479468904301
3237,5,434634,0.0763455756293681,0.151060977800677,0.613596312684947
3238,5,441308,0.0678432555082187,0.151931628673247,0.655482430594998
3239,5,441594,0.0526088915057552,0.151164890347053,0.728030188331638
3240,5,443367,-0.165003968303951,0.400192210579222,0.680361184337007
3241,5,443369,0.0613390498485682,0.220956629348212,0.781476766373698
3242,5,443371,0.0493878078743784,0.302952473588309,0.870594684864004
3243,5,443373,0.0214312763957523,0.302961730109002,0.943645364424271
3244,5,443378,-0.145472339849491,0.423678785795568,0.731535612337736
3245,5,451448,0.182863658795771,0.152449095951519,0.231135606990075
3246,5,456087,0.0561380098944159,0.151745330022511,0.711642456638893
3247,5,458086,0.0487565051260574,0.151687333103876,0.748076554950669
3248,5,461234,0.219190786158901,0.150314108137568,0.145669495905319
3249,5,461877,0.323458440196395,0.200504567113999,0.107589787597021
3250,5,463004,0.277664832246801,0.151365311348824,0.0674358431968449
3251,5,465043,0.332998921154786,0.152262739564823,0.0293981212382406
3252,5,467724,0.25761498098342,0.150867351673759,0.0885973530946853
3253,5,468076,0.261926150973592,0.151364236266243,0.0844263133787977
3254,5,469078,0.180421591143424,0.152405512838744,0.237278546772062
3255,5,469404,0.214009794686182,0.152980763029466,0.162711168012266
3256,5,475322,-0.0046634458239169,0.151118995134256,0.97539908583085
3257,5,475607,-0.010119090603096,0.150936059794819,0.946586036280874
3258,5,475736,0.0073226619240595,0.150798833251592,0.961298093692
3259,5,478715,-0.0727550939253656,0.152604492512262,0.633830933828683
3260,5,478932,-0.0566497325535498,0.152487509242534,0.710484996139803
3261,5,479996,-0.119985899308171,0.151891320935646,0.430089781060712
3262,5,482003,-0.123518808208191,0.151162737035584,0.414408296655081
3263,5,482536,-0.00569659099107245,0.15130532643298,0.969988311699609
3264,5,484494,-0.0511896533106163,0.155058271703013,0.741496272030507
3265,5,484954,-0.0466641100742969,0.151477199985141,0.758218151909326
3266,5,486157,-0.0543978818648659,0.151234834402341,0.719292946723349
3267,5,486882,-0.064652957634858,0.154519288480828,0.67589924881001
3268,5,486891,-0.0622619872881565,0.154979786424175,0.688116560689812
3269,5,486920,-0.104713929877754,0.158182123844015,0.508413814032218
3270,5,487404,-0.0424543709698616,0.152820447408553,0.781324251653383
3271,5,487484,-0.0354154061487602,0.156021898693372,0.820562937369337
3272,5,487817,-0.0228243675671139,0.160921433035145,0.887290876383249
3273,5,489636,-0.0218597032330052,0.151493092609464,0.885349831020622
3274,5,490549,0.089966940254545,0.150839644779034,0.55126298341525
3275,5,491806,0.0540264829459886,0.150686632938807,0.720157051771831
3276,5,491888,-0.00569042528268571,0.151190518353804,0.969998025246658
3277,5,491992,0.28149800042999,0.175595219485889,0.109805295439425
3278,5,492146,0.0387503332326889,0.15813951729822,0.806568697233616
3279,5,499612,0.0438540547584279,0.150748090181422,0.77129136433902
3280,5,502460,0.121830695826705,0.151748775723416,0.422604728910556
3281,5,504765,0.152983738951459,0.152299807349382,0.315830206714539
3282,5,504884,0.165149652747335,0.151632693319258,0.276833906839654
3283,5,509836,0.207323045097544,0.153100759962826,0.176551314271857
3284,5,510020,0.30456266224905,0.173883663244116,0.0807228905530124
3285,5,511350,0.183014042973656,0.151947320210524,0.22921985399784
3286,5,512696,0.114815488313743,0.153282467942629,0.454328828894412
3287,5,512931,0.113773434522672,0.151184404169415,0.452223451045671
3288,5,514582,0.170078661673914,0.151082593030801,0.261043320943377
3289,5,515315,0.191752508854826,0.151061930660517,0.20514767140679
3290,5,515397,0.188367671457638,0.150929921763468,0.212840958506928
3291,5,515950,0.206687305660118,0.150861987004633,0.171544428149989
3292,5,516091,0.191633382288594,0.150725604970166,0.204421459323167
3293,5,518207,0.189046864596483,0.150927516097858,0.211192402590948
3294,5,518275,0.196538420745564,0.150474115444617,0.192359553263259
3295,5,519067,0.185154428933011,0.151298488834683,0.221855510759098
3296,5,522215,0.179234829905669,0.151217383411344,0.236704347744645
3297,5,522970,0.387235134991991,0.313490693867796,0.2175639998681
3298,5,523232,0.2004027902122,0.153276199134576,0.19190681083697
3299,5,524247,0.330545099736728,0.151646336251099,0.0299392784243287
3300,5,524532,0.356222570746951,0.150399834934908,0.0183981622994141
3301,5,524625,0.334333034659115,0.150517883096252,0.0269701487225993
3302,5,525863,0.365495826416795,0.150457127783731,0.0156290900095407
3303,5,526004,0.319023016442559,0.150588978943839,0.0348307542037974
3304,5,526007,0.315752419930136,0.150562530798806,0.0366911281006314
3305,5,529382,0.299322187559255,0.151012911386388,0.0482435666672781
3306,5,529437,0.58131426636538,0.299883586292259,0.0533632401247855
3307,5,532205,0.325183641032847,0.151008966639346,0.0319635518023916
3308,5,532256,0.312755737538317,0.150016281253376,0.0378046093242756
3309,5,533988,0.294921091229061,0.150320937831762,0.0505545309519567
3310,5,535074,0.317224849742631,0.150396784818048,0.0356264890287527
3311,5,537503,0.26253255268558,0.150743269931441,0.0824518024258704
3312,5,538956,0.213294861213203,0.151503709609381,0.160054789737369
3313,5,540169,0.158794688770717,0.150726400127746,0.292819025762741
3314,5,540498,0.221963195579459,0.157036711520782,0.15840530291849
3315,5,540682,0.168437684313574,0.152222902880949,0.269255008252057
3316,5,541505,0.290650277733207,0.319440163621644,0.363509831947874
3317,5,542346,0.249089799410392,0.150698443196349,0.0992398153300087
3318,5,542361,0.24670364347108,0.151205678902003,0.103660479142489
3319,5,543103,0.255945016614689,0.151162158716684,0.091303091178393
3320,5,545577,0.158256608257268,0.156250804308991,0.311831702027752
3321,5,545826,0.18636114460337,0.150839964825347,0.217470101508529
3322,5,546667,0.19330835799686,0.150930212405398,0.201111885903148
3323,5,547620,0.0803926700294351,0.151105171577494,0.595039044772938
3324,5,548182,0.115413312306463,0.155375019307403,0.458093883393426
3325,5,548310,0.0819408940617041,0.152347104967219,0.591014988259237
3326,5,548459,0.0517690119202649,0.153438177441506,0.736020968069831
3327,5,548843,0.0358340052057477,0.150924970138013,0.812461524387211
3328,5,549055,0.0352291136095517,0.150951530588705,0.815601382624447
3329,5,549248,0.0647535235573555,0.15150405515115,0.669345282104825
3330,5,549677,-0.0590604063502891,0.304438803070607,0.846289324943699
3331,5,549802,0.125668771078264,0.307050556927111,0.682584513248729
3332,5,549802,-0.107960411074626,0.264520488566575,0.683421060818924
3333,5,550708,-0.0602677958191525,0.153257245929765,0.694375202455666
3334,5,550744,-0.00691679829216624,0.155081769618552,0.964450583569611
3335,5,551265,-0.0752687248370732,0.16328659030226,0.645110567137693
3336,5,551776,-0.0418612803544968,0.151246136241534,0.782114204924202
3337,5,552218,-0.0565700810432688,0.152354077933413,0.710631902754586
3338,5,553130,-0.0436442065303236,0.153708376493087,0.776621585476692
3339,5,554104,-0.0344499059633473,0.155602690660278,0.824911656295318
3340,5,554306,-0.14770565061185,0.25602342776833,0.564359599719303
3341,5,554307,-0.183292425338998,0.175510025081009,0.297041989890373
3342,5,554308,-0.0049040345449522,0.199219448290778,0.980374971669101
3343,5,555454,0.0215185984345632,0.151944744804507,0.88746000143686
3344,5,555973,0.000470850117106042,0.151734878488134,0.997525832769699
3345,5,557406,-0.000328244085614698,0.151305629212397,0.998270287316617
3346,5,557772,-0.0130325577135327,0.15216622405635,0.931795710619558
3347,5,558324,-0.0369935366574399,0.151092057810272,0.806721779085968
3348,5,558514,-0.0201945749083125,0.15201807121048,0.894393040176553
3349,5,558549,-0.0293902987494385,0.151582116072457,0.84637331923423
3350,5,559378,0.0182566971058077,0.150796206184131,0.90370552309005
3351,5,560042,-0.105143205817477,0.151549547667826,0.488271665153626
3352,5,561145,-0.164888970857993,0.150969407946368,0.27548951737823
3353,5,561154,-0.160395161649968,0.151215926160769,0.289550153358249
3354,5,561160,-0.160395161649968,0.151215926160769,0.289550153358249
3355,5,561163,-0.160395161649968,0.151215926160769,0.289550153358249
3356,5,561166,-0.160395161649968,0.151215926160769,0.289550153358249
3357,5,561193,-0.224064891833898,0.153698996087209,0.145780264190727
3358,5,561211,-0.210732870327198,0.156122996069405,0.177949074722794
3359,5,561220,-0.194478053329258,0.157652426857354,0.218177412524618
3360,5,561227,-0.208954494954352,0.157632752727322,0.185836765882253
3361,5,561259,-0.310348003301076,0.301221997603094,0.303576189333946
3362,5,561269,-0.346821387564722,0.301633534035778,0.251000336714405
3363,5,561292,-0.167540848046358,0.188834394388596,0.375555439226217
3364,5,561299,-0.161407897851638,0.188207619609732,0.391692190145122
3365,5,561309,-0.150011501588289,0.189694802845504,0.429589063380295
3366,5,561353,-0.232571480082984,0.160662030735093,0.148621467647957
3367,5,561355,-0.250889485390627,0.160806424223323,0.11960969311737
3368,5,561373,-0.197684544358385,0.160499463551209,0.218887193792141
3369,5,561379,-0.212311493261304,0.15957979485928,0.184231863023361
3370,5,561430,-0.154848231135643,0.153092786596075,0.31248597671907
3371,5,561461,-0.112404181819794,0.154973216789273,0.468740206477504
3372,5,561500,-0.15653242944235,0.160156299616233,0.32905388874631
3373,5,561502,-0.15653242944235,0.160156299616233,0.32905388874631
3374,5,561510,-0.144387291042084,0.165072847871473,0.382338236018406
3375,5,561524,-0.188010767960167,0.30168911283417,0.533559636735504
3376,5,561529,-0.124379319825419,0.301782424846059,0.680480395531621
3377,5,561538,-0.0339562519328069,0.302068510434781,0.91056030486481
3378,5,561541,0.0554587738951842,0.301840593619214,0.854326604214361
3379,5,561545,0.0945873403173998,0.301917683455575,0.75424650662089
3380,5,561555,0.0450197011147306,0.302064413319244,0.881607123095027
3381,5,561569,-0.084702765558955,0.303305931601538,0.780204921770081
3382,5,561578,-0.104804843995213,0.303095340373454,0.729712704157027
3383,5,561590,-0.110774056463525,0.30547683155959,0.717100776264484
3384,5,561678,-0.259587040477427,0.301881841456785,0.390429881552335
3385,5,561690,-0.22288260766029,0.301964919653964,0.460939456959944
3386,5,561692,-0.215220880861084,0.302114395913483,0.476698793742479
3387,5,561717,-0.212194191951109,0.301986732001331,0.482730361151737
3388,5,561736,-0.245531984502129,0.301572006616703,0.416094352974216
3389,5,561746,-0.222960459643984,0.301526574395668,0.460131994785434
3390,5,561758,-0.222909085260421,0.301526681999146,0.460235456366455
3391,5,561759,-0.273359839543751,0.301323504078309,0.364921387269402
3392,5,561766,-0.299434967885913,0.301253287701521,0.320921160316632
3393,5,561783,-0.566840732065209,0.300343527943357,0.0599391179011466
3394,5,561786,-0.158512937856186,0.161235262813688,0.326223766754572
3395,5,561824,-0.16707010168305,0.156522782079465,0.286527354621137
3396,5,561906,-0.150557201445735,0.150817077198557,0.31882891797284
3397,5,561915,-0.14497480704747,0.150639786013906,0.336510566879449
3398,5,562065,-0.0685966659842369,0.151499263799721,0.650981380547478
3399,5,562072,-0.0941994451428108,0.151337672430774,0.534050863918551
3400,5,562097,-0.113993677670844,0.15084120340092,0.450321212034103
3401,5,562113,0.235951289660338,0.301270684348387,0.434042416253042
3402,5,562116,-0.117975644828176,0.150635342174042,0.434042416260338
3403,5,562155,-0.123847568320416,0.151422703973568,0.413970015045864
3404,5,562173,-0.121092854795521,0.151482044248277,0.424603307525279
3405,5,562264,-0.114257134287006,0.151068469372021,0.449957718921897
3406,5,562359,-0.124358289414815,0.151675124159756,0.412826915516916
3407,5,562436,-0.125288074956806,0.151646328253213,0.409256632140824
3408,5,562451,-0.136251970047878,0.151416623843717,0.368814503106491
3409,5,562473,-0.120015526652281,0.15168503447633,0.429349628100222
3410,5,562513,-0.13860215994711,0.151671636368001,0.361429681233442
3411,5,562518,-0.112940257676348,0.151470955444246,0.456391262702973
3412,5,562560,-0.13974893208843,0.150979050289346,0.355276868594182
3413,5,562570,-0.132964806543125,0.150797203086297,0.378514257697767
3414,5,562582,-0.147238154494575,0.150987584797693,0.330145060324723
3415,5,562610,-0.128795107590345,0.151035335468914,0.394377175917201
3416,5,562667,-0.099589018270285,0.150744117968865,0.509268043414386
3417,5,562683,-0.0918240638338043,0.150991239603826,0.5434845935704
3418,5,562774,-0.0998216103298299,0.151363498249269,0.51001584628881
3419,5,562846,-0.135170803518844,0.152994914798167,0.377568201222144
3420,5,562873,-0.140392917606274,0.153763422768166,0.361842060123199
3421,5,562888,-0.123401778990791,0.152470426708505,0.418859650704874
3422,5,563005,-0.104772571987197,0.152219377449142,0.491716054597502
3423,5,563017,-0.108681611207211,0.152851286152931,0.477536154320362
3424,5,563018,-0.110182656658821,0.153577599942337,0.473577350235359
3425,5,563074,-0.118843011740493,0.153928590661862,0.440591979271795
3426,5,563104,-0.129696426692634,0.153045648008392,0.397326211110337
3427,5,563148,-0.092046722701723,0.15220602969618,0.545733092855865
3428,5,563174,-0.125472190001492,0.153197640246491,0.413326623821795
3429,5,563257,-0.119117780450435,0.154259192140654,0.440517127503721
3430,5,563299,-0.120189828785235,0.152264185571452,0.430436967055712
3431,5,563318,-0.0983916821165138,0.152632705590607,0.519585412410561
3432,5,563324,-0.112310993179124,0.152783229838841,0.462766515576722
3433,5,563344,-0.112028780665842,0.153227157517554,0.465185536443036
3434,5,563347,-0.093730589707845,0.153408060936867,0.541600285672176
3435,5,563348,-0.127419499664077,0.153250505477893,0.40628385101549
3436,5,563372,-0.119447693601882,0.155024144474571,0.441512640644951
3437,5,563421,-0.0200131249298332,0.274625833972983,0.941947535964897
3438,5,563427,0.188861330948661,0.208962412314706,0.366715026803097
3439,5,563428,0.267838912620547,0.355683269808983,0.451935916413045
3440,5,563428,-0.359924923942565,0.201917507449409,0.0755214431142558
3441,5,563452,-0.054845160205528,0.162185511439695,0.735441285737398
3442,5,563474,-0.0629328862380465,0.161477872569494,0.696970714252173
3443,5,563479,-0.102558323988353,0.160240001291297,0.522568622048281
3444,5,563545,-0.177534794553679,0.162007306606661,0.273893954026596
3445,5,563565,-0.260137570905858,0.165094830242971,0.115993988932369
3446,5,563580,-0.214171275754565,0.165121304181745,0.195459654824817
3447,5,563607,-0.0896681440995515,0.308558935072677,0.771525637852987
3448,5,563608,-0.0988171640226175,0.168011205458565,0.55680222196824
3449,5,563642,-0.373041792803967,0.300735560116928,0.215639748409634
3450,5,563661,-0.463509879729273,0.300321946632646,0.123635380448077
3451,5,563665,-0.20769155544225,0.157322569069478,0.187635730846774
3452,5,563700,-0.0810920432569793,0.155171955375934,0.601584141811138
3453,5,563747,-0.139665333980731,0.151637378317905,0.357654284330737
3454,5,563755,-0.125128162374544,0.151115861744208,0.408214104733778
3455,5,563781,-0.101994747638226,0.151359394096078,0.500842552711052
3456,5,563837,-0.0855894038493674,0.1526989254473,0.575486608116249
3457,5,563865,-0.125246739436023,0.232258368417493,0.590050112834911
3458,5,563866,-0.159072196990742,0.15352782480728,0.3008586029473
3459,5,563882,-0.109460388198221,0.15313273662319,0.475200613177427
3460,5,563899,-0.0821458091017864,0.153338172140197,0.59249177191529
3461,5,563908,-0.0821458091017864,0.153338172140197,0.59249177191529
3462,5,563929,-0.092668522330592,0.153164127983076,0.545549400324509
3463,5,563964,-0.138782600248509,0.151043769771593,0.358815172188148
3464,5,563970,-0.128121144329091,0.150683057597965,0.395751840683498
3465,5,564006,-0.153635507571957,0.150969527010756,0.309536972637781
3466,5,564048,-0.155504640328663,0.151339958197645,0.304879830695233
3467,5,564065,-0.145938685634196,0.150962459492432,0.334345012762168
3468,5,564074,-0.150716687259706,0.150977861477436,0.318832193007278
3469,5,564097,-0.176694136988819,0.151274062824977,0.243578962232838
3470,5,564135,-0.16529777781769,0.151310551695452,0.275384515853801
3471,5,564147,-0.179209044688419,0.151888093130694,0.23884423216625
3472,5,564195,-0.175178246454454,0.151889208836026,0.249555647144504
3473,5,564197,-0.175178246454454,0.151889208836026,0.249555647144504
3474,5,564206,-0.177520859610639,0.152752951163496,0.245962271646176
3475,5,564212,-0.200990815492167,0.152236427514727,0.187605505404538
3476,5,564236,-0.175783448173109,0.151301189706208,0.246097018826059
3477,5,564252,-0.19782111010248,0.152907576314358,0.19660457326604
3478,5,564265,-0.191664674740822,0.152496324152997,0.209639743917514
3479,5,564272,-0.207294486200327,0.152654127996768,0.175351427131766
3480,5,564298,-0.178182587511006,0.1523464222076,0.242955806338971
3481,5,564300,-0.19671102881338,0.152264579197983,0.197235985939217
3482,5,564304,-0.19671102881338,0.152264579197983,0.197235985939217
3483,5,564343,-0.275436084652507,0.156894335792444,0.0800323485812437
3484,5,564355,-0.178589003577919,0.166090625607993,0.282997032585138
3485,5,564360,-0.174087505709977,0.166787357639688,0.297306445090223
3486,5,564372,-0.321821026104132,0.300874714580762,0.285522103765618
3487,5,564393,-0.201876452390708,0.306595297026414,0.510680784748468
3488,5,564395,0.224986658038167,0.2979646780895,0.450705493880701
3489,5,564397,-0.140878782615265,0.210522337651715,0.503813704614109
3490,5,564403,-0.379628759695956,0.300664798898981,0.207555194032951
3491,5,564406,-0.327773980802249,0.30088494134867,0.27673540592659
3492,5,564431,-0.192943462929383,0.182223962304401,0.29040302902168
3493,5,564461,-0.218075100796661,0.163199827100452,0.182329625328104
3494,5,564462,-0.218075100796661,0.163199827100452,0.182329625328104
3495,5,564469,-0.241246333613684,0.157963888399597,0.127600670657292
3496,5,564472,-0.209338055616094,0.163899361622083,0.202358609439496
3497,5,564485,-0.267670090489054,0.161910258300629,0.099179120521955
3498,5,564486,-0.27091823370414,0.161579978598141,0.0944899876452856
3499,5,564496,-0.182544023598125,0.161969342193274,0.26049605877284
3500,5,564516,-0.0983279146753184,0.157355676140565,0.532455603949428
3501,5,564535,-0.186486205537662,0.152992839280174,0.223688043368344
3502,5,564551,-0.144500069000545,0.154762463397574,0.351102354846515
3503,5,564567,-0.157541601741898,0.155607016949261,0.312024745887024
3504,5,564574,-0.182148650533701,0.157066930916449,0.246959608289736
3505,5,564590,-0.198325181961078,0.154035795169964,0.198754290042111
3506,5,564680,-0.129505479856082,0.153556235651561,0.399589902870935
3507,5,564696,-0.331543546040793,0.301015527633467,0.271465748414212
3508,5,564701,-0.331543546040793,0.301015527633467,0.271465748414212
3509,5,564705,-0.331543546040793,0.301015527633467,0.271465748414212
3510,5,564717,-0.32478258058573,0.301178884747497,0.281604537847973
3511,5,564723,-0.310261784447093,0.301402984346812,0.304000363655825
3512,5,564730,-0.287312326985294,0.301286729352054,0.34092978157588
3513,5,564732,-0.287312326985294,0.301286729352054,0.34092978157588
3514,5,564809,-0.263758200458003,0.301747533170379,0.382656844262257
3515,5,564814,-0.248409418734798,0.301670058976839,0.410809592268739
3516,5,564841,-0.218727437164635,0.301849503047518,0.469162655266221
3517,5,564865,-0.194425362158434,0.302020618769413,0.520156456665896
3518,5,564880,-0.242866856040433,0.301682843669545,0.421338298836397
3519,5,564894,-0.310327269704718,0.301307629170228,0.303745684786905
3520,5,564898,-0.338268633383358,0.301136828256362,0.262071166947794
3521,5,564904,-0.324921775727738,0.301264042870103,0.281534509769334
3522,5,564935,-0.242250464081463,0.301398895310524,0.422080165398987
3523,5,564937,-0.242250464081463,0.301398895310524,0.422080165398987
3524,5,564938,-0.242250464081463,0.301398895310524,0.422080165398987
3525,5,564945,-0.293901433540999,0.301192733999529,0.329835809321198
3526,5,564949,-0.293901433540999,0.301192733999529,0.329835809321198
3527,5,564968,-0.0840335035132065,0.177718041389919,0.636614324459432
3528,5,565000,-0.121450255884646,0.162940114226438,0.456545619556301
3529,5,565007,-0.13196965586845,0.162809032635238,0.418153354887908
3530,5,565013,-0.184978624303677,0.163885721656863,0.259788807846582
3531,5,565036,-0.162421918181392,0.155840986189373,0.298019001409887
3532,5,565093,-0.149289402862664,0.15118084133822,0.324079386588023
3533,5,565120,-0.160380169911694,0.151579309790049,0.290751085265454
3534,5,565122,-0.147710784772927,0.151847638320456,0.331340398640916
3535,5,565125,-0.147710784772927,0.151847638320456,0.331340398640916
3536,5,565208,-0.125385753171143,0.151875317943689,0.409598001017248
3537,5,565243,-0.154499988785721,0.151366983897448,0.308096512035657
3538,5,565254,-0.169857232972,0.151918532223393,0.264292699005551
3539,5,565289,-0.248120497650809,0.253990617942886,0.329293370104739
3540,5,565293,-0.153717533705422,0.153943715378986,0.318706037878083
