SNP,Chr,Pos,Effect,SE,ERG11_ERV25_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
3064,5,223004,0.0537297113060701,0.102733843251043,0.601302967680519
3065,5,223127,0.0795882536696322,0.108858371989164,0.465192440694045
3066,5,225231,-0.026011019034547,0.105065160900206,0.804610786614594
3067,5,225280,0.0141976181706536,0.107980259038581,0.895467774138427
3068,5,225400,0.0141454957291836,0.119271228020802,0.905660202666975
3069,5,225501,0.0419984194097223,0.106634436845989,0.693926494281899
3070,5,225569,0.0110231167176978,0.10335386394609,0.915123957432431
3071,5,225774,0.107955587133654,0.194932850878924,0.580060122651636
3072,5,227110,0.00168288690164925,0.103360463962874,0.987018833336612
3073,5,229365,0.0279614547764817,0.102371445966673,0.784907441484785
3074,5,229595,0.037397781668036,0.102245463331734,0.714759745504373
3075,5,229778,0.0264067686340086,0.102232701673478,0.796325452513627
3076,5,229833,0.0386623717194967,0.102380926819219,0.705930522470631
3077,5,229900,0.0449641103142135,0.102373635671145,0.66077396642654
3078,5,230375,0.046552376940014,0.102386142317326,0.649622840645897
3079,5,230512,0.0329900079934391,0.102844326940694,0.748569844491037
3080,5,232888,0.0477421175215776,0.102402342870482,0.641344917822874
3081,5,234489,0.0282300299434611,0.102762654109779,0.783698995159663
3082,5,234669,0.0419301355851607,0.102584328593157,0.682979635684412
3083,5,237047,0.0479740282823774,0.10266699690326,0.640589304819063
3084,5,238069,0.0569799170634052,0.103016254892469,0.580534240168821
3085,5,239147,0.00928415420054765,0.103845205692851,0.928811719712132
3086,5,240361,0.0201175613141604,0.102717567559387,0.844837784075298
3087,5,241166,-0.024079848818286,0.102512301245308,0.814424747505169
3088,5,241225,0.0134529759315243,0.102399101457325,0.895551237114621
3089,5,241909,-0.232822130333775,0.228028275870634,0.307942730561175
3090,5,241984,0.0145226636872616,0.102817216416264,0.887755078352876
3091,5,242244,0.00609863000761481,0.102389806327124,0.952537501819208
3092,5,242428,0.00564461043885967,0.102241921125218,0.956003689049492
3093,5,243584,0.0246429184369746,0.102657854412656,0.81043158243237
3094,5,243791,-0.27459923044548,0.619399551637404,0.657797675994756
3095,5,245951,0.0322127691647108,0.102218357551311,0.752843971697639
3096,5,246143,0.0379893800455995,0.102362294993995,0.710765802229771
3097,5,246282,0.0515695977122767,0.102340628652885,0.614644920362777
3098,5,246808,0.00377274489723196,0.104308297846799,0.971167910417092
3099,5,249350,0.0643483185584433,0.10631512709928,0.545395006606273
3100,5,249522,0.205767774640279,0.204461751412589,0.314918491334823
3101,5,249753,-0.441099876252159,0.169062072505775,0.0094641654838049
3102,5,249909,0.0876243162312668,0.113972048461426,0.44251254562314
3103,5,249937,-0.495566718580241,0.469650093418246,0.292063358562138
3104,5,251602,0.0173915452071525,0.10418445243175,0.86752044706846
3105,5,251756,0.0586571561410521,0.103088488187879,0.569719255808494
3106,5,251866,0.0549684205157288,0.102392075993715,0.591714581833109
3107,5,253670,0.109744414257826,0.103664298251899,0.290482178115716
3108,5,253825,-0.0218177083469312,0.113251238438412,0.847344855960509
3109,5,254385,0.142417366838299,0.102288404989301,0.164704407240827
3110,5,258078,0.109564497310255,0.108892625487163,0.315022976558183
3111,5,258177,-0.0909546341977565,0.141121563202245,0.51966164380375
3112,5,259743,0.265972498282469,0.148697209080816,0.0745229122314125
3113,5,260512,0.213734259276895,0.102822769516648,0.0383698360333159
3114,5,260909,0.19949181105718,0.102194199413116,0.0517183422037158
3115,5,261182,0.199293636292759,0.10276314361078,0.0532552871763508
3116,5,261798,0.197353866729568,0.101861439444465,0.0534848308809666
3117,5,262671,0.278137430018756,0.102488906399884,0.0069773329233119
3118,5,264790,0.0674233472093732,0.103060118038429,0.513400080546678
3119,5,265651,0.0788101310288993,0.102194849152945,0.441118984844722
3120,5,266244,0.0583546483154869,0.10492049316601,0.578440385790065
3121,5,266246,-1.31592888626288,0.615600388473879,0.0332328914310867
3122,5,266246,0.0271293889169206,0.108327598876544,0.802394042923087
3123,5,268009,0.0490258714139237,0.102376418389365,0.632321519056068
3124,5,268019,0.0490258714139237,0.102376418389365,0.632321519056068
3125,5,268219,0.0267828566509716,0.109499841057195,0.806913965240387
3126,5,268236,0.023926957845729,0.108100393192573,0.824955564790281
3127,5,268374,0.0799687104161263,0.12422032425834,0.520145788050714
3128,5,269900,-0.0202184169045309,0.103378121610184,0.845053534603103
3129,5,271971,-0.029474453275051,0.102808153541188,0.774515033101981
3130,5,272558,-0.0609817918624171,0.107265153678557,0.570047166748766
3131,5,272598,-0.0396321002218259,0.102566642443026,0.699430728293612
3132,5,272758,-0.0665053123351098,0.102372687625259,0.51634779242923
3133,5,273551,-0.0511000773515372,0.102954365082323,0.61996546574862
3134,5,274156,-0.0389723767480424,0.109433308668174,0.721956691736922
3135,5,274156,0.268493965184771,0.411575405152427,0.514595669185935
3136,5,274280,-0.0508664319331718,0.103455482533158,0.623254989093236
3137,5,274601,-0.0599886324734756,0.102719137830663,0.559589011696882
3138,5,277836,-0.0687749144164774,0.102657906604853,0.503332319881025
3139,5,279640,-0.0380014225495991,0.102793697086285,0.711837911706638
3140,5,279872,-0.06084228995342,0.108013860660254,0.573600317372497
3141,5,283807,-0.0521401069070099,0.102531334219282,0.61140040797701
3142,5,284696,-0.0147764775621859,0.103998450106822,0.887095003175032
3143,5,285154,-0.0272032330103682,0.107310048676891,0.800028461084987
3144,5,290040,-0.0278767445641295,0.233738844573383,0.905133657055685
3145,5,290044,0.204955354680691,0.234328380922711,0.382358976345189
3146,5,290243,-0.0380664034043863,0.103527709093337,0.71332259636475
3147,5,290932,-0.0394093588836316,0.106252128746139,0.710931384897294
3148,5,293310,-0.0194238821846362,0.102685409535346,0.850076813807457
3149,5,293706,0.0088027942663435,0.102376357301469,0.93152737609249
3150,5,298831,-0.032517617896937,0.10585996698395,0.758890712263479
3151,5,302362,-0.00479462746404151,0.103995199681139,0.963253177361453
3152,5,304779,0.0156075712701276,0.102475714614561,0.879033336506899
3153,5,308710,-0.0435069227297142,0.104368111257039,0.677033966602585
3154,5,309654,-0.0461090652761016,0.10237219292768,0.652694109543135
3155,5,309985,-0.019616834731542,0.102717841917152,0.848652721971853
3156,5,310175,-0.00176031212798952,0.103330629469219,0.986417740355309
3157,5,312612,-0.0841056024124141,0.103074849183654,0.415069665943453
3158,5,313206,-0.0974231530027189,0.102168683832165,0.340962951513003
3159,5,313702,-0.096807409609551,0.102730180807189,0.346659812134704
3160,5,314857,-0.0991000360571534,0.102384537399936,0.333747033885384
3161,5,315976,-0.109209570133532,0.103542398824789,0.292268877847548
3162,5,317740,-0.129497725810757,0.102647785220914,0.207935300949784
3163,5,318831,-0.104019904605248,0.122791938975017,0.397500390963943
3164,5,320971,-0.0384469307412158,0.103552329730238,0.71065156996219
3165,5,321654,-0.0437365067686003,0.103989731646038,0.67431417154267
3166,5,324331,-0.0904204129677685,0.104369270246977,0.386886213184398
3167,5,328525,-0.044104069644594,0.102763948926135,0.668055195214035
3168,5,335406,-0.0158264737601301,0.102667652131413,0.87757759771345
3169,5,335771,-0.00552747577854323,0.102377006686275,0.95697257533051
3170,5,336687,-0.00322147720020496,0.102348297813889,0.974908015127201
3171,5,341045,0.141597019366071,0.103216125348238,0.170981430115388
3172,5,341262,0.110656675493107,0.102575365560867,0.281420555156752
3173,5,342707,0.148274291727196,0.102043727190674,0.147099170653493
3174,5,342848,0.140804779960614,0.103012069368292,0.172533874243601
3175,5,343502,0.0908811541671467,0.102975293211014,0.378078425168838
3176,5,343588,0.0937890238258648,0.102323470796758,0.359981477457626
3177,5,346773,0.0579635445818,0.104537554245578,0.57960437447845
3178,5,349449,0.153993777642838,0.10286909341106,0.135290007208371
3179,5,350876,0.074375561235301,0.103064698676365,0.470993837570622
3180,5,354177,-0.0591410459896625,0.104716574813695,0.57258719969434
3181,5,357163,-0.0407493805154645,0.103652605684294,0.694457706569602
3182,5,360584,0.0470014014991932,0.103282990797654,0.649335771089774
3183,5,363025,-0.0100242542081996,0.105534935110013,0.924380497726705
3184,5,365083,0.0422663393305253,0.103069226765501,0.681998081923437
3185,5,366361,0.0383014087998919,0.103174964427908,0.710690612848844
3186,5,371014,0.0475708037853382,0.102588717519836,0.643145589866445
3187,5,371457,0.00387323665916023,0.104529661845149,0.97046293605763
3188,5,372989,-0.0323911320675321,0.104846516306439,0.75755051531542
3189,5,374614,0.0110389593341754,0.103254536102458,0.914920982820187
3190,5,377631,0.00224377480057703,0.103460056851688,0.982709605527476
3191,5,378702,-0.0719133254091668,0.105874513210106,0.497436177042762
3192,5,378741,-0.0975573885152395,0.105277070347094,0.354729608081104
3193,5,379541,-0.00686420828487533,0.103504405420859,0.947162172146995
3194,5,380460,0.0121236540424264,0.103831767529725,0.90711468260507
3195,5,382368,0.0627486219752734,0.108236102714464,0.562460879591459
3196,5,382369,0.102453839867942,0.11184414060483,0.360270649098387
3197,5,382523,0.283150773296793,0.219280029610678,0.197453332314347
3198,5,382808,0.0568731840417108,0.103931180937398,0.584573622552851
3199,5,384156,0.0918762332934366,0.105137865072091,0.382786223923556
3200,5,387695,0.0902782978934991,0.103476895831744,0.383556603607006
3201,5,388185,0.0812263263145295,0.10438640091412,0.437012842378295
3202,5,390254,0.0225485716076184,0.114614458678346,0.844148846390732
3203,5,391916,0.0938033196480557,0.103277220346758,0.364356678477535
3204,5,392497,0.0899968422434296,0.103552019376512,0.385384111570684
3205,5,393006,0.102827573520165,0.103530736399657,0.321288834395924
3206,5,393290,0.097514389188977,0.103372339698225,0.346156513277042
3207,5,396254,0.0815153138690664,0.110051092440802,0.459365174731016
3208,5,396266,0.132306768372732,0.103933296375763,0.203856852143947
3209,5,398009,0.099552278039266,0.103539804675633,0.336964998909423
3210,5,398644,0.18729604117926,0.10313277441365,0.0702082409191056
3211,5,401545,0.156315491646335,0.102524744805036,0.128239030693116
3212,5,402468,0.118666974235273,0.102667672657091,0.248530010634149
3213,5,403529,0.126148346997135,0.104177657712862,0.226745201171247
3214,5,405417,0.095317388942722,0.103224305269904,0.356429197977432
3215,5,406230,0.107969421125241,0.103786758301935,0.298912281923283
3216,5,406826,0.131234657115101,0.105569418906795,0.21465142768274
3217,5,407785,0.147135467767253,0.102780233987991,0.153156229249084
3218,5,409900,0.0546214102122288,0.10341927184449,0.597723585142975
3219,5,412759,0.110385848857287,0.106015671370709,0.298485123293002
3220,5,413363,-0.163741645652733,0.156273937988154,0.295454080394975
3221,5,413385,0.101644496173152,0.104928812393053,0.333358335939965
3222,5,416981,0.0147481919537422,0.10572183616855,0.889134642284042
3223,5,417297,0.0799999371427419,0.103290189459702,0.439143974290158
3224,5,419108,0.0773407639022852,0.103174121801074,0.453986500626492
3225,5,421695,0.0943913576575354,0.103250785383748,0.361238366676536
3226,5,422560,0.0931716961709542,0.102696380117865,0.364891427290424
3227,5,424852,0.0571691890021337,0.102604068232619,0.577755868999657
3228,5,425327,0.0777899420580073,0.102400260870709,0.447961591811049
3229,5,427844,0.0787244541904432,0.102607535296452,0.443452559919867
3230,5,430235,0.119601828332238,0.103836047881478,0.250169038832726
3231,5,430620,-0.224585906599981,0.204122186103163,0.271971936332178
3232,5,430883,0.130508489248985,0.102413880371627,0.20338679509798
3233,5,431015,0.109828041582137,0.110173680559832,0.319513952237408
3234,5,431369,0.0807034327816976,0.102809678642365,0.432992413079299
3235,5,432378,0.101426560600059,0.105316043884323,0.336172420879565
3236,5,432587,0.152149089380927,0.102790083152078,0.139713854391892
3237,5,434634,0.146963329464575,0.102238515667487,0.151474390262242
3238,5,441308,0.0860902070997442,0.10301825405585,0.403900701577071
3239,5,441594,0.105339156140798,0.102435010332751,0.304488808451786
3240,5,443367,0.183196956655963,0.271434902111276,0.500168137639504
3241,5,443369,0.124640202759081,0.149796445329078,0.405935446554879
3242,5,443371,0.408295635265191,0.204419868791573,0.0465556178283084
3243,5,443373,0.402670301375482,0.204451476247379,0.0496755348030137
3244,5,443378,0.333371138674178,0.286981070798553,0.246163112766893
3245,5,451448,0.0324065769075802,0.103638361869145,0.754701588080788
3246,5,456087,0.0208744526501599,0.102978549918416,0.839480988620257
3247,5,458086,-0.00448838892002745,0.102940015647833,0.965246323124959
3248,5,461234,0.0111574529416019,0.102298459172927,0.91321080264119
3249,5,461877,0.124571974164869,0.136388980912255,0.361677650861301
3250,5,463004,-0.0632096140257695,0.103140246828626,0.540369415842582
3251,5,465043,-0.0189234478649148,0.104008372410041,0.855733003255143
3252,5,467724,-0.0748581064042051,0.102713509267344,0.466604261000799
3253,5,468076,-0.0881555499075617,0.103033913929045,0.39280086489228
3254,5,469078,-0.0547209609124895,0.103576677145632,0.597613708055548
3255,5,469404,-0.0756360951992193,0.104012334545082,0.467595290415258
3256,5,475322,0.0149234435385437,0.102536656334736,0.884365615242939
3257,5,475607,0.0185648532846789,0.102411351632761,0.856253962254036
3258,5,475736,-0.0141545443504746,0.102319921566185,0.890053633061115
3259,5,478715,-0.0216216072323792,0.103574495773014,0.83476055976883
3260,5,478932,0.0147516763071399,0.1034854262413,0.886728221984469
3261,5,479996,0.0141142077470523,0.103151964397775,0.891243753219244
3262,5,482003,0.129264507843906,0.102435444206131,0.207813630061254
3263,5,482536,0.0211682547616488,0.102660050667324,0.836755444676003
3264,5,484494,0.0396340306293905,0.105207627277905,0.70660653678594
3265,5,484954,0.0372711576771971,0.102777321644423,0.717090925571893
3266,5,486157,0.151898412642593,0.102318085449925,0.138550022281431
3267,5,486882,0.170108941072767,0.104481250224625,0.104389699277297
3268,5,486891,0.172000372017054,0.104784169458652,0.101589881949305
3269,5,486920,0.161317180381705,0.107055021243414,0.132740296168808
3270,5,487404,0.140841773889787,0.103434140122334,0.174174700275396
3271,5,487484,0.128645230389063,0.105652474453748,0.224179321869178
3272,5,487817,0.173944657935287,0.108800818387739,0.110772142824115
3273,5,489636,0.0289408357854145,0.102784922813457,0.778440580030878
3274,5,490549,0.126552709884549,0.102179835285592,0.216342875158989
3275,5,491806,0.0399401050905358,0.102242739500873,0.696298985119118
3276,5,491888,0.0380449505510226,0.10256834497849,0.710917436448665
3277,5,491992,0.134649830039279,0.119365560221484,0.260066643648958
3278,5,492146,0.0195709789297712,0.107307337453346,0.855387262937267
3279,5,499612,0.0268101229176408,0.102290230212528,0.79339832816655
3280,5,502460,0.00245498936691571,0.103060803314708,0.98100901925899
3281,5,504765,0.0154987165151189,0.103485116932872,0.881033512874738
3282,5,504884,0.0168802836538853,0.103056969908486,0.869985753607764
3283,5,509836,-0.0686188854804401,0.104089716518674,0.510178993266601
3284,5,510020,-0.185886872737262,0.11808406530792,0.11633908882373
3285,5,511350,-0.0689171146164419,0.103248145178904,0.504895253187744
3286,5,512696,-0.0454304951556314,0.104062121814482,0.662689468302451
3287,5,512931,-0.0405566418002206,0.102643537483844,0.692992064985098
3288,5,514582,-0.0801863738465246,0.102610024942712,0.435051530723815
3289,5,515315,-0.0851614174579451,0.102634502139619,0.407238492473182
3290,5,515397,-0.0740210896924202,0.102561357181803,0.470941381058701
3291,5,515950,-0.0924911027488046,0.102518874224856,0.367573188914294
3292,5,516091,-0.0876164269945149,0.102400433096472,0.392785315301524
3293,5,518207,-0.0858495450649295,0.102535237758923,0.403008031703933
3294,5,518275,-0.0934310879664989,0.102227561724873,0.361365877863634
3295,5,519067,-0.0764508411857133,0.102798427130781,0.457554754455881
3296,5,522215,-0.0259229995202609,0.102801071908215,0.801059029008233
3297,5,522970,0.026945824217016,0.213168946232192,0.899482555299464
3298,5,523232,0.00273613055519253,0.104254754021901,0.979077024748514
3299,5,524247,-0.0254412729304382,0.103578713051061,0.806117134265025
3300,5,524532,-0.00964451795981476,0.102858034194229,0.925348766279951
3301,5,524625,-0.0180722537511815,0.102838480777939,0.860603410959471
3302,5,525863,-0.0497161964625397,0.102906277300642,0.629309234738984
3303,5,526004,-0.0368094523093118,0.102808801497067,0.720528913220971
3304,5,526007,-0.0421044848697329,0.102772034239013,0.68228321800505
3305,5,529382,-0.0216454831755236,0.1030297998469,0.833718995709825
3306,5,529437,-0.0977780613943038,0.204495586955445,0.632844650467832
3307,5,532205,-0.0514345231966261,0.103099412954104,0.618172691555279
3308,5,532256,-0.0456731389687064,0.102387264101554,0.65581134056726
3309,5,533988,-0.0392438563290069,0.10253141224598,0.702135799725205
3310,5,535074,-0.0456477575034006,0.102661868532178,0.656851129748218
3311,5,537503,-0.0563788132203326,0.102679310190053,0.583299983470269
3312,5,538956,-0.000449981038615738,0.103088836093883,0.996519724034348
3313,5,540169,-0.0814946628021709,0.102341988869639,0.426394367943351
3314,5,540498,-0.0253374299266868,0.106847567818001,0.812688662421705
3315,5,540682,-0.0946910520554381,0.10334478982369,0.360154263028722
3316,5,541505,-0.178203236793866,0.216798113472631,0.411644371288673
3317,5,542346,-0.0685613546829156,0.10258429308849,0.504352311474962
3318,5,542361,-0.0662992727277084,0.102924069272959,0.519891872297563
3319,5,543103,-0.058898141906264,0.102936820291904,0.567565865595594
3320,5,545577,-0.0202696883593452,0.106170168602267,0.848700388868468
3321,5,545826,-0.0197536871666276,0.102565925364849,0.847386892749365
3322,5,546667,-0.0202058898741207,0.102643542948966,0.844054335312462
3323,5,547620,-0.0330813584366945,0.102556200375131,0.747213322852678
3324,5,548182,-0.053004583457774,0.105472097020842,0.615596844319206
3325,5,548310,-0.0640954188131125,0.103358976065046,0.535576021405507
3326,5,548459,-0.0704103174234116,0.104062569672972,0.499093232455301
3327,5,548843,-0.0733883349096354,0.102341604153117,0.473791605276328
3328,5,549055,-0.093374459314547,0.102313233126506,0.362058316524967
3329,5,549248,-0.0697724857308971,0.102760386706495,0.497593984759261
3330,5,549677,-0.0658122997387611,0.20655383075801,0.750202685723248
3331,5,549802,-0.0617314675929528,0.208368209618081,0.767204643020999
3332,5,549802,-0.215991856228775,0.179160417998836,0.228787737301561
3333,5,550708,-0.0823206746780557,0.103920924448273,0.428806825430349
3334,5,550744,-0.101970733527333,0.10508871813134,0.332546419730306
3335,5,551265,-0.0862660473539314,0.110733930445769,0.436478688832916
3336,5,551776,-0.102518504304593,0.102491853741199,0.317869848577832
3337,5,552218,-0.126686343292802,0.103177734806381,0.220322975218685
3338,5,553130,-0.0901838390757107,0.104197990901316,0.387349724539309
3339,5,554104,-0.0347700401243177,0.105573052102609,0.742089663923732
3340,5,554306,-0.13573505781225,0.17365263671829,0.434946009826137
3341,5,554307,0.164363595811186,0.118952351051118,0.167919246628188
3342,5,554308,0.193212789186706,0.134785838041208,0.152605852187787
3343,5,555454,-0.0687062726211064,0.103037952238361,0.505331980667019
3344,5,555973,-0.0593079405141677,0.102909092344419,0.564770298227534
3345,5,557406,-0.0666541127601901,0.102604920160352,0.516360792528685
3346,5,557772,-0.0523501706507087,0.103213646793458,0.612329779674843
3347,5,558324,-0.0820647070154104,0.102436941791268,0.423598672581888
3348,5,558514,-0.0892013174538259,0.103042910330598,0.387258248353244
3349,5,558549,-0.0708579300585683,0.102790151966622,0.491058733140474
3350,5,559378,-0.0302703850870205,0.102310010146894,0.767503912473687
3351,5,560042,-0.0240273880595533,0.102893878046605,0.815495943176434
3352,5,561145,-0.0502514599684709,0.10257617071649,0.624513159901701
3353,5,561154,-0.0598073785062459,0.102719437245405,0.560776625981363
3354,5,561160,-0.0598073785062459,0.102719437245405,0.560776625981363
3355,5,561163,-0.0598073785062459,0.102719437245405,0.560776625981363
3356,5,561166,-0.0598073785062459,0.102719437245405,0.560776625981363
3357,5,561193,-0.0126570867328562,0.104601514542415,0.903757583204588
3358,5,561211,0.00506030794361069,0.106207672349293,0.962025786384078
3359,5,561220,0.0226096224692722,0.107196330028812,0.833073056450964
3360,5,561227,0.0287640137544909,0.107214359694304,0.788636594225104
3361,5,561259,-0.0112641367525619,0.204696004901527,0.956146801452996
3362,5,561269,-0.0825318976621823,0.205004894383432,0.687497222053185
3363,5,561292,0.0752790370059022,0.128211024814234,0.557478657266253
3364,5,561299,0.0510662145670293,0.127809614063968,0.689730296229187
3365,5,561309,0.0612519452725468,0.128787355202204,0.634649794319796
3366,5,561353,-0.02420627607444,0.109330382083668,0.824905240090993
3367,5,561355,-0.01476965240155,0.109485599170567,0.892767499287811
3368,5,561373,-0.0342084112489511,0.109123148245232,0.754097775639788
3369,5,561379,-0.0348372354558137,0.108535849743657,0.74841969037709
3370,5,561430,-0.0340991011092849,0.104013471066486,0.74323190140901
3371,5,561461,-0.0346283825699173,0.105217006612157,0.742264751615712
3372,5,561500,-0.0200935026661192,0.108813410002223,0.853601631510826
3373,5,561502,-0.0200935026661192,0.108813410002223,0.853601631510826
3374,5,561510,-0.0619250980081427,0.112080642092604,0.580952179233331
3375,5,561524,-0.0730340820899089,0.204782443798922,0.721572686855878
3376,5,561529,-0.0800896057032512,0.204774971019918,0.695951643917126
3377,5,561538,-0.0587422482933073,0.204944012299812,0.774566985492527
3378,5,561541,-0.0654940906377757,0.204789668233725,0.749300427691472
3379,5,561545,-0.0814203617730458,0.204844493682913,0.691258185057374
3380,5,561555,-0.0324163601322329,0.204960597595205,0.874421957718037
3381,5,561569,-0.169518718667864,0.205628707149181,0.410273382204172
3382,5,561578,-0.153431128926129,0.205533589105569,0.455861408648541
3383,5,561590,-0.270720723123518,0.206814121260584,0.19138412730365
3384,5,561678,-0.127592162099981,0.204939465441359,0.533959475793425
3385,5,561690,-0.14536060396157,0.204905942504114,0.478543582157348
3386,5,561692,-0.158020418142326,0.204970144118377,0.441256072057978
3387,5,561717,-0.187033396821275,0.204810168413737,0.361758714367801
3388,5,561736,-0.198138380827984,0.204547659295586,0.33337502667247
3389,5,561746,-0.200257686075923,0.204477249518106,0.328070801369888
3390,5,561758,-0.134321451313514,0.204630010031598,0.51198717867512
3391,5,561759,-0.108846487629868,0.20461488550785,0.595089836689713
3392,5,561766,-0.132799741562253,0.204574813127668,0.516663544297847
3393,5,561783,-0.2228250107074,0.204475684020277,0.276571726303856
3394,5,561786,-0.0794237942618225,0.109471923463094,0.468615323432792
3395,5,561824,-0.0718108021858315,0.106308822726501,0.499805222098618
3396,5,561906,-0.0494619211189777,0.102445261565987,0.629527682195297
3397,5,561915,-0.0474227332651755,0.10231731328952,0.643301052461728
3398,5,562065,-0.0434223302456719,0.102801491496842,0.672997472808208
3399,5,562072,-0.0390794346087023,0.102723256225402,0.703851985470554
3400,5,562097,-0.0506843549253921,0.102398337123483,0.62092751261048
3401,5,562113,0.083995155021273,0.204551517401394,0.681592405707555
3402,5,562116,-0.0419975775101569,0.102275758700789,0.68159240571126
3403,5,562155,-0.0294775530008043,0.102831010945352,0.774540728443513
3404,5,562173,-0.026314813821582,0.10286939419857,0.798248094008248
3405,5,562264,-0.047829918582319,0.102556740329218,0.641234642556264
3406,5,562359,-0.050313531029159,0.102980083141913,0.62544573859723
3407,5,562436,-0.0444437847716687,0.102969677554575,0.666281022793586
3408,5,562451,-0.0326975754522595,0.102844591500207,0.750724594484416
3409,5,562473,-0.0402629223432953,0.102992603689871,0.696084642413233
3410,5,562513,-0.0398692044916276,0.103014387072667,0.698970477653207
3411,5,562518,-0.0402290541587171,0.102837026721828,0.695891101914778
3412,5,562560,-0.0398316915878258,0.102546971541692,0.697936536768649
3413,5,562570,-0.0444405211701468,0.10240655255555,0.664581361417274
3414,5,562582,-0.0271117817132186,0.102578182064662,0.791700236490765
3415,5,562610,-0.0311391382004918,0.102574942624067,0.761630917511976
3416,5,562667,-0.0299851235749006,0.102335997661794,0.76968926618317
3417,5,562683,-0.0252649570975359,0.102497742816983,0.805444041417851
3418,5,562774,-0.0339788455667865,0.102752834507282,0.741078443338357
3419,5,562846,-0.0166718331140187,0.103923398255973,0.87263865160446
3420,5,562873,-0.0435878941215029,0.104431292367903,0.676651685250297
3421,5,562888,-0.0479034289639107,0.103521140928304,0.643835472402823
3422,5,563005,-0.0433548036301679,0.10332976654675,0.675049653361284
3423,5,563017,-0.034376353224506,0.103773129719685,0.740641272438435
3424,5,563018,-0.0155111943551277,0.104280523587377,0.881839878787032
3425,5,563074,-0.0454876621672427,0.104506112341916,0.66363741397885
3426,5,563104,-0.0309295430106655,0.103939441131853,0.766204338672251
3427,5,563148,-0.0501959232930409,0.103296127713592,0.627309816786838
3428,5,563174,-0.0282077068423075,0.104037916505985,0.786450215192001
3429,5,563257,-0.0536311582329081,0.104719798362564,0.60887355515585
3430,5,563299,-0.0607333963942745,0.103357251514885,0.557172106012469
3431,5,563318,-0.0380579662285549,0.103607842193885,0.713595174274984
3432,5,563324,-0.0472948095735023,0.103717611889361,0.648673297216314
3433,5,563344,-0.0364459446082035,0.104030664700296,0.726293645685453
3434,5,563347,-0.0497784603949381,0.10411412738641,0.632864755984892
3435,5,563348,-0.0376237849229653,0.104068406403721,0.717920050936252
3436,5,563372,-0.0217722741367948,0.105271416949886,0.836269387077339
3437,5,563421,0.0372328701864122,0.186334226240005,0.84173824152215
3438,5,563427,-0.0467613996329876,0.141930541695909,0.741998297223118
3439,5,563428,0.0911002808263744,0.241488797679092,0.706218728236371
3440,5,563428,0.00991414543038045,0.13762241271423,0.942611874461447
3441,5,563452,-0.0122893036099097,0.110064498122067,0.911160046282338
3442,5,563474,0.0105376539136955,0.109590594982021,0.923452249986391
3443,5,563479,-0.0176170551885471,0.108787548092614,0.871445756614017
3444,5,563545,-0.0448685040358877,0.110088624016516,0.683838560644387
3445,5,563565,-0.00351773600621702,0.112415797219474,0.975054206999803
3446,5,563580,0.0106221711306954,0.112305902248858,0.924700128082004
3447,5,563607,-0.131082631200097,0.209276953092652,0.531483913564728
3448,5,563608,-0.0725752195294103,0.113991973938066,0.524752741049711
3449,5,563642,0.0714232032565532,0.204468649499021,0.727063921980887
3450,5,563661,0.00559434174381135,0.20446525386557,0.978187390361974
3451,5,563665,0.0237189085185162,0.107004688586156,0.824704931165051
3452,5,563700,-0.0359239110693772,0.105313037649347,0.733219565000716
3453,5,563747,-0.0379079739211286,0.102995135379223,0.713052104474705
3454,5,563755,-0.0321104609347949,0.102622768755004,0.754542919997915
3455,5,563781,-0.033769124357059,0.10275303036456,0.74261997255915
3456,5,563837,-0.0448834489073591,0.103630199339324,0.665198162224353
3457,5,563865,-0.00283674361389119,0.157660362120259,0.98565480173089
3458,5,563866,-0.0630558321836194,0.104278362451671,0.545775068359922
3459,5,563882,-0.0587912808983448,0.10393406761418,0.571984718237676
3460,5,563899,-0.0434422130352034,0.104061986416006,0.67659227881246
3461,5,563908,-0.0434422130352034,0.104061986416006,0.67659227881246
3462,5,563929,-0.0469643789747345,0.103951111804565,0.651695616635103
3463,5,563964,-0.0405069990794767,0.102588382185377,0.69319223006128
3464,5,563970,-0.0469369305761251,0.102317947876292,0.646706040521092
3465,5,564006,-0.0590999694228146,0.102540095040885,0.56473944135013
3466,5,564048,-0.0748249298125998,0.102765839755088,0.467028389464105
3467,5,564065,-0.0721258746078338,0.102497019183001,0.482091277760255
3468,5,564074,-0.0549475675967112,0.102546636475652,0.592413471170898
3469,5,564097,-0.0781940883226044,0.102758733702881,0.447195925839593
3470,5,564135,-0.0743013165791308,0.102766915994644,0.47015365066014
3471,5,564147,-0.0718226696531213,0.10319369264209,0.486887662513163
3472,5,564195,-0.066712912049305,0.103195137804445,0.518392900987778
3473,5,564197,-0.066712912049305,0.103195137804445,0.518392900987778
3474,5,564206,-0.0569107926125293,0.103802195284732,0.583858606185421
3475,5,564212,-0.0571581919343773,0.103507836275213,0.581153074441485
3476,5,564236,-0.0600351315373892,0.102809671020274,0.559630670650253
3477,5,564252,-0.0567883538393754,0.103954958829207,0.585219638348794
3478,5,564265,-0.0400510802484685,0.103683513462681,0.69952051283675
3479,5,564272,-0.0425620626456179,0.103826715775098,0.682103296583804
3480,5,564298,-0.0828546589731101,0.103478621655932,0.423847671571067
3481,5,564300,-0.0775847974200205,0.103478509456915,0.45389428594074
