SNP,Chr,Pos,Effect,SE,ADE17_GIS2_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
3328,5,549055,-0.0990294646915354,0.0702128221320282,0.159296703660772
3329,5,549248,-0.106918174128437,0.0704514757546397,0.130006666649438
3330,5,549677,-0.150299272095714,0.141774648637329,0.28981119485578
3331,5,549802,-0.0890458394962241,0.143166279350749,0.534359843170924
3332,5,549802,-0.132180073277348,0.123202784793924,0.284064144131843
3333,5,550708,-0.146474876032527,0.0710696877534297,0.0400347531676583
3334,5,550744,-0.159732121297687,0.0718301569630569,0.0267977745220003
3335,5,551265,-0.146155744120957,0.0757828198716924,0.054580483029271
3336,5,551776,-0.127375728151008,0.0702235142097944,0.0705479933227677
3337,5,552218,-0.100299475912331,0.0708722124640055,0.157886803141271
3338,5,553130,-0.0938934609701152,0.0715245763761502,0.190122019545495
3339,5,554104,-0.108321411314065,0.072349975674874,0.135238312315874
3340,5,554306,-0.09462977114138,0.11936135292753,0.428426420456327
3341,5,554307,0.0225076435720976,0.081976828130112,0.783814109187715
3342,5,554308,0.0546940559163624,0.0928719435808151,0.556292246522538
3343,5,555454,-0.11823585291196,0.0705902506263592,0.0948276560717701
3344,5,555973,-0.110229860696503,0.0705267027391097,0.118959868747903
3345,5,557406,-0.107879720773921,0.0703361268562011,0.125981000189792
3346,5,557772,-0.123709519380306,0.0706661386014602,0.0808801652303961
3347,5,558324,-0.108807602023921,0.0702381321490758,0.122247864546388
3348,5,558514,-0.130330541261525,0.0705640239626125,0.0655863391188349
3349,5,558549,-0.142963790967256,0.0702921725553306,0.0427140119190487
3350,5,559378,-0.183996630915913,0.0696488397810042,0.00861416959497375
3351,5,560042,-0.150673716002859,0.0702759482401101,0.0327130873209606
3352,5,561145,-0.169886754999926,0.069950163024222,0.0156525412778225
3353,5,561154,-0.167207576988784,0.0700777291936189,0.0175578571281707
3354,5,561160,-0.167207576988784,0.0700777291936189,0.0175578571281707
3355,5,561163,-0.167207576988784,0.0700777291936189,0.0175578571281707
3356,5,561166,-0.167207576988784,0.0700777291936189,0.0175578571281707
3357,5,561193,-0.164698858047791,0.0713654946265714,0.0215867507310021
3358,5,561211,-0.169053526392448,0.0724480215479357,0.0201856909096653
3359,5,561220,-0.173834877308796,0.0731054548179935,0.0179450553132135
3360,5,561227,-0.164695525424322,0.0731807484601835,0.0250303220118356
3361,5,561259,-0.311504543020773,0.139723079887144,0.0264131572030277
3362,5,561269,-0.338899454075128,0.139788428975839,0.0158363445827456
3363,5,561292,-0.165446234190157,0.0877311308573375,0.0601383406178732
3364,5,561299,-0.173664655369737,0.0873853809229714,0.0476569091881439
3365,5,561309,-0.183157508435736,0.0880152234131065,0.0381566490921166
3366,5,561353,-0.204141706038643,0.0743665316040624,0.00635917386487989
3367,5,561355,-0.198432446139294,0.0745147447416436,0.00809953917585782
3368,5,561373,-0.216499471056373,0.0741285879893331,0.00371824073868182
3369,5,561379,-0.219821138185727,0.0736926188889023,0.00305343205169375
3370,5,561430,-0.174956190783457,0.0708981271848257,0.0140715756159994
3371,5,561461,-0.176086879317439,0.0717248050412354,0.0145688567817305
3372,5,561500,-0.187277586761588,0.074131995683236,0.0119646149970637
3373,5,561502,-0.187277586761588,0.074131995683236,0.0119646149970637
3374,5,561510,-0.187889600117879,0.076423107744762,0.01442965484096
3375,5,561524,-0.25000192471762,0.140157277656341,0.075327455784184
3376,5,561529,-0.291147570554959,0.139932076906307,0.0381880156288781
3377,5,561538,-0.225732015733549,0.140376379119269,0.108718563165609
3378,5,561541,-0.189140923934751,0.140427117877691,0.178877316118142
3379,5,561545,-0.210556579127381,0.140389706644607,0.134559848435981
3380,5,561555,-0.17238847983857,0.140590503685937,0.22095036614482
3381,5,561569,-0.236854921126379,0.140917066425098,0.0936842406100287
3382,5,561578,-0.224542137103006,0.140883927265505,0.111873666765591
3383,5,561590,-0.227810141925009,0.141986489763289,0.109509284579841
3384,5,561678,-0.308294299845882,0.139988987686255,0.0282919205946133
3385,5,561690,-0.309479181998823,0.139981581113107,0.0276863640205335
3386,5,561692,-0.313678314417106,0.140017871206808,0.0256948614812707
3387,5,561717,-0.303904773788455,0.140016175205091,0.0306352996485424
3388,5,561736,-0.257122776883392,0.140120778491314,0.0673457509287394
3389,5,561746,-0.248386897344734,0.140120896314533,0.0771472021094506
3390,5,561758,-0.235757693604516,0.140182690512282,0.0934941657561222
3391,5,561759,-0.213039010209787,0.140245694426302,0.129647195471232
3392,5,561766,-0.227991487556581,0.140179076563756,0.10475048227098
3393,5,561783,-0.236014120152454,0.140225964475127,0.0932401569728974
3394,5,561786,-0.11655071112287,0.0750482982966186,0.121316954362325
3395,5,561824,-0.138769471362623,0.0727471556850103,0.057259553606354
3396,5,561906,-0.140455031742004,0.0700436572798218,0.0456993110662452
3397,5,561915,-0.142790161805613,0.0699399542387022,0.0419331997548422
3398,5,562065,-0.148319227506209,0.0702387024097654,0.0354191733917567
3399,5,562072,-0.138521755201014,0.0702378800264377,0.0493692701886435
3400,5,562097,-0.134626746179228,0.0700448284700525,0.0554093728655589
3401,5,562113,0.262088964427066,0.139943452443986,0.0619195089459851
3402,5,562116,-0.131044482212126,0.0699717262214571,0.0619195089467831
3403,5,562155,-0.116996542234866,0.0704167942923216,0.0975036016209065
3404,5,562173,-0.121564715351544,0.07041968460936,0.0851704153821473
3405,5,562264,-0.128222113980803,0.0701855399042331,0.0685587566914502
3406,5,562359,-0.129545276569377,0.0704732716691943,0.0668702724685375
3407,5,562436,-0.124593303697159,0.0704860988512716,0.0779867332482648
3408,5,562451,-0.128525131695584,0.0703711173511691,0.0686359410709523
3409,5,562473,-0.134142902676676,0.0704489008416496,0.0577078596487688
3410,5,562513,-0.131202011489666,0.0704793324872651,0.0634950644520002
3411,5,562518,-0.132192615666553,0.0703518687545237,0.061065405002462
3412,5,562560,-0.133852408346679,0.0701423184142496,0.0571637265965281
3413,5,562570,-0.134855055517937,0.0700435843101562,0.054994715781484
3414,5,562582,-0.142415879495984,0.0701079734222432,0.0429652829592228
3415,5,562610,-0.134681198942881,0.070151261485712,0.0556801676757748
3416,5,562667,-0.144402737604485,0.069930574452778,0.039658060962796
3417,5,562683,-0.149469214960874,0.0700098001776499,0.0334511389083846
3418,5,562774,-0.147430009573195,0.0702033928058645,0.0364344603586121
3419,5,562846,-0.124269714474632,0.0711299935088473,0.081493291953151
3420,5,562873,-0.146997487973303,0.0713735290796172,0.0401742770283429
3421,5,562888,-0.128606332974458,0.0708494315379129,0.0703406835768034
3422,5,563005,-0.13347829314859,0.0706878028002621,0.0598082892842998
3423,5,563017,-0.138408122197923,0.07096068308509,0.0519087780960039
3424,5,563018,-0.139166701538715,0.0712982475609777,0.0517410346057637
3425,5,563074,-0.141170697436333,0.0714601286148036,0.0489880366297651
3426,5,563104,-0.143260886751269,0.0710462314858459,0.0445102939303075
3427,5,563148,-0.132739484369504,0.0706745724590677,0.0611807971560061
3428,5,563174,-0.130443857843649,0.0711826259163176,0.0677156182900076
3429,5,563257,-0.13194432246829,0.0716651440173787,0.0664425469233404
3430,5,563299,-0.131696590564957,0.0707333665596579,0.0634517198168937
3431,5,563318,-0.147712284313042,0.0707957524132814,0.0376545281951521
3432,5,563324,-0.150074249739808,0.0708650412596711,0.0348950886049196
3433,5,563344,-0.143337089510641,0.0711123509361567,0.0445947203181877
3434,5,563347,-0.146763695049931,0.0711610655328343,0.0398994191963755
3435,5,563348,-0.141744103943204,0.071148300078611,0.0471151880142544
3436,5,563372,-0.130834836125562,0.0720293933491436,0.0701557047589744
3437,5,563421,-0.192899146460647,0.127676415578013,0.131722824701333
3438,5,563427,-0.179142628682202,0.0971073908393716,0.0659058244989329
3439,5,563428,-0.369947215680231,0.164854847550454,0.0254465769036158
3440,5,563428,-0.147541043567525,0.0942722691682652,0.118466604466016
3441,5,563452,-0.154899104890723,0.0752062691228716,0.0401641795758418
3442,5,563474,-0.139867476767015,0.0749619774241142,0.0628921718384581
3443,5,563479,-0.135926742243204,0.0744297341452276,0.0686582602143622
3444,5,563545,-0.135487499060431,0.0753455598234072,0.07299725645454
3445,5,563565,-0.139051012081411,0.0769165692743474,0.0714861643894077
3446,5,563580,-0.138529707804732,0.0768442234198552,0.072282737915755
3447,5,563607,-0.233446632008206,0.143394152498423,0.104415630050956
3448,5,563608,-0.111463223528028,0.0781753158997211,0.154806597842136
3449,5,563642,-0.272985063470061,0.139817823481654,0.0516768191656485
3450,5,563661,-0.301308400149946,0.139626296100065,0.031604649987775
3451,5,563665,-0.155643497706791,0.0730893987007309,0.0339048246798426
3452,5,563700,-0.126655047196802,0.0720868670708712,0.0797884679976982
3453,5,563747,-0.133065819076233,0.07045468717281,0.0597553604402712
3454,5,563755,-0.128663912083671,0.07021686119638,0.0677372093597626
3455,5,563781,-0.131452678831148,0.0702932359977664,0.062302742277292
3456,5,563837,-0.146279826581308,0.0708249845199768,0.0396175072123831
3457,5,563865,-0.170341425439191,0.107991780806874,0.115609449111732
3458,5,563866,-0.114189237097806,0.0714573567635319,0.110936488576633
3459,5,563882,-0.123149450616062,0.0711727708532192,0.0844526592734112
3460,5,563899,-0.117741954995909,0.0712721845841512,0.0994228631546762
3461,5,563908,-0.117741954995909,0.0712721845841512,0.0994228631546762
3462,5,563929,-0.123958375637672,0.0711687926372001,0.0824229373120427
3463,5,563964,-0.120833673428141,0.0702383369955181,0.0862474044196991
3464,5,563970,-0.130166348173354,0.070009703158211,0.0638219439955405
3465,5,564006,-0.110601307359569,0.0702704164768509,0.116397485969396
3466,5,564048,-0.10360714396687,0.0704761838062031,0.142424987304401
3467,5,564065,-0.11397277410802,0.0702417355711355,0.105572113418926
3468,5,564074,-0.118445912330385,0.0702341896048904,0.0925941524223353
3469,5,564097,-0.126341197849092,0.0703710398846274,0.0734519267124137
3470,5,564135,-0.126037434445279,0.0703725829509823,0.0741496195741965
3471,5,564147,-0.123075572946293,0.0706784034644606,0.0824940699740924
3472,5,564195,-0.129476489859512,0.0706402905655547,0.0676597148940965
3473,5,564197,-0.129476489859512,0.0706402905655547,0.0676597148940965
3474,5,564206,-0.131752174159244,0.0710360228262611,0.0644694116912882
3475,5,564212,-0.129014240221605,0.0708473306284773,0.0694505765593282
3476,5,564236,-0.130325080863932,0.0703617387393756,0.0648295967192412
3477,5,564252,-0.107708314761374,0.0712559035700922,0.131537856738064
3478,5,564265,-0.116044889595003,0.0710163346312927,0.103137917765183
3479,5,564272,-0.119936372709279,0.0710987781556614,0.0925064423759141
3480,5,564298,-0.12469005504967,0.0708830769364269,0.0794277297971286
3481,5,564300,-0.129512898413002,0.0708505110429423,0.0683973223960745
3482,5,564304,-0.129512898413002,0.0708505110429423,0.0683973223960745
3483,5,564343,-0.124433916491504,0.0731964525040699,0.0900119079767331
3484,5,564355,-0.102259657358435,0.0774015708686402,0.187304614752685
3485,5,564360,-0.0977044308816765,0.077737106170591,0.209636405743748
3486,5,564372,-0.19572902202921,0.14017090536921,0.163483573468776
3487,5,564393,-0.0550837050953934,0.143056142952501,0.70043259305677
3488,5,564395,0.267366680723485,0.138355281476311,0.0541019502550786
3489,5,564397,-0.1603964787586,0.0978798982959366,0.10216521739462
3490,5,564403,-0.234500734040312,0.139993385829712,0.0948032502653408
3491,5,564406,-0.211312800511562,0.140120073291009,0.132427540097615
3492,5,564431,-0.143005751519866,0.0847845401502252,0.0925452821769903
3493,5,564461,-0.128669163444953,0.0760019946863616,0.0913432769589898
3494,5,564462,-0.128669163444953,0.0760019946863616,0.0913432769589898
3495,5,564469,-0.121301961974577,0.0736360755727234,0.100382728131959
3496,5,564472,-0.121889161210571,0.0763452050866369,0.111260185628639
3497,5,564485,-0.104868527918345,0.0756021996188707,0.16628355818975
3498,5,564486,-0.108167633528216,0.0754422798990797,0.152520214839853
3499,5,564496,-0.0925807822812094,0.0755189429307015,0.221043000406472
3500,5,564516,-0.102979034199704,0.0732276342668338,0.16051873081612
3501,5,564535,-0.126591335596095,0.0711889018225017,0.0762242274086128
3502,5,564551,-0.0857891100011946,0.0721270881926631,0.235075438125687
3503,5,564567,-0.135534952620219,0.0723227212057749,0.0617521111249172
3504,5,564574,-0.108393813631109,0.0731695449374589,0.139390430507287
3505,5,564590,-0.110685183069056,0.0717705909556675,0.12391898831957
3506,5,564680,-0.10534919347449,0.0714723130101004,0.141376544168195
3507,5,564696,-0.252277981553733,0.139994520466501,0.072389571619236
3508,5,564701,-0.252277981553733,0.139994520466501,0.072389571619236
3509,5,564705,-0.252277981553733,0.139994520466501,0.072389571619236
3510,5,564717,-0.257570954355242,0.140033874590108,0.0667037339034842
3511,5,564723,-0.252753706041667,0.140143295565551,0.0721563169291218
3512,5,564730,-0.233110386770644,0.140155224687649,0.0971539093256799
3513,5,564732,-0.233110386770644,0.140155224687649,0.0971539093256799
3514,5,564809,-0.255190063667582,0.140233357649211,0.0696434952478308
3515,5,564814,-0.247465887604544,0.140219040734431,0.0784532769070635
3516,5,564841,-0.231143470669156,0.1403514301987,0.100470393323679
3517,5,564865,-0.222733003577839,0.140447957659452,0.113662865858262
3518,5,564880,-0.248616587632794,0.140213274222493,0.0770691239086039
3519,5,564894,-0.223487779073534,0.140239615003569,0.11191753391439
3520,5,564898,-0.236345911097155,0.140139873230832,0.0925830275085877
3521,5,564904,-0.215069843186712,0.140276896998387,0.126127030473667
3522,5,564935,-0.249261716736691,0.140076465991964,0.0760232039490136
3523,5,564937,-0.249261716736691,0.140076465991964,0.0760232039490136
3524,5,564938,-0.249261716736691,0.140076465991964,0.0760232039490136
3525,5,564945,-0.239617822198754,0.14008859101631,0.0880569589713022
3526,5,564949,-0.239617822198754,0.14008859101631,0.0880569589713022
3527,5,564968,-0.149129940279154,0.0825345089084203,0.071632374107937
3528,5,565000,-0.17383650934174,0.075491415361239,0.0218749601205994
3529,5,565007,-0.161531773262168,0.0755181965733488,0.0331231189234628
3530,5,565013,-0.162028246437488,0.0760882030925771,0.0339061265672076
3531,5,565036,-0.135587644359,0.0724385913304253,0.0620666107976787
3532,5,565093,-0.126428371686477,0.0702878515603364,0.0729166256851716
3533,5,565120,-0.133619735711775,0.0704517172958138,0.0586950116508069
3534,5,565122,-0.136446920587769,0.0705449321830431,0.0538893800425736
3535,5,565125,-0.136446920587769,0.0705449321830431,0.0538893800425736
3536,5,565208,-0.133253556819728,0.0705485568270202,0.0597354413647899
3537,5,565243,-0.132355390462128,0.0703510017647234,0.0607460384834764
3538,5,565254,-0.117249281135201,0.0707064586601171,0.0981544540375792
3539,5,565289,-0.123440308545837,0.118441105201726,0.298028331999527
3540,5,565293,-0.106352245750546,0.0716786947316972,0.138771327000514
3541,5,565315,-0.119828874231668,0.0715125256432874,0.0946952325335436
3542,5,565361,-0.148722158211964,0.0733840293923624,0.0434517931189985
3543,5,565365,-0.148722158211964,0.0733840293923624,0.0434517931189985
3544,5,565371,-0.144448363189319,0.0743228711582292,0.0527472100080923
3545,5,565372,-0.141818508407787,0.0745493066512291,0.0579396680750204
3546,5,565388,-0.145466728530761,0.0738825305997126,0.0497473842956074
3547,5,565423,-0.113904817681384,0.0722240860112827,0.115667543403535
3548,5,565436,-0.135037876441713,0.0722996199718022,0.0626248444579821
3549,5,565441,-0.140249187384245,0.0718379469134395,0.0516928356230468
3550,5,565448,-0.132276519002105,0.0715800955773112,0.0654457473839158
3551,5,565475,-0.124390993210665,0.0717034016655286,0.0836492531744654
3552,5,565507,-0.11502470297521,0.0714323948295134,0.108234999277331
3553,5,565512,-0.110482421539621,0.0715598694770423,0.12350467702424
3554,5,565539,-0.0960214817526699,0.0724906875142486,0.186159296383286
3555,5,565639,-0.137716864439386,0.0701502537192786,0.0504112190061832
3556,5,565651,-0.140062782565011,0.0700458823416026,0.046310943586014
3557,5,565675,-0.126150318859144,0.0701040046763273,0.0727976255758147
3558,5,565711,-0.0971251826730145,0.0729680880532766,0.184027045524762
3559,5,565722,-0.245141905375205,0.139963893354478,0.0807342474974765
3560,5,565729,-0.228678690986694,0.140060537032473,0.103420959662032
3561,5,565731,-0.235784153487199,0.139982849915808,0.0929923824456139
3562,5,565737,-0.258505495760151,0.139913506530134,0.0654953518388063
3563,5,565800,0.00130796731008198,0.127216006609735,0.991802527923224
3564,5,565808,-0.148376012755555,0.110322465676424,0.179511228286465
3565,5,565834,-0.144167060292641,0.0714936247785736,0.0445043758589235
3566,5,565880,-0.163107996834921,0.080387079104317,0.0432050175218701
3567,5,565885,-0.147155228482902,0.0823676992776863,0.0748659247544015
3568,5,566202,-0.235765455371899,0.140517398559359,0.0942637874968635
3569,5,566255,-0.22460384953306,0.116612947074541,0.0548993202307434
3570,5,566370,-0.177020124895409,0.10803043374141,0.102184725644781
3571,5,566373,-0.25981135684808,0.139928842910855,0.0641811548423887
3572,5,566376,-0.254757150915849,0.139981801605132,0.0696163819273935
3573,5,566378,-0.218887250372703,0.141407453428356,0.122537883474521
3574,5,566382,-0.27800612513077,0.139807549958543,0.0475291797061022
3575,5,566388,-0.239557513705769,0.139991282921641,0.0879167997308031
3576,5,566400,-0.175066605347585,0.0890912507144114,0.0501951007484074
3577,5,566427,-0.151085441601731,0.0808763721030671,0.0625759113203651
3578,5,566434,-0.151085441601731,0.0808763721030671,0.0625759113203651
3579,5,566463,-0.112011448550621,0.08667707062065,0.197103889593851
3580,5,566466,-0.111996118040558,0.0867608078154531,0.197596744972998
3581,5,566472,-0.107353969012882,0.0868224995420417,0.217103592355042
3582,5,566501,-0.128521869435664,0.0780435230221044,0.100489599640376
3583,5,566502,-0.138712438691462,0.0775398821615099,0.0744854422068026
3584,5,566512,-0.132861409445202,0.0769630208990741,0.0851680625343253
3585,5,566542,-0.13978509627738,0.0711996855424625,0.0503980817068249
3586,5,566565,-0.130692993511962,0.0708386135802409,0.0658837649061426
3587,5,566568,-0.130692993511962,0.0708386135802409,0.0658837649061426
3588,5,566580,-0.131643971351097,0.0707336440400065,0.063558008957725
3589,5,566740,-0.146762721560924,0.140450877673529,0.296765782140684
3590,5,566755,-0.184720549755557,0.108454577235276,0.0894095926083859
3591,6,12139,-0.212711752760503,0.334689791900708,0.525482221874926
3592,6,14922,-0.00982459122066537,0.305168635934293,0.974335556433858
3593,6,14925,-0.0820562217949445,0.290189715042022,0.777520800422377
3594,6,14958,0.18193894313561,0.15113601014319,0.229469890601585
3595,6,14985,0.0592007924316258,0.146003716321662,0.685374354568749
3596,6,14991,0.0709066475155646,0.144067168012614,0.62289967062002
3597,6,15003,0.1251662609166,0.143422808145622,0.383415378870894
3598,6,16905,0.08767567282314,0.0704246035075212,0.213973032852819
3599,6,18881,0.0853619407985337,0.071047960684884,0.230374687155209
3600,6,19636,0.0720909245043192,0.0727697561001006,0.322524572183378
3601,6,19887,0.0538503156980431,0.0745235808750898,0.470407610787582
3602,6,20485,0.282939740176924,0.766785688264168,0.712353007404613
3603,6,22804,0.0111979380404083,0.0704739561480812,0.873842703860556
3604,6,23172,0.0118826014388448,0.0712770083694692,0.867693562209551
3605,6,23564,0.00714623384897084,0.0705690796736992,0.919396962656435
3606,6,26594,0.0215934826462571,0.0705875684019464,0.759853073118619
3607,6,27541,0.0822297997692243,0.0874738008097342,0.34783440861482
3608,6,27549,-0.245219414944209,0.0929305150782854,0.00869016582405514
3609,6,27551,-0.0148113460628898,0.109534031911515,0.892513892497367
3610,6,27553,-0.461262846878654,0.171609454849764,0.00753172208946836
3611,6,27767,0.0591127696581495,0.0708003330414598,0.404326214623518
3612,6,28811,0.0524803488673774,0.070518156436054,0.457244273818344
3613,6,28916,0.0333580431042268,0.0704541086562041,0.636169189362283
3614,6,29838,0.0620001584319115,0.0742105103910487,0.40402200847913
3615,6,30082,-0.134831312323391,0.246463989386973,0.58468116543172
3616,6,30085,-0.0638606638522676,0.100412943290434,0.525201307657863
3617,6,30088,-0.0297853910175085,0.132951657657265,0.82286221269482
3618,6,30322,-0.111559681099364,0.070034107349345,0.112070092753111
3619,6,30997,0.131094415779129,0.127671575443336,0.305213151882422
3620,6,30997,-0.258396309226003,0.442990259895346,0.560063694631912
3621,6,32438,-0.128072940276617,0.0709531211532052,0.0719210302128004
3622,6,35840,-0.161297544924401,0.0705663773152359,0.0228606525633089
3623,6,36181,-0.156120829980994,0.0700791861342186,0.0265250969654583
3624,6,36236,-0.164462529927383,0.0702257387905127,0.0197405949847617
3625,6,38641,-0.153658193668796,0.0704994407558392,0.0299500730952836
3626,6,39419,-0.108551789526417,0.0710776266563518,0.127599653873712
3627,6,39566,-0.114954149633003,0.0702506235413898,0.102658936117253
3628,6,39609,-0.108602218264396,0.0702949069342808,0.12325399728026
3629,6,40630,-0.10104527564046,0.0701125259197742,0.150418258516241
3630,6,41068,-0.126210751644003,0.0704904103703603,0.0742356850303518
3631,6,41221,-0.11258659650008,0.0704958165022608,0.111145358086967
3632,6,41296,-0.115883062767636,0.0702619654748439,0.0999757430547288
3633,6,41435,-0.127377345636787,0.0702436939312441,0.0706249011696514
3634,6,41573,-0.125297137529514,0.0700348652316854,0.074461124962353
3635,6,41626,-0.117689063348784,0.0703814256548436,0.0953786836100398
3636,6,42992,-0.128530530639922,0.0701274700889781,0.0676724977616485
3637,6,45282,-0.0207929418096954,0.0703097819982273,0.767607671397678
3638,6,45815,-0.0458172229496313,0.0703825728197526,0.515486801681275
3639,6,47290,-0.0488231188509529,0.0704124173790392,0.488522122682057
3640,6,48282,-0.0621241476267517,0.0702163848917838,0.3768921716201
3641,6,48919,-0.0414814318651625,0.0711416361068958,0.560210176952923
3642,6,48921,-0.0584076601173455,0.0717302095818911,0.416040024709113
3643,6,50414,-0.048037743647471,0.0708665541070581,0.49830326129785
3644,6,50685,-0.0483214064657641,0.0708422071348677,0.49562359283664
3645,6,50825,-0.0441670386287998,0.0707481678276977,0.532843510021396
3646,6,51261,-0.0526426293637503,0.0733607464195113,0.473487309824024
3647,6,51266,-0.0524573786195333,0.073285740174089,0.474592730972088
3648,6,51270,-0.0424002664134344,0.0736292596219485,0.565075637692035
3649,6,51526,-0.0282538198924767,0.0709256359181548,0.690606879132505
3650,6,51781,-0.0307826528373157,0.0707547229262734,0.66378368207349
3651,6,52550,-0.0283318351330607,0.0706569900017682,0.688679579593564
3652,6,53989,-0.0320191561073307,0.070397522524924,0.649508566265066
3653,6,54487,-0.0683768015252543,0.075670703628919,0.366818477357408
3654,6,54932,-0.0764483283074177,0.0716856864026483,0.286954593596108
3655,6,55876,-0.051096821020141,0.0708044248572101,0.470980402478843
3656,6,56091,-0.0668090735512017,0.0708870756709008,0.346595665968933
3657,6,57460,-0.0633134308419757,0.0705926934826601,0.370392265937406
3658,6,57967,-0.0179739163215711,0.140545414752236,0.898311307406521
3659,6,58019,0.0556620932931289,0.2184671291649,0.799037719412747
3660,6,62743,-0.0479371600936498,0.0710208941911878,0.50013499897858
3661,6,62990,-0.0487813865224475,0.0754215731740647,0.518192758802329
3662,6,64449,-0.0022012839128453,0.0707871150960489,0.975209565184503
3663,6,65043,-0.0276528763206728,0.0739791279683425,0.708782766383666
3664,6,65125,0.00920622501765112,0.0721853890235329,0.898588919942129
3665,6,65133,0.000114285416174253,0.0722756734076211,0.998739244202924
3666,6,65183,-0.0138363601603662,0.0706911276757782,0.844934278887777
3667,6,66460,-0.0193118459213036,0.0709681948849596,0.785689052057243
3668,6,67184,-0.013395907915058,0.0709601289222877,0.850373128739781
3669,6,71471,-0.0118302194683937,0.0712523010229279,0.868226186086291
3670,6,71997,-0.00139150999284737,0.0715797369381075,0.98450108529202
3671,6,72514,0.0127728392666591,0.0715928697577935,0.858503829727617
3672,6,73357,-0.0261596865333244,0.0868884232111473,0.763536718469402
3673,6,73433,0.0101575859237922,0.0714556684669803,0.887040823601508
3674,6,74406,-0.0272327466274535,0.0709284696426532,0.701249166837986
3675,6,74485,-0.0683077993701318,0.142072083267179,0.630958793819956
3676,6,74913,0.00452304212869015,0.0706923081666549,0.949020697492528
3677,6,75397,-0.042276353481753,0.0712852011762409,0.553521206131985
3678,6,76427,-0.0396079598317463,0.0708252687169189,0.576356061774738
3679,6,76486,0.120752127192697,0.12082094366683,0.318270820561923
3680,6,76487,0.022494154348596,0.0816089052520348,0.782990797881899
3681,6,76526,-0.0351648360335628,0.0723307793142635,0.62715044874787
3682,6,78316,0.0998724586749984,0.071005281347836,0.160440675403978
3683,6,78381,0.0910700971120488,0.0710267306822409,0.200615759185633
3684,6,78862,0.0921955174559945,0.0710519442624777,0.195279311115956
3685,6,78907,0.106519900138047,0.0708894550334521,0.133831144628136
3686,6,79638,0.0914547508816871,0.0710253305477968,0.198716331802377
3687,6,79955,0.0957844782684429,0.0711382632297767,0.179019698132721
3688,6,80725,0.0557135370377202,0.0708019153926299,0.43187242952838
3689,6,80860,0.0435440616535482,0.0710015359889586,0.540083928179564
3690,6,83761,0.0346804838270778,0.0710353188769192,0.625700923682562
3691,6,87978,0.0547599821149065,0.14675679531026,0.709272514882923
3692,6,88005,0.0649680442161764,0.0730213029382367,0.374225631965869
3693,6,88006,0.0666637703946665,0.0727924159986005,0.360393561282155
3694,6,88009,0.14948629915266,0.140478191953627,0.287999621255359
3695,6,88009,0.298235407482957,0.29781027988952,0.317306129421971
3696,6,88398,0.0636050832090104,0.0720789230123412,0.378141232249187
3697,6,88475,0.0773896896981782,0.0714985487499426,0.279815758502912
3698,6,90318,0.0799929402006095,0.0707359689791015,0.258878994818706
3699,6,91505,0.0711639307324756,0.0710457911506642,0.317192568827318
3700,6,91959,0.0842502610714612,0.0717553839723279,0.241133839036014
3701,6,92208,0.0600717767514269,0.0710010304526631,0.39808736399417
3702,6,95448,0.0533789990927431,0.0719969114069215,0.458939773025568
3703,6,95468,0.0485992137657136,0.0720118536617092,0.500195072119688
3704,6,95926,0.0254844587880557,0.0712387224133089,0.720756755133577
3705,6,97570,0.309834040945351,0.146120129997366,0.0346688034426875
3706,6,98668,0.0345047978853117,0.0953572483939342,0.717682372615729
3707,6,98707,0.0112335261127094,0.343625484989754,0.973939325514786
3708,6,98879,0.086255245427886,0.0718857043313308,0.230985084797429
3709,6,99153,0.0889623580993888,0.164921316350782,0.589935057409746
3710,6,101306,0.0575731976601899,0.0707434309819977,0.416290388025842
3711,6,101424,0.0503281441559893,0.0709694569059261,0.478698149625227
3712,6,101439,0.0973308144304229,0.0711930799671931,0.172451773884928
3713,6,101478,0.0783079115083792,0.0712595233861754,0.272555581676755
3714,6,101479,0.165866753498975,0.125907950439219,0.188570657422063
3715,6,104558,-0.0371853343049255,0.129603015726845,0.774344057120746
3716,6,104573,0.205218591830329,0.329797722548928,0.534175303922303
3717,6,106653,0.00952649806903907,0.071018181729948,0.893366988411395
3718,6,107478,0.055634952325398,0.0705079518118214,0.430607004280156
3719,6,107527,0.0723011284435021,0.0704114776137333,0.305200206108288
3720,6,111439,0.0999478313002896,0.075884749522126,0.188659313547323
3721,6,111476,0.110025176736364,0.0898980860659193,0.221810787226885
3722,6,111711,0.0523724254194143,0.0707548787237183,0.45967353844354
3723,6,114692,0.0717199916010442,0.0703379554193422,0.308593489312731
3724,6,114714,0.0755970250863021,0.0703264528850092,0.28313381544629
3725,6,115037,0.0900268531409709,0.0710419933603408,0.205906877413272
3726,6,116654,0.0764290742079713,0.0702339562219818,0.277246193548434
3727,6,118753,0.0887813682677374,0.0797828215144812,0.266556690789051
3728,6,119386,0.0651228925651129,0.0708210945172175,0.358440645359876
3729,6,123079,0.106931679372021,0.0708275764884852,0.132002694687086
3730,6,146131,0.150833099878137,0.0709162168592191,0.0341198064953299
3731,6,151731,0.126382608561863,0.0703522288039441,0.073281580760543
3732,6,155985,0.0677024220604843,0.075770825490725,0.372189819822604
3733,6,157270,0.0983902681372843,0.0702654771603088,0.162312378052875
3734,6,158136,0.102063325454899,0.0714758384575543,0.154192750291389
