SNP,Chr,Pos,Effect,SE,ADE17_HYR1_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
3752,6,168360,0.0855020737804835,0.100542426523648,0.395674786693297
3753,6,168572,0.169990059432715,0.0772849728552287,0.0284885791010956
3754,6,173904,0.140465955512704,0.0782214830627913,0.073389933830069
3755,6,175273,0.144990052707362,0.0774507994582858,0.0620294118985368
3756,6,178778,0.145564551046102,0.0775481564729532,0.0613308704302322
3757,6,179311,0.17035907521885,0.0858405060100885,0.0479628303727574
3758,6,179345,0.151224253767257,0.150908002844859,0.31698381391753
3759,6,180643,0.172007929268031,0.0773163343043911,0.0267310993200641
3760,6,183039,0.0569826896764019,0.0779327553568632,0.465155705104609
3761,6,183936,0.0496238620825326,0.0779253335636802,0.524659427869057
3762,6,184860,0.0425598296794303,0.0778438614668799,0.584907412118917
3763,6,187264,0.0334970346987108,0.0778878745977419,0.667409045830363
3764,6,187666,0.00731358764090405,0.0806946480484028,0.92783571695348
3765,6,188423,0.0431745971246401,0.0787389580388683,0.583814852740881
3766,6,188938,0.0318203819255516,0.0782686404668602,0.684582398573684
3767,6,189863,0.0252562460259943,0.0779671584023562,0.74617952907793
3768,6,191665,0.030784522522752,0.0812706422926324,0.705071389496358
3769,6,191802,0.0484318209349386,0.155478854769091,0.755603657649802
3770,6,191937,0.0159406676824961,0.0851522387178948,0.851609821633517
3771,6,192593,0.0451315207121202,0.0785716619790152,0.566063361720748
3772,6,193272,0.0114731138119341,0.0778189859436982,0.882874154591304
3773,6,193671,0.0265392789981312,0.0781791695801846,0.734459528874102
3774,6,199005,-0.0291787054379929,0.0780662550864158,0.708800956043742
3775,6,199448,-0.0101434329573638,0.0797257285393846,0.898831514071118
3776,6,201624,-0.0417000640396532,0.0789971462509425,0.597922618328339
3777,6,201882,-0.0483671925604802,0.0781170910591785,0.536208530880305
3778,6,203342,-0.0548343635732251,0.0783286172191291,0.48435386904332
3779,6,204006,-0.0945557570630058,0.0774839695409783,0.223155632864776
3780,6,204440,-0.0782551232938427,0.0776028549862449,0.313950686754382
3781,6,204681,-0.0706595836152531,0.0774608344650762,0.362287272318814
3782,6,205945,0.064094942749902,0.210253074071497,0.760662611941491
3783,6,208815,0.0313595997687048,0.0776195179148413,0.686444917773108
3784,6,208850,0.0242463925988552,0.0778494758073091,0.755640709949063
3785,6,210067,0.0475186039826588,0.0898959474298208,0.597418177381238
3786,6,211447,0.0351628754635499,0.0775197486371049,0.650396243335815
3787,6,212247,0.0116452423908331,0.077634987585412,0.880850341366571
3788,6,214251,0.0531271587203328,0.0779293185735189,0.495853443049713
3789,6,216365,0.0434213165831544,0.0780207717236908,0.578197575634993
3790,6,221588,0.115591720748036,0.0774743279818563,0.136592192686609
3791,6,223266,0.00449419432977684,0.0788641652248863,0.954588175440266
3792,6,223299,-0.00906949767521375,0.0778586749699671,0.90733309290547
3793,6,225352,-0.0475038234894301,0.0776550244204695,0.541110903947782
3794,6,226182,0.00641068136892826,0.0781762113067941,0.934690829301607
3795,6,226781,-0.0471312773591839,0.0788650132894174,0.550476958217343
3796,6,226929,-0.0491303612984552,0.0784382820109191,0.531485672291292
3797,6,227351,-0.0318556058636545,0.103687875708284,0.758852560907449
3798,6,227352,-0.111825584827397,0.0809714165612669,0.168137197408976
3799,6,227356,-0.13742891977162,0.0789805755633615,0.0827244827915762
3800,6,229335,0.0699756799647819,0.0790063836893379,0.376384015831868
3801,6,229567,0.0302995440578469,0.0776304889393051,0.696546669598575
3802,6,231725,-0.0341529448692227,0.077969322324975,0.661632053208255
3803,6,232479,-0.0602620760321146,0.0790678770377834,0.446475694138002
3804,6,233698,-0.0187075732093647,0.0787553438754142,0.81237541359942
3805,6,234833,-0.0392715416956154,0.077523904236422,0.612770484253543
3806,6,236114,-0.0653829820291876,0.0779252317083741,0.402010407576619
3807,6,240423,-0.027672604422134,0.0777834548626677,0.722229322493845
3808,6,240985,-0.0231622534764351,0.0778467137477508,0.766231825236415
3809,6,242390,-0.0577561235916904,0.078264850725253,0.461030639814355
3810,6,244245,-0.110650844366597,0.0796734338081428,0.165767721776213
3811,6,244301,-0.152512755022073,0.0778177948783485,0.0507974261669622
3812,6,244932,-0.134363570343641,0.0773319395214043,0.0831726562464144
3813,6,245484,-0.170789079571286,0.078554422179545,0.0303577289797773
3814,6,245505,-0.181462943158185,0.0782154550143825,0.0209084534552705
3815,6,245506,-0.181462943158185,0.0782154550143825,0.0209084534552705
3816,6,245578,-0.182887048240174,0.0775252364033665,0.0188652028822671
3817,6,245636,-0.165195885313365,0.0779015569567384,0.034654714770091
3818,6,245962,-0.153825383108557,0.164964627143292,0.35172845667275
3819,6,245962,-0.0829862866246274,0.267630119681636,0.756684409548108
3820,6,245963,-0.178610284676826,0.201891894184673,0.376929921494262
3821,6,246705,-0.1338601009003,0.077309862034521,0.0842407444726289
3822,6,248124,-0.100551394392913,0.0811206283591998,0.21597297418868
3823,6,251165,-0.0943263259086521,0.0774162625083458,0.223874151542256
3824,6,252271,-0.122311278063014,0.0777631180089746,0.116644740456112
3825,6,253364,0.0487285885522111,0.166270502926865,0.769642266023779
3826,6,253516,-0.0329821812720451,0.0850313332669595,0.69833664950428
3827,6,253758,-0.0904770332282152,0.0774024202000969,0.243225672935389
3828,6,255018,-0.0325999344372493,0.0779538675935268,0.676058681965815
3829,6,255233,-0.0383149332571282,0.0781634590136448,0.624304097915707
3830,6,256493,-0.00993055350714809,0.0776344407709346,0.898289649931891
3831,6,256723,-0.0250659303299504,0.0800359031772614,0.754326154712067
3832,6,259953,-0.0516305537690781,0.0778116616539015,0.507422771114639
3833,6,260068,-0.0590273067935464,0.0780439828375401,0.449953501472707
3834,6,260462,-0.040870425124811,0.0781947747424099,0.601528572729753
3835,6,261534,-0.0444415697641287,0.0796534388009111,0.577241334791341
3836,6,261981,0.00596970510238699,0.0784358185196656,0.939375157362313
3837,6,262244,-0.00646630825392686,0.0861315941340616,0.940197761065572
3838,6,264000,-0.00931151220308297,0.0784474986331699,0.905582631986291
3839,6,264618,-0.0352152167511982,0.0775123763958052,0.649879661331948
3840,6,264756,-0.0313092280687199,0.0776195755201325,0.686921972760971
3841,6,265060,-0.0266265771318805,0.0775391274961642,0.731505470154505
3842,6,265378,-0.0737880945932368,0.0806914577342948,0.361105990070066
3843,6,265477,-0.0381059320339373,0.0778485482722313,0.624800257852977
3844,6,266478,-0.034896639217348,0.0777383584816844,0.653780264915175
3845,6,266518,-0.015152049263106,0.078116718809868,0.846313454196915
3846,6,266627,-0.0208939706031098,0.0777747000150451,0.788357970292429
3847,6,268613,-0.0736681242500992,0.0814202275396708,0.366194282576399
3848,6,268676,-0.0348009379161365,0.0807409644690895,0.66671719979262
3849,6,268911,-0.03217130391023,0.0777515139269593,0.679293263395675
3850,6,269163,-0.0252395090148479,0.0778633760685916,0.746015526035668
3851,6,270091,0.0548312014869122,0.0987187212317477,0.578953349027665
3852,6,270110,0.110133789236029,0.345323305063626,0.749968605292175
3853,6,270112,0.376895695520029,0.407941806656226,0.356171701052047
3854,6,270117,-0.182800655586999,0.174579936444773,0.295775148823189
3855,6,270118,-0.15876579681474,0.175825073573251,0.367154459240779
3856,6,270132,-0.237417059127126,0.194859849307617,0.223886027772778
3857,7,331,0.0256485949170476,0.0822305420099035,0.755292454169291
3858,7,415,0.134909631993555,0.227146921257445,0.552938573956781
3859,7,440,-0.182249735892718,0.101639906764086,0.0738141258841447
3860,7,444,-0.198235745628879,0.101203485703333,0.0509250848747628
3861,7,595,0.0688631118364991,0.155114467541301,0.657350540458763
3862,7,603,0.0789586569272522,0.155071580486564,0.610947306422108
3863,7,1581,0.0367395000579388,0.0785257562746388,0.640169424120435
3864,7,5119,0.0287951146002509,0.0776651393370048,0.711038805117749
3865,7,8780,-0.165116579882292,0.125799264515497,0.190190697010953
3866,7,11071,-1.07370059080788,0.731217042497255,0.142892978370206
3867,7,11076,-1.19337522677153,0.653674390266954,0.0687489835948699
3868,7,14747,0.0243614437527242,0.077923429922856,0.754744032260994
3869,7,16567,0.0173470034077655,0.0798176542970492,0.828074470230369
3870,7,17289,-0.0619763276741796,0.182739271463592,0.734697149575786
3871,7,17702,-0.065738897108589,0.105739514054358,0.534536463850776
3872,7,17838,-0.196709666360946,0.129804703769924,0.130558990375723
3873,7,17840,-0.291539025532456,0.157890809842,0.0656623924473159
3874,7,17843,-0.362376824147499,0.16693023723279,0.0306101038753891
3875,7,19449,-0.0956730048696834,0.133108243624958,0.47276372933631
3876,7,19450,0.288654780188138,0.263157122544734,0.273436576510256
3877,7,19896,0.0180837508490314,0.0787455527843944,0.81849838986146
3878,7,20110,-0.00793665130412774,0.0810487050249045,0.922047848970636
3879,7,20451,-0.0308446653280144,0.0777671667460102,0.69188118670558
3880,7,21017,-0.136429600189508,0.154323278819721,0.377270564451546
3881,7,21057,-0.0389093316431617,0.0827120129685503,0.638345956930225
3882,7,21710,0.0114331927340888,0.0813902615103586,0.88836583652413
3883,7,23383,-0.0557736455535869,0.0777020181379481,0.47336220897469
3884,7,27344,-0.127864608104841,0.0775788797195899,0.100203734040374
3885,7,27845,-0.117700997099184,0.0775318146089687,0.129884414706114
3886,7,28799,-0.130091019206023,0.0782443336698656,0.0972750533165647
3887,7,29465,-0.146921961231331,0.0783487720774766,0.0615864267510692
3888,7,29523,-0.139479353676925,0.0784545940118342,0.0762916846366432
3889,7,31914,-0.144433230354891,0.0780050892259634,0.0649200264910675
3890,7,32249,-0.134642344428065,0.0786406905645345,0.0877526936812213
3891,7,33274,-0.176477720645312,0.0776917940442783,0.0237175191785368
3892,7,33393,-0.146542156084328,0.0783898800305927,0.0623947270087397
3893,7,33441,-0.16356249471479,0.0780273945273217,0.0367742871770691
3894,7,34423,-0.174832405850109,0.0781766283683668,0.0259512912190139
3895,7,34691,-0.114874043377306,0.0781050789940145,0.142246086343843
3896,7,34805,-0.137164858493874,0.0784315275801462,0.0811863833401089
3897,7,34808,-0.138031350541742,0.0783082948692931,0.0788221853431132
3898,7,35435,-0.164441929423954,0.0779345732868497,0.0355616582880407
3899,7,35488,-0.140844682026819,0.0779933788065219,0.07179280187933
3900,7,35577,-0.165032798304696,0.0805430765297493,0.0412009534950662
3901,7,36074,-0.103790998216353,0.0775179589540733,0.181455545346815
3902,7,36180,-0.123063343455137,0.077742331669029,0.114325062295576
3903,7,37288,-0.0250431971290423,0.0776260188617298,0.747179006672063
3904,7,41301,-0.0734943699520554,0.0785395701975658,0.350035290400425
3905,7,42627,-0.0235916517949656,0.0778895155260099,0.762155071873576
3906,7,43266,-0.116762263990803,0.089310037951436,0.191934175892655
3907,7,43683,-0.0664575073119848,0.0780158531562451,0.394876994147432
3908,7,45345,-0.110479766828416,0.0881375461326905,0.210856034078986
3909,7,45353,-0.0293393497057277,0.15629374485526,0.851204569462968
3910,7,45353,-0.189299304313284,0.293040875514105,0.518710341151413
3911,7,45565,-0.0493201088556238,0.0779463192289354,0.52731012699701
3912,7,46270,-0.0126092427418036,0.0822035745332211,0.878178027920811
3913,7,47250,0.00970870568420342,0.0778843491230924,0.900867312449754
3914,7,48435,-0.00537352112078998,0.0778140893931776,0.944984233089629
3915,7,50874,-0.111060944323694,0.0784144345507477,0.15755986104041
3916,7,53407,-0.0513997949587664,0.0775880242867043,0.508101872774437
3917,7,53416,-0.0607845947590937,0.0775700245229976,0.433794826138057
3918,7,53455,-0.0526619049520718,0.0776952746123943,0.498342135290265
3919,7,53544,-0.0414062201533311,0.0784938724442034,0.598171590995081
3920,7,53637,-0.0430945838020821,0.0784900332676014,0.583321485046873
3921,7,53662,-0.0557899075709566,0.0781686475844611,0.475876845559105
3922,7,53700,-0.0471689251181649,0.0780556346788429,0.546033198691534
3923,7,53702,-0.0471689251181649,0.0780556346788429,0.546033198691534
3924,7,54897,-0.0666882863504534,0.0775856518268219,0.390623759738717
3925,7,55912,-0.108901137022144,0.0779086785121429,0.163049392071358
3926,7,56225,-0.00108334326211965,0.114759579058292,0.992473325077283
3927,7,62689,-0.115484305362134,0.0779480869237877,0.139351056961266
3928,7,65725,-0.127930272903876,0.0773812620405283,0.0991697914384804
3929,7,66339,-0.121196440633563,0.0781985878194927,0.122072463944279
3930,7,66622,-0.126116034055005,0.0774450351945557,0.104319782912524
3931,7,68513,-0.111620049207689,0.0775431182701001,0.150907011574421
3932,7,69394,0.101993449515009,0.233519272963547,0.662547568507734
3933,7,69396,-0.0940709455944713,0.18861215714301,0.618263796824342
3934,7,70413,-0.12220534139431,0.07764372305375,0.116400751202616
3935,7,73728,0.0766773606603106,0.153989431610799,0.618837019602451
3936,7,74414,-0.138463698508352,0.0778469889117826,0.076155269463112
3937,7,80505,-0.223926196548336,0.0781988390550334,0.00443955881967253
3938,7,80602,-0.165167552529891,0.238205008629621,0.488524543647757
3939,7,80604,0.293620412540855,0.23532579563387,0.212961119354336
3940,7,80608,0.290132032305336,0.180637778999244,0.109134284264406
3941,7,80609,0.190713257244847,0.179603014681012,0.28902516646206
3942,7,83968,-0.120560413828376,0.0774012720970187,0.120223566798506
3943,7,84763,0.121323552934225,0.174501573115443,0.487351263139463
3944,7,87147,-0.145809400979915,0.0772522941478656,0.0599207368913479
3945,7,87586,-0.16734751106722,0.0833568079875977,0.0454470294598111
3946,7,87833,-0.123292891575516,0.0780687083242515,0.115165881257277
3947,7,87999,-0.116703456856292,0.0776082980897613,0.133539942679217
3948,7,88913,-0.101377720116006,0.0777812932436911,0.193298281607577
3949,7,89733,-0.167131050444905,0.203171972909381,0.411285821359011
3950,7,90591,-0.151460938184865,0.077351424649257,0.0510069400919487
3951,7,92844,-0.0858165528816935,0.0778039688744639,0.27078537560276
3952,7,98223,-0.0879814929441605,0.0776046619282295,0.257683879128432
3953,7,101935,0.000259461276675417,0.0777458154050512,0.997339108248145
3954,7,102167,-0.00321498289438325,0.0780958108891256,0.96718590633716
3955,7,102487,0.0601025032932569,0.315765126566337,0.84915269583122
3956,7,103626,-0.00484421885735374,0.0778548155776181,0.950421907137315
3957,7,103929,0.00313420764244523,0.0778562959243846,0.967911538509379
3958,7,105525,0.00903994305824635,0.0776359708085904,0.907369942260205
3959,7,109520,-0.049159772187972,0.077498180166138,0.526273383970568
3960,7,109762,-0.0401274426624448,0.0777238403769792,0.605980511651236
3961,7,112259,-0.0446482246258261,0.0873268742862642,0.609476728364947
3962,7,114462,0.00961142318868404,0.0777514962613266,0.901688719128115
3963,7,115291,-0.109109938342731,0.166981770087982,0.513908187780617
3964,7,115293,-0.048445493135981,0.168756830720082,0.774225025134201
3965,7,115294,-0.0873079703257513,0.17056328370398,0.609054919813169
3966,7,115759,-0.0141948817264459,0.0783002344267724,0.856245682043461
3967,7,120910,-0.00196876437956016,0.0776410566661275,0.979784330784762
3968,7,121864,-0.015973742148686,0.0781829387231435,0.838227141155648
3969,7,122646,-0.00598610035183173,0.0783032311381172,0.93910624628284
3970,7,128719,0.0622874895043287,0.0783663693317043,0.427249810837082
3971,7,129502,0.0610098704330282,0.0774621346716155,0.431453997676941
3972,7,129866,0.0476041785858225,0.0784940371710146,0.544593359490979
3973,7,130581,0.0440756257251361,0.078264968863533,0.573684103087489
3974,7,131402,0.0431596818921457,0.0797700139746767,0.58881338183816
3975,7,131475,0.0608955968180232,0.0781278492432115,0.436245623443904
3976,7,131572,0.0464428939470303,0.0774883163288073,0.549321647604743
3977,7,133091,0.0568998459605724,0.0774709955138067,0.463152104983586
3978,7,134263,0.0515435461411006,0.0778081260244074,0.508118813105843
3979,7,134556,0.066411370065082,0.0777761942594854,0.393751733354744
3980,7,139381,0.0467146503909826,0.0775964156605678,0.547546815406445
3981,7,139844,0.041524404845602,0.078493695581524,0.597126975168122
3982,7,140293,-0.00165266638463635,0.229294582062597,0.994253278937922
3983,7,140294,-0.301974306581805,0.425753411455342,0.478624860283316
3984,7,140416,0.0501869387855955,0.0790567594411732,0.525956003245576
3985,7,140907,0.0197211613527651,0.0776303658250975,0.799613128757457
3986,7,142582,0.00714980563138948,0.0779648216873492,0.926984018520736
3987,7,142616,0.0078349519100253,0.0776546754086853,0.919691262120676
3988,7,142656,0.0282178549944374,0.0776327115204527,0.716464727180678
3989,7,142710,0.0136400032596128,0.0775316355128361,0.860451207238978
3990,7,142737,0.00658250307254378,0.0776403369033916,0.932482765825237
3991,7,142798,0.0120368587839009,0.0776445948818497,0.8768901553632
3992,7,142863,0.0118292613228539,0.0776642493343638,0.879027226669501
3993,7,142935,0.00823149977807413,0.077654559198657,0.915641372671804
3994,7,144443,-0.0240370529757207,0.0778022517226528,0.757541360199739
3995,7,149219,0.0266413654715063,0.0776245116454701,0.731646173389224
3996,7,149745,0.0257493278237686,0.0777337361622762,0.74065194050598
3997,7,153512,0.00887532880985866,0.0777443815017449,0.909175553883061
3998,7,154206,0.00789622367350677,0.0777446806786359,0.919158757457078
3999,7,154349,0.0163066123046339,0.0779633944357876,0.834446099075493
4000,7,154579,-0.319346915673061,0.160486743623074,0.0473769395087325
4001,7,158616,0.0174729988760675,0.0778607799143473,0.822565516087806
4002,7,159017,0.033106580764307,0.0806667419102856,0.681752897363141
4003,7,159442,0.0213747617070303,0.0779574496565357,0.784102847576862
4004,7,163135,0.379731483353368,0.157918849686054,0.0167046224923006
4005,7,163315,-0.0348149476189311,0.0920968438904332,0.70563892630694
4006,7,164509,-0.0485941818258168,0.0776237240031379,0.531704882337539
4007,7,166144,0.0506637946570213,0.0791206266558739,0.522369524792131
4008,7,166200,0.136968629949962,0.251277593390608,0.586036587716792
4009,7,166202,0.0775168105609777,0.127517691544425,0.543650894936381
4010,7,166259,0.0347765449183041,0.0815572927010055,0.670071706150946
4011,7,166833,0.048917066881551,0.0778129291808335,0.52998503310369
4012,7,169205,-0.0612364375632051,0.0789385196599782,0.438416901842412
4013,7,170660,-0.0145304756429829,0.131953044939288,0.912377947428103
4014,7,170661,-0.0670383884543271,0.137350988404705,0.625795592647408
4015,7,171892,-0.0326383949625758,0.0778802642254175,0.675409429467991
4016,7,173129,-0.0102730968841733,0.138233405875584,0.940800217517093
4017,7,174147,-0.0218863988034197,0.077773926795697,0.778560459816815
4018,7,175201,-0.0164136286378029,0.0776508809928062,0.832714897159972
4019,7,175569,-0.00924241109997212,0.0776395689797841,0.905309372502014
4020,7,176862,-0.0182711040181293,0.0777470974751769,0.814339644519807
4021,7,178295,-0.0138315252534164,0.077856690974792,0.85909688621103
4022,7,181053,0.0258131943605742,0.0778024852513542,0.740253391177779
4023,7,181165,0.03132894006721,0.0776488993525948,0.686847362929274
4024,7,183625,0.0169321319523425,0.0777301658310318,0.827685728600681
4025,7,191252,-0.0398046418950809,0.077805466769968,0.609256563737485
4026,7,191676,-0.0392896984734748,0.077927181607707,0.614446075812066
4027,7,192137,-0.0316694698901839,0.077764384119319,0.684071936488658
4028,7,192700,-0.041099650293057,0.0776653737119151,0.597007055082961
4029,7,196064,-0.0126856541712752,0.0777471794253509,0.870481531646394
4030,7,197274,-0.0273801123794984,0.0777567115833238,0.724954349762769
4031,7,199802,0.0932545503396405,0.0778597259114903,0.231827645777385
4032,7,201855,0.0888276335582771,0.0789552817652261,0.261337617498197
4033,7,202039,0.0604262269194731,0.0783528499502853,0.441100448294051
4034,7,202122,0.0852023258405153,0.0781988354067944,0.276650229993942
4035,7,202957,0.0673047743576188,0.0788216141026487,0.393746513945038
4036,7,203677,0.0544383547575084,0.0782653108358107,0.487160986700721
4037,7,203971,0.271909866756991,0.176042507059279,0.123346440222233
4038,7,204417,0.0783584804518083,0.0807613922679155,0.332587822063656
4039,7,205155,0.0253425024546479,0.180580136676736,0.888471902803092
4040,7,205675,0.0675889990254686,0.0778325947662662,0.385771197091295
4041,7,206341,-0.0616648337070678,0.116564476695896,0.597124690601162
4042,7,206511,0.0612615644146373,0.079189000089359,0.43967800191192
4043,7,206991,0.0349071474097968,0.0777924317624587,0.653907799223816
4044,7,207921,0.0812307370334714,0.0776944133285438,0.296500034959861
4045,7,208767,0.168409705142188,0.101030776527461,0.0964182682796598
4046,7,208986,0.0521377843003479,0.0781064774405957,0.50487497053286
4047,7,209438,0.0464001063977533,0.0779786738786788,0.552200745175478
4048,7,225148,0.0233815859497971,0.0778983369777465,0.764235503613458
4049,7,226323,-0.0115279576340516,0.0778411220292625,0.88235157546264
4050,7,227872,0.0572096314275091,0.0794853134304799,0.472154594915751
4051,7,229363,0.028251153545533,0.078461141246014,0.719013449345323
4052,7,229656,0.0387642978075164,0.0783690219115136,0.62116335950636
4053,7,229803,0.0319462701528108,0.0791418253813919,0.686708274046595
4054,7,230082,-0.0016210317615854,0.0824290881459657,0.984321105254677
4055,7,230481,0.0488138577129935,0.0783065843497251,0.533444952626756
4056,7,230937,0.0320005130020175,0.0783927757352939,0.683368889796672
4057,7,232131,0.0439329678220811,0.0803505768777425,0.584884916816208
4058,7,233940,0.0873719294660741,0.078474510187064,0.266302933877357
4059,7,234570,0.0772576303814039,0.0783563732015078,0.324819412233306
4060,7,234702,0.0737431198961781,0.0788946902785,0.350580220051073
4061,7,235464,0.0778863620897831,0.078425433613526,0.32132866173052
4062,7,235726,0.0746104277769724,0.0782955344805316,0.341275878004101
4063,7,236277,0.0831812231503435,0.0868221789706562,0.338686080121213
4064,7,237753,0.114803029029163,0.0779415502564008,0.141658974477008
4065,7,238084,0.0977217360031742,0.0780074938887282,0.211135977964068
4066,7,241273,0.0975017831599694,0.0839298843622411,0.246140114652166
4067,7,241711,0.0948148962874724,0.079301207960949,0.232643568029383
4068,7,247290,0.0624980231524974,0.0794057310431106,0.431767857844391
4069,7,247666,0.0654009060501371,0.0783983082359954,0.404724996369723
4070,7,249982,0.0978978173236607,0.0783707488440413,0.212433252710613
4071,7,250183,0.07827999984414,0.0783005053717866,0.318122064688221
4072,7,250680,0.0969627341152298,0.0782412571211126,0.216065564342918
4073,7,255972,0.0582075140560542,0.0787748320029928,0.46045264776964
4074,7,257392,0.0408829012713744,0.0900556289047567,0.650126627911476
4075,7,257488,0.0343480022617707,0.0830099216630176,0.67928512769883
4076,7,257571,0.0484479329086821,0.0826408410714301,0.558084308466648
4077,7,260913,0.108044679276502,0.0784015596799613,0.169047306526573
4078,7,266540,0.0650774718614313,0.0790726086671436,0.411058479115214
4079,7,267569,0.0620383428050491,0.0797825946321752,0.437330134846933
4080,7,272144,0.0854559785473143,0.0784373246109552,0.276684994072953
4081,7,272225,0.0673932121087574,0.0781577605380543,0.389123506018046
4082,7,272227,0.065981413330002,0.0779238027711465,0.397712204631807
4083,7,272365,0.10971136074563,0.0805315320638689,0.173959072241864
4084,7,274400,0.0243649877978984,0.0828433701678467,0.768847409303861
4085,7,275338,-0.00224604704624157,0.0790385394713758,0.977345534671624
4086,7,276571,0.00680334996951844,0.0780039158731292,0.930547640132335
4087,7,281605,-0.0191410785394679,0.192219260019968,0.920734775537105
4088,7,283774,-0.0502101841742727,0.0782413358531535,0.521461902842226
4089,7,284360,-0.0395113268514327,0.078198628983161,0.613685374243055
4090,7,284441,-0.0364628945279268,0.0776376565549822,0.638891676844176
4091,7,293925,-0.0881303331565302,0.0777150431759845,0.257556115497884
4092,7,295079,-0.0906999613192555,0.0773846048892568,0.241960473257954
4093,7,300508,-0.105942211533956,0.0790096897460647,0.180822837044079
4094,7,301066,-0.119608517444188,0.0778273611553763,0.125227323153524
4095,7,307179,0.0587613438990828,0.170487755444515,0.73055068502562
4096,7,307181,0.00255450769100984,0.0919627104067426,0.977855191226367
4097,7,307209,0.153777911308199,0.164964752524083,0.35187728653361
4098,7,307221,-0.0341682481497385,0.179880435697853,0.849457668606326
4099,7,307361,-0.101700352764362,0.0775940751329541,0.190820799873428
4100,7,308037,-0.136952703757507,0.0782983543905569,0.0811405119493119
4101,7,315634,-0.126753654560689,0.0781097736101519,0.105532757187032
4102,7,316663,-0.12523635853774,0.0791631506281084,0.114544359958866
4103,7,319571,-0.289143613649415,0.517669612458942,0.576823974911978
4104,7,320913,-0.105454947547826,0.0781994075219125,0.178349644243216
4105,7,321449,-0.121578636462441,0.0783836034320802,0.121780409422242
4106,7,321504,0.155828405432355,0.198384616586306,0.432695366931272
4107,7,321504,-0.105340328034753,0.107590992099842,0.328210328231427
4108,7,321718,-0.118436046410044,0.0788561329642689,0.134010300005267
4109,7,321749,-0.128003908862727,0.0794698146648607,0.108133748691724
4110,7,323123,-0.145144945124324,0.0773653652893774,0.061466897736707
4111,7,323836,-0.149257770741378,0.0773111406597335,0.0543317624461555
4112,7,323883,-0.144095962339643,0.0776006719115553,0.0641595283706179
4113,7,323971,-0.133832261023226,0.077550360757813,0.0852681179653403
4114,7,324357,-0.135776180645137,0.0777946626805395,0.0818001967933031
4115,7,324640,-0.117601110522207,0.0776607653818482,0.130846523257812
4116,7,326269,-0.0715523065961015,0.157988841507023,0.650902810698774
4117,7,326640,-0.14292654856267,0.0777583702192971,0.0668898956185635
4118,7,329449,-0.141352452234286,0.0781889771070442,0.0714838479626397
4119,7,331193,-0.0756409291420504,0.078279510640708,0.334559211808523
4120,7,333120,-0.108998606318008,0.0777539532564925,0.161841686602376
4121,7,334340,-0.152817381873516,0.0777351325391788,0.0500967288440523
4122,7,335451,-0.111176405330097,0.0777799929339508,0.153782212944786
4123,7,335555,-0.113926830382307,0.0778060331716717,0.144017906602881
4124,7,335709,-0.106885293047294,0.0777970313454574,0.170344697609327
4125,7,336457,-0.109392710537828,0.0785896622149937,0.164814553569974
4126,7,336790,-0.138146069826522,0.0806069404196127,0.0874390056339819
4127,7,336889,-0.106990539400688,0.0799053650491996,0.181443434407833
4128,7,337273,-0.100004496275102,0.0782348261092614,0.201997395420026
4129,7,338130,-0.0974450893528643,0.0783102960120063,0.214197884206433
4130,7,340507,-0.0945649845113533,0.0785949014971197,0.229707224326502
4131,7,340586,-0.0933885040520331,0.0797800808625743,0.242559601378015
4132,7,341281,-0.093845093750269,0.0784133296592262,0.232187555704032
4133,7,341488,-0.0722894442875279,0.0779470560963624,0.354343599521392
4134,7,344309,-0.0838771045646543,0.0787092243188361,0.287306661527101
4135,7,345180,-0.0436860692427505,0.079197939416226,0.581567236196665
4136,7,345331,-0.0618545447987592,0.0778683609735679,0.427526799972475
4137,7,345428,-0.0622017460647327,0.0780893498973969,0.426250228293733
4138,7,345527,-0.0529589145120362,0.0784293293972487,0.499962970389147
4139,7,345530,-0.0578024123507002,0.0786779224389514,0.463027450856037
4140,7,347594,-0.0188754030415985,0.0778062841244707,0.808460169410413
4141,7,347717,-0.025280214393183,0.0781803516473618,0.746615874444728
4142,7,348161,0.525758387872722,0.328301132241076,0.110171393805634
4143,7,351511,0.0221571366577166,0.0778253706082356,0.776038441322289
4144,7,354145,0.000735884148901828,0.0782025311440767,0.992497349795734
4145,7,355322,-0.0654719716049968,0.0777784504828796,0.400483692439259
4146,7,356291,-0.018595611941951,0.0778933482969823,0.8114521616836
4147,7,356925,-0.0351769472181727,0.0814930790729499,0.666255228454661
4148,7,359010,-0.0059915235849829,0.0778743106761258,0.938716150792054
4149,7,359316,0.0125041319305383,0.155273497218445,0.935861592180798
4150,7,360441,-0.0107342537349821,0.0779884166136111,0.890604144200954
4151,7,361541,0.0151369453449419,0.0782208776439071,0.846666637825631
4152,7,361880,0.01390982331157,0.078899501957508,0.860160941064365
4153,7,362037,-0.0335828472240291,0.0838669448963312,0.689082003025462
4154,7,362066,0.0195407831156519,0.0810139542372722,0.809538071608668
4155,7,362321,0.00182287929359471,0.0777703060015361,0.981313123566577
4156,7,362382,-0.00471219161073774,0.0779801995822348,0.951848912955685
4157,7,362516,-0.000290513336993529,0.0777826486537112,0.997022067684345
4158,7,365007,0.0258092916551711,0.0815030081956997,0.751683674692674
4159,7,366066,0.00714002708802335,0.0780950737242078,0.92720487511868
4160,7,366778,0.0565947625194009,0.103003006795851,0.58304568220081
