SNP,Chr,Pos,Effect,SE,MID2_TPO2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
1455,4,180086,0.0241975888672268,0.0559371745085049,0.665580363558708
1456,4,180121,0.026461881632218,0.056246607781977,0.638315650600772
1457,4,182380,0.0132788788913756,0.0566580409659913,0.814834528379833
1458,4,186093,0.0106289871441315,0.057836056252304,0.854293238118034
1459,4,188017,-0.0367263082925399,0.0622054267067289,0.555297864629811
1460,4,191790,0.00365266442360927,0.0574797861327634,0.949366951566142
1461,4,192266,0.020927711595854,0.0560033989642403,0.708861933305245
1462,4,192593,0.0219778916645031,0.0584406875493,0.707089468268001
1463,4,192793,0.00735974486920632,0.057841894754979,0.898823686773808
1464,4,193794,0.0227236625334483,0.0560227373027238,0.685271240453171
1465,4,193943,0.0119586088480294,0.0559218548046279,0.83079139658938
1466,4,195122,0.00142695932243203,0.0562183640135018,0.979764258915591
1467,4,195463,0.0122097599216227,0.0563303385643008,0.828526191874662
1468,4,195795,0.0116389747085095,0.0560617181138714,0.835653194607502
1469,4,196790,0.0362838738220884,0.0558567979894556,0.516381211432763
1470,4,198420,0.0320883991835498,0.0565075325340462,0.570490651474257
1471,4,199642,-0.0838844395461459,0.0557673706767127,0.133427907214892
1472,4,203027,-0.0174190104262001,0.0566999460555252,0.758861737875894
1473,4,204037,0.0271020138229711,0.0559657318265832,0.628501053252789
1474,4,205977,0.0217242541194399,0.055885709026051,0.697712860094438
1475,4,210685,0.0205028259027706,0.122672200934662,0.867359479236699
1476,4,210795,0.0394021268521989,0.0687052816645982,0.566674844971013
1477,4,210797,0.0592394433817621,0.069276428984985,0.393066448199496
1478,4,210813,-0.0114231691621978,0.0662197763892442,0.863140261596273
1479,4,210833,0.0362646194143853,0.0676810658811893,0.592422941791644
1480,4,211091,0.00654185545989506,0.0562942235234447,0.907553548193593
1481,4,211612,-0.00551987825842703,0.0559021907068202,0.921399392177777
1482,4,212428,-0.0328260131578651,0.0678860926773262,0.629008277206211
1483,4,212488,0.0919092948780036,0.276284136808298,0.739586735496715
1484,4,213169,0.0278475656637222,0.0560361985350449,0.619528926282146
1485,4,213950,0.038368242231916,0.0558621191257328,0.492635585006667
1486,4,217566,-0.00891650757859336,0.0565286068841253,0.874756256247712
1487,4,218148,0.0534370996259614,0.113990509753985,0.639512322199986
1488,4,218294,-0.0982860825196761,0.0670824754429223,0.143769291184097
1489,4,219124,0.00186525098219252,0.0563941419223553,0.973633264079819
1490,4,220385,-0.106579853033259,0.114481718468438,0.352501679821451
1491,4,220692,0.0175353999571116,0.0558673931772384,0.753801080847341
1492,4,221261,0.0146185175834547,0.0566474604932665,0.796509979511375
1493,4,221845,0.0139675636059647,0.0584476658286811,0.811263215816493
1494,4,222510,-0.00102823720639547,0.0561056564298949,0.985388500919887
1495,4,223039,-0.0130344822780988,0.0564099025434857,0.81739640933618
1496,4,223328,-0.0209056439433495,0.0563167763157353,0.710699935926438
1497,4,223356,-0.00288471166964499,0.0561671234644474,0.959068158818074
1498,4,224819,-0.0297335650324415,0.0567954020936523,0.600940485988795
1499,4,224966,-0.00742466693626592,0.055776246811944,0.894178114811324
1500,4,226825,0.0818668971252201,0.297538252196513,0.783363919408783
1501,4,226863,-0.00329730466330691,0.067956638382454,0.961328696179605
1502,4,228580,-0.0275304554810339,0.0559279419035577,0.622849550402944
1503,4,232107,-0.00219040952237162,0.0572014720874942,0.969475808225982
1504,4,232302,-0.0312702905008533,0.0794874227885129,0.694262134928553
1505,4,232306,-0.051330464869122,0.112426979963265,0.648262997503015
1506,4,234153,0.0203867771417361,0.0562992676026067,0.717483200784366
1507,4,234536,0.0120800518124352,0.0562952334659489,0.83021563951523
1508,4,238194,0.00828714797577843,0.055817143082381,0.882056964070227
1509,4,242179,-0.00794180976753522,0.0569679513679054,0.889206953171667
1510,4,243657,-0.0375335731788342,0.0560255306884574,0.50333597638788
1511,4,248600,-0.04183331419239,0.0560909677218602,0.456277358924436
1512,4,248779,-0.0385955684368665,0.0564340087348204,0.49448309480922
1513,4,249022,-0.048440253757309,0.0563171363420351,0.390299257237963
1514,4,249864,-0.0429131039038943,0.0560110263299817,0.444096349788045
1515,4,250515,-0.042585054008703,0.0562577712603754,0.449576935349355
1516,4,251239,-0.0718910039184406,0.0577537852517278,0.214036819766401
1517,4,251719,-0.0462867707755703,0.0558433533788684,0.407739175472243
1518,4,256612,0.0604545123998932,0.0938079004868925,0.519702140942399
1519,4,256620,0.0315322613516421,0.128087377905002,0.80568772778252
1520,4,256620,-0.0476230229388221,0.118467966345934,0.687934139059832
1521,4,256985,-0.0485865307404074,0.0563453376745171,0.389108392960124
1522,4,257828,-0.0343693819915319,0.0558267328170059,0.538526359826574
1523,4,259994,-0.0462502338803298,0.0566988352588353,0.415211770705126
1524,4,263044,-0.0421104216063562,0.0560658078758876,0.453099395615339
1525,4,264432,-0.00180002557979314,0.0572545216376849,0.974937197444407
1526,4,265022,0.0111652062131888,0.0572283060348839,0.845427402560198
1527,4,267372,0.0100807024941858,0.0568798742902646,0.859431002381835
1528,4,267844,0.00617999523365831,0.0566422083000001,0.913180544002014
1529,4,268855,-0.00205063954350326,0.0568669683166432,0.971254665980506
1530,4,270158,0.00755501095108202,0.061787981369551,0.902752276831419
1531,4,270194,-0.147974778982183,0.112360892829256,0.188706379873742
1532,4,271035,0.0263773511109406,0.0584764376902418,0.652211326708035
1533,4,271787,-0.00436169601328606,0.0564913834914095,0.938500281918689
1534,4,274059,-0.0326376529403222,0.0566753844104991,0.56507000284957
1535,4,274409,-0.0122960337760052,0.0563872613409009,0.8275052209416
1536,4,274840,-0.00578176613069825,0.0570276131098972,0.91930210488244
1537,4,274870,-0.00628104603344615,0.0574964161338337,0.913072310335579
1538,4,274922,-0.00213819392581072,0.0573100239609416,0.9702595210294
1539,4,274930,-0.00143083254389365,0.0573001065993967,0.980092321982104
1540,4,275038,-0.0137244315413976,0.0587666665570794,0.815476635754447
1541,4,275108,0.00100753614412186,0.0609197191484748,0.986813930034679
1542,4,275111,-0.00266687741579563,0.0606952984705423,0.964978046274447
1543,4,275180,-0.0109848798660965,0.0562459130527762,0.845269722350072
1544,4,275191,-0.0134088634817038,0.0563052003531441,0.811905961017432
1545,4,275289,-0.00869417421100005,0.0563891604525764,0.877554614045036
1546,4,275562,-0.0173546894694341,0.0563834934421883,0.758418071042624
1547,4,275637,-9.5752825658435e-06,0.0565973244153237,0.999865107381912
1548,4,275645,-9.5752825658435e-06,0.0565973244153237,0.999865107381912
1549,4,275715,-0.0086239098981753,0.0566316678353419,0.879052547174994
1550,4,275721,-0.00265440288002394,0.0564344057993087,0.962511780920764
1551,4,275859,-0.0138408929974194,0.0563713078082342,0.806188139602051
1552,4,275865,-0.0142479142881303,0.0564294873125365,0.800808845527777
1553,4,275877,-0.0142479142881303,0.0564294873125365,0.800808845527777
1554,4,276015,-0.0115031010494138,0.0563285025454805,0.838303509423959
1555,4,276066,-0.00988436967418327,0.0565509765193271,0.861347290560031
1556,4,276194,-0.0120902332206388,0.0567135480238975,0.831309093151316
1557,4,276201,-0.0140440364666335,0.0566285947858806,0.804276626604682
1558,4,276375,-0.0147558266751814,0.0564291175410037,0.79386474892478
1559,4,276645,-0.0242120139475722,0.0564362189476512,0.66817362836469
1560,4,276806,-0.0220749800670705,0.0572425450167197,0.699996048532135
1561,4,276820,-0.0229844613485611,0.05720837431779,0.688098327740945
1562,4,276934,-0.0221459326022891,0.0561979805770173,0.693767376341878
1563,4,277129,-0.0204872144384878,0.0563388919836076,0.716342686545445
1564,4,277137,-0.0201469169328694,0.0564407445038553,0.721337310415594
1565,4,277249,-0.0217427497330561,0.0565607800264986,0.700903175659537
1566,4,277276,-0.0186985409287,0.0562806454845051,0.739907121716195
1567,4,277639,-0.0183576192255531,0.0563825936652491,0.744927344551007
1568,4,277649,-0.0211491218622684,0.0561775480681015,0.70679421635009
1569,4,277971,-0.0195932883755042,0.056339792761267,0.728220215464858
1570,4,278164,-0.0132886814533401,0.0565070213627829,0.814214178225804
1571,4,278914,-0.0162376887246863,0.0565317504299773,0.774103747676102
1572,4,278971,-0.0248940560804497,0.0566189441812318,0.660440005106184
1573,4,279037,-0.0256062731260266,0.0564181235416427,0.650204121705803
1574,4,280703,0.0280924292894049,0.0563142407427891,0.618194893879657
1575,4,280859,0.00911302307091638,0.0566218199990626,0.872228450010242
1576,4,280934,0.025364650887885,0.0565565071333056,0.654079571359208
1577,4,282594,0.011014419204331,0.0560620755760703,0.844356721800079
1578,4,282713,0.0169839918240385,0.0562583259727423,0.76291145229381
1579,4,283570,0.00756186391229441,0.0559890766928499,0.892641706811298
1580,4,283830,0.0207494595981839,0.0564469429748428,0.713397576853981
1581,4,285234,0.0162388718693518,0.0565335753829475,0.774094830623164
1582,4,285372,0.0743255764773618,0.122529373641179,0.54451032670067
1583,4,285568,0.0284686570553735,0.0559036208163927,0.610898458354449
1584,4,287068,0.0494506973656323,0.0557576782309208,0.3757441693589
1585,4,289558,0.0263149216672157,0.0580420823454182,0.65055615525309
1586,4,289573,0.0376940970481453,0.0585171142962199,0.519893191061875
1587,4,289631,0.0189651502563201,0.0572679960530604,0.740716429764412
1588,4,289647,0.0251925971528577,0.0567151778799502,0.657173804593942
1589,4,290003,0.0262909109424727,0.0562009974373006,0.640215221197081
1590,4,290096,0.0218979068802406,0.0560717297954915,0.696377420254657
1591,4,291044,0.0403595615520032,0.0561128114204519,0.472458141896526
1592,4,291531,0.0388851452227894,0.056205467041123,0.489493102667702
1593,4,292625,0.0234528895870288,0.057176626148146,0.681920420424845
1594,4,292985,0.0470401316596211,0.05639265289827,0.404758576439233
1595,4,293190,0.0372504962324642,0.0560755509437834,0.506937613896036
1596,4,293625,0.0469351378630791,0.0559800799794062,0.402359020115682
1597,4,294073,0.0289472829183882,0.0558354425462012,0.604476671908472
1598,4,294288,0.0268620316591668,0.0562960806306424,0.633546072979437
1599,4,294760,0.0148010367399531,0.0565987110009268,0.793853007647069
1600,4,297290,0.0599263795878082,0.0562781188765117,0.287682681107143
1601,4,297499,0.05881681693972,0.0569771998469018,0.302644453826517
1602,4,297638,0.0676735548929223,0.0566892425595949,0.233372066354331
1603,4,297848,0.0720676514683745,0.055829677565599,0.197601000527301
1604,4,298091,0.0655225764514069,0.0561353356056661,0.243907295761958
1605,4,299599,0.0651311150391456,0.0566694124586716,0.251203431316242
1606,4,300038,0.0853524955782299,0.121720498531555,0.483629528915244
1607,4,300148,0.0588253729742272,0.0564547971823318,0.298129092214613
1608,4,302333,-0.0384286033721437,0.0943122093488551,0.683915980096271
1609,4,302334,-0.0225668305040172,0.0909775160846291,0.804241160190309
1610,4,302346,-0.0726414935879083,0.117007716263152,0.535114406427137
1611,4,302347,0.0949737578973311,0.122493613740567,0.438659986587316
1612,4,302611,0.0334568667610793,0.055963529362369,0.550334437896084
1613,4,303009,0.0457383733016541,0.0723746945881336,0.52781791621775
1614,4,303011,0.0169711125598179,0.0565599192184875,0.764311469006579
1615,4,304549,0.0324392761139722,0.0560791105484773,0.563325420973326
1616,4,307387,0.0126116316991931,0.0569608958833827,0.824902324253805
1617,4,308154,0.0221832872948007,0.0563655664247909,0.694142799263839
1618,4,311231,-0.031981581030874,0.055741147487713,0.56650116911466
1619,4,311787,-0.0188213308241868,0.0560108441421206,0.737047796125415
1620,4,312488,-0.0437723953390481,0.0566817833142778,0.440484247153903
1621,4,312611,-0.0398688244558436,0.0561173853876287,0.477891706303705
1622,4,314015,-0.0242222232313353,0.0560676850421688,0.665992431851651
1623,4,314192,-0.00985852366120188,0.0631651500726115,0.876062835222939
1624,4,315072,-0.0172526174615808,0.0622293574390298,0.781756254007535
1625,4,320017,-0.00166753556718668,0.0567309566997019,0.976567168215652
1626,4,320510,0.00197527775009032,0.0562245998644118,0.971994411537218
1627,4,328073,-0.00875512577054503,0.0561475091137759,0.876176702798252
1628,4,331098,0.0290035322738951,0.0584516919332996,0.620064505538755
1629,4,336922,-0.0655923686566556,0.0558993511517785,0.241426056509758
1630,4,340555,-0.00937864770896772,0.0584185131602718,0.872545664190146
1631,4,351322,0.0413040380603537,0.0559367046582593,0.460757971077465
1632,4,353020,0.0507768084555451,0.0557543017010379,0.363062010853502
1633,4,355411,0.0519356978971767,0.0637215520726187,0.415598202458623
1634,4,355467,-0.198394608037147,0.122574240508787,0.106433575153651
1635,4,355569,0.0208639035001914,0.11313978568995,0.853799135274382
1636,4,356055,0.0537184852529263,0.0560631771312465,0.338628952212998
1637,4,356492,0.0358153615667851,0.0560732900213576,0.523416627045153
1638,4,356541,0.0337115401235752,0.0559795140084216,0.547419586001929
1639,4,356853,0.0240221992537203,0.0570868642158273,0.674156601437915
1640,4,356935,0.018102236877981,0.0584929361250293,0.757141061450241
1641,4,357632,0.0378856799346689,0.0560569434959261,0.499582991394688
1642,4,357802,0.0476695382713032,0.0561351000558401,0.396349387788206
1643,4,362032,0.0573783476219332,0.0560006315471034,0.306252730796318
1644,4,362199,0.0487799241765295,0.0565299533153501,0.388776107157274
1645,4,362266,0.063698878792986,0.0575290697590731,0.268941158687869
1646,4,363194,0.0475585478327933,0.0559572514692559,0.395951981442905
1647,4,364690,0.0461102098449085,0.0573300211780329,0.421768343030901
1648,4,368078,0.0901072552278689,0.0555710803615233,0.10580809247599
1649,4,368457,0.0882278109954718,0.0564440314371477,0.118924483227082
1650,4,369171,0.0760540923435712,0.0572567993860183,0.184937803914129
1651,4,369403,0.0536782780060215,0.0562263658602186,0.340392023376152
1652,4,370869,0.109354583378505,0.0972715306129454,0.261683677166716
1653,4,370874,0.0498629026599825,0.0625570427840509,0.425940963388289
1654,4,370948,0.0745114427774137,0.0667182740051312,0.264836384281384
1655,4,370964,-0.126854020790666,0.21832005928893,0.561580169001265
1656,4,372110,0.0815099128339988,0.0562361979983336,0.14810791314095
1657,4,375648,0.0598446291835434,0.0576266630700707,0.299753470436272
1658,4,375688,0.0602789405811127,0.0569620644702609,0.290674398066523
1659,4,376511,0.0923830001428689,0.0560503256625013,0.100198223477485
1660,4,378801,0.14657405363303,0.0591022406456262,0.0136037039309212
1661,4,380252,0.130505727959179,0.0557077831634182,0.0197004680992136
1662,4,382176,0.150801066575263,0.0555773339501197,0.00698711600111467
1663,4,383443,0.182287669788409,0.0562080061116117,0.00129519409338787
1664,4,383482,0.16442303832076,0.0714425918904495,0.0219469018757579
1665,4,383485,0.175966048411583,0.0717321031887814,0.0146460795682907
1666,4,383639,0.338388755327728,0.110145109105105,0.00228987083676604
1667,4,383641,0.337262463998726,0.110126448495902,0.00236343928142464
1668,4,383644,0.338388755327728,0.110145109105105,0.00228987083676604
1669,4,383646,0.338388755327728,0.110145109105105,0.00228987083676604
1670,4,383666,0.350852291746163,0.109927904073134,0.00154154238944413
1671,4,383669,0.350852291746163,0.109927904073134,0.00154154238944413
1672,4,383671,0.349048079351185,0.10994417375768,0.00163141643072607
1673,4,383673,0.335861938599475,0.110049825624199,0.00244620881704586
1674,4,383681,0.314985735894124,0.110213946636224,0.00451684269179639
1675,4,383923,0.318242349391778,0.127729849467517,0.0131779911558141
1676,4,383923,0.208372437313619,0.148655550403553,0.161879571528452
1677,4,384094,0.14901630526237,0.0554810767145907,0.00757535049224884
1678,4,384191,0.151768981941888,0.0601515421868655,0.0120707586702501
1679,4,384602,0.156618260665732,0.0553678568444977,0.00494089218722031
1680,4,384607,0.156618260665732,0.0553678568444977,0.00494089218722031
1681,4,388305,0.155812746976052,0.0553810194616674,0.00517541625522679
1682,4,388542,0.134657828120984,0.0559460776654282,0.0166005021877042
1683,4,390389,0.124543894170784,0.0641289821211639,0.0529220437049569
1684,4,390909,0.135391718722867,0.0555293274151215,0.0152531215792665
1685,4,397927,0.144599585666407,0.0566000807013715,0.0110450757671529
1686,4,400669,0.118134127789668,0.0635585564257282,0.0639066021063644
1687,4,400864,0.140061713462462,0.0696017441350244,0.0449442677040798
1688,4,404981,0.172212590970117,0.0554820899425991,0.0020638836904093
1689,4,405202,0.170350003332281,0.113955239019099,0.135837788412499
1690,4,405368,0.182659424090335,0.0565128185238857,0.00134419741502892
1691,4,408981,0.149826518232209,0.0559883710326875,0.00779731464208259
1692,4,411785,0.128662267755121,0.111281736689474,0.24838740495991
1693,4,413029,0.114243206124933,0.0572809720528719,0.0468731837923642
1694,4,413957,0.108725821926016,0.0564351061928663,0.0548365795652156
1695,4,414243,0.122087621477899,0.0562152245204176,0.0305368822380301
1696,4,415928,0.0890891527859174,0.0557507141389615,0.110939625743969
1697,4,419709,0.0886418282761361,0.05590562311657,0.113734087163718
1698,4,420255,0.0845352876569799,0.0559236382069692,0.131525245118961
1699,4,421542,0.0814457143633408,0.0559066791959591,0.146056245200558
1700,4,422070,0.0873818579865985,0.0560780059323244,0.12007721298623
1701,4,422545,0.0861328430978986,0.0559516671336975,0.124598867256498
1702,4,425689,0.0954177248428902,0.0559804472266187,0.0891707821327334
1703,4,425858,0.0908619000520425,0.0563462682182772,0.107733135018322
1704,4,427105,0.198793190955258,0.0875656740773839,0.0237966086654038
1705,4,428805,0.237429872050129,0.118889940646666,0.0465864202095677
1706,4,428805,0.0282428019600482,0.114136083900923,0.80470500953428
1707,4,428826,0.102709547768954,0.0575509628989861,0.0751733220396616
1708,4,428861,0.118500797641098,0.0561583781372001,0.0355514129830114
1709,4,433301,0.130325274660242,0.0560933064075763,0.0207270372634658
1710,4,433554,0.129403247660415,0.0560127243517786,0.0214505882999139
1711,4,434256,0.123973722881192,0.0561671621452013,0.0279410487949571
1712,4,434351,0.125632480275618,0.0560828041872679,0.0257046015636265
1713,4,435289,0.0781141039982927,0.100421185899986,0.437169759326353
1714,4,435291,0.0781141039982927,0.100421185899986,0.437169759326353
1715,4,442926,0.120386166422587,0.0563179630202562,0.0332344577657092
1716,4,444482,0.125371199095802,0.0838840048963495,0.135917940108311
1717,4,445208,0.145255712563773,0.0562833858500476,0.0102604688482732
1718,4,446835,0.153028794872222,0.0577896681780883,0.00845951630632808
1719,4,449745,0.18459487571165,0.214280952037183,0.389568480728534
1720,4,449788,0.0815221697000359,0.125639316884004,0.516851582779156
1721,4,450801,0.148273370439958,0.0564174312784969,0.0089599683554823
1722,4,451837,0.147133416357899,0.0565417079557776,0.00965270330182275
1723,4,452907,0.454921608065202,0.202593060945048,0.0253547124900138
1724,4,452907,0.16555955472212,0.117827161775371,0.160869410919097
1725,4,454081,0.148214405715263,0.0566140212359837,0.00922602400227194
1726,4,454191,0.149178724593121,0.0569150434925049,0.00914425303755391
1727,4,454676,0.145692635155502,0.0566325614937407,0.010501976785675
1728,4,454817,0.139378198645385,0.0569385575271468,0.0148567048367952
1729,4,454913,0.139901253421064,0.0568444893841085,0.0143281520138991
1730,4,455054,0.11920239175443,0.0615930720454288,0.0537492672197624
1731,4,455170,0.138141609923389,0.0567227963752525,0.0153705469313131
1732,4,458042,0.135211343728138,0.0563958289355872,0.0170245012753806
1733,4,458282,0.12949876671574,0.0576111052961291,0.025205176560086
1734,4,458401,0.134667408122244,0.0569706632942073,0.0186294817683213
1735,4,461656,0.124345680526477,0.0565809660033015,0.0286223942876297
1736,4,461812,0.134163438584112,0.0562310814589204,0.0175625507058116
1737,4,462685,0.132776039638258,0.0564066064064064,0.0191246576634629
1738,4,463276,0.139335196380516,0.056249793135119,0.0137138900163783
1739,4,463970,0.126042670486001,0.0565604578841063,0.0264792103936687
1740,4,464078,0.127679242247949,0.0564455394366901,0.0243056397986597
1741,4,464336,0.133215487775879,0.0563043332231388,0.0185215388874196
1742,4,464368,0.134630706618329,0.0564095902729249,0.0175281386628722
1743,4,466223,0.084358994449188,0.0569045808097509,0.139109034006489
1744,4,466334,0.0909906480298588,0.05690534848631,0.110719159359902
1745,4,471707,0.0928351298109806,0.0613791387928224,0.131304827713972
1746,4,472549,0.589471598144347,0.259856589302193,0.0239052274172829
1747,4,472918,0.0785151880909465,0.0572344632606687,0.170991747105627
1748,4,473492,0.0861801523108107,0.0565550052354826,0.128446801585556
1749,4,473912,0.082485784719543,0.0567323169780626,0.146849480642722
1750,4,474265,0.0823335283248274,0.0565185622797385,0.146073759364059
1751,4,474320,0.0800989714087024,0.0569093041567854,0.160163658254182
1752,4,474321,0.0800989714087024,0.0569093041567854,0.160163658254182
1753,4,474625,0.0849012321322673,0.0566732768559612,0.135005540329432
1754,4,474628,0.0900277685271075,0.0568122152126702,0.113940122636936
1755,4,476164,0.120434359362271,0.0576975742043783,0.037574312457539
1756,4,476181,0.106243387004185,0.0575313158633503,0.0656266795241243
1757,4,476291,0.0905054811621455,0.0633075844054521,0.153711912137226
1758,4,476833,0.078209750192712,0.0569209836336706,0.170311747796651
1759,4,478092,0.0812986936077166,0.0565172699651731,0.151185251547863
1760,4,479557,0.0729397469376334,0.0566160712584708,0.198477584014995
1761,4,480076,0.0785504636419664,0.0566936315328501,0.166766669024404
1762,4,481074,0.0643106883302693,0.056637372818319,0.256943990028228
1763,4,482472,-0.0806122128812017,0.0845365956934962,0.340949954065974
1764,4,482653,0.0769948315788755,0.0598293729399018,0.198969989561669
1765,4,484100,0.117823648548854,0.0602044012446471,0.051128195862836
1766,4,485199,0.088038922424007,0.0566694944966647,0.121187732319047
1767,4,485454,0.101057956023207,0.0567389679814292,0.0757553771455873
1768,4,487562,0.0903012000205177,0.0572053280915418,0.115336048549177
1769,4,487957,0.105090709344008,0.0586787451422698,0.0741579465006286
1770,4,491790,0.104442953379242,0.0572830924904789,0.0691070169013421
1771,4,492455,0.0940792683988535,0.0594429264401037,0.114389386518249
1772,4,493748,0.113238123658773,0.0576917063129757,0.0504526781755933
1773,4,495614,0.101507726229467,0.0571261836558942,0.0764451639966171
1774,4,497124,0.113758975535025,0.0568593365856405,0.0461891662526433
1775,4,497529,0.114012421708151,0.0571112112716963,0.0466664917096509
1776,4,498734,0.112277329069814,0.0569171151820978,0.049315881401226
1777,4,499794,0.0929608108077927,0.0569308277717026,0.103387329194023
1778,4,501469,0.0949781754635172,0.0570910448981997,0.0970745522371203
1779,4,504047,0.0828325989727359,0.0578715308307086,0.153223642264292
1780,4,504419,0.0864762767447809,0.0570479129207886,0.130451340577491
1781,4,512749,0.0195617447833787,0.0578021029696824,0.735243247168692
1782,4,513467,0.174208428390555,0.120676581148982,0.149739048423336
1783,4,513607,0.0754002044131266,0.111409487349944,0.498985985470288
1784,4,520430,-0.136625776532075,0.111265366803788,0.220292412428206
1785,4,520552,0.12614203230873,0.11294586447407,0.264823952440294
1786,4,520560,0.0711724906436366,0.11343479978446,0.530782493877318
1787,4,520563,0.0756639749403938,0.113426564312619,0.505160315466642
1788,4,520565,0.0715570149295921,0.113312399311903,0.528121009156504
1789,4,520568,0.0717130327160778,0.113312119898061,0.527221432548252
1790,4,520602,0.107450036874004,0.112683303015069,0.340960044833233
1791,4,520645,0.103162077211266,0.112243429810258,0.358674863822147
1792,4,520646,0.103162077211266,0.112243429810258,0.358674863822147
1793,4,520657,0.111931481090306,0.112302261547824,0.319593660450622
1794,4,520665,0.121518685702545,0.112360475279935,0.280209741228834
1795,4,521148,0.0660872314960053,0.0579949575140627,0.255253103599308
1796,4,523964,0.0351548753361427,0.0569626249738683,0.537529126012795
1797,4,537994,-0.147008214429927,0.246811845658309,0.551804991848588
1798,4,538009,-0.113737967443145,0.228211687635142,0.618520971777915
1799,4,538030,-0.0302911083400064,0.157408834859065,0.847511444202577
1800,4,538039,-0.0302911083400064,0.157408834859065,0.847511444202577
1801,4,538042,-0.0251522641918536,0.153402801666263,0.869854721176534
1802,4,538051,-0.0472175061669771,0.149704396888837,0.752640594488195
1803,4,538054,-0.04744944427028,0.150983547578855,0.753502413633947
1804,4,538057,-0.0236328128177141,0.149230971164503,0.874260539100917
1805,4,538066,0.00886647360312565,0.140254215922587,0.949629358958324
1806,4,538069,-0.00614481891752927,0.135241522170792,0.963785566432162
1807,4,538120,0.254008441862558,0.16004498945744,0.113383827950681
1808,4,538141,0.249887549250935,0.137562233666696,0.0701352975398343
1809,4,538174,0.136797663863526,0.0880847051815941,0.121313454177668
1810,4,538183,0.132496488675228,0.0872856269949027,0.129918383709653
1811,4,538198,0.136675162529775,0.115422259230789,0.23715762214308
1812,4,538201,0.122765712188446,0.11528307977103,0.287646056774294
1813,4,538202,0.119624315390463,0.115475875743953,0.300946376672122
1814,4,538243,0.131846607398946,0.113952651167329,0.24804255234332
1815,4,538249,0.160264456926781,0.114629867287445,0.162959704879009
1816,4,538279,0.123935796239834,0.114757373071504,0.280887911942769
1817,4,538282,0.12213447916899,0.114932244569474,0.28866030970733
1818,4,538285,0.12213447916899,0.114932244569474,0.28866030970733
1819,4,538294,0.12213447916899,0.114932244569474,0.28866030970733
1820,4,538297,0.123935796239834,0.114757373071504,0.280887911942769
1821,4,538318,0.137481706981179,0.11471365708318,0.231535257010495
1822,4,538326,0.119628591062369,0.114445192159302,0.296603495793372
1823,4,538332,0.112735793314426,0.11479008582242,0.326721278278446
1824,4,538337,0.144933631605634,0.115210144203012,0.209225537978643
1825,4,538341,0.125547878256886,0.114921824866911,0.27537451358033
1826,4,538343,0.12639733988807,0.11491918703203,0.272133824191963
1827,4,538354,0.159752353433422,0.115338281292901,0.166903718829864
1828,4,538357,0.159752353433422,0.115338281292901,0.166903718829864
1829,4,538359,0.117059175535963,0.0692442566629915,0.0918102245777972
1830,4,538369,0.106902647628854,0.0659865132374542,0.106110592405749
1831,4,538384,0.108404447001234,0.0620299445308675,0.0814002606131906
1832,4,538866,0.0639676412423285,0.0582956463335953,0.273259502661683
1833,4,539688,0.0918401195448648,0.0583878336619786,0.116630278941503
1834,4,541302,0.156823974603958,0.0617064471330453,0.011466471086145
1835,4,542062,0.0737550775400164,0.0588839700521847,0.211198920142984
1836,4,542558,0.0552323005216826,0.0691245194912713,0.4248125161295
1837,4,544142,-0.19456967993424,0.130054563975644,0.135531015445682
1838,4,544372,0.118682559319641,0.0582296484552853,0.042276800879906
1839,4,546036,0.129776283029411,0.0583824853415343,0.0268579150303854
1840,4,546402,0.111987747681133,0.0588301066266873,0.0577781181427426
1841,4,546551,0.079014667872181,0.0643808812433846,0.220527628820204
1842,4,547460,0.125188978496527,0.0580135902668908,0.0316076369504528
1843,4,547792,0.136769279021356,0.0630276985419948,0.0306742898244182
1844,4,547875,0.115880418887913,0.0591326555451668,0.0508210461786737
1845,4,547876,0.115880418887913,0.0591326555451668,0.0508210461786737
1846,4,548101,0.0929489371013301,0.0577483738663831,0.108389844349594
1847,4,548356,0.10081888918123,0.057888056008263,0.0824463782074717
1848,4,548896,0.0925151887874378,0.0581900320550282,0.112756940147864
1849,4,549461,0.107464739636124,0.0575779103410049,0.0628111667048033
1850,4,551365,0.0813985900379087,0.0569295162524414,0.153654998975783
1851,4,553033,0.0577425521862596,0.0679389606938657,0.395946694059718
1852,4,553181,0.0582752759144788,0.0588025671445127,0.322348355367021
1853,4,554056,0.0387166798462062,0.0568102165174759,0.495996264447371
1854,4,554792,0.0396903509106548,0.0570043074422175,0.486718365599625
1855,4,558812,-0.00142036107627896,0.0573996626064941,0.980272254089793
1856,4,559258,-0.0120168402629048,0.0576965201577248,0.835133049297386
1857,4,560213,0.0289900654485256,0.0580216693548917,0.617638427340663
1858,4,560996,0.225826536238443,0.12927954163032,0.0815403709050313
1859,4,561118,-0.00504427630336424,0.0666358407132655,0.939701336977554
1860,4,562709,-0.0133779900292574,0.0575699430823799,0.816379075428235
1861,4,563928,-0.0534078051505639,0.0575732572774825,0.35422322533354
1862,4,564066,-0.0668923396820239,0.0582651983807716,0.251718408234227
1863,4,565447,-0.0335896442233183,0.0575798820427482,0.560025312303596
1864,4,567144,0.0137760752470341,0.0573764108795198,0.810392114652936
1865,4,567417,0.00318651892346844,0.0573008564398909,0.955683704824053
