SNP,Chr,Pos,Effect,SE,HNM1_TPO1_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
2660,4,1451946,0.064147896722857,0.0906457281980006,0.479612826771507
2661,4,1452368,0.0419952630099659,0.0902452275918105,0.641970587572092
2662,4,1453498,0.0417934652980116,0.0904280784798947,0.644241596319608
2663,4,1455597,-0.0177273053245461,0.0902900846278268,0.844459202263922
2664,4,1456318,-0.0290395707900594,0.0964592239028096,0.76354949471913
2665,4,1456594,0.293392962641024,0.180017309085849,0.104034848263864
2666,4,1456625,0.0269219723740867,0.122040523641785,0.825532499003327
2667,4,1457873,0.092550086457178,0.0910142461043411,0.309909466135418
2668,4,1458160,0.153057384598958,0.11036221915956,0.166358364483837
2669,4,1459398,0.0517168362278366,0.0915830377278278,0.572637274113596
2670,4,1461847,-0.30661210078672,0.136577289746939,0.0253886198950455
2671,4,1461854,-0.0541027100361293,0.12195490308641,0.657582752527899
2672,4,1462057,0.00751811368241029,0.0969107753245557,0.938207945765806
2673,4,1467660,-0.0636274256988943,0.091342876439417,0.486525439058149
2674,4,1469963,-0.0388417801876865,0.0915271864113832,0.671551418644329
2675,4,1470704,-0.0679774924727968,0.0913271103981965,0.457172157783352
2676,4,1471998,-0.0403712257231711,0.0919479241148236,0.66088219758599
2677,4,1472661,-0.050804724863373,0.0925426038703799,0.583361166182235
2678,4,1472720,-0.07374625942694,0.0922185405323847,0.424428127067009
2679,4,1474060,-0.0727952455349046,0.0924231374714259,0.431441634716678
2680,4,1474141,-0.0977394280537786,0.0923881090725509,0.29081433537964
2681,4,1474602,-0.0760196430698361,0.0942284186510142,0.420348441100812
2682,4,1475645,-0.0467111654105539,0.0926346971181167,0.614399387777139
2683,4,1480211,0.0242062402517673,0.093356329378621,0.795563648250102
2684,4,1480835,0.0293373788659905,0.0927754914432151,0.752023137834055
2685,4,1481504,0.0326182893185647,0.0929376740673241,0.72582059335466
2686,4,1483867,0.033892848349742,0.0937391061748747,0.717892895850578
2687,4,1484599,0.0134773836054881,0.0940422850977563,0.8861255868749
2688,4,1484621,0.0199215805058137,0.0946769467122882,0.833464110643428
2689,4,1484733,0.0408895290249534,0.0922267847240648,0.657778048755698
2690,4,1484992,0.0674471674531039,0.0926631648842254,0.467172846454794
2691,4,1486897,0.0364131209070868,0.092768388314048,0.694913539405548
2692,4,1488575,0.0288012714703647,0.0925217548103445,0.755762488076317
2693,4,1489057,0.025067861773493,0.0922247291103563,0.785924863866327
2694,4,1489545,0.0390798342320074,0.110073149580521,0.722775306046786
2695,4,1490851,0.0367460385087425,0.0919288591942652,0.689602627983994
2696,4,1490904,-0.00967515157293708,0.0995196516567073,0.922608047909091
2697,4,1491666,0.0543605351861618,0.0914318452953037,0.552527144567498
2698,4,1492451,0.0300054709661245,0.0916497937918808,0.743564974638204
2699,4,1492707,0.0610061415720381,0.100047866003255,0.542406777429355
2700,4,1492707,-0.14905186479514,0.209802931132075,0.477901976410104
2701,4,1493150,-0.00451244083438807,0.0913663357588928,0.960637672246677
2702,4,1493956,-0.0103301952276794,0.0906874160016849,0.909373968980571
2703,4,1493975,-0.0180895145596023,0.0907632609793567,0.84213941153719
2704,4,1494081,0.00398521121252426,0.0905019190863826,0.96490176226229
2705,4,1494542,0.0276098793038186,0.0920127620399039,0.764303619382661
2706,4,1494612,0.0102498335252571,0.0915742764794179,0.910943178928945
2707,4,1494869,0.0106513245029828,0.0913381687815337,0.907232125724567
2708,4,1494944,0.0194679939862622,0.0913340506284054,0.831331806642381
2709,4,1494974,0.00883321280085392,0.0913776661623465,0.923045636059666
2710,4,1495032,0.0209683356135661,0.0914179480526846,0.81871588156408
2711,4,1499852,-0.0712927105836525,0.0933288938781609,0.445444969403717
2712,4,1499970,-0.0766188886941048,0.0950267965511873,0.420620121984326
2713,4,1501685,-0.0375248142019525,0.0907463914292554,0.679481883077694
2714,4,1501834,-0.0269462191156946,0.0917637743331378,0.769199709975851
2715,4,1503576,-0.0162246280528109,0.0900134585455231,0.857062334186881
2716,4,1504976,0.000931099787354506,0.0948080819861704,0.992169736919673
2717,4,1505243,-0.0153328777874481,0.0903599758668478,0.865353807850093
2718,4,1505373,-0.0241977783491082,0.0921751305601025,0.793074015084243
2719,4,1505397,-0.00187371052761265,0.09482597036158,0.984246416863229
2720,4,1505683,-0.0109195106755813,0.111929746060474,0.922339576853963
2721,4,1505691,-0.115457377207562,0.146985974029218,0.432687788357073
2722,4,1505703,-0.0397505483534335,0.177448973040451,0.822878221224428
2723,4,1505869,-0.0423787468770013,0.0936444025552139,0.651151012861873
2724,4,1505904,-0.029079296963739,0.0934839143510376,0.755937065214847
2725,4,1506371,-0.0233058335244007,0.090259960186275,0.796396947474984
2726,4,1506383,-0.0238036070443903,0.0909639480979806,0.793719415713521
2727,4,1506424,-0.0331436351651853,0.0910621893640459,0.716100525042231
2728,4,1506930,-0.0185661911819975,0.0900889840315906,0.836841562421798
2729,4,1507893,-0.0436952426893501,0.091231783156335,0.632272454613845
2730,4,1508550,-0.0589412838800648,0.090059561900339,0.513235209186633
2731,4,1508644,-0.0595676507810194,0.0900451974170236,0.508703682744898
2732,4,1510975,-0.0868232448140913,0.0902387640822023,0.336632764963332
2733,4,1512432,-0.055394258494404,0.0904868298776045,0.540812559230541
2734,4,1512726,-0.0657776624597984,0.0901129671155194,0.465906881127394
2735,4,1513542,-0.0924904018968079,0.0916925157857726,0.313808603594787
2736,4,1513733,-0.0561569584352506,0.0902234083858516,0.534066811618543
2737,4,1513956,-0.352068506926246,0.180322037500716,0.0516757348759356
2738,4,1514408,-0.0648499558073528,0.0905561717286793,0.474384790911694
2739,4,1514885,-0.0755877914105715,0.0925623396511634,0.414699248541009
2740,4,1515034,-0.0557933211199815,0.0912908793425986,0.541487098221937
2741,4,1515708,-0.0737561269000665,0.0906272658717033,0.416285034879283
2742,4,1515742,-0.102556728765613,0.0927113997581253,0.269396159233277
2743,4,1517320,-0.05717696534684,0.0901339975668314,0.526259951271739
2744,4,1517680,-0.0258764233651663,0.158056825583637,0.870048453384371
2745,4,1517858,-0.0730090428127155,0.0923252193907582,0.42960266916011
2746,4,1519301,-0.0785326336982023,0.0939320809253498,0.403688040418216
2747,4,1520148,-0.0860544141608319,0.0897172347506914,0.338127727371502
2748,4,1520501,-0.0872604295936256,0.0896311672132457,0.330946628750427
2749,4,1521315,-0.0548504815931383,0.0899636707803581,0.54245551079168
2750,4,1521582,-0.0451360798443801,0.0898877733843526,0.615883417516054
2751,4,1521747,-0.0357791058423291,0.0911457663202247,0.694890131174227
2752,4,1521818,0.0953105670700785,0.137900758160492,0.489923452580418
2753,4,1522428,0.0904823627254605,0.10681138669197,0.39750062403699
2754,4,1522507,-0.0354655201847895,0.13351734032532,0.790683224485753
2755,4,1522714,-0.00992630258635674,0.0974284067058849,0.918907356580817
2756,4,1522717,-0.00764946824628399,0.097945281318801,0.937793230193185
2757,4,1522735,-0.00111597226040794,0.0965093759028123,0.990780514734218
2758,4,1522862,-0.0162294527221942,0.0899157212783716,0.856866556053123
2759,4,1523350,-0.089008755000728,0.0950013812095593,0.349439929311097
2760,4,1523440,-0.050541344326902,0.219443062673477,0.817979302060245
2761,4,1523444,-0.234233243340309,0.184144742276302,0.204208258894486
2762,4,1523446,-0.199528627628058,0.183639239943675,0.277988151245187
2763,4,1523482,-0.00285849139414385,0.219459497280334,0.989615091310675
2764,4,1523491,-0.289869250410213,0.192073298922313,0.132152529544842
2765,4,1523500,-0.257509936218169,0.199155909093248,0.196854302771735
2766,4,1523584,-0.255146662738847,0.301226706579735,0.397554861956106
2767,4,1523587,-0.185945239122313,0.309696838224131,0.548617944627718
2768,5,8786,0.102171350148696,0.0892898562136359,0.253288625758557
2769,5,9566,0.133755821429749,0.0895122381239061,0.135997320082499
2770,5,11033,0.107186963093689,0.0889865070463657,0.229191567996222
2771,5,11244,0.0822697974249456,0.0893114818852335,0.357598143820274
2772,5,11370,0.104306066617435,0.0891388329953222,0.242728834854247
2773,5,13215,0.0280591626016178,0.0890602626617878,0.752903649991376
2774,5,13449,0.0402988454068764,0.0906794099693975,0.657018445071102
2775,5,13572,0.0892329099200255,0.176962894747722,0.614402790298776
2776,5,13639,0.0373188617630406,0.088818632886548,0.67461742535813
2777,5,13690,0.037183784055927,0.0893474772943993,0.677538153462796
2778,5,14028,0.0724354364555995,0.0888726480778195,0.415594625807538
2779,5,16072,0.00469497551718517,0.0929801075732129,0.959756964454753
2780,5,18746,-0.0749399624095926,0.0906649490392468,0.409045192943142
2781,5,18800,-0.0981872216533913,0.089756941147514,0.274734456762705
2782,5,18904,-0.15812297355431,0.103519821996848,0.127540764372293
2783,5,18920,-0.459457920100969,0.253872316252174,0.0711772827094556
2784,5,18994,-0.0767736308075647,0.107878316680087,0.477139933738371
2785,5,19045,-0.225401397913495,0.176636348393,0.202767636648599
2786,5,19049,-0.225401397913495,0.176636348393,0.202767636648599
2787,5,19051,-0.231812327971988,0.176629557914245,0.190230841540407
2788,5,19082,-0.232428775580413,0.176710913978714,0.189261071563533
2789,5,19084,-0.225407197043129,0.176820436860567,0.203225486795569
2790,5,19368,-0.102254461809668,0.0900290852172901,0.256813475210465
2791,5,19504,0.0271929642377196,0.121377527153604,0.82285871647502
2792,5,19513,0.0447076202861432,0.124108369187553,0.718890204799398
2793,5,19517,0.0607196352943064,0.127816461625877,0.635042750906596
2794,5,19542,0.137692366365649,0.160269332582954,0.390851223684729
2795,5,21341,-0.507165220734022,0.364560302629265,0.165050166719867
2796,5,21342,-0.576598029342604,0.329131716692527,0.0806634384290457
2797,5,21355,-0.735409835203553,0.315226508262644,0.0202116589090021
2798,5,21358,-0.595171014641854,0.511220804435451,0.245123058713443
2799,5,21504,-0.0456017710024161,0.241632374036204,0.8504177779754
2800,5,21509,0.0202452420726846,0.250910876854049,0.935736613288827
2801,5,21529,0.0449978984100019,0.203440931397189,0.825076977422548
2802,5,21532,0.0461158698826705,0.206520067948123,0.823431421321476
2803,5,21533,-0.0110431378601419,0.210426347613112,0.958176055808627
2804,5,21552,-0.0843364907474893,0.257179024570642,0.743159669508758
2805,5,21558,0.0107419749357121,0.239951937333189,0.964318187318511
2806,5,21954,-0.121108280983124,0.840901208978729,0.885565275070497
2807,5,22497,-0.0610020868113228,0.130203479790022,0.639706600705179
2808,5,22502,-0.215736024465438,0.132885543979684,0.105381059906332
2809,5,22536,-0.261727230970722,0.176533431058091,0.139074756707703
2810,5,22625,-0.159449832772257,0.180263685880114,0.377008672678292
2811,5,22635,-0.0959417292469609,0.177775725958649,0.589759058694714
2812,5,22638,0.0769710806048627,0.194761044956344,0.692928258788471
2813,5,22854,-0.250307921766859,0.261446112313781,0.339021759377407
2814,5,22881,-0.194652322507164,0.190476571070032,0.307517334815588
2815,5,22883,-0.201077269089381,0.185247570870191,0.278462406090299
2816,5,22917,-0.0832856669220821,0.178394195571401,0.640885841890675
2817,5,23224,-0.0970087053335754,0.0969249296350501,0.317577975961131
2818,5,23230,-0.0739698678989007,0.106719002310309,0.488685359028513
2819,5,23574,-0.0867839870104429,0.0885181510977561,0.327555739355886
2820,5,23653,-0.0937002593166768,0.0883726989607161,0.289739814207068
2821,5,24002,-0.0655825377007262,0.0888200676730951,0.460777072332761
2822,5,24122,-0.0597108839267045,0.0892128924204894,0.503736669648631
2823,5,24148,-0.0623395342041205,0.0901147459645453,0.489530549520219
2824,5,24163,-0.0619198578079824,0.0903790632117297,0.493722332024476
2825,5,24234,-0.0380208293688202,0.0892607984007255,0.670402306712101
2826,5,24246,-0.0399537005644665,0.0891267930422385,0.654226622388176
2827,5,24270,-0.0704569353490675,0.0970128080633179,0.468158059170237
2828,5,24278,-0.0332653675083341,0.0891232208786044,0.709185380005382
2829,5,24388,-0.0561085749481725,0.0899307965327195,0.533090740979172
2830,5,24487,-0.0710983451283836,0.0893150093931321,0.426543615456868
2831,5,24650,-0.0649249221358003,0.0888327010027208,0.465344993292384
2832,5,24820,-0.0516055640217556,0.0886002048345081,0.560632602411176
2833,5,24909,-0.0811154512931821,0.0889086294192261,0.36220914394893
2834,5,25103,-0.055133995496418,0.0888739795617834,0.535420096567111
2835,5,25397,-0.0493286620981692,0.174049030745634,0.777022425234116
2836,5,25397,0.0633006868343706,0.331486836922699,0.84866680584654
2837,5,25485,-0.0981362774226001,0.0925566726522881,0.2897407318766
2838,5,26058,-0.101028598971593,0.0888791457000797,0.256436297719368
2839,5,26197,-0.0989891582058039,0.0883647132039443,0.263375629358043
2840,5,26417,-0.0679803213481603,0.0885758763958567,0.443308493325727
2841,5,27428,-0.0366523956141849,0.0887408531282959,0.679837372864712
2842,5,30505,-0.0750063623507032,0.0886893020625125,0.398281568350703
2843,5,31263,-0.0856719954711945,0.0895573106692607,0.339415562941862
2844,5,31451,-0.043154208817169,0.0962961937203809,0.654326839041421
2845,5,31466,-0.647329737568711,0.216738145857498,0.0030172109344841
2846,5,32038,-0.105299823249652,0.0883440457351586,0.234089806709061
2847,5,33720,-0.0871361429622249,0.0896685089495509,0.331836051303472
2848,5,33814,-0.117428505473339,0.0894335335507635,0.190027277846995
2849,5,33851,-0.118211346327825,0.0903092573590235,0.19139883413501
2850,5,34324,-0.124614527287943,0.0904934441688681,0.16936758991501
2851,5,34350,-0.140053946148591,0.089228464073146,0.117401626651086
2852,5,35048,-0.128307171621725,0.0883863157915506,0.147483392457585
2853,5,35579,-0.1291428195883,0.0892664267055969,0.148864942823613
2854,5,35901,-0.135108939358408,0.0896735291865925,0.132788106696553
2855,5,35947,-0.117787392124446,0.089186520436269,0.187461635355776
2856,5,37398,-0.144312304733331,0.0960743661731029,0.133967968249804
2857,5,38037,-0.155846250641677,0.0914421400863336,0.0892021155787514
2858,5,38200,-0.105235241774643,0.0883526180662937,0.234421529434699
2859,5,38263,-0.11895462110191,0.0883144442899731,0.178862292178511
2860,5,38427,-0.116024892953446,0.0885500237383718,0.190954711771429
2861,5,38677,-0.0887620325121803,0.0884038362126693,0.316041389680663
2862,5,39894,-0.115466489081958,0.103947932557343,0.267405825456452
2863,5,41075,-0.0370595570412451,0.0889555235114165,0.67721857313513
2864,5,42051,-0.108269567890455,0.0888294950215387,0.223716131988539
2865,5,42740,-0.0965424548161719,0.0883807331239321,0.275425417442079
2866,5,44304,-0.0666544863968254,0.0887060915827598,0.452907671007511
2867,5,44612,-0.0605935460791165,0.0887801750754176,0.495362804051574
2868,5,45702,-0.0978172152481891,0.0904036463315391,0.279988798080965
2869,5,46084,-0.0595355442468303,0.0887498989334864,0.502771456871341
2870,5,49920,-0.0428090901126377,0.0894262772598305,0.632442619530682
2871,5,50949,-0.10167718641582,0.0914690652652963,0.267065866150727
2872,5,53073,-0.0313203268851845,0.0900987643095213,0.72833114273515
2873,5,53535,-0.0241322566764907,0.0896316369000602,0.787903720246746
2874,5,53964,-0.065641746682872,0.0896689004577946,0.464626311867001
2875,5,57276,-0.0527104921426421,0.0894608283488683,0.556102700622855
2876,5,57788,-0.0282124397365451,0.0895698783652921,0.752965321082398
2877,5,57861,-0.0281009685391598,0.0897389526078707,0.754358276279776
2878,5,58267,-0.00624185663847132,0.0898334581542238,0.944644875175386
2879,5,59261,-0.125196938387046,0.0976250060902511,0.200534409812011
2880,5,59359,0.3133847884906,0.185004742713814,0.0911609652685644
2881,5,59386,-0.136342922025979,0.113388379858716,0.229998365563857
2882,5,59387,-0.137507577732566,0.147529660500861,0.351938763858233
2883,5,61028,-0.025468443881573,0.0902737801673768,0.778013390799215
2884,5,61686,-0.12679112702789,0.176953568666774,0.474142850995761
2885,5,64504,0.014077598832819,0.090036406671899,0.875842966587132
2886,5,66168,0.0341371790453583,0.0898353104123085,0.704175914424899
2887,5,67144,-0.0136883067650115,0.0907093225430815,0.880138447134416
2888,5,67435,-0.0253245981386929,0.0927252755151437,0.784925069606958
2889,5,68714,0.036729356791056,0.0898127992846688,0.682820982107437
2890,5,69083,-0.0121101259194105,0.0897599643594485,0.892754562176642
2891,5,69805,0.0500318915604522,0.0918908486696286,0.586461245790099
2892,5,69813,0.0707563849631072,0.0912050245018609,0.438389582244623
2893,5,70382,0.0635959096504359,0.0969566179056675,0.512302055008063
2894,5,70531,0.1111635443723,0.0913591436782472,0.224502638537634
2895,5,70702,0.110016869832654,0.0908908471539425,0.226924368291373
2896,5,70852,0.121834439896513,0.0910467780511989,0.181708172758112
2897,5,70969,0.0996630964252205,0.0911804178162573,0.275125192303559
2898,5,72069,0.0228599463265831,0.0925264536251563,0.805002397872972
2899,5,73474,-0.176120268389255,0.132005516391844,0.183002074261422
2900,5,74994,0.0722138625485302,0.0932314624301305,0.439115014034645
2901,5,75504,0.0818636147375238,0.094128870369529,0.385056878703173
2902,5,75507,0.0648942710296045,0.0940667138464462,0.490726096587814
2903,5,75860,0.0250949681178045,0.0953471190870519,0.792553168995053
2904,5,76107,0.0720151349146136,0.0941013942846038,0.444608464258417
2905,5,76472,0.0834253084615022,0.0940169572870993,0.375498313512996
2906,5,76912,0.0738866733464592,0.0944128597590864,0.434391872480332
2907,5,77002,0.0523226175968048,0.0950174922524741,0.582213021613657
2908,5,77032,0.0654078951529222,0.0944305767864066,0.488980939634535
2909,5,77423,0.0477901665924212,0.0946487112583481,0.613929058572558
2910,5,77484,0.0761437829748233,0.0949718624502985,0.423236395995166
2911,5,77918,0.044817914668668,0.0955270481193732,0.63924158000395
2912,5,78310,0.0189557824616191,0.0951451244239012,0.842197380709672
2913,5,79208,0.0486262743387915,0.0971858043539945,0.617145091899024
2914,5,79230,0.0793428483075258,0.0965750365207825,0.41187799106358
2915,5,79231,0.23601732815274,0.177089407527035,0.183470815020538
2916,5,79231,-0.188278624315345,0.236407297317893,0.426325389524266
2917,5,79232,0.078699017257341,0.0965104936906299,0.415367382110074
2918,5,79544,-0.026371143398576,0.161991738461885,0.87077446279117
2919,5,80396,0.0766205243875036,0.0975957264817305,0.432932812117875
2920,5,81334,0.116306000616373,0.101077388344663,0.250649800384028
2921,5,82827,0.195132261901559,0.0980496169349794,0.0473467046866493
2922,5,83188,0.175100141298183,0.0992297280601347,0.0784968441327103
2923,5,85693,0.090666551361847,0.108007044998971,0.401784780171746
2924,5,86488,-0.289786178438666,0.155511375894424,0.0632305143631543
2925,5,87323,0.198462346914346,0.109742294381502,0.0713888808859172
2926,5,90716,0.14034771145066,0.119427659120898,0.240719064943463
2927,5,90719,0.156265085801064,0.119073462838212,0.190257488799052
2928,5,90720,0.156265085801064,0.119073462838212,0.190257488799052
2929,5,90746,0.153309356439579,0.120322202567325,0.203446035118818
2930,5,91091,0.157491748333057,0.120197872615793,0.190956211446528
2931,5,92747,0.198759394913129,0.120244932776327,0.0992291908820492
2932,5,93878,0.162073063061463,0.123500211722965,0.190261391060455
2933,5,96610,0.148748380933134,0.132422958283469,0.262080921870095
2934,5,97629,0.15493161131165,0.128939898872067,0.230331789650828
2935,5,97695,0.180151769627879,0.128080590641618,0.160440558303748
2936,5,98040,0.147672232819769,0.125484481892782,0.240061593514257
2937,5,98089,0.130720088298799,0.126695836987063,0.302889484763969
2938,5,98565,0.177914551303195,0.132794685649991,0.181181439257177
2939,5,98574,0.177914551303195,0.132794685649991,0.181181439257177
2940,5,98997,0.187586527323238,0.131322911702298,0.154050253490779
2941,5,99314,0.171615162004119,0.132612562402516,0.196473637375624
2942,5,99455,0.166332875752907,0.13612353161168,0.222550966365513
2943,5,99489,0.139677205214628,0.134646884580238,0.300278474544984
2944,5,101381,0.0204337340228857,0.153752727658983,0.8943482103671
2945,5,101643,-0.0523386489968498,0.159575379597551,0.743115946723293
2946,5,101687,-0.0704650355437728,0.16327354374893,0.666312653750875
2947,5,102203,0.00866225766867146,0.166801056605625,0.958612512420259
2948,5,102465,0.0598571869196078,0.175989702988729,0.733970299593218
2949,5,103569,0.0460602179614167,0.180800925029415,0.799059493592583
2950,5,103937,0.0193654148730023,0.182392178620031,0.915504141049548
2951,5,104225,0.0283185236613956,0.187184142611537,0.879835758196105
2952,5,104404,0.0567233715580109,0.183753185725367,0.757736962084538
2953,5,104442,-0.00336569947243781,0.189580269842236,0.985845588819641
2954,5,104957,-0.0903544874613331,0.188604493087817,0.632186464789691
2955,5,105087,-0.0135870289112816,0.188088651493428,0.942453919373997
2956,5,105138,-0.0135870289112816,0.188088651493428,0.942453919373997
2957,5,105493,-0.030602013181003,0.19302992401274,0.874125841457897
2958,5,105602,-0.0907371197627072,0.192976373962588,0.638503869683615
2959,5,105816,-0.0550001585484754,0.193014597988187,0.775846977766719
2960,5,105842,-0.0603884410880475,0.198816878931784,0.761505688971914
2961,5,105854,-0.135567945186184,0.196564687746586,0.49084470124419
2962,5,106333,-0.0181315597637841,0.212479636404815,0.932044903111079
2963,5,106481,0.00749625344682059,0.205928141248068,0.970982174076389
2964,5,106489,0.0291553221766776,0.209117871406574,0.889197367705844
2965,5,106491,0.0291553221766776,0.209117871406574,0.889197367705844
2966,5,106493,0.00576138784339975,0.204714699639578,0.977563604807895
2967,5,106501,-0.0440863947939931,0.202362035542456,0.827664836331427
2968,5,106718,-0.0521557516093409,0.198823479778119,0.793226300499015
2969,5,106822,-0.0281844954050072,0.201087403357495,0.888613180235214
2970,5,107574,-0.248102674016899,0.233907358129742,0.289556992700862
2971,5,115925,0.632822296784729,0.632353932342052,0.317637691272436
2972,5,116086,0.649011280140802,0.836662396019987,0.438436859894285
2973,5,117834,0.0943500039269622,0.265163792247998,0.722189539708054
2974,5,119209,0.194060708506715,0.218772614634507,0.375659710011302
2975,5,120796,0.0588489676542618,0.196065157047076,0.764239376145842
2976,5,124644,0.171721370884406,0.116467584864314,0.141261564102656
2977,5,125211,0.140583755133027,0.118119501232848,0.23477450205849
2978,5,125474,0.146869056519429,0.117228831884859,0.211092954649857
2979,5,127339,0.130718465497887,0.116447509338842,0.262390445639496
2980,5,131540,0.0953699860830222,0.109414150442394,0.383996058283046
2981,5,132221,0.126713173395928,0.110088758566722,0.250507498313468
2982,5,132565,-0.107718592165392,0.179402555675443,0.548605291756598
2983,5,132567,0.112140676176585,0.152366986449765,0.46222516344151
2984,5,134344,0.112123542708852,0.105044202412501,0.286523427126255
2985,5,134626,0.119729910674493,0.10457452171594,0.253016189010707
2986,5,137820,0.0948985249420766,0.104160043220544,0.362872959110201
2987,5,139492,0.116943740985756,0.103299044852014,0.258365326616884
2988,5,144411,0.0814689064621379,0.101866949109844,0.424388870834805
2989,5,154798,0.0771455267496859,0.101169963810356,0.446250646439594
2990,5,154908,0.088755695885455,0.0997016333066918,0.373957792617953
2991,5,155745,0.0815327832716513,0.100051711327688,0.415675310768141
2992,5,156437,0.0818848302890332,0.100467285638155,0.415599105909318
2993,5,157488,0.0917963206010213,0.102297825741176,0.370147074504617
2994,5,157592,0.00433408782075784,0.177026465806875,0.98048140788913
2995,5,159027,-0.0617048824023763,0.122315563195946,0.614243870828517
2996,5,161956,0.0267868845564347,0.0949591104598069,0.778040868309793
2997,5,162464,-0.00597578919074682,0.0951922448851239,0.94998040060276
2998,5,164144,-0.0275379880939881,0.0947865235155643,0.771584155979175
2999,5,165491,-0.0347622165386146,0.0956150426013531,0.716401020042444
3000,5,166030,-0.0510894395891657,0.0956293463172138,0.593508767669796
3001,5,167327,-0.0434776568855031,0.0965366242908239,0.652716733284744
3002,5,168930,-0.0570380354079645,0.0959150885196515,0.552443581601302
3003,5,169215,-0.0483871409460197,0.0955221153167063,0.612783800583692
3004,5,169431,-0.0354109123680297,0.0958173932700299,0.711927008210554
3005,5,169452,-0.0368750290773068,0.0967207734642443,0.70324531619381
3006,5,170676,-0.0346462387160944,0.0955390322205018,0.717091131881715
3007,5,171267,-0.0454798156365019,0.09467745729606,0.631264830273672
3008,5,171463,-0.049926939137668,0.0945496345736891,0.597796379858927
3009,5,172056,-0.00854157820125989,0.0945858773155343,0.928096059848675
3010,5,172075,-0.0163027825470943,0.0948297395192772,0.863601807429591
3011,5,173259,0.0099115303259889,0.0948424937052475,0.916827822453307
3012,5,173927,-0.0253062624017102,0.0945773793516149,0.789185021668818
3013,5,174122,-0.0309082715442504,0.0938288270354763,0.742040230678317
3014,5,178044,0.104015400181176,0.0932548751868229,0.265442787979879
3015,5,178645,0.0685400566013001,0.0953902469504813,0.472910375219094
3016,5,178674,0.0841810146925008,0.0937901330448883,0.370039059079792
3017,5,179325,0.0869758876933713,0.0930689243748111,0.35066836078737
3018,5,181135,0.0933569597259751,0.0950630042869318,0.326746062081967
3019,5,184224,0.0418027713621589,0.0942134499709186,0.657529312206199
3020,5,185680,0.070904844833064,0.0931635426384705,0.447117802738949
3021,5,186149,0.0790201785162026,0.0932084931033092,0.397135659020524
3022,5,187087,0.0786351202764917,0.09231212946639,0.394880690575658
3023,5,187466,0.0771271165644345,0.0922256877083253,0.403559366231148
3024,5,187642,0.0897385726429258,0.0927466402270855,0.333923183515598
3025,5,189599,0.108863975742093,0.0920522001390788,0.237750539767618
3026,5,189613,0.116402022326244,0.0924463448183639,0.208815134075093
3027,5,191306,0.102643168137583,0.0913735289370113,0.262058234230995
3028,5,192971,0.118570480710797,0.0911162969360731,0.19400130366926
3029,5,196583,0.196731218788018,0.12652792161641,0.120879216700281
3030,5,196585,0.223545260382693,0.121835133250576,0.0673740504915584
3031,5,207235,-0.221821783405859,0.176749530415581,0.210306668995079
3032,5,207275,-0.0571414645732373,0.0946034214642072,0.546224595956257
3033,5,210350,-0.0665460651448252,0.0884841478868077,0.452511539280934
3034,5,210480,-0.069777425318078,0.0888998479091329,0.433039069471024
3035,5,211001,-0.0855918852523247,0.0886095662062192,0.334733455276025
3036,5,211036,-0.0661138494422235,0.0886806009857748,0.456448859939677
3037,5,211245,-0.0609899453109856,0.0884954903250434,0.491158317896947
3038,5,211284,-0.0621651700663446,0.0886103290336058,0.483417915891476
3039,5,211526,-0.0679014267018785,0.0887167403638783,0.444560684562368
3040,5,211987,-0.0875995840725053,0.0890870611724633,0.326131740021839
3041,5,212506,-0.0916875196920475,0.0985157669704512,0.352650608527884
3042,5,214406,-0.150744778298643,0.0887384198904021,0.09024657806338
3043,5,214752,-0.110727090818827,0.089125471733247,0.214923620609857
3044,5,215862,-0.133202958622386,0.0891703191308302,0.136120209339753
3045,5,216840,-0.124535766517754,0.0891842397062099,0.163475222528733
3046,5,217294,-0.106137193546224,0.0903167631255371,0.240720340405962
3047,5,217319,-0.122818713995685,0.0903298551972938,0.174802487767317
3048,5,217691,-0.056992583065266,0.107376307113361,0.595908961444235
3049,5,218253,-0.115182781483575,0.0896639685355166,0.199772700443313
3050,5,218986,-0.146301686242064,0.0887516624447011,0.100152333874515
3051,5,219768,-0.143771113233444,0.0887633767360074,0.10618712614539
3052,5,220210,-0.161848648727927,0.0887835244290922,0.0691554369528222
3053,5,220516,-0.139017419166197,0.0888930454905041,0.118743438770652
3054,5,220904,-0.164887627294239,0.0888170070952346,0.0642171375594211
3055,5,221394,-0.129105544310956,0.0998372322759657,0.196801265397569
3056,5,221810,-0.15751050796059,0.0897307376740982,0.0800636790117792
3057,5,221815,-0.149336292589099,0.0905319184936883,0.0999259702985342
3058,5,221827,-0.161791859531337,0.0896576500744045,0.0719970223100945
3059,5,221903,-0.10105333782076,0.0900160011145853,0.262363891759578
3060,5,221992,-0.126639847568409,0.0887875909667507,0.15465870341839
3061,5,222178,-0.127446361142659,0.088991389581936,0.152994307757354
3062,5,222207,-0.125168367374675,0.088896489860555,0.160004089651502
3063,5,222346,-0.126838843914563,0.088906152024854,0.154561791478528
3064,5,223004,-0.113073203656387,0.0887778660398287,0.20362038887125
3065,5,223127,-0.147692210100278,0.0939929910153501,0.117006318434666
3066,5,225231,-0.106545554377273,0.0907966060265613,0.241405322165644
3067,5,225280,-0.0919376401873529,0.0933636685801837,0.325433082447434
