SNP,Chr,Pos,Effect,SE,ERV25_ORM2_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
1020,3,122628,0.00123676306315668,0.142895852654229,0.993099287524352
1021,3,123478,0.0114630011632457,0.143842883210366,0.936528075931024
1022,3,125079,-0.0246047546633321,0.144519194859288,0.864909097032979
1023,3,126125,-0.0125196945964356,0.143194460158731,0.930378172884933
1024,3,126954,0.00218926925344665,0.141671160827843,0.987679371018952
1025,3,130489,0.313271377147544,0.244299724523119,0.200570497461141
1026,3,131971,0.0624089472663722,0.141122850748078,0.658592630201578
1027,3,134374,-0.0128828087792681,0.139528694392642,0.926487521154129
1028,3,135728,-0.00572546508755134,0.141071411079736,0.967649224467721
1029,3,135857,-0.00899180601447269,0.139789588883565,0.948748764591129
1030,3,136159,0.0362835279280964,0.139232511867644,0.794555513391719
1031,3,136656,-0.0166104641406697,0.139376089951155,0.905202694322614
1032,3,136789,-0.00251342908209695,0.139245839832752,0.985608924705079
1033,3,137654,-0.00885390336291803,0.147129990281643,0.952048382539024
1034,3,139688,0.025556888137457,0.139412907076839,0.854653799068937
1035,3,142872,0.0329872778101051,0.150924756085667,0.827113117169474
1036,3,143226,0.0319532741695694,0.141239719976424,0.821150105631029
1037,3,143428,-0.031021094221047,0.141029319352178,0.8260278797763
1038,3,143912,0.000626798580911303,0.142211197262633,0.996485809586993
1039,3,145017,0.039744275334502,0.138719404483551,0.774656836709936
1040,3,145505,0.00620918345660915,0.138855509449153,0.964358273168982
1041,3,146875,-0.0342812310531766,0.140974580544499,0.808012519473517
1042,3,147639,0.0236552982111866,0.138988790185277,0.864953712642423
1043,3,147975,0.0177401205242127,0.141158779795567,0.900060787366716
1044,3,147986,0.0383095593657159,0.140452307849685,0.785198359182109
1045,3,148171,-0.0200964557300128,0.148140961228835,0.892169247332024
1046,3,148833,-0.0868194210845465,0.143122657098241,0.544500674424036
1047,3,149289,0.0239250561790973,0.139531363092608,0.86395464555715
1048,3,150845,0.0025765214824176,0.146059153837923,0.985935804709534
1049,3,151509,0.0754133239715274,0.161563354013338,0.640950632590565
1050,3,151520,0.00236380412619575,0.28926942889482,0.993484667426082
1051,3,151537,-0.244560847220956,0.297620176018234,0.411790160813508
1052,3,151544,-0.287743357619011,0.29675224289977,0.33288900162816
1053,3,151549,-0.204800674644471,0.304409006192037,0.501526631768532
1054,3,151550,0.00450669769161038,0.306470616809387,0.988275714757011
1055,3,151550,-0.998310102688007,0.568055874081301,0.0797138457327879
1056,3,152080,-0.0340044904651412,0.144567938457236,0.814178560940059
1057,3,152269,0.0450222870522603,0.139140941258179,0.746452750685015
1058,3,153973,-0.303594749925651,0.277492051901156,0.274671811897668
1059,3,156729,0.086294335194037,0.138472759567146,0.533564482417241
1060,3,158006,0.178420145834444,0.13843692664952,0.198304988335356
1061,3,163856,0.188325907750332,0.138436615389659,0.174578869039058
1062,3,165283,0.0512260453950794,0.137914037918893,0.710536695355577
1063,3,165304,0.0660828748156904,0.138209111312717,0.632848743319542
1064,3,166390,0.0270049431492546,0.138879723415477,0.845936633514868
1065,3,166515,0.075891094817658,0.141902629515742,0.593117222696393
1066,3,168031,0.0217232352777833,0.138335026826124,0.875308213030733
1067,3,170404,0.0295643146164462,0.138365135407436,0.830928687518979
1068,3,177081,-0.0272291752811493,0.139339765864625,0.845179973256167
1069,3,177336,-0.00918161409752849,0.140570349970507,0.947958691539496
1070,3,178885,0.029934153766112,0.144648661041482,0.836173013781912
1071,3,181268,-0.0104978634925906,0.139371002472558,0.940000267687638
1072,3,181487,-0.0898375175329609,0.142293007641633,0.528216504232301
1073,3,186935,0.0354469191269237,0.138099092339143,0.797577333700563
1074,3,187346,0.0580309083305964,0.138382709902228,0.675214809296809
1075,3,187956,-0.0213476178242659,0.142141965755233,0.880704287542853
1076,3,188758,0.0395407245126772,0.138080570373259,0.774770547619036
1077,3,188786,0.0278791721367164,0.137933004576217,0.839938477297198
1078,3,188904,0.0416467441968069,0.138094189921121,0.763148191658232
1079,3,188979,0.0344092605762996,0.138251643557505,0.803591683150981
1080,3,189025,0.0447295536422183,0.138157404556208,0.746313047438563
1081,3,189052,0.0429757070573518,0.138398274052016,0.756347303779965
1082,3,189158,0.0647667368640069,0.137981157021857,0.639081920554705
1083,3,190765,0.0534190341337513,0.138383548331875,0.699713243068258
1084,3,195779,0.0797335873552206,0.138198629831039,0.564341522932274
1085,3,196679,0.0261306196286509,0.138728561172517,0.85070433959579
1086,3,196680,0.0149112503807616,0.138968726372437,0.914612477162909
1087,3,196733,0.0291076229133528,0.138961238062176,0.834205484801344
1088,3,197297,0.00413933499770414,0.139046956734989,0.976267840902212
1089,3,198109,-0.0126562519719483,0.137651405859983,0.926794507844592
1090,3,198110,-0.0126562519719483,0.137651405859983,0.926794507844592
1091,3,198164,-0.0126562519719483,0.137651405859983,0.926794507844592
1092,3,198348,-0.0343855723186919,0.138195499108278,0.803646017761176
1093,3,198615,-0.00805193423090422,0.138435307923464,0.953651004543757
1094,3,201026,-0.0856877859665399,0.277433581175069,0.757611187667726
1095,3,203261,0.0384476083923562,0.138162761423873,0.780962160950569
1096,3,204854,0.0989089353295802,0.138216470151254,0.474705947403497
1097,3,204897,0.126465387116698,0.138503108108159,0.361819981310627
1098,3,204903,0.109330507408206,0.138419998655424,0.430147842166537
1099,3,207966,-0.154412634290772,0.137017048533138,0.26052517817208
1100,3,207999,-0.129484403685516,0.137712882725766,0.347732790305526
1101,3,208066,-0.157359976935872,0.140336549237605,0.262920557522693
1102,3,208086,-0.147477139731863,0.143595073474467,0.305107305025237
1103,3,208234,-0.151629080110404,0.137231495080554,0.269949133663718
1104,3,208660,-0.153171557080129,0.137948224406954,0.267601676355025
1105,3,208696,-0.163280593236335,0.13716975382081,0.234707096705962
1106,3,208702,-0.160056684198049,0.137364146444312,0.244724864515612
1107,3,210472,0.00104792358286127,0.137653042807417,0.993930232173768
1108,3,210757,-0.0345953453313215,0.137663577989642,0.801725659655574
1109,3,211348,0.0125568153009971,0.137201352268439,0.927130473650476
1110,3,211722,0.0304660274134172,0.160198356877,0.849279824692082
1111,3,211881,0.122070154423291,0.137044749198248,0.373679604561412
1112,3,211998,0.0758196704975424,0.137229867791564,0.580954655236963
1113,3,212095,0.000177134462652329,0.138207616895735,0.99897811163513
1114,3,214156,-0.050684611101803,0.137292901053147,0.712221317124119
1115,3,217647,0.147597983903153,0.137700670961098,0.28450818722257
1116,3,218280,0.090547036541718,0.311474606131684,0.771448127105322
1117,3,218769,0.141779828509778,0.13930916416562,0.30950086983769
1118,3,219050,0.0966224896449573,0.138111904383753,0.484640595733256
1119,3,221006,-0.0011463388179842,0.137947537314445,0.993374380022583
1120,3,221813,0.014545558323808,0.137755372412105,0.915967814780641
1121,3,222829,-0.0279375231812009,0.138140229470036,0.839845363692486
1122,3,224310,-0.0936808230058996,0.139417472879727,0.502058472479307
1123,3,224773,0.359338413356665,0.298066151619838,0.228792362255195
1124,3,226294,-0.181307615848017,0.137524125614308,0.188234745886342
1125,3,226510,-0.176455579242995,0.137397722533249,0.199890208681854
1126,3,227816,-0.208258121610679,0.140015174567385,0.137802723915299
1127,3,228048,-0.185219602800957,0.137644239535309,0.179282286715945
1128,3,229226,-0.0498450731511249,0.145167355633315,0.731529928051192
1129,3,229272,-0.0353471275384504,0.148226486347551,0.811657267580859
1130,3,229351,-0.113442461416425,0.137964547512012,0.411485094312197
1131,3,230175,-0.0644295216114724,0.137425816188293,0.639479636497686
1132,3,233663,-0.0119794296346696,0.137796409922125,0.930771901375092
1133,3,234438,-0.0181285982620166,0.137581225737811,0.895244043764879
1134,3,235617,-0.0424147084774759,0.137955350126217,0.75868032950275
1135,3,237105,-0.0212294652742759,0.137314752879514,0.877221555826427
1136,3,238714,0.0684421614818099,0.137163229021201,0.618101952214801
1137,3,238914,0.0866620169416607,0.13790984548714,0.530150815037579
1138,3,241126,0.0617733754899357,0.137747746592149,0.654101514880794
1139,3,242447,0.164338523374372,0.181517663732721,0.365893108977446
1140,3,242578,0.17249649489867,0.137899024913897,0.211803094276414
1141,3,245238,0.139106714303792,0.138367596795657,0.315420975703336
1142,3,247158,0.116539553041718,0.137058387859874,0.395739512288966
1143,3,247980,-0.262240145169999,0.313610615427451,0.403609951810272
1144,3,248454,0.0957291692999844,0.137315660963215,0.486169811107541
1145,3,249311,0.0680065192433762,0.149632904149991,0.649756202737893
1146,3,249928,0.085718789673724,0.137879749111289,0.534545451815521
1147,3,251255,0.0813024701178382,0.138203757211008,0.556720728139436
1148,3,251274,0.0575395249885431,0.138237567076743,0.677489884581907
1149,3,251879,0.0603638804465967,0.138140558339587,0.662397134654928
1150,3,251939,0.0783863899950048,0.137961141178047,0.570275810294946
1151,3,252801,0.0930175566491359,0.13789263720481,0.50039366645965
1152,3,253109,0.0841923697388711,0.137319760801996,0.540197214123468
1153,3,253118,0.0915443083670829,0.137349724361491,0.505523595697941
1154,3,253321,0.0706143847664277,0.137514806142257,0.60792015130518
1155,3,253394,0.0825781718382476,0.137972859839807,0.549883356705293
1156,3,254361,0.0640838292496596,0.138297804229638,0.64338072286281
1157,3,254926,0.0290991488632506,0.138084628737011,0.833216306718678
1158,3,256359,0.102649382444855,0.138107296563464,0.457819737772731
1159,3,256593,0.112038799169253,0.13853829170611,0.419220466346024
1160,3,256989,0.126492290284607,0.137790832904662,0.359244498623264
1161,3,257462,0.118074928885147,0.13755961369852,0.391279123726763
1162,3,258273,0.0960039932925058,0.137777389689486,0.486383349416834
1163,3,258343,0.096830773854097,0.137997108588195,0.48333675026856
1164,3,258579,0.10601331585238,0.137881411512851,0.442482723426735
1165,3,258768,0.152972774610609,0.138134340066991,0.268866272544025
1166,3,258781,0.159655903621495,0.137831613917652,0.247508278706842
1167,3,258828,0.146596967082372,0.137386025395038,0.286681071003665
1168,3,259020,0.132609084019185,0.138606060293143,0.339356458864603
1169,3,259458,0.0729898989808164,0.138038658745813,0.597301345069635
1170,3,260010,0.154174672563687,0.208852619962122,0.460884359542975
1171,3,261281,0.0585148012820084,0.138007710309132,0.67182654158438
1172,3,262631,0.0650132553720305,0.138022510708079,0.637907611787028
1173,3,265059,-0.0716380440726725,0.138301657508974,0.604793922819286
1174,3,267625,-0.0268787699333001,0.138939021165448,0.846712098420188
1175,3,272925,0.170254813404081,0.150592390894744,0.259004864766965
1176,3,273446,0.0789092975719552,0.1420030701428,0.578776671599326
1177,3,273631,0.0637400000991628,0.142822753517416,0.655663266321893
1178,3,274530,-0.0158500284751247,0.139495002287592,0.909600180094632
1179,3,274845,-0.0159349552688395,0.138201713609039,0.908271190622733
1180,3,275765,0.00470059205137563,0.139110824930593,0.973063494654152
1181,3,278462,-0.00462950873626999,0.139117565100731,0.973471966917906
1182,3,278675,-0.00495255130714289,0.139378644612531,0.97167476032367
1183,3,278791,-0.00846024992938943,0.140232446573712,0.951926799547993
1184,3,282537,-0.0518113126551271,0.141726236426653,0.714902541738013
1185,3,284743,-0.0477768446199056,0.13991328012846,0.732949428629034
1186,3,285299,-0.0726045940284774,0.140351574322867,0.605267141196913
1187,3,285659,-0.0332047967675388,0.141150874077832,0.81415631101341
1188,3,286180,-0.113719808927655,0.144273805567058,0.431095766150469
1189,3,286440,-0.0970043913448411,0.147380056042142,0.510843705603053
1190,3,286652,-0.0967127801924106,0.143365043377485,0.500377154154928
1191,3,289803,-0.0385004603497323,0.140072418844584,0.783583745229584
1192,3,289856,-0.0553649032330175,0.139963660487509,0.692663973717281
1193,3,289942,-0.0553649032330175,0.139963660487509,0.692663973717281
1194,3,290417,0.00476078389139145,0.14133791780512,0.973148415649579
1195,3,290527,-0.0645326771420118,0.142822960912304,0.651664013616449
1196,3,290957,-0.0023090550732805,0.141703168195058,0.987008241309032
1197,3,290963,-0.0236245637905277,0.141754609959403,0.867734441587174
1198,3,291002,2.65144611812929e-05,0.141881466094581,0.999850998848804
1199,3,291045,0.00820854576767127,0.141281011316811,0.953701178257987
1200,3,291075,-0.0334250501934275,0.140772327165085,0.812452827156689
1201,3,291159,-0.0322340534662595,0.141320670319539,0.81970711778068
1202,3,291201,-0.0957734407957289,0.148845800252081,0.520355981819773
1203,3,291204,-0.0892095861587261,0.149280733938478,0.550492613940835
1204,3,291220,-0.0410781521580272,0.277231210529213,0.882290921389219
1205,3,291227,-0.0990591205718196,0.277420968768432,0.721251645489988
1206,3,291349,-0.0189952587722453,0.142369734386813,0.893935652961909
1207,3,291388,0.00282923394251489,0.146168365204744,0.984568051568198
1208,3,291538,0.0128922317949165,0.274396489646325,0.962552586199937
1209,3,291544,0.0939499392310421,0.155604788425177,0.546382492687867
1210,3,292662,-0.745926041787897,0.369809799883915,0.044446562133041
1211,3,292718,0.628491220777255,0.293783345669374,0.0330967225611365
1212,3,293842,-0.156600721117909,0.159732765350911,0.327564100818413
1213,3,293851,-0.180797328971605,0.160170309894792,0.259756425740795
1214,3,293855,-0.129619681158176,0.157394557940172,0.410760738254148
1215,3,295047,-0.0186080633224714,0.142309767622387,0.896041662791447
1216,3,295867,0.00267615513970565,0.141731623914784,0.984946027007997
1217,3,295972,0.0191899548834527,0.144363224953128,0.894325844779806
1218,3,297295,-0.019112992628211,0.139786706599606,0.891322409601454
1219,3,298996,0.0560348888183093,0.138962491574725,0.687017634203241
1220,3,299045,0.0849004598401353,0.139044374648714,0.541857513811062
1221,3,299460,-0.0251407102099108,0.143892574535719,0.861400911525512
1222,3,299460,0.953212354672899,0.550342899327278,0.0841411355487582
1223,3,299701,0.0117014017276051,0.139785604815917,0.933334747775732
1224,3,302380,0.0512728492431693,0.139229291728198,0.712898664017471
1225,3,303175,0.190526229930637,0.274780459751903,0.488529462292043
1226,3,304102,-0.0246743227489929,0.276405512211998,0.928919102812464
1227,3,304825,0.210975606188948,0.145164067389782,0.147012312532484
1228,3,304927,0.181943412474993,0.278892684607562,0.514582026422971
1229,3,305013,0.154139103149737,0.15282967389482,0.313872733327757
1230,3,305065,0.107222867957337,0.162130396875707,0.508827487717594
1231,3,306151,0.162336297196653,0.31246905754882,0.603718474929921
1232,3,306441,0.567779452656124,0.192635448963067,0.00341738987042205
1233,3,306783,-0.0915761650039166,0.145810513911814,0.530377860655684
1234,3,306993,0.0816699173819359,0.144847784354527,0.573226013159693
1235,3,307016,0.103238798851493,0.150385141519007,0.49285106560386
1236,3,307029,0.125873189032295,0.145847013134193,0.388696240466775
1237,3,307036,0.0694076071213529,0.146917310783991,0.636914440507254
1238,3,307041,0.0651193884586064,0.145157878646463,0.653987708174323
1239,3,307046,0.0796024905472635,0.145807120056268,0.585449427825727
1240,3,307057,-0.0292722593962062,0.143890361566039,0.838912678534613
1241,3,307149,0.063438335566242,0.164180787618796,0.699438300194669
1242,3,307230,0.397613136190358,0.394765395187898,0.314521969026312
1243,3,307241,0.384619472661058,0.394801862498498,0.330619951755244
1244,3,307244,0.374887439350964,0.39156827835751,0.339020668830972
1245,3,307245,0.374887439350964,0.39156827835751,0.339020668830972
1246,3,308240,-0.134002645668982,0.283252637564913,0.636444754383432
1247,3,311452,0.125889503016467,0.138101322908902,0.362615372082799
1248,3,312012,0.558581159557971,0.250123885535289,0.0261608076654087
1249,3,313040,0.231470036273123,0.487066089334394,0.634914591577986
1250,3,315795,0.118099991144005,0.144064500320238,0.412899460223285
1251,3,316056,0.0239444018578343,0.281741214275512,0.932319732252205
1252,3,316065,0.0995780029637849,0.282077311073227,0.724286622088391
1253,4,2228,-0.244043918261665,0.199626833643489,0.222333993269227
1254,4,2230,-0.288728637135623,0.199024135503286,0.147745364679888
1255,4,16673,-0.268169452723814,0.24680241573521,0.277965869146924
1256,4,18219,0.136329415434589,0.172863805385118,0.430844649762781
1257,4,18231,-0.133318928531569,0.31706280084464,0.674389852714628
1258,4,20302,-0.0223003963130397,0.151388179306518,0.882974545988057
1259,4,21871,0.066649841092314,0.160368247079958,0.677951607993978
1260,4,22141,0.090034593983269,0.160320393114147,0.574750633473295
1261,4,26389,-0.118994565805552,0.3247278304857,0.714253325338936
1262,4,26950,0.0321314479257309,0.168319471798031,0.848717123520349
1263,4,27059,0.0893674354734451,0.172259376010292,0.604228237422761
1264,4,29835,0.232997127053856,0.174070686607247,0.181588365040071
1265,4,32140,0.1078439616037,0.169951118462926,0.526127300036198
1266,4,34142,-0.0207212590177992,0.197985769810283,0.916704769829246
1267,4,37106,0.223320013062391,0.220736165530694,0.312371791426256
1268,4,38160,0.0980693340530188,0.239430624838339,0.682352272005277
1269,4,38200,0.0534909838041653,0.233675660424187,0.819070469460172
1270,4,39021,0.194129376678397,0.244858510715837,0.428413672968405
1271,4,43687,0.396318133109965,0.312979178222784,0.206249127499935
1272,4,43708,0.372257608948914,0.314857237948992,0.237880065556332
1273,4,43823,0.173045876838192,0.294861305821438,0.557664735898166
1274,4,43887,-0.194411396032885,0.301775753761139,0.519848107240564
1275,4,46065,0.170920667518381,0.340508710629473,0.616010837746714
1276,4,48267,-0.525397498144258,0.485744043499584,0.280153334350832
1277,4,48617,0.405987778476828,0.487759062861209,0.405772399654038
1278,4,48723,0.61234489512448,0.512807890929773,0.233239883125974
1279,4,49408,0.93775955475617,0.531311665009857,0.0784301502823222
1280,4,49675,0.530834354616204,0.456022926045671,0.245189124807402
1281,4,51735,0.487067215670891,0.320076970995747,0.128974745708192
1282,4,51859,0.669613460200111,0.316195610161145,0.0348975013448822
1283,4,52093,0.571432603259126,0.300798808959798,0.0582850541732705
1284,4,52141,0.540250106644056,0.300961998805518,0.0734966690361733
1285,4,53342,0.134536309856209,0.259260178073377,0.604138952784953
1286,4,55290,0.0650183774188093,0.246494401816951,0.792109349143171
1287,4,56089,-0.0375001860030366,0.238834799318074,0.875324309526481
1288,4,56962,0.0274663168246558,0.231330593652998,0.905555312752724
1289,4,57719,-0.210165015346004,0.229865016740991,0.361184612920435
1290,4,60023,-0.241059081456651,0.212528193750511,0.257461366300549
1291,4,60460,-0.247275711909587,0.213961753334261,0.248585291761615
1292,4,61772,-0.131197173088614,0.187781837888045,0.485219529032474
1293,4,62324,-0.0802687348775422,0.177174156436244,0.650791146446804
1294,4,65329,0.0091324892414022,0.16922930114491,0.956993436034721
1295,4,65934,0.181422169434907,0.170924590064098,0.289226327651323
1296,4,66048,0.140156263072167,0.176927095663,0.42879382478981
1297,4,66159,0.14207499939835,0.16811644389156,0.398628119154031
1298,4,66763,0.174724878209582,0.168913618680758,0.301655573681846
1299,4,68860,0.112644734310638,0.162209105281264,0.487862159993697
1300,4,68911,0.116962693762074,0.163425517164789,0.474653329526038
1301,4,69269,0.0955379826245819,0.161640681470203,0.554864107101044
1302,4,70023,0.0714315976860371,0.160338327629016,0.656227617924323
1303,4,70129,0.0542800685806704,0.159143252798434,0.733248697560043
1304,4,70552,0.0235225687371119,0.160423241455332,0.88350920765911
1305,4,71282,0.09145296696774,0.162200517378242,0.573230157568247
1306,4,72324,0.12889049612816,0.163403748970016,0.430766850170793
1307,4,72434,0.123419871008151,0.162140523700721,0.447051318596847
1308,4,72764,0.078498309299146,0.159721741205503,0.623400100710356
1309,4,73313,0.0927891831462926,0.161553574442462,0.566093078277159
1310,4,74160,0.160228121882788,0.160799239713195,0.319714944462276
1311,4,76499,0.170809922000847,0.154962948171965,0.271098297129808
1312,4,77245,0.152538085358323,0.155905057205308,0.328544739818917
1313,4,77997,0.0404039832170877,0.153423164920418,0.792434513088619
1314,4,82080,0.0554363402152238,0.149473144492259,0.710950673308445
1315,4,82454,0.0615106436005775,0.150760586727396,0.683519448035358
1316,4,82701,0.0819327457507932,0.156231806117999,0.600308203406598
1317,4,83418,0.159679191914069,0.260487773382744,0.540270596828574
1318,4,83420,0.281080186317711,0.257446645680648,0.275665727953707
1319,4,83425,0.0183397914430721,0.167071061505237,0.912652257642135
1320,4,83947,0.0992314006329855,0.147111700611586,0.500415301807508
1321,4,84004,0.122962147234987,0.147128851578549,0.403863907492683
1322,4,84689,0.0750992773425403,0.146746847390645,0.609138447930161
1323,4,84692,0.0750992773425403,0.146746847390645,0.609138447930161
1324,4,84897,0.0981445010782269,0.147181669572165,0.505319169066042
1325,4,85322,0.0939366341461341,0.146601447764548,0.522093079252873
1326,4,85809,0.0864848775699785,0.146844009684424,0.556266489834635
1327,4,86292,0.146021007203883,0.147828304025095,0.32393973434329
1328,4,86424,0.132440630072262,0.146443501425806,0.366410523840595
1329,4,86904,0.0867236798465041,0.14544737368224,0.551387239541832
1330,4,90193,0.0573407314286272,0.142153273984757,0.686918379129146
1331,4,90424,0.0591728685250215,0.140180554671938,0.673195166941829
1332,4,90554,0.053807861225047,0.14175620373179,0.704485239721009
1333,4,92317,0.0278458743503909,0.142600782015855,0.84529272179913
1334,4,95478,0.159026250663735,0.140965545890003,0.260034796906606
1335,4,96178,0.157658567532112,0.140094875071673,0.261196847033506
1336,4,96325,0.139828261846553,0.140458769768072,0.320169660747357
1337,4,98110,0.143770121403456,0.140268938180493,0.306083677557369
1338,4,98128,0.118055238456916,0.1399464180746,0.399478450731212
1339,4,98837,0.142227504288914,0.140245627915516,0.311214614508764
1340,4,98990,0.165711529448046,0.141365527176918,0.241899150351794
1341,4,99543,0.197035719574825,0.140353949815645,0.161243013544204
1342,4,102509,0.141624967508352,0.139178301022329,0.30957480815339
1343,4,102705,0.142599636864734,0.138910591300328,0.305332037160234
1344,4,103444,0.063639453883186,0.139356926722138,0.648192597715007
1345,4,103991,0.0297359982227394,0.139108780221242,0.830857040249579
1346,4,105908,-0.101345654842642,0.139171806385454,0.466970658201297
1347,4,106371,0.0177022593784608,0.13854570693716,0.898402181181217
1348,4,107525,-0.0122952588595424,0.138657248770669,0.929391476201266
1349,4,108510,-0.0196243198054196,0.139061141864796,0.887855575444837
1350,4,108791,-0.0312349030398426,0.138492394958277,0.821693499372462
1351,4,111205,-0.0879632602602262,0.139049088789617,0.527400648466507
1352,4,112474,-0.0648737032224581,0.138135867101364,0.638904407975037
1353,4,112969,-0.0809482255804789,0.13834568165653,0.558843769515296
1354,4,114992,-0.0451710065407088,0.139595814167762,0.746444432865007
1355,4,115453,-0.0536521333123975,0.139027893944915,0.699796441566984
1356,4,115541,-0.0648260419985037,0.138770627142018,0.640684160088263
1357,4,116018,-0.022960961764018,0.14142593306565,0.871120566208515
1358,4,116782,-0.0743154533221578,0.138360648367765,0.591527195543899
1359,4,117170,-0.0742475942153041,0.139720871763843,0.595476221166498
1360,4,117432,-0.132556211782335,0.140760648994588,0.346983316017335
1361,4,121939,-0.0331082882054685,0.141187303274778,0.814733526546268
1362,4,121955,-0.0376395487501827,0.140556923313352,0.789018409043093
1363,4,122050,-0.0604797266446203,0.139161435250579,0.664117469824749
1364,4,122309,-0.0488297765607448,0.139577576608499,0.726667635598541
1365,4,122365,-0.0789218644143515,0.139135265702119,0.57091764226783
1366,4,122560,-0.0530033791719825,0.140481549970025,0.706179038108928
1367,4,122596,-0.109041185216928,0.139124904829368,0.43370377225368
1368,4,122617,-0.0812142933508583,0.139787400290484,0.561621738718125
1369,4,123193,-0.0979716852787422,0.13776362777809,0.477456065339355
1370,4,123439,-0.0931450465456386,0.139124976117454,0.503610233332781
1371,4,123976,-0.0926130118812158,0.138561141200124,0.504320885190892
1372,4,126981,-0.205673436181817,0.137829737690583,0.13653245164519
1373,4,127308,-0.178752293592025,0.138402234091737,0.197360836407389
1374,4,127323,-0.171402231040223,0.137952540946145,0.21488703857516
1375,4,132281,-0.126302778263609,0.139998352524733,0.367579965214762
1376,4,132892,-0.0783429784978429,0.140704352529584,0.578022756523976
1377,4,132952,-0.0595659584246497,0.140796754697388,0.672506597270412
1378,4,135298,-0.165490639920766,0.138816174438868,0.234000592457052
1379,4,135409,-0.0571068380272873,0.143584274852761,0.691074427534895
1380,4,135456,-0.222531302074996,0.22162298175666,0.316018925659511
1381,4,135462,-0.22231660579174,0.155080429405925,0.152583901923131
1382,4,135873,-0.179367761217267,0.139632113525677,0.199783577204283
1383,4,136069,-0.173456005085953,0.138491647097167,0.21122942578422
1384,4,136920,-0.181396555916919,0.138283283871597,0.19044852262031
1385,4,137351,-0.210361057245935,0.137750041154122,0.127626278605069
1386,4,137511,-0.226823848465462,0.139041227604223,0.10370988228886
1387,4,141606,-0.127314287926012,0.139284185788195,0.361308528834715
1388,4,142711,-0.163653001379347,0.137821632746624,0.235857997974124
1389,4,143484,-0.0903069480468859,0.140263627835493,0.520099057419355
1390,4,145738,0.00602880263472771,0.139064694248963,0.965445050484788
1391,4,147035,-0.0155226663010012,0.138094136073618,0.910565064345022
1392,4,147814,-0.0886791094184295,0.137962133188913,0.520785033478999
1393,4,148075,-0.0143920787299127,0.137945423983168,0.916965385089223
1394,4,149162,0.528785685095979,0.356569318505215,0.138971562258099
1395,4,149204,0.00485632427727511,0.150646050435543,0.974301546498085
1396,4,149457,-0.0480207210683404,0.137973146366214,0.728014619773877
1397,4,149464,-0.0308372293080682,0.137945447166137,0.823239467427674
1398,4,149678,0.00838493800628792,0.137871388474517,0.951539289057359
1399,4,154434,-0.0412971059082493,0.137589857020834,0.764242130309285
1400,4,156313,-0.000561905841049537,0.139057214616637,0.996778179627873
1401,4,156362,-0.0255879714673984,0.137911291603571,0.852912581930095
1402,4,156963,0.0361004013643103,0.137305958378068,0.792766081988464
1403,4,157969,0.047034867126778,0.157218585385543,0.764987446798196
1404,4,158123,-0.0554897009833795,0.137886389716158,0.687610741551866
1405,4,158426,0.0149385208146725,0.138251572226329,0.914014903858241
1406,4,158963,0.0891196567747088,0.140038047531013,0.524930757262901
1407,4,160842,0.00975468507609534,0.142186282132616,0.945342909691756
1408,4,161760,-0.0608666970048022,0.138110242215151,0.65969203026906
1409,4,163032,-0.0275284043009691,0.137916795032956,0.841907153457606
1410,4,163327,-0.0566371896407497,0.140356245756183,0.686806703965908
1411,4,164943,0.113589627049815,0.155385404115503,0.465252705156769
1412,4,165032,-0.0132972776593457,0.139102517022114,0.923897778209233
1413,4,165290,0.0501017027749964,0.137627222276883,0.71604669116788
1414,4,165509,0.0293482123258209,0.138761259429812,0.832618027864372
1415,4,167204,-0.0025981862503156,0.138178945677569,0.985008840311593
1416,4,167436,-0.00512902414666122,0.138486601456777,0.970477038769104
1417,4,167687,-0.0533354281079279,0.138079506946968,0.699532338658085
1418,4,168238,-0.0744918234592298,0.138485515609692,0.590982733339735
1419,4,168256,-0.0551489545906424,0.138117045205474,0.689919929702134
1420,4,171883,-0.0389229527352711,0.137864194128283,0.777857308109339
1421,4,172408,0.0768979460725905,0.13776328380006,0.577069200082472
1422,4,173416,0.0401731825549707,0.137636446460051,0.770550627865939
1423,4,173461,0.0542061841248976,0.138535503760106,0.695826284998103
1424,4,174097,0.167832161684537,0.274260525647603,0.540968554822973
1425,4,174131,-0.0414044779924616,0.279980682427996,0.882519271114133
1426,4,174272,0.049518152906791,0.14113381344369,0.725902977732358
1427,4,174546,-0.00203478058091844,0.13787206824286,0.98823321084975
1428,4,174974,-0.0242292876002363,0.140398841096425,0.863084643092838
1429,4,175467,-0.0349363775838832,0.138957432999123,0.801637372871359
1430,4,177157,0.0101680438936129,0.138252799305012,0.941412701097506
1431,4,177207,0.0157706946955757,0.138261225481229,0.909251526637813
1432,4,177280,0.0368951955013757,0.138082644663857,0.789473926435086
1433,4,177330,0.00226170058274733,0.13850564301136,0.986980905625441
1434,4,177633,0.0318698098641427,0.138009402961519,0.817506915601966
1435,4,177756,0.0505087923251398,0.137993643258205,0.714567466766583
1436,4,178032,0.0249506989194088,0.138310313701134,0.856944806435189
1437,4,178058,0.0130483573725139,0.138485129111595,0.924986200968727
1438,4,178267,0.00272354089777016,0.140388538992161,0.984532952605592
1439,4,178339,-0.0230867115488291,0.138173551186929,0.867398932092239
1440,4,178489,0.029006709773849,0.138703571617972,0.83446945639186
