SNP,Chr,Pos,Effect,SE,noPPI_reference_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
2681,4,1474602,-0.0458453093010904,0.0614788732555424,0.456339873204128
2682,4,1475645,-0.0686904035260143,0.0603420639764103,0.255746239969416
2683,4,1480211,-0.0460776496028039,0.0608581247458221,0.449475692656651
2684,4,1480835,-0.0394114971056344,0.0604950204992932,0.515158438418816
2685,4,1481504,-0.0291171633624339,0.0606193779041703,0.631291948921394
2686,4,1483867,-0.042000577439952,0.061121883856368,0.492432444076483
2687,4,1484599,-0.0682416476411023,0.0612433832018102,0.265921576284617
2688,4,1484621,-0.0493841745041026,0.0617111570639716,0.424105864066325
2689,4,1484733,-0.0570491683121129,0.060104953038087,0.343189006295632
2690,4,1484992,-0.0290127717641164,0.0604751632687579,0.631704485445515
2691,4,1486897,-0.033927684701755,0.0605044363707844,0.575325720766892
2692,4,1488575,-0.119218240192607,0.060031139989534,0.0478131412951846
2693,4,1489057,-0.093154562458844,0.05996518034658,0.121205146097923
2694,4,1489545,-0.100876165844326,0.0716189139226792,0.159859395826934
2695,4,1490851,-0.104109561830727,0.0597275799832662,0.0821914904597725
2696,4,1490904,-0.129744304594097,0.0645549773409053,0.0452100641535986
2697,4,1491666,-0.107932058163932,0.0593989811807609,0.070054331769639
2698,4,1492451,-0.0779238248344817,0.0596535207134335,0.192309994861115
2699,4,1492707,-0.110952545305425,0.0650337893902232,0.0888736169680496
2700,4,1492707,0.030314057858012,0.1369548652424,0.824953027420972
2701,4,1493150,-0.0873296702644395,0.0594222257756122,0.142548165917064
2702,4,1493956,-0.0932304332713715,0.0589532551578916,0.114675348303937
2703,4,1493975,-0.0938207367014903,0.0590025093052112,0.112704183414025
2704,4,1494081,-0.086557685357153,0.0588597643989101,0.142296929600582
2705,4,1494542,-0.0841443146213287,0.0598656020125234,0.160736216259463
2706,4,1494612,-0.0783333345633177,0.0595945807460494,0.189552515360524
2707,4,1494869,-0.0850499002836995,0.0594141088516481,0.153178446870824
2708,4,1494944,-0.0872679345401451,0.0594049963526,0.142714268402161
2709,4,1494974,-0.0894653080574193,0.0594212251762498,0.133061073982815
2710,4,1495032,-0.084802923483875,0.059470609014041,0.154762565985785
2711,4,1499852,-0.0380967232188952,0.0609003768288097,0.532009050376503
2712,4,1499970,-0.094121707447577,0.0618459594982806,0.128936113266371
2713,4,1501685,-0.047035865055861,0.059160498144155,0.427115596282258
2714,4,1501834,-0.0607617374311034,0.059782705463221,0.310146230323145
2715,4,1503576,-0.0411720324742928,0.0586827735606116,0.483388830244175
2716,4,1504976,-0.048321909483455,0.0617952924172189,0.434757864791742
2717,4,1505243,-0.0493898928295126,0.0588907881743687,0.402222487258382
2718,4,1505373,-0.0393339333668922,0.060100573731064,0.513236180302132
2719,4,1505397,-0.021262605496658,0.0618501334722559,0.731219253638836
2720,4,1505683,-0.0634762161194846,0.0729410149136154,0.384760438008563
2721,4,1505691,-0.0626973434863558,0.0959131620110749,0.513738011570678
2722,4,1505703,0.00337324303842479,0.115768292362623,0.976771087986186
2723,4,1505869,-0.036529682192293,0.06107642697474,0.550158147828032
2724,4,1505904,-0.0354293710450483,0.0609641518810166,0.561509632299914
2725,4,1506371,-0.04135377216423,0.0588461916351162,0.482678848208624
2726,4,1506383,-0.0183414605358018,0.0593387577294573,0.757429730033232
2727,4,1506424,-0.0395797927960621,0.0593789088363477,0.505486623017781
2728,4,1506930,-0.0456166619869125,0.0587236078278758,0.437795345484064
2729,4,1507893,-0.0284282643905222,0.0595158600844879,0.63318881989277
2730,4,1508550,-0.0376803235602128,0.0587524627981287,0.521717776774113
2731,4,1508644,-0.0294158439120338,0.0587572228788392,0.616940953994467
2732,4,1510975,-0.0450493771045228,0.058896304739943,0.444846246328247
2733,4,1512432,-0.0174513220282754,0.0590538022884508,0.76777375603075
2734,4,1512726,-0.041917568878765,0.0587879175092558,0.476298064016391
2735,4,1513542,-0.0255948643931966,0.0598869710822063,0.669358645089253
2736,4,1513733,-0.0385880376575468,0.0588543985327646,0.512474772069484
2737,4,1513956,-0.0489230249346333,0.118239260473735,0.679298988573597
2738,4,1514408,-0.0283194419192863,0.059098694322725,0.632100918582874
2739,4,1514885,-0.044247197780372,0.0603948653517389,0.464269223646539
2740,4,1515034,-0.0300784769496333,0.0595642974271967,0.613891548583746
2741,4,1515708,-0.0340840888299344,0.0591490205568119,0.564819533814309
2742,4,1515742,-0.0513211810136742,0.0605241242739654,0.39704269742081
2743,4,1517320,-0.0310267676630795,0.0588099314304233,0.598124391392374
2744,4,1517680,-0.0265245182878751,0.103103836750244,0.797127771044963
2745,4,1517858,-0.0410807823220393,0.0602427250316893,0.495736047238565
2746,4,1519301,-0.029810378174707,0.0613174307844646,0.627151968102367
2747,4,1520148,-0.0469194179049305,0.0585507170984132,0.423470083294804
2748,4,1520501,-0.0474675901899345,0.058495493428677,0.41764015632824
2749,4,1521315,-0.0482755029461813,0.058663142463421,0.411104887223082
2750,4,1521582,-0.0507877332622827,0.0585976034444929,0.386684011147102
2751,4,1521747,-0.0468978897850488,0.0594202134981949,0.430490907259072
2752,4,1521818,-0.0721753637957665,0.0899394677606573,0.42281053368499
2753,4,1522428,0.0474887378352387,0.0697042088243304,0.496135084991104
2754,4,1522507,-0.0147501887230669,0.0871062315347166,0.865629645400243
2755,4,1522714,0.0106216846911034,0.0635565914910829,0.867369996261197
2756,4,1522717,0.00444633401557692,0.0638954721946101,0.944561291628823
2757,4,1522735,0.00472696934492944,0.0629581436980886,0.9401926820536
2758,4,1522862,-0.0250883794572662,0.0586447194163851,0.66905551170938
2759,4,1523350,-0.0379304880022377,0.0620190427276833,0.541199935622254
2760,4,1523440,-0.00489104365014192,0.14316589056877,0.97276610528217
2761,4,1523444,-0.0219738741892197,0.120397553325275,0.855286515723452
2762,4,1523446,-0.0290982754501643,0.119988631010426,0.808526928202217
2763,4,1523482,0.00218130399474781,0.143166080172333,0.987852366011821
2764,4,1523491,-0.0924596168858249,0.125607701707605,0.462159725105858
2765,4,1523500,-0.222579863092433,0.129688228605382,0.0869901597515057
2766,4,1523584,-0.0260116261224921,0.196702283060404,0.894870946912384
2767,4,1523587,0.0985028947134294,0.202068249362334,0.626225487463458
2768,5,8786,0.00102341858595256,0.0583568280264573,0.98601791990511
2769,5,9566,-0.0309103713283839,0.0585552809762152,0.597911801923875
2770,5,11033,-0.0114576649746107,0.0581670141521524,0.84395754069295
2771,5,11244,-0.0173951729130081,0.0583256681624281,0.765693820023451
2772,5,11370,0.00143410492736859,0.0582630252109551,0.980376502759783
2773,5,13215,-0.00314612492144049,0.0581070748203108,0.956851402115967
2774,5,13449,-0.0116232227154273,0.0591687234209966,0.844377264189256
2775,5,13572,-0.0113083231671043,0.115483107635361,0.922049901271182
2776,5,13639,-0.00946752522605088,0.0579538154076819,0.870325900581358
2777,5,13690,0.00301532950732972,0.0583005911285483,0.958780741865412
2778,5,14028,-0.00614294107250186,0.0580303621299432,0.915755651874274
2779,5,16072,-0.0509338871940892,0.0605958975610016,0.401169002021221
2780,5,18746,-0.0391328537251529,0.0591665363819297,0.508786139019922
2781,5,18800,-0.0518610477811137,0.0585878084787823,0.376659431211833
2782,5,18904,-0.0837933136107483,0.0676078196057884,0.216019771637079
2783,5,18920,0.118280005238307,0.166262990356868,0.47730431325475
2784,5,18994,-0.029385809388433,0.0704083487225769,0.676666948163211
2785,5,19045,-0.127679568747443,0.115295450210367,0.268869848008635
2786,5,19049,-0.127679568747443,0.115295450210367,0.268869848008635
2787,5,19051,-0.12935635058386,0.115301052807844,0.262667145252677
2788,5,19082,-0.098632085173902,0.1154415651826,0.393468546666557
2789,5,19084,-0.101555489641346,0.115488958220327,0.379808450954846
2790,5,19368,-0.0562890575399139,0.0587620601076652,0.338761230422469
2791,5,19504,-0.10232748346224,0.0789996770577554,0.196066686846982
2792,5,19513,-0.0381307736948611,0.0809524943012044,0.637912723802483
2793,5,19517,-0.0248955015938603,0.083398176291881,0.765486731324433
2794,5,19542,-0.186508458978979,0.104190356885574,0.0742989398867997
2795,5,21341,-0.381988446007667,0.237606524169046,0.108805583258834
2796,5,21342,-0.470383289393263,0.214184708793233,0.0287306409774168
2797,5,21355,-0.366165143770303,0.206301191115502,0.076775156921586
2798,5,21358,-0.296991486907678,0.333764363683407,0.374166493776445
2799,5,21504,0.151483313439838,0.157432369363439,0.33660177505307
2800,5,21509,0.14606859154958,0.16350041873115,0.372260438571272
2801,5,21529,0.0403772170390988,0.132708054607048,0.761112169622706
2802,5,21532,0.0646284140405939,0.134690554217531,0.631646260172656
2803,5,21533,-0.00114265336221409,0.137273770138865,0.993363266192004
2804,5,21552,-0.270982924857019,0.167177263623614,0.105925157960245
2805,5,21558,-0.317967580691145,0.155617399555675,0.0417683282050146
2806,5,21954,0.581751480310257,0.547709968499902,0.288892592692639
2807,5,22497,0.00957807957025469,0.0849641178581642,0.910307999738701
2808,5,22502,-0.016621281115603,0.087007438550236,0.848609661041235
2809,5,22536,0.079889431386734,0.115442656693148,0.489375324276531
2810,5,22625,0.163502752486892,0.117404573305941,0.164604054846531
2811,5,22635,0.15938336951099,0.115710651646311,0.169251927522235
2812,5,22638,0.0561519726820956,0.12704682439348,0.658775364400129
2813,5,22854,-0.140749481439923,0.170613290042878,0.409950279839232
2814,5,22881,0.010178853008135,0.124441348306185,0.93485498545184
2815,5,22883,-0.0590425234801124,0.121008389593106,0.625908774148898
2816,5,22917,-0.122081700365777,0.116231267772525,0.294282909652238
2817,5,23224,-0.0604296097516685,0.0632376352362349,0.339930502160508
2818,5,23230,-0.00298335683789408,0.0696661407807022,0.965866341580514
2819,5,23574,-0.050814727056443,0.0577607776616547,0.379596228626571
2820,5,23653,-0.0490174517268945,0.0576833689808501,0.396030323765498
2821,5,24002,-0.0407848535987994,0.0579465373951788,0.481998976862781
2822,5,24122,-0.0169794401122993,0.058228621376294,0.770764094786687
2823,5,24148,-0.0250975840565324,0.0588117150479453,0.669825474112629
2824,5,24163,-0.0260590510781841,0.0589823582410634,0.658896550772462
2825,5,24234,-0.0422575567262098,0.0582014899383334,0.46828538994167
2826,5,24246,-0.0351743401351625,0.0581289569975343,0.545495537580916
2827,5,24270,-0.0163143315120044,0.0633283643530725,0.796854223703072
2828,5,24278,-0.0122839062875133,0.0581480156550401,0.832812249193069
2829,5,24388,-0.051985853113151,0.0586341364879749,0.375890312190825
2830,5,24487,-0.0437482836465873,0.0582711034415423,0.453290348248838
2831,5,24650,-0.0360916129946527,0.0579627031091566,0.533903694284682
2832,5,24820,-0.0303178844412225,0.0578042742491389,0.600265518567296
2833,5,24909,-0.0386690651839479,0.0580320858142895,0.505629429074803
2834,5,25103,-0.0216896016991811,0.0579977325120951,0.708648722268998
2835,5,25397,-0.203123104412712,0.11303932719898,0.0732023566167345
2836,5,25397,-0.0416178393214406,0.216247814951028,0.847496967953166
2837,5,25485,-0.0105196973267835,0.0604735359781733,0.862000239215924
2838,5,26058,-0.0237112918952294,0.0580733001604484,0.683301455033439
2839,5,26197,-0.0336139403596084,0.0577200549674045,0.560694948847418
2840,5,26417,-0.0502941066571113,0.0577693575537207,0.38456326653005
2841,5,27428,-0.0476307461357283,0.0578492434850453,0.41085926616573
2842,5,30505,-0.0303852214231151,0.0578931496799685,0.600016904497471
2843,5,31263,-0.0190476238627587,0.0584902950242923,0.744878771930513
2844,5,31451,-0.0130180349218601,0.0628336104809113,0.835986666785615
2845,5,31466,-0.0571546757127539,0.143133804551349,0.689906702915337
2846,5,32038,-0.0106087120622593,0.0577450150493191,0.854341347066919
2847,5,33720,-0.0296215518933103,0.0585529097267307,0.613246995022967
2848,5,33814,-0.0244282172973558,0.0584704981131578,0.676356824765273
2849,5,33851,-0.0144401308125414,0.0590517423032912,0.806959715136669
2850,5,34324,-0.0412203224913557,0.0591517729998162,0.486350978915425
2851,5,34350,-0.0288874366774448,0.0583914107256807,0.621105081763215
2852,5,35048,0.00966970652676841,0.0578290541581586,0.867299060353425
2853,5,35579,0.0119069943899536,0.0584025841042283,0.838566423460847
2854,5,35901,0.00925726337336648,0.0586849457903419,0.874747844415334
2855,5,35947,0.0258457448672467,0.0583088520441396,0.65785215297051
2856,5,37398,0.0359134075781981,0.062845770736418,0.568056236042798
2857,5,38037,0.0535851449313017,0.0598299722808107,0.371064053565576
2858,5,38200,0.0468057310369379,0.05769945963368,0.417798134032344
2859,5,38263,0.035505353616081,0.0577295471446754,0.53893173810021
2860,5,38427,0.0422305195042077,0.0578629531274106,0.465973901780325
2861,5,38677,0.0386428038942414,0.0577165798665761,0.503597094110818
2862,5,39894,0.0127638718601787,0.0679262497153617,0.85105689935649
2863,5,41075,0.0538233619511108,0.0579743498602358,0.35383471226553
2864,5,42051,0.0574854640371476,0.0579897543666433,0.322216260827345
2865,5,42740,0.069460561318635,0.0576347629919006,0.228939122137148
2866,5,44304,0.0388243039064823,0.0578774857113343,0.502785649838769
2867,5,44612,0.0333311681908685,0.0579274730269584,0.565390890512091
2868,5,45702,0.0306682349253923,0.0590506747120599,0.603839012407815
2869,5,46084,0.0324512835047565,0.0579078186796616,0.575565149939983
2870,5,49920,0.0568896744425677,0.0582782461397025,0.329647018573239
2871,5,50949,0.040443040528212,0.0597361238482544,0.498831483645753
2872,5,53073,0.0672514623388021,0.0586776077512371,0.252522667174716
2873,5,53535,0.0565059899187705,0.0584005026798783,0.333926594886224
2874,5,53964,0.0585782777724477,0.058457498045492,0.316998060555589
2875,5,57276,0.0725660876755773,0.0582612694226549,0.213763536094176
2876,5,57788,0.0748416539312684,0.0583038918221933,0.200107240154763
2877,5,57861,0.0784676000114238,0.0584008842709991,0.179939849788338
2878,5,58267,0.0723515016719346,0.0584772907390038,0.216813679099597
2879,5,59261,0.0824862877025356,0.063683455696527,0.196078851847937
2880,5,59359,-0.162942743604788,0.120868053515883,0.178489249839857
2881,5,59386,-0.109657330638588,0.0738909696765142,0.138690012892378
2882,5,59387,-0.0394546158282089,0.0963375807536452,0.682387834585063
2883,5,61028,0.0856963305523244,0.05872055565209,0.145346434124637
2884,5,61686,0.0636749783735651,0.115471214468271,0.581683743781283
2885,5,64504,0.0329458768942031,0.0587117966361285,0.575054194872944
2886,5,66168,0.0448816847700769,0.0585680457533481,0.443999889382956
2887,5,67144,0.0392674456216641,0.0591399151058022,0.507139524273291
2888,5,67435,0.0637140759598874,0.0604013167864591,0.292217279605001
2889,5,68714,0.0669648622006785,0.0584954651607089,0.253072895790192
2890,5,69083,0.0639134596398381,0.0584582202121897,0.274999468168267
2891,5,69805,0.0843144946808317,0.0598027294293945,0.159456443166834
2892,5,69813,0.0775211509518041,0.0594058856354233,0.192763093286156
2893,5,70382,0.103414487865425,0.0630491263678899,0.101850013223349
2894,5,70531,0.0767664563226601,0.0595837671541084,0.198457981335861
2895,5,70702,0.0705118586720915,0.05929762133605,0.235192567692204
2896,5,70852,0.0997617863345117,0.0593083076844849,0.0934361280575721
2897,5,70969,0.0658299587658276,0.059479711417455,0.269149935532649
2898,5,72069,0.0877853395188681,0.0601844698518806,0.14556316538037
2899,5,73474,0.119105374355581,0.0860986022986615,0.167428703705864
2900,5,74994,0.109428340187766,0.0605926477912395,0.0717751177421067
2901,5,75504,0.120514236458361,0.0611358732389084,0.0494757147163369
2902,5,75507,0.114712430484742,0.0611022143859219,0.0612896571502403
2903,5,75860,0.085861853934027,0.0620384380525731,0.167229620090355
2904,5,76107,0.118494921450742,0.0611141082653984,0.053308651655172
2905,5,76472,0.110030010579175,0.0611211308440127,0.0726833252531602
2906,5,76912,0.116253111904577,0.0613330409729272,0.0588507739778183
2907,5,77002,0.119375196013231,0.061685653643342,0.0537619836714541
2908,5,77032,0.120272594249826,0.0613110812412203,0.0505855209579062
2909,5,77423,0.127810556612115,0.0613913623074029,0.0380717290949267
2910,5,77484,0.131973370112422,0.0616129005729029,0.0328792321699547
2911,5,77918,0.119412178058816,0.0620123852720483,0.0549550486746739
2912,5,78310,0.104961159924682,0.0618202383718367,0.0904183784012041
2913,5,79208,0.110559548879182,0.0631488059183155,0.0808527794674999
2914,5,79230,0.136561923421314,0.0626413925860396,0.0299132237617899
2915,5,79231,0.241859791177071,0.115098295558015,0.0363202516857466
2916,5,79231,0.0549084113555645,0.154332945667223,0.722218639510744
2917,5,79232,0.126660037142801,0.0626570136872526,0.0439840606870381
2918,5,79544,0.0250422936071582,0.105672119123139,0.812808928382588
2919,5,80396,0.0498030437302843,0.0636677253345731,0.434601599273056
2920,5,81334,0.10338730414783,0.0658325783651469,0.117204466160578
2921,5,82827,0.142517877877386,0.0638724093850952,0.0262893923130863
2922,5,83188,0.106596937037051,0.0647701386335428,0.100700565326754
2923,5,85693,0.0394069485216804,0.0704983259148688,0.576531793371005
2924,5,86488,-0.028847684422284,0.101935229257065,0.777342608579809
2925,5,87323,0.0603860296718879,0.0718502540321009,0.401229044383208
2926,5,90716,0.0761640914099466,0.0779564753097913,0.329234313120299
2927,5,90719,0.0805577002288556,0.0777496156311259,0.300856795612501
2928,5,90720,0.0805577002288556,0.0777496156311259,0.300856795612501
2929,5,90746,0.0495937085066211,0.0786291125623013,0.528625472009863
2930,5,91091,0.0643853890740154,0.0785277163193623,0.412822641604026
2931,5,92747,0.0900319672829211,0.0785997634213847,0.252799452929026
2932,5,93878,0.0521063717027435,0.0807149761785807,0.5189836458783
2933,5,96610,0.00439289882197613,0.0865410740154961,0.959544794933762
2934,5,97629,0.034735121601873,0.0842665002573198,0.680438954600385
2935,5,97695,0.0438914565992228,0.0837555989939912,0.600578156372808
2936,5,98040,0.0517475004227261,0.0819749335247389,0.528279036203573
2937,5,98089,0.0984513154835209,0.0826095110004974,0.234153101967072
2938,5,98565,0.0313982362775036,0.0868335304449854,0.717873912512365
2939,5,98574,0.0313982362775036,0.0868335304449854,0.717873912512365
2940,5,98997,0.0330353305718907,0.0858987582983428,0.700776869358475
2941,5,99314,0.0446496689350102,0.0866832279022167,0.606812479454424
2942,5,99455,0.0103854285965976,0.0889871226957734,0.907158536469571
2943,5,99489,0.0488891504822879,0.0879332240828594,0.578576466126174
2944,5,101381,-0.0414345223638843,0.100280038308336,0.679719653182164
2945,5,101643,-0.106459713915072,0.103961787012093,0.306523584349053
2946,5,101687,0.00507813094950649,0.106540507302234,0.962011097987594
2947,5,102203,0.0012853351685731,0.108814347769532,0.990582132254226
2948,5,102465,0.0159947438293777,0.114823892102121,0.889294071436664
2949,5,103569,0.0521582828756593,0.11792504565358,0.658542782791896
2950,5,103937,0.0205502662269978,0.118981814614684,0.862972310391738
2951,5,104225,0.0214706448013438,0.122109628157972,0.86052762109407
2952,5,104404,0.0605667613616738,0.119845636751611,0.61361219703173
2953,5,104442,-0.0353392692471264,0.123659900008068,0.775215840619339
2954,5,104957,0.0113533522809135,0.123076100452733,0.926554439177218
2955,5,105087,-0.0107940425846547,0.1227006419835,0.929949968784316
2956,5,105138,-0.0107940425846547,0.1227006419835,0.929949968784316
2957,5,105493,-0.00770005760721304,0.125928373116384,0.951277278024973
2958,5,105602,-0.0282661326174676,0.125920052951341,0.822516179320339
2959,5,105816,0.0733020114334977,0.1258685887405,0.560689680953752
2960,5,105842,0.0941170532125035,0.129619908864021,0.468258440797196
2961,5,105854,0.0875832898246625,0.128232150931818,0.495051246711598
2962,5,106333,0.00995663056585627,0.138613143503408,0.94277759892203
2963,5,106481,0.113945743679968,0.134202095361871,0.396422861913284
2964,5,106489,0.129439214824771,0.136249342985905,0.342753494213161
2965,5,106491,0.129439214824771,0.136249342985905,0.342753494213161
2966,5,106493,0.10590239177367,0.133428355434266,0.427901962513368
2967,5,106501,0.0929600550781551,0.131928560287479,0.481508752384998
2968,5,106718,0.0696756557144624,0.129663648072288,0.591359672101243
2969,5,106822,0.0702783835295158,0.131131227121234,0.592338000645131
2970,5,107574,0.0143387079136588,0.152832331681868,0.925305483442336
2971,5,115925,0.0499432764522005,0.413097162992315,0.903839355548828
2972,5,116086,0.667071443380826,0.545113122795221,0.221870168663849
2973,5,117834,-0.0265205260028232,0.173006901206127,0.878255816938304
2974,5,119209,-0.171023007612586,0.14258671445839,0.231164628919641
2975,5,120796,-0.187054068206528,0.127532921477031,0.143344700117774
2976,5,124644,-0.215449734268138,0.0753444719214697,0.00449489892303057
2977,5,125211,-0.221035392690752,0.0763090789087837,0.00400773394054026
2978,5,125474,-0.226388436668608,0.0756918865978125,0.0029767571861291
2979,5,127339,-0.198123838555561,0.0753667576945358,0.00894325044801351
2980,5,131540,-0.221860525539629,0.0704714510206862,0.00178255540714592
2981,5,132221,-0.224275096707653,0.0709547983961228,0.00170935882238784
2982,5,132565,0.249216808961362,0.116340659803875,0.0328667732843904
2983,5,132567,-0.0793986824366444,0.0993842044194821,0.424881846364077
2984,5,134344,-0.213158560890544,0.0676927427061713,0.00177852507027529
2985,5,134626,-0.209510223886889,0.067430726278446,0.00204285430149097
2986,5,137820,-0.177044986128895,0.0673736618060568,0.00896878137691579
2987,5,139492,-0.181065193499205,0.066818753811088,0.00706096449457847
2988,5,144411,-0.159136895235648,0.0659723689189867,0.0163671372093045
2989,5,154798,-0.163078970458231,0.0654805646732507,0.0132156662524897
2990,5,154908,-0.169330265766936,0.064487359442987,0.00902105366941477
2991,5,155745,-0.172148781659406,0.0646851605310513,0.00813883194667075
2992,5,156437,-0.174861380889679,0.0649387080798042,0.00742524405042841
2993,5,157488,-0.165296581204231,0.0662290484998731,0.0130219375369357
2994,5,157592,-0.239697500802365,0.114777823105648,0.0374814553374419
2995,5,159027,-0.0655962924533156,0.0797458673374836,0.411309749362267
2996,5,161956,-0.0800265932685209,0.0618076978367767,0.196246721854994
2997,5,162464,-0.0563688541441101,0.0620272239204089,0.364088388845839
2998,5,164144,-0.107952663061534,0.0615746142042855,0.0804355252059628
2999,5,165491,-0.120617747126873,0.0620556950602945,0.0527258334648933
3000,5,166030,-0.115554622192002,0.062105964117108,0.0636314091075539
3001,5,167327,-0.119093705834937,0.0626747780795845,0.0582233527134528
3002,5,168930,-0.126661883031692,0.0622382299224929,0.0425860883601017
3003,5,169215,-0.114531633700615,0.06203845913545,0.0657090290126277
3004,5,169431,-0.131225421287033,0.0621279435580329,0.0353729533926959
3005,5,169452,-0.159447845073602,0.0625363195496921,0.0112041401762356
3006,5,170676,-0.126595743131461,0.0619720070306755,0.0418156955159847
3007,5,171267,-0.125336045398052,0.0614225548078536,0.0420388022089548
3008,5,171463,-0.119890588765998,0.0613737009929075,0.0515556512595415
3009,5,172056,-0.129506374029251,0.061318329675729,0.0353856233930456
3010,5,172075,-0.141871457076494,0.0614029453972472,0.0214364911183948
3011,5,173259,-0.111755053625034,0.0615856112828473,0.0704295705263231
3012,5,173927,-0.11154449804079,0.0614182632980159,0.0701962042731548
3013,5,174122,-0.0927923763588991,0.0610198206374175,0.129232246916917
3014,5,178044,-0.0216756810972678,0.0609317231634957,0.722249865140703
3015,5,178645,-0.0435716092247298,0.0622308549331893,0.484288028553907
3016,5,178674,-0.0158389241190335,0.0612486898809813,0.796094438016517
3017,5,179325,-0.0214080695222705,0.060778609186996,0.724875723667136
3018,5,181135,-0.0327012960548405,0.0620753444232715,0.598663303598316
3019,5,184224,-0.0721367855828203,0.0613579970144164,0.24051889497076
3020,5,185680,-0.0392467038137354,0.0607899187836779,0.518950064316396
3021,5,186149,-0.0547095706569244,0.0607974554886479,0.368804953830324
3022,5,187087,-0.0626525242118794,0.0601900889082427,0.298629256996825
3023,5,187466,-0.073296698285451,0.0600972185527675,0.223417356078925
3024,5,187642,-0.0912506172110989,0.0603891748588165,0.131672227961972
3025,5,189599,-0.0310260485870555,0.0601471430941739,0.606292037758889
3026,5,189613,-0.0334361217791695,0.060417158061643,0.580325526582948
3027,5,191306,-0.0367404323040553,0.0596826448801026,0.538557494726453
3028,5,192971,-0.0296498484143601,0.0595619182379139,0.618935857077351
3029,5,196583,-0.0567608258167377,0.0827685099380022,0.493303223469263
3030,5,196585,-0.0848192793239809,0.0797304818503453,0.28813515743109
3031,5,207235,-0.0796122707080693,0.115483154034942,0.491034374769785
3032,5,207275,-0.0610834896230664,0.0616615038368653,0.322546767461733
3033,5,210350,-0.0735723539723586,0.0576366716720472,0.202623214528926
3034,5,210480,-0.0733183465945661,0.0579137603619759,0.206350863055612
3035,5,211001,-0.0679151806266406,0.0577684944040188,0.240529487632846
3036,5,211036,-0.055947603204801,0.0578203712183776,0.333901353400646
3037,5,211245,-0.0551285582254673,0.057694977064531,0.339969968750476
3038,5,211284,-0.0525292414073392,0.0577783101005981,0.363890425540488
3039,5,211526,-0.0515715280276302,0.0578579759448948,0.373350230989625
3040,5,211987,-0.0574023191458064,0.0581159154455331,0.32396575693721
3041,5,212506,-0.111265227906462,0.0640732251661243,0.0833421593969126
3042,5,214406,-0.0652595638465924,0.0580214573245098,0.261459704348277
3043,5,214752,-0.00906684436159966,0.0582666628368865,0.876429806185024
3044,5,215862,-0.0400774370358337,0.0583155150484235,0.492375390834045
3045,5,216840,-0.0297322382590509,0.0583190248870303,0.610495766109686
3046,5,217294,-0.030284997417574,0.0590119647276355,0.60813177544604
3047,5,217319,-0.030124579544155,0.0590597193057284,0.610321327325362
3048,5,217691,-0.0230248282598073,0.0700649903946703,0.742637020265201
3049,5,218253,-0.0233751658283307,0.0586163408876259,0.690294653814954
3050,5,218986,-0.0167998854670379,0.0581133696388157,0.772683635290301
3051,5,219768,-0.00577222866992727,0.0581194363322756,0.92094322180002
3052,5,220210,-0.0252604414878451,0.0581750689287879,0.664398175036381
3053,5,220516,0.000588177067844697,0.0581905944716142,0.991941014656019
3054,5,220904,-0.0230048485225919,0.0582097483078489,0.692929487360295
3055,5,221394,0.030401558860921,0.0652636175929664,0.641626582445761
3056,5,221810,0.00105570400862315,0.0587914368602256,0.985683489402482
3057,5,221815,0.0154697946634907,0.0592806591666901,0.794276648138458
3058,5,221827,-0.0219979952291589,0.0587463509717503,0.708289019894982
3059,5,221903,-0.0211191362352678,0.0588166224259254,0.719759285362972
3060,5,221992,-0.0320404215155574,0.0580628959286652,0.581419025514437
3061,5,222178,-0.0282984042722747,0.0582031395986287,0.627126597976305
3062,5,222207,-0.0333485452775878,0.0581278374306719,0.566529120771706
3063,5,222346,-0.0208029065107112,0.0581550398415088,0.720770695541585
3064,5,223004,-0.0166422482159853,0.0580410881070104,0.774485609410291
3065,5,223127,-0.038234132676792,0.0614974546923518,0.534528001992101
3066,5,225231,0.0322670321181123,0.0593224248423761,0.586835498610183
3067,5,225280,0.0256093022607056,0.0609748723129075,0.674742699553983
3068,5,225400,-0.0216712595823478,0.0673573604760843,0.747843450110922
3069,5,225501,0.050327168385509,0.0601821240231712,0.403581223022688
3070,5,225569,0.0494356724278889,0.058317178279406,0.397177546972732
3071,5,225774,-0.0671595677222843,0.110090336375071,0.542227458099828
3072,5,227110,0.0191151861075423,0.0583704493395392,0.743498584902834
3073,5,229365,0.0178503022461204,0.0578189879734205,0.757711065382795
3074,5,229595,0.013145757160112,0.0577562313030732,0.820083081887733
3075,5,229778,0.0234849976438206,0.05773424578197,0.684417865546889
3076,5,229833,0.0110742610477169,0.0578347141965584,0.848258691010841
3077,5,229900,0.0267898007212849,0.0578201388821225,0.643413429775556
3078,5,230375,0.0190773282496279,0.0578370027566791,0.741711659486799
3079,5,230512,0.0127743550299814,0.0580922595003583,0.826077925633705
3080,5,232888,0.00351595821757632,0.0578556362263989,0.951575793745096
3081,5,234489,-0.012518523688716,0.0580440226294585,0.829367275477135
3082,5,234669,-0.013750022590927,0.057950010840074,0.812581985691265
3083,5,237047,0.0162017048395119,0.0579991356500496,0.780144512405897
3084,5,238069,-9.60156771882548e-05,0.058210087838701,0.998684847287372
3085,5,239147,0.0106773897481451,0.0586509924600828,0.855648296810837
