SNP,Chr,Pos,Effect,SE,MID2_RSN1_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
920,3,9047,0.512984559290691,0.310614958399185,0.0995231792579299
921,3,11280,0.265769110005248,0.165603824003273,0.109421299467388
922,3,13866,0.164128640820149,0.309803089186112,0.596594918182792
923,3,14069,0.282791536613116,0.154324406741301,0.0677268498313301
924,3,16356,0.246729072981615,0.152095223098717,0.105652992799777
925,3,21337,0.324933221948834,0.151975734217275,0.0331981279523302
926,3,22384,0.508100970596638,0.309466767487379,0.101509652701788
927,3,23991,0.299743253457635,0.306337165672319,0.328509550103939
928,3,25563,0.325432592568279,0.153335258994291,0.0345033556917802
929,3,27063,0.301238614774634,0.154613672712563,0.0521674909407749
930,3,27658,-0.2546440259361,0.216583505959859,0.240494578063687
931,3,29113,0.236295653581074,0.16569128215815,0.154717448112247
932,3,30748,0.315278801188687,0.159460512164562,0.0488013360609252
933,3,31109,0.255408253197913,0.15400810283468,0.0981234240916278
934,3,37651,0.1461441736805,0.182059270068933,0.422671768662261
935,3,39540,0.0817254942687663,0.178167702325066,0.646732025767823
936,3,40865,-0.0635319916036314,0.155325715228795,0.682769875468912
937,3,41458,-0.114469564651291,0.155695919565266,0.46269834271404
938,3,45881,-0.0489261348311623,0.154567404958147,0.751782870000657
939,3,46486,-0.0696918057463928,0.153382771594682,0.649845197105624
940,3,47344,-0.110042547513442,0.153099102063698,0.472760132687672
941,3,48180,-0.0115579342170319,0.152775912799523,0.939738139445792
942,3,48299,0.00575212118440677,0.152956294652121,0.970022838005741
943,3,48656,0.0137804035116698,0.154533707300211,0.928994123506039
944,3,48764,-0.0256082534209966,0.153205030772295,0.867347567578917
945,3,49187,-0.0596104609247173,0.15356060777119,0.698110544933849
946,3,49221,-0.0525799123619395,0.153567883055916,0.732262139951287
947,3,49250,-0.0568449962362087,0.153460353439055,0.711290709271328
948,3,49783,-0.127291213866699,0.154462149101198,0.410443031483831
949,3,49785,-0.127291213866699,0.154462149101198,0.410443031483831
950,3,50550,-0.0946340184488651,0.189769871412177,0.618316988420231
951,3,50551,-0.257327362991652,0.174882276140242,0.142065236098687
952,3,52350,-0.0119143043031922,0.152975939691927,0.937964837646239
953,3,52792,0.117042696695048,0.152086301506632,0.442063254153823
954,3,54110,-0.00359346268113203,0.152175420767472,0.981173887871254
955,3,56674,0.0563229507790689,0.152439967242052,0.711994295525908
956,3,56833,0.0420348146695968,0.306744152208953,0.891080919571945
957,3,56833,-0.222330432258727,0.664903002606762,0.738291217732612
958,3,56979,-0.0207260059811528,0.158089281255272,0.895768377822315
959,3,57055,-0.22975904405034,0.476706482469267,0.630124718801538
960,3,57071,-0.441580170533274,0.453197008991455,0.330541608414549
961,3,59518,0.144591673327364,0.152677813231645,0.34426730481222
962,3,59758,0.102030060501588,0.152318556649723,0.503393535916238
963,3,61460,0.1545203256346,0.153171442751955,0.313758496557872
964,3,61462,0.1545203256346,0.153171442751955,0.313758496557872
965,3,61544,0.226770711939497,0.154881481500728,0.144041167938762
966,3,62729,0.287174638818451,0.151639741885776,0.0590695664567109
967,3,63929,0.2069898941004,0.152398829924841,0.175263887725614
968,3,64656,0.281265175843186,0.163614997477359,0.0864787992138179
969,3,67277,0.0131204063066075,0.15490473276877,0.932548037304979
970,3,68046,0.0136151629951164,0.155777454500331,0.930402038254401
971,3,68178,-0.000230348408600256,0.155323074355373,0.998817553319604
972,3,69265,-0.0551677255710337,0.157917175330985,0.727037910789816
973,3,72402,-0.0065645275392634,0.159076882572253,0.967106862915943
974,3,72790,-0.0170489671996834,0.159074678140285,0.91471034256141
975,3,74472,-0.0167242532130776,0.163971821111329,0.918818810091186
976,3,75264,-0.0540092931173555,0.162369194619011,0.739609052503189
977,3,75503,-0.0241709318080299,0.164266306251526,0.883101737091204
978,3,75863,-0.0385594471058925,0.166494241954527,0.816985787008543
979,3,76131,-0.00603884408161504,0.163513458846576,0.970560271393763
980,3,76147,0.00359219976763048,0.163132156168551,0.982444298163449
981,3,78480,0.0616688823709648,0.17182273882142,0.719877062680779
982,3,79867,-0.1976669230015,0.171744437772932,0.250537411580874
983,3,80341,-0.205930560267007,0.172886113339433,0.234401198352878
984,3,80444,-0.201615334889218,0.173492256342413,0.245979980580575
985,3,82672,-0.496892105715002,0.30516853904336,0.104363017300042
986,3,82706,0.721417334262294,1.29324767635916,0.577311432805702
987,3,84195,-0.457047322028452,0.34677402784071,0.188359104625429
988,3,84421,-0.274278546705831,0.341476116361496,0.42239129504074
989,3,84495,-0.506594079229591,0.386251688262083,0.190519439042527
990,3,84735,-0.350738470171318,0.177688365446527,0.0491728499675497
991,3,84766,-0.186728110131879,0.208762866559781,0.371690194351313
992,3,84780,-0.22808783731923,0.194485697312005,0.24167709737303
993,3,84800,-0.688384881296916,0.491631306147225,0.162330076310573
994,3,84802,0.183405867535615,0.487299978339616,0.706866776310235
995,3,84803,0.197506042590853,0.481910567267073,0.682172201125002
996,3,84937,-0.571100130508528,0.303873317131037,0.0610131919970553
997,3,90611,0.38068026874992,0.843342334938854,0.65198228202525
998,3,90716,-0.65417532261101,0.422906388161876,0.122793966030343
999,3,90723,-0.575436879660708,0.29202407115706,0.0495608203625945
1000,3,90725,-0.612372292678074,0.293458919199844,0.0376288008534193
1001,3,90727,-0.636789755173301,0.290220421281229,0.0288751943364107
1002,3,92556,-0.266756076004413,0.174638564051274,0.127538394352907
1003,3,92671,-0.287515599909953,0.174715913008429,0.100732547677476
1004,3,92716,-0.373657219747974,0.178915253108234,0.0374725174704209
1005,3,92744,0.350309253178384,0.272101976370263,0.198791727187831
1006,3,95493,-0.0716219678553807,0.173794482945696,0.680510949001998
1007,3,96560,-0.0902584882701443,0.170310242849554,0.59646928819072
1008,3,98535,-0.0898680631557078,0.167338920171951,0.59157679152561
1009,3,100583,-0.148896046298916,0.166703845183934,0.372370873271829
1010,3,101685,-0.0488737510320454,0.165170322987086,0.767481122795844
1011,3,101814,-0.0663186227723627,0.166192761903184,0.690100312577087
1012,3,105429,-0.01679245492036,0.161604252784296,0.917299010875788
1013,3,111179,0.0249423524822128,0.158298547006014,0.874889464503793
1014,3,114371,0.0125220328088004,0.16702979990187,0.940281958786198
1015,3,114395,-0.180302871660058,0.207588640659996,0.385678799001207
1016,3,114885,-0.00748270831519404,0.159216320455142,0.962542100588997
1017,3,118719,0.0321417088986529,0.158196658303161,0.839114807858372
1018,3,119698,0.055070874352237,0.15926250568481,0.729708918621215
1019,3,120341,0.0415309164246569,0.158892732720721,0.793954172407588
1020,3,122628,0.00869849711248327,0.158354629937152,0.956224918010297
1021,3,123478,-0.0109487970411533,0.159405145335019,0.945278975115891
1022,3,125079,-0.0231012960100225,0.160156111741516,0.885391402541986
1023,3,126125,-0.0031490411893873,0.158687832461339,0.984178829264957
1024,3,126954,-0.00899594275985516,0.156997425654631,0.954338689905118
1025,3,130489,0.201445326824456,0.271147642907637,0.458014593893332
1026,3,131971,0.102317940893985,0.156338968322851,0.513240261648462
1027,3,134374,0.0852552805228999,0.154559120612031,0.581569355887466
1028,3,135728,0.0717024246853999,0.156287244625935,0.646670082994379
1029,3,135857,0.0759947473994504,0.154861063810588,0.623923351612537
1030,3,136159,0.112568099355162,0.154194107812191,0.4658489971774
1031,3,136656,0.0766663874273653,0.154403932594576,0.619828653421346
1032,3,136789,0.0815293867223259,0.154249439410514,0.597445997960925
1033,3,137654,0.017972206966595,0.16304553545986,0.912291081163051
1034,3,139688,-0.000976445972785789,0.154502880840608,0.994961036348378
1035,3,142872,-0.0207055271772651,0.167260500621516,0.901550350053404
1036,3,143226,-0.00845275594991501,0.156530685721945,0.956965208616922
1037,3,143428,-0.0465274763880867,0.156277913104064,0.766089986317192
1038,3,143912,-0.0240607491116324,0.157591364986817,0.8787393682903
1039,3,145017,0.025865288877634,0.153738714661803,0.86648935403515
1040,3,145505,0.0127596742376694,0.15387677231325,0.933961054374934
1041,3,146875,-0.0542440870021472,0.15621256866605,0.72861394243485
1042,3,147639,0.00205202182166198,0.154031815766707,0.989378370578043
1043,3,147975,-0.0104452445324613,0.156432800446772,0.946801455371734
1044,3,147986,-0.00780462046923458,0.155663232717183,0.960040891398949
1045,3,148171,-0.0774301439821975,0.164120393963214,0.637369114089554
1046,3,148833,-0.18076103701875,0.158397361949786,0.254565621079114
1047,3,149289,-0.00208926893176697,0.154633206420918,0.989227640907829
1048,3,150845,-0.0265805624142036,0.161854706840678,0.86964814296729
1049,3,151509,-0.0349918503331183,0.179087928786771,0.845200672999865
1050,3,151520,-0.176703100858447,0.320426582907388,0.581665871541543
1051,3,151537,-0.353497642895185,0.3295974499023,0.284222210538684
1052,3,151544,-0.357600897616445,0.328744043934821,0.277434783418548
1053,3,151549,-0.203143047243958,0.337385029613054,0.547487168983061
1054,3,151550,-0.197313266247608,0.339464370621374,0.561443707525481
1055,3,151550,-0.317132787406668,0.632034541805082,0.616145663647327
1056,3,152080,-0.0232685614508998,0.160216040984393,0.884610268262701
1057,3,152269,0.0028760888879038,0.154216936171559,0.985131146743376
1058,3,153973,-0.509208284502213,0.306839320657164,0.097897639186513
1059,3,156729,0.0577159987199027,0.153507332696863,0.707156108197831
1060,3,158006,0.145562081329649,0.153579199627261,0.343880597814714
1061,3,163856,0.207817092271263,0.15341701862201,0.176414713733794
1062,3,165283,0.141467183108592,0.152678820906787,0.354784349338054
1063,3,165304,0.152041648798696,0.152997231666943,0.321023219857014
1064,3,166390,0.0921465041428401,0.153834750285627,0.549559305431719
1065,3,166515,0.143445950082195,0.157132935218698,0.361920554904232
1066,3,168031,0.0716959147965069,0.15325889794443,0.640209755820823
1067,3,170404,0.0632070244960559,0.153307417206565,0.680377574140328
1068,3,177081,-0.0420344896087486,0.154406626095112,0.785602476206649
1069,3,177336,-0.0077032454473478,0.155778600468087,0.96058868212857
1070,3,178885,0.0980381036815503,0.160222505573876,0.541006269469251
1071,3,181268,-0.0290341767707858,0.154442607842065,0.850989915625399
1072,3,181487,-0.0306470703281906,0.157767798484334,0.846088522101028
1073,3,186935,0.0131256867958064,0.15305227017155,0.931706219179189
1074,3,187346,0.0582343875010435,0.153360760462496,0.704380454256994
1075,3,187956,-0.00630504096604645,0.157524517428131,0.968095204469541
1076,3,188758,-0.0429140084564731,0.153019784091663,0.779298520035563
1077,3,188786,-0.0530885728906517,0.15283825494905,0.728534386846948
1078,3,188904,-0.0344944269228097,0.153042852614917,0.821805818197058
1079,3,188979,-0.0332358393525496,0.153211869346909,0.828390308180642
1080,3,189025,-0.00982651550428765,0.153126040911449,0.948869017754742
1081,3,189052,-0.0187509673642174,0.153388831869272,0.902774811667422
1082,3,189158,-0.0138833441384313,0.152954816132473,0.927728723856384
1083,3,190765,-0.0061752415902227,0.153386826523734,0.967909185429807
1084,3,195779,0.10283155601689,0.15312429768289,0.50230556645368
1085,3,196679,0.0687572385207719,0.153701317796038,0.654901651253346
1086,3,196680,0.0683260967893281,0.153962869068227,0.65747140941508
1087,3,196733,0.0601680247556177,0.153971272552622,0.696199762599628
1088,3,197297,0.046967427082664,0.15406990909291,0.76066392936751
1089,3,198109,0.0504585981864867,0.152521647174635,0.740969866625189
1090,3,198110,0.0504585981864867,0.152521647174635,0.740969866625189
1091,3,198164,0.0504585981864867,0.152521647174635,0.740969866625189
1092,3,198348,0.0242747230726801,0.153154399925427,0.874154737776042
1093,3,198615,0.0647047502169549,0.153374248621854,0.673373113704856
1094,3,201026,0.072868374357995,0.307465296419798,0.812796538362458
1095,3,203261,0.0981491634328311,0.153037800114497,0.521718408309877
1096,3,204854,0.130367440966052,0.153123587911081,0.395131560235766
1097,3,204897,0.163124308304088,0.15342298958207,0.288403322602962
1098,3,204903,0.135263456531956,0.153361807244382,0.378382825302179
1099,3,207966,-0.0882663225381198,0.15204081662033,0.561918512084375
1100,3,207999,-0.0643323728070101,0.152764206517802,0.673922263419482
1101,3,208066,-0.0762559796365233,0.155742947039359,0.624701866611236
1102,3,208086,-0.065603988662782,0.159329471809433,0.680772208451901
1103,3,208234,-0.0952135636833589,0.152256561559551,0.53214575800515
1104,3,208660,-0.0613430627243321,0.153104313705038,0.68891146207557
1105,3,208696,-0.0537571421030688,0.152287605261737,0.724301016438814
1106,3,208702,-0.0499204032153534,0.152494440372874,0.743590538607631
1107,3,210472,0.254624094757897,0.151942098884875,0.0946634360247342
1108,3,210757,0.238256390789576,0.152042681564608,0.118002177666131
1109,3,211348,0.116269210284053,0.151920536225427,0.444586967249222
1110,3,211722,0.094644292375794,0.177467311120535,0.594157730043972
1111,3,211881,0.155398465132741,0.151816614489365,0.306728365153545
1112,3,211998,0.109107874538773,0.152031189952852,0.473436855721203
1113,3,212095,0.0112360148797618,0.153158681997638,0.941559671045087
1114,3,214156,0.0649674413798458,0.152136249511016,0.669614470864434
1115,3,217647,0.242759273744972,0.152299084373538,0.111839016309125
1116,3,218280,0.250906884800671,0.344954943408846,0.467486760020228
1117,3,218769,0.215717760901687,0.154179985870886,0.162652217192693
1118,3,219050,0.182535291782284,0.152851401813543,0.233201201879233
1119,3,221006,0.0840295830905162,0.152806210047934,0.582729220403491
1120,3,221813,0.101095354016495,0.152566232742916,0.507998316943822
1121,3,222829,-0.0012388203664952,0.153094025666006,0.993548245572966
1122,3,224310,0.0493267719428543,0.154577078250194,0.749833414459736
1123,3,224773,0.140436230324957,0.330907841156567,0.671534980881792
1124,3,226294,0.018247295534003,0.152774064296531,0.904994917586551
1125,3,226510,0.012626975632137,0.152616153509317,0.934107699846727
1126,3,227816,-0.0518667191429905,0.15562394305537,0.739119000679388
1127,3,228048,-0.0401588807338236,0.152911306024174,0.792990067090091
1128,3,229226,0.0297765272440612,0.160891596504672,0.85327886030531
1129,3,229272,0.0480193409370851,0.164255975010869,0.770194939789323
1130,3,229351,-0.0108294157762134,0.153035744607794,0.943625685545735
1131,3,230175,0.0166606760460584,0.152338294096956,0.912974103701456
1132,3,233663,0.0656773177780238,0.152665774352,0.667310288379361
1133,3,234438,0.0377239949314688,0.152456219232617,0.804710419883975
1134,3,235617,0.0247460061648837,0.15289508553365,0.871516902452458
1135,3,237105,0.0804718361351789,0.152115253872465,0.597124861251754
1136,3,238714,0.20675009859025,0.151657363534747,0.173665947769653
1137,3,238914,0.257134353302281,0.15230164743192,0.0922324362635921
1138,3,241126,0.252913684075402,0.152099186370054,0.0972359067871443
1139,3,242447,0.292468879865665,0.200786360335335,0.146110946137368
1140,3,242578,0.320924136101096,0.152200709655058,0.0356868324315534
1141,3,245238,0.36236528319952,0.152340470646689,0.017907296371499
1142,3,247158,0.350841097659982,0.150890685275411,0.0206311573672494
1143,3,247980,0.175118766852919,0.347758277436749,0.614881447751073
1144,3,248454,0.238505445837,0.151746065162051,0.116906585319655
1145,3,249311,0.170812940407703,0.16562036719766,0.303081757448039
1146,3,249928,0.179871326888009,0.152580085791785,0.239245909676486
1147,3,251255,0.180261507352293,0.152929964250168,0.239303857605472
1148,3,251274,0.144005418746343,0.153038815090192,0.347362081239513
1149,3,251879,0.179735825683862,0.152827819653672,0.24036044208326
1150,3,251939,0.207129683985445,0.152558789958414,0.175424881036075
1151,3,252801,0.235569753470742,0.152394340951546,0.123051127662613
1152,3,253109,0.240837658101137,0.151716389187594,0.113312796766113
1153,3,253118,0.248927569719992,0.151727520681978,0.101766516672269
1154,3,253321,0.223128592087023,0.1519857143877,0.142970449844701
1155,3,253394,0.227626026342592,0.152496752399189,0.136419012368519
1156,3,254361,0.301863809940536,0.152462179804244,0.0484881257176979
1157,3,254926,0.285986270273909,0.152274291598572,0.061191677865087
1158,3,256359,0.354172707680233,0.152003964942037,0.0203681152032906
1159,3,256593,0.341901664638959,0.152587163955117,0.0256670908698654
1160,3,256989,0.427718570127182,0.151175670939225,0.00493190415967037
1161,3,257462,0.41605229632336,0.150985496557532,0.00616277632399284
1162,3,258273,0.34293528561404,0.151693867350364,0.0243858970735295
1163,3,258343,0.334269689660474,0.151995464182836,0.0285111217533628
1164,3,258579,0.371972819953016,0.15163927851123,0.0146496555857651
1165,3,258768,0.410371658776921,0.151780809435217,0.00718881103064675
1166,3,258781,0.398590655466318,0.151555550586116,0.0089123351616532
1167,3,258828,0.399833391771497,0.151002505249409,0.00846371170953752
1168,3,259020,0.389784251605078,0.152394771871521,0.010953000989911
1169,3,259458,0.376308134443711,0.151716838464607,0.0135915782898201
1170,3,260010,0.541344093532411,0.229827229025231,0.0190473339820063
1171,3,261281,0.247988695607598,0.15240677097802,0.104597460873684
1172,3,262631,0.279116362167097,0.152279852181591,0.0676569399665278
1173,3,265059,-0.0405378218197923,0.153307116870484,0.791608838364558
1174,3,267625,0.0620317605285725,0.153943142798988,0.687227166192686
1175,3,272925,0.158995772422161,0.166972044849891,0.341631949866815
1176,3,273446,0.1118375775315,0.15732216265799,0.477626458998359
1177,3,273631,0.0474146496268924,0.158298812746505,0.764714828369285
1178,3,274530,0.0227150009477387,0.154584611812625,0.883261537793156
1179,3,274845,0.0159880739890586,0.153153827182036,0.916917352498986
1180,3,275765,0.00760528940118799,0.154160490245772,0.960681357470808
1181,3,278462,-0.05743927731994,0.154138168363083,0.709634097009163
1182,3,278675,-0.0544912892381952,0.154430610927654,0.724409319172501
1183,3,278791,-0.0474750959214331,0.155383995445254,0.760139557076373
1184,3,282537,-0.0549091990181053,0.157061676720856,0.726845295868661
1185,3,284743,-0.10394269875673,0.154976935162671,0.502851601615695
1186,3,285299,-0.134211036033412,0.155430636789642,0.388460655747501
1187,3,285659,-0.0871969424636909,0.1563649289866,0.577436686514524
1188,3,286180,-0.167667563642503,0.159773928299101,0.29470966467379
1189,3,286440,-0.178216442374377,0.163149302389337,0.275423418938855
1190,3,286652,-0.161711056318762,0.158744453834882,0.309048808990047
1191,3,289803,-0.150118829707224,0.155037257014743,0.33356956280134
1192,3,289856,-0.150508980478536,0.154933286622159,0.331992490978377
1193,3,289942,-0.150508980478536,0.154933286622159,0.331992490978377
1194,3,290417,-0.106966255770282,0.15652555418538,0.4948157619621
1195,3,290527,-0.136967406690178,0.158152346256719,0.387052476578158
1196,3,290957,-0.0797027757332275,0.156976322090004,0.61195449007106
1197,3,290963,-0.0961134694237005,0.157013447112901,0.540842340746738
1198,3,291002,-0.0717571558226933,0.157184767324776,0.648300666980136
1199,3,291045,-0.124850174903652,0.156425411125496,0.425322900632156
1200,3,291075,-0.12335411943095,0.155876277226121,0.429265835440029
1201,3,291159,-0.106758934326061,0.15651812513175,0.495631418659832
1202,3,291201,-0.13821964551573,0.164881605960744,0.40243155787139
1203,3,291204,-0.117002632173425,0.165397397067269,0.479782758740536
1204,3,291220,-0.187993176793491,0.307070529986005,0.540789674535458
1205,3,291227,-0.231168521246042,0.307243495432652,0.452314866260648
1206,3,291349,-0.114122844588792,0.157659264657394,0.469632631409888
1207,3,291388,-0.0722245087498701,0.161936310516258,0.655866605798004
1208,3,291538,0.0129026531154546,0.304082728212005,0.966178794428319
1209,3,291544,0.0807269154210521,0.172474669175397,0.640037075902628
1210,3,292662,-0.430371436244195,0.411536236376585,0.2963837071841
1211,3,292718,0.589831468607577,0.326163135450052,0.0713960339133343
1212,3,293842,-0.0150558496993636,0.177252749720023,0.932357238575432
1213,3,293851,-0.0466516751926904,0.17780132826786,0.793180837443901
1214,3,293855,-0.015587127320662,0.174588067613121,0.928910453597873
1215,3,295047,-0.0868697700129479,0.157641827101962,0.581942603100377
1216,3,295867,-0.0769178929295533,0.157011822930157,0.624518884546063
1217,3,295972,-0.0855452386406895,0.159920613539017,0.593039784005259
1218,3,297295,-0.108977353691965,0.154805252460671,0.481919181542624
1219,3,298996,-0.108923955514153,0.153922714110707,0.47962737097828
1220,3,299045,-0.0907304361131872,0.154092832975739,0.556369513977093
1221,3,299460,-0.128737804857873,0.159319460568718,0.419607024789776
1222,3,299460,0.575391950834198,0.611702597367225,0.347532591553174
1223,3,299701,-0.0804750486788939,0.15485086481967,0.603602663311683
1224,3,302380,-0.0540636763615278,0.154294861317514,0.72625355985418
1225,3,303175,0.00864640036255437,0.304715008721736,0.977378805088977
1226,3,304102,0.233814007475646,0.306059481128441,0.445407615261383
1227,3,304825,0.331873479739147,0.160379680015636,0.039245330063648
1228,3,304927,0.390009666146423,0.308553965615452,0.207067007081338
1229,3,305013,0.236878794021993,0.169138414830922,0.16224122639981
1230,3,305065,0.198358129346798,0.179471769773973,0.269811345731617
1231,3,306151,0.209819618162987,0.346226366965971,0.544891878588324
1232,3,306441,0.377843012727494,0.215149062656532,0.0799228174919304
1233,3,306783,-0.0489086513298791,0.161654574152728,0.762410737539843
1234,3,306993,0.0827493509102138,0.160530252097999,0.606543719560786
1235,3,307016,0.0112977687376212,0.166764946588198,0.946025658179231
1236,3,307029,0.0149184026985987,0.161794209338611,0.926586647023681
1237,3,307036,0.0482022605146286,0.162843069333808,0.767400798351581
1238,3,307041,0.0199535406284521,0.160904380981764,0.901378980195573
1239,3,307046,-0.00855133283700882,0.161649078189205,0.957841032089181
1240,3,307057,-0.0521438993647527,0.15944258593723,0.743832438188414
1241,3,307149,0.123255496755506,0.1818631617304,0.498382068895162
1242,3,307230,0.230380568454652,0.437930319658442,0.599172187700483
1243,3,307241,0.169316521234343,0.43800925431466,0.699315449918311
1244,3,307244,0.187591573829813,0.434379057330986,0.666105764729756
1245,3,307245,0.187591573829813,0.434379057330986,0.666105764729756
1246,3,308240,-0.0515471795907061,0.313984325149645,0.869690342112589
1247,3,311452,0.0611212113957584,0.153187542368707,0.690137437478499
1248,3,312012,0.429983377552301,0.278195408214079,0.123093243946011
1249,3,313040,-0.337977756179654,0.539633078789181,0.5315162130975
1250,3,315795,-0.00432225983614576,0.159802099527205,0.978437069753807
1251,3,316056,-0.0541995199159127,0.312211746723988,0.862280442873663
1252,3,316065,0.282572396544951,0.312287560724969,0.366163692007692
1253,4,2228,-0.0830302422644795,0.221647566136267,0.708179341041229
1254,4,2230,-0.128806821041263,0.221106151960176,0.560563826836133
1255,4,16673,-0.171621336691864,0.273807839412913,0.531198885310175
1256,4,18219,0.136345933115472,0.191596685072785,0.477163979781904
1257,4,18231,-0.171619049141722,0.351334052713853,0.625514423426082
1258,4,20302,-0.00696330140778856,0.16777112065472,0.966916957060332
1259,4,21871,-0.0530658110241293,0.177739000797232,0.765451224135296
1260,4,22141,-0.0637217698611794,0.177711923214341,0.720132799693354
1261,4,26389,-0.340836482963087,0.359470061284889,0.343694733346907
1262,4,26950,-0.0915453999354963,0.186475389164462,0.623784660251812
1263,4,27059,0.059397346485329,0.190942149094192,0.755927150687833
1264,4,29835,0.0788317993068461,0.193346222161879,0.683723842182473
1265,4,32140,-0.0685137951260764,0.18840967757736,0.716342557469318
1266,4,34142,-0.181231700302728,0.219196471309737,0.408908798031821
1267,4,37106,0.0666384999327869,0.244945600591568,0.785739331135808
1268,4,38160,-0.0403443008515545,0.265388201880448,0.879258048349281
1269,4,38200,-0.0917352735280446,0.258929458327597,0.723335541611268
1270,4,39021,0.00664318953593934,0.27159020664328,0.980499237284426
1271,4,43687,0.411554249387365,0.346935394416076,0.236318955327727
1272,4,43708,0.351105397257935,0.349110982327913,0.315242609077041
1273,4,43823,0.458876115292899,0.326007171919924,0.160140018191947
1274,4,43887,-0.144976247983044,0.334531445021864,0.66500991660599
1275,4,46065,0.070817120552384,0.377463066794164,0.85128753253505
1276,4,48267,-0.328207986929698,0.538903343792095,0.542896684309943
1277,4,48617,0.499599935547799,0.540404479048664,0.355861440982736
1278,4,48723,0.353869926633045,0.569121925014452,0.534486399419536
1279,4,49408,0.126623142679513,0.59134645175205,0.83057178344663
1280,4,49675,-0.222730397017777,0.506188763938598,0.660195888748724
1281,4,51735,0.183767483865431,0.355732122305673,0.605766211174679
1282,4,51859,0.182391755154775,0.352488981277147,0.605173414603451
1283,4,52093,0.166009381575929,0.334924360892081,0.620441116403534
1284,4,52141,0.159208345232411,0.334933714772056,0.634836615622174
1285,4,53342,-0.239939332209667,0.287134401040109,0.403925949714349
1286,4,55290,-0.226840486243921,0.272921824638825,0.406447602099171
1287,4,56089,-0.215853237113267,0.264433346553678,0.414887077985014
1288,4,56962,-0.0621782414298577,0.256341254907901,0.808486818339621
1289,4,57719,-0.359779627294232,0.254314886846206,0.158037530178496
1290,4,60023,-0.472979515581362,0.234602920514063,0.0445481761885353
1291,4,60460,-0.508044828644473,0.236013742883695,0.0320268563134744
1292,4,61772,-0.279113366988128,0.207710604088088,0.179888831716064
1293,4,62324,-0.258627191411876,0.195916135387926,0.187659887397887
1294,4,65329,-0.111332973432374,0.187444802173693,0.552925504778434
1295,4,65934,0.0922259677019586,0.189654873684114,0.627068176301604
1296,4,66048,0.018987551554944,0.196239859300385,0.922974397340945
1297,4,66159,0.036279299397644,0.186482788939841,0.845861055296795
1298,4,66763,0.0451878354111432,0.187455886222169,0.809649725824182
1299,4,68860,-0.025305957014667,0.179875683587306,0.888198396294872
1300,4,68911,0.019896515767361,0.181234246792658,0.912643522896553
1301,4,69269,0.00204550853340058,0.179216641689677,0.990899903605212
1302,4,70023,-0.0268528071669132,0.177729007759102,0.879992215914318
1303,4,70129,-0.0450415952852077,0.176373209526389,0.798580952443421
1304,4,70552,-0.0720326847141544,0.177742979789492,0.685529566123089
1305,4,71282,0.00788106783897025,0.179828893905051,0.965068383561418
1306,4,72324,0.0167604455894215,0.181239186668236,0.926371570625671
1307,4,72434,0.0720223046318682,0.179788521277014,0.688960986407995
1308,4,72764,0.0339900365215735,0.177052820916225,0.847870752303242
1309,4,73313,0.0495914792051724,0.179095715163418,0.782019493994416
1310,4,74160,0.069970172726924,0.178407156849979,0.695151741190598
1311,4,76499,0.0617862094616508,0.171991728491769,0.719630773882536
1312,4,77245,0.0837087999250052,0.172948644485946,0.628679203949056
1313,4,77997,0.0395751566447169,0.170025171913918,0.816082226673673
1314,4,82080,0.0723164833826122,0.165631710534569,0.662661043491794
1315,4,82454,0.0617931796494788,0.167077904553529,0.711718643918839
1316,4,82701,0.0799013091551155,0.173149231674126,0.644753393665486
1317,4,83418,0.172098973041027,0.288677413685065,0.551448005342745
1318,4,83420,0.368960926763468,0.285104741082117,0.196468549575002
1319,4,83425,0.0303652671236416,0.185142041969742,0.869816623525696
1320,4,83947,0.0940067014158792,0.163055518767551,0.564623173891712
1321,4,84004,0.137726574467937,0.163042764333086,0.39883559500236
1322,4,84689,0.0875665950638751,0.162616451237166,0.590581324899914
1323,4,84692,0.0875665950638751,0.162616451237166,0.590581324899914
1324,4,84897,0.107484682566914,0.163107174934526,0.510336985994353
1325,4,85322,0.135707970904394,0.162395681433571,0.40391009433297
1326,4,85809,0.123296498868792,0.162678208700346,0.449006639756057
1327,4,86292,0.164000482714585,0.163815220317469,0.317449274480527
1328,4,86424,0.153808602122549,0.162268278214807,0.343846042361071
1329,4,86904,0.127424368920844,0.161121320611072,0.429556848338613
1330,4,90193,0.101589822014746,0.157475874625708,0.519272648004237
1331,4,90424,0.0871429244941759,0.1553161966912,0.575107259709391
1332,4,90554,0.0739096428785215,0.157075150605745,0.638262129744532
1333,4,92317,0.0456061689573528,0.158018188668355,0.773046630572691
1334,4,95478,0.191862039181013,0.156163970865465,0.220042698401907
1335,4,96178,0.19349533233154,0.155188181468539,0.213281659041157
1336,4,96325,0.195316984357488,0.155525845615681,0.210001282636625
1337,4,98110,0.192151983475586,0.155339004716286,0.216915013737263
1338,4,98128,0.171107850399087,0.154975647284154,0.270303933420893
1339,4,98837,0.194826311891852,0.15529877503509,0.210480981719654
1340,4,98990,0.194092304930713,0.156623699914858,0.216084762276772
1341,4,99543,0.235346715994273,0.155468156015946,0.13097297945933
1342,4,102509,0.178078758565799,0.154170517854061,0.248840336764904
1343,4,102705,0.175957243337431,0.153883765368693,0.253629742029623
1344,4,103444,0.167188188667928,0.154222604043018,0.279073360974835
