SNP,Chr,Pos,Effect,SE,HUG1_PGM2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
3709,6,99153,-0.319605831938174,0.423976477477447,0.451454331424307
3710,6,101306,-0.461061075883771,0.180446780384331,0.0110342126536281
3711,6,101424,-0.368257120100863,0.181593711768184,0.0433192915657823
3712,6,101439,-0.353773789775727,0.182609442737843,0.0535031059263561
3713,6,101478,-0.43169932796347,0.182134054016358,0.0183139278738445
3714,6,101479,-0.632193387711495,0.322854981470285,0.0510015583317446
3715,6,104558,0.508206214029033,0.332251234958115,0.127015289726486
3716,6,104573,0.195167694549291,0.848571618701613,0.818228447432616
3717,6,106653,-0.189985049449151,0.182368307638738,0.29823326468617
3718,6,107478,-0.311099333150872,0.180734508257203,0.0860715120467235
3719,6,107527,-0.320125288393899,0.180551527303325,0.0770841364501274
3720,6,111439,-0.147592552194083,0.195480735368632,0.450738312158529
3721,6,111476,-0.130175705266229,0.231585295745025,0.57439989326181
3722,6,111711,-0.174956872265398,0.181869538297481,0.336712579350238
3723,6,114692,-0.151792570557623,0.180980336014472,0.402191735018235
3724,6,114714,-0.140878891325101,0.181005332875722,0.436905600969777
3725,6,115037,-0.0801671176126399,0.18307041131384,0.661724286035149
3726,6,116654,-0.167177404506686,0.18071070269764,0.355540310857557
3727,6,118753,-0.114501165198852,0.205453786132773,0.577669791908843
3728,6,119386,-0.000148181395073721,0.182354919947456,0.999352099024164
3729,6,123079,-0.107102695678728,0.182651787083415,0.557997370181669
3730,6,146131,-0.020550401273735,0.183543199439883,0.910914852879784
3731,6,151731,-0.0179920099955219,0.181753724233665,0.921201486953012
3732,6,155985,-0.0454073040254507,0.195071841379758,0.816073196269941
3733,6,157270,-0.0548720409414832,0.181185620227203,0.762182664884547
3734,6,158136,-0.0402285165166449,0.184338472394286,0.827374613553763
3735,6,158910,-0.0867947193149134,0.180825117780707,0.631529932415235
3736,6,162526,-0.0807819257366873,0.181712599405521,0.656911098107867
3737,6,163117,-0.0376669001466967,0.182038732811898,0.836194018738617
3738,6,163321,-0.10537656836096,0.180902498217956,0.560598605616621
3739,6,163435,-0.0832269044689454,0.181778779233648,0.647343916280525
3740,6,164820,-0.0962868763659399,0.361447885410013,0.790092751988633
3741,6,166074,-0.190441204242812,0.182016119534485,0.296144177231735
3742,6,166669,-0.211861743516197,0.189730215868525,0.264904618362263
3743,6,167198,-0.267037299625005,0.181164967742949,0.141372590330101
3744,6,167434,-0.243490895100929,0.190050648190492,0.200968118176258
3745,6,167610,-0.255749740403801,0.209570808062492,0.223146807187437
3746,6,167690,-0.179540729148171,0.202709736393697,0.376380248396516
3747,6,167705,-0.166242810073186,0.209977548591926,0.429057339276605
3748,6,167855,0.0257279874161327,0.361481621428487,0.943299811732934
3749,6,167939,-0.170365896845671,0.187037148289633,0.36298721308634
3750,6,168223,-0.202092721295317,0.181880011034776,0.267267717532589
3751,6,168335,0.675697984918978,0.402093727653384,0.0937546250285168
3752,6,168360,0.295573541643418,0.234086623088301,0.20754220788431
3753,6,168572,-0.179144949279504,0.181138757455914,0.323344010805554
3754,6,173904,-0.424593369360447,0.181773858060337,0.020059311784302
3755,6,175273,-0.271040225912041,0.180865333328714,0.13487769000578
3756,6,178778,-0.289629829721685,0.181017439604018,0.110490791050165
3757,6,179311,-0.31330577199098,0.200524075847719,0.11908164193888
3758,6,179345,0.117837769234793,0.352226187917804,0.738162188439215
3759,6,180643,-0.327949119184424,0.180650100216472,0.0703134793982308
3760,6,183039,-0.16445831644244,0.18159591544866,0.365750576343912
3761,6,183936,-0.160866490993146,0.181554466880419,0.376193324303741
3762,6,184860,-0.0610710923772841,0.181509726453634,0.736722564782569
3763,6,187264,-0.0229398513303115,0.18160807003799,0.899554375418885
3764,6,187666,0.0738786600268051,0.188068576641709,0.694683407210274
3765,6,188423,0.0108969762995518,0.183625811343206,0.952712190064643
3766,6,188938,-0.0130270918308983,0.182493611227494,0.943132708423611
3767,6,189863,0.01044806336996,0.18177559388294,0.954197101675446
3768,6,191665,0.0675566694025456,0.189454572413638,0.721615510407987
3769,6,191802,0.177191946986164,0.362364241585255,0.6251535091362
3770,6,191937,0.0515839051712524,0.198489456592982,0.795106039895883
3771,6,192593,0.0271678955040261,0.183238462736962,0.882218098988225
3772,6,193272,0.0338445338498169,0.181400668949994,0.852102325168299
3773,6,193671,0.00589276476795442,0.182273127443551,0.974227705484515
3774,6,199005,0.110383683654329,0.181921600532183,0.544396829791608
3775,6,199448,0.112979119561049,0.18575579604768,0.543437234782638
3776,6,201624,0.125155529811436,0.184102632378022,0.497067857392656
3777,6,201882,0.155715116976866,0.182009196686445,0.392835719289191
3778,6,203342,0.265622706159689,0.182170969917733,0.145703271534332
3779,6,204006,0.191294094715352,0.180717079450153,0.290538569750964
3780,6,204440,0.216592428132544,0.18079341237322,0.231716627903711
3781,6,204681,0.157221270335907,0.180588062529772,0.384560312312262
3782,6,205945,-0.183377734699942,0.490088785495961,0.708500651179522
3783,6,208815,-0.0154922209797939,0.180978997798638,0.931831089548663
3784,6,208850,0.0125013157166952,0.181498815546312,0.945125553024119
3785,6,210067,-0.167784365314833,0.209449289098004,0.423627699560056
3786,6,211447,-0.0690648925396853,0.180721749814091,0.702571555023393
3787,6,212247,0.0198397114209309,0.180977795604547,0.912768985701033
3788,6,214251,-0.0394706602755229,0.181768633638825,0.828218608102546
3789,6,216365,-0.0448090290634185,0.181938553401307,0.80560352546816
3790,6,221588,-0.0522088567630102,0.181147833405365,0.773354130664436
3791,6,223266,-0.177863725327677,0.183597391411174,0.333323021369753
3792,6,223299,-0.143296175231643,0.181339718166825,0.429936565189442
3793,6,225352,-0.360664090038246,0.1800975889279,0.0459842253896881
3794,6,226182,-0.312294168733877,0.181478885322787,0.0861580704462454
3795,6,226781,-0.155274136764338,0.18374964473669,0.398665930125446
3796,6,226929,-0.13404282764903,0.182810089373074,0.463901519388382
3797,6,227351,-0.160285352465114,0.241588790990066,0.507466771316398
3798,6,227352,-0.199807766067012,0.188962885747839,0.291055973226323
3799,6,227356,-0.186422599998902,0.184633278416022,0.313334837064736
3800,6,229335,-0.112783881373908,0.184278753092509,0.540912783749443
3801,6,229567,-0.0722470652216657,0.180962814974362,0.689959949496678
3802,6,231725,-0.0148590829761257,0.181802146019835,0.934906021707077
3803,6,232479,0.0645065672630515,0.184434955484035,0.726733099323023
3804,6,233698,0.125659019318922,0.183479589079851,0.493877615716618
3805,6,234833,0.0957579172419384,0.180709978536863,0.596515543694509
3806,6,236114,0.0599057427040481,0.181804787411948,0.7419687947646
3807,6,240423,0.211807814665234,0.181002974604815,0.24271406432316
3808,6,240985,0.180014270204867,0.181238338777163,0.321270389579403
3809,6,242390,0.055610305999497,0.182560067445046,0.760839854601444
3810,6,244245,0.0510006779066962,0.186213863001872,0.784335275602185
3811,6,244301,0.0969839260234413,0.182312457409005,0.595084564079439
3812,6,244932,0.128251944119832,0.180909127066005,0.478835717108608
3813,6,245484,0.0514627016319826,0.184320021292355,0.78025255309879
3814,6,245505,0.0322865988252581,0.183705022038805,0.860589240514549
3815,6,245506,0.0322865988252581,0.183705022038805,0.860589240514549
3816,6,245578,-0.000103157261061415,0.182138252297312,0.999548423740145
3817,6,245636,-0.0214904003044175,0.182745937899511,0.906453750132242
3818,6,245962,0.150385551855975,0.384939555422096,0.696274504214058
3819,6,245962,0.0387619774105783,0.623954771308793,0.950499995293129
3820,6,245963,-0.22177551663528,0.471004246549704,0.63803387887802
3821,6,246705,0.166886244565611,0.180762771295259,0.356516153394886
3822,6,248124,-0.0107921048913387,0.189510707104545,0.95461947192975
3823,6,251165,-0.012935988190951,0.180843010546844,0.943015192503984
3824,6,252271,-0.0096475609666449,0.181907168115489,0.957733520742867
3825,6,253364,-0.0629183104926101,0.387626259225614,0.871149142894107
3826,6,253516,-0.133568621157702,0.198131484615325,0.500662681343669
3827,6,253758,0.0499413641513287,0.180762294006434,0.782493180200384
3828,6,255018,0.024474111618092,0.181758791828717,0.892964085362372
3829,6,255233,0.0669520325624707,0.18223419521825,0.713544153008333
3830,6,256493,-0.00873909312074483,0.180977430437751,0.961513784491183
3831,6,256723,-0.0640116185561579,0.186566701459233,0.731725114635878
3832,6,259953,0.0197701857038763,0.18149698487757,0.913321131447738
3833,6,260068,0.00305357857462511,0.182075795032283,0.986628843965547
3834,6,260462,0.0465371883453041,0.182333726853126,0.798693461957798
3835,6,261534,0.0775098085122736,0.185716363647007,0.676671867341591
3836,6,261981,-0.00234361717848583,0.182843385276547,0.989780539209261
3837,6,262244,-0.0215459906387119,0.200779896866176,0.914602829784307
3838,6,264000,0.0422070871334925,0.182859005965408,0.817590181355371
3839,6,264618,0.0142177142334061,0.180740523408169,0.937344708908032
3840,6,264756,-0.0777328842684653,0.18093357972472,0.667733399014396
3841,6,265060,-0.0410784400200321,0.18076861510831,0.820366180799679
3842,6,265378,0.066999595476675,0.188288949282543,0.722177494142412
3843,6,265477,-0.0331084226951887,0.181525964310635,0.855381793720045
3844,6,266478,-0.0402560430331147,0.181255129584698,0.824367571131921
3845,6,266518,-0.0237663632014341,0.182103384002508,0.896237064645914
3846,6,266627,0.00956598682111966,0.181318610508105,0.957954658684581
3847,6,268613,0.117374363356474,0.189916123060934,0.536952347739236
3848,6,268676,-0.0244408482762663,0.188260485441251,0.896779118564337
3849,6,268911,-0.0112200000355896,0.181289707288086,0.950685545378462
3850,6,269163,0.0308582808043229,0.181527087412318,0.865113254147078
3851,6,270091,-0.149086187870462,0.230087198496885,0.517435164798214
3852,6,270110,-0.499393517960839,0.804661082436971,0.535246271023161
3853,6,270112,-0.571605887319146,0.951616987487911,0.548446584532936
3854,6,270117,-0.214501002703495,0.407435303579283,0.598894812443903
3855,6,270118,-0.261756199560852,0.410102766008912,0.523711933184924
3856,6,270132,-0.642298646264492,0.453906840641676,0.157936814805661
3857,7,331,-0.0699192997322768,0.191678107640765,0.715498120220001
3858,7,415,0.00770820605580269,0.529767083620255,0.988399266072221
3859,7,440,0.147078024767061,0.237880830531297,0.536786549188346
3860,7,444,0.0221582455866223,0.237191404510756,0.925623488520197
3861,7,595,-0.237578157067032,0.361467533526104,0.511442046779972
3862,7,603,-0.333856027941646,0.361183620708813,0.355941377382577
3863,7,1581,-0.169522191420317,0.182885893318179,0.354596837604912
3864,7,5119,-0.191446196193115,0.180793722727468,0.290359988350164
3865,7,8780,-0.0518972908269157,0.293952706188099,0.859963275777522
3866,7,11071,-1.31968656764838,1.70829616358325,0.440325631201683
3867,7,11076,-0.197454774799746,1.53092263950378,0.897448803275628
3868,7,14747,-0.217112973322791,0.181304753688834,0.231914079264256
3869,7,16567,-0.163533700513448,0.185871891557917,0.379555694099407
3870,7,17289,0.531941392483747,0.425111600363198,0.211654306907426
3871,7,17702,0.731325970388838,0.243533462523664,0.00286415679115222
3872,7,17838,0.150553544360056,0.303464965744749,0.620121978998087
3873,7,17840,0.528853835735672,0.368760080511145,0.152417349663098
3874,7,17843,0.484053178694928,0.390872136918354,0.216393419968919
3875,7,19449,-0.154951163223138,0.31040638144118,0.617957850662609
3876,7,19450,-0.734549096236153,0.613245781704857,0.231796435579208
3877,7,19896,-0.254774868280502,0.183076148559857,0.164909747919794
3878,7,20110,-0.272360939660267,0.188378455038265,0.14911551222744
3879,7,20451,-0.252415729093475,0.180825229756255,0.163618931317452
3880,7,21017,-0.280317806812763,0.359832209710489,0.43648769376296
3881,7,21057,-0.129761513835647,0.192746904110019,0.501246384612886
3882,7,21710,-0.169656011221771,0.18951934199721,0.371294982655152
3883,7,23383,-0.202013402361895,0.180944326418325,0.26499339258563
3884,7,27344,-0.173980764684489,0.181302503332629,0.337905370546582
3885,7,27845,-0.162784153013097,0.181116505878656,0.36938174279227
3886,7,28799,-0.253230444779463,0.182611612471409,0.166403459045566
3887,7,29465,-0.189052986461145,0.183270436923378,0.302988265716001
3888,7,29523,-0.177487756133245,0.183459578728439,0.333982056340722
3889,7,31914,-0.164531815794893,0.182508762556979,0.367936711944438
3890,7,32249,-0.0890571365553872,0.184018047939109,0.628715268897417
3891,7,33274,-0.119233324360559,0.182315925763294,0.513542181710273
3892,7,33393,-0.181199399339203,0.183383716035111,0.323785932166924
3893,7,33441,-0.151391620407943,0.182840962071287,0.408232084879833
3894,7,34423,-0.0739168201997494,0.183482006915064,0.687298057514217
3895,7,34691,-0.155856147702392,0.182439447614309,0.393523846946507
3896,7,34805,-0.0736512383138715,0.183580416687549,0.688520536198316
3897,7,34808,-0.0831051441150975,0.183292882920995,0.650538728679089
3898,7,35435,-0.179047741352115,0.182566982248091,0.327400742783969
3899,7,35488,-0.171987846492456,0.182418897881532,0.346418729992409
3900,7,35577,-0.158286511916062,0.188679394710805,0.402083145479797
3901,7,36074,-0.214943631202282,0.180798986672297,0.235296182506499
3902,7,36180,-0.152921949379167,0.181685196148955,0.400533376784689
3903,7,37288,-0.229268139732976,0.180569021099367,0.205028575496635
3904,7,41301,-0.162714081653627,0.183106029703875,0.374805411208766
3905,7,42627,-0.211862041492819,0.181241583068614,0.243213223223491
3906,7,43266,-0.0648462072516873,0.208665732242157,0.756161963987568
3907,7,43683,-0.129076412978273,0.181920097806462,0.478468640150564
3908,7,45345,-0.19003465690734,0.205665835736956,0.356118943633061
3909,7,45353,0.0970885174184737,0.364318267912311,0.790014621304142
3910,7,45353,0.731410556373705,0.682402450310522,0.284534451602059
3911,7,45565,-0.266954640816266,0.181247793203968,0.141676855966973
3912,7,46270,-0.241975844308346,0.191198063567875,0.206499294267855
3913,7,47250,-0.277851308315745,0.180957108802165,0.125568141988869
3914,7,48435,-0.184414490420607,0.181128083783544,0.309306769685449
3915,7,50874,-0.263903929249092,0.182771784374608,0.149654402229598
3916,7,53407,-0.13446186920985,0.180836469121498,0.457640308862311
3917,7,53416,-0.133689567831818,0.180840941464646,0.460236757736547
3918,7,53455,-0.150966162397492,0.181055253518686,0.404950415984622
3919,7,53544,-0.100102723413621,0.182971807276783,0.584660048403141
3920,7,53637,-0.116825754610099,0.182940773647708,0.523498074549481
3921,7,53662,-0.109396235705383,0.182257567015213,0.548738909410519
3922,7,53700,-0.116279241048455,0.181944543114561,0.52317777449822
3923,7,53702,-0.116279241048455,0.181944543114561,0.52317777449822
3924,7,54897,-0.0830668721613751,0.180995279118738,0.646556146469928
3925,7,55912,-0.146042343784291,0.181949071326607,0.42271419560078
3926,7,56225,0.239236367061154,0.267213156684791,0.37123595967842
3927,7,62689,0.0225438135828059,0.182265083578627,0.901633534557391
3928,7,65725,0.0726345445078328,0.181039370467388,0.68850933537121
3929,7,66339,0.15385233538759,0.182724679853941,0.400363671066127
3930,7,66622,0.106406676119731,0.181120633340727,0.557249833064577
3931,7,68513,0.0929790949312447,0.181223133706576,0.608227368444266
3932,7,69394,0.269557133827568,0.54431536715201,0.620751294988873
3933,7,69396,0.689750639030744,0.438294340804688,0.116449017515913
3934,7,70413,-0.0328873636487639,0.181621010094109,0.856411161861278
3935,7,73728,0.463663797478066,0.358242177881381,0.196416603093107
3936,7,74414,-0.0679836671263911,0.182244754120628,0.709346310989494
3937,7,80505,-0.0863468488280223,0.184337289876109,0.639775022287542
3938,7,80602,-0.00883983356439932,0.555658090344358,0.987316165597116
3939,7,80604,0.276313883396075,0.549580114714677,0.61543760640569
3940,7,80608,-0.404350887859739,0.422072683298765,0.338712144565588
3941,7,80609,-0.166799194806886,0.41924716486807,0.690978241837483
3942,7,83968,-0.323708909285794,0.180227605490482,0.0733317284317765
3943,7,84763,-0.252039856431828,0.406838358657186,0.535981007684911
3944,7,87147,-0.424457389662335,0.179573914478104,0.0186349696570623
3945,7,87586,-0.43703878173386,0.194030064807827,0.0249090473441595
3946,7,87833,-0.445165916278049,0.181084427102907,0.0144379836962047
3947,7,87999,-0.445320582411821,0.179937069008886,0.0137975767742246
3948,7,88913,-0.509655240192371,0.17971624579189,0.00483328476544858
3949,7,89733,-0.00824596201001349,0.474068209598546,0.986132089716637
3950,7,90591,-0.489746998244708,0.179406930814946,0.00665469304306254
3951,7,92844,-0.202479954985478,0.181361373540337,0.26499116701418
3952,7,98223,-0.284907012409908,0.180597948283918,0.115558704300922
3953,7,101935,-0.256244865248266,0.180719556854297,0.15709788021782
3954,7,102167,-0.269256716118136,0.181484818602316,0.138798821027878
3955,7,102487,-0.731112183425951,0.735089381334858,0.320617223740893
3956,7,103626,-0.267491882718582,0.180929255562967,0.140183490739317
3957,7,103929,-0.28550982290911,0.180854116861576,0.115306332585975
3958,7,105525,-0.298228993458786,0.180283447308113,0.0989711195100187
3959,7,109520,-0.288984320462967,0.180103541781171,0.109488125909163
3960,7,109762,-0.271971789880481,0.180671653174882,0.133131604697498
3961,7,112259,-0.189122250212164,0.203394319355393,0.35309424438567
3962,7,114462,-0.283788988463404,0.180620157636307,0.117033871822633
3963,7,115291,0.0698073434554889,0.389469223130384,0.857854347825315
3964,7,115293,0.0367054154416433,0.39343052607284,0.925721497167423
3965,7,115294,0.058816805556889,0.397735702668307,0.88252259810375
3966,7,115759,-0.289718233852552,0.181881865776826,0.112079343333824
3967,7,120910,-0.228468432986528,0.180580456822973,0.206638051263073
3968,7,121864,-0.175842649424571,0.182022761019954,0.334681729716071
3969,7,122646,-0.265417385591088,0.18198689279927,0.145607815962393
3970,7,128719,-0.10930874301451,0.182750843874041,0.550136819136313
3971,7,129502,-0.150295933804247,0.180553639985593,0.405736358382045
3972,7,129866,-0.146304557894145,0.182907257102318,0.42431604553822
3973,7,130581,-0.171567011693847,0.182297032495399,0.347276760470781
3974,7,131402,-0.195245542002625,0.185738681661318,0.293893131509738
3975,7,131475,-0.159539227538915,0.182082780933128,0.381522246968002
3976,7,131572,-0.116555562621656,0.180618583589023,0.519143419631458
3977,7,133091,-0.139483623634526,0.180578217939923,0.440377977451026
3978,7,134263,-0.121709739307743,0.181375772328785,0.50263619662203
3979,7,134556,-0.169034081725047,0.181268289322225,0.351711547543333
3980,7,139381,-0.174411444835895,0.180739793284323,0.335212228378849
3981,7,139844,-0.192005871008582,0.182763869839107,0.294175721985771
3982,7,140293,-1.34040306529773,0.529726662373499,0.0118283592367502
3983,7,140294,0.749952725568195,0.992379321862136,0.450326000945173
3984,7,140416,-0.174920641580041,0.184159387260246,0.342847007471092
3985,7,140907,-0.176391623624778,0.180737201204485,0.329754414070689
3986,7,142582,-0.117103057124827,0.181639246620204,0.519539515343565
3987,7,142616,-0.126279130650781,0.18089879635186,0.485596071171625
3988,7,142656,-0.160666241337152,0.180801549917287,0.374805420900664
3989,7,142710,-0.148505856522351,0.180569193262123,0.411386342807819
3990,7,142737,-0.147446480966578,0.180819199367287,0.415372641686397
3991,7,142798,-0.13047587674147,0.180870396734233,0.471154652987154
3992,7,142863,-0.114050421587736,0.180947477643369,0.528908919537337
3993,7,142935,-0.078188451981801,0.180975771866327,0.665977407716889
3994,7,144443,-0.167411426339393,0.181170551671996,0.356089261064075
3995,7,149219,0.0470320853568989,0.180963563235442,0.795093899181569
3996,7,149745,-0.0295557104650719,0.181226635270428,0.870543249436979
3997,7,153512,-0.0685786890005052,0.18119670223061,0.705304179526147
3998,7,154206,-0.0535910883757941,0.18121101500257,0.767603619483522
3999,7,154349,-0.0641481749933197,0.18171984798885,0.724294729922684
4000,7,154579,0.264682530224556,0.37593950783002,0.481861969363014
4001,7,158616,-0.0132522231258564,0.181513029938839,0.941839699934271
4002,7,159017,-0.0708029636536644,0.188049540812906,0.70676228469287
4003,7,159442,-0.074777163535451,0.181702567400716,0.680929237564541
4004,7,163135,0.45774281591781,0.370327148873201,0.217261890468584
4005,7,163315,0.104955507462364,0.214657953088046,0.625185677175131
4006,7,164509,-0.0194807921579147,0.181046300788612,0.914373205664571
4007,7,166144,-0.108247302995286,0.184455416019746,0.557680872014908
4008,7,166200,-0.0979752541285475,0.58597707154509,0.867308573845281
4009,7,166202,-0.0549003522014364,0.297397994605807,0.853646993848952
4010,7,166259,-0.098446067269723,0.190095160035489,0.604867922159467
4011,7,166833,-0.119482564130596,0.181379967298297,0.510491029965681
4012,7,169205,-0.0351947968606473,0.18416103306047,0.848550210406951
4013,7,170660,0.136980866043685,0.307514932921533,0.656271536343434
4014,7,170661,0.249996287536283,0.320010732688497,0.4352013034987
4015,7,171892,-0.0996122575262274,0.181514617979574,0.583500850858784
4016,7,173129,-0.079726861942607,0.322210808794169,0.804713929594929
4017,7,174147,-0.0366232914968126,0.181308847350209,0.840037805583441
4018,7,175201,-0.0142953242434019,0.181022014129708,0.937101162150178
4019,7,175569,0.0353292195277897,0.18097965281307,0.845340075702482
4020,7,176862,0.100429790841074,0.181171787397404,0.579700884196122
4021,7,178295,0.0940241678005795,0.181431030251434,0.604617990467332
4022,7,181053,0.259355757422443,0.18086782772867,0.152471199028679
4023,7,181165,0.245042392594903,0.180578893452104,0.175653834997531
4024,7,183625,0.223971851371141,0.180816627093325,0.216291343757382
4025,7,191252,0.235626472350266,0.181005797537599,0.193846601877025
4026,7,191676,0.185070161927584,0.181454472467823,0.308461972280637
4027,7,192137,0.202828247923321,0.180997668010461,0.263214646232507
4028,7,192700,0.246477683053567,0.180642011342105,0.173293967206299
4029,7,196064,-0.155049858334072,0.181055498228323,0.392376046023287
4030,7,197274,0.0874912163178125,0.181230874449741,0.629564618146626
4031,7,199802,-0.0451688044784056,0.181851526370612,0.803982617823203
4032,7,201855,-0.0223491531734514,0.184378685199276,0.903591038886368
4033,7,202039,0.0353470137967703,0.182792643009407,0.846778708357109
4034,7,202122,0.0273015549676335,0.182589976661816,0.881225686992972
4035,7,202957,-0.0365207405586603,0.183920646624949,0.842715059828246
4036,7,203677,-0.00834100361517155,0.182568899317839,0.963585654347661
4037,7,203971,-0.109638174141275,0.41171615058005,0.790167084223117
4038,7,204417,-0.00501957614100534,0.188513751375291,0.978772197609214
4039,7,205155,0.346917824623874,0.420557391159718,0.409985391527921
4040,7,205675,0.0524608719085219,0.181607981186315,0.772851374740734
4041,7,206341,-0.284314539839966,0.271409894539151,0.295564219240341
4042,7,206511,0.0505783612826809,0.184734474605573,0.784406515977277
4043,7,206991,0.0208298481380012,0.181390450532995,0.908641739616512
4044,7,207921,0.0178158658244174,0.181391360073041,0.921815070541804
4045,7,208767,-0.018566048030523,0.236436116634526,0.937455266779275
4046,7,208986,-0.0604172457655562,0.182160697019429,0.740335250830766
4047,7,209438,-0.0365957265499414,0.181856986130587,0.840631863163369
4048,7,225148,-0.00235997263719076,0.181612130875485,0.989639461128886
4049,7,226323,0.00467494949622427,0.181461095571615,0.97946107509516
4050,7,227872,0.206609616699398,0.185097945599415,0.265088158649615
4051,7,229363,0.133774762247728,0.182795925934433,0.464760501903533
4052,7,229656,0.123584327089709,0.182631102519192,0.49904691472755
4053,7,229803,0.152504649486528,0.184351666293482,0.408655055274087
4054,7,230082,0.147818426171483,0.191989617481185,0.441856770808422
4055,7,230481,0.187834714023414,0.182367288153652,0.303724443977166
4056,7,230937,0.170686175043663,0.182558814646743,0.350445266467351
4057,7,232131,0.069300250024578,0.187348416989395,0.711678540669267
4058,7,233940,0.125972172876155,0.183130339329626,0.491978465510211
4059,7,234570,0.145173196565101,0.182744796662579,0.427494015625626
4060,7,234702,0.12908423610945,0.184010835972932,0.483451095207115
4061,7,235464,0.110455208667728,0.182978524025718,0.546463251436689
4062,7,235726,0.147487785221906,0.182580842124274,0.419752939214501
4063,7,236277,0.0570285816905597,0.202631623261574,0.778538082263832
4064,7,237753,0.179178041074424,0.181997526487478,0.325540041836793
4065,7,238084,0.166676048831556,0.182031174685572,0.360477861632591
4066,7,241273,0.173997615705951,0.195803909639559,0.374806021423106
4067,7,241711,0.163357501036849,0.185028998621536,0.377904577237273
4068,7,247290,0.274221296917711,0.184689431172565,0.138497216011193
4069,7,247666,0.22857588457507,0.182529554377015,0.211301331087469
4070,7,249982,0.149862542456115,0.182919755984261,0.413179322801674
4071,7,250183,0.143597491388901,0.182624857169847,0.432220655065315
4072,7,250680,0.13163921236418,0.182650383012647,0.471560731874574
4073,7,255972,0.244146302839807,0.183314163621919,0.183769969905538
4074,7,257392,0.436407571288963,0.20870157640971,0.0372372212597037
4075,7,257488,0.33628994804732,0.192722164358427,0.0818643257861199
4076,7,257571,0.345515167463466,0.191858689420037,0.0725746161105901
4077,7,260913,0.427355842726772,0.181835920104288,0.0193118523933833
4078,7,266540,0.394197797937017,0.183306285020739,0.0321952954717611
4079,7,267569,0.381662403765081,0.18502885339685,0.0398704639136107
4080,7,272144,0.499109564687456,0.181215828644174,0.00618772222868068
4081,7,272225,0.419277729672732,0.181015132542928,0.0211163802247942
4082,7,272227,0.414760221448378,0.18048773119853,0.0221461126666593
4083,7,272365,0.452520301511126,0.186672740917774,0.0158465157709851
4084,7,274400,0.193738750603051,0.192864576880891,0.315810056620797
4085,7,275338,0.161173833438206,0.184047331764775,0.381778041202171
4086,7,276571,0.0737078714296299,0.181794753113384,0.685395663027604
4087,7,281605,-0.180376166738734,0.447986220534255,0.687458449285851
4088,7,283774,-0.0483989221893038,0.182476746568295,0.790984508209411
4089,7,284360,-0.0108730291279146,0.182354001828015,0.952487297216312
4090,7,284441,-0.0249624521986453,0.181032990149586,0.890406788715419
4091,7,293925,-0.131125815388405,0.181357179460636,0.470143166502167
4092,7,295079,-0.0335153809209529,0.18073330447812,0.85298958725071
4093,7,300508,-0.0639183633412451,0.18461678650843,0.72938226960924
4094,7,301066,-0.0735695271058876,0.181987362140761,0.686269113800988
4095,7,307179,-0.599692954931546,0.396207695761647,0.131026610403613
4096,7,307181,-0.472430673367244,0.212894944918791,0.0271166819563938
4097,7,307209,-0.720582653371556,0.383107812187332,0.060810183546895
4098,7,307221,-1.03682623927691,0.415694179353029,0.0130807428759175
4099,7,307361,-0.115294930515744,0.181215453939165,0.52503802398284
4100,7,308037,-0.123401451990909,0.183193018443144,0.500997314702096
4101,7,315634,-0.0542347091972618,0.182736983897329,0.766800558638578
4102,7,316663,0.0387041669643634,0.185178975714553,0.834561372569202
4103,7,319571,0.889827267142788,1.2063447014683,0.461233770005388
4104,7,320913,-0.00192821962940104,0.18275975306276,0.991587979061373
4105,7,321449,-0.0316851938202597,0.183334048129396,0.862885948319298
4106,7,321504,0.246020185474788,0.46267357874452,0.595243336176621
4107,7,321504,-0.108489732837455,0.251079544265572,0.665937583162569
4108,7,321718,-0.0763586789254269,0.184363337137988,0.67899752117458
4109,7,321749,-0.0789881925577127,0.185884267213139,0.671145068254766
4110,7,323123,0.0360105171057113,0.181233339060996,0.84261417488542
4111,7,323836,0.0465575913287255,0.181152197679895,0.797322216826231
4112,7,323883,0.09695032548032,0.181703188398885,0.593978842522899
4113,7,323971,0.0562374380091942,0.181514151270574,0.756877626890519
4114,7,324357,0.0411740792520507,0.182114907290565,0.821263468692176
4115,7,324640,0.039360138654056,0.181610165827281,0.828544963091772
4116,7,326269,-0.720027729539829,0.366396401164266,0.0501794461868631
4117,7,326640,-0.0648697187809505,0.18209536268928,0.721873381987335
4118,7,329449,-0.00570977292170374,0.1831080766712,0.975141595660191
4119,7,331193,0.0184654531364535,0.182716091432988,0.919559489981669
4120,7,333120,-0.0861731058063226,0.181698368272224,0.635604454103937
4121,7,334340,0.0733946494933249,0.182155912994923,0.687249418333323
4122,7,335451,-0.0934412390495526,0.181769052118718,0.6075276922638
4123,7,335555,-0.112965466531542,0.181824417688608,0.534810634647315
4124,7,335709,-0.0742772731384684,0.181794096587792,0.683096295143402
4125,7,336457,-0.184783894482455,0.183439170445164,0.314465901001525
4126,7,336790,-0.146260954710464,0.188522495313284,0.438370247123519
4127,7,336889,-0.193801785189314,0.186454898115598,0.299328739936509
4128,7,337273,-0.177844205170132,0.182549741256154,0.330612810723998
4129,7,338130,-0.107210499413479,0.182860238946417,0.558050321461344
