SNP,Chr,Pos,Effect,SE,MID2_WSC2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
2676,4,1471998,0.145627954439669,0.0918492137947015,0.113745614917925
2677,4,1472661,0.111544378861015,0.0925959644966126,0.229151099756566
2678,4,1472720,0.104490093240601,0.0923380835758061,0.258569338542858
2679,4,1474060,0.125268507178379,0.0924680744222065,0.176372632937536
2680,4,1474141,0.115669596166563,0.0925337667586818,0.21211818388784
2681,4,1474602,0.0713280155126608,0.0944467907902724,0.450621151479445
2682,4,1475645,0.121860012594403,0.0926454796711878,0.189250436967023
2683,4,1480211,-0.0453692387987752,0.0935397750003224,0.627958634270706
2684,4,1480835,-0.0564230890756594,0.092944576702811,0.544200253156103
2685,4,1481504,-0.0505005792840829,0.093119917146452,0.587941853688951
2686,4,1483867,-0.0227166715225811,0.0939552645728012,0.809089647827308
2687,4,1484599,-0.0577767571550183,0.0942020590024771,0.540054483960543
2688,4,1484621,-0.039246433686893,0.0948685126396018,0.67935021882722
2689,4,1484733,-0.0459508527906258,0.0924233733316512,0.619373164763759
2690,4,1484992,-0.0183787234133086,0.0929318535881223,0.843342297463184
2691,4,1486897,-0.0324529282981083,0.0929770368845149,0.727265583221392
2692,4,1488575,0.0138427898402524,0.0927354155105581,0.881424345981806
2693,4,1489057,-0.0159461975712185,0.0924337113947516,0.863131571498949
2694,4,1489545,0.00316446395680003,0.110335248873276,0.977135660631622
2695,4,1490851,-0.0427326565930792,0.0921241902409571,0.643034502890071
2696,4,1490904,-0.0441800183089072,0.0997125443881433,0.657983741928983
2697,4,1491666,-0.0837768836169953,0.091570673216348,0.360875095690327
2698,4,1492451,-0.0957498714313356,0.0917242114714654,0.29725120397305
2699,4,1492707,-0.125735677113954,0.100097640964311,0.209899438050054
2700,4,1492707,0.00849063483989787,0.210414988369443,0.967835426299714
2701,4,1493150,-0.0825663465794293,0.0914624539781231,0.367282198379886
2702,4,1493956,-0.0526365468683982,0.0908457179195836,0.562684879330629
2703,4,1493975,-0.0579719171449765,0.0909160215548192,0.524119810910038
2704,4,1494081,-0.0561608418228846,0.0906523108586433,0.535974064188997
2705,4,1494542,-0.0263756303167032,0.0922165768615383,0.775031863112446
2706,4,1494612,-0.0318147164642261,0.0917620560831836,0.729016648509896
2707,4,1494869,-0.0300767207475164,0.0915271870805913,0.74264557261932
2708,4,1494944,-0.0492250668460353,0.0915036845193691,0.590945590720305
2709,4,1494974,-0.0653726894322558,0.091514097064694,0.47548561724469
2710,4,1495032,-0.0271907258109156,0.0916147742338035,0.766798253533089
2711,4,1499852,-0.120568041977511,0.0933915981703354,0.197550390555477
2712,4,1499970,-0.0774480623486609,0.0952346625382077,0.416632090711414
2713,4,1501685,-0.0393465728904024,0.0909442565111831,0.665536928989771
2714,4,1501834,-0.0248997820138683,0.091967648861068,0.786745393025191
2715,4,1503576,-0.0683270825601147,0.090142615557858,0.448963481638484
2716,4,1504976,-0.111028141809979,0.094833051922749,0.242479066774719
2717,4,1505243,-0.0765581081742627,0.0904710505376037,0.398005171326494
2718,4,1505373,-0.0831770666945394,0.0922811146885825,0.368019776162135
2719,4,1505397,-0.124520498694945,0.0948035829286086,0.189881812790737
2720,4,1505683,0.0895572233710995,0.1120765650584,0.424786093516328
2721,4,1505691,0.0298800937820776,0.147429948807169,0.839507265151286
2722,4,1505703,0.094397206175616,0.177781621158817,0.595771531121985
2723,4,1505869,-0.160485005232752,0.0934885526604526,0.0869245097289878
2724,4,1505904,-0.138655216851104,0.0934116698598247,0.138609581619839
2725,4,1506371,-0.0668882092502202,0.0903973036815262,0.459830708020093
2726,4,1506383,-0.0914354180442707,0.0910432417555606,0.315918306521861
2727,4,1506424,-0.0505975491855305,0.0912402222964048,0.579551539970408
2728,4,1506930,-0.0837263592654862,0.090182881346994,0.353831208271929
2729,4,1507893,-0.0440647284883547,0.0914324302254717,0.630148915042085
2730,4,1508550,-0.0659388047912908,0.0902445240100825,0.465466506410905
2731,4,1508644,-0.0757910202060216,0.0902093738264356,0.401382936755476
2732,4,1510975,-0.106622569139595,0.090378109440003,0.238898525652291
2733,4,1512432,-0.0550263469440417,0.0906870533276671,0.544392405288033
2734,4,1512726,-0.082352205102653,0.0902733054252989,0.362257481970502
2735,4,1513542,-0.127151898851061,0.0917777111423868,0.166794768330072
2736,4,1513733,-0.07154671404086,0.0903916320794008,0.429172587484611
2737,4,1513956,-0.0574989285428185,0.181666751663394,0.751804252002128
2738,4,1514408,-0.0681555796759428,0.09074912942874,0.453133235056895
2739,4,1514885,-0.114802546130452,0.092652606900626,0.21614486685025
2740,4,1515034,-0.08670628576452,0.0914240186238981,0.343576075149442
2741,4,1515708,-0.0801488097590025,0.0908119826162359,0.37806403031217
2742,4,1515742,-0.0795861068622888,0.0929801447967898,0.392607538441253
2743,4,1517320,-0.0695579827054342,0.090308216614722,0.441679377916114
2744,4,1517680,-0.159976055859063,0.158182100517662,0.312545916250115
2745,4,1517858,-0.061691800903736,0.0925523407005413,0.505487859259339
2746,4,1519301,-0.115292366491388,0.0940321952032566,0.220980364003041
2747,4,1520148,-0.0837082746024577,0.0899217051356224,0.352540569698539
2748,4,1520501,-0.0886092194014755,0.0898254485950572,0.324583046206272
2749,4,1521315,-0.0782104610090221,0.0901132599794164,0.386031649926724
2750,4,1521582,-0.0744972915473198,0.0900307266454337,0.408532473421186
2751,4,1521747,-0.0683583956369753,0.0912940601801473,0.454493527295436
2752,4,1521818,-0.114251397416576,0.138164331429263,0.408838768286113
2753,4,1522428,0.0872380560629429,0.107054840340913,0.415683973040578
2754,4,1522507,-0.0696458436967058,0.133773553916558,0.60295448992845
2755,4,1522714,-0.0725775734545484,0.0975680744946587,0.457452386347377
2756,4,1522717,-0.0785373774707741,0.0980728972792837,0.423782535966849
2757,4,1522735,-0.0934807347578219,0.0965939852000546,0.333821962264944
2758,4,1522862,-0.0682863448444905,0.0900446777031976,0.448741089246452
2759,4,1523350,-0.0919377965239273,0.0952033409815834,0.334855801886378
2760,4,1523440,-0.188924056891033,0.219713126152514,0.390445967437767
2761,4,1523444,-0.104786477624272,0.184888850656276,0.571241572659292
2762,4,1523446,-0.0887733390692755,0.184290800043078,0.630315793019691
2763,4,1523482,0.0672188306982848,0.219914004133816,0.760043991099809
2764,4,1523491,-0.06530643706561,0.193085223716165,0.735393974463302
2765,4,1523500,0.0387774636114777,0.200056179027083,0.846418236916953
2766,4,1523584,-0.152987352951901,0.302087334875091,0.612868035305095
2767,4,1523587,0.0200246134444217,0.310535834411899,0.948621294458004
2768,5,8786,0.162139186923871,0.0892360922464438,0.0700697519275996
2769,5,9566,0.15454296359787,0.0896160432050194,0.0854928059127282
2770,5,11033,0.113608716952953,0.0891608615685197,0.203430967110221
2771,5,11244,0.137158328504644,0.0893179471980101,0.12552766164883
2772,5,11370,0.11214252024116,0.0893091040483039,0.210067123235268
2773,5,13215,0.0440299610155492,0.0892382795763751,0.622038428374428
2774,5,13449,0.0182712793600592,0.090899429415903,0.840810090607933
2775,5,13572,0.0034006172001142,0.17741658190167,0.984718381274134
2776,5,13639,0.0162511140283525,0.0890323893318734,0.855271311856231
2777,5,13690,0.015535937239267,0.0895624918148381,0.862385541864917
2778,5,14028,0.0282128818531888,0.0891395904234951,0.751808388438837
2779,5,16072,0.0319684407211853,0.0931697796932544,0.731712223004123
2780,5,18746,0.0321380825272011,0.0909365204338322,0.723990349273653
2781,5,18800,-0.00437317539938315,0.0901067538229575,0.961318697521891
2782,5,18904,-0.0150833482776118,0.104087116250273,0.884863993561875
2783,5,18920,-0.162794831571989,0.255462463585809,0.524371582631412
2784,5,18994,0.077139510288375,0.108115617243925,0.476013471458104
2785,5,19045,-0.0270925757976936,0.177427521840562,0.878724799634987
2786,5,19049,-0.0270925757976936,0.177427521840562,0.878724799634987
2787,5,19051,-0.0482815824950524,0.177431485151162,0.785693490491894
2788,5,19082,-0.120299428548718,0.177418223694778,0.498180620738172
2789,5,19084,-0.112128880821817,0.177517180625627,0.52802386791962
2790,5,19368,-0.0271691879199146,0.0903806027776974,0.763889926951919
2791,5,19504,-0.226487020433389,0.121054892340298,0.0621798417818699
2792,5,19513,-0.209119698326901,0.123905780144812,0.0923460463480292
2793,5,19517,-0.250971550862534,0.127440883148034,0.0496983347861323
2794,5,19542,0.00731914869888239,0.160789835303227,0.963718596148652
2795,5,21341,-0.279463537795766,0.366061696423309,0.445715191499224
2796,5,21342,-0.0987584499752032,0.331246044375134,0.765769981794016
2797,5,21355,-0.22563664339753,0.318120649127827,0.47861887479071
2798,5,21358,-0.691562069874081,0.512008538971612,0.177661666716311
2799,5,21504,-0.447612249070628,0.241002316639304,0.0641019377770877
2800,5,21509,-0.477789287493895,0.250176899612366,0.056968489686573
2801,5,21529,-0.453502894730288,0.202469610710933,0.0257221862427565
2802,5,21532,-0.462977429701008,0.205517711004496,0.0248893316628001
2803,5,21533,-0.477703381753142,0.209352520792412,0.0230950695763559
2804,5,21552,-0.349608488973201,0.257112482958679,0.174777161875612
2805,5,21558,-0.235209936634541,0.240155250196574,0.328049245196999
2806,5,21954,-1.31742296862113,0.839856762599055,0.117630531184972
2807,5,22497,-0.1021281255521,0.130417703468533,0.434102339039824
2808,5,22502,-0.0965908743262327,0.133575707371776,0.470086812041018
2809,5,22536,-0.161901624455122,0.177263057319153,0.361686585674429
2810,5,22625,0.102908797857012,0.180778020755571,0.569545110864367
2811,5,22635,0.0846577253640204,0.178183957908547,0.63499942024149
2812,5,22638,0.0394556323506619,0.195222061629691,0.839949951817813
2813,5,22854,0.203000548312247,0.262139572883556,0.439213404643834
2814,5,22881,0.253503738133549,0.190701708821772,0.1846006352683
2815,5,22883,0.226329997578958,0.185574741140655,0.223424572827751
2816,5,22917,0.0894017617093201,0.178779141790626,0.617338648656488
2817,5,23224,-0.00659045475250558,0.0972755905511262,0.946022730229276
2818,5,23230,-0.0879098705869671,0.106924576159863,0.411536775532301
2819,5,23574,-0.0341033751985107,0.0888153432816098,0.701223955410254
2820,5,23653,-0.059829278605956,0.0886511631395371,0.500191053253471
2821,5,24002,0.000608849158172588,0.0890844813316898,0.994550749767282
2822,5,24122,0.00453582435365976,0.0894658515448319,0.959594091938481
2823,5,24148,0.00887218584499336,0.0903732676273661,0.921850896487092
2824,5,24163,-0.0147976313895539,0.0906349816252008,0.870402253714225
2825,5,24234,0.0411940885778898,0.0894535952897536,0.64543524574836
2826,5,24246,0.0458495868935154,0.0893152631407376,0.608030804235333
2827,5,24270,0.104037922429161,0.0971414803320051,0.284903924875586
2828,5,24278,0.0335966652893552,0.0893193199540722,0.70703797619665
2829,5,24388,0.00170324571424479,0.0901785832951542,0.984941542398892
2830,5,24487,-0.0175912261643914,0.0895872189682281,0.844442445569315
2831,5,24650,-0.0152439568953035,0.0890920738164303,0.86424049614546
2832,5,24820,0.0274729769401631,0.0888260490763398,0.75728368626902
2833,5,24909,-0.000885238917567742,0.0892095096698702,0.992088211182623
2834,5,25103,0.00759452948598704,0.0891174263180564,0.932135316314278
2835,5,25397,-0.205237047285646,0.174110034294611,0.239280595417105
2836,5,25397,0.155815753057519,0.332130865594865,0.639259445767966
2837,5,25485,0.00863114008965651,0.0929070651666777,0.926035077289586
2838,5,26058,0.0279095567039295,0.0892254869304588,0.754618823452133
2839,5,26197,0.0492345345620549,0.0886779806096072,0.579105513236592
2840,5,26417,0.0650186939300848,0.088777653340698,0.464424598668926
2841,5,27428,0.0395898835185801,0.0889329110050386,0.656472851460032
2842,5,30505,-0.0298459707091164,0.0889605398574536,0.737449706327137
2843,5,31263,-0.0286307933526296,0.0898579841086693,0.750201074700589
2844,5,31451,0.0400891333344442,0.0965122367256715,0.678117019200425
2845,5,31466,-0.0524436488523801,0.219925391465946,0.811661856839637
2846,5,32038,-0.062302694029148,0.088654695901384,0.482670474142216
2847,5,33720,0.0623195795498858,0.0899250512792599,0.488754640448932
2848,5,33814,0.00264149818935716,0.0898490894802493,0.976562764174722
2849,5,33851,0.00705247653860541,0.0907268542418162,0.938084432224991
2850,5,34324,-0.041213756167867,0.0909096456472998,0.650576325991449
2851,5,34350,-0.0512849658680241,0.0896950618612304,0.567841546631634
2852,5,35048,-0.0200804910791703,0.0888386468436825,0.821306350200462
2853,5,35579,-0.00112070101673775,0.0897279217195454,0.990041743198162
2854,5,35901,0.0229354934758947,0.0901513585600231,0.799326222742876
2855,5,35947,0.0125831876499807,0.0896010834255639,0.888395879934105
2856,5,37398,0.0351623762235092,0.0965751492337125,0.716006234769404
2857,5,38037,0.0435966703145679,0.0919906377668353,0.635846323881734
2858,5,38200,0.0394686342827009,0.0887001744893673,0.656616451730534
2859,5,38263,0.0249037102036784,0.0887262913826349,0.779120152048488
2860,5,38427,0.0379607612488043,0.0889377317466013,0.669767695836342
2861,5,38677,0.013107620082172,0.0887223038268074,0.882634206546733
2862,5,39894,0.0106196350546686,0.104357354247703,0.919003199436928
2863,5,41075,0.0261944230720101,0.0891625416937862,0.769096517298172
2864,5,42051,0.0271005314383,0.0892006923493142,0.761447639424103
2865,5,42740,0.0490370405238242,0.0886866501936517,0.580664938506063
2866,5,44304,0.0488453205566034,0.0889346241402597,0.583196749982919
2867,5,44612,0.0714778512214543,0.0889531630722986,0.422200662232852
2868,5,45702,0.0584570357387157,0.090699609549823,0.519661721952149
2869,5,46084,0.110003973340926,0.0888093360722688,0.216296966236194
2870,5,49920,0.141922554420368,0.0893336109924577,0.11302779629063
2871,5,50949,0.0973636166367177,0.0916845767754085,0.288988415253072
2872,5,53073,0.117093612521611,0.0900974476228403,0.19457486237865
2873,5,53535,0.12681019724573,0.08958445680402,0.157792474019206
2874,5,53964,0.139463002694765,0.0896278121130639,0.120598511362982
2875,5,57276,0.11966445268465,0.0894756239327052,0.181954086315102
2876,5,57788,0.124699310012012,0.0895341864476891,0.164570025321782
2877,5,57861,0.13261168645623,0.0896718205003888,0.140070644032069
2878,5,58267,0.114080549253843,0.0898270294366483,0.204920254260624
2879,5,59261,0.0863122791168424,0.0979601047405549,0.378865243897145
2880,5,59359,0.137112572257993,0.186021331909152,0.461563412518034
2881,5,59386,0.00407806641311304,0.11387050119155,0.971451554954461
2882,5,59387,-0.146889469841055,0.147829961595315,0.321079743207009
2883,5,61028,0.12741652301222,0.0902283853129109,0.158785072913578
2884,5,61686,0.208275562749919,0.177125833713859,0.240442382779026
2885,5,64504,0.162848841111281,0.0898206811806128,0.0706742720216217
2886,5,66168,0.146746639493182,0.0897123062613996,0.102783824850351
2887,5,67144,0.0728063824925774,0.0908294977774432,0.423339812036167
2888,5,67435,0.0794814353176191,0.0928430751254114,0.392532260200548
2889,5,68714,0.056996729406243,0.0899808880604907,0.526862073305173
2890,5,69083,0.0196723087349979,0.0899539660463472,0.827015531723543
2891,5,69805,0.0363158513199884,0.0921117035156204,0.693628035304412
2892,5,69813,0.0194128633020386,0.091478038872949,0.832063054602723
2893,5,70382,0.0554040095743504,0.097184719828754,0.568979498296616
2894,5,70531,0.048320935784818,0.0917161999042838,0.598626731069503
2895,5,70702,0.0424087770974435,0.0912520448724262,0.642401815535087
2896,5,70852,0.0526196050019341,0.0914356485309698,0.565331753296572
2897,5,70969,0.0592270857426298,0.0914815349475728,0.517780181378451
2898,5,72069,0.0454232556844532,0.0927068237357798,0.624461836516392
2899,5,73474,0.0372151762707653,0.132614727326914,0.779161460591236
2900,5,74994,0.0879320333324216,0.0933990697053869,0.347110015133091
2901,5,75504,0.0261423913249714,0.0944270347919619,0.78205515681899
2902,5,75507,0.0324710328233018,0.0943216774724855,0.730856929300778
2903,5,75860,0.00157493227195249,0.0955665444384955,0.98686080452571
2904,5,76107,0.0637092612058132,0.0943260092645654,0.49985392367058
2905,5,76472,0.0351434102024619,0.094310592187378,0.709643887984984
2906,5,76912,0.0684531948438598,0.0946328250361484,0.469940405011024
2907,5,77002,0.0403430441246566,0.0952435425915235,0.672131764062669
2908,5,77032,0.0428021266956531,0.0946755303343855,0.651479795283378
2909,5,77423,0.0554511993377933,0.0948455982895395,0.559158537621805
2910,5,77484,0.0647216100573345,0.0952054437802736,0.497070346387569
2911,5,77918,0.0535769809758013,0.0957249104578723,0.576040837834914
2912,5,78310,0.0403233872818556,0.0953359723495848,0.672581345712539
2913,5,79208,0.0354131972733225,0.0974162408039347,0.716430668946863
2914,5,79230,0.0357620610886209,0.0968616183867055,0.712194234317877
2915,5,79231,0.291840201049231,0.177246245177858,0.100545854320015
2916,5,79231,0.111118721759015,0.237067195997319,0.639557345210031
2917,5,79232,0.0293678115504663,0.096801581046584,0.761777844743598
2918,5,79544,0.355252183455002,0.161249962281902,0.0282321794163765
2919,5,80396,0.0511610718159039,0.0978582425586326,0.601435848638694
2920,5,81334,0.0978087529725995,0.101356298010769,0.335205800832734
2921,5,82827,0.0556047136779765,0.0987710599435711,0.573815653817846
2922,5,83188,0.0876486598183477,0.0997770224923153,0.380299618505659
2923,5,85693,0.0954558797217842,0.108233835919508,0.378408740447434
2924,5,86488,-0.068024803543798,0.156576853793308,0.664227186068865
2925,5,87323,0.158652384838376,0.110169271155257,0.150731496519527
2926,5,90716,0.0828283792368243,0.119843648598752,0.489933698810039
2927,5,90719,0.0879537847600433,0.119534954394825,0.462341221287902
2928,5,90720,0.0879537847600433,0.119534954394825,0.462341221287902
2929,5,90746,0.104844514105319,0.120735405936461,0.385774957161155
2930,5,91091,0.0982248166424533,0.120642070717051,0.416088566768638
2931,5,92747,0.0551384461180904,0.120939757930558,0.648730276511638
2932,5,93878,0.103233660860529,0.123952169884572,0.405492017824909
2933,5,96610,0.0318018805150446,0.132940938350927,0.81107528644476
2934,5,97629,0.165415327247911,0.129188347288091,0.201238209154762
2935,5,97695,0.168025171341304,0.128410962864135,0.191556583457948
2936,5,98040,0.129894804640363,0.125817619402148,0.302588983341219
2937,5,98089,0.121027847701026,0.127003053450853,0.341266318042707
2938,5,98565,0.00249025905378986,0.133425160036219,0.985119620815354
2939,5,98574,0.00249025905378986,0.133425160036219,0.985119620815354
2940,5,98997,0.0530431314839621,0.131961899118679,0.687958249827934
2941,5,99314,-0.0108299947696215,0.133218405572329,0.935253395768271
2942,5,99455,-0.0152197877970144,0.136709278790351,0.911418265775675
2943,5,99489,-0.00834958641622219,0.135148363148483,0.95077228520985
2944,5,101381,-0.197705581390469,0.153735650774052,0.199282472265074
2945,5,101643,-0.0428195653187391,0.159935115316749,0.789062862461171
2946,5,101687,-0.116941489280281,0.163558076070884,0.475091207187601
2947,5,102203,-0.118632671826429,0.167049932840593,0.478071972608573
2948,5,102465,-0.100543234046253,0.176325186898158,0.568894751056094
2949,5,103569,-0.07014282216557,0.181177495676819,0.698878649984895
2950,5,103937,-0.0583860011959239,0.182770561398293,0.749574492702573
2951,5,104225,-0.0954424537964496,0.187533874251625,0.61111610598639
2952,5,104404,-0.0894610887794833,0.184121361587852,0.627352932760618
2953,5,104442,0.00709455804478409,0.189997698110915,0.970234834874193
2954,5,104957,-0.0327765715599391,0.189073450569538,0.862472820987899
2955,5,105087,-0.0101081543991306,0.18850370908352,0.957265780652672
2956,5,105138,-0.0101081543991306,0.18850370908352,0.957265780652672
2957,5,105493,-0.0401923580845676,0.193450302752722,0.835531644810445
2958,5,105602,-0.113613835803083,0.193367600816126,0.557207585698866
2959,5,105816,-0.00383126784980803,0.193462022962697,0.984211138639327
2960,5,105842,0.0559132703542886,0.199258763591143,0.779176743733211
2961,5,105854,0.0133134934850254,0.197129204659486,0.946192531229458
2962,5,106333,-0.0512563567399731,0.212932532044343,0.809914655186428
2963,5,106481,-0.139305668394528,0.206249038386466,0.499848252793838
2964,5,106489,-0.110754233989066,0.209501492288771,0.597376283302512
2965,5,106491,-0.110754233989066,0.209501492288771,0.597376283302512
2966,5,106493,-0.143529935103288,0.205023721506536,0.484347807942207
2967,5,106501,-0.177040619272361,0.202602542379182,0.382803732935194
2968,5,106718,-0.287287242676761,0.198693492526874,0.149097679481041
2969,5,106822,-0.212462463251896,0.201218580393989,0.291745616945016
2970,5,107574,0.0352274244532715,0.234788531379712,0.880819576776434
2971,5,115925,-0.617000859743571,0.633795394509501,0.330970652086225
2972,5,116086,0.364440661854822,0.838996054784871,0.664280024936937
2973,5,117834,-0.068814358190842,0.265770466420077,0.79584478016778
2974,5,119209,0.198682745451375,0.219244001328042,0.365438897087866
2975,5,120796,0.199762830110565,0.196234410393786,0.309384339145934
2976,5,124644,0.086440323924152,0.116992642446899,0.460487453641578
2977,5,125211,0.0155524556538094,0.118614157835486,0.895756625341924
2978,5,125474,0.0373989922712834,0.117731218696423,0.750927499090075
2979,5,127339,-0.0108161343643971,0.116910787991844,0.926340453512264
2980,5,131540,0.0733644969835252,0.109703702130352,0.504091202245992
2981,5,132221,0.097139277717746,0.110417192453883,0.379594470232761
2982,5,132565,-0.635166132764414,0.176684475200622,0.000370661310166693
2983,5,132567,0.074351018416051,0.152768580644077,0.626779706838341
2984,5,134344,0.0663598944622268,0.105386240572409,0.529309527020254
2985,5,134626,0.0587749389266934,0.104952742928509,0.575825517281692
2986,5,137820,0.0603048955126679,0.104462912426165,0.56411478759502
2987,5,139492,0.0785204498263021,0.103630181761767,0.44913690277016
2988,5,144411,0.0598449625318995,0.102134194776235,0.558287300481251
2989,5,154798,0.0451216642246259,0.101447930223181,0.656753800239041
2990,5,154908,0.0440358937018761,0.100005951114065,0.659965642178094
2991,5,155745,0.0507480639472315,0.100330085225594,0.613305018486278
2992,5,156437,0.0769533597203447,0.100700088509034,0.445268314097146
2993,5,157488,0.0414746881273023,0.102616352572879,0.686330772590138
2994,5,157592,0.00786840947533207,0.177416179942779,0.964650484830044
2995,5,159027,0.152704984948172,0.122359611503235,0.212857667788652
2996,5,161956,-0.129903121618643,0.0949276090844254,0.17204342181389
2997,5,162464,-0.16074696578428,0.0950181108213917,0.0915760017454136
2998,5,164144,-0.161808032820306,0.094615587966986,0.0881145007210217
2999,5,165491,-0.195211267345588,0.0952788213801018,0.0412165204269773
3000,5,166030,-0.172615606211272,0.0954375948232065,0.0713522272102751
3001,5,167327,-0.168608571512525,0.0963601412476895,0.081026055819176
3002,5,168930,-0.22083962809774,0.095453589539144,0.0212646484013241
3003,5,169215,-0.202504794341565,0.095158918001059,0.0340236710037086
3004,5,169431,-0.220471146565252,0.0953275689874319,0.0213095240403105
3005,5,169452,-0.23235309322505,0.0961618792995807,0.0161872217237002
3006,5,170676,-0.190484691546467,0.0952292049283243,0.046236087438457
3007,5,171267,-0.173762803200888,0.0944654292335257,0.0666911703909061
3008,5,171463,-0.19242119641737,0.0942405171967262,0.0419133469820226
3009,5,172056,-0.174679045117238,0.0943383587193367,0.0649149235665897
3010,5,172075,-0.181662730406269,0.0945495630044156,0.0554926675826798
3011,5,173259,-0.185108149421639,0.09454095993484,0.0510211744309509
3012,5,173927,-0.183305891774078,0.0942919787360102,0.0526867473404533
3013,5,174122,-0.198014324015877,0.0934576415625239,0.0348087461950279
3014,5,178044,-0.182601375150931,0.0931190905851164,0.0506713823782506
3015,5,178645,-0.19258595525172,0.095119607418099,0.0436535492892864
3016,5,178674,-0.213469230120319,0.0934155706746616,0.0228961601671415
3017,5,179325,-0.202220105210936,0.0927670087465856,0.0299272745679145
3018,5,181135,-0.193730569171041,0.0948436593706759,0.0418314795579207
3019,5,184224,-0.214057683730796,0.0937576720242752,0.023018638317401
3020,5,185680,-0.180461228898014,0.0929504465847116,0.0529957988653416
3021,5,186149,-0.149826849078902,0.0931682632917003,0.108700294693798
3022,5,187087,-0.119052608791514,0.092393536943011,0.198402526322959
3023,5,187466,-0.138572124523256,0.0922259699783056,0.13385476789591
3024,5,187642,-0.169754522734283,0.0926345946137698,0.0677165506488615
3025,5,189599,-0.174960961398906,0.0919673511319655,0.0579292327226971
3026,5,189613,-0.135860658900371,0.0925758801906152,0.143114177207776
3027,5,191306,-0.127205054967981,0.0914882164516336,0.165283965925885
3028,5,192971,-0.0975985358205022,0.0913883150936027,0.28627095485566
3029,5,196583,-0.0464525696293353,0.127216168963463,0.71522054936542
3030,5,196585,-0.0904042682397314,0.122590056230823,0.461337488788381
3031,5,207235,-0.35414983710758,0.176530223225508,0.0456004655642352
3032,5,207275,-0.167050786977608,0.0944432494528881,0.0777915381543711
3033,5,210350,-0.0977155197844924,0.0885976087809363,0.270815959991662
3034,5,210480,-0.100143305073354,0.0890140030554104,0.261341252700089
3035,5,211001,-0.114919919926914,0.0887114783708281,0.196016840835563
3036,5,211036,-0.0960242694493023,0.0887989834763649,0.280272183702226
3037,5,211245,-0.0837733923766453,0.0886380527089548,0.345245243169328
3038,5,211284,-0.0824936875136894,0.0887589279823968,0.353310286008019
3039,5,211526,-0.0879738240511877,0.0888626842018163,0.322853503897332
3040,5,211987,-0.114073875213494,0.0891991489675192,0.201783872233616
3041,5,212506,-0.147990679826013,0.0985395828564426,0.13403242843072
3042,5,214406,-0.0851637995096929,0.0891816017024747,0.340257438154367
3043,5,214752,-0.0784386214408406,0.0894195101659178,0.380975660125559
3044,5,215862,-0.124116476727422,0.0894050867463782,0.165936849678116
3045,5,216840,-0.15517778049736,0.0892459038924639,0.0829476941702818
3046,5,217294,-0.181924725814906,0.0901742704259882,0.0444018860426147
3047,5,217319,-0.191851596254743,0.0901894160073961,0.0340957287550009
3048,5,217691,-0.318209178154446,0.106315242873905,0.00295637688103795
3049,5,218253,-0.19037462688924,0.0894995794294593,0.0341046509061457
3050,5,218986,-0.189868032343179,0.0887151940784278,0.0330237460160092
3051,5,219768,-0.163342078756626,0.0888646577814817,0.0668878647619994
3052,5,220210,-0.158777344563136,0.0889966625205436,0.0752691877017479
3053,5,220516,-0.134610596911145,0.0891094359977376,0.131779616079468
3054,5,220904,-0.168579748100932,0.0889950204610327,0.0590076316200419
3055,5,221394,-0.144418563104046,0.0999989433334426,0.149569434457151
3056,5,221810,-0.163156366430511,0.0899016535423304,0.0703983847294386
3057,5,221815,-0.168740894599393,0.0906365264933946,0.0634717913935733
3058,5,221827,-0.158631717994416,0.0898729810383811,0.0784173329570508
3059,5,221903,-0.134884147238327,0.0900896398293294,0.135229222541933
3060,5,221992,-0.148388324763408,0.0888890884838087,0.0959316224013239
3061,5,222178,-0.162748381522814,0.089025766078878,0.0683777411909835
3062,5,222207,-0.166602778016205,0.0889010544929563,0.0617528409031414
3063,5,222346,-0.15636450343051,0.0889701526439314,0.0797004369362175
3064,5,223004,-0.0847673516817948,0.0890634814668523,0.341868258899498
3065,5,223127,-0.0951848663934156,0.0943930998742851,0.313958948093304
3066,5,225231,-0.114266458388405,0.0909709044308826,0.209918736984583
3067,5,225280,-0.150890651226906,0.0933529951904292,0.10691302838269
3068,5,225400,-0.202638187243996,0.10293135273705,0.0497726486256689
3069,5,225501,-0.124232889782928,0.0923115502884417,0.179230716841061
3070,5,225569,-0.148783758236051,0.0893322905353605,0.0966983580285599
3071,5,225774,-0.0166559768761145,0.169216270350164,0.921646630617012
3072,5,227110,-0.0334182630095289,0.0896692727582162,0.709607643951701
3073,5,229365,-0.0495382229246633,0.0887989481663559,0.577287129912174
3074,5,229595,-0.0231609852951808,0.0887276285775952,0.794218008363361
3075,5,229778,-0.0250904847782135,0.0887066391773463,0.777459235457982
3076,5,229833,-0.0113493207575179,0.0888528135071779,0.898434037388081
3077,5,229900,-0.0418201443589516,0.0888269829525752,0.638071130598918
3078,5,230375,-0.0418561487299975,0.0888395323751173,0.637829446784327
3079,5,230512,-0.0448614040311705,0.0892200816174668,0.615406257425259
3080,5,232888,-0.0304748199161327,0.0888680585166327,0.731861194321219
3081,5,234489,-0.0408759195470196,0.0891511413617446,0.646874434490433
3082,5,234669,-0.0537837999831736,0.0889884483214497,0.545972100225653
3083,5,237047,-0.0676749473239177,0.0890398712770592,0.447730715959238
3084,5,238069,0.0096859474920542,0.0894254456268341,0.913808867915638
