SNP,Chr,Pos,Effect,SE,SSH1_ORM2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
1025,3,130489,-0.296230241782874,0.120752400864359,0.0146419431177133
1026,3,131971,-0.0984035446342368,0.0700067803537722,0.160713909300675
1027,3,134374,-0.0576399536925576,0.0693231717326306,0.406271738429555
1028,3,135728,-0.0770630790894307,0.0700375681211878,0.271946578698296
1029,3,135857,-0.0837389094731376,0.0693773230663785,0.228237661818647
1030,3,136159,-0.0586529041495203,0.0691791464122912,0.397101125816533
1031,3,136656,-0.0864597112942982,0.0691627633305498,0.212094591418165
1032,3,136789,-0.093830703837152,0.0690692313815613,0.175171874840695
1033,3,137654,-0.0766104605092515,0.0730571208172172,0.295062260984858
1034,3,139688,-0.0157708374914469,0.0693308199485787,0.820188234649105
1035,3,142872,0.00776144817109335,0.0750615969600869,0.917703394481619
1036,3,143226,-0.0125396048838902,0.0702430299301684,0.858419044812745
1037,3,143428,-0.0146634267407261,0.0701369367353455,0.834515329172416
1038,3,143912,-0.0275524588635863,0.0707090387722233,0.697023224542431
1039,3,145017,-0.0156074431986606,0.0689907292110595,0.821157185895756
1040,3,145505,-0.0316934037204986,0.0690349862143623,0.646450727504881
1041,3,146875,-0.0397350288829093,0.0700832190001751,0.571095423998591
1042,3,147639,-0.0154939847328905,0.0691195964686479,0.822760960496236
1043,3,147975,-0.030438850693699,0.0701837296480228,0.664769502690373
1044,3,147986,-0.0175410779659224,0.0698506352754449,0.801865384888448
1045,3,148171,0.0197376115604326,0.0736676530273433,0.788911388856627
1046,3,148833,-0.0427521919934348,0.0711782540618544,0.548468167541071
1047,3,149289,-0.0156142868845872,0.0693894244570956,0.822090798066942
1048,3,150845,-0.0101374090332065,0.0726359296751244,0.889083554891576
1049,3,151509,0.0611255873485703,0.0803073445017066,0.447078222999772
1050,3,151520,-0.117682982742137,0.143722592861844,0.413441353406565
1051,3,151537,-0.206935822493215,0.147743502306553,0.162199417793109
1052,3,151544,-0.185929429724373,0.147445030515377,0.208138568759696
1053,3,151549,-0.140254912122538,0.151301175816381,0.354564270781785
1054,3,151550,-0.218877678136526,0.151967644778527,0.150671304989404
1055,3,151550,-0.0171146674994116,0.283736333967634,0.95193577258395
1056,3,152080,-0.0166743156135851,0.0718964494605158,0.816733553981507
1057,3,152269,-0.019641313307116,0.0691997125555593,0.776703092066806
1058,3,153973,-0.284273644957565,0.137405144229461,0.0392856277132843
1059,3,156729,-0.0222173824506722,0.0688927717843261,0.747270752244155
1060,3,158006,0.00604198912478804,0.0690082701457147,0.930280360342765
1061,3,163856,0.0138751215060315,0.0690233541704994,0.840798180287355
1062,3,165283,-0.0404067836598259,0.0685668678796097,0.556033782864246
1063,3,165304,-0.0383898958609954,0.0687258170306025,0.576792322522746
1064,3,166390,-0.0668240495198412,0.0689795046614742,0.333332091403003
1065,3,166515,-0.0572469670851363,0.0705335891511672,0.417552612875871
1066,3,168031,-0.0740768440100873,0.0686858873430785,0.281552826732826
1067,3,170404,-0.0742672759349811,0.068702353209021,0.280434862631832
1068,3,177081,-0.0504289870107397,0.0692479767212251,0.466950889699661
1069,3,177336,-0.0380484762659687,0.0698793030656719,0.586449145506606
1070,3,178885,-0.0144123550854853,0.0719367113508477,0.841324028464403
1071,3,181268,-0.0312970170595663,0.0692922985285208,0.651786557538955
1072,3,181487,-0.0129726317940542,0.0708015041175258,0.854726381062179
1073,3,186935,-0.0664616063301632,0.068594474968408,0.333255411376654
1074,3,187346,-0.0655563207011709,0.0687489181096144,0.340958154157616
1075,3,187956,-0.0668493474323413,0.0706024732371296,0.344367271312636
1076,3,188758,-0.0525519025118888,0.068620999367287,0.444290243128117
1077,3,188786,-0.0555990347174953,0.0685367311480296,0.417780378037383
1078,3,188904,-0.0566291929235442,0.0686194618913659,0.409778896010786
1079,3,188979,-0.065270398844392,0.0686733019791968,0.342534963847751
1080,3,189025,-0.0640297480653175,0.0686338591060901,0.351500070015783
1081,3,189052,-0.0665992989681009,0.0687460782318299,0.333322074383353
1082,3,189158,-0.0502185852069428,0.0685899174076871,0.464558588641773
1083,3,190765,-0.0544386165780627,0.0687741974829935,0.429151263889525
1084,3,195779,-0.0582115766162609,0.0686912777036611,0.397325406519144
1085,3,196679,-0.0674998279483552,0.0689021307548327,0.327930861648149
1086,3,196680,-0.0736101954217091,0.0690016909474625,0.28679650060499
1087,3,196733,-0.0739362128279428,0.0690001462326604,0.284660068729719
1088,3,197297,-0.0854448245575569,0.0690009874421476,0.216422876493016
1089,3,198109,-0.0907939331858841,0.0682866162423879,0.184508420757697
1090,3,198110,-0.0907939331858841,0.0682866162423879,0.184508420757697
1091,3,198164,-0.0907939331858841,0.0682866162423879,0.184508420757697
1092,3,198348,-0.0869250736808275,0.0685773005150371,0.205794627529369
1093,3,198615,-0.120353605849321,0.0685480955942644,0.0799976601265637
1094,3,201026,-0.112035873775143,0.137862558156591,0.416958719767038
1095,3,203261,-0.146808468121404,0.0682727245868151,0.0322082966882213
1096,3,204854,-0.167230513465142,0.0682091402613247,0.0147009393189238
1097,3,204897,-0.161344668268816,0.0684246606760289,0.018919031283512
1098,3,204903,-0.169633282569385,0.0683054878243309,0.0134752345676144
1099,3,207966,-0.152440437847864,0.0677796744842199,0.0251247911287733
1100,3,207999,-0.142283183385632,0.0681534047483495,0.0375423501082337
1101,3,208066,-0.127028897560234,0.0695884540455003,0.0687808766961291
1102,3,208086,-0.125997855672096,0.0712039769510397,0.0776681054695571
1103,3,208234,-0.143667557226107,0.0679366765193558,0.0351536163749884
1104,3,208660,-0.0978956008163767,0.0685260805828473,0.154006627700337
1105,3,208696,-0.1144650536156,0.0680817675046085,0.0935914779709075
1106,3,208702,-0.116403486247334,0.0681639791713154,0.0885716222989417
1107,3,210472,-0.00945590765692433,0.0684555436723693,0.890214781374058
1108,3,210757,0.0417598397259274,0.0684326656495273,0.542100420253721
1109,3,211348,0.00619781922350754,0.0682327662314522,0.927676430935955
1110,3,211722,-0.0927952186006051,0.0795204363953341,0.244024117275459
1111,3,211881,-0.000631669688549212,0.0682314137824341,0.992618715686729
1112,3,211998,-0.0243216963489223,0.068264164367621,0.721837812813048
1113,3,212095,0.00266929792259352,0.0687330413333646,0.96904331066062
1114,3,214156,0.0259850188448817,0.0682774561232932,0.703744004849808
1115,3,217647,0.104609691532775,0.0683660775994994,0.126877609674769
1116,3,218280,0.00886824440162925,0.15491986803025,0.954383158132744
1117,3,218769,0.067662050507691,0.069289051559725,0.329476238731309
1118,3,219050,0.0784855677118188,0.0686061278235078,0.253397840759883
1119,3,221006,0.0216194404772388,0.0685942014955051,0.752812107582452
1120,3,221813,0.0258540320273871,0.0684955391914963,0.706061809587936
1121,3,222829,-0.00745921514121528,0.0687025077974954,0.913603121667447
1122,3,224310,-0.0944747142777954,0.0691967389142744,0.173026360541642
1123,3,224773,-0.107660313105216,0.148428051847241,0.468726057223407
1124,3,226294,0.0784948004374787,0.068434036359452,0.252152652888755
1125,3,226510,0.0928792004356948,0.0683112215033806,0.174809236317649
1126,3,227816,0.070265121163852,0.0697497917440697,0.314438255383829
1127,3,228048,0.0388742396129282,0.0685971565379779,0.571275874265062
1128,3,229226,0.0531861969080318,0.0721509373941638,0.461519677072445
1129,3,229272,0.0634909203254186,0.0736442022496882,0.389200940629414
1130,3,229351,0.0294347334394627,0.0686601097642662,0.66840151453685
1131,3,230175,0.0348512510146359,0.0683404893927384,0.610394744466849
1132,3,233663,0.0249300357134987,0.0685165737360306,0.716184793222126
1133,3,234438,0.014736141996292,0.0684188593750173,0.829594444978027
1134,3,235617,-0.0274231753188023,0.0686013908337949,0.689584904831276
1135,3,237105,-0.0729696784934842,0.0681809360718546,0.285244411791487
1136,3,238714,-0.0873312434100656,0.0680793529746672,0.20040868147189
1137,3,238914,-0.0534839802351769,0.0685643826241094,0.435881294049341
1138,3,241126,-0.0797819878433612,0.0683922991443063,0.244185817882022
1139,3,242447,0.0169107679771894,0.0903723343380288,0.851671475073376
1140,3,242578,-0.0874947467709253,0.0685736026887863,0.202821080319076
1141,3,245238,-0.0852243694681721,0.0687617381986122,0.216015007811546
1142,3,247158,-0.14349531932781,0.0678026236713197,0.0350129476659976
1143,3,247980,-0.322071866227287,0.155174738241464,0.0386598764992816
1144,3,248454,-0.130159236743755,0.0679845403636496,0.0563590865876275
1145,3,249311,-0.133949300443877,0.074094756934271,0.071486993817441
1146,3,249928,-0.0993592637982437,0.0684035417688846,0.14723823991265
1147,3,251255,-0.11691225830398,0.0684828275132414,0.0886686227233653
1148,3,251274,-0.127901734692021,0.0684271597973245,0.0624275363689865
1149,3,251879,-0.150836717313315,0.0682478450452747,0.027737080097901
1150,3,251939,-0.12641962692312,0.0683113930007156,0.0650570051253023
1151,3,252801,-0.127839858794044,0.0682825512547195,0.0620029549658023
1152,3,253109,-0.110092800802279,0.0680762741881923,0.106728809744273
1153,3,253118,-0.113418965617744,0.068082404417127,0.0966190047617619
1154,3,253321,-0.112577264839233,0.0681512813029294,0.0994496393763641
1155,3,253394,-0.104212359981958,0.0684268074908278,0.128660110971594
1156,3,254361,-0.103009687375209,0.0685801474544112,0.13398241487174
1157,3,254926,-0.116637438323646,0.0683951829190444,0.0890096721885893
1158,3,256359,-0.106146327072631,0.0685044513865456,0.122162242486781
1159,3,256593,-0.123859050872273,0.0686456146718067,0.0720324813531231
1160,3,256989,-0.101790945659327,0.0683934125463911,0.137560598035046
1161,3,257462,-0.117362467083691,0.0681967956993009,0.0861382753162147
1162,3,258273,-0.0888014398152269,0.0684032394395311,0.195064372955805
1163,3,258343,-0.0685178507068784,0.0685794480561381,0.318429742818049
1164,3,258579,-0.0927002473913315,0.0684507647560435,0.176519164956471
1165,3,258768,-0.0900518169261457,0.0686488582589903,0.190448717697795
1166,3,258781,-0.0916110650695326,0.0685030297338561,0.181976439527984
1167,3,258828,-0.0792631964375999,0.0683045361489065,0.246654618199939
1168,3,259020,-0.0610124866032325,0.0689442185163855,0.376783633554162
1169,3,259458,-0.0713038936602703,0.0685714018818011,0.299121822251648
1170,3,260010,-0.0497135854376676,0.103912703585522,0.63264972786455
1171,3,261281,-0.0789602404899816,0.0685224880795171,0.249966932207257
1172,3,262631,-0.145046600287673,0.0682273194306157,0.0342026257716526
1173,3,265059,-0.104081844192454,0.0685827207134452,0.13000769762171
1174,3,267625,-0.106583973630189,0.068867336587912,0.122597573050259
1175,3,272925,-0.0716869674412712,0.0749307495355039,0.339368591188842
1176,3,273446,-0.0227736894067406,0.0706412192863916,0.747351680488151
1177,3,273631,-0.0559978025084502,0.07098587321318,0.43072424941112
1178,3,274530,-0.0327683977113771,0.0693527703321486,0.636870008054
1179,3,274845,-0.0306480692704234,0.068712186376435,0.655845115570218
1180,3,275765,-0.0894156241925204,0.069018596287789,0.195984181741116
1181,3,278462,-0.0769877284449196,0.0690643791003096,0.265727018525028
1182,3,278675,-0.0915184625679588,0.0691443220558237,0.186497097530377
1183,3,278791,-0.107201379631725,0.0695067353292493,0.12389266484517
1184,3,282537,-0.1130644542218,0.070239082958444,0.108355351037779
1185,3,284743,-0.0865887905267475,0.0694401696955785,0.213240592651292
1186,3,285299,-0.0850478170171258,0.0696789895569495,0.223065018723308
1187,3,285659,-0.0679047256198322,0.0701093299825829,0.33343051231162
1188,3,286180,-0.105669081324049,0.0715925545748751,0.140841064488862
1189,3,286440,-0.115392623255177,0.0730821546198558,0.115244559854984
1190,3,286652,-0.0791217996022666,0.0712196167571468,0.2673437839071
1191,3,289803,-0.0357275220967364,0.0696420855925169,0.608260841881356
1192,3,289856,-0.0468100660595985,0.0695773331060382,0.501529004353899
1193,3,289942,-0.0468100660595985,0.0695773331060382,0.501529004353899
1194,3,290417,-0.058058387989955,0.0702220990233818,0.408918972356268
1195,3,290527,-0.0748609395145348,0.0709372076938971,0.292004043706574
1196,3,290957,-0.0588388772339661,0.070401997959829,0.403857636395324
1197,3,290963,-0.0645705024465066,0.0704161290535627,0.359776785435333
1198,3,291002,-0.0510147484970536,0.0705079985618361,0.469832660337561
1199,3,291045,-0.0449617951522643,0.0702212144202849,0.522400815962726
1200,3,291075,-0.0462848374036939,0.0699709027509368,0.508731628811246
1201,3,291159,-0.0813502671708799,0.0701530540761401,0.246990888497548
1202,3,291201,-0.108318425533944,0.0738424329247029,0.1432973997668
1203,3,291204,-0.112648604081033,0.0740352156948255,0.129016023299673
1204,3,291220,-0.244050700842291,0.137263221325688,0.0762685586106146
1205,3,291227,-0.231679055427296,0.137439400370031,0.0927408273972719
1206,3,291349,-0.0894962815265237,0.0706444596860885,0.206042377292601
1207,3,291388,-0.1084390136434,0.0724627627105563,0.135422367142645
1208,3,291538,-0.176563276618269,0.136138879607792,0.195500616185541
1209,3,291544,-0.121000307314635,0.0771567566614252,0.117721079091225
1210,3,292662,-0.163400186873799,0.184765451551655,0.377100898234284
1211,3,292718,-0.34852743229988,0.145873160085394,0.0174072162961314
1212,3,293842,-0.0859860739777485,0.0794143529520013,0.27965742173085
1213,3,293851,-0.116086880679238,0.0795597069167607,0.145422295570266
1214,3,293855,-0.0858972476543896,0.0782168636249298,0.27286851248328
1215,3,295047,-0.0483789435855342,0.0707281201379651,0.494415824202204
1216,3,295867,-0.0577888278765426,0.0704186359571572,0.412401309912265
1217,3,295972,-0.0808032861448356,0.0716673555985043,0.260306690675429
1218,3,297295,-0.0594413334428292,0.0694483138015068,0.392629535708272
1219,3,298996,-0.114847499676743,0.0688537100726958,0.0962038985546484
1220,3,299045,-0.0975960398686679,0.0689905513482319,0.158058731627808
1221,3,299460,-0.101061166993814,0.0713610804214609,0.157600352619287
1222,3,299460,-0.549086513856324,0.273298036122668,0.045286093099497
1223,3,299701,-0.162215695925399,0.0689804149349223,0.019240897534229
1224,3,302380,-0.136966257451397,0.0688698320895584,0.0474982696023123
1225,3,303175,-0.135639691730788,0.136555696833527,0.321248013405448
1226,3,304102,-0.129329353592031,0.137290637815748,0.346830994245971
1227,3,304825,-0.0681236581078746,0.0723175878286099,0.346833384325971
1228,3,304927,-0.104770989096908,0.138669966248846,0.450427657561608
1229,3,305013,-0.082830151917769,0.0759866533402173,0.276429441443429
1230,3,305065,-0.103321441293767,0.080492726321953,0.20011965557087
1231,3,306151,-0.332018568711636,0.154448323650375,0.0322575077502965
1232,3,306441,0.066601727805617,0.0969080062199343,0.492365419985073
1233,3,306783,-0.166305109327108,0.0720127931327559,0.0214990358479627
1234,3,306993,-0.0810759658889282,0.0719385865048614,0.260501065457079
1235,3,307016,-0.120735098525065,0.0745628036526409,0.106288594218003
1236,3,307029,-0.145730445367429,0.0721934037084902,0.044283352594944
1237,3,307036,-0.130577867847223,0.0727565848606608,0.0735533796047865
1238,3,307041,-0.139799924501914,0.0718258701440317,0.0524030449020283
1239,3,307046,-0.145568169348859,0.0721282364601448,0.0443279183740544
1240,3,307057,-0.113250626731221,0.0713092097009656,0.11314480356911
1241,3,307149,-0.12355871911922,0.0814021724366962,0.129939731657278
1242,3,307230,-0.165648881532434,0.19640820461832,0.399581018638861
1243,3,307241,-0.0870971152619049,0.196551330356087,0.657945634012501
1244,3,307244,-0.0921148424034683,0.194925117067133,0.636815388447665
1245,3,307245,-0.0921148424034683,0.194925117067133,0.636815388447665
1246,3,308240,-0.171193772500679,0.140616488364984,0.224245649775745
1247,3,311452,-0.197515782658783,0.0679527341454831,0.00388375224083192
1248,3,312012,-0.157384795694064,0.124986441179003,0.208784711039416
1249,3,313040,-0.31261669219414,0.241732425791425,0.1967756633509
1250,3,315795,-0.140768372008245,0.0713216335098008,0.0491939358902836
1251,3,316056,-0.105507299241383,0.140003941544139,0.451590378090061
1252,3,316065,-0.0683253760802351,0.140259855046728,0.626465563299828
1253,4,2228,0.115757818337476,0.0992970699284487,0.244493406328508
1254,4,2230,0.155934383733818,0.0989254342490429,0.115856549093854
1255,4,16673,-0.0207431832387943,0.122939506182213,0.866108213990344
1256,4,18219,0.10684619257043,0.0858559164606165,0.214147635941278
1257,4,18231,0.307166743217696,0.15687101807755,0.0510073904144578
1258,4,20302,-0.0626164933092328,0.0752166396890493,0.405699817398004
1259,4,21871,-0.0112804116447709,0.0797713272610938,0.887627231889944
1260,4,22141,-0.00316721773612816,0.0797657091581127,0.968349560258931
1261,4,26389,-0.0493025373827578,0.161502514370251,0.760337311923495
1262,4,26950,0.0214082302236394,0.0837049324164946,0.79828644992085
1263,4,27059,0.0153199429585253,0.0856965274806167,0.85822109043996
1264,4,29835,0.0644439312875233,0.086720154908464,0.457900162047901
1265,4,32140,0.0220077078595287,0.0845598940137561,0.794813601219697
1266,4,34142,-0.136564498278974,0.0981948386990444,0.165177238706592
1267,4,37106,-0.0227147009318784,0.109928540737977,0.836416778078994
1268,4,38160,-0.0749056863825324,0.119034795718168,0.529575703409739
1269,4,38200,-0.0351167819772122,0.116204795238639,0.762679591682554
1270,4,39021,-0.086681696619916,0.121793654989544,0.477114772340056
1271,4,43687,-0.0780902514739736,0.155948030176598,0.616862418900526
1272,4,43708,-0.0422751486498072,0.156877879119387,0.787719262927638
1273,4,43823,-0.056014125433606,0.146681171825221,0.702782583537221
1274,4,43887,-0.313565739244302,0.149236521154427,0.0363378999636743
1275,4,46065,-0.344004377463634,0.168409281097147,0.041827686601835
1276,4,48267,0.229900777328993,0.24165982617293,0.342082469988676
1277,4,48617,0.266805318903053,0.242393855749909,0.271772939244479
1278,4,48723,0.464988817658707,0.254342079300044,0.0683629686889423
1279,4,49408,0.494189203350899,0.264087747198422,0.0621295237237295
1280,4,49675,0.240773073758433,0.226861775189374,0.289269806666908
1281,4,51735,0.120233681593923,0.159573139825544,0.45166936928577
1282,4,51859,0.0897873098494344,0.158173460398341,0.570632869288724
1283,4,52093,0.0980059498348638,0.150265005470775,0.514683258867172
1284,4,52141,0.0783579687911171,0.150297665604135,0.602448593933366
1285,4,53342,0.0521275971958666,0.128954177204675,0.686285827033177
1286,4,55290,0.0735248274735589,0.122535803935359,0.548873019692612
1287,4,56089,0.0534504140200411,0.118747009638173,0.652900154490589
1288,4,56962,-0.0839335393996983,0.114960486161665,0.465808574353893
1289,4,57719,0.00426001369031326,0.114451148972888,0.970329643056797
1290,4,60023,-0.0214557460564695,0.1058804452084,0.839532187885457
1291,4,60460,0.00906307790111605,0.106607136887765,0.932298613500393
1292,4,61772,0.0806130993518117,0.0933533581823827,0.388434389101031
1293,4,62324,0.0927592532711952,0.0879991919768306,0.292561697115339
1294,4,65329,0.0411849470830381,0.0841326370522948,0.624774802193165
1295,4,65934,0.0735397905699671,0.0850494577484522,0.387806647923555
1296,4,66048,0.0118108129941987,0.0880650277705072,0.893388321402881
1297,4,66159,0.0253166166126757,0.0836810841132232,0.762420988615144
1298,4,66763,0.0193396330253774,0.0841247670044688,0.818308644560005
1299,4,68860,-0.020851818246479,0.0807170241164311,0.79630097658573
1300,4,68911,-0.0503398716782,0.0812893146846184,0.536139277535169
1301,4,69269,-0.0395869724789701,0.0803990446368821,0.622756025024204
1302,4,70023,0.00318231388322143,0.0797614309831339,0.968197077636564
1303,4,70129,-0.0183960704534174,0.0791518490403565,0.816350451055762
1304,4,70552,-0.00377465209577643,0.0797836029990521,0.962292015367021
1305,4,71282,-0.0214066181709507,0.0806935692581681,0.790946440972914
1306,4,72324,-0.0279350973660577,0.0813216809102342,0.731416669245719
1307,4,72434,-0.00840246567042247,0.0807003733267427,0.917133812159078
1308,4,72764,-0.0119127095957152,0.0794571990997157,0.880908528210751
1309,4,73313,0.00490572595680572,0.0803806701033354,0.951368927929864
1310,4,74160,-0.00195248173306783,0.0800807373750065,0.9805621486856
1311,4,76499,0.0386953400428345,0.0771709563369914,0.616385578152848
1312,4,77245,0.0255535668424924,0.0776275952805392,0.742213738749995
1313,4,77997,0.0251199460545193,0.0762959407868614,0.742166871143004
1314,4,82080,0.0632966185337356,0.074273857939337,0.394677633521226
1315,4,82454,0.0613044932959124,0.0749226701482082,0.413773914325311
1316,4,82701,0.0578822469002236,0.0776661322628631,0.456604370004315
1317,4,83418,-0.0136730924251722,0.129612246598089,0.916045107687079
1318,4,83420,-0.0197622785724043,0.128244626692945,0.877620291751373
1319,4,83425,0.0152843879714739,0.0830849450874838,0.854149693262318
1320,4,83947,0.0811983431793681,0.0730808118573489,0.267291793894645
1321,4,84004,0.0690415241953479,0.0731499937307146,0.345899504028541
1322,4,84689,0.0557396803312602,0.0729466689621521,0.445308861387769
1323,4,84692,0.0557396803312602,0.0729466689621521,0.445308861387769
1324,4,84897,0.0557665222083927,0.0731820684585618,0.446554271966135
1325,4,85322,0.0561410228732018,0.0728887588454782,0.44167932145921
1326,4,85809,0.0607012157990918,0.0729926303418477,0.406192728783069
1327,4,86292,0.0517239118213886,0.0735677727288501,0.482470316903712
1328,4,86424,0.051324299724008,0.0728621784971503,0.481646599811794
1329,4,86904,0.0200610341545384,0.0723621908241479,0.781765101594593
1330,4,90193,-0.0432513734574989,0.0706742451981356,0.540943560215518
1331,4,90424,-0.0325189886239223,0.0697104754554765,0.641155130248085
1332,4,90554,-0.0336205034592816,0.0704896417408439,0.633688122054612
1333,4,92317,-0.0486271064290356,0.0708745791645039,0.493099917497692
1334,4,95478,-0.0481766452922601,0.0701841904410298,0.492891624354806
1335,4,96178,-0.0474875560595249,0.0697508462692062,0.49643367141414
1336,4,96325,-0.0397303251663865,0.0699187439388554,0.57023622176642
1337,4,98110,-0.0411692973633013,0.0698276735837358,0.555846565031837
1338,4,98128,-0.0434578359518716,0.0696296345863539,0.532946362478385
1339,4,98837,-0.0348415458642597,0.0698236364016883,0.618094726051586
1340,4,98990,-0.0212066281019725,0.0704313315358524,0.763518177757629
1341,4,99543,-0.0506039819682034,0.069943336134183,0.469852089733668
1342,4,102509,-0.0294080380561557,0.0692996952901137,0.671561588976745
1343,4,102705,-0.0316603029658618,0.0691653059901162,0.647414886975088
1344,4,103444,-0.0205224535905696,0.0693166238308205,0.767352033832825
1345,4,103991,-0.0554109198745318,0.0691229427126338,0.423307172453019
1346,4,105908,-0.0441252092029394,0.0692248365354388,0.524265316756319
1347,4,106371,-0.0564940316967013,0.0688372794937461,0.412377017197177
1348,4,107525,-0.0773572800655957,0.0688345383739425,0.261855220394413
1349,4,108510,-0.0907874258797281,0.0689905974750086,0.189048403727546
1350,4,108791,-0.0711857822284204,0.0687754911931894,0.301356068250845
1351,4,111205,-0.0916771202965521,0.0690185844305823,0.184938414035696
1352,4,112474,-0.0928175175591504,0.0685411599943568,0.176543100751163
1353,4,112969,-0.100142623331796,0.0686285372569158,0.14539988317027
1354,4,114992,-0.0924377361266401,0.0692593299941005,0.182847483540041
1355,4,115453,-0.0929870569626379,0.0689783853949002,0.178503230613368
1356,4,115541,-0.102442402969069,0.0688188531124902,0.13749066710781
1357,4,116018,-0.0861180404397839,0.0701868332449088,0.220646736094679
1358,4,116782,-0.106983191666617,0.0686014948461854,0.119777026527855
1359,4,117170,-0.104799268417623,0.0692893925020012,0.131304881846032
1360,4,117432,-0.122264563169347,0.0697879914940486,0.0806519855907543
1361,4,121939,-0.0965028544161738,0.0700324074618621,0.169084088564205
1362,4,121955,-0.0939613386661162,0.0697295311618226,0.178679815433637
1363,4,122050,-0.115448521009666,0.0689528020415716,0.0949549547168819
1364,4,122309,-0.109682781864634,0.0691806501775861,0.11375845468615
1365,4,122365,-0.129360474079073,0.0688828050545772,0.0612081858793568
1366,4,122560,-0.109525388786343,0.0696345625409944,0.116647161886561
1367,4,122596,-0.103792497824634,0.0690288470283018,0.133575802420332
1368,4,122617,-0.122668337877011,0.069244951340171,0.0773381251234416
1369,4,123193,-0.123504951916668,0.0682455921415104,0.0711906512561882
1370,4,123439,-0.125918415062862,0.0689081750439134,0.0684933241694602
1371,4,123976,-0.116751052301355,0.0686720167771738,0.0899881275691169
1372,4,126981,-0.0921472231038618,0.0685859817503355,0.179963904478735
1373,4,127308,-0.0762427417115479,0.0688729642788169,0.269045383301546
1374,4,127323,-0.0727911639210983,0.0686469437467643,0.289701247101116
1375,4,132281,-0.0822511177430982,0.0695663636390722,0.237866473773585
1376,4,132892,-0.0403483575294984,0.0699726338904166,0.564556570598755
1377,4,132952,-0.0514892711172766,0.0699849268205646,0.462390018525592
1378,4,135298,-0.0794131285821775,0.0690454177939659,0.250857443057608
1379,4,135409,-0.0898084061690906,0.0712629644163633,0.208415402167833
1380,4,135456,0.0437264168516549,0.110349927772496,0.692158296314634
1381,4,135462,-0.0786648408297164,0.0772351194950982,0.309132578003035
1382,4,135873,-0.0513000467940823,0.0695501572330135,0.461248868631854
1383,4,136069,-0.0557537187430936,0.0689634897321752,0.419374535225484
1384,4,136920,-0.0453540662894425,0.0688959551900486,0.510775790834959
1385,4,137351,-0.028040448965945,0.0687153410098434,0.683472033013984
1386,4,137511,-0.054662149525369,0.0693469191471935,0.431084211238644
1387,4,141606,-0.0330985059937408,0.0693281336391964,0.63335988467605
1388,4,142711,-0.0439073126435527,0.0686382090126964,0.52278779160528
1389,4,143484,-0.0279222424686744,0.0697808011207944,0.689293826170264
1390,4,145738,-0.0337228215174356,0.0691363173833618,0.626013519357571
1391,4,147035,-0.015849273869471,0.0686728000064429,0.81760850421051
1392,4,147814,0.0194292817266641,0.06864345614405,0.777307194351091
1393,4,148075,0.0495721565919853,0.0685530968636367,0.470084646579508
1394,4,149162,-0.328538646864313,0.177018429971502,0.064292832242902
1395,4,149204,0.0284671759631678,0.0749038371782694,0.704137131210694
1396,4,149457,0.0206923984991166,0.0686195158982956,0.763170654322898
1397,4,149464,0.0170023570932047,0.0686016935214202,0.804401027751709
1398,4,149678,-0.00614791120873648,0.0685655538436348,0.928604503567294
1399,4,154434,0.00468609788061519,0.0684342409727231,0.945445555524257
1400,4,156313,-0.0181080878044929,0.0691489938139349,0.793573951308803
1401,4,156362,-0.00485020802163466,0.068588678377505,0.943665095026023
1402,4,156963,-0.00632773987396806,0.0682906318174278,0.926227054502363
1403,4,157969,0.0315731361678953,0.0781795447737566,0.68656449213534
1404,4,158123,0.0146909469685692,0.0685847070712637,0.830513604961406
1405,4,158426,0.0178443130728176,0.0687496248284018,0.795358311201043
1406,4,158963,0.059198414253862,0.0696121644272292,0.39567734044017
1407,4,160842,-0.0689848882837791,0.0706169331342964,0.329293209889612
1408,4,161760,-0.0812200782396218,0.0685675189812668,0.237001425272984
1409,4,163032,-0.0641359703585261,0.0685074327535982,0.349815414990335
1410,4,163327,-0.0615439818945042,0.0697409532815614,0.378125683170967
1411,4,164943,-0.0704215517141129,0.0772436030138438,0.362558649416059
1412,4,165032,-0.0915879419071943,0.0690071699431318,0.1852925086463
1413,4,165290,-0.0928819333223352,0.068278660740191,0.174591582760081
1414,4,165509,-0.078763803299612,0.0688854528702995,0.253646309606361
1415,4,167204,-0.133449646357637,0.0683509040947874,0.0516785242284681
1416,4,167436,-0.108372980458076,0.0686300980452869,0.115211452197668
1417,4,167687,-0.134678564417088,0.0683089069426249,0.0494345961529645
1418,4,168238,-0.13416239535405,0.0685285801846733,0.0510458628191671
1419,4,168256,-0.131829490980652,0.0683444208494233,0.054544836244024
1420,4,171883,-0.137400767551978,0.0681790460450992,0.0446314937932151
1421,4,172408,-0.107185600437633,0.0683046145674307,0.117490438352528
1422,4,173416,-0.10403905022054,0.068233067621711,0.128214366997602
1423,4,173461,-0.0980060381572956,0.0687134783454587,0.154665527668455
1424,4,174097,-0.0366249051418883,0.13645320395986,0.788543343972711
1425,4,174131,-0.0634846662746238,0.139202848751203,0.648628229110845
1426,4,174272,-0.0835673930349066,0.0700596296291366,0.23374735077554
1427,4,174546,-0.0717821010029068,0.068459809000511,0.295112260355354
1428,4,174974,-0.0846482417212203,0.0696803679063399,0.225251432106216
1429,4,175467,-0.106118530984134,0.0688810927748849,0.124308950051527
