SNP,Chr,Pos,Effect,SE,PLM2_HNM1_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
1547,4,275637,0.13573912268465,0.098757982141592,0.170170133580029
1548,4,275645,0.13573912268465,0.098757982141592,0.170170133580029
1549,4,275715,0.112164719604054,0.098905223015945,0.257537817315735
1550,4,275721,0.134055199390506,0.0984790229451991,0.174300964143259
1551,4,275859,0.130912709690042,0.0983884590939722,0.184189488015855
1552,4,275865,0.125549561937419,0.0985107771378979,0.203333309399882
1553,4,275877,0.125549561937419,0.0985107771378979,0.203333309399882
1554,4,276015,0.131841282810713,0.098307257963425,0.180745557951528
1555,4,276066,0.128507790312533,0.0987083923618609,0.193801776975315
1556,4,276194,0.127229334842844,0.0990002938661457,0.199585578714831
1557,4,276201,0.106973096530858,0.0989215145047177,0.280260250849575
1558,4,276375,0.122676042054786,0.0985210324700397,0.213892935758567
1559,4,276645,0.118803521829534,0.098563135781295,0.228873845365795
1560,4,276806,0.115391026770199,0.0999834012212761,0.249239167266821
1561,4,276820,0.116209733879704,0.0999226069011764,0.2456161287073
1562,4,276934,0.128577592440362,0.098106431709866,0.19084738432767
1563,4,277129,0.125176851701858,0.0983628216028993,0.203996410825078
1564,4,277137,0.135613843549543,0.0985016550486773,0.169456783074229
1565,4,277249,0.141011949151114,0.0986936991396514,0.153950659676251
1566,4,277276,0.127444035531161,0.0982493503002481,0.195427103476918
1567,4,277639,0.107096443578701,0.098496209603979,0.277639310536253
1568,4,277649,0.102517640932856,0.0981556397246769,0.296996726299933
1569,4,277971,0.101640888697187,0.0984396644953212,0.302535614726938
1570,4,278164,0.0928553828232044,0.0987480444069743,0.347693221077652
1571,4,278914,0.0801951863704313,0.0988265875674209,0.417640449984881
1572,4,278971,0.135481311905099,0.0988241041173074,0.171266547555844
1573,4,279037,0.089175711147789,0.0986230142967729,0.366501819267288
1574,4,280703,0.0644031056632781,0.0985017083668139,0.513648765766574
1575,4,280859,0.119496003688608,0.0988640132937807,0.227590739355916
1576,4,280934,0.110323592447797,0.0988043335082019,0.264930580678338
1577,4,282594,0.0464045738711286,0.0980596894358485,0.63634314344204
1578,4,282713,0.0243660887636926,0.0984329462806801,0.804634277496492
1579,4,283570,0.0210508166278298,0.0979538321250995,0.829965102075848
1580,4,283830,0.0356205376576958,0.0987594892573432,0.71855467659108
1581,4,285234,0.00708304125561161,0.0989211965335964,0.942958508365746
1582,4,285372,0.559091028537133,0.212413123571942,0.00885862028324368
1583,4,285568,0.0286594900769408,0.0978322259790736,0.769736095033894
1584,4,287068,0.00997550289036715,0.097660038858246,0.91869943245007
1585,4,289558,-0.0840691362944181,0.101480581100252,0.407989129897173
1586,4,289573,-0.0707652949273208,0.102371618231969,0.489857177976888
1587,4,289631,-0.0914035597142519,0.10009269354906,0.361766347970858
1588,4,289647,-0.100316006701696,0.0991121007944503,0.312161064225265
1589,4,290003,-0.072742510143132,0.0982827264294241,0.459709897748508
1590,4,290096,-0.0871651646049817,0.0980137717443254,0.374439184605804
1591,4,291044,-0.0240080143382417,0.0982377953764341,0.807073298232618
1592,4,291531,-0.032724345933932,0.0983875324087504,0.739628665736612
1593,4,292625,-0.0453883056954337,0.100030099068608,0.650290132639657
1594,4,292985,-0.0417035524208608,0.0987360457437273,0.673009094899671
1595,4,293190,-0.0313062687168518,0.0981561645703081,0.749958013378864
1596,4,293625,-0.0509434881864563,0.0980019376747925,0.603513989047321
1597,4,294073,-0.0297761323777003,0.0977132450719974,0.76075157087147
1598,4,294288,-0.046374481242024,0.0984956751200556,0.638054665805347
1599,4,294760,-0.0622533337438916,0.0989784635783821,0.529783093622313
1600,4,297290,-0.00663857682107971,0.0986207879507983,0.946369703528494
1601,4,297499,0.0279337103645859,0.0998257949673831,0.779775993310101
1602,4,297638,0.0267707430946873,0.0993724946666277,0.787780888790332
1603,4,297848,0.0320369056268681,0.0978942455768351,0.743664956438951
1604,4,298091,0.017187660704812,0.0983986957448952,0.861436201579757
1605,4,299599,-0.0204907475637995,0.0993273607373961,0.836679338526061
1606,4,300038,0.108517957418085,0.213030472585725,0.610789392067368
1607,4,300148,-0.0228807331459484,0.098916814438968,0.817205759792855
1608,4,302333,0.0814747616813934,0.164989148517945,0.621741191120974
1609,4,302334,0.0331205554751817,0.159177105412207,0.835291486363568
1610,4,302346,-0.0226928897580745,0.20482323898094,0.911843814220676
1611,4,302347,-0.0885687521783343,0.214443719613026,0.679845428022404
1612,4,302611,-0.0575942667892103,0.0979145930827938,0.556767999195629
1613,4,303009,0.024457281420051,0.126690681784962,0.847033024671109
1614,4,303011,-0.0175299037018342,0.0989646675742754,0.859505549231722
1615,4,304549,-0.0393130688560717,0.0981394181431518,0.68896884825638
1616,4,307387,-0.0318909692757342,0.099650454694937,0.749136185649992
1617,4,308154,-0.0410396495785892,0.0986138545944563,0.677542062480969
1618,4,311231,-0.0843501256590623,0.0974660543439648,0.387390150160752
1619,4,311787,-0.0767445082575814,0.0979263115098401,0.433743724924119
1620,4,312488,-0.0923114003081412,0.0991317110285844,0.352386781081013
1621,4,312611,-0.0499049376702848,0.0982164546005292,0.6116923134502
1622,4,314015,-0.0531936498514977,0.0980803153222487,0.587921097426105
1623,4,314192,-0.0797110083744853,0.110435216193121,0.470901572665618
1624,4,315072,-0.0742746011692604,0.108815683692464,0.495324642941737
1625,4,320017,-0.00471849292775625,0.0992554955052015,0.962110644661104
1626,4,320510,-0.01751933937651,0.0983655293145325,0.858743103969881
1627,4,328073,-0.0218647534562175,0.0982313899412388,0.82398788015211
1628,4,331098,0.0743262974659062,0.102225407198165,0.467657366668175
1629,4,336922,0.129018923150235,0.0977503689774488,0.1877298063772
1630,4,340555,0.130066073188593,0.101977244216122,0.202991509324569
1631,4,351322,0.0492678505974813,0.0979065221716881,0.615128251582338
1632,4,353020,0.107011342726069,0.0974952551933762,0.273124858722224
1633,4,355411,0.105890555232921,0.111448775504599,0.342697474798159
1634,4,355467,-0.0868027290461733,0.215198902196649,0.686927275267787
1635,4,355569,-0.132457475638931,0.197831749567416,0.503584879989201
1636,4,356055,0.0846068296461635,0.0981115371375781,0.389078462862506
1637,4,356492,0.0637328583354036,0.0981030931991717,0.516339622642245
1638,4,356541,0.0713369194165115,0.0979176889211883,0.466766330718533
1639,4,356853,0.119977274509229,0.0996991354286463,0.229630561452734
1640,4,356935,0.0541577396888041,0.102311710726746,0.59690193321201
1641,4,357632,0.0967904989415262,0.098004574745183,0.324019133257547
1642,4,357802,0.0915504337606833,0.0981926271909857,0.351790091678528
1643,4,362032,-0.00611055413235351,0.0981229692371429,0.950379518525333
1644,4,362199,-0.00824093484074684,0.0990073044954891,0.93371136611306
1645,4,362266,0.0343324400729424,0.100810133663307,0.733633392130713
1646,4,363194,-0.0185074432067066,0.0979971945617874,0.850313531046766
1647,4,364690,0.045668607684622,0.100366241043325,0.649374847310699
1648,4,368078,-0.0506415357199569,0.0975505635807944,0.603994602611761
1649,4,368457,-0.0658159131950025,0.0990329280427656,0.506749125733641
1650,4,369171,-0.0574283024500484,0.10037921063806,0.567609228520294
1651,4,369403,-0.0428304554072552,0.0984733971517783,0.663868547256712
1652,4,370869,0.023556776167502,0.17048469508285,0.890180650660179
1653,4,370874,0.0273224565812728,0.109537727727505,0.803170003892514
1654,4,370948,0.0656708624068833,0.116883150990116,0.574574402613778
1655,4,370964,-0.167661590932505,0.382048148224012,0.661039160307148
1656,4,372110,0.0495207921807724,0.0986472052348185,0.615981237112843
1657,4,375648,-0.0753472635890775,0.100897035377719,0.455697188833199
1658,4,375688,-0.0757695157727673,0.0997364901234534,0.447942742649258
1659,4,376511,-0.0775051815173674,0.0983550184444634,0.431217049874737
1660,4,378801,-0.0605210718837748,0.104251639675485,0.561928524086909
1661,4,380252,0.0124824065052564,0.0982180515943065,0.898942540315782
1662,4,382176,0.0762036801075714,0.0981623493561716,0.438090205917978
1663,4,383443,0.131766901039337,0.0995482851853555,0.186476503894741
1664,4,383482,0.0311903028765634,0.125918304571276,0.804508466286237
1665,4,383485,0.0336387771009603,0.126554035533665,0.79054406715076
1666,4,383639,0.18008713953514,0.195032266649165,0.356444612907993
1667,4,383641,0.147264286267039,0.195061123760794,0.450773485412684
1668,4,383644,0.18008713953514,0.195032266649165,0.356444612907993
1669,4,383646,0.18008713953514,0.195032266649165,0.356444612907993
1670,4,383666,0.206329999313597,0.194774301254935,0.290174432161497
1671,4,383669,0.206329999313597,0.194774301254935,0.290174432161497
1672,4,383671,0.233897254823637,0.194686027312436,0.230398598427056
1673,4,383673,0.26120695932608,0.194569210381719,0.180300289847571
1674,4,383681,0.17343335834071,0.194828349495631,0.37397260376558
1675,4,383923,0.000898422247538555,0.225430759067048,0.996822404151745
1676,4,383923,0.40873542381458,0.259899596571946,0.116691860313331
1677,4,384094,0.0923034382705074,0.0979326205012007,0.346571141176908
1678,4,384191,0.041859754425755,0.106161648345933,0.69359615757511
1679,4,384602,0.109146873008058,0.0977901653176109,0.265124203468522
1680,4,384607,0.109146873008058,0.0977901653176109,0.265124203468522
1681,4,388305,0.0521138508855743,0.0979349308228989,0.594972574279214
1682,4,388542,0.0401032550613553,0.0986593236473024,0.684634683377322
1683,4,390389,0.0834204940062092,0.112709567305696,0.459708981610533
1684,4,390909,0.0604307134159513,0.0979151826383491,0.537517784212015
1685,4,397927,-0.00678254541247963,0.0999373453884176,0.945929155721127
1686,4,400669,0.0320427161159594,0.111730960857078,0.774445527660017
1687,4,400864,0.0573943017421015,0.122432619256956,0.639514285138213
1688,4,404981,0.0284490645195742,0.0983747917640941,0.772605293229172
1689,4,405202,0.224938783817827,0.199645925708809,0.260639498085261
1690,4,405368,0.0288853207554192,0.100314671363999,0.773556199802767
1691,4,408981,-0.0390087097577559,0.0989232965488758,0.693573401564413
1692,4,411785,-0.199821434429341,0.19477512400618,0.305637250802376
1693,4,413029,0.0217562785617156,0.100774408602452,0.829197477880006
1694,4,413957,-0.0203202702171524,0.0992499205692782,0.837894513361838
1695,4,414243,-0.051193484640439,0.0989707757158468,0.605299608751291
1696,4,415928,0.0287671121325395,0.09788086364478,0.769007621520198
1697,4,419709,0.0473286714589919,0.0981270525672289,0.629877345245564
1698,4,420255,0.0467958105149507,0.098127776538474,0.633738038021588
1699,4,421542,0.0868329690003394,0.097998225271634,0.37618477230728
1700,4,422070,0.0564223956872888,0.0984043351413012,0.566757206294981
1701,4,422545,0.0657082591597357,0.0981580152447221,0.503669603206962
1702,4,425689,0.0859676617075446,0.0982383289529812,0.382118392397637
1703,4,425858,0.0403554679971735,0.0989217661161677,0.683555227101398
1704,4,427105,-0.0799369797621454,0.154259375773488,0.604644406108621
1705,4,428805,0.201899106209001,0.20890372911666,0.334470904362728
1706,4,428805,-0.336357872427528,0.198904181053999,0.0917089756538334
1707,4,428826,-0.0504888146272489,0.101107893471943,0.617839814578358
1708,4,428861,-0.0267137195455481,0.09886141792932,0.787153682325617
1709,4,433301,-0.0483265324503744,0.0988541353323783,0.625239387908705
1710,4,433554,-0.0479240766482804,0.0987042068577864,0.627600046493966
1711,4,434256,-0.0611737789217482,0.0988914965259734,0.536582189658955
1712,4,434351,-0.0558588433723108,0.0987719336245081,0.572070179446053
1713,4,435289,-0.0799799692750438,0.17579448934391,0.649415610928248
1714,4,435291,-0.0799799692750438,0.17579448934391,0.649415610928248
1715,4,442926,-0.0716680193550601,0.0990954141104026,0.470022214208451
1716,4,444482,-0.0462946472565742,0.147205285434048,0.75333440900263
1717,4,445208,-0.0137736241152411,0.0993945856612139,0.889864863346213
1718,4,446835,-0.0414002227089176,0.102083496560391,0.685317088377007
1719,4,449745,0.0289043954090547,0.375293691088308,0.938652804494354
1720,4,449788,-0.193989646553127,0.219705368166883,0.377862232987264
1721,4,450801,-0.0428976803038097,0.0996420212941617,0.667081633746865
1722,4,451837,-0.0262997888108336,0.0998590882681671,0.792419840719027
1723,4,452907,0.137182645669102,0.356901850043352,0.700935090886225
1724,4,452907,-0.257328129507537,0.206270241399312,0.213030527021687
1725,4,454081,-0.0199082613763559,0.100002451261339,0.842316553811859
1726,4,454191,0.0115458151513619,0.10054020577338,0.908638986306139
1727,4,454676,-0.019008220656864,0.100002947373054,0.849358358646813
1728,4,454817,-0.019110669228032,0.100455700378862,0.849230601679207
1729,4,454913,-0.0155120239548732,0.100300567732946,0.877181382475008
1730,4,455054,-0.0890753291818587,0.108228782320841,0.411047655241819
1731,4,455170,-0.0268284214483629,0.100061476894317,0.788764032915834
1732,4,458042,0.0175057932174012,0.0994651082715303,0.860395383295562
1733,4,458282,0.00425012053962803,0.101514138447625,0.966628173191384
1734,4,458401,-0.0147156734654638,0.100457796564237,0.883621260701236
1735,4,461656,-0.0173139894657776,0.0996639164946627,0.862182149039376
1736,4,461812,-0.0119119150790463,0.0991691904557317,0.904458725420457
1737,4,462685,-0.0128629237287652,0.0994573741772797,0.897169385186867
1738,4,463276,-0.0173800946205274,0.0992611848143326,0.861105710740093
1739,4,463970,-0.00804267645378076,0.099650108912358,0.935718991135716
1740,4,464078,-0.00419581044973028,0.0994692215192008,0.966377462371549
1741,4,464336,0.00407050348440896,0.099287053455723,0.967321207049999
1742,4,464368,0.00270386191081284,0.0994864230248561,0.978332960996329
1743,4,466223,0.00122033242188802,0.0998688776412302,0.99025751758812
1744,4,466334,0.000342939656416186,0.0999207076238018,0.997263510158467
1745,4,471707,0.0345617458341145,0.107719782871795,0.748514958948432
1746,4,472549,0.22601021455822,0.457785231463888,0.621822558486315
1747,4,472918,0.0483784630775753,0.100370161033659,0.630104328847112
1748,4,473492,0.0574857692493899,0.0992255967863608,0.562726502903343
1749,4,473912,0.0685436471901165,0.0994879673411564,0.491298378094449
1750,4,474265,0.0279152133599877,0.099169744832976,0.778500136425783
1751,4,474320,0.00929903363379891,0.0998454922041771,0.925849754850338
1752,4,474321,0.00929903363379891,0.0998454922041771,0.925849754850338
1753,4,474625,0.0484049457306414,0.0994361020862178,0.626706090984522
1754,4,474628,0.0611284217937637,0.0996977027956907,0.540180118158667
1755,4,476164,0.0489862436102459,0.101534471189656,0.62977877799012
1756,4,476181,0.0438569275513038,0.101114097007912,0.664744366929545
1757,4,476291,-0.0165484373550846,0.111078758363322,0.881655027283989
1758,4,476833,0.0651950926451911,0.0997938004108515,0.513989449750236
1759,4,478092,0.0550750492880966,0.0991278845396829,0.578839053725788
1760,4,479557,0.0458419854493908,0.0992573055188152,0.644473394092447
1761,4,480076,0.0561285221326,0.0994148545826813,0.572712002861026
1762,4,481074,0.0126829594016495,0.09927046329415,0.898410341146594
1763,4,482472,0.0136974395626837,0.14809263024126,0.926359315003429
1764,4,482653,-0.00778475334830497,0.104921081847979,0.94089623683659
1765,4,484100,-0.0591211777544619,0.105855916338393,0.576852907417702
1766,4,485199,0.0023284098014591,0.0994864499247709,0.981341006482579
1767,4,485454,0.0031296659599237,0.0997146282142308,0.974979262936092
1768,4,487562,-0.0716413590969442,0.10036586637762,0.475821280511281
1769,4,487957,-0.105310446460144,0.102976448931078,0.307166419161472
1770,4,491790,-0.0798181959947507,0.100602849246564,0.428078381460467
1771,4,492455,-0.0809436979481674,0.10427990104197,0.438141387976883
1772,4,493748,-0.106615740172401,0.101327150799005,0.293430635297729
1773,4,495614,-0.0708842979934911,0.100322249874611,0.480302286116494
1774,4,497124,-0.0535942409504413,0.100002065205929,0.59234352411275
1775,4,497529,-0.061624374885241,0.100429896244245,0.539870984295677
1776,4,498734,-0.0435736303645361,0.100101898461997,0.663615971269481
1777,4,499794,-0.0671900630051618,0.0999168671372854,0.501731033565149
1778,4,501469,-0.0405628249069218,0.100253259734806,0.686013997004442
1779,4,504047,-0.104248789122699,0.101392903646752,0.304575489819244
1780,4,504419,-0.106423981232932,0.0999742198464085,0.287823412818395
1781,4,512749,-0.117869280085377,0.100951414389145,0.243762548971642
1782,4,513467,-0.0261774379903148,0.211751791440102,0.901683966467431
1783,4,513607,-0.143319987822832,0.194897683527508,0.462608475339279
1784,4,520430,-0.00749278715631174,0.195083239025102,0.969383971262799
1785,4,520552,-0.132569449801279,0.197831537091831,0.503223998622039
1786,4,520560,-0.196135628399185,0.198299989475484,0.323298821205014
1787,4,520563,-0.140334651663474,0.198434054142646,0.479902261076273
1788,4,520565,-0.14887067254155,0.198203431028606,0.453092663154154
1789,4,520568,-0.160097076001493,0.198178641681732,0.419725447807846
1790,4,520602,-0.0550707137124373,0.197381124473661,0.780402843216805
1791,4,520645,-0.132747952962305,0.196487377914148,0.499733482086957
1792,4,520646,-0.132747952962305,0.196487377914148,0.499733482086957
1793,4,520657,-0.0481339916042565,0.196742068147305,0.806865484618274
1794,4,520665,-0.117344719804969,0.196810667349985,0.55140271578789
1795,4,521148,-0.112249827192128,0.101477906865365,0.269414696610499
1796,4,523964,-0.200361367721198,0.0991428793601527,0.0440409241399814
1797,4,537994,-0.342176987327401,0.431651472663607,0.428475803004946
1798,4,538009,-0.567371790985693,0.39827323012651,0.155162302504409
1799,4,538030,-0.154988763153188,0.275291182370893,0.573792712882963
1800,4,538039,-0.154988763153188,0.275291182370893,0.573792712882963
1801,4,538042,-0.140784438101865,0.268297007753426,0.60009781109103
1802,4,538051,-0.121820576119913,0.261877376734871,0.642088139753565
1803,4,538054,-0.158638210030207,0.264060706458038,0.548382604889505
1804,4,538057,-0.168509709633414,0.260947617274136,0.518853901916778
1805,4,538066,-0.0520355116189313,0.245372582064202,0.832176890118391
1806,4,538069,0.0969284900528533,0.236561128103026,0.682245421849163
1807,4,538120,-0.107630639259509,0.280951356192879,0.701881026621228
1808,4,538141,0.0308060515863495,0.241793709637696,0.898691343695094
1809,4,538174,-0.0460385495092215,0.154617948347219,0.766063931417333
1810,4,538183,0.0359146844341866,0.153199402786608,0.814786331628848
1811,4,538198,-0.131685729798545,0.202220422271208,0.515341742046111
1812,4,538201,-0.167716368234312,0.201824076416926,0.406533777630038
1813,4,538202,-0.156947022117489,0.202169345162052,0.438083067220506
1814,4,538243,-0.199598675964777,0.19946495238914,0.317671619394428
1815,4,538249,-0.175328014192952,0.200892706139113,0.383395589675652
1816,4,538279,-0.103084627897966,0.201034469815987,0.608432297454382
1817,4,538282,-0.0741218232855712,0.201366592214629,0.713023810675633
1818,4,538285,-0.0741218232855712,0.201366592214629,0.713023810675633
1819,4,538294,-0.0741218232855712,0.201366592214629,0.713023810675633
1820,4,538297,-0.103084627897966,0.201034469815987,0.608432297454382
1821,4,538318,-0.0703912500206689,0.201074425677767,0.726490744247661
1822,4,538326,-0.0773503760670371,0.200499098528172,0.699885225331043
1823,4,538332,-0.0598528585554563,0.201084094207637,0.766144729165252
1824,4,538337,-0.138003736579204,0.20188781741626,0.494697417858052
1825,4,538341,-0.146577432221127,0.201254079369748,0.466900395474469
1826,4,538343,-0.140669268690257,0.201266023246152,0.485060952051447
1827,4,538354,-0.0767722601918033,0.202300586689048,0.704547777195517
1828,4,538357,-0.0767722601918033,0.202300586689048,0.704547777195517
1829,4,538359,-0.0150795145351159,0.121635558859956,0.901407282705832
1830,4,538369,-0.0512902976419469,0.115845321664681,0.658219115114583
1831,4,538384,-0.129188834869062,0.108778097372268,0.235775173865788
1832,4,538866,-0.049689262800652,0.102132813215197,0.626903170956375
1833,4,539688,0.0396163915610679,0.102490219508449,0.699330961794571
1834,4,541302,0.0468784766950722,0.108915387506214,0.667158714961297
1835,4,542062,-0.0089528221227273,0.103250158288674,0.930951183770021
1836,4,542558,-0.0683482207444178,0.120993938922386,0.572507640863368
1837,4,544142,0.0894550773679175,0.228212218074603,0.695308068336868
1838,4,544372,0.060266683577139,0.102425273366443,0.556642385090294
1839,4,546036,0.0532367453387497,0.102818552175623,0.604940478232711
1840,4,546402,0.0428007298586186,0.103430191875069,0.679262562301185
1841,4,546551,0.00399743066218439,0.112879756438588,0.971770294992257
1842,4,547460,0.0963424864252354,0.10203828532313,0.345723561680522
1843,4,547792,0.0266264847109949,0.110996389384517,0.810557836859856
1844,4,547875,0.0306065352373817,0.104006151773492,0.768719822434528
1845,4,547876,0.0306065352373817,0.104006151773492,0.768719822434528
1846,4,548101,0.067696744136867,0.101341788494916,0.504567402001917
1847,4,548356,0.0679669294870101,0.101649992692899,0.504164167122582
1848,4,548896,0.0611050756700962,0.102120552560359,0.549982029295841
1849,4,549461,0.0611788133504609,0.101180964858794,0.545801711275431
1850,4,551365,0.0806510479550371,0.0997988173100387,0.419556379400158
1851,4,553033,-0.069437259926912,0.118929206984615,0.559691614545944
1852,4,553181,-0.0345894970979889,0.103006723344724,0.737222360755247
1853,4,554056,-0.0292169007338515,0.0994475730281536,0.769089513954917
1854,4,554792,-0.00738227588965523,0.0998016300400543,0.941076557649519
1855,4,558812,0.0058840857268655,0.100425249076193,0.953310477978762
1856,4,559258,0.0118166750162595,0.100949271175281,0.906882583099671
1857,4,560213,0.0136329947717581,0.101547201286643,0.893279195493288
1858,4,560996,0.020680479569859,0.227158491851823,0.927512548571912
1859,4,561118,0.0848662586118498,0.116498550159435,0.466805964483188
1860,4,562709,0.105772778247384,0.100573833184998,0.293659904929363
1861,4,563928,0.104841539979703,0.10069757858684,0.298517305236604
1862,4,564066,0.101120051513316,0.101988206224417,0.322126629091045
1863,4,565447,0.119588517843609,0.100588323508684,0.235281845931777
1864,4,567144,0.114978292156497,0.100206473450933,0.251987689674461
1865,4,567417,0.110730423520267,0.100079836509797,0.269297810918062
1866,4,567579,0.167650290950753,0.108978269803893,0.124850917023344
1867,4,568131,0.10623036123373,0.106266600608246,0.318160321517715
1868,4,568131,0.0909913489012788,0.424050240330718,0.830221176293794
1869,4,571075,0.101155265886455,0.100153530375723,0.313186129381197
1870,4,572183,0.0908988816442456,0.100697855894961,0.367306332797201
1871,4,573409,0.108751419896665,0.101151852819763,0.283050703792732
1872,4,574801,0.0826812325562204,0.0999881014354096,0.408846270807218
1873,4,575378,0.0940185583416965,0.100043464433145,0.347974510016776
1874,4,575468,0.105452416253586,0.100224447024124,0.293444650456404
1875,4,576298,0.10733790534317,0.107328609137678,0.317953636453577
1876,4,576324,0.024376108743088,0.119356588231432,0.838292034003704
1877,4,576408,0.111856007808197,0.10566069091302,0.290490322479075
1878,4,576758,0.0542936045802371,0.101075845626293,0.591497541970861
1879,4,577415,0.132045364962766,0.100328942888526,0.188986298479784
1880,4,577658,0.121717078753121,0.0995040996884,0.222056212208372
1881,4,577740,0.103605487409258,0.0992442083031658,0.297225244014252
1882,4,578506,0.0445886799715449,0.101929801260007,0.662056177282437
1883,4,578512,0.0445886799715449,0.101929801260007,0.662056177282437
1884,4,579070,0.110564857924502,0.0997176011596754,0.268280039345356
1885,4,579494,0.0661949364100958,0.100123985475273,0.508960426038048
1886,4,579699,0.0632891925143776,0.100581415327189,0.529603218135527
1887,4,579809,0.059831452513025,0.0997515847482985,0.549021323642859
1888,4,579869,0.0554993342607547,0.0998474077282995,0.578671324042164
1889,4,580657,0.0330990010156665,0.101358698019445,0.744199418138115
1890,4,582525,0.0804611071412471,0.099622763025806,0.419831467190285
1891,4,584486,0.0684069569699697,0.101136177959081,0.499239398589786
1892,4,584912,0.00159780327968584,0.101207644589646,0.987412937546236
1893,4,588662,0.120854089716106,0.0993688442767157,0.224714854328739
1894,4,589651,0.0120132539669623,0.116492924136803,0.91792286006422
1895,4,590025,0.111492891832384,0.0998955644769729,0.265140836562163
1896,4,590826,0.0602413599434799,0.100818875978975,0.550542924786595
1897,4,590885,0.0505733098772807,0.0997128138547908,0.612338433698003
1898,4,590984,0.103805495871549,0.100486031226171,0.302295156429679
1899,4,591356,0.0628597426821855,0.100582178234787,0.532401693875683
1900,4,591435,0.0677715578024077,0.101191337814997,0.503463459271789
1901,4,591697,-0.0104003595602675,0.104545109680568,0.920812027060242
1902,4,591983,0.0415925254658495,0.0998961834632763,0.677401455268262
1903,4,592527,-0.0419082354257139,0.171016988038175,0.80655774501547
1904,4,592539,-0.267900979342865,0.172678519160248,0.121691473288798
1905,4,592839,0.0700306672169432,0.100201378492857,0.48507521287026
1906,4,592980,0.14286578432252,0.136346682449432,0.295441801250536
1907,4,592981,0.0896374611311419,0.144780904642788,0.536233440691122
1908,4,593354,0.237814476563146,0.21083831666956,0.260108292401545
1909,4,593354,-0.0279669014114463,0.149596962814544,0.851808548929014
1910,4,593358,0.000338082808104545,0.117027848728827,0.997696619173611
1911,4,593359,0.000338082808104545,0.117027848728827,0.997696619173611
1912,4,593362,0.00667275995956063,0.119196500030012,0.955388476614999
1913,4,593676,-0.021609253223975,0.10084805256541,0.830456049294885
1914,4,594369,0.0238095897506095,0.100847495324681,0.813495876693421
1915,4,597710,-0.0557819611202064,0.100810900852158,0.580385933661053
1916,4,598800,-0.0505414938862883,0.102304565998966,0.621592471076802
1917,4,600513,0.0672459835246627,0.102906867561209,0.513882286971516
1918,4,604043,-0.0360251794211468,0.100447569851673,0.720073878910789
1919,4,605641,-0.0563988316166909,0.10208599375048,0.580980159687681
1920,4,605918,0.0205800915584466,0.0999748441997314,0.837024640119102
1921,4,607042,-0.293542994114227,0.160588352806492,0.0684051494680469
1922,4,608349,-0.0571116774776431,0.100720004633314,0.571051398612565
1923,4,608355,-0.0492439700497727,0.101034572603615,0.626279399624431
1924,4,609905,0.0153137592242844,0.10178582224494,0.880494889000997
1925,4,610797,-0.0322690429975174,0.100695554209753,0.748808165112884
1926,4,611309,-0.0325459341356057,0.10066581610684,0.746654409788642
1927,4,613791,0.000591332590883287,0.101092414886409,0.995336164233
1928,4,614738,-0.00294900882966254,0.100215710254035,0.976540978118133
1929,4,618428,0.0114291953639933,0.100758963819347,0.909753304064386
1930,4,619541,0.0246098036040164,0.100474903976791,0.806649213305507
1931,4,620206,0.0145586143202698,0.100435284214463,0.884828989757645
1932,4,620786,0.0152518925194759,0.0999454074023414,0.878799149289867
1933,4,621613,0.0017709683919197,0.0993745676339279,0.985791605954414
1934,4,621879,0.155124180709747,0.145177250390526,0.286018065112554
1935,4,621945,0.0137235036465214,0.101651001836007,0.892684010917336
1936,4,621999,0.00602451512641178,0.102121705755209,0.952990680425303
1937,4,622259,-0.0462513445373222,0.0994438792660131,0.642146647452014
1938,4,622563,-0.00346530797155431,0.0993380287443367,0.972191954591473
1939,4,623642,0.0314132466209009,0.100836519225753,0.755584311887614
1940,4,624555,0.0188078631297803,0.100041863133329,0.850984729713707
1941,4,628884,0.0520571877972451,0.109362924111539,0.634365996482874
1942,4,629042,0.0511701289528596,0.101951671475075,0.616046730217009
1943,4,629973,0.0667665856068542,0.0987018098045029,0.499199589826896
1944,4,630817,-0.0559841406462188,0.101091157549341,0.580067309073929
1945,4,631409,0.0269776078567268,0.0984420380459599,0.784209864988673
1946,4,636237,0.10233787875755,0.0977853966661557,0.29602054543312
1947,4,636347,0.114731791797127,0.0983609025269099,0.244225248316317
1948,4,636391,0.117996630062974,0.0976609414138561,0.227768566706644
1949,4,636810,0.071243010962492,0.0989733188823003,0.472111912252923
1950,4,636879,0.0986033002887395,0.0998281507751127,0.323961229680522
1951,4,637598,0.0562260496846979,0.100587414127568,0.576531858252893
1952,4,638340,0.136070598789757,0.0974666363018659,0.163569671767014
1953,4,639037,0.0674666396521049,0.0975032970135385,0.489428531785445
1954,4,641585,0.0602669479338733,0.0981859003071608,0.539739857073594
1955,4,641978,0.0770114013354669,0.0984334024753399,0.434521292620879
1956,4,642192,0.095102181902449,0.0988788002105907,0.336805633598161
1957,4,643795,0.050855699603704,0.0986643213284506,0.60656708507473
1958,4,644586,0.0540070796961993,0.0980813951694964,0.582231986760936
1959,4,645245,0.0790157687048883,0.0980965924613186,0.42107953701287
1960,4,645433,-0.71639413231095,0.403751131594035,0.0768678206542238
1961,4,654608,-0.172770136166083,0.203501150931799,0.396463060743403
1962,4,657631,-0.00326934513895877,0.100350469409988,0.974028513304295
