SNP,Chr,Pos,Effect,SE,PLM2_HNM1_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
2520,4,1301046,0.0571272554989484,0.14007700700841,0.6836475565044
2521,4,1301309,0.0458290093217471,0.139075366452966,0.741953260610588
2522,4,1304354,0.0872414660626393,0.140386051485306,0.534711455438049
2523,4,1305853,0.178035115979742,0.143682841864939,0.216137600916721
2524,4,1306124,0.195032401213073,0.141921390675953,0.170242659100916
2525,4,1306509,0.165382359228109,0.139382588189761,0.236208919985468
2526,4,1307383,0.154150911373636,0.139619860076354,0.270312278243956
2527,4,1307724,0.299286039773376,0.239537719776179,0.212334994150833
2528,4,1311626,0.250563665186122,0.140244611658413,0.074857159941481
2529,4,1312702,0.190915853182305,0.138913774225382,0.170205598653683
2530,4,1316036,0.213996514116801,0.13930160777841,0.125382703764962
2531,4,1317259,0.169660738451151,0.13941233962739,0.224428338141293
2532,4,1318086,0.118368655236837,0.139019628350752,0.395095089639143
2533,4,1318331,0.102188319217044,0.140129632745917,0.46633762499604
2534,4,1318792,0.120336065348792,0.13912003577467,0.387637130655919
2535,4,1321563,0.0206954986619377,0.141464235372568,0.883772085685946
2536,4,1321800,0.0626200623300036,0.142474773268812,0.660556022296794
2537,4,1323799,0.0134929460459419,0.139112374127906,0.92278688648112
2538,4,1324081,-0.0427130291425961,0.139281726172896,0.759278096126941
2539,4,1330149,-0.117688991681467,0.150416282253598,0.434491206390592
2540,4,1330414,-0.296652729196017,0.278007909364451,0.286671354458263
2541,4,1333470,-0.0261961930786539,0.140056221227907,0.851736290560931
2542,4,1333527,0.00302635725245851,0.13973759153024,0.98273345747826
2543,4,1335020,-0.0303605667427146,0.140423179150512,0.828950768360791
2544,4,1335357,-0.0253196665771316,0.1401973515711,0.856785055279828
2545,4,1335426,-0.0901387831794083,0.139678568165667,0.519132511545679
2546,4,1335638,-0.042914084239473,0.139512442995733,0.75856781282642
2547,4,1337043,-0.164318400694122,0.141638431499988,0.24678161357112
2548,4,1337078,-0.153645253167754,0.150890381640005,0.309252997363287
2549,4,1337113,-0.208445635407578,0.146956503000092,0.156951218853857
2550,4,1337514,-0.109690900893633,0.139405634579892,0.431899388439486
2551,4,1338262,-0.0589759473186524,0.139887702945903,0.673577313906532
2552,4,1338321,-0.0575000121848071,0.139233761028711,0.679875924937776
2553,4,1341560,0.0710420741865939,0.14267903537732,0.618853788430526
2554,4,1342082,0.000836731808683266,0.140267595848072,0.995243813994118
2555,4,1342134,-0.0255122094116437,0.139660290922984,0.855159214159233
2556,4,1342485,0.00307605807097189,0.139666795940049,0.982441046086651
2557,4,1345539,-0.0192475029603508,0.140059414710356,0.890774135536644
2558,4,1345604,-0.0561514346292826,0.140628235137784,0.689921063524891
2559,4,1345654,-0.0538617859730133,0.140229346525237,0.701137209615677
2560,4,1348313,-0.0159697958937677,0.142960738557978,0.911118771889493
2561,4,1350135,0.0115796383401786,0.139486816616323,0.933885867163907
2562,4,1352371,-0.0356664507602229,0.144519658788698,0.805211830531781
2563,4,1352461,-0.021328944321435,0.141705805288651,0.880443756786286
2564,4,1352971,-0.710844636697701,1.07307008528744,0.508121483212142
2565,4,1353994,0.0234432680804357,0.140851327288802,0.867906139526485
2566,4,1354278,0.0165971084447204,0.140856351566962,0.906269349087451
2567,4,1354322,0.0439912710658088,0.139640632172034,0.752923477745932
2568,4,1354715,-0.132718864095351,0.287121350013972,0.644194260225519
2569,4,1355617,0.0219537171060848,0.152770887733685,0.885816576209661
2570,4,1357789,0.139951756460437,0.14171255495374,0.324037328935112
2571,4,1358780,0.103945915918103,0.141374097523274,0.462672825768687
2572,4,1359163,0.0929596062382662,0.141863689982747,0.512718063648733
2573,4,1359608,0.148919736113412,0.139236338675574,0.285554288386063
2574,4,1360486,0.130433801047193,0.140302416612833,0.353181496283897
2575,4,1363156,0.152078015604233,0.139231077027544,0.275459058974067
2576,4,1365085,0.181773511182249,0.139331397754575,0.192874653989296
2577,4,1365131,0.197583580103797,0.139069110885959,0.156269765040123
2578,4,1367398,0.178126369493133,0.139344740950056,0.201978505588384
2579,4,1372531,0.161839797203692,0.13961745517573,0.247172063952317
2580,4,1375354,0.110426298069718,0.140130968156381,0.431212622491507
2581,4,1376706,0.209655451923884,0.138826216296617,0.131886795868903
2582,4,1379287,0.138458996757426,0.139661988200636,0.322175996094886
2583,4,1380043,0.0870129657362985,0.145172735363759,0.549307068915688
2584,4,1381192,0.164632226833797,0.139462680362673,0.23860611389904
2585,4,1381394,0.137572153823469,0.140076355682311,0.326712092673575
2586,4,1383768,0.130918658009532,0.140320282408025,0.351458288925543
2587,4,1385147,0.166705915812022,0.141550442603976,0.239704089511144
2588,4,1388828,0.350180774645029,0.278571808300461,0.209563915547811
2589,4,1389763,0.238465678809425,0.13911563626384,0.0873781620798549
2590,4,1390026,0.174413059627202,0.139766365305733,0.212898446787347
2591,4,1391816,0.17689397607136,0.139340326636068,0.205095431141461
2592,4,1392181,0.160590892071534,0.140155235927549,0.252651057888856
2593,4,1392182,0.173318089553431,0.140294982022197,0.217509407047396
2594,4,1392187,0.153087765014416,0.140143031373638,0.27541632657715
2595,4,1401418,0.00311502996850552,0.140298864686699,0.982298715651516
2596,4,1403501,-0.0484733023438005,0.14094448537713,0.731112950509505
2597,4,1404193,0.000857954345584389,0.140197112898613,0.995120729700764
2598,4,1404217,-0.00563508815407029,0.140635965313067,0.968061076233427
2599,4,1405373,0.0105891226294209,0.140320243480336,0.93988831200473
2600,4,1406795,-0.00550259760072658,0.13994929092135,0.968658676259764
2601,4,1406965,-0.0111509405270637,0.139798456324188,0.936469835061423
2602,4,1408452,-0.0122912095732269,0.139371175681941,0.929775300097768
2603,4,1409487,0.0188974137433611,0.140086311556178,0.892769119961559
2604,4,1410314,0.0111001307396782,0.139473716154353,0.936611767146746
2605,4,1411483,0.0704239482233494,0.1396431299079,0.614355557738757
2606,4,1411837,0.0613924038108952,0.139622030016131,0.660420374532487
2607,4,1411853,0.0299721635453899,0.139668836143041,0.830207398403484
2608,4,1414039,0.0928260002430664,0.145275857208383,0.523260917942672
2609,4,1414327,0.0265983056442713,0.145239688952906,0.854798122366956
2610,4,1418662,0.162463263790766,0.1392596308403,0.244150825272533
2611,4,1420155,0.163947326027035,0.139070673340367,0.239240838964002
2612,4,1424802,0.137442575454296,0.141705582879223,0.332752230657259
2613,4,1429971,-0.0163717363226354,0.139634339712189,0.906730839281667
2614,4,1430306,0.00510336930622812,0.141025830771988,0.971153324371178
2615,4,1430469,-0.0385044621294324,0.143131498485087,0.788075613258163
2616,4,1432529,0.0535410953259254,0.139440347772061,0.701230875759037
2617,4,1432812,0.0544702764102927,0.140528583304626,0.698538317869916
2618,4,1433591,-0.0209325244349605,0.140459528471208,0.881615955776653
2619,4,1434295,0.0659117388020992,0.140506811966206,0.639287780824372
2620,4,1435743,0.0739351381210236,0.140893836382331,0.600080967645338
2621,4,1436351,0.0430516530495636,0.140169449715671,0.758917877323744
2622,4,1438464,0.0749051131076941,0.143599269736052,0.602257872987277
2623,4,1438494,0.0626780112460075,0.144277247822446,0.664243421217056
2624,4,1440118,0.0425017255874129,0.140287447995184,0.762097496724554
2625,4,1440423,0.0402685188417016,0.140626724637022,0.774777740582469
2626,4,1440771,0.0632687663318051,0.140109729333231,0.651859096253405
2627,4,1441031,0.0571809849004842,0.140921600559834,0.685161469288704
2628,4,1443639,0.547180364350474,0.331384263501045,0.0995878641372597
2629,4,1443800,0.0857303844988859,0.140959085828827,0.543450328858847
2630,4,1443836,0.0826508137391322,0.140232221569112,0.555979828006349
2631,4,1443906,0.108655600664914,0.139873483255154,0.43778906957286
2632,4,1443911,0.108655600664914,0.139873483255154,0.43778906957286
2633,4,1444058,0.0633512848964101,0.140602631394567,0.652576323732511
2634,4,1444256,0.0169038522148103,0.140864185939183,0.90455057293769
2635,4,1444337,0.0736948285847957,0.14099316791684,0.601522278311789
2636,4,1444364,0.0511174534159043,0.140928200733651,0.71703126084369
2637,4,1444709,0.055666909700398,0.140364146592327,0.691910029892388
2638,4,1444711,0.0522332911813558,0.140122614432579,0.709544499109055
2639,4,1444817,0.0843184011382295,0.14001801971673,0.547429761797354
2640,4,1445462,-0.00917439107319795,0.140992259947426,0.948154960672081
2641,4,1445609,0.000126325743001865,0.140544968185716,0.999283346891459
2642,4,1446003,-0.0949943684656659,0.14019998223561,0.498492428474761
2643,4,1447207,0.00450637633891315,0.142942916372217,0.974868108870836
2644,4,1447282,-0.0105562034768648,0.145187109574793,0.942079994685186
2645,4,1447449,0.0207368436619157,0.152919143279895,0.892209589850089
2646,4,1447458,-0.0151534483920068,0.165854795704948,0.92725379663122
2647,4,1447474,0.0412687761865254,0.169718802032713,0.808022905865495
2648,4,1447514,0.369381676227944,0.242027464082551,0.127856173600017
2649,4,1447514,-0.212060360039124,0.483508730788609,0.661229540755686
2650,4,1447521,0.0242853417322024,0.155425671724765,0.875924877039407
2651,4,1447568,0.00787684999014704,0.144096212292342,0.956437214642392
2652,4,1447682,0.0327373806660877,0.14386585950308,0.820124026382483
2653,4,1447719,0.0281024872337509,0.143219345719269,0.844550955542942
2654,4,1447777,0.0117081384857941,0.142333063762568,0.934487585985529
2655,4,1448144,0.0448679405866566,0.143780519318336,0.755180266860146
2656,4,1448153,0.0371280361298701,0.143070684474375,0.795394324236571
2657,4,1448315,0.0116185818618614,0.14170669415525,0.93470085386911
2658,4,1450633,0.0624644215626801,0.14304926733168,0.662622231254838
2659,4,1451242,0.0255388801078006,0.143975229504762,0.859308632302103
2660,4,1451946,0.0177587429412278,0.142518838015642,0.900906179097179
2661,4,1452368,0.0308940565634187,0.141825673545432,0.827686496913517
2662,4,1453498,-0.068296232908577,0.142075499403679,0.631024812668262
2663,4,1455597,-0.0754256882966179,0.141813134599548,0.595152858841185
2664,4,1456318,-0.0732895399685402,0.151524295824971,0.628911628616445
2665,4,1456594,-0.0171518968762818,0.283900741549875,0.951859206982789
2666,4,1456625,0.151597254126466,0.19159132181615,0.429327546975174
2667,4,1457873,-0.033694321681785,0.143198050229059,0.814113309101076
2668,4,1458160,-0.207292441228267,0.173520537216624,0.233034571016167
2669,4,1459398,0.0653376787753317,0.14391663437582,0.650110194580174
2670,4,1461847,0.30178766364234,0.215516542313999,0.162302032084431
2671,4,1461854,0.460095943155828,0.190095987710292,0.0160103882243613
2672,4,1462057,0.0955807534019475,0.152180803910075,0.530361808898199
2673,4,1467660,-0.0330256161401423,0.143604172466919,0.818243068851134
2674,4,1469963,-0.0323863572660479,0.143832262404644,0.82197923013035
2675,4,1470704,-0.0551832189874277,0.143574076800183,0.700947788210208
2676,4,1471998,-0.0159441047054274,0.144503918818008,0.912204949436889
2677,4,1472661,0.0159762376513348,0.145460890837834,0.912605148862143
2678,4,1472720,-0.00918899784540672,0.145022517064158,0.949513664034762
2679,4,1474060,-0.00842159238476214,0.145340466797715,0.953826106407002
2680,4,1474141,-0.0194207948911298,0.145384837601013,0.893809252865751
2681,4,1474602,-0.0117482034671728,0.148185146178756,0.936854380742445
2682,4,1475645,-0.0562542773069974,0.14556763448407,0.69939796192743
2683,4,1480211,0.0590224267926491,0.146660156184451,0.68760124872068
2684,4,1480835,0.0347291139529762,0.145776153027619,0.811836359313875
2685,4,1481504,0.0352018566698202,0.146035502419099,0.809656317483489
2686,4,1483867,0.0205279691591445,0.147304459513259,0.889247191558014
2687,4,1484599,0.038714897199436,0.147747521305806,0.793447946474468
2688,4,1484621,0.0099121122610244,0.148763153634726,0.946913858209201
2689,4,1484733,0.0597196765938204,0.144910592306465,0.680506048935823
2690,4,1484992,0.0550220116884441,0.145670521905196,0.705868969895
2691,4,1486897,0.0412552680200593,0.145771334685301,0.777332312590116
2692,4,1488575,0.113693498256385,0.145262525462991,0.434342103229535
2693,4,1489057,0.100284414378051,0.144818711387454,0.489089689879933
2694,4,1489545,0.15823910690359,0.172770718839474,0.360349436337896
2695,4,1490851,0.12506893512723,0.144316254766787,0.386732913468445
2696,4,1490904,-0.00606370543106105,0.156365294015301,0.969088429507948
2697,4,1491666,0.0997031507775981,0.143630024528351,0.48803437422548
2698,4,1492451,0.105494427500332,0.143910916085931,0.464012193118811
2699,4,1492707,0.317334116441056,0.156366676695084,0.04316505608053
2700,4,1492707,-0.531280335923201,0.328660055046601,0.106878642722465
2701,4,1493150,0.152196537566514,0.143324945514659,0.289007733329662
2702,4,1493956,0.134068464048096,0.142310310081356,0.346793196207515
2703,4,1493975,0.128450843291851,0.142449701926591,0.367816360176553
2704,4,1494081,0.148706921749059,0.141974971505872,0.295624174575297
2705,4,1494542,0.170189867900305,0.144303249821456,0.239037012201529
2706,4,1494612,0.140923572390926,0.143686816036987,0.327378370927535
2707,4,1494869,0.164260038447518,0.143245147469089,0.252279903889747
2708,4,1494944,0.155484309872316,0.14327289085,0.278559538199321
2709,4,1494974,0.135551993137934,0.143391500835031,0.345138078230015
2710,4,1495032,0.165104849489875,0.143375932892093,0.250284539594418
2711,4,1499852,0.0652060867151072,0.146716829506083,0.65700049776471
2712,4,1499970,0.0601503629482059,0.149407561380137,0.687491720376143
2713,4,1501685,0.090706033606795,0.142531930123644,0.524934045722551
2714,4,1501834,0.113724588392335,0.144068143874398,0.430419509165169
2715,4,1503576,0.0528356877706797,0.141406117658809,0.708892756877869
2716,4,1504976,0.00122087285955341,0.148960804233362,0.993465294154863
2717,4,1505243,0.0614866664463048,0.141940079720874,0.665143139458754
2718,4,1505373,0.0543775106337455,0.144809167508968,0.70750562115278
2719,4,1505397,0.00489180415682977,0.148988758854512,0.973826017870575
2720,4,1505683,-0.00867087380801568,0.175863821977212,0.960704536091829
2721,4,1505691,0.307270945358426,0.230564235075803,0.183492703475238
2722,4,1505703,0.310183617975744,0.278335338635864,0.265855451105636
2723,4,1505869,-0.0623230327905325,0.147137733932471,0.67213788274963
2724,4,1505904,-0.0249047135964813,0.146894437506557,0.865467793045682
2725,4,1506371,0.0690049450294674,0.14178069780959,0.626771591983036
2726,4,1506383,0.0133076026805982,0.142933069003827,0.925873967825055
2727,4,1506424,0.0449508057781507,0.1430821598067,0.753584496095812
2728,4,1506930,0.084692583618428,0.141482957668416,0.549819394901374
2729,4,1507893,-0.0430195683539776,0.143370063722688,0.764308290245289
2730,4,1508550,0.0861115259320206,0.141511627283362,0.543239289030034
2731,4,1508644,0.0791894217335952,0.141502348494932,0.576084524569053
2732,4,1510975,0.0893757543017301,0.141887633064882,0.529164131131342
2733,4,1512432,0.121526504416555,0.142099634751675,0.393009229991676
2734,4,1512726,0.113866006253202,0.141561059295906,0.421730658823857
2735,4,1513542,0.0228048871667677,0.144268045519905,0.874489637369722
2736,4,1513733,0.104200176819723,0.14172673420687,0.462694352405711
2737,4,1513956,0.126872747950354,0.284764439844895,0.656205717623157
2738,4,1514408,0.123415437965216,0.142231984410146,0.386145196147889
2739,4,1514885,0.0577638671056419,0.145537161665016,0.691680203486711
2740,4,1515034,0.144067458396791,0.143305496391161,0.315432823748043
2741,4,1515708,0.0610754479873181,0.142488419899971,0.668450696017748
2742,4,1515742,0.052387084170082,0.145892141169769,0.719749238606071
2743,4,1517320,0.119216049250147,0.141555513233339,0.400254151021145
2744,4,1517680,-0.336777077447616,0.247697819041497,0.174815253035681
2745,4,1517858,0.220293765444192,0.144713978487264,0.128836685342141
2746,4,1519301,0.130342862479365,0.147567505938044,0.377688205797244
2747,4,1520148,0.163994752786295,0.140875572435701,0.245165354944388
2748,4,1520501,0.141105708469408,0.140815716766615,0.31700131172195
2749,4,1521315,0.197004026095312,0.141034505505814,0.163336255756807
2750,4,1521582,0.191375830815827,0.140912860338525,0.175294665570854
2751,4,1521747,0.197586859509765,0.142851304682544,0.167488606404276
2752,4,1521818,0.499427977549748,0.215178138939979,0.0208560486750818
2753,4,1522428,-0.160542567737512,0.167773219056038,0.339271481848394
2754,4,1522507,0.210972427898605,0.209500359182202,0.314611784096128
2755,4,1522714,0.168682123139536,0.152816552084999,0.270422658556791
2756,4,1522717,0.187676462787483,0.153566706995638,0.222478860811303
2757,4,1522735,0.213949700697121,0.151205680427256,0.157962305223906
2758,4,1522862,0.184867635607132,0.140937471736062,0.190473923542382
2759,4,1523350,0.0324951755450248,0.149439974307302,0.827986150788717
2760,4,1523440,0.143933318609504,0.3447258896889,0.67654479388472
2761,4,1523444,-0.0549875559469504,0.289972537362623,0.849707895571578
2762,4,1523446,-0.0718749065222628,0.288987501918347,0.803727540698879
2763,4,1523482,0.335768426487946,0.344347569810943,0.330185421002157
2764,4,1523491,-0.153446417735079,0.302644011674661,0.612457705189453
2765,4,1523500,0.114090856027731,0.313591610304023,0.716210333790682
2766,4,1523584,0.313160966742295,0.473469546551283,0.508776190170563
2767,4,1523587,0.391106935243518,0.486393398557471,0.42188276322242
2768,5,8786,-0.0224599393411284,0.140545516244557,0.873125731461881
2769,5,9566,-0.00782416813301579,0.141083545279736,0.955805207670537
2770,5,11033,-0.0566077602900126,0.140068676486471,0.686352381509815
2771,5,11244,-0.0343476450022574,0.140481293891563,0.806985830035204
2772,5,11370,-0.0623917456932889,0.140285439655946,0.656774045761196
2773,5,13215,-0.00898769930375834,0.139948779806935,0.948830330622095
2774,5,13449,-0.0159687357972248,0.142511217301878,0.910845481786995
2775,5,13572,-0.0142841725288427,0.278140079921315,0.959070862881171
2776,5,13639,-0.0192030952303963,0.139581430074553,0.89065373342539
2777,5,13690,0.00252302694102322,0.14041556186297,0.985674305061772
2778,5,14028,0.0235585214614185,0.139760849900955,0.866236851005263
2779,5,16072,0.0368591982867474,0.146076071150894,0.80093379262191
2780,5,18746,-0.00294060921579778,0.142588878445089,0.983558051720849
2781,5,18800,0.000928874583330184,0.141263359422066,0.994757277162652
2782,5,18904,0.00898941747921478,0.163184456963756,0.95609994982319
2783,5,18920,-1.02857611522631,0.39696882800112,0.00996452701681165
2784,5,18994,-0.10109203130809,0.169532709924144,0.551358288155495
2785,5,19045,-0.0719232146429221,0.278140969397537,0.796105799964805
2786,5,19049,-0.0719232146429221,0.278140969397537,0.796105799964805
2787,5,19051,-0.055895151342904,0.278177603358992,0.84086643125577
2788,5,19082,-0.14812851710751,0.278212932672652,0.594764161213103
2789,5,19084,-0.0918769980358523,0.278412974263983,0.741593766688166
2790,5,19368,-0.0512024953226952,0.141684145510916,0.718028014687198
2791,5,19504,0.222884305017598,0.190350502673171,0.242422655482305
2792,5,19513,0.0519720084905959,0.195013116474697,0.790005765093935
2793,5,19517,0.227395042122115,0.200522247946055,0.257558185281156
2794,5,19542,0.247049791090749,0.251732309095589,0.327068240625829
2795,5,21341,0.463764069017522,0.573828155651857,0.419523621732883
2796,5,21342,0.634956386405254,0.518268439502871,0.22133569407506
2797,5,21355,0.295575931882408,0.498833948536431,0.55387261630352
2798,5,21358,-0.680574785359878,0.803946099806301,0.397823522081892
2799,5,21504,0.0175069099793719,0.379666563206149,0.963247632661552
2800,5,21509,0.153973078827968,0.394145222256937,0.696291144486834
2801,5,21529,0.628810630936256,0.317908126006505,0.0487101112497716
2802,5,21532,0.533122956988238,0.323260653417308,0.0999953011486803
2803,5,21533,0.668023960389437,0.328702084739251,0.0428706855687031
2804,5,21552,-0.491798799777029,0.403288132885211,0.223479073881361
2805,5,21558,-0.312129941877727,0.376643146266469,0.40782549648545
2806,5,21954,-1.52814763683091,1.31874222816361,0.24732437886481
2807,5,22497,-0.173103579701539,0.204429509847321,0.397700279183232
2808,5,22502,-0.306807658933641,0.208928252512564,0.142863494165634
2809,5,22536,0.112158154079857,0.278164407680345,0.687039215429843
2810,5,22625,0.217945351116926,0.283303464388325,0.442229682338436
2811,5,22635,0.164595871442813,0.279295952775371,0.556020760947677
2812,5,22638,0.0250886769860799,0.306069920478037,0.934716700940143
2813,5,22854,-0.138995537529859,0.411245991999379,0.735574376079502
2814,5,22881,-0.0721997160292887,0.299691179330356,0.809761853972183
2815,5,22883,-0.0898211575961092,0.291503865625538,0.758164967038844
2816,5,22917,-0.00586584328288886,0.280376181707373,0.98332023007138
2817,5,23224,-0.154240361168193,0.15228155516092,0.311819310371204
2818,5,23230,-0.115836749614563,0.167675779073089,0.490121556527165
2819,5,23574,-0.0880099167781408,0.139188590551463,0.527595630378541
2820,5,23653,-0.106723400960649,0.138954505345439,0.442973545819882
2821,5,24002,-0.0167981345049526,0.139657398757268,0.904328967510449
2822,5,24122,-0.0841514776205569,0.140187114931822,0.548705020067465
2823,5,24148,-0.0735667014547031,0.141628536286953,0.603783537678345
2824,5,24163,-0.0940873009808802,0.142008109883656,0.508051922919291
2825,5,24234,-0.0387307780533023,0.140265893033262,0.78261442016027
2826,5,24246,-0.0282900691453552,0.140066216662888,0.84005152650508
2827,5,24270,-0.0422495861146942,0.152522084527696,0.781937364477977
2828,5,24278,-0.0389980400334774,0.140041091731685,0.780810273858437
2829,5,24388,-0.086970557579169,0.141299775082592,0.538618636465066
2830,5,24487,-0.0592782614651479,0.140420636875383,0.673174137445135
2831,5,24650,-0.0590312640280352,0.139642604501539,0.672748891900559
2832,5,24820,-0.0262515719821004,0.139266958213007,0.850594438923326
2833,5,24909,-0.0014224180273477,0.13985626084475,0.991890943724304
2834,5,25103,-0.0577069552692005,0.139679572356796,0.679756266632913
2835,5,25397,-0.47543681739849,0.272320717777135,0.081703358477729
2836,5,25397,-0.53548054116891,0.520072857408925,0.303890555829002
2837,5,25485,-0.106937912505102,0.145543554360722,0.462980472310817
2838,5,26058,-0.150432656863381,0.139671388083403,0.282194742679081
2839,5,26197,-0.1644923833646,0.138807825580637,0.236800068174873
2840,5,26417,-0.101396928080988,0.139180334955756,0.466772764770999
2841,5,27428,-0.0988067428857676,0.13936257044118,0.478798324809483
2842,5,30505,-0.186472808417096,0.139134637335215,0.181031642170644
2843,5,31263,-0.137679275639856,0.140702455271539,0.328490453964598
2844,5,31451,-0.226842514406206,0.150859558710823,0.133561289691086
2845,5,31466,0.0829233944321919,0.344782753727705,0.810075215629264
2846,5,32038,-0.183908683500712,0.138738780088875,0.185837669576773
2847,5,33720,-0.222889059930669,0.140574222903336,0.113734212703458
2848,5,33814,-0.243897709096078,0.140259674480132,0.0829239534248075
2849,5,33851,-0.246469768298018,0.141630031113002,0.082688931378576
2850,5,34324,-0.141451013755539,0.142364165147856,0.321105135600599
2851,5,34350,-0.202243337901986,0.140270154374719,0.150241686111905
2852,5,35048,-0.309933479333104,0.138304627909645,0.0256506911876206
2853,5,35579,-0.337852124995569,0.139514943652495,0.0159548482047432
2854,5,35901,-0.322623280842888,0.140298857304429,0.0220572421232547
2855,5,35947,-0.353529159620757,0.139208133367467,0.0115271266423468
2856,5,37398,-0.330024523723634,0.150409802786057,0.0288744721762546
2857,5,38037,-0.383601116475531,0.142810097279368,0.0075709511725053
2858,5,38200,-0.362442314038796,0.137752568791553,0.0088837439142631
2859,5,38263,-0.370319830920683,0.137710852627197,0.00750420302116613
2860,5,38427,-0.381242436538739,0.137982121942385,0.00602759693443877
2861,5,38677,-0.328389841567646,0.137994246160605,0.017855673014693
2862,5,39894,-0.348439891194494,0.16255184940042,0.0327508996049126
2863,5,41075,-0.306737214841335,0.138843160404486,0.0277998973713312
2864,5,42051,-0.240276710486195,0.139274807185731,0.0853668925616588
2865,5,42740,-0.23246370081584,0.13854537656223,0.0942539421865846
2866,5,44304,-0.238306690374896,0.138906990435803,0.0871155667994007
2867,5,44612,-0.224737604090025,0.139068389450696,0.106982838824391
2868,5,45702,-0.208644749761025,0.141841920077978,0.142190937500732
2869,5,46084,-0.158418200194165,0.139276144375851,0.25612603157428
2870,5,49920,-0.121148877222065,0.140402610814431,0.388796055588297
2871,5,50949,-0.0689969894837922,0.143919061223334,0.631940134612941
2872,5,53073,-0.179929928842614,0.141261578705737,0.203595091498238
2873,5,53535,-0.150830868402358,0.140613137664863,0.284153958168962
2874,5,53964,-0.136933339305063,0.140804607749855,0.331464744441768
2875,5,57276,-0.216812365586703,0.140154119049164,0.122769682585992
2876,5,57788,-0.182026754449539,0.140416564317046,0.195707304642921
2877,5,57861,-0.213433058275565,0.140557544996851,0.129789883704002
2878,5,58267,-0.175926412815742,0.140834787333821,0.212431054416471
2879,5,59261,-0.169851380304614,0.153477578428885,0.269183600431353
2880,5,59359,0.0118246015384904,0.291854536504038,0.967705139291202
2881,5,59386,-0.129992056706781,0.17838419251251,0.466656370269178
2882,5,59387,-0.228459046390066,0.231762309049527,0.324932340332979
2883,5,61028,-0.0268939761993372,0.141845349798863,0.849731019469071
2884,5,61686,-0.0635887437932876,0.278207869740769,0.819338928684167
2885,5,64504,-0.070426948994568,0.141418854294788,0.618792355604897
2886,5,66168,-0.0980373509557148,0.141080068596508,0.487571509412393
2887,5,67144,-0.295546750539179,0.14165476536134,0.0376608355272867
2888,5,67435,-0.191538768830122,0.145346636560027,0.188422944017918
2889,5,68714,-0.284041140051509,0.140333749376881,0.0437188086252803
2890,5,69083,-0.25680633108869,0.140369009395285,0.0681667476932474
2891,5,69805,-0.249735210713836,0.143824994136076,0.0833686619592835
2892,5,69813,-0.260675667886547,0.142749178955829,0.0686782948017394
2893,5,70382,-0.185571257658073,0.152109009652712,0.223283618791268
2894,5,70531,-0.169031465723219,0.143560968055173,0.23982138877987
2895,5,70702,-0.131564867859859,0.142930729999315,0.35795062340796
2896,5,70852,-0.117433313215243,0.143277201313015,0.412984007242935
2897,5,70969,-0.0830870310543876,0.143435146561719,0.562779509589018
2898,5,72069,-0.0217896845161634,0.145383886492413,0.880947342125712
2899,5,73474,-0.19492633425902,0.207668036234166,0.348555401046222
2900,5,74994,0.0419013096394318,0.146591104873343,0.775169853967676
2901,5,75504,0.0849346228927352,0.147982961524176,0.566368054576059
2902,5,75507,0.0943303376426849,0.14781032698221,0.523767026485553
2903,5,75860,0.0923721028196747,0.149741732467704,0.537714075245416
2904,5,76107,0.103431364950531,0.14787062403207,0.484717739751605
2905,5,76472,0.0590138782821932,0.147849088929077,0.690024472857998
2906,5,76912,0.10707178487108,0.148359046005809,0.470952306671315
2907,5,77002,0.0527767943686808,0.149327508402125,0.723977209320104
2908,5,77032,0.0789449127151323,0.148408989801001,0.595101069352459
2909,5,77423,0.0875825115262587,0.148691036010565,0.556222262934813
2910,5,77484,0.12724093954843,0.14920030374972,0.394337631248886
2911,5,77918,0.089244230046386,0.15006205456828,0.552414655100723
2912,5,78310,0.0908556221991403,0.149420527334438,0.543543230355571
2913,5,79208,0.121666526742008,0.152613444617272,0.42585903128176
2914,5,79230,0.0699895205139947,0.15183631521615,0.645115645737714
2915,5,79231,0.262396233286619,0.278589084631804,0.346900506650568
2916,5,79231,0.401067314656616,0.371159207312854,0.280621561165171
2917,5,79232,0.040592987426443,0.151762970983795,0.789258720468687
2918,5,79544,0.783877606041462,0.251085405212433,0.00194481722185441
2919,5,80396,0.155837433511269,0.153250212041662,0.309905850345274
2920,5,81334,0.174752897436647,0.15883648031661,0.271991946842418
2921,5,82827,0.149454817099095,0.154711305048755,0.334693570091079
2922,5,83188,0.158426690277052,0.156366937227867,0.311671686269117
2923,5,85693,0.0234369598394224,0.169863493609128,0.890338638998182
2924,5,86488,-0.0545734290175695,0.245518380717618,0.824225723804167
2925,5,87323,0.142363895163802,0.173056261348742,0.411265161368716
2926,5,90716,0.0099193717046262,0.18800859897888,0.957952815524322
2927,5,90719,0.0269948573613217,0.187536464821075,0.885626373136822
2928,5,90720,0.0269948573613217,0.187536464821075,0.885626373136822
2929,5,90746,0.0413167833024675,0.189469601383686,0.8275040812535
2930,5,91091,0.00614309366008126,0.189311194176019,0.974131758801855
2931,5,92747,-0.0144376839923348,0.189654923137672,0.939361924879335
2932,5,93878,0.0510841187741278,0.194495133174964,0.792973687644597
2933,5,96610,-0.18644516103552,0.208195784472498,0.371115131000908
2934,5,97629,0.109967920118844,0.20291759287855,0.588205958771391
