SNP,Chr,Pos,Effect,SE,FMP45_MEP1_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
2575,4,1363156,-0.0323527400495555,0.0576726885593047,0.575172806079029
2576,4,1365085,-0.0308540227735123,0.0577580922488583,0.59354361641309
2577,4,1365131,-0.0327616259458928,0.0576720346665724,0.570350082101748
2578,4,1367398,-0.061271941054733,0.0576893296014207,0.288915545413305
2579,4,1372531,-0.023917017720857,0.0578568051931831,0.679577060842918
2580,4,1375354,-0.0297779931791279,0.0580027451977529,0.608000137910861
2581,4,1376706,-0.023020948214326,0.0576058472454253,0.689671722740454
2582,4,1379287,-0.0244316091746072,0.0578451709956808,0.67301785740174
2583,4,1380043,-0.00917317847701554,0.0600878195809896,0.878751371743542
2584,4,1381192,0.00399530029227976,0.0578103295586192,0.944940801470269
2585,4,1381394,-0.0157704457139829,0.0580238817592785,0.785940594951102
2586,4,1383768,-0.00783390048980492,0.0581217838805083,0.892859284349126
2587,4,1385147,-0.0422873755581535,0.0586324269217525,0.471246353307447
2588,4,1388828,-0.0940136789088566,0.11539685604263,0.415794028463932
2589,4,1389763,-0.0291509649164981,0.0577715798416433,0.614161621141584
2590,4,1390026,-0.0456262695035846,0.0578990803307749,0.431207423087351
2591,4,1391816,-0.0388645752728169,0.0577407344778543,0.501331934938726
2592,4,1392181,-0.029990221922428,0.0580692567317875,0.605859268698329
2593,4,1392182,-0.0319796267494925,0.0581417038502504,0.582647286145412
2594,4,1392187,-0.028524266777973,0.0580564804610463,0.623505994127249
2595,4,1401418,0.0182863542472385,0.0580347657030849,0.752877145035509
2596,4,1403501,0.0192520595183235,0.0583107504773611,0.741472561772413
2597,4,1404193,0.0396727362303304,0.0579623439907458,0.49413570648505
2598,4,1404217,0.0296194926595651,0.058161117962485,0.610883823371512
2599,4,1405373,0.0240501833027998,0.0580380842730355,0.678842958232
2600,4,1406795,0.0300791164904779,0.0578762527655926,0.603588448518703
2601,4,1406965,0.00720931009643042,0.0578351108844681,0.900869357753788
2602,4,1408452,0.0343625348848514,0.057630714300881,0.551387809792699
2603,4,1409487,0.0234676839141845,0.0579429834048758,0.685712997970941
2604,4,1410314,0.0363775859087936,0.0576695390031451,0.528583554963113
2605,4,1411483,0.0158471400964629,0.0577862554693587,0.784062761921768
2606,4,1411837,0.00211962658602186,0.0577785796271531,0.97075663773096
2607,4,1411853,0.0147516943306771,0.0577806721315043,0.798636227391947
2608,4,1414039,0.00263729402525403,0.0601364945600536,0.965044675142451
2609,4,1414327,-0.0185803423973894,0.0600816648674911,0.757312706613201
2610,4,1418662,0.0143299657155899,0.0577188642651777,0.804068490033414
2611,4,1420155,0.00492664276237839,0.0576473211827556,0.931942728600339
2612,4,1424802,-0.0261987324897011,0.0586863591008073,0.655568007093144
2613,4,1429971,-0.0443662180793667,0.0577208087818844,0.442624108572161
2614,4,1430306,-0.0628796104430938,0.0582476785661965,0.281092436237438
2615,4,1430469,-0.0191025116432031,0.0592121128356311,0.747180436638132
2616,4,1432529,-0.0699418549352964,0.0575795434150295,0.225292547132554
2617,4,1432812,-0.0549938982893342,0.0580765797670081,0.34432708682715
2618,4,1433591,-0.0774023646707038,0.0579649673617538,0.182628757348317
2619,4,1434295,-0.0764543417135879,0.0580044687588656,0.18833262316459
2620,4,1435743,-0.0333733006978481,0.0582847011884334,0.567286097962336
2621,4,1436351,-0.0497605417006876,0.0579365895299584,0.390989908015345
2622,4,1438464,-0.0331375506462225,0.0594050076142883,0.577318020274418
2623,4,1438494,-0.0241867130950375,0.0596908521418954,0.685576206402171
2624,4,1440118,-0.04403784315386,0.0579983648485158,0.448183099338976
2625,4,1440423,-0.0420812310027926,0.0581421570181187,0.46968965710515
2626,4,1440771,-0.0408334009004544,0.0579406317685301,0.481433321255329
2627,4,1441031,-0.0394510811330451,0.0582762954504324,0.498870787529725
2628,4,1443639,-0.0759040631253383,0.137565727515353,0.581457945663033
2629,4,1443800,-0.0434827764395119,0.0583006529251494,0.456262325007385
2630,4,1443836,-0.0536390696842143,0.057973600571136,0.355476960489024
2631,4,1443906,-0.0493521901914951,0.057856743454979,0.394233990524972
2632,4,1443911,-0.0493521901914951,0.057856743454979,0.394233990524972
2633,4,1444058,-0.0519105294828311,0.0581196457203887,0.372376424541836
2634,4,1444256,-0.0472538612297187,0.0582236569998848,0.417572620801554
2635,4,1444337,-0.0682709111463269,0.0582394455922683,0.241889133267183
2636,4,1444364,-0.0734335176901258,0.0581829828242447,0.20774124406227
2637,4,1444709,-0.0476285866692623,0.0580274825746054,0.412317778206528
2638,4,1444711,-0.0501095859984835,0.0579200051500032,0.38754313788517
2639,4,1444817,-0.061689096321823,0.0578633640062665,0.287099534434776
2640,4,1445462,-0.0488283643236976,0.0582721749921252,0.402633530766015
2641,4,1445609,-0.0598342682191914,0.0580574219197557,0.303431703472718
2642,4,1446003,-0.0572990756096936,0.0579595022865835,0.323533392955036
2643,4,1447207,-0.0427079911433477,0.0590931333672973,0.470328373977018
2644,4,1447282,-0.0200531865825344,0.0600561624693509,0.738647838316106
2645,4,1447449,-0.062635994704173,0.0631777574471077,0.322157289700505
2646,4,1447458,-0.0174218618350874,0.0686101470009391,0.799700997411054
2647,4,1447474,-0.0289705308987611,0.0702031236708926,0.680100933977117
2648,4,1447514,0.0185054795112158,0.100453890373757,0.853947714123862
2649,4,1447514,-0.144035008512238,0.199939430823151,0.471759680820356
2650,4,1447521,-0.035315554692207,0.0642757257143723,0.583052008572674
2651,4,1447568,-0.0467900069943996,0.0595620941214251,0.432648238228005
2652,4,1447682,-0.0287928521365142,0.0595032174229682,0.628765886424209
2653,4,1447719,-0.0608374817324905,0.0591658055542795,0.304534364039133
2654,4,1447777,-0.0525070107023279,0.0588186621005663,0.372629715000681
2655,4,1448144,-0.0542282710322155,0.0594214250991059,0.36207332764053
2656,4,1448153,-0.0603414629516472,0.0591080694985895,0.308016690318749
2657,4,1448315,-0.033323331332362,0.058599040671216,0.569943850564375
2658,4,1450633,-0.032039576021601,0.0591721656900664,0.588529619303145
2659,4,1451242,-0.0335559375511623,0.0595397041073077,0.573391538500915
2660,4,1451946,-0.0385736392902833,0.0589268507384577,0.513150260251019
2661,4,1452368,-0.0398893688527172,0.0586400623371516,0.496797823096801
2662,4,1453498,-0.0234808115346232,0.0587838469909449,0.689808185424284
2663,4,1455597,-0.0477645199802531,0.0586377720455621,0.415868159537831
2664,4,1456318,-0.0627241602642183,0.0626187848929956,0.317182947672089
2665,4,1456594,0.0407611905111418,0.117432826189483,0.72872139266477
2666,4,1456625,-0.0514712022506389,0.0792859753537365,0.516641474070171
2667,4,1457873,-0.0431455533234315,0.0592024294522387,0.466619390867565
2668,4,1458160,0.0102535478589383,0.0719298831255043,0.886727541500129
2669,4,1459398,-0.0437067375861764,0.0595115200200763,0.463177426035342
2670,4,1461847,0.128210304677832,0.089147605846981,0.151268928784436
2671,4,1461854,0.159213602094422,0.0788401550485787,0.0441959623927978
2672,4,1462057,-0.0621076128050779,0.0629069244025913,0.324174887510181
2673,4,1467660,-0.0785011648629881,0.0592676789556021,0.186187611582275
2674,4,1469963,-0.0701152564494258,0.059391827718442,0.238574830605344
2675,4,1470704,-0.0899869621945681,0.0592169228306932,0.129502744252699
2676,4,1471998,-0.0963932309707047,0.0595630344428024,0.10648249537082
2677,4,1472661,-0.0878229253248761,0.0599976796487267,0.144146142378296
2678,4,1472720,-0.0893207142007744,0.059808796908888,0.136215900809565
2679,4,1474060,-0.091156806757748,0.0599328630703997,0.129159561090783
2680,4,1474141,-0.102778043296122,0.059899247199018,0.0870671478892286
2681,4,1474602,-0.0848265617046082,0.0611395826730119,0.166187579721404
2682,4,1475645,-0.0946278006144374,0.0600244285249395,0.115809066412352
2683,4,1480211,0.0286101280218565,0.0606694190605738,0.637522132437511
2684,4,1480835,0.0166700761841769,0.0603072104163445,0.782387812677394
2685,4,1481504,0.0203820079525063,0.0604114165920828,0.736025939671746
2686,4,1483867,0.00176224508556344,0.0609427668707236,0.976947611129982
2687,4,1484599,-0.0182518340546052,0.0611226863630469,0.765413477732314
2688,4,1484621,-0.00335155054163105,0.0615447659179249,0.956601780094605
2689,4,1484733,-0.00449097029281509,0.0599647424389934,0.940341860372054
2690,4,1484992,0.0190608093140954,0.0602688274566347,0.751989703311268
2691,4,1486897,-0.0129226584744297,0.0603098149734058,0.8304592677169
2692,4,1488575,-0.0348008533751323,0.0601199914779456,0.563055102685394
2693,4,1489057,-0.0231505884826104,0.0599408036025953,0.699563320104489
2694,4,1489545,-0.0408002832454968,0.0715287007522424,0.568766352009087
2695,4,1490851,0.000451921748551021,0.0597683919280614,0.993971350866112
2696,4,1490904,0.00672108243275793,0.0646888590859107,0.917308815140162
2697,4,1491666,-0.016301564299342,0.0594552286765154,0.784104995682896
2698,4,1492451,-0.0158032415509222,0.0595765855241578,0.790964572749634
2699,4,1492707,-0.0474996650961241,0.0650174345091283,0.465527580085078
2700,4,1492707,0.0877666910735961,0.136391940678286,0.52032477163752
2701,4,1493150,-0.0505731236591668,0.0593284022453922,0.394555184584356
2702,4,1493956,-0.0268318299807011,0.0589317036540306,0.649170589695689
2703,4,1493975,-0.0319152974239387,0.0589760828665782,0.588740977270451
2704,4,1494081,-0.0312213847883405,0.0588040330546321,0.595794576773195
2705,4,1494542,-0.032834419188029,0.0597915058791362,0.583250702330051
2706,4,1494612,-0.0266406796199232,0.0595085575002681,0.65466010912796
2707,4,1494869,-0.0119433791836145,0.0593686593955821,0.840679065744574
2708,4,1494944,-0.0219990579334171,0.0593605156863724,0.711157128012882
2709,4,1494974,-0.0259045998140852,0.0593813744586785,0.662928442902095
2710,4,1495032,-0.019092203764542,0.0594185156600741,0.748160024017687
2711,4,1499852,-0.0100727760833995,0.0607126674563729,0.868323569095221
2712,4,1499970,-0.0266173171056041,0.0618091898238458,0.666995230307159
2713,4,1501685,-0.0369911000855799,0.0589676821839192,0.530860662968569
2714,4,1501834,-0.0361646518640064,0.0596237903546217,0.544541225787418
2715,4,1503576,-0.0351750593610448,0.0584825746735849,0.547918220050941
2716,4,1504976,-0.0336685859682466,0.0616003533611769,0.585023046313045
2717,4,1505243,-0.0266947589226173,0.058720290264944,0.649670152650103
2718,4,1505373,-0.025522560716368,0.0599054025725226,0.670332729529526
2719,4,1505397,-0.0205781708774364,0.0616283346044418,0.738647536628402
2720,4,1505683,0.0286633447276805,0.0727406785835292,0.693783268401581
2721,4,1505691,-0.0861944249715831,0.0955160211853161,0.367455486934543
2722,4,1505703,-0.0637026917150791,0.115302345509102,0.580966498366448
2723,4,1505869,-0.0389189960976731,0.0608524075116611,0.522871064256415
2724,4,1505904,-0.0380980566710483,0.0607401692486765,0.530913955781222
2725,4,1506371,-0.0180743186633712,0.0586677239195713,0.758203603568368
2726,4,1506383,-0.0184227479370042,0.059125275483193,0.755537318754627
2727,4,1506424,-0.019864921898248,0.0591931925142301,0.737375881374286
2728,4,1506930,-0.0260781020783379,0.0585460055382877,0.656282631446981
2729,4,1507893,-0.0262336648002138,0.0593045971683412,0.658503489790341
2730,4,1508550,-0.0288903971564796,0.0585551277853615,0.622045269802041
2731,4,1508644,-0.0337411939914989,0.0585392012436777,0.564721421887
2732,4,1510975,-0.0583836620072472,0.058650892537091,0.320202366349209
2733,4,1512432,-0.0497489968338074,0.0587891520024769,0.397999123703425
2734,4,1512726,-0.0507312478934426,0.058556491318976,0.386878939791672
2735,4,1513542,-0.0548569271117508,0.0596156277762953,0.358108676518659
2736,4,1513733,-0.0617572604785551,0.0585863468243594,0.292547222998541
2737,4,1513956,-0.0350546611346898,0.117827925155914,0.766254284312215
2738,4,1514408,-0.0540359467260358,0.0588351008835149,0.359020675510556
2739,4,1514885,-0.0673534323866352,0.060116658202426,0.263314018837052
2740,4,1515034,-0.0624778170055024,0.0592783678411469,0.292616010196907
2741,4,1515708,-0.0575994840444736,0.0588843115247987,0.328654956135495
2742,4,1515742,-0.0717542556187248,0.0602469702204169,0.234453062414946
2743,4,1517320,-0.0656606953683183,0.0585173134922873,0.262594069617706
2744,4,1517680,-0.0770866484287556,0.102660801445965,0.453220991721709
2745,4,1517858,-0.0536978226828162,0.0599976116090373,0.371397292812995
2746,4,1519301,-0.0371739828371624,0.0610853795824898,0.543208984147227
2747,4,1520148,-0.0357803858192292,0.058362175442086,0.540221592379577
2748,4,1520501,-0.0353238783045184,0.0583092074453298,0.54503505662728
2749,4,1521315,-0.0305179936471127,0.0584857091026404,0.602135042309587
2750,4,1521582,-0.0449337715079587,0.0584000585681719,0.442162623739814
2751,4,1521747,-0.0230232387585217,0.059246113499711,0.69780385585499
2752,4,1521818,-0.239266678021747,0.0887891752937497,0.00738045782732487
2753,4,1522428,0.0891426578404557,0.069337092626711,0.199410886246024
2754,4,1522507,-0.0974172696696159,0.0866415582393799,0.261619584785907
2755,4,1522714,0.00893279183188844,0.0633287939924368,0.887907589898178
2756,4,1522717,0.000878905681308995,0.0636661551958143,0.988993422322939
2757,4,1522735,-0.0285635356408991,0.0627138539254834,0.649059693093034
2758,4,1522862,-0.0295426090376686,0.0584278536943758,0.613435193232714
2759,4,1523350,-0.0198122346338052,0.0618197916185248,0.748791323954023
2760,4,1523440,0.038282086977631,0.142636820376732,0.788557038666938
2761,4,1523444,-0.132168326133572,0.119763904142872,0.270529719418005
2762,4,1523446,-0.117848030387639,0.119402533216494,0.324327971386028
2763,4,1523482,0.122853747902548,0.142501430310289,0.389205166011978
2764,4,1523491,-0.177779965320654,0.12489416749423,0.155490454202494
2765,4,1523500,-0.17376538040804,0.129429939595825,0.180282398498192
2766,4,1523584,-0.412929757482129,0.194763765452805,0.0346899653344542
2767,4,1523587,-0.301863145959115,0.200767627498236,0.133592689407046
2768,5,8786,0.0752026304063604,0.0580091041142321,0.195686779093308
2769,5,9566,0.0652830142605393,0.0582642534370583,0.263277684637051
2770,5,11033,0.0177542963812592,0.0579533559239857,0.759515029834193
2771,5,11244,0.039780656436638,0.0580847020266636,0.493873369052658
2772,5,11370,0.0402000434834192,0.0580141473117832,0.488805859086398
2773,5,13215,0.0365971902647185,0.0578656156075093,0.527501382460165
2774,5,13449,0.025595209554093,0.0589434638634681,0.664384390470393
2775,5,13572,0.0501994307359031,0.11503842680699,0.66283435914354
2776,5,13639,0.0327903998581331,0.0577212462453216,0.570340465535653
2777,5,13690,0.0574028257191427,0.0580107918754134,0.323086670880867
2778,5,14028,0.0393741604433985,0.0577846419936097,0.496068417791948
2779,5,16072,0.0338451919729447,0.0604115656234509,0.575668670069229
2780,5,18746,-0.0561320974742243,0.0589146170186595,0.341358396272021
2781,5,18800,-0.0394745197213777,0.0584041310276446,0.499555735152711
2782,5,18904,-0.0506545732406957,0.0674572932935263,0.453205156779467
2783,5,18920,0.0520296523352988,0.165760774580034,0.753794560657963
2784,5,18994,0.0230884917774741,0.0701617414162728,0.742293971033587
2785,5,19045,-0.113913190621689,0.114920461596997,0.322249771474081
2786,5,19049,-0.113913190621689,0.114920461596997,0.322249771474081
2787,5,19051,-0.110209375631625,0.114941545672905,0.338300757791025
2788,5,19082,-0.120020873384933,0.11496803078313,0.297222907776318
2789,5,19084,-0.120284236798398,0.115021653304098,0.296390643989122
2790,5,19368,-0.0580951135667436,0.058545232783526,0.321725246626494
2791,5,19504,-0.0933867351542624,0.0787457620325527,0.236448713621378
2792,5,19513,-0.0352399969164254,0.0806649703444789,0.662473717126726
2793,5,19517,-0.0498796131992995,0.0830663920230839,0.548572455201093
2794,5,19542,-0.0120369330798669,0.104283902356943,0.90817417061203
2795,5,21341,-0.411230725121375,0.236607124749015,0.0830772222230962
2796,5,21342,-0.453397122175226,0.21350818928825,0.0344021768676814
2797,5,21355,-0.369067686791846,0.205538096526118,0.0734105965252069
2798,5,21358,-0.0420630935644484,0.332929550384628,0.899532883832897
2799,5,21504,0.185772276256772,0.156760378496775,0.236786323822849
2800,5,21509,0.148126307468903,0.162905957112672,0.363825397929822
2801,5,21529,-0.09936148559304,0.132142456431501,0.452595992134667
2802,5,21532,-0.0918820862467751,0.134160931065785,0.493878732158972
2803,5,21533,-0.118042707248451,0.136635844152579,0.388217393465854
2804,5,21552,-0.0883832892039846,0.167128759549731,0.59725329711118
2805,5,21558,-0.0571192444272191,0.155942484530276,0.71437256093756
2806,5,21954,0.313916747040534,0.546356641774922,0.565952311679748
2807,5,22497,-0.0928062072913347,0.0845159278700177,0.272913039511213
2808,5,22502,-0.132074108916121,0.0864136329598613,0.127310197519461
2809,5,22536,-0.0955438874799928,0.114993195120025,0.406611184843467
2810,5,22625,0.124757741966295,0.117115276476199,0.2874882119577
2811,5,22635,0.0782893752741121,0.115528920251467,0.498430941895288
2812,5,22638,-0.129993062704312,0.1264358836937,0.304590645795052
2813,5,22854,-0.159025238264268,0.169953010319204,0.350066712188863
2814,5,22881,0.00284875904147164,0.123995001172276,0.981683364032121
2815,5,22883,-0.0140956174599793,0.12061162110455,0.907031259251276
2816,5,22917,-0.0367625477044946,0.115977683099855,0.751446543212277
2817,5,23224,-0.0482079915014363,0.0630395144338964,0.444945297472362
2818,5,23230,-0.0167679658597597,0.0694100987253147,0.809247294534035
2819,5,23574,-0.0288219413804365,0.0575957307795514,0.617092604855977
2820,5,23653,-0.0552367231463245,0.0574595620465253,0.337051957417376
2821,5,24002,-0.03392997206534,0.057750460427868,0.557225244290049
2822,5,24122,-0.0150615213134753,0.0580207097681817,0.795332371959215
2823,5,24148,-0.0375675817335096,0.0585812567599199,0.521750344188485
2824,5,24163,-0.0294895940732416,0.0587655764452671,0.616108747379024
2825,5,24234,-0.0297181853563643,0.0580139528965176,0.608789911697229
2826,5,24246,-0.0295694010242631,0.057928610543127,0.61005839753724
2827,5,24270,-0.0216446641943182,0.0630960820234332,0.731770368097503
2828,5,24278,-0.0240131190363169,0.0579285088163501,0.678737609700314
2829,5,24388,-0.0358575874075875,0.0584571853904185,0.540007484318365
2830,5,24487,-0.0361744560114752,0.0580760194498185,0.53376483459949
2831,5,24650,-0.0211865177556301,0.0577750028618111,0.714057037726355
2832,5,24820,-0.0097329983808077,0.0576165478918053,0.865950709363834
2833,5,24909,-0.044438795486446,0.0578114210129642,0.442594055620452
2834,5,25103,-0.031662000076786,0.0577760765702599,0.58402982713912
2835,5,25397,-0.271509285523605,0.112220229545045,0.0160494922550511
2836,5,25397,-0.0696848710601707,0.215449676398224,0.74655417040345
2837,5,25485,-0.0173210616010278,0.0602516330942508,0.773914492091132
2838,5,26058,-0.0101640695986732,0.0578756310148564,0.860693846720949
2839,5,26197,-0.0187132709146838,0.0575315222083628,0.745169531220688
2840,5,26417,-0.014322192543439,0.0576183690700784,0.803838038292591
2841,5,27428,-0.0451092393438209,0.0576465921311354,0.434437429245453
2842,5,30505,0.030936024624794,0.0576840024755325,0.592087895017438
2843,5,31263,0.0406538293794434,0.0582485709871162,0.485676101927195
2844,5,31451,0.101350146091566,0.0623786902140849,0.105107067361508
2845,5,31466,-0.000594784294508877,0.142651369202371,0.996675588516554
2846,5,32038,0.0543800902536033,0.0574673016301861,0.344653680300964
2847,5,33720,-0.00439795024736565,0.0583630586013031,0.939974921676354
2848,5,33814,-0.00166847242456182,0.0582746015206626,0.977174898960352
2849,5,33851,0.00635366368091661,0.0588434331018247,0.914076275209932
2850,5,34324,0.00752176505099633,0.0589782600326064,0.898589959570869
2851,5,34350,0.00508362331246295,0.0582010014064027,0.930446035977708
2852,5,35048,-0.020221085145625,0.0576133596514697,0.725813399704052
2853,5,35579,0.00529775159749185,0.0581953402369296,0.927517250446402
2854,5,35901,-0.00610367524178565,0.0584751022849198,0.916926475992466
2855,5,35947,-0.0132207139899399,0.0581111085041246,0.82016083470988
2856,5,37398,0.00788101938271651,0.0626473621206655,0.899962095226101
2857,5,38037,0.0208155110186902,0.0596722640460909,0.727424465616548
2858,5,38200,0.0217071008530541,0.0575339634447979,0.706183383386692
2859,5,38263,0.0166092522782127,0.0575460013907298,0.773037270925802
2860,5,38427,0.010835709902452,0.0576955071668834,0.851134637232771
2861,5,38677,-0.000591369214948664,0.0575455541126968,0.991806456598914
2862,5,39894,0.0410888216550223,0.0676500659020654,0.54399391519921
2863,5,41075,0.0155880194896382,0.0578304326462785,0.787666273747149
2864,5,42051,-0.0168394368410159,0.0578546798717133,0.771173020209357
2865,5,42740,-0.0540085245812038,0.057473720580071,0.348009835356666
2866,5,44304,-0.0281030423692633,0.0576867423586519,0.626442790984409
2867,5,44612,-0.0382645965459151,0.0577103302816125,0.50773389621835
2868,5,45702,-0.0319717423643038,0.0588362295287266,0.5871958269747
2869,5,46084,-0.036861741555529,0.0576919202617072,0.523275579051542
2870,5,49920,-0.0323592621340919,0.0581215181613429,0.578049784716935
2871,5,50949,-0.0264069962064798,0.0595433878196311,0.657681840185189
2872,5,53073,-0.000493385288379278,0.0585753084690933,0.993284181518793
2873,5,53535,-3.65216322845141e-05,0.0582676342347835,0.999500247179889
2874,5,53964,-0.0119804309397673,0.058326614074512,0.83737608216745
2875,5,57276,0.00252989700633821,0.0581790562267579,0.965339771788727
2876,5,57788,0.00403652138369781,0.0582292933540148,0.944773244997934
2877,5,57861,-0.00350469703926848,0.0583392119799142,0.952130321455319
2878,5,58267,-7.12112365052198e-05,0.0583932379552043,0.999027659559296
2879,5,59261,0.0193869611335374,0.0635967206514642,0.760666026458317
2880,5,59359,-0.027459137150005,0.120734248159115,0.820217537100026
2881,5,59386,-0.0949666021021418,0.0736814443351134,0.19828351924564
2882,5,59387,-0.121031569100859,0.0957976554489111,0.207276196809573
2883,5,61028,-0.00121530824770422,0.0586856328661344,0.983489660173974
2884,5,61686,-0.0593872824399462,0.115062174514106,0.606085288380025
2885,5,64504,0.0116918114257747,0.0585234758936985,0.84176779294904
2886,5,66168,0.0204619846492147,0.058395830063119,0.726246418377632
2887,5,67144,0.0293942663668806,0.0589433038773814,0.618310416209657
2888,5,67435,0.00115361369661204,0.0602788915795342,0.984741879214952
2889,5,68714,0.0186883822426949,0.0583847656529773,0.749089447782792
2890,5,69083,0.0404510376312387,0.0583068349041891,0.488288048082832
2891,5,69805,0.0257077032816364,0.0597395753439609,0.667218553576053
2892,5,69813,0.0210459927193042,0.0593243167693361,0.722980006442581
2893,5,70382,0.0128249060703096,0.0630576788217119,0.838952301851546
2894,5,70531,0.0390389356300218,0.0594726708527833,0.511982832406651
2895,5,70702,0.0179775474097592,0.0591949015641345,0.761534665617998
2896,5,70852,0.0238254708365011,0.0593178723485612,0.688179132241795
2897,5,70969,-0.000280971993431134,0.0593685883847563,0.996226562405248
2898,5,72069,-0.0045190026649633,0.0601480373804895,0.940152771230317
2899,5,73474,0.21315017687007,0.0852698762376916,0.0128826877231776
2900,5,74994,0.0285450812265933,0.0606340280440387,0.638091049244273
2901,5,75504,0.0133765732829689,0.0612462862615908,0.827238785163679
2902,5,75507,0.00947254336629055,0.0611836338890573,0.87705050651365
2903,5,75860,0.0109540249503677,0.0619801240621617,0.859818311342935
2904,5,76107,0.02850715625316,0.0611989643199857,0.641638000908143
2905,5,76472,-0.000784116083669906,0.0611802681495746,0.989781443498133
2906,5,76912,0.0118311897175754,0.0614194918750913,0.847360120914884
2907,5,77002,0.0146010305435933,0.0617841581531849,0.813318943022062
2908,5,77032,0.0114389674861211,0.0614197023593364,0.852361467450521
2909,5,77423,0.0223870878454842,0.0615334888904248,0.716210546241296
2910,5,77484,0.0361164064973969,0.0617591367108557,0.559059453967339
2911,5,77918,0.0263004345732381,0.0620973219961037,0.672162375969624
2912,5,78310,0.0280476274557491,0.0618309448376006,0.65038255669951
2913,5,79208,0.00407964427549912,0.0631939764832573,0.948562877536044
2914,5,79230,0.0253566944027499,0.0628204386018332,0.686723588633674
2915,5,79231,0.0305538475580622,0.115388052124872,0.791324147802436
2916,5,79231,-0.0431372594654324,0.153788471461602,0.779260269645911
2917,5,79232,0.0130224897007398,0.0627882251199063,0.835814443042511
2918,5,79544,0.0518914180049581,0.10526432296918,0.622345224619589
2919,5,80396,0.00337907781267877,0.0634935115466071,0.95758731327572
2920,5,81334,-0.0327451199343276,0.0658015537627907,0.619051560532852
2921,5,82827,-0.0482888550679528,0.0640384327171012,0.451315569046716
2922,5,83188,-0.0630193888464978,0.064697492282018,0.330692604367637
2923,5,85693,0.0646392400762261,0.0701916663975818,0.357733522997075
2924,5,86488,-0.173825330460852,0.101158044500867,0.0866088935044737
2925,5,87323,0.1089258702161,0.0714286132449373,0.128164151625492
2926,5,90716,0.11832995017369,0.0775257314434718,0.127822836305695
2927,5,90719,0.135764269566002,0.0772505540258615,0.0797073055240613
2928,5,90720,0.135764269566002,0.0772505540258615,0.0797073055240613
2929,5,90746,0.116387443192989,0.0781453904442101,0.137282694587781
2930,5,91091,0.118193652367083,0.078066784144539,0.130918904185537
2931,5,92747,0.117048885798643,0.0782148539204174,0.135415752098135
2932,5,93878,0.136037395446421,0.0801458273160843,0.0905074729676233
2933,5,96610,0.126914634688697,0.0859652413873689,0.140741905580777
2934,5,97629,0.0745236792204542,0.0838900049974668,0.374957467933583
2935,5,97695,0.0677119621270892,0.0834090877463799,0.417450274532413
2936,5,98040,0.0674864046739136,0.0816473096540375,0.409044800973232
2937,5,98089,0.0812122158698605,0.0823645715310981,0.324803993365306
2938,5,98565,0.017446627731541,0.0865323596705023,0.840330182542644
2939,5,98574,0.017446627731541,0.0865323596705023,0.840330182542644
2940,5,98997,0.015354005984614,0.0856039372388936,0.857757174881578
2941,5,99314,0.0226343505079178,0.0863956117904669,0.793485848609155
2942,5,99455,0.0327272970870247,0.0886517682189505,0.712224672045292
2943,5,99489,0.0232355605055758,0.0876466889101502,0.791083445049541
2944,5,101381,-0.00446765430254636,0.0999433575853094,0.964370224599394
2945,5,101643,0.0048688151007017,0.103741414869254,0.962593786926178
2946,5,101687,-0.0448372368482008,0.106130954732332,0.672938569083976
2947,5,102203,-0.0517297444902987,0.10838816242359,0.633469645890722
2948,5,102465,-0.0572520973084387,0.114373600781078,0.616985085053289
2949,5,103569,0.0999582864001241,0.117413126032447,0.395158622007514
2950,5,103937,0.00619530442545724,0.118558565639217,0.958354888249088
2951,5,104225,0.046648716107871,0.121650575670222,0.701605987850507
2952,5,104404,0.0475720344832418,0.119431085808662,0.690633617748182
2953,5,104442,-0.00255152414326076,0.123229457916974,0.983492302062838
2954,5,104957,0.0318250146527781,0.122623359083941,0.795374019314519
2955,5,105087,0.000640316694255461,0.122260806594077,0.995824215623362
2956,5,105138,0.000640316694255461,0.122260806594077,0.995824215623362
2957,5,105493,-0.0709628747927376,0.125419403126509,0.571886097968199
2958,5,105602,0.00435651786062152,0.125476047268567,0.972322703735222
2959,5,105816,0.0434473034716376,0.125454950883875,0.729310096754864
2960,5,105842,-0.0205104284954096,0.129245662223702,0.874001217918872
2961,5,105854,-0.00959200510182612,0.127854470492149,0.940239038876317
2962,5,106333,-0.0471251486233655,0.138092991784444,0.733113431558371
2963,5,106481,0.0362521923747892,0.133842136446354,0.786658676728283
2964,5,106489,0.0385274090473935,0.135917430435823,0.776988976586549
2965,5,106491,0.0385274090473935,0.135917430435823,0.776988976586549
2966,5,106493,0.0458299393129167,0.133044830830879,0.730698055221086
2967,5,106501,0.029448814465173,0.131537285037003,0.822978731801829
2968,5,106718,0.157668542464943,0.128977555344982,0.222353287773596
2969,5,106822,0.0704321995802566,0.130659125169001,0.590190053313748
2970,5,107574,-0.135597536300672,0.152113606432479,0.373309589965898
2971,5,115925,0.474377512688953,0.410845295446685,0.249019815467389
2972,5,116086,-1.00531127179682,0.541667664240564,0.0642930387087014
2973,5,117834,-0.315109272864404,0.171572813547578,0.067110816587013
2974,5,119209,-0.0554319523925564,0.142332682266743,0.697175592967805
2975,5,120796,-0.0776132677333798,0.127394036646153,0.542758699713887
