SNP,Chr,Pos,Effect,SE,SSH1_PIS1_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
3715,6,104558,-0.154554354178322,0.176331918290039,0.381356109223054
3716,6,104573,-0.0122141601406671,0.449389081933609,0.978331943399143
3717,6,106653,-0.1151792688841,0.0965258800628034,0.233573797773683
3718,6,107478,-0.0667123297130444,0.0960420504983366,0.487752999947337
3719,6,107527,-0.0550507370692498,0.0959900306588959,0.566668177645645
3720,6,111439,-0.118471179683377,0.103407098563306,0.252704733319687
3721,6,111476,0.0188555794964151,0.122685337027738,0.877941542188569
3722,6,111711,-0.0959317304921123,0.0962987864537854,0.319841001354098
3723,6,114692,-0.0960664123393496,0.0957961106667339,0.316633841053276
3724,6,114714,-0.108960381161028,0.0957570145801387,0.255940612197034
3725,6,115037,-0.0878626089863789,0.0968573103913647,0.364954487165496
3726,6,116654,-0.00338498836277551,0.0958100050467417,0.971836397436945
3727,6,118753,0.131979323465229,0.108617732758039,0.225147357226578
3728,6,119386,0.104272707845754,0.0964053111420468,0.280165302623509
3729,6,123079,0.0779123281632883,0.0966803319847271,0.42085706753371
3730,6,146131,0.104631059705729,0.0970362281257396,0.281650431299389
3731,6,151731,0.154102198604762,0.0958977870988195,0.108961128857099
3732,6,155985,0.0775041216500125,0.103224629481018,0.453255337152715
3733,6,157270,0.0594326812574121,0.0959060419165832,0.535857109564431
3734,6,158136,0.0266707242655277,0.0976115682317764,0.784833720308918
3735,6,158910,0.0357645001196019,0.0957671562974238,0.709035739938195
3736,6,162526,0.0579503416950934,0.0962022905508701,0.547307922005774
3737,6,163117,0.0615954167668587,0.0963475774176393,0.523039651465191
3738,6,163321,0.0671442715928654,0.0957751841341053,0.483726655624981
3739,6,163435,0.0622424258305859,0.0962314059474331,0.518182045694307
3740,6,164820,0.0989450645282037,0.19134928819185,0.605416217629365
3741,6,166074,0.00371828311143267,0.0965346533422462,0.969296773231717
3742,6,166669,-0.0551912205668904,0.100604882098577,0.583630991314333
3743,6,167198,-0.0204925992716354,0.0962233950499144,0.831474085655477
3744,6,167434,-0.0512248359779525,0.100837017398699,0.611773185217205
3745,6,167610,-0.013153926555029,0.111208580655591,0.905911828865522
3746,6,167690,-0.0410782543644566,0.107440659878798,0.702443465687285
3747,6,167705,-0.065259394899826,0.111236781591059,0.557799665842813
3748,6,167855,0.133252229714328,0.191290311914664,0.486513564758252
3749,6,167939,0.0399226155399978,0.0991379300388454,0.687414392630618
3750,6,168223,-0.0327534583855354,0.096465971913287,0.734409552281051
3751,6,168335,-0.157201683463523,0.213612441915646,0.462268057902722
3752,6,168360,0.00377548122147786,0.124238586022886,0.975774024542676
3753,6,168572,0.0237927571414429,0.0960453663781245,0.80449187172671
3754,6,173904,0.0493658479340342,0.0969626797838412,0.610984694257016
3755,6,175273,-0.042865179775831,0.0960532069113122,0.65567948805523
3756,6,178778,-0.0202420960027641,0.0961975985403794,0.833459689078896
3757,6,179311,0.0543099188125429,0.106513612996012,0.610449187377825
3758,6,179345,0.359797842177738,0.185563252646713,0.053304110322196
3759,6,180643,-0.0175656392463859,0.0961031171588413,0.855076292535337
3760,6,183039,0.024080814018983,0.0962661169036721,0.802618113203107
3761,6,183936,0.0515418039396261,0.0962088002617939,0.59248352178885
3762,6,184860,0.0833951379897695,0.0960302443892894,0.38575131766986
3763,6,187264,0.0626266205663197,0.0961138280389792,0.515090947490089
3764,6,187666,0.0843187280909443,0.0995111779209684,0.397385759519596
3765,6,188423,0.0643932947971918,0.0971779857327803,0.507998337191035
3766,6,188938,0.076715564046904,0.0965527690588153,0.427411801582281
3767,6,189863,0.0672891982931589,0.0961919493799956,0.48468128130899
3768,6,191665,0.0864367502868282,0.100237051325888,0.389095036703228
3769,6,191802,0.150187988250821,0.19178621734736,0.434092828897937
3770,6,191937,0.0906295951131587,0.105008191781836,0.388684059877911
3771,6,192593,0.105825180282533,0.0968722137672239,0.275393353218629
3772,6,193272,0.120261760528556,0.0958508585857972,0.210426517587004
3773,6,193671,0.104553175316718,0.096361208810149,0.278656285887956
3774,6,199005,0.0891714965638362,0.0962687665897278,0.354935134402932
3775,6,199448,0.0903847733259039,0.0982997222670961,0.358471668202851
3776,6,201624,0.102366194654175,0.097401948156751,0.293992857998388
3777,6,201882,0.0962925710914486,0.096345502106934,0.318261059821761
3778,6,203342,0.0959342548522074,0.0966227609605814,0.32145130998127
3779,6,204006,0.10667057211379,0.0956810813697347,0.265670812566348
3780,6,204440,0.0388091330634452,0.0959102282970383,0.685987085496622
3781,6,204681,0.0339126078945828,0.0957148927892253,0.723319188630112
3782,6,205945,-0.0677551874760356,0.259549912532719,0.794207120712991
3783,6,208815,0.0350382671429188,0.0958191643258706,0.714829787569589
3784,6,208850,0.0154098446210715,0.0961087284019,0.872706838733628
3785,6,210067,0.0705327937936051,0.110949858882164,0.52537232141974
3786,6,211447,-0.00731191789387511,0.0957190956895777,0.939152631264574
3787,6,212247,-0.0234781677578711,0.095829163397681,0.806598609190226
3788,6,214251,0.0148749551119757,0.0962576353787102,0.877278021508134
3789,6,216365,0.0526951059010221,0.0963118913321408,0.5846352760695
3790,6,221588,0.108897087673807,0.0957617652766578,0.256239928734015
3791,6,223266,0.171832320135731,0.0969214790229024,0.0771071759746452
3792,6,223299,0.140703000807316,0.0958200254395854,0.142883628691889
3793,6,225352,0.0192783501721905,0.0959042976126293,0.840801413248245
3794,6,226182,-0.05523058553745,0.0964584904795842,0.567290915168675
3795,6,226781,-0.0965823029338905,0.0972661163109527,0.321404891425594
3796,6,226929,-0.031453564369006,0.0968651853832987,0.745589236948231
3797,6,227351,-0.1040571409517,0.127891733482655,0.416402771829171
3798,6,227352,-0.0853046558036677,0.100119582763129,0.394776394952829
3799,6,227356,-0.0832075671495478,0.0978122909412241,0.395520336610501
3800,6,229335,0.0287741931957841,0.0976234296460178,0.768360574055213
3801,6,229567,0.00425382480645807,0.0958491110907506,0.964626254490705
3802,6,231725,-0.0346198316619319,0.0962554846969707,0.719311938401724
3803,6,232479,-0.052756602991675,0.0976429517194771,0.589330051836957
3804,6,233698,-0.0505673827533859,0.0971877573953352,0.603176408923702
3805,6,234833,0.0245054942843528,0.0957230248604113,0.798096728575536
3806,6,236114,0.0382406072960261,0.096266898339503,0.691434049827758
3807,6,240423,0.0205308654379772,0.0960285223828925,0.830826725100224
3808,6,240985,0.0314484923592913,0.096093087629494,0.743656822946886
3809,6,242390,0.0703729221490414,0.0966136886040289,0.466854775075717
3810,6,244245,0.0143164897089,0.0986159391731556,0.88465619363538
3811,6,244301,-0.0224576106477113,0.0965737338946671,0.816250537322678
3812,6,244932,0.0158028294664337,0.0958637991171271,0.869159014047463
3813,6,245484,-0.0170443755862842,0.0976120955808413,0.861483556547754
3814,6,245505,-0.0186863486838221,0.0972790372584696,0.847782012205102
3815,6,245506,-0.0186863486838221,0.0972790372584696,0.847782012205102
3816,6,245578,0.0202718536028873,0.0964441568009899,0.833638577971697
3817,6,245636,-0.0395164945730314,0.0967510253236548,0.683202066936469
3818,6,245962,0.11311189911741,0.203797534712085,0.579231854694936
3819,6,245962,0.442211223121494,0.329573857942265,0.180534118209471
3820,6,245963,0.325432695674838,0.248893740745845,0.191888266927569
3821,6,246705,0.049590663282593,0.0958009573616427,0.605031839986905
3822,6,248124,0.027982415055289,0.10034363879148,0.780511065652856
3823,6,251165,-0.0403797505336678,0.0957408790995868,0.673456339946843
3824,6,252271,-0.0334358823107015,0.0963117664431637,0.728675741702673
3825,6,253364,0.113673168494008,0.205183581615175,0.579924731838677
3826,6,253516,-0.00438352707672363,0.104986567562789,0.9667190346295
3827,6,253758,-0.00302930814762387,0.0957317746611062,0.9747740719723
3828,6,255018,-0.0340782254766291,0.0962346313296396,0.723463355415578
3829,6,255233,0.00373506017587455,0.0965192414019736,0.969153385759766
3830,6,256493,-0.0173902166413158,0.0958313326184255,0.85610524852725
3831,6,256723,-0.0316812098034354,0.0987973332228649,0.748651235876247
3832,6,259953,-0.0506760313413019,0.0960743744069638,0.598200905514614
3833,6,260068,-0.0767937329709207,0.0963304827329704,0.425876353650464
3834,6,260462,-0.0514013614802567,0.0965238494662838,0.594697479461821
3835,6,261534,-0.0245285669211043,0.0983605561163445,0.803216523884219
3836,6,261981,-0.0885410039312949,0.096708861321275,0.360532267492455
3837,6,262244,0.00123860022858135,0.106323474061915,0.99071194807552
3838,6,264000,-0.0274719637907016,0.0968281301070053,0.77679219418079
3839,6,264618,-0.0236867643093005,0.0957025685481524,0.804662125102328
3840,6,264756,-0.056265043110891,0.0957905107769416,0.557326746510812
3841,6,265060,-0.0606005771394444,0.0956775584545707,0.526893443997633
3842,6,265378,-0.0432550483660508,0.0996985581883501,0.664656365691962
3843,6,265477,-0.0306305952928357,0.0961166625170498,0.750156572161172
3844,6,266478,-0.0569940531414954,0.0959413009549117,0.552858311606266
3845,6,266518,-0.0298886598123012,0.0964209319414904,0.756758299243026
3846,6,266627,-0.021931114557298,0.0960094386810511,0.81944683925091
3847,6,268613,-0.0180274309289529,0.100618736490542,0.85791035037019
3848,6,268676,-0.0299648169244133,0.0996818050655135,0.763892927691785
3849,6,268911,-0.0328547000651189,0.0959854434752746,0.732337599788838
3850,6,269163,-0.0162987729507958,0.0961265735826331,0.865456978754616
3851,6,270091,0.0308447380260541,0.121902642918545,0.800394140043727
3852,6,270110,0.395219552939493,0.425816478449316,0.353966406690446
3853,6,270112,0.674707301890944,0.502899854368908,0.180577271527154
3854,6,270117,-0.216359666654357,0.215532130878921,0.316143588849395
3855,6,270118,-0.223575955461873,0.216966594875989,0.30349842297078
3856,6,270132,0.0530196657819726,0.241027811947299,0.826019159182282
3857,7,331,0.0242915693155001,0.101512858917341,0.811015338335034
3858,7,415,-0.0869000491114704,0.280496856017488,0.756890102018891
3859,7,440,0.0253601289996528,0.126029292950227,0.840639257545427
3860,7,444,0.085847425238498,0.125521667299946,0.494471141649811
3861,7,595,-0.318698430442792,0.190777383145246,0.095701839351529
3862,7,603,-0.358435900113779,0.19054121707512,0.0607748590710492
3863,7,1581,-0.162810642378725,0.09657589998388,0.0927120009283553
3864,7,5119,-0.13722862379748,0.0956115664232656,0.152094977854742
3865,7,8780,-0.205840576125197,0.155281711944723,0.185831288653121
3866,7,11071,-0.135118031556118,0.905353520568571,0.881446806891682
3867,7,11076,-0.241992079667757,0.810607455787512,0.76547298347674
3868,7,14747,-0.0961677058770813,0.096067370960904,0.317491030995972
3869,7,16567,-0.0308370798612805,0.0985215072456417,0.754466674137162
3870,7,17289,-0.384334161963776,0.224684665303691,0.088042965983924
3871,7,17702,-0.239898868428207,0.129972830129494,0.0657640021251905
3872,7,17838,-0.0966668005847238,0.16067166432968,0.547798740756267
3873,7,17840,-0.264832157878899,0.195334775798925,0.176033965843163
3874,7,17843,-0.304268807956312,0.206799939699674,0.142095575979169
3875,7,19449,0.162660956543704,0.164203723376508,0.322557233231566
3876,7,19450,0.656628354255837,0.323517564205851,0.0431415319545283
3877,7,19896,-0.164203706240717,0.0968187638123577,0.0907693384870734
3878,7,20110,-0.14936388360135,0.0997332366029409,0.135122003951739
3879,7,20451,-0.154417132524277,0.0956664160621848,0.107394762314007
3880,7,21017,0.00133263170909714,0.190710645595488,0.9944286024346
3881,7,21057,-0.0773659326294192,0.102050398416882,0.448887992901504
3882,7,21710,-0.0842315857057616,0.100372581149808,0.401931089335497
3883,7,23383,-0.130698419827451,0.0957345693020859,0.173054396390614
3884,7,27344,-0.0751916750821656,0.0960494314376868,0.434243863695608
3885,7,27845,-0.0563637115593621,0.0959719340319525,0.55738192487349
3886,7,28799,-0.109269558215522,0.0967893179795024,0.259688783455586
3887,7,29465,-0.120322151769552,0.0969846907725467,0.215566247863059
3888,7,29523,-0.133534405143624,0.0970186173427012,0.169576702695232
3889,7,31914,-0.115161261101704,0.0965632440604282,0.233827353871642
3890,7,32249,-0.0927879905419923,0.0973527637518767,0.341186005802171
3891,7,33274,-0.097892627730245,0.0964621364458571,0.310882139398268
3892,7,33393,-0.156768756129726,0.0968852832158449,0.10653712281267
3893,7,33441,-0.139412951828185,0.0966318095144463,0.149985181412456
3894,7,34423,-0.0730080845461999,0.0971063846911961,0.452650619402126
3895,7,34691,-0.104914365785288,0.0965481584310745,0.277931551545862
3896,7,34805,-0.107622241549544,0.0970671730760079,0.268297243420625
3897,7,34808,-0.108123518723948,0.0969191737257316,0.265350103880088
3898,7,35435,-0.0769531211679573,0.0967221601883348,0.426793394579671
3899,7,35488,-0.0998710341447976,0.096574175718578,0.301779548937386
3900,7,35577,-0.132152913988761,0.099765920373538,0.186150858081275
3901,7,36074,-0.107308846074931,0.0957622977596557,0.263230549697337
3902,7,36180,-0.0770995696863351,0.0962193066432603,0.423502787918802
3903,7,37288,-0.0530145321169816,0.095795763101335,0.580331603948432
3904,7,41301,-0.0539122694231997,0.0970286453000357,0.57881407141309
3905,7,42627,0.00555783460922052,0.0961604890929432,0.95394264261629
3906,7,43266,-0.0112655889247629,0.110511143487887,0.918861584404077
3907,7,43683,-0.0538366772385077,0.0963607430757947,0.576721202011382
3908,7,45345,-0.0391679690262868,0.109020774100775,0.719607404736853
3909,7,45353,0.119455235762155,0.192837120686123,0.536011764753439
3910,7,45353,-0.22462267046156,0.361752045230948,0.53504644444053
3911,7,45565,-0.0717935012886972,0.0961972565896425,0.455973593964741
3912,7,46270,-0.0274276051751897,0.10146669680552,0.787078660834701
3913,7,47250,-0.0412213441489605,0.096119153117988,0.668289093556435
3914,7,48435,-0.045275026808212,0.0960257609757353,0.63758331350179
3915,7,50874,0.0641426732620052,0.097011012887187,0.508922032695733
3916,7,53407,0.0720680886436663,0.0957590083657472,0.452192774255658
3917,7,53416,0.0926878772671545,0.0957102547716791,0.333496896683464
3918,7,53455,0.073843272258502,0.0958905544134475,0.441768253806689
3919,7,53544,0.0849325367964046,0.0968271994449694,0.380998598067305
3920,7,53637,0.105662451182787,0.0967678218639044,0.275614163079202
3921,7,53662,0.0592198741084996,0.0965111568290566,0.539870568568819
3922,7,53700,0.0626308232832849,0.0963456864547914,0.516073962729187
3923,7,53702,0.0626308232832849,0.0963456864547914,0.516073962729187
3924,7,54897,0.137126902335081,0.0955953181441096,0.15232858327474
3925,7,55912,0.0887065564415163,0.0963222527372409,0.35771317922199
3926,7,56225,0.185372634396124,0.141317645680052,0.190458833010527
3927,7,62689,0.102640420491149,0.0963647193224406,0.28754760338432
3928,7,65725,0.113867647711196,0.0956984262373212,0.234901398964857
3929,7,66339,0.123935506818711,0.0966329640703802,0.200495308882374
3930,7,66622,0.0727498212121047,0.0958800407316811,0.448503195009989
3931,7,68513,0.0514094545868387,0.0959623685549652,0.592485887975008
3932,7,69394,-0.166539513713841,0.288202686846909,0.563730083312303
3933,7,69396,-0.116871090839165,0.232825741181127,0.616002919166243
3934,7,70413,0.0550821547096954,0.0961360641570554,0.567036307876807
3935,7,73728,-0.054953946152775,0.19013203275962,0.772727742749285
3936,7,74414,-0.00160259349407613,0.0965255715846231,0.98676288101377
3937,7,80505,-0.0356938808409453,0.0976265283384263,0.714870163563392
3938,7,80602,0.240699451205075,0.293966407702161,0.413453417894589
3939,7,80604,0.00539029186371121,0.291130812621425,0.985238458437097
3940,7,80608,0.1642728613737,0.223625500725599,0.463077452200662
3941,7,80609,0.127173972727201,0.221956342463103,0.567030868393687
3942,7,83968,0.010143664324951,0.0958720078346758,0.915797775163153
3943,7,84763,0.20561331299197,0.215277852764318,0.340177354977465
3944,7,87147,-0.0169237851388243,0.0958376025483888,0.85993316939059
3945,7,87586,0.0739582177520857,0.103408258592211,0.474954454779443
3946,7,87833,-0.0078131352182742,0.0967086104528076,0.935654362386429
3947,7,87999,-0.0123029533281742,0.0961054338847996,0.898209866277927
3948,7,88913,0.000281889901933383,0.096245610792352,0.997664765754618
3949,7,89733,-0.0796520894022335,0.251004214504806,0.751178039558532
3950,7,90591,-0.0103607136728546,0.0959997872210044,0.914117024735645
3951,7,92844,0.0162261374603868,0.0962043321493648,0.866158108495523
3952,7,98223,0.0458404781192865,0.0959400474343535,0.633085892227663
3953,7,101935,0.0697819029037374,0.0958991703604229,0.467304649646
3954,7,102167,0.0724495489333982,0.0963261855685337,0.45247574676091
3955,7,102487,0.15395996851034,0.389720953703058,0.69304325552306
3956,7,103626,0.0920992948619471,0.095981048850432,0.337934943919088
3957,7,103929,0.111111454390432,0.0959255409187428,0.247520845070004
3958,7,105525,0.0915219716589855,0.0957134331519285,0.339621430403278
3959,7,109520,0.11040905231192,0.0955393306879076,0.248610111950478
3960,7,109762,0.0985344113818108,0.0958367661094583,0.304584032148847
3961,7,112259,-0.016908710165191,0.107834275258206,0.875489952950448
3962,7,114462,0.13289249625743,0.0957191755470025,0.16590350264824
3963,7,115291,0.0781436444547694,0.206208477471373,0.704949432255551
3964,7,115293,0.18124725840558,0.208117827407866,0.384407334738202
3965,7,115294,0.15882747878339,0.210455308757794,0.450941147737516
3966,7,115759,0.0933194005348152,0.0965322537449586,0.334347206057077
3967,7,120910,0.100976136804053,0.0956910292115733,0.292041384895673
3968,7,121864,0.152619850505579,0.0961739226120896,0.113427182654702
3969,7,122646,0.121157779601915,0.0964446051220855,0.209858927493756
3970,7,128719,0.0634679769871809,0.0967646671751051,0.51231552523955
3971,7,129502,0.00301072748982872,0.0957047295503726,0.974921664675058
3972,7,129866,0.0598075285221803,0.0968928757784688,0.537465050448201
3973,7,130581,0.00392559047181688,0.0966550827933078,0.967626246197225
3974,7,131402,0.0215476041206852,0.0985039227951468,0.826972233206563
3975,7,131475,0.0171929688045353,0.0965212715249383,0.858726030844092
3976,7,131572,0.0182306818376174,0.0956969407558968,0.849023458243352
3977,7,133091,0.0502831259482708,0.0956674362101073,0.599493824590045
3978,7,134263,0.0389823448551423,0.0960852659359201,0.685204612560584
3979,7,134556,0.0546276353947131,0.0960636739251522,0.56994801886097
3980,7,139381,0.0384501893195952,0.0958139492660744,0.688441684037638
3981,7,139844,0.0757567122396127,0.0968487660352294,0.43461166642152
3982,7,140293,0.369281319643356,0.282362814080568,0.191783520032649
3983,7,140294,0.198968129769712,0.525826665517428,0.705367535153416
3984,7,140416,0.0772263284782815,0.0975584611080368,0.429131199329836
3985,7,140907,0.106412129291393,0.0956698075624272,0.266772376792241
3986,7,142582,0.0544384270092972,0.096198931753173,0.571825180515081
3987,7,142616,0.0249796934262944,0.0958507211812107,0.794544937965122
3988,7,142656,0.0663270724617655,0.0957843453093544,0.489102157287081
3989,7,142710,0.0625285714145918,0.0956529929278904,0.513729280976778
3990,7,142737,0.0407452059444787,0.0958172969691391,0.670921910362967
3991,7,142798,0.0710212239659045,0.0957748107031822,0.458856792117392
3992,7,142863,0.0607354174486072,0.095819014489773,0.526585572503045
3993,7,142935,0.0298854182228714,0.0958467436978302,0.7553734030308
3994,7,144443,0.0309260746616936,0.0960396098547963,0.747632889213949
3995,7,149219,0.0287780225188446,0.0958250697676397,0.764111154664862
3996,7,149745,0.0558113570184316,0.0959250823934655,0.561057715502644
3997,7,153512,0.0433648164339262,0.0959433078270952,0.651558283467507
3998,7,154206,0.0665914062092385,0.0959055965506304,0.487923665449991
3999,7,154349,0.0832990032301653,0.0961434416907547,0.386857489567068
4000,7,154579,-0.0870559928027532,0.199162289376855,0.662298253985141
4001,7,158616,0.059527308547841,0.0960676034934607,0.535894711245773
4002,7,159017,0.074476603182637,0.0995215592779515,0.454749522369667
4003,7,159442,0.0580469218279619,0.0961929550651559,0.546601865854
4004,7,163135,0.391034619355739,0.195423231938151,0.0461616494351917
4005,7,163315,-0.0353496610855132,0.113693717451355,0.756044885170565
4006,7,164509,0.00843472628472425,0.0958724769037717,0.929943572884465
4007,7,166144,0.0527574653017168,0.0976845172604911,0.589482335720292
4008,7,166200,0.523902497971341,0.309057461449926,0.0909265034106389
4009,7,166202,0.270665852723566,0.156832625169445,0.0852537499084896
4010,7,166259,0.0234239684374271,0.100694238913125,0.81618765022275
4011,7,166833,0.0192389198911199,0.0961022094827537,0.841445489744555
4012,7,169205,-0.0289525705956677,0.0975142127507204,0.766712777370296
4013,7,170660,-0.281475850692352,0.16219799023645,0.083545454455741
4014,7,170661,-0.335703105097704,0.168662352473051,0.0473193149495288
4015,7,171892,0.0266735556817538,0.0961504635899488,0.781624056057125
4016,7,173129,0.00732374581432182,0.170639104178698,0.965789967032946
4017,7,174147,0.0401078917258001,0.0959928006971956,0.676331391197123
4018,7,175201,0.027542158999466,0.0958487323291891,0.774012744100129
4019,7,175569,-0.000479538697694917,0.0958418321158179,0.996010676795667
4020,7,176862,0.0165366830142223,0.0959761188717102,0.863300442626836
4021,7,178295,0.0318347046296768,0.0960972914131033,0.740632759218577
4022,7,181053,0.108046682002195,0.095883693012534,0.260570695766528
4023,7,181165,0.107053375626292,0.0957040624874426,0.264076743570976
4024,7,183625,0.103922440978103,0.0957986465914161,0.278750233885413
4025,7,191252,0.0674608529832441,0.0960131838189292,0.482755213773289
4026,7,191676,0.0569110571795406,0.0961818909196988,0.5544286213639
4027,7,192137,0.0397248268672249,0.0959932519378098,0.679250385689576
4028,7,192700,0.038703630535664,0.0958876613701302,0.686725428210403
4029,7,196064,0.0561504754709244,0.095929825609142,0.558700735379091
4030,7,197274,-0.00154522300471743,0.0960013357942375,0.987167018396952
4031,7,199802,0.0409549303810317,0.0962821005968319,0.670830606711796
4032,7,201855,0.0389519753647166,0.0976166182348717,0.690112260793114
4033,7,202039,0.0404256264571143,0.0967779317224589,0.676409217383062
4034,7,202122,0.0475123886845518,0.096659387410366,0.623346889842128
4035,7,202957,0.0957375825504765,0.0972661039531084,0.325649466396162
4036,7,203677,0.097445023099899,0.0965393056326598,0.313482915275136
4037,7,203971,0.429234537353221,0.216843497789361,0.0485399570953913
4038,7,204417,0.0810780625045117,0.0997330818105999,0.416794362752017
4039,7,205155,0.0330230643181331,0.222911195993403,0.882313328498911
4040,7,205675,0.0772883300646314,0.096092745823454,0.421759454028586
4041,7,206341,0.190681814184911,0.143588438531438,0.185044481560924
4042,7,206511,0.102252460005213,0.0976839019798948,0.295922437037982
4043,7,206991,0.0715855023997052,0.0959803974636113,0.456263687496759
4044,7,207921,0.0631796009308352,0.0959971136298453,0.510876747408949
4045,7,208767,0.179824255747742,0.124838025696793,0.150623467860455
4046,7,208986,0.0918741300359818,0.096353102165164,0.340981653760354
4047,7,209438,0.0776908579247753,0.0962179592962684,0.419952999441554
4048,7,225148,0.118073485803173,0.0959660605811364,0.219378920714427
4049,7,226323,0.0809931587580421,0.0959949539619736,0.399395543882596
4050,7,227872,0.0252396363738449,0.0981811173687218,0.797272808825328
4051,7,229363,0.023225775778984,0.0968639743149553,0.8106421271995
4052,7,229656,0.0313610738491913,0.0967594873791854,0.746043925672263
4053,7,229803,0.0424931515427311,0.0976906960887463,0.663845330413471
4054,7,230082,0.0420207287702815,0.101727667638187,0.679805539847678
4055,7,230481,0.0456897539812769,0.0966859017595887,0.636820152963793
4056,7,230937,0.0456149117342304,0.0967620699490207,0.637636948012448
4057,7,232131,0.0703618279668315,0.0991577331200995,0.47842378139229
4058,7,233940,0.090741889310015,0.0969202581173454,0.349782970519631
4059,7,234570,0.0838543438758942,0.0967549642798671,0.386713138095275
4060,7,234702,0.0840585308778616,0.0974070111408135,0.388744375785455
4061,7,235464,0.0476611304695806,0.096911956291883,0.62316764707719
4062,7,235726,0.0497733006694471,0.096737616711887,0.607211454704906
4063,7,236277,-0.0265150516650272,0.107305088648573,0.804974738524937
4064,7,237753,0.0112453926994218,0.0965060373828088,0.907302518847694
4065,7,238084,0.0065240671797433,0.0965072687184675,0.946140878530064
4066,7,241273,-0.0198994481786047,0.103797262960179,0.84807601763062
4067,7,241711,-0.0331287920909822,0.098073236738803,0.735717367771052
4068,7,247290,-0.108449145038577,0.0979361169833727,0.268898444078688
4069,7,247666,-0.083959093735278,0.0967687370195874,0.386188405984841
4070,7,249982,-0.0486484589195965,0.0969215000355826,0.616024964894795
4071,7,250183,-0.0602897002849426,0.096739317511869,0.533543607339709
4072,7,250680,-0.0410703162870901,0.0967678365192512,0.671517246826779
4073,7,255972,0.093604205388801,0.0971888672530918,0.336148331427927
4074,7,257392,0.0167774715565145,0.111195417444472,0.880154382631334
4075,7,257488,-0.0239721043505832,0.102486093102366,0.81519360736025
4076,7,257571,-0.0149398304795534,0.1020601381293,0.883702905202929
4077,7,260913,0.0907845434757961,0.0969201449596104,0.349556234675298
4078,7,266540,0.0556764260480491,0.097657537882832,0.56895960414079
4079,7,267569,0.0900143880216548,0.0984531168823729,0.361190222704419
4080,7,272144,0.130422972575514,0.0967385887611565,0.178458483432995
4081,7,272225,0.157195137482238,0.0962180540956881,0.103205292812833
4082,7,272227,0.136117056030888,0.0960154753051406,0.157172867415922
4083,7,272365,0.119683013083699,0.099467034745581,0.229688639568401
4084,7,274400,-0.0537361877824167,0.102236123677095,0.599490173904362
4085,7,275338,-0.0273367009490064,0.0975560924188463,0.779476536626808
4086,7,276571,-0.0666598488319467,0.0962253203893032,0.488923515477804
4087,7,281605,0.388337189865193,0.236380886768255,0.101305394253629
4088,7,283774,-0.0330066428531491,0.0966230984802988,0.732853697761487
4089,7,284360,-0.0423076116618408,0.0965386684625999,0.661476580418365
4090,7,284441,-0.0214727399336455,0.0958606762879876,0.822887307903334
4091,7,293925,-0.0130339333768037,0.0961051609199377,0.892197751462986
4092,7,295079,-0.0115444489576983,0.0957088997541909,0.904060308876528
4093,7,300508,0.0151358742391786,0.0977759632221056,0.877066212122216
4094,7,301066,0.0552255379383144,0.0963477677260669,0.566881278365829
4095,7,307179,0.246197518520975,0.210080792176983,0.242020209801575
4096,7,307181,0.0828489674492241,0.113435146206062,0.465652042172171
4097,7,307209,0.360528451177503,0.202981433075961,0.0765670804898731
4098,7,307221,0.250545921918247,0.221658761422473,0.259107700836475
4099,7,307361,0.0592479403963547,0.0959647362476343,0.537373691366711
4100,7,308037,0.0371871419411001,0.0970508850842692,0.701823183578976
4101,7,315634,-0.0218612870951707,0.0967723242681086,0.821406568631321
4102,7,316663,0.0195340669390476,0.0980609443051126,0.842218382689052
4103,7,319571,-0.431269275785293,0.638892324805586,0.500100792232035
4104,7,320913,0.0314505160946209,0.0967648414019013,0.745358417956599
4105,7,321449,0.0197945873297146,0.0970818090200633,0.838552307270504
4106,7,321504,0.27428738969336,0.244668898375176,0.263026340860186
4107,7,321504,0.0356760370269053,0.132979229545349,0.788638370058987
4108,7,321718,-0.00889102578567674,0.0976510438254314,0.92750533261051
4109,7,321749,0.02222988287325,0.0984519341289121,0.821492103832247
4110,7,323123,-0.00743653947972728,0.0959755512511059,0.938282668110486
4111,7,323836,-0.00748838833126447,0.0959361794754595,0.937827783150686
4112,7,323883,0.000167234528575255,0.0962585984614347,0.99861478021771
4113,7,323971,-0.00720038672627604,0.0961320071824205,0.940335881674628
4114,7,324357,-0.0108361654599394,0.0964430872971312,0.910603312945132
4115,7,324640,0.00174848884075318,0.0961769001746761,0.985505588495772
4116,7,326269,0.222679304612203,0.194721027374274,0.2535722855767
4117,7,326640,0.00964709133733604,0.0964434450073376,0.920378497851909
4118,7,329449,-0.0234895004043592,0.0969558297596222,0.808711557838578
4119,7,331193,-0.0240256343006673,0.0967491324084085,0.804024111570118
4120,7,333120,-0.0245952648683334,0.0962390005778887,0.798436037303867
4121,7,334340,-0.0326981060554176,0.0964660251090428,0.734841546421565
4122,7,335451,-0.0361680088986708,0.0962714623708997,0.707374705301112
4123,7,335555,-0.0449241852048882,0.0963069531271064,0.641167738908489
4124,7,335709,-0.0425585983151396,0.0962640598971026,0.65868564009506
4125,7,336457,-0.0967437636393767,0.0971422273891199,0.319981808481084
4126,7,336790,-0.0912130851366477,0.0997979910451156,0.361352689527964
4127,7,336889,-0.106894750654836,0.098723215387533,0.279648613638575
