SNP,Chr,Pos,Effect,SE,GTR1_SLM4_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
1060,3,158006,0.0907488299556281,0.0891613864099569,0.309468097436451
1061,3,163856,0.0874704794894725,0.0891943595813564,0.327425763739634
1062,3,165283,0.0491728208229762,0.0887250477919809,0.579782109543942
1063,3,165304,0.0530654116074056,0.0889201264195133,0.55103937678996
1064,3,166390,0.0221196896918966,0.0893647398904353,0.804648601296206
1065,3,166515,0.0256515266698611,0.0913397014095783,0.779000295243789
1066,3,168031,-0.00820522631085097,0.089019239791564,0.926612376562224
1067,3,170404,-0.0137053623615862,0.0890393458542972,0.877756998979249
1068,3,177081,-0.0526196822069301,0.0896248431811741,0.55750484003383
1069,3,177336,-0.0699504660517574,0.0903795046713433,0.439470217607374
1070,3,178885,-0.0238711174922361,0.0930769369761304,0.797740036535325
1071,3,181268,-0.0639612355357955,0.0896199274965362,0.475887796371629
1072,3,181487,-0.0747962580417063,0.0915292710495684,0.41437445180095
1073,3,186935,-0.0863930835346849,0.0887546388246997,0.331024888686571
1074,3,187346,-0.0642143552219965,0.0890044657412463,0.471095879793329
1075,3,187956,-0.0964605766145227,0.0913256529552451,0.29158705476723
1076,3,188758,-0.0841947690805183,0.0887507193019546,0.343439627899748
1077,3,188786,-0.0872786534509385,0.0886420011559894,0.325485322987813
1078,3,188904,-0.0815229549131031,0.0887676886561114,0.359044172698815
1079,3,188979,-0.0979154201618132,0.0888185872708807,0.27102999388168
1080,3,189025,-0.0876512028892781,0.0887936320276701,0.324253127655556
1081,3,189052,-0.0897113739213785,0.0889419863789262,0.313833187143391
1082,3,189158,-0.0748643993533148,0.0887277681076071,0.399378350727446
1083,3,190765,-0.0932632866457745,0.0889287860812302,0.295014711026832
1084,3,195779,-0.061831995111101,0.0889104646225365,0.487236436567049
1085,3,196679,-0.103582869253634,0.0891045284603108,0.245822945757061
1086,3,196680,-0.113445966031354,0.0892223580996292,0.204388987389296
1087,3,196733,-0.125355349108603,0.089176475810389,0.160692840364007
1088,3,197297,-0.103008674511032,0.0893073031109863,0.249519119523201
1089,3,198109,-0.142049734187488,0.0882551069058629,0.108393155805781
1090,3,198110,-0.142049734187488,0.0882551069058629,0.108393155805781
1091,3,198164,-0.142049734187488,0.0882551069058629,0.108393155805781
1092,3,198348,-0.149644090433321,0.0885778483210612,0.0920243045252361
1093,3,198615,-0.143169177312755,0.0887556457587981,0.107622618364262
1094,3,201026,-0.341377190972869,0.177622945087072,0.055420462045492
1095,3,203261,-0.132572770318273,0.0886356821047893,0.135624193372387
1096,3,204854,-0.0862364972854228,0.0888869747578385,0.332620313203997
1097,3,204897,-0.0567718713231509,0.0891793713617451,0.524795937180094
1098,3,204903,-0.0641539088078085,0.0890851390816758,0.471914414451286
1099,3,207966,-0.167700102373983,0.0878754167429528,0.0571524171920303
1100,3,207999,-0.141273831294427,0.0884085729038849,0.110945401539698
1101,3,208066,-0.176669239554059,0.0899758278905382,0.0503705141951361
1102,3,208086,-0.156534340733591,0.0921641296846606,0.0903077666422739
1103,3,208234,-0.167534644815453,0.0880090870555088,0.0577745417738722
1104,3,208660,-0.172029425236643,0.0884505274786542,0.0525780837680133
1105,3,208696,-0.181829401779781,0.0879132564086404,0.0393413791642944
1106,3,208702,-0.177586399386585,0.0880564382506184,0.0444800701484837
1107,3,210472,0.00372534254035606,0.0885781373306823,0.966476930405911
1108,3,210757,0.0322796956117731,0.0885763942937623,0.715756824413767
1109,3,211348,0.100578172390897,0.0881262995406348,0.254520503491474
1110,3,211722,0.117122830772753,0.102902667460494,0.255812866152564
1111,3,211881,0.0658631130279514,0.0882163460211775,0.455796602381912
1112,3,211998,0.00558100293330333,0.0883437168920498,0.949663912176419
1113,3,212095,0.0271130093776589,0.0889235064333869,0.760620014748038
1114,3,214156,0.0624809243624099,0.0883010578892106,0.479666947911524
1115,3,217647,0.0927236518825045,0.08861576346738,0.296112556977874
1116,3,218280,0.0448205918830862,0.200440578947362,0.823189845338459
1117,3,218769,0.0727066607719349,0.0896920288451014,0.418126839224794
1118,3,219050,0.0330733779605262,0.0889177921198443,0.710149864630566
1119,3,221006,0.0204566280470847,0.088761187270081,0.81786150266733
1120,3,221813,0.00615714796777239,0.0886449941616746,0.944663997767511
1121,3,222829,-0.053035608890739,0.0888521730319594,0.550958680810191
1122,3,224310,0.0115578454990861,0.0897689937638247,0.897628021609911
1123,3,224773,0.467416084234914,0.190580109239681,0.014666260301403
1124,3,226294,0.0105922541649791,0.0887112025622297,0.90502516376827
1125,3,226510,0.019046911975006,0.0886145681017206,0.829937368979122
1126,3,227816,-0.0806936895383982,0.0902781500014091,0.372019644760147
1127,3,228048,-0.0498457826525374,0.0887599271897068,0.574758696052948
1128,3,229226,-0.0788227766953246,0.0933350953109999,0.398954330169163
1129,3,229272,-0.13867307347787,0.0951039640257788,0.145696339582706
1130,3,229351,-0.129106490327726,0.0885976982809387,0.145944162862826
1131,3,230175,-0.036534959383454,0.0884382860269336,0.679775032481676
1132,3,233663,-0.0173367490808714,0.0886667552148001,0.845092861744378
1133,3,234438,-0.0475561724089434,0.0884981258280171,0.59135114357998
1134,3,235617,-0.043841519980383,0.088754099553839,0.621637312699895
1135,3,237105,-0.000542095553862032,0.0883636526072355,0.995108613937817
1136,3,238714,-0.01214060576187,0.0882919193669516,0.890709810221177
1137,3,238914,0.0010766719584515,0.0887932058627262,0.990332248446017
1138,3,241126,-0.0210801630646869,0.0886574397440746,0.812196702945778
1139,3,242447,0.0164013456433517,0.11693707011993,0.888536236939374
1140,3,242578,-0.00726138772121629,0.0889322509818698,0.93497069416548
1141,3,245238,0.0266081390402516,0.0891542890509442,0.765534978468709
1142,3,247158,0.0109139173339366,0.0882840590496727,0.90168434460657
1143,3,247980,-0.062935383736713,0.201977279448527,0.755531252330767
1144,3,248454,0.0216114800566109,0.0884145754384462,0.807037149520548
1145,3,249311,-0.0326941308202859,0.0962997192211905,0.734432051874543
1146,3,249928,-0.0249961390786568,0.0887628244418601,0.778410689400223
1147,3,251255,-0.0385662937684628,0.0889526335950537,0.664872896490962
1148,3,251274,-0.0401982617548839,0.088950586756069,0.651606494151085
1149,3,251879,-0.0665088867707109,0.0888456089908888,0.45460316610214
1150,3,251939,-0.0649663557028398,0.0887498600420493,0.464644247239272
1151,3,252801,-0.120357239595438,0.0885583115411925,0.174991011720091
1152,3,253109,-0.102512736834967,0.0882424017586501,0.246135149100711
1153,3,253118,-0.0931471684700912,0.0882996945345115,0.292193454945157
1154,3,253321,-0.0941170949319486,0.088380592847824,0.287645961928627
1155,3,253394,-0.0974789643940619,0.0886775409831309,0.27240729034588
1156,3,254361,-0.0344624537377676,0.0890014117829617,0.698832285400034
1157,3,254926,-0.0581117563763146,0.0888078178643845,0.51330981215084
1158,3,256359,-0.0610728363935099,0.0888807514657583,0.492450524177399
1159,3,256593,-0.075276018611144,0.08914055400385,0.39898192679889
1160,3,256989,-0.00744397096764315,0.0887719100718896,0.933219229396847
1161,3,257462,-0.0225163243520671,0.0886024551673432,0.799544986455448
1162,3,258273,-0.0468110159821675,0.0886843288185313,0.597942959101317
1163,3,258343,-0.0583112424367413,0.088807447442735,0.511863980295903
1164,3,258579,-0.0328657160578223,0.0887823365170702,0.711468112647207
1165,3,258768,-0.0345494889779659,0.0890233437517178,0.698179879000487
1166,3,258781,-0.0387526819965526,0.0888377212210864,0.662944668125605
1167,3,258828,-0.0247041505131205,0.0885392267129018,0.780393427097515
1168,3,259020,-0.0240605491042734,0.0892979904216506,0.787747685911078
1169,3,259458,0.0276365011328544,0.0888494870365485,0.755947336074342
1170,3,260010,0.0409107879902864,0.13448063285744,0.761144695346201
1171,3,261281,-0.0810836168399334,0.088724290623886,0.36140212820998
1172,3,262631,-0.0915176661846892,0.0887103785494944,0.302944492523385
1173,3,265059,-0.178294012997194,0.0885223511508247,0.0447558729840782
1174,3,267625,-0.149737317156976,0.0890547025710343,0.0935680860437989
1175,3,272925,-0.0888769892132935,0.0969646564489376,0.359982451613014
1176,3,273446,-0.039033354952299,0.0913938987747739,0.669574673219408
1177,3,273631,-0.0779362283506538,0.0918372989763768,0.396660238494904
1178,3,274530,-0.0645725067485553,0.0896994583900814,0.472077566196461
1179,3,274845,-0.0532338463159384,0.0888879449253128,0.5496322760976
1180,3,275765,-0.0664378791842495,0.0894466945694676,0.458117926687916
1181,3,278462,-0.122095935798262,0.0892847159301391,0.172341875430726
1182,3,278675,-0.115421088910606,0.0894782816347387,0.197917940151062
1183,3,278791,-0.114453077819732,0.0900327864625045,0.204481085887976
1184,3,282537,-0.053735091349168,0.0911718252828431,0.555981625976897
1185,3,284743,-0.090517053474459,0.0899186890521966,0.314790356316762
1186,3,285299,-0.0893399422283012,0.0902238394691751,0.322753011161025
1187,3,285659,-0.0496761593211705,0.0907978027480347,0.584650576184906
1188,3,286180,-0.13695616165,0.0926340473336163,0.140175185035179
1189,3,286440,-0.111842058803953,0.0947088737080728,0.238436026905157
1190,3,286652,-0.113175711740787,0.0921166695811738,0.22003549766217
1191,3,289803,-0.0839313873830738,0.0900340842579554,0.351861058562228
1192,3,289856,-0.0847424669537524,0.089972186541184,0.346901252269924
1193,3,289942,-0.0847424669537524,0.089972186541184,0.346901252269924
1194,3,290417,-0.0886163568069782,0.0908272971767998,0.329902215072825
1195,3,290527,-0.0983446180435696,0.0917825787471703,0.284678722773175
1196,3,290957,-0.0829951214274021,0.091077539671126,0.362781388586649
1197,3,290963,-0.102425239409687,0.0910582150873219,0.261424272962542
1198,3,291002,-0.0707463570677862,0.091221617873305,0.438537656700809
1199,3,291045,-0.085335020348023,0.0907998224984287,0.347955184271191
1200,3,291075,-0.0677087346984662,0.0905211064221806,0.454965191655379
1201,3,291159,-0.0735323991424686,0.0908608836818743,0.418896064640871
1202,3,291201,-0.0789967532391498,0.0957446545954937,0.409884838836473
1203,3,291204,-0.0852443077066276,0.0960020806378719,0.375176402433161
1204,3,291220,-0.0924644353477682,0.178333156413814,0.604439418872202
1205,3,291227,-0.147098917239662,0.178378109602524,0.410129083111271
1206,3,291349,-0.104499064261836,0.0914468197727701,0.253924972866254
1207,3,291388,-0.0845631877342914,0.0939501778778172,0.368688397198225
1208,3,291538,0.0889431852731217,0.176508468930704,0.614643724925544
1209,3,291544,0.0138350633730743,0.100179102519834,0.890237531641999
1210,3,292662,-0.273621509778096,0.23889282711937,0.252830398426919
1211,3,292718,0.438310047765709,0.188832574663544,0.020847352723377
1212,3,293842,-0.158429323670157,0.102580277401471,0.123377191522931
1213,3,293851,-0.161285084014763,0.102896369032934,0.117905105047591
1214,3,293855,-0.172406347675719,0.100962920875019,0.0885860256081582
1215,3,295047,-0.0665403228393757,0.0915086174744755,0.467617154838371
1216,3,295867,-0.109459504892241,0.0910166565069075,0.229924961530683
1217,3,295972,-0.0674178039569986,0.0928292856747038,0.468163259470773
1218,3,297295,-0.102806643307694,0.0897871459063213,0.252983205755632
1219,3,298996,-0.113934515228915,0.0892357514919838,0.202518813531061
1220,3,299045,-0.0959167033217182,0.0893752134585977,0.283918369151286
1221,3,299460,-0.0791715524932151,0.092501500428064,0.392636562107125
1222,3,299460,-0.343473381722536,0.355171594225941,0.334174514196801
1223,3,299701,-0.127601176970075,0.0896947735225011,0.155730708736584
1224,3,302380,-0.0335944874734903,0.0895920197310818,0.707906567222572
1225,3,303175,-0.0372842369179551,0.17692770903801,0.833218404644743
1226,3,304102,0.114324383412283,0.177762068118208,0.520556327203994
1227,3,304825,0.117379296377144,0.0934821502385364,0.210079453035311
1228,3,304927,0.232110628437558,0.179147337389966,0.19594578548759
1229,3,305013,0.0534297516843779,0.0984448894887181,0.58765291849895
1230,3,305065,0.140118073991454,0.104127170748338,0.179281105209659
1231,3,306151,-0.168606367311323,0.200947276346789,0.402004750387364
1232,3,306441,0.0284955074365882,0.12546585870402,0.820463755425007
1233,3,306783,-0.103189519983486,0.0937192177359544,0.271625222839279
1234,3,306993,0.0223337613895165,0.093242480719559,0.810838724214229
1235,3,307016,0.013551856897089,0.0968332197129163,0.888778922469337
1236,3,307029,0.01021701177669,0.0939484798431472,0.913461605778541
1237,3,307036,0.00493592202636373,0.0945693325675832,0.958403886987069
1238,3,307041,-0.00794209320863726,0.0934333052109175,0.93230734739727
1239,3,307046,-0.00713212798599872,0.0938642535522686,0.939475324946017
1240,3,307057,0.0069841851944078,0.0925966854339064,0.939918606346494
1241,3,307149,0.0966483949056176,0.105545747784072,0.360448611107385
1242,3,307230,0.382011168962322,0.2535784923278,0.132838076761604
1243,3,307241,0.352832105863889,0.2536982343079,0.165175783045375
1244,3,307244,0.323872081227513,0.251707611636175,0.199042177053732
1245,3,307245,0.323872081227513,0.251707611636175,0.199042177053732
1246,3,308240,-0.226232100392192,0.181929964757178,0.214504409404866
1247,3,311452,0.0994622880175923,0.0888137181039971,0.263518697923848
1248,3,312012,0.0405394499096019,0.162070845024952,0.802629130310026
1249,3,313040,-0.234433967472256,0.313273994991966,0.454756264393684
1250,3,315795,-0.044361123379774,0.0927622174371694,0.632786774829493
1251,3,316056,-0.15632700145669,0.181108472125311,0.388631282327089
1252,3,316065,-0.167023093342443,0.181328174847111,0.357622357895267
1253,4,2228,0.0637112455735327,0.128684834622491,0.62084093943912
1254,4,2230,0.0483028840873345,0.128425514779092,0.707056641850974
1255,4,16673,0.0154672009880503,0.159078113220878,0.922598744845815
1256,4,18219,0.094340730770198,0.111220789442321,0.396885083539272
1257,4,18231,-0.0263890724937639,0.204072986118801,0.897184476462719
1258,4,20302,-0.222974826056791,0.0966941971556986,0.0216907012781438
1259,4,21871,-0.146533966519269,0.102925531233263,0.155419739922158
1260,4,22141,-0.168198808995824,0.102821652326781,0.102766313278902
1261,4,26389,-0.294483358864552,0.208410289150165,0.158537371018929
1262,4,26950,-0.189798017639222,0.107845388905287,0.0792894179254957
1263,4,27059,-0.118526530872201,0.110709838049268,0.285078433445687
1264,4,29835,-0.098230003935651,0.112174865143235,0.381796003328512
1265,4,32140,-0.130622422788039,0.109203112491308,0.232443984936656
1266,4,34142,-0.231895489710474,0.1268045666527,0.0682787243917649
1267,4,37106,-0.104212505251249,0.142139106185711,0.463939732512287
1268,4,38160,-0.137365192942639,0.153934284948164,0.372806525778238
1269,4,38200,-0.0821460271241623,0.150315530136635,0.58507398147836
1270,4,39021,-0.085824646220928,0.157638044472966,0.586481644911215
1271,4,43687,-0.0330307539236969,0.20184820094268,0.870106976831424
1272,4,43708,-0.0541468379259875,0.202987773439196,0.789817982057121
1273,4,43823,0.0379195810798159,0.189822104234881,0.841780354538779
1274,4,43887,-0.182776716540175,0.194060106980917,0.346910370773913
1275,4,46065,0.165775425543735,0.219014464674913,0.449605434151309
1276,4,48267,0.027834899880105,0.313085456090019,0.929207732239333
1277,4,48617,0.364511418268606,0.313576320441134,0.245844957763263
1278,4,48723,0.371050139342373,0.330062216892696,0.261699524423725
1279,4,49408,0.0931729348134098,0.343363190875708,0.786277483734367
1280,4,49675,0.25819868032994,0.293687494226291,0.379911884220824
1281,4,51735,0.335240401949811,0.205868971589476,0.10432873825817
1282,4,51859,0.248952429043193,0.204327935729749,0.223887026196158
1283,4,52093,0.357181420424158,0.193616863393903,0.065906430375439
1284,4,52141,0.357181420432358,0.19361686339363,0.0659064303688802
1285,4,53342,0.109341809999201,0.166793446186461,0.512539294631045
1286,4,55290,-0.0293649167435781,0.15862460563024,0.85323960031071
1287,4,56089,0.041903468203806,0.153676980570221,0.785264502392233
1288,4,56962,0.0793308852278063,0.148801994382454,0.594278709474195
1289,4,57719,0.0350894118827512,0.148079091314822,0.812822183604681
1290,4,60023,-0.035961387265413,0.136995374627633,0.793088541122326
1291,4,60460,-0.0513550409058254,0.137915385783275,0.709843600410403
1292,4,61772,-0.0491885963153571,0.120890901912905,0.684339644637038
1293,4,62324,-0.0871741881930719,0.113948509111373,0.444763992999063
1294,4,65329,-0.0218063088805618,0.108891621431866,0.841394913689057
1295,4,65934,0.0420833386823913,0.110140860502995,0.702627104228619
1296,4,66048,0.0563543323937088,0.113912480669621,0.621108326654604
1297,4,66159,-0.00955731684497874,0.108289431394001,0.92972234052107
1298,4,66763,-0.012256828243487,0.108856873017263,0.91041500528486
1299,4,68860,-0.0262720773787724,0.104441846204307,0.801537277253876
1300,4,68911,0.0277940349085384,0.105228552937869,0.791833756217125
1301,4,69269,0.00581758356641249,0.10406515155979,0.955450483335321
1302,4,70023,-0.00730480979168302,0.103204374253033,0.943612898811069
1303,4,70129,-0.00128048794133573,0.10242393688564,0.990032295122167
1304,4,70552,0.0139049619838332,0.103231237114417,0.89292802852234
1305,4,71282,0.0109776476342258,0.104419758461289,0.916332377010732
1306,4,72324,0.0264948813488699,0.105231849209053,0.801360525055888
1307,4,72434,0.0167333632332491,0.104417594901455,0.872772460074523
1308,4,72764,-0.0101837938453837,0.102813066825703,0.921153562562264
1309,4,73313,0.0209624135596371,0.1040006837027,0.840376547884973
1310,4,74160,0.0105363858355165,0.103616600359989,0.919063433185513
1311,4,76499,0.100975664985364,0.0997438757893648,0.312064350400082
1312,4,77245,0.148358890925949,0.100148460635757,0.139394827764966
1313,4,77997,0.0580320341075993,0.0986876412594691,0.556883124654034
1314,4,82080,0.054422368477796,0.0961595893848302,0.57178136012528
1315,4,82454,0.0357769848552825,0.0970171108559512,0.712520355639908
1316,4,82701,0.0728236998866185,0.100498038345134,0.46916024593008
1317,4,83418,0.201987980704718,0.167365530085071,0.228291380597372
1318,4,83420,0.117846378437026,0.165825226440498,0.477760390467065
1319,4,83425,0.0669267203377926,0.107451358101407,0.533781340919163
1320,4,83947,0.018720867065396,0.0947206512041316,0.843438203161586
1321,4,84004,0.0249243958758281,0.0947602742738581,0.792684153438139
1322,4,84689,-0.00258751265238155,0.0944650470820887,0.978163181392581
1323,4,84692,-0.00258751265238155,0.0944650470820887,0.978163181392581
1324,4,84897,-0.00671445364309875,0.094768885768554,0.943556603509733
1325,4,85322,-0.0139577401946775,0.0943884830137242,0.882525485432679
1326,4,85809,-0.015845381348619,0.0945352997261792,0.866983424293375
1327,4,86292,0.0165433894177847,0.0952533351452882,0.862218239258521
1328,4,86424,0.0146038964514026,0.0943408302543754,0.877067997085354
1329,4,86904,-0.0281351179206637,0.0936290704160229,0.763976093991522
1330,4,90193,-0.0368668710171118,0.0914742413601868,0.687170079293756
1331,4,90424,-0.0178756681329362,0.0902225276384532,0.843058454173425
1332,4,90554,-0.0415685509792563,0.0912104792335978,0.648854910543905
1333,4,92317,-0.0405903298367682,0.0917416945195474,0.658440743884964
1334,4,95478,-0.00388655987871434,0.0908730484800587,0.965909765138891
1335,4,96178,0.00173668339458088,0.0903111693343093,0.984668493462256
1336,4,96325,0.0011162943562002,0.0905105763126199,0.990166664758679
1337,4,98110,0.0172849609809407,0.0903911844150945,0.848460063701206
1338,4,98128,0.0134123590891007,0.0901420143361421,0.88180317718952
1339,4,98837,0.0208988370558016,0.0903711800067993,0.81725025880647
1340,4,98990,-0.00538595216644366,0.0911437269090983,0.952911507944105
1341,4,99543,0.0179181036385527,0.0905631034703503,0.843274636408832
1342,4,102509,0.00187927623549489,0.0896910429528195,0.98329516580631
1343,4,102705,0.00698152056882551,0.0895201265919304,0.937881563740787
1344,4,103444,-0.0118070292048794,0.0896990677009235,0.895352465758294
1345,4,103991,-0.00501753948891381,0.0895204994627414,0.955334437706658
1346,4,105908,-0.0255669584567393,0.0896125705304086,0.775577431573021
1347,4,106371,-0.00759175979672289,0.0891539182874587,0.932187706876508
1348,4,107525,-0.0432143778838169,0.0891958914818064,0.628339740193709
1349,4,108510,-0.0257325796064718,0.0894764921435282,0.773829058059285
1350,4,108791,-0.0351232691651688,0.0891052792425628,0.693688235884295
1351,4,111205,-0.0668832360999732,0.0894565962796804,0.455162238846506
1352,4,112474,-0.0549449251701377,0.0888687054090499,0.536795555717352
1353,4,112969,-0.0602757077337596,0.0890094213833355,0.498733103747839
1354,4,114992,-0.084988549029001,0.0897278776606457,0.344194442294347
1355,4,115453,-0.0701664673915927,0.0894039579486306,0.433082519852004
1356,4,115541,-0.0711166205002867,0.0892448697779547,0.426061767083878
1357,4,116018,-0.0555929208849609,0.0909614537123261,0.541480327174129
1358,4,116782,-0.0789019948128296,0.0889710072472099,0.375775203567742
1359,4,117170,-0.0762079976329803,0.0898534295845775,0.396936528232419
1360,4,117432,-0.11791932598579,0.0904743419912343,0.193306266647647
1361,4,121939,-0.0373231433148808,0.0908379706713314,0.681412754299129
1362,4,121955,-0.0277330227593157,0.0904441122142876,0.759304585404192
1363,4,122050,-0.038618287891423,0.0895493550772493,0.666548795960993
1364,4,122309,-0.0376670817932541,0.0898099650611312,0.675172574883616
1365,4,122365,-0.0474846209939604,0.0895372790526852,0.596214146833517
1366,4,122560,-0.0653368891639655,0.0903497938154312,0.470063649849495
1367,4,122596,-0.0478148523059373,0.0895671942323905,0.593785907102515
1368,4,122617,-0.0413901095898093,0.0899678185998735,0.645760259895796
1369,4,123193,-0.082918855168009,0.0886031481081258,0.349992525863269
1370,4,123439,-0.0951579461797035,0.0894390597242221,0.288082350949674
1371,4,123976,-0.0901747613184692,0.0890899192591318,0.3121467320796
1372,4,126981,-0.108422034162206,0.0887840079203331,0.222829540499538
1373,4,127308,-0.0936605863057901,0.0891313297493039,0.294062149597652
1374,4,127323,-0.091334655564676,0.088832056494657,0.304572798907863
1375,4,132281,-0.0468182310117478,0.0901569029530076,0.603878908383774
1376,4,132892,-0.0484927038549569,0.0905448102243516,0.592595924007906
1377,4,132952,-0.060386640706151,0.0905672526770449,0.505360873371371
1378,4,135298,-0.0494645827959723,0.0894677294494826,0.580698088956259
1379,4,135409,-0.0530994958133281,0.0923725150224434,0.56576510665528
1380,4,135456,-0.0195275795189422,0.142811897434581,0.891317135902173
1381,4,135462,-0.0715424249287546,0.100010300258731,0.474865318314719
1382,4,135873,-0.0517659941812695,0.0900194748259107,0.565621597736435
1383,4,136069,-0.0603630909832189,0.0892579752057833,0.499307815415464
1384,4,136920,-0.043894813076755,0.0891699245767645,0.622841349889297
1385,4,137351,-0.0572871538617135,0.088880806139986,0.51964453185574
1386,4,137511,-0.09335231434589,0.0896707160084808,0.298561643560625
1387,4,141606,-0.0877541113665429,0.089612345125376,0.328120373854692
1388,4,142711,-0.103522477036747,0.0886927964829724,0.243916329344327
1389,4,143484,-0.0847925747687158,0.0901983824681329,0.347825718486888
1390,4,145738,-0.00749636853988522,0.089486084256267,0.933285726311116
1391,4,147035,-0.0822823442326422,0.0887558003101089,0.354526494219827
1392,4,147814,-0.108438466191897,0.0886414869488901,0.222018199533798
1393,4,148075,-0.0685635296047797,0.0886928220495814,0.44001315540411
1394,4,149162,0.126345297258841,0.230064157601868,0.583233132264617
1395,4,149204,-0.0561525297805215,0.0968932821168461,0.562601508485721
1396,4,149457,-0.0665564068170326,0.0887288810123967,0.453688206308475
1397,4,149464,-0.0513838573851915,0.0887306564188034,0.562891541342825
1398,4,149678,-0.034618751236784,0.0887001842180556,0.69655788601466
1399,4,154434,-0.0504502708633902,0.0885082666486582,0.569036003695049
1400,4,156313,-0.0126273892028969,0.0894794004993965,0.887855144687942
1401,4,156362,-0.00947413859630236,0.0887474270363776,0.915044822313664
1402,4,156963,-0.00498707510763702,0.0883632586476459,0.955024550600238
1403,4,157969,-0.0344934750815888,0.101164749694872,0.733333993889675
1404,4,158123,-0.0577794381723404,0.0886955617694982,0.515189261060429
1405,4,158426,-0.0921707813718252,0.088829609955004,0.300160368735721
1406,4,158963,-0.0651915160030379,0.0900979690504383,0.46981353482987
1407,4,160842,-0.0101394392812946,0.0914944644044121,0.911821868348334
1408,4,161760,-0.0438214600031143,0.0888663989091088,0.622237105581041
1409,4,163032,-0.010774642259371,0.0887512291824388,0.903441124707311
1410,4,163327,-0.0199027729127421,0.090332453457547,0.825743047794123
1411,4,164943,0.0356775575848871,0.100046584417378,0.72159726110484
1412,4,165032,0.000624599240719836,0.0895122264988056,0.994436500596388
1413,4,165290,-0.00432440670275697,0.0885780602175726,0.961090121400524
1414,4,165509,0.00798790841457742,0.0892961235721002,0.92877172527701
1415,4,167204,-0.0145324610451837,0.088913445405191,0.870261581909532
1416,4,167436,0.00983536431578003,0.0891133741977813,0.912179366126088
1417,4,167687,-0.0204836374668155,0.0888648654749928,0.81783428955548
1418,4,168238,-0.0300814079777556,0.0891361758723002,0.735957940289755
1419,4,168256,-0.0171477281621101,0.0888923161377514,0.847144694508532
1420,4,171883,0.0401063971182897,0.0886985583909267,0.651427734574742
1421,4,172408,0.0469488406998018,0.0886531955386426,0.596736984155436
1422,4,173416,0.0264875856957092,0.0885671395870856,0.765064253331275
1423,4,173461,0.0046394924197446,0.0891651945837591,0.958532189096968
1424,4,174097,0.063449294810459,0.176545185871617,0.719515191369492
1425,4,174131,0.0374475414149451,0.180159316087333,0.835459770679842
1426,4,174272,0.0352951426950562,0.0908145994217407,0.697768984463509
1427,4,174546,0.0391198341067618,0.088694883977832,0.65943900991807
1428,4,174974,0.0327079938709077,0.0903322833409195,0.717504932204303
1429,4,175467,0.0270282817568068,0.0894141478226066,0.762615173475876
1430,4,177157,0.0561741569365477,0.088914716714909,0.527942379299266
1431,4,177207,0.0700330176145714,0.0888932347483717,0.431323127277768
1432,4,177280,0.0758655076929161,0.0887719939036588,0.393346245241196
1433,4,177330,0.0593453774438326,0.0890710371712282,0.50567359998724
1434,4,177633,0.0445126692767063,0.0887827687649547,0.61642601789012
1435,4,177756,0.0786993503702397,0.0887155421742754,0.375630301803291
1436,4,178032,0.123525891573631,0.0887622436024876,0.164904987162863
1437,4,178058,0.103879447578953,0.0889432305586385,0.243623312619423
1438,4,178267,0.0863000013199581,0.0902218157056265,0.339458432369421
1439,4,178339,0.0972623100558372,0.0887659862093724,0.273950072787062
1440,4,178489,0.0622296450247364,0.0891984127291732,0.485852745800134
1441,4,178698,0.0643370040929108,0.0894662240662559,0.472542391684413
1442,4,178705,0.0445850607542745,0.0891189656596871,0.617184741584093
1443,4,178974,0.0528796089113284,0.0887697673812691,0.551761463753361
1444,4,179020,0.0479154794629844,0.088777750878073,0.589727703955255
1445,4,179134,0.0857327474620325,0.0888592295777798,0.335297803339128
1446,4,179240,0.0373878682305111,0.0889980665783174,0.674669792245714
1447,4,179480,0.0639502853696722,0.0891241236514099,0.473514401040009
1448,4,179651,0.0583544537618543,0.0898597926023438,0.516505736976316
1449,4,179674,0.0390320480835342,0.0898660361528086,0.664309881050004
1450,4,179696,0.0220226461051811,0.0901682095975166,0.807187166737532
1451,4,179726,0.0476235540410423,0.0897549868957791,0.596033041019528
1452,4,179806,0.0187879364054403,0.0896586604150851,0.834140101600273
1453,4,179890,0.0499567297545982,0.0890026253877095,0.574952583983073
1454,4,180004,0.0783948815835467,0.0890193145267201,0.379106325880341
1455,4,180086,0.0413240050814491,0.0885930685624095,0.641183022733922
1456,4,180121,0.051552792542657,0.0890726592618314,0.563111886768619
1457,4,182380,0.0817207417674802,0.0896401594317049,0.362573427076934
1458,4,186093,0.0720863291132632,0.09152845841295,0.431468705699138
1459,4,188017,0.0957138886393766,0.098441852837212,0.331572764594782
1460,4,191790,0.0727501485428137,0.0909583142526955,0.424353814139583
1461,4,192266,0.075904954582691,0.0886272872175541,0.392329210450881
1462,4,192593,0.0719141890562764,0.0925014948769493,0.437421024166147
1463,4,192793,0.0922182344113178,0.0914842315323693,0.314133744880313
1464,4,193794,0.107878676292522,0.0885671567766311,0.224020828924654
1465,4,193943,0.0846045621080382,0.0884638248119518,0.339537474085497
1466,4,195122,0.0805715674588727,0.0889390067501534,0.3655964624705
1467,4,195463,0.0931301292499607,0.0890877508122968,0.296564877129037
1468,4,195795,0.0967401525477889,0.0886501631761143,0.275903880093702
