SNP,Chr,Pos,Effect,SE,HNM1_TPO4_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
2978,5,125474,-0.232902322230454,0.0836336125250114,0.00564498359753959
2979,5,127339,-0.237632021545831,0.0829888701225969,0.0044413182098332
2980,5,131540,-0.296608221435354,0.0772239190074517,0.000145305899090082
2981,5,132221,-0.309195468736309,0.0776455137917834,8.29549080086866e-05
2982,5,132565,0.273797301627941,0.128342489020694,0.0335865371080153
2983,5,132567,-0.271337436030535,0.108775574037454,0.0130711200835643
2984,5,134344,-0.282642564317923,0.0742040151711064,0.00016453269862217
2985,5,134626,-0.285572882954813,0.0738452560012299,0.000131072452531111
2986,5,137820,-0.298085134335374,0.0733472094064779,5.94897931774273e-05
2987,5,139492,-0.293978029145382,0.0728083333535859,6.62424078156755e-05
2988,5,144411,-0.297360049649412,0.0716443228211309,4.16247406939958e-05
2989,5,154798,-0.294613301120688,0.0711563516449897,4.34182563451318e-05
2990,5,154908,-0.27750333872857,0.0702925667576781,9.51982512083528e-05
2991,5,155745,-0.274496383141582,0.0705702168564511,0.000119945041097045
2992,5,156437,-0.274156144092563,0.0708796263053659,0.000130695749184587
2993,5,157488,-0.281552196454451,0.0721596403569668,0.000114337898332758
2994,5,157592,-0.353217983260176,0.125996660668485,0.00533622867882736
2995,5,159027,-0.0115610989551462,0.088050027650571,0.895611620449796
2996,5,161956,-0.103276591011841,0.0681205468594177,0.130392614559631
2997,5,162464,-0.114428016649296,0.0682311365136682,0.094415099031003
2998,5,164144,-0.130992407709555,0.0678610106894555,0.0543699142709973
2999,5,165491,-0.159725340889143,0.0682920576005514,0.0199002289516054
3000,5,166030,-0.176567008304767,0.0681999522402213,0.0100247460282933
3001,5,167327,-0.151682241280217,0.0690188634443691,0.0286199956322535
3002,5,168930,-0.160272227994612,0.0685278700685876,0.0199037824574115
3003,5,169215,-0.144686910245025,0.068331820035684,0.0349233449827102
3004,5,169431,-0.15245651284232,0.0684862023022335,0.0266389136769381
3005,5,169452,-0.140356116883318,0.0692143388143132,0.0433265171656827
3006,5,170676,-0.154208666999275,0.0682728004069115,0.0245109814259462
3007,5,171267,-0.164733627039094,0.0675875062476362,0.0152889815407199
3008,5,171463,-0.148576570324528,0.0676055349105808,0.0286195799409979
3009,5,172056,-0.147986772576929,0.0676091994713559,0.0292619133902723
3010,5,172075,-0.133052208090556,0.0678755990855425,0.050754433008648
3011,5,173259,-0.138508223311403,0.0678520937850481,0.0419616640264255
3012,5,173927,-0.152760985487612,0.0675791116778116,0.0244002989436122
3013,5,174122,-0.144889427263315,0.0670895095617722,0.0314731804835427
3014,5,178044,-0.075676177873786,0.0671052459695199,0.260202535798465
3015,5,178645,-0.124982829445877,0.0683718520052129,0.0683954397988985
3016,5,178674,-0.118412835455469,0.0672754489926041,0.0792535699846092
3017,5,179325,-0.106539642520859,0.0668166625614867,0.111717413094937
3018,5,181135,-0.113941704457571,0.0682334419807676,0.0958294323248288
3019,5,184224,-0.107090226211179,0.0675766232151006,0.113924702279041
3020,5,185680,-0.0918320869773264,0.0669188632024243,0.170844520082145
3021,5,186149,-0.109960575233718,0.0668871756373845,0.101072469053868
3022,5,187087,-0.116394728899038,0.0662084899354335,0.0796136242207183
3023,5,187466,-0.105622204760075,0.0661946692723104,0.111466253921276
3024,5,187642,-0.107043600002985,0.0665872812706418,0.108823795438144
3025,5,189599,-0.0759666676949677,0.0662502321169425,0.252297705353683
3026,5,189613,-0.0887858102647825,0.0665075854954022,0.182745590625212
3027,5,191306,-0.0992078765301843,0.0656594608865693,0.131696929925427
3028,5,192971,-0.0744690255092781,0.0656063723185102,0.257108456494124
3029,5,196583,-0.0307257347792226,0.0913483597754077,0.736800913188581
3030,5,196585,-0.0622132917169154,0.0880295571573115,0.480199367279965
3031,5,207235,-0.161620839921936,0.127184972051928,0.204652911478177
3032,5,207275,-0.0997781286300836,0.0679061298152359,0.142627484600654
3033,5,210350,-0.0801249638128441,0.0635829010383082,0.208442158808386
3034,5,210480,-0.0825210641069747,0.0638788932274656,0.197259025831039
3035,5,211001,-0.0686673898301949,0.0637445478226434,0.282114182707036
3036,5,211036,-0.0736587847630053,0.0637459151898322,0.248664808892168
3037,5,211245,-0.0923620041607829,0.0635358630962559,0.146918303003143
3038,5,211284,-0.0929425287746593,0.063617967777845,0.144919279641427
3039,5,211526,-0.0805577497158741,0.0637510714599459,0.207196821534452
3040,5,211987,-0.0704038693021157,0.064086913769408,0.272705007989261
3041,5,212506,-0.106898760649799,0.0707522210558059,0.131711331004633
3042,5,214406,-0.0410399145820168,0.064081013624566,0.522303396846772
3043,5,214752,-0.00842186213165086,0.0642747763427624,0.895826977891486
3044,5,215862,-0.0205552415306106,0.064361747283978,0.749634514634984
3045,5,216840,-0.0129178579752072,0.0643519025450729,0.841019224277547
3046,5,217294,-0.0208478858132459,0.0651111051894829,0.749014196115123
3047,5,217319,-0.0133244898685773,0.0651691031706323,0.838111698900118
3048,5,217691,-0.0729802464297735,0.0772030722560983,0.34515111887778
3049,5,218253,-0.00104802677919424,0.0646744048936174,0.9870802721316
3050,5,218986,0.0158532792751526,0.0641070718934019,0.804824648499457
3051,5,219768,0.0418704407493903,0.0640738812231907,0.513877919111799
3052,5,220210,0.00930115527389702,0.0641883239760444,0.884869238529757
3053,5,220516,0.0096327806251964,0.0641881854190843,0.880794364530956
3054,5,220904,0.0233729639014809,0.0642135070752754,0.716084676346688
3055,5,221394,0.0334867788742292,0.0719925622196822,0.642116430746154
3056,5,221810,0.0289633648656969,0.0648347202262701,0.655346738019087
3057,5,221815,0.0393182489978858,0.0653654940805926,0.547883892878788
3058,5,221827,0.0265480511386,0.0648007458154227,0.682283746426259
3059,5,221903,0.0113667534269447,0.06488982426223,0.861046452675347
3060,5,221992,-0.0121273021558797,0.0640737273983315,0.849989155164677
3061,5,222178,-0.0137060637636452,0.0642214130922797,0.831123440890688
3062,5,222207,-0.00890612151230818,0.0641491316714615,0.889659989934565
3063,5,222346,0.00599873925890815,0.0641618349383252,0.925564248355751
3064,5,223004,-0.0198867796205714,0.0640240093565232,0.756277094956905
3065,5,223127,0.0469855163185731,0.0678290774433339,0.488950379653947
3066,5,225231,0.0448662847902061,0.0654225986791258,0.493294520728674
3067,5,225280,0.047770204569417,0.067230312117183,0.477835013544886
3068,5,225400,0.0648390832640213,0.0742328299183719,0.383008572835571
3069,5,225501,0.0941755297662352,0.066263500008505,0.156133331869545
3070,5,225569,0.0509383824138924,0.0643382050396604,0.429050757246394
3071,5,225774,0.130606058109231,0.121305972137505,0.282364610779011
3072,5,227110,0.0579574603900614,0.06432447775464,0.368193483503083
3073,5,229365,-0.0151259775133012,0.0637838328199988,0.812682348315488
3074,5,229595,-0.0212984394601695,0.0637056661359322,0.738332364217704
3075,5,229778,0.0017383575772414,0.0637016816385994,0.978244621025151
3076,5,229833,-0.00755844890329241,0.0637996958679665,0.905761421473274
3077,5,229900,0.00923091809105132,0.0637990724615615,0.885040306873161
3078,5,230375,0.0108127928925441,0.0638074114770875,0.86553203662337
3079,5,230512,0.00263274917665249,0.0640859857892244,0.967254139060322
3080,5,232888,0.0113855409849577,0.0638181870136322,0.858506559146439
3081,5,234489,0.0016992802810108,0.0640326943469571,0.978843461526301
3082,5,234669,-0.000991273989681518,0.0639299107600329,0.987637547130423
3083,5,237047,0.0241610712592446,0.0639731723087691,0.705898981275246
3084,5,238069,-0.00461045808014515,0.0642112582411124,0.942800623393134
3085,5,239147,0.0200517893077393,0.0646923244377727,0.75677713928246
3086,5,240361,0.0151224925423473,0.0639962393216263,0.813334742278756
3087,5,241166,0.00651233085961198,0.0638739842431025,0.918849552068864
3088,5,241225,0.00205175302472753,0.0638008707555037,0.974363667196684
3089,5,241909,0.00115588043639914,0.142281842822551,0.993522742999149
3090,5,241984,0.0308861237533266,0.0640406240389912,0.629899179058195
3091,5,242244,-0.00621750043855825,0.0637930754265755,0.922413582846942
3092,5,242428,0.0100263707018157,0.0636995135145654,0.87501877332657
3093,5,243584,0.0565145918018043,0.0638950764471755,0.377033496455694
3094,5,243791,0.088813732105419,0.385993214576026,0.818153997840193
3095,5,245951,0.0338323470794783,0.0636702919634198,0.595498080406335
3096,5,246143,0.032800819488051,0.0637650187529612,0.607293223419502
3097,5,246282,0.0318357163478292,0.063763391725921,0.617893933792972
3098,5,246808,0.0055381285297359,0.0649883746075802,0.932137012535673
3099,5,249350,-0.00579138674497637,0.0662729161325392,0.930413507088999
3100,5,249522,-0.0102722809540037,0.127570631963505,0.935867490955296
3101,5,249753,-0.130566641386679,0.106117030286852,0.219365758674026
3102,5,249909,-0.00687379810437921,0.0710683743818964,0.923002919675714
3103,5,249937,-0.209659641848597,0.292862446422415,0.474527618636142
3104,5,251602,-0.000248820373739828,0.0649143218589778,0.996943834737992
3105,5,251756,0.0176085442141364,0.064251537008004,0.784201584375365
3106,5,251866,0.0302639779012931,0.0638007333641294,0.635542514819693
3107,5,253670,0.06289243905687,0.0646034645191946,0.330964048477212
3108,5,253825,0.0125520434076134,0.0705613372997375,0.858912656915128
3109,5,254385,0.0827369979457526,0.0637532805740882,0.195214276130272
3110,5,258078,0.108055248275676,0.0676985379352683,0.111355968187436
3111,5,258177,0.0423337052076969,0.0879481598384399,0.630567151891321
3112,5,259743,0.166891472323564,0.0926392879865736,0.0724742306581245
3113,5,260512,0.109441338951611,0.0641905048057686,0.0890843201690206
3114,5,260909,0.102057813005053,0.0637836031373565,0.110479070012012
3115,5,261182,0.106092421647845,0.0641182367189297,0.0988869195866275
3116,5,261798,0.102280626382097,0.0635682904339869,0.10851284813739
3117,5,262671,0.120669831005377,0.0641975736051427,0.0609774262771564
3118,5,264790,0.0986040690599562,0.06403546086858,0.124496377086521
3119,5,265651,0.0926070433089806,0.0635348526473626,0.145845752101622
3120,5,266244,0.0365078026934851,0.0653701117742263,0.57687173887581
3121,5,266246,-0.527697751556296,0.384999031829212,0.171355936448067
3122,5,266246,0.024216565873085,0.0674868225947619,0.719933803957891
3123,5,268009,0.0817333180596374,0.0636575177430014,0.200000178870379
3124,5,268019,0.0817333180596374,0.0636575177430014,0.200000178870379
3125,5,268219,0.0912903251120568,0.0680560455090112,0.180653222803577
3126,5,268236,0.0517555176577207,0.0672998956537058,0.442390796917011
3127,5,268374,0.0624069100164062,0.0773691926928387,0.420433221964024
3128,5,269900,0.0512537501963648,0.064355076989537,0.426322521411266
3129,5,271971,0.0576541858636337,0.0639881824834734,0.368195696503354
3130,5,272558,0.0403759179349181,0.0668272257612981,0.546109639936015
3131,5,272598,0.0745796434391021,0.063793925756774,0.243163762118304
3132,5,272758,0.0670298997925631,0.0637212692329179,0.293554202285286
3133,5,273551,0.0612401820410769,0.0640848999887665,0.339923179764623
3134,5,274156,0.00813446150310659,0.0681929157789954,0.905116614524631
3135,5,274156,0.238961770680988,0.256269734787673,0.351735176727404
3136,5,274280,0.0601042630710575,0.0644002408821403,0.351306880794358
3137,5,274601,0.0662674880971443,0.0639324943875461,0.300667819049579
3138,5,277836,0.0547370424443661,0.0639349578413954,0.392503124326694
3139,5,279640,0.0595214770884726,0.0639792668245057,0.352838887949469
3140,5,279872,0.0521220781936697,0.0672707205790712,0.438970167947189
3141,5,283807,0.0216666099801121,0.0638947808403439,0.73473733126151
3142,5,284696,0.0456991114885416,0.0647520587111288,0.48080577966762
3143,5,285154,0.0301383759736713,0.0668459945130879,0.6523652122413
3144,5,290040,-0.041755265722875,0.145616150920678,0.774472851339359
3145,5,290044,-0.0245723195068059,0.14614974756063,0.866576420461407
3146,5,290243,0.0262719931319177,0.0644997749572423,0.684020492712474
3147,5,290932,-0.00618783999292616,0.0662120990161943,0.925595257638677
3148,5,293310,0.060183012405876,0.0639007950589229,0.346929160633828
3149,5,293706,0.0729154113407137,0.0636677305524351,0.252881834516957
3150,5,298831,0.0681965909249734,0.0658645590870666,0.301187899256841
3151,5,302362,0.0753772391463759,0.0646697182807974,0.24457433152652
3152,5,304779,0.073956306139589,0.0637277842050575,0.246628169018845
3153,5,308710,0.0466637840136908,0.0649947554242243,0.473255412717469
3154,5,309654,0.0551681175329018,0.0637333598797655,0.387292972259797
3155,5,309985,0.0910330386083549,0.0638176349690284,0.154620612364
3156,5,310175,0.0961696086478734,0.0641760138720277,0.134889606251735
3157,5,312612,0.0205415128405537,0.0642716635730989,0.749457227774461
3158,5,313206,0.0238881065890019,0.0637250910692,0.707988309824516
3159,5,313702,0.0139512465972434,0.0640818369725743,0.82778098396517
3160,5,314857,0.0126994614732001,0.0638713482915656,0.842511158672873
3161,5,315976,0.0298418944450138,0.0645937796455902,0.644370708312118
3162,5,317740,0.0279381073407508,0.0640811085958947,0.663117447396385
3163,5,318831,0.0378038114361781,0.0765563787441064,0.621752031261301
3164,5,320971,0.0418018379420896,0.0644921491582344,0.517296764384115
3165,5,321654,0.0707344312264413,0.0646972255274278,0.275001154965415
3166,5,324331,0.0628945495443673,0.0650098761228922,0.333975758817289
3167,5,328525,0.0757749888453277,0.0639163066722647,0.236603600981621
3168,5,335406,0.0672530669027788,0.0638686485622818,0.29306567716292
3169,5,335771,0.0747814628274731,0.0636615986985184,0.240917973134973
3170,5,336687,0.0395517796517936,0.063733083789908,0.53527333160669
3171,5,341045,0.0555960934233219,0.0644117119560537,0.388648518501871
3172,5,341262,0.0732135880771726,0.0638957725583991,0.252642354019682
3173,5,342707,0.0957907270769957,0.0635636971031988,0.132704068630392
3174,5,342848,0.0836350826794255,0.064196788652595,0.193494904823476
3175,5,343502,0.101689154979481,0.0640006959737655,0.112983657199179
3176,5,343588,0.0797952854944146,0.0636866481744826,0.211058372913948
3177,5,346773,0.101887320686362,0.0649340653012234,0.117523142227054
3178,5,349449,0.0646080890344674,0.0642033260221208,0.314958454271059
3179,5,350876,0.0517143373236702,0.0642024762798145,0.421080245264826
3180,5,354177,0.0682791793100231,0.0651715224631337,0.295500898527998
3181,5,357163,0.0601907017189662,0.0645150396359156,0.351472308189841
3182,5,360584,0.0783008447581752,0.0642339278516826,0.223659995657495
3183,5,363025,0.0541345194583102,0.0656908567480853,0.410450562645058
3184,5,365083,0.0922339309783423,0.0640443469827344,0.150709196535876
3185,5,366361,0.0793404254815429,0.0641565228904624,0.217031881684416
3186,5,371014,0.107199005040992,0.0636819190700645,0.0931913140984935
3187,5,371457,0.103356514648918,0.0648942208947693,0.112124288060379
3188,5,372989,0.0979363881471473,0.0651248104378159,0.133520282832377
3189,5,374614,0.113466655726859,0.0640493321051874,0.0773318227729891
3190,5,377631,0.0833760729257642,0.0643075393579264,0.195642967791043
3191,5,378702,0.0860327770987881,0.0658488203922233,0.192226488569483
3192,5,378741,0.0833876363712098,0.0655221001506215,0.203974788085993
3193,5,379541,0.116004384375409,0.0641922103539815,0.0715915433187732
3194,5,380460,0.123829515057378,0.0643566700160974,0.0551440900908661
3195,5,382368,0.155780096674117,0.0669568138486849,0.0205532877949364
3196,5,382369,0.178522570645068,0.0691168083921319,0.0101988490741926
3197,5,382523,0.0146814501425681,0.1369417164715,0.914683699875299
3198,5,382808,0.155087590596232,0.06425337382283,0.0163004664238944
3199,5,384156,0.151465327984123,0.0650791772432222,0.0205088327514179
3200,5,387695,0.144187616004789,0.0640824998950705,0.0250623453814493
3201,5,388185,0.142178988292377,0.064651967234619,0.0285157317470053
3202,5,390254,0.108366423624826,0.0711807570822144,0.128801213641639
3203,5,391916,0.130825505702818,0.0640442396547713,0.0418209392241165
3204,5,392497,0.133256292115638,0.0641961054357918,0.0386388330935773
3205,5,393006,0.151895502124569,0.0640866062994059,0.0183172739971475
3206,5,393290,0.144787042814093,0.0640247996268995,0.0243411679661198
3207,5,396254,0.169914280460149,0.0680216634620179,0.0129459990288172
3208,5,396266,0.150849212196375,0.0644052253367543,0.0197261999595373
3209,5,398009,0.144636306476783,0.0641341646406445,0.0247318728511206
3210,5,398644,0.173890107401227,0.0638891001010707,0.00681572468970515
3211,5,401545,0.112298042976412,0.0638083392595922,0.0792862134897793
3212,5,402468,0.125171795129859,0.0637404403833078,0.0503408281025476
3213,5,403529,0.128277439698789,0.0646828554883331,0.0481224402981837
3214,5,405417,0.116066959641249,0.0640941501741986,0.0710090578588988
3215,5,406230,0.152117993332263,0.0642549417324554,0.0184516001962199
3216,5,406826,0.169837026483227,0.0652957299365954,0.00968496725153184
3217,5,407785,0.13329955231195,0.0638293880029554,0.0374803698641914
3218,5,409900,0.0432014976527354,0.0644194480296537,0.502895943151254
3219,5,412759,0.0518053479768241,0.0660965615150331,0.433693147218832
3220,5,413363,-0.0574823716034594,0.0974692188362091,0.555736240176991
3221,5,413385,0.022866472366649,0.0654510536061413,0.727021732057983
3222,5,416981,0.0206192315698974,0.0658622957349774,0.754415563613482
3223,5,417297,0.0234380506312873,0.0643971697191497,0.716105117236904
3224,5,419108,0.0551081648806218,0.0642665230575408,0.391753662493729
3225,5,421695,0.0761712205719604,0.0642784247581389,0.236806696973865
3226,5,422560,0.0611481204826965,0.0639764481742246,0.339831866224991
3227,5,424852,0.107160150002403,0.0637003821840648,0.0934041185496251
3228,5,425327,0.117582892722726,0.0635448208581168,0.0650923075828524
3229,5,427844,0.130428818877502,0.0636048343756958,0.0410427426260924
3230,5,430235,0.154712708152609,0.0642909467045807,0.0166217666399677
3231,5,430620,-0.239295334106741,0.126757237740228,0.0598695845773192
3232,5,430883,0.154761163546248,0.0634225462300357,0.0151720912935212
3233,5,431015,0.140717903142469,0.0683306387310559,0.0401920222205898
3234,5,431369,0.150446831395367,0.0636090631210012,0.0185614879686568
3235,5,432378,0.143433681286885,0.0652579155172209,0.0286014271926984
3236,5,432587,0.13471789410266,0.0638400338160673,0.0355406872187924
3237,5,434634,0.116409440020035,0.0635843536628309,0.067975112776671
3238,5,441308,0.101498801186555,0.0640211027693873,0.113771765141296
3239,5,441594,0.0882733322951852,0.0637443920567637,0.166987760606827
3240,5,443367,0.0877466964539169,0.169161195797241,0.604283493884876
3241,5,443369,0.0493347830418762,0.0933847235140399,0.597625813909156
3242,5,443371,0.145649192208717,0.127845936734189,0.255369075826376
3243,5,443373,0.146000846952952,0.127844800447326,0.254221284987854
3244,5,443378,0.123603293391221,0.17902315429054,0.49037633715765
3245,5,451448,0.0885412342573031,0.064408290488543,0.170100514071793
3246,5,456087,0.0364600000093502,0.0641348100864901,0.57006373941925
3247,5,458086,0.00886738232907597,0.0641348553484274,0.890112574831723
3248,5,461234,0.00832916266748515,0.0637362318521986,0.896101506168319
3249,5,461877,-0.0546068396519255,0.08502737193727,0.521142921833185
3250,5,463004,-0.104651750382022,0.0640536224732659,0.103189272750167
3251,5,465043,-0.106316605970807,0.0645575687969078,0.100478857792947
3252,5,467724,-0.0909252241778385,0.0638603142269055,0.155383555946471
3253,5,468076,-0.102379684875443,0.0640300021036044,0.110730124118403
3254,5,469078,-0.095940135440567,0.0643563309301628,0.136916337137651
3255,5,469404,-0.0907526229855571,0.0646729140634797,0.161419652395594
3256,5,475322,-0.0433689083815575,0.06384531036846,0.497404960980829
3257,5,475607,-0.0339193740597885,0.063784462787372,0.595212085251908
3258,5,475736,-0.0389028706842597,0.0637181655424602,0.541893068122411
3259,5,478715,-0.0150095427240168,0.0645307681853742,0.81621060241382
3260,5,478932,-0.00647313466788635,0.0644771706008997,0.92008835902832
3261,5,479996,-0.0201698400393177,0.0642612109560963,0.753803121148249
3262,5,482003,0.0110443411487026,0.0639631387742741,0.863011920847367
3263,5,482536,-0.0254641272884381,0.0639514798750636,0.690739058055545
3264,5,484494,0.0289402669306802,0.0655443251152443,0.659094374907229
3265,5,484954,0.0163383972687493,0.0640410761950146,0.798776123294146
3266,5,486157,0.0516507014963627,0.063888507163102,0.419375740050818
3267,5,486882,0.0476885739393415,0.065291322165334,0.465632122356529
3268,5,486891,0.0599281547912519,0.0654564305674869,0.36053180935537
3269,5,486920,0.0735868788041477,0.0667997138225271,0.271384108981212
3270,5,487404,0.0559331063360222,0.0645446860703247,0.386761044229721
3271,5,487484,0.0234230532384123,0.0659527173393492,0.722689939752389
3272,5,487817,0.0527354551156006,0.0679750219429128,0.438382765745205
3273,5,489636,0.0353092980633408,0.064019401695586,0.581612110966385
3274,5,490549,0.0613862863146397,0.0637172506577187,0.33599776929059
3275,5,491806,0.00467502678864144,0.0637152653265745,0.941550278161635
3276,5,491888,0.00441690799289299,0.0639168711683083,0.944946008140109
3277,5,491992,0.0096019555907576,0.0745024685704957,0.897525178143679
3278,5,492146,-0.000195108495137057,0.0668606129924962,0.997673314437159
3279,5,499612,0.0119296507781257,0.0637346108267831,0.851629422148193
3280,5,502460,0.00263728930016988,0.0642115737049116,0.967261821430985
3281,5,504765,0.0163480823006451,0.064472219752785,0.799977052861782
3282,5,504884,0.0145532749247598,0.0642070549647536,0.820818072535811
3283,5,509836,0.00649485166315983,0.06489172372747,0.920331661265027
3284,5,510020,-0.00337951926513869,0.0738294350329484,0.963515718594603
3285,5,511350,-0.00733111823921717,0.0643677991653798,0.909386421455204
3286,5,512696,-0.0147319226840961,0.0648483041642922,0.820419064839922
3287,5,512931,-0.0137836687529897,0.0639616326648394,0.829502738448412
3288,5,514582,-0.00641311422245081,0.0639851855430734,0.920220128006585
3289,5,515315,-0.0153956292436365,0.0640031546647404,0.81004753672596
3290,5,515397,-0.0043602248541266,0.0639472046547873,0.945677162771524
3291,5,515950,-0.00977922094362715,0.0639455074637768,0.878540430732606
3292,5,516091,-0.00230240448895677,0.0638662407280668,0.971262536750466
3293,5,518207,-0.00663072275356047,0.063946651901528,0.917473075691553
3294,5,518275,-0.00733160249685835,0.0637666469531264,0.908529908096341
3295,5,519067,-0.0330664979663721,0.0640741929542563,0.606131566463464
3296,5,522215,0.0254618869791021,0.0640412820383471,0.691176039214517
3297,5,522970,-0.114829795155368,0.132676481833999,0.387359257110784
3298,5,523232,-0.00646098312746157,0.0649547154467182,0.920822332387099
3299,5,524247,0.0437558537145727,0.0644978397734261,0.497957486411852
3300,5,524532,0.0160576337087139,0.0640804397896286,0.802280322251385
3301,5,524625,0.0324151952439614,0.0640527294861188,0.613123068126497
3302,5,525863,-0.0010927132096426,0.0641365655237414,0.986416492976678
3303,5,526004,0.0170254634082442,0.0640598873376801,0.790568289597585
3304,5,526007,0.0169924701047938,0.0640405940136539,0.790903170945531
3305,5,529382,0.0217213185925775,0.0641859609638125,0.735253695869449
3306,5,529437,0.0301927922182941,0.127441385567305,0.812860058418505
3307,5,532205,0.0143433239019733,0.0642538369274134,0.823486352872836
3308,5,532256,0.0131304062861819,0.0638061796456257,0.837076852529967
3309,5,533988,0.0132141148790184,0.0638912236199501,0.836268068817913
3310,5,535074,0.0203711495315649,0.0639718424532631,0.750340040042239
3311,5,537503,0.0463950542569768,0.0639536453769647,0.468657783983741
3312,5,538956,0.0584883887433267,0.0641536584856142,0.362552950974048
3313,5,540169,0.0310528556584901,0.0637996594676087,0.626755658919928
3314,5,540498,0.0320444077828053,0.0665544582310746,0.630476208687492
3315,5,540682,0.0485332591145036,0.0644133590315172,0.45167233185105
3316,5,541505,-0.243784907603079,0.134580465341999,0.0709220134503764
3317,5,542346,0.0425641688357059,0.0639150761582145,0.505878763833852
3318,5,542361,0.0463870340377833,0.0641166440802807,0.469864890328515
3319,5,543103,0.0418381826715668,0.0641255092891713,0.514540637018864
3320,5,545577,-0.00298124810054121,0.066152179504002,0.96407977519534
3321,5,545826,-0.0137543473741478,0.063902507715476,0.829704853835072
3322,5,546667,0.0347310787734342,0.0639284924439762,0.587279846801325
3323,5,547620,-0.00170817935429413,0.0639066362197835,0.978690751217912
3324,5,548182,0.032413330067453,0.0657148854719979,0.622148430981444
3325,5,548310,0.0120856483487703,0.064429307394427,0.851313692771719
3326,5,548459,0.00672249774140599,0.0648768653113513,0.917530285257099
3327,5,548843,-0.00160157429330568,0.0638099498611208,0.979990075582815
3328,5,549055,-0.0141190062696029,0.0638166396688681,0.825030888434658
3329,5,549248,-0.00577595955119606,0.0640655586716683,0.928213574916352
3330,5,549677,0.127702055659669,0.128531562499172,0.321124360111506
3331,5,549802,-0.0911850340093467,0.129748490198315,0.482654185505659
3332,5,549802,0.00839533841183793,0.111853946716465,0.940212468727926
3333,5,550708,-0.0273810446463245,0.0647887049336729,0.672829370665916
3334,5,550744,-0.031963022646738,0.0655403466351812,0.626075950942399
3335,5,551265,-0.0442397904270391,0.06901151534138,0.521906548863648
3336,5,551776,-0.0292157824232423,0.06392871669181,0.647948112983266
3337,5,552218,0.000573226297893515,0.0644216501479929,0.992905512920237
3338,5,553130,0.028263226980215,0.0649716307529046,0.663821912759773
3339,5,554104,0.0274377170205987,0.0657708176808426,0.676806488659996
3340,5,554306,0.0510168022279553,0.108253212732669,0.637737005678016
3341,5,554307,0.0363382993479562,0.0742878319413534,0.625035422330398
3342,5,554308,0.0528681362967409,0.0841748975492396,0.530361024460638
3343,5,555454,0.0188468262372934,0.0642300235991307,0.769368183779504
3344,5,555973,0.0244046588637419,0.0641341568959979,0.70378451736352
3345,5,557406,0.0166869047704015,0.0639596736143366,0.794323859232648
3346,5,557772,0.0241192659906632,0.0643175220970416,0.707883412545567
3347,5,558324,-0.00174522128551599,0.0638809061223942,0.978220006472184
3348,5,558514,-0.00892425940933297,0.0642668819243781,0.889637995116753
3349,5,558549,-0.011770282351716,0.0640830769148595,0.854376043632077
3350,5,559378,0.0152874009837422,0.0637466070776843,0.810612768732068
3351,5,560042,-0.00876380960121259,0.0641109278020102,0.891347758966844
3352,5,561145,-0.0313965382375797,0.0639096052061341,0.62354447826117
3353,5,561154,-0.0311546574275093,0.0640082369506853,0.626752539457625
3354,5,561160,-0.0311546574275093,0.0640082369506853,0.626752539457625
3355,5,561163,-0.0311546574275093,0.0640082369506853,0.626752539457625
3356,5,561166,-0.0311546574275093,0.0640082369506853,0.626752539457625
3357,5,561193,-0.0297495176584674,0.0651537242370769,0.648235791847954
3358,5,561211,-0.0371610623179652,0.0661429682349059,0.574588815749091
3359,5,561220,-0.0319206838762091,0.0667708980322443,0.632901407555196
3360,5,561227,-0.0236687868899935,0.066794465599613,0.723286296248782
3361,5,561259,-0.0295383193979291,0.127525991234146,0.816962816087916
3362,5,561269,0.00697009893133771,0.127756367472719,0.956521669560672
3363,5,561292,-0.00570734028769282,0.0799198534791104,0.943109268488623
3364,5,561299,-0.0126002299136088,0.0796465167215978,0.874388171090339
3365,5,561309,-0.0141498934051258,0.08026268574487,0.860163449342865
3366,5,561353,-0.0401860833647332,0.068089057998142,0.555434965160828
3367,5,561355,-0.032518434305285,0.0681944203922183,0.633764777954389
3368,5,561373,-0.0350962543754829,0.0679725989772333,0.605947618981739
3369,5,561379,-0.0361780330257985,0.0676053347156884,0.592892915894986
3370,5,561430,-0.0383515399635142,0.0647829455938269,0.554229180015904
3371,5,561461,-0.0320667747478863,0.065542929249246,0.624969687256575
3372,5,561500,-0.0243613134168748,0.0677866918167351,0.719524257919084
3373,5,561502,-0.0243613134168748,0.0677866918167351,0.719524257919084
3374,5,561510,-0.0403356059929429,0.0698286479761419,0.563877520640576
3375,5,561524,-0.086292146503915,0.127529297335744,0.499073926436842
3376,5,561529,-0.0904369777130167,0.127521161275828,0.478673511617459
3377,5,561538,-0.112541773266579,0.127563954833473,0.378248455090524
3378,5,561541,-0.138586064273866,0.127398618138895,0.27741916980036
3379,5,561545,-0.139865378862168,0.127438965163661,0.273167134009234
3380,5,561555,-0.128284808541438,0.127521850005891,0.315112833215145
3381,5,561569,-0.125278156823767,0.128066054609178,0.328630116752949
3382,5,561578,-0.141833074879758,0.127935501179077,0.268344778730349
3383,5,561590,-0.160176183983076,0.128885525845307,0.214774274434966
3384,5,561678,-0.0785244278010131,0.12768852490193,0.538971700887663
3385,5,561690,-0.0551712187475148,0.127723154575211,0.666034637765863
