SNP,Chr,Pos,Effect,SE,TPO1_TPO2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
1799,4,538030,0.0113370243960507,0.169903085164414,0.946837277669829
1800,4,538039,0.0113370243960507,0.169903085164414,0.946837277669829
1801,4,538042,0.0465584163977542,0.165559194996781,0.778707082573885
1802,4,538051,0.0236707745098892,0.161597510126286,0.883626233421296
1803,4,538054,0.0252406000626162,0.162977532812135,0.877011013587846
1804,4,538057,0.00787049227400205,0.161073851861844,0.961056403051449
1805,4,538066,0.0646170583651249,0.151341625330744,0.669667606017353
1806,4,538069,0.0895060080902932,0.145892184649497,0.539935673169113
1807,4,538120,0.168433456154051,0.173123774745031,0.331265362639851
1808,4,538141,0.295369145541624,0.148335929496893,0.0472273419244645
1809,4,538174,0.190617330322914,0.0948552064828765,0.0452383176027763
1810,4,538183,0.191116921608454,0.0939675412415553,0.0427129723904151
1811,4,538198,0.0443010338696155,0.124803000834235,0.722825774330586
1812,4,538201,0.0271495272493869,0.124619203733185,0.827664151452543
1813,4,538202,0.0301202122316688,0.124814977827033,0.809448080275616
1814,4,538243,0.00649263934409383,0.123224424595026,0.95800907036241
1815,4,538249,0.0903854958605095,0.123971620262742,0.466434856975337
1816,4,538279,0.0290779388626401,0.124055272108802,0.814814210047887
1817,4,538282,0.0295123095065222,0.124237542277735,0.812369934527523
1818,4,538285,0.0295123095065222,0.124237542277735,0.812369934527523
1819,4,538294,0.0295123095065222,0.124237542277735,0.812369934527523
1820,4,538297,0.0290779388626401,0.124055272108802,0.814814210047887
1821,4,538318,0.0270258262645608,0.124056586640208,0.82767123874365
1822,4,538326,0.0203309622227916,0.123709813885722,0.869554428728599
1823,4,538332,0.00737442914210718,0.124064304858725,0.952634988537128
1824,4,538337,0.0430188237263174,0.124606546716001,0.730121628260075
1825,4,538341,0.0155959725394688,0.124244698950149,0.900178394199034
1826,4,538343,0.015788209564251,0.124244630170314,0.898954517227824
1827,4,538354,0.0545983635882177,0.124791442141326,0.662004088268577
1828,4,538357,0.0545983635882177,0.124791442141326,0.662004088268577
1829,4,538359,0.0633886633346209,0.0749630776409336,0.398349583402512
1830,4,538369,0.0587090509584358,0.0714168265784654,0.41159658239806
1831,4,538384,0.0650451126533969,0.0671502717351592,0.333383030271787
1832,4,538866,0.0317494936234233,0.063004490459085,0.614628925242676
1833,4,539688,0.125304001081628,0.0628872401269023,0.0470838904216009
1834,4,541302,0.128980573539279,0.0668563171650731,0.0545047955361663
1835,4,542062,0.0750651617183653,0.0635705737601449,0.238470754953674
1836,4,542558,0.157700398408711,0.0742020208707575,0.0342569346683765
1837,4,544142,-0.221858281498817,0.140319436735511,0.114752003674762
1838,4,544372,0.124787014563807,0.0628675604126449,0.0479271667207252
1839,4,546036,0.125038679530552,0.0631031742880398,0.0483111455028715
1840,4,546402,0.0984274132363714,0.0636064860930334,0.122652474972854
1841,4,546551,0.0753143876739828,0.0695204998727204,0.279396628351375
1842,4,547460,0.113021506323781,0.0627394202499919,0.0724862415450737
1843,4,547792,0.128824812983934,0.0681354422337431,0.0594809114717842
1844,4,547875,0.113929918480684,0.063882411898525,0.0753751088892995
1845,4,547876,0.113929918480684,0.063882411898525,0.0753751088892995
1846,4,548101,0.0927372223201803,0.0623625149708095,0.137889830106314
1847,4,548356,0.0981429661643796,0.0625300665532188,0.117419838823085
1848,4,548896,0.0991767415238194,0.062808979198815,0.115226713191304
1849,4,549461,0.0880738985562302,0.0622749626572088,0.158162667197086
1850,4,551365,0.0509137199311154,0.061563492948434,0.408789191651294
1851,4,553033,0.00391212480823516,0.0734028930489046,0.957525735693989
1852,4,553181,0.0263277084579246,0.0635398444543744,0.67886976775212
1853,4,554056,-0.00463053673236846,0.0613565006264432,0.939884014982228
1854,4,554792,0.000472133229934668,0.0615683864583287,0.993885865113884
1855,4,558812,-0.0167481403941143,0.0619465146652324,0.787037824768058
1856,4,559258,-0.0201162197551328,0.0622679018925988,0.746841674586496
1857,4,560213,0.0117810402646746,0.0626432234820473,0.850933227984297
1858,4,560996,0.194218743767177,0.139754591398213,0.165491925694648
1859,4,561118,-0.0165311311095981,0.0719169112687748,0.818330349784668
1860,4,562709,-0.045434439673441,0.0620943441879534,0.46483708129
1861,4,563928,-0.0733984315436704,0.062093164099359,0.237973796941912
1862,4,564066,-0.100178226584132,0.0627783431205052,0.111440576464049
1863,4,565447,-0.0701232775689296,0.0620652196428742,0.259314110584202
1864,4,567144,-0.0539738247854777,0.0618661732362715,0.383567574954295
1865,4,567417,-0.0538128055851135,0.0617801446584447,0.384325809344869
1866,4,567579,0.00998702400591239,0.0674519012423602,0.882378836615172
1867,4,568131,-0.0962154686321248,0.065448858991879,0.142429112820478
1868,4,568131,-0.190967163425665,0.261417359269877,0.465564990837992
1869,4,571075,-0.0610521901064907,0.0617888256895181,0.323791137210794
1870,4,572183,-0.0536673863517183,0.0621268249517588,0.388264572980883
1871,4,573409,-0.0491841782616114,0.0624481087996728,0.431458779638539
1872,4,574801,-0.0598905742784215,0.0616603209061726,0.33206474091836
1873,4,575378,-0.043074854601906,0.0617517158684534,0.48591838730083
1874,4,575468,-0.034660813517116,0.0618981412002181,0.575858242557171
1875,4,576298,0.0138385382656161,0.0663009721598313,0.83478486482666
1876,4,576324,-0.0329775555214677,0.0736148525803387,0.65444661452123
1877,4,576408,-0.0254882851764315,0.0652716784416329,0.696405855944104
1878,4,576758,-0.0181315999329477,0.0623719948119819,0.771450737059982
1879,4,577415,-0.0391901822292282,0.0620098130158453,0.527796175080246
1880,4,577658,-0.0427537456282194,0.0614722253062209,0.487201512713718
1881,4,577740,-0.0385368785300695,0.061284160797909,0.529871745838725
1882,4,578506,-0.0610594825030248,0.0628138158256461,0.331680882426458
1883,4,578512,-0.0610594825030248,0.0628138158256461,0.331680882426458
1884,4,579070,-0.0338397912522992,0.0615967777385204,0.58309480718008
1885,4,579494,-0.0466354347104714,0.0617551420451372,0.450652440097916
1886,4,579699,-0.0405556108440632,0.0620462182038484,0.51377220851762
1887,4,579809,-0.0337973411330206,0.061542107356678,0.583233085350473
1888,4,579869,-0.0352225186109316,0.0615945817872319,0.567791324323264
1889,4,580657,-0.0274239216130174,0.0625208819114885,0.661193499377555
1890,4,582525,-0.0431072190361594,0.0614715259935268,0.483605871389133
1891,4,584486,-0.0366445944858582,0.0624011449483412,0.557416369179505
1892,4,584912,-0.0192227239362122,0.0624269274527146,0.758322079039355
1893,4,588662,-0.0165634165848787,0.06142290253981,0.787577938557626
1894,4,589651,-0.0290670969794803,0.071849250300137,0.686048395444899
1895,4,590025,-0.0422737293908926,0.0616934838816612,0.493653579354302
1896,4,590826,-0.00276191779477042,0.0622267276536961,0.964622813241663
1897,4,590885,-0.0197123626498898,0.0615265876390269,0.748864005681499
1898,4,590984,-0.000704132163640736,0.0620837431115964,0.99095727257166
1899,4,591356,0.00908873286442002,0.0620818697729713,0.883689868132628
1900,4,591435,0.0205616932926045,0.06245528998787,0.742182684014718
1901,4,591697,0.0159708138825422,0.0644894828478626,0.804549283810623
1902,4,591983,-0.0167540060293927,0.0616349244281495,0.785914334150292
1903,4,592527,-0.0841294163476043,0.105414789126804,0.425360725637437
1904,4,592539,-0.17046057315925,0.106502699786234,0.110375992709716
1905,4,592839,0.0196800328206359,0.0618484039802878,0.750522982339249
1906,4,592980,-0.0961425186180862,0.0840878086098759,0.253664532248893
1907,4,592981,-0.121079937592856,0.089131568393487,0.175191408696768
1908,4,593354,0.129237161847528,0.130119259362766,0.3212826647181
1909,4,593354,0.00196174414718975,0.0922913087275351,0.983053451702464
1910,4,593358,0.00908410971381679,0.0721932004174584,0.899937697042103
1911,4,593359,0.00908410971381679,0.0721932004174584,0.899937697042103
1912,4,593362,0.00656511085359757,0.0735321620452702,0.928908298072367
1913,4,593676,0.0108807008769283,0.0622148060831287,0.861266921992201
1914,4,594369,-0.0178823829087376,0.062210743081181,0.773937622642949
1915,4,597710,0.0131015693649714,0.0622135934791539,0.833328613298041
1916,4,598800,0.0241608747206621,0.0631206990584386,0.702118747566953
1917,4,600513,0.0318038750736602,0.0634993716994697,0.616786460424329
1918,4,604043,-0.0160075124804944,0.0619718289525885,0.796323566157747
1919,4,605641,-0.0232526460483269,0.0629922087092974,0.712248213519285
1920,4,605918,-0.031218868508349,0.0616560865556008,0.612934918302942
1921,4,607042,-0.216424116890819,0.0988663808626594,0.0292471632297693
1922,4,608349,-0.0225039561272811,0.0621512128615661,0.717505962576711
1923,4,608355,-0.0165096976856172,0.0623432967059896,0.791303359139437
1924,4,609905,0.00730221133878817,0.062792778736463,0.907488346142731
1925,4,610797,-0.0410319615913384,0.0620900183341048,0.509141902581961
1926,4,611309,-0.024464722636625,0.0620965761724031,0.693834715191085
1927,4,613791,-0.000524994757727271,0.0623642001090994,0.993288077173286
1928,4,614738,-0.0181391143035847,0.0618158987745789,0.769360060368328
1929,4,618428,-0.0889879182204956,0.0619789198332063,0.151951280116987
1930,4,619541,-0.0951466324636197,0.0617813223545749,0.124442854776997
1931,4,620206,-0.0687735703645636,0.0618524429485242,0.26693895184666
1932,4,620786,-0.0968813638803503,0.0614426500893598,0.115742532544534
1933,4,621613,-0.0939756473168727,0.0611000966290485,0.124929667096512
1934,4,621879,-0.060181759049263,0.0896477770088524,0.50245991033425
1935,4,621945,-0.0697137265828117,0.0626005477660048,0.266196489558621
1936,4,621999,-0.0441173129350554,0.0629557113005309,0.483909804334552
1937,4,622259,-0.090815974996324,0.0611753475230937,0.138563631858801
1938,4,622563,-0.0689397979179223,0.0611720739080798,0.26051577990513
1939,4,623642,-0.102714952343522,0.0619742281789006,0.0983307386262559
1940,4,624555,-0.0760533320421211,0.0615863184934088,0.217686718886197
1941,4,628884,-0.100119083618906,0.0672772451005721,0.137602327423903
1942,4,629042,-0.0943756096665866,0.0627158822377209,0.133266629820274
1943,4,629973,-0.0743290661155759,0.0608003113126533,0.222329953153209
1944,4,630817,-0.125517208303731,0.0620318112789598,0.0437816527045553
1945,4,631409,-0.107335142221496,0.0604663608693932,0.0767394333439039
1946,4,636237,-0.094232105607491,0.0602090723995075,0.118459786581616
1947,4,636347,-0.0975840910450506,0.060573685275805,0.108073894271593
1948,4,636391,-0.0840384957247481,0.0602058374745324,0.163636072129907
1949,4,636810,-0.106192083197918,0.0608397468448911,0.0817785219728382
1950,4,636879,-0.0879689491248088,0.0614913220861974,0.153431973556029
1951,4,637598,-0.0878366128554471,0.0619038403613765,0.156804598172704
1952,4,638340,-0.144820723040124,0.0597984763342134,0.0159465064278577
1953,4,639037,-0.0895060589242881,0.0600020224284972,0.136666354284332
1954,4,641585,-0.0888813994714606,0.0604185617470942,0.142156473975534
1955,4,641978,-0.067112789409991,0.060671413765544,0.269406997801304
1956,4,642192,-0.0564001952311661,0.0610046794481696,0.355845926586037
1957,4,643795,-0.10005568448283,0.0606558756838141,0.0999218870644692
1958,4,644586,-0.0824678318317939,0.0603733282537373,0.172819672405075
1959,4,645245,-0.0713642266523405,0.0604524499906185,0.238595525535507
1960,4,645433,0.0102414648608589,0.250182896702399,0.967370131319251
1961,4,654608,-0.0789573308633571,0.125598265537923,0.529984869857817
1962,4,657631,-0.0948823646791362,0.061700262203227,0.124994553199127
1963,4,660338,-0.0658998657694184,0.0609519866256692,0.280356601122478
1964,4,663656,-0.0618468757802585,0.0604532210437237,0.306983159225113
1965,4,664068,-0.0469682069105662,0.0605031836158978,0.438095736316781
1966,4,664414,-0.0800482398557905,0.0603440282387582,0.18552132518482
1967,4,664456,-0.072676019701239,0.0606854654733606,0.231882045641745
1968,4,665001,-0.0606991237672174,0.0606905484072747,0.317927213996706
1969,4,665217,-0.0632914763999303,0.0634603834246764,0.319283446274311
1970,4,667976,-0.0721002759220133,0.0720698947713508,0.317791817107956
1971,4,667986,-0.0873694472987829,0.0607585460839795,0.151326229282974
1972,4,667994,-0.0830101237192243,0.0611290527935458,0.175347266472703
1973,4,668101,-0.0899562037597302,0.0600904199691764,0.13528317524013
1974,4,668118,-0.0948598576571234,0.0604121807102318,0.117261972018047
1975,4,668204,-0.0728098726496931,0.068575752543486,0.289077904814382
1976,4,668207,-0.0636155873605788,0.0689410238918351,0.356765820232101
1977,4,668225,-0.0723888574566927,0.0656466125510176,0.270906438122398
1978,4,668232,-0.0810947573030751,0.0656437371163325,0.217511811118265
1979,4,668243,-0.0875066593283657,0.0669219376940093,0.191862352834899
1980,4,668687,-0.0424720392404918,0.154066865763412,0.782960717514005
1981,4,668780,-0.113444381937865,0.0675509100981797,0.0939607077561922
1982,4,671424,-0.0799154033228013,0.0603931762944621,0.186607958170507
1983,4,671820,-0.0711272238913534,0.0619973487854456,0.252050182692858
1984,4,672752,-0.068684608818899,0.0602323271114728,0.254922773992788
1985,4,672865,-0.0760710685012073,0.0602808308652026,0.207801885491185
1986,4,673119,-0.0702603529232561,0.0601390818783238,0.243475107666142
1987,4,674432,-0.10855460536895,0.0600601785338106,0.0715463332545953
1988,4,675810,-0.0970739894882035,0.0602039600531308,0.107764500486986
1989,4,675982,-0.0860000655469861,0.0609394531845413,0.159055218960452
1990,4,677658,-0.128238253662005,0.0601161769094528,0.0335997090358308
1991,4,678135,-0.14083456733792,0.064789145651003,0.0303889867053989
1992,4,679438,-0.198222018119669,0.0594040354536801,0.000937525012325555
1993,4,679624,-0.19893422165879,0.0596645066828647,0.0009461607632389
1994,4,680423,-0.214079996002149,0.059183550685326,0.000341197084881105
1995,4,680477,-0.204066824667372,0.0593867010316235,0.000660174773861741
1996,4,680490,-0.203937427616138,0.0592155717745832,0.000642150354755781
1997,4,681327,-0.188515645005329,0.0595456847877579,0.00168058826252135
1998,4,681488,-0.193611103350135,0.0593742654018338,0.00121894481472005
1999,4,681972,-0.185634836103838,0.130947666364685,0.157182010468571
2000,4,682178,-0.172076470406697,0.0596325115694953,0.0041466450729194
2001,4,687169,-0.170975890175711,0.0601697369216487,0.00475006615330374
2002,4,687895,-0.156598733166204,0.0602022366370978,0.00968032110033532
2003,4,688005,-0.178456639933016,0.0715812649431117,0.0131221008912027
2004,4,688062,-0.00400177290221082,0.0956966463460805,0.966668006297315
2005,4,689337,-0.163868812447606,0.0597847517432923,0.00643726668074678
2006,4,692323,-0.133993815382668,0.0604203936784582,0.027212060926096
2007,4,693387,-0.155866954007069,0.0618221663134261,0.0121348038139829
2008,4,694335,-0.117978820009599,0.0599271477424062,0.0497690759193373
2009,4,694920,-0.122061204833455,0.0600903965183944,0.0429740646336853
2010,4,695803,-0.134458652408898,0.0601648784041552,0.0260532915222799
2011,4,696549,-0.118550803965981,0.0600872154971008,0.0492777973242386
2012,4,696696,-0.139432830157107,0.0597563735099345,0.0201905101958071
2013,4,697690,-0.115302950418091,0.0602004935511206,0.0562600092979679
2014,4,698189,-0.123755408378232,0.0602459209157863,0.0406951172088957
2015,4,698339,-0.110012448629662,0.0606705341586175,0.0706383444365282
2016,4,700036,-0.121260001025169,0.0603902838367094,0.0454113077386783
2017,4,700250,-0.09549099764643,0.0600519296099319,0.112698317721597
2018,4,700621,-0.0641221334149008,0.0607748672291499,0.292111923423995
2019,4,700855,-0.049804082951034,0.0613057228960472,0.417116083907156
2020,4,703521,-0.0761584180929852,0.0606841170181544,0.210309861066071
2021,4,705139,-0.0719336707958178,0.0613098004861968,0.241473891512555
2022,4,706032,-0.0604730132740282,0.06062550339232,0.319212546498964
2023,4,707926,-0.0736644306927201,0.0607378483160697,0.226007427317837
2024,4,708514,-0.054997247382955,0.0611806298677078,0.36930145917538
2025,4,709553,-0.0405539347925619,0.0609368107432119,0.506160236580219
2026,4,710109,-0.058021374963817,0.0607697248905911,0.340345179835376
2027,4,710130,-0.058021374963817,0.0607697248905911,0.340345179835376
2028,4,710388,-0.0608171232462759,0.0606245282550398,0.316462696236036
2029,4,711314,-0.0448312883260146,0.0608174726765166,0.461523911979623
2030,4,712914,-0.0494368203737334,0.0606718093737167,0.415722683936692
2031,4,712924,-0.0574952354029398,0.0605827757104906,0.343251562601806
2032,4,713335,-0.0519505118764703,0.0607432834027086,0.392994510242881
2033,4,713520,-0.0507090320244175,0.0604306469727869,0.401965526644986
2034,4,713555,-0.0571692953827757,0.0603442875433114,0.344090521184549
2035,4,719215,-0.0688941204321363,0.0603931102899196,0.254742625962178
2036,4,720543,0.0418752950659698,0.0866576793593917,0.629234430273515
2037,4,721638,-0.0263996729127554,0.0613083741322456,0.667018629234146
2038,4,722056,-0.0410157806184332,0.0609000685082549,0.501074303029556
2039,4,724885,-0.0271465979797399,0.0601564838726542,0.652074678780275
2040,4,727323,-0.032481431820669,0.0604834667147167,0.591585264222598
2041,4,730263,-0.0118703043790634,0.0604133481131738,0.844343800719666
2042,4,732758,-0.0283958895954765,0.0605933224993728,0.639622904958074
2043,4,732994,-0.0285726299215453,0.0603975087056655,0.636451135473748
2044,4,736459,-0.00134527011743709,0.0602466603406101,0.98219783530222
2045,4,736615,-0.0185283705536014,0.0603255799642075,0.758918276104407
2046,4,736769,-0.0156365348912967,0.0605861883595824,0.796489817826875
2047,4,736908,-0.000562612439525291,0.0604166441916494,0.99257529975523
2048,4,738776,-0.0169606250957194,0.0604956722458919,0.779364811293735
2049,4,741699,-0.0147495920429642,0.0605839249836946,0.807792663699384
2050,4,741737,-0.0210298789124962,0.061012978885645,0.730541136341578
2051,4,746264,-0.00800872170809133,0.0619411546265149,0.897197353357195
2052,4,746943,0.00848685737925597,0.06032195327887,0.888192974746315
2053,4,747517,-0.0289325433127017,0.0867830295265431,0.739038289593849
2054,4,747520,-0.0289325433127017,0.0867830295265431,0.739038289593849
2055,4,747523,-0.043112769606509,0.0901728111844066,0.632865916473875
2056,4,747526,-0.0497253227309633,0.0922943546926927,0.590385958019992
2057,4,747529,0.0652158260633033,0.116432118613344,0.575753638778797
2058,4,747544,0.0527848828104265,0.111274545705882,0.635532096492837
2059,4,749708,0.0109440794322151,0.0608570776329308,0.857387265690004
2060,4,752433,0.0176367469030505,0.0626969750168413,0.778644053838326
2061,4,755257,-0.0101208663293095,0.0605115352285652,0.867265057774658
2062,4,756788,-0.0189913989955617,0.0613998145957115,0.757270413712871
2063,4,756811,-0.0199075729685153,0.0614744405795007,0.74625476611447
2064,4,757471,-0.10962715996775,0.146157872455481,0.453718240869647
2065,4,757961,-0.219016219407693,0.190379490646559,0.250749980175223
2066,4,758027,0.041910426888073,0.186532749665823,0.822357185894493
2067,4,759686,-0.0555049426245242,0.152331580257475,0.715800464844329
2068,4,760553,-0.0288551491220823,0.0615953390015538,0.639742526695305
2069,4,760734,-0.0240993611066623,0.0611884147867291,0.693925918518451
2070,4,762727,-0.0284585039963222,0.0605122795162044,0.638436096131627
2071,4,764905,-0.0115360144534318,0.0604135315633526,0.848673885480599
2072,4,765852,-0.0282702321920315,0.0606041148403148,0.641164131881604
2073,4,767117,-0.0143471219093198,0.0604204332938467,0.812441734645181
2074,4,769065,0.00440072963764729,0.0603503322447106,0.941911296783481
2075,4,769779,0.0348660204131857,0.0608198363693529,0.566828762745976
2076,4,769848,0.0332803924386592,0.0603114428488039,0.581428424796903
2077,4,769943,0.0330561042843045,0.06014243696292,0.582920539598737
2078,4,778367,0.0245354119556083,0.061011241566452,0.687820146210368
2079,4,778573,0.056882504737729,0.0602843433764055,0.346034711095801
2080,4,781689,0.0559399019788601,0.0602868420287296,0.35409567967839
2081,4,782125,0.0637795037938895,0.0604263431453814,0.291922347986636
2082,4,782960,0.0436238359096161,0.0606359086082202,0.472346506888753
2083,4,783543,0.0510250851741677,0.060140905041329,0.396775916109748
2084,4,784282,0.0670771253589852,0.0602546438792245,0.266368213332912
2085,4,789241,0.00618948812098516,0.0611458836261836,0.919429372595083
2086,4,794376,-0.0231343080426945,0.060202850010799,0.701007762606439
2087,4,794951,-0.0332725505374765,0.0611012983059663,0.586408691342241
2088,4,795775,-0.015226885520446,0.0602877654790123,0.800747460388401
2089,4,795937,-0.0392052194980576,0.0606502738589409,0.51843096043764
2090,4,797067,-0.0206709461962226,0.0603502913758758,0.732166386494648
2091,4,797405,-0.0347328182932372,0.0603969734367888,0.565606602290786
2092,4,801680,-0.0122097422341558,0.0683017266491547,0.858227262987452
2093,4,802266,-0.0606628762258927,0.063845346679809,0.342684350943703
2094,4,802519,-0.0476836525851902,0.0613255435933621,0.437355361795245
2095,4,802970,-0.0198745815742587,0.120776118239747,0.869386696544777
2096,4,804961,-0.0400283950265807,0.0881824736407134,0.650160409084897
2097,4,808113,-0.0414881738008432,0.0607217433691258,0.494896632150273
2098,4,808557,0.088620508553003,0.153239546263687,0.56342119347156
2099,4,808557,-0.0938636414933296,0.0664113040251224,0.158428607716895
2100,4,811690,-0.097084701132181,0.0605652056812572,0.109833844891962
2101,4,812053,-0.0733281167865477,0.0600414513292019,0.222790690828518
2102,4,814423,-0.0784949717549495,0.0603190441297802,0.193994270602471
2103,4,816667,-0.109694885613356,0.0621135594944905,0.0782538580803039
2104,4,816707,-0.101130929375386,0.0609941528141991,0.0981970971551264
2105,4,817314,-0.111619927722682,0.0599940783223562,0.0636439557218943
2106,4,817489,-0.111101971876474,0.060117441125973,0.0654267392779532
2107,4,817645,-0.110028196822441,0.0610572747667409,0.072390703815542
2108,4,817729,-0.101269849004746,0.060525757504115,0.0951798419398664
2109,4,819048,-0.085276246689933,0.0619733504333911,0.169689391553628
2110,4,820654,-0.106692378482956,0.0603965425326424,0.0781709507351804
2111,4,821138,-0.0663734981906011,0.0614776020657089,0.28104093717149
2112,4,825050,-0.0678138130048375,0.0606268358249404,0.264095111117761
2113,4,825273,-0.0922723507384071,0.0613650988556642,0.133562602973444
2114,4,826151,-0.087982569682276,0.0607594836590969,0.148491572749433
2115,4,826324,-0.08716673143049,0.0608318131748182,0.152767544635008
2116,4,831797,-0.127106279551867,0.0650145116899204,0.0513666133578549
2117,4,831877,-0.104600384414251,0.0646377310047823,0.10650059900739
2118,4,831973,-0.116651859165987,0.0617116085648266,0.0595402231628147
2119,4,832289,-0.140022251347681,0.0605664487268346,0.0213594537270557
2120,4,834790,-0.108716375410525,0.0602791602136965,0.072154641968048
2121,4,835165,-0.0662647051880876,0.0607619903204224,0.27620959601363
2122,4,835337,-0.0992034532698215,0.0605706343752962,0.102351469286177
2123,4,838720,-0.121068855079624,0.0603347945933398,0.0455526391226608
2124,4,839960,-0.109999701440846,0.0602218443956044,0.0686081238169533
2125,4,842152,-0.0820518134976704,0.0611757915852984,0.180702746971498
2126,4,842326,-0.0608548685974776,0.0610634072438281,0.319648687982415
2127,4,842566,-0.0775352466861016,0.0606601228494892,0.202021766538476
2128,4,843045,-0.0760009678537993,0.0605342049337644,0.210126097125772
2129,4,843203,-0.0634051990662269,0.0606827099777702,0.296800648802757
2130,4,843659,-0.0868570061118971,0.0605784489808557,0.15251627621775
2131,4,843707,-0.0849298970686311,0.0607418011835294,0.162927345612951
2132,4,843818,-0.0987239848730892,0.0606433998477208,0.104429177873184
2133,4,843920,-0.0869333729825299,0.0607529404923654,0.153334134385042
2134,4,843927,-0.089498211449796,0.0609634288926945,0.142977319149706
2135,4,844384,-0.121016373746571,0.0606531576293384,0.046787217762399
2136,4,844958,-0.103655431257954,0.0611295830963482,0.0908306459109192
2137,4,845665,-0.114926193977557,0.0618046292561086,0.0637869548148793
2138,4,845722,-0.121604009539299,0.0616356930043585,0.049281339790388
2139,4,845828,-0.0688227632168275,0.120273009121177,0.567536371086925
2140,4,846867,-0.105099780781248,0.0613600260749774,0.087620440981464
2141,4,847743,-0.0766632033063441,0.0603531118110973,0.204834183580285
2142,4,847796,-0.0755829161686843,0.0606319755374795,0.213376231733343
2143,4,847822,-0.071685837388263,0.0605578475631054,0.237305385083635
2144,4,848136,-0.0526137254164966,0.0607002381764989,0.38665158983163
2145,4,849577,-0.046701677278369,0.060988875141734,0.444342170855799
2146,4,850450,-0.0749843741014198,0.060913340357445,0.219142096925476
2147,4,851053,-0.0872298956530969,0.060846372497042,0.152569063471423
2148,4,851208,-0.103290328069613,0.0610820720400815,0.0917177508577796
2149,4,851282,-0.0993696626005269,0.0608441147231761,0.103321788790682
2150,4,851750,-0.0618557308676688,0.0610159324181819,0.311389912596765
2151,4,852621,-0.0605292867684674,0.0614901256191536,0.325605813691326
2152,4,855191,-0.0377136838755788,0.0615128949781664,0.540203652524263
2153,4,855322,-0.0599634228973233,0.0609767588165599,0.326093174058354
2154,4,855709,-0.0423131515670965,0.0608431359233968,0.48723302632228
2155,4,856696,-0.0465796803703202,0.0609005189735098,0.444872676956362
2156,4,857609,-0.0634026477953114,0.0608456756386061,0.298113719459024
2157,4,857970,-0.0582562996058347,0.0606156298399541,0.337171197506914
2158,4,858371,-0.0442155999470655,0.0605105044858649,0.465441317364873
2159,4,861346,0.0100781718637555,0.060657642350529,0.86813526542904
2160,4,861441,-0.00033165725009221,0.0610232425414951,0.995666642110787
2161,4,861470,0.00138988878394941,0.0606295085155709,0.981723613007067
2162,4,861549,0.0389727480225739,0.0620594750464497,0.530416351732518
2163,4,861716,-0.00858974506287358,0.0611252467494535,0.888323805153215
2164,4,861801,-0.00216194768305006,0.0624352048896689,0.97239669404435
2165,4,863802,0.00859997111647043,0.0627537020775243,0.891074739573115
2166,4,863847,-0.0104203318591594,0.0611918913880984,0.864880085072561
2167,4,863856,-0.0123418362788051,0.0613009665302182,0.840555070301848
2168,4,864546,-0.000974351600959045,0.061136344010042,0.987293372750092
2169,4,864960,-0.152211846738973,0.159633139838759,0.340984028507107
2170,4,864990,0.0115816953062672,0.128791417310243,0.928397031079271
2171,4,865297,-0.0125207055141825,0.0612335450805451,0.838100468440294
2172,4,866929,-0.0243249139242689,0.0606553936763168,0.688637257461323
2173,4,867989,-0.0463105069900283,0.0610104536366042,0.448324076885407
2174,4,870200,-0.0428324512824839,0.060800044039743,0.481598031755257
2175,4,870855,-0.0561120464890345,0.0618267844317599,0.364725342008059
2176,4,871120,-0.0378291897434316,0.0610062909385922,0.535600783781987
2177,4,871373,-0.0438271851871966,0.0622932221041193,0.482168966533994
2178,4,871622,0.100965702670258,0.16782306968999,0.547813334917705
2179,4,871818,0.0380713339838334,0.402172266179128,0.924635229835759
2180,4,877779,0.0658858878266528,0.274929260759084,0.810743254726545
2181,4,877783,-0.0667740569343893,0.166612964961506,0.688829369566446
2182,4,877784,0.165302107732855,0.151275693247916,0.275261537911986
2183,4,877793,0.0394162903041586,0.120344498737085,0.743462112066491
2184,4,878026,0.0207932654083116,0.120331242902873,0.862907497479192
2185,4,878087,-0.0706225477733842,0.121233715986018,0.560580131440936
2186,4,878249,-0.0766831285157791,0.0643291323325015,0.234044910307131
2187,4,884220,-0.0548754180014628,0.346315800819039,0.874189005205914
2188,4,884423,-0.00937413020150307,0.0641659076225853,0.883932096987618
2189,4,884500,-0.0410370796404433,0.0615757567997241,0.505559703536538
2190,4,884706,-0.0314379959803894,0.0611283348587211,0.607367584324843
2191,4,886952,0.0348316807916598,0.07094860433624,0.623772223178298
2192,4,887046,-0.0585295308810824,0.0626378104376966,0.350730069664103
2193,4,888476,-0.0648132838398063,0.0613781427763513,0.291705512893397
2194,4,889739,-0.0348526442004956,0.061524249268273,0.571423225939973
2195,4,889957,-0.03147314897086,0.0606673978194454,0.604237887875689
2196,4,891344,-0.0519600403611828,0.0608469538929756,0.393713775487369
2197,4,891466,-0.0618231151699902,0.0608886368452193,0.310635697143254
2198,4,892444,-0.0511940894453884,0.0608419293113917,0.400677967910169
2199,4,892532,0.0324549857811469,0.120312601129279,0.787505982547925
2200,4,894785,-0.0252089878787122,0.0620796338718238,0.684933533189947
2201,4,896181,-0.0398894512083118,0.0612607159561046,0.515378192567894
2202,4,896785,-0.0373374850476739,0.0610936534723807,0.541492549813287
2203,4,903873,0.015063843940134,0.0615055711466894,0.806661952609244
