SNP,Chr,Pos,Effect,SE,ERG11_PIS1_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
1287,4,56089,-0.200879587755383,0.249901354589495,0.422032936090047
1288,4,56962,-0.0867935745002626,0.242223197341532,0.720317546969727
1289,4,57719,-0.282953600096752,0.240541448336281,0.24025987425657
1290,4,60023,-0.41576120534579,0.221875918181912,0.0617776181892633
1291,4,60460,-0.442854458098408,0.223255468022131,0.0480723489493215
1292,4,61772,-0.295564918053408,0.19616184240994,0.132771625893592
1293,4,62324,-0.251189493141022,0.185118524994173,0.175676300940916
1294,4,65329,-0.0842731998094548,0.177170402733461,0.634609527501128
1295,4,65934,0.0675358284493059,0.179251221094345,0.706573623971485
1296,4,66048,-0.022728372003507,0.18544868008095,0.902526206888508
1297,4,66159,-0.0141353428226587,0.176237402303767,0.936118663170383
1298,4,66763,0.0228832832484276,0.177159548781203,0.89729855449966
1299,4,68860,-0.0227043870885657,0.169986198704886,0.893821834172385
1300,4,68911,0.00749545288242004,0.17127205420912,0.965117720669654
1301,4,69269,-0.00221401959946199,0.16936291250364,0.989577228161776
1302,4,70023,-0.00325987357938651,0.167962422660443,0.984526314204251
1303,4,70129,-0.0238752045533608,0.166686380464929,0.886186879401173
1304,4,70552,-0.0750896002226344,0.167961813613045,0.655103367937493
1305,4,71282,0.0335706952522736,0.169932580336119,0.843508496944887
1306,4,72324,0.0246049500172729,0.171271331330607,0.885850423239105
1307,4,72434,0.0585627159479358,0.169913386503977,0.730553613932524
1308,4,72764,0.0311551689951095,0.167318590496818,0.85239278331113
1309,4,73313,0.0467369865181197,0.169248744673408,0.782599240312066
1310,4,74160,0.065665201276583,0.168598451575412,0.697158260015071
1311,4,76499,0.0812587222391818,0.162507416251714,0.617364909671297
1312,4,77245,0.124913835678113,0.163358539939577,0.444984550364889
1313,4,77997,0.0621284454007842,0.160655121111136,0.699196996389179
1314,4,82080,0.168440382748412,0.156310290165929,0.281946963270061
1315,4,82454,0.146878271210654,0.157728574917734,0.352381868880771
1316,4,82701,0.134454830221618,0.163521940167034,0.411493446192724
1317,4,83418,0.302189557745821,0.272468295554597,0.268150021141115
1318,4,83420,0.337815249885679,0.269468252983013,0.210803767529228
1319,4,83425,0.109653325894863,0.17487183339835,0.531032016980499
1320,4,83947,0.175949761592828,0.153878198210986,0.253632747685246
1321,4,84004,0.222546420805227,0.153778459645792,0.148731577007967
1322,4,84689,0.183726465303192,0.153427238478219,0.231921944782372
1323,4,84692,0.183726465303192,0.153427238478219,0.231921944782372
1324,4,84897,0.209397029238028,0.153830766486229,0.174313449068898
1325,4,85322,0.218537887368291,0.153177549550301,0.154551224811532
1326,4,85809,0.234044767744176,0.153353735018985,0.127861526177569
1327,4,86292,0.279526767581207,0.154312377323757,0.070923403285885
1328,4,86424,0.266362022565392,0.152885532015498,0.0823388413388541
1329,4,86904,0.251905094897315,0.151806425752593,0.0979266295924091
1330,4,90193,0.151282668095557,0.148687346451836,0.309633907948334
1331,4,90424,0.180789558935521,0.146526391155209,0.218084813823173
1332,4,90554,0.142929132738914,0.14829036043273,0.335782735723445
1333,4,92317,0.131990626704125,0.149182304533682,0.376887998901235
1334,4,95478,0.213883386792389,0.147454144874978,0.147804934605953
1335,4,96178,0.217783046608335,0.146520389760234,0.138074696038835
1336,4,96325,0.211427028716507,0.146872195347944,0.150886404844017
1337,4,98110,0.226243984462771,0.146622295002567,0.123717164789908
1338,4,98128,0.205177855870156,0.146300398840306,0.161662043010074
1339,4,98837,0.209337090757663,0.146664301351397,0.154371259121561
1340,4,98990,0.212123302327946,0.147903503407196,0.152400250290212
1341,4,99543,0.244145492550408,0.146822367972653,0.097227429253131
1342,4,102509,0.158199317185671,0.145725906238749,0.278399004709073
1343,4,102705,0.156002112152705,0.145455170491022,0.284223721318099
1344,4,103444,0.134657987655551,0.145809473524228,0.356367025431111
1345,4,103991,0.0903447395410125,0.145612591142303,0.535364589869677
1346,4,105908,-0.133137797101375,0.145685737955044,0.361409028164896
1347,4,106371,0.00461988730859608,0.145096002353279,0.974617474047788
1348,4,107525,-0.032069736368277,0.145201253422854,0.82532598462249
1349,4,108510,-0.0789637113532056,0.145576100534591,0.587869943101192
1350,4,108791,-0.0448685651928721,0.145027812887351,0.75721574812667
1351,4,111205,-0.107303667262039,0.145590569660111,0.461597641766431
1352,4,112474,-0.100828084286061,0.144609291594962,0.486108511704512
1353,4,112969,-0.100106456598981,0.144855661704254,0.489971177579477
1354,4,114992,-0.0632554112813993,0.1461755004629,0.665470783698026
1355,4,115453,-0.0754747889509712,0.145573122556112,0.604457650390344
1356,4,115541,-0.0736167454508767,0.145320505541143,0.612764433397207
1357,4,116018,-0.0435621472430707,0.148096571372337,0.768818539074266
1358,4,116782,-0.104662581146518,0.144851172732075,0.470433257351723
1359,4,117170,-0.0827727584240775,0.146315758727699,0.571948158565605
1360,4,117432,-0.194580795177246,0.147233729030163,0.187164720887697
1361,4,121939,-0.0944376947585794,0.147785346669433,0.523224768114434
1362,4,121955,-0.0939548479863643,0.147129106163006,0.523505228804411
1363,4,122050,-0.10489590573508,0.145669714594737,0.47194356566502
1364,4,122309,-0.0976821252701271,0.146106351218947,0.504207625554812
1365,4,122365,-0.158025135948033,0.145533824590109,0.278294718980773
1366,4,122560,-0.120835139107719,0.14700922640578,0.411656672831679
1367,4,122596,-0.1463611557416,0.145617921766259,0.315535243192731
1368,4,122617,-0.165557012743307,0.146197890323924,0.258227667779965
1369,4,123193,-0.163297772404035,0.144115283061998,0.257939094029621
1370,4,123439,-0.15454586658537,0.145559741732013,0.289081864146108
1371,4,123976,-0.158284917634151,0.144956204693056,0.275599805072653
1372,4,126981,-0.267185549444627,0.144097578195462,0.0645446155470151
1373,4,127308,-0.225880154790441,0.144786373832184,0.119634036166924
1374,4,127323,-0.214857009234917,0.144334898412843,0.137485386728151
1375,4,132281,-0.116279819566298,0.146652542243917,0.428372562693256
1376,4,132892,-0.0372523115495934,0.147404867600582,0.800630884433752
1377,4,132952,-0.0904257881381022,0.147409106880243,0.539984333663224
1378,4,135298,-0.124012837399906,0.145518845998586,0.394674506744641
1379,4,135409,-0.0825967780597877,0.150338952340579,0.583075814451867
1380,4,135456,-0.120395311347294,0.232338910930398,0.604651508306332
1381,4,135462,-0.187760159200828,0.16257415406597,0.248904339206452
1382,4,135873,-0.171742739221827,0.14628667256432,0.241180485740031
1383,4,136069,-0.14473809243362,0.145153861107288,0.319381681367539
1384,4,136920,-0.17183007825965,0.144882203637399,0.236420556320217
1385,4,137351,-0.201690570326458,0.144336683072474,0.163182437435818
1386,4,137511,-0.23176345213297,0.145638173393545,0.112422603148242
1387,4,141606,-0.107166166566235,0.145927322393031,0.46320445356903
1388,4,142711,-0.111687510634137,0.144500310646036,0.440085598687745
1389,4,143484,-0.0818752612855009,0.146913564481098,0.57767413016211
1390,4,145738,0.017041676180322,0.145633931413044,0.906912964003532
1391,4,147035,-0.0145801306972184,0.144620451390572,0.919753347852057
1392,4,147814,-0.111177754025049,0.144445076634127,0.441999266437634
1393,4,148075,-0.0445700083475036,0.144446954913746,0.757841128120021
1394,4,149162,0.310012467897975,0.3742172653317,0.407987297129231
1395,4,149204,0.0803842542308537,0.157707224253779,0.610576241171956
1396,4,149457,0.0105850977768124,0.144516929648764,0.941652888480349
1397,4,149464,0.0299630930598128,0.144465652916271,0.835812124238689
1398,4,149678,0.0768458911227561,0.144329485694727,0.594760577406933
1399,4,154434,-0.0150716156484126,0.144107988553057,0.916764065885714
1400,4,156313,0.00730126362232997,0.145628020070826,0.960042055119981
1401,4,156362,-0.00715634762138184,0.144435000163674,0.960511257599382
1402,4,156963,0.0731481997362868,0.143755889330709,0.611184927570078
1403,4,157969,0.0849481784114861,0.164606932535571,0.606130827260023
1404,4,158123,0.0116234451175219,0.144434177465911,0.93590450740867
1405,4,158426,0.0642953512160376,0.144746768675569,0.657175982148181
1406,4,158963,0.0714848154410157,0.146690489964263,0.626335961550621
1407,4,160842,0.0206840404021466,0.148902393700377,0.889600433878611
1408,4,161760,-0.0460422270570804,0.144655841833978,0.750454662840025
1409,4,163032,-0.0391827276008297,0.144427318009282,0.78632103652317
1410,4,163327,-0.101341033053887,0.146923875917055,0.49080335900817
1411,4,164943,-0.0347433496833971,0.162840960541238,0.831171251271945
1412,4,165032,-0.10611235417476,0.145568343088175,0.466514289445254
1413,4,165290,-0.0311855001621965,0.144148463344536,0.828845417682593
1414,4,165509,-0.0634828633073414,0.145288517289908,0.662419535218708
1415,4,167204,-0.108872303025096,0.144592767905772,0.451976911197885
1416,4,167436,-0.111351201500176,0.1449100939321,0.442753969832286
1417,4,167687,-0.180902479456329,0.144314338479568,0.210842149416285
1418,4,168238,-0.191411619506143,0.144731121614619,0.186847069472221
1419,4,168256,-0.173789604721273,0.144380599478076,0.229515654772356
1420,4,171883,-0.163102730945049,0.144134246480097,0.258569567430203
1421,4,172408,-0.0906729376216479,0.144256411598225,0.530047595592034
1422,4,173416,-0.061511486695418,0.144120838016241,0.669781584219829
1423,4,173461,-0.0760813309238905,0.145057118399036,0.600265422058892
1424,4,174097,-0.0790028833535423,0.287342587877145,0.783520745170977
1425,4,174131,-0.248691231225155,0.292921686364696,0.396455303458257
1426,4,174272,-0.111598229228043,0.147709657556719,0.450438309408521
1427,4,174546,-0.163082071878219,0.144126289094332,0.258603534326153
1428,4,174974,-0.177928297677026,0.146734481957101,0.226098724364972
1429,4,175467,-0.212622572721177,0.145096412343979,0.14370514304438
1430,4,177157,-0.145346054694239,0.144580400624679,0.315443086100137
1431,4,177207,-0.147807626925539,0.144583729665129,0.307340055134793
1432,4,177280,-0.114295548716445,0.144494533345232,0.429473611135899
1433,4,177330,-0.166296262411802,0.144780654125057,0.251495247676125
1434,4,177633,-0.119102792246844,0.144403047880787,0.410045444767301
1435,4,177756,-0.0946941899190614,0.144454226252993,0.51255306970458
1436,4,178032,-0.115756544549047,0.144721929330052,0.424332787449419
1437,4,178058,-0.125053363041735,0.144878428235248,0.388635189571264
1438,4,178267,-0.145481186477027,0.146818806498701,0.322418348758114
1439,4,178339,-0.155738994522663,0.144471232178296,0.281772912961631
1440,4,178489,-0.114326075639023,0.145139678665174,0.431402602920156
1441,4,178698,-0.116794455050744,0.145576936777373,0.422926857104935
1442,4,178705,-0.116752620758841,0.144956110126669,0.421111307813879
1443,4,178974,-0.127271773951618,0.144383304913555,0.378654955428319
1444,4,179020,-0.126392126811087,0.144385493895548,0.381962588216673
1445,4,179134,-0.140707597872608,0.144611884679371,0.33121875610992
1446,4,179240,-0.168233178586302,0.144600309027499,0.245438539813442
1447,4,179480,-0.139266887499989,0.144962582887821,0.337355984648932
1448,4,179651,-0.17341292517404,0.14603945734029,0.235852971072131
1449,4,179674,-0.176363081436481,0.145991276712418,0.227841145882116
1450,4,179696,-0.219658360973474,0.146291417694053,0.134117059645959
1451,4,179726,-0.169406980181422,0.145852737025739,0.246226104773185
1452,4,179806,-0.187747114795885,0.145582696974808,0.198025111988335
1453,4,179890,-0.181321897552104,0.144591406650086,0.210661057931461
1454,4,180004,-0.140859464031467,0.144840813646418,0.331461693745359
1455,4,180086,-0.17956044279661,0.143909392136893,0.212956052309857
1456,4,180121,-0.172526535290322,0.144740246520367,0.234072357143145
1457,4,182380,-0.0872105925681542,0.145983921238273,0.550624283903341
1458,4,186093,-0.110894841658438,0.14897313467479,0.45713285204903
1459,4,188017,0.0445782802612608,0.160407326395561,0.781246631935306
1460,4,191790,-0.0604974197199983,0.148130387239768,0.683222855134692
1461,4,192266,-0.0759301009768175,0.144330858753879,0.599160459270277
1462,4,192593,-0.0848282750877843,0.150603941796586,0.573619515943224
1463,4,192793,-0.0358120819558153,0.149089167540411,0.810310153164395
1464,4,193794,-0.0421841350469883,0.144424922917526,0.770394376319385
1465,4,193943,-0.0888920801245375,0.144080358947999,0.537657628928708
1466,4,195122,-0.0952862775668434,0.144824347914959,0.511003090853287
1467,4,195463,-0.0694738526101925,0.14516419795911,0.632527996897026
1468,4,195795,-0.101281076145467,0.144417454893503,0.483573058193993
1469,4,196790,-0.0144587176962175,0.144064960848129,0.920113526058379
1470,4,198420,0.0581432890459025,0.14569202397322,0.690072967905174
1471,4,199642,0.00889032344236756,0.144209647981978,0.950877559945661
1472,4,203027,0.000699166030589435,0.14617388582001,0.996186345417905
1473,4,204037,-0.0196988244308814,0.144305885666694,0.891497975056218
1474,4,205977,-0.0890255158373841,0.144008407413892,0.536844364376836
1475,4,210685,-0.0363866033895217,0.316216338600385,0.90845609296778
1476,4,210795,-0.0709847565908036,0.177142473296212,0.688867775002019
1477,4,210797,-0.0462692366163363,0.178740402863031,0.795892000439905
1478,4,210813,-0.0196560793749881,0.170697424405171,0.908390443851431
1479,4,210833,-0.0472358129664852,0.174512995635384,0.786801367028864
1480,4,211091,-0.0991885565139665,0.145015241900851,0.494432061900196
1481,4,211612,-0.0855486527544017,0.144028029087858,0.552911112902979
1482,4,212428,-0.0218506508679297,0.175042747589418,0.900728900080099
1483,4,212488,0.468522215947261,0.711847242414405,0.510852746551002
1484,4,213169,-0.137487533018685,0.144308525651858,0.341377139286315
1485,4,213950,-0.101438615536677,0.143989702452376,0.48159516409971
1486,4,217566,-0.178557911192699,0.145407586800897,0.220271855308314
1487,4,218148,-0.369749378429315,0.293263002594049,0.208209438312367
1488,4,218294,-0.200502185675553,0.173113558624253,0.247560558075452
1489,4,219124,-0.160649981622963,0.14511462155909,0.269023618629082
1490,4,220385,-0.202389105833246,0.295262929036303,0.493507468271051
1491,4,220692,-0.157629476642718,0.143783828964135,0.273697084978625
1492,4,221261,-0.192769914059109,0.145671957649384,0.186587039995269
1493,4,221845,-0.0769497265377528,0.15061592870938,0.609740223063848
1494,4,222510,-0.145345472643536,0.144415484314942,0.314893496503544
1495,4,223039,-0.195849932593079,0.145043613402897,0.177790279344979
1496,4,223328,-0.18395122476407,0.144864517113023,0.204986747313319
1497,4,223356,-0.201316134102577,0.144384406847453,0.164101957489808
1498,4,224819,-0.177382024351935,0.146152613226637,0.22568261218628
1499,4,224966,-0.15333552797803,0.143545145125147,0.286158352555067
1500,4,226825,-0.990603845766199,0.765226608761808,0.196330803919135
1501,4,226863,-0.365394602887456,0.174088162446747,0.0365351406086853
1502,4,228580,-0.18184336794091,0.143888701947332,0.207143668446027
1503,4,232107,-0.202376445347603,0.14705346779972,0.169629031167342
1504,4,232302,-0.00948205883207498,0.204937479686305,0.963122762976835
1505,4,232306,-0.544160479950255,0.28843593219532,0.060035940533045
1506,4,234153,-0.157929330534335,0.144904886029221,0.276508243616017
1507,4,234536,-0.180475498973949,0.1448023397788,0.213459591284424
1508,4,238194,-0.188025605595366,0.143534807739264,0.191059422877696
1509,4,242179,-0.244536884710431,0.146271307764631,0.0954492080585468
1510,4,243657,-0.276824263457974,0.143754616403655,0.0549482811940677
1511,4,248600,-0.30628193464504,0.143777260410274,0.0338417561642617
1512,4,248779,-0.295887213013483,0.144710783224429,0.0416277552054918
1513,4,249022,-0.321842869775477,0.144306482544255,0.0263574475440713
1514,4,249864,-0.305478673233657,0.1435808845506,0.034065238902876
1515,4,250515,-0.307092525858997,0.144208891884809,0.033904574064776
1516,4,251239,-0.28025067065266,0.148449679148177,0.0598661099506806
1517,4,251719,-0.312317427747466,0.143124246456425,0.029757868346443
1518,4,256612,-0.470543843755312,0.240649324664938,0.0513352770259091
1519,4,256620,0.0269407689550833,0.330193581961123,0.935018333322787
1520,4,256620,-0.225251834112479,0.305207092432535,0.460986872356098
1521,4,256985,-0.266817445653942,0.144697957761487,0.066026647117001
1522,4,257828,-0.182727202064765,0.143651875932419,0.204205458699276
1523,4,259994,-0.180368429098368,0.145973835844452,0.217420901509954
1524,4,263044,-0.192690726276987,0.144271107104261,0.182535494692285
1525,4,264432,-0.0913669622263901,0.147503938331347,0.536038958112828
1526,4,265022,-0.0316141806652117,0.147514653412053,0.83042739693596
1527,4,267372,0.00671184149148807,0.146624238675893,0.96351483375961
1528,4,267844,-0.00181811452224612,0.146007953736305,0.99007190431481
1529,4,268855,-0.0213763228223702,0.146580738033766,0.884136387325707
1530,4,270158,0.0786887360942079,0.159217981549407,0.621458106016385
1531,4,270194,-0.209006520286584,0.290127953192861,0.471759018492989
1532,4,271035,0.142132118194564,0.150587119887956,0.345890271243082
1533,4,271787,0.0994670155650133,0.145521707329905,0.494726637498053
1534,4,274059,0.063609397029708,0.14612043150173,0.663594966545705
1535,4,274409,0.0855094261916709,0.1452868742878,0.556535711828286
1536,4,274840,0.0921604871536261,0.146919252187233,0.530876866681284
1537,4,274870,0.160890153537028,0.147962310305471,0.277614092649758
1538,4,274922,0.102536502548768,0.147626389086756,0.487783221701486
1539,4,274930,0.0949518100641957,0.147615020495598,0.520486339973156
1540,4,275038,0.0401364311589689,0.15147833842347,0.791191211778979
1541,4,275108,-0.00187794869174218,0.157031609929136,0.99046504284374
1542,4,275111,-0.0218535094333854,0.156449200166522,0.888989030984463
1543,4,275180,0.0900433492849375,0.144912607018067,0.534761774697984
1544,4,275191,0.0967848649730524,0.145057043968153,0.505067954131569
1545,4,275289,0.107531745620297,0.145245422441412,0.459582711919158
1546,4,275562,0.128540356549298,0.145197048978691,0.376607100611636
1547,4,275637,0.121849754904308,0.145745604732205,0.403695638224364
1548,4,275645,0.121849754904308,0.145745604732205,0.403695638224364
1549,4,275715,0.121079801859786,0.145840834751029,0.406976212572398
1550,4,275721,0.139324507380616,0.145281202257855,0.338215687282638
1551,4,275859,0.131792261229295,0.145150239952437,0.364512785363987
1552,4,275865,0.146487755929531,0.145261240141119,0.313932330548831
1553,4,275877,0.146487755929531,0.145261240141119,0.313932330548831
1554,4,276015,0.125088047064513,0.145052755565901,0.389073568253486
1555,4,276066,0.132807701092742,0.145605186955829,0.362334178615679
1556,4,276194,0.150538757239501,0.145979102573716,0.303136661032112
1557,4,276201,0.120897941327853,0.145841262145153,0.40768190124621
1558,4,276375,0.130527896925904,0.145304343834166,0.369634247624336
1559,4,276645,0.165808154380734,0.145244610188617,0.254402976913457
1560,4,276806,0.141763102453039,0.147391074854222,0.336800377826298
1561,4,276820,0.144307324319736,0.147298516517421,0.327908629596829
1562,4,276934,0.140237460836286,0.144699923737005,0.333128636927049
1563,4,277129,0.131199003201813,0.145082916255007,0.366451170673633
1564,4,277137,0.14915046596557,0.145295765064496,0.305344714899792
1565,4,277249,0.146327185971422,0.145618018477811,0.315647736118963
1566,4,277276,0.135085169737322,0.144917964041842,0.351896501078869
1567,4,277639,0.122685136308732,0.145211398023947,0.398754206282507
1568,4,277649,0.130055255063121,0.144671336981,0.3692811993275
1569,4,277971,0.123770796209272,0.145101405708351,0.394240387173704
1570,4,278164,0.106995200054369,0.145557106029216,0.462782676249908
1571,4,278914,0.124518795415971,0.145587055625648,0.39297210884785
1572,4,278971,0.157862984858758,0.14574351873704,0.279478423215268
1573,4,279037,0.111900061216255,0.145348358360504,0.44188894944841
1574,4,280703,0.0492103284880918,0.145187662307221,0.734854272349386
1575,4,280859,0.0759709759769951,0.145902304158663,0.602903909478238
1576,4,280934,0.0155130925131152,0.14582380388469,0.915339352029059
1577,4,282594,0.0961671064820052,0.144427358012006,0.505941185380831
1578,4,282713,0.0980606489489721,0.144940776572431,0.499130341041678
1579,4,283570,0.0434611412391156,0.144307149305762,0.763461357485607
1580,4,283830,0.0547426182593998,0.145500867834219,0.706967712380853
1581,4,285234,-0.0113369219463955,0.145741283495728,0.938040770303395
1582,4,285372,-0.370825484552637,0.315389195038131,0.240478745410396
1583,4,285568,-0.00431580389512229,0.144154420602739,0.976132816763507
1584,4,287068,-0.0410035069161512,0.143868974043896,0.775806756706757
1585,4,289558,-0.0130571913096984,0.149655892033147,0.930523782268526
1586,4,289573,-0.0104597381596603,0.150926032005105,0.94478709196278
1587,4,289631,0.064903727502885,0.14760111528982,0.660406225988954
1588,4,289647,0.0513390564487718,0.146208936301082,0.725696639724409
1589,4,290003,0.0735842566260483,0.144860186763321,0.611793441260598
1590,4,290096,0.0360907221277079,0.144553470414669,0.802987477596476
1591,4,291044,0.0565643647454351,0.144715544148418,0.696132186415489
1592,4,291531,0.0325938879103025,0.144967554626023,0.822237150723543
1593,4,292625,-0.0304214187418601,0.147409309560082,0.836617916051293
1594,4,292985,0.00212726573543204,0.145505399887616,0.988343729768234
1595,4,293190,0.0349894731155207,0.144623191461832,0.808970688649462
1596,4,293625,0.028278379101201,0.144434532210372,0.844889672297496
1597,4,294073,0.038889451298428,0.143965843603155,0.787218322208782
1598,4,294288,0.0349780837074776,0.145148168759858,0.809709038251701
1599,4,294760,0.0114952009635402,0.145906250319516,0.937248401293378
1600,4,297290,0.0196255262959584,0.145296057428747,0.892631404105205
1601,4,297499,0.0248571670760276,0.147084587995958,0.86589412415691
1602,4,297638,0.0474290693976446,0.146399662578722,0.746152763720286
1603,4,297848,0.0150798921196586,0.144248102979692,0.916799124141234
1604,4,298091,0.0151213991127,0.144975700254323,0.916988140333985
1605,4,299599,-0.113595304440936,0.146223757455246,0.43776196543001
1606,4,300038,0.0791515436876047,0.313946753681819,0.801096790198547
1607,4,300148,-0.0732363500238508,0.145693927446135,0.615507905924782
1608,4,302333,0.0480138581558005,0.243150490572433,0.843576850229279
1609,4,302334,0.0544325283590444,0.234513524212028,0.816588422883865
1610,4,302346,0.244718571766539,0.301491914129521,0.417515374571196
1611,4,302347,-0.0369140362698825,0.316012050268367,0.907075371722868
1612,4,302611,-0.0458019620794327,0.144308526771023,0.751135977438943
1613,4,303009,0.0678308698771533,0.18662943877602,0.716484715435935
1614,4,303011,-0.0348282579063532,0.145800216518863,0.811339902535244
1615,4,304549,-0.108820851145544,0.144506506745252,0.451920848214891
1616,4,307387,-0.0481295390072875,0.146814846692271,0.743238525360578
1617,4,308154,0.027133493361013,0.145317126023727,0.851988086551424
1618,4,311231,-0.106451379240163,0.143638155718685,0.459120704107371
1619,4,311787,-0.165725008178927,0.14413150479434,0.250997200539143
1620,4,312488,-0.146813634125419,0.146021973242437,0.315382607898599
1621,4,312611,-0.136182882201474,0.144574495287381,0.346859103180677
1622,4,314015,-0.118184495419393,0.144425868610606,0.413734753305266
1623,4,314192,-0.156649068261988,0.162611596088622,0.336040028465453
1624,4,315072,-0.12196518942268,0.160293479719721,0.447232653575299
1625,4,320017,-0.0495924629641033,0.146210644102981,0.734672029255171
1626,4,320510,-0.0187351078063288,0.14492588567451,0.897214693900447
1627,4,328073,-0.03573032594036,0.144722837502896,0.805138452746501
1628,4,331098,-0.182365726952933,0.150409466822569,0.226146502386255
1629,4,336922,-0.0748438819296496,0.144316445686546,0.604358006401652
1630,4,340555,-0.123461055788517,0.150446329081558,0.412409789219455
1631,4,351322,-0.0144430155021746,0.14429622602015,0.920327459951789
1632,4,353020,-0.0618795069678502,0.143847826933178,0.667332015142369
1633,4,355411,-0.209776545551861,0.164028723324179,0.201771916853284
1634,4,355467,-0.190062458034804,0.316966119098516,0.549137394032526
1635,4,355569,-0.219011302555359,0.291419239616388,0.452832436218537
1636,4,356055,-0.125817391491033,0.144545735556725,0.384655295538713
1637,4,356492,0.0205135874651163,0.144618411974018,0.887282325984774
1638,4,356541,0.0236574381244884,0.144365922536747,0.869926208207862
1639,4,356853,0.00959318539002668,0.14718772210367,0.948070339936802
1640,4,356935,-0.0416930325971433,0.150780233420638,0.782314183942952
1641,4,357632,0.0231146986280276,0.144585119618295,0.873075596355946
1642,4,357802,0.0057977804741155,0.144845755862128,0.96809401218316
1643,4,362032,-0.0766982919331123,0.144508584714049,0.595924049799992
1644,4,362199,-0.109572740618033,0.145753139719446,0.452690719466173
1645,4,362266,-0.0926866034839542,0.148466923337097,0.532839573755108
1646,4,363194,-0.053126886055322,0.144359736962864,0.713080880781617
1647,4,364690,-0.0130540228298844,0.147912197666776,0.929723879064086
1648,4,368078,0.155430651018668,0.143538761672356,0.279615028461921
1649,4,368457,0.203841004770043,0.145593662558988,0.162371273279777
1650,4,369171,0.132488043493185,0.147789993173937,0.370617252008298
1651,4,369403,0.111553686626039,0.144999086599072,0.442205599477359
1652,4,370869,-0.0706898189422578,0.251155222338513,0.778523527579894
1653,4,370874,0.0418441139627639,0.161381758109545,0.795565322629045
1654,4,370948,0.118140951801135,0.172167172819296,0.493038046731906
1655,4,370964,0.247671878451401,0.562874102796829,0.66019703249464
1656,4,372110,0.0726368627340616,0.145338258124918,0.617542785745683
1657,4,375648,0.0511796220504611,0.148744928892142,0.7309936872846
1658,4,375688,0.074384915600165,0.147009425138565,0.613181332760237
1659,4,376511,0.0461398201214041,0.145013924736371,0.750540267738576
1660,4,378801,0.0701958325162294,0.153622739938694,0.647997763751865
1661,4,380252,-0.00893847641858947,0.144708053004389,0.95078172293675
1662,4,382176,-0.0274756069009516,0.144739469333498,0.849553006246106
1663,4,383443,-0.0728682769174136,0.146977729264306,0.620359791700467
1664,4,383482,-0.00569012948952041,0.185532427290634,0.975550693789866
1665,4,383485,0.0210599250177759,0.186468469763958,0.910141575421684
1666,4,383639,-0.0867567700182548,0.287652509849745,0.763132554976753
1667,4,383641,-0.102648690176073,0.287565304595093,0.721336656400949
1668,4,383644,-0.0867567700182548,0.287652509849745,0.763132554976753
1669,4,383646,-0.0867567700182548,0.287652509849745,0.763132554976753
1670,4,383666,0.0524007751881648,0.287404930830454,0.855433236651525
1671,4,383669,0.0524007751881648,0.287404930830454,0.855433236651525
1672,4,383671,0.0813750801485771,0.28738582762442,0.777223077486296
1673,4,383673,0.0155160566929897,0.287390207858815,0.956974062888037
1674,4,383681,0.133396822913499,0.287276609236708,0.6426834305332
1675,4,383923,-0.265440786543072,0.331828518082527,0.424287237854557
1676,4,383923,0.078599815905096,0.384228690376894,0.83802974772978
1677,4,384094,-0.00781071995929283,0.144465834703199,0.956912999530748
1678,4,384191,0.00453870550740232,0.15644314975912,0.976871532952139
1679,4,384602,-0.00585806116230653,0.14432877923672,0.96764705024358
1680,4,384607,-0.00585806116230653,0.14432877923672,0.96764705024358
1681,4,388305,-0.0265853242223049,0.144339323611311,0.853973077382824
1682,4,388542,-0.0424618499105185,0.145372102205053,0.770388808956957
1683,4,390389,-0.057249915967528,0.166156862148094,0.730635304540596
1684,4,390909,-0.10768566732946,0.144223272925686,0.455766156321843
1685,4,397927,0.0728859196466927,0.1471884226892,0.620775613889211
1686,4,400669,-0.019666872133302,0.16463006120711,0.904978090789965
1687,4,400864,0.0266422755993192,0.180431627944978,0.882696534379829
1688,4,404981,0.142315476747724,0.144755572538054,0.326210245002599
1689,4,405202,0.382375445718527,0.293964858659051,0.194191756337097
1690,4,405368,0.217775156595428,0.1473566809923,0.140332167312339
1691,4,408981,0.16620973899057,0.145507994421248,0.254115074313795
1692,4,411785,-0.0622473774293155,0.287372296837305,0.82863832832771
1693,4,413029,-0.0252144821823688,0.148475564493092,0.865247062163241
1694,4,413957,-0.0400347584489928,0.146218942563566,0.78439839771872
1695,4,414243,-0.0476699455557807,0.14584770184656,0.743977004920097
1696,4,415928,-0.00535967523611092,0.144226102853602,0.970377148508187
1697,4,419709,-0.00520958666703059,0.144618818744609,0.971284475006546
1698,4,420255,-0.0262334989543024,0.144612344055304,0.856153285001809
1699,4,421542,0.000819316391447833,0.144542117798409,0.995480531273
1700,4,422070,0.019225148217657,0.145043864228239,0.894627066996277
1701,4,422545,0.025104648406869,0.144702666000021,0.86236473586945
1702,4,425689,-0.0822892942884867,0.144826094762045,0.570264602026738
1703,4,425858,-0.0600412517603715,0.145741633795208,0.680611102734246
1704,4,427105,-0.117244694716395,0.22727247555214,0.606263118246175
1705,4,428805,-0.103949612454381,0.30813698107731,0.736054544709661
1706,4,428805,0.0468162859910581,0.294221338097834,0.87366590053415
1707,4,428826,0.0243129375156491,0.14901013922441,0.870483486021642
