SNP,Chr,Pos,Effect,SE,ADE17_PGM2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
1517,4,251719,-0.301245340620896,0.134245930371158,0.025452900056166
1518,4,256612,-0.162409682418284,0.226862545913513,0.474529690658873
1519,4,256620,-0.0834584716280095,0.30980046558623,0.787783689536621
1520,4,256620,-0.590600894491349,0.28487569848978,0.0388798033912573
1521,4,256985,-0.341135452108107,0.135212635256434,0.0120759831012927
1522,4,257828,-0.326978023882892,0.133975320053167,0.0151545964238377
1523,4,259994,-0.312926024050693,0.136252814797655,0.0222233409775899
1524,4,263044,-0.278935971499358,0.134900541473826,0.039394950307782
1525,4,264432,-0.190745513347415,0.138109407404012,0.16811606949769
1526,4,265022,-0.255212209642985,0.137757830710302,0.0647720854827086
1527,4,267372,-0.17102694046763,0.137280350470351,0.213655812643199
1528,4,267844,-0.193488074211267,0.136615558769905,0.157570645248675
1529,4,268855,-0.201765133664197,0.137124871858987,0.142074652232809
1530,4,270158,-0.144213882817314,0.149252887520011,0.334586359150762
1531,4,270194,-0.503598235227242,0.271113018395961,0.0640695726381758
1532,4,271035,-0.154658174020747,0.141238397271765,0.274256594944503
1533,4,271787,-0.111214641509944,0.136508926721061,0.415789906123836
1534,4,274059,-0.0966964176244844,0.137048868766836,0.480926152009575
1535,4,274409,-0.120419264312814,0.136242723966965,0.377374270321605
1536,4,274840,-0.0995498721822287,0.137833238195813,0.470619789728386
1537,4,274870,-0.0775098417077573,0.139008077731891,0.577476187824248
1538,4,274922,-0.0729315149882894,0.138562013421056,0.598978603058034
1539,4,274930,-0.0669648678257631,0.138546399822468,0.629154760768768
1540,4,275038,-0.120283867354251,0.142006033923302,0.397550339213679
1541,4,275108,-0.137823966812071,0.147164236462749,0.349639786711219
1542,4,275111,-0.146907301455477,0.146596110041579,0.316970732217534
1543,4,275180,-0.104729322008535,0.135935440768673,0.441557641510963
1544,4,275191,-0.108774026979751,0.136073563802844,0.424609607921178
1545,4,275289,-0.0865821673678894,0.136315524139799,0.525735560892879
1546,4,275562,-0.0934489416633101,0.136302678055284,0.493416182971527
1547,4,275637,-0.066150771927487,0.1368470061609,0.629116995154703
1548,4,275645,-0.066150771927487,0.1368470061609,0.629116995154703
1549,4,275715,-0.0773359566665216,0.136917998682764,0.572545358825885
1550,4,275721,-0.07613330117625,0.136438506447756,0.577195023305818
1551,4,275859,-0.0753905499701881,0.136298212459586,0.580524922872571
1552,4,275865,-0.0614139664395462,0.136459523172875,0.652948748519913
1553,4,275877,-0.0614139664395462,0.136459523172875,0.652948748519913
1554,4,276015,-0.0875240941837644,0.136170478011839,0.52080111182859
1555,4,276066,-0.059839261235231,0.136749024467611,0.661955073018859
1556,4,276194,-0.0243482028962538,0.137176110736512,0.859220657291887
1557,4,276201,-0.0517910539127606,0.136952118130597,0.705532315330375
1558,4,276375,-0.0675128596647818,0.136451361132097,0.621066040627176
1559,4,276645,-0.0617777286221772,0.13649860886216,0.651122952487057
1560,4,276806,-0.0893114286511476,0.138400442219726,0.519144394810884
1561,4,276820,-0.0866428768922737,0.138325025194088,0.531476016377531
1562,4,276934,-0.093192321519224,0.135865780229761,0.493217203220691
1563,4,277129,-0.0821497404821149,0.136222587215642,0.546859213709749
1564,4,277137,-0.0879857110357377,0.13645787352863,0.519486647848666
1565,4,277249,-0.0995371914207095,0.136729934900312,0.467106041153325
1566,4,277276,-0.104396181298253,0.136034187755445,0.443341230621045
1567,4,277639,-0.0954078346155913,0.136298833551648,0.484394533527268
1568,4,277649,-0.0833288012684237,0.135831862161542,0.539960558387792
1569,4,277971,-0.0848607162918112,0.136217879361235,0.533701364962797
1570,4,278164,-0.0962672473848855,0.13658851138113,0.481400982997992
1571,4,278914,-0.0775859925119973,0.13668730073433,0.570656093118874
1572,4,278971,-0.0470708914583814,0.136959163732336,0.731287361156442
1573,4,279037,-0.0768293751356638,0.136437401094844,0.573716917037859
1574,4,280703,-0.144538933074521,0.136038248899183,0.28874076926892
1575,4,280859,-0.117454967524168,0.136813812054682,0.391197733552352
1576,4,280934,-0.155771423188349,0.136581124143491,0.254849262439179
1577,4,282594,-0.0805363359732965,0.135537329420381,0.552758693619278
1578,4,282713,-0.0901679990124505,0.136005272182654,0.507779688227941
1579,4,283570,-0.128351879043694,0.135252201496228,0.343279086710942
1580,4,283830,-0.0724144662459612,0.13650028788084,0.596093476913206
1581,4,285234,-0.112593911578088,0.136622711506397,0.410426179825738
1582,4,285372,-0.269485830548458,0.296169844014733,0.363494520301997
1583,4,285568,-0.0809765743471599,0.135195402995779,0.549584052364629
1584,4,287068,-0.104594203397786,0.134896780270622,0.438643284255902
1585,4,289558,0.0404535385043833,0.140411096127924,0.773433270638559
1586,4,289573,0.0421752983515724,0.141601067259448,0.765995993836877
1587,4,289631,0.0485358722098064,0.138511876528483,0.726240425605548
1588,4,289647,0.0617550876442581,0.13717630359085,0.652851434623969
1589,4,290003,0.037443295382304,0.135961216678821,0.783172469629204
1590,4,290096,-0.00135365674368657,0.135650308454189,0.992043665651161
1591,4,291044,0.0202066973623772,0.135815553388201,0.881811844392192
1592,4,291531,0.00543514472473011,0.136036330187154,0.968152684169064
1593,4,292625,-0.0486220560556036,0.138302195583257,0.72537511437483
1594,4,292985,-0.00814278342143804,0.136530926225174,0.952475648009792
1595,4,293190,-0.0355195024875127,0.135701855551792,0.793669453206568
1596,4,293625,-0.0115584904060188,0.135532711298759,0.93208560922844
1597,4,294073,0.00774167905876944,0.13510029940872,0.954336095810116
1598,4,294288,-0.0651115325877526,0.136163481682383,0.632813504340688
1599,4,294760,0.0498976006051459,0.136883143951913,0.715682791592835
1600,4,297290,-0.0650771622595168,0.136294659191582,0.633320096523542
1601,4,297499,-0.062253080288967,0.137979172122724,0.652138752160194
1602,4,297638,-0.0734263865835609,0.137335509513004,0.593228707850826
1603,4,297848,-0.0552763461720068,0.135321934757024,0.683168757997588
1604,4,298091,-0.0199078165589609,0.136032511161651,0.883731776046942
1605,4,299599,-0.101112881338079,0.137217369124686,0.461684135655111
1606,4,300038,-0.327948278705124,0.294093546458767,0.265559502956323
1607,4,300148,-0.0400164061521213,0.136740806634786,0.769966050340469
1608,4,302333,-0.1706017232243,0.227986398625515,0.454778800726863
1609,4,302334,-0.142100491811684,0.219937040925977,0.518636838531785
1610,4,302346,0.20695285256589,0.282947409377764,0.465009068046123
1611,4,302347,0.070998065878435,0.296504133264608,0.8108952383036
1612,4,302611,0.0138397394090634,0.135425831135924,0.918660528178275
1613,4,303009,0.0867063622139421,0.175091303742185,0.62076242657114
1614,4,303011,0.0390603899319696,0.136803468047118,0.775411768355936
1615,4,304549,-0.060673841482015,0.13566472580247,0.654980600446907
1616,4,307387,-0.122224838995337,0.137627568031221,0.375100291932946
1617,4,308154,-0.0951947523604563,0.136267481055136,0.485269858175541
1618,4,311231,-0.217264338390092,0.134387695710177,0.106836718275517
1619,4,311787,-0.219999463631332,0.134988528297756,0.104043316424042
1620,4,312488,-0.216656993908137,0.136726912438924,0.113953443442829
1621,4,312611,-0.216409588767573,0.135339204010607,0.11071162162615
1622,4,314015,-0.212729789265168,0.135173726159622,0.116440823415663
1623,4,314192,-0.201136022796143,0.152407682212336,0.187782534298372
1624,4,315072,-0.229998263532712,0.150032325554854,0.126173683241538
1625,4,320017,-0.238184477149636,0.136628798140371,0.08215252747637
1626,4,320510,-0.16252685215336,0.1357156109315,0.231893983154057
1627,4,328073,-0.159626557401764,0.135542984679214,0.239716701434889
1628,4,331098,-0.412338461343087,0.13971354987066,0.00337574515633004
1629,4,336922,-0.251810364028051,0.134802902531087,0.0625919043578751
1630,4,340555,-0.29664185957584,0.140417513880175,0.0353393042127047
1631,4,351322,-0.115303433626591,0.135259742734918,0.394537178296647
1632,4,353020,-0.117226279779723,0.134867355202708,0.385330071034069
1633,4,355411,-0.257375349454542,0.153659243858763,0.0948247833309517
1634,4,355467,-0.307092090022371,0.297119907818303,0.302048148186727
1635,4,355569,-0.417787770106898,0.272760154825208,0.126491204442868
1636,4,356055,-0.167879620151093,0.135482238732471,0.216121930319627
1637,4,356492,-0.138885183213142,0.13550167214973,0.306079083206348
1638,4,356541,-0.124882866469041,0.135304358227797,0.35664940432888
1639,4,356853,-0.212863469495214,0.137645490380205,0.122889129959717
1640,4,356935,-0.210484246790698,0.141052218039536,0.136528487889431
1641,4,357632,-0.158243360943806,0.135411279777112,0.243348235821759
1642,4,357802,-0.194156549872962,0.135519489538615,0.152833247086862
1643,4,362032,-0.146679251234394,0.135425488461062,0.279503608458237
1644,4,362199,-0.148432642522688,0.136645280016467,0.278104084982114
1645,4,362266,-0.117278301156721,0.139247494287803,0.400229937589583
1646,4,363194,-0.0881102307416264,0.135401361394164,0.515641725681122
1647,4,364690,-0.0551700980831739,0.13876039986477,0.691170884172842
1648,4,368078,-0.0131891834028653,0.134907905705211,0.922174904488114
1649,4,368457,0.025852368208783,0.136986262556577,0.850418891748536
1650,4,369171,-0.0346914224452465,0.138820753105177,0.802809400411581
1651,4,369403,-0.0299230893127894,0.136161188593253,0.826183346925067
1652,4,370869,-0.212031563553866,0.235421709213703,0.368390728279194
1653,4,370874,0.0182773353339464,0.151440075217174,0.904005074682198
1654,4,370948,-0.130382116450566,0.161507712972084,0.420048185517866
1655,4,370964,-0.223675948639763,0.528170354200006,0.672194204224164
1656,4,372110,0.0212651717050006,0.136418283962066,0.876215040461567
1657,4,375648,0.0199146472346216,0.139590687136649,0.886636483500633
1658,4,375688,0.0473019316963104,0.137969885425099,0.731921064679412
1659,4,376511,0.018438362776151,0.136086380234548,0.892301586410172
1660,4,378801,0.0757419196859228,0.144134546156797,0.599569359247331
1661,4,380252,0.0571066739530955,0.135750111719357,0.674248424432349
1662,4,382176,0.0124209941368159,0.135818202655467,0.92718445372584
1663,4,383443,0.130657085929075,0.137785724582897,0.34364435915081
1664,4,383482,0.261263542867988,0.173533971565873,0.133077769892079
1665,4,383485,0.322062824538306,0.174129772327683,0.0652132302298242
1666,4,383639,0.174759162031674,0.269786450262773,0.517555768345489
1667,4,383641,0.171873616809743,0.269723755685569,0.524394012151576
1668,4,383644,0.174759162031674,0.269786450262773,0.517555768345489
1669,4,383646,0.174759162031674,0.269786450262773,0.517555768345489
1670,4,383666,0.286400290292386,0.269261218191917,0.288213341275147
1671,4,383669,0.286400290292386,0.269261218191917,0.288213341275147
1672,4,383671,0.284074255960605,0.2692681983983,0.292153118630722
1673,4,383673,0.2917307974999,0.269219565109542,0.279274391803738
1674,4,383681,0.350725874132891,0.268994627544605,0.193137855179903
1675,4,383923,-0.34512434335779,0.311103743352276,0.268032451811244
1676,4,383923,0.674425616645783,0.358762008159051,0.0609492947554259
1677,4,384094,0.0550006351600566,0.13552506984905,0.685110706654252
1678,4,384191,0.184091183226007,0.146467561446371,0.209630492499878
1679,4,384602,0.0609035384696744,0.135389034177999,0.653101197276847
1680,4,384607,0.0609035384696744,0.135389034177999,0.653101197276847
1681,4,388305,0.0545111836424227,0.135412842080582,0.687518919586565
1682,4,388542,0.0384599057615375,0.13640762065598,0.778148325174677
1683,4,390389,0.0102150921561133,0.15593465390592,0.94780598276451
1684,4,390909,-0.0593369733462649,0.135398512908561,0.661480752350034
1685,4,397927,0.0904833877256397,0.138074795848106,0.51268758279056
1686,4,400669,0.186687272398817,0.154159980322642,0.226706681415944
1687,4,400864,0.0496107002818006,0.169288414870412,0.769652832191773
1688,4,404981,0.326598612578164,0.134898435909765,0.0159785690726901
1689,4,405202,0.779884412938603,0.273361730806896,0.00458699261639225
1690,4,405368,0.30424924626419,0.137747184744749,0.0278338873865037
1691,4,408981,0.266758407021845,0.13604724505408,0.050690934618883
1692,4,411785,0.264910080220421,0.269298101479112,0.325933970106088
1693,4,413029,0.161493904593954,0.139058851687517,0.24629039378487
1694,4,413957,0.288547301436026,0.136353508166912,0.0350298563772702
1695,4,414243,0.206595661016908,0.136431064399631,0.130848138529711
1696,4,415928,0.186702677028383,0.134966110063269,0.167437914520486
1697,4,419709,0.219262134411493,0.135197174065785,0.105739981521716
1698,4,420255,0.22245292674247,0.135182407069696,0.100741142209183
1699,4,421542,0.23888928914423,0.135030398809958,0.077731936587838
1700,4,422070,0.221273802084267,0.13559137583342,0.10358880430046
1701,4,422545,0.219121091563966,0.135282349673824,0.106182936628139
1702,4,425689,0.0916391553954441,0.13586877300618,0.500455211143065
1703,4,425858,0.0658775129061924,0.136741161472844,0.63026931884684
1704,4,427105,0.344258200763713,0.212547839159161,0.106195321239596
1705,4,428805,0.688883168458579,0.286845839076539,0.0168408101413555
1706,4,428805,-0.142106938495725,0.275981954525464,0.606935465363951
1707,4,428826,0.164351200249464,0.139551542174093,0.239705752970837
1708,4,428861,0.123008604343732,0.136527690588463,0.368213675872497
1709,4,433301,0.0528505612102155,0.136677689338316,0.699225936547628
1710,4,433554,0.0402237088921854,0.136481876740235,0.768382314642035
1711,4,434256,0.112901852210598,0.136654050175382,0.409255854277909
1712,4,434351,0.101038581005591,0.136502692235899,0.459673822212094
1713,4,435289,0.0349119228629865,0.243090306967913,0.885884792305879
1714,4,435291,0.0349119228629865,0.243090306967913,0.885884792305879
1715,4,442926,0.103653471041604,0.13698434081183,0.449745616895958
1716,4,444482,0.0407358497132337,0.203520130549432,0.841473550854631
1717,4,445208,0.0498122078694744,0.137385680218176,0.717141572209181
1718,4,446835,0.0295631569569337,0.141148895710492,0.834220434275058
1719,4,449745,0.48851730130727,0.518175210670169,0.346446028427396
1720,4,449788,0.289703757509738,0.303674527287894,0.340739350714302
1721,4,450801,0.10615630146806,0.137669851395651,0.441167442593002
1722,4,451837,0.0790423326344283,0.137999121795573,0.567162250647062
1723,4,452907,0.802691810258465,0.491647554136653,0.103432801540134
1724,4,452907,0.042144574748093,0.285776324723495,0.882842103353948
1725,4,454081,0.0534936323904421,0.138226303024253,0.698989124912304
1726,4,454191,0.0965908469081352,0.138898765958184,0.487259275058923
1727,4,454676,0.0423734014206879,0.138237226744171,0.759384371045287
1728,4,454817,0.0623675170856989,0.138841897027882,0.653564411464201
1729,4,454913,0.0695599035041785,0.138615255675785,0.616107004239125
1730,4,455054,0.111793392606229,0.149645548164788,0.45552791198633
1731,4,455170,0.0680554516939353,0.138296118554462,0.622954888982584
1732,4,458042,0.0291296524054258,0.137502307788172,0.832347521545161
1733,4,458282,0.126162837587396,0.140177292093646,0.368721389276217
1734,4,458401,0.0908708124789793,0.138797330689885,0.513086350952721
1735,4,461656,0.0611904428078702,0.137747250253074,0.657153848616343
1736,4,461812,0.0818467769928638,0.137029500326096,0.550694628501197
1737,4,462685,0.0989551379915036,0.137396670519169,0.471869266958121
1738,4,463276,0.0982043710514328,0.137129482230884,0.47437629814368
1739,4,463970,0.133102154339877,0.13757976631449,0.333979265902859
1740,4,464078,0.141941628129629,0.137303363297915,0.301946192431653
1741,4,464336,0.0856094685966308,0.137183539897861,0.532997436283492
1742,4,464368,0.0911383731828248,0.13744905598767,0.507718336874095
1743,4,466223,-0.0051087638996421,0.138062965779033,0.970503414730717
1744,4,466334,-0.0184067010885617,0.138131384577055,0.894067626566947
1745,4,471707,0.0794907216876566,0.148878254523846,0.593725306034941
1746,4,472549,-0.113329028697946,0.633052503309501,0.858024739961333
1747,4,472918,0.0194204536675832,0.138798005328155,0.888803926634292
1748,4,473492,-0.0837211235625139,0.13716674191853,0.542015952246461
1749,4,473912,-0.0490702425650792,0.137604273744227,0.721601294967203
1750,4,474265,-0.0520231319784581,0.137084116450149,0.704546368523761
1751,4,474320,-0.0426143065280878,0.138013935067725,0.757680048602588
1752,4,474321,-0.0426143065280878,0.138013935067725,0.757680048602588
1753,4,474625,-0.0546356560384161,0.137480297451712,0.69130741811427
1754,4,474628,-0.0595669719124171,0.137863486119456,0.665952782875584
1755,4,476164,-0.00861197355429355,0.140411317934603,0.951128005161176
1756,4,476181,-0.067291666373797,0.13977601575541,0.630512778563949
1757,4,476291,0.106023811220335,0.153461353889231,0.490093240931285
1758,4,476833,-0.0769139604089858,0.137982075853533,0.577593829074778
1759,4,478092,-0.0977526579843491,0.136999968471293,0.475993514051918
1760,4,479557,-0.111610235203686,0.137130584092217,0.416252360618137
1761,4,480076,-0.104227271793983,0.137385626959684,0.448569641646896
1762,4,481074,-0.120305612663111,0.137089642229954,0.380774560047878
1763,4,482472,0.0574017834719582,0.204709560797718,0.779330313420157
1764,4,482653,-0.0341224552099971,0.14503735799211,0.814138189542448
1765,4,484100,-0.00670337209660854,0.14640416225119,0.963506103284265
1766,4,485199,-0.0925422904743116,0.137446398552415,0.501198728518196
1767,4,485454,-0.0603134291434687,0.137812772307418,0.661909407856705
1768,4,487562,-0.0702079103081544,0.13880007040072,0.613298432118976
1769,4,487957,-0.0686134098469708,0.142523200511286,0.630516862309046
1770,4,491790,-0.106291750663571,0.139086820324809,0.445251719678136
1771,4,492455,-0.0588080842163472,0.144250222431046,0.683754975279578
1772,4,493748,-0.0318593778936602,0.140288431107959,0.820478138136292
1773,4,495614,-0.0749206375946324,0.138730706408942,0.589507453018421
1774,4,497124,-0.0812174640618482,0.138235988579056,0.557225016337553
1775,4,497529,-0.106267970939456,0.138797608880145,0.444406567873924
1776,4,498734,-0.0806281102950532,0.138355940878797,0.560427904550684
1777,4,499794,-0.0178406783671429,0.13821473077938,0.897368313111349
1778,4,501469,-0.0744400486826654,0.138570093802258,0.591466951392802
1779,4,504047,-0.0327424165107122,0.140368994768275,0.815695023349083
1780,4,504419,-0.0275652301808019,0.138422718434638,0.84226940927754
1781,4,512749,-0.0804690484951636,0.139763367096808,0.565149624335909
1782,4,513467,0.0836503583665795,0.292707627667046,0.775213276140014
1783,4,513607,-0.0142895826243805,0.26964049695583,0.957765914728305
1784,4,520430,-0.151265293490586,0.26957216137193,0.575064266116883
1785,4,520552,-0.247711260605728,0.27334729116066,0.365440504770229
1786,4,520560,-0.276165517900065,0.27412458386966,0.314410903670663
1787,4,520563,-0.249762763802678,0.274196324674378,0.362974773758106
1788,4,520565,-0.2105712280439,0.273995032206152,0.442690924457537
1789,4,520568,-0.230359067867987,0.273949923882573,0.40098427331697
1790,4,520602,-0.141765197005947,0.272794250461846,0.603613662692311
1791,4,520645,-0.117398423753162,0.271736669490041,0.665983301533991
1792,4,520646,-0.117398423753162,0.271736669490041,0.665983301533991
1793,4,520657,-0.147665534486039,0.271894525590558,0.587404681934131
1794,4,520665,-0.1268654453484,0.272133077758806,0.641367767633104
1795,4,521148,-0.0565175234256935,0.14049832159027,0.687732654981419
1796,4,523964,-0.195454070792961,0.137457060721848,0.155930027362577
1797,4,537994,-0.930572108130602,0.595208012690768,0.118845110759333
1798,4,538009,-1.38456185157173,0.547231542293329,0.0118365271845025
1799,4,538030,-0.689930270895956,0.378970730173977,0.0695238293278771
1800,4,538039,-0.689930270895956,0.378970730173977,0.0695238293278771
1801,4,538042,-0.637685862293225,0.369494852541114,0.0852527906640773
1802,4,538051,-0.698111260670727,0.360230718034622,0.0534257407240397
1803,4,538054,-0.7022583794358,0.363318308223326,0.0540479281772272
1804,4,538057,-0.678489392842862,0.359147691229945,0.0596890695790496
1805,4,538066,-0.682373232506301,0.337285853042299,0.043812998619967
1806,4,538069,-0.663363588367699,0.325199384356977,0.0421075620559927
1807,4,538120,-0.578868010556109,0.387256769212,0.135862325409674
1808,4,538141,-0.384479017125796,0.333647158956417,0.249956185207796
1809,4,538174,-0.264723038948018,0.213312785601527,0.215426592564866
1810,4,538183,-0.133097156471071,0.211687694824864,0.52992394537904
1811,4,538198,0.0684931728045157,0.279702669436926,0.806692789036459
1812,4,538201,0.041061194229207,0.279274858932784,0.883193938589568
1813,4,538202,0.0750708604153312,0.279697887308397,0.788548364596706
1814,4,538243,0.0913488551012254,0.276097294273302,0.740948441383568
1815,4,538249,0.142696799907164,0.277918771599138,0.607959275513834
1816,4,538279,0.00725846409603559,0.27802226195741,0.979186353460571
1817,4,538282,0.0293477217789206,0.278427224449723,0.916114031747696
1818,4,538285,0.0293477217789206,0.278427224449723,0.916114031747696
1819,4,538294,0.0293477217789206,0.278427224449723,0.916114031747696
1820,4,538297,0.00725846409603559,0.27802226195741,0.979186353460571
1821,4,538318,0.0583596932936148,0.278005178158622,0.833848842289723
1822,4,538326,0.0827441476872819,0.277202368059062,0.765499296821285
1823,4,538332,-0.0559156344078335,0.278006601160061,0.840712296951491
1824,4,538337,-0.0883993921914579,0.27924377493191,0.751759222771257
1825,4,538341,-0.0520127578210996,0.278417843196831,0.851912643754654
1826,4,538343,0.13341788708052,0.278341037856866,0.631998965452491
1827,4,538354,0.093869703647548,0.279681803693461,0.737349014914155
1828,4,538357,0.093869703647548,0.279681803693461,0.737349014914155
1829,4,538359,0.0633226836686526,0.168124320396437,0.706665948088397
1830,4,538369,0.0708370660940245,0.160149841728031,0.658530400776722
1831,4,538384,0.0256732721603076,0.150673648490938,0.864801107393353
1832,4,538866,-0.033393437927288,0.141229116007102,0.813221667379143
1833,4,539688,0.12063333337567,0.141571524131876,0.394735381925034
1834,4,541302,0.209324712614752,0.150196359624863,0.164292942690987
1835,4,542062,0.158335169858986,0.142490165777802,0.267238248232151
1836,4,542558,0.0837471600279684,0.167283643990257,0.616943745078426
1837,4,544142,0.0709382147239204,0.315536845452365,0.822251307956986
1838,4,544372,0.0147028704292851,0.141664538677084,0.917397698125306
1839,4,546036,0.0666638759091693,0.142150656239106,0.639383174861434
1840,4,546402,0.0240427974955468,0.143015476802421,0.866590456511866
1841,4,546551,-0.00235670503733409,0.156050252050956,0.987959162695705
1842,4,547460,0.0673100870409227,0.14119485648128,0.633858121080795
1843,4,547792,0.0218633342472396,0.153454469067566,0.886786578631596
1844,4,547875,-0.0157552058965111,0.143797947565984,0.912816717195514
1845,4,547876,-0.0157552058965111,0.143797947565984,0.912816717195514
1846,4,548101,-0.0249640275636653,0.140181647687714,0.858759612266079
1847,4,548356,-0.0342084757698575,0.140602668934086,0.807915171307094
1848,4,548896,0.00785641489220912,0.141246978674833,0.955674544413034
1849,4,549461,0.0367443042896691,0.139935842826078,0.793027763908644
1850,4,551365,-0.0413782523532631,0.138076353651302,0.764600224986256
1851,4,553033,0.000769414628905146,0.164492417315575,0.996270544270813
1852,4,553181,-0.0479267193677756,0.142400999148414,0.736647337205596
1853,4,554056,0.0117612574272775,0.13749615602978,0.931881537708428
1854,4,554792,-0.0865114081588727,0.137894452135275,0.530819626785308
1855,4,558812,-0.0645665736414748,0.138790493458575,0.642068712734129
1856,4,559258,0.00685223382545963,0.139559020640004,0.960868023054078
1857,4,560213,0.00788004872158143,0.140386351393884,0.955269077941908
1858,4,560996,0.226954965567714,0.313805338983799,0.470014535978402
1859,4,561118,-0.194937278269165,0.160839516171624,0.226323500497535
1860,4,562709,-0.123239186636117,0.139100851315039,0.376236813910812
1861,4,563928,-0.123527392185739,0.139267309423089,0.375693275836241
1862,4,564066,-0.0884098558884847,0.141110807872465,0.531373700114281
1863,4,565447,-0.0362493998809026,0.139322565316108,0.794874107240583
1864,4,567144,0.0168778250087395,0.138785096706419,0.90327612375334
1865,4,567417,-0.0591634480021146,0.138558758101717,0.669645639116096
1866,4,567579,-0.0819175262813645,0.151097722944869,0.588057717711786
1867,4,568131,-0.0470124319816012,0.147094217413865,0.749454867542383
1868,4,568131,-0.115447935364145,0.586232051628629,0.843993973796904
1869,4,571075,-0.0205325364422907,0.138652326999674,0.882359063119582
1870,4,572183,-0.0347216496449743,0.13935754714166,0.803385682985874
1871,4,573409,-0.0592046640449693,0.140030157525181,0.672699074485551
1872,4,574801,-0.0807894763355014,0.138295004316,0.559470880353488
1873,4,575378,-0.0899742249932658,0.138394637983699,0.516032431827094
1874,4,575468,-0.0988998102859595,0.138671979245017,0.476197876713364
1875,4,576298,0.023184812749569,0.148580798468632,0.876089283252576
1876,4,576324,-0.107029956435194,0.164915275887106,0.516760610665684
1877,4,576408,0.0100961061386133,0.146300767492584,0.94502133108956
1878,4,576758,0.0099318049786018,0.139787867208563,0.943398896590728
1879,4,577415,-0.055813492942169,0.139007365134957,0.688284218210858
1880,4,577658,-0.0429414222778999,0.137831207056707,0.755565850533625
1881,4,577740,-0.000145048595729613,0.137411259084999,0.999158365331489
1882,4,578506,-0.110249127530387,0.140828306930486,0.434233035477172
1883,4,578512,-0.110249127530387,0.140828306930486,0.434233035477172
1884,4,579070,-0.0633959021412747,0.138052686917006,0.646362233161596
1885,4,579494,-0.0618224235798643,0.138462452565732,0.655515425222109
1886,4,579699,-0.0471302556806703,0.139103590396792,0.734951239218168
1887,4,579809,-0.0380465512808127,0.137956446085869,0.782873283798365
1888,4,579869,-0.081324735443442,0.138026062824625,0.556105061029825
1889,4,580657,-0.11830531538667,0.14000243168472,0.398670200938094
1890,4,582525,-0.0579127481645593,0.137815689394087,0.674581268485044
1891,4,584486,-0.0141569918649942,0.139903720408878,0.919456322584059
1892,4,584912,0.0187772402157019,0.13991045559426,0.893313805611427
1893,4,588662,-0.0246395783716825,0.137653204456248,0.858042362222007
1894,4,589651,-0.0587186090069029,0.161017128467342,0.71557383620427
1895,4,590025,0.067701887033164,0.138296610160251,0.624762665315566
1896,4,590826,-0.00156974636975848,0.1394469657385,0.991024808816987
1897,4,590885,0.00517324949064224,0.137897397466023,0.970095421013778
1898,4,590984,0.0748802479555732,0.139069110109605,0.59061328396856
1899,4,591356,0.12399079255599,0.138969600201299,0.372885370800472
1900,4,591435,0.108994409307562,0.139860021687433,0.436318861953368
1901,4,591697,0.0668424375028286,0.144486069346713,0.643920356409166
1902,4,591983,0.0912614476252233,0.138049430578111,0.508993485082864
1903,4,592527,-0.341184938620627,0.235743262080191,0.148707840993409
1904,4,592539,-0.162542534207645,0.239374712176417,0.497564012880957
1905,4,592839,0.157854378526136,0.138363824131172,0.254699700895376
1906,4,592980,-0.257850064845857,0.188285149568157,0.171724308959044
1907,4,592981,-0.194489072845868,0.199992520202888,0.331476841018893
1908,4,593354,0.0586763473151013,0.291980402343112,0.840845682486053
1909,4,593354,-0.190745373490879,0.206570442409803,0.356433992910032
1910,4,593358,-0.034976635163753,0.161773824568792,0.828951272091384
1911,4,593359,-0.034976635163753,0.161773824568792,0.828951272091384
1912,4,593362,-0.048002239221403,0.164763498092347,0.770962220800727
1913,4,593676,-0.0505176927595279,0.139399997484564,0.717274646210095
1914,4,594369,0.112927423016438,0.139297483010553,0.41808850694773
1915,4,597710,0.100729959383067,0.139322809223793,0.470160545334527
1916,4,598800,0.227655286515943,0.14095946899068,0.107195281827095
1917,4,600513,0.237642306836901,0.141786026417054,0.0946112650361689
1918,4,604043,0.127596927771563,0.138722373672722,0.358305059094035
1919,4,605641,0.166580371157679,0.140910586815695,0.237933663631688
1920,4,605918,0.295367365552214,0.137321044772318,0.0321603812831568
1921,4,607042,-0.0303300976731284,0.223046891788847,0.891913961033105
1922,4,608349,0.133706962796998,0.139121341678914,0.337168982699042
1923,4,608355,0.150713730198309,0.139491243378078,0.280678129558649
1924,4,609905,0.19788867092689,0.140323057930537,0.159350443315324
1925,4,610797,0.206674780619787,0.138791047017097,0.137351929046171
1926,4,611309,0.284718722227699,0.138358110249233,0.0403394442516203
1927,4,613791,0.209539128336891,0.139308973843259,0.133441453906922
1928,4,614738,0.184697538105725,0.138193645693331,0.182242609630839
1929,4,618428,0.279002046486032,0.138502440038623,0.0447235153426883
1930,4,619541,0.224294043028845,0.138398888480021,0.105988900191919
1931,4,620206,0.261644557004318,0.138150249684082,0.0590538921916982
1932,4,620786,0.20163539054392,0.137756152347526,0.144162428823898
1933,4,621613,0.270361130753304,0.136624197157015,0.0486077783600153
1934,4,621879,0.0382052715167747,0.201013545140015,0.849368878138085
1935,4,621945,0.260644179786511,0.139844111981101,0.0631770876490511
1936,4,621999,0.181624650054195,0.140846960742893,0.198062413139569
