SNP,Chr,Pos,Effect,SE,HNM1_MID2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
3515,5,564814,-0.0146266580657777,0.166231758888495,0.929934874021359
3516,5,564841,-0.030951026794269,0.166288325866367,0.852450763061169
3517,5,564865,-0.0667818462276673,0.166326736661245,0.688287642639908
3518,5,564880,-0.0307980595761048,0.166225499536399,0.853116781076857
3519,5,564894,-0.0394041390578721,0.166110432549559,0.812626428152073
3520,5,564898,-0.0274397642793636,0.166070212472945,0.868857614883694
3521,5,564904,0.0711111321953526,0.166080550195457,0.66878662246662
3522,5,564935,0.031350915703845,0.166068251284319,0.850371133670269
3523,5,564937,0.031350915703845,0.166068251284319,0.850371133670269
3524,5,564938,0.031350915703845,0.166068251284319,0.850371133670269
3525,5,564945,0.00768689955576907,0.166034352521609,0.963099676069639
3526,5,564949,0.00768689955576907,0.166034352521609,0.963099676069639
3527,5,564968,0.0501282789983827,0.0978312065376048,0.608694620878038
3528,5,565000,0.0291458179709967,0.0897582754561247,0.745589466043432
3529,5,565007,0.0192637117850245,0.0897064716462037,0.830092784002225
3530,5,565013,0.0312101396994092,0.0903690827665837,0.73002717819014
3531,5,565036,0.0146334818994802,0.0859213044389678,0.864861861674193
3532,5,565093,0.0123901312760299,0.0833397187778647,0.881898782063602
3533,5,565120,0.00404206900735131,0.0835787544427649,0.961454776573742
3534,5,565122,0.0100650208966465,0.0837047878175142,0.904358060019496
3535,5,565125,0.0100650208966465,0.0837047878175142,0.904358060019496
3536,5,565208,0.0150007029694681,0.0836866442556922,0.857845445770206
3537,5,565243,0.0223177773625099,0.0834443497240828,0.789273495536545
3538,5,565254,0.0234509811676974,0.0837722230182255,0.779689471766458
3539,5,565289,0.0842634005237284,0.13994289607489,0.547476135717028
3540,5,565293,0.00875146575811462,0.0848667837370033,0.917926260544975
3541,5,565315,-0.000534055779515303,0.08474354221217,0.994975306086884
3542,5,565361,0.0275829659990914,0.0871075939131608,0.751693349977388
3543,5,565365,0.0275829659990914,0.0871075939131608,0.751693349977388
3544,5,565371,-0.0220368526379,0.0881859683241676,0.80281724027054
3545,5,565372,-0.0256630065829642,0.0884322787639077,0.771833987014675
3546,5,565388,-0.0117433214721975,0.0876812119082066,0.893532657013842
3547,5,565423,0.0127460574765915,0.085545512705755,0.881640781328222
3548,5,565436,0.0161753879602262,0.0857538666515218,0.850494538576562
3549,5,565441,0.0237918928495106,0.0852397597299469,0.780318248488518
3550,5,565448,0.00874543475583217,0.0848946856065758,0.918009481146792
3551,5,565475,0.0161170664787558,0.0849894986784001,0.849703388404009
3552,5,565507,0.0335200662887451,0.0846042248873647,0.692197979525873
3553,5,565512,0.0326756078190412,0.0847312536916779,0.699996931160587
3554,5,565539,0.023216972570355,0.085766555427507,0.786780290183946
3555,5,565639,0.0101712613199435,0.0832496063242466,0.90282765989293
3556,5,565651,0.0156640708363326,0.083140129271462,0.850666927391734
3557,5,565675,0.012932625609004,0.0831218005178019,0.876447939225982
3558,5,565711,0.047403819080532,0.0863055627796912,0.583177286431967
3559,5,565722,-7.88066178740721e-05,0.165920130354412,0.999621299323733
3560,5,565729,0.0138727105794541,0.165939329296286,0.9334209798761
3561,5,565731,0.0258137698853274,0.165883193011152,0.876426128002019
3562,5,565737,0.0248979512488603,0.165935680562584,0.880814178820609
3563,5,565800,0.0367695978902378,0.150144388404858,0.806680092701642
3564,5,565808,0.0327239652122002,0.130538716439199,0.802204291527209
3565,5,565834,0.0376264541635653,0.0848472196262049,0.657703813229839
3566,5,565880,0.0171628147833266,0.0954307675960199,0.857376884696612
3567,5,565885,0.0145246204368508,0.0976567154323204,0.881850507544973
3568,5,566202,0.0620886314629292,0.16648441760145,0.709417234682636
3569,5,566255,0.00690819256533448,0.138362858677459,0.960207934744467
3570,5,566370,0.0313850010507255,0.127984907120842,0.8064253102262
3571,5,566373,0.0604291505216237,0.165935867221626,0.715947816852733
3572,5,566376,0.0554490509448557,0.165972090003085,0.738512599772771
3573,5,566378,0.112633923609498,0.167365907240107,0.501400278594959
3574,5,566382,0.0553305110219142,0.165914838065798,0.738964384701538
3575,5,566388,0.0638668235659869,0.165885305302593,0.700464901508979
3576,5,566400,0.092510872161881,0.105616110393579,0.381671175184977
3577,5,566427,0.080083927384926,0.0958369368415074,0.403930036311838
3578,5,566434,0.080083927384926,0.0958369368415074,0.403930036311838
3579,5,566463,0.0705670136724075,0.102480631121425,0.491534367320665
3580,5,566466,0.0762075564125502,0.102567803888122,0.457977751247998
3581,5,566472,0.0650566780975437,0.10264266729643,0.526610659149791
3582,5,566501,0.0286113796934512,0.0924578962649575,0.757159488264643
3583,5,566502,0.0300545719430054,0.0919228119132358,0.743896125860897
3584,5,566512,0.0475668919758752,0.0911894259030814,0.602256986323016
3585,5,566542,0.023631564169475,0.0844874784548306,0.779867716249329
3586,5,566565,0.0059395817482692,0.0840146382491551,0.943678953455664
3587,5,566568,0.0059395817482692,0.0840146382491551,0.943678953455664
3588,5,566580,0.00433503598812324,0.0838974788900924,0.95882036227285
3589,5,566740,0.0204202403701874,0.16603129928599,0.902184767256178
3590,5,566755,0.144268898790803,0.128307762505259,0.261608526639768
3591,6,12139,-0.351414363187322,0.394828239167158,0.374048626148163
3592,6,14922,-0.0506530583354539,0.360190737040611,0.888243697218185
3593,6,14925,-0.0441565191872312,0.342550925910185,0.897506250676454
3594,6,14958,0.00104893117748528,0.178756451146986,0.995321407086388
3595,6,14985,0.108551022619263,0.172276128003822,0.529037439694855
3596,6,14991,0.124318332533702,0.1699766805663,0.465029468126433
3597,6,15003,0.124154778523842,0.169340167253472,0.463942612661434
3598,6,16905,0.116003868262907,0.0830775814610894,0.163492006712059
3599,6,18881,0.123482165719364,0.0837740587017216,0.141375353879384
3600,6,19636,0.0939223369441772,0.0858663956937894,0.274779990662775
3601,6,19887,0.0835758576214879,0.0879151317871826,0.342436315608
3602,6,20485,-0.284392964928363,0.905109632300662,0.753548446926873
3603,6,22804,-0.00770997620555073,0.0831846261008701,0.926206305392505
3604,6,23172,0.0107443607785109,0.0841319000904563,0.898452364139853
3605,6,23564,-0.0142956063567604,0.0832926755667491,0.863825969366503
3606,6,26594,-0.0364002233579035,0.0833052814176049,0.662414944403792
3607,6,27541,-0.0648656574910609,0.103319611770219,0.530530708681854
3608,6,27549,-0.0727038704947507,0.110697770610013,0.511751551449961
3609,6,27551,-0.0975809771249132,0.129185507640515,0.450539432511064
3610,6,27553,-0.175052247002213,0.204406185101596,0.392360800765797
3611,6,27767,-0.0462502105467862,0.0836141414462822,0.580518626347618
3612,6,28811,-0.0473328937568046,0.0832620014249376,0.570069634110016
3613,6,28916,-0.0456014076500419,0.0831502225701208,0.583748868795421
3614,6,29838,-0.0354347787091668,0.0876593091545797,0.68628624458566
3615,6,30082,0.0224897630017493,0.291030157036746,0.93844744541219
3616,6,30085,-0.079394333285314,0.118513175998193,0.503346842393924
3617,6,30088,0.252962498499192,0.156359645673718,0.106593540669849
3618,6,30322,0.0151626412877156,0.0829561397831167,0.855076344915466
3619,6,30997,0.163163583327042,0.15066965515427,0.279581902005237
3620,6,30997,-0.148386859994982,0.523067871446672,0.776817587064137
3621,6,32438,-0.0221511210907957,0.0841255825289889,0.792465151931944
3622,6,35840,-0.0392949306627971,0.0838798093056956,0.639739738364234
3623,6,36181,-0.0175768995859478,0.0832908970646757,0.832985430390468
3624,6,36236,-0.0114310757189087,0.0835289146786771,0.89122601811103
3625,6,38641,0.0112118062187112,0.0837686662484593,0.893603405307178
3626,6,39419,-0.0375323918594209,0.084148196860759,0.655850989271678
3627,6,39566,-0.0102132629686344,0.0832311717554707,0.902406900574162
3628,6,39609,-0.0163454497952709,0.0832468207167888,0.844449813342203
3629,6,40630,0.006969775879257,0.0829983344877592,0.93312399881049
3630,6,41068,0.0105523574357746,0.0835771442018792,0.899598878689009
3631,6,41221,-0.025376174820785,0.0834976161334873,0.761371740382631
3632,6,41296,-0.0011590746863942,0.0832513436511515,0.988899601057637
3633,6,41435,-0.0195024804561691,0.0832896828508245,0.815002398313475
3634,6,41573,-0.0143949028586335,0.0830347825036883,0.862467895234478
3635,6,41626,-0.0236298343343766,0.0833923279290197,0.777068974978502
3636,6,42992,0.00846184718434648,0.0831653866947338,0.919015087055313
3637,6,45282,-0.104474532648019,0.0828126842092052,0.207934238489634
3638,6,45815,-0.0848205697635633,0.0830019663811293,0.30752314210757
3639,6,47290,-0.110693122228583,0.0829576604633696,0.18295493201302
3640,6,48282,-0.148256073842168,0.0825944044544902,0.0735107435022776
3641,6,48919,-0.167304609431345,0.0835379160993132,0.0459696592763704
3642,6,48921,-0.136429013009213,0.0844332656372054,0.107026440878157
3643,6,50414,-0.129112579689432,0.0834179045893476,0.122571254501809
3644,6,50685,-0.131595094629921,0.0833787412468788,0.115396697959374
3645,6,50825,-0.11855292982119,0.0833138035077344,0.155628381701706
3646,6,51261,-0.103451526121198,0.0864780517500162,0.232392162952898
3647,6,51266,-0.100512819968905,0.0863987870203401,0.245469587253485
3648,6,51270,-0.0963293699258784,0.0867964831554936,0.267827604612843
3649,6,51526,-0.10123587666907,0.0835610666237596,0.226506673224963
3650,6,51781,-0.0995965196978075,0.0833680861670182,0.233021955475671
3651,6,52550,-0.098035890025602,0.0832543400393434,0.239770585881748
3652,6,53989,-0.0986922770633211,0.0829506382962214,0.234935944334609
3653,6,54487,-0.121739537983204,0.0891847190650463,0.173113954482006
3654,6,54932,-0.0691409661283021,0.0846691653901632,0.414706942484288
3655,6,55876,-0.0865124954619291,0.0835075006489285,0.300918423474745
3656,6,56091,-0.0720321358323894,0.0836877128200479,0.389973556857963
3657,6,57460,-0.112204723457803,0.0832036443106892,0.178344366335966
3658,6,57967,-0.030398137925121,0.165886199574957,0.854709472567177
3659,6,58019,0.014212655386623,0.257886336772319,0.956080341663372
3660,6,62743,-0.157656410951584,0.0834615455064819,0.059715244613987
3661,6,62990,-0.149638400147157,0.0887184517378457,0.0925510661635005
3662,6,64449,-0.194928077077453,0.0829057600206973,0.019262232396797
3663,6,65043,-0.173864147558384,0.0868455773519834,0.0460503003822665
3664,6,65125,-0.201143683470874,0.0845294287078076,0.0178635804737922
3665,6,65133,-0.195551306715221,0.084671985836705,0.0214915671716126
3666,6,65183,-0.180764745815794,0.0828870056680169,0.0298535825801967
3667,6,66460,-0.186584827086114,0.0831841129622599,0.0255144956908359
3668,6,67184,-0.174328596587328,0.0832452344631619,0.0369587173337025
3669,6,71471,-0.162663007622658,0.0836578580923898,0.0526431960979386
3670,6,71997,-0.170873889347746,0.0839969715121458,0.0426698650960761
3671,6,72514,-0.185859856737813,0.0839261731356442,0.027428240174803
3672,6,73357,-0.160194569841576,0.102215356326115,0.117957813215256
3673,6,73433,-0.133979072538036,0.0840418329495354,0.111787287250581
3674,6,74406,-0.130820261783501,0.0834466297142872,0.117844360887724
3675,6,74485,-0.254033822507699,0.167201324529975,0.129574826490399
3676,6,74913,-0.0936121480297469,0.0832919842714971,0.261817703758457
3677,6,75397,-0.0870904415198663,0.0840543928692121,0.300855386484913
3678,6,76427,-0.0527860834108298,0.0835871495114876,0.528116124906291
3679,6,76486,0.340799464277423,0.141653813068395,0.0166479506726398
3680,6,76487,0.232514711730567,0.095537767220062,0.0154389333801417
3681,6,76526,-0.00352365591761139,0.0854027027030724,0.967112503660025
3682,6,78316,-0.00570508222184218,0.0840437823022303,0.945917790295907
3683,6,78381,-0.0256892784184574,0.0840189916870006,0.759970955567948
3684,6,78862,0.00619814822836118,0.0840640022668758,0.941265953748362
3685,6,78907,-0.00977954767840178,0.0839386456462436,0.907315974401738
3686,6,79638,-0.00796524587434,0.0840290470520466,0.924534161472733
3687,6,79955,-0.000934200957022124,0.0841820944028547,0.991152020046504
3688,6,80725,-0.0246305777586575,0.0836327534932323,0.768542289972216
3689,6,80860,-0.0271222925897622,0.0838375904851335,0.746500662349755
3690,6,83761,-0.0176212445827315,0.0838683163758543,0.833706083140093
3691,6,87978,0.197832032742472,0.172935635418149,0.253413961266662
3692,6,88005,-0.045262427252946,0.0862523258262811,0.600074143978067
3693,6,88006,-0.0374067934590219,0.0859981806315415,0.663848613120107
3694,6,88009,-0.0277522265784915,0.166070065384578,0.867377962505548
3695,6,88009,-0.257443064711282,0.351747174174732,0.464716423519984
3696,6,88398,-0.00383650383394607,0.0851705979885495,0.964096964796724
3697,6,88475,-0.0523043847880575,0.0844860992064047,0.536257285821956
3698,6,90318,0.00517011636322301,0.0836425748817814,0.950747515063397
3699,6,91505,0.019000709212744,0.0839706183852603,0.821116121061905
3700,6,91959,0.000638313504661092,0.0848603875930168,0.994002677506772
3701,6,92208,0.011915848166385,0.0838873177970081,0.8871247981722
3702,6,95448,-0.100735240087189,0.0848772210596719,0.236090885734561
3703,6,95468,-0.0927705082642825,0.0849092624023606,0.275321538685128
3704,6,95926,-0.0593272768837467,0.084041281535037,0.480697176275216
3705,6,97570,0.0762384282447002,0.173517713807794,0.660662506750504
3706,6,98668,0.128077338242749,0.112367495369809,0.255139220750001
3707,6,98707,-0.0800270213352572,0.405570394034999,0.843690944466746
3708,6,98879,0.0911665042120887,0.0848832752147516,0.283546431289947
3709,6,99153,0.432976803176927,0.193373778494362,0.0257740340018279
3710,6,101306,0.0893316939061995,0.0834436805086312,0.285097524454505
3711,6,101424,0.0622898547780925,0.0837615803046858,0.457578911364479
3712,6,101439,0.0906111841289721,0.0841154978845012,0.282116072952979
3713,6,101478,0.0920583416913876,0.0841110463198072,0.274488233962197
3714,6,101479,0.126780704127245,0.148825146212784,0.394859971107761
3715,6,104558,-0.0468676448993615,0.152972081637433,0.759495669928115
3716,6,104573,-0.794730501708753,0.387180501894277,0.0408472695593995
3717,6,106653,0.0963628901263832,0.0836701171810362,0.250223719264632
3718,6,107478,0.106333838855883,0.0831036575752696,0.201549916959321
3719,6,107527,0.108745370970694,0.0830314596512995,0.191152862891107
3720,6,111439,0.0287568717662507,0.0897759656403685,0.748916682947312
3721,6,111476,0.0168430880493133,0.106330697781963,0.874229928355268
3722,6,111711,0.0745822048756796,0.083484709217105,0.372271098004726
3723,6,114692,0.0679633929752537,0.0830655832733397,0.413800904812598
3724,6,114714,0.0591847446888084,0.0830846142942112,0.476722945858061
3725,6,115037,0.0480072729156265,0.0840048025736026,0.56803631593216
3726,6,116654,0.0401477514834706,0.0830108184950091,0.62893783917989
3727,6,118753,-0.0864918320935944,0.0942228507126559,0.359271986235999
3728,6,119386,-0.0683717732276899,0.0836133052741482,0.414072080251704
3729,6,123079,-0.0571079002728366,0.0838144262634613,0.496089694587377
3730,6,146131,-0.119518492143388,0.0839987882694075,0.155659940241648
3731,6,151731,-0.0755235547485419,0.0833207883490822,0.365332352849471
3732,6,155985,-0.0194739281442866,0.0895298071673945,0.827933976124784
3733,6,157270,-0.100779054075624,0.0829934495213959,0.225444402074244
3734,6,158136,-0.0887650213137215,0.0844765148097777,0.294085028288406
3735,6,158910,-0.139659917210112,0.0826839691157378,0.0920869400696322
3736,6,162526,-0.14198493840374,0.0830780022017308,0.0883195411249569
3737,6,163117,-0.15463424748776,0.0831460550741768,0.0637468202176278
3738,6,163321,-0.11917210916671,0.082823232400491,0.151072584343806
3739,6,163435,-0.13784702432447,0.0831296639813666,0.0981619569672276
3740,6,164820,-0.104583571279799,0.165811095858934,0.528619147009559
3741,6,166074,-0.0756373913546869,0.0835694860097015,0.366038278910853
3742,6,166669,-0.00969245397230094,0.087229508021299,0.911588783460621
3743,6,167198,-0.0444086620540945,0.0833683115518083,0.594590015767554
3744,6,167434,-0.0325960206557281,0.0874097865977196,0.709438927162325
3745,6,167610,0.0493107492931807,0.0963502285223611,0.609120423722266
3746,6,167690,-0.107546964823953,0.0929616269616485,0.248096992781726
3747,6,167705,-0.0638401038306912,0.0963956207898613,0.508229161758858
3748,6,167855,0.180661203654908,0.165625614884243,0.276113426504805
3749,6,167939,-0.00982260844909205,0.0859406139727299,0.909068686101064
3750,6,168223,-0.0233584132880094,0.0836111028081206,0.780124690074783
3751,6,168335,0.0406458029668659,0.185266433816402,0.826472220864503
3752,6,168360,0.184912844431868,0.107226526273775,0.085491822743913
3753,6,168572,0.00141471454336792,0.083249358341187,0.986451243132716
3754,6,173904,0.0673932997945076,0.0839914785661441,0.422871538437646
3755,6,175273,0.0684883978630434,0.0831926079601418,0.410921082777843
3756,6,178778,0.118599528200649,0.0831400337877676,0.154606948723582
3757,6,179311,0.118874950897564,0.0921319383007741,0.197801937730146
3758,6,179345,0.187081880287893,0.161374214080494,0.247115601201513
3759,6,180643,0.106654629165647,0.0831024930324314,0.200190104783745
3760,6,183039,0.0801202721184273,0.083331835472465,0.336978768521219
3761,6,183936,0.0553861319330845,0.083365590705679,0.506883167365683
3762,6,184860,0.0939758235673706,0.0831676373966559,0.25926170175956
3763,6,187264,0.113370025488957,0.0831328728280366,0.173524447293164
3764,6,187666,0.115557693673551,0.0861142622975216,0.180487293748679
3765,6,188423,0.129447864098689,0.0839940558859842,0.124174975403004
3766,6,188938,0.104450961892079,0.0835720102767646,0.21218894934665
3767,6,189863,0.11850856819528,0.0831881780885279,0.155160865976352
3768,6,191665,0.123009156523889,0.0867197344871656,0.156936454555615
3769,6,191802,0.228806928544641,0.165918382606303,0.168757699715672
3770,6,191937,0.139544740162908,0.0908029294455648,0.125241355445594
3771,6,192593,0.182051596779585,0.0835405230436708,0.0299774004516253
3772,6,193272,0.140833924602339,0.0829204918904011,0.0903094574927381
3773,6,193671,0.111848020409864,0.0834429578620966,0.180973168042192
3774,6,199005,-0.0513133081303049,0.0834924563171516,0.539223982927614
3775,6,199448,-0.0239048719656634,0.0852884716663632,0.779424903668347
3776,6,201624,-0.0559468982734659,0.0844974164714579,0.508330358810005
3777,6,201882,-0.0586555713890756,0.083562047453332,0.483178923014308
3778,6,203342,-0.104532826193878,0.0836746641163985,0.212391544682762
3779,6,204006,-0.0750508649161867,0.0829761999205755,0.366354277549106
3780,6,204440,-0.079048841119368,0.0830377891120049,0.341767478753873
3781,6,204681,-0.11268845043299,0.0827534164377313,0.174149087972979
3782,6,205945,-0.32871428138679,0.224291308102553,0.143656007683627
3783,6,208815,-0.124871349573753,0.0827955083068296,0.132400375536473
3784,6,208850,-0.123151898777654,0.083041816896114,0.138963807592314
3785,6,210067,0.0895757345539385,0.0960966583509644,0.351900218422398
3786,6,211447,-0.0970049965765211,0.0827992468662933,0.242160460202427
3787,6,212247,-0.132276709169553,0.0827629243823456,0.110879706230557
3788,6,214251,-0.00762901699409292,0.0834279635297881,0.927191381678586
3789,6,216365,-0.0129805052718847,0.0835056812614058,0.876559691824367
3790,6,221588,0.00388599652606561,0.0831479855265636,0.962750140519307
3791,6,223266,0.0136561319133073,0.0843715040833858,0.871510942827783
3792,6,223299,-0.0183523702761117,0.083294378543638,0.825740407211078
3793,6,225352,0.0168239248280154,0.0831198273558957,0.839716194773095
3794,6,226182,0.117713484296612,0.0834040335133027,0.159017957897777
3795,6,226781,0.151663008677319,0.0840309998213618,0.0719508446388365
3796,6,226929,0.0944222320784283,0.0838146946414713,0.260694062648501
3797,6,227351,0.232055174658849,0.11025754448575,0.0360269709379213
3798,6,227352,0.0513663219604248,0.0868194090929195,0.554466627361125
3799,6,227356,0.0582374555297258,0.084803765253541,0.492702519916975
3800,6,229335,0.0220826705762418,0.0846121065595236,0.794254625706436
3801,6,229567,0.0471410536230685,0.0830343953494553,0.570579739445298
3802,6,231725,-0.0108151122025599,0.0834375646012041,0.896941520142899
3803,6,232479,-0.0496280061096429,0.0846205474114196,0.557929841748231
3804,6,233698,0.00446697864999972,0.0842642206698752,0.957752675770037
3805,6,234833,0.0205937199493708,0.0829632456521913,0.804103092885989
3806,6,236114,0.0209268955099083,0.0834453707072086,0.802125800449449
3807,6,240423,0.00261943087587695,0.0832328301344923,0.974911604921021
3808,6,240985,-0.00505930637476926,0.0832957155400609,0.951601368852054
3809,6,242390,-0.0241268975929726,0.0837877829326659,0.773552121466744
3810,6,244245,0.0159205064735213,0.0854684138475478,0.852337232113794
3811,6,244301,-0.0141326423391572,0.0837031222460319,0.866017252093973
3812,6,244932,-0.0857587419379124,0.0829625207911761,0.301981921299068
3813,6,245484,-0.0957469100104411,0.0844500681170688,0.257660637641061
3814,6,245505,-0.0853981822519102,0.084193178800642,0.311128437474625
3815,6,245506,-0.0853981822519102,0.084193178800642,0.311128437474625
3816,6,245578,-0.0792082609490014,0.0834866421917869,0.343394953449158
3817,6,245636,-0.0934588088989961,0.083725924024321,0.265075682012755
3818,6,245962,0.0199822504668674,0.176704406939141,0.910029097142339
3819,6,245962,-0.434899630170869,0.285430848287609,0.128488950110501
3820,6,245963,-0.388960193380314,0.21524371125171,0.0716028467655605
3821,6,246705,-0.0803108177653439,0.0829517758739668,0.333625959052451
3822,6,248124,-0.107925378358155,0.0867871381391827,0.214485220518365
3823,6,251165,-0.0788469417030043,0.0828930014926887,0.342159057264952
3824,6,252271,-0.050498257589789,0.0834440182814161,0.545451377953492
3825,6,253364,0.0529075221687529,0.177886842749651,0.766319036602574
3826,6,253516,-0.0469425185240225,0.0909573781383186,0.606112169604269
3827,6,253758,-0.0451692506692513,0.082935648381594,0.586351830012046
3828,6,255018,-0.0650561704484704,0.0833491128476718,0.435604257819803
3829,6,255233,-0.0304438751647929,0.0836373454874537,0.716076989104517
3830,6,256493,-0.0611812309032015,0.0829966724603558,0.461519089246169
3831,6,256723,-0.043457935150928,0.0856085051410144,0.61202585261302
3832,6,259953,-0.0810435690759729,0.0831883479160375,0.330615521679067
3833,6,260068,-0.0933812893880299,0.0834164486701199,0.263705525641462
3834,6,260462,-0.0597307564159393,0.0836300478429312,0.475559430576673
3835,6,261534,-0.0632500680995343,0.0851897414013321,0.458301777203794
3836,6,261981,-0.0777858637700421,0.0838144697251774,0.354004352092192
3837,6,262244,-0.0868224609872141,0.092034231115732,0.346136166962617
3838,6,264000,-0.029881818671069,0.0839150727459695,0.72198142340356
3839,6,264618,-0.0505617978527494,0.0829085878780497,0.542353570633684
3840,6,264756,-0.0548752647665449,0.0830104692597533,0.509002234528418
3841,6,265060,-0.0627922570571475,0.0829031480271677,0.449305334213578
3842,6,265378,-0.0779406573620984,0.0863317898813722,0.367245723762789
3843,6,265477,-0.0605045504719874,0.0832536720736399,0.46786117635498
3844,6,266478,-0.0711832232985841,0.0831072024070624,0.392289663452128
3845,6,266518,-0.0807155589074851,0.083468547271673,0.334197253601006
3846,6,266627,-0.0638666494948119,0.083147712048812,0.442934925908941
3847,6,268613,-0.0740492904111053,0.0871207414766029,0.395922503742604
3848,6,268676,-0.0383212516327656,0.0863808252248918,0.657580846862955
3849,6,268911,-0.0515669137197087,0.0831587459644589,0.535590652747759
3850,6,269163,-0.0477879320791761,0.0832770982146151,0.566439870262073
3851,6,270091,-0.00849977445505523,0.10566117332071,0.935929968239439
3852,6,270110,0.0417323749051914,0.36949690181292,0.910139332748214
3853,6,270112,-0.397701109398521,0.436458252436139,0.362811390094718
3854,6,270117,-0.241534591142328,0.186625069869007,0.196434199102715
3855,6,270118,-0.243814681326239,0.187879113629269,0.195230560416865
3856,6,270132,-0.472207989952249,0.207394890046532,0.0233928573189937
3857,7,331,0.0130542921331773,0.0879852045661678,0.882136142954087
3858,7,415,0.0356517448719949,0.243131211295433,0.883503184360334
3859,7,440,-0.0544269029920317,0.10919695960977,0.6184922945139
3860,7,444,-0.0568876959633267,0.108819093801261,0.60146010478228
3861,7,595,-0.00879913530584275,0.165997666350411,0.957755849274533
3862,7,603,-0.00254620790429083,0.165966979768675,0.987768278768835
3863,7,1581,-0.0215739461797931,0.0840303930143858,0.797529216657942
3864,7,5119,-0.0491069241891713,0.0830665141818977,0.554780894150669
3865,7,8780,-0.287816997939609,0.134044119463678,0.0324594998262017
3866,7,11071,-0.316523921654533,0.784510372399321,0.686849103675855
3867,7,11076,-0.683175350019965,0.701697611470541,0.330920058472101
3868,7,14747,-0.048985646694759,0.0833385510906216,0.55704843448615
3869,7,16567,-0.0525224250896437,0.0853543011154244,0.538722765044245
3870,7,17289,0.0578034120973197,0.195514544400088,0.767673024460312
3871,7,17702,-0.127213825577297,0.112986542795632,0.26096419871101
3872,7,17838,-0.090865942449986,0.13924093903406,0.514451400783452
3873,7,17840,-0.30357677286729,0.168965317543115,0.0732410649366086
3874,7,17843,-0.321130739947946,0.178967136025592,0.0736119272886581
3875,7,19449,-0.0113203604071144,0.142511146188117,0.936731711806181
3876,7,19450,-0.00238969600920935,0.28202275597283,0.993244060025635
3877,7,19896,-0.0298222948341671,0.0842386871366812,0.723534236570126
3878,7,20110,0.00737164108609967,0.0867117060351603,0.932299077264729
3879,7,20451,-0.0514459370004851,0.0831740801473697,0.536622768141199
3880,7,21017,-0.237565112707664,0.164803863493863,0.150329399950149
3881,7,21057,-0.0117690719392034,0.0885164524480162,0.894301450036531
3882,7,21710,-0.0452116582374902,0.0870460145181993,0.603807671099168
3883,7,23383,-0.114373398713575,0.0829685249446352,0.168917174040196
3884,7,27344,-0.117383157721242,0.0830833361961376,0.158584923786244
3885,7,27845,-0.133896820047536,0.0829134292332599,0.107225976715192
3886,7,28799,-0.178085260708775,0.0835019944881923,0.0336383195005678
3887,7,29465,-0.159488180512315,0.083810529777808,0.0578589578371233
3888,7,29523,-0.185175910407645,0.0837329383658815,0.0276409744101774
3889,7,31914,-0.113224307931789,0.0836426198229693,0.176708517173834
3890,7,32249,-0.122910364582426,0.0842301109106197,0.145393495597937
3891,7,33274,-0.137624815684731,0.0834041929546399,0.0998130246277836
3892,7,33393,-0.135478194298111,0.0839719072767851,0.107556569253109
3893,7,33441,-0.128781992036916,0.0837168431540197,0.124870052054729
3894,7,34423,-0.132390069681284,0.0839338338014118,0.115618825534029
3895,7,34691,-0.152155853257507,0.0834256117982053,0.0690200433548243
3896,7,34805,-0.105984392885354,0.084085106510642,0.208342516215191
3897,7,34808,-0.122224386227432,0.0838955935465905,0.146043124761395
3898,7,35435,-0.154718481696794,0.0834987722485559,0.0647248819400485
3899,7,35488,-0.166841124867109,0.0833554947004456,0.0460968776955487
3900,7,35577,-0.161571155668514,0.0862537478338224,0.0618659255756067
3901,7,36074,-0.152821714747726,0.0827454904203819,0.0656000146484369
3902,7,36180,-0.118294663907218,0.0832309119900119,0.156117364577989
3903,7,37288,-0.0677762061674683,0.0829834653132484,0.41462586909924
3904,7,41301,-0.0385406162456483,0.0841061153646854,0.647063442149767
3905,7,42627,-0.0316875686525428,0.0833252610678096,0.70396061226055
3906,7,43266,-0.0948260664577649,0.0956479335493467,0.322165777632015
3907,7,43683,-0.0769331648272559,0.0834520116909365,0.357218151322439
3908,7,45345,-0.198391462669894,0.0939134047299904,0.0353459190970345
3909,7,45353,-0.0690709128448521,0.167181606934419,0.679748303592133
3910,7,45353,-0.418171298088055,0.312909746353394,0.182280672240313
3911,7,45565,-0.175651255980239,0.0829141437885639,0.0348333267445915
3912,7,46270,-0.150585024355988,0.087583949564417,0.0864323330211078
3913,7,47250,-0.159653190097325,0.0828934025558436,0.0549064289620701
3914,7,48435,-0.125539411007061,0.0829827917462366,0.131215900428323
3915,7,50874,-0.0407503464809289,0.0841031645747606,0.628311625775031
3916,7,53407,-0.0641116491253419,0.0829904062205443,0.44032413018071
3917,7,53416,-0.0640382273615164,0.0829918750331069,0.440855485811424
3918,7,53455,-0.06571784752832,0.0831041835347307,0.429598278378265
3919,7,53544,-0.0813436737333155,0.0838995417866009,0.332941366464788
3920,7,53637,-0.0743413705916333,0.0839165902883577,0.376276664999194
3921,7,53662,-0.086213333037546,0.0835645616456431,0.302920267677618
3922,7,53700,-0.0827656570209346,0.0834362008303266,0.321894841813202
3923,7,53702,-0.0827656570209346,0.0834362008303266,0.321894841813202
