SNP,Chr,Pos,Effect,SE,SNA4_GTR2_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
1815,4,538249,0.435561519855479,0.250071614376072,0.0824237610842368
1816,4,538279,0.380898800902644,0.250324275181268,0.128999187349964
1817,4,538282,0.369792321162723,0.250742113092715,0.141159921863927
1818,4,538285,0.369792321162723,0.250742113092715,0.141159921863927
1819,4,538294,0.369792321162723,0.250742113092715,0.141159921863927
1820,4,538297,0.380898800902644,0.250324275181268,0.128999187349964
1821,4,538318,0.394291586513835,0.250265523189365,0.116038437876658
1822,4,538326,0.412505608446063,0.249470335455756,0.0991128946061595
1823,4,538332,0.332928379116082,0.250517957941901,0.184719466627717
1824,4,538337,0.371437527950697,0.251507058266313,0.140608104954142
1825,4,538341,0.352324836429567,0.250813356447765,0.160981151910597
1826,4,538343,0.408433103391094,0.250572184474413,0.10399305998805
1827,4,538354,0.457906630236042,0.251504927404656,0.0695040765911199
1828,4,538357,0.457906630236042,0.251504927404656,0.0695040765911199
1829,4,538359,0.219133159442027,0.151452485588546,0.148818694336914
1830,4,538369,0.192918253120389,0.144342208493557,0.182235638182032
1831,4,538384,0.173216628563061,0.135799831033578,0.202960799171216
1832,4,538866,0.187177209313075,0.127195922306959,0.142028987191131
1833,4,539688,0.308012758761029,0.126962082851493,0.0157658401727512
1834,4,541302,0.288446045231735,0.135179433023574,0.0335479062787147
1835,4,542062,0.324387675772692,0.127778248117578,0.0115561368360539
1836,4,542558,0.190805457439868,0.1508231129563,0.206672010750166
1837,4,544142,-0.130047858361133,0.284967734540657,0.648411818806766
1838,4,544372,0.278232245276659,0.127110921526135,0.0292591457037838
1839,4,546036,0.307843859568588,0.127398494588404,0.0161821915873977
1840,4,546402,0.265944445315924,0.128416444919748,0.0390894884138603
1841,4,546551,0.244296373510462,0.140362709834522,0.0826488096691955
1842,4,547460,0.310804264946758,0.126508499446499,0.0144992603723129
1843,4,547792,0.255558141323486,0.137953843239495,0.0647900241083092
1844,4,547875,0.286531234345353,0.128999720749044,0.0269729408745033
1845,4,547876,0.286531234345353,0.128999720749044,0.0269729408745033
1846,4,548101,0.277827207477139,0.125768534588604,0.0278138920416714
1847,4,548356,0.301881101840329,0.125999801404605,0.0171003396904847
1848,4,548896,0.30832461262662,0.126532334969276,0.0153144637526873
1849,4,549461,0.277698645526236,0.125552469448658,0.0276195280628102
1850,4,551365,0.284053423033698,0.123823711613207,0.0223763925355066
1851,4,553033,0.218772676619353,0.148132685068842,0.140602105913959
1852,4,553181,0.287836329136611,0.127739199135411,0.0248527009095693
1853,4,554056,0.305892721383497,0.123132891579109,0.0134455886381244
1854,4,554792,0.301264681386672,0.123596737199724,0.0152830624745721
1855,4,558812,0.186469107640604,0.125017606691624,0.136712133944813
1856,4,559258,0.221725307829036,0.125513589398095,0.078168766841135
1857,4,560213,0.261084631754475,0.126050991860232,0.0390604548647505
1858,4,560996,0.369754732964753,0.282993739357974,0.192205071315348
1859,4,561118,0.129791522683188,0.145427878789362,0.372743508329472
1860,4,562709,0.120238112171452,0.125629592984183,0.339179709578679
1861,4,563928,0.139489790018173,0.125724319165584,0.267974404156243
1862,4,564066,0.133842632868391,0.127340249367246,0.293948617903048
1863,4,565447,0.179865570351668,0.125500609311206,0.152690080562512
1864,4,567144,0.192234054103824,0.124952057786212,0.124831435650693
1865,4,567417,0.166527759023113,0.124881354662886,0.183231612363916
1866,4,567579,0.168332821866747,0.136252460397548,0.217485421641107
1867,4,568131,0.156966872586718,0.132629799844856,0.23740890995361
1868,4,568131,-0.438913546113856,0.52906990991222,0.407328670558491
1869,4,571075,0.180569644192499,0.124882321975253,0.149087337615675
1870,4,572183,0.171555345761367,0.12556424742573,0.172722228685957
1871,4,573409,0.11964526703009,0.126363991690382,0.344372897033065
1872,4,574801,0.1343206827442,0.12478066067216,0.282459241735012
1873,4,575378,0.106599289259931,0.124961007450777,0.394204246204675
1874,4,575468,0.134945441632293,0.125149736035132,0.281648701354745
1875,4,576298,0.204576370154863,0.133778548925485,0.127106344848925
1876,4,576324,0.249715755445366,0.148466718130592,0.0934600688869624
1877,4,576408,0.234980740720499,0.131564475164252,0.0749493763995361
1878,4,576758,0.143448786762606,0.126043329829594,0.255854294925937
1879,4,577415,0.135826859499199,0.125388852033968,0.279438993762232
1880,4,577658,0.161438453724006,0.124226271611449,0.194602721861068
1881,4,577740,0.154818371042612,0.123852802925945,0.212120624475693
1882,4,578506,0.154964085670219,0.127056269068878,0.223412122380691
1883,4,578512,0.154964085670219,0.127056269068878,0.223412122380691
1884,4,579070,0.147659733827995,0.124495456872426,0.236394240995327
1885,4,579494,0.139593606320742,0.124890688624941,0.264444024884082
1886,4,579699,0.143959352144559,0.125441975087231,0.251903847977923
1887,4,579809,0.15260801644264,0.124367560057639,0.220613071372576
1888,4,579869,0.116577943704557,0.124588863925593,0.350066743798695
1889,4,580657,0.115588963636866,0.126445548614473,0.361267128276844
1890,4,582525,0.152343348243595,0.124258807335167,0.221009714212229
1891,4,584486,0.146100884528038,0.126140483407309,0.247549336641042
1892,4,584912,0.139510269990977,0.126169106982004,0.269591952862076
1893,4,588662,0.21668828548372,0.123814826339616,0.0809699493211018
1894,4,589651,0.25450823006706,0.144845669569819,0.0797677714769219
1895,4,590025,0.280248723386439,0.1240753921106,0.0245119887322907
1896,4,590826,0.299305384501193,0.124954145092548,0.0171262253143609
1897,4,590885,0.264803433060635,0.123766096626549,0.0330766918568083
1898,4,590984,0.314021353044287,0.124559429165191,0.0121401633485249
1899,4,591356,0.279732805838416,0.124790726911025,0.025607061246799
1900,4,591435,0.315602650663382,0.125326554247017,0.0122358271200147
1901,4,591697,0.172277716505346,0.130234611305963,0.186749574522213
1902,4,591983,0.282998660625303,0.123867809827514,0.022924267518608
1903,4,592527,-0.360502978890461,0.212719317949314,0.091007524592493
1904,4,592539,-0.18565493241308,0.21614787010901,0.390964453761469
1905,4,592839,0.335148111467125,0.123940201618509,0.00718036299736066
1906,4,592980,-0.0374849098430206,0.170521662431837,0.826134579861048
1907,4,592981,-0.0034684571458703,0.180899390772499,0.984713606577363
1908,4,593354,-0.134810730205893,0.263669801551939,0.609470314249164
1909,4,593354,0.194554939821562,0.186537657332163,0.297671560858304
1910,4,593358,0.185211203342117,0.145810686103095,0.204843957300179
1911,4,593359,0.185211203342117,0.145810686103095,0.204843957300179
1912,4,593362,0.16722009392018,0.14858606768415,0.261180355495554
1913,4,593676,0.231188977686176,0.125343972462768,0.0659572709738439
1914,4,594369,0.349654965891326,0.124565034286142,0.00527801221987902
1915,4,597710,0.40479167982754,0.124090052002769,0.00121386065159963
1916,4,598800,0.420540563524001,0.125826006728111,0.000920044264277018
1917,4,600513,0.470923820726517,0.126120535884854,0.0002197062382923
1918,4,604043,0.340545526346182,0.12414485427687,0.00639615061529683
1919,4,605641,0.387068598562643,0.125864456253286,0.00226702590571439
1920,4,605918,0.450458205639292,0.122531778590608,0.00027347530409083
1921,4,607042,0.142624805739759,0.201345395219073,0.479189885351775
1922,4,608349,0.351221360676071,0.124439412710068,0.00503612941203764
1923,4,608355,0.364759129413263,0.124711610812969,0.00366929784878619
1924,4,609905,0.393922716964287,0.125372428558074,0.00181974814483363
1925,4,610797,0.385961640667974,0.124077107167464,0.00201867406138188
1926,4,611309,0.440014475427731,0.123528913796474,0.000418483689845978
1927,4,613791,0.381807882064938,0.124597152089673,0.00234935331681091
1928,4,614738,0.337005966121259,0.12385672198049,0.00683220249160543
1929,4,618428,0.383795640195923,0.12416017751875,0.00215246172880196
1930,4,619541,0.365756524121043,0.123963737226791,0.00338429722493291
1931,4,620206,0.391361864071581,0.123684828395864,0.00169023318724239
1932,4,620786,0.34461026429518,0.12346019207974,0.0055357350128208
1933,4,621613,0.218119995554205,0.123554078592773,0.0783643115107089
1934,4,621879,-0.312304422991032,0.180826867788549,0.0850261127115552
1935,4,621945,0.30171836710087,0.125924469987653,0.0170938726430299
1936,4,621999,0.266075720311839,0.126740724999702,0.036493899048546
1937,4,622259,0.227398125525753,0.123631822319673,0.0667082103714048
1938,4,622563,0.258016427932734,0.123290360901726,0.0370846540505262
1939,4,623642,0.259159515331485,0.125183572669909,0.0391569992783586
1940,4,624555,0.331468715749545,0.123685915090174,0.0077090171943209
1941,4,628884,0.313026147883365,0.135595733626782,0.0215472025642056
1942,4,629042,0.274278196126582,0.126522525075376,0.0308401081803543
1943,4,629973,0.291015662076209,0.122361509872013,0.0179229407508448
1944,4,630817,0.224728088029041,0.125729066884729,0.0747307174241721
1945,4,631409,0.26637914843526,0.122126563345139,0.0298300555238869
1946,4,636237,0.254367249749028,0.121551342825055,0.0370919332937767
1947,4,636347,0.226514146639532,0.122476926368447,0.0652295633886803
1948,4,636391,0.198649497944459,0.121751969825711,0.103657298211277
1949,4,636810,0.287128235389957,0.122740105909512,0.019876019650736
1950,4,636879,0.364912670993326,0.123316689592709,0.00329311240794431
1951,4,637598,0.243511616184094,0.124998272249269,0.0521928498151706
1952,4,638340,0.284766873162703,0.121106434355352,0.0192532541225443
1953,4,639037,0.221516258913661,0.121272187091021,0.0686037185103799
1954,4,641585,0.154653218670747,0.122402798317778,0.207251322213669
1955,4,641978,0.131686331959748,0.122829638434625,0.28440504814411
1956,4,642192,0.176833426374758,0.123282068959476,0.152348912327504
1957,4,643795,0.230627750208901,0.122644896287811,0.0608697321194364
1958,4,644586,0.216961485275958,0.121990591332167,0.0761807155999492
1959,4,645245,0.18848520606589,0.12220375489761,0.123876075810944
1960,4,645433,-0.062692813259285,0.50643392372892,0.901549883393498
1961,4,654608,0.320594295921605,0.253817162979003,0.207389947387509
1962,4,657631,0.0667440951612133,0.125266767920581,0.594496444222144
1963,4,660338,0.151229371502284,0.123326466536229,0.220921078864216
1964,4,663656,0.130147989340224,0.122360451587908,0.288216949610288
1965,4,664068,0.129019525094232,0.122388227943102,0.292520385416275
1966,4,664414,0.152937923110981,0.122187292352355,0.211519642896438
1967,4,664456,0.16857881569111,0.122767073660011,0.170574237552391
1968,4,665001,0.124937441375606,0.122849608803128,0.309852313069111
1969,4,665217,0.0659393290218569,0.128595448641603,0.608435971909873
1970,4,667976,0.161459418465872,0.145844358576525,0.269018949663596
1971,4,667986,0.0619080178936977,0.123308842827153,0.615940720286765
1972,4,667994,0.107604840771303,0.123933694397056,0.385849974881882
1973,4,668101,0.111089466319205,0.121882851499806,0.362683152615349
1974,4,668118,0.0912432511861618,0.122622216770066,0.457310706387058
1975,4,668204,0.143801298855259,0.138828136302638,0.300994036684272
1976,4,668207,0.15119392394975,0.139493180332811,0.279157571398188
1977,4,668225,0.0976967368524579,0.133015118334325,0.463144799554942
1978,4,668232,0.0961347110528783,0.133070822243234,0.470506822215042
1979,4,668243,0.0306664591748778,0.135787547261741,0.821455423123288
1980,4,668687,-0.198346341029058,0.311731481734388,0.525010799356622
1981,4,668780,0.138106682211319,0.137091148345007,0.314428915975649
1982,4,671424,0.0541243701714982,0.122522511448367,0.658940310776091
1983,4,671820,-0.0606854223949159,0.125693118271452,0.629532592533405
1984,4,672752,0.0395066676417765,0.122134200332656,0.746531376967045
1985,4,672865,-0.0035782117145392,0.122300911670903,0.976675803285951
1986,4,673119,0.0395277195359171,0.12195616495483,0.746043567730771
1987,4,674432,0.0276292460322636,0.122131877959254,0.821157602465756
1988,4,675810,0.000244932725788058,0.122318482305813,0.998403433807888
1989,4,675982,0.0332753377395377,0.123694186911001,0.788076880646828
1990,4,677658,-0.068644538486433,0.122420146657065,0.575337952515252
1991,4,678135,-0.059746797739313,0.131988831749954,0.651067658964406
1992,4,679438,-0.0491425951840281,0.12210500916609,0.687587836498317
1993,4,679624,-0.0490058578939927,0.122637851454801,0.689694190056852
1994,4,680423,-0.0251015760581093,0.121997726638354,0.837101324494458
1995,4,680477,-0.0494341832699551,0.122181867251386,0.686020213608794
1996,4,680490,-0.0382485591519912,0.121849926936018,0.753783234130678
1997,4,681327,0.00798045853958781,0.122236501111643,0.947982423315078
1998,4,681488,-0.00609342567334098,0.121987321353328,0.960189445545433
1999,4,681972,0.10167613384395,0.265774956082551,0.702272736209076
2000,4,682178,-0.0407808720158442,0.122109875694135,0.738601515850124
2001,4,687169,-0.0490770887805556,0.123158688595326,0.690512440804854
2002,4,687895,-0.0644830984787064,0.12298156898648,0.600377139364384
2003,4,688005,-0.0837626121141406,0.146103608479555,0.566800075214914
2004,4,688062,-0.10151992265819,0.193643246106543,0.600424896488703
2005,4,689337,-0.0718644857974535,0.122243169052971,0.556987786896096
2006,4,692323,0.0459318149905377,0.123133451345644,0.709353973424605
2007,4,693387,0.0295444945338414,0.126258178939509,0.815120133907462
2008,4,694335,0.0786694328756481,0.121902420446587,0.519121189631362
2009,4,694920,0.0221732702532412,0.122343783723489,0.856285249015442
2010,4,695803,0.0940786647623928,0.12254770948711,0.44318450948719
2011,4,696549,0.0781828113836175,0.122232183538841,0.522831032365828
2012,4,696696,0.0765741815681608,0.121825594353407,0.530046399478
2013,4,697690,0.0875242215849657,0.122406457097351,0.475063467347337
2014,4,698189,0.124946976330202,0.122501809818867,0.308445823832585
2015,4,698339,0.102315795875656,0.123265404934743,0.40707450062628
2016,4,700036,0.101934690661421,0.122824063777234,0.407142410538237
2017,4,700250,0.229800167903431,0.121382688255137,0.0591506148083918
2018,4,700621,0.191460517901031,0.122797921092903,0.119856663348395
2019,4,700855,0.151251133366878,0.123955620555161,0.223202107319767
2020,4,703521,0.217178153299241,0.122572391729904,0.0772844268305307
2021,4,705139,0.174725850009274,0.124002580978939,0.159700621611435
2022,4,706032,0.0831258045238321,0.122817007050624,0.498959313095465
2023,4,707926,0.0632954247266632,0.123161091834075,0.607626767425813
2024,4,708514,0.0807331722867309,0.123914768899761,0.515133644522584
2025,4,709553,0.0451402969035578,0.123407990240691,0.714747602638392
2026,4,710109,0.0480156981574845,0.123148006046648,0.696843894349802
2027,4,710130,0.0480156981574845,0.123148006046648,0.696843894349802
2028,4,710388,0.0285110634254524,0.122887302958664,0.816664812783349
2029,4,711314,0.036477849136338,0.123191859975327,0.767323250619491
2030,4,712914,0.00858024509150418,0.12293217200741,0.944395091724128
2031,4,712924,0.015563706963364,0.122790902958445,0.899210693855724
2032,4,713335,0.0389220036178007,0.123072153229111,0.751996995197789
2033,4,713520,0.0439448033632039,0.122428996027994,0.719853714076526
2034,4,713555,0.057912739609974,0.122270924096781,0.636047458430222
2035,4,719215,0.0509926609351634,0.122448467106316,0.677339833281098
2036,4,720543,0.110693347871188,0.175379691067706,0.528341753943728
2037,4,721638,0.0398570218208276,0.124120631641815,0.748313122473771
2038,4,722056,0.0163972155760583,0.123355730245447,0.894327441380902
2039,4,724885,0.0169693816984793,0.121806175477732,0.88928098059434
2040,4,727323,0.0426517613531752,0.122465279703269,0.727840255210369
2041,4,730263,-0.0147271440854373,0.122298548031306,0.904219263257686
2042,4,732758,0.0270140143130186,0.122688418427481,0.825855216946105
2043,4,732994,0.00666620751845349,0.122300545292134,0.956562251097053
2044,4,736459,0.059940118340342,0.121915299026125,0.623269683477909
2045,4,736615,0.0162001657624466,0.122129976405449,0.89454819880147
2046,4,736769,0.0251310602701864,0.122648529161777,0.837765953005331
2047,4,736908,0.0225071716423165,0.122295192939043,0.854087978630991
2048,4,738776,0.0262716597398486,0.122466671850829,0.830264745207071
2049,4,741699,0.0997790110020267,0.122534936367661,0.41602763071991
2050,4,741737,0.0493513854460582,0.123501053234664,0.689690651870254
2051,4,746264,-0.0181049383707782,0.125386368305159,0.885272390328228
2052,4,746943,0.0855197176898864,0.122027923429591,0.483876488045015
2053,4,747517,-0.105632807624487,0.175612037018322,0.547884885800258
2054,4,747520,-0.105632807624487,0.175612037018322,0.547884885800258
2055,4,747523,-0.131015905566678,0.182462163012987,0.473204950592656
2056,4,747526,-0.178982560437563,0.18666477510988,0.338293163912779
2057,4,747529,-0.220405584759019,0.235505551414551,0.349973354587962
2058,4,747544,0.225277861523539,0.225004917451925,0.317409628572256
2059,4,749708,0.0146533560699708,0.123195785909633,0.905387659992875
2060,4,752433,0.0201136509492122,0.126926814599667,0.874179814144067
2061,4,755257,-0.0461628314355975,0.122473342731147,0.706458449037103
2062,4,756788,-0.0769983806648397,0.124240538906769,0.535820590932573
2063,4,756811,-0.0697092434621072,0.124405504365932,0.57560373607914
2064,4,757471,0.233790571783383,0.295840587293908,0.429907306668663
2065,4,757961,-0.564891960223397,0.384933396579095,0.143128925762825
2066,4,758027,0.24728166283643,0.377394677328152,0.512744141591898
2067,4,759686,0.0958883314249359,0.308379644343134,0.756027879236826
2068,4,760553,-0.0790702360234846,0.124654800890179,0.526287025989251
2069,4,760734,-0.045262148654293,0.123867123207511,0.715025053451729
2070,4,762727,-0.0363937149337263,0.122517696369721,0.766604091031698
2071,4,764905,-0.0272077197115676,0.122292486328862,0.824068352960334
2072,4,765852,0.040248746547438,0.122699647212311,0.743086035446219
2073,4,767117,0.0828785262995444,0.122238916817102,0.498213059354715
2074,4,769065,0.0679411862348092,0.122114199802519,0.578307607989641
2075,4,769779,0.105125450113326,0.123047371389028,0.393490833126769
2076,4,769848,0.0869313288492946,0.122053062474751,0.476785349451715
2077,4,769943,0.0674163881828299,0.121745185733094,0.580100579424886
2078,4,778367,-0.0602725078422983,0.123491311900166,0.625802684941977
2079,4,778573,-0.0471481433741811,0.122161254481874,0.699766154423313
2080,4,781689,-0.0504235408364829,0.122157548901721,0.680022311934799
2081,4,782125,-0.0323903979303746,0.122501417405062,0.791619582956686
2082,4,782960,-0.0844473810229938,0.122752595497527,0.491937435618497
2083,4,783543,-0.0382716106680202,0.121849906431692,0.75363963182713
2084,4,784282,-0.0775815334135256,0.122117233451813,0.525641941159251
2085,4,789241,-0.09237333348682,0.123681354683955,0.455641921880461
2086,4,794376,-0.161838643583704,0.121589015281335,0.18403812005897
2087,4,794951,-0.231415974042571,0.123124378330315,0.0609956679119702
2088,4,795775,-0.173766098343518,0.121700263095446,0.154227675053423
2089,4,795937,-0.202862177109589,0.122371205543971,0.0982541295199204
2090,4,797067,-0.195901254191402,0.121741331643698,0.108475311873139
2091,4,797405,-0.171547859526502,0.121977227185223,0.160487290913412
2092,4,801680,-0.114133024410039,0.138135520796611,0.40922633239694
2093,4,802266,-0.260980138289096,0.128659239117409,0.0432636615920929
2094,4,802519,-0.223982462550432,0.12367394276175,0.0709795604442868
2095,4,802970,-0.31850826805794,0.243907316696836,0.192451269867374
2096,4,804961,-0.255797307942825,0.178039533842009,0.151676319313996
2097,4,808113,-0.214854390175178,0.12246716013148,0.0802324336429532
2098,4,808557,-0.443015706220321,0.309451754980815,0.153138870687377
2099,4,808557,-0.240394972168161,0.134207309024649,0.0741143806557621
2100,4,811690,-0.284777006915113,0.122110076587707,0.0202554535412466
2101,4,812053,-0.243047434692299,0.121109135011103,0.0455281284463572
2102,4,814423,-0.246634799071312,0.121690031117938,0.0434396813094437
2103,4,816667,-0.254137494119897,0.125563878718766,0.0437260868945942
2104,4,816707,-0.267557649818887,0.123129167395917,0.0304461308501701
2105,4,817314,-0.27806712458528,0.121138903193915,0.0222937123511288
2106,4,817489,-0.285037673215126,0.121337929426872,0.0193683633494149
2107,4,817645,-0.311110641314041,0.123055982671795,0.0119001596936335
2108,4,817729,-0.256166934375452,0.12224882731417,0.0368425096388006
2109,4,819048,-0.26432004571872,0.124999088707688,0.0351666471656303
2110,4,820654,-0.276451410611744,0.121914859548989,0.0239589435673103
2111,4,821138,-0.249921097570169,0.123942268080175,0.0445118095222265
2112,4,825050,-0.269616304953658,0.122103468247002,0.027879857468294
2113,4,825273,-0.270008551028781,0.12378676532199,0.0298251073013015
2114,4,826151,-0.255648432350253,0.122607088068566,0.0377779991621964
2115,4,826324,-0.263838292820257,0.12269810584726,0.0322098359861655
2116,4,831797,-0.35490452045145,0.130963804672118,0.00705788947145587
2117,4,831877,-0.382443725275295,0.129743135660678,0.00341448634783264
2118,4,831973,-0.309914214852729,0.124464815123488,0.0132346666783133
2119,4,832289,-0.376686417381364,0.121891129907512,0.00215798455646944
2120,4,834790,-0.277532484741538,0.121690393399739,0.0231649833731231
2121,4,835165,-0.272990917740926,0.122347405367228,0.0262902897440549
2122,4,835337,-0.256674818936016,0.122317202662164,0.0365768382410137
2123,4,838720,-0.165111804909818,0.122515176179998,0.178624163059628
2124,4,839960,-0.10638596654548,0.122350501830619,0.385154694012866
2125,4,842152,-0.0307383301633968,0.124142149553185,0.80458329326411
2126,4,842326,0.00914607812960366,0.123783095657782,0.941141401648521
2127,4,842566,-0.0529579523671562,0.123045469792455,0.66717217660519
2128,4,843045,-0.0533360722353895,0.122779497924825,0.664259515099799
2129,4,843203,-0.0528476088514461,0.122997291567979,0.667701625686453
2130,4,843659,-0.0776462859730195,0.122915687319831,0.527989421967017
2131,4,843707,-0.117313527928523,0.123141075425773,0.341406200830124
2132,4,843818,-0.108722833897233,0.123084067659953,0.377663623900837
2133,4,843920,-0.109258501740344,0.123200801074222,0.375772751576629
2134,4,843927,-0.135963723763546,0.123572339500428,0.271961475281991
2135,4,844384,-0.131814880003967,0.12327070539306,0.285659620245265
2136,4,844958,-0.0991010600609024,0.124135175990842,0.42521471143596
2137,4,845665,-0.198266656462248,0.125278334975059,0.114406043541411
2138,4,845722,-0.171639836173752,0.125121724236202,0.171002252714948
2139,4,845828,-0.340662881041236,0.242905033199742,0.161658841928451
2140,4,846867,-0.0937550475691477,0.1246259597656,0.452377125692528
2141,4,847743,0.0076762900592528,0.122450654586189,0.950049761217992
2142,4,847796,-0.0245990691474025,0.122999829962091,0.841601445215555
2143,4,847822,-0.0018285352952091,0.122829915428213,0.988130959914936
2144,4,848136,0.0636559369831373,0.122959144357936,0.60499194276439
2145,4,849577,0.0412956232343401,0.12354235334089,0.738379697086722
2146,4,850450,0.0369453669356622,0.12355523958779,0.765101492190778
2147,4,851053,0.0976906579834517,0.123419505916335,0.429164341555628
2148,4,851208,0.114148534590199,0.123999117990954,0.357909250898059
2149,4,851282,0.0492393408037631,0.123603041254713,0.690600706135269
2150,4,851750,0.0886762706385019,0.123603769729302,0.473587180774838
2151,4,852621,0.0881019127430106,0.12455657581209,0.479831558453471
2152,4,855191,0.132433908145143,0.124386900348897,0.28774243333117
2153,4,855322,0.110903860200996,0.123462812407008,0.369649931035124
2154,4,855709,0.133114692259504,0.123044925225693,0.280062935121841
2155,4,856696,0.126957319030683,0.123197482871266,0.303472090835268
2156,4,857609,0.120000117541976,0.123193362528709,0.330684128314164
2157,4,857970,0.119838025318966,0.122698607558905,0.329393416756055
2158,4,858371,0.0787529816061022,0.122511964491011,0.520759053672504
2159,4,861346,-0.00901821276070014,0.122792758984059,0.941495559861772
2160,4,861441,-0.00345600634637611,0.123528846492749,0.977696048102329
2161,4,861470,0.0131472415784998,0.122730041393489,0.914752053228764
2162,4,861549,-0.0430360385767488,0.125675900530663,0.732226087857798
2163,4,861716,-0.0209321300832478,0.123733910165782,0.865759413662662
2164,4,861801,-0.0271469038208914,0.126379160352632,0.830043219907768
2165,4,863802,0.0332465379226017,0.127022991269902,0.793677344682909
2166,4,863847,-0.00295781337091094,0.123875360865746,0.980963945451232
2167,4,863856,-0.00258651264198517,0.124098221303722,0.983383100055505
2168,4,864546,0.0656920111163264,0.123708572624885,0.595737267141988
2169,4,864960,-0.28851592467938,0.323195661874309,0.372627390496592
2170,4,864990,-0.0404058024704232,0.260705798000247,0.876920771743088
2171,4,865297,0.114669424406248,0.123811696102931,0.354995650261166
2172,4,866929,0.0767956605121622,0.122744274195106,0.53194505236526
2173,4,867989,0.0290250488628688,0.123594185707756,0.814467887925772
2174,4,870200,0.0657691507355719,0.123113891448338,0.593529829445455
2175,4,870855,0.0540633818980006,0.125268470728837,0.666310072072604
2176,4,871120,0.0822100277607525,0.123484404552149,0.506004223285277
2177,4,871373,0.0828606698001527,0.126111080570286,0.511580048054013
2178,4,871622,0.173621341758879,0.339771698265393,0.609674605642798
2179,4,871818,1.02562979374059,0.81229299688244,0.207553734215524
2180,4,877779,-0.669564028125624,0.555440821635946,0.228831579398002
2181,4,877783,0.268965774906949,0.337046452292214,0.425402332705112
2182,4,877784,0.215602643359667,0.30652921658886,0.482290492960424
2183,4,877793,0.0705957633752501,0.24362067526731,0.772156679545917
2184,4,878026,0.226384146803406,0.243297921380838,0.352757869530257
2185,4,878087,0.0416100903057384,0.245520615595772,0.865518562400855
2186,4,878249,0.122754039010019,0.130319227600225,0.346863032232394
2187,4,884220,-0.471765625125072,0.700620091302039,0.501162456754413
2188,4,884423,0.0603067644984713,0.129854918134778,0.642635677097705
2189,4,884500,0.0829067933173604,0.124647739443004,0.506402472281062
2190,4,884706,0.0584568469253756,0.123748959416042,0.636945670556791
2191,4,886952,-0.0222599714289571,0.143664965460154,0.876954311034694
2192,4,887046,0.0653069074087685,0.126906460929735,0.607149965443875
2193,4,888476,0.0667885515573425,0.124392701264159,0.591663213088349
2194,4,889739,0.10585486135058,0.124472315669082,0.39566310068023
2195,4,889957,0.077148117901874,0.12278681170487,0.530207517663077
2196,4,891344,0.1184339384495,0.123138037186839,0.336809353377665
2197,4,891466,0.0732670211270592,0.12337473601101,0.552987733698961
2198,4,892444,0.0760078246615774,0.123219003885693,0.537730328797567
2199,4,892532,0.114742605755366,0.243496592857573,0.637768446165696
2200,4,894785,0.0940876252265695,0.125596977939527,0.454281772912459
2201,4,896181,0.12741771856195,0.123898680026707,0.304464652577034
2202,4,896785,0.130735580448082,0.123541114672813,0.2906717429339
2203,4,903873,0.192378438573426,0.12409421605719,0.121974901839102
2204,4,905250,0.27386598008423,0.129915232767743,0.0357323387100055
2205,4,906490,0.208178908568643,0.124071200369516,0.0942519539748377
2206,4,908655,0.126358085731722,0.123737097122681,0.30786758755619
2207,4,909027,0.0952575142919484,0.123526817937909,0.441134804592792
2208,4,909524,0.181909214351666,0.123314337928369,0.141059053465514
2209,4,910018,0.145320584830664,0.123137993133912,0.238737528179117
2210,4,911454,0.0335854705997456,0.128117013441957,0.793361141402927
2211,4,911766,0.0795805297012993,0.123043351123264,0.518202270415577
2212,4,912340,0.152581869647191,0.131915179091526,0.248190786017278
2213,4,912509,0.06173178953439,0.123033885639802,0.61615882074857
2214,4,912557,0.060767542891059,0.123164698569578,0.622047796275389
2215,4,913736,0.00251205741416549,0.123657748998807,0.983803888507901
2216,4,913917,-0.0477117368286989,0.131623213589771,0.717204873926062
2217,4,914816,-0.0488509676731843,0.125824635949007,0.698067700719702
2218,4,914902,-0.0406044513469702,0.122877668466131,0.741258917637441
2219,4,914952,-0.00500669514254304,0.124187078502024,0.967864189501344
2220,4,915199,0.0139970690089813,0.123246482950405,0.909643451088627
2221,4,915370,-0.0793928921472182,0.125936979735442,0.528829272224318
2222,4,915378,-0.0639976169968433,0.125843385634357,0.611385563292269
2223,4,915455,-0.0154203602518244,0.125851984796697,0.902550798104522
2224,4,916142,-0.0574996786787634,0.123824576178912,0.642673217400424
2225,4,916254,-0.0680900909261355,0.124064591416042,0.583470624840832
2226,4,916444,-0.0464112943751712,0.124307966290685,0.709106599765328
2227,4,917149,-0.0607958488907198,0.125680346141228,0.628874638049407
2228,4,917833,-0.0180474312965616,0.125937561853556,0.886131393985664
2229,4,918606,-0.0139018058477884,0.123785855164625,0.910645185163947
2230,4,923675,0.00468703028593898,0.123174268182567,0.969667712493377
2231,4,924091,0.0163247480076774,0.123721845355932,0.89510124786486
2232,4,924619,-0.0318236702051565,0.125311929705836,0.799677691987975
2233,4,926173,-0.0281651454280845,0.127530542699549,0.825336760522535
2234,4,926384,-0.0605679019340114,0.123462978611309,0.624031579749635
2235,4,926385,-0.0605679019340114,0.123462978611309,0.624031579749635
2236,4,926405,-0.07381118262388,0.12390884051819,0.551764468260942
2237,4,926695,-0.0744292145161455,0.123426554920552,0.546879736398516
