SNP,Chr,Pos,Effect,SE,FMP45_MEP1_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
1513,4,249022,-0.0633953172078586,0.0511506739425435,0.216026751959994
1514,4,249864,-0.0472915756025777,0.0509100101998568,0.35356276971676
1515,4,250515,-0.0472383713112451,0.0511339552390098,0.356213108609442
1516,4,251239,-0.0283768111773197,0.0526079836501803,0.589950087178777
1517,4,251719,-0.0231455484665499,0.0508118640843986,0.649019091492779
1518,4,256612,0.0297984234391615,0.0853333466297619,0.727147210446093
1519,4,256620,-0.185572234224546,0.116058132874666,0.110724277059241
1520,4,256620,0.059731524252987,0.107698637545055,0.579507693644319
1521,4,256985,-0.0341932762728813,0.0512554841574649,0.505134837883158
1522,4,257828,-0.0256694975298428,0.0507711592463773,0.613458569536892
1523,4,259994,-0.0308869043047335,0.0515776571507431,0.549661863127119
1524,4,263044,-0.0400602723332635,0.0509758278858003,0.432471999795878
1525,4,264432,-0.0184844029157284,0.0520513342833778,0.722712739481437
1526,4,265022,-0.00702385005813611,0.0520381834868025,0.892708626086448
1527,4,267372,-0.0243011691725551,0.0517060239001579,0.638654378191529
1528,4,267844,-0.0402801496784596,0.0514600211157721,0.434300791800888
1529,4,268855,-0.0457102465195142,0.0516509910457787,0.376768232320018
1530,4,270158,-0.0303025104469208,0.0561607912647254,0.589835847079019
1531,4,270194,-0.161135008544129,0.102058805204345,0.115267313092368
1532,4,271035,-0.0665279109955715,0.0530689480860665,0.21081240334907
1533,4,271787,-0.0658736494706493,0.0512472879815278,0.199492573589166
1534,4,274059,-0.10977168236875,0.051226051644701,0.0328053853719555
1535,4,274409,-0.0927147870405669,0.0510374176548747,0.0701257159849809
1536,4,274840,-0.0816712812873743,0.0516724699915998,0.114874955673525
1537,4,274870,-0.0868191677562086,0.0520767809814404,0.0963739176506691
1538,4,274922,-0.0906654201128536,0.0518872137899171,0.0814452259167071
1539,4,274930,-0.0884919675187681,0.0518887306582868,0.0889962288544068
1540,4,275038,-0.0646662902770268,0.0533287008411124,0.226094347721731
1541,4,275108,-0.0693618579765078,0.0552701231510581,0.21032305473264
1542,4,275111,-0.0704434974407861,0.0550618447412795,0.201613302089852
1543,4,275180,-0.0819901908428262,0.0509597023823876,0.108527300479001
1544,4,275191,-0.0846766705558128,0.0510027297184583,0.0977545641347129
1545,4,275289,-0.0867037263148865,0.0510673401417115,0.0904209063296088
1546,4,275562,-0.0757101704840333,0.0511168398914202,0.139466638485428
1547,4,275637,-0.0687765388473213,0.0513326239309141,0.181165325314638
1548,4,275645,-0.0687765388473213,0.0513326239309141,0.181165325314638
1549,4,275715,-0.0751077997273893,0.0513405001777486,0.144375026497424
1550,4,275721,-0.0683758890261453,0.0511857893636102,0.182463026611441
1551,4,275859,-0.0782582668348397,0.0510923396096367,0.126491517197162
1552,4,275865,-0.0790209558780248,0.0511423516667137,0.123213773817782
1553,4,275877,-0.0790209558780248,0.0511423516667137,0.123213773817782
1554,4,276015,-0.0733342669382405,0.0510726382599438,0.151921545952355
1555,4,276066,-0.0777680614295641,0.051256204501157,0.130100630952004
1556,4,276194,-0.0726042086652965,0.0514269969716833,0.158892152656339
1557,4,276201,-0.0767373790035855,0.051333673007835,0.135840687955945
1558,4,276375,-0.0719703860294033,0.0511718274757276,0.160471581349999
1559,4,276645,-0.0789677567288479,0.0511574988846428,0.12357629897666
1560,4,276806,-0.0818703254598302,0.0518779466865068,0.115430609934366
1561,4,276820,-0.0811973231023369,0.0518506966367598,0.118248508227417
1562,4,276934,-0.0756163907222438,0.0509523985679289,0.138685475904806
1563,4,277129,-0.079403363311214,0.0510629938308565,0.12084022990453
1564,4,277137,-0.0729182755370498,0.0511829328466445,0.15513898070256
1565,4,277249,-0.0751814414115454,0.0512846419680019,0.143548269754253
1566,4,277276,-0.0749410237333873,0.0510273725085606,0.142820021682253
1567,4,277639,-0.0840409993253712,0.0510799489029807,0.100801451958943
1568,4,277649,-0.0861144613951452,0.0508855344302787,0.0914679185103523
1569,4,277971,-0.0877157937191243,0.0510244453521568,0.0864740002627695
1570,4,278164,-0.0879121506797038,0.0511714120205413,0.0866747215542643
1571,4,278914,-0.0863712013373995,0.051203411281236,0.0925204317379651
1572,4,278971,-0.0834760497686077,0.051304712000372,0.104615757861545
1573,4,279037,-0.0984769109770827,0.0510466174981596,0.0545127676597869
1574,4,280703,-0.0688918641543718,0.0510922158336794,0.178399796952866
1575,4,280859,-0.0772230957735473,0.0513228246777944,0.133307233627114
1576,4,280934,-0.0698372607068382,0.0513060424008755,0.174321988360545
1577,4,282594,-0.0485392462446976,0.0509135703037466,0.341057223975091
1578,4,282713,-0.0471156712304232,0.0510998420412193,0.35714180953644
1579,4,283570,-0.0100093616752914,0.0509084386855474,0.844241993301425
1580,4,283830,-0.0156131636731043,0.0513293369434597,0.76117286831567
1581,4,285234,-0.0243729084490994,0.0513946523300055,0.635628795929449
1582,4,285372,0.147265481031292,0.111196006550986,0.186234543158716
1583,4,285568,-0.000865550789132474,0.0508508548035939,0.986429190422111
1584,4,287068,-0.0332651867156804,0.0507250676771849,0.51238397012933
1585,4,289558,-0.0114829206727335,0.0527884994063124,0.82792339441771
1586,4,289573,-0.00347714912165042,0.0532395534979851,0.947963046649239
1587,4,289631,-0.0327904688127618,0.0520516481170771,0.529128143096452
1588,4,289647,-0.0194323109734177,0.0515741829693355,0.706560748686643
1589,4,290003,-0.027396004233589,0.0510976436452098,0.592192532268637
1590,4,290096,-0.0203080917292268,0.0509846225750057,0.690636614068472
1591,4,291044,-0.0306476662766559,0.0510337315020045,0.548533479494455
1592,4,291531,-0.0449785188171408,0.0510852450625975,0.379209155336504
1593,4,292625,-0.0427769776812551,0.0519522518541423,0.410842023365483
1594,4,292985,-0.0158977171631291,0.0513204127567381,0.756915793311342
1595,4,293190,-0.0539621180493868,0.050939495863577,0.29017041409152
1596,4,293625,-0.0427869534496701,0.0509014694831022,0.401150105392466
1597,4,294073,-0.0466497032739038,0.0507288122369177,0.358415062742883
1598,4,294288,-0.0572398404903358,0.0511148585641685,0.263548486444812
1599,4,294760,-0.0213039702011117,0.0514567339741547,0.679112988750806
1600,4,297290,-0.0267440382509374,0.0512350810701162,0.602006870517315
1601,4,297499,-0.0161332808475775,0.0518794276159275,0.756002067004873
1602,4,297638,-0.0277157766403582,0.0516294323899286,0.591729259894939
1603,4,297848,-0.0172733999718598,0.0508763393202275,0.734421933561354
1604,4,298091,-0.0188764085425494,0.0511314377835494,0.71221921136366
1605,4,299599,-0.0134551427470082,0.0516198811084939,0.794508129325733
1606,4,300038,-0.0637282983649934,0.110703475147637,0.56520731241487
1607,4,300148,-0.02427538573928,0.0513960286434475,0.636990066699342
1608,4,302333,0.0464055195079178,0.085741077169379,0.588691448430972
1609,4,302334,0.0688968673384824,0.0826502013513583,0.405072438536594
1610,4,302346,-0.0999309901210559,0.106318225715368,0.347899559632744
1611,4,302347,0.0737011351840877,0.111407109615452,0.508692610499526
1612,4,302611,0.0285817884847909,0.0508897028321503,0.574716438158193
1613,4,303009,0.087855694184565,0.0656800441078747,0.181877756072065
1614,4,303011,0.0162604949644919,0.0514282445779617,0.752054048801606
1615,4,304549,-0.000793390687414408,0.0510159215296719,0.987600724925334
1616,4,307387,-0.0185511946432088,0.0517877537728953,0.720395895718293
1617,4,308154,-0.00209144726633582,0.0512633686582285,0.967479931017974
1618,4,311231,-0.0101524502929411,0.0507052212448063,0.841419956685606
1619,4,311787,0.00961229238434677,0.0509352791613228,0.850424008424929
1620,4,312488,0.0194155090842049,0.0515729429171257,0.706795949031365
1621,4,312611,0.0239744376578181,0.0510471013427962,0.638892742320014
1622,4,314015,-0.00948227583230746,0.050992366239483,0.852587008089558
1623,4,314192,0.0202932740673924,0.0574268168088715,0.724017317505328
1624,4,315072,-0.00176939491380429,0.0565901731353556,0.975074419475239
1625,4,320017,0.0022999893025078,0.051584407463054,0.964461787999125
1626,4,320510,0.00338157798406824,0.0511238405299639,0.947299960884848
1627,4,328073,-0.0298053546851436,0.0510310773680765,0.559551089866875
1628,4,331098,0.00187514069931716,0.0531675631070337,0.971885568168748
1629,4,336922,0.0146731755753701,0.0509213674099759,0.773398273963241
1630,4,340555,0.0396674948043508,0.0530789219132717,0.45536162506146
1631,4,351322,0.0811384451511199,0.050718028076079,0.11053866232033
1632,4,353020,0.0916998991234879,0.0505207491219278,0.0703580019178271
1633,4,355411,0.0725396922405289,0.0578667534035455,0.21083003400667
1634,4,355467,-0.129710394558725,0.111654240214697,0.246136178537634
1635,4,355569,0.128992012067473,0.102651694343761,0.209729789116933
1636,4,356055,0.0548170955829007,0.050960085490545,0.282801962854196
1637,4,356492,0.042791716390822,0.0509650732639452,0.401685116135398
1638,4,356541,0.0446490965099867,0.050871879782084,0.380715793494871
1639,4,356853,0.0319502951778888,0.0518932718444341,0.538494288156455
1640,4,356935,0.0270571955185893,0.0531743446929941,0.611182763912342
1641,4,357632,0.0718980546395944,0.0508608292780351,0.158353771180695
1642,4,357802,0.0748480739078814,0.0509392574513923,0.142625977378112
1643,4,362032,0.036509134837912,0.0509590433103025,0.474192952641171
1644,4,362199,0.0108410544175108,0.0514526690846518,0.833243294938088
1645,4,362266,0.0257023445378109,0.0523831002892929,0.623971094587243
1646,4,363194,0.0305274410289169,0.0509070818297273,0.549111009202544
1647,4,364690,0.080088706507435,0.0520025357265518,0.124433749176323
1648,4,368078,0.0557342581279015,0.0506308345707892,0.271735186033139
1649,4,368457,0.0407328081744165,0.0514552530055534,0.429116136224305
1650,4,369171,-0.00175011444749212,0.052192494587461,0.973269365190309
1651,4,369403,0.0254533869936356,0.0511737030489449,0.619222362903758
1652,4,370869,0.0509645661355282,0.0885640052818213,0.565350503703781
1653,4,370874,0.0435674284169168,0.056885973118127,0.444263696455352
1654,4,370948,0.0425121825700694,0.0607307306134642,0.484381467754423
1655,4,370964,0.0921352564972864,0.198549058291237,0.642903130089389
1656,4,372110,0.0861753851639266,0.0510810395301416,0.0924804725474039
1657,4,375648,0.0713198091259328,0.0523414541845159,0.173881226359505
1658,4,375688,0.0772930496271539,0.0517133470610223,0.135900715996163
1659,4,376511,0.0987172639164538,0.0508908240885506,0.0532020731645128
1660,4,378801,0.160616725163312,0.0535284646099237,0.00288619648339925
1661,4,380252,0.117130868535233,0.0506642604804525,0.0213580554201194
1662,4,382176,0.115705933095067,0.0506870460979219,0.0230391039837424
1663,4,383443,0.117757344516003,0.051484691559591,0.0227735602796221
1664,4,383482,0.172534289186884,0.0647996329215521,0.00810931983999688
1665,4,383485,0.173859874329347,0.0651242324254009,0.00794360252251475
1666,4,383639,0.212554328935996,0.100850620015587,0.0357689726673298
1667,4,383641,0.217230806865722,0.100796691505043,0.0318267228230359
1668,4,383644,0.212554328935996,0.100850620015587,0.0357689726673298
1669,4,383646,0.212554328935996,0.100850620015587,0.0357689726673298
1670,4,383666,0.243665350168046,0.100554652785495,0.0158862002556511
1671,4,383669,0.243665350168046,0.100554652785495,0.0158862002556511
1672,4,383671,0.237119726382684,0.100598972755785,0.018964769660155
1673,4,383673,0.248376782767783,0.100512361856202,0.0139410123769363
1674,4,383681,0.206637810599803,0.100770038997073,0.0410450895255795
1675,4,383923,0.216845452165042,0.116589464670009,0.0637304263795322
1676,4,383923,0.230537843530745,0.134989080565191,0.0885478463283957
1677,4,384094,0.102666853694187,0.0506670600226404,0.0434852093524196
1678,4,384191,0.120545554178267,0.0548115188552407,0.0285064047161135
1679,4,384602,0.100716508096424,0.0506294385866235,0.0474408873920137
1680,4,384607,0.100716508096424,0.0506294385866235,0.0474408873920137
1681,4,388305,0.101748713667973,0.0506296733772534,0.0452271879970539
1682,4,388542,0.0827300325186033,0.0510971736118169,0.106324693985579
1683,4,390389,0.0906035766855214,0.0584233959317364,0.121843314901899
1684,4,390909,0.0717462409385538,0.0507718543196821,0.158504368377573
1685,4,397927,0.0672449022489545,0.051815630000353,0.195212878407475
1686,4,400669,0.0891902930582151,0.0578804719432348,0.124227482012316
1687,4,400864,0.0959397161082097,0.0634444850736561,0.131381846520029
1688,4,404981,0.0727965418861352,0.0509857217178523,0.154238415882287
1689,4,405202,0.135150471787554,0.10369581221325,0.193309546899861
1690,4,405368,0.0734811957709519,0.0519940915476703,0.158460310183224
1691,4,408981,0.0876436485266953,0.0512110428928637,0.0878818429407972
1692,4,411785,0.0159148372928044,0.101374451847345,0.875341998447455
1693,4,413029,0.078587273522874,0.0522099614774102,0.133162764238583
1694,4,413957,0.0666962007151927,0.0514622621636997,0.195814779244945
1695,4,414243,0.08396998662288,0.0512614446795089,0.10229748188603
1696,4,415928,0.0581554602048888,0.0507819504584171,0.252902382622012
1697,4,419709,0.068866282390429,0.050882874086476,0.176785098784873
1698,4,420255,0.0659495566762212,0.0508938190275493,0.195881929411034
1699,4,421542,0.0581783455058121,0.0508934604349225,0.253755181904453
1700,4,422070,0.0637457612772473,0.0510532227093767,0.212633788425627
1701,4,422545,0.0649671569943625,0.050929130958889,0.202922152416796
1702,4,425689,0.0605165636772268,0.0510095099383705,0.236270894880021
1703,4,425858,0.0532574958436258,0.0513448757264544,0.300329137430575
1704,4,427105,0.189736114651437,0.0795627835767833,0.0176188015727107
1705,4,428805,0.272980166346468,0.107738292224358,0.0117173881044068
1706,4,428805,-0.117724336953071,0.103601685420304,0.25659482663457
1707,4,428826,0.0803488204063278,0.0523914094107843,0.126017449798454
1708,4,428861,0.0904803156297751,0.051158729046269,0.0778209962042296
1709,4,433301,0.0750844077152897,0.0512375704124543,0.143697292848595
1710,4,433554,0.0793047833535816,0.0511411070790361,0.121868385225117
1711,4,434256,0.0882633642969075,0.0512080276658231,0.0856514095576954
1712,4,434351,0.0837103169640474,0.0511626907128222,0.102697468986853
1713,4,435289,0.0376561175987538,0.091367513094304,0.680487689286791
1714,4,435291,0.0376561175987538,0.091367513094304,0.680487689286791
1715,4,442926,0.0882475248603182,0.0513248626924206,0.0864197243444275
1716,4,444482,0.139368099589851,0.076154830374504,0.0680837070001793
1717,4,445208,0.111917171182621,0.0513134906140429,0.0298393906242508
1718,4,446835,0.112008961619997,0.0527305587004342,0.034350190208326
1719,4,449745,0.512324348621523,0.193131200097301,0.00834502543320879
1720,4,449788,0.135224660032501,0.114082984846263,0.236688905827306
1721,4,450801,0.11404941667828,0.0514419524452668,0.0272562493412572
1722,4,451837,0.114963513924055,0.0515412399250068,0.0263412416934231
1723,4,452907,0.244374856364476,0.185068902639556,0.187539178132865
1724,4,452907,0.171173533302657,0.107050431429048,0.110715458319938
1725,4,454081,0.128711602816653,0.0515220565706206,0.0129373616725411
1726,4,454191,0.141988595985767,0.0517036557433111,0.00633786362796857
1727,4,454676,0.125673058555536,0.051543302174753,0.0152530614958699
1728,4,454817,0.137092887022581,0.0516984358302656,0.0083679936732735
1729,4,454913,0.132166810072447,0.0516524773148154,0.0109208111924361
1730,4,455054,0.138298761091241,0.0558186086981126,0.0136925037963592
1731,4,455170,0.119150538903749,0.0516204685953276,0.0215652905114526
1732,4,458042,0.112046007677295,0.0513504609357475,0.0297694473205772
1733,4,458282,0.124309134033442,0.0523418528202393,0.0180852102163143
1734,4,458401,0.112209190672561,0.0518681220378026,0.0311844364101645
1735,4,461656,0.106487505952077,0.0514878507883839,0.0393485175502343
1736,4,461812,0.112048605832864,0.0511943927304196,0.0292741289531921
1737,4,462685,0.103507355640692,0.0513961125481447,0.0447768565788079
1738,4,463276,0.116743720499988,0.0512140204905245,0.0232319824213287
1739,4,463970,0.112260227426074,0.051444128080265,0.0297552135330992
1740,4,464078,0.115729740442047,0.0513273112832985,0.0247619757737978
1741,4,464336,0.112801192120467,0.0512504481490809,0.0283843487129902
1742,4,464368,0.112829110153856,0.0513545272908007,0.0286653494224129
1743,4,466223,0.0955048975560433,0.0516536657068996,0.0653013933468325
1744,4,466334,0.109368483379731,0.0516028191254996,0.0347518713708064
1745,4,471707,0.105452993892875,0.0557095278645578,0.0591879215021658
1746,4,472549,0.194715852089257,0.237773386144884,0.413388229870834
1747,4,472918,0.0914955540677987,0.0519531201043259,0.0790842534267102
1748,4,473492,0.0856029688635215,0.0513917882284985,0.0966616058366579
1749,4,473912,0.0959215488921107,0.0514874573257897,0.0632914870356265
1750,4,474265,0.0829732970023552,0.0513560752826051,0.107063979948458
1751,4,474320,0.071593402619554,0.0517515566587382,0.167414727699786
1752,4,474321,0.071593402619554,0.0517515566587382,0.167414727699786
1753,4,474625,0.0893361114662629,0.0514764562908834,0.0835293544533488
1754,4,474628,0.0898707911078127,0.0516206454217212,0.0825573947083978
1755,4,476164,0.117191024591463,0.0524163785227101,0.0259913575098811
1756,4,476181,0.102513894800904,0.0522803769191361,0.0506826482571252
1757,4,476291,0.0713132979566899,0.0576059975258104,0.21655761455699
1758,4,476833,0.0868942846515108,0.051688999082946,0.0936283471148592
1759,4,478092,0.0726080286237565,0.0513955005200738,0.158615820620125
1760,4,479557,0.061066580016886,0.0514984462881043,0.236500986234234
1761,4,480076,0.0590395916169509,0.0515949279195733,0.253278452379898
1762,4,481074,0.0585338425210934,0.0514992111755153,0.256477835200325
1763,4,482472,0.0633640006019009,0.0768926978043798,0.410463341445045
1764,4,482653,0.098358452828303,0.0542774129769568,0.0708135907276915
1765,4,484100,0.129161601786484,0.0546079968123726,0.0185579615744972
1766,4,485199,0.118329959135997,0.0513194435743896,0.0217035054332081
1767,4,485454,0.127604653529247,0.0513761034116608,0.0134646357201858
1768,4,487562,0.0918028423836716,0.0519699009944449,0.0781826168066189
1769,4,487957,0.107717016897681,0.0532899215990095,0.0439989100550874
1770,4,491790,0.103937387281351,0.0520380002634504,0.0465558363068569
1771,4,492455,0.110327175855087,0.0539230796195217,0.0414959262955419
1772,4,493748,0.102301237188248,0.0524617642566993,0.0519656080445505
1773,4,495614,0.0885585365810097,0.0519623075312399,0.0892079656740078
1774,4,497124,0.0975112488746297,0.0517338476590509,0.0602695000828709
1775,4,497529,0.0937976646185861,0.0519833917734089,0.0720243514544249
1776,4,498734,0.111027907561118,0.0517016118434798,0.0324359534125133
1777,4,499794,0.0878835867143426,0.0517503949227987,0.0903473462184649
1778,4,501469,0.0823235222697684,0.0519304960795261,0.113801853241899
1779,4,504047,0.06919569239185,0.0526454051189621,0.18957413272056
1780,4,504419,0.0748968096633065,0.0518883463536985,0.149788304875228
1781,4,512749,0.0551364236383038,0.0524850121466017,0.294198889628984
1782,4,513467,0.177541737771932,0.109646133553747,0.106291936857589
1783,4,513607,0.140991509512503,0.10109029771338,0.163980744535082
1784,4,520430,-0.0196514091489615,0.101382143980695,0.846416561567642
1785,4,520552,0.186346285896978,0.102401832143342,0.069643119933232
1786,4,520560,0.173867861372628,0.1027860826761,0.0916142337835007
1787,4,520563,0.209079479618605,0.102600097159404,0.0423141282956343
1788,4,520565,0.18907853952873,0.102598836355444,0.0661831194965593
1789,4,520568,0.206906733635932,0.102501327136752,0.0442870647972363
1790,4,520602,0.188292888493795,0.102102213190422,0.0659975260844772
1791,4,520645,0.150558113830254,0.101868378215346,0.140308246773276
1792,4,520646,0.150558113830254,0.101868378215346,0.140308246773276
1793,4,520657,0.166427217771,0.101873729066013,0.103221414178774
1794,4,520665,0.163907930481852,0.101964060166234,0.108837248720812
1795,4,521148,0.0742381212092882,0.0526827584532814,0.159669920149674
1796,4,523964,0.0368387908579664,0.051785971709547,0.477327127801624
1797,4,537994,0.120070585833353,0.22444357562477,0.593007403115064
1798,4,538009,-0.0415190446084761,0.207570219998388,0.841576920121997
1799,4,538030,0.0578364155260198,0.14310356597878,0.686341466394664
1800,4,538039,0.0578364155260198,0.14310356597878,0.686341466394664
1801,4,538042,0.0982249951015342,0.139393853965599,0.481487729828492
1802,4,538051,0.069000651818905,0.136093286151131,0.612464395987295
1803,4,538054,0.0204414167335631,0.137301653664979,0.881733644536872
1804,4,538057,0.0436399863168369,0.135678112061156,0.747913137647878
1805,4,538066,0.0995766570437366,0.127421309600204,0.435046568543195
1806,4,538069,0.0727371208132486,0.122912210515964,0.554375994942501
1807,4,538120,0.133904168893383,0.145870464732307,0.359263283929138
1808,4,538141,0.226700343927908,0.125085651862697,0.0707799158999979
1809,4,538174,0.0915076597362058,0.0802193563751624,0.254760629029687
1810,4,538183,0.139332116252602,0.0792798548203302,0.079704197147371
1811,4,538198,0.129466259770802,0.104933713809748,0.218101665189745
1812,4,538201,0.126553902767541,0.104776888471742,0.227916722393639
1813,4,538202,0.118369661318614,0.104970829504151,0.260236431409487
1814,4,538243,0.110228563019431,0.103645573061998,0.288275696001899
1815,4,538249,0.13622058921738,0.104267391955945,0.192248649173546
1816,4,538279,0.145449055490843,0.104232074460581,0.163761979372977
1817,4,538282,0.151283420981617,0.104362790259014,0.148060273464717
1818,4,538285,0.151283420981617,0.104362790259014,0.148060273464717
1819,4,538294,0.151283420981617,0.104362790259014,0.148060273464717
1820,4,538297,0.145449055490843,0.104232074460581,0.163761979372977
1821,4,538318,0.15605733709277,0.104188600815021,0.135069760974627
1822,4,538326,0.144572468858353,0.103939544784954,0.16512324124245
1823,4,538332,0.149701651937084,0.104215016484199,0.151754544665424
1824,4,538337,0.101131543955949,0.104855108659516,0.335461342448567
1825,4,538341,0.105450699316435,0.104522369703691,0.313722440809519
1826,4,538343,0.115856058405919,0.10449115906465,0.268286736155369
1827,4,538354,0.138777349657032,0.104899994401399,0.186708649753699
1828,4,538357,0.138777349657032,0.104899994401399,0.186708649753699
1829,4,538359,0.170168923572292,0.062564796371585,0.00685350034646783
1830,4,538369,0.129905532742435,0.0598248302644112,0.0305641000297869
1831,4,538384,0.101125282691198,0.0563899542695076,0.0737775172256516
1832,4,538866,0.0563469873923159,0.0530127968471951,0.288556571280879
1833,4,539688,0.112722610893683,0.0529378945349562,0.033917979055092
1834,4,541302,0.176000665505767,0.0558393146867523,0.0017608537193422
1835,4,542062,0.103903538373962,0.0533753086424909,0.0523685385051388
1836,4,542558,0.0984410281803411,0.0626919938188923,0.117256839642717
1837,4,544142,-0.258579244121537,0.117829663465564,0.0288492235870104
1838,4,544372,0.105901301887112,0.0529587473194008,0.0462992161135992
1839,4,546036,0.102208280363449,0.0531789213035134,0.0554142442450273
1840,4,546402,0.0856050919883247,0.0535736672232765,0.110961064530562
1841,4,546551,0.087550120883102,0.0584798400387244,0.135261035455319
1842,4,547460,0.112769345324761,0.0527572329808576,0.0332427555211996
1843,4,547792,0.141761785552336,0.0571954508294764,0.013658465985772
1844,4,547875,0.0924378251738338,0.053835648727775,0.0868494605202057
1845,4,547876,0.0924378251738338,0.053835648727775,0.0868494605202057
1846,4,548101,0.0795730633697849,0.0525314877737268,0.130725810426626
1847,4,548356,0.0791124295714862,0.0526943135455954,0.134159867619367
1848,4,548896,0.0670545829715576,0.0529802306895624,0.206472085248568
1849,4,549461,0.0871250374761277,0.052407545714861,0.0973097918334596
1850,4,551365,0.083309051505543,0.0517250091585614,0.108157550106643
1851,4,553033,0.0514259533530048,0.0617783057713947,0.405730553232801
1852,4,553181,0.0700804280533722,0.0534124174626622,0.190351624454856
1853,4,554056,0.0241519189826163,0.0516745446519414,0.640512668351474
1854,4,554792,0.0457496881243534,0.0518114346872005,0.377835207132902
1855,4,558812,0.0184096714949264,0.0521833792142151,0.724457914545573
1856,4,559258,0.0280460165928851,0.0524444435337844,0.593141612294834
1857,4,560213,0.0409934875662326,0.0527316446845652,0.437444521754495
1858,4,560996,0.351161797375104,0.116569766061949,0.00277838297575702
1859,4,561118,0.0418723995590389,0.0605503228287201,0.489686721372694
1860,4,562709,0.0274237331043001,0.0523310173977678,0.600577107946548
1861,4,563928,0.0370008195700309,0.0523771391089485,0.48038633092847
1862,4,564066,0.037295763469277,0.0530412346181197,0.482427873468432
1863,4,565447,0.0424152669248492,0.0523329634966354,0.41820551400892
1864,4,567144,0.0529663619713745,0.0520994340920795,0.3100210590619
1865,4,567417,0.0309845363654997,0.0520768124065042,0.552239643762163
1866,4,567579,0.0643017102386399,0.0567238291356905,0.257734780146226
1867,4,568131,-0.0273071066337272,0.055287168844475,0.621674100698153
1868,4,568131,-0.759877650098602,0.21665623825375,0.000511138726333693
1869,4,571075,0.0589355229481114,0.0520317944358647,0.258116211106632
1870,4,572183,0.0630477506741443,0.0522867979105228,0.22869978151287
1871,4,573409,0.0548870179928584,0.0525748495930466,0.297209683307877
1872,4,574801,0.0619829416715756,0.0519107142560982,0.23326804758324
1873,4,575378,0.0665624273049341,0.0519382198306759,0.200834935383503
1874,4,575468,0.0681200656295706,0.0520434370783526,0.19141699483653
1875,4,576298,0.105445910431443,0.0555763993772808,0.058602281421817
1876,4,576324,0.107198927895414,0.0617719115927118,0.0835428131720239
1877,4,576408,0.0885792215954252,0.0547979136190821,0.106885868307605
1878,4,576758,0.0854286184321633,0.0523548383084129,0.10362949965394
1879,4,577415,0.069453462339619,0.0521391674502554,0.183693772345959
1880,4,577658,0.0739055344161549,0.0516735731771328,0.15353309567867
1881,4,577740,0.0743026634744338,0.0515064780981849,0.150023060557977
1882,4,578506,0.061694854224104,0.0528867736958405,0.244181245022346
1883,4,578512,0.061694854224104,0.0528867736958405,0.244181245022346
1884,4,579070,0.0693724375452527,0.0517832454842824,0.181214601604754
1885,4,579494,0.0529505997421589,0.0519916310207026,0.309164173333127
1886,4,579699,0.0721937028711568,0.0521614559491728,0.167219669516252
1887,4,579809,0.0732189491259897,0.0517220168700941,0.157767161949014
1888,4,579869,0.0523043817909808,0.0518400208471273,0.313686069316818
1889,4,580657,0.0597273561430809,0.0525894108998219,0.256840201128643
1890,4,582525,0.0641819802123892,0.0517103650313608,0.215362643506147
1891,4,584486,0.083695141760691,0.0524068685618239,0.111154628059317
1892,4,584912,0.078310259187887,0.0524335624823904,0.136195960891509
1893,4,588662,0.0962024847385093,0.051497455151114,0.0625761730773534
1894,4,589651,0.129713520776417,0.0601488930183196,0.0317163250161324
1895,4,590025,0.108593605365484,0.0516863982981502,0.0363488037983592
1896,4,590826,0.0790636085236311,0.0522542173618858,0.131159949424448
1897,4,590885,0.0595356207654492,0.0517440052389522,0.250683848174655
1898,4,590984,0.0761606644723773,0.0521454725012217,0.145030561315118
1899,4,591356,0.0654366939752125,0.0521867029236932,0.210709575286132
1900,4,591435,0.0828092230407891,0.0524389737731105,0.115196334004553
1901,4,591697,0.0677936970710881,0.054214286934035,0.211953757514083
1902,4,591983,0.0787788000874481,0.051760555388648,0.128908044857242
1903,4,592527,0.0855991486561738,0.0887705026986854,0.335568336443327
1904,4,592539,-0.0924336252994333,0.0899142492593694,0.304644420018775
1905,4,592839,0.0770623750295976,0.0519503275690585,0.138864220410325
1906,4,592980,-0.183989686553831,0.070292415129893,0.00923903971642482
1907,4,592981,-0.00457513979356516,0.0752849903771627,0.951576023416991
1908,4,593354,0.12152744564751,0.109582000632135,0.26818118986689
1909,4,593354,0.0339978235362164,0.0777303000251626,0.662101899083177
1910,4,593358,0.0751853016062616,0.060689125276759,0.216220643609735
1911,4,593359,0.0751853016062616,0.060689125276759,0.216220643609735
1912,4,593362,0.0643855882248219,0.0618534066546735,0.298616530839453
1913,4,593676,0.0677345521547092,0.0522913405848084,0.196052807243097
1914,4,594369,0.0895094081353995,0.0521989539549947,0.0872643208301451
1915,4,597710,0.0656960412819863,0.0522987078012588,0.209885237832636
1916,4,598800,0.0803993021336633,0.0530149839658319,0.130278034204312
1917,4,600513,0.101893376051494,0.0532388828060215,0.0564425935805511
1918,4,604043,0.0709023143000196,0.0520768813026454,0.174226266781731
1919,4,605641,0.0919185224549808,0.0528524182981858,0.0828793217965613
1920,4,605918,0.0826435547278789,0.0517748464763556,0.111336608303181
1921,4,607042,-0.160088180462889,0.0834199167035655,0.0557822330640535
1922,4,608349,0.085209249538009,0.0521725990809038,0.103314645927892
