SNP,Chr,Pos,Effect,SE,FMP45_HNM1_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
3426,5,563104,0.0224715941964744,0.0509145501995779,0.659223345757675
3427,5,563148,0.0315142679489388,0.0505961652360011,0.533779470611129
3428,5,563174,0.0354990459289272,0.0509407342668326,0.48634309314137
3429,5,563257,0.0284448859308943,0.0513012460207367,0.579609886960558
3430,5,563299,0.0327385087956886,0.0506317662223591,0.518310927923364
3431,5,563318,0.0363414804253444,0.0507325925434842,0.474258769288963
3432,5,563324,0.0319334986833973,0.0508000693389489,0.530010071142695
3433,5,563344,0.0322516589542444,0.0509468514559346,0.527114021008897
3434,5,563347,0.0232701012769574,0.0510092714445594,0.648531329052135
3435,5,563348,0.034704622030637,0.0509613664340448,0.496318806992073
3436,5,563372,0.0331932851979702,0.0515476325080436,0.520036235558206
3437,5,563421,0.035594800122376,0.0912747240496289,0.696790716355047
3438,5,563427,-0.013782300936789,0.0695417041287489,0.84301240126267
3439,5,563428,0.00178665504129891,0.118334462185288,0.987962247525661
3440,5,563428,0.0269774780594638,0.0674094408124526,0.689248887803735
3441,5,563452,0.048574248437455,0.0538619498769219,0.367762813516444
3442,5,563474,0.0431904241579399,0.0536423034148785,0.421271625499807
3443,5,563479,0.0363949411651691,0.0532641709070721,0.494871055126655
3444,5,563545,0.0260932615376743,0.0539296386104625,0.628800155152131
3445,5,563565,0.0202512654624453,0.0550644905921632,0.713262475221899
3446,5,563580,0.0107245233705309,0.055018858893865,0.845564195901142
3447,5,563607,0.0155937273609608,0.102582968117173,0.879265194951736
3448,5,563608,0.0423998109967789,0.0558336334842747,0.448122802655343
3449,5,563642,0.105635492687167,0.100033103230596,0.291687943806433
3450,5,563661,0.0939033460521852,0.100047353197872,0.348583551280437
3451,5,563665,0.037528887537136,0.0523895253441663,0.474253004678964
3452,5,563700,0.0215859646573465,0.0515908768135513,0.675904275957229
3453,5,563747,0.0348435590795539,0.0504351702711469,0.490108587140332
3454,5,563755,0.0312691948559767,0.0502565653893354,0.534217791044685
3455,5,563781,0.0339522916069283,0.0503162217821227,0.500258365941788
3456,5,563837,0.0506127158790929,0.0507126960977835,0.318949172893852
3457,5,563865,0.124170268833959,0.0769580466086054,0.107533812222149
3458,5,563866,0.0373567509431913,0.0510760216027172,0.465023097870885
3459,5,563882,0.04716409376255,0.0508807625647912,0.354584074714877
3460,5,563899,0.0501078416295615,0.0509250435586706,0.32581260811186
3461,5,563908,0.0501078416295615,0.0509250435586706,0.32581260811186
3462,5,563929,0.0383992042191396,0.0509016356464579,0.451123687857897
3463,5,563964,0.0263183325340275,0.0502518745905165,0.600796120554582
3464,5,563970,0.0215738764772512,0.0501295951446306,0.667194905733783
3465,5,564006,0.0267561288740434,0.05024009248761,0.594669609228373
3466,5,564048,0.0205988666761095,0.0503730994767773,0.682841996186881
3467,5,564065,0.0166088232022921,0.0502429676958528,0.741165344462394
3468,5,564074,0.0180040469300904,0.050251135823934,0.72034689954144
3469,5,564097,0.0208905497797191,0.0503727591887327,0.678599401963019
3470,5,564135,0.0286157138599615,0.0503620041052177,0.570260109908049
3471,5,564147,0.0291849453901423,0.0505676758964239,0.564208540329031
3472,5,564195,0.0176952064593223,0.0505787109675392,0.726656282951499
3473,5,564197,0.0176952064593223,0.0505787109675392,0.726656282951499
3474,5,564206,0.0224328306113339,0.0508626058266454,0.65944853189454
3475,5,564212,0.0261888140228705,0.0507135033893925,0.605893438400504
3476,5,564236,0.0291080502934676,0.0503692119266309,0.56370433287777
3477,5,564252,0.0271165794884395,0.0509308900542786,0.59477070827396
3478,5,564265,0.0423674428836589,0.0507574939509262,0.404449369095755
3479,5,564272,0.0417947228973852,0.0508304368860142,0.411496425960901
3480,5,564298,0.0256083154281882,0.0507241514022241,0.613976060902807
3481,5,564300,0.0294318675111467,0.050712551632075,0.562037756893128
3482,5,564304,0.0294318675111467,0.050712551632075,0.562037756893128
3483,5,564343,0.034464396318048,0.0523513473873075,0.510756038654637
3484,5,564355,0.0266673547121357,0.055285532466639,0.629851433062007
3485,5,564360,0.0273989586112932,0.0555113601580699,0.621914076197042
3486,5,564372,0.0333706001579541,0.100165802014322,0.739216105198526
3487,5,564393,0.0579615060619236,0.101937185313577,0.569989021399876
3488,5,564395,-0.0134251180237213,0.0991295982199854,0.892349126053577
3489,5,564397,0.0617621284669423,0.0699509891187278,0.377872642190283
3490,5,564403,0.0314743425068968,0.100161250859714,0.753526889834175
3491,5,564406,0.0215612653979269,0.100184411322022,0.829723381967346
3492,5,564431,0.0271321647753743,0.0606555292775097,0.654921549535013
3493,5,564461,0.0382064205954648,0.0543514271875283,0.48254926279428
3494,5,564462,0.0382064205954648,0.0543514271875283,0.48254926279428
3495,5,564469,0.0189699006033963,0.0526753604182736,0.718966383599885
3496,5,564472,0.0399157252567746,0.0545693752736932,0.464978924956194
3497,5,564485,0.0429665494047467,0.0539832708726911,0.426611452070278
3498,5,564486,0.0416816888153477,0.0538817431344286,0.439698579266404
3499,5,564496,0.0244196964469606,0.0539244921201317,0.65093508890108
3500,5,564516,0.0395422519323009,0.0522962413274103,0.450081331213334
3501,5,564535,0.0267931729526627,0.0509462809949796,0.599280771331044
3502,5,564551,0.0404676601684658,0.051466028547173,0.432220153006569
3503,5,564567,0.00838118109802712,0.0518014724221088,0.871560435843005
3504,5,564574,0.0501434367657824,0.0522449081529112,0.337824616096326
3505,5,564590,0.0321578194894414,0.0512975716859789,0.53113803445862
3506,5,564680,0.0370928564763854,0.0510598539077818,0.468039265007011
3507,5,564696,0.050145225419139,0.100202664443406,0.617078520402284
3508,5,564701,0.050145225419139,0.100202664443406,0.617078520402284
3509,5,564705,0.050145225419139,0.100202664443406,0.617078520402284
3510,5,564717,0.0554916943476407,0.100241986947223,0.580218578610557
3511,5,564723,0.0587612569993921,0.100296729219388,0.558334505647448
3512,5,564730,0.0681599598377138,0.100219850358407,0.496884147520014
3513,5,564732,0.0681599598377138,0.100219850358407,0.496884147520014
3514,5,564809,0.0598753167705848,0.100367665075238,0.551183678466796
3515,5,564814,0.0712203019974735,0.100308662228663,0.478165773460832
3516,5,564841,0.0563766672904213,0.100373404784442,0.574697724918824
3517,5,564865,0.0683972793528786,0.100393462739235,0.496133332328994
3518,5,564880,0.102868198681456,0.100230833431871,0.305446866211778
3519,5,564894,0.0812817126500249,0.100220562282878,0.417895892022638
3520,5,564898,0.0784966812006846,0.10019842280846,0.433910303908112
3521,5,564904,0.118585129609245,0.100115134197402,0.237017017464321
3522,5,564935,0.0740105233376749,0.100208093964114,0.460659926159506
3523,5,564937,0.0740105233376749,0.100208093964114,0.460659926159506
3524,5,564938,0.0740105233376749,0.100208093964114,0.460659926159506
3525,5,564945,0.0571875882684427,0.10021404765845,0.568596996795761
3526,5,564949,0.0571875882684427,0.10021404765845,0.568596996795761
3527,5,564968,0.0254890829783703,0.059081832059403,0.666426376219328
3528,5,565000,0.0131805560825452,0.054204150387773,0.808018763073155
3529,5,565007,0.00694875611009727,0.054171589598553,0.898005922491876
3530,5,565013,0.0197959785349165,0.0545684796176647,0.716991473506634
3531,5,565036,0.0348523656329511,0.0518525994785522,0.501932298055904
3532,5,565093,0.0238546765624186,0.0503103031741205,0.635685438297097
3533,5,565120,0.0199555065376802,0.0504580775887963,0.692722515625686
3534,5,565122,0.0242828020682791,0.0505297020192621,0.631123441129701
3535,5,565125,0.0242828020682791,0.0505297020192621,0.631123441129701
3536,5,565208,0.0266867727079217,0.0505165719879176,0.597638632173207
3537,5,565243,0.0279017077916963,0.0503711458605606,0.579982637855292
3538,5,565254,0.024686677550545,0.0505744632196299,0.625764112549161
3539,5,565289,0.0429066351295795,0.0845171507300387,0.612003381134244
3540,5,565293,0.0306804644137874,0.0512216141657655,0.549573769327182
3541,5,565315,0.0267983090436209,0.051152566670455,0.600683933876332
3542,5,565361,0.0489432261097392,0.0525429142762902,0.352236508967669
3543,5,565365,0.0489432261097392,0.0525429142762902,0.352236508967669
3544,5,565371,0.0393369155223838,0.0532146954249741,0.460269824024072
3545,5,565372,0.0382191615729671,0.0533675066775494,0.474371966328232
3546,5,565388,0.0271976124086752,0.0529279127251005,0.607670385208631
3547,5,565423,0.0523780579930794,0.0515830620954293,0.310604948835878
3548,5,565436,0.0428289529284901,0.0517349436347597,0.408312805259445
3549,5,565441,0.0427958455788553,0.05142734789096,0.405880538115505
3550,5,565448,0.0380770774682732,0.0512244091049966,0.457771178162919
3551,5,565475,0.0350093342525315,0.0512897439818973,0.495320190290923
3552,5,565507,0.0648493887440054,0.0509829728118845,0.20421707064824
3553,5,565512,0.0633226573350121,0.051064700234747,0.21578145617164
3554,5,565539,0.0620037358816693,0.0516903283887346,0.231129159737831
3555,5,565639,0.0217892340013669,0.0502580156266701,0.664881928493924
3556,5,565651,0.02747143658989,0.0501854523357711,0.584450963600707
3557,5,565675,0.0276940412085465,0.0501732296367473,0.581319220308773
3558,5,565711,0.0181356780332032,0.0521290016895855,0.728122669870584
3559,5,565722,0.0612136866338959,0.10013799567419,0.541398865608519
3560,5,565729,0.0567063193066932,0.10015810441012,0.571639288180992
3561,5,565731,0.0551652215954928,0.10012907482928,0.58202257376453
3562,5,565737,0.0478970715988449,0.100171135043622,0.632837695649738
3563,5,565800,0.0633916600142457,0.0906096963901999,0.484630203971828
3564,5,565808,0.0355785840388121,0.0788101618185671,0.651944886114179
3565,5,565834,0.030724521815938,0.0512232241902308,0.549013527068519
3566,5,565880,0.046537322768327,0.0575753189701473,0.419470351803062
3567,5,565885,0.0604574299066795,0.0588840655116501,0.305255496265349
3568,5,566202,0.122550129377382,0.100339748765547,0.222767926501184
3569,5,566255,0.00625007596229166,0.0835501392571753,0.940411210751521
3570,5,566370,0.0333143089282104,0.0772700141180596,0.666628657030528
3571,5,566373,0.0396483370063576,0.100197087338221,0.692562824008977
3572,5,566376,0.0191187592489186,0.100233037604727,0.848836529742659
3573,5,566378,0.016019484637833,0.101125234983774,0.874222478396084
3574,5,566382,0.012509810094941,0.100201356860647,0.900715970136095
3575,5,566388,0.0252583648076721,0.100181964009196,0.801091276695465
3576,5,566400,-0.00577708907820251,0.0638448896791513,0.927952086078724
3577,5,566427,-0.00185223113865696,0.0579283252145025,0.974510431115451
3578,5,566434,-0.00185223113865696,0.0579283252145025,0.974510431115451
3579,5,566463,-0.0181402249895963,0.0619170186525016,0.769712340071378
3580,5,566466,-0.019477398397765,0.0619753790640203,0.753496784810276
3581,5,566472,-0.0135289107291865,0.0620119220202174,0.827425616292327
3582,5,566501,2.51372134799643e-05,0.0558383359645746,0.999641063900405
3583,5,566502,-0.00895274500467735,0.0555140116640303,0.871973003807769
3584,5,566512,-0.0118753119393771,0.0550823888019845,0.829430453155618
3585,5,566542,0.0213837847554032,0.0510107791617466,0.675323999915637
3586,5,566565,0.0366668604775766,0.0506951051916851,0.469985585137667
3587,5,566568,0.0366668604775766,0.0506951051916851,0.469985585137667
3588,5,566580,0.0364318037823159,0.050624619011253,0.472219167877301
3589,5,566740,0.0747120190702306,0.10018137195693,0.456304135394999
3590,5,566755,0.013775277632996,0.0776138878621011,0.859229479422928
3591,6,12139,0.158211594335435,0.238536083368061,0.507596530728877
3592,6,14922,0.139997317665059,0.217379844793199,0.519979640799206
3593,6,14925,0.0455913653748672,0.206840244941469,0.825672853952942
3594,6,14958,0.156145077606478,0.107621800408055,0.147704511178502
3595,6,14985,-0.0260922683379601,0.104078277548472,0.802193072877664
3596,6,14991,0.00334248238376667,0.102718119767993,0.974059538492766
3597,6,15003,-0.0265444147230625,0.102324248614634,0.795466505427875
3598,6,16905,0.0436450983617415,0.0502511421596612,0.385689201843028
3599,6,18881,0.0725019347698819,0.0505955162469604,0.152750991473854
3600,6,19636,0.0763818626489197,0.0517789259007909,0.141062626181417
3601,6,19887,0.0593302442612484,0.0530616419177956,0.26426836608457
3602,6,20485,0.242311337066342,0.546475328483245,0.657742544279491
3603,6,22804,0.0624165634117968,0.0501217296613259,0.213847680968995
3604,6,23172,0.0616445914351422,0.0506982219999012,0.224830819673582
3605,6,23564,0.0626163520735383,0.0501879039560893,0.212990558810756
3606,6,26594,0.0370249131297605,0.0502789490744041,0.46198249336427
3607,6,27541,0.057220705746081,0.0623501025971197,0.359385607320047
3608,6,27549,-0.0473434787745228,0.0668382703973143,0.479208495077753
3609,6,27551,0.0699271079104777,0.0779830105113671,0.370491892686738
3610,6,27553,-0.0719424486326101,0.123499624116082,0.560580478224754
3611,6,27767,0.0680718525176236,0.0503822282108839,0.177526025675409
3612,6,28811,0.0577860856655155,0.0502067075486897,0.250526290183124
3613,6,28916,0.0550632973610908,0.0501461362580783,0.272928167928791
3614,6,29838,0.0682190074932991,0.0528207343531994,0.197368619009058
3615,6,30082,0.0308354662245889,0.175732581468081,0.860812423701786
3616,6,30085,-0.0695721954315164,0.0715139355113338,0.331294959315998
3617,6,30088,0.0450749721063206,0.0947368956491628,0.634517516538848
3618,6,30322,-0.0498671643207588,0.05002513104889,0.319523903896406
3619,6,30997,0.19202569204582,0.0905580527657943,0.0346633417582392
3620,6,30997,-0.338086671852129,0.315377952557259,0.284450226145923
3621,6,32438,-0.0503887500578773,0.050733440998418,0.321289967680104
3622,6,35840,-0.0462649467745514,0.0506067490460085,0.361233111451099
3623,6,36181,-0.036103232820195,0.0502617183625908,0.473044523446866
3624,6,36236,-0.0399564728776381,0.0503954777376504,0.428392934330154
3625,6,38641,-0.0523244346409366,0.0505083291295738,0.300931549469712
3626,6,39419,-0.037080300141378,0.0507889314456568,0.465821689925996
3627,6,39566,-0.0295724565019364,0.0502356197211613,0.556455750716867
3628,6,39609,-0.0248894872540107,0.0502539369084119,0.620714610339545
3629,6,40630,-0.0507694128703883,0.0500462039989271,0.311062488238456
3630,6,41068,-0.0335864023358238,0.0504375862166316,0.505909752636274
3631,6,41221,-0.0508876722277987,0.0503538979941024,0.31289990042442
3632,6,41296,-0.0504213325684714,0.0501997119587103,0.315866729312212
3633,6,41435,-0.0505928803247969,0.0502263048960647,0.314481324787729
3634,6,41573,-0.0463570605917752,0.0500820033577597,0.355274225542758
3635,6,41626,-0.04690019956303,0.0503003383475937,0.35176543975773
3636,6,42992,-0.0421532049469067,0.0501700706055481,0.40136148873828
3637,6,45282,0.00725124046656614,0.0501176154204133,0.885042573804163
3638,6,45815,-0.0190591270366585,0.0501846253886728,0.704336962150942
3639,6,47290,-0.0143541375657555,0.0502144002119596,0.775155323866483
3640,6,48282,-0.0230149745034304,0.0500868074047941,0.646156761038588
3641,6,48919,-0.0150693556013201,0.0507238646102751,0.76657550783527
3642,6,48921,-0.0232463048246807,0.051158327139593,0.649820783348203
3643,6,50414,0.00855292246179834,0.0505405432745174,0.865713500702715
3644,6,50685,0.00979157971897954,0.0505229529448249,0.846440372605634
3645,6,50825,0.0156957789681443,0.0504462626954083,0.755878921250861
3646,6,51261,0.0164187076159695,0.0523182761165526,0.753840417259851
3647,6,51266,0.0167516933786288,0.0522642799839717,0.748764600049142
3648,6,51270,0.0161506781745637,0.0524964392097025,0.758527950420398
3649,6,51526,0.0224858037010449,0.0505490359378444,0.656714148238511
3650,6,51781,0.0145399729005363,0.0504376048122164,0.773304333923009
3651,6,52550,0.00314052261812645,0.0503715547217527,0.950321671773127
3652,6,53989,0.00689518844572004,0.0501887890640944,0.890804787579562
3653,6,54487,-0.0550422278472811,0.053916667824482,0.308012352664872
3654,6,54932,-0.0106685917551864,0.0511726515584137,0.834972648358661
3655,6,55876,0.0152411744973155,0.0504961454400928,0.762960562748034
3656,6,56091,0.00995386690761355,0.0505851096563448,0.844117136597505
3657,6,57460,-0.0160027496569152,0.050364630481571,0.750871663017222
3658,6,57967,0.00025976540144601,0.100175257983762,0.997932465160413
3659,6,58019,-0.125692365216118,0.155581744912666,0.41970009116517
3660,6,62743,-0.0173780055596831,0.0506439442636906,0.731696768544474
3661,6,62990,-0.0300696670636646,0.0537643210593188,0.576320764964937
3662,6,64449,-0.032341696590427,0.0504238057394894,0.521680763386959
3663,6,65043,-0.0067780006924042,0.0527373994851751,0.897807810627304
3664,6,65125,-0.0267011322654316,0.0514312762978855,0.603973542988231
3665,6,65133,-0.0176529129482233,0.0515055027628401,0.731999279335909
3666,6,65183,-0.0180901533025581,0.0503782296432755,0.719744902205919
3667,6,66460,-0.0301005184816746,0.0505621037986395,0.552012533026875
3668,6,67184,-0.0371870991515467,0.0505402364568576,0.462345938257872
3669,6,71471,-0.0408738034811597,0.0507400358536216,0.421042744706516
3670,6,71997,-0.0521169456737183,0.0509426084724254,0.306983763420086
3671,6,72514,-0.0640435409939082,0.0509157332458552,0.209283215510765
3672,6,73357,-0.030138296920736,0.061916400417261,0.626731992934337
3673,6,73433,-0.046211321634737,0.0508716515125213,0.364291719616799
3674,6,74406,-0.101641064071094,0.0502741883094821,0.0439578296517346
3675,6,74485,-0.179478216031909,0.100842770000688,0.075971722084481
3676,6,74913,-0.109168107929775,0.0500496821516606,0.0298284191904524
3677,6,75397,-0.104835963875326,0.0505262526138446,0.0387215989690714
3678,6,76427,-0.108873212993505,0.0501691119018656,0.0306637885008733
3679,6,76486,0.0560718751591631,0.086184528247449,0.515726303642577
3680,6,76487,0.020208749966112,0.0581625935141229,0.72845831887874
3681,6,76526,-0.0754677483309713,0.0514139381067905,0.14303646777881
3682,6,78316,0.0065596501440765,0.0507490255024286,0.897228170143222
3683,6,78381,0.0112764718160866,0.0507380934025052,0.824248866166071
3684,6,78862,0.0172350327345613,0.0507542067352462,0.734375985742346
3685,6,78907,-0.000296475632782234,0.0506873804448245,0.995336422889869
3686,6,79638,0.0450272510358883,0.0506850160454696,0.374944530811948
3687,6,79955,0.0323704042997293,0.0508042182778934,0.524433781745043
3688,6,80725,0.0124882744085195,0.0505035253647182,0.804838927380336
3689,6,80860,0.00654630094335701,0.0506316915446155,0.897199795858481
3690,6,83761,0.0285064664259642,0.0506243752095405,0.573725870321549
3691,6,87978,0.0595079728041901,0.104572735927691,0.569678530161118
3692,6,88005,0.0287895764156442,0.0520813006779645,0.580762946794572
3693,6,88006,0.0258447216028239,0.0519257576866731,0.618988146111418
3694,6,88009,0.00723299642083397,0.10028474984502,0.942543604305039
3695,6,88009,0.285604375482254,0.212019627675674,0.178823160286383
3696,6,88398,0.0385079602039587,0.0513896161457707,0.454155284663499
3697,6,88475,0.0234175407137545,0.0510294577688025,0.646586683577344
3698,6,90318,0.0448220215100018,0.0504515274501092,0.374921161302111
3699,6,91505,0.0456355134576751,0.0506511871231361,0.368215255656207
3700,6,91959,0.0309046369260311,0.0512165999271474,0.546623119887872
3701,6,92208,0.0227745082016309,0.0506423567082459,0.653193667570072
3702,6,95448,0.108815680953153,0.0510276963077527,0.0336568430489165
3703,6,95468,0.109475866769592,0.051027533754497,0.0326004078485173
3704,6,95926,0.0561211168788761,0.0506962721866123,0.269044778380395
3705,6,97570,0.177121137066854,0.104382596387092,0.0906073692538587
3706,6,98668,0.0205731309042678,0.0679691157799081,0.762309342408407
3707,6,98707,-0.273687719796665,0.244483883067644,0.263708920748002
3708,6,98879,0.0289102904267996,0.0513174388977397,0.573546138472224
3709,6,99153,0.118220414139458,0.117426697226066,0.314740075282228
3710,6,101306,0.0192901328727634,0.0504588106132478,0.702472886325958
3711,6,101424,0.0127552800096011,0.0506145390314098,0.801181367233537
3712,6,101439,0.0256890552045776,0.050858241951436,0.613796109054688
3713,6,101478,0.0173104820115767,0.0508682748165607,0.733832911072401
3714,6,101479,0.0570478708059863,0.0899092374468954,0.526162222752577
3715,6,104558,-0.0106652769823422,0.0923828326370677,0.908156846656469
3716,6,104573,-0.407349698411159,0.234188852322294,0.0828348914720031
3717,6,106653,-0.060031649908677,0.0505181491895136,0.23550681885533
3718,6,107478,-0.0330122395397481,0.0502677384843104,0.511783622470823
3719,6,107527,-0.0183140524743816,0.0502508184703842,0.715738119657799
3720,6,111439,0.0338197032596757,0.0541892676906712,0.532962829591835
3721,6,111476,0.0285283741498533,0.0641921903681338,0.65701038350208
3722,6,111711,-0.0178606740396785,0.050460301318488,0.723583955742559
3723,6,114692,0.00917707618519353,0.0502043718153931,0.855064308467188
3724,6,114714,0.00515194114603489,0.0502059990253259,0.918325974259365
3725,6,115037,0.023753071359637,0.05073406808417,0.639939246622222
3726,6,116654,0.015203469873261,0.0501362145651512,0.761883108033168
3727,6,118753,0.0176911087963728,0.0569566170741111,0.756282923143455
3728,6,119386,-0.000884085762187625,0.0505377261270267,0.986052737535073
3729,6,123079,0.0122021789879648,0.0506405042189339,0.809728409959718
3730,6,146131,0.0116992417838145,0.0508641589831878,0.818217583829081
3731,6,151731,0.0340152125108636,0.0503392863141375,0.499661486251938
3732,6,155985,0.0359529578491785,0.0540323832981031,0.506231453705643
3733,6,157270,0.00231631618101458,0.0502200604912234,0.963238036465788
3734,6,158136,0.0157091316377946,0.0510840727774153,0.758632561989142
3735,6,158910,-0.00599683350135019,0.0501291145275082,0.904846083819925
3736,6,162526,-0.0335461836923391,0.0503421781031008,0.505614126182797
3737,6,163117,-0.0121670142790551,0.0504490232849845,0.80955995308437
3738,6,163321,-0.017869766903073,0.0501502961516034,0.721810620169752
3739,6,163435,-0.0135817270907803,0.0503878474812703,0.787668805188904
3740,6,164820,-0.0266163307756937,0.100171531272942,0.790619570125424
3741,6,166074,0.000373151652041569,0.0505220063799181,0.994111111825537
3742,6,166669,0.0186042727859704,0.0526652109499755,0.724107802584607
3743,6,167198,0.00473765566895071,0.050361609347145,0.925104730164182
3744,6,167434,-0.00733853610530388,0.0527914099132397,0.8895214842084
3745,6,167610,0.0421637828591633,0.0581594517758165,0.468951501809665
3746,6,167690,0.0222996097487257,0.056228734526954,0.691911355252897
3747,6,167705,0.0350577297524529,0.0582148159339955,0.547418857581416
3748,6,167855,0.0782130545171409,0.100095020597268,0.435098025712475
3749,6,167939,0.0125055899193953,0.0518919899387188,0.809700698750343
3750,6,168223,-0.00413399622242056,0.0504937231538926,0.934795309162135
3751,6,168335,-0.0664402160872495,0.111824989377855,0.552795957426199
3752,6,168360,0.0532863799241872,0.064959099539458,0.41259489395025
3753,6,168572,-0.00256182973045277,0.0502700174019604,0.959385114550907
3754,6,173904,0.0122090658970145,0.0507603824280801,0.810064056779601
3755,6,175273,-0.0194122823497262,0.0502734990253254,0.699630419038887
3756,6,178778,0.0144760976792239,0.0503427664226832,0.773859422012603
3757,6,179311,0.0569001185301485,0.0556826713985803,0.307545047805192
3758,6,179345,0.0437205839461035,0.0976035215238415,0.654470819717317
3759,6,180643,0.0336204296304068,0.0502665965599354,0.504033190384936
3760,6,183039,0.0297402160966384,0.0503609590289835,0.555205814649559
3761,6,183936,0.0341962152579851,0.0503389389126379,0.497380717098905
3762,6,184860,0.0593237123517988,0.0502123996834289,0.238217177517106
3763,6,187264,0.0799255140119612,0.0501518093273087,0.111904567537401
3764,6,187666,0.0887503004219002,0.0519181722020663,0.0882508111180644
3765,6,188423,0.0627683591921509,0.0507804390490397,0.217253079540888
3766,6,188938,0.0646550767545946,0.0504593424967333,0.200918788841657
3767,6,189863,0.0585949024827772,0.0502808032282748,0.244662836615753
3768,6,191665,0.0908759550435102,0.0522915762516722,0.0831058117750241
3769,6,191802,0.134698983917309,0.100203298870216,0.179728536825177
3770,6,191937,0.0885299525435614,0.0548123664161007,0.107172569675176
3771,6,192593,0.0799135169994739,0.0506057625394042,0.115199882310249
3772,6,193272,0.0859233006850466,0.0500673363094685,0.087011042784935
3773,6,193671,0.0747446270229865,0.0503582600455571,0.138632969011845
3774,6,199005,-0.0198235809815999,0.0504329072964188,0.694506250658514
3775,6,199448,-0.0158347180182015,0.051500336432394,0.758668308862153
3776,6,201624,0.00635502641823593,0.0510543757542799,0.901009532952984
3777,6,201882,-0.0400020952695544,0.050449295719186,0.428358880387401
3778,6,203342,0.00541614176400795,0.0506377548727807,0.914882609335202
3779,6,204006,0.00786059298898044,0.0501615172935954,0.875566422188004
3780,6,204440,-0.0121936718453215,0.0502025529590583,0.808232087957709
3781,6,204681,0.00623824127826159,0.0501006843160724,0.900979115749402
3782,6,205945,0.12222833037416,0.135694026032623,0.368327786586366
3783,6,208815,7.8217368328793e-05,0.0501569460461551,0.998756618429854
3784,6,208850,-0.0127105193189277,0.0502962761379768,0.800637147368774
3785,6,210067,0.014651449801648,0.0580941713834511,0.801031928408201
3786,6,211447,-0.0100181210339225,0.0500926541039616,0.841602140073166
3787,6,212247,0.00257977311799038,0.0501567582751051,0.959008619252369
3788,6,214251,-0.0105169892160028,0.0503755194224248,0.834746780926001
3789,6,216365,-0.0100252012062543,0.0504238651618708,0.84251912310896
3790,6,221588,-0.0151687572772309,0.0502026316196878,0.762715173199886
3791,6,223266,-0.0326585635661468,0.0509200205066749,0.521698650585288
3792,6,223299,-0.0342643596507971,0.0502677545991313,0.495915490764552
3793,6,225352,-0.0741435961982987,0.0500395109112978,0.139311940709135
3794,6,226182,-0.0290487055655499,0.0504818105553089,0.565367703970647
3795,6,226781,-0.0328777827129134,0.0509457176978162,0.519120087921638
3796,6,226929,-0.0484067124357065,0.0506369578382824,0.339748580874663
3797,6,227351,0.0377110240352734,0.066965450830826,0.573696045504223
3798,6,227352,-0.0550408375388581,0.0523700730086435,0.293978497305531
3799,6,227356,-0.0769256531726021,0.0510791752975415,0.132959376838839
3800,6,229335,-0.0467305094456624,0.0510374384583934,0.360495291158654
3801,6,229567,-0.0369981397125773,0.0501245953565737,0.460929843900301
3802,6,231725,-0.0826988564194391,0.0501923993078036,0.100316961848681
3803,6,232479,-0.0764365742203117,0.0509609311166116,0.13453273575405
3804,6,233698,-0.0541262866086996,0.0508015916514917,0.287402936330456
3805,6,234833,-0.0375400306299357,0.0500619275585974,0.453831355021693
3806,6,236114,-0.0401435305179656,0.0503477166147935,0.425797851975071
3807,6,240423,-0.0838203603726327,0.0500618781669455,0.0949504598262351
3808,6,240985,-0.0661115893630195,0.0501752040445725,0.188487149576713
3809,6,242390,-0.0565747726808146,0.0505115780533809,0.263459997307357
3810,6,244245,-0.0745010931201034,0.0514601484353027,0.148576345354413
3811,6,244301,-0.0726600558827597,0.0503980669361593,0.150267060394321
3812,6,244932,-0.0444774922139175,0.050116861026849,0.375427149842545
3813,6,245484,-0.0642750704297198,0.0509733253496873,0.208157798083617
3814,6,245505,-0.0620944413185777,0.0508067627387015,0.222459241517717
3815,6,245506,-0.0620944413185777,0.0508067627387015,0.222459241517717
3816,6,245578,-0.0578391061332397,0.0503837407926012,0.251757632521307
3817,6,245636,-0.0713645222165674,0.0505044744198163,0.158526946689482
3818,6,245962,-0.183638191442715,0.106256418429758,0.0848169834513452
3819,6,245962,0.216746775316008,0.172538207705744,0.209865214662943
3820,6,245963,-0.0183944197100683,0.130571187606395,0.888047815047002
3821,6,246705,-0.0603819194897995,0.0500538780664764,0.228494862637448
3822,6,248124,-0.0444945688558317,0.0524677213424024,0.396992014134704
3823,6,251165,-0.070910052057419,0.0499767949707991,0.156822290749198
3824,6,252271,-0.0409910673888118,0.0503666281115458,0.416277394908567
3825,6,253364,-0.0236756266867388,0.107423158760619,0.825690226110179
3826,6,253516,-0.0566857197138344,0.0548624952361735,0.302202392888762
3827,6,253758,-0.0566579184651093,0.0500109486810467,0.258020820197018
3828,6,255018,-0.0527177912250201,0.0502956246238398,0.295282655328226
3829,6,255233,-0.0348604199769463,0.0504798577926427,0.490282842833542
3830,6,256493,-0.0429922924899095,0.0501039319152543,0.391440312985879
3831,6,256723,-0.0422533481489809,0.0516646960347492,0.414001415926273
3832,6,259953,-0.0720125090212503,0.050154585105204,0.151941634494197
3833,6,260068,-0.0822899341870986,0.050269971525639,0.102529962447353
3834,6,260462,-0.066379520520158,0.0504128881831415,0.188787608372909
3835,6,261534,-0.0754259454391017,0.0513252710745511,0.142569608800929
