SNP,Chr,Pos,Effect,SE,PMC1_GTR2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
1353,4,112969,0.00687442997468168,0.0512651220168916,0.893403356192075
1354,4,114992,0.0250157856212561,0.0516951434356324,0.62874995672757
1355,4,115453,0.0122727144577156,0.0515009873342028,0.811786251326339
1356,4,115541,0.0104906225175727,0.0514118329175955,0.838431435719391
1357,4,116018,1.23651487723975e-05,0.0523844290967104,0.999811795668408
1358,4,116782,-0.00289004891843581,0.0512678346463354,0.955077688880791
1359,4,117170,-0.00797290905137837,0.0517698951139223,0.877692485139099
1360,4,117432,-0.00558685672083548,0.0522006615791761,0.914828716361468
1361,4,121939,0.011816304830133,0.0522943790944836,0.821365281186716
1362,4,121955,0.0121351576821357,0.0520618839625795,0.815825825381242
1363,4,122050,0.0050120188626569,0.0515568282049162,0.922612031374981
1364,4,122309,0.00967649455963748,0.0517042605232365,0.85164990511024
1365,4,122365,0.00533805643171326,0.0515567354961817,0.917595170784737
1366,4,122560,-0.0069802271508228,0.052041849637813,0.893378434809025
1367,4,122596,-0.0002825235498779,0.0515750145943597,0.995632372370425
1368,4,122617,-0.00317570992863603,0.0518000530288911,0.951149349002227
1369,4,123193,0.00168083669551777,0.0510624605705207,0.973759166589555
1370,4,123439,-0.00410733335042113,0.0515624691945037,0.936554862743307
1371,4,123976,0.000379220236579214,0.0513538499911787,0.994112281652131
1372,4,126981,0.00761623380641074,0.0512096429263244,0.881854330951676
1373,4,127308,0.00471034612873389,0.0513828961796526,0.927011056658135
1374,4,127323,0.0068265392946617,0.0512062859419469,0.894020643569668
1375,4,132281,-0.00173320935585963,0.0519133781936238,0.973385193242772
1376,4,132892,-0.000127048148880649,0.052138087856494,0.9980571230361
1377,4,132952,-0.0173065366958333,0.0521545186304799,0.740213071653446
1378,4,135298,0.0185418518490612,0.0515097975018055,0.719086721351635
1379,4,135409,0.00726054967529277,0.0531924081146124,0.891507016102241
1380,4,135456,0.171030247975161,0.0816980645460066,0.037022769747465
1381,4,135462,0.0311153976888168,0.0575830838214288,0.589291906658859
1382,4,135873,-0.00751841842715306,0.0518372590095809,0.884762944236801
1383,4,136069,0.00609159932022396,0.0514084746916557,0.90574359353513
1384,4,136920,0.00765232657753323,0.0513415427407074,0.881601295060801
1385,4,137351,0.0130478535769171,0.0511845140152196,0.798934887456305
1386,4,137511,0.00494023147017486,0.0516923008717257,0.923916348783509
1387,4,141606,0.0100746993445491,0.0516474289130874,0.845452867180681
1388,4,142711,0.0204381407967454,0.0511377623108724,0.68964258242825
1389,4,143484,0.0110162698546072,0.0519791571194513,0.832279051163779
1390,4,145738,0.00363711616806295,0.0515076721706994,0.943745674294076
1391,4,147035,0.0151500453350467,0.0511429746969286,0.767229205952946
1392,4,147814,0.0233602098160854,0.0511142993870311,0.647938447223321
1393,4,148075,0.00925727528795239,0.0510917465150339,0.85632301849091
1394,4,149162,-0.0707898808184435,0.132426184564675,0.5932899420633
1395,4,149204,0.0351527634384115,0.0557661990244439,0.528867132201498
1396,4,149457,0.0504236236059831,0.0510418623146503,0.323884333331474
1397,4,149464,0.0431236392432885,0.0510453832196826,0.398789253571111
1398,4,149678,0.0393162295786235,0.051023287015947,0.441486370214953
1399,4,154434,0.0155946219028313,0.0509613803349967,0.759778469807097
1400,4,156313,0.0156455320829468,0.0514983975018165,0.761454541067329
1401,4,156362,0.0250691555948837,0.0510657540088666,0.623788691527505
1402,4,156963,0.0302111918304089,0.0508360389737237,0.552700917416892
1403,4,157969,0.0403785292268617,0.0581995977590413,0.488267719428941
1404,4,158123,-0.0127545580838211,0.0510786720008746,0.802961366832176
1405,4,158426,-0.0113910626069871,0.0512039857260262,0.824081062435797
1406,4,158963,0.0268835030591206,0.0518784345872134,0.604642052669544
1407,4,160842,0.0270909636181649,0.0526447059515522,0.607154628704174
1408,4,161760,0.0300408358818868,0.0511434647341724,0.557321576197689
1409,4,163032,0.0258017681054051,0.0510671514941771,0.613697324429229
1410,4,163327,0.0315125522156099,0.0519712053645698,0.544674489490485
1411,4,164943,0.0138308318168514,0.0575917366631429,0.810351000481456
1412,4,165032,0.0348458949522014,0.0514891828516261,0.499000527945717
1413,4,165290,0.0348945078395151,0.0509512057330363,0.493880891613218
1414,4,165509,0.0205572366021369,0.051387119376872,0.689364246593712
1415,4,167204,0.020385408621629,0.0511683515072236,0.690577117750143
1416,4,167436,0.0143511580070231,0.0512881922499533,0.779784041674385
1417,4,167687,0.0079070854802708,0.0511520730862041,0.877240810839922
1418,4,168238,-3.33845745978945e-05,0.0513143952208868,0.999481272719089
1419,4,168256,0.00871695491173891,0.0511663488030182,0.8648206975784
1420,4,171883,0.0471244881631429,0.0510073826410848,0.356182049507075
1421,4,172408,0.0453481344101686,0.0509912939842573,0.374430901072948
1422,4,173416,0.0936901561386697,0.0507405982982975,0.0656632994935258
1423,4,173461,0.0844264423370961,0.0511259244433943,0.09955781745771
1424,4,174097,0.170315930423559,0.101231622201504,0.0933681998257719
1425,4,174131,0.216406177819435,0.103063081391656,0.0364606990048155
1426,4,174272,0.0889710472918687,0.0520684968242556,0.0883798065612848
1427,4,174546,0.0670243957439746,0.0509414250085695,0.189123573235898
1428,4,174974,0.0583032688533405,0.051911576550764,0.262147023303407
1429,4,175467,0.0556952185189952,0.0513873477642016,0.279179291842638
1430,4,177157,0.081963156035714,0.0510214140403565,0.109070022680385
1431,4,177207,0.0652300059326354,0.0510934258133364,0.202554103065162
1432,4,177280,0.0662444760640519,0.0510276644456209,0.195063715761423
1433,4,177330,0.0624763028548582,0.0511929680116176,0.223124902225138
1434,4,177633,0.0954258819223922,0.0508679597549592,0.061486811440711
1435,4,177756,0.0833632639476975,0.0509279772097494,0.102545560808903
1436,4,178032,0.0968877509515569,0.0509706475035867,0.0581354383509975
1437,4,178058,0.0925051222423676,0.051057034337049,0.0708668034336834
1438,4,178267,0.0867730075311899,0.05179275191224,0.0947434513959803
1439,4,178339,0.0885898989386368,0.0509621885013536,0.0830218707965218
1440,4,178489,0.086200852761468,0.0511720604653877,0.0929632368485069
1441,4,178698,0.0954001537523871,0.051283038355036,0.0636791965581033
1442,4,178705,0.0840575899441059,0.0511189893664453,0.100993826120706
1443,4,178974,0.0890410985923319,0.0509007448050268,0.0811067771337044
1444,4,179020,0.0877845410805289,0.0509069274227523,0.0855088093462674
1445,4,179134,0.0963682306600456,0.0509566104556591,0.0594185637202121
1446,4,179240,0.098592193579633,0.0509700148830382,0.0538729786751965
1447,4,179480,0.0993015985753968,0.0510637846618141,0.0526100620477927
1448,4,179651,0.0869311770441047,0.0515462722061496,0.0925890687912506
1449,4,179674,0.0921264063048339,0.0515071702765455,0.0745345340729769
1450,4,179696,0.0851519636145842,0.0517062869987288,0.100480903471705
1451,4,179726,0.0926475952753749,0.0514471187224085,0.0725828374962753
1452,4,179806,0.0851396864573971,0.0514107409828339,0.0985966404561561
1453,4,179890,0.0834698910624673,0.0510591916037539,0.102989261089596
1454,4,180004,0.101272565716175,0.0510111175788975,0.0478841629480196
1455,4,180086,0.0838833211890436,0.0508134597785367,0.0996669184840415
1456,4,180121,0.0781720648381101,0.0511248555689467,0.127149534583549
1457,4,182380,0.0882751688357595,0.0514427985038439,0.0870418100847837
1458,4,186093,0.108937168627327,0.0524096138104264,0.0383785727364486
1459,4,188017,0.0375834071920651,0.0567029454370692,0.50788334843574
1460,4,191790,0.0990425580482574,0.0521365239872605,0.0582903143098846
1461,4,192266,0.0938811375038709,0.0508211261209718,0.0655423442085088
1462,4,192593,0.0777742987767235,0.053127710803142,0.144107880594241
1463,4,192793,0.0834784406183814,0.0525458628181321,0.113028399607039
1464,4,193794,0.0777691907143085,0.0509176453512956,0.127568892464428
1465,4,193943,0.0851905801192211,0.0507830230226057,0.0943219730068764
1466,4,195122,0.0721693396948737,0.0511079593529639,0.158802647596909
1467,4,195463,0.0807133075812123,0.0511775701484165,0.115662994746354
1468,4,195795,0.0736584092741943,0.0509617946580887,0.149242457444268
1469,4,196790,0.0979179125797607,0.0506856248966563,0.0541759025887895
1470,4,198420,0.0574958277233425,0.0514482743889026,0.264520832077587
1471,4,199642,-0.0194441504320835,0.0509930778347908,0.703202926196329
1472,4,203027,0.088227840273732,0.0514842936363297,0.087464563072163
1473,4,204037,0.0789543076847977,0.0508653931169809,0.121505522057137
1474,4,205977,0.0633740789475602,0.0508479376890428,0.213464171711312
1475,4,210685,0.182597077300349,0.111416749515044,0.102132166406505
1476,4,210795,0.080349910674918,0.0625189601847739,0.199561951315233
1477,4,210797,0.0868640890702779,0.0630526843924782,0.169186303597751
1478,4,210813,0.0825586528149505,0.0602123697266454,0.171207190459831
1479,4,210833,0.0899043755096023,0.0615414836881514,0.144939421105441
1480,4,211091,0.0682903393050559,0.0511933268653282,0.183073817106196
1481,4,211612,0.0506087183524407,0.0508932858404854,0.320705154349273
1482,4,212428,0.0387474212415796,0.0618751983475112,0.531576057706115
1483,4,212488,0.250731743949716,0.251563070774764,0.319595122883103
1484,4,213169,0.0809204776216741,0.0509220361386424,0.112931823749031
1485,4,213950,0.0805923089955376,0.0507804536887167,0.113391315798655
1486,4,217566,0.0728575137546299,0.0513906123726369,0.157154532839585
1487,4,218148,0.167394117819969,0.103570473505519,0.106937041799413
1488,4,218294,0.0440414815200183,0.0612973052609186,0.472930691658382
1489,4,219124,0.0604180690866379,0.0513117203431473,0.239800772566738
1490,4,220385,0.0256768148375919,0.104487564384118,0.806026018381984
1491,4,220692,0.082661525730247,0.0507488442169362,0.104239882331439
1492,4,221261,0.0800483082483641,0.0514720896019373,0.120799528486008
1493,4,221845,0.0885875288850834,0.0530797286765716,0.0960134631369779
1494,4,222510,0.0727724719264525,0.051002467698397,0.154509274647164
1495,4,223039,0.0498879275274405,0.0513619759233453,0.332063581448793
1496,4,223328,0.0618764632744099,0.0512460812613632,0.228071923671609
1497,4,223356,0.0597042284852559,0.0511068373624242,0.243504843498928
1498,4,224819,0.0378874543528929,0.0517589495368093,0.464655401685413
1499,4,224966,0.0582476507416507,0.0507556793956905,0.251907370092658
1500,4,226825,-0.120402287592472,0.271207234759818,0.657351182747256
1501,4,226863,0.0976759367055977,0.0617350749891786,0.114504237852198
1502,4,228580,0.0278291120921374,0.0509832762782547,0.585515299400466
1503,4,232107,0.0209810658416269,0.0521364688191532,0.687614182010806
1504,4,232302,0.0426698347980405,0.0724458322610643,0.556245029647771
1505,4,232306,0.0305859312455468,0.102512561823785,0.765601851586396
1506,4,234153,0.0580314430200364,0.0512423428958371,0.258197121722079
1507,4,234536,0.0594355380313883,0.0512279022747937,0.246744108838239
1508,4,238194,0.058426700177117,0.0507927629213601,0.250800725690771
1509,4,242179,0.041657327644159,0.0518895087023164,0.42262573270068
1510,4,243657,0.0301622726966123,0.0510834995146862,0.55526653646845
1511,4,248600,0.0357297631764455,0.0511408423897577,0.485228198567159
1512,4,248779,0.0348864571415836,0.0514492305165505,0.49816811762094
1513,4,249022,0.0479208679844281,0.0513325524504139,0.351180566560255
1514,4,249864,0.0304106020389055,0.0510798360111379,0.551988115293434
1515,4,250515,0.0481341234971677,0.0512656183972804,0.348415721338959
1516,4,251239,0.0166494628756718,0.0527598297323656,0.752514770077452
1517,4,251719,0.0319358289808044,0.0509313369795049,0.531040362516324
1518,4,256612,0.190475542377321,0.0849685772803776,0.0256003899644945
1519,4,256620,0.0590603895291707,0.116739902549936,0.613232571894126
1520,4,256620,0.0944832064218133,0.107910161397735,0.381857674232942
1521,4,256985,0.0341562724889499,0.0513897410266612,0.506707322070484
1522,4,257828,0.0481776829755777,0.0508577356286588,0.344132448694226
1523,4,259994,0.016113691561836,0.0517316698096371,0.755615050628496
1524,4,263044,0.00906193178527442,0.0511515304439536,0.859485445378524
1525,4,264432,0.0183928000668598,0.0521875738620015,0.724721341505849
1526,4,265022,0.0183183714715489,0.0521664843258911,0.725683714845433
1527,4,267372,0.0386573602839509,0.0518166037163772,0.45613858986048
1528,4,267844,0.0239990466581613,0.0516235301033723,0.642299856431354
1529,4,268855,0.0396388904873161,0.0518005140085926,0.444650686065478
1530,4,270158,0.0503638189260358,0.0562670339861751,0.371351179172316
1531,4,270194,-0.0888424144805295,0.102577384885696,0.387022842905444
1532,4,271035,0.0212069385431203,0.0533140691382992,0.691037386704731
1533,4,271787,-0.0114730200932855,0.0514977733907631,0.823830356117945
1534,4,274059,-0.0488329005351328,0.0516275868049769,0.344862727863975
1535,4,274409,-0.0236293782658511,0.0513941112368658,0.645965642861323
1536,4,274840,0.000184281896928873,0.0519905741832547,0.99717388626203
1537,4,274870,0.000955390961502989,0.0524180686999203,0.985468565539882
1538,4,274922,-0.00122729942338051,0.0522473431446136,0.981272545274256
1539,4,274930,-0.00510671128670925,0.0522375787197385,0.922178877118772
1540,4,275038,0.0170955236112772,0.0535716564367937,0.749827997131904
1541,4,275108,0.0170036297314818,0.0555307445210618,0.759631298895968
1542,4,275111,0.0127777026374886,0.0553294735549094,0.817496412974527
1543,4,275180,-0.00760230679572482,0.0512783469815031,0.882225632325141
1544,4,275191,-0.00848230058326871,0.0513333611132467,0.86885003773846
1545,4,275289,-0.0110551836483989,0.0514061296617715,0.829848045575541
1546,4,275562,-0.00900258287651279,0.0514072640524595,0.861083564460428
1547,4,275637,-0.00736686631211358,0.0515960511616354,0.886545668090237
1548,4,275645,-0.00736686631211358,0.0515960511616354,0.886545668090237
1549,4,275715,-0.0139355301366776,0.0516252183917201,0.787366850044771
1550,4,275721,-0.00418062816627196,0.0514486945846317,0.935282669169245
1551,4,275859,-0.0189136272089138,0.0513860191542455,0.713042009115265
1552,4,275865,-0.0190263006411828,0.0514392086850708,0.711694200586166
1553,4,275877,-0.0190263006411828,0.0514392086850708,0.711694200586166
1554,4,276015,-0.0118961648689579,0.0513515966859236,0.816935514467977
1555,4,276066,-0.00511000830808828,0.0515568009555742,0.92110390011442
1556,4,276194,-0.00345287111144876,0.0517064989691986,0.946796019203124
1557,4,276201,-0.0116817905635201,0.0516268024224659,0.82111947014943
1558,4,276375,-0.0173548111145319,0.0514408831403969,0.736035576288782
1559,4,276645,-0.0195022420143108,0.0514536099857718,0.704896636161482
1560,4,276806,-0.0043334968135782,0.0521962451694835,0.933880188544177
1561,4,276820,-0.00587805116632351,0.052165595918547,0.910347824663473
1562,4,276934,-0.0154070100267335,0.0512381814338512,0.763824920000456
1563,4,277129,-0.0102448596905937,0.0513686637244924,0.842035027010121
1564,4,277137,-0.00914502342950885,0.0514617771501691,0.859056459164696
1565,4,277249,-0.00315850497128334,0.0515747428056359,0.95120168661642
1566,4,277276,-0.00748849848048516,0.0513153108993797,0.884059095846817
1567,4,277639,-0.018602015816227,0.051399962274742,0.717637930982826
1568,4,277649,-0.0260268239354997,0.051206393681433,0.61157942456784
1569,4,277971,-0.025139157448868,0.0513541297071923,0.624773739266238
1570,4,278164,-0.0201592335876333,0.0515080762321441,0.695752471209076
1571,4,278914,-0.0103902315171766,0.051540815284089,0.840351582084927
1572,4,278971,-0.0241138657653703,0.0516154282446776,0.640656984315411
1573,4,279037,-0.0436139491798683,0.0513967808725888,0.396693679387379
1574,4,280703,-0.0102429224836068,0.0513546641978002,0.842022017220068
1575,4,280859,-0.0126831445212087,0.0516173525418937,0.806045857459831
1576,4,280934,-0.0142675228391506,0.0515694259532918,0.782198265404577
1577,4,282594,-0.010580815883974,0.0511092675285518,0.836110927194453
1578,4,282713,0.00871249449627334,0.0512930139584302,0.865219639192255
1579,4,283570,-0.00774678357836636,0.0510426790911517,0.879454486703259
1580,4,283830,-0.0092615473787982,0.0514679318939851,0.857296706180191
1581,4,285234,-0.0267762076497356,0.0515257410204242,0.603621655576816
1582,4,285372,0.0137253922468012,0.111760997505865,0.902327273489383
1583,4,285568,-0.0188733510481459,0.0509739391662456,0.711414624482016
1584,4,287068,0.0157289898223472,0.0508817835443715,0.757406447559387
1585,4,289558,-0.00917502335282239,0.0529278206073765,0.862475895571623
1586,4,289573,0.00223910012504658,0.0533789491589363,0.966564465159265
1587,4,289631,-0.00927637340812909,0.0522147410492087,0.859093367214134
1588,4,289647,-0.0059369138140824,0.0517184662426384,0.908674526388205
1589,4,290003,-0.0245202535548928,0.0512354856000153,0.632534078670659
1590,4,290096,-0.00934357824218551,0.0511270004670543,0.855097269202291
1591,4,291044,0.0126126413621552,0.0511888994720279,0.805520409766049
1592,4,291531,-0.000490357417221143,0.0512750207229331,0.992375124555668
1593,4,292625,0.00107072068165948,0.0521380571516271,0.983627189943539
1594,4,292985,0.0164949973644853,0.0514541047763128,0.748720733721662
1595,4,293190,-0.00923401248866412,0.0511514432614869,0.856845585075337
1596,4,293625,0.00363554198763261,0.0510852468265104,0.943305797014552
1597,4,294073,-0.00427999547090602,0.0509218293390245,0.933064077263215
1598,4,294288,-0.00170850517726223,0.0513393768971431,0.97347118742907
1599,4,294760,0.00761171304213773,0.0516022126400918,0.882815679894695
1600,4,297290,0.00903024275839387,0.0513866197572758,0.860605726318829
1601,4,297499,0.00460199100514375,0.0520216252558612,0.929558825324503
1602,4,297638,0.0094677716169394,0.0517831017703893,0.855032322277841
1603,4,297848,0.0133864685785822,0.0510127188515403,0.793155096884306
1604,4,298091,0.00364953334944446,0.051274659434551,0.943297861987767
1605,4,299599,0.00668534848184427,0.0517586096804105,0.897301452250367
1606,4,300038,0.0774111193527274,0.110968557026231,0.485889667204848
1607,4,300148,-0.0138368601829076,0.0515414335994774,0.788501378288726
1608,4,302333,-0.0168525329799349,0.0859962484992594,0.844747790312447
1609,4,302334,-0.00132617350511455,0.0829477991832426,0.987252958106233
1610,4,302346,-0.121055330099605,0.106534864568668,0.256602778513023
1611,4,302347,0.0728091780341034,0.111700425115048,0.514937953742376
1612,4,302611,0.0250735242636846,0.0510281089065339,0.623472328142895
1613,4,303009,0.0955763751460661,0.0658221792892791,0.147378949441019
1614,4,303011,0.0198865566136953,0.0515591520821698,0.699948443563016
1615,4,304549,0.0167426392948304,0.0511415679651295,0.743575839160479
1616,4,307387,0.0197105908297311,0.0519220029395717,0.704456356618495
1617,4,308154,0.0338606408640861,0.051365922325254,0.51019432595881
1618,4,311231,-0.0325876522274979,0.0508110927398976,0.521712036898965
1619,4,311787,-0.011311109942941,0.0510674878678923,0.824836370711482
1620,4,312488,-0.0127879698750443,0.0517136916097613,0.804832180164075
1621,4,312611,-0.0274239639403716,0.0511757511539735,0.592380288213461
1622,4,314015,-0.032650955249316,0.0510986578745699,0.523251159389691
1623,4,314192,0.0127163399392072,0.0575831771153914,0.825349138085899
1624,4,315072,-0.0558429044104362,0.056660315863018,0.325017496124203
1625,4,320017,-0.0169164739338398,0.0517115937537363,0.743762579535703
1626,4,320510,-0.0163841731810866,0.0512504138913621,0.749393519118998
1627,4,328073,-0.0187221882614571,0.051179525047372,0.714722969447714
1628,4,331098,0.0218862581990911,0.053293945560179,0.681563229142579
1629,4,336922,-0.0431274291066206,0.0510088941258341,0.398410915066546
1630,4,340555,0.00258905511947024,0.053259612677406,0.961256016170819
1631,4,351322,0.0698672979055481,0.0508989874050175,0.170727718806231
1632,4,353020,0.113057245572742,0.0505316463786181,0.0258866963258392
1633,4,355411,0.106309869966376,0.0578710920232664,0.0670486995451585
1634,4,355467,0.0474999642150769,0.112131477984206,0.672108584653256
1635,4,355569,0.199453036317443,0.102602309526516,0.0526965890542449
1636,4,356055,0.0902119756602299,0.0509512631021646,0.0774978488505672
1637,4,356492,0.0817849800116373,0.0509637682713811,0.109439300422498
1638,4,356541,0.0851145729758959,0.0508591554713815,0.095107876058588
1639,4,356853,0.0738927111181741,0.0519081077379853,0.155466026371897
1640,4,356935,0.10039680663006,0.0530645590204465,0.0593125249870003
1641,4,357632,0.0840073135008264,0.0509421021727468,0.100021999134181
1642,4,357802,0.0844650051910318,0.0510307546082279,0.0987770404656015
1643,4,362032,0.0626405585259027,0.0510206017178614,0.220358775498154
1644,4,362199,0.0424721643114759,0.0515408968884152,0.410468800078406
1645,4,362266,0.0519263359676168,0.0524652293988692,0.322984726960457
1646,4,363194,0.0706752624896807,0.0509274448311572,0.166084331403367
1647,4,364690,0.0884663614280382,0.052101044463763,0.0903934147421622
1648,4,368078,0.0907806236475518,0.0506201969291373,0.0737700288058938
1649,4,368457,0.0797940354165855,0.0514606114371875,0.121897296457074
1650,4,369171,0.0460014035442965,0.0522717360789163,0.379434445337379
1651,4,369403,0.0392864243012544,0.0512828722457352,0.444144813332724
1652,4,370869,0.121130292197216,0.0886029648410393,0.172459723427104
1653,4,370874,0.0520427588527071,0.0570148329001783,0.361974227540619
1654,4,370948,0.072838570192202,0.0608083145403135,0.231783364049745
1655,4,370964,-0.286150069600079,0.198545624458856,0.150405954351842
1656,4,372110,0.0374353313107248,0.0513820299272218,0.466748669620396
1657,4,375648,0.0550586866392186,0.0525344685070931,0.295333164649875
1658,4,375688,0.0609558376209407,0.0519110814093562,0.241092247872733
1659,4,376511,0.052017628451643,0.051220338395331,0.310531712290797
1660,4,378801,0.0610269667855589,0.0542513930032258,0.261399019998666
1661,4,380252,0.0487676930376105,0.051113990982456,0.340687546006196
1662,4,382176,0.0410978226589646,0.0511465471644379,0.422208774484508
1663,4,383443,0.0583579628368898,0.0519075499744962,0.261663556464278
1664,4,383482,0.0512562508328815,0.065561477769186,0.434853600998822
1665,4,383485,0.0564655652190336,0.0658818588871178,0.391985993899333
1666,4,383639,0.0892145688161516,0.101637662117115,0.380665153093998
1667,4,383641,0.089722715063596,0.101610771206082,0.377835053534328
1668,4,383644,0.0892145688161516,0.101637662117115,0.380665153093998
1669,4,383646,0.0892145688161516,0.101637662117115,0.380665153093998
1670,4,383666,0.111624273390435,0.101478872399394,0.272092361374447
1671,4,383669,0.111624273390435,0.101478872399394,0.272092361374447
1672,4,383671,0.102219694587832,0.101506939398384,0.314614102018155
1673,4,383673,0.0985617967457468,0.101507601013468,0.33222333889828
1674,4,383681,0.0904992166538516,0.10151928751591,0.373295824210558
1675,4,383923,0.130970561301547,0.11725865268738,0.264780793236628
1676,4,383923,0.0391921372230772,0.13588401093604,0.773191890573007
1677,4,384094,0.0508210729116611,0.0510224721926407,0.31990679965214
1678,4,384191,0.0439818486445042,0.0552805077382174,0.426792113168766
1679,4,384602,0.0403824445814576,0.0510002862844398,0.429004267699026
1680,4,384607,0.0403824445814576,0.0510002862844398,0.429004267699026
1681,4,388305,0.0167231829523843,0.0510438599773874,0.743390346682758
1682,4,388542,0.00968165978807917,0.0514180653622904,0.850755199310161
1683,4,390389,0.00879364062749159,0.0587734956138351,0.881150542022612
1684,4,390909,0.000735842173762269,0.051048370934087,0.988507349659425
1685,4,397927,0.0183247663026783,0.0520657642279388,0.725082593034938
1686,4,400669,0.0335800741984831,0.0581992272625138,0.564317437925249
1687,4,400864,0.0896605473319605,0.0636373923538109,0.159736500519822
1688,4,404981,0.0783063149135553,0.0510967303085925,0.126292010876698
1689,4,405202,0.0884468121036779,0.104110422458588,0.396152165265856
1690,4,405368,0.0884652120759963,0.0520648350437347,0.0901746715093165
1691,4,408981,0.0988552002517281,0.051288341600921,0.0547269519558398
1692,4,411785,0.0360951997313474,0.101624907663563,0.72266639054188
1693,4,413029,0.0746856919639062,0.0523635291785015,0.154667800461913
1694,4,413957,0.0639583929675358,0.0516072793597759,0.216047052244276
1695,4,414243,0.0868675084843524,0.0513828525715481,0.0917972276665234
1696,4,415928,0.0516023723291181,0.0509352286286479,0.3117073006932
1697,4,419709,0.0487964060699958,0.0510821299001719,0.340102995353094
1698,4,420255,0.0401433099888609,0.0511034654018479,0.432669754381735
1699,4,421542,0.0541437104261677,0.0510396022143659,0.289498039100066
1700,4,422070,0.0452964599158945,0.0512429390849768,0.37732206412849
1701,4,422545,0.049828047123693,0.0511110937920859,0.330278989926237
1702,4,425689,0.0333743437171838,0.0512139465025536,0.51504125358592
1703,4,425858,0.0217349596014814,0.0515445383076893,0.673520103643291
1704,4,427105,0.0709415626256491,0.0803221189286773,0.377722131139343
1705,4,428805,0.120465014734531,0.108809074954874,0.268994660602671
1706,4,428805,0.102456265702925,0.103919394566969,0.324847383784642
1707,4,428826,0.0514336839501663,0.052631957962426,0.329123059103609
1708,4,428861,0.0617069689968001,0.0514144566221392,0.230871501920491
1709,4,433301,0.0898224093857929,0.0513053016386276,0.0808588050366334
1710,4,433554,0.0852338137292186,0.0512487805498895,0.0971722760662956
1711,4,434256,0.0868897466960019,0.0513496843418355,0.0915058305250622
1712,4,434351,0.087347709172199,0.0512802964108937,0.0893848670381298
1713,4,435289,0.0815394420502642,0.0915256144121374,0.373593889693178
1714,4,435291,0.0815394420502642,0.0915256144121374,0.373593889693178
1715,4,442926,0.0823098278937656,0.0514880522305405,0.110799731326022
1716,4,444482,0.0658075334714678,0.0766353067223021,0.39108303154227
1717,4,445208,0.0934972126384124,0.0515535290284909,0.0705891641029667
1718,4,446835,0.0908560373978907,0.0529850333347153,0.0872688931207455
1719,4,449745,0.535200478045405,0.193470876501747,0.00596776936074353
1720,4,449788,0.00502367107224355,0.114608366414854,0.965062010276534
1721,4,450801,0.0998454142129618,0.0516616947208107,0.0540755519420209
1722,4,451837,0.0891859486080573,0.0518219399473042,0.0861256686509725
1723,4,452907,0.101218738075341,0.18593246554844,0.58652066535728
1724,4,452907,0.186970148843616,0.107257676735129,0.0821717024412206
1725,4,454081,0.104973920706591,0.0518110234444009,0.0435069753553744
1726,4,454191,0.100980819897337,0.0521132479078501,0.0534547961418488
1727,4,454676,0.0923721530530413,0.0518789670231633,0.0758489195025233
1728,4,454817,0.0962492743199607,0.0520960733266157,0.0655062616575623
1729,4,454913,0.0936011750028816,0.0520276192560068,0.0728620710205052
1730,4,455054,0.0914932346833772,0.05623863839808,0.104655920361095
1731,4,455170,0.100915247559142,0.0518671810326233,0.052490536103315
1732,4,458042,0.089475387503978,0.0516115159127286,0.0838565007173759
1733,4,458282,0.0826276778317827,0.0527131771899456,0.117894820182473
1734,4,458401,0.0898687251023615,0.0521283510004112,0.0855852595200765
1735,4,461656,0.0673779858544816,0.0518103386755008,0.194287020441168
1736,4,461812,0.0777652508578185,0.0515093229059341,0.132006482398187
1737,4,462685,0.0819772066803535,0.0516416912685298,0.113312166653198
1738,4,463276,0.0763644701864467,0.0515645377248711,0.139512065654608
1739,4,463970,0.0801545005164818,0.0517498148936164,0.122305457126564
1740,4,464078,0.0738127738327296,0.0516816570179497,0.154112702374971
1741,4,464336,0.0745922469907846,0.0515832761735631,0.149049078985007
1742,4,464368,0.0762818019662778,0.0516804136044693,0.14082748491477
1743,4,466223,0.0418358487125606,0.0519912322785941,0.421551036090578
1744,4,466334,0.0450661783163075,0.0520106095483007,0.386815280941508
1745,4,471707,0.0790119458455678,0.0559802160881158,0.158999749401249
1746,4,472549,0.332263863432944,0.23796521588819,0.16351037561286
1747,4,472918,0.0611087437689021,0.05221609552679,0.242667841880224
1748,4,473492,0.0688020440219872,0.0515984789981539,0.183256355512933
1749,4,473912,0.0625473274554542,0.0517683129842159,0.227772789901275
1750,4,474265,0.0671408671731263,0.0515566847213221,0.193672191098441
1751,4,474320,0.0432446711992017,0.051976398035985,0.40596808049129
1752,4,474321,0.0432446711992017,0.051976398035985,0.40596808049129
1753,4,474625,0.0754823283936792,0.0516748252409014,0.14498242261298
1754,4,474628,0.0744468440086957,0.0518260894322074,0.151753078033416
1755,4,476164,0.0892394094516067,0.052710651320902,0.0913367268056982
1756,4,476181,0.0889434675153241,0.0524887214095433,0.0910474619739595
1757,4,476291,0.0320110206963198,0.0578567764947453,0.580421652335903
1758,4,476833,0.065070386081817,0.0519157943857451,0.210895788335822
1759,4,478092,0.0618394560915264,0.0515704245812629,0.231283112651714
1760,4,479557,0.0581585729854267,0.0516431457654606,0.260861773161852
1761,4,480076,0.0591766618534805,0.0517298899606174,0.253417464384011
