SNP,Chr,Pos,Effect,SE,MID2_TPO4_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
3829,6,255233,0.165395835988132,0.136383196195798,0.22604446699203
3830,6,256493,0.0595205644165992,0.135662017693154,0.661117218571279
3831,6,256723,0.0686850411546072,0.139864996068332,0.623674325713018
3832,6,259953,0.11285605298196,0.135957781072153,0.40705366388526
3833,6,260068,0.118117322544894,0.136377344617519,0.387019966631783
3834,6,260462,0.144635950409092,0.13651124364779,0.29008892594858
3835,6,261534,0.160941741584004,0.139022546752115,0.247782863191679
3836,6,261981,0.117888775361873,0.13695403487188,0.389937542238589
3837,6,262244,0.0998868105998048,0.15045518092257,0.507189324464168
3838,6,264000,0.0851032006963436,0.137044887217746,0.535008419169419
3839,6,264618,0.0851609455653357,0.135446285404701,0.529923744330685
3840,6,264756,0.0435111199174015,0.135681374426947,0.748638100448337
3841,6,265060,0.0540028784026369,0.135521418351267,0.690515661026732
3842,6,265378,0.192800029029442,0.140832753378122,0.171869747625011
3843,6,265477,0.0563256200494047,0.13608324437615,0.679194589399613
3844,6,266478,0.0870296269549166,0.135837314068082,0.52213971269027
3845,6,266518,0.0891005848379629,0.136463720531024,0.514229582749362
3846,6,266627,0.111132589370841,0.135826176601697,0.413796582098051
3847,6,268613,0.168782047842827,0.142194402951557,0.236033307025696
3848,6,268676,0.0800308873595265,0.141098543351544,0.570939810197032
3849,6,268911,0.107473905673747,0.135813027553403,0.429278608031133
3850,6,269163,0.114010233182774,0.135980933928316,0.402357687618272
3851,6,270091,-0.0224410259089489,0.172619945050314,0.8966384892304
3852,6,270110,-0.18281793905848,0.603592984602455,0.762157579426726
3853,6,270112,-0.352448055819661,0.713649282781476,0.621707037975902
3854,6,270117,0.0642142530382914,0.3055995639535,0.833690971887391
3855,6,270118,0.0664803815463717,0.307655891869124,0.829044889028251
3856,6,270132,-0.157747630904248,0.34120418197625,0.644132245954151
3857,7,331,-0.175001413383664,0.14344701961556,0.223289729616886
3858,7,415,0.0649100736694379,0.39720936028394,0.870284999442378
3859,7,440,-0.0315883883904675,0.178453882662674,0.859600879437093
3860,7,444,-0.100121336363904,0.177770657185675,0.573652801533555
3861,7,595,-0.0844577179714445,0.27116023574638,0.755628782060667
3862,7,603,-0.0965108416377607,0.271097709722456,0.722053068252002
3863,7,1581,-0.0315082869634056,0.137286078303951,0.818606835369789
3864,7,5119,-0.035676309139984,0.135762664303914,0.792870068441598
3865,7,8780,-0.0644557516039663,0.220391492989198,0.770106567614021
3866,7,11071,-0.641478859282269,1.28152383454765,0.616993146759833
3867,7,11076,-0.165249156166726,1.14789332493445,0.88561528138093
3868,7,14747,-0.0152979181912184,0.136217396765198,0.910645275256974
3869,7,16567,0.0114662076069452,0.139519855486574,0.934547501100705
3870,7,17289,0.494962333613675,0.31837066282352,0.12091998615049
3871,7,17702,0.550951525036649,0.182581503059525,0.00273318462282144
3872,7,17838,0.1293726067084,0.227515978322872,0.569968245749306
3873,7,17840,0.336958244343553,0.276723509617662,0.224162274253337
3874,7,17843,0.299353018568309,0.293283033809942,0.308097171851806
3875,7,19449,-0.177871615802465,0.232635160030393,0.445023725745792
3876,7,19450,-0.440287577738391,0.460154537354774,0.339310180920454
3877,7,19896,-0.039715010094364,0.137631999243194,0.77308791955985
3878,7,20110,-0.0482551877683853,0.141642228678639,0.733544430888136
3879,7,20451,-0.0668174818119041,0.135911610229044,0.623290346632437
3880,7,21017,-0.191751140705907,0.269844417288049,0.477802047353441
3881,7,21057,-0.0426875250207543,0.144598314384414,0.768003552147715
3882,7,21710,-0.0816113607403967,0.142198236436927,0.566382919308045
3883,7,23383,-0.112208703810416,0.13578177191112,0.409141076942284
3884,7,27344,-0.0657054997964499,0.136074563818513,0.62949166535435
3885,7,27845,-0.0661995923411385,0.135912466784301,0.626507347384779
3886,7,28799,-0.087743251821701,0.137216871515169,0.522945338780152
3887,7,29465,-0.051237814787266,0.13759781208339,0.709838045644337
3888,7,29523,-0.018844026079562,0.137738284230506,0.89125867735341
3889,7,31914,-0.0674047091442594,0.136957219017388,0.622912973342881
3890,7,32249,0.0137029134612174,0.138022276421814,0.920971956891178
3891,7,33274,0.0162593269880857,0.136782223372452,0.905445825909738
3892,7,33393,-0.0329346360523312,0.137681669831967,0.811082676745505
3893,7,33441,0.00615726459086252,0.13722852083525,0.964237340385848
3894,7,34423,0.000815879296672095,0.137608123124176,0.995272715090642
3895,7,34691,-0.0267269189773639,0.136928733736396,0.845357650573177
3896,7,34805,0.038282154238072,0.137666597188546,0.781114717721819
3897,7,34808,0.0353646085327133,0.137461826952118,0.797121344936307
3898,7,35435,-0.110327595998366,0.136950945412929,0.421016206072234
3899,7,35488,-0.0720356191446274,0.13689780655097,0.599079724191585
3900,7,35577,-0.106703784845167,0.141500590839201,0.451299579118989
3901,7,36074,-0.129127114965961,0.135661899002029,0.341834279921936
3902,7,36180,-0.102969288410998,0.136255699035923,0.450329279796865
3903,7,37288,-0.165150894625654,0.135416146805195,0.223438164156055
3904,7,41301,-0.0637579319760683,0.137406178721297,0.642926116516954
3905,7,42627,-0.178759137792479,0.135826562360339,0.188999894717685
3906,7,43266,-0.131085294509591,0.156325282157792,0.402293891224685
3907,7,43683,-0.116155935165907,0.136362530181804,0.394893119784536
3908,7,45345,-0.174525323399555,0.154116838695639,0.258225606723662
3909,7,45353,-0.129212562290224,0.273110112659676,0.636423367403042
3910,7,45353,1.16975842324368,0.508707795854494,0.022061428610629
3911,7,45565,-0.175920864079634,0.135996271948343,0.196659361834193
3912,7,46270,-0.174483112053571,0.143386525587065,0.224465694320921
3913,7,47250,-0.203536562501653,0.13570394801646,0.134545175388564
3914,7,48435,-0.160930953618909,0.135740799529356,0.236587472235481
3915,7,50874,-0.133741139575418,0.137263626733702,0.330556040010654
3916,7,53407,-0.0968472637611027,0.135601063779351,0.475571018204188
3917,7,53416,-0.0996506123693792,0.135597446821636,0.462888109910931
3918,7,53455,-0.110494620992404,0.135763209988121,0.416263789638746
3919,7,53544,-0.073005250882769,0.137197093385002,0.594977963715236
3920,7,53637,-0.0605688325152489,0.137212032296735,0.659175549301697
3921,7,53662,-0.0555178809443603,0.136696197103115,0.684885356756467
3922,7,53700,-0.0451783271319897,0.136481423904872,0.740824422902571
3923,7,53702,-0.0451783271319897,0.136481423904872,0.740824422902571
3924,7,54897,-0.0411879602215025,0.135734717414604,0.761729862513513
3925,7,55912,-0.121432239132398,0.136398495654277,0.373924317003158
3926,7,56225,0.0188774264903143,0.200583733800805,0.925073226476329
3927,7,62689,-0.0242462892258142,0.136660915955087,0.859280777864942
3928,7,65725,-0.0880790587755122,0.135694987268597,0.516698479018818
3929,7,66339,-0.0391296479297876,0.137130354442497,0.77554614686223
3930,7,66622,-0.0661931298483702,0.135826620109245,0.626323108952583
3931,7,68513,-0.0631334124968196,0.135891900116679,0.642514699149859
3932,7,69394,0.032893766073304,0.408270698865936,0.935830759909258
3933,7,69396,-0.19999453356383,0.329616134295722,0.544406973449138
3934,7,70413,-0.105608180434204,0.13607139165017,0.438195863031631
3935,7,73728,0.422938032174741,0.268307237008555,0.115847827327044
3936,7,74414,-0.0786760690084777,0.13661157172942,0.565042497925384
3937,7,80505,-0.0825877831179478,0.138190862938162,0.550466270531839
3938,7,80602,-0.376430332059102,0.416155720060572,0.366324975307772
3939,7,80604,0.749570560128821,0.410292675851045,0.0685565569629932
3940,7,80608,-0.0394675995470726,0.316878187654753,0.900949656550237
3941,7,80609,0.108443387657571,0.314372897616308,0.730336306906588
3942,7,83968,-0.105645807453051,0.135635915767169,0.436564817597855
3943,7,84763,-0.314815255004072,0.304756669873022,0.30230861069746
3944,7,87147,-0.19231201951582,0.135320978557925,0.156154623149505
3945,7,87586,-0.266315946299559,0.145840080843026,0.0686824847889256
3946,7,87833,-0.195493882749138,0.136540235198463,0.153095148413016
3947,7,87999,-0.205417666873534,0.135644033033415,0.130822361114331
3948,7,88913,-0.258867838346646,0.135580982713354,0.0570309676852514
3949,7,89733,0.211929528450382,0.355281868527586,0.551216275884524
3950,7,90591,-0.156852061825506,0.135676837191887,0.248433924995693
3951,7,92844,0.0235252714334405,0.136220556498748,0.862986326844964
3952,7,98223,-0.120111353524975,0.135740070789988,0.376832893026381
3953,7,101935,-0.160008665464236,0.135623400119815,0.238873718276305
3954,7,102167,-0.17736222430664,0.136175793886075,0.193611548497553
3955,7,102487,-0.710523605099791,0.550651491308782,0.197779742459204
3956,7,103626,-0.162771036207168,0.135805740542439,0.23150393483646
3957,7,103929,-0.202575626325815,0.135656140646013,0.136251321750112
3958,7,105525,-0.183922017025182,0.135347591481911,0.17505015796897
3959,7,109520,-0.197557583756855,0.135126375614191,0.144625141564371
3960,7,109762,-0.197889186349972,0.135494642767251,0.145043649555823
3961,7,112259,-0.100072484011188,0.152600668027061,0.512392787661018
3962,7,114462,-0.206452419861373,0.13545844203013,0.128378708364406
3963,7,115291,-0.0456539337797679,0.292030809317433,0.875860233369577
3964,7,115293,-0.0668089197245756,0.294980057224026,0.820954362552496
3965,7,115294,-0.0486772853838495,0.298223896829069,0.870435505966306
3966,7,115759,-0.0763437549183272,0.136805625153395,0.577167102661746
3967,7,120910,-0.0443572325756616,0.135687006353995,0.743930864816299
3968,7,121864,-0.0750145066135454,0.136604311299717,0.583258499493498
3969,7,122646,-0.0144114200376536,0.136863807047462,0.916199534044245
3970,7,128719,0.0415487223783712,0.137079859002868,0.761993214824145
3971,7,129502,-0.0335883200556848,0.135501805900901,0.804370624540611
3972,7,129866,-0.0444673248008424,0.137249382554341,0.746138049203654
3973,7,130581,-0.0704385731437968,0.136808024083493,0.606964944863648
3974,7,131402,-0.0589394974715149,0.139451107726288,0.672805429391288
3975,7,131475,-0.0331517991370003,0.13666434535957,0.808473004358225
3976,7,131572,-0.00969705467164245,0.135508362351288,0.942992151615712
3977,7,133091,-0.0240533487658907,0.13550755099233,0.85921307909017
3978,7,134263,-0.0332974238400227,0.136072405162332,0.806828026852947
3979,7,134556,-0.0905890953780318,0.135998502729891,0.505779929902142
3980,7,139381,-0.0766519549652655,0.135637658768769,0.572349106176776
3981,7,139844,-0.0806148480825981,0.137185024165092,0.557152398664838
3982,7,140293,-0.852362036232943,0.398204008639092,0.0329978296238657
3983,7,140294,0.685486850720043,0.743802596154874,0.357367817837246
3984,7,140416,-0.0682180757569826,0.138213072869197,0.621915556115837
3985,7,140907,-0.102928651706329,0.135590509943811,0.448290968430417
3986,7,142582,-0.132345869140077,0.136092771219859,0.331483645800372
3987,7,142616,-0.129056272224594,0.13555926304011,0.341733966467177
3988,7,142656,-0.139931529483398,0.135513714108263,0.302497816800366
3989,7,142710,-0.153644956462971,0.135275151171817,0.2568125449982
3990,7,142737,-0.157626091319479,0.135447968990147,0.24531575534019
3991,7,142798,-0.132912747231678,0.135533729154472,0.32743117944652
3992,7,142863,-0.113733174121077,0.135617386748882,0.402242977331191
3993,7,142935,-0.0952907993133262,0.135638391480715,0.482808211913369
3994,7,144443,-0.197270317645028,0.135601668657171,0.146619361183522
3995,7,149219,-0.00267987155986131,0.135701062059709,0.984255281044119
3996,7,149745,-0.0416838337736758,0.135872416431067,0.759186709611862
3997,7,153512,-0.0713151663929235,0.135837506774265,0.59991032598755
3998,7,154206,-0.0590289477412663,0.135854204547934,0.664189290810074
3999,7,154349,-0.0764446315606641,0.136218521226661,0.575023286954718
4000,7,154579,0.123391806988689,0.282004306689804,0.661977991239162
4001,7,158616,-0.0376672309433856,0.136086411656212,0.782104076027783
4002,7,159017,-0.15263203184384,0.140795423594709,0.279073818354388
4003,7,159442,-0.105749840144354,0.136158661823617,0.437875797270695
4004,7,163135,0.230938952566195,0.278003380346753,0.406701478631761
4005,7,163315,0.0161441108693322,0.161004720671838,0.920186070808676
4006,7,164509,-0.010808799073847,0.135751200178674,0.93658291584781
4007,7,166144,-0.0556494761252286,0.138342125360077,0.687736298193429
4008,7,166200,-0.419989456591149,0.438819442351495,0.339177120970996
4009,7,166202,0.026849737432411,0.222997954876089,0.904232007839666
4010,7,166259,-0.0325437110130339,0.142578726787584,0.819583417132986
4011,7,166833,-0.0512818101835461,0.136056570460634,0.706462985794876
4012,7,169205,0.00939852993521367,0.138091885258216,0.945776427576927
4013,7,170660,0.197604621375712,0.230402413632985,0.391667688263998
4014,7,170661,0.206990297378216,0.239901507575215,0.388825729351085
4015,7,171892,-0.0378301432245373,0.136144498511887,0.781276679095539
4016,7,173129,-0.0648532542585913,0.241592941284201,0.788517315296791
4017,7,174147,0.0309345805363089,0.135944939096897,0.820126060318635
4018,7,175201,0.0768960649663352,0.135671462932423,0.571222892188437
4019,7,175569,0.0657712041885956,0.135662386065457,0.628108051303933
4020,7,176862,0.0822404348500555,0.135832887790299,0.545267069312179
4021,7,178295,0.0764638965562714,0.136029540803552,0.574396162718918
4022,7,181053,0.142947647699801,0.135797811146117,0.293221172902211
4023,7,181165,0.163524905203444,0.135473124594469,0.228215218102164
4024,7,183625,0.105315593062918,0.135756630315005,0.438405641679341
4025,7,191252,0.137488428185198,0.135848244949026,0.312196042833481
4026,7,191676,0.11897495830113,0.136109341538505,0.382650949879158
4027,7,192137,0.159032623954464,0.135691158192176,0.241979795003442
4028,7,192700,0.181329092948125,0.135460385151114,0.181558015197949
4029,7,196064,-0.0865519767350876,0.135819933189843,0.524371619055356
4030,7,197274,0.0819398543361046,0.135863459357073,0.546826505921685
4031,7,199802,-0.0408268137186819,0.136348558958548,0.764788392769298
4032,7,201855,-0.020686521824494,0.138247338386539,0.881138724555582
4033,7,202039,0.0169924728370509,0.137063891742032,0.901405764921177
4034,7,202122,0.0346485386147606,0.136899570293037,0.80034245734064
4035,7,202957,0.0400972617094474,0.137896591997467,0.77139206035908
4036,7,203677,0.0130417594533245,0.136890496255047,0.924153258214428
4037,7,203971,-0.245009985102048,0.308464061708282,0.427560149842589
4038,7,204417,0.0417419268212385,0.141332037376592,0.767902815939289
4039,7,205155,0.337068974987531,0.315131352662252,0.285523828324346
4040,7,205675,0.048944534318654,0.136162522248561,0.719468376251515
4041,7,206341,-0.227052683007865,0.203463145830929,0.265206843334551
4042,7,206511,0.0148692483850777,0.138528065551809,0.914582258793066
4043,7,206991,0.00822223715258105,0.136010075974381,0.951828941188131
4044,7,207921,-0.00250727930541858,0.136010714555947,0.985302704872824
4045,7,208767,-0.201140909243621,0.176960001035787,0.256457242904788
4046,7,208986,-0.0632278777482936,0.136565600261208,0.643660129484907
4047,7,209438,-0.0327685134156656,0.136354719638153,0.810223128710713
4048,7,225148,0.0356087452551486,0.136161300510851,0.793844942817859
4049,7,226323,-0.11860082263406,0.135914826983099,0.383468103983132
4050,7,227872,0.00208888963366749,0.139032825592304,0.98802117422833
4051,7,229363,-0.00666562285476147,0.13716555466134,0.961269172851368
4052,7,229656,-0.0155280971534195,0.137024788157767,0.909838688941796
4053,7,229803,0.00197594043841065,0.138362469575202,0.988613946274963
4054,7,230082,0.0411511291247785,0.144059765302482,0.775311316361625
4055,7,230481,0.0440265119743806,0.13692594892255,0.747995145947208
4056,7,230937,0.0300565069959251,0.137044336706698,0.826527866641422
4057,7,232131,-0.0755931124317631,0.140445181535263,0.590751076477059
4058,7,233940,-0.036165449257941,0.137391341248793,0.792527298724929
4059,7,234570,0.00509794551105391,0.137145900278302,0.97036911928283
4060,7,234702,-0.0245592640164333,0.138062979677594,0.858915718188716
4061,7,235464,-0.0486205018995396,0.137245392631042,0.723355838962587
4062,7,235726,0.000532896572818964,0.137027277685134,0.996899246178789
4063,7,236277,-0.020433580528626,0.151948220671981,0.893101830709852
4064,7,237753,-0.00484092032874528,0.136650407958377,0.971760408965995
4065,7,238084,-0.0191555734859203,0.136646847396018,0.888595306207772
4066,7,241273,-0.00625289314067398,0.146979330666172,0.966090149817322
4067,7,241711,-0.0186716651387762,0.138885990545031,0.893132224055108
4068,7,247290,-0.013183744112001,0.138911821204868,0.924442318582845
4069,7,247666,-0.0831747218155423,0.137094556493916,0.544442649548204
4070,7,249982,-0.0839255224739961,0.137212573356077,0.5411657033131
4071,7,250183,-0.0876408904815914,0.136974269174626,0.522695107665365
4072,7,250680,-0.0939035676287212,0.13696251159397,0.493405856735326
4073,7,255972,-0.0238231311567171,0.137789733552188,0.862833193681517
4074,7,257392,0.0599523475522025,0.157420235791685,0.703549061532422
4075,7,257488,0.100937831647293,0.14502727376892,0.486891775044718
4076,7,257571,0.104460550799976,0.144409765185772,0.469936489237113
4077,7,260913,0.0784421628878685,0.1373413804247,0.568263211169905
4078,7,266540,0.0365399740749157,0.138328470031283,0.791815652575888
4079,7,267569,0.0273093237430689,0.139562388241298,0.844974598478435
4080,7,272144,0.252332124231553,0.136671216789966,0.0656898321679357
4081,7,272225,0.16172393248498,0.1364831865557,0.236839612677009
4082,7,272227,0.1629066289299,0.136063888139847,0.232000655053989
4083,7,272365,0.192220399347279,0.140757861829374,0.172930794762392
4084,7,274400,0.164015210402995,0.144554840420415,0.257303285248142
4085,7,275338,0.116936924470497,0.138009942940094,0.397397581404178
4086,7,276571,0.100260648450056,0.136238655213311,0.462268559358392
4087,7,281605,-0.478147840644287,0.335016115375716,0.154395168234531
4088,7,283774,-0.00760839353269283,0.136835788153805,0.955690036577328
4089,7,284360,0.0348860905270188,0.136718799706245,0.798742919551674
4090,7,284441,0.0108251074005627,0.13574264535668,0.936483440937052
4091,7,293925,0.0449844346030274,0.136062881477662,0.741131430806676
4092,7,295079,0.118056145796076,0.135376360306745,0.383769048586015
4093,7,300508,0.119766595178851,0.138304051943427,0.387097024695555
4094,7,301066,0.112020220488905,0.136357104724844,0.411904078363448
4095,7,307179,-0.443201247103384,0.297107673240051,0.136665850429276
4096,7,307181,-0.273043537277846,0.160081858131399,0.0889530197738115
4097,7,307209,-0.612834625944557,0.286845057860692,0.0333286970782394
4098,7,307221,-0.768983394329512,0.311750640474545,0.014112207520753
4099,7,307361,0.0126367763347782,0.135953245615599,0.925996468162438
4100,7,308037,0.0416005365846193,0.137430241133871,0.762294558188305
4101,7,315634,0.029339604439479,0.137026079082075,0.830579493543585
4102,7,316663,0.0156678814339264,0.138854998061541,0.910224494659967
4103,7,319571,0.306186535860054,0.905078540726152,0.735339515853531
4104,7,320913,0.0530523844497827,0.13700588186492,0.69882147407077
4105,7,321449,-0.0152699871470466,0.137468980370716,0.9116164250495
4106,7,321504,-0.257308960476446,0.346785523690966,0.45859102980482
4107,7,321504,0.0493704592122195,0.18829321276582,0.793320280558652
4108,7,321718,0.0228009173602303,0.138265596081296,0.869111843524747
4109,7,321749,0.0121410296499563,0.139411890210325,0.930651359009121
4110,7,323123,0.0409063476245291,0.135880593163463,0.763556444676475
4111,7,323836,0.0464481755652839,0.13581980556814,0.73256657837012
4112,7,323883,0.0894218202300657,0.136214537496958,0.511944454285078
4113,7,323971,0.0387805357583797,0.136103844758365,0.775862233315966
4114,7,324357,0.0411991309269514,0.136543723852673,0.763036727456987
4115,7,324640,0.0579815847759952,0.136147072441581,0.670458741887045
4116,7,326269,-0.616742076005771,0.274268701399586,0.0251492195300364
4117,7,326640,-0.0143165802551932,0.136559204364617,0.916563978373774
4118,7,329449,-0.00944171641075536,0.137295401029017,0.945212147565999
4119,7,331193,0.032101849547608,0.136993544749193,0.814863787275961
4120,7,333120,-0.0326677040428472,0.136271425172631,0.810682382518794
4121,7,334340,0.0699823249391452,0.13656280650783,0.608652931641142
4122,7,335451,-0.0485673270936174,0.136318617743782,0.721845211703155
4123,7,335555,-0.0593775262980479,0.136371536293048,0.663530979396226
4124,7,335709,-0.0592797512272489,0.136306612930987,0.66390073809346
4125,7,336457,-0.102532415588624,0.137633786943494,0.456788296800271
4126,7,336790,-0.041408961285939,0.141459207885651,0.769902648470913
4127,7,336889,-0.0712583974587433,0.139968008016199,0.610996778213472
4128,7,337273,-0.0677192744817793,0.137013974088153,0.621436448334556
4129,7,338130,-0.00946188179289176,0.137176117648133,0.945047651225
4130,7,340507,-0.12867291401785,0.137485564053682,0.349963835182176
4131,7,340586,-0.0482719888573766,0.139692940429578,0.729880878705613
4132,7,341281,-0.0579561743407485,0.137300395438667,0.673200076315283
4133,7,341488,-0.0274857219638056,0.136400306363536,0.84041761868903
4134,7,344309,-0.0563443665200956,0.137762930389651,0.682791266662358
4135,7,345180,-0.0743927803299611,0.138431699659958,0.591332005380462
4136,7,345331,-0.0572967141202799,0.136192172274631,0.674226585941308
4137,7,345428,-0.0883639540304034,0.136532613752819,0.517922930036697
4138,7,345527,-0.0977587317567966,0.137075016254629,0.47620750853592
4139,7,345530,-0.100535471356183,0.137520770184253,0.465229529029037
4140,7,347594,0.101564306001578,0.13590008512663,0.455352605756761
4141,7,347717,0.107894250630438,0.136549580632705,0.429972353511188
4142,7,348161,1.02434070983417,0.573326008380183,0.0748499065656342
4143,7,351511,0.216298344298258,0.135557220709962,0.111467627498692
4144,7,354145,0.0689142275151151,0.13663960701705,0.614329888743253
4145,7,355322,0.00878229746691373,0.136083142956966,0.948579764248858
4146,7,356291,0.0298163783545915,0.136150138371226,0.826779484342982
4147,7,356925,0.0809332061910405,0.142412756666572,0.570192428795893
4148,7,359010,0.120397185384608,0.135965338144622,0.376490292169389
4149,7,359316,0.332800156981053,0.270823629210983,0.21994863202495
4150,7,360441,0.1328376363745,0.136134747912711,0.329841442856075
4151,7,361541,0.147825817238997,0.136501563456769,0.279565075905142
4152,7,361880,0.102260984668244,0.137805662535171,0.458540415935957
4153,7,362037,0.113423501079351,0.146498496521266,0.439313142201085
4154,7,362066,0.143432318855306,0.141408597111502,0.311129008850999
4155,7,362321,0.11643827525786,0.135792091982121,0.391764402350334
4156,7,362382,0.140967111751751,0.136094244921755,0.301002120477898
4157,7,362516,0.134925715941592,0.135765110668024,0.320992559074029
4158,7,365007,0.145089559183714,0.14226845932341,0.308507793696049
4159,7,366066,0.176842744161791,0.136177707771831,0.194922943070783
4160,7,366778,0.218815491421877,0.17973716280849,0.224257926329379
4161,7,366931,0.178291017092073,0.135240668846215,0.188249968210352
4162,7,367665,0.162670378113157,0.135499610683064,0.230741340614683
4163,7,368513,0.123448415358245,0.13602884751086,0.364752858812669
4164,7,370476,0.073079765428451,0.137173776662271,0.594539653197002
4165,7,370996,0.0723832314328863,0.135646438538458,0.593942449616673
4166,7,371385,0.0715924074361269,0.136244386205902,0.59958605351732
4167,7,371466,0.0932974044283327,0.135781532709065,0.492461992439497
4168,7,372094,0.0603441134510191,0.135705866183231,0.656831902349815
4169,7,373509,0.035784470824049,0.13599421831374,0.79260212971479
4170,7,373552,0.051954856503338,0.136419187886937,0.703545774998565
4171,7,374939,0.0492152905435887,0.136317959399429,0.718290697588061
4172,7,376215,0.0715228431096612,0.137602270347911,0.603543030518908
4173,7,377214,0.0192976985749543,0.136704617300986,0.887821323020767
4174,7,377575,0.0381933124215661,0.145811118506126,0.793522868044096
4175,7,377576,0.206159782432351,0.259895562854505,0.42817034360211
4176,7,377578,0.0316480010572364,0.145144408150274,0.827520102258193
4177,7,377882,0.0207364890380829,0.136556870192348,0.879390097687497
4178,7,378667,0.024508498561173,0.136555099970022,0.857666156523138
4179,7,379511,0.0558751550574369,0.136919192367823,0.683456074450937
4180,7,388863,0.187499727349131,0.302532580735325,0.535810995559119
4181,7,389537,0.163689082896623,0.139200097277421,0.240416697560485
4182,7,389749,0.0855779345764502,0.138973178467332,0.538431665496463
4183,7,390823,0.0912340209540037,0.137596016912922,0.507726693841622
4184,7,392417,0.0911120679409086,0.137149831126177,0.506915995138567
4185,7,394456,0.0689406375555097,0.137372458289747,0.616084522470572
4186,7,394889,0.0353458655766445,0.353269223726017,0.920358552578495
4187,7,395909,0.0743321718798454,0.146186939565915,0.611439000875377
4188,7,397324,0.0779300994957007,0.136926009605621,0.569622930656803
4189,7,397449,0.142739441440851,0.136955456206022,0.298017105570133
4190,7,397834,0.0844412921905944,0.214328064113751,0.693832581904199
4191,7,398372,0.16150413725283,0.136771715129299,0.23846528936715
4192,7,399000,0.14078103997885,0.136539069957195,0.303214932039955
4193,7,399178,0.132011059968437,0.136321653180432,0.333518006108493
4194,7,400387,0.203832187715405,0.176951277034414,0.250137038754427
4195,7,400450,0.0419749791469692,0.157278491817305,0.789714971272845
4196,7,400550,-0.0494016229586641,0.259156358559474,0.84892915864494
4197,7,407454,0.0630478711416341,0.136762392576347,0.645080364294643
4198,7,408316,0.0101351545009944,0.137234477889999,0.941169320613819
4199,7,408928,-0.0103373299440939,0.139621180275014,0.941021760175524
4200,7,409806,-0.0304020478457459,0.150888618007399,0.840434091635507
4201,7,409806,0.14707389248403,0.3333102822948,0.65930057466251
4202,7,409847,-0.0470832827805903,0.136689873180151,0.730710498050828
4203,7,409966,-0.0323708538518812,0.136550461208306,0.812746612658044
4204,7,411864,-0.0531533819611444,0.136683568089395,0.697600048351811
4205,7,412413,-0.0879609963575546,0.137907696828897,0.524001022065978
4206,7,412555,-0.105301875909256,0.137283816037639,0.443571737787313
4207,7,412630,-0.430877401652489,0.36923394864245,0.244018429809051
4208,7,412630,0.104481220667944,0.28993409339843,0.718791989150065
4209,7,412717,-0.138389043830611,0.136697244083994,0.312051591946023
4210,7,413438,-0.155194170717072,0.13731316723548,0.259150634962026
4211,7,413465,-0.124187448814057,0.136894191062714,0.364931331059462
4212,7,413738,-0.164762848383494,0.13782421145891,0.232711192863526
4213,7,413763,-0.143446011837137,0.138036223515946,0.299427142694643
4214,7,414263,-0.129966943944373,0.143768452569469,0.366610940747561
4215,7,414263,-0.375594141965166,0.618975236268976,0.544373745684413
4216,7,414290,-0.204880174485343,0.137498186809592,0.137102117194229
4217,7,414560,-0.163879070526813,0.136868518204161,0.23197485778178
4218,7,415645,-0.166379346996295,0.136215056659025,0.222732278845571
4219,7,416060,-0.157610304200822,0.137775798679759,0.253414451645758
4220,7,416657,-0.100507346247913,0.140451953638935,0.474711749131117
4221,7,416947,-0.144911119596226,0.13667480341414,0.289750259053174
4222,7,417098,-0.109165019874084,0.137711076525612,0.428478933027406
4223,7,417241,-0.119232124047631,0.137990847660774,0.388142654826723
4224,7,417345,-0.161796830922379,0.137261494698606,0.239292115190149
4225,7,418232,-0.163583730494601,0.136635965993605,0.232022972957282
4226,7,418899,-0.186473282388218,0.137233002614056,0.175075065442607
4227,7,421296,-0.131284835785929,0.138427974691064,0.343575603718456
4228,7,423259,-0.0840252628701371,0.139228251110265,0.546558864690251
4229,7,423701,-0.0892375045407116,0.13879113102879,0.52066579169644
4230,7,424042,-0.0791449300237905,0.139309207673429,0.570311840667736
4231,7,424415,-0.0620337404482669,0.138884662761603,0.655396968642667
4232,7,424620,-0.0760205058388073,0.139563624432883,0.586302816337373
4233,7,424652,-0.0400138861340915,0.139009666884471,0.773630739633387
4234,7,424942,-0.0956255645668341,0.140303970736412,0.495964155295331
4235,7,425235,-0.0570366999600818,0.13864272652294,0.68103376157169
4236,7,426067,-0.0537403867587316,0.139221041464952,0.69972354199976
4237,7,427479,-0.133363605841947,0.140277125577295,0.342399396260254
4238,7,428717,0.0107821846327367,0.140777401563426,0.938992858998789
4239,7,430559,-0.134507380887823,0.141852061919726,0.343664644897429
4240,7,432426,-0.149633061966518,0.139805629023336,0.285218463313416
4241,7,433131,-0.137684487122264,0.140486344911113,0.3277296665332
4242,7,433210,-0.152100302082215,0.193694521763917,0.432828637059823
4243,7,433461,-0.171633349318995,0.140689005233339,0.223298778939345
4244,7,433639,-0.147805695968498,0.140783608256427,0.294492162814394
4245,7,433742,-0.139348761191877,0.140363909606002,0.321503169396396
4246,7,433809,-0.157613940506997,0.142372052087416,0.269023205344223
4247,7,433848,-0.136546927374501,0.143377547984563,0.341566480601571
4248,7,433855,-0.444995409493421,0.403766928932678,0.271164874291382
4249,7,433855,-0.14898523143217,0.162500185667674,0.359857066166474
