SNP,Chr,Pos,Effect,SE,ERG11_ORM2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
896,3,757,0.321947828830949,0.244276055255166,0.188369256691501
897,3,776,-0.0214408107391435,0.227783025841138,0.925060708068066
898,3,780,0.329543894445839,0.257912744797303,0.202182849450063
899,3,929,0.123573588963823,0.154205782502174,0.423465173553991
900,3,931,0.134082358932378,0.154486816271695,0.38602719841357
901,3,951,0.202848395253636,0.227857390868876,0.373941862960254
902,3,1349,0.306614550763076,0.2356060977171,0.193974968597214
903,3,1357,0.325091720574759,0.233574288861175,0.164855374143003
904,3,1886,0.112547592119568,0.115012241176723,0.328462375621777
905,3,1933,0.138773139440418,0.113561519089429,0.222519794061309
906,3,2644,0.111690443529856,0.125835357173503,0.375364662200871
907,3,2869,0.0563306778880226,0.114855274319509,0.624120777055386
908,3,2926,-0.0105672186857602,0.140515532225717,0.940095632438579
909,3,3249,0.120854924248855,0.115697249703339,0.296932347113215
910,3,3277,0.1689105995547,0.114740602060126,0.141882591046252
911,3,3939,0.143118755886111,0.118319269987499,0.227242620707212
912,3,4582,0.151924361945195,0.136856497259229,0.267711668932206
913,3,4794,0.159422766730662,0.147842960993885,0.281625020423524
914,3,5784,0.0579025422598534,0.245481246995784,0.813667555392039
915,3,6078,0.316858553552851,0.226055805470849,0.161888601139082
916,3,6190,0.320244407839047,0.226581940194288,0.158427773844591
917,3,7958,0.180520616190798,0.164174870876686,0.272271879182366
918,3,8528,0.296876864306944,0.162345714825285,0.0682925693048165
919,3,8743,0.235955235246068,0.189078348316104,0.212886370940005
920,3,9047,0.443609377097699,0.230670866197128,0.0552682462822657
921,3,11280,0.201072149451336,0.123133732318753,0.103369546437308
922,3,13866,0.0902663696416521,0.230423199799407,0.695485475349135
923,3,14069,0.189963864783898,0.114862067085844,0.0990482742377815
924,3,16356,0.193969286599061,0.113054360177605,0.0870912867795374
925,3,21337,0.215895851595317,0.113162595805643,0.0572233669419863
926,3,22384,0.244943902825407,0.230640475045596,0.288954386099208
927,3,23991,0.075676423071771,0.228077469462032,0.740236139257661
928,3,25563,0.127620474529491,0.11455009111655,0.265993457865535
929,3,27063,0.0951498772681207,0.115482341267135,0.410533147748004
930,3,27658,-0.14975489881122,0.161178060382301,0.353458141160968
931,3,29113,0.0740790615182342,0.123506048950936,0.549023621443282
932,3,30748,0.0961817991975993,0.119125919158893,0.419982024886398
933,3,31109,0.0568794363094944,0.114931879578057,0.620980750782692
934,3,37651,-0.0249271787680535,0.135503420779083,0.854150638513704
935,3,39540,-0.0720397302796407,0.132476485037118,0.586927481219486
936,3,40865,-0.0986284345836208,0.115414332937167,0.393374539456014
937,3,41458,-0.0806093881008593,0.115790736906851,0.486783991667892
938,3,45881,-0.132709451853082,0.114741483463577,0.248219883382734
939,3,46486,-0.164892389562581,0.113756740061268,0.148080920405386
940,3,47344,-0.176733170809357,0.113544795416186,0.120483845849357
941,3,48180,-0.0827338845481926,0.113525703410272,0.466626875504941
942,3,48299,-0.0682467957303688,0.113686504168676,0.548686891660997
943,3,48656,-0.0663726599605337,0.114864300707032,0.563743649177395
944,3,48764,-0.0724806446861633,0.113868439937169,0.524843752389361
945,3,49187,-0.0980172788491858,0.114098848906035,0.390892697321769
946,3,49221,-0.0919457010815118,0.114113166080758,0.420934407199237
947,3,49250,-0.106170045789752,0.114001340106199,0.352332174688882
948,3,49783,-0.111184478341436,0.114822148237035,0.333547996618683
949,3,49785,-0.111184478341436,0.114822148237035,0.333547996618683
950,3,50550,0.0702992841143115,0.141120413670144,0.618687783466028
951,3,50551,-0.181418252418208,0.130089662804539,0.164024593435039
952,3,52350,0.0244892342442716,0.113752410087818,0.829669132986501
953,3,52792,0.105227017572588,0.113053523002199,0.352607779027145
954,3,54110,0.0253268891073788,0.113155663164936,0.823024174557089
955,3,56674,-0.0147768108213305,0.113379519508954,0.896379178142591
956,3,56833,0.117306995382565,0.228027570351136,0.607264813077881
957,3,56833,-0.840914145469808,0.492496656430927,0.0886174382092674
958,3,56979,-0.0138851409875277,0.117561920376355,0.906048333678117
959,3,57055,-0.373557882056223,0.354056409396087,0.29211026029173
960,3,57071,-0.267574356639971,0.337167301994846,0.427964236287257
961,3,59518,0.0459216572991077,0.113655066341296,0.686424971783169
962,3,59758,0.014986941995162,0.113339202674437,0.894877018289807
963,3,61460,0.0663652503237298,0.114013653719023,0.560883278035331
964,3,61462,0.0663652503237298,0.114013653719023,0.560883278035331
965,3,61544,0.13921408901036,0.11528726945866,0.228032363287757
966,3,62729,0.171827614214236,0.112967058405023,0.129144569233335
967,3,63929,0.107384095287961,0.113481638951179,0.344658956502876
968,3,64656,0.141379916556483,0.12194680381608,0.247094188119407
969,3,67277,0.0137482167872491,0.11519207259533,0.905065669735612
970,3,68046,0.0652764041735883,0.115791358133904,0.573287960247643
971,3,68178,0.0800736624625885,0.115425667099977,0.488310964193765
972,3,69265,-0.0394212627140724,0.117434952456103,0.737307129410816
973,3,72402,-0.10979023195982,0.11815166879588,0.353404194976629
974,3,72790,-0.131267613667451,0.118089585872726,0.267069481689464
975,3,74472,-0.149385397445412,0.121678165676397,0.220374204723927
976,3,75264,-0.152079795973247,0.120491436918952,0.207723503838215
977,3,75503,-0.148035721152,0.121904240467276,0.225421751494322
978,3,75863,-0.105105678254012,0.123694607863093,0.396057163763115
979,3,76131,-0.0969199562701242,0.12148577558562,0.425529561582741
980,3,76147,-0.092052527840373,0.121212565064093,0.44810186561894
981,3,78480,-0.0535870122872915,0.127765598839426,0.675166821076059
982,3,79867,-0.178588771747939,0.127601751070492,0.162517487795389
983,3,80341,-0.156321026781176,0.128554032510211,0.224799452283613
984,3,80444,-0.150820990251801,0.129012691644259,0.243176349552833
985,3,82672,-0.363125561673927,0.226964463260959,0.110510341469215
986,3,82706,-0.643025791684317,0.961524503657978,0.504087889471726
987,3,84195,-0.552675495641303,0.256829383636364,0.0320816022215821
988,3,84421,-0.131847441579225,0.254070062651416,0.604126869544043
989,3,84495,-0.662608691675656,0.285762885751177,0.0209799203513337
990,3,84735,-0.309595649146253,0.13183746466695,0.0194098441445655
991,3,84766,0.00777109610966509,0.155419517358487,0.960150051126337
992,3,84780,-0.290431725461735,0.144081808342632,0.0445842938902151
993,3,84800,-0.851579953427107,0.363797537910338,0.0197981957346949
994,3,84802,-0.150630331850897,0.362359370427392,0.677887087908165
995,3,84803,-0.173757719440738,0.358333500281057,0.62804447499309
996,3,84937,-0.340445145523182,0.226375790071081,0.133502848398564
997,3,90611,-0.177008316114099,0.627252613990739,0.777958434975144
998,3,90716,-0.488392449083478,0.314481314265949,0.121316940271382
999,3,90723,-0.307292118712811,0.217738215573923,0.159039394874389
1000,3,90725,-0.36475934362976,0.218709430014216,0.0962460863571514
1001,3,90727,-0.392307133956072,0.216280403470544,0.0705448255956171
1002,3,92556,-0.222741551211277,0.129756091999426,0.0869263487333615
1003,3,92671,-0.237450009809081,0.129809234891607,0.0682096642761736
1004,3,92716,-0.302064391088293,0.13289890725159,0.0236334288314852
1005,3,92744,0.136220539277037,0.202690538305197,0.501984063335309
1006,3,95493,-0.254108348684235,0.128562016688054,0.0488713171479903
1007,3,96560,-0.226616820671604,0.126124312599137,0.0732263421636137
1008,3,98535,-0.191168866685132,0.124074095590704,0.124270213994803
1009,3,100583,-0.221408275628381,0.123546762663275,0.0739730746148895
1010,3,101685,-0.205730901832037,0.12235334991609,0.0935602067307171
1011,3,101814,-0.21455315960373,0.123086724533717,0.0821858744609454
1012,3,105429,-0.128443486930416,0.11998248658464,0.28511733366406
1013,3,111179,-0.025443347067498,0.117713349483298,0.828998278953704
1014,3,114371,-0.000470520792402285,0.124210887277103,0.996979696388518
1015,3,114395,-0.0430743378899439,0.154518901111818,0.780589022095445
1016,3,114885,-0.0434765783120832,0.118377247089772,0.713636659858653
1017,3,118719,-0.032259499026507,0.117635579386029,0.784066359987525
1018,3,119698,-0.0497560195160509,0.118424286320971,0.674631159032512
1019,3,120341,-0.0471159678087276,0.11814368088141,0.690280036216066
1020,3,122628,-0.0578495446369029,0.11771894805526,0.623434229618694
1021,3,123478,-0.0515679569293896,0.118508921935077,0.663726821764999
1022,3,125079,-0.129585060769301,0.118901995417426,0.276523668605747
1023,3,126125,-0.112183163058792,0.117855398023928,0.341813580208267
1024,3,126954,-0.145049856490319,0.116494443563254,0.213912625676896
1025,3,130489,0.177798281958225,0.201571570328533,0.378344420305704
1026,3,131971,-0.0887926999242493,0.116234255292829,0.44543019112022
1027,3,134374,-0.0867660716639085,0.11489296499467,0.450638277495081
1028,3,135728,-0.117226152220306,0.11608841174744,0.313282475131777
1029,3,135857,-0.132740807577297,0.114983175966038,0.249102072283378
1030,3,136159,-0.0924912199230274,0.114645663139337,0.420349559733677
1031,3,136656,-0.0774491841957264,0.114786907291259,0.500294433505412
1032,3,136789,-0.0917770083259219,0.114647289107348,0.423950225854601
1033,3,137654,-0.164872467483735,0.12093116503019,0.173638601959576
1034,3,139688,-0.10596868649311,0.114755879560629,0.3564154420612
1035,3,142872,-0.10036185300125,0.124269404857334,0.419856030736092
1036,3,143226,-0.107863779362435,0.116261169231991,0.354160118270949
1037,3,143428,-0.13861817664441,0.115994565764524,0.232873557386563
1038,3,143912,-0.151097148498518,0.116918724928618,0.197089474356039
1039,3,145017,-0.0842319573453808,0.114242779723562,0.461425694552856
1040,3,145505,-0.0869295275416746,0.114336332230725,0.447584801397102
1041,3,146875,-0.132664905225181,0.115970861133668,0.253419361956873
1042,3,147639,-0.117999222121126,0.11437181087238,0.302911540378014
1043,3,147975,-0.106152079165365,0.116193009085144,0.361559011205991
1044,3,147986,-0.120291854542914,0.115580494055369,0.298698038513687
1045,3,148171,-0.183940947145022,0.121691645932564,0.131547357781828
1046,3,148833,-0.1975244190092,0.117538325728881,0.0937426022190935
1047,3,149289,-0.117109292670537,0.114822281652893,0.308465912629219
1048,3,150845,-0.175908914607789,0.1200014057686,0.143568313144391
1049,3,151509,-0.146083580249696,0.13295684723363,0.272634982110148
1050,3,151520,-0.286439579200034,0.237896365195855,0.229376242712014
1051,3,151537,-0.332282418144733,0.244862736284944,0.175643492185993
1052,3,151544,-0.388109067094469,0.244003500646358,0.112597428621595
1053,3,151549,-0.428227564197541,0.249984637227795,0.087587727222733
1054,3,151550,-0.286353143515979,0.252099485476758,0.256780057884191
1055,3,151550,-0.419549293833364,0.469642641832602,0.372285182323728
1056,3,152080,-0.165657055955341,0.118819797040453,0.164137938064214
1057,3,152269,-0.116971364628004,0.114512695952014,0.30773100175084
1058,3,153973,-0.265682001885461,0.228629213236425,0.245994147899994
1059,3,156729,-0.0569626604782572,0.114136659537166,0.618037994690459
1060,3,158006,-0.026734504842665,0.11434388085729,0.81526963544945
1061,3,163856,-0.0166753934389464,0.114379590833863,0.884170433184684
1062,3,165283,-0.073345224606048,0.113608884230614,0.518961679881696
1063,3,165304,-0.0896378144595558,0.113833835160913,0.431550164503455
1064,3,166390,-0.0790054011589874,0.114378397350445,0.490184716040984
1065,3,166515,-0.0956390600433477,0.116877258555702,0.413745746970505
1066,3,168031,-0.106721242419881,0.113863047797325,0.349256776881114
1067,3,170404,-0.136475572337495,0.113801257192906,0.231237110291484
1068,3,177081,-0.189660575052507,0.114390320765733,0.098203273503209
1069,3,177336,-0.149235172636166,0.11557083726696,0.197448944735213
1070,3,178885,-0.0853072098149329,0.11912440154533,0.474391526721375
1071,3,181268,-0.209824533396988,0.114311085573902,0.0672642456630734
1072,3,181487,-0.183443979454055,0.116921624061506,0.117555911672162
1073,3,186935,-0.159653871710557,0.113499194264329,0.16041034424708
1074,3,187346,-0.153932338149135,0.113773744879666,0.176931441066591
1075,3,187956,-0.219591760033955,0.116557144475042,0.0603888079520631
1076,3,188758,-0.196740772256988,0.113321402010952,0.0834132270895446
1077,3,188786,-0.194054146706692,0.113205746001479,0.0873748817650621
1078,3,188904,-0.170482003146785,0.113454573794395,0.133824524432369
1079,3,188979,-0.183288213098477,0.113523552894066,0.107304001607531
1080,3,189025,-0.18157637114774,0.113460334517613,0.110415262513134
1081,3,189052,-0.186911749744025,0.113633715470561,0.100888483862959
1082,3,189158,-0.174757729113745,0.113363571341428,0.124074376760974
1083,3,190765,-0.173421952988857,0.113690633204649,0.128058588665179
1084,3,195779,-0.208692515033829,0.113399239147441,0.0665584306710626
1085,3,196679,-0.264284005739939,0.113462098559399,0.0204083625601488
1086,3,196680,-0.256615046191282,0.113707394782546,0.0246314493987143
1087,3,196733,-0.257128393280549,0.113703180910239,0.0243424858486217
1088,3,197297,-0.242257434170045,0.113859729600035,0.0340559459537279
1089,3,198109,-0.29588790794717,0.112340161085221,0.00881362507796928
1090,3,198110,-0.29588790794717,0.112340161085221,0.00881362507796928
1091,3,198164,-0.29588790794717,0.112340161085221,0.00881362507796928
1092,3,198348,-0.28708763851094,0.112866024601083,0.0113970377589085
1093,3,198615,-0.23793902179302,0.113378753855968,0.0365604115360546
1094,3,201026,-0.352321650412255,0.227891208974695,0.122998620851873
1095,3,203261,-0.108179359969998,0.113725522849415,0.342137435336261
1096,3,204854,-0.0674198011865235,0.113929050369232,0.554383366499823
1097,3,204897,-0.0424016156120551,0.114251596368968,0.710767114844131
1098,3,204903,-0.0650203319960203,0.114118977487417,0.569203468310334
1099,3,207966,-0.0994479587211409,0.112993560606144,0.379392766979971
1100,3,207999,-0.0771824850935469,0.113555697879881,0.497147274588636
1101,3,208066,-0.110406923541059,0.11570675138269,0.340637369993677
1102,3,208086,-0.0737770821291034,0.118447012516038,0.533772181272816
1103,3,208234,-0.0943478181417539,0.113175290202454,0.405045765721477
1104,3,208660,-0.0826438625175597,0.113795266638566,0.468166519409522
1105,3,208696,-0.0681890602139022,0.113208852606636,0.54734136492376
1106,3,208702,-0.0631061079058956,0.113368304985916,0.578121463467761
1107,3,210472,0.151708298032924,0.113150909650358,0.180860290742476
1108,3,210757,0.0837858337465826,0.113369798437623,0.460368384594988
1109,3,211348,0.12573868411849,0.112869517491195,0.266029362943713
1110,3,211722,-0.0404798481893776,0.132007216577239,0.759291538998632
1111,3,211881,0.147013554061364,0.112793116194484,0.193290689889166
1112,3,211998,0.0907634673341109,0.11303561293253,0.422536152836624
1113,3,212095,0.0382268646466003,0.113877488290242,0.737308501479181
1114,3,214156,0.0161597869075033,0.1131604236427,0.886526273947478
1115,3,217647,0.14789792505262,0.113389499301904,0.192969081028914
1116,3,218280,0.309093578162917,0.256186482201788,0.228425805371684
1117,3,218769,0.102718629885788,0.114841683048637,0.371697653110958
1118,3,219050,0.0965254810172705,0.113779733410793,0.396815793282403
1119,3,221006,0.06451315224053,0.113629476022591,0.570565548970988
1120,3,221813,0.0683980271057401,0.113466379233808,0.547025913475336
1121,3,222829,0.033438039550694,0.113832812244956,0.769123919750395
1122,3,224310,0.0266615588611131,0.114957389846921,0.81673020929887
1123,3,224773,0.489191719040075,0.244757801698337,0.0464098089506572
1124,3,226294,-0.113874074530418,0.113449289990767,0.316189436236788
1125,3,226510,-0.091370774708346,0.113388207499777,0.420887663520772
1126,3,227816,-0.185141273173836,0.115326038607395,0.109306003315567
1127,3,228048,-0.164886776324128,0.113382811084669,0.1467659770616
1128,3,229226,-0.162121884729555,0.119339547054867,0.175174939159877
1129,3,229272,-0.127496331942701,0.121973340867527,0.296608675342998
1130,3,229351,-0.168683983158394,0.11344947983459,0.13794327757508
1131,3,230175,-0.130475350872086,0.113073590841742,0.249322766268726
1132,3,233663,-0.0614792639567614,0.113510851360684,0.588424920741535
1133,3,234438,-0.0570871435985808,0.113341527609409,0.614804881363991
1134,3,235617,-0.0718835816972314,0.113638604249107,0.527428543621523
1135,3,237105,0.102518921813092,0.113032064084676,0.36503093667393
1136,3,238714,0.0877250962680084,0.112978407505857,0.437987557825862
1137,3,238914,0.132151617971836,0.11349607865835,0.2450597435805
1138,3,241126,0.169782807572736,0.113188864669992,0.134509348855508
1139,3,242447,0.151134875715623,0.149544464191813,0.31288336394419
1140,3,242578,0.148481719709597,0.113618425900369,0.192115916840034
1141,3,245238,0.175045576860966,0.113809918166341,0.124931743701789
1142,3,247158,0.116658506395299,0.112893581096653,0.302147868914393
1143,3,247980,0.0811294862477279,0.258663503277372,0.75397307970404
1144,3,248454,0.106323655208414,0.113096990805785,0.34780379426618
1145,3,249311,0.134515891121339,0.123139252673348,0.275407383011693
1146,3,249928,0.106978855493143,0.113544981183326,0.346749131177832
1147,3,251255,0.123603772291382,0.113758226930155,0.277978007946032
1148,3,251274,0.111665196127539,0.113793194297448,0.32711716974152
1149,3,251879,0.130968630257238,0.113657623724929,0.249974143041322
1150,3,251939,0.126227999819362,0.113545929998885,0.267027549912561
1151,3,252801,0.145407908178837,0.113445627533795,0.200774752126505
1152,3,253109,0.163410669153947,0.112889677396654,0.148637342135452
1153,3,253118,0.174014104697255,0.112880550077057,0.12407225285134
1154,3,253321,0.139557563930481,0.113123438687083,0.218144790551006
1155,3,253394,0.116194986875418,0.113591647993355,0.307046918561032
1156,3,254361,0.200225775302165,0.113505453091997,0.0785936973096445
1157,3,254926,0.198356144627694,0.113310698686915,0.0808920084561115
1158,3,256359,0.252558444570396,0.113106020760399,0.0261796175190176
1159,3,256593,0.272657803213105,0.113348661713673,0.0166651112954836
1160,3,256989,0.281857404730971,0.112693525461209,0.0128333377205268
1161,3,257462,0.292777826441355,0.112404874408325,0.00958495825159122
1162,3,258273,0.254626426321894,0.112808020190231,0.0246084517897358
1163,3,258343,0.25088178122262,0.113015347652783,0.0270609523710295
1164,3,258579,0.262013739826438,0.112863640582179,0.0208282428815344
1165,3,258768,0.304459138488136,0.112875580702639,0.00732585419876589
1166,3,258781,0.30255699388248,0.112656343007472,0.00758048368915253
1167,3,258828,0.319311364302221,0.112120283498748,0.0046580560975749
1168,3,259020,0.303705226590237,0.113223951492036,0.00765463924345519
1169,3,259458,0.262673101097281,0.11293942820238,0.0205958398835006
1170,3,260010,0.241658625665107,0.171765473720134,0.160333772581064
1171,3,261281,0.224406454114753,0.113131126489975,0.0480752590813189
1172,3,262631,0.256232763761177,0.112958560647841,0.0239096119724925
1173,3,265059,-0.0519747300768216,0.113982902267327,0.648679664191687
1174,3,267625,-0.0155699106926946,0.114501476837457,0.891914604119268
1175,3,272925,0.125508812425532,0.124146726898802,0.312722486954343
1176,3,273446,0.0958633040719319,0.116963398192976,0.412996698425076
1177,3,273631,0.0660886193354329,0.117679595712941,0.574746346467427
1178,3,274530,-0.00929288524592731,0.114957623360866,0.935617007578914
1179,3,274845,-0.00804970503715297,0.113892136361131,0.943693798159466
1180,3,275765,0.00887803938057385,0.114639199646336,0.938314761890326
1181,3,278462,-0.012755922090358,0.114643712122113,0.911468826529776
1182,3,278675,-0.029798329707647,0.114849950981237,0.795435874904589
1183,3,278791,-0.00771878154558614,0.115564172013162,0.946784971782292
1184,3,282537,-0.013059541966438,0.116815364288823,0.911048351190592
1185,3,284743,-0.036930533469316,0.115303573191906,0.74893832198321
1186,3,285299,-0.0864885390399164,0.115614704663236,0.454912646695384
1187,3,285659,0.00316357525498578,0.116330169929966,0.978319733546919
1188,3,286180,-0.100875587796778,0.118878154419508,0.39669962081358
1189,3,286440,-0.0663487297805977,0.121477773628958,0.585287235400779
1190,3,286652,-0.105563609728338,0.118088392299296,0.371964542767253
1191,3,289803,-0.0593532275828152,0.115401550172406,0.607350706208671
1192,3,289856,-0.0627999288221815,0.115319932767806,0.58639221952355
1193,3,289942,-0.0627999288221815,0.115319932767806,0.58639221952355
1194,3,290417,-0.0575470182738227,0.116435223368132,0.621443663957088
1195,3,290527,-0.0980137309447093,0.11761752325536,0.405224426171156
1196,3,290957,-0.0576088788502325,0.11673609706163,0.621968554803755
1197,3,290963,-0.0775134340639223,0.116750432344909,0.507172239807735
1198,3,291002,-0.0386204170656703,0.116905178580939,0.741326380611247
1199,3,291045,-0.059803396635397,0.116385458192961,0.607685990314741
1200,3,291075,-0.0873399583159404,0.115925312482266,0.451702311509947
1201,3,291159,-0.0537933432861637,0.116434486792134,0.6443621639999
1202,3,291201,-0.0601430581060332,0.122692653870873,0.624301988966478
1203,3,291204,-0.0480939969418959,0.123056511029393,0.69615974187363
1204,3,291220,-0.0681404850370679,0.228442081266557,0.765662353920261
1205,3,291227,-0.141361134445821,0.228537609054167,0.536614080566007
1206,3,291349,-0.0535228177485518,0.117293995904157,0.648445274689668
1207,3,291388,-0.0248149443017632,0.120448866787826,0.83689360896385
1208,3,291538,0.0547844191628375,0.22610960225503,0.808695057861909
1209,3,291544,0.0721624278230149,0.128241208291246,0.573990530187267
1210,3,292662,-0.713533570285698,0.304146275865524,0.0195277213268106
1211,3,292718,0.255606841960077,0.243288521920481,0.294146095743219
1212,3,293842,-0.273588794465278,0.131006638552065,0.0374816821727415
1213,3,293851,-0.287235362267566,0.1313461964748,0.0294087948889865
1214,3,293855,-0.268448334826437,0.129043392139309,0.0382193574846698
1215,3,295047,-0.0431410970818075,0.117256568157167,0.713153012182706
1216,3,295867,-0.0363391193528549,0.116783808937635,0.755858304822136
1217,3,295972,-0.075670692865236,0.11890322970561,0.524924461547075
1218,3,297295,-0.0564935926431076,0.115160778761461,0.624040503566276
1219,3,298996,-0.0250742710628264,0.114536344832274,0.826839058883655
1220,3,299045,-0.015195151396006,0.11464286976203,0.89463004647149
1221,3,299460,-0.0561671040141826,0.118548025017199,0.635941146814486
1222,3,299460,0.778990779749527,0.453564636081885,0.0867674922378067
1223,3,299701,-0.000110772675728898,0.115197211380471,0.999233304170354
1224,3,302380,-0.00815204302705674,0.114758833335825,0.943409091752572
1225,3,303175,0.0491683893888446,0.226583161081712,0.828334244398316
1226,3,304102,-0.0977093702831944,0.227726510277214,0.668137990831658
1227,3,304825,0.0473742870014536,0.119959291863847,0.693140669197616
1228,3,304927,0.156945570243325,0.229819716145847,0.495113327328361
1229,3,305013,0.0288538319021946,0.126117551619391,0.819168338405831
1230,3,305065,0.0529472231843728,0.133663253147005,0.692252875564785
1231,3,306151,0.0183337283226699,0.257599537161729,0.943301620754454
1232,3,306441,0.337205158845218,0.159685256363481,0.0354156367329707
1233,3,306783,-0.0634435442307315,0.120180828238697,0.597899925913066
1234,3,306993,0.0169886341544446,0.119418080331114,0.886954358699248
1235,3,307016,-0.0478208949179713,0.123987629876565,0.699957962218484
1236,3,307029,-0.059452187683654,0.120276342225918,0.621404178149829
1237,3,307036,-0.0305912173215425,0.121100566811858,0.800716610472635
1238,3,307041,-0.0358584226587186,0.119642184094944,0.764571814021257
1239,3,307046,-0.0437180987253382,0.120186539334344,0.716260938369749
1240,3,307057,-0.0804716683724916,0.118508339187354,0.497558733017054
1241,3,307149,0.0177323708993895,0.135325238469975,0.895822100088907
1242,3,307230,-0.114658563586445,0.325732607079414,0.725046724467305
1243,3,307241,-0.0519446428243242,0.325778037954164,0.873407147927774
1244,3,307244,-0.00285509002043938,0.323106565324651,0.99295467805547
1245,3,307245,-0.00285509002043938,0.323106565324651,0.99295467805547
1246,3,308240,-0.0587281356725491,0.233479032231757,0.801546915914803
1247,3,311452,0.0174031572650235,0.11393817544752,0.878688920218255
1248,3,312012,0.175881883083409,0.20736464754099,0.39691426903984
1249,3,313040,-0.220870452797506,0.401343062651927,0.582442268897882
1250,3,315795,-0.0393875920004886,0.118816730255377,0.740464535077048
1251,3,316056,-0.0293770862317295,0.232177528262648,0.89938558779866
1252,3,316065,0.230417916574136,0.232174745381177,0.321666052720239
1253,4,2228,-0.0589368366829159,0.164828722868618,0.720883222850862
1254,4,2230,-0.0576854971524181,0.164473558427797,0.72600155708466
1255,4,16673,-0.065794718324522,0.203697408483518,0.746884792836231
1256,4,18219,0.100683820287593,0.142480221992787,0.480249432900286
1257,4,18231,-0.132183253767273,0.261259337966322,0.613209993817022
1258,4,20302,0.0241121195299749,0.12475487975205,0.846854008090915
1259,4,21871,0.0648093369006704,0.132145355475437,0.624127449270701
1260,4,22141,0.0667334974930758,0.132129879437527,0.613831963540211
1261,4,26389,-0.21199587744094,0.267418258737187,0.428455844860197
1262,4,26950,-0.00677870507663947,0.138717263398931,0.9610528749812
1263,4,27059,0.0787592662410375,0.141949638403458,0.579355830237699
1264,4,29835,0.118707376278862,0.143674819856052,0.409235934985015
1265,4,32140,0.0327692059169484,0.140124201558422,0.815230561140949
1266,4,34142,-0.0977025941993857,0.163077945696436,0.549479877109211
1267,4,37106,0.144566827499089,0.182007663590898,0.427560399833589
1268,4,38160,0.0323621153392075,0.197352004398829,0.869839406121407
1269,4,38200,-0.0184435845827586,0.192581814659221,0.92375748881924
1270,4,39021,0.0499104176839911,0.201947814674219,0.804939587684233
1271,4,43687,0.404959582090505,0.257608351977341,0.116847071860939
1272,4,43708,0.372304101294525,0.259228001739706,0.151830109249498
1273,4,43823,0.19714309363555,0.242884536110081,0.417525613891684
1274,4,43887,0.122745517675883,0.248751077690103,0.622003502716118
1275,4,46065,-0.0550340396980538,0.280695031078196,0.844673311746276
1276,4,48267,-0.0361398878464243,0.400955508620853,0.928231525962379
1277,4,48617,0.785731373817974,0.400172852779501,0.0503750561132265
1278,4,48723,0.786938034376888,0.421376525022222,0.0626545542753317
1279,4,49408,0.923690223800733,0.437020307716045,0.0352497533491055
1280,4,49675,0.439445040618153,0.375797845016516,0.24304538312999
1281,4,51735,0.275073754021189,0.264231012906571,0.298571738098873
1282,4,51859,0.135113958708043,0.262125372172494,0.606557428300346
1283,4,52093,0.262778739571175,0.248756650111578,0.29152220801499
1284,4,52141,0.242375630532386,0.248815330076221,0.33066471846992
1285,4,53342,-0.0942599035770932,0.213676584142301,0.659386397876816
1286,4,55290,-0.107665312034344,0.203073015580807,0.596320259512943
1287,4,56089,-0.123797942526844,0.196718176879211,0.529549102398244
1288,4,56962,-0.0137507969398172,0.190639877375036,0.942539541190089
1289,4,57719,-0.266197504472641,0.189123901691443,0.160150322245359
1290,4,60023,-0.242536978378983,0.174985941487961,0.166610535064225
1291,4,60460,-0.232236665756274,0.17622426231057,0.188409362550854
1292,4,61772,-0.211406717941443,0.154446959183777,0.171932761775921
1293,4,62324,-0.148454529671028,0.145836187985478,0.309396984463299
1294,4,65329,0.0317642713688278,0.139450682622429,0.819948064919444
1295,4,65934,0.177378139673077,0.140765787348223,0.208467795500744
1296,4,66048,0.119181386021927,0.145795649191583,0.414219829345051
1297,4,66159,0.090550357414549,0.138599570722826,0.513973045156121
1298,4,66763,0.0742091496351485,0.139355049042974,0.594701925467696
1299,4,68860,0.0469175008063227,0.133743042422877,0.725945177457788
1300,4,68911,0.0983815444918545,0.13467342487822,0.46555733578939
1301,4,69269,0.0822934937065991,0.133200543339654,0.537094667602292
1302,4,70023,0.0940034235374965,0.132075790852628,0.477096817547872
1303,4,70129,0.070027236329552,0.131117177434357,0.59362143896224
1304,4,70552,0.0838912902742845,0.132131964238045,0.525901446066835
1305,4,71282,0.15009346649382,0.133489345093711,0.261613569442533
1306,4,72324,0.149847809401395,0.134542002443898,0.266138962001434
1307,4,72434,0.153909055522683,0.133477036526859,0.249659718007783
1308,4,72764,0.117475902340051,0.131521742681431,0.372355822922414
1309,4,73313,0.149137392789207,0.132960317705175,0.262765854161159
1310,4,74160,0.180135752762469,0.13235263912576,0.174372810532105
1311,4,76499,0.182877059191433,0.127552315882278,0.15253118045975
1312,4,77245,0.16860985261007,0.128340677563122,0.189777514718015
1313,4,77997,0.148588433985002,0.126199518413978,0.23982557028711
1314,4,82080,0.166854937479959,0.122882989037406,0.175383053576789
1315,4,82454,0.162371326725345,0.123968876531442,0.191123738513598
1316,4,82701,0.148448135276973,0.128556809474492,0.248982957346966
1317,4,83418,0.407323679707964,0.213682911029771,0.0574353520446379
1318,4,83420,0.369588726562085,0.211605022861875,0.0815770218675466
1319,4,83425,0.186186625192039,0.137327033929166,0.176032686142999
