SNP,Chr,Pos,Effect,SE,ERV25_ERG5_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
2695,4,1490851,-0.0191462778815827,0.147842065463722,0.897031875315995
2696,4,1490904,-0.0573453983546885,0.159990372104073,0.720235569587727
2697,4,1491666,-0.0822629829878838,0.147021389495611,0.576154416791517
2698,4,1492451,-0.168226153148621,0.147113567111561,0.253600889866538
2699,4,1492707,-0.0638967517224407,0.160915420210391,0.691546346270295
2700,4,1492707,-0.535087769669888,0.336379082771778,0.112565825566854
2701,4,1493150,-0.156915584671018,0.146670564537689,0.28541756697314
2702,4,1493956,-0.0892260990979097,0.145741342775813,0.540784838685319
2703,4,1493975,-0.0990789602295861,0.145850875115311,0.49738228505276
2704,4,1494081,-0.0884690825533938,0.145441952825289,0.54339454765864
2705,4,1494542,-0.0429156498237826,0.147948271983047,0.771931481329109
2706,4,1494612,-0.0639315263783873,0.147205286857918,0.664334609607669
2707,4,1494869,-0.0367899844651514,0.146852134433179,0.802327892518808
2708,4,1494944,-0.0664281354407152,0.146822624670017,0.651231386862493
2709,4,1494974,-0.055653862844637,0.146897949863868,0.70501906364473
2710,4,1495032,-0.0380250024612605,0.146987657216199,0.79602119379857
2711,4,1499852,-0.170755157109151,0.149911981923382,0.255460470819387
2712,4,1499970,-0.1453749962414,0.152738062098946,0.341853280121608
2713,4,1501685,-0.027447364633989,0.145938866631041,0.850926396383393
2714,4,1501834,-0.0161406341055992,0.147562208996478,0.912961746021526
2715,4,1503576,-0.0833506493912415,0.144671019379919,0.564888218623026
2716,4,1504976,-0.167956073771245,0.152179308096844,0.27048714014479
2717,4,1505243,-0.111055745194788,0.145175168718246,0.444796020089187
2718,4,1505373,-0.140896712576405,0.148032746670301,0.341852589117288
2719,4,1505397,-0.150203301106612,0.15226073642212,0.324569656104404
2720,4,1505683,0.146484460374462,0.17980496403716,0.415801743685288
2721,4,1505691,0.159291630041068,0.236392764905877,0.500852062452697
2722,4,1505703,0.0137522998225421,0.285338997000107,0.961587010848205
2723,4,1505869,-0.212304611504027,0.150189735017232,0.158367651691493
2724,4,1505904,-0.193164583832646,0.149981128064503,0.198615384497772
2725,4,1506371,-0.0901187557153422,0.145063138809295,0.534843889817036
2726,4,1506383,-0.174546890484852,0.145979520251564,0.232618436253668
2727,4,1506424,-0.0755711684974207,0.146390837151048,0.606017819425168
2728,4,1506930,-0.110745692366636,0.144742543539094,0.444710169622177
2729,4,1507893,-0.124838152552324,0.146588446792191,0.395000503705302
2730,4,1508550,-0.0721207449734993,0.144843463721241,0.618849078643092
2731,4,1508644,-0.0949663661135711,0.144784911052181,0.512307111654819
2732,4,1510975,-0.114022882632625,0.145157950706244,0.432682076959341
2733,4,1512432,-0.0904274430448804,0.145491119627753,0.534650560405539
2734,4,1512726,-0.0984697006238313,0.144906923962307,0.497242649673662
2735,4,1513542,-0.152900032109399,0.147419985963635,0.300365167734352
2736,4,1513733,-0.106270618630769,0.145039275437369,0.464226223755681
2737,4,1513956,-0.0941787471686961,0.291457464190258,0.746787865885097
2738,4,1514408,-0.121161139718963,0.145567946959662,0.405783220970878
2739,4,1514885,-0.186772403525497,0.148639164503997,0.209747842956244
2740,4,1515034,-0.140110098329239,0.146674509684275,0.34010748929171
2741,4,1515708,-0.140969352495518,0.145662832806412,0.333817604728687
2742,4,1515742,-0.184190697964032,0.149006375337812,0.217233513630876
2743,4,1517320,-0.102665602255672,0.144905765973999,0.479102975638628
2744,4,1517680,-0.121709733707675,0.254066159401782,0.632201518149538
2745,4,1517858,-0.0425802026655113,0.148563580366011,0.774577066421638
2746,4,1519301,-0.152376604823639,0.150964871072894,0.313497490813837
2747,4,1520148,-0.0704074117800308,0.14439530913775,0.626134608207148
2748,4,1520501,-0.0686139368360024,0.144264808864927,0.634645684092464
2749,4,1521315,-0.0720676144229009,0.144677613267347,0.618705752683152
2750,4,1521582,-0.0547887567936824,0.144552471473955,0.704898427554024
2751,4,1521747,-0.0506737768744641,0.146560165620742,0.729733490898167
2752,4,1521818,0.112498622531181,0.221799372729018,0.612324940111531
2753,4,1522428,0.0313660144266956,0.171908072353308,0.855327998261607
2754,4,1522507,-0.0153754548746426,0.214702014161354,0.942950451408338
2755,4,1522714,-0.091274683531672,0.156581793713871,0.560319238142654
2756,4,1522717,-0.0735394868401964,0.157438629209387,0.640716954354247
2757,4,1522735,-0.0563138688608271,0.155148207990796,0.716845866313034
2758,4,1522862,-0.0492190186814461,0.144558147726965,0.733698337994213
2759,4,1523350,-0.15126031858494,0.152730197409647,0.322668745866748
2760,4,1523440,-0.232943465704283,0.352650453608688,0.509331381539071
2761,4,1523444,-0.398771834588059,0.296003593283335,0.178784537624442
2762,4,1523446,-0.338172445034857,0.295218112544909,0.252777950976287
2763,4,1523482,-0.0520139363271408,0.352857473840077,0.882894322536644
2764,4,1523491,-0.445881221193076,0.308918536466248,0.149805395030616
2765,4,1523500,-0.365682631124264,0.320388944343872,0.254489273235919
2766,4,1523584,-0.117628656483275,0.484793016134946,0.808427638207044
2767,4,1523587,-0.493511013177674,0.497521885303728,0.321907066581229
2768,5,8786,0.0413666041989209,0.143818048143964,0.773797597213823
2769,5,9566,0.0626602552251458,0.1443424043974,0.664474906402012
2770,5,11033,0.00267677119446719,0.14337480264184,0.985115110860609
2771,5,11244,0.0546431772601887,0.143746728509529,0.704073747629393
2772,5,11370,0.0395143151662065,0.14358835921057,0.783330017936161
2773,5,13215,-0.075169832451998,0.143163959958375,0.599870296540371
2774,5,13449,-0.104078723594452,0.14573868413411,0.475608737647596
2775,5,13572,-0.155341208817431,0.284520444533864,0.585427607117345
2776,5,13639,-0.0602959723422505,0.142810858643681,0.673129798008934
2777,5,13690,-0.0827498976770074,0.14362925971613,0.56489081847787
2778,5,14028,-0.0569307875020543,0.143000351989423,0.690785042377479
2779,5,16072,-0.0908890539818984,0.149424682513645,0.543406223067246
2780,5,18746,-0.0784898413547206,0.145861083140378,0.590837697021597
2781,5,18800,-0.149938603992087,0.144343882908952,0.299627503208437
2782,5,18904,-0.0750434577137883,0.166950597448719,0.653350482777339
2783,5,18920,-0.278174451803499,0.409822564913857,0.497729614391684
2784,5,18994,-0.277918168342677,0.172950186698937,0.108964657658005
2785,5,19045,-0.271679768253989,0.284299858593906,0.339923299351058
2786,5,19049,-0.271679768253989,0.284299858593906,0.339923299351058
2787,5,19051,-0.271845077211964,0.284326257631613,0.339674703916999
2788,5,19082,-0.36879295422353,0.284151176240174,0.195177405958888
2789,5,19084,-0.392080752928933,0.284197562332108,0.168581166238036
2790,5,19368,-0.159445519888643,0.144773234421064,0.27149619598908
2791,5,19504,0.156128467066763,0.194999444033007,0.423866411035206
2792,5,19513,-0.0289279464850513,0.199584200828413,0.884840123549338
2793,5,19517,0.0489138546299714,0.205564892808817,0.81205910509329
2794,5,19542,-0.259011716202366,0.257597217743327,0.315349153913625
2795,5,21341,0.0662682093226663,0.587769485987767,0.91029662434496
2796,5,21342,0.408229965462461,0.531061132562615,0.442581744981176
2797,5,21355,0.242360989940898,0.510581275518174,0.635311011025846
2798,5,21358,-1.5496235158329,0.819426525707357,0.0594285762544759
2799,5,21504,0.45225718072537,0.387793188983656,0.244307603891314
2800,5,21509,0.549885445732922,0.402379552151346,0.172625528182892
2801,5,21529,-0.313728924598915,0.326708269869173,0.337575424315007
2802,5,21532,-0.357589834527397,0.331540584517532,0.281515764572066
2803,5,21533,-0.358329674148426,0.337807240062145,0.289527877253879
2804,5,21552,-0.042368628491122,0.413574194665132,0.918461597692805
2805,5,21558,-0.0840797750590756,0.385793121104094,0.827601743578477
2806,5,21954,-2.04697286471479,1.34772565349542,0.129699137449356
2807,5,22497,-0.205693462211391,0.209132491071853,0.326007630147418
2808,5,22502,-0.199161070268733,0.214200308037211,0.353115775023772
2809,5,22536,0.0819115443811711,0.284696548366709,0.773733537442088
2810,5,22625,0.115684651400974,0.290101124744913,0.690301188660593
2811,5,22635,0.227438394976175,0.285706604731561,0.426534617003453
2812,5,22638,-0.23025165410704,0.312985121801645,0.462424173946094
2813,5,22854,-0.230677877204936,0.420744727448756,0.583859326460783
2814,5,22881,0.0627696699192466,0.306701195477203,0.837955208447678
2815,5,22883,-0.0438195084726818,0.298346548717929,0.883314903222752
2816,5,22917,-0.0612199598847454,0.286909516237927,0.831155914797613
2817,5,23224,-0.148866240430069,0.155865004032359,0.340182099317962
2818,5,23230,-0.153414648274947,0.171515624199459,0.371682835101144
2819,5,23574,-0.0790116905016655,0.142459649548107,0.579502375039104
2820,5,23653,-0.101792560698741,0.142217113511978,0.474616036949086
2821,5,24002,-0.0580927559104741,0.142890306814542,0.684581290212226
2822,5,24122,-0.0566471694885017,0.143504455669546,0.693272039577535
2823,5,24148,-0.113257896059313,0.144868041780885,0.434855928128465
2824,5,24163,-0.127175412563333,0.145259176156868,0.381893480452962
2825,5,24234,-0.0353927590413751,0.143546681789644,0.805392677760158
2826,5,24246,-0.0276318531113491,0.143339935835744,0.847248789631687
2827,5,24270,-0.0173046919885409,0.156100373474551,0.911793390872405
2828,5,24278,-0.00942642918649732,0.143328349050396,0.947599706669981
2829,5,24388,-0.0990551236628502,0.144583063095938,0.493724908642663
2830,5,24487,-0.130184563396113,0.143571061953221,0.365152021056622
2831,5,24650,-0.0950638588811538,0.142852276472588,0.506184705600765
2832,5,24820,-0.040109988834561,0.142512446711363,0.778530932642491
2833,5,24909,-0.109314962640414,0.1430060474735,0.445134829531369
2834,5,25103,-0.114283731010673,0.142848626167184,0.424229262044351
2835,5,25397,-0.415193039850249,0.279010973625825,0.137620287769413
2836,5,25397,-0.390529987152968,0.532618756127138,0.463907163157936
2837,5,25485,-0.108279139900094,0.148946923731318,0.46772946015821
2838,5,26058,-0.1333155187502,0.142993864862492,0.35181027560965
2839,5,26197,-0.14965717510632,0.142110616562429,0.293013908171588
2840,5,26417,-0.107775534540753,0.142424181310837,0.449721082750823
2841,5,27428,-0.097094333467697,0.142627025365351,0.496471598383906
2842,5,30505,-0.166159801170274,0.142473434721517,0.244300259370849
2843,5,31263,-0.173439857547282,0.143889640742153,0.228868949869724
2844,5,31451,-0.195516162817419,0.154528396957634,0.206618331127925
2845,5,31466,-0.395569295080236,0.352239675311045,0.262195699819509
2846,5,32038,-0.21835037170227,0.1418584283721,0.124648126069622
2847,5,33720,-0.15998033030494,0.144119115308697,0.267730365056146
2848,5,33814,-0.192566626736838,0.143785801051294,0.181347595005119
2849,5,33851,-0.20247117224928,0.145160490245668,0.163950458664254
2850,5,34324,-0.109609525064316,0.145777735472356,0.452615338692187
2851,5,34350,-0.195590395439778,0.143593093050502,0.174029928061709
2852,5,35048,-0.161622954186604,0.142279839633026,0.256747611962868
2853,5,35579,-0.129460394704934,0.143791088026175,0.368554894468732
2854,5,35901,-0.15782527041128,0.144404544607208,0.275166150051444
2855,5,35947,-0.162433744671036,0.143496375346366,0.258414956347201
2856,5,37398,-0.299883154893763,0.154146428402604,0.0525151631272861
2857,5,38037,-0.174469648458033,0.1473408831708,0.237161298271822
2858,5,38200,-0.212556556207768,0.141896802771332,0.135035796593882
2859,5,38263,-0.234346867396686,0.141817511531881,0.0993312267814132
2860,5,38427,-0.214023454969076,0.142269808269479,0.133385675548057
2861,5,38677,-0.187226889090394,0.141997849526397,0.188184725875541
2862,5,39894,-0.241527180439746,0.166935178525416,0.148831332517494
2863,5,41075,-0.134170756848066,0.142888132239671,0.348377097287178
2864,5,42051,-0.20319247815984,0.142719729729257,0.155411747836119
2865,5,42740,-0.184092097345125,0.142009460045242,0.19570629175828
2866,5,44304,-0.114403515845644,0.142614341179152,0.422983912044413
2867,5,44612,-0.106691750475034,0.142730606276072,0.455256817179358
2868,5,45702,-0.163545129766423,0.145340156697361,0.261244348651824
2869,5,46084,-0.11265372230798,0.142665673984235,0.430271393415335
2870,5,49920,-0.00193720511510409,0.143834863371825,0.989261817935537
2871,5,50949,-0.0403480974665372,0.147314361544999,0.784328479304243
2872,5,53073,-0.100609022770808,0.1447953352639,0.48761512327912
2873,5,53535,-0.0939496717747251,0.144046462764919,0.514685117950178
2874,5,53964,-0.0667992502307158,0.144243935842924,0.643578638885981
2875,5,57276,-0.13552887370873,0.143733609130222,0.34636819347495
2876,5,57788,-0.14036172401571,0.143845501095094,0.329841150999511
2877,5,57861,-0.149869582256246,0.144090399531583,0.299001575585711
2878,5,58267,-0.147666939416863,0.144229942608662,0.306616685471667
2879,5,59261,-0.163272828240257,0.157096009310889,0.299367863893805
2880,5,59359,0.620784156463801,0.296841898243387,0.0372159929832214
2881,5,59386,0.013947469595176,0.182688315780516,0.939187309516763
2882,5,59387,0.024068292819567,0.237500747625904,0.919338210040669
2883,5,61028,-0.0482178910344608,0.145144609150552,0.73993098368474
2884,5,61686,-0.2111990738871,0.284507946859819,0.458380460543169
2885,5,64504,0.052959288983776,0.14474683067244,0.714677292985781
2886,5,66168,0.0354150161486828,0.144463162214167,0.806483428377461
2887,5,67144,-0.0550139988384839,0.145826550141434,0.706209773298082
2888,5,67435,-0.0823083465366328,0.149044067264494,0.581132250700132
2889,5,68714,-0.110454209038193,0.144324242902139,0.444592474120754
2890,5,69083,-0.165668360839027,0.144058885802582,0.250920526345174
2891,5,69805,-0.135365937221518,0.147637344649996,0.35983075862699
2892,5,69813,-0.119685568438308,0.146634935950677,0.414927876065724
2893,5,70382,-0.189883541766805,0.155663482828361,0.22334232195794
2894,5,70531,-0.0629776111468734,0.147165648191271,0.668958020437011
2895,5,70702,-0.101032378933608,0.146347323609442,0.490421299514852
2896,5,70852,-0.0674072233744731,0.146720809258699,0.646211717907017
2897,5,70969,-0.0845007224627916,0.146787714646759,0.565207630173067
2898,5,72069,-0.149976514853854,0.148571576206478,0.313447272546488
2899,5,73474,-0.071013329268486,0.212752174272775,0.73874054529865
2900,5,74994,-0.0750659706977417,0.149980708928167,0.617032015411219
2901,5,75504,-0.09744650145484,0.15142278276509,0.52029211919999
2902,5,75507,-0.0937324369688985,0.151269260502472,0.535894772555368
2903,5,75860,-0.110026108662237,0.153211504540504,0.473150812736993
2904,5,76107,-0.0954474740849647,0.15134556962461,0.528671464775835
2905,5,76472,-0.0961713990342963,0.151251487056403,0.525294208705497
2906,5,76912,-0.0874811150024368,0.151866418700675,0.564955286362079
2907,5,77002,-0.0962740314406649,0.152758018969235,0.528946110408643
2908,5,77032,-0.101317165963774,0.151842053018249,0.505046059618587
2909,5,77423,-0.058642579610098,0.152208318107428,0.700263201215482
2910,5,77484,-0.0463398829722883,0.152824036153686,0.761897945812149
2911,5,77918,-0.0888046905197273,0.153572807733587,0.563458723347421
2912,5,78310,-0.149112898303021,0.152786161611433,0.329753539725795
2913,5,79208,-0.124644884244657,0.156179316276636,0.42535581661751
2914,5,79230,-0.106963514112558,0.15532679311858,0.491505120517374
2915,5,79231,0.226272928469408,0.285202838561878,0.428092060740916
2916,5,79231,0.277423833625798,0.380173273773941,0.466039200372554
2917,5,79232,-0.12443563627179,0.155183745698299,0.423173409152027
2918,5,79544,0.109583154092606,0.260410485371853,0.674150414142383
2919,5,80396,-0.00184100002735565,0.157060774972571,0.990654370199382
2920,5,81334,-0.0590042495604202,0.162796239465245,0.717238401562395
2921,5,82827,-0.0279412996464741,0.158528668977131,0.860195531279746
2922,5,83188,-0.0518357109089651,0.160229573337698,0.746501353167339
2923,5,85693,-0.139261318345953,0.173679354726566,0.423190729863888
2924,5,86488,-0.140193440561152,0.251162271179174,0.577076178962908
2925,5,87323,-0.149425831218078,0.177091317402289,0.399364660765516
2926,5,90716,-0.202892868336477,0.192099335775676,0.291604968908018
2927,5,90719,-0.18851318987168,0.191661884935926,0.325999832380977
2928,5,90720,-0.18851318987168,0.191661884935926,0.325999832380977
2929,5,90746,-0.22066882053187,0.193554049287304,0.255022232131906
2930,5,91091,-0.26187381600657,0.193233156093442,0.176213390244226
2931,5,92747,-0.237448645136073,0.193676351827716,0.221013126030067
2932,5,93878,-0.219257534876583,0.198717054340236,0.270620091030181
2933,5,96610,-0.422523046517394,0.212113853880359,0.0471450719459836
2934,5,97629,-0.186999961302211,0.207507055003783,0.36811023741482
2935,5,97695,-0.198808944208633,0.206245408136846,0.33573406954654
2936,5,98040,-0.267271449984724,0.201660392120287,0.185910840082999
2937,5,98089,-0.30278299068244,0.203383307753579,0.137451088919943
2938,5,98565,-0.230735194352624,0.213709781066166,0.281028047220743
2939,5,98574,-0.230735194352624,0.213709781066166,0.281028047220743
2940,5,98997,-0.174075367869662,0.211560306237452,0.41116767910099
2941,5,99314,-0.11935013918918,0.213638112708805,0.576750946202687
2942,5,99455,-0.17856736024889,0.219128993506027,0.415681223584286
2943,5,99489,-0.227206812232508,0.216490565342586,0.294666112753255
2944,5,101381,-0.459745909978558,0.246010754866955,0.0624780638612349
2945,5,101643,-0.124762670341262,0.256533923433931,0.627028014313834
2946,5,101687,-0.044957448138728,0.262585376522074,0.864156126646999
2947,5,102203,-0.380699241220054,0.267433412261982,0.155466081560668
2948,5,102465,-0.22236828808936,0.282772083587135,0.432168382128957
2949,5,103569,-0.358445305043109,0.290109343718545,0.217446605364248
2950,5,103937,-0.407838392784786,0.292468059622529,0.16405221395537
2951,5,104225,-0.40960600749494,0.300191961806522,0.17328565807783
2952,5,104404,-0.406789895828247,0.294701787235496,0.168354165338601
2953,5,104442,-0.349679312357249,0.304256959921841,0.251214745016513
2954,5,104957,-0.371535887017963,0.302709930012173,0.220502921339265
2955,5,105087,-0.385284248821208,0.301733358667274,0.202475773766532
2956,5,105138,-0.385284248821208,0.301733358667274,0.202475773766532
2957,5,105493,-0.336428483137347,0.309866323621027,0.278343167860837
2958,5,105602,-0.349713542233069,0.309824653224306,0.259771229016818
2959,5,105816,-0.251459852534005,0.310094575551446,0.417961780818051
2960,5,105842,-0.338061838638161,0.319212103155629,0.290300764217298
2961,5,105854,-0.334281327569741,0.315767776290857,0.290492051813125
2962,5,106333,-0.507799776472233,0.340578142481045,0.136856248701588
2963,5,106481,-0.795892465768155,0.328390914253497,0.0158690154385344
2964,5,106489,-0.779627953952549,0.333679009183723,0.0200261851206418
2965,5,106491,-0.779627953952549,0.333679009183723,0.0200261851206418
2966,5,106493,-0.801306164263224,0.32638578533428,0.0145666892717143
2967,5,106501,-0.890708489596342,0.321927218891055,0.00595899173954342
2968,5,106718,-0.371087520400827,0.31910816472109,0.245659876307081
2969,5,106822,-0.389532798619754,0.322671424024325,0.228158815296572
2970,5,107574,-0.316643346597637,0.376320591854939,0.400682802514139
2971,5,115925,-0.256063874829468,1.01811000318126,0.801566922067576
2972,5,116086,0.10980494398664,1.3464003033939,0.935047239918585
2973,5,117834,-0.441643984630602,0.425784129605696,0.300330010136575
2974,5,119209,0.335038685370726,0.351703856845832,0.341436541035044
2975,5,120796,0.547915220145654,0.313941213093336,0.0818063262504949
2976,5,124644,0.0928007969334033,0.187778665675553,0.621470146535071
2977,5,125211,0.0612211557066846,0.190276769548161,0.747834106879045
2978,5,125474,0.0319425638514161,0.188902825411567,0.865818601905384
2979,5,127339,0.029900254081431,0.187562735025679,0.873433341978491
2980,5,131540,0.0720188900114422,0.176074176723624,0.682768736548536
2981,5,132221,0.111149955289294,0.177244528857457,0.530999394882678
2982,5,132565,-0.350515724684254,0.288004469996971,0.224398373165887
2983,5,132567,-0.0527104363939923,0.245162254159679,0.829889722402256
2984,5,134344,0.137145575571521,0.16901504307566,0.417659795680098
2985,5,134626,0.126150827845947,0.16832309919567,0.454081303824172
2986,5,137820,0.0539983625368059,0.167650775205897,0.747576416538478
2987,5,139492,0.0118211032935429,0.166394269569479,0.943403978130607
2988,5,144411,0.0561712871458697,0.163912612883672,0.732035314641072
2989,5,154798,-0.0162077237654348,0.16280250716815,0.92075452255472
2990,5,154908,0.0381687032081865,0.160476936325317,0.812138986533489
2991,5,155745,0.0474112346263453,0.161004312113265,0.768570474198709
2992,5,156437,0.0145749098412065,0.161691103738376,0.928226724160486
2993,5,157488,-0.0147085505547002,0.164669992931456,0.928877160641834
2994,5,157592,-0.107700023478291,0.284582823848954,0.705324728151334
2995,5,159027,-0.0160506239635856,0.196739843627006,0.935024567740664
2996,5,161956,-0.00699246481160332,0.152701215637203,0.963502081530853
2997,5,162464,-0.0203615494946323,0.153056334684089,0.894243053240361
2998,5,164144,-0.0127840531424659,0.152423660059003,0.93320587007845
2999,5,165491,-0.0270534482114431,0.153761170969443,0.860438352150451
3000,5,166030,-0.051150188406432,0.153800187029098,0.739652079799381
3001,5,167327,-0.0303068394619612,0.155257150503467,0.845345439433148
3002,5,168930,-0.150174358701906,0.154091640466651,0.33043687990586
3003,5,169215,-0.0999168170525921,0.153553464595744,0.515665240853338
3004,5,169431,-0.0927074304852602,0.154015270711763,0.547602741475155
3005,5,169452,-0.10898888133269,0.155440844430658,0.483665202526027
3006,5,170676,-0.0864944878161369,0.153576542863387,0.573655461205544
3007,5,171267,-0.0742580616672073,0.152230040395297,0.625993183341131
3008,5,171463,-0.093786102300951,0.152004156493586,0.537634476199995
3009,5,172056,-0.0979033516611576,0.151996801950335,0.519919446763583
3010,5,172075,-0.0774097552298847,0.152427155709105,0.611877440546862
3011,5,173259,-0.0839928165907229,0.152433772415605,0.581974110815509
3012,5,173927,-0.0468459265605587,0.152065657316753,0.75821547135521
3013,5,174122,-0.0602283193703568,0.150856212796313,0.689955431219415
3014,5,178044,-0.0380133562339839,0.150194594118411,0.800342872669063
3015,5,178645,-0.0906967065999087,0.153413874342625,0.554771663925481
3016,5,178674,-0.117212843853109,0.150847895546107,0.437663395630697
3017,5,179325,-0.114067299103745,0.149707185065942,0.446606946933038
3018,5,181135,-0.0488592403238983,0.153038078242975,0.7497167035286
3019,5,184224,-0.0865008505216474,0.151457793352722,0.568280484282764
3020,5,185680,-0.034574824797895,0.149908930072728,0.817728983901307
3021,5,186149,-0.0374901721167946,0.150008872098048,0.802794825511271
3022,5,187087,-0.0957616067010414,0.148493418883354,0.519418722809431
3023,5,187466,-0.0838060978176753,0.148369188708341,0.572535657203417
3024,5,187642,-0.0688952697240928,0.149279623978303,0.644711097783119
3025,5,189599,-0.179302668022718,0.147996000284269,0.226499949943441
3026,5,189613,-0.174439278594908,0.148688026610902,0.241510704905936
3027,5,191306,-0.141263167344155,0.146989411262971,0.337188289461876
3028,5,192971,-0.0414090453750091,0.146840060342866,0.77810799116207
3029,5,196583,0.188121785013687,0.203893613069294,0.356821497020531
3030,5,196585,0.145966507147555,0.196676874602697,0.458481471817033
3031,5,207235,-0.0897208742720323,0.284788306230653,0.752914320725486
3032,5,207275,-0.0150025912429192,0.15218903944598,0.921528768976775
3033,5,210350,0.133111627667306,0.142210953907238,0.34990520833312
3034,5,210480,0.13389405977548,0.142888867501176,0.349373314039327
3035,5,211001,0.100179560887841,0.142563542109708,0.482705162163982
3036,5,211036,0.118005725911447,0.142563189119272,0.408375122391943
3037,5,211245,0.0843456685096419,0.142316536376798,0.553786530150821
3038,5,211284,0.0767956676773543,0.142516964285495,0.590328071010403
3039,5,211526,0.0776049439710832,0.142705920230022,0.586915328223273
3040,5,211987,0.0542883615502409,0.143409745274804,0.705246501510679
3041,5,212506,0.113703951472111,0.158481914530741,0.47356667903167
3042,5,214406,-0.172705527403268,0.142969055686622,0.227858865739705
3043,5,214752,-0.0963136761801865,0.143526011699548,0.502625101803806
3044,5,215862,-0.103790192486098,0.143723011159799,0.47067771679892
3045,5,216840,-0.0817170781257737,0.143728779151934,0.570022693024622
3046,5,217294,-0.0346212792654399,0.14549216561655,0.812050374484084
3047,5,217319,-0.0596575762647669,0.145586298685458,0.682219810162305
3048,5,217691,-0.233271244497432,0.172272085894909,0.176575101081871
3049,5,218253,-0.0737481072016599,0.1444536909355,0.60999850729417
3050,5,218986,-0.0867397364596908,0.14317731625199,0.545023360944224
3051,5,219768,-0.0910420262685265,0.143169749327017,0.525251912089098
3052,5,220210,-0.123674749015737,0.143274001124809,0.38861118673911
3053,5,220516,-0.0737993656145821,0.143371337872903,0.607054891850434
3054,5,220904,-0.0974627956062403,0.143410271333482,0.497197979402334
3055,5,221394,0.0390879199826714,0.160894312544536,0.80819174933316
3056,5,221810,-0.0549852978034588,0.144876548797576,0.704521002423573
3057,5,221815,-0.0546113596300839,0.146097029092552,0.708776047536555
3058,5,221827,-0.0813805120534233,0.144758880213097,0.574350348886423
3059,5,221903,0.0282849240916331,0.144986770652643,0.845437669357076
3060,5,221992,-0.0132256432476621,0.143170351115496,0.926450938751854
3061,5,222178,-0.0178796465763464,0.143500904695159,0.900914272600486
3062,5,222207,0.000970898148970223,0.143337202807191,0.994599376453524
3063,5,222346,0.00161810585828348,0.143363431907788,0.991001051167457
3064,5,223004,-0.00409013561712535,0.143073111224927,0.977209552365615
3065,5,223127,0.0136256217245373,0.15165691983417,0.928461312300365
3066,5,225231,-0.0638472918909023,0.146236570759157,0.662666379983821
3067,5,225280,-0.0398514960037661,0.150310236001235,0.791065386263236
3068,5,225400,-0.0822311764925461,0.165985523226075,0.620617763641688
3069,5,225501,-0.0086815754201505,0.148479867676699,0.953407570078444
3070,5,225569,-0.0624726111959665,0.14384491356912,0.66433208260728
3071,5,225774,0.288812641488117,0.271052322615518,0.287367309015976
3072,5,227110,0.0539253050465556,0.143861635059282,0.708003475163214
3073,5,229365,0.0835711725518355,0.142459011314952,0.55782509760864
3074,5,229595,0.0868808917211441,0.142289843906128,0.541863328275368
3075,5,229778,0.109881670369668,0.14221347258019,0.44024476955403
3076,5,229833,0.0977034196693143,0.142460481559315,0.493271603810337
3077,5,229900,0.0954092032464243,0.142464886491469,0.503484767862124
3078,5,230375,0.0841134832171262,0.142505260973292,0.555401872948958
3079,5,230512,0.0534337841023243,0.143164304040272,0.709198331158386
3080,5,232888,0.113247155995381,0.142472827199417,0.427224118740088
3081,5,234489,0.100387786921986,0.142973472364291,0.483052848874134
3082,5,234669,0.0841842974307463,0.142773233900192,0.555811632599315
3083,5,237047,0.116203151251887,0.142835173809674,0.416452815630175
3084,5,238069,0.237064442961179,0.142917256922267,0.0980537622463881
3085,5,239147,0.100081650960536,0.144468493582206,0.488917157628859
3086,5,240361,0.0831610180453233,0.14293447265751,0.561064555737367
3087,5,241166,0.136089761969095,0.142536692944704,0.340347367277023
3088,5,241225,0.122644588063199,0.142405829047543,0.389694382854007
3089,5,241909,0.149556499736745,0.317811535179434,0.638229644573374
3090,5,241984,0.116301831508289,0.143004076754117,0.416607836180346
3091,5,242244,0.0984019594332727,0.14244340022116,0.490136150494018
3092,5,242428,0.121571421588482,0.142186522257728,0.393123495917818
3093,5,243584,0.164716938705016,0.142654617089673,0.249012577157472
3094,5,243791,-0.933920246948743,0.861085227256325,0.27884561192496
3095,5,245951,0.13520773210459,0.142138217237498,0.342132774498177
3096,5,246143,0.156995542716238,0.14228328002894,0.270604597664543
3097,5,246282,0.128411562539841,0.142357733619076,0.367653689218664
3098,5,246808,0.162894998254029,0.14495091613475,0.261863994861811
3099,5,249350,0.317647049766494,0.147111933849424,0.0315062630396517
3100,5,249522,0.56394940423449,0.283458616613359,0.0474140200163274
3101,5,249753,0.00637803665769709,0.237613019936057,0.978600828060482
3102,5,249909,0.323058125930103,0.157861917507183,0.0414514323553092
3103,5,249937,0.625291925824458,0.653993495424362,0.33966927557751
3104,5,251602,0.378601012347794,0.143636417090332,0.00876357425693931
3105,5,251756,0.3606110253287,0.142288716032792,0.0116968086521399
3106,5,251866,0.338663481194349,0.141456454384121,0.0171816009271625
3107,5,253670,0.302866969915109,0.143640393426606,0.0356912155627244
3108,5,253825,0.351519832615076,0.156553634935987,0.0253631939809286
3109,5,254385,0.315690491623084,0.14179617568658,0.026620174176379
3110,5,258078,0.287722687251284,0.151034482797845,0.0575907749537414
3111,5,258177,-0.218792772348971,0.196228526471192,0.265613373422795
