SNP,Chr,Pos,Effect,SE,FMP45_MID2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
2266,4,942069,-0.000990307739277635,0.143147444430885,0.994484110112545
2267,4,942533,0.0280293080071684,0.145326109152148,0.847170289559591
2268,4,944445,0.0757031991280881,0.143643513837198,0.598509792778284
2269,4,947317,0.0987436325647656,0.143178591359171,0.490865151323121
2270,4,948413,0.0623542434990435,0.143877398663055,0.665000120285859
2271,4,949523,0.037765393687582,0.143541178586497,0.792628559066743
2272,4,950108,0.0802042087860426,0.142842022546801,0.574820587830543
2273,4,953287,0.025320238970971,0.142461223106395,0.859033629068455
2274,4,956734,0.180897147135977,0.142799354186995,0.206064686118686
2275,4,957589,0.138129896656603,0.150021848207833,0.35781922273318
2276,4,959283,0.160784975172445,0.144053973866096,0.265119697720872
2277,4,960412,0.138600000279166,0.145155960200975,0.340314518185979
2278,4,960833,0.189041583456432,0.143312737805616,0.187995942926016
2279,4,961744,0.186028754782886,0.143755742939259,0.196490200897421
2280,4,962979,0.176033047802384,0.142147944561467,0.216398422292328
2281,4,964771,0.217796219566137,0.148888907085181,0.144409071530491
2282,4,964930,0.189625352369849,0.142695525461938,0.184745597826148
2283,4,965160,0.189909614079698,0.142090592922133,0.182233981371174
2284,4,969630,0.269967375112567,0.142742176411919,0.0594036309812064
2285,4,971731,0.302803908525032,0.286991587783288,0.292102642982951
2286,4,973283,0.250737029137208,0.141931353001651,0.0781581021811339
2287,4,974042,0.208029269854792,0.1428351055707,0.14616276977246
2288,4,974632,0.206425424358241,0.143065211955586,0.149942020914905
2289,4,974689,0.186437576621313,0.143742614422332,0.195470128406249
2290,4,974731,0.189305570283473,0.144776902972056,0.191871014452476
2291,4,974814,0.229560644004107,0.146335746686057,0.117607794187744
2292,4,974820,0.232197822125827,0.146546262237445,0.113982741629242
2293,4,974882,0.2115153127384,0.146391836814923,0.149385042736438
2294,4,974883,0.21523171955623,0.146575096778194,0.142884538979121
2295,4,974990,0.189784890420631,0.14784839300811,0.200108073460646
2296,4,975039,0.232240288696356,0.146323768400447,0.113370074212553
2297,4,975090,0.221638152194221,0.144008887872902,0.124685808813543
2298,4,975108,0.223517617038721,0.145161164558847,0.124507599490955
2299,4,975149,0.211282126024621,0.147933116427353,0.15411056961742
2300,4,975156,0.207044709165653,0.147950087992528,0.162564389524084
2301,4,975252,0.203172833605298,0.141850133349869,0.15294109267549
2302,4,975354,0.212473096331221,0.142204013969366,0.136031636010397
2303,4,975573,0.210342456947946,0.142418937364538,0.140586598791626
2304,4,975702,0.218463011665247,0.142008059077302,0.124850465384514
2305,4,976036,0.210914755403367,0.145572779867741,0.148264053609931
2306,4,976174,0.187499358601075,0.148648409874609,0.208011603077448
2307,4,976264,0.254098057602976,0.146000597439912,0.0826618822683853
2308,4,976271,0.247683076362348,0.145813839794783,0.0902709371571515
2309,4,976707,0.244645834503345,0.142080064231055,0.0859659695220603
2310,4,977037,0.204442061462986,0.141831532452585,0.150346086915184
2311,4,977428,0.256704224768078,0.145157436078993,0.0778486807526109
2312,4,979983,0.278950588112373,0.14310595977364,0.0520561651254611
2313,4,980596,0.224734077702216,0.14255104898389,0.115802543463043
2314,4,980779,0.218738601435682,0.142177100408327,0.124823762859477
2315,4,980835,0.227136177719842,0.142745763821088,0.112461057194509
2316,4,996583,0.161363101233039,0.143201670388748,0.260582237871923
2317,4,997624,0.181068289723827,0.142322551292485,0.204125658053734
2318,4,998174,0.201034283825943,0.142246604686524,0.158454577769709
2319,4,1000959,0.193164840898661,0.142515067444081,0.176156923090793
2320,4,1006085,0.21264372541837,0.14242059848738,0.136312453057119
2321,4,1013362,0.22964990023904,0.144921698186255,0.1139417117594
2322,4,1013533,0.266987612486112,0.141550222441667,0.0600929037985849
2323,4,1013882,0.248964617548306,0.141865781321536,0.0801386589670643
2324,4,1014176,0.283473468583502,0.141893615873149,0.0465065033934952
2325,4,1015219,0.193910869652173,0.142484985412471,0.174406711012066
2326,4,1015754,0.221796895840969,0.143593320990112,0.123334560462315
2327,4,1016051,0.168219532239442,0.145545541330389,0.24855027515245
2328,4,1016202,0.222902208802896,0.145091774186847,0.125364484574979
2329,4,1016647,0.196839594368246,0.143089697728813,0.169806040533075
2330,4,1016717,0.241985605570813,0.146098163601797,0.0985451914309443
2331,4,1017795,0.244396239431075,0.143308035708743,0.0890012322687283
2332,4,1018597,0.149442774708256,0.142636685297994,0.295486177742173
2333,4,1018955,0.157949004781918,0.144503772160805,0.275119772705422
2334,4,1019310,0.18394155397231,0.144243678039971,0.203072137620203
2335,4,1020874,0.176797003764022,0.142136271597412,0.214378048662126
2336,4,1022771,0.264749647822253,0.143405675016158,0.0657061829959454
2337,4,1026744,0.239364366437543,0.142105546164897,0.09298586862869
2338,4,1028509,0.175672181900785,0.143579194188583,0.221949001949862
2339,4,1029308,0.244782105706074,0.143278334301167,0.0884342151267003
2340,4,1036857,0.102913154671558,0.143450713075969,0.473594838148666
2341,4,1040300,0.0991094237702848,0.142751814701717,0.487964633959828
2342,4,1043992,0.160640027143201,0.142192837401512,0.259355567045107
2343,4,1045331,0.108980022695898,0.162583981427643,0.503104916363235
2344,4,1046913,0.0231078936444768,0.142670190320134,0.871424337123992
2345,4,1047131,0.0373769186699147,0.142469409419308,0.793204276732858
2346,4,1049568,-0.0227730725350117,0.144079621667482,0.874500730765586
2347,4,1051775,-0.0122022535810305,0.142714574741298,0.931911491241618
2348,4,1051793,-0.009853522409627,0.143503844106297,0.945296093484407
2349,4,1052459,-0.0500501407463319,0.14353053293004,0.727516971165861
2350,4,1057927,-0.138022129939609,0.461181055252855,0.764902764314018
2351,4,1057929,-0.260754782130995,0.390433913790112,0.504660038653807
2352,4,1062037,0.0898878977319849,0.144421381330341,0.534080568962259
2353,4,1062762,0.0716327252940373,0.142597510162164,0.615740150962036
2354,4,1064285,0.0187734323050026,0.143460085683155,0.89595924897565
2355,4,1066022,0.0669046832033718,0.142617529293824,0.639273726959029
2356,4,1066228,0.0522794877630037,0.143038567369015,0.714962897486183
2357,4,1071689,0.0689423729997174,0.142628297154511,0.629132060156905
2358,4,1077589,0.149307715250218,0.142521730772368,0.295533388963034
2359,4,1077718,0.217267941270866,0.142224163953605,0.127496375065699
2360,4,1077851,0.19097599937828,0.144343636000383,0.18667016609597
2361,4,1079690,0.186959328452957,0.142424118298718,0.190138766608237
2362,4,1079853,0.197627574017336,0.142688670758198,0.166919056441662
2363,4,1080944,0.185310650486056,0.229731004622462,0.420415953492489
2364,4,1086372,0.373544432108232,0.142204261848718,0.00899443123807174
2365,4,1091087,0.369349919754802,0.140887900616035,0.00913084879573654
2366,4,1091200,0.370431764068994,0.14209769964785,0.00952453392150622
2367,4,1091234,0.405417421140029,0.142534916335916,0.00470977709307526
2368,4,1091966,0.365199906418915,0.141821620974652,0.0104286678564292
2369,4,1094122,0.330067057355184,0.143256937700494,0.0218016381211505
2370,4,1095022,0.265532716769657,0.142379547528546,0.0630160267758963
2371,4,1095148,0.318870809138932,0.144131295716002,0.0275811847435433
2372,4,1095215,0.288272343558568,0.14243963404488,0.0437414631883756
2373,4,1101892,0.258744958477156,0.150343097270367,0.0861216120066338
2374,4,1101983,0.315449290590832,0.185258310330257,0.0894944259293384
2375,4,1102947,0.273281425177884,0.144178833477548,0.0588516332873597
2376,4,1103400,0.292810395902308,0.14353782983029,0.0420989976762911
2377,4,1105164,0.270284430502277,0.142132120826132,0.0580318828957301
2378,4,1105360,0.233329353618191,0.142328820230201,0.102027433199445
2379,4,1105583,0.228512437845884,0.144189038185345,0.11390458641873
2380,4,1107094,0.324653484812434,0.142622560421433,0.0234256213403456
2381,4,1108564,0.255173131817242,0.146264876833905,0.0819255132647223
2382,4,1108600,0.0793352155791482,0.182186065078682,0.66349282793297
2383,4,1112991,0.228966405189808,0.142964564011929,0.110147285500582
2384,4,1113001,0.212069824449058,0.142730283590771,0.138222382209339
2385,4,1116044,0.236406391313343,0.141987472935092,0.0968038683731244
2386,4,1118719,0.251785581034522,0.142587371942509,0.0782881471740162
2387,4,1120112,0.216472879648588,0.143067978827307,0.131154846573945
2388,4,1123519,0.164990563087998,0.144114109013888,0.253042548777214
2389,4,1123610,0.197690685043933,0.142572405652764,0.166439273385462
2390,4,1123959,0.216634317891874,0.142494407728757,0.129330646393212
2391,4,1126543,0.125642278079017,0.14392248511774,0.383264287428399
2392,4,1127480,0.0952853373079902,0.14225180204829,0.503400439875935
2393,4,1130624,0.192757732377431,0.142520031425538,0.17708252089335
2394,4,1133634,0.211357131901467,0.143310980361015,0.141153684585098
2395,4,1135023,0.306158337479067,0.143926291085675,0.0340973208569674
2396,4,1137173,0.295880805785702,0.142254537239443,0.0382521890261477
2397,4,1138274,0.268294192122323,0.142112133895198,0.0598586651210016
2398,4,1138987,0.286654651053655,0.14278720116449,0.045451214607063
2399,4,1140165,0.298337457645036,0.142292650419029,0.0367360870611243
2400,4,1140684,0.286632436632501,0.142184842441191,0.0445661725142966
2401,4,1141284,0.291530694495569,0.142971062116483,0.0421856160273414
2402,4,1144564,0.251426661850999,0.142589166095487,0.0787159944609362
2403,4,1149030,0.16284005223064,0.142192486302617,0.252898603102817
2404,4,1150593,0.174702752719978,0.143568657251132,0.224470963217906
2405,4,1154148,0.412262116687933,0.308088798944032,0.18171616842215
2406,4,1154160,0.518453399624363,0.289323643547636,0.0739973662086237
2407,4,1154205,0.431599725914312,0.283594593866906,0.1289319450737
2408,4,1154252,0.421535772668703,0.283637473508347,0.138124602563115
2409,4,1154263,0.437432661177958,0.283569275257592,0.123824924266974
2410,4,1154297,0.32772853138394,0.283970358272083,0.249242310118036
2411,4,1154405,-0.275624841867035,0.402971659608842,0.494436099662304
2412,4,1154411,-0.284478316191425,0.409602858175075,0.487811571550461
2413,4,1154412,-0.251018867424275,0.406287255837289,0.537081869408939
2414,4,1155661,0.0187344001429519,0.370841494172374,0.959737685498174
2415,4,1155740,0.306239656232048,0.29721473309153,0.303544145445141
2416,4,1156446,0.175166126075846,0.146574525237536,0.232863797125837
2417,4,1156518,0.188979445550864,0.14510236019911,0.193633162032963
2418,4,1156658,0.203485401752222,0.14551204863493,0.162868079612958
2419,4,1156839,0.161140322103646,0.14491620153775,0.266914136600626
2420,4,1157089,0.204028939810779,0.153523842757365,0.184715445311896
2421,4,1157271,0.181428702398001,0.143760770098956,0.207775443872131
2422,4,1158603,0.185539702979019,0.142715291213725,0.194425602682783
2423,4,1161114,0.33241898890114,0.409500575154978,0.417472471574128
2424,4,1161556,0.226925829210562,0.142801660164546,0.112933477725031
2425,4,1162000,0.302868717347668,0.14297745381746,0.0348482007471986
2426,4,1162010,0.301316282601089,0.142573571954198,0.0352669991596701
2427,4,1162013,0.29722042102469,0.142399000653666,0.0375835548334156
2428,4,1166231,0.132443751406921,0.143090078566068,0.355287775309865
2429,4,1171385,-0.059492817142926,0.14289561950687,0.677416014184775
2430,4,1171794,-0.0189491189629504,0.143482925876827,0.895007865728438
2431,4,1171863,0.00450214153984879,0.143400432805431,0.974971799427026
2432,4,1172380,-0.00936178912320811,0.143078389648889,0.947867731378542
2433,4,1172576,-0.0127330492842499,0.142291382440967,0.928746637184416
2434,4,1172914,-0.0710635457596719,0.143213675181844,0.620057599195707
2435,4,1173839,-0.0467448672428916,0.142461574425812,0.743013477321249
2436,4,1174544,-0.023511615418393,0.146839610240385,0.872879969477501
2437,4,1175150,0.0221254854402242,0.142462730167196,0.876667919713718
2438,4,1175327,0.0319533409875323,0.143689949981671,0.824149015072379
2439,4,1175949,0.0215550003607666,0.143500216455026,0.880685645108731
2440,4,1176138,-0.0725543104613681,0.153430870527453,0.636591416277011
2441,4,1176852,-0.0390921642277454,0.142979009748308,0.784696493557926
2442,4,1178330,-0.185498277166259,0.22678229598494,0.41393323398216
2443,4,1181165,-0.0621365585142109,0.144376228520565,0.667182295742928
2444,4,1184872,-0.0683601620871092,0.143314449532206,0.633661405817473
2445,4,1187132,-0.168230251985417,0.151175441058469,0.266545250097928
2446,4,1189750,-0.149324716982835,0.144447370448836,0.301953469184498
2447,4,1190935,-0.0871763719728961,0.144262485164145,0.546039054915139
2448,4,1191476,-0.06121005845379,0.14388572780967,0.670798909511303
2449,4,1191692,-0.103784511763611,0.143811933322076,0.470976177354098
2450,4,1191935,-0.0527129383723033,0.145830972945118,0.71796737008203
2451,4,1197080,-0.168890318727495,0.142896855212293,0.238039483571869
2452,4,1197131,-0.182118231305062,0.144175125402228,0.207360426685328
2453,4,1197837,-0.207623299219531,0.142752226650399,0.146715346930313
2454,4,1198548,-0.142915043424638,0.143964006701471,0.321529468106556
2455,4,1213560,-0.273257696587685,0.1436024529288,0.057870073573197
2456,4,1213754,-0.203009361725384,0.148112151275275,0.1713561631744
2457,4,1215342,-0.2811209728595,0.142519115683271,0.0493310015157999
2458,4,1218917,-0.236744836485594,0.143149955371273,0.0990522011758185
2459,4,1218963,-0.208228194045059,0.142923570197641,0.146027423545715
2460,4,1219676,-0.257800590135928,0.142286478283911,0.0708602886107682
2461,4,1220697,-0.230299426784481,0.143832048746644,0.110233969759761
2462,4,1222379,-0.249590111434143,0.142461223297525,0.0806444784193463
2463,4,1222542,-0.18964031756106,0.14314939349914,0.186103711258735
2464,4,1224469,-0.209306119721149,0.143437499579292,0.145395263969583
2465,4,1225163,-0.172158426948503,0.14235838143142,0.227344959916018
2466,4,1225198,-0.190693508691766,0.141890251444244,0.17982745636999
2467,4,1225542,-0.20866297914067,0.142620240208616,0.144338822630889
2468,4,1226443,-0.173423973919075,0.142157029478918,0.223299549932446
2469,4,1227990,-0.193838901226515,0.142679486277863,0.175152995435585
2470,4,1234689,-0.101128726457338,0.143189855798742,0.480494681399688
2471,4,1235338,-0.115562192797897,0.142752983286278,0.418758215906831
2472,4,1235719,-0.126335300851129,0.142711272060022,0.376623859979037
2473,4,1237546,-0.0676102007185167,0.148359357237548,0.648872150483246
2474,4,1240855,-0.105219472278318,0.14817821322306,0.478118796988924
2475,4,1242195,-0.0859431941093373,0.14359956921587,0.549895518103226
2476,4,1242241,-0.0862666786573543,0.144210400063386,0.550090018588495
2477,4,1242383,-0.0702686632148083,0.142802538481724,0.622976625632405
2478,4,1246177,0.108154457013157,0.144460894398755,0.454550842069871
2479,4,1248530,0.136371500292784,0.143072777074044,0.3411603285482
2480,4,1248695,0.141828597705643,0.145356207021955,0.329865820627523
2481,4,1250650,0.074252374521706,0.144647109035892,0.60803836594903
2482,4,1256208,0.112276844764257,0.14302266366754,0.43296348644197
2483,4,1256509,0.131011200562518,0.142572694049089,0.358771109910499
2484,4,1257382,0.0915528799596248,0.144838162184624,0.527727649148924
2485,4,1257441,0.147432531517695,0.142904881616746,0.302926979542356
2486,4,1259337,0.0160449164743664,0.143076708709697,0.910774511199402
2487,4,1260055,0.0100574861814248,0.143719733602054,0.944249319491575
2488,4,1260275,0.0692239318144466,0.144528585913372,0.632261076202638
2489,4,1261102,0.0178657671693601,0.142258547607138,0.900130664510051
2490,4,1261236,0.0702923722784203,0.142612913166776,0.622397292472747
2491,4,1261386,0.057612906455043,0.143632778359304,0.688579968482665
2492,4,1261899,0.0578446966731327,0.142872627243236,0.685819040561145
2493,4,1264269,0.1145849348021,0.147163900580317,0.436724488972285
2494,4,1266919,0.140053536308681,0.142663674893442,0.32691791544626
2495,4,1267444,0.138368546132956,0.143587275375813,0.335878765293851
2496,4,1268273,0.0761552550943775,0.143753470781729,0.59660935964544
2497,4,1268325,0.113038472656766,0.144977419442649,0.436091626828456
2498,4,1270033,0.113974165687194,0.143810906546515,0.428585186652542
2499,4,1270573,0.116356775185623,0.143677193967731,0.418572765888405
2500,4,1271005,0.121885381228925,0.14281287933725,0.393981840918792
2501,4,1272102,0.0215802727539289,0.157303751220348,0.890959977844981
2502,4,1272320,0.0873442490003668,0.145645604873466,0.549088269880486
2503,4,1276141,-0.0126558157796779,0.143437945260638,0.929742322411423
2504,4,1276325,0.024908616460172,0.155171233951786,0.872560598521672
2505,4,1278407,0.0103199163001429,0.142770259536009,0.942417331549233
2506,4,1278618,-0.0124646932207361,0.143993961144498,0.931067162234769
2507,4,1278772,0.0202284697749734,0.1439382353264,0.888316854697357
2508,4,1278850,0.0427643838293114,0.142809636431475,0.764772746154775
2509,4,1279912,0.137943173105058,0.142765820386898,0.334595652580767
2510,4,1282030,0.0881505963400349,0.143179921638431,0.538513625532846
2511,4,1284773,0.106383954050661,0.148500822685515,0.474226521265642
2512,4,1285240,0.095688985189298,0.143317028558144,0.504778276718858
2513,4,1287974,0.0520684871921587,0.142645194738788,0.71531434898645
2514,4,1291036,0.0408705949433781,0.306556622151921,0.894015078586586
2515,4,1291435,-0.0670137955324335,0.14343869457444,0.640648843947837
2516,4,1292515,-0.126492687081463,0.144031961667576,0.380418171173417
2517,4,1296513,-0.14219923379627,0.142266419304772,0.318223764207051
2518,4,1298073,-0.0641715034858569,0.14265263183272,0.653098667249235
2519,4,1300999,0.0276556466520191,0.143089862766958,0.846855016410084
2520,4,1301046,0.00488005609288306,0.143311289885632,0.972854819434171
2521,4,1301309,-0.0018157820936327,0.142275092011832,0.989824505619879
2522,4,1304354,-0.0272105614423281,0.143665106963229,0.849886051427127
2523,4,1305853,0.0600069948929113,0.147250628773209,0.683876029291838
2524,4,1306124,0.115177352250765,0.145422937268185,0.428883013512312
2525,4,1306509,0.118188026271028,0.142712936371602,0.408143881382477
2526,4,1307383,0.0655471559485185,0.143014000542308,0.646999665570182
2527,4,1307724,0.191727892607897,0.24534019910423,0.435045398450793
2528,4,1311626,0.156048625409672,0.14385675550443,0.278772642582995
2529,4,1312702,0.137600150475217,0.142279230550941,0.334149460847366
2530,4,1316036,0.179381607452247,0.142640977599762,0.209377116000693
2531,4,1317259,0.110108299343041,0.142776517690769,0.441108236255781
2532,4,1318086,0.116321905679067,0.142207470732247,0.413924250931428
2533,4,1318331,0.1043780819319,0.143331903176502,0.466957768638032
2534,4,1318792,0.100498250832256,0.142349197396795,0.480655041202467
2535,4,1321563,-0.0321674170199468,0.144690958976978,0.824194843855235
2536,4,1321800,0.00406053355579368,0.145770039385457,0.97779294338203
2537,4,1323799,-0.00900538411377541,0.142292189083295,0.949573014347925
2538,4,1324081,-0.0502641861733755,0.14245817994365,0.724422969758016
2539,4,1330149,-0.0402558224038078,0.153971747282617,0.793898434977944
2540,4,1330414,-0.279780136012365,0.284429106084439,0.325958835289127
2541,4,1333470,-0.0600691409631181,0.143227933616851,0.675182270468484
2542,4,1333527,-0.0415059115814302,0.142913625678417,0.771660474244566
2543,4,1335020,-0.0202057124959786,0.14363734117381,0.888209519371977
2544,4,1335357,-0.0528748022081353,0.143379878215379,0.712517099490658
2545,4,1335426,-0.100618528282206,0.142854135118746,0.481682640336445
2546,4,1335638,-0.106759974526795,0.142606271964803,0.454576050707872
2547,4,1337043,-0.145709499195447,0.144943469634003,0.315448217377058
2548,4,1337078,-0.130821679003026,0.154407819418636,0.397431088142397
2549,4,1337113,-0.231025709749446,0.150239865902421,0.125014786381639
2550,4,1337514,-0.0933526441506439,0.142629534322672,0.513208648329841
2551,4,1338262,-0.061549692220071,0.143082666123327,0.667335382022317
2552,4,1338321,-0.0518154991228774,0.14242296097936,0.716214539124163
2553,4,1341560,0.000946873764311781,0.145990490442683,0.994828733134688
2554,4,1342082,-0.0885112556548142,0.143395361924402,0.537465624082131
2555,4,1342134,-0.0766367838928601,0.142800044593008,0.591832270243233
2556,4,1342485,-0.0540450104638289,0.142829325723839,0.705369275939164
2557,4,1345539,-0.0210590493382875,0.14325922817964,0.883216253894928
2558,4,1345604,-0.0672099588972792,0.143829599980246,0.640581593007892
2559,4,1345654,-0.0275849129649237,0.14345605250751,0.847626993964271
2560,4,1348313,-0.000333857885695316,0.146229983553165,0.998179639860912
2561,4,1350135,-0.0341903141156692,0.14266388586853,0.810735729476074
2562,4,1352371,-0.0745039736340393,0.147781500644456,0.614470817432439
2563,4,1352461,-0.00172880851469523,0.144948413357539,0.990490545843143
2564,4,1352971,-0.885406920227016,1.09726030355569,0.420252950863311
2565,4,1353994,-0.0497843480295146,0.144051073133185,0.729847657853993
2566,4,1354278,-0.0169721696561774,0.144074929115779,0.906292342382184
2567,4,1354322,-0.0182482475052661,0.142848204169606,0.89842294411124
2568,4,1354715,-0.208842005078957,0.29356059037713,0.477299900356767
2569,4,1355617,0.0101618021187935,0.156265346397966,0.948187604345568
2570,4,1357789,0.0974377844046783,0.145058123066309,0.502204208941435
2571,4,1358780,0.131572811920106,0.1445456501688,0.363311302764015
2572,4,1359163,0.0870097753514467,0.145119634537924,0.54917566276336
2573,4,1359608,0.131424114648541,0.142476861256354,0.356937339971948
2574,4,1360486,0.109767543877675,0.143565081082458,0.44503018806277
2575,4,1363156,0.112535062449951,0.142527172274434,0.430309438231643
2576,4,1365085,0.149047652347043,0.142637856479737,0.296766851784534
2577,4,1365131,0.14591946321181,0.142441398196659,0.306339603268515
2578,4,1367398,0.0566966765102208,0.142826413583481,0.691635281132176
2579,4,1372531,0.128328688905705,0.142916134820567,0.369834876826233
2580,4,1375354,0.131268259715367,0.143288752332454,0.360234609511277
2581,4,1376706,0.156501264374762,0.14221264902588,0.271875695231504
2582,4,1379287,0.110881859606344,0.142930217049096,0.438400564222212
2583,4,1380043,0.0428832320497566,0.14854794774055,0.772993599334843
2584,4,1381192,0.100505385668823,0.142830560514433,0.482103034482294
2585,4,1381394,0.071765349183641,0.143421871260295,0.617119766581944
2586,4,1383768,0.024284246746231,0.143697653605933,0.865897030604814
2587,4,1385147,0.119192149007731,0.144930265798934,0.411398567640324
2588,4,1388828,0.336971386019675,0.285010479023793,0.237877591697086
2589,4,1389763,0.226197535793543,0.142377321785273,0.113019102000066
2590,4,1390026,0.235498755265591,0.142725683586634,0.0998304274244557
2591,4,1391816,0.182124135220881,0.142519974538373,0.202129676452396
2592,4,1392181,0.183879566541175,0.143290290481856,0.200240701651308
2593,4,1392182,0.187091569845303,0.143465433203676,0.193053234243224
2594,4,1392187,0.173178071446828,0.14329123244528,0.227635462931379
2595,4,1401418,0.0198619071082442,0.143500908605056,0.889995611407639
2596,4,1403501,0.028986473006422,0.144180971974702,0.840781293636754
2597,4,1404193,0.0588375203615592,0.143366434696333,0.681761855287678
2598,4,1404217,0.0566620840236769,0.143818215888326,0.693830696512761
2599,4,1405373,0.0526207578523651,0.143500398801982,0.714066864909094
2600,4,1406795,0.0248755401830305,0.143141331110782,0.8621355625929
2601,4,1406965,0.0471026059140493,0.142972169516694,0.742008730551829
2602,4,1408452,0.0294494047239957,0.142548768603722,0.836447783990193
2603,4,1409487,0.0316519083708649,0.143281081956957,0.825291943258274
2604,4,1410314,0.0238677976639067,0.142656322740628,0.867222114345261
2605,4,1411483,0.0689549100577437,0.142838287557383,0.629573849851839
2606,4,1411837,0.0687970845660282,0.142804568312992,0.630277189476959
2607,4,1411853,0.0922200477120119,0.142785255496745,0.518786189945998
2608,4,1414039,0.174379608796982,0.148391355533843,0.240733461459791
2609,4,1414327,0.113390784684227,0.148442847255693,0.44545598673704
2610,4,1418662,0.222354118259733,0.142224509666163,0.118854021470367
2611,4,1420155,0.201371008002141,0.142124630095313,0.157405149702147
2612,4,1424802,0.120494825121732,0.144994806892761,0.406519234645727
2613,4,1429971,-0.0201280758073406,0.142823755969228,0.888006048864836
2614,4,1430306,0.01591363587285,0.144246060377368,0.912216033574454
2615,4,1430469,-0.0261132433589509,0.146410471297154,0.858545407056572
2616,4,1432529,0.0191361063015608,0.142652713807149,0.893364596137761
2617,4,1432812,-0.00385936852046054,0.143770108686966,0.978599307200897
2618,4,1433591,-0.0347658759877322,0.143661640374766,0.80892198895646
2619,4,1434295,0.00838142127406916,0.143761497616734,0.953541958006825
2620,4,1435743,0.00979658146398232,0.144168525641454,0.945862086208762
2621,4,1436351,-0.0181935086474106,0.14338821639272,0.899105346015343
2622,4,1438464,0.028390907022779,0.146929348622333,0.846891312359864
2623,4,1438494,0.0290323872308442,0.147605347632981,0.84418390266348
2624,4,1440118,0.020340686055996,0.143507595104773,0.887366678032366
2625,4,1440423,0.0324332689848438,0.143846401091874,0.821742943155419
2626,4,1440771,0.043155462464328,0.143334228252146,0.76352866730099
2627,4,1441031,0.0136128079744169,0.144173458175036,0.924829375437856
2628,4,1443639,0.267666943496508,0.339964512575078,0.431612402822485
2629,4,1443800,0.110836534589098,0.144134857784564,0.44242055994248
2630,4,1443836,0.116433377448159,0.14337322557153,0.417281624259761
2631,4,1443906,0.103114234302888,0.14308662033367,0.471606723346134
2632,4,1443911,0.103114234302888,0.14308662033367,0.471606723346134
2633,4,1444058,0.0567628182855987,0.143825030900156,0.693327903281912
2634,4,1444256,0.0312399648521041,0.144076285717012,0.828466610302166
2635,4,1444337,0.103259284412904,0.144165944994117,0.474308731865197
2636,4,1444364,0.106135778610248,0.144064566673325,0.461779735243586
2637,4,1444709,0.0548725738422294,0.143573755171905,0.702549804574131
2638,4,1444711,0.0622075017769202,0.143314389931386,0.664507726759921
2639,4,1444817,0.0834668925675129,0.143222102948444,0.560413889620406
2640,4,1445462,0.0257105083169692,0.144208313944546,0.858599638062779
2641,4,1445609,0.0414659086895383,0.143739486932627,0.773148966760277
2642,4,1446003,-0.0510900641227353,0.143471014270069,0.72197821572134
2643,4,1447207,0.0237203266533315,0.146203925565612,0.871208602598772
2644,4,1447282,-0.00110770041670805,0.148505744076706,0.994052868843999
2645,4,1447449,0.0784209125848137,0.156361729493169,0.616307141333473
2646,4,1447458,-0.000957614025714371,0.169646586016551,0.995499346803798
2647,4,1447474,0.0416988406514216,0.173597238101569,0.81031114313041
2648,4,1447514,0.127789136159119,0.248280076143598,0.607086522602698
2649,4,1447514,0.266681816537029,0.494487989431044,0.590013657322581
2650,4,1447521,0.0398723290191334,0.158968490503059,0.80209992515921
2651,4,1447568,0.0445607030281084,0.147370359642617,0.762546411764232
2652,4,1447682,0.0382496270366566,0.147149913430784,0.795064331658115
2653,4,1447719,0.0470051445479212,0.146478541368806,0.74847513506025
2654,4,1447777,0.0263923510330353,0.14558000116826,0.856243179337622
2655,4,1448144,0.0754448481205507,0.147031373602504,0.608187828884423
2656,4,1448153,0.0592996993419614,0.146319780159434,0.685521133339125
2657,4,1448315,0.0139770336608495,0.144944171751739,0.923233420859701
2658,4,1450633,0.0374244612754739,0.14634390831147,0.798308627069294
2659,4,1451242,0.0112968519313466,0.147270407955659,0.938899116655564
2660,4,1451946,0.0191902508139429,0.145775029789342,0.895341731679481
2661,4,1452368,0.0419422843279283,0.145058972102138,0.7726443295391
2662,4,1453498,-0.00438865850794712,0.145369302062237,0.975932808273392
2663,4,1455597,-0.0149656428569669,0.145109495983141,0.917915622343181
2664,4,1456318,-0.115481780827318,0.154916098452117,0.456497443538985
2665,4,1456594,-0.0202026645530839,0.290387401125755,0.944574177155854
2666,4,1456625,0.129125566409024,0.19602246113224,0.510499605126667
2667,4,1457873,0.0867886299955365,0.146408767546409,0.553705929913467
2668,4,1458160,-0.0834101226653421,0.177788486685876,0.639249417677853
2669,4,1459398,0.18258433455163,0.146927077182608,0.214808115531058
2670,4,1461847,0.4175351003468,0.219932590719219,0.058449725484266
2671,4,1461854,0.529649797027187,0.194009012155978,0.00665042899231672
2672,4,1462057,0.114864021065096,0.155625056632755,0.460955128486184
2673,4,1467660,0.00645851098781947,0.146896137658665,0.96495595603593
2674,4,1469963,0.0582810671864553,0.147096699192645,0.692190079284859
2675,4,1470704,0.0618577314760826,0.146848575932241,0.673839995465214
2676,4,1471998,0.0695245145580994,0.147762063191427,0.638276509699261
2677,4,1472661,0.0905762712634788,0.148709101312779,0.542860824784491
2678,4,1472720,0.0918614400018392,0.148256534843287,0.535913373691094
2679,4,1474060,0.0580487924793913,0.148630103146266,0.696358981179726
