SNP,Chr,Pos,Effect,SE,TPO1_TPO2_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
3200,5,387695,0.0103385540970753,0.0570037494304899,0.856184229876388
3201,5,388185,0.0308616656512549,0.0574713363254656,0.591611221803254
3202,5,390254,0.0629908134797003,0.062988523744105,0.317977924795137
3203,5,391916,-0.017002555130913,0.0568943344733747,0.765234596764986
3204,5,392497,0.000711696681677476,0.0570473084183906,0.990053255260242
3205,5,393006,-0.0264882736381572,0.0570368042613409,0.642642683734421
3206,5,393290,-0.008946390228039,0.0569571727027707,0.875277721539476
3207,5,396254,-0.0207293988617502,0.0605999356075015,0.732502039158812
3208,5,396266,-0.0338890401757308,0.0572989605778472,0.554602523075521
3209,5,398009,-0.0226796522054024,0.0570414544664067,0.691165768602936
3210,5,398644,-0.0229218709626975,0.0570071340616492,0.687862786664471
3211,5,401545,-0.0463451968542037,0.056552757014786,0.413052011582724
3212,5,402468,-0.0269742174461618,0.0565883181453492,0.633888740630494
3213,5,403529,-0.01677646912133,0.0574426897725462,0.770415548440719
3214,5,405417,-0.0622651408073726,0.0567779693845948,0.273545200915282
3215,5,406230,-0.0600716141134311,0.0571136272485978,0.293614790922757
3216,5,406826,-0.0633802338225193,0.0581258127431485,0.276281883093864
3217,5,407785,-0.0601788520194482,0.0566351058783072,0.288702669723936
3218,5,409900,-0.0762113326515058,0.0567911372446644,0.180472068231192
3219,5,412759,-0.0603559124183128,0.0583433239599811,0.301612704408016
3220,5,413363,0.0138302549509373,0.086130611246126,0.872521532075359
3221,5,413385,-0.0398852016926598,0.0577817731595862,0.490476064928046
3222,5,416981,-0.120697055303714,0.0578263378750868,0.0375838688322336
3223,5,417297,-0.105532234630575,0.0566126100258779,0.0631359145927343
3224,5,419108,-0.0463093354880744,0.05677011322122,0.415202120591653
3225,5,421695,-0.044574984819146,0.0568383415321424,0.433424363911008
3226,5,422560,-0.0796344521088619,0.0564223876769839,0.159008028633111
3227,5,424852,-0.0388407991926919,0.056451696337137,0.491881977839208
3228,5,425327,-0.0319151752505136,0.0563730109052214,0.57165642487152
3229,5,427844,-0.0195445012569017,0.0565041070099211,0.729627504755544
3230,5,430235,-0.0123900759082027,0.0572461748878112,0.828773707106279
3231,5,430620,0.02140917217028,0.112518484942355,0.849204982659784
3232,5,430883,-0.0185801299686298,0.0564808793463846,0.742378593710576
3233,5,431015,-0.0296476487796871,0.0606951663399203,0.62552166016199
3234,5,431369,-0.0151784119696639,0.0566214592439397,0.788803407138769
3235,5,432378,-0.0278122199277732,0.0580143652960621,0.631949323181748
3236,5,432587,-0.0139149729983101,0.0567375218539317,0.806404072375018
3237,5,434634,-0.0448731986833729,0.0563774037776047,0.426600096533942
3238,5,441308,-0.0603983044008139,0.0566575718157106,0.28714157348147
3239,5,441594,-0.0527863783381096,0.0563861002771235,0.349831117127244
3240,5,443367,0.0486116122145042,0.149449058633278,0.745167831688797
3241,5,443369,-0.031789839203574,0.0824989067162114,0.700220217726742
3242,5,443371,-0.0530317185714964,0.1130942978448,0.639419182881759
3243,5,443373,-0.0479323251006871,0.113100745881923,0.671968323845948
3244,5,443378,0.113287064041952,0.158117068932213,0.474171298539141
3245,5,451448,-0.0517878136441851,0.0569751628113511,0.363994457876797
3246,5,456087,-0.0360790594083705,0.0566415516985987,0.524556210307763
3247,5,458086,-0.0419568067191556,0.0566057098425974,0.459057967722085
3248,5,461234,-0.0162616837960524,0.0562908253073759,0.772837478117102
3249,5,461877,-0.00501334377156537,0.0751452700073788,0.946846074990029
3250,5,463004,-0.118265336253042,0.0564400398095782,0.0368460511153598
3251,5,465043,-0.0384825829144146,0.0572035501976788,0.501558780114207
3252,5,467724,-0.0243700003526249,0.0565525767677848,0.666784874702773
3253,5,468076,-0.0262170568553373,0.056742871243012,0.644342558037948
3254,5,469078,-0.0449084484408139,0.0569723669359211,0.431079702065881
3255,5,469404,-0.0473890783806192,0.0572270038757025,0.408179341334805
3256,5,475322,-0.0409882278811968,0.0563871210069062,0.467764320076971
3257,5,475607,-0.0519680493252894,0.0562933678457749,0.35655195281779
3258,5,475736,-0.0741734934520759,0.056171306221025,0.187527886792643
3259,5,478715,-0.0334155130212087,0.0569745199276447,0.557914923213028
3260,5,478932,-0.0583299211693968,0.0568666939895658,0.305720844810351
3261,5,479996,-0.0619226071164665,0.056671979427382,0.275292864930537
3262,5,482003,-0.0506026455285768,0.0564346908719267,0.370512249729976
3263,5,482536,-0.0856086404975467,0.0563148883710366,0.129361476122143
3264,5,484494,-0.0609085293452031,0.0578183186019195,0.292856742003168
3265,5,484954,-0.074571008449312,0.0564311853637099,0.187207078281566
3266,5,486157,-0.0624835031273481,0.056384843479875,0.268546615904096
3267,5,486882,-0.0309835965782059,0.0576896729923828,0.591555176187496
3268,5,486891,-0.0303957297492628,0.0578615022305197,0.599691448946474
3269,5,486920,-0.0245263882866479,0.0590889027935622,0.678338393385234
3270,5,487404,-0.0597415241076352,0.0569821583468705,0.295160086450379
3271,5,487484,-0.0567105497430423,0.0581860354047008,0.330405317385297
3272,5,487817,-0.0507055245598396,0.0600306307580287,0.398872305617093
3273,5,489636,-0.0432952912631067,0.0565236376046018,0.444207281084649
3274,5,490549,0.00570609122529853,0.0563524748355843,0.919403815729666
3275,5,491806,-0.0539906336798968,0.0562046137411244,0.337406528349441
3276,5,491888,-0.0324696186880378,0.0564295948587406,0.56538703833298
3277,5,491992,-0.0011660210788762,0.0658070989831667,0.985873214375197
3278,5,492146,-0.0457419386705309,0.0590055760979315,0.438732305369072
3279,5,499612,-0.040865683573113,0.0562554464252075,0.468056177093261
3280,5,502460,-0.07112946203079,0.0565896118364136,0.209608224483278
3281,5,504765,-0.0451385665937695,0.0569006803810127,0.428143543567596
3282,5,504884,-0.0534877212637263,0.0566446123762865,0.345678318190874
3283,5,509836,-0.0540641615009694,0.0572452614034074,0.345595743932115
3284,5,510020,-0.0303893108460134,0.0651912428748254,0.64139111876713
3285,5,511350,-0.0927417719974691,0.0566403212800573,0.102442028027179
3286,5,512696,-0.0751206297310433,0.0571428530499107,0.189494094411043
3287,5,512931,-0.0836121572896328,0.0563233852358589,0.138568274366017
3288,5,514582,-0.0557647601542199,0.0564388243530113,0.323801624887302
3289,5,515315,-0.0545675653731158,0.0564618657034377,0.334480742121674
3290,5,515397,-0.0529239961233784,0.056412550877158,0.348803658405395
3291,5,515950,-0.0643720355629678,0.0563788249547254,0.254320708549408
3292,5,516091,-0.0534441484459564,0.0563392894749841,0.343466742216525
3293,5,518207,-0.0669820461562212,0.0563702110857313,0.235532754942571
3294,5,518275,-0.0767321595902411,0.0561757750243442,0.172830631044741
3295,5,519067,-0.0639741542296527,0.0565134876852418,0.258396223966158
3296,5,522215,0.0313308913250139,0.0565536415022589,0.579927508018988
3297,5,522970,-0.00333941965952356,0.117312909646637,0.977306636692954
3298,5,523232,-0.0398613206120692,0.0573339269120895,0.487357053043775
3299,5,524247,0.0466800683291992,0.0569517778276204,0.412973288607634
3300,5,524532,0.0203873898801488,0.056594777062628,0.718887236458917
3301,5,524625,0.0343699234645883,0.0565666169064627,0.543842915399651
3302,5,525863,0.00912907832429583,0.0566476582927758,0.872063166693615
3303,5,526004,0.00428045693394488,0.0565871936673401,0.939745528367345
3304,5,526007,-0.0124756427403036,0.0565666937775358,0.825572286028486
3305,5,529382,0.0108573378910482,0.0566995991114518,0.848252753690271
3306,5,529437,-0.0030187963112791,0.112573618369738,0.978621487831766
3307,5,532205,0.0049705481517948,0.0567566898626185,0.930262996178454
3308,5,532256,0.00501039858886589,0.0563606493337793,0.929212687603839
3309,5,533988,-0.0195431469694792,0.0564268489273225,0.729289933643939
3310,5,535074,-0.0048869278672168,0.0565117409455409,0.931136802487922
3311,5,537503,0.00127010847428938,0.056530203442458,0.982087503762645
3312,5,538956,0.0478803737360822,0.056674222307576,0.398775122292661
3313,5,540169,0.0403014695006466,0.056330220625748,0.474803826812089
3314,5,540498,0.0441696944131216,0.058757651600202,0.452716341159463
3315,5,540682,0.0386935897517146,0.0569026767611193,0.496952722357073
3316,5,541505,-0.137625662430503,0.119196839631466,0.249031882529591
3317,5,542346,0.0434123213917397,0.0564422607742123,0.442321147203309
3318,5,542361,0.0418933996988386,0.0566302134681648,0.45993053522459
3319,5,543103,0.0632922733821179,0.0565738872437721,0.26400573639239
3320,5,545577,0.0343317534431025,0.058401632846264,0.557004784196412
3321,5,545826,0.0495131604384444,0.0563851359645801,0.380473530914386
3322,5,546667,0.0173320777393151,0.0564820033406751,0.75913073083308
3323,5,547620,0.0403453150855494,0.0564058267662308,0.474915910367644
3324,5,548182,0.0275830164814058,0.0580452325805524,0.634939274481119
3325,5,548310,0.0275024210979257,0.0568922959250437,0.629102903662389
3326,5,548459,0.0486435833685452,0.0572459560637371,0.396051365612046
3327,5,548843,0.0437706662613896,0.0563131113729392,0.437518238885353
3328,5,549055,0.0449789369507651,0.0563201894335122,0.425042540819618
3329,5,549248,0.0725143309920953,0.0564558790369202,0.19982945004995
3330,5,549677,0.253806971312788,0.112880882082275,0.0251639336229988
3331,5,549802,0.0266924621010665,0.114673919391446,0.816076172077509
3332,5,549802,0.0107949007954806,0.098796029824091,0.913054772421319
3333,5,550708,0.0496586087946561,0.0571791534882524,0.385724949661032
3334,5,550744,0.0446478075358246,0.0578603521582024,0.440839359768521
3335,5,551265,0.0648142928421111,0.0608934341210384,0.287880107626821
3336,5,551776,0.0536723558742783,0.0564105478821141,0.34202212644606
3337,5,552218,0.0777149605375954,0.0567509898320217,0.171743980661799
3338,5,553130,0.0738629644102994,0.0572679038101527,0.197971601015088
3339,5,554104,0.0844109027206085,0.0579335740124341,0.145997298099423
3340,5,554306,-0.121412288702964,0.0954280288050792,0.204106935962063
3341,5,554307,0.0125764028929891,0.0656348197448929,0.84815650337117
3342,5,554308,-0.0309844350159629,0.074372167540415,0.677214479794632
3343,5,555454,0.0916478273817117,0.0565291169059845,0.105856884565622
3344,5,555973,0.0950783518152818,0.0564327665843642,0.0929095353574258
3345,5,557406,0.0876218018099138,0.0563061161685843,0.120564102277804
3346,5,557772,0.0841486127366562,0.056644076577032,0.138285988215348
3347,5,558324,0.0632591067737916,0.0563234168930864,0.262141128157118
3348,5,558514,0.0604799402681739,0.0566750301485979,0.286639894057344
3349,5,558549,0.0642187837626103,0.0565018883742557,0.256485863317838
3350,5,559378,0.0684593075868397,0.056191854484278,0.223918404950189
3351,5,560042,0.0694157478031043,0.056507919498796,0.2201057886832
3352,5,561145,0.0375934695447991,0.056433084798326,0.505743875734634
3353,5,561154,0.0424287595690448,0.0565102344874661,0.453263901080367
3354,5,561160,0.0424287595690448,0.0565102344874661,0.453263901080367
3355,5,561163,0.0424287595690448,0.0565102344874661,0.453263901080367
3356,5,561166,0.0424287595690448,0.0565102344874661,0.453263901080367
3357,5,561193,0.0519214042573776,0.0574987625181805,0.367141464351326
3358,5,561211,0.0494997487969368,0.0583886139090259,0.397144009683267
3359,5,561220,0.0626168753380724,0.0589014149108441,0.288472684250254
3360,5,561227,0.0594965211737286,0.0589228147147577,0.313313131053376
3361,5,561259,0.0208963259988604,0.112642582391168,0.852935579496137
3362,5,561269,0.0840431855121038,0.112754779049369,0.456548593476973
3363,5,561292,0.105369206770374,0.0703679569296858,0.135181975268317
3364,5,561299,0.10960616908373,0.0701093501485195,0.118863901689948
3365,5,561309,0.117146203387014,0.0706218046464446,0.0980478606119169
3366,5,561353,0.0683724750173643,0.0600603442588102,0.255727035366894
3367,5,561355,0.0696078100890059,0.0601392756118939,0.24787380602186
3368,5,561373,0.0541765891506871,0.0599913684621903,0.367102940176786
3369,5,561379,0.0494659131852891,0.0596797392797822,0.407745948789099
3370,5,561430,0.0375347431148915,0.0572141749248741,0.512226259244894
3371,5,561461,0.068242416802369,0.0577975218893528,0.238510797771949
3372,5,561500,0.0706531820805664,0.0597665200842188,0.23794061448121
3373,5,561502,0.0706531820805664,0.0597665200842188,0.23794061448121
3374,5,561510,0.0625764404452139,0.0616165402875298,0.310525659249353
3375,5,561524,0.107522362708767,0.112570085114968,0.340150784903655
3376,5,561529,0.0731634820021885,0.11264817321049,0.516446267351651
3377,5,561538,0.0695868661434815,0.112736372768207,0.537465789351576
3378,5,561541,0.0638688567083401,0.112664187042287,0.571145248372455
3379,5,561545,0.0691944800491555,0.112694367231346,0.539610000060008
3380,5,561555,0.0755657754731542,0.112725468433927,0.503071554052945
3381,5,561569,0.0600787193199794,0.113224606943746,0.59601897337234
3382,5,561578,0.0754957773710245,0.11312642953683,0.504979790990783
3383,5,561590,0.0449035880571316,0.114064083958864,0.694062496296636
3384,5,561678,0.152563327491268,0.112550935000092,0.176123417085324
3385,5,561690,0.134675808512257,0.112615577064177,0.232542290616308
3386,5,561692,0.13591000388736,0.11266138021219,0.228487192049687
3387,5,561717,0.150845254742274,0.112557494987047,0.181054706500967
3388,5,561736,0.163940712277967,0.112377210237641,0.14549751987871
3389,5,561746,0.152240967303693,0.112388252777209,0.1764118429709
3390,5,561758,0.147326846995555,0.112406804296302,0.190825492264866
3391,5,561759,0.149532799859819,0.112366567152392,0.184127319294882
3392,5,561766,0.161716870720737,0.112318753500705,0.150809383815865
3393,5,561783,0.0111935995750763,0.112713885518218,0.92094862624401
3394,5,561786,0.0440719028325662,0.0602434556574197,0.464920497473179
3395,5,561824,0.0582717311725208,0.0584590829482699,0.319546732187591
3396,5,561906,0.0590375090907449,0.0563083224805847,0.295140065992571
3397,5,561915,0.064671287115142,0.0562187602112876,0.250778161278067
3398,5,562065,0.0877985695468226,0.0563943705491041,0.120397978474238
3399,5,562072,0.0811584595318416,0.0563766460691938,0.150873613243318
3400,5,562097,0.075503529252505,0.0562276212025521,0.180193314440867
3401,5,562113,-0.152508599993941,0.112301983108215,0.175323956757354
3402,5,562116,0.0762542999970106,0.0561509915546713,0.175323956761452
3403,5,562155,0.0828471186369227,0.0564241511198535,0.14291546855946
3404,5,562173,0.0853000602047945,0.0564336436698145,0.131553033391301
3405,5,562264,0.0856117335029516,0.0562718642763435,0.129055971145165
3406,5,562359,0.0801360634333566,0.0565301200512274,0.157194987391353
3407,5,562436,0.0956371950005509,0.0564518345820935,0.0911211082879822
3408,5,562451,0.0908262514409809,0.0563983761257554,0.108195438559172
3409,5,562473,0.0871939049045654,0.0565005212084871,0.12366834355001
3410,5,562513,0.0742372087674707,0.0565647073880342,0.190227845290983
3411,5,562518,0.0758473983377585,0.0564610422728862,0.180019004860873
3412,5,562560,0.0745921808819339,0.0563055544047376,0.186102796929701
3413,5,562570,0.0750944756284876,0.0562291730143831,0.182570818349587
3414,5,562582,0.0720559496354597,0.0563256372263314,0.201640666359168
3415,5,562610,0.0747015601932588,0.0563158726572917,0.185540146658574
3416,5,562667,0.0803214449863561,0.0561615596899815,0.15354831326268
3417,5,562683,0.0815213635660567,0.0562439377757441,0.14810675988517
3418,5,562774,0.0797741629175664,0.0563957287730006,0.158084072041302
3419,5,562846,0.0819825697544889,0.0570261481288204,0.151424571446417
3420,5,562873,0.0632612043142526,0.0573857485928291,0.271045224469738
3421,5,562888,0.0734190557843274,0.0568525307506687,0.1974118217829
3422,5,563005,0.0990024267285782,0.0566336427296196,0.0813125471534345
3423,5,563017,0.091414425628697,0.0569093310610294,0.109098400947907
3424,5,563018,0.0875309572858268,0.0571996800057063,0.126845511396916
3425,5,563074,0.0639535271849929,0.0574260755678063,0.266179786611284
3426,5,563104,0.0836532127088898,0.0570332345483554,0.143335722573606
3427,5,563148,0.0884189842219009,0.0566695043420697,0.11959523010838
3428,5,563174,0.0927125353614215,0.0570467182411958,0.105011614904877
3429,5,563257,0.0922665893955435,0.0574408969788147,0.109104901192102
3430,5,563299,0.0799873695812015,0.0567475414567896,0.159558843067202
3431,5,563318,0.079575194827499,0.0568705079601756,0.162620656541827
3432,5,563324,0.0829492048343306,0.0569233683862154,0.145947864548851
3433,5,563344,0.0874438968179072,0.0570702808375342,0.126365257968955
3434,5,563347,0.0816137074849389,0.0571494231880963,0.154154162344933
3435,5,563348,0.0888220778018053,0.0570857442777983,0.120618069366623
3436,5,563372,0.0833447184056968,0.0577660332140991,0.149964104860587
3437,5,563421,0.110731538629359,0.102379099986179,0.280175986846448
3438,5,563427,0.0326563457711433,0.078099388855142,0.676100252307826
3439,5,563428,0.078638594250777,0.132856142912826,0.554291191362057
3440,5,563428,0.0310266149546725,0.075718436048516,0.682228343533249
3441,5,563452,0.0962269219024882,0.0603544595375333,0.111749655580893
3442,5,563474,0.0814469149490085,0.0601543063487772,0.17661323878257
3443,5,563479,0.0624300508359272,0.0597775264920559,0.297027376313028
3444,5,563545,0.124574375849424,0.0602340070805478,0.0393516375213953
3445,5,563565,0.106922743697576,0.0616020432311949,0.0834892920285573
3446,5,563580,0.105231466986494,0.0615502664652579,0.088203222324061
3447,5,563607,0.10699755082883,0.115091733079427,0.35317628391464
3448,5,563608,0.0900725611301888,0.0625843222835093,0.150974536740295
3449,5,563642,0.195461288932943,0.112060044317875,0.0819850416456015
3450,5,563661,0.182852399068426,0.112099047298865,0.103746645251672
3451,5,563665,0.0755546197565706,0.0587530834104402,0.199296902328352
3452,5,563700,0.0659594402534792,0.0578586440750054,0.25505499784974
3453,5,563747,0.0907928107880984,0.0564844605756672,0.108861898501904
3454,5,563755,0.0884290887154714,0.0562863967765623,0.117065482373753
3455,5,563781,0.0888619924112472,0.0563572245617879,0.115745755234736
3456,5,563837,0.0873161191126263,0.0568549362808647,0.125490532971644
3457,5,563865,0.0589534228414434,0.0867063820324769,0.497000613334726
3458,5,563866,0.0814945171751795,0.0572517425950217,0.15549138281936
3459,5,563882,0.0865886857351194,0.057036659174347,0.129878358698407
3460,5,563899,0.0886588061679245,0.0570864632750302,0.121304428438917
3461,5,563908,0.0886588061679245,0.0570864632750302,0.121304428438917
3462,5,563929,0.0969529272426752,0.0569893992243517,0.0897775901147337
3463,5,563964,0.0914761917652794,0.0562582578257272,0.104841016914462
3464,5,563970,0.0812339791267708,0.0561578414177705,0.148916058913087
3465,5,564006,0.0843523539284442,0.0562772518971041,0.134800774163669
3466,5,564048,0.0885885255365044,0.0563994370176911,0.117140276339356
3467,5,564065,0.0834754539019698,0.0562702201190704,0.138840580768162
3468,5,564074,0.078121928888725,0.0563027240965598,0.166154354645618
3469,5,564097,0.0875853038764023,0.0564038755740216,0.121361195539024
3470,5,564135,0.0892127554016647,0.0563966495445542,0.114572400189168
3471,5,564147,0.094737063542498,0.0566039991477581,0.0950790348473628
3472,5,564195,0.0833649319271977,0.0566500963073842,0.142026270809884
3473,5,564197,0.0833649319271977,0.0566500963073842,0.142026270809884
3474,5,564206,0.0887514630621364,0.0569528148232849,0.120050333462507
3475,5,564212,0.0936615280643904,0.0567682055792704,0.0998540764825088
3476,5,564236,0.0802802488306604,0.0564436772205105,0.155820094002171
3477,5,564252,0.0815827042074333,0.057067346608373,0.153720152123566
3478,5,564265,0.0861203926115972,0.0568864346595822,0.130945935007857
3479,5,564272,0.0849659230724127,0.0569719524707316,0.136759002023003
3480,5,564298,0.0774683385387187,0.056848348814141,0.173839713234871
3481,5,564300,0.0821194662720577,0.056823407411959,0.149297345691983
3482,5,564304,0.0821194662720577,0.056823407411959,0.149297345691983
3483,5,564343,0.101054796227601,0.0585946480674459,0.0854673420936876
3484,5,564355,0.132386839667682,0.0617203472975321,0.0326391394019156
3485,5,564360,0.13317929059719,0.0619719016614979,0.0323117504700825
3486,5,564372,0.164936124091576,0.112188380980835,0.142406130553399
3487,5,564393,0.147871056469,0.114285123322099,0.196553325480408
3488,5,564395,-0.11866288458835,0.111173327728686,0.286534979131303
3489,5,564397,0.131881594913263,0.0783470215951465,0.0932010067547917
3490,5,564403,0.172133035251154,0.112150661361538,0.125719525555306
3491,5,564406,0.168754487943063,0.112182925981779,0.13340354933407
3492,5,564431,0.0919279149676866,0.0679762187645575,0.177127771761934
3493,5,564461,0.103041594815864,0.0608475967351723,0.0912544184624315
3494,5,564462,0.103041594815864,0.0608475967351723,0.0912544184624315
3495,5,564469,0.0807405512947362,0.0590234909869579,0.172201243985137
3496,5,564472,0.10036042821834,0.0611097773691791,0.101418871504469
3497,5,564485,0.0837002650014672,0.0605286661385,0.167594089397413
3498,5,564486,0.0838873781133058,0.0604104636077979,0.165822875169902
3499,5,564496,0.0993041933767138,0.0603585939677263,0.100811047704313
3500,5,564516,0.104895695040706,0.0585248578845462,0.0739367784303886
3501,5,564535,0.0869491535862376,0.0570616862519732,0.12846034764414
3502,5,564551,0.0911928326535472,0.057657114088913,0.114627176499705
3503,5,564567,0.0876629312525461,0.0580020371877161,0.131587144118926
3504,5,564574,0.0967177266343043,0.0585359472020768,0.0993668013410705
3505,5,564590,0.0949118151660217,0.0574315473894988,0.0992998407297687
3506,5,564680,0.0911677036319174,0.0571915803057226,0.111814034677952
3507,5,564696,0.167758328522267,0.112240366010688,0.135903212626572
3508,5,564701,0.167758328522267,0.112240366010688,0.135903212626572
3509,5,564705,0.167758328522267,0.112240366010688,0.135903212626572
3510,5,564717,0.178166633383144,0.112248224273963,0.113350038134559
3511,5,564723,0.205692875314939,0.112182520159112,0.0675618235825265
3512,5,564730,0.202619599906821,0.112130665215194,0.071614309431509
3513,5,564732,0.202619599906821,0.112130665215194,0.071614309431509
3514,5,564809,0.176169675355885,0.112406794344601,0.117951954495645
3515,5,564814,0.171461269334671,0.112384610163581,0.127988737909324
3516,5,564841,0.181288822052641,0.112383733749297,0.107611294796186
3517,5,564865,0.151591148680882,0.112554656170019,0.178901414647261
3518,5,564880,0.216160069081821,0.112166028092074,0.0547639777626598
3519,5,564894,0.214755700192349,0.112098732739896,0.0562015698387735
3520,5,564898,0.223853386800372,0.112016216328729,0.0464397481905262
3521,5,564904,0.249434055469969,0.11189514895606,0.0264309891937591
3522,5,564935,0.193836584634918,0.112174642114275,0.0848646771604617
3523,5,564937,0.193836584634918,0.112174642114275,0.0848646771604617
3524,5,564938,0.193836584634918,0.112174642114275,0.0848646771604617
3525,5,564945,0.180650212886119,0.112208537346548,0.108302459856839
3526,5,564949,0.180650212886119,0.112208537346548,0.108302459856839
3527,5,564968,0.0837506419116756,0.0662327408851766,0.206888415255557
3528,5,565000,0.0967965112790298,0.0606728639615536,0.111521269284525
3529,5,565007,0.0830156706452453,0.0606903232105765,0.172227043231681
3530,5,565013,0.0905095868478766,0.0611172137949674,0.139520404053665
3531,5,565036,0.102259494912434,0.0580272375984357,0.0788895927655451
3532,5,565093,0.080341727087214,0.0563682795396015,0.154953994830699
3533,5,565120,0.0883065294515477,0.0564956258050041,0.118932512942687
3534,5,565122,0.0919028586959601,0.0565661600561104,0.105119677688056
3535,5,565125,0.0919028586959601,0.0565661600561104,0.105119677688056
3536,5,565208,0.0925438017325814,0.0565522724396037,0.102640952951872
3537,5,565243,0.0898471593374248,0.0564028186456999,0.112065255813013
3538,5,565254,0.0798950218491578,0.0566688203782928,0.159461892764647
3539,5,565289,0.136906902625993,0.0946905994848177,0.149110951403114
3540,5,565293,0.0829616634542482,0.0573955316435282,0.149222151665466
3541,5,565315,0.0854941995911099,0.057300279608353,0.136582290930093
3542,5,565361,0.103397417892315,0.0588357573168248,0.0797180333040034
3543,5,565365,0.103397417892315,0.0588357573168248,0.0797180333040034
3544,5,565371,0.106573773660763,0.0595513863290461,0.0743736721210005
3545,5,565372,0.108434284382566,0.0597115945372563,0.0702236369243209
3546,5,565388,0.0945433368890075,0.0592615181633566,0.111527063438326
3547,5,565423,0.109520292956789,0.0577329321683565,0.0586418088560056
3548,5,565436,0.101895342688383,0.057915524270041,0.0793794471840382
3549,5,565441,0.100334663739829,0.0575765046750365,0.0822687333219358
3550,5,565448,0.109643182416349,0.057287591145475,0.0564403029421818
3551,5,565475,0.104573910589429,0.0573811276899783,0.0692334853907969
3552,5,565507,0.110535751255425,0.0570966307606699,0.0536729417301407
3553,5,565512,0.113499164384673,0.0571661447588385,0.0478704860445919
3554,5,565539,0.122498567225379,0.057814131392946,0.0348024259213862
3555,5,565639,0.0791999104472246,0.0563109862863922,0.160463273306022
3556,5,565651,0.0847953265412676,0.0562150508316133,0.132344168200309
3557,5,565675,0.0916159187783976,0.0561713408114623,0.103780410040477
3558,5,565711,0.1172842393118,0.0582315483983993,0.0447570975942434
3559,5,565722,0.184387610852018,0.112113199338758,0.100931018014551
3560,5,565729,0.177699284187929,0.112157978297384,0.114005885466307
3561,5,565731,0.172154726724608,0.112147023606589,0.125659788785461
3562,5,565737,0.155439103169332,0.112251591537959,0.16700701973575
3563,5,565800,0.00833969939915891,0.101849078150604,0.934786228418806
3564,5,565808,0.128351956549664,0.0882870405805542,0.146889427483931
3565,5,565834,0.083844996572712,0.0573937925444612,0.14494001047006
3566,5,565880,0.151024220367222,0.0642316607853034,0.0192600927260487
3567,5,565885,0.17594327828207,0.0655763541250798,0.0076392192804025
3568,5,566202,0.177254547625843,0.112552205189573,0.116183339729444
3569,5,566255,0.170777132319508,0.0934092303756319,0.0683530730553105
3570,5,566370,0.131882103922738,0.0865340117724303,0.128391742655331
3571,5,566373,0.162046912535789,0.112242846966391,0.149705462283503
3572,5,566376,0.163926839962205,0.112256402482728,0.145099955477981
3573,5,566378,0.20449187548758,0.113072754410819,0.0713797954751416
3574,5,566382,0.153756719252897,0.112258155241651,0.171660315513684
3575,5,566388,0.15107246057542,0.112254306139697,0.179228968988975
3576,5,566400,0.159275162642823,0.071213325439406,0.0259370697456679
3577,5,566427,0.0935479500443379,0.0648786945773316,0.150219944296365
3578,5,566434,0.0935479500443379,0.0648786945773316,0.150219944296365
3579,5,566463,0.113743987276715,0.0692942727698804,0.101591924494709
3580,5,566466,0.113305650545678,0.0693633974174385,0.103253786552291
3581,5,566472,0.11784599928637,0.0693781146966388,0.0902748033920108
3582,5,566501,0.123215113244011,0.0623779529822173,0.0490128558100341
3583,5,566502,0.111593018631489,0.0620762378127343,0.0730826804843763
3584,5,566512,0.101051289925446,0.0616424900919668,0.10203910045357
3585,5,566542,0.0632368808968816,0.0572144243485439,0.269799181325278
3586,5,566565,0.0891558438127152,0.0567887545347856,0.117321252883758
3587,5,566568,0.0891558438127152,0.0567887545347856,0.117321252883758
3588,5,566580,0.0898751219453461,0.0567056038324382,0.113874796570252
3589,5,566740,0.172251513797762,0.112245945202653,0.125780308707551
3590,5,566755,0.0655591928720076,0.0871156909710306,0.452219979925019
3591,6,12139,0.269615909920699,0.267723948329792,0.314592461248485
3592,6,14922,0.00811649337916664,0.244320134241165,0.97351734239734
3593,6,14925,0.0908732205580457,0.232303892792571,0.69589833731407
3594,6,14958,0.111514142289811,0.121103310427605,0.357774160691612
3595,6,14985,-0.122300762046105,0.116737475467149,0.295513732973028
3596,6,14991,-0.184694767159888,0.114961228602991,0.109039954644511
3597,6,15003,-0.12852269044856,0.114745393865502,0.263446096581129
3598,6,16905,-0.00401064458960344,0.0565056738230466,0.943455671825917
3599,6,18881,0.00916548939566532,0.0569955941983418,0.872334652293714
3600,6,19636,0.0316626292186429,0.0583165665976224,0.58751101627768
3601,6,19887,-0.022086361246736,0.0596966401329356,0.711621779932809
3602,6,20485,0.239456840231705,0.613880112712467,0.696719291873024
3603,6,22804,0.0241385539178073,0.0564093340666729,0.66897196726884
3604,6,23172,0.0228794082962711,0.0570541266951626,0.688653667173886
3605,6,23564,0.0309960375190501,0.0564748311475778,0.583457479374818
3606,6,26594,0.00206745936534761,0.0565202872554399,0.970841310939303
3607,6,27541,-0.0184792816144996,0.0701128460717096,0.792269032881791
3608,6,27549,0.0298957514174427,0.0751141697629029,0.690867717298973
3609,6,27551,-0.0502601216187624,0.0876551782084964,0.566749468584019
3610,6,27553,-0.0223317454404963,0.138785478405831,0.872257614258694
3611,6,27767,0.036934983114968,0.0567051197737561,0.515243203230443
