SNP,Chr,Pos,Effect,SE,noPPI_reference_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
2748,4,1520501,0.33290048730486,0.167172578549269,0.047211842076728
2749,4,1521315,0.359852765233088,0.167503746767875,0.0323677386704637
2750,4,1521582,0.348524392536167,0.167399806836525,0.0380634561104199
2751,4,1521747,0.343116165129288,0.169778525511573,0.0440380367620923
2752,4,1521818,0.366115948886141,0.257734205542539,0.156339729639709
2753,4,1522428,-0.243310173382326,0.199847239478597,0.22423457712106
2754,4,1522507,0.330597107878075,0.2494899967842,0.185997815783336
2755,4,1522714,0.327283827915181,0.181657728888563,0.0724534631502961
2756,4,1522717,0.348379765051064,0.182518593079144,0.0571069359831958
2757,4,1522735,0.34282457458874,0.179843703728269,0.0574314445332866
2758,4,1522862,0.350314008872428,0.167389224275657,0.0370795536202464
2759,4,1523350,0.219596307572007,0.177779713386018,0.217571684390452
2760,4,1523440,0.483176443407165,0.410253593973825,0.239689424388163
2761,4,1523444,0.136115431607095,0.345626059339984,0.693949627877576
2762,4,1523446,0.18668890647653,0.344396956045688,0.588108998642454
2763,4,1523482,0.484810525388476,0.410248132760422,0.238100592600497
2764,4,1523491,0.0829304224483689,0.360894747159004,0.818387148860582
2765,4,1523500,0.334200724793999,0.373488075338836,0.371498574441742
2766,4,1523584,0.892335699523428,0.562785437910111,0.113732260227254
2767,4,1523587,0.798484288471467,0.578815835994418,0.168609723052798
2768,5,8786,-0.095670854711539,0.167476909022414,0.568195032199197
2769,5,9566,-0.129825470339664,0.16804837027859,0.440306732427701
2770,5,11033,-0.0688376421829835,0.166978221396784,0.68040261287837
2771,5,11244,-0.0802678481853822,0.167431362973536,0.63194563803482
2772,5,11370,-0.0931813459617897,0.167211510782601,0.577698643254218
2773,5,13215,-0.0429090808015595,0.166822197339288,0.79716308776852
2774,5,13449,-0.00601745134701588,0.169894327790472,0.971765822319638
2775,5,13572,-0.0297125318337272,0.331576036466831,0.92864795005516
2776,5,13639,-0.0605737406365376,0.166372152851012,0.716011908397332
2777,5,13690,-0.0443106271999355,0.167376780603456,0.791367500215403
2778,5,14028,-0.0157264838364544,0.166617421210314,0.924855459996337
2779,5,16072,-0.0611375797638906,0.174126671860096,0.725715438622694
2780,5,18746,-0.0597168800243568,0.169954574771983,0.725520673352162
2781,5,18800,-0.00377852611882166,0.168403892235537,0.982111816141578
2782,5,18904,0.0283894719369069,0.194531723409966,0.884054033305463
2783,5,18920,-0.293645506213071,0.477460942752702,0.538941251278961
2784,5,18994,-0.224859846426854,0.201851957489819,0.26604397664013
2785,5,19045,-0.208713243826829,0.331424914463336,0.529268697793993
2786,5,19049,-0.208713243826829,0.331424914463336,0.529268697793993
2787,5,19051,-0.214927567480816,0.331444915071528,0.517111414244353
2788,5,19082,-0.0287075136162187,0.33179504760571,0.931100661603241
2789,5,19084,0.0121506431898952,0.331954456863206,0.970821967241484
2790,5,19368,-0.0872173061924444,0.168873084066022,0.605851950886582
2791,5,19504,-0.159425287999417,0.227204015866898,0.48333897373702
2792,5,19513,-0.339154018460327,0.231802175343141,0.14432480138988
2793,5,19517,-0.243371387121974,0.239132641910051,0.309505435850794
2794,5,19542,0.0998459548558794,0.300459254890925,0.739851575030841
2795,5,21341,-0.777238242562796,0.683458376996762,0.256220291023922
2796,5,21342,-0.691885532312919,0.61805837562677,0.263709275671902
2797,5,21355,-0.8858106980489,0.593098597155,0.136191708932672
2798,5,21358,-2.01734932164492,0.953351531270007,0.0350393123286707
2799,5,21504,-0.194927619120492,0.452493567828888,0.666887338896437
2800,5,21509,-0.244377517409696,0.469793076749742,0.603263372331196
2801,5,21529,0.393343369067041,0.380506055987559,0.301966584744535
2802,5,21532,0.31250488101715,0.386492114477361,0.419308679045673
2803,5,21533,0.372358636020735,0.393642144338499,0.344830391681196
2804,5,21552,-0.969420294982834,0.47901180361352,0.0437444709236935
2805,5,21558,-0.675481879845435,0.448003122923635,0.132509982756109
2806,5,21954,-1.41117162740068,1.57330495825883,0.370358335560857
2807,5,22497,-0.196033726330939,0.243730289782067,0.421761621729761
2808,5,22502,-0.238608095830039,0.249505824343816,0.339563664777341
2809,5,22536,-0.142581428126103,0.331597097478341,0.667469685673087
2810,5,22625,-0.0764358964247149,0.337992496499173,0.821218189378431
2811,5,22635,-0.207125842742516,0.33293780274057,0.534267385305213
2812,5,22638,0.240385378084682,0.364653598979161,0.510187064003382
2813,5,22854,-0.142139330052169,0.490278804665164,0.772051251055587
2814,5,22881,-0.0737987359066947,0.357278015966478,0.836473926080402
2815,5,22883,-0.0586672308719454,0.347542615297136,0.866046030022157
2816,5,22917,-0.194093107287004,0.334084814112027,0.561631703183316
2817,5,23224,-0.22178506860831,0.181419070355182,0.222333678315138
2818,5,23230,-0.060397093122818,0.200000234477074,0.762841250851111
2819,5,23574,-0.119234866712137,0.165903217328697,0.472800398335191
2820,5,23653,-0.125319328464455,0.165655673999864,0.449851119358067
2821,5,24002,-0.0573099603377631,0.166464958593274,0.730843413212146
2822,5,24122,-0.0794556884083152,0.167152767330082,0.63483313901617
2823,5,24148,-0.0674943668704478,0.168865645793873,0.689624595878729
2824,5,24163,-0.105984948833133,0.169303117735689,0.531714856190881
2825,5,24234,-0.102744402327917,0.167143517145508,0.539143810186807
2826,5,24246,-0.088062618049672,0.166920709251009,0.598128173400811
2827,5,24270,-0.122784253778206,0.181728136410818,0.499706517070702
2828,5,24278,-0.0355957657976208,0.166954490048538,0.831289054785314
2829,5,24388,-0.0798876064538609,0.168484135472554,0.635682484961553
2830,5,24487,-0.0640812449384132,0.167406877839778,0.702107783986584
2831,5,24650,-0.06927519741246,0.16647315892265,0.677564588229691
2832,5,24820,-0.0441672800108391,0.166015748965982,0.790361633813496
2833,5,24909,-0.0180397856299578,0.166723820107291,0.913897243157467
2834,5,25103,-0.0469248334365325,0.166537450461348,0.778286937453027
2835,5,25397,-0.670053153554096,0.324083371463413,0.0394122259855256
2836,5,25397,-1.08077047279142,0.618253391713718,0.0813156040561602
2837,5,25485,-0.00753216277833757,0.173638703481764,0.965424451263718
2838,5,26058,-0.142331117284858,0.166607392867199,0.39352341043739
2839,5,26197,-0.0977325018667555,0.165723899082542,0.555748353689035
2840,5,26417,-0.0880849296282114,0.165979258857,0.595961491691428
2841,5,27428,-0.00782996955990945,0.166255743121298,0.962463400352851
2842,5,30505,-0.0505914841309636,0.166265955735667,0.761093511956608
2843,5,31263,-0.0294051658918682,0.167955372014932,0.861119305069983
2844,5,31451,-0.185900179897551,0.180147424135484,0.302809708039302
2845,5,31466,0.364944820718603,0.410599653951785,0.374710792675503
2846,5,32038,-0.089984926465203,0.165736328886453,0.587513576207824
2847,5,33720,-0.13943894260615,0.16801431647884,0.407143225873938
2848,5,33814,-0.136142749097246,0.167765683609199,0.417622364343488
2849,5,33851,-0.0907967548661925,0.169494947927242,0.592510135903585
2850,5,34324,-0.0302847988089672,0.16994581096596,0.858666027506678
2851,5,34350,-0.0664851052765881,0.167674296658893,0.691965912896068
2852,5,35048,-0.0602572352486514,0.166014482740357,0.716849220211186
2853,5,35579,-0.0963670136787843,0.167617018728062,0.565709068814909
2854,5,35901,-0.0920928109686462,0.168430952475512,0.584882945356067
2855,5,35947,-0.131004538666614,0.167317840836151,0.434170773653795
2856,5,37398,-0.152492838087035,0.180343786650281,0.398366860565951
2857,5,38037,-0.078899753940604,0.171927710869748,0.646579528891058
2858,5,38200,-0.114778731564721,0.165708562152966,0.488981998754974
2859,5,38263,-0.11859076362755,0.165721802111732,0.474710532930756
2860,5,38427,-0.096093883405731,0.166182827032578,0.563469477932015
2861,5,38677,-0.07235570253735,0.165776406995127,0.662765768779642
2862,5,39894,-0.197041934838039,0.194757557614015,0.312360450539083
2863,5,41075,-0.0393152458815938,0.16664601466192,0.813631018055716
2864,5,42051,-0.0109588620240119,0.166730856927181,0.947631701004514
2865,5,42740,0.00948465414613406,0.165820364518627,0.954419541118075
2866,5,44304,-0.0211038723226741,0.166280027385688,0.899077829963623
2867,5,44612,-0.0152503075419856,0.166397462344986,0.927028205789399
2868,5,45702,0.0596437688874272,0.169581455285135,0.725264393991736
2869,5,46084,0.0223715350890799,0.166334711950722,0.893086161644288
2870,5,49920,0.0381551841416843,0.167541994304699,0.819984071396495
2871,5,50949,0.0895290218484442,0.171559619703572,0.602099482236504
2872,5,53073,-0.00512718620568231,0.168788205989029,0.975783994504469
2873,5,53535,0.0215808410482369,0.167897898202227,0.897798401076593
2874,5,53964,0.0222253152979811,0.168077662069959,0.894875800875561
2875,5,57276,-0.0690381513580278,0.167606758582123,0.68065866748255
2876,5,57788,-0.0213906686470721,0.167788624969099,0.898628495203774
2877,5,57861,-0.0535032801525456,0.168084821119903,0.75043712983838
2878,5,58267,-0.0411353614692621,0.168249517710607,0.806993225481985
2879,5,59261,-0.0301055728667931,0.183275038057055,0.869616982925875
2880,5,59359,-0.528847571536194,0.346788309790121,0.128157806531835
2881,5,59386,0.16380854956548,0.212638012129547,0.441599592000371
2882,5,59387,0.332012398978742,0.276105422524292,0.229981962033662
2883,5,61028,-0.0350434606190321,0.169096132615823,0.835942027785591
2884,5,61686,-0.286843574233143,0.331332370814989,0.387227560042491
2885,5,64504,-0.0540596065327973,0.16862403762864,0.748708898312454
2886,5,66168,-0.118879397643801,0.168181512335486,0.480124932515334
2887,5,67144,-0.253663385401873,0.169371372531939,0.135111166664971
2888,5,67435,-0.246465716207278,0.173201419500708,0.15561913623022
2889,5,68714,-0.0411017616984368,0.168249540972458,0.807147780568636
2890,5,69083,0.044262824463662,0.168112782487924,0.792478803384283
2891,5,69805,-0.0274225360373368,0.17218227847867,0.873551518928985
2892,5,69813,-0.00754258673094799,0.170976723803894,0.964837919384497
2893,5,70382,0.131884246667213,0.181579656849794,0.468126264275673
2894,5,70531,0.0736486203778821,0.171433966710311,0.667746244434637
2895,5,70702,0.0779638512220586,0.170545613634497,0.64784896781468
2896,5,70852,0.107435064658661,0.170871555880758,0.529920998645937
2897,5,70969,0.0900951699066265,0.171007080620603,0.59862830347501
2898,5,72069,0.0849899532667829,0.173262671265328,0.624066060898223
2899,5,73474,-0.242720927632916,0.247538756229003,0.327492610669154
2900,5,74994,0.326251208356308,0.17391082123894,0.0614846340060268
2901,5,75504,0.340860887443813,0.17556202482339,0.0529880979775527
2902,5,75507,0.357732916830618,0.175279333500057,0.0420011695449467
2903,5,75860,0.337454677398986,0.17770212458216,0.0583808062150029
2904,5,76107,0.354874444287461,0.175388707937863,0.04378923407693
2905,5,76472,0.336415623370345,0.175383145563761,0.0558952238699298
2906,5,76912,0.307547824509111,0.176234834257836,0.0818372298433646
2907,5,77002,0.305044238009982,0.177307193025667,0.0862310390057125
2908,5,77032,0.316054635600342,0.176192192932279,0.0736998474178656
2909,5,77423,0.336604691841287,0.176438581763361,0.0572317963812395
2910,5,77484,0.338483133979439,0.177135204852732,0.0568304992208379
2911,5,77918,0.338345632710564,0.17807451413715,0.0582447778978037
2912,5,78310,0.357157912153298,0.177204943297974,0.044608929262267
2913,5,79208,0.379426868853092,0.180975188293986,0.036743092816229
2914,5,79230,0.351818308243833,0.180091899059655,0.0515441669072214
2915,5,79231,0.503746309919036,0.331448232031593,0.129447839517534
2916,5,79231,0.572858668706864,0.442150431017047,0.195953215077848
2917,5,79232,0.31697688652681,0.180150964078752,0.0793576403009805
2918,5,79544,0.767118014204947,0.300670547509206,0.0111514690465616
2919,5,80396,0.404539908621206,0.181689887327678,0.0266085258072007
2920,5,81334,0.396909838498722,0.18849769264411,0.035940805071243
2921,5,82827,0.400408382529844,0.183445526738419,0.029715629394018
2922,5,83188,0.352598901998542,0.185734525582992,0.0584584343769891
2923,5,85693,0.246329437298328,0.202079619020473,0.22366868611545
2924,5,86488,0.321285688089461,0.29220987840061,0.272297930961172
2925,5,87323,0.25978398275545,0.206039444175729,0.208197081157148
2926,5,90716,0.0997862810463461,0.224068257793062,0.656347933140947
2927,5,90719,0.151830312781092,0.223427932364055,0.497235186006015
2928,5,90720,0.151830312781092,0.223427932364055,0.497235186006015
2929,5,90746,0.0580913585646399,0.225866062959734,0.797178994457462
2930,5,91091,0.0332033446404583,0.225676586993394,0.883114983656087
2931,5,92747,0.0147282870982952,0.226093435556375,0.948097433144421
2932,5,93878,0.0143787929093095,0.231884480323098,0.950591211592835
2933,5,96610,-0.152212436232372,0.24834568649696,0.540333488431981
2934,5,97629,0.135436671513759,0.241896963641032,0.575906813929134
2935,5,97695,0.134516841347341,0.240466187539689,0.576243346881409
2936,5,98040,0.16429387077963,0.235336981761701,0.485560655546902
2937,5,98089,0.151934418380566,0.237527649332481,0.522815455115765
2938,5,98565,0.11801955876374,0.249283625526133,0.636195606651275
2939,5,98574,0.11801955876374,0.249283625526133,0.636195606651275
2940,5,98997,0.134876640942785,0.246579854763593,0.584731421227818
2941,5,99314,0.112834311257409,0.248906112806823,0.6505963068277
2942,5,99455,0.0116768932937532,0.255504158569559,0.963574104240118
2943,5,99489,0.0906120654081297,0.252538501542383,0.719955508432268
2944,5,101381,0.282189749146808,0.287601928448965,0.327175128188429
2945,5,101643,0.372289217897115,0.298280864205556,0.212815687308283
2946,5,101687,0.469546641812172,0.304877693787146,0.12442827906737
2947,5,102203,0.144988429380255,0.312332692217382,0.642782369408291
2948,5,102465,-0.0553504510967837,0.329678462088444,0.86676421126061
2949,5,103569,0.000305047016524895,0.338680408706823,0.999281859969829
2950,5,103937,-0.0653935005946717,0.34161750253201,0.848304135352933
2951,5,104225,-0.134283032728113,0.350543881386045,0.701898039538673
2952,5,104404,-0.12096602428432,0.34416524825476,0.725440537224687
2953,5,104442,-0.0475061752318542,0.355084592420463,0.893646194633248
2954,5,104957,-0.172006676559249,0.353261969565532,0.626624521966398
2955,5,105087,-0.17257665672183,0.352182401904656,0.624423677817949
2956,5,105138,-0.17257665672183,0.352182401904656,0.624423677817949
2957,5,105493,-0.244596899588563,0.361333235058077,0.498894430365177
2958,5,105602,-0.247831559236895,0.36132699105799,0.493230969786352
2959,5,105816,-0.141677042430715,0.361489042554684,0.695349215128544
2960,5,105842,-0.375629546946953,0.371905739421094,0.313180975157689
2961,5,105854,-0.360175978043809,0.367924497232936,0.328280083057977
2962,5,106333,-0.381612325704799,0.397470590091143,0.33766101150187
2963,5,106481,-0.314185372402061,0.385351885624812,0.415438515319438
2964,5,106489,-0.272949341379608,0.391429638099858,0.486065340322827
2965,5,106491,-0.272949341379608,0.391429638099858,0.486065340322827
2966,5,106493,-0.331997370408388,0.383034042299144,0.386664029132191
2967,5,106501,-0.380474971210035,0.378518495857635,0.315504103368005
2968,5,106718,-0.231461217893139,0.372238929001619,0.534469372305941
2969,5,106822,-0.301824084948457,0.376314628140816,0.423062197540031
2970,5,107574,-0.581869369433267,0.437723716295729,0.184605036988154
2971,5,115925,-1.25055237455089,1.18424083558505,0.291692678280626
2972,5,116086,0.937946621831766,1.56765141598266,0.550014625848311
2973,5,117834,-0.217542324757389,0.496619297557805,0.661620529356226
2974,5,119209,0.507871901751177,0.409337057949702,0.215533856741058
2975,5,120796,0.0349157023833726,0.367282115764703,0.924317078042281
2976,5,124644,-0.0685503650926997,0.218789947921635,0.754225729620878
2977,5,125211,-0.0805242003122819,0.221645832405723,0.716597346646147
2978,5,125474,-0.110903266422842,0.219983981288224,0.614475775044474
2979,5,127339,-0.129329937716847,0.218392578383692,0.554102359743623
2980,5,131540,-0.158358790064931,0.204985454176089,0.440313536450646
2981,5,132221,-0.166367502352765,0.206398536646826,0.420756791016477
2982,5,132565,0.772134557981812,0.333680378218874,0.0212416947707879
2983,5,132567,-0.331132931624731,0.28506565474244,0.246181857764489
2984,5,134344,0.00990351575351101,0.197069661110877,0.959948495924094
2985,5,134626,0.0269652729651133,0.196231468189446,0.890780613282457
2986,5,137820,0.0461380492085723,0.195310842177003,0.813392126522568
2987,5,139492,-0.101503026449687,0.193759955750263,0.600704885083388
2988,5,144411,0.0203409801488956,0.190971662425716,0.915235781934717
2989,5,154798,-0.0660109767089845,0.189619917840301,0.727955626644937
2990,5,154908,-0.0263339267052995,0.186950452632276,0.888060524801277
2991,5,155745,-0.0421752842530618,0.187564674592683,0.822220401897302
2992,5,156437,-0.0244281257240961,0.188352800670226,0.896882828407959
2993,5,157488,-0.0684596379225453,0.191792808066662,0.721345660209992
2994,5,157592,-0.0644336937340242,0.33156207218918,0.846026365037677
2995,5,159027,0.0650152013237446,0.229159682769152,0.776797927765528
2996,5,161956,0.0445712987352622,0.177867444492166,0.802279091766474
2997,5,162464,0.151587371488656,0.178118248043172,0.395319014355865
2998,5,164144,0.136078474128518,0.177413401240552,0.443586164193108
2999,5,165491,0.170796738444174,0.178894516752141,0.340365392271362
3000,5,166030,0.181328233580017,0.178930910845056,0.311564171628024
3001,5,167327,0.153490016028012,0.180685332406329,0.396185567311363
3002,5,168930,0.218786875703032,0.179366171809912,0.223363439075312
3003,5,169215,0.140292408858961,0.178826944133868,0.433264161942892
3004,5,169431,0.154669775577659,0.179316673893472,0.388969986822322
3005,5,169452,0.169943535444425,0.180974296071339,0.348348228144347
3006,5,170676,0.108240741100491,0.178890028349207,0.545522171409081
3007,5,171267,0.146254501866145,0.177222741197321,0.409782419173681
3008,5,171463,0.16488220687813,0.176948695025097,0.35207261625092
3009,5,172056,0.0621946365529857,0.177135251267068,0.725712412750898
3010,5,172075,0.079978212803518,0.17757732120362,0.652709135515582
3011,5,173259,0.182299291758752,0.177382363190565,0.304785539830987
3012,5,173927,0.158350053009634,0.176965595476261,0.371499977947673
3013,5,174122,0.157814159277346,0.175572340995425,0.369342355720423
3014,5,178044,0.149268228640492,0.174798173171413,0.393713937147308
3015,5,178645,0.0746706750019441,0.178757191541746,0.676404908595637
3016,5,178674,0.127600216480516,0.175742827146754,0.468281784897928
3017,5,179325,0.172324217665961,0.174297159172573,0.323496634381279
3018,5,181135,0.185165922485123,0.178028304425001,0.299008734328997
3019,5,184224,0.112405039822389,0.176414343524248,0.524430402612708
3020,5,185680,0.186745720747099,0.174360067183398,0.284885458177818
3021,5,186149,0.187379368040607,0.17447706043722,0.283579347640569
3022,5,187087,0.180878633111464,0.172814961435242,0.295972222506671
3023,5,187466,0.135786362775373,0.172763315992618,0.432413747183808
3024,5,187642,0.165044799415937,0.173727406475206,0.342751213518543
3025,5,189599,0.144143417115647,0.172589225320826,0.404180130347884
3026,5,189613,0.168238651508962,0.173313923773954,0.332354222949616
3027,5,191306,0.242067170740442,0.170968101834449,0.157697736450589
3028,5,192971,0.0843256340789358,0.171015415700731,0.622257065453937
3029,5,196583,0.25469743480174,0.237416639348156,0.284099619390806
3030,5,196585,0.216836974290973,0.228998333003942,0.344340907887039
3031,5,207235,0.454221306587714,0.330916637278984,0.170743340857394
3032,5,207275,0.13982420458009,0.177132269840939,0.430421358039123
3033,5,210350,0.202691989147683,0.165516800459199,0.221542294217169
3034,5,210480,0.213936514314947,0.166269709134029,0.199047733711555
3035,5,211001,0.209016513366114,0.165816631718567,0.208311504415621
3036,5,211036,0.209702038711119,0.165858847666836,0.20694204503602
3037,5,211245,0.129212999625892,0.165725372756573,0.436100822872998
3038,5,211284,0.134784010549177,0.16593229209475,0.41717659248857
3039,5,211526,0.164846203746468,0.166077163310822,0.32159065273283
3040,5,211987,0.170509683787828,0.166846305815865,0.307501287649791
3041,5,212506,0.161693488749294,0.184550715135262,0.381546128618859
3042,5,214406,0.154831740838263,0.166685967070072,0.353584513250886
3043,5,214752,0.191863441496095,0.166989133150104,0.251351357297946
3044,5,215862,0.176628595522982,0.16728363808994,0.29175291746938
3045,5,216840,0.227551424227452,0.167068903730947,0.174059630496058
3046,5,217294,0.23748640808162,0.169026487229505,0.160893288354761
3047,5,217319,0.235198610719864,0.169172317212965,0.165316738180765
3048,5,217691,-0.0188540723574263,0.201198992043973,0.925393816627151
3049,5,218253,0.209189265445468,0.167968635651098,0.213808327151359
3050,5,218986,0.198241350002922,0.16654105219198,0.234710611262276
3051,5,219768,0.156276405701414,0.166667535655926,0.349063562345714
3052,5,220210,0.129139311553392,0.16693552034088,0.439692221216979
3053,5,220516,0.162851207931967,0.166851977899569,0.329721918675679
3054,5,220904,0.119192278025633,0.167048485150795,0.475996081393083
3055,5,221394,-0.00374896515011489,0.187442494377147,0.984054182097541
3056,5,221810,0.19101501510326,0.168495714480364,0.25771108211305
3057,5,221815,0.190857513593163,0.169919774436536,0.262106827680389
3058,5,221827,0.182524348044951,0.168426183210035,0.279235115003018
3059,5,221903,0.0843954714706491,0.168845487786608,0.617500235267707
3060,5,221992,0.125202527393441,0.166648997442811,0.452975816567406
3061,5,222178,0.11551640830817,0.167055800457104,0.489715962485418
3062,5,222207,0.140217074106843,0.166807676582956,0.401145964358482
3063,5,222346,0.203826666298946,0.166652381553408,0.222121082148145
3064,5,223004,0.159962024925619,0.166449478986961,0.337197662271979
3065,5,223127,0.131511683618667,0.176529528836411,0.45677706378606
3066,5,225231,0.213914658777802,0.170017213530495,0.209153136120175
3067,5,225280,0.210244249856749,0.1747569967702,0.229756925483359
3068,5,225400,0.255814211295255,0.192945115078962,0.185750247336375
3069,5,225501,0.125085751924666,0.172837917516011,0.469718761169236
3070,5,225569,0.186268331269772,0.167317266491427,0.26635244707284
3071,5,225774,0.427499358115106,0.315438572552627,0.176203223315497
3072,5,227110,0.177377330969931,0.167352713271069,0.289914249157236
3073,5,229365,0.386513258449883,0.164752987506929,0.0195279469603105
3074,5,229595,0.352184063307433,0.164779204963975,0.0332595804248509
3075,5,229778,0.375818155414516,0.164594525763178,0.0230066318117351
3076,5,229833,0.354162129807901,0.164990435037277,0.0325092151998936
3077,5,229900,0.378824152333866,0.164835172935842,0.0221344296333428
3078,5,230375,0.362627109577296,0.164962033845648,0.0285802100476067
3079,5,230512,0.370087256146368,0.165638907097523,0.0260887791782585
3080,5,232888,0.219638617910015,0.165704224140596,0.185867220458066
3081,5,234489,0.274797432650195,0.166024083348495,0.0987795485205621
3082,5,234669,0.262354262842888,0.165812512088422,0.114491580300894
3083,5,237047,0.356017287191438,0.165464151315409,0.0321045542027538
3084,5,238069,0.323239845179235,0.16624506147473,0.0526464027125432
3085,5,239147,0.235821974463565,0.167938347867935,0.161133286788422
3086,5,240361,0.319782623550574,0.165713422960114,0.0544410089290384
3087,5,241166,0.29924281748129,0.165491612064229,0.0714254501981455
3088,5,241225,0.264773337836953,0.165464722013533,0.110453216250475
3089,5,241909,0.424972927570775,0.36964563701771,0.251055418391563
3090,5,241984,0.301791877644417,0.165966975001831,0.0698526352006101
3091,5,242244,0.272546743609447,0.165410593946947,0.100304390096058
3092,5,242428,0.311490489486773,0.1649745649857,0.0598307442472129
3093,5,243584,0.277937557266094,0.165834406184694,0.0946246800684772
3094,5,243791,0.71555752962574,1.00403218418244,0.476512222916622
3095,5,245951,0.264949714472227,0.165189073615396,0.109626446513052
3096,5,246143,0.279504734351183,0.165364578381233,0.0918661102774649
3097,5,246282,0.292193721915569,0.165294556779918,0.0779723414942652
3098,5,246808,0.34169634890521,0.168175635766695,0.042924175896985
3099,5,249350,0.242637697645978,0.172015623404211,0.159256118429688
3100,5,249522,0.345204009847873,0.331540387447654,0.298489503046531
3101,5,249753,0.130649689631396,0.276710023485777,0.637108751835386
3102,5,249909,0.181318278563935,0.184730211945512,0.32700358240374
3103,5,249937,0.0851433754884376,0.762814048589407,0.911190156796391
3104,5,251602,0.255250148804729,0.168414584481119,0.13051393593253
3105,5,251756,0.205530658692721,0.166896191191912,0.218960173789166
3106,5,251866,0.216076100520034,0.16571749208235,0.193123351531117
3107,5,253670,0.199882846710008,0.168041684535553,0.235048826654671
3108,5,253825,0.21882176980863,0.183298524686917,0.233357865677136
3109,5,254385,0.190915213622698,0.166024363159889,0.2509540827988
3110,5,258078,0.153183076809701,0.176655186203619,0.386459629596463
3111,5,258177,0.185990322328352,0.228776106310046,0.416777684659506
3112,5,259743,0.265621462572846,0.241818323716119,0.27276366752016
3113,5,260512,0.210217018056609,0.167390653614926,0.210002092058439
3114,5,260909,0.169097176832116,0.166376270116277,0.310156960464784
3115,5,261182,0.155473787892145,0.167331017253609,0.353451924541453
3116,5,261798,0.162430303684819,0.165838568049562,0.328029293672727
3117,5,262671,0.188814686777874,0.167629236542563,0.260768676763993
3118,5,264790,0.172741589597834,0.166980024459884,0.301608547612778
3119,5,265651,0.20008703927695,0.165525779039216,0.227549961650538
3120,5,266244,0.265930616111533,0.169633675448847,0.117852743790934
3121,5,266246,1.94529515367964,0.999405362338873,0.0523934371033805
3122,5,266246,0.30212953076588,0.174952018092612,0.0850554010289886
3123,5,268009,0.285403522969297,0.165380661309142,0.0852698276359577
3124,5,268019,0.285403522969297,0.165380661309142,0.0852698276359577
3125,5,268219,0.278901799745324,0.176968451862047,0.115922164330114
3126,5,268236,0.357993009067935,0.174279094824951,0.0406984730769521
3127,5,268374,0.244638535026085,0.20114419514544,0.224708196112073
3128,5,269900,0.284990852942893,0.166968861104884,0.0887292775342232
3129,5,271971,0.241136525487114,0.166247788549924,0.147816976397402
3130,5,272558,0.140707200266916,0.173869333913703,0.418905105861617
3131,5,272598,0.238366614936029,0.165882116327189,0.15161397912065
3132,5,272758,0.229244814861742,0.165667360765784,0.167304542129013
3133,5,273551,0.245641660154692,0.166505903580961,0.141030523157039
3134,5,274156,0.336654930191413,0.176592151588254,0.0574103854235684
3135,5,274156,-0.0277153483568576,0.667848698832407,0.96692119974895
3136,5,274280,0.271691074776013,0.167206116845922,0.105079078208365
3137,5,274601,0.237249224183737,0.166180080380909,0.154272794493503
3138,5,277836,0.228839469741568,0.16613933818326,0.16926290217029
3139,5,279640,0.226512163281428,0.166295433209895,0.174032666262127
3140,5,279872,0.209959516060838,0.174887137272881,0.230733555416596
3141,5,283807,0.190357910138729,0.16602617595649,0.252342739752614
3142,5,284696,0.20550064066717,0.168303134702739,0.222895272535295
3143,5,285154,0.145105887312144,0.173868129118965,0.404521822726278
3144,5,290040,0.256763020287127,0.378813380648963,0.498336989420885
3145,5,290044,0.390859087607944,0.379850526045096,0.304192990480821
3146,5,290243,0.103338686628494,0.167831997701042,0.53847152370595
3147,5,290932,0.0596027471935831,0.172312490837035,0.72962455002312
3148,5,293310,-0.0330253629871341,0.16652316409791,0.842906571951998
3149,5,293706,-0.0139275660936762,0.166022898015482,0.933191897150692
3150,5,298831,-0.0163773513135548,0.171692882427529,0.92406118577044
3151,5,302362,-0.0920668893323118,0.168577379029367,0.585314534789789
3152,5,304779,-0.047442779086583,0.16617021654324,0.77542310613063
3153,5,308710,-0.0370095848350784,0.169283017641632,0.827068126121989
3154,5,309654,0.0490454068011521,0.166043239633243,0.767879318576548
3155,5,309985,0.0749899363405883,0.166537380159649,0.652778546867005
3156,5,310175,0.0911998338494657,0.167500098033552,0.586457522481121
3157,5,312612,-0.197676599523916,0.16698198034742,0.237280893892577
3158,5,313206,-0.167583390640267,0.165659329466672,0.312415267688391
3159,5,313702,-0.211965479989475,0.166424068349263,0.203626611138278
3160,5,314857,-0.136581215325922,0.166097261846464,0.411463189495901
3161,5,315976,-0.108508293889705,0.168078958328245,0.5189712607729
3162,5,317740,-0.0625934589803686,0.166804563412615,0.707699707520028
3163,5,318831,-0.0896184904121072,0.199275804794114,0.653187734488358
3164,5,320971,0.0346057146294115,0.167952564590976,0.836874873827366
3165,5,321654,0.0836007014518877,0.168622758973892,0.62035434882114
3166,5,324331,0.000861857902877711,0.169434539838523,0.995944313935325
3167,5,328525,0.218646571948691,0.166288127998478,0.189408560204735
3168,5,335406,0.276272522419802,0.165850224015316,0.0966413112703659
3169,5,335771,0.18076256941365,0.165745552382452,0.276191553836685
3170,5,336687,0.0785947654530655,0.165924820160643,0.636023095638286
3171,5,341045,0.227187164170026,0.167394088267883,0.175584963206655
