SNP,Chr,Pos,Effect,SE,HUG1_ADE17_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
1848,4,548896,0.282392534196939,0.138080147126822,0.0415826170211642
1849,4,549461,0.252436211262961,0.136961852280698,0.0661506740014824
1850,4,551365,0.154692769325899,0.135544764798886,0.254532446635272
1851,4,553033,-0.0178686593043281,0.161750764098938,0.912099162715097
1852,4,553181,0.146038799201193,0.139836570852985,0.297036549867667
1853,4,554056,0.175194111522421,0.134886272694621,0.194850618285821
1854,4,554792,0.172407371722421,0.135363355918105,0.203620676505142
1855,4,558812,0.146531926083797,0.136298455321419,0.283072581645209
1856,4,559258,0.173520527581659,0.136924661737495,0.205894113288786
1857,4,560213,0.221223380626779,0.137546426528164,0.108651580385654
1858,4,560996,-0.114779388622246,0.308748465280964,0.710296866467222
1859,4,561118,0.11107770736727,0.158379907891868,0.483554742144247
1860,4,562709,-0.0304967369771778,0.136927143126879,0.823880408902505
1861,4,563928,0.0063153289572484,0.137100567111571,0.963285702998894
1862,4,564066,0.0248704637094312,0.138832077982432,0.857930068189798
1863,4,565447,0.00715980733877664,0.137015396834705,0.958354672875271
1864,4,567144,0.0131111782765433,0.136475345965728,0.923519541301883
1865,4,567417,-0.000118831439209766,0.136286883086689,0.999304800052671
1866,4,567579,-0.0889397990446761,0.148568336578912,0.549793101256706
1867,4,568131,-0.00817716803629387,0.144665313935308,0.954955774251452
1868,4,568131,0.708473589031815,0.575268183765842,0.218935697835407
1869,4,571075,0.0523543910011017,0.136319469949254,0.701167736854195
1870,4,572183,0.0442160601425921,0.137029031834686,0.747131221002932
1871,4,573409,0.0100758663364011,0.137732418161347,0.94172391247664
1872,4,574801,-0.00169339164015625,0.13605802981131,0.99007673755698
1873,4,575378,-0.0200317254292715,0.136167589663405,0.883128534870242
1874,4,575468,-0.0295261264688644,0.136452196468614,0.828813116908064
1875,4,576298,0.0470010466580122,0.146090492841235,0.747851031457786
1876,4,576324,0.10232603295391,0.162174670062071,0.528473761484286
1877,4,576408,0.0475082790026817,0.143843550262457,0.741386267018405
1878,4,576758,-0.0309582048523085,0.137451452062912,0.821930602048438
1879,4,577415,-0.0357241227155847,0.136710826931699,0.794004625664206
1880,4,577658,-0.00841717552606391,0.135554156737583,0.950522673212101
1881,4,577740,-0.0116465184351571,0.135121886892909,0.931362112112573
1882,4,578506,-0.03270490112028,0.138592694373161,0.813586180377414
1883,4,578512,-0.03270490112028,0.138592694373161,0.813586180377414
1884,4,579070,-0.0230018602783876,0.13578908052527,0.865583743950614
1885,4,579494,-0.0299640833072392,0.136186102989483,0.825980378407559
1886,4,579699,-0.0389380954200588,0.136794003300322,0.776080992709193
1887,4,579809,-0.0174087011279216,0.13567086795373,0.897972219554222
1888,4,579869,-0.0524061641539447,0.135765949445387,0.699726434136997
1889,4,580657,-0.0540718649120001,0.137780456629372,0.694963006725309
1890,4,582525,-0.0245596643793298,0.135548594226645,0.85632466114639
1891,4,584486,-0.0591947983177594,0.137540183976652,0.667180537900007
1892,4,584912,-0.0437379410794941,0.137564706691757,0.750715042303997
1893,4,588662,-0.0290863570821148,0.135358515669803,0.829981974762207
1894,4,589651,-0.0980564022813287,0.15827993265768,0.535978410355078
1895,4,590025,-0.0577859869977264,0.13600530132478,0.671182723961693
1896,4,590826,-0.0199763002289304,0.137121022446826,0.884254228027983
1897,4,590885,0.00867857933943927,0.135600836118714,0.949005714136331
1898,4,590984,0.0162090468103435,0.136806981423968,0.905753831139887
1899,4,591356,0.0163774747200344,0.136806924598392,0.904779139786981
1900,4,591435,0.0374169457748457,0.137635149341825,0.785891645996834
1901,4,591697,-0.105356133833499,0.142012717551398,0.458654466907211
1902,4,591983,-0.0261683996219537,0.135827719135301,0.847337015672476
1903,4,592527,-0.0833795864357239,0.232462442433758,0.720049048142663
1904,4,592539,0.150647731632962,0.235406196897524,0.522621511185907
1905,4,592839,0.0635402630417011,0.136268661070594,0.641297912599357
1906,4,592980,-0.0419530148868255,0.185627885520059,0.821327558266384
1907,4,592981,-0.138764412492773,0.196787281759084,0.481182350175871
1908,4,593354,-0.311019165729132,0.286657661151263,0.278668869982258
1909,4,593354,0.0286222518222154,0.203370436822884,0.8881560213417
1910,4,593358,0.0450856771894865,0.159072661630904,0.777014767422505
1911,4,593359,0.0450856771894865,0.159072661630904,0.777014767422505
1912,4,593362,0.0287098316063132,0.162032394793661,0.859464108524873
1913,4,593676,-0.02686417418384,0.137096974625902,0.844761926146722
1914,4,594369,0.038188251237012,0.137090514209699,0.780743841461506
1915,4,597710,0.18030728419967,0.136768148829102,0.188243727129568
1916,4,598800,0.179571186753237,0.138794922376318,0.196584580936253
1917,4,600513,0.188379442372462,0.139619361751525,0.178125992998551
1918,4,604043,0.247738062880464,0.135937962367087,0.0692349447053876
1919,4,605641,0.256521050432413,0.13816543420912,0.0641978066355052
1920,4,605918,0.310551060854017,0.134907813276238,0.0219195372953312
1921,4,607042,0.257857220469051,0.218909021633261,0.239622163502841
1922,4,608349,0.247664989996773,0.136348068374482,0.0701544250948956
1923,4,608355,0.263755809020902,0.136676222386296,0.0544344327917995
1924,4,609905,0.267923340161086,0.137638035339482,0.0523781788244342
1925,4,610797,0.295252337634741,0.136003236421406,0.0306029784579852
1926,4,611309,0.318967737495176,0.135811057028311,0.0193944219429493
1927,4,613791,0.281385002779338,0.136609215387852,0.0401522745933651
1928,4,614738,0.2528229213142,0.135569867436199,0.0630263849278961
1929,4,618428,0.19058078418131,0.136600802140104,0.163842938552471
1930,4,619541,0.252895850785432,0.135935059975031,0.0636580024545472
1931,4,620206,0.2571849977437,0.135850547581061,0.0591560522607773
1932,4,620786,0.220234278531912,0.135366343175831,0.104639970558061
1933,4,621613,0.104392463721283,0.134978170794683,0.439801766078241
1934,4,621879,-0.150466064037212,0.197514414453046,0.446689299578242
1935,4,621945,0.150710952097041,0.137957624061656,0.275383073706942
1936,4,621999,0.0932795586824123,0.138738833506916,0.501807600337171
1937,4,622259,0.130492918253784,0.135049579576956,0.334575934775833
1938,4,622563,0.132008252249416,0.134860078871089,0.328322756719298
1939,4,623642,0.16203145244984,0.136827165169763,0.237128558481356
1940,4,624555,0.181536537604907,0.135662720524433,0.181710142500186
1941,4,628884,0.200718771601366,0.148334354049092,0.176873340707033
1942,4,629042,0.175552791884427,0.138330037806542,0.205246321248214
1943,4,629973,0.229336787276362,0.133708784854733,0.0871868300401559
1944,4,630817,0.156991568161974,0.13723153336995,0.253402732940858
1945,4,631409,0.214168945512148,0.13335263741518,0.109160458725206
1946,4,636237,0.13955592872497,0.132930767419366,0.294510255800437
1947,4,636347,0.1313247411632,0.13378939736734,0.326980003418346
1948,4,636391,0.0941169411634885,0.132942761944975,0.479442952981678
1949,4,636810,0.122247143509048,0.134488359714542,0.363981194711551
1950,4,636879,0.16044629420011,0.13562785704228,0.237609537739122
1951,4,637598,0.129873037580774,0.136626949695119,0.342474704094575
1952,4,638340,0.146103438993656,0.132636245745911,0.271414475444653
1953,4,639037,0.112453322624981,0.132503313573639,0.396632790125254
1954,4,641585,0.0714974297572471,0.133493496719031,0.592581035367791
1955,4,641978,0.0440097661979622,0.13390845585697,0.742610885429474
1956,4,642192,0.0655292675749106,0.134549276883814,0.626540751544069
1957,4,643795,0.165828063837871,0.133886752952108,0.216327919407446
1958,4,644586,0.12028813573523,0.13323796589844,0.367244091847697
1959,4,645245,0.0872956372898659,0.133396712533098,0.513276262386621
1960,4,645433,-0.00915593189036468,0.551311943563128,0.98675909650741
1961,4,654608,0.0352747306825076,0.276920785553253,0.89871057269938
1962,4,657631,0.0276118675862022,0.136411376045652,0.839708001656783
1963,4,660338,0.0764234589466852,0.134476405003743,0.570189990790732
1964,4,663656,0.0804161107271701,0.133345279537992,0.546851511731643
1965,4,664068,0.0667371994285057,0.13339317882584,0.617172483097971
1966,4,664414,0.100493476441887,0.133199665752354,0.451077606448391
1967,4,664456,0.121026020794945,0.13384485953727,0.366492175818982
1968,4,665001,0.0524839594125503,0.133899806202477,0.695321034789225
1969,4,665217,0.0538173473899751,0.14001087334947,0.700928440802723
1970,4,667976,0.0803281347770901,0.158982976030558,0.6136897939151
1971,4,667986,0.0149442449344014,0.134278647138629,0.911447426518763
1972,4,667994,0.0343044346122414,0.135044933421426,0.799626170119639
1973,4,668101,0.0538790481714165,0.132805835687598,0.685210378250472
1974,4,668118,0.0278038749234113,0.133582079900614,0.835239103105486
1975,4,668204,0.0802833748284074,0.151296442219045,0.596004541248262
1976,4,668207,0.0883071517161464,0.152031073241222,0.561712628068187
1977,4,668225,0.0320122133107202,0.144899848351638,0.825277408867912
1978,4,668232,0.0414814601873036,0.144950138920989,0.774910091323848
1979,4,668243,-0.0675545046929211,0.147784256574654,0.64786906188661
1980,4,668687,0.011199286082471,0.339542580673762,0.973706426216262
1981,4,668780,0.0598631292718552,0.149416806401734,0.688923721068949
1982,4,671424,-0.0153734201049603,0.133411444255748,0.908325848696526
1983,4,671820,-0.0985516912065626,0.136773215194118,0.471664417865383
1984,4,672752,-0.0500688865893142,0.132947376656723,0.706692099481871
1985,4,672865,-0.0788088883384963,0.133069928373059,0.554071273889066
1986,4,673119,-0.035533507974408,0.132766854640789,0.789133981429575
1987,4,674432,-0.0312524921466771,0.132951083431169,0.814292565596116
1988,4,675810,-0.0341076234197604,0.133142612896992,0.797966008825451
1989,4,675982,-0.0417366185176528,0.134648047956545,0.756768017074466
1990,4,677658,-0.0966966886049799,0.133225622207219,0.468435262458617
1991,4,678135,-0.0318366970459357,0.143713764060558,0.824809027558882
1992,4,679438,-0.0973614816789721,0.132852068142262,0.464132403517464
1993,4,679624,-0.0897980608019125,0.133447279973291,0.501444572462665
1994,4,680423,-0.0834769074737493,0.13273944151246,0.529835690681451
1995,4,680477,-0.0961762148458939,0.132938586770203,0.469874289789476
1996,4,680490,-0.086967287517411,0.132582655856508,0.512285083298179
1997,4,681327,-0.0454804834475221,0.133044527085503,0.732671654316648
1998,4,681488,-0.0716632397063436,0.132740168211192,0.589622908174628
1999,4,681972,0.228582267112894,0.289124745472278,0.429707772428686
2000,4,682178,-0.0967254105466773,0.132849184853158,0.467044639227766
2001,4,687169,-0.0421051787504518,0.134081054056665,0.753685420355492
2002,4,687895,-0.07750851641566,0.133865390568045,0.562956148374579
2003,4,688005,-0.141758957871859,0.158942343882397,0.373059874393471
2004,4,688062,-0.173103619726713,0.210679280749482,0.41183344321267
2005,4,689337,-0.0581172572811957,0.133102190104794,0.66264203090409
2006,4,692323,0.0326023637755952,0.134057342800833,0.807993932750306
2007,4,693387,0.0392973590565162,0.137438457138695,0.77510178594199
2008,4,694335,0.0613047407359478,0.132740227084532,0.644480581799711
2009,4,694920,0.0265409210448899,0.133181235207631,0.842155146362519
2010,4,695803,0.0551522917759448,0.133483565125401,0.679728064623781
2011,4,696549,0.0457989070929946,0.133115811561055,0.731011209502258
2012,4,696696,0.0685317300410141,0.132642483437302,0.605713553432733
2013,4,697690,0.057606373427174,0.133311964045112,0.665920172502194
2014,4,698189,0.130211406777807,0.133370970452547,0.329579463979106
2015,4,698339,0.0773885565616518,0.134253514995453,0.564687891034995
2016,4,700036,0.098058194788742,0.133733937398905,0.463902709383391
2017,4,700250,0.192675014213698,0.132408879944717,0.146515925838204
2018,4,700621,0.164628013264954,0.133849900634373,0.219536776382201
2019,4,700855,0.114455455508054,0.1350841449556,0.397407538462213
2020,4,703521,0.283408981223162,0.133171836813558,0.0340173679207233
2021,4,705139,0.227477866435351,0.134824829562132,0.0924462642452416
2022,4,706032,0.13399723662204,0.133594165673396,0.31653964270019
2023,4,707926,0.10989745999694,0.133994786254379,0.412677096964025
2024,4,708514,0.104598051503553,0.134858910369697,0.438498009834448
2025,4,709553,0.0727795588201909,0.134310625922063,0.588246544809885
2026,4,710109,0.0748421898214199,0.134027681590154,0.57691951747071
2027,4,710130,0.0748421898214199,0.134027681590154,0.57691951747071
2028,4,710388,0.0708661589313687,0.133731219972659,0.596504108899055
2029,4,711314,0.0684177988671267,0.13407294983684,0.610158293382195
2030,4,712914,0.0530205352399618,0.133794211429114,0.692134797429565
2031,4,712924,0.0616662909419456,0.133632001960165,0.644750327768152
2032,4,713335,0.103076062657237,0.133882047955269,0.441872900250752
2033,4,713520,0.127034103861037,0.133128023434899,0.340622672947594
2034,4,713555,0.138096328776866,0.132942472119778,0.299623832563176
2035,4,719215,0.175111461021725,0.133003067437931,0.188827845103687
2036,4,720543,0.428044203985956,0.189661281565033,0.0246260235252919
2037,4,721638,0.205508551998474,0.134693127265045,0.127966621430695
2038,4,722056,0.171162880590251,0.133978117802685,0.202249970803418
2039,4,724885,0.199628650209366,0.132174562889193,0.131851047104458
2040,4,727323,0.201549925927073,0.132905465486152,0.130290244470832
2041,4,730263,0.0949580061815505,0.133040055295278,0.475850322791813
2042,4,732758,0.180649494147128,0.133220343999309,0.175959474492275
2043,4,732994,0.1580968174854,0.132869838731466,0.234900144227155
2044,4,736459,0.175995354203143,0.132430640090441,0.18471868781108
2045,4,736615,0.17193026130534,0.132637800093093,0.195740029660954
2046,4,736769,0.170905240814513,0.133212002795039,0.200348923226769
2047,4,736908,0.158395607196398,0.132868830641026,0.234014933408848
2048,4,738776,0.152552382208129,0.133077523934126,0.252430046836712
2049,4,741699,0.231917332118856,0.132944017572439,0.0819468801053012
2050,4,741737,0.201895680749156,0.134042688847989,0.132909027572854
2051,4,746264,0.162451695760526,0.136224569404006,0.233855034851296
2052,4,746943,0.202327165367712,0.132494158926318,0.127640389246298
2053,4,747517,-0.220124112844041,0.190908734179666,0.249676908355661
2054,4,747520,-0.220124112844041,0.190908734179666,0.249676908355661
2055,4,747523,-0.281017350461576,0.198208415864811,0.157135010785714
2056,4,747526,-0.326687210071785,0.202722004014303,0.107963747602989
2057,4,747529,-0.463354233551458,0.255499976609055,0.070600767626682
2058,4,747544,0.21492826741315,0.245019311198354,0.38098052658421
2059,4,749708,0.205437993028521,0.133666212490421,0.125201913617686
2060,4,752433,0.155705620013345,0.137927749600151,0.259709722862981
2061,4,755257,0.0875863593390081,0.133268884550292,0.511470715469679
2062,4,756788,0.0894050344921645,0.135237191265957,0.50898071391687
2063,4,756811,0.097212390135225,0.135388287004608,0.4732158204354
2064,4,757471,0.49945257452336,0.321236570117873,0.120894255152391
2065,4,757961,-0.37622286208716,0.419834635658478,0.370798534430794
2066,4,758027,0.815531542714999,0.408780695669074,0.046807519938453
2067,4,759686,0.0150686279557908,0.335744793253676,0.964227382628986
2068,4,760553,0.056176634145027,0.135742673941654,0.67923783086338
2069,4,760734,0.071346436115427,0.134812854645882,0.596981481197641
2070,4,762727,0.0930300309779751,0.133296585383411,0.485688191680157
2071,4,764905,0.0551137119408253,0.133103701718826,0.679077274739484
2072,4,765852,0.126174688672047,0.13342137284469,0.344955762242149
2073,4,767117,0.0834103568620384,0.133080959912595,0.531219060003633
2074,4,769065,0.0378992423906547,0.132975581061929,0.775804357414531
2075,4,769779,0.0719766526536658,0.134032127712483,0.591598707725237
2076,4,769848,0.0496326884662743,0.13293524367853,0.709104717370973
2077,4,769943,0.00300559813282206,0.132588354738499,0.981927396543092
2078,4,778367,-0.0989795944980633,0.134373842609152,0.461855679878183
2079,4,778573,-0.117365504758104,0.132865119572094,0.377652033529691
2080,4,781689,-0.104095390329018,0.132896445564661,0.433986739340221
2081,4,782125,-0.103834035992229,0.133252779715772,0.436368647590708
2082,4,782960,-0.130985035531199,0.13353524400929,0.327312681976294
2083,4,783543,-0.0907272531020874,0.132575517828785,0.494207034085742
2084,4,784282,-0.126799318878193,0.132840561466328,0.340472354350162
2085,4,789241,-0.145198822837578,0.13452313317649,0.281164432065113
2086,4,794376,-0.146908315709776,0.132462048382827,0.268159443310533
2087,4,794951,-0.195888628670189,0.134297166988925,0.145558708838233
2088,4,795775,-0.173415898580936,0.132543018320146,0.191597586067076
2089,4,795937,-0.170337053423536,0.133422248168361,0.202555678237756
2090,4,797067,-0.17828116830095,0.132672987257147,0.17988783512772
2091,4,797405,-0.129937811553379,0.132975265973919,0.329160233042497
2092,4,801680,-0.0808118676879465,0.150457164743362,0.591530841245267
2093,4,802266,-0.212048825094094,0.140418556730397,0.131907465909979
2094,4,802519,-0.195837492421033,0.134852324904274,0.147324041334122
2095,4,802970,-0.375570713142214,0.265404517367086,0.157924281896503
2096,4,804961,-0.264265212391541,0.193868798465439,0.173715496402508
2097,4,808113,-0.19655801246547,0.133487453348388,0.141781499644397
2098,4,808557,-0.927521185889144,0.334217075645716,0.00581038882004337
2099,4,808557,-0.049342797371711,0.146736023435957,0.736867713643581
2100,4,811690,-0.202199355822778,0.133515216799099,0.130811841980883
2101,4,812053,-0.229935062247281,0.132022436183406,0.0824432026629617
2102,4,814423,-0.236636894042887,0.132642758067993,0.0752798215939644
2103,4,816667,-0.257202590464394,0.136795456269764,0.0609042877221953
2104,4,816707,-0.282970536460724,0.134087793254182,0.0355323483801633
2105,4,817314,-0.277033871327338,0.132030643066682,0.0365929790803704
2106,4,817489,-0.279494433908847,0.132282187663898,0.0353138629268914
2107,4,817645,-0.296610649491777,0.134240071188646,0.0277775669553574
2108,4,817729,-0.249848037671887,0.133242329474451,0.0615988133850992
2109,4,819048,-0.227349344321307,0.136396471373508,0.0964357276514628
2110,4,820654,-0.299896724357007,0.132722315649749,0.0244564938139012
2111,4,821138,-0.282863269076739,0.134859690879617,0.0366633379677034
2112,4,825050,-0.274976184119626,0.133033105318206,0.0394650674636641
2113,4,825273,-0.26829639498284,0.134904747572588,0.0474967257221038
2114,4,826151,-0.272863317842244,0.133500940139525,0.041704627411792
2115,4,826324,-0.275530279425077,0.133637939330166,0.0399615446594729
2116,4,831797,-0.197984586756217,0.143655588490782,0.169017774906676
2117,4,831877,-0.204209321743527,0.142551332427472,0.152876614786377
2118,4,831973,-0.199045310799091,0.136264946752679,0.144981012249918
2119,4,832289,-0.199812716126098,0.134051530443816,0.136968344712071
2120,4,834790,-0.148080633958055,0.133210690186915,0.267054973038188
2121,4,835165,-0.148841909614527,0.133888227727781,0.267028966394393
2122,4,835337,-0.122209201391342,0.133823536191713,0.361754565222924
2123,4,838720,-0.189552860437406,0.133330613193907,0.156003369670857
2124,4,839960,-0.0678214454080961,0.13328352820358,0.611174618828955
2125,4,842152,0.00859789267824979,0.135151178409671,0.949311319923048
2126,4,842326,0.0412424497462103,0.134732516125217,0.759704289708546
2127,4,842566,-0.0128288003602741,0.133979780734244,0.923772061655917
2128,4,843045,-0.00977590643009829,0.133691553841364,0.941749779728229
2129,4,843203,-0.00397506509545853,0.133928774509682,0.976338683901336
2130,4,843659,-0.0241870543754175,0.133874519792004,0.856730610704682
2131,4,843707,-0.0423854830710013,0.134203713102177,0.752318622301452
2132,4,843818,-0.0412746129106787,0.134118407176964,0.758455921054645
2133,4,843920,-0.0605537742910783,0.134226104339616,0.652170972003905
2134,4,843927,-0.0436678444739474,0.134730351069168,0.74604452002365
2135,4,844384,-0.0648203517666237,0.134364444257537,0.62980526341405
2136,4,844958,-0.0665389852448203,0.13520818772352,0.622938683439286
2137,4,845665,-0.159398693252308,0.136596814000427,0.244026997506375
2138,4,845722,-0.130872588589913,0.136391385940354,0.33794501261685
2139,4,845828,-0.310251465657105,0.264645576825056,0.241855879813637
2140,4,846867,-0.00954282187140032,0.135774649830746,0.944007203239173
2141,4,847743,0.0551123618080076,0.13326733256896,0.679456705787651
2142,4,847796,0.00270739165373896,0.13390420547823,0.983880198722855
2143,4,847822,0.0523296335640215,0.133682760480369,0.695703491681909
2144,4,848136,0.0757269583130215,0.133842537054789,0.57189505056257
2145,4,849577,0.0117380710956877,0.134507115854157,0.930508537407908
2146,4,850450,0.0696070851074841,0.134467318020549,0.605026325571566
2147,4,851053,0.0874788101453182,0.134392100034675,0.515520141238815
2148,4,851208,0.09131360853406,0.135059024939569,0.499418920874136
2149,4,851282,0.0518942158966761,0.134555244971122,0.699971775048595
2150,4,851750,0.100407019026367,0.134546108836283,0.456004187071082
2151,4,852621,0.121534982080263,0.135533134009569,0.370480611664044
2152,4,855191,0.081195507134677,0.135555019704876,0.549566672061689
2153,4,855322,0.134078907534078,0.13436484266288,0.319024980588686
2154,4,855709,0.122654612085278,0.134008735452148,0.360672989741222
2155,4,856696,0.0949798663718694,0.134218272916399,0.479628162867357
2156,4,857609,0.136596232389966,0.134090538803994,0.309049440941299
2157,4,857970,0.124937569869277,0.133583730581002,0.350285776689416
2158,4,858371,0.102416830635051,0.133332262171124,0.44292206699119
2159,4,861346,-0.0450078275784144,0.133650836205084,0.736500358745069
2160,4,861441,-0.0703828974757207,0.134420541024252,0.60088376843432
2161,4,861470,-0.0258160740052233,0.133598113480568,0.846884642155197
2162,4,861549,-0.0762862022486107,0.136772314489819,0.577361435292512
2163,4,861716,-0.0956713262005254,0.134604990361145,0.477704682175697
2164,4,861801,-0.0428782053654779,0.137565473436244,0.755457799695733
2165,4,863802,0.0372103129158144,0.138275515245771,0.788007878309837
2166,4,863847,-0.0457116282115569,0.134827952933643,0.734783654505055
2167,4,863856,-0.0446817238998738,0.13507154705369,0.74099151091877
2168,4,864546,0.0598832106136242,0.134684299382187,0.656867524981143
2169,4,864960,-0.048010579747646,0.352216025633021,0.891653891927981
2170,4,864990,-0.0771379879544147,0.283782345438506,0.785918598077211
2171,4,865297,0.083363172552218,0.134871180762602,0.536911437345195
2172,4,866929,0.0174078713485113,0.133689355773949,0.896473384156507
2173,4,867989,0.0134497224620781,0.134552314262867,0.920433574344965
2174,4,870200,0.0441899841538078,0.134054396606846,0.741865860629371
2175,4,870855,0.00711705044991595,0.136401769284344,0.958417083205633
2176,4,871120,0.0499331273314997,0.134482308546952,0.710637695888198
2177,4,871373,0.0111726231963812,0.137366215818357,0.935221970665712
2178,4,871622,-0.717890883171903,0.368031548889883,0.0518928849294828
2179,4,871818,1.3660121539765,0.883263313273937,0.12286745694488
2180,4,877779,-1.55282286806476,0.600228577456179,0.0100793755791247
2181,4,877783,-0.340427020672395,0.366789795722803,0.353976567270513
2182,4,877784,-0.28455738638271,0.333575514767019,0.394208698109209
2183,4,877793,-0.0399433458960345,0.265226670961497,0.880376657291768
2184,4,878026,-0.11111750772681,0.265110942798332,0.675371761847861
2185,4,878087,0.0938183776321448,0.267236135805385,0.725745861497348
2186,4,878249,0.0601314899671421,0.142006655220441,0.67223115571691
2187,4,884220,0.15095766881378,0.763137167197309,0.843306038298981
2188,4,884423,0.100941427410734,0.141300171885282,0.475466931887099
2189,4,884500,0.071924640802512,0.13572162202601,0.596485031213086
2190,4,884706,0.0472233628802551,0.134731323592264,0.726172360015716
2191,4,886952,-0.149786775250566,0.156194601650207,0.338227506587525
2192,4,887046,0.0316730600366739,0.138190954872539,0.818847932556911
2193,4,888476,0.0517797620032996,0.135440212112509,0.70246361423222
2194,4,889739,0.10236491115121,0.135528901131037,0.450572951694103
2195,4,889957,0.0906711720907183,0.133652428265935,0.497956118177148
2196,4,891344,0.12088764186111,0.134068366884738,0.367838204746092
2197,4,891466,0.0960163809590807,0.134274674463285,0.475035733199784
2198,4,892444,0.0817934635788739,0.134136935903645,0.542402606533041
2199,4,892532,-0.0276758488106061,0.265147841584461,0.916927919607164
2200,4,894785,0.084538985389111,0.136758568582005,0.536867011010031
2201,4,896181,0.0856150712757653,0.135000191191451,0.526370964606828
2202,4,896785,0.116537781862795,0.134556202082366,0.387029070575887
2203,4,903873,0.0845813622381317,0.135472336050455,0.532804881410243
2204,4,905250,0.0980387695367359,0.14221645093571,0.491047699477232
2205,4,906490,0.0884032978921835,0.135518851218149,0.514611498868269
2206,4,908655,0.0405292636949649,0.134880846218102,0.763986426107155
2207,4,909027,0.0575050529606761,0.134548783265399,0.669354529374717
2208,4,909524,0.135530033614171,0.134458841251119,0.314160868313676
2209,4,910018,0.0632997593276481,0.134269015526612,0.637617928097021
2210,4,911454,0.0430905698525344,0.139461943115764,0.757521098768511
2211,4,911766,0.0402729128518691,0.134006271253681,0.763949786996204
2212,4,912340,0.0769687421714735,0.143815414672087,0.592854642589935
2213,4,912509,0.0576264513015712,0.13394640900325,0.667297995053985
2214,4,912557,0.0453528429137645,0.134100669763263,0.735413546958417
2215,4,913736,-0.0355770979746567,0.134599663032752,0.791689232240248
2216,4,913917,-0.120753109953655,0.143166524565153,0.39955070203017
2217,4,914816,-0.0661892468946043,0.136955699390795,0.629189837118603
2218,4,914902,-0.0287319671514485,0.133775660189857,0.830065021294755
2219,4,914952,0.004633569172527,0.135189213757775,0.972677475078845
2220,4,915199,0.0218527346068574,0.134162611657932,0.870704194517857
2221,4,915370,-0.0849392884363152,0.137096690035825,0.535948803796067
2222,4,915378,-0.0654172620386854,0.136998107034821,0.63329818000889
2223,4,915455,-0.0122286548531579,0.137002899308428,0.928927200728911
2224,4,916142,-0.0385742919327278,0.134820042326148,0.774956425906996
2225,4,916254,-0.0458444042175158,0.135091363047845,0.734541469646296
2226,4,916444,-0.0367475887330067,0.135333307979865,0.78613911305698
2227,4,917149,-0.0389088243769881,0.136844357256111,0.77632494866938
2228,4,917833,-0.0123403076175261,0.137097105044465,0.928329174925818
2229,4,918606,0.00197010713537926,0.134754725232014,0.988343643696746
2230,4,923675,0.0114985245915724,0.134085468039372,0.931709647422216
2231,4,924091,0.0513083294552117,0.134658311286803,0.703413102068291
2232,4,924619,0.0628681856939465,0.136385051319227,0.645110477636202
2233,4,926173,0.0341546993244837,0.138826486878312,0.805806354074936
2234,4,926384,0.0623592483265812,0.134405710611168,0.642960382257783
2235,4,926385,0.0623592483265812,0.134405710611168,0.642960382257783
2236,4,926405,0.0284649665138341,0.134945514017895,0.83305835091971
2237,4,926695,0.041275045671311,0.13441246304369,0.758965438711248
2238,4,926907,0.0469460139213926,0.135445202729769,0.729094442035406
2239,4,927194,0.0249352472605356,0.134577046681012,0.853111104509468
2240,4,927218,0.029748995917128,0.134437361004063,0.824998332905271
2241,4,927223,0.0363016611791802,0.134569720580876,0.78750176074315
2242,4,927509,-0.00208203180282607,0.134333952116515,0.987642898368141
2243,4,927559,0.0107436034206891,0.136022015563436,0.937089866939557
2244,4,927577,0.0548984543819152,0.135606893626869,0.685843802047559
2245,4,928575,-0.000384735551438919,0.134196771320043,0.997714126761541
2246,4,929694,0.0330303975686017,0.13366714030551,0.804967265774138
2247,4,930648,0.0810883435931082,0.134219197595893,0.546132905443805
2248,4,930822,0.104318788158468,0.136173735300667,0.444145839319253
2249,4,930823,0.0989575872516089,0.135935826300178,0.467112814063474
2250,4,930964,0.142502538139945,0.182539413427977,0.435521422652835
2251,4,932727,0.129475020015306,0.133235856729966,0.331828842161099
2252,4,934187,0.164234491469845,0.132727500793057,0.216768115410061
2253,4,934911,0.158914101551286,0.133443987226235,0.234505775098829
2254,4,936493,0.116482904326124,0.134311266782321,0.386388243542588
2255,4,936521,0.132149244846301,0.133966970436231,0.324597026754961
2256,4,936663,0.140077287169063,0.133098363805662,0.293320202872362
2257,4,937563,0.108709813769411,0.133643175673884,0.416517969429734
2258,4,937735,0.0901135667591388,0.145542439038606,0.536212551439522
2259,4,937744,0.100335428840115,0.1452634733983,0.490199581814187
2260,4,938323,0.151160062442727,0.133273215643873,0.257475322466167
2261,4,938510,0.161436507710203,0.133166727431752,0.226212667162249
2262,4,938617,0.175567834772878,0.132396656863758,0.185672396104323
2263,4,941039,0.136045422254977,0.132698016765469,0.305958715993968
2264,4,941936,0.203238205991802,0.132889688699492,0.127067015038516
2265,4,942067,0.191813822317663,0.133022760522383,0.150199562462354
2266,4,942069,0.191813822317663,0.133022760522383,0.150199562462354
2267,4,942533,0.228491378054144,0.134904552349948,0.091199435407675
2268,4,944445,0.210792524722572,0.133458186332368,0.115125073873036
2269,4,947317,0.281098565124812,0.132692039509546,0.034837017776873
