SNP,Chr,Pos,Effect,SE,ERG11_MID2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
3758,6,179345,0.219982123938617,0.222714380269086,0.323960443748705
3759,6,180643,-0.0311798640582054,0.114886205397331,0.786243732027469
3760,6,183039,0.05582227283762,0.115059468439879,0.627863670895485
3761,6,183936,0.0458966037117418,0.115039914971959,0.690162127306541
3762,6,184860,0.0977361474164938,0.114810417718299,0.395189314260745
3763,6,187264,0.120539886787585,0.114795498859362,0.294417968358806
3764,6,187666,0.18290888315105,0.118689477564893,0.124195487127786
3765,6,188423,0.137640895067476,0.116018945646796,0.236275778166695
3766,6,188938,0.13706685485015,0.115302930170757,0.235335442017029
3767,6,189863,0.116325660868431,0.114911961563964,0.312086815263389
3768,6,191665,0.152565332411241,0.119685939860424,0.203248941100672
3769,6,191802,0.303174982516493,0.228914416970158,0.186226002223032
3770,6,191937,0.114453503071723,0.125523561327748,0.362491568007945
3771,6,192593,0.108892244173867,0.115862949976946,0.347944020619273
3772,6,193272,0.128949149837153,0.114641142483538,0.261435100529017
3773,6,193671,0.126600098863312,0.115196341128088,0.272519613194424
3774,6,199005,0.217142220987443,0.114649524727731,0.0590469301990707
3775,6,199448,0.268195715886764,0.116790357261611,0.022239025519607
3776,6,201624,0.255254330850952,0.115833561043609,0.0281955581880666
3777,6,201882,0.225853168023124,0.114717278869813,0.0497602302100059
3778,6,203342,0.24872574079877,0.114915156841578,0.0311013359403711
3779,6,204006,0.250101347814719,0.113813595378138,0.0286363982656643
3780,6,204440,0.241646389467969,0.113965294100004,0.0346735215532777
3781,6,204681,0.219481398187485,0.113851227912943,0.0546830656890054
3782,6,205945,-0.131387102351086,0.310247058743261,0.672194350058843
3783,6,208815,0.0694594285268647,0.11451531863392,0.5445385286637
3784,6,208850,0.0840619357053615,0.114816504866058,0.464567969644727
3785,6,210067,-0.0212577751077561,0.132713346242402,0.872832378060247
3786,6,211447,0.0729596713634814,0.114368689854087,0.523930262916394
3787,6,212247,0.0801818862181018,0.114495470704474,0.484197402076151
3788,6,214251,0.0885102921635278,0.114984912701431,0.441959608980116
3789,6,216365,0.084854622232095,0.11510258652983,0.461485184405345
3790,6,221588,0.11100550500498,0.114541891420604,0.333145946662161
3791,6,223266,0.00843389768075352,0.116384979269632,0.9422724876683
3792,6,223299,0.0348259492220697,0.114888694479074,0.761971084217362
3793,6,225352,-0.143926114460877,0.114405446400515,0.209210421787469
3794,6,226182,-0.104751508624911,0.115236352643256,0.363962704448214
3795,6,226781,-0.107379735308407,0.116305084240578,0.356502794630078
3796,6,226929,-0.161443415919103,0.1155019238488,0.163064323592746
3797,6,227351,-0.217371673964715,0.152601890473495,0.155203630759063
3798,6,227352,-0.198917364183335,0.119348840628095,0.0964632946348605
3799,6,227356,-0.210601151467224,0.116517972684915,0.0715423124397968
3800,6,229335,-0.0211355717922396,0.116719250951044,0.856408370437237
3801,6,229567,-0.0180396433738519,0.114585383030412,0.874992774638238
3802,6,231725,0.0144213222974639,0.115093435571185,0.90035659043898
3803,6,232479,0.0731823045085182,0.116716932562828,0.531060120115244
3804,6,233698,0.022423082092384,0.116227875784341,0.847129872467204
3805,6,234833,0.0310343867888732,0.114437050390567,0.786402053325235
3806,6,236114,0.0164707359071667,0.115110939212146,0.88630409290887
3807,6,240423,0.116362233869622,0.114643840123634,0.310806250291569
3808,6,240985,0.111773680532551,0.114744073094531,0.330667528957
3809,6,242390,0.0360353043081572,0.115574004896234,0.755381005293188
3810,6,244245,0.0644503788760893,0.117850476873143,0.58480490383005
3811,6,244301,0.0662272463056959,0.115410409394916,0.566440708004516
3812,6,244932,0.0209230068034353,0.114605646607406,0.855243965659917
3813,6,245484,-0.0369558264230054,0.116685223396957,0.751647952050935
3814,6,245505,-0.0469126145401033,0.116277857126078,0.686859500517414
3815,6,245506,-0.0469126145401033,0.116277857126078,0.686859500517414
3816,6,245578,-0.0479056387945069,0.115279493067865,0.677983904683786
3817,6,245636,-0.0403657280491874,0.115674715784357,0.727328175366061
3818,6,245962,-0.0277923283630468,0.243744882998653,0.909285015824983
3819,6,245962,-0.0699232467631266,0.394996552653979,0.859592301539087
3820,6,245963,-0.234393449745541,0.298014954298693,0.432093085379629
3821,6,246705,0.0151879987731058,0.114572126571968,0.894614705738923
3822,6,248124,-0.0865290460901027,0.119887148857586,0.470923449214989
3823,6,251165,-0.0908297549767453,0.114386414842069,0.427693576572756
3824,6,252271,-0.0807425765268711,0.115081639293346,0.483383908842661
3825,6,253364,-0.159789077021635,0.245259332099722,0.51514079937322
3826,6,253516,-0.163084892303047,0.125212859754987,0.193607878479772
3827,6,253758,-0.0570484041996782,0.114408685509704,0.618345690930837
3828,6,255018,-0.0442692523200686,0.115046288709629,0.700620929653442
3829,6,255233,-0.0793221743010218,0.115313220928533,0.491977283150452
3830,6,256493,-0.102803551682625,0.114442444937278,0.369638377662268
3831,6,256723,-0.114582544675053,0.117973404652834,0.332085139407853
3832,6,259953,-0.0571496497616301,0.114863377920453,0.619114860070709
3833,6,260068,-0.0599780486372467,0.115223979676999,0.603017464250052
3834,6,260462,-0.057269520996854,0.115401839555416,0.620018596406212
3835,6,261534,-0.0451472398013713,0.117577362552837,0.70122518281503
3836,6,261981,-0.0705098890418193,0.115693266684121,0.542614671297273
3837,6,262244,-0.22492844865446,0.126546349614703,0.0763569097592216
3838,6,264000,-0.0396208235637183,0.115753508608171,0.732339256722752
3839,6,264618,-0.0647674600685661,0.114371880476681,0.571557633479437
3840,6,264756,-0.045615481096952,0.114549251939705,0.690710832078894
3841,6,265060,-0.044462444344155,0.114424501816666,0.69782518381969
3842,6,265378,-0.00942560788109337,0.119221878107687,0.937030189009549
3843,6,265477,-0.028752347548666,0.114915286971741,0.802574584240204
3844,6,266478,-0.0111019285797721,0.114755097691104,0.922984173991909
3845,6,266518,-0.00454365289465833,0.115288140808083,0.968584768493666
3846,6,266627,-0.00444972067677415,0.114788998645679,0.969100183093033
3847,6,268613,0.10527742438103,0.120166144468429,0.381572054285445
3848,6,268676,-0.028958003326874,0.119176416633426,0.808158654810102
3849,6,268911,-0.00832269547867664,0.114770260250385,0.94223223649033
3850,6,269163,-0.00106379873166665,0.114925462336132,0.992619777126452
3851,6,270091,-0.109207660726265,0.145633750384524,0.453827184116783
3852,6,270110,-0.082946387904653,0.509671810320641,0.870812570407494
3853,6,270112,0.0243291686273697,0.602754018521009,0.967826271287518
3854,6,270117,-0.170475150849409,0.257879921451926,0.509002434955283
3855,6,270118,-0.159585070858475,0.259637837843338,0.539185231161486
3856,6,270132,-0.107990258906709,0.2881148774084,0.70802189508204
3857,7,331,0.0943017719003718,0.121266199747295,0.437300552803304
3858,7,415,0.0570735624179619,0.33537013298205,0.864965431299108
3859,7,440,0.0500059763163918,0.150655090253039,0.740143956608269
3860,7,444,0.0119844452366609,0.150161118358821,0.936433139010652
3861,7,595,0.0482796715025362,0.228962637414465,0.833116109537658
3862,7,603,0.0197900793232328,0.228931469743038,0.931161346270116
3863,7,1581,-0.0113013703832326,0.115920260790641,0.922390522340325
3864,7,5119,-0.0247892803497025,0.11463054543496,0.828914903807165
3865,7,8780,-0.069622120359579,0.186066257915009,0.70849566663333
3866,7,11071,-0.384681023803637,1.08220453698046,0.722456898046733
3867,7,11076,-0.0977718631768596,0.969202031283351,0.919704004866843
3868,7,14747,-0.0106235274893004,0.115011530666235,0.926457077127409
3869,7,16567,-0.0105745376643513,0.117798975316932,0.928522763029968
3870,7,17289,0.474527648686408,0.268539837599102,0.0780811823777107
3871,7,17702,0.313897279149636,0.155236082664316,0.0439236187715873
3872,7,17838,-0.0903226300018534,0.192123767212862,0.638554374320365
3873,7,17840,0.0707408597477137,0.234102674380044,0.762693743139538
3874,7,17843,0.00356006736691405,0.247989356239123,0.98855429090227
3875,7,19449,-0.0657175947488184,0.196549622096454,0.738309309733816
3876,7,19450,-0.223825683423525,0.388838019602245,0.565234050758748
3877,7,19896,-0.0194048574696753,0.116214356262704,0.867485561006897
3878,7,20110,-0.00723256402201145,0.119610191362624,0.951817287036607
3879,7,20451,-0.0148095385362474,0.114789256611938,0.897419237670826
3880,7,21017,-0.00421987887701292,0.227997414177692,0.985243692836003
3881,7,21057,0.0530125558945297,0.122069494382881,0.664349166535926
3882,7,21710,0.0162991712059731,0.120113469176092,0.892137286842619
3883,7,23383,-0.0163367428374253,0.114750607275815,0.886871051937
3884,7,27344,-0.0621903204193578,0.114880529400019,0.588609367548221
3885,7,27845,-0.0528560655566134,0.114757485152848,0.645376926546475
3886,7,28799,-0.0650305399906507,0.115870136745464,0.574992482364535
3887,7,29465,-0.0685852252709039,0.116141837989139,0.555213327656029
3888,7,29523,-0.0506275224453639,0.116266840925799,0.663507401863604
3889,7,31914,-0.0282230015980044,0.115665424027532,0.807368299919783
3890,7,32249,-0.0170708056281559,0.116532844181539,0.883618819137615
3891,7,33274,-0.0489723563972774,0.115460653252378,0.671716548433466
3892,7,33393,-0.0697724646022103,0.116197272567156,0.548581288601651
3893,7,33441,-0.0422232797596456,0.115843110535692,0.715712803415668
3894,7,34423,-0.0694804938443085,0.116126219529254,0.550010968140509
3895,7,34691,-0.0681052861406366,0.115560861531325,0.556006437183233
3896,7,34805,-0.0558839083356165,0.11620912406208,0.630891970004893
3897,7,34808,-0.0606247951019613,0.116027582466656,0.60164770117779
3898,7,35435,-0.0894567461056262,0.115638479404467,0.43969115499086
3899,7,35488,-0.0690437359716261,0.115572262001558,0.550618361705375
3900,7,35577,-0.0782640418736041,0.11949517055023,0.512922830959002
3901,7,36074,-0.138870065810226,0.114450321222508,0.225801394033734
3902,7,36180,-0.140674582201975,0.114892516907638,0.221617259735857
3903,7,37288,-0.122174312292167,0.114390300194885,0.28622878194448
3904,7,41301,-0.0811617213762857,0.115969524367114,0.484479507284182
3905,7,42627,-0.035469904730401,0.114946385053845,0.757824720291139
3906,7,43266,-0.0752851655229561,0.132058937865703,0.568980920337993
3907,7,43683,-0.0918638422134753,0.115147911871762,0.425528752075031
3908,7,45345,-0.15369498347135,0.130102917675899,0.238265382624462
3909,7,45353,0.22625294044845,0.230350457985195,0.326668209334473
3910,7,45353,-0.548992002588073,0.431728560930875,0.204347528020478
3911,7,45565,-0.121523842227401,0.114914108164424,0.290997976062049
3912,7,46270,-0.146875283953501,0.121065422317872,0.225868606432352
3913,7,47250,-0.145413807778736,0.114680988484137,0.205638874470743
3914,7,48435,-0.106258665197179,0.114697065317284,0.354856122120411
3915,7,50874,-0.168656328933717,0.115702250023422,0.145819064786249
3916,7,53407,-0.101398242539445,0.114445996609332,0.376224971899628
3917,7,53416,-0.124957692594221,0.114381782466039,0.275375315767396
3918,7,53455,-0.106089315768595,0.11459585583971,0.355198389734295
3919,7,53544,-0.0898015376784862,0.115785880775873,0.438514631183005
3920,7,53637,-0.0828913539119164,0.115798611282986,0.474573643112875
3921,7,53662,-0.106426217258565,0.115303032356269,0.35663079672926
3922,7,53700,-0.0906141633867185,0.115150716936442,0.431857900784582
3923,7,53702,-0.0906141633867185,0.115150716936442,0.431857900784582
3924,7,54897,-0.0364348370360181,0.114601870670541,0.750729570601622
3925,7,55912,-0.0919862773353043,0.115188986897542,0.425077686622359
3926,7,56225,0.0976112607105212,0.169278972958645,0.564557226669453
3927,7,62689,0.00352928741202697,0.115390328964566,0.975617277071211
3928,7,65725,-0.044433467177319,0.114613741552769,0.698486438119437
3929,7,66339,-0.0255108694614082,0.115787084217463,0.825744879097457
3930,7,66622,-0.023475715164012,0.114712693087382,0.837965149660943
3931,7,68513,0.0103262983189932,0.114769799109267,0.928358901419141
3932,7,69394,0.0158112539535296,0.344712639822934,0.963441455138167
3933,7,69396,0.0131158634723327,0.27844520271374,0.962457031948768
3934,7,70413,-0.0979978074844429,0.114867211904549,0.394160205220308
3935,7,73728,0.385163324422955,0.226406454382128,0.0897854843154243
3936,7,74414,-0.0804474943923484,0.115318385671753,0.485879069858373
3937,7,80505,-0.0831497964917186,0.116652191845743,0.476439825216256
3938,7,80602,-0.0126838181529916,0.351774290052559,0.9712575332225
3939,7,80604,0.250526649222307,0.347796015144506,0.471800758271239
3940,7,80608,-0.0968549668964354,0.267502322490213,0.717515252217052
3941,7,80609,0.0157186505068641,0.265474262950574,0.952818591015879
3942,7,83968,-0.13879039607471,0.114379983440793,0.225782455186785
3943,7,84763,0.00186077058983902,0.257700296750869,0.994242862288848
3944,7,87147,-0.241024241936399,0.113859987660803,0.034971941061687
3945,7,87586,-0.272819663778546,0.122860585220647,0.0270149483261461
3946,7,87833,-0.234536235672173,0.114941831249542,0.042046452154677
3947,7,87999,-0.234620062670475,0.114217577238558,0.0406971139003213
3948,7,88913,-0.260080967045743,0.114227397432105,0.0233919044375616
3949,7,89733,-0.305184032135426,0.299682311593277,0.309205047172639
3950,7,90591,-0.255970973530461,0.113959626929309,0.0253119700065193
3951,7,92844,-0.0622997054265311,0.114970585616127,0.588246369562509
3952,7,98223,-0.068225743130112,0.114677406668734,0.552267265640846
3953,7,101935,-0.0497190697089738,0.114704363795501,0.66494970418565
3954,7,102167,-0.0467971824439322,0.115224754836844,0.68488709719591
3955,7,102487,-0.486697283285137,0.465299858153525,0.296283052380873
3956,7,103626,-0.05399213562943,0.114860429177237,0.638597181099182
3957,7,103929,-0.0755625854131458,0.1148277817127,0.510933996949813
3958,7,105525,-0.078496326712008,0.114498779440399,0.493437586815362
3959,7,109520,-0.0591874187373541,0.114391227468253,0.605192500475302
3960,7,109762,-0.0562249749405664,0.114706721192918,0.624323164267279
3961,7,112259,0.0264380239035233,0.128914344037863,0.83762618861595
3962,7,114462,-0.0470291936950802,0.114718445318583,0.682088955212935
3963,7,115291,0.0360608454178823,0.246568075594758,0.883806671510003
3964,7,115293,-0.0279146642093586,0.249070778631659,0.910827461124099
3965,7,115294,0.0492015225922913,0.251791832749028,0.845187894774675
3966,7,115759,-0.041015585644185,0.115537834927606,0.722803835740032
3967,7,120910,-0.000243067477446499,0.114580387222531,0.99830859064016
3968,7,121864,0.0304730282202066,0.1153753986659,0.791841061359482
3969,7,122646,0.0695615304623901,0.11549913113687,0.547381842737376
3970,7,128719,0.118425263317528,0.115582379068422,0.306255380764571
3971,7,129502,0.108285004585709,0.114271385254107,0.343974951348979
3972,7,129866,0.0749782270724747,0.115830694140723,0.517852831606761
3973,7,130581,0.0848311048560667,0.115464662475107,0.463014120048388
3974,7,131402,0.118184362516249,0.117602828076038,0.315611742502894
3975,7,131475,0.0989205753500146,0.115277679724088,0.391415678547423
3976,7,131572,0.0875746780213044,0.114318059517786,0.444151580621735
3977,7,133091,0.068277012733553,0.114358910945675,0.55086243011793
3978,7,134263,0.0947947263269756,0.114787360142378,0.409458900537003
3979,7,134556,0.0769826744783665,0.114825109520588,0.503019445586476
3980,7,139381,0.0857562370511756,0.114482222462738,0.454308406388906
3981,7,139844,0.0524516438769226,0.115850859205334,0.651005863190086
3982,7,140293,-0.534676069141375,0.337187151095163,0.113703819216705
3983,7,140294,0.820558034923487,0.627242706971886,0.191657143145819
3984,7,140416,0.0722126067697321,0.116672822626766,0.536360004586165
3985,7,140907,0.050706694820853,0.114543187898405,0.65826382130622
3986,7,142582,0.116947330154235,0.11489096757112,0.309423375835455
3987,7,142616,0.11092692856775,0.114449851382447,0.333099713915421
3988,7,142656,0.0872508007544798,0.114495267019212,0.446540669121113
3989,7,142710,0.0861748149617774,0.11433185597486,0.451516613135036
3990,7,142737,0.100449099557373,0.114455588211478,0.380744104967743
3991,7,142798,0.0998865087309056,0.114466010462147,0.383457795272012
3992,7,142863,0.10426725256609,0.114483848089355,0.363043588598824
3993,7,142935,0.128689495479343,0.114397164518334,0.261380442002213
3994,7,144443,0.0681121571043943,0.114776454682127,0.553271322715256
3995,7,149219,0.190375186637372,0.114126049117481,0.0961799697114067
3996,7,149745,0.155613883121536,0.114435546072077,0.174748855421644
3997,7,153512,0.139256083256162,0.114495232630762,0.224698174568827
3998,7,154206,0.122344796597927,0.114549949341915,0.286228894482195
3999,7,154349,0.104174317825885,0.114929439238979,0.365331994741345
4000,7,154579,0.162916719996677,0.23800810504601,0.494108184813745
4001,7,158616,0.139527921449904,0.114672523759659,0.224511809276243
4002,7,159017,0.0646694521151391,0.119024136807376,0.587245150797882
4003,7,159442,0.120672723510546,0.114880053538042,0.29424196208885
4004,7,163135,0.451501456690908,0.233720530432829,0.0541841991956825
4005,7,163315,0.181862006670023,0.135596149511924,0.180716731723137
4006,7,164509,0.0955894177625893,0.114505303676921,0.404393015272274
4007,7,166144,0.0141759733359759,0.116829145439243,0.903491288402521
4008,7,166200,-0.189854465058733,0.370846129659918,0.60900652551738
4009,7,166202,0.255612085781883,0.18779299726891,0.174338500584655
4010,7,166259,0.0184097141304782,0.120386750076018,0.878547608085769
4011,7,166833,0.012000612635824,0.114896415430969,0.916873759859294
4012,7,169205,-0.0109630724577114,0.116592836127915,0.925139708261282
4013,7,170660,-0.0642002716887085,0.194705608425608,0.74179959022434
4014,7,170661,-0.00650913521473218,0.202766452737519,0.974409140032897
4015,7,171892,-0.024346678739423,0.11495458360089,0.832390062773387
4016,7,173129,-0.0457380694539591,0.203987679430576,0.822716024500446
4017,7,174147,0.0318893596590585,0.114776693957538,0.781299155787865
4018,7,175201,0.0451975473804378,0.114576783006567,0.693469427957464
4019,7,175569,0.0393838719627655,0.114561211946082,0.731216296594579
4020,7,176862,0.0879496413751653,0.11465022759157,0.443527286306971
4021,7,178295,0.09066806021097,0.11480226414002,0.430188845821856
4022,7,181053,0.15005410171759,0.114558356274124,0.191098839508939
4023,7,181165,0.156531571824461,0.114315083148851,0.171776245269645
4024,7,183625,0.0827135364309901,0.114634994957644,0.471056034743714
4025,7,191252,0.0499346266014845,0.114834722305869,0.663944935606507
4026,7,191676,0.0319535440309378,0.115031366656347,0.781342989185414
4027,7,192137,0.0237413003523475,0.114782287659823,0.836255895554277
4028,7,192700,0.0359965100899605,0.114645616725329,0.753721170683862
4029,7,196064,-0.175105856733268,0.114362086681677,0.126627218652018
4030,7,197274,-0.0571343157712139,0.114730821791717,0.618804170738769
4031,7,199802,-0.0781925284291643,0.115060986321664,0.497219205566482
4032,7,201855,-0.126299929576559,0.116534760213517,0.279194861076859
4033,7,202039,-0.0721793323122637,0.115664314113877,0.533003395607903
4034,7,202122,-0.0837732707060187,0.11551130056106,0.468786061724764
4035,7,202957,-0.101040816121572,0.11631833080666,0.385624567201095
4036,7,203677,-0.111797439559537,0.115427390569406,0.333431849163816
4037,7,203971,-0.209578917811841,0.260435765613497,0.421520601248047
4038,7,204417,-0.0921662907155941,0.119243133528087,0.440082549205122
4039,7,205155,0.221441066351812,0.266241296691473,0.406123226355166
4040,7,205675,-0.082474015411823,0.114901753400965,0.473368571297153
4041,7,206341,-0.0258003931671,0.172084967638492,0.880906871604433
4042,7,206511,-0.0969079423105211,0.116849932879089,0.407474336744686
4043,7,206991,-0.108556949118544,0.114690968208629,0.344532421505117
4044,7,207921,-0.111499524039589,0.114682970917627,0.331596228870446
4045,7,208767,0.170866721364325,0.149407241666284,0.25355173622124
4046,7,208986,-0.1434282781542,0.115086956551373,0.213495347411084
4047,7,209438,-0.141530552144801,0.114889538853354,0.218812482369499
4048,7,225148,-0.0414478063474932,0.114953473268868,0.718642869084495
4049,7,226323,-0.0857596134110825,0.114788384978912,0.45549417413825
4050,7,227872,-0.0323283599960367,0.11737541073595,0.7831493354229
4051,7,229363,-0.0727600997590501,0.115747034075622,0.530008919529418
4052,7,229656,-0.0691880356440548,0.115636044774141,0.550006228110693
4053,7,229803,-0.0680833950767086,0.116765808658621,0.560214128603649
4054,7,230082,-0.0344977964866646,0.121632521742451,0.776865480852514
4055,7,230481,-0.030179160771446,0.115614880218798,0.794220199671901
4056,7,230937,-0.044066327645176,0.115693178347373,0.703514294637288
4057,7,232131,-0.0787489480712897,0.118555043627473,0.506970643999398
4058,7,233940,-0.0641141548631943,0.115963235078895,0.580693155880111
4059,7,234570,-0.0554894083628807,0.1157573752282,0.631979666081948
4060,7,234702,-0.0778520008812409,0.116500683904474,0.504408434304514
4061,7,235464,-0.0471264050322544,0.115872273658575,0.684467517657149
4062,7,235726,-0.0473145830857027,0.115667254969848,0.682745374470681
4063,7,236277,-0.0522691283006429,0.128265811108862,0.683883171095256
4064,7,237753,-0.013908336345216,0.115374295587658,0.904116298809254
4065,7,238084,-0.00910874113793192,0.115375651834316,0.937118275634786
4066,7,241273,-0.0382491362637309,0.124080984296765,0.758066738487174
4067,7,241711,-0.0160175336198232,0.117263912015051,0.891429675846586
4068,7,247290,0.0480138643507919,0.11725947085358,0.682445446823633
4069,7,247666,0.0125497203685774,0.115809874332934,0.913767846174718
4070,7,249982,0.0271992593161151,0.115903444867442,0.814599608071403
4071,7,250183,0.00185757701551093,0.115716907614608,0.987201360907044
4072,7,250680,0.00187945414204949,0.115716906613871,0.987050641390904
4073,7,255972,0.133740997166945,0.116125378178357,0.250225922787039
4074,7,257392,0.11056398427095,0.132809807253555,0.405690399992644
4075,7,257488,0.103611421739933,0.122409036126492,0.397882966814438
4076,7,257571,0.0621987819155976,0.121973250163342,0.610413649525772
4077,7,260913,0.18633190242682,0.115588757994948,0.107850292091882
4078,7,266540,0.158887435353307,0.116498289107368,0.173480441941519
4079,7,267569,0.178903349090832,0.117456154235742,0.128616481169276
4080,7,272144,0.249215586758882,0.115188634644037,0.0311699023785313
4081,7,272225,0.219527791338935,0.11487151578059,0.0568049583342128
4082,7,272227,0.219108605617708,0.114522029293059,0.056525502067544
4083,7,272365,0.206341940060026,0.118650785382299,0.0828943291933603
4084,7,274400,0.0958532045595479,0.122166196081611,0.433206631444502
4085,7,275338,0.108368770168292,0.116500083271875,0.352901481764321
4086,7,276571,0.0591877387835135,0.115073908155616,0.60733235693292
4087,7,281605,0.276108217840076,0.283294344946925,0.330409390658955
4088,7,283774,0.0563842613155383,0.115494508067296,0.625712258880011
4089,7,284360,0.0774341239791798,0.115371264172922,0.502549009235989
4090,7,284441,0.0693840255314964,0.11455154553018,0.54510232676848
4091,7,293925,0.0454513009606622,0.11487272117158,0.692590003336426
4092,7,295079,0.0984714048570018,0.114303723587429,0.389553559838594
4093,7,300508,0.112700351088819,0.116742631658535,0.335018191278988
4094,7,301066,0.110863772384732,0.115087659882434,0.336057153212403
4095,7,307179,0.0778704256443863,0.251608784213667,0.757131352891942
4096,7,307181,-0.156823857382666,0.135458966737193,0.247760131362667
4097,7,307209,-0.169685843105327,0.24358199594126,0.486494594430712
4098,7,307221,-0.334995848860387,0.264876148891544,0.206803759909453
4099,7,307361,0.0698779143904839,0.114728974797512,0.542870172449734
4100,7,308037,0.0746297294254509,0.115981952829849,0.520343554832297
4101,7,315634,-0.000709799977571368,0.115701157874856,0.995108657970044
4102,7,316663,0.00422806588945557,0.117239739776686,0.971252175032812
4103,7,319571,0.193309248555101,0.764229151748357,0.800456630327069
4104,7,320913,0.025403936089996,0.115693263181632,0.826325122761579
4105,7,321449,0.009007221449158,0.116068639565491,0.938188187380888
4106,7,321504,0.291866557117572,0.292613599048332,0.319230820148811
4107,7,321504,-0.0238900890554755,0.158989835756678,0.88064393925426
4108,7,321718,0.0144027765005447,0.116742178269073,0.901882332096944
4109,7,321749,0.0176368304100009,0.117705557200382,0.880977565111534
4110,7,323123,0.0150866305157851,0.114738413164996,0.89546483354239
4111,7,323836,0.0221630163292487,0.114688101107417,0.846877458122584
4112,7,323883,0.0527216039868129,0.115044417918415,0.64703922258453
4113,7,323971,0.0187280361455046,0.114923883136453,0.87064290333515
4114,7,324357,0.0179818816239286,0.11529728313707,0.876152898159048
4115,7,324640,0.011801581668289,0.114979300988073,0.918306243839664
4116,7,326269,-0.374781239743003,0.232368175265946,0.107664873768441
4117,7,326640,-0.0485081115449151,0.115272345651975,0.674147651733782
4118,7,329449,0.000231773225004395,0.115921820749332,0.99840584602038
4119,7,331193,0.041291287974569,0.115654298890194,0.721287639505399
4120,7,333120,-0.0289746901842644,0.115055513445995,0.801317270268205
4121,7,334340,0.0245791808382115,0.115337963850672,0.831367514141528
4122,7,335451,-0.0840916324625037,0.115029979061026,0.465239057854538
4123,7,335555,-0.0785737836768461,0.115095970028389,0.495256458807532
4124,7,335709,-0.0788805732511876,0.115040435987876,0.493366910534651
4125,7,336457,-0.122086968112278,0.116116385124847,0.29378543653051
4126,7,336790,-0.0894080261015501,0.119356292801846,0.454304750385417
4127,7,336889,-0.0769114491393669,0.118150059360844,0.51549315519019
4128,7,337273,-0.0883181235414827,0.115627940890815,0.445488904554246
4129,7,338130,-0.063309207041204,0.115772085473321,0.584831792822714
4130,7,340507,-0.0931505272391432,0.116119738228491,0.422980606942499
4131,7,340586,-0.0618496260704732,0.117919337941725,0.600254524171273
4132,7,341281,-0.0343021609820517,0.115940141043647,0.767510234822522
4133,7,341488,-0.0215406526440308,0.115166216837009,0.851736972527959
4134,7,344309,-0.0471506519841968,0.116316275277432,0.685454135586275
4135,7,345180,-0.0943242591125377,0.116820418168584,0.41996276203278
4136,7,345331,-0.0986796955832039,0.114898412114451,0.391009957045052
4137,7,345428,-0.0944299964039271,0.115235830568947,0.413082653699858
4138,7,345527,-0.0990127181867805,0.115698361680173,0.39269819253182
4139,7,345530,-0.100421728405154,0.116076199394615,0.387551556022952
4140,7,347594,-0.012095454090621,0.114831887985764,0.916172324869506
4141,7,347717,-0.0270637484547045,0.11538425375174,0.814691507631949
4142,7,348161,0.749466436238856,0.484614569448415,0.122874889152403
4143,7,351511,0.0742026353175209,0.114797557773852,0.51845448730825
4144,7,354145,0.00373966440905577,0.115408733199283,0.974168463830843
4145,7,355322,-0.062822163162604,0.114849527706186,0.584727510944139
4146,7,356291,-0.0687075196053143,0.114903709018194,0.550251803880793
4147,7,356925,-0.0624987480998837,0.120250714793445,0.603572631136355
4148,7,359010,0.0459952079669175,0.114899399535436,0.689171443463507
4149,7,359316,0.0899543796239222,0.229099933904114,0.694820500839554
4150,7,360441,0.0297355203250948,0.115085113090219,0.796265379040617
4151,7,361541,0.0220450134120128,0.11543612547225,0.848657686511599
4152,7,361880,-0.00345106709137977,0.116442439518014,0.97637287717708
4153,7,362037,0.0153798894882721,0.123793658154013,0.90119746646971
4154,7,362066,0.0223854295548468,0.119561817604963,0.851588718765091
4155,7,362321,0.0199543349327914,0.114766200976604,0.862067735829033
4156,7,362382,0.0224278367895289,0.115075184273223,0.845585511371505
4157,7,362516,0.0258440733856208,0.114781000985527,0.821985207845305
4158,7,365007,0.0145552473460332,0.12029422127687,0.90376220491257
4159,7,366066,0.0574117488243129,0.115211156609518,0.618570524821231
4160,7,366778,0.106061156602089,0.151968845914323,0.485690548385714
4161,7,366931,0.0748760746195779,0.114397550681562,0.513199745534281
4162,7,367665,0.0454467655961391,0.114612616009242,0.691957376823892
4163,7,368513,0.018176265181258,0.114981503039132,0.874484223767118
4164,7,370476,-0.00864401904455736,0.115863993674485,0.940571352361577
4165,7,370996,0.0246099116571313,0.114567490775034,0.830041749948294
4166,7,371385,-0.00362831748245973,0.115078472919246,0.974865426165737
4167,7,371466,0.0292691025681848,0.114708919943799,0.798748292693072
4168,7,372094,-0.0308204646237619,0.114599316945064,0.788132136592991
4169,7,373509,-0.0328285321644821,0.114820398605206,0.77511321255866
4170,7,373552,-0.0334186444042464,0.11519117117116,0.771898886314233
4171,7,374939,-0.0198457677630937,0.11511217420319,0.863218943783644
4172,7,376215,-0.0165293432200488,0.116221261655834,0.886984957238024
4173,7,377214,-0.0597348616417105,0.115381697344753,0.60498125977771
4174,7,377575,-0.055281962310888,0.123087823309728,0.653616252232446
4175,7,377576,-0.0730681105293058,0.219595679951064,0.739528605124299
4176,7,377578,-0.049789817036678,0.122527704675361,0.684727585274053
4177,7,377882,-0.0368796833294963,0.115284545770012,0.749232359204338
