SNP,Chr,Pos,Effect,SE,ERG11_ORM2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
1426,4,174272,-0.0843152758556723,0.124032013612276,0.497085256563329
1427,4,174546,-0.122320900447156,0.121048739225703,0.312943393162648
1428,4,174974,-0.0920738874246763,0.12335321352873,0.455907706161521
1429,4,175467,-0.140044208177259,0.121961336703287,0.251635785992746
1430,4,177157,-0.103788386334579,0.121433761026889,0.393301712944321
1431,4,177207,-0.111969804470617,0.121421897640219,0.357077583662913
1432,4,177280,-0.0815809884410296,0.121343417193506,0.501823053494091
1433,4,177330,-0.125360417428797,0.121597849210618,0.303273509513099
1434,4,177633,-0.0691096687229784,0.12129781201985,0.56920832812994
1435,4,177756,-0.0696011300874616,0.121297015964233,0.566463522401868
1436,4,178032,-0.0784819998395859,0.121542827656097,0.518883597034938
1437,4,178058,-0.0813480014476757,0.121687215784108,0.504250863761883
1438,4,178267,-0.0775944229076462,0.123367212400201,0.529774711571763
1439,4,178339,-0.118669230066035,0.12132924698073,0.328706528080089
1440,4,178489,-0.0703846353478427,0.121904759246031,0.564054909444576
1441,4,178698,-0.108650099687666,0.122196993838811,0.374533939135907
1442,4,178705,-0.082923482611773,0.121732935890845,0.496196724531407
1443,4,178974,-0.117078873022387,0.121193473511466,0.334680863365077
1444,4,179020,-0.103057596465324,0.121229542253641,0.395844039369899
1445,4,179134,-0.137969129648261,0.121352863682926,0.256340727980819
1446,4,179240,-0.133998269946047,0.121425687764922,0.270543844146855
1447,4,179480,-0.141432247109353,0.121632865751271,0.24570429057782
1448,4,179651,-0.106318763953423,0.122724930735288,0.386904469080405
1449,4,179674,-0.121381973701171,0.122653311643249,0.323030551985946
1450,4,179696,-0.143260864265552,0.122977665447343,0.244832327397772
1451,4,179726,-0.125875802454015,0.122504630939819,0.304879827942521
1452,4,179806,-0.119504627170407,0.122349579032738,0.329363131207922
1453,4,179890,-0.123695360016735,0.12148678993288,0.309289970691125
1454,4,180004,-0.134752104043977,0.121555734882843,0.268373759082771
1455,4,180086,-0.13949276738611,0.120860658924608,0.249214579544161
1456,4,180121,-0.114965904368428,0.121610371923218,0.345120388327689
1457,4,182380,-0.103383643999579,0.122502485917888,0.399279508025382
1458,4,186093,-0.0284526034412121,0.125162693416796,0.820302670136804
1459,4,188017,-0.00773343529852077,0.134687659427633,0.95424507084493
1460,4,191790,-0.0175550697545144,0.124392047475366,0.887850157454118
1461,4,192266,-0.0581197978807677,0.121184217311002,0.631809744718065
1462,4,192593,-0.0476568294985254,0.12647427974742,0.706540882812889
1463,4,192793,-0.0139253084805308,0.125179178620878,0.911486870321489
1464,4,193794,-0.0083281307920966,0.121269014019941,0.945287325059825
1465,4,193943,-0.0293532724251879,0.121021003798165,0.808497261730659
1466,4,195122,-0.0420849100782125,0.121644428755046,0.729573911755594
1467,4,195463,-0.0295240902642553,0.121905253423427,0.80877449491615
1468,4,195795,-0.0315937448916268,0.12132168785714,0.794697051410008
1469,4,196790,0.0220382711683375,0.120948996306379,0.855521514592722
1470,4,198420,0.108111936968148,0.122211195213847,0.376957273483712
1471,4,199642,0.139219464306246,0.120848126324741,0.250092437640309
1472,4,203027,0.119054013991872,0.122559858771249,0.332016828268192
1473,4,204037,0.120716486034259,0.120987947173276,0.319080993240253
1474,4,205977,0.0876843446895938,0.120880850142384,0.468700578670477
1475,4,210685,0.224012399699925,0.265223614921779,0.398896717436208
1476,4,210795,0.0405043419192369,0.148742124155544,0.785540945458696
1477,4,210797,0.0523332547670732,0.150053893320297,0.72747512326297
1478,4,210813,0.0891389984353075,0.143236978265856,0.534134327684264
1479,4,210833,0.043204545266277,0.146513445501966,0.768255456332726
1480,4,211091,0.0635667449541411,0.121784453605305,0.602024790120462
1481,4,211612,0.0628955539369825,0.120936040683711,0.603338778956805
1482,4,212428,0.0582726627968834,0.146931564199917,0.691904082245861
1483,4,212488,0.554546898263614,0.597285038010446,0.353810680613666
1484,4,213169,0.0540233467289687,0.121279039235103,0.656270026333855
1485,4,213950,0.0953201685175875,0.120868296654039,0.430858542885215
1486,4,217566,0.0909180354587789,0.122244922035279,0.457530520413936
1487,4,218148,0.189653485559775,0.246562729647439,0.442295119498736
1488,4,218294,-0.0512492500010655,0.145591705732769,0.725043312231782
1489,4,219124,0.0490404468536152,0.122017623314066,0.687991418436519
1490,4,220385,-0.0201290477551446,0.248057199301313,0.935371195709778
1491,4,220692,0.0484179341418617,0.120894793052037,0.689033178599025
1492,4,221261,0.00196987330091533,0.122605086708358,0.987190164419185
1493,4,221845,0.0659303944513142,0.126451031737808,0.602421562654888
1494,4,222510,0.0779696912717588,0.121350142760193,0.520953767464497
1495,4,223039,0.0325574935765292,0.122076390962805,0.789857644218679
1496,4,223328,0.0413931244142576,0.121881794258869,0.734346974646655
1497,4,223356,0.0404760967345631,0.121535408940934,0.739302146365755
1498,4,224819,0.0251654463553081,0.122954147068169,0.837945244577286
1499,4,224966,0.0607549386987724,0.120667841015273,0.614934502677194
1500,4,226825,-0.595084750564459,0.643206915397785,0.355502237635456
1501,4,226863,-0.0202700220725061,0.14706485190589,0.890452964324537
1502,4,228580,0.0421103201600235,0.121057210063141,0.728156634301154
1503,4,232107,-0.0260171474895533,0.123785043837234,0.833648404887127
1504,4,232302,0.0255158987613153,0.172055004328997,0.882190042598228
1505,4,232306,-0.132909943939366,0.243277781729008,0.585184265834393
1506,4,234153,0.0415141910490086,0.121842620784029,0.733517232046759
1507,4,234536,0.0073689196737434,0.12183861062044,0.95180678305261
1508,4,238194,0.0113648510571123,0.120798894211842,0.925098385819877
1509,4,242179,-0.0863778755879052,0.123204804466608,0.483707636015846
1510,4,243657,-0.0964251654557932,0.121216075732924,0.426867937140578
1511,4,248600,-0.115891009654517,0.121328141535501,0.340137018711691
1512,4,248779,-0.112745382414447,0.122065098306934,0.356299685187442
1513,4,249022,-0.144737096045314,0.12176290126281,0.235364749460476
1514,4,249864,-0.112993615238852,0.121167812244844,0.351695825256653
1515,4,250515,-0.124493166995344,0.121668699473225,0.306907167041108
1516,4,251239,-0.132334870024304,0.125063651691417,0.290715100625486
1517,4,251719,-0.114400770736352,0.120817570477673,0.344343310679025
1518,4,256612,-0.287542233264409,0.202556360216853,0.156616371095667
1519,4,256620,-0.105528442440473,0.277167112329921,0.703625643212122
1520,4,256620,-0.0979061289205578,0.256388105122025,0.702789870264733
1521,4,256985,-0.117852001276772,0.121906818411842,0.334336679808228
1522,4,257828,-0.0642974635571179,0.120833782833507,0.594981115234072
1523,4,259994,-0.101391934631802,0.122701728256547,0.409175930655305
1524,4,263044,-0.0904111190746145,0.121336315287607,0.4566899923583
1525,4,264432,-0.104530824017108,0.123782542639646,0.398977954208549
1526,4,265022,-0.0659139709065344,0.123807586424651,0.594790569649204
1527,4,267372,-0.0309860681353203,0.123090974684063,0.801393888731021
1528,4,267844,-0.048504552598618,0.122557080634299,0.692512974528805
1529,4,268855,-0.0493540074281454,0.123040804822919,0.688575189199808
1530,4,270158,-0.0149374878885489,0.133718891463577,0.911118320231282
1531,4,270194,-0.237775621754222,0.243433654038733,0.329358164405265
1532,4,271035,-0.0295679240843097,0.126578432359012,0.815435824560237
1533,4,271787,-0.00126458857761413,0.122256807895487,0.991752906389544
1534,4,274059,-0.0779519614239222,0.122641440051324,0.5254433518623
1535,4,274409,-0.0753032347280257,0.121972844402841,0.537384088114379
1536,4,274840,-0.0767901335634206,0.123350378561749,0.533990969213435
1537,4,274870,-0.0256841280665597,0.124425428861372,0.836580405777058
1538,4,274922,-0.0520234077315452,0.123996786852456,0.67506616248509
1539,4,274930,-0.0683299694017933,0.123952759416408,0.581805467580794
1540,4,275038,-0.0995452716818129,0.127079270343908,0.433957349965074
1541,4,275108,-0.198527526935893,0.13141530339879,0.13176256457776
1542,4,275111,-0.209791837500713,0.130878591530794,0.109840062661097
1543,4,275180,-0.06687149588631,0.121679091796067,0.582960059941232
1544,4,275191,-0.0579182459112829,0.121823657692441,0.634776763693828
1545,4,275289,-0.0547575891117251,0.122003871647261,0.653838018132534
1546,4,275562,-0.0552555287467251,0.122003235666474,0.650897434287605
1547,4,275637,-0.0431997765568832,0.122463483027484,0.724481612800284
1548,4,275645,-0.0431997765568832,0.122463483027484,0.724481612800284
1549,4,275715,-0.0558832902646168,0.122527319665145,0.648606866606705
1550,4,275721,-0.0431799642069602,0.122111243108691,0.72384100007217
1551,4,275859,-0.049264525533255,0.121978169797243,0.686545630260967
1552,4,275865,-0.053166881554639,0.12210008145736,0.663511449535574
1553,4,275877,-0.053166881554639,0.12210008145736,0.663511449535574
1554,4,276015,-0.0566458049000218,0.121873209170217,0.642366316677542
1555,4,276066,-0.0670755911637229,0.122337978170585,0.583845520349997
1556,4,276194,-0.0609373219618013,0.12270163340424,0.61975906108081
1557,4,276201,-0.081362165479489,0.122486888871995,0.50696265848766
1558,4,276375,-0.0645029776713621,0.122084606280466,0.597590840741089
1559,4,276645,-0.0265881776074703,0.122160050128891,0.827827304771256
1560,4,276806,-0.0388417728175263,0.123890265061205,0.754072658424424
1561,4,276820,-0.0390577448949304,0.12381832305839,0.752610979242507
1562,4,276934,-0.0293307222555477,0.121637557623984,0.80959271515092
1563,4,277129,-0.0407293913476825,0.121929345204634,0.738547033868338
1564,4,277137,-0.0329969770261075,0.122155622321545,0.787223894729017
1565,4,277249,-0.0325409191336825,0.12241934557731,0.790536737494925
1566,4,277276,-0.0446956070104183,0.121795537089945,0.713859449720215
1567,4,277639,-0.0435378273712592,0.122016674767329,0.721440757425167
1568,4,277649,-0.035188872547786,0.12158658706718,0.772434411739041
1569,4,277971,-0.0426312378620879,0.121927503470174,0.726814275167736
1570,4,278164,-0.0409248252521203,0.122279816936029,0.738063928581296
1571,4,278914,-0.0587929581000557,0.122317429283982,0.631056716406127
1572,4,278971,-0.0375584400636513,0.122549098281566,0.75942242527737
1573,4,279037,-0.0527811101855117,0.1221005555915,0.665804947075358
1574,4,280703,-0.0432861229897974,0.121893610327234,0.722716296038481
1575,4,280859,-0.0356835532257394,0.122527855357205,0.771047926549427
1576,4,280934,-0.0623810805503817,0.122386568408692,0.610576457671543
1577,4,282594,0.0232112470337698,0.121327051264049,0.848391626148121
1578,4,282713,0.0163847751444218,0.121764016157446,0.893035100081467
1579,4,283570,0.0294301009700395,0.121161732777388,0.808224478670205
1580,4,283830,0.0126416961612889,0.122181143889312,0.917651226468013
1581,4,285234,-0.030591277666541,0.122350567834169,0.80270981251899
1582,4,285372,-0.176785240283941,0.265143133478616,0.505364848900647
1583,4,285568,-0.0114264019282915,0.121026691943968,0.924835254536146
1584,4,287068,-0.0200693148087246,0.120797586969815,0.868141867961677
1585,4,289558,-0.0506762551993198,0.125619351100227,0.686889979408374
1586,4,289573,-0.0476387073208048,0.126688815326281,0.707120993892992
1587,4,289631,-0.013439902125885,0.123953686484937,0.913718743677718
1588,4,289647,0.00159496963819372,0.122774387230756,0.989642262922072
1589,4,290003,0.0262922667964532,0.121657001978801,0.829020606835968
1590,4,290096,0.0131590851156569,0.121371791809885,0.913724428073235
1591,4,291044,0.018538016716292,0.121521453766543,0.87884083940868
1592,4,291531,-0.0158900628464865,0.121716527328178,0.896205856148304
1593,4,292625,-0.0619638108369949,0.123724298834778,0.616808752791851
1594,4,292985,-0.0144819069631184,0.122159916435546,0.905700290709614
1595,4,293190,0.0240869880774398,0.121424932035359,0.842870267942541
1596,4,293625,0.00897147637519047,0.121268884024618,0.941068174065516
1597,4,294073,0.0132226819163008,0.120880185681732,0.912957955754349
1598,4,294288,0.0181531396830023,0.121868583202943,0.881672874223441
1599,4,294760,-0.0379366342417476,0.122483289061511,0.756949757215199
1600,4,297290,0.0256690192241941,0.12198205464204,0.83345134589379
1601,4,297499,0.0467046048859427,0.123468127727445,0.705455503449837
1602,4,297638,0.0459973888048573,0.122907000276508,0.708446393368443
1603,4,297848,-0.00196076512122217,0.121108549202624,0.987091843182863
1604,4,298091,-0.011945811909463,0.121717804980606,0.921874046444877
1605,4,299599,-0.0976008326933346,0.122760460663539,0.427118042306602
1606,4,300038,0.0934148547891405,0.263557851615222,0.723222475864179
1607,4,300148,-0.0894542001662441,0.122271701834775,0.464897022279896
1608,4,302333,-0.186132410491461,0.203913191763437,0.361969563964439
1609,4,302334,-0.222336243208107,0.196550178190041,0.258741656242496
1610,4,302346,0.235511753905929,0.253050107631445,0.352648860442139
1611,4,302347,0.309564157359456,0.264808019455798,0.243186979042296
1612,4,302611,-0.0517954098578576,0.121143372439571,0.669236099384774
1613,4,303009,0.0291317030222826,0.156710561757476,0.852633911525434
1614,4,303011,-0.0194423299862665,0.122415350673745,0.873899430166969
1615,4,304549,-0.102350989453543,0.121298815364655,0.399356989255177
1616,4,307387,-0.0888078583768224,0.123189799160269,0.471446528044804
1617,4,308154,-0.00950137264066712,0.122009218338001,0.937972228814544
1618,4,311231,-0.0528283205260973,0.120655647757648,0.661767342232396
1619,4,311787,-0.0992515912581701,0.121120074934988,0.413083824332303
1620,4,312488,-0.0339531014206219,0.122758122233983,0.782260367463083
1621,4,312611,-0.0381313846649781,0.121516254644828,0.753860894841045
1622,4,314015,-0.022921097700125,0.121364788997424,0.850310150857087
1623,4,314192,-0.0603961274775955,0.136665738451559,0.658813446702212
1624,4,315072,-0.0979165541256466,0.13458742340225,0.467382840437533
1625,4,320017,-0.00698090993773454,0.122773854351672,0.954688962621843
1626,4,320510,0.000648037455975581,0.121678642318855,0.995753646140648
1627,4,328073,-0.0225711576136249,0.121509844777534,0.852742964330282
1628,4,331098,-0.129354547373852,0.12635486945065,0.306659085708498
1629,4,336922,-0.0766339378778152,0.12114160069919,0.527405719257496
1630,4,340555,-0.111110076421317,0.126292621847425,0.379575510498208
1631,4,351322,0.0442935098169186,0.121125901153225,0.714821730579831
1632,4,353020,0.00823356648231736,0.12080151483299,0.945698602576776
1633,4,355411,-0.139802938553132,0.137831947662826,0.311134347763195
1634,4,355467,-0.168762531215629,0.266099927701926,0.526356273851971
1635,4,355569,-0.0751303998230117,0.244830540128671,0.759125586274657
1636,4,356055,-0.0351377126293659,0.121472373351849,0.772548363693302
1637,4,356492,0.0235751363553439,0.121414597211674,0.846154049937602
1638,4,356541,0.0164118180539427,0.121207100081741,0.892370343789874
1639,4,356853,-0.0108135611307082,0.123574145637145,0.930318407609668
1640,4,356935,-0.028425330689076,0.126595584712083,0.822469772722672
1641,4,357632,0.127686501216011,0.121203680537285,0.292838407319296
1642,4,357802,0.0895518601600551,0.12151532531479,0.461636562248171
1643,4,362032,-0.015193533221344,0.121371118649531,0.900450375351129
1644,4,362199,-0.0392176161835387,0.122450436071895,0.748950586912948
1645,4,362266,-0.0255055162023805,0.124710127995433,0.838066279376908
1646,4,363194,-0.00974973753167618,0.121222582027909,0.935942123287881
1647,4,364690,0.0315281383746255,0.124173023878484,0.79971685941795
1648,4,368078,0.108792302315218,0.120572199645204,0.367512749351654
1649,4,368457,0.149151641716805,0.122317992033723,0.223515591814643
1650,4,369171,0.102776585848671,0.124101050685181,0.408134618180599
1651,4,369403,0.102956877669756,0.121715948832895,0.398193662153553
1652,4,370869,-0.0930479534103936,0.210828481206262,0.659233948150544
1653,4,370874,-0.0168929687706793,0.135501581295008,0.900855850057207
1654,4,370948,0.0501394421847731,0.144618552209485,0.729022301291148
1655,4,370964,0.211765748921096,0.472568721131541,0.654344166486627
1656,4,372110,0.0268884023636399,0.122056756749477,0.82576934143726
1657,4,375648,-0.00454551246954767,0.124902835487266,0.970990054219965
1658,4,375688,0.014218783361907,0.123467480500499,0.908382059548931
1659,4,376511,0.00393080170801802,0.121766959278868,0.974265927161761
1660,4,378801,0.0156006934741446,0.129012871279824,0.903820394650631
1661,4,380252,-0.0188438033903899,0.121489397481824,0.876825955054615
1662,4,382176,-0.0602699035989782,0.12148311406437,0.620120242588482
1663,4,383443,-0.127724743307639,0.123254059209561,0.300784562264017
1664,4,383482,-0.0437988851324174,0.155750659492683,0.778712904311014
1665,4,383485,-0.0189522518278604,0.156553350953852,0.903712879975402
1666,4,383639,-0.101180292833055,0.241476167032559,0.675465591374078
1667,4,383641,-0.131862902559369,0.241373435652025,0.585203152158579
1668,4,383644,-0.101180292833055,0.241476167032559,0.675465591374078
1669,4,383646,-0.101180292833055,0.241476167032559,0.675465591374078
1670,4,383666,-0.0407302464817576,0.241298857768955,0.866053897593716
1671,4,383669,-0.0407302464817576,0.241298857768955,0.866053897593716
1672,4,383671,-0.0262430939975324,0.241304553113295,0.913458552630316
1673,4,383673,-0.0807114905929378,0.241247625194149,0.738156700176984
1674,4,383681,0.000149881988360079,0.241263149931767,0.999504674242814
1675,4,383923,-0.143753525217755,0.278741453568389,0.606370368685888
1676,4,383923,-0.0622052884907607,0.322589916719046,0.847202333666542
1677,4,384094,-0.023745775261793,0.121283438190763,0.844889185708854
1678,4,384191,0.00741035702531267,0.13134490798603,0.955039888915262
1679,4,384602,-0.0345428367252447,0.12116078736127,0.775735382065386
1680,4,384607,-0.0345428367252447,0.12116078736127,0.775735382065386
1681,4,388305,-0.0908805637312305,0.121092557705921,0.453450602558172
1682,4,388542,-0.0933094441333456,0.121964073604153,0.444748890686106
1683,4,390389,-0.171812918139871,0.139224161312282,0.217996287411695
1684,4,390909,-0.121885154798097,0.121007682842319,0.314503921100189
1685,4,397927,0.0605631620308877,0.12357620957881,0.624376399766865
1686,4,400669,0.0536344475280104,0.138192160257178,0.698164894359942
1687,4,400864,0.013353154780315,0.151488417697176,0.929810322118196
1688,4,404981,0.207128998276533,0.121198690065744,0.088329213379786
1689,4,405202,0.458870088942371,0.246187043349323,0.0631645661872658
1690,4,405368,0.228630923276699,0.123500681074093,0.0649683067885079
1691,4,408981,0.333134971549037,0.121098878948747,0.0062489355545303
1692,4,411785,0.379101942449404,0.240440714004575,0.115761175551912
1693,4,413029,0.223652461761563,0.124091425068091,0.0723479732709893
1694,4,413957,0.182183061241078,0.122390901671282,0.137502823983891
1695,4,414243,0.191432562001987,0.122043648166866,0.117646850438983
1696,4,415928,0.224030984763684,0.120499960071117,0.0638336835740708
1697,4,419709,0.216938451665177,0.12086792290512,0.073534759750927
1698,4,420255,0.212479617055308,0.120890358913937,0.0796785047811341
1699,4,421542,0.235405601932868,0.120705029301234,0.0519369003586905
1700,4,422070,0.251296048799855,0.121041109293653,0.0386060322578395
1701,4,422545,0.279645803947066,0.12057837634762,0.0209542586116621
1702,4,425689,0.178052227460882,0.121277877032428,0.142958181555446
1703,4,425858,0.189865503729189,0.121972147521168,0.120454418308156
1704,4,427105,0.29705738033872,0.190227676020329,0.119280954529317
1705,4,428805,0.205393923804262,0.258513946376371,0.427427892851398
1706,4,428805,0.312344006867984,0.24646893655116,0.205892234570065
1707,4,428826,0.217837229790347,0.124571111321627,0.0812124800226223
1708,4,428861,0.223436306390676,0.121719641289585,0.0672484650526309
1709,4,433301,0.249972933158783,0.121593212466229,0.0405355373137281
1710,4,433554,0.237986393733358,0.121474241496852,0.0508818814230679
1711,4,434256,0.24667453985644,0.121683817572962,0.043395457272502
1712,4,434351,0.253523792098894,0.121484114935109,0.0376152390230559
1713,4,435289,-0.0387065187031452,0.217502872343127,0.85885752316477
1714,4,435291,-0.0387065187031452,0.217502872343127,0.85885752316477
1715,4,442926,0.282436565253361,0.121742197989248,0.0209130136656405
1716,4,444482,0.282319710450173,0.181490006044513,0.120707355336534
1717,4,445208,0.220223034856849,0.122389419694884,0.0728151206313481
1718,4,446835,0.24937171774483,0.125602196482696,0.0478724246237366
1719,4,449745,0.419473864172141,0.46368600654031,0.366267461056266
1720,4,449788,0.595062061498655,0.270214541716741,0.0282984505317685
1721,4,450801,0.218911353424739,0.12273267070035,0.0753405673234177
1722,4,451837,0.21877755462961,0.122982742115819,0.0761118723667889
1723,4,452907,0.953373906580655,0.438636590974223,0.0304074247039313
1724,4,452907,0.0300481601003317,0.255702678749269,0.906521084707792
1725,4,454081,0.221399014672356,0.123142380364045,0.0730455241072805
1726,4,454191,0.239382175421908,0.123711098477705,0.0537876560870092
1727,4,454676,0.229636754699724,0.123099635671463,0.0629471037885487
1728,4,454817,0.217196365790566,0.123726103058718,0.0800478142194196
1729,4,454913,0.23529281514517,0.12343727291068,0.0574396473344578
1730,4,455054,0.196495839786093,0.133593162836492,0.142221823351827
1731,4,455170,0.234417018232592,0.123153181677989,0.057793811695028
1732,4,458042,0.274899656728944,0.122165639023645,0.0250501849298043
1733,4,458282,0.276994659220091,0.124699675880195,0.0269649473535559
1734,4,458401,0.234493573493956,0.123636626876095,0.0586922498096243
1735,4,461656,0.233353774278613,0.122657265439685,0.0579211528213881
1736,4,461812,0.234991783678134,0.122030487951741,0.0549471818740141
1737,4,462685,0.246051529232239,0.122327641296103,0.045041401110607
1738,4,463276,0.266292574127914,0.121965630862006,0.0296687573766421
1739,4,463970,0.254087436452479,0.1225191613501,0.0388170619138845
1740,4,464078,0.265631768894522,0.122223708075751,0.030420267424578
1741,4,464336,0.25804971848538,0.12204294351532,0.0351802592315359
1742,4,464368,0.264569606181392,0.122251469836181,0.0311235150544819
1743,4,466223,0.233972898930796,0.122903480934789,0.0577606362853832
1744,4,466334,0.251300477048939,0.122871001425089,0.0415723740437982
1745,4,471707,0.184499068602759,0.13290104970963,0.165938252710466
1746,4,472549,0.44639183152724,0.565954133219858,0.430792166332258
1747,4,472918,0.0719996624237507,0.124134519706181,0.562275724667238
1748,4,473492,0.10484167877961,0.122668522539954,0.393310943478358
1749,4,473912,0.0946654634146855,0.123041170087569,0.442182025119231
1750,4,474265,0.079015025884773,0.122609616383611,0.519706131744995
1751,4,474320,0.0757080415513522,0.123439584958723,0.540059340712817
1752,4,474321,0.0757080415513522,0.123439584958723,0.540059340712817
1753,4,474625,0.107526515289922,0.122905527817914,0.382238805462774
1754,4,474628,0.120023718412205,0.1232211786363,0.330698187554047
1755,4,476164,0.0727712227869223,0.125574683537785,0.562617764037201
1756,4,476181,0.0935864555825145,0.125007142742513,0.454567398583713
1757,4,476291,0.0948616382553666,0.137310325192944,0.490110177959049
1758,4,476833,0.0546777716283062,0.123480190728527,0.658177267843254
1759,4,478092,0.0338914800353214,0.122656511825684,0.782470054781593
1760,4,479557,0.0338272686364,0.12280015358032,0.783119408948682
1761,4,480076,0.0554719616091628,0.122991219092378,0.65224935565077
1762,4,481074,0.0379621895199427,0.122778752589162,0.757358008706906
1763,4,482472,-0.106655535614138,0.183097328418089,0.560596885658868
1764,4,482653,0.111512200775069,0.129647294863909,0.390306799436514
1765,4,484100,0.00175310729669076,0.13099621600442,0.98932988170726
1766,4,485199,-0.0432108286321613,0.123038304722088,0.725649191079665
1767,4,485454,-0.00193700763009241,0.123342076508252,0.98747912551525
1768,4,487562,-0.016359385659156,0.124234008581417,0.895310824615094
1769,4,487957,0.00798127447024966,0.127564499193971,0.950147053515061
1770,4,491790,-0.0362925750031189,0.124536556101203,0.770900477897242
1771,4,492455,-0.0510929475624242,0.129070348451659,0.692452259024673
1772,4,493748,-0.0385190795893164,0.125516205942105,0.759111619653918
1773,4,495614,-0.0248982288988118,0.124174193191802,0.841196821883894
1774,4,497124,-0.056626488915277,0.123711098131542,0.647426834425196
1775,4,497529,-0.045353205464042,0.124269488098653,0.715360941964706
1776,4,498734,-0.0434401382948757,0.12383262576645,0.725949751645218
1777,4,499794,-0.0351013690218969,0.123657131435261,0.776683746010248
1778,4,501469,-0.0256761869638251,0.124029429866713,0.836116030264733
1779,4,504047,-0.0360643492941604,0.125590874955172,0.774160289192464
1780,4,504419,-0.0418002941390077,0.123841397315933,0.735917364909911
1781,4,512749,-0.0930725820620744,0.125014569850708,0.457073067561792
1782,4,513467,0.0285902606850001,0.261927496601555,0.913142891277618
1783,4,513607,-0.119069914835077,0.241179900238174,0.621826856301785
1784,4,520430,0.32650597877883,0.240682026556968,0.175779584393157
1785,4,520552,-0.203135248090854,0.244624382879906,0.406875861558795
1786,4,520560,-0.186772226588584,0.245425459404343,0.447156721670342
1787,4,520563,-0.194344285943512,0.245408803728442,0.428938807566207
1788,4,520565,-0.21166555624503,0.245104671215089,0.388409366541233
1789,4,520568,-0.187510104984513,0.24516038639818,0.444873861347224
1790,4,520602,-0.305199079130521,0.243636452739846,0.211150553830826
1791,4,520645,-0.265269344974161,0.242791848248676,0.275323639778302
1792,4,520646,-0.265269344974161,0.242791848248676,0.275323639778302
1793,4,520657,-0.267590167115724,0.242963528383186,0.271490663869153
1794,4,520665,-0.153644436495593,0.24343006419965,0.528341371113415
1795,4,521148,-0.136010661689665,0.125531831792944,0.279336918433759
1796,4,523964,-0.0489090632122013,0.123314646287375,0.691887312228408
1797,4,537994,-0.372401686835458,0.534038350247502,0.486054454162949
1798,4,538009,0.11432914994171,0.494020444801967,0.817117994985624
1799,4,538030,0.179869616550143,0.340539562650899,0.597699301020449
1800,4,538039,0.179869616550143,0.340539562650899,0.597699301020449
1801,4,538042,0.122659263411765,0.331935028781462,0.711955833816601
1802,4,538051,0.0629978705423437,0.324010980969451,0.845950043115401
1803,4,538054,0.0860039569416076,0.326764601345673,0.792551135436354
1804,4,538057,0.0945965372483943,0.322930342668843,0.769746469326592
1805,4,538066,-0.0583315686803618,0.303516918011452,0.847707366297191
1806,4,538069,-0.235164682623912,0.292415959656308,0.421815296254141
1807,4,538120,-0.22324414369393,0.347391693531214,0.520881710272142
1808,4,538141,-0.308851336323686,0.298641375202137,0.301756240421517
1809,4,538174,-0.137501375877424,0.191138535303398,0.472382348809952
1810,4,538183,0.0148069804383348,0.189513018419435,0.937767534104234
1811,4,538198,0.0160898868074231,0.250285160524746,0.948778714209317
1812,4,538201,-0.0128705071434005,0.249889296306691,0.958952380853558
1813,4,538202,-0.0538789325673026,0.25027019666575,0.829670967377345
1814,4,538243,0.118840286671293,0.246996766436755,0.630714340505289
1815,4,538249,0.176695267088572,0.248584222268645,0.477673556600901
1816,4,538279,0.135382584252916,0.248657674321273,0.586473073061503
1817,4,538282,0.13058273603767,0.249031111299938,0.600355090036852
1818,4,538285,0.13058273603767,0.249031111299938,0.600355090036852
1819,4,538294,0.13058273603767,0.249031111299938,0.600355090036852
1820,4,538297,0.135382584252916,0.248657674321273,0.586473073061503
1821,4,538318,0.176347830678997,0.248584921185101,0.478540368626716
1822,4,538326,0.20241307978295,0.24782545597298,0.414618386252717
1823,4,538332,0.146332621696837,0.248640101774249,0.556551728164574
1824,4,538337,0.161927498729542,0.249741567611005,0.517160581452822
1825,4,538341,0.116130415882935,0.249051390644046,0.641294849169923
1826,4,538343,0.131631146025844,0.249029547685055,0.597431486901061
1827,4,538354,0.20415851340648,0.250050633531829,0.414782757863405
1828,4,538357,0.20415851340648,0.250050633531829,0.414782757863405
1829,4,538359,0.150779034306103,0.150246131511395,0.316284484621877
1830,4,538369,0.139923419509815,0.143140974159273,0.328980327732754
1831,4,538384,0.10366381127841,0.134708602062651,0.442086753662107
1832,4,538866,0.0644258256161188,0.126328938125108,0.610380888760395
1833,4,539688,0.100888448493034,0.126688291422268,0.426362818452237
1834,4,541302,0.161682065211783,0.134483120354899,0.23007329791018
1835,4,542062,0.103001078898143,0.127598864349673,0.420080043481493
1836,4,542558,0.1112766205511,0.149613825625178,0.457517082214275
1837,4,544142,-0.314554052962113,0.281851588814306,0.265169589745413
1838,4,544372,0.0724128678537945,0.126698384371333,0.567999125169603
1839,4,546036,0.0592184694039799,0.127190582731627,0.641797212191625
1840,4,546402,0.0662979021023822,0.127920279271765,0.604590999639352
1841,4,546551,0.116386139584387,0.139489311628827,0.404635011084414
1842,4,547460,0.0359378170547786,0.126360991655329,0.776266066224407
1843,4,547792,0.01530831008861,0.137305687994612,0.911290589374686
1844,4,547875,0.00176154234052839,0.128666090117458,0.989084393660325
1845,4,547876,0.00176154234052839,0.128666090117458,0.989084393660325
