SNP,Chr,Pos,Effect,SE,HUG1_ALO1_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
3573,5,566378,0.181416744162835,0.114340660881319,0.113490956034668
3574,5,566382,0.17740421558622,0.113305026190616,0.118309600843954
3575,5,566388,0.170379962222063,0.113321235471046,0.133600884896758
3576,5,566400,0.147576224650948,0.072016511312945,0.0411813437865586
3577,5,566427,0.125224922239029,0.065390715893709,0.056297073015104
3578,5,566434,0.125224922239029,0.065390715893709,0.056297073015104
3579,5,566463,0.0980405052174276,0.0700697669947512,0.162635843514089
3580,5,566466,0.0949865443922353,0.0701493736114964,0.176583053767739
3581,5,566472,0.113150091724913,0.0701095018912786,0.107441494387419
3582,5,566501,0.0812465221174503,0.0632102278279256,0.199516750293091
3583,5,566502,0.0871543473242697,0.062821260512205,0.166213831347543
3584,5,566512,0.0896178810507056,0.0623220704500422,0.151325682149753
3585,5,566542,0.081999216511785,0.0577299647888529,0.156376033965319
3586,5,566565,0.0936824794437885,0.057348362227508,0.103241018957509
3587,5,566568,0.0936824794437885,0.057348362227508,0.103241018957509
3588,5,566580,0.0943568861833236,0.0572644573453846,0.100295992102058
3589,5,566740,0.273667793504059,0.112825763021872,0.0157847583041511
3590,5,566755,0.159507690968548,0.0876597721185137,0.0696634208071308
3591,6,12139,-0.250037612041082,0.270500682573768,0.355934958465752
3592,6,14922,-0.212517230885913,0.246539472846641,0.389272248686102
3593,6,14925,-0.162425878753178,0.23455188877335,0.489082164967075
3594,6,14958,0.0667878175534966,0.122426973006021,0.585732300190718
3595,6,14985,-0.168272898474371,0.117764721064411,0.153919959797027
3596,6,14991,-0.162639540829414,0.11622922880282,0.162601181368004
3597,6,15003,-0.173693573549798,0.115746507837807,0.134343172534655
3598,6,16905,-0.0230000833985027,0.0570661247922678,0.687160826467975
3599,6,18881,0.0469317006623616,0.0575216335059159,0.415109519324652
3600,6,19636,0.0466210751777993,0.0588804366638046,0.429013536366371
3601,6,19887,0.0369766514260713,0.0602817531143697,0.540008845401217
3602,6,20485,-0.112332077138269,0.620211896063742,0.856378219737819
3603,6,22804,0.0210461430541474,0.0569852978877291,0.712106306503454
3604,6,23172,0.0247246592376395,0.0576309659205752,0.668172615416851
3605,6,23564,0.0246437850059081,0.057056951905301,0.66606648425301
3606,6,26594,0.017939221278854,0.0570857317454719,0.753516409771467
3607,6,27541,0.0111576875672865,0.0708285234033961,0.874916452777887
3608,6,27549,-0.00136514142021626,0.0758930877572176,0.985658835300559
3609,6,27551,0.0718665463751917,0.088502922707881,0.417324779443203
3610,6,27553,-0.1007218391516,0.14009587610957,0.472647767322329
3611,6,27767,0.06291446957347,0.0572168225276539,0.272264517494124
3612,6,28811,0.0268605945357562,0.0570568281629028,0.638096360214589
3613,6,28916,0.0444565035460527,0.0569471698249824,0.435524370736166
3614,6,29838,0.0514056772941653,0.0600130944750083,0.392261266429296
3615,6,30082,0.107211335828408,0.199325166074562,0.591004669635191
3616,6,30085,-0.066915718364851,0.0811751846479362,0.410304669519738
3617,6,30088,0.0250945389162689,0.107521089081638,0.815592472621389
3618,6,30322,0.00231340703661768,0.0568416173047068,0.967558726694972
3619,6,30997,0.0977862437365573,0.103274607337014,0.344359555271659
3620,6,30997,0.24045705955996,0.358202720550818,0.502476332430338
3621,6,32438,-0.000486770894725271,0.0576459826406459,0.993267399138575
3622,6,35840,0.0255766025687473,0.0574736747610103,0.656582227274876
3623,6,36181,0.0319338001810266,0.0570467119385989,0.575982241058907
3624,6,36236,0.0199291670100428,0.0572231972259368,0.727844445627398
3625,6,38641,0.0517739207493262,0.0573310485528729,0.367104836463854
3626,6,39419,0.0358313941047236,0.057640526104851,0.534582855565196
3627,6,39566,0.029944821193789,0.0570064454000449,0.599712534742529
3628,6,39609,0.0356292733644945,0.0570098104609551,0.532396216615407
3629,6,40630,0.0228063999798555,0.0568555831938601,0.688568151629642
3630,6,41068,0.00877495894731539,0.0572639431384167,0.878298881591239
3631,6,41221,0.0354191189344358,0.057186484472428,0.536077627875896
3632,6,41296,0.0227075555813803,0.0570285361347006,0.690739082171002
3633,6,41435,0.0197689083208529,0.0570623263915996,0.729215372386658
3634,6,41573,0.0179141990704624,0.0568873765974529,0.753018779468643
3635,6,41626,0.0284484257516939,0.0571243580550161,0.618788039003549
3636,6,42992,0.018215162724934,0.0569750184183831,0.749381570406851
3637,6,45282,-0.0029450208871982,0.0568683236232576,0.958727972235911
3638,6,45815,0.00956589983294051,0.0569522438317244,0.866708159060604
3639,6,47290,0.0352715578982092,0.0569523338521309,0.536106935157058
3640,6,48282,0.0471984182101791,0.0567933590701807,0.406504186032219
3641,6,48919,0.0640399277902785,0.0574609348094629,0.265825081253289
3642,6,48921,0.049152142772204,0.0580057258547086,0.397364685729203
3643,6,50414,0.0517962774967844,0.0572827618364011,0.366494885291444
3644,6,50685,0.0604529645098827,0.0572394634703488,0.291625901785251
3645,6,50825,0.0537236088291166,0.0571761511496716,0.348057217799812
3646,6,51261,0.0453684897614027,0.0593230284697894,0.444919290045367
3647,6,51266,0.0485409391251962,0.0592549373240116,0.41323181846755
3648,6,51270,0.0468594749680043,0.0595217834750959,0.431654437843271
3649,6,51526,0.0444448628877335,0.0573236571816054,0.438662614075023
3650,6,51781,0.042307991968874,0.0571923580924829,0.459943953368935
3651,6,52550,0.00952073030522982,0.0571530585930285,0.867793514805947
3652,6,53989,0.00401306717373651,0.0569487338657102,0.94386102040923
3653,6,54487,-0.0160290934866246,0.0612618192822016,0.793744666372026
3654,6,54932,-0.0151370776992267,0.0580619544132912,0.794471550527094
3655,6,55876,0.065657614057288,0.0571970959390146,0.251779478130502
3656,6,56091,0.0573377405995095,0.0573192684885777,0.31783977900888
3657,6,57460,0.0232474412197509,0.0571419100826473,0.684374297925131
3658,6,57967,-0.116101598071728,0.11349756039405,0.307035040502951
3659,6,58019,0.0243511600513633,0.176691996734169,0.89046362997422
3660,6,62743,-0.0236331700770667,0.0574598785040538,0.681103154528119
3661,6,62990,-0.0128787841487386,0.0610278269876771,0.832984587036678
3662,6,64449,-0.027958311229489,0.0572282638556465,0.625470563607277
3663,6,65043,-0.00722340210903999,0.0598396036064736,0.903987251603431
3664,6,65125,-0.016028625745116,0.0583734634755097,0.783793767446655
3665,6,65133,-0.0145497050918493,0.0584462378701182,0.803550664334959
3666,6,65183,-0.00680389914261714,0.0571718564024893,0.905336839577821
3667,6,66460,0.0141394499215223,0.0573950590130049,0.805552108692492
3668,6,67184,0.00775953669783613,0.0573888607388431,0.892523059304793
3669,6,71471,0.0406910926355867,0.0575852751335968,0.480266804605166
3670,6,71997,0.0227963491355687,0.0578758585142957,0.693904827462414
3671,6,72514,0.0153441068641368,0.0578960157978337,0.791142029361271
3672,6,73357,0.0468034834388458,0.0702339665550131,0.50559467462639
3673,6,73433,-0.00129381633865633,0.0577898197269426,0.98215085583965
3674,6,74406,-0.0378737401974226,0.0573383987917658,0.509344489785613
3675,6,74485,-0.0826033328216482,0.114851180912185,0.472480870303133
3676,6,74913,-0.0637717854960436,0.057070341387935,0.264572893791362
3677,6,75397,-0.0416110922992659,0.057636522624521,0.470798857181516
3678,6,76427,-0.0709391053702041,0.0571792275262594,0.215560955603515
3679,6,76486,0.115707408665705,0.0976554430258975,0.236872396128243
3680,6,76487,-0.000544753664559416,0.0660065101731415,0.993419772142627
3681,6,76526,-0.041283113347296,0.0584742449314228,0.480650659833472
3682,6,78316,0.0680639454040922,0.0574705918114171,0.237080650134913
3683,6,78381,0.0663589881364915,0.0574664824615659,0.248976997354405
3684,6,78862,0.0741870399178627,0.0574630751937534,0.197535174251507
3685,6,78907,0.0675808558425107,0.0574007605633279,0.239848542568414
3686,6,79638,0.0955994374396055,0.0573496374930224,0.0964096856096994
3687,6,79955,0.108353570619615,0.0573900217359384,0.059843015715277
3688,6,80725,0.099369336839185,0.0570651279876466,0.0824965599267631
3689,6,80860,0.100245231008534,0.0572032286771197,0.08056635341734
3690,6,83761,0.0857878443511005,0.0572859687587933,0.135147267780186
3691,6,87978,0.258216247067078,0.117911497818725,0.0291842500378594
3692,6,88005,0.0773108037735628,0.0589771840437371,0.190757364198935
3693,6,88006,0.0742953157912952,0.058806363313171,0.2072831616811
3694,6,88009,0.0565810638078688,0.113750875890453,0.619208146690596
3695,6,88009,0.394389254432782,0.240274225242919,0.101602294446179
3696,6,88398,0.0957192767708211,0.0581336991996874,0.100543218712039
3697,6,88475,0.0960470912542434,0.0576927166892009,0.0968390514140362
3698,6,90318,0.0361871570918754,0.0572773218083062,0.527933976437029
3699,6,91505,0.068052066613863,0.0574242065300443,0.236784474602556
3700,6,91959,0.0647629530486641,0.0580415342217206,0.265265197874484
3701,6,92208,0.0544329062685119,0.0574056576964925,0.3436686816237
3702,6,95448,0.101260979293602,0.0580214619102958,0.0818144328933529
3703,6,95468,0.0982537687125131,0.0580404511092939,0.0913663416253752
3704,6,95926,0.048095094648216,0.0575663114951399,0.404016602613448
3705,6,97570,0.159688586890228,0.118617526938513,0.179086455739282
3706,6,98668,-0.0108558995352701,0.0771302226845111,0.88814956059011
3707,6,98707,-0.138731498573609,0.277801890521498,0.617815729789864
3708,6,98879,-0.00150653703971226,0.0582543697754693,0.979382535835194
3709,6,99153,0.0115011816309298,0.133430057757405,0.931359215846232
3710,6,101306,-0.0215173165141572,0.0572543947089628,0.707276854459149
3711,6,101424,-0.0360522690326083,0.0574038001744059,0.5303794242133
3712,6,101439,-0.0251897178618025,0.057712498530667,0.662763303664691
3713,6,101478,-0.0240570598681411,0.0577138675113083,0.67705372743917
3714,6,101479,0.000451873885181975,0.102075288844386,0.996470382117685
3715,6,104558,0.0759588073286871,0.104747829989988,0.468835057895422
3716,6,104573,-0.10267301613762,0.266806965490408,0.700601525545854
3717,6,106653,0.0185427557709981,0.057427382823171,0.746969350974144
3718,6,107478,-0.00939689813455247,0.057069834907996,0.869308893630109
3719,6,107527,0.000754553447188694,0.0570287068862571,0.989450879235668
3720,6,111439,0.0286150619227986,0.0615018851867885,0.642024081633854
3721,6,111476,0.00660796878242031,0.0728563480964414,0.927783525530516
3722,6,111711,-0.00543158795053689,0.057265117989157,0.924487906787617
3723,6,114692,-0.0146714246546387,0.0569626370604011,0.796894848656188
3724,6,114714,-0.0197913694261729,0.0569582493525759,0.728444192857228
3725,6,115037,0.00179425032000427,0.0575841139196089,0.975160527802134
3726,6,116654,0.00728778940004035,0.0568940442859957,0.898147475861313
3727,6,118753,-0.00374092491839914,0.0646353738431855,0.95387906350512
3728,6,119386,0.0268399677432133,0.0573257677339523,0.63992998697855
3729,6,123079,0.0579141571783005,0.0573821516430412,0.313535855393708
3730,6,146131,0.0262463154958631,0.0577013496294556,0.649486082157814
3731,6,151731,0.0572608878680825,0.057073991254484,0.31641559202527
3732,6,155985,0.0272966961326667,0.0613300456604653,0.656535685729584
3733,6,157270,0.080422648200882,0.0568222690398187,0.157851370524378
3734,6,158136,0.0936235887259685,0.0577566606787164,0.105910345868465
3735,6,158910,0.0758924739973348,0.0567374477873466,0.181885347385769
3736,6,162526,0.0876042530206343,0.0569670725430301,0.124992129835993
3737,6,163117,0.0863179054414415,0.0570629609359158,0.131256123122011
3738,6,163321,0.0720573021515467,0.056784800597133,0.205293530185181
3739,6,163435,0.0757411418639805,0.0570370751325407,0.18505982226771
3740,6,164820,0.0218723602917947,0.113666833516776,0.847519826175985
3741,6,166074,0.0794107298085072,0.0571696818861012,0.165697542712373
3742,6,166669,0.0822957641649983,0.0596073718819,0.168266096414764
3743,6,167198,0.0975946933804063,0.0569078442116489,0.0872301116546128
3744,6,167434,0.0653400790297871,0.0598013258054713,0.275306116484981
3745,6,167610,0.116097970588889,0.0657510517041103,0.078307196400573
3746,6,167690,0.0986610069895118,0.0635987354862787,0.121724773192007
3747,6,167705,0.0971000179947079,0.0658860270499629,0.141438103547948
3748,6,167855,0.198301677633276,0.113181739291319,0.0806310562268661
3749,6,167939,0.0858481689244558,0.0587074781994719,0.14454767026225
3750,6,168223,0.0846815418550647,0.0571165986242259,0.139070699869242
3751,6,168335,0.0603599140830653,0.12690700543235,0.634637044120243
3752,6,168360,0.165872648376654,0.0732470945347269,0.0241454622642138
3753,6,168572,0.0729802812301253,0.0569075757774605,0.200531501216091
3754,6,173904,-0.0106649966620442,0.0575981030162213,0.853208085336548
3755,6,175273,0.03106279335099,0.0570318164013237,0.5863331621625
3756,6,178778,0.0256836185434818,0.0571126574571822,0.653202065409667
3757,6,179311,0.0472882070794583,0.0632246459206681,0.454994659493972
3758,6,179345,0.154797532658533,0.110472253023308,0.16202249509782
3759,6,180643,0.0417742558613065,0.0570286998765102,0.464341688565605
3760,6,183039,0.0616204363109789,0.0570770362380744,0.281056898720758
3761,6,183936,0.0461200431338422,0.0571025676151877,0.419824359012539
3762,6,184860,0.0560619437836314,0.0570089000610373,0.326089380598149
3763,6,187264,0.0655771494033992,0.0570032432323163,0.250753409611384
3764,6,187666,0.0825914956947069,0.0589896492804228,0.162361206559491
3765,6,188423,0.0428268378693551,0.0576984902776078,0.458428075437259
3766,6,188938,0.0547295116102917,0.0573136140843701,0.340275186847248
3767,6,189863,0.0534960069865887,0.0570906980965527,0.349380963634713
3768,6,191665,0.0502598328018578,0.0595267826174782,0.399060760973688
3769,6,191802,0.0806775882507083,0.113907206458653,0.479242129538673
3770,6,191937,0.0508953972102222,0.0623644180702164,0.414995168346372
3771,6,192593,0.0563454176690612,0.0575451060772805,0.328175344236021
3772,6,193272,0.0512303395582563,0.0569810985176377,0.369225037329653
3773,6,193671,0.0546653829975862,0.0572440346842387,0.340254775095351
3774,6,199005,0.0209254439720405,0.0572262899405042,0.714836787779565
3775,6,199448,0.0289973181604546,0.0584232249395574,0.619969078139233
3776,6,201624,0.0458040496958406,0.0578797171038598,0.429261753439074
3777,6,201882,0.0245283099271313,0.0572792792009053,0.668749862505423
3778,6,203342,-0.0281530495923654,0.0574384280973033,0.624337129642923
3779,6,204006,-0.00600903977433162,0.056917748676661,0.91598024489525
3780,6,204440,-0.0321454384824946,0.0569422911208248,0.572754327992955
3781,6,204681,-0.0106677117001066,0.0568460552125171,0.85125127146289
3782,6,205945,0.20690524155262,0.153750632255452,0.179256643846784
3783,6,208815,0.0136914325429952,0.0569068152744775,0.81000954783781
3784,6,208850,-0.00231815763932433,0.0570746029509212,0.967624773037987
3785,6,210067,0.0816848660424565,0.0657800150818762,0.215139041618531
3786,6,211447,-0.00063676573260639,0.0568417405629611,0.991068267772719
3787,6,212247,0.0295006115303877,0.0568898168386646,0.604394612581202
3788,6,214251,0.00975251315608426,0.0571606608252223,0.864623603834108
3789,6,216365,-0.0228917651990942,0.0572045746238596,0.689270653297843
3790,6,221588,-0.00770342074284963,0.0569692088734932,0.892514390583788
3791,6,223266,-0.0119590102776383,0.0578074671816322,0.836225537595765
3792,6,223299,-0.0064821878205536,0.0570736935205588,0.909638673334734
3793,6,225352,-0.0770943102584848,0.0568065145881457,0.175604294097093
3794,6,226182,0.00548802451693714,0.0573062080941744,0.923760234220061
3795,6,226781,-0.0916717739889081,0.0576344031109301,0.112600642675778
3796,6,226929,-0.0478138774137081,0.0574741441381668,0.406016641142262
3797,6,227351,-0.075189120447114,0.0759122638627423,0.322620942863572
3798,6,227352,-0.076661359381489,0.0593755115494117,0.197504314257653
3799,6,227356,-0.0733957859961391,0.0580124205453391,0.206643595593687
3800,6,229335,0.0246964768049168,0.0579643707498476,0.670321573579147
3801,6,229567,0.01314399759571,0.0569143478107193,0.817492504439946
3802,6,231725,-0.0171864307353546,0.0571629608800773,0.763853239716004
3803,6,232479,-0.0177256593527313,0.0580000307735813,0.76007820198197
3804,6,233698,0.0127800767179303,0.0577315415909081,0.824931735491062
3805,6,234833,-0.00692580715017695,0.0568476955526756,0.903102248165989
3806,6,236114,-0.00185097093117453,0.0571792756782557,0.974194197016298
3807,6,240423,-0.0111560048097229,0.0570256298000871,0.845011227978929
3808,6,240985,0.0100981837929894,0.0570694955875796,0.859652769217361
3809,6,242390,-0.0210213972090914,0.0574047174873935,0.714437947205396
3810,6,244245,-0.0591018596807714,0.0584787293989389,0.312873499051149
3811,6,244301,-0.0876755670327649,0.0571630284436088,0.125979270778973
3812,6,244932,-0.0571063601329925,0.0568482053093288,0.315805944777134
3813,6,245484,-0.0748988974226152,0.0578306748498769,0.196117865362773
3814,6,245505,-0.0705632425377126,0.0576484373202662,0.221758371233207
3815,6,245506,-0.0705632425377126,0.0576484373202662,0.221758371233207
3816,6,245578,-0.0611462851000019,0.05718289335493,0.285660292165604
3817,6,245636,-0.0880403930603782,0.0572762864650453,0.125160320747471
3818,6,245962,-0.0604043742990683,0.121032064567135,0.618035696997511
3819,6,245962,0.235304982074924,0.195810590072933,0.230286552969641
3820,6,245963,0.0639025536756241,0.148120065977051,0.666423447212899
3821,6,246705,-0.0439220032478162,0.0568634475468966,0.44038734337212
3822,6,248124,-0.0350586307563186,0.0595648357568789,0.556519915833009
3823,6,251165,-0.0499623056578676,0.056806331715882,0.379717716238735
3824,6,252271,-0.0383866879273264,0.0571664931465543,0.502348060509187
3825,6,253364,0.0666290388504249,0.121846408475966,0.584842337332184
3826,6,253516,-0.0433446241141541,0.0623020786676522,0.487063752329605
3827,6,253758,-0.0350215839056752,0.0568183230707953,0.538042120475008
3828,6,255018,-0.0050408847306067,0.0571569433877709,0.929772701742526
3829,6,255233,0.00860417500208037,0.0573147268535476,0.880754465548681
3830,6,256493,0.0117552832793195,0.0569071459187591,0.836465141371113
3831,6,256723,-0.00903605047765288,0.0586758173565488,0.877698079857412
3832,6,259953,-0.0224037981022347,0.0570622784937055,0.694837053040741
3833,6,260068,-0.0381794958826955,0.0572197410879789,0.505052591349463
3834,6,260462,-0.0381788831906219,0.0573061736247148,0.505701584278717
3835,6,261534,-0.041631137219942,0.0583729752872322,0.47619818094268
3836,6,261981,-0.0271983352955655,0.0574789548487651,0.636371730874445
3837,6,262244,-0.0237958798346551,0.0631258322321049,0.706430233235329
3838,6,264000,-0.0372575076634698,0.0574722183772687,0.51723186952191
3839,6,264618,-0.037919687957436,0.05680055186258,0.504829210047592
3840,6,264756,-0.0380623874466769,0.0568754126592186,0.503790087822021
3841,6,265060,-0.0323328275504325,0.0568228375445196,0.569710430983547
3842,6,265378,-0.0376485791990959,0.0591862935534143,0.525121490552796
3843,6,265477,-0.0364001804538072,0.0570526943948853,0.523880925580253
3844,6,266478,-0.0289257951773713,0.0569809102253255,0.612022780948964
3845,6,266518,-0.0272916956004544,0.0572474217320413,0.633847725535535
3846,6,266627,-0.0276772796165896,0.0569988772387136,0.627569148489913
3847,6,268613,-0.0331255348413393,0.0597275555653098,0.579512258141625
3848,6,268676,-0.0446037904787964,0.0591544309347177,0.451338191573187
3849,6,268911,0.00102364562261768,0.0570088795914315,0.985684180532599
3850,6,269163,-0.0242643611053198,0.057070969236116,0.670978228978301
3851,6,270091,0.00237609160400654,0.0723964227949494,0.97383622683556
3852,6,270110,0.0137233307974256,0.253171725298472,0.956802005874706
3853,6,270112,0.535411898462084,0.298040328376758,0.0732792550252451
3854,6,270117,-0.0970062999553294,0.128068889180746,0.4492831921785
3855,6,270118,-0.0659468853383043,0.128988093595469,0.609486291194134
3856,6,270132,-0.238959279022924,0.142574226369288,0.0946169031100426
3857,7,331,-0.0862485754771942,0.0601116768590085,0.152227828397289
3858,7,415,-0.200887215441874,0.166247818402898,0.227717659781274
3859,7,440,0.0135001731811908,0.074841358172647,0.856954734034064
3860,7,444,-0.00259700390872375,0.0745883104204045,0.972244674023485
3861,7,595,-0.083301670153384,0.113650629149222,0.464067626298429
3862,7,603,-0.0708208018555112,0.113653148216029,0.533600805985328
3863,7,1581,-0.0249211898180554,0.057565202713964,0.665336491270587
3864,7,5119,-0.0569949368462231,0.0568619930213083,0.316866953956678
3865,7,8780,-0.156469812838069,0.0920649263613763,0.0900947664902308
3866,7,11071,0.171500368219516,0.537569430487966,0.749893034053213
3867,7,11076,0.333535098786668,0.48109984819707,0.488592093282615
3868,7,14747,-0.0209733524610577,0.0571181075544237,0.713695309106005
3869,7,16567,0.00810147039705511,0.0585119780513437,0.889957155176233
3870,7,17289,-0.0671078786406643,0.133929671284432,0.616635535751363
3871,7,17702,-0.00315385787668498,0.077553693729157,0.967584547484484
3872,7,17838,-0.22809757622711,0.094686116198325,0.0165084293737018
3873,7,17840,-0.295382655627057,0.11523055011701,0.010778735000597
3874,7,17843,-0.308996899380196,0.122078040646259,0.0118027311252062
3875,7,19449,0.120925320100678,0.0974328900438756,0.215387785426274
3876,7,19450,0.274224502183973,0.192681552020006,0.155561190330699
3877,7,19896,-0.0709511680101169,0.0576044198185461,0.218882312361259
3878,7,20110,-0.0621359502381503,0.0593207542275001,0.295605425671011
3879,7,20451,-0.0755571685054292,0.0568772683550833,0.184896009099444
3880,7,21017,-0.0793572424379896,0.113171736425994,0.483633465835034
3881,7,21057,-0.072664418421115,0.0605269016148877,0.230738200628534
3882,7,21710,-0.0608342457555715,0.0595761842170082,0.307898364016899
3883,7,23383,-0.0329979267188404,0.0569732912234148,0.562835518136662
3884,7,27344,-0.0185008901559526,0.0570784421934883,0.746030858786146
3885,7,27845,-0.0140606215086904,0.0570143497429769,0.805349169819116
3886,7,28799,-0.0190338993069178,0.0575715697291369,0.741133100492319
3887,7,29465,-0.0145645777068336,0.057713051325639,0.800908190540494
3888,7,29523,-0.0202110919918006,0.0577573514070101,0.72659911316104
3889,7,31914,0.00612946509909562,0.0574570439561585,0.915104172550116
3890,7,32249,-0.0184999042383927,0.0578773727798857,0.74943058664929
3891,7,33274,-0.0101224880006342,0.0573634940554015,0.860032041598245
3892,7,33393,-0.00752038384627457,0.0577453858892675,0.89645587035921
3893,7,33441,-0.00166563073243703,0.0575521437777542,0.976927805066609
3894,7,34423,-0.0115068775361389,0.0577080017686563,0.842065995721325
3895,7,34691,-0.000376475974110835,0.0574294160912824,0.994773243914453
3896,7,34805,-0.0132339184780362,0.0577377991893319,0.818840627719772
3897,7,34808,-0.0145937004625802,0.0576500657462142,0.800305203661721
3898,7,35435,-0.0180947449242531,0.0574803417758772,0.753100382345653
3899,7,35488,-0.00460423179740738,0.0574353399714809,0.936152453787555
3900,7,35577,-0.0506460280864839,0.0593302787918948,0.393889632863196
3901,7,36074,-0.0218364776232033,0.0569561322252534,0.701660545325688
3902,7,36180,-0.0368010486257374,0.0571567114239014,0.520082863911256
3903,7,37288,-0.052984447721799,0.0568415677292649,0.351899917253731
3904,7,41301,-0.0457030945043983,0.0575927788893564,0.427987049255972
3905,7,42627,-0.0351337647070196,0.057073039099341,0.538559842370712
3906,7,43266,-0.121302344169515,0.0653079177362314,0.0640881500518515
3907,7,43683,-0.0385623189945846,0.0572108025234145,0.500727575908821
3908,7,45345,-0.0171178662234324,0.0647456986471907,0.79163667287014
3909,7,45353,0.139571345100181,0.114334442998395,0.223003498800231
3910,7,45353,-0.674298308647799,0.211920564546524,0.0015932108714814
3911,7,45565,-0.0279631152924319,0.0571509031669158,0.624943379990686
3912,7,46270,-0.0251904037707065,0.060245722093334,0.67610801298413
3913,7,47250,-0.0387844865994338,0.0570563855768098,0.497103750768875
3914,7,48435,-0.0116029716603262,0.0570379984334109,0.838919843423459
3915,7,50874,-0.0167426906512682,0.0576372386797473,0.771616633177734
3916,7,53407,0.0074777074897363,0.0569091936135087,0.895535975203839
3917,7,53416,0.0214359363614401,0.0569000435999241,0.706600839199803
3918,7,53455,0.00591220239070862,0.0569900407954963,0.91743382195921
3919,7,53544,0.0190204410545046,0.0575530368156558,0.741229248395506
3920,7,53637,0.0120146409687276,0.0575574608811841,0.834770299580034
3921,7,53662,0.0303007670818055,0.0573195066063098,0.597394875717632
3922,7,53700,0.0156835408141257,0.0572415210305256,0.784253414107849
3923,7,53702,0.0156835408141257,0.0572415210305256,0.784253414107849
3924,7,54897,0.0234097362888726,0.0569193523878798,0.681117518010441
3925,7,55912,-0.00312679654659775,0.0572678871752745,0.956488445037965
3926,7,56225,0.0347530133320167,0.0841032055238472,0.679697318890047
3927,7,62689,-0.0608719160960562,0.0572249139814487,0.28817767888469
3928,7,65725,-0.0676146594438302,0.056829019615339,0.234928130792256
3929,7,66339,-0.0599128991146556,0.0574290457143788,0.297546060338606
3930,7,66622,-0.0782304151214233,0.0568309382351281,0.16952505438621
3931,7,68513,-0.0922353295868998,0.0567971404383769,0.10528050542323
3932,7,69394,-0.131651828188957,0.171082126581284,0.442096822323024
3933,7,69396,-0.106991050976616,0.138191964282218,0.439318634407477
3934,7,70413,-0.0877195233434595,0.0569242862257333,0.124216133340086
3935,7,73728,-0.0461093531569858,0.11289360721907,0.683204243794
3936,7,74414,-0.115976502368928,0.0569868726558302,0.0425830191146323
3937,7,80505,-0.0422458123565197,0.0579413431692683,0.466415741027496
3938,7,80602,0.0456500986667105,0.174716132241271,0.794027780398251
3939,7,80604,0.0757969924251798,0.172836465657728,0.661257746742349
3940,7,80608,0.219939214093974,0.132381384291924,0.0975197568845002
3941,7,80609,0.25090460811735,0.131188614951866,0.056614877680341
3942,7,83968,0.00799668879997084,0.0569313970999265,0.888375214602263
3943,7,84763,0.0918172836119455,0.127911125207025,0.47334247334811
3944,7,87147,0.0230030546942556,0.0569009976563667,0.686263030297812
3945,7,87586,0.044616135196333,0.0614059455864969,0.467966762841689
3946,7,87833,0.0561335379144529,0.0573516517802319,0.328368566551067
3947,7,87999,0.0204536316259825,0.0570616427436264,0.720222344566943
3948,7,88913,0.0449933130010213,0.0571037521240057,0.431270984539208
3949,7,89733,-0.168840064369617,0.14880506525203,0.25729638708661
3950,7,90591,0.0211277328077089,0.0569978138616651,0.711101055884216
3951,7,92844,0.0510029679333588,0.0570672039263353,0.372072509905401
3952,7,98223,0.0927089448100984,0.0567768920794777,0.10338921448007
3953,7,101935,0.0511807726630738,0.0569257689536809,0.369223368723032
3954,7,102167,0.0603131286062862,0.0571575324381623,0.292051524928988
3955,7,102487,0.166085935839374,0.231311966408933,0.473221695429882
3956,7,103626,0.0656328076791682,0.0569641123016201,0.250027548476152
3957,7,103929,0.069775519967769,0.0569510673242527,0.221322871598468
3958,7,105525,0.0635753426257168,0.0568107976771577,0.263870553738368
3959,7,109520,0.0726142797378908,0.0567102055458792,0.201229507136266
3960,7,109762,0.0664592082941043,0.0568864369360629,0.243482802018795
3961,7,112259,0.0942905481564147,0.0638409668521955,0.140577938463033
3962,7,114462,0.0897440219932581,0.0567958020371849,0.11497563105074
3963,7,115291,0.0631466809732544,0.122432446567355,0.606339660182372
3964,7,115293,0.0642756883508433,0.123672890830078,0.603582154383296
3965,7,115294,0.0493402372671135,0.125048786485393,0.693400084719568
3966,7,115759,0.0568920930191394,0.0573200663431174,0.321617139926459
3967,7,120910,0.0671123307137476,0.0568019640963272,0.238193850501156
3968,7,121864,0.056188505382605,0.0572366502797362,0.326926148500036
3969,7,122646,0.039669081867917,0.0573611476865068,0.489663812271245
3970,7,128719,0.0823250859816293,0.0573299779219048,0.151891684471553
3971,7,129502,0.0516823795483494,0.056766220003436,0.363210441196868
3972,7,129866,0.0510812680228004,0.0575051199997933,0.374989225696528
3973,7,130581,0.0579021268133209,0.0573144407009863,0.313065716390834
3974,7,131402,0.0725423021420677,0.0583714144281581,0.214777096055429
3975,7,131475,0.0530388748809033,0.0572506594615583,0.354854175520202
3976,7,131572,0.0570251800542459,0.0567499396670679,0.315657352910135
3977,7,133091,0.0645451655897706,0.0567289042512101,0.255982892049496
3978,7,134263,0.0747922406709268,0.0569330266152789,0.189804318473734
3979,7,134556,0.0720707942498258,0.0569429693394949,0.206467312957617
3980,7,139381,0.0576729636765492,0.0568277409397725,0.310861260732565
3981,7,139844,0.0563985710898027,0.0574836163589103,0.32720340518229
3982,7,140293,0.0725155067203529,0.168038136055997,0.666337786752901
