SNP,Chr,Pos,Effect,SE,SSH1_PIS1_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
969,3,67277,-0.0885459609330866,0.105117772848629,0.400162383711834
970,3,68046,0.0337934771933011,0.105800969360076,0.749607507350015
971,3,68178,0.0477881969795098,0.105475801696765,0.650774812465191
972,3,69265,-0.0561863612359175,0.107245417437425,0.600673706168509
973,3,72402,-0.195328216544548,0.107555296053835,0.0702074130507597
974,3,72790,-0.217488002493523,0.107434756594466,0.043684407916407
975,3,74472,-0.201020709820212,0.110867882368219,0.0706570298579301
976,3,75264,-0.148358498640345,0.11002698930894,0.178399795095698
977,3,75503,-0.201511626753272,0.111068114151641,0.0704793008022707
978,3,75863,-0.194361777732794,0.11262922577793,0.0852804568917788
979,3,76131,-0.170787346245388,0.110697574194024,0.123768404761111
980,3,76147,-0.176862479462175,0.110410462261137,0.110080260981023
981,3,78480,-0.250973269540971,0.115968713349423,0.0311232189702543
982,3,79867,-0.212136207531925,0.116333063703213,0.0690694709801827
983,3,80341,-0.262015103518726,0.116843005360602,0.0255522981351091
984,3,80444,-0.287708852091179,0.11707626389033,0.0144730037387927
985,3,82672,-0.0828732851290042,0.208022368678661,0.69058622180951
986,3,82706,-0.4250341277418,0.878561586780572,0.628839069504292
987,3,84195,-0.560181644293488,0.234242520852619,0.0173044667872549
988,3,84421,-0.489289358353802,0.230701491813675,0.0346289228987602
989,3,84495,-0.654739114520047,0.260689183611842,0.0124653506582236
990,3,84735,-0.295677034756808,0.120338176279958,0.0144887396524096
991,3,84766,-0.307948186834142,0.141017842477536,0.0296381737377483
992,3,84780,-0.214373131079309,0.131872932549989,0.104926384439914
993,3,84800,-0.0740137153347948,0.334853836705302,0.825194607882114
994,3,84802,0.144652057878621,0.330985635517165,0.662353736377294
995,3,84803,0.129035168045694,0.327353724156952,0.69368869824228
996,3,84937,-0.145141072559497,0.207298572277865,0.484291864877636
997,3,90611,0.337705170941593,0.572741352945934,0.555816293864998
998,3,90716,0.309876151426142,0.28776776669162,0.282292842195684
999,3,90723,0.0622899334847545,0.199423927379477,0.754959467652619
1000,3,90725,0.0686739552716794,0.200530546892194,0.732207568218099
1001,3,90727,0.0857970166578722,0.198425552433484,0.665722767223809
1002,3,92556,-0.338682943028965,0.117645277045761,0.00423453609393645
1003,3,92671,-0.321671539358736,0.11789717018914,0.00668247408005369
1004,3,92716,-0.283264482628064,0.121347464902265,0.0201390348077552
1005,3,92744,0.0319432432891062,0.185256600640494,0.863200647196216
1006,3,95493,-0.2711674367526,0.117196596393208,0.0212534638042879
1007,3,96560,-0.268791079081948,0.114845187423663,0.0198160992234908
1008,3,98535,-0.190036000635525,0.113264182457699,0.0942689098820817
1009,3,100583,-0.208737512903141,0.112819263476014,0.0651210687255716
1010,3,101685,-0.192671125105673,0.111739749172571,0.0855319179674199
1011,3,101814,-0.215925650991051,0.112329007215324,0.0553774959326598
1012,3,105429,-0.147772120284999,0.109492644661023,0.178006709968907
1013,3,111179,-0.138786504989428,0.107277378449877,0.196609244357648
1014,3,114371,-0.0654686678976995,0.113405886533258,0.56410809117859
1015,3,114395,-0.0758120148494457,0.141101860810044,0.591408778069327
1016,3,114885,-0.125758455262478,0.107944046263941,0.244792011350314
1017,3,118719,-0.10544159218716,0.107318050997999,0.326519119457494
1018,3,119698,-0.089599518550088,0.108095581909912,0.407725866346716
1019,3,120341,-0.167641609654588,0.107572259856,0.120032308667831
1020,3,122628,-0.0914869980063577,0.107455901476495,0.395129319303507
1021,3,123478,-0.106131769117367,0.108132574706507,0.327020044278346
1022,3,125079,-0.13682777970068,0.108548589483965,0.208314028092878
1023,3,126125,-0.125668680202594,0.107584386290538,0.243557143962993
1024,3,126954,-0.127034243608022,0.106429745202074,0.233437110819326
1025,3,130489,-0.0309762907619779,0.184319303928198,0.866634076297235
1026,3,131971,-0.140649086056462,0.105996921519194,0.18539390322782
1027,3,134374,-0.163011061545026,0.10467380893608,0.120289578287695
1028,3,135728,-0.121088938636711,0.105997290554036,0.254071312131581
1029,3,135857,-0.145346441574868,0.104943762503894,0.166929067052563
1030,3,136159,-0.144281950172338,0.104536943112577,0.168398322645734
1031,3,136656,-0.130071577716885,0.104690083150735,0.214897473093176
1032,3,136789,-0.139252998570564,0.104556261435964,0.183769587944377
1033,3,137654,-0.154076349480828,0.110449993454101,0.163896724217655
1034,3,139688,-0.122323266579977,0.104747197071277,0.243677562820722
1035,3,142872,-0.0107886878220919,0.113616227672454,0.924402638909679
1036,3,143226,-0.0823929242444434,0.106236727094369,0.438528257275734
1037,3,143428,-0.128102783661588,0.105949223869512,0.227435165164428
1038,3,143912,-0.116233248350497,0.106871875525231,0.277516252833697
1039,3,145017,-0.115162190957908,0.104254411524731,0.270073800002354
1040,3,145505,-0.115709640073455,0.104343461919536,0.268215120489445
1041,3,146875,-0.129498895742427,0.105904739752279,0.222226050859432
1042,3,147639,-0.128969008944714,0.104403962761148,0.217544682052761
1043,3,147975,-0.145357711661395,0.105978924133034,0.171067904096708
1044,3,147986,-0.141940909039446,0.105467670053185,0.179223039419181
1045,3,148171,-0.0517839167757218,0.111483306193186,0.642576419685895
1046,3,148833,-0.14307977740881,0.107523686978604,0.184152754782487
1047,3,149289,-0.122130931985574,0.104836550659814,0.244819720657593
1048,3,150845,-0.0891789705834219,0.109844910102425,0.417417609752053
1049,3,151509,0.0363160736755681,0.121640463621444,0.765457120974706
1050,3,151520,-0.289458608737659,0.217204530583994,0.183504745837216
1051,3,151537,-0.416852017587818,0.223150227211744,0.0625857609745306
1052,3,151544,-0.379281257018137,0.222767452262549,0.0895254491956142
1053,3,151549,-0.146707756012634,0.229160535229757,0.522460217085679
1054,3,151550,-0.300810034652128,0.230142396912893,0.192042946670333
1055,3,151550,0.104137423355764,0.429440061462213,0.808536818971557
1056,3,152080,-0.0987264513061119,0.108706439753544,0.36439574369632
1057,3,152269,-0.138469221571564,0.104495572597292,0.185988265385737
1058,3,153973,-0.0283432671038817,0.209233095620145,0.892323313756228
1059,3,156729,-0.0669850718017748,0.104233004234623,0.520870077570184
1060,3,158006,-0.0570571893834506,0.104410402018452,0.585087892835513
1061,3,163856,0.00040783258114474,0.10448223212452,0.996887775926235
1062,3,165283,-0.0514736020588574,0.103800191144944,0.620279765736484
1063,3,165304,-0.0313230641390877,0.104058503217318,0.763581057706114
1064,3,166390,-0.0605042788101352,0.104498973568433,0.562962484024086
1065,3,166515,0.00560216852209106,0.106861353964486,0.958219991290751
1066,3,168031,0.0196833357031287,0.104131324868284,0.850182515639309
1067,3,170404,0.0160700424079031,0.104158845474117,0.877473988513687
1068,3,177081,0.0256101620212575,0.104886100436028,0.807240107420547
1069,3,177336,0.0177205794828054,0.105812053521969,0.867094403060304
1070,3,178885,-0.004798820038039,0.108891908762435,0.964873863443161
1071,3,181268,0.00528341119324427,0.104913263976691,0.95986415202474
1072,3,181487,0.0215149522853667,0.107166704929752,0.84100066109229
1073,3,186935,-0.119673521514368,0.103769751862408,0.249583897990725
1074,3,187346,-0.10252530445157,0.10405180403873,0.325137149844288
1075,3,187956,-0.153192636717729,0.106690976478847,0.151929502565862
1076,3,188758,-0.127246006399681,0.103732630824214,0.220763113719407
1077,3,188786,-0.132612186828284,0.103596171563374,0.201354856925901
1078,3,188904,-0.113024500980516,0.103790868788065,0.276912709385971
1079,3,188979,-0.0939997825199942,0.103959001562688,0.36650574361697
1080,3,189025,-0.0734351929788928,0.10394122838122,0.480339036619505
1081,3,189052,-0.0795152864464685,0.10410880890449,0.445513915651118
1082,3,189158,-0.101561635623133,0.103758273952995,0.328334684272349
1083,3,190765,-0.121973818042472,0.103989016585738,0.241607121616485
1084,3,195779,0.00657228460499704,0.104078733113212,0.949684999334925
1085,3,196679,0.0109983760322815,0.10443280130381,0.916185407514421
1086,3,196680,0.01488422749105,0.104608686978675,0.886936215516862
1087,3,196733,0.0275956039863233,0.104600533048418,0.792073364889755
1088,3,197297,-0.00455698914628744,0.104668719721212,0.965297880682988
1089,3,198109,0.0430576633044539,0.1035942505081,0.677927768757265
1090,3,198110,0.0430576633044539,0.1035942505081,0.677927768757265
1091,3,198164,0.0430576633044539,0.1035942505081,0.677927768757265
1092,3,198348,0.0885135408089516,0.103930327941779,0.394978947306227
1093,3,198615,0.0986345580216023,0.104076624818472,0.343924932780901
1094,3,201026,0.200875612687236,0.208595066662969,0.336210180185219
1095,3,203261,0.0922678653187895,0.103898694128907,0.375115289184048
1096,3,204854,0.166112433764338,0.103743096344164,0.110229278423186
1097,3,204897,0.14007168938709,0.104115954298339,0.179378004137836
1098,3,204903,0.142829706020047,0.104011511942373,0.170558490237024
1099,3,207966,0.11952798549577,0.103130176706698,0.247239165847279
1100,3,207999,0.0941745258583171,0.103673263459577,0.364298205954172
1101,3,208066,0.0845679855311186,0.105731824896469,0.424344461018293
1102,3,208086,0.0764285200253482,0.108177424389579,0.48033659490738
1103,3,208234,0.052995421429757,0.103442293428937,0.60874836899139
1104,3,208660,0.0724957109959943,0.103951381602082,0.486011454118722
1105,3,208696,0.0857011206320305,0.103362215309977,0.407588916585334
1106,3,208702,0.0864916774330949,0.103498449435216,0.403899718449584
1107,3,210472,-0.0803905456565721,0.103531217488928,0.437982024208029
1108,3,210757,-0.0673301632518667,0.103574810665508,0.516074277308922
1109,3,211348,-0.0664772271185669,0.103220174404499,0.51997208472498
1110,3,211722,0.0717102854363056,0.120536543885602,0.552274304547023
1111,3,211881,-0.0480373476412014,0.10324590453127,0.642024139327209
1112,3,211998,0.0192844615567447,0.103340597114924,0.852073072140856
1113,3,212095,0.0544831518606661,0.103996627006706,0.600681411919897
1114,3,214156,-0.100263579449287,0.103230593946998,0.332084662303948
1115,3,217647,-0.0694895096580696,0.1037580899968,0.503470188583411
1116,3,218280,-0.308713455245192,0.233917043521553,0.187771693304783
1117,3,218769,-0.0499581900950308,0.104986319633505,0.634472544922974
1118,3,219050,-0.0464882830556929,0.104007621189648,0.655170852283619
1119,3,221006,-0.0257922040683446,0.103832207011286,0.803967264415968
1120,3,221813,-0.0402716315622045,0.103676100158892,0.697926843420279
1121,3,222829,-0.0118823315765391,0.103990423138064,0.909093710627859
1122,3,224310,-0.0484367253696576,0.104983225825031,0.644813134373608
1123,3,224773,-0.202842969148788,0.224574086087059,0.367017613652544
1124,3,226294,-0.0335811998094736,0.103761700191241,0.746403981115113
1125,3,226510,-0.0538791235615521,0.103629066174218,0.60344320536921
1126,3,227816,0.0132502451163971,0.105725114562779,0.900335768807133
1127,3,228048,-0.0202276841861432,0.103872788275391,0.845712310643872
1128,3,229226,-0.0323814791402077,0.109280712647215,0.767164029740798
1129,3,229272,0.0382601441220088,0.111569248661769,0.731857254706532
1130,3,229351,0.0667181112908165,0.103892815763957,0.52117174587537
1131,3,230175,0.0345532010845615,0.103464399587412,0.738606370483849
1132,3,233663,0.0929722794058701,0.103610518914546,0.370157245735431
1133,3,234438,0.0255119576082525,0.103559172094313,0.805553333838522
1134,3,235617,0.0524960490939035,0.10382346556898,0.613433409809494
1135,3,237105,0.0290369141386439,0.103356882532436,0.778922260932341
1136,3,238714,0.0247325323385979,0.103278894177549,0.810877621768779
1137,3,238914,0.0345095168216631,0.103854706115345,0.739870156152165
1138,3,241126,-0.002566981501472,0.103720320046903,0.980269098907276
1139,3,242447,-0.0983077219514843,0.136697526361325,0.472516663538841
1140,3,242578,-0.0365758497688328,0.104016348214657,0.725321373619301
1141,3,245238,-0.077185814025738,0.104225547194628,0.459449406598531
1142,3,247158,-0.100474072889342,0.103139013134559,0.330643347460987
1143,3,247980,-0.00139245638142405,0.236306941662699,0.995301761192478
1144,3,248454,-0.149438845409325,0.103130493106249,0.148217843172616
1145,3,249311,-0.203528449149353,0.112148522293114,0.0704014606289079
1146,3,249928,-0.112307170844095,0.103674870347789,0.27943097714082
1147,3,251255,-0.0963747845402669,0.103958654160306,0.35453439639358
1148,3,251274,-0.100308427138296,0.103948112261543,0.335212655985768
1149,3,251879,-0.105216051174772,0.103863828401201,0.311744834049045
1150,3,251939,-0.150226036009389,0.103590868774263,0.147894553509579
1151,3,252801,-0.176009522347155,0.103443497664605,0.0897289266644112
1152,3,253109,-0.152940244027602,0.103102887118136,0.138867073721455
1153,3,253118,-0.151916015749801,0.103139843803034,0.141665570205232
1154,3,253321,-0.101359780718096,0.10341356188304,0.327688213686952
1155,3,253394,-0.11020256028519,0.103747342734389,0.288861719068064
1156,3,254361,-0.0964906415782565,0.104009880152854,0.354193708595944
1157,3,254926,-0.0720552633125766,0.103880236805297,0.488365522267659
1158,3,256359,-0.0257435108728631,0.104033825134381,0.804701311052683
1159,3,256593,0.0123963865803041,0.10438044630296,0.905531802127181
1160,3,256989,-0.0557771963438075,0.103804605081966,0.591379106852323
1161,3,257462,-0.025886051955255,0.103648107776886,0.802926430362684
1162,3,258273,-0.122155865764024,0.103580639786382,0.239060601045698
1163,3,258343,-0.10970728069421,0.103786879091831,0.291214424025539
1164,3,258579,-0.0781815862929499,0.103794989121287,0.451813271699363
1165,3,258768,-0.103555247191019,0.104016431121782,0.320142886457314
1166,3,258781,-0.10091001971524,0.103812162840671,0.331694103259416
1167,3,258828,-0.12145349737685,0.103383337344901,0.240871419249303
1168,3,259020,-0.0943910671115364,0.104351300348341,0.366320248303747
1169,3,259458,-0.0676289270539929,0.103888666976125,0.515486125659861
1170,3,260010,-0.103547629967528,0.15724046811434,0.510626638203627
1171,3,261281,-0.0539042153999389,0.103873402556183,0.604126737330326
1172,3,262631,-0.101048618782563,0.103791101714714,0.330933324208354
1173,3,265059,0.0928625832205979,0.104030048733947,0.372651918592636
1174,3,267625,0.0996465218057684,0.104458610282658,0.34077028911613
1175,3,272925,0.185288457302726,0.11313583634841,0.102364457048324
1176,3,273446,0.136122590608306,0.106695150156251,0.202862045806877
1177,3,273631,0.167337887483585,0.107172012001128,0.119326516598496
1178,3,274530,0.105343305139904,0.104858265264387,0.315765274579628
1179,3,274845,0.130639057528805,0.103801942526497,0.209027694390322
1180,3,275765,0.104971694075747,0.104567963266402,0.316133267254428
1181,3,278462,0.113302768469858,0.104548405370605,0.279221952483875
1182,3,278675,0.114102820928863,0.10474282454488,0.276737528692138
1183,3,278791,0.0861614597694825,0.105462142172762,0.414485477268836
1184,3,282537,0.162701214425934,0.106353945377349,0.12695962916479
1185,3,284743,0.138372384678807,0.105080621869351,0.188752815762283
1186,3,285299,0.15825733233386,0.105354787420008,0.133955708839028
1187,3,285659,0.166201588203847,0.105892093502904,0.117418705770818
1188,3,286180,0.205817891567287,0.108145553792327,0.0578334074469707
1189,3,286440,0.24358519351968,0.110250072261725,0.0277891835777582
1190,3,286652,0.1794055517349,0.107565889737576,0.0962290002142732
1191,3,289803,0.225321076485547,0.10476792227544,0.0321808461002118
1192,3,289856,0.250692284369169,0.104534148036206,0.0169950891457663
1193,3,289942,0.250692284369169,0.104534148036206,0.0169950891457663
1194,3,290417,0.245602490469763,0.105587473235262,0.0205812744049457
1195,3,290527,0.261780152068281,0.106635969162983,0.0145744021064122
1196,3,290957,0.240767288759214,0.10589584080027,0.0235886707833775
1197,3,290963,0.267527482403848,0.105757015262956,0.0118523622261385
1198,3,291002,0.247481412097098,0.105987192830992,0.0201026722603448
1199,3,291045,0.232760780475871,0.10562705745698,0.0281970314352406
1200,3,291075,0.240985962667158,0.105197061080668,0.0225635284388666
1201,3,291159,0.229916249694892,0.10568213720472,0.0302522608824291
1202,3,291201,0.203097291271533,0.111588365921797,0.0695969297613545
1203,3,291204,0.207815272046156,0.111883853542295,0.0640840726400143
1204,3,291220,0.457979734898192,0.207266370995881,0.0277729830571431
1205,3,291227,0.438075067940687,0.207563380505322,0.0355130509288233
1206,3,291349,0.246002322565329,0.106370001846586,0.0213134378120081
1207,3,291388,0.226576168024629,0.109366769432621,0.0390184259457443
1208,3,291538,0.251476991567014,0.206120992240333,0.223262071285814
1209,3,291544,0.148316593568646,0.116927220752159,0.205472368016093
1210,3,292662,0.342505939644883,0.279383223901729,0.221039988111885
1211,3,292718,-0.0579541870650786,0.222555692956823,0.794704700598921
1212,3,293842,0.278719496376644,0.119486512932226,0.0202282907601861
1213,3,293851,0.221846221770882,0.120208545537095,0.0658004861710512
1214,3,293855,0.247663648671044,0.117859095026709,0.0363183785151931
1215,3,295047,0.257073420320111,0.106250188802225,0.0160461250936594
1216,3,295867,0.252116309301598,0.105842599770715,0.0177483759992689
1217,3,295972,0.229426946050915,0.107985221662799,0.0343132634976938
1218,3,297295,0.235414240362792,0.104479865829308,0.0248597346391312
1219,3,298996,0.292395997585899,0.103465500433315,0.00498120131512363
1220,3,299045,0.307976798703239,0.10343132945101,0.0031058795584713
1221,3,299460,0.233347824465887,0.107606764498973,0.0307862254546424
1222,3,299460,0.185196895520882,0.415915485872896,0.656393741696218
1223,3,299701,0.241031021943995,0.104440989192775,0.0215868530909369
1224,3,302380,0.367304258924812,0.102987161365684,0.000411660192824463
1225,3,303175,0.643160524780944,0.204133970149334,0.00176810570450758
1226,3,304102,-0.327322037575957,0.207338491276117,0.11530411614522
1227,3,304825,-0.168719863091934,0.109231515476359,0.123337115636263
1228,3,304927,-0.239745465590214,0.209677619809509,0.253647222984133
1229,3,305013,-0.0865780450881778,0.115117380022604,0.452501169766223
1230,3,305065,-0.0980826301577328,0.12200909175246,0.42199801130114
1231,3,306151,0.507954844719222,0.233745528781913,0.0304365000018946
1232,3,306441,0.46301138374846,0.144698046224711,0.00149962666553847
1233,3,306783,0.0696803499276761,0.109758865271319,0.525937892492176
1234,3,306993,0.128823656244443,0.108868881079534,0.237489792415037
1235,3,307016,0.192876700564736,0.112813212630855,0.0882002224047591
1236,3,307029,0.205706874430149,0.109356725064254,0.0607862382815052
1237,3,307036,0.240915089106339,0.109882677090932,0.0289974645811754
1238,3,307041,0.245633905341575,0.108515347947673,0.024206119884963
1239,3,307046,0.27020704108703,0.108858071195171,0.0135219352909042
1240,3,307057,0.12227787418145,0.108125445114149,0.258869560343176
1241,3,307149,-0.110573944761659,0.123474546356391,0.371119334243728
1242,3,307230,-0.0546666178330284,0.297575739503326,0.854349133212859
1243,3,307241,0.186272050384545,0.297424770332365,0.5315341559451
1244,3,307244,0.12970809892122,0.295058292401309,0.660494677305361
1245,3,307245,0.12970809892122,0.295058292401309,0.660494677305361
1246,3,308240,0.175876376242948,0.213083079155776,0.40970836191903
1247,3,311452,0.172297383342579,0.103674527412756,0.097419227233953
1248,3,312012,0.20954148977833,0.189280144512615,0.269028612987549
1249,3,313040,0.601804244837922,0.365359353752344,0.100415616088774
1250,3,315795,0.258127085970685,0.10767610561591,0.0170376017760397
1251,3,316056,0.577408515255064,0.209846990547235,0.0062370797605908
1252,3,316065,0.567846657058976,0.210212169829497,0.00724002978724186
1253,4,2228,-0.0360455261006081,0.150576472193347,0.810947136631569
1254,4,2230,-0.0719586270315178,0.150214364835349,0.632207073679857
1255,4,16673,0.436234732097263,0.184639066020866,0.0186873315390308
1256,4,18219,-0.258914525835312,0.129508282396901,0.0463515905593404
1257,4,18231,-0.501579722766383,0.237234318159268,0.0351920839703074
1258,4,20302,-0.13218411231055,0.113744966474458,0.245976067314934
1259,4,21871,-0.130028243309622,0.120549702915048,0.28149023042015
1260,4,22141,-0.108828217637564,0.120597518784212,0.36745527716052
1261,4,26389,0.047708667649494,0.244475148069519,0.845389898060266
1262,4,26950,-0.125199845971698,0.126535218920681,0.323122390267327
1263,4,27059,-0.14927743937151,0.129475697246693,0.249715978884444
1264,4,29835,-0.102281509794982,0.131252560329808,0.436341325678416
1265,4,32140,0.00471155714806359,0.128004959257356,0.970659208659798
1266,4,34142,0.108380918120564,0.148926234840018,0.467249669588245
1267,4,37106,-0.0849702458926682,0.166340424284462,0.609795444247575
1268,4,38160,-0.175895172283505,0.18003316573632,0.329230608813749
1269,4,38200,-0.227064532327539,0.1754989186835,0.196572466272864
1270,4,39021,-0.197968489397194,0.184182364783603,0.283175833701851
1271,4,43687,-0.24458490156653,0.235773309509898,0.300272054976036
1272,4,43708,-0.259843342075783,0.237077425924031,0.273813984005906
1273,4,43823,-0.0563492135692485,0.222047548578617,0.799820273242339
1274,4,43887,-0.127287600450857,0.227196973533793,0.575662810997108
1275,4,46065,-0.293521871545661,0.255936143435546,0.252217935098069
1276,4,48267,0.0295273606626409,0.366250328008146,0.935789285085808
1277,4,48617,0.523980800077524,0.366465571391202,0.153652349496821
1278,4,48723,0.595278215105537,0.385499869511936,0.123442578293866
1279,4,49408,0.460948517973918,0.400960718694261,0.251082742724282
1280,4,49675,0.410138765666694,0.343240186347487,0.232927078029872
1281,4,51735,0.398251154265072,0.240798703353117,0.0990416677858022
1282,4,51859,0.319788113107712,0.238920837524911,0.181605051171086
1283,4,52093,0.364621922320666,0.226754615097795,0.108728688526275
1284,4,52141,0.354998200860837,0.22679787087103,0.118417357754557
1285,4,53342,0.300585418626984,0.194578290182475,0.123289545521661
1286,4,55290,0.194040539376003,0.185281587421825,0.295689885466885
1287,4,56089,0.186928798960867,0.179515865309603,0.298451746896726
1288,4,56962,-0.144995912848559,0.173968609645977,0.405148820487592
1289,4,57719,0.181425591713952,0.172968422226035,0.29494435900747
1290,4,60023,0.230142247249397,0.159805035642713,0.150712972002601
1291,4,60460,0.151438447193309,0.161164653384964,0.348039382055012
1292,4,61772,0.0958211899430284,0.141360226878729,0.498310139810904
1293,4,62324,0.122832048473625,0.133247950022942,0.357246492808757
1294,4,65329,0.0557891963956365,0.127354819283187,0.661609902650694
1295,4,65934,0.0328629627574575,0.12885833358447,0.79884711668737
1296,4,66048,0.0808389205522895,0.133232362499024,0.544405942338935
1297,4,66159,0.0653389897670813,0.126631403007481,0.606192962148174
1298,4,66763,0.0467053308740404,0.127319567466826,0.713961555916506
1299,4,68860,-0.00194186557651044,0.122187722608269,0.987329150063746
1300,4,68911,-0.0195966902322797,0.123104856659456,0.873612600002843
1301,4,69269,-0.0181367597525597,0.121732867995257,0.881648028991378
1302,4,70023,-0.0144690773178562,0.120727613537743,0.904670987721669
1303,4,70129,-0.0266491538299221,0.119807882588335,0.824105937568062
1304,4,70552,-0.00790169608530666,0.120763008461488,0.947867541103438
1305,4,71282,-0.0251071943104457,0.122145580682554,0.837259834335572
1306,4,72324,-0.0332583417787964,0.123099293598177,0.787183569141375
1307,4,72434,0.00729144230285339,0.12215227392496,0.952435185868151
1308,4,72764,-0.000272853762445013,0.120273129345277,0.998191187918137
1309,4,73313,0.0229315088153155,0.121661620218667,0.850604021779972
1310,4,74160,-0.0191419835850519,0.121208931539972,0.874605787191126
1311,4,76499,0.0210885989297092,0.116844961401957,0.856876500391332
1312,4,77245,0.108256982928822,0.117376639787087,0.356999793984261
1313,4,77997,0.0873875935902744,0.115408348758111,0.449433135657119
1314,4,82080,0.0923451873081258,0.112431816380121,0.412004761706356
1315,4,82454,0.0892175235098307,0.113413800639856,0.432011689943843
1316,4,82701,0.0911614681911228,0.117550632947982,0.438558694912729
1317,4,83418,0.170938650621473,0.19597782005866,0.383673242956617
1318,4,83420,0.0280123631921043,0.194116525960884,0.885340443229877
1319,4,83425,0.102726114212953,0.125647512906968,0.414152073316637
1320,4,83947,0.10308776907695,0.110675100917325,0.352260009412979
1321,4,84004,0.0955320440957488,0.110745442166605,0.38892806456311
1322,4,84689,0.0768224772214432,0.110430331313088,0.487096595591201
1323,4,84692,0.0768224772214432,0.110430331313088,0.487096595591201
1324,4,84897,0.0881246321178759,0.110762840535737,0.426790224169441
1325,4,85322,0.0761921937042636,0.110345247410078,0.490340392598951
1326,4,85809,0.0937581412630162,0.110479824215836,0.396654012616672
1327,4,86292,0.0455946120209503,0.111406363688747,0.682594153005951
1328,4,86424,0.0814112178550754,0.110279227117961,0.460866380548799
1329,4,86904,0.0906047476853136,0.109435761415489,0.408271601179653
1330,4,90193,0.137144628382954,0.106782638121448,0.199867174027644
1331,4,90424,0.112010104383051,0.10538032328484,0.288548045786313
1332,4,90554,0.181205339710908,0.106293398312836,0.0891179773995132
1333,4,92317,0.119432395771883,0.107161468023835,0.265819210084383
1334,4,95478,0.22127531195482,0.105649806200106,0.0369349463799447
1335,4,96178,0.184405843883941,0.105189797226632,0.0804567564595594
1336,4,96325,0.170518057700097,0.105490247761719,0.106893729057113
1337,4,98110,0.180099339571101,0.105310365649196,0.0881118666478113
1338,4,98128,0.157397030529384,0.105118789585222,0.135202219733022
1339,4,98837,0.183896044655852,0.105270816076154,0.081526930347297
1340,4,98990,0.187379454904916,0.106153644086866,0.0783994205419353
1341,4,99543,0.184945987838518,0.105488953122211,0.0804311743861329
1342,4,102509,0.125915621753236,0.104707030183895,0.229955829596584
1343,4,102705,0.140640074414142,0.104454310693749,0.179028842449793
1344,4,103444,0.107943910138368,0.104775784299887,0.303604033738746
1345,4,103991,0.134016260938308,0.104478977639616,0.200435193797471
1346,4,105908,0.266404951641128,0.103878243661682,0.0107427508344088
1347,4,106371,0.283474480249902,0.10319683997367,0.00632408311108136
1348,4,107525,0.191940884443911,0.103875522181452,0.0654681018791355
1349,4,108510,0.152596083539755,0.10436695384696,0.144600430830534
1350,4,108791,0.154034867856854,0.103936084519758,0.139228342041068
1351,4,111205,0.172463527930658,0.104326741672853,0.0991976115309265
1352,4,112474,0.187139272673101,0.103537520180927,0.0715427305826203
1353,4,112969,0.178671262395367,0.103756576482343,0.0859412337408728
1354,4,114992,0.165931620835343,0.104725878737297,0.113989590582463
1355,4,115453,0.147000622146067,0.104383779432828,0.159931017237664
1356,4,115541,0.127865664208392,0.104271284794891,0.220911153690064
1357,4,116018,0.0849814736351396,0.106367514669013,0.424861268646849
1358,4,116782,0.139166114840052,0.103931182799325,0.181425188522523
1359,4,117170,0.148651117040282,0.104920334955164,0.157423347800675
1360,4,117432,0.17975332565184,0.105659613412071,0.0897768029095911
1361,4,121939,0.128827634372438,0.106066911125762,0.225334987333565
1362,4,121955,0.146545856132711,0.105528397123585,0.165803679777022
1363,4,122050,0.133301337938012,0.104542589709831,0.203115529552003
1364,4,122309,0.127642590438403,0.104866677149857,0.224345319724143
1365,4,122365,0.165251764514726,0.104413268728292,0.114392159214504
1366,4,122560,0.162280582597079,0.105416835454058,0.124598147937094
1367,4,122596,0.133691931308035,0.104576822033068,0.201945218623725
1368,4,122617,0.145845429558631,0.104989965617479,0.165666818516739
1369,4,123193,0.16904890605208,0.103386308825095,0.102915486366302
1370,4,123439,0.165365886725996,0.104423799641862,0.114179451133872
1371,4,123976,0.18264452655301,0.103915434625151,0.0796778176629511
1372,4,126981,0.153745607117031,0.103757133226814,0.139290007018752
1373,4,127308,0.108509820124765,0.104269590599746,0.298742807413939
1374,4,127323,0.0936373247730216,0.103952456094512,0.368324381678731
1375,4,132281,0.110647390934724,0.105341975970137,0.294269453914429
1376,4,132892,0.183432866095523,0.105512255010822,0.082994971027523
1377,4,132952,0.127900511739596,0.105794120577793,0.22748861282576
1378,4,135298,0.0883208743821168,0.104599714378041,0.39903447879399
1379,4,135409,-0.0170438581246867,0.108104785317249,0.874814445198585
1380,4,135456,0.133528853960378,0.166915565471579,0.424261300375654
1381,4,135462,-0.00287266342669024,0.11707743124406,0.980438581281233
1382,4,135873,0.0581378255496945,0.105309284618139,0.581251502338654
1383,4,136069,0.130915719193314,0.10424962879432,0.210022398430486
1384,4,136920,0.138622495085577,0.104086239473788,0.183783802367091
1385,4,137351,0.122955604978258,0.103828527162188,0.237123556069364
1386,4,137511,0.0931512360755942,0.104941297177168,0.375332961893228
1387,4,141606,-0.00405962602336485,0.104971230562038,0.969172403033701
1388,4,142711,0.0701447661877447,0.103886421667306,0.49998673278372
1389,4,143484,0.0769078849497962,0.105567374093869,0.466778681600535
1390,4,145738,0.113437493841963,0.104508240755899,0.278467234860822
1391,4,147035,0.139589711386342,0.103687646253408,0.179085077156312
