SNP,Chr,Pos,Effect,SE,ADE17_HYR1_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
1854,4,554792,0.0442747122002944,0.154746075970786,0.774960157665536
1855,4,558812,0.00680014701422627,0.155730203587159,0.965195167253422
1856,4,559258,0.00383775320958835,0.156545375133306,0.980455450401791
1857,4,560213,0.018251185382026,0.157470706909586,0.907796037654344
1858,4,560996,-0.0609753486339581,0.352244838228791,0.862668095692948
1859,4,561118,-0.053682705385353,0.180767965599603,0.766663898740929
1860,4,562709,0.083472960306721,0.156141226840065,0.593263651237294
1861,4,563928,-0.053220480637747,0.156366087953588,0.733789242591528
1862,4,564066,-0.0503643429454363,0.158350926563611,0.750631102726438
1863,4,565447,-0.0434398327479661,0.156277621288518,0.781201352263208
1864,4,567144,0.0126826716750974,0.155678651999418,0.935116743659767
1865,4,567417,0.030921370095514,0.15545438839887,0.842447975500766
1866,4,567579,0.135358854044034,0.169405493162153,0.424814462680602
1867,4,568131,0.0421084696901939,0.165005942804679,0.798722149380711
1868,4,568131,0.136298079663509,0.657579406479293,0.835916622736201
1869,4,571075,0.0765587006744606,0.155479368774526,0.622739706604539
1870,4,572183,0.0932895130944744,0.156253851554533,0.550864635468554
1871,4,573409,0.101924434761609,0.157019534853428,0.516683268143894
1872,4,574801,0.108688202157244,0.155094231505548,0.48389688626272
1873,4,575378,0.14514693234926,0.155139553272363,0.350124185015839
1874,4,575468,0.129198581420584,0.155510032299839,0.406645114390967
1875,4,576298,0.108743723471689,0.166570029352807,0.514283805398396
1876,4,576324,0.144564934557238,0.184937715033578,0.434917663851407
1877,4,576408,0.0895775273746422,0.164039105084082,0.585359857432332
1878,4,576758,0.136749664640993,0.156633778718265,0.383227423070141
1879,4,577415,0.0858770350758358,0.155894784667363,0.582074441382182
1880,4,577658,0.0795224958059728,0.154570181220832,0.607241872494306
1881,4,577740,0.09880518921464,0.154046066749091,0.52167888281624
1882,4,578506,0.0812752205605869,0.158046629390801,0.607400140483365
1883,4,578512,0.0812752205605869,0.158046629390801,0.607400140483365
1884,4,579070,0.125278747760372,0.154757968855383,0.4187648500613
1885,4,579494,0.0876897581760445,0.15528866913132,0.5726441661762
1886,4,579699,0.0669658977304912,0.156018774402852,0.668027209363601
1887,4,579809,0.0832874455313206,0.15470051763841,0.590655017315295
1888,4,579869,0.0815987943882599,0.1548406529147,0.598534595436812
1889,4,580657,0.00795490990490744,0.157200538934086,0.959670031899239
1890,4,582525,0.0478654801174343,0.154607131361405,0.757052194253333
1891,4,584486,0.095599546638006,0.156851394080282,0.542590982898959
1892,4,584912,0.0685049951001484,0.156900826434865,0.662658714828594
1893,4,588662,0.000164491243977327,0.154414204702079,0.999150647554532
1894,4,589651,0.000900743863085807,0.180648794682449,0.996024452682068
1895,4,590025,0.110924265676392,0.155069214638762,0.474883560681527
1896,4,590826,0.11700105666584,0.156295298649352,0.454603000829997
1897,4,590885,0.0850112614566949,0.154615228579638,0.582787355316984
1898,4,590984,0.121990138920338,0.155924354248888,0.434523149836354
1899,4,591356,0.158911179819194,0.155830113153942,0.308535008306105
1900,4,591435,0.134935278074813,0.156853174675316,0.39022692719685
1901,4,591697,0.0766321705480627,0.162069509721054,0.636622972586679
1902,4,591983,0.110881673144439,0.154835043426753,0.474385929485536
1903,4,592527,-0.34562086951075,0.264580613111587,0.19230206974167
1904,4,592539,0.131322201868231,0.268593768534595,0.625198438005833
1905,4,592839,0.23281049034276,0.154995651906185,0.133979400592431
1906,4,592980,-0.367132137212371,0.210858454342803,0.0825318864278684
1907,4,592981,-0.0251143539175644,0.224630259908674,0.911043094285632
1908,4,593354,0.112683649510071,0.327481626365268,0.730982341129298
1909,4,593354,-0.00449409716766302,0.231992015850864,0.984555470999116
1910,4,593358,0.119908586641966,0.181363335344704,0.50894663022513
1911,4,593359,0.119908586641966,0.181363335344704,0.50894663022513
1912,4,593362,0.0969819127771148,0.184767258560081,0.599991302588745
1913,4,593676,0.0581294669535357,0.156365074211273,0.710298467710346
1914,4,594369,0.167541343698831,0.15614256492478,0.284003014818949
1915,4,597710,0.0350438389221188,0.156384557474269,0.822818786574382
1916,4,598800,0.0519269176722172,0.158674897887879,0.74367012744891
1917,4,600513,0.129819740361326,0.159525043256288,0.416314370666819
1918,4,604043,0.101641633942455,0.155698900814731,0.5143043723404
1919,4,605641,0.165964746752512,0.158127077110634,0.294635885328542
1920,4,605918,0.137549274965912,0.154867781960023,0.375052854222031
1921,4,607042,-0.274835620053361,0.249772860331829,0.271932834987255
1922,4,608349,0.128646404847582,0.156107968621853,0.410447094181772
1923,4,608355,0.14232161209562,0.156544290478869,0.363893373320144
1924,4,609905,0.148983265104131,0.157645470884,0.345278418961781
1925,4,610797,0.143730845411621,0.155984262822038,0.357447699807722
1926,4,611309,0.148494380255022,0.155925846445474,0.341576333674563
1927,4,613791,0.0472669116250783,0.156744263573509,0.763169391534715
1928,4,614738,0.0195661004270637,0.155401635440866,0.899877491083779
1929,4,618428,0.173606830221608,0.155976750683794,0.266452823295949
1930,4,619541,0.105462936514169,0.155718968719302,0.498681725624491
1931,4,620206,0.149074187103494,0.155547829769263,0.338526269795396
1932,4,620786,0.123181757618146,0.154852154601348,0.426869031334671
1933,4,621613,0.115274315416429,0.153978452113633,0.454573178365662
1934,4,621879,-0.00339144885760989,0.225490692110758,0.988008521839036
1935,4,621945,0.154052029878966,0.157421327335206,0.328449347375153
1936,4,621999,0.029258130596946,0.158353693413183,0.85351990860317
1937,4,622259,0.0556917005280811,0.15422681216939,0.718238774094105
1938,4,622563,0.0953994992820211,0.153960468487342,0.535896981128679
1939,4,623642,0.0643177628576399,0.156351646945554,0.681053764235659
1940,4,624555,0.113293694136274,0.155025885033069,0.465383034298888
1941,4,628884,0.21370880135228,0.169262216415425,0.207569953665012
1942,4,629042,0.141009591843597,0.157975117510243,0.37267609732985
1943,4,629973,0.112685131633041,0.153039012564892,0.462027202127167
1944,4,630817,0.132986542247453,0.156670769337999,0.396552230411304
1945,4,631409,0.169699111914027,0.152403319904392,0.266256961609939
1946,4,636237,0.169951516449456,0.151601678664104,0.263032969079897
1947,4,636347,0.206966340777665,0.152424807400132,0.175386255328063
1948,4,636391,0.202844977705361,0.15137153462852,0.181091972106409
1949,4,636810,0.104281925011227,0.153490630224438,0.497328079204808
1950,4,636879,0.0822944062282854,0.154955824817461,0.595695242773591
1951,4,637598,0.076265518809072,0.155997551323855,0.625223738791901
1952,4,638340,0.125436833694183,0.151411488172956,0.407975525521731
1953,4,639037,0.0685345918248368,0.151257308118678,0.650755560201936
1954,4,641585,0.0248216084027082,0.152332800705493,0.87065632169037
1955,4,641978,0.0243278052390089,0.152767897379474,0.873565472772476
1956,4,642192,-0.0540944935891275,0.153505562319114,0.724752832889199
1957,4,643795,-0.0272542307431144,0.153049879929747,0.85876687085491
1958,4,644586,0.0440394675405645,0.152142492239796,0.772397803035143
1959,4,645245,-0.0302558230693189,0.152250025754542,0.842592596753755
1960,4,645433,-0.80494265841651,0.627423388397845,0.200356969674111
1961,4,654608,0.235138691130803,0.315644112006364,0.456798369480411
1962,4,657631,0.125959653239985,0.155469658704724,0.418377960511837
1963,4,660338,0.139763583098807,0.15328764326831,0.362510287708215
1964,4,663656,0.169135161360389,0.151919452592419,0.266327990070105
1965,4,664068,0.143963460253567,0.152023194464548,0.344294966631918
1966,4,664414,0.137086958876145,0.151888797774913,0.367381172577808
1967,4,664456,0.143420946192248,0.152663458880044,0.34813789722284
1968,4,665001,0.18977731663561,0.152439103784156,0.213980170987371
1969,4,665217,0.0196522031807581,0.159741068807363,0.902157026176792
1970,4,667976,0.175228881090098,0.181178316595768,0.334124933072979
1971,4,667986,0.189816090758135,0.152841443716164,0.215092392893845
1972,4,667994,0.22474392719751,0.153595391925839,0.144296871573501
1973,4,668101,0.15523475172157,0.151302139511514,0.305597997899761
1974,4,668118,0.184073983133075,0.152071798857079,0.226919464201849
1975,4,668204,0.0737047941503735,0.172608821581421,0.669636155301344
1976,4,668207,0.0568748981708596,0.173479019658586,0.743220306007027
1977,4,668225,0.239721907173333,0.164806217109658,0.146677384305472
1978,4,668232,0.226647924926023,0.164923905679398,0.170233606128249
1979,4,668243,0.175836191058465,0.168368189242753,0.297035729748235
1980,4,668687,-0.085907042127614,0.38729145390021,0.824586191482556
1981,4,668780,0.0709592411053357,0.170437372908172,0.67741705694019
1982,4,671424,0.161657976151848,0.151942511757744,0.288082350027872
1983,4,671820,0.128666323164283,0.155982294913018,0.409998056551976
1984,4,672752,0.18033425259931,0.151380191142376,0.234349071289221
1985,4,672865,0.189030401558358,0.151535265698155,0.213064952301134
1986,4,673119,0.18557482998053,0.151140756095488,0.220329687289508
1987,4,674432,0.197753135462651,0.151304155616636,0.192066598818566
1988,4,675810,0.113593432831479,0.151770155599988,0.454682941773946
1989,4,675982,0.1693646788861,0.153349856390071,0.270157490542469
1990,4,677658,0.161488940319171,0.151841383606035,0.28826545079415
1991,4,678135,0.169646962846604,0.163697536175823,0.30075106929896
1992,4,679438,0.128229734849864,0.151506585685289,0.39792304063236
1993,4,679624,0.120781468468715,0.152185836732972,0.427935510387438
1994,4,680423,0.165261142813174,0.151245756635114,0.275285469571643
1995,4,680477,0.170104545933576,0.151485749257277,0.262239744620658
1996,4,680490,0.152046311337225,0.151113275253195,0.31502087518469
1997,4,681327,0.195744700058368,0.151431677724833,0.196985476742334
1998,4,681488,0.175498261023033,0.151191573623923,0.246520849094202
1999,4,681972,0.307295335364421,0.32969239763903,0.35193904497206
2000,4,682178,0.168854088877433,0.15138891719711,0.265452235966355
2001,4,687169,0.184881319345166,0.152651429370922,0.226654284914162
2002,4,687895,0.232282523748025,0.152272320422409,0.128044422818093
2003,4,688005,0.0582525776625391,0.181483977076585,0.748416116352686
2004,4,688062,0.146924239738923,0.240425417484786,0.541525944779048
2005,4,689337,0.161212612488629,0.151628715310451,0.288415162074204
2006,4,692323,0.0857647048381778,0.152864521731021,0.575119125206954
2007,4,693387,0.0566766377864577,0.156765838456623,0.717914412434059
2008,4,694335,0.0520234660501984,0.151437839738095,0.731404165003456
2009,4,694920,0.0907890206747038,0.151852152640975,0.550304884628354
2010,4,695803,0.111693716233363,0.152186087879756,0.463479461264425
2011,4,696549,0.171883036303668,0.151595509657599,0.257636664176944
2012,4,696696,0.167654840709331,0.151099854299516,0.26794258924282
2013,4,697690,0.197712231207575,0.151745370237847,0.193451005513658
2014,4,698189,0.119425678190362,0.152209502128596,0.433206244776122
2015,4,698339,0.189557732283358,0.152883145009049,0.215840998344925
2016,4,700036,-0.0244533779392425,0.152661520467576,0.872830616422093
2017,4,700250,0.0402960273778017,0.151476587176374,0.79037796451055
2018,4,700621,0.05369238575784,0.152983341460634,0.725821091309184
2019,4,700855,0.0705290545362913,0.15420205427123,0.647678747721355
2020,4,703521,-0.0504817619638441,0.152857536662769,0.741404210426577
2021,4,705139,-0.00840644332613927,0.154413556713043,0.956614534963231
2022,4,706032,-0.0312643334287279,0.152599433624565,0.837785185128953
2023,4,707926,0.0110015160810251,0.152992935863733,0.94271532686527
2024,4,708514,0.0133505628583612,0.153963588878803,0.930949229858236
2025,4,709553,0.0391129563408242,0.153258342613004,0.798710066195375
2026,4,710109,-0.0440225378369161,0.152935580530402,0.773630328946509
2027,4,710130,-0.0440225378369161,0.152935580530402,0.773630328946509
2028,4,710388,-0.0224463151216162,0.152603829724536,0.883145895588085
2029,4,711314,0.00138943241018941,0.15299403853092,0.992759152220539
2030,4,712914,-0.0619571133390778,0.152618019737075,0.685016505956916
2031,4,712924,-0.0689938260457553,0.152436411059728,0.651109603322114
2032,4,713335,-0.0256147541855841,0.152841980604436,0.867001978357546
2033,4,713520,-0.0234948746662699,0.152050362477672,0.877287777215808
2034,4,713555,-0.0404665188455474,0.151864441243076,0.79003689189822
2035,4,719215,0.0520173424115479,0.152064086142019,0.732497918151363
2036,4,720543,-0.129477383122596,0.217793812109304,0.55256176164401
2037,4,721638,0.0380066525590607,0.15413760956183,0.805379619544065
2038,4,722056,-0.0133385211175255,0.153180735945886,0.930659668800494
2039,4,724885,-0.138202576487147,0.151079562578522,0.360938462981185
2040,4,727323,-0.188136095204553,0.151768966467283,0.215938837291902
2041,4,730263,-0.0411927798253912,0.15185307048386,0.786343978649293
2042,4,732758,-0.069240673708927,0.152315789168922,0.649686292638298
2043,4,732994,-0.0474069041029019,0.151847934884074,0.755072969203057
2044,4,736459,-0.0902046900616914,0.15136557511427,0.551597712384973
2045,4,736615,-0.10950053859408,0.151548206230933,0.47043731177567
2046,4,736769,-0.111767695663584,0.152193212197827,0.463204523997999
2047,4,736908,-0.0788919389628789,0.151810837523315,0.603617461836679
2048,4,738776,-0.0790392575286036,0.152026266109955,0.603455471212273
2049,4,741699,0.0367569706102048,0.15228959011491,0.809414442012547
2050,4,741737,-0.0239433907763523,0.153388393045981,0.876046188740615
2051,4,746264,-0.121775110450833,0.1555697580718,0.434287851196008
2052,4,746943,-0.0783482421652755,0.151577755618603,0.605560246048661
2053,4,747517,0.0495664402604126,0.21816425989544,0.820401459073247
2054,4,747520,0.0495664402604126,0.21816425989544,0.820401459073247
2055,4,747523,0.0876572891982157,0.226692112850966,0.699226166818913
2056,4,747526,0.0520937279496296,0.2320784522462,0.822524567973239
2057,4,747529,-0.27352674995908,0.292442451265335,0.350263724010637
2058,4,747544,0.319626012405338,0.279281504374515,0.253209067109902
2059,4,749708,-0.0680144087451435,0.152940163521002,0.656800045535968
2060,4,752433,-0.144869307237895,0.157429880413005,0.358088928995259
2061,4,755257,-0.162976631394149,0.151865900079149,0.283931744394696
2062,4,756788,-0.155236399833654,0.154139893343121,0.314569970341487
2063,4,756811,-0.167464077832145,0.154293571140545,0.278502872914973
2064,4,757471,0.0774107609913202,0.367665544706538,0.833362500478063
2065,4,757961,-0.271256125796355,0.479234373814159,0.571739982919548
2066,4,758027,0.419689876104691,0.468387186456002,0.370846324842289
2067,4,759686,-0.134289714287767,0.382920083916684,0.726023318224443
2068,4,760553,-0.188191269923115,0.15455564592737,0.224178701940711
2069,4,760734,-0.147695313249011,0.153641691667511,0.337060802783534
2070,4,762727,-0.130289927519621,0.151998814730334,0.39192848191378
2071,4,764905,-0.107514778028315,0.15176104799489,0.479134782432684
2072,4,765852,0.00673084248583433,0.152386646914495,0.964794265715785
2073,4,767117,0.058585250192958,0.151858522411425,0.699885807819148
2074,4,769065,0.0473047375578544,0.151682438401242,0.755325769019662
2075,4,769779,-0.0529547288932439,0.152927557727166,0.729343638010866
2076,4,769848,-0.025800767031131,0.151663589750106,0.865014479533196
2077,4,769943,-0.0437601060800309,0.151226346026573,0.772469449886873
2078,4,778367,0.00756729249857791,0.153398111375135,0.960683361451197
2079,4,778573,0.0546503151981483,0.151699410372521,0.718872671013451
2080,4,781689,0.111410949446357,0.151611375848502,0.462921432309547
2081,4,782125,0.12008287223671,0.151998440764748,0.430042376201697
2082,4,782960,0.0547319432707816,0.152503925324858,0.719892872346114
2083,4,783543,0.0895779046684924,0.151254688601703,0.554074214781619
2084,4,784282,0.024348879041045,0.151721759742763,0.872591807926543
2085,4,789241,0.020362982542247,0.153700371964118,0.894676229574128
2086,4,794376,0.027474027037328,0.151356050880002,0.856064257962736
2087,4,794951,0.0523062261509168,0.153629162637018,0.733704620376117
2088,4,795775,0.101459240408012,0.151462373910074,0.503382222688372
2089,4,795937,0.131382657844406,0.152385996791381,0.389179209251021
2090,4,797067,0.158514765153668,0.151492543661174,0.296113756701683
2091,4,797405,0.114356127729505,0.151768533039703,0.451657555995053
2092,4,801680,0.257698139808484,0.171148606389204,0.1330389465499
2093,4,802266,0.124337244076522,0.160556345863797,0.43920378422734
2094,4,802519,0.156923428689621,0.154059288064769,0.309094694751657
2095,4,802970,0.12771852947782,0.303529582231475,0.674173349373167
2096,4,804961,0.267193094039058,0.221271793342038,0.228035209652104
2097,4,808113,0.0590761953294305,0.152704330319734,0.699088128024981
2098,4,808557,0.0168463618278955,0.385378521026111,0.965157250606487
2099,4,808557,-0.178301070283493,0.167140092306163,0.286801956646338
2100,4,811690,0.0788591545295704,0.152737749381781,0.605965170970178
2101,4,812053,0.0385273434734285,0.151230379012288,0.799057373220443
2102,4,814423,0.0712322776566704,0.151939506828079,0.639487702670517
2103,4,816667,-0.00696295045622575,0.156822200803212,0.964610439449017
2104,4,816707,-0.0065098688071632,0.153916027721415,0.966287493397326
2105,4,817314,0.0185478648480218,0.151541063819969,0.902655866738116
2106,4,817489,-0.00113097771244308,0.151846058065408,0.994061469578145
2107,4,817645,0.0163855349528316,0.154181100999094,0.915424850766936
2108,4,817729,-0.0434693188616241,0.152727733128442,0.776102425927708
2109,4,819048,0.000563524785370473,0.156199188689556,0.997123490639545
2110,4,820654,-0.0441411866710495,0.152469834107794,0.772362873574203
2111,4,821138,-0.0369751855261042,0.15477822031018,0.811328424977108
2112,4,825050,-0.0234776332381871,0.152661954395785,0.877864483170754
2113,4,825273,-0.0543577584426215,0.154719168142681,0.72554906949388
2114,4,826151,-0.0279712036221714,0.153176379643067,0.855210580457782
2115,4,826324,-0.0544475568052458,0.153329168925469,0.72272494588062
2116,4,831797,-0.169767586987358,0.164060253251627,0.30147628062452
2117,4,831877,-0.117284474061458,0.162961444024303,0.472181706339062
2118,4,831973,-0.106722317709244,0.155803632079908,0.493806280432556
2119,4,832289,-0.153710010797492,0.153175362928848,0.316311661458014
2120,4,834790,-0.0763603411028311,0.152165538257852,0.61610407061791
2121,4,835165,-0.00306259710044832,0.152993969566418,0.984040511939642
2122,4,835337,0.0774893004094234,0.152777702295071,0.61232913538326
2123,4,838720,0.185413747506451,0.152206069355863,0.223970744166368
2124,4,839960,0.217890908174216,0.151650119371951,0.151660501836214
2125,4,842152,0.207623518661408,0.15377191724678,0.17781547673974
2126,4,842326,0.246077585946561,0.153151403550838,0.109001062529308
2127,4,842566,0.21975436660402,0.152385143675172,0.150161237318414
2128,4,843045,0.230487200601145,0.152009539020877,0.130346554539766
2129,4,843203,0.193699027773205,0.152425129390156,0.204643230497937
2130,4,843659,0.189738428330689,0.152384101387481,0.213908891266164
2131,4,843707,0.179848603445907,0.152808918881976,0.240008066042792
2132,4,843818,0.199894179039494,0.152639690030491,0.191188990019902
2133,4,843920,0.204517609610181,0.152769170639434,0.181518094547832
2134,4,843927,0.190786304406367,0.153374637747664,0.214353130044497
2135,4,844384,0.157782642016609,0.153090516494667,0.303410916182919
2136,4,844958,0.158437754976737,0.15405489728839,0.304442386567889
2137,4,845665,0.1809855043501,0.155819414324433,0.246220126435736
2138,4,845722,0.132179092553702,0.155626139264479,0.396269235270268
2139,4,845828,0.112827308073241,0.302409953612192,0.709302496774102
2140,4,846867,0.139437997981304,0.154701961772193,0.368025781115676
2141,4,847743,0.256015892258657,0.151443715790349,0.0918147196740337
2142,4,847796,0.301487473213497,0.151900037297343,0.0479432099882259
2143,4,847822,0.285938050581742,0.151764488727861,0.0603742996160389
2144,4,848136,0.306870494768939,0.151868267820426,0.0440721043418204
2145,4,849577,0.212193552188363,0.153018343043986,0.166402328407487
2146,4,850450,0.214057601503668,0.153022173382837,0.162730994291533
2147,4,851053,0.143500158303969,0.153203420478036,0.3495716834763
2148,4,851208,0.169678432100121,0.153897439826343,0.270977102778664
2149,4,851282,0.138406273929114,0.153343301434239,0.367358506519024
2150,4,851750,0.171731994447311,0.153326204593198,0.263456762638732
2151,4,852621,0.167890024284988,0.154521117472342,0.277991108661471
2152,4,855191,0.176510842783012,0.154421305289697,0.253793610256184
2153,4,855322,0.103458360811389,0.15338783225148,0.500442139648046
2154,4,855709,0.181566045150817,0.152740278585704,0.235347330015344
2155,4,856696,0.171744051113166,0.152939054305115,0.262218729458116
2156,4,857609,0.200933305457573,0.152808597243509,0.189385471562337
2157,4,857970,0.191830411282764,0.152226262427326,0.208441775882839
2158,4,858371,0.18308981427268,0.151907558518835,0.22890593731909
2159,4,861346,0.0987506490648852,0.152390022866184,0.517398082752721
2160,4,861441,0.107161975955886,0.153287610274646,0.484955572199065
2161,4,861470,0.114703821279372,0.152281738669687,0.451811222118858
2162,4,861549,0.128155957500157,0.155936453237308,0.411718534472336
2163,4,861716,0.0601706116151466,0.153621006940144,0.695529394462301
2164,4,861801,0.0279229979090017,0.156936149446787,0.858883266948031
2165,4,863802,0.132428691062352,0.157590172001964,0.401288846122008
2166,4,863847,0.1669946690069,0.153566925809591,0.27758476231776
2167,4,863856,0.173646535803564,0.153823235073569,0.259718982523166
2168,4,864546,0.221281874446008,0.153226063176587,0.149582902662367
2169,4,864960,0.508767817567955,0.400871524749991,0.205222194377417
2170,4,864990,0.23092654888227,0.323512358915569,0.475815990741456
2171,4,865297,0.18241192280595,0.153624948079123,0.235874266444274
2172,4,866929,0.208935251264864,0.15209775906178,0.170409497412904
2173,4,867989,0.249557302946115,0.15291082910554,0.103561787375743
2174,4,870200,0.190373551698105,0.152604006459906,0.213041050427607
2175,4,870855,0.231194178573987,0.155107407966464,0.136974647591848
2176,4,871120,0.200903127121899,0.153061510110751,0.190182430788658
2177,4,871373,0.21004150859367,0.156296465612253,0.179854831210782
2178,4,871622,0.0939658103512588,0.422042214242645,0.823940169535299
2179,4,871818,1.93404592917711,1.00569585594746,0.0552726262255555
2180,4,877779,-0.380033983823822,0.690847846212556,0.582600088144485
2181,4,877783,-0.485580936962757,0.418111050739287,0.246276838673747
2182,4,877784,-0.136110042445269,0.380834293214392,0.721006218918095
2183,4,877793,0.206303110085559,0.302355734698906,0.495484640542821
2184,4,878026,0.385515919093587,0.301791820739239,0.202292333119445
2185,4,878087,0.333531236181202,0.304373510745132,0.273915152430642
2186,4,878249,0.239169987317518,0.161527978530579,0.139585917682434
2187,4,884220,-0.493979676121229,0.870165353821275,0.570609858434936
2188,4,884423,0.226444539087825,0.160847333474784,0.160063558122796
2189,4,884500,0.311635797854511,0.153989147527568,0.0437486507078526
2190,4,884706,0.235611600590885,0.153203022438211,0.124967842992458
2191,4,886952,0.222789897366014,0.178009350943568,0.211557914861503
2192,4,887046,0.245008425310771,0.157106534786988,0.119772951456005
2193,4,888476,0.262710809536197,0.153895362912057,0.0886876058050324
2194,4,889739,0.276987968974361,0.154019373828966,0.0729683462624512
2195,4,889957,0.26707108597563,0.151893634824263,0.0795669482793658
2196,4,891344,0.256501058556543,0.152498571169178,0.0934551440643391
2197,4,891466,0.209588266341207,0.152872192225894,0.171244951033641
2198,4,892444,0.202522072601863,0.152711256896818,0.185638676896655
2199,4,892532,0.257671655477058,0.302148990889551,0.39435031366584
2200,4,894785,0.404915787892851,0.154590547494757,0.00919165521064579
2201,4,896181,0.483451586142678,0.151919319611237,0.00159082274108741
2202,4,896785,0.512529534992824,0.151210947930421,0.00077935909167997
2203,4,903873,0.469024682385477,0.152590711937914,0.0022784339403981
2204,4,905250,0.577356394699196,0.159401121926842,0.00033513380032494
2205,4,906490,0.484906228095572,0.152511792444129,0.00160596716597825
2206,4,908655,0.429189993057564,0.152173887742668,0.00506748870240619
2207,4,909027,0.387413753411172,0.152129066065061,0.0113013911049273
2208,4,909524,0.446864064012155,0.151745788956642,0.00344563610075044
2209,4,910018,0.435557085456964,0.15144548288175,0.0042720534653549
2210,4,911454,0.406671979486164,0.157627241303553,0.0102847530510493
2211,4,911766,0.457299782386978,0.150931206559115,0.00262710774938788
2212,4,912340,0.464587053023585,0.162243944910322,0.00444009980527325
2213,4,912509,0.384455937078163,0.15145732590778,0.0115658300348478
2214,4,912557,0.397220012943925,0.151526241506431,0.00913418539621084
2215,4,913736,0.380095233081848,0.152215177402074,0.0129765945505
2216,4,913917,0.415379107170561,0.161973347133738,0.0107457295496381
2217,4,914816,0.430836051507222,0.154586170366955,0.00560704053692944
2218,4,914902,0.355406298442166,0.151431592302392,0.0194785393343152
2219,4,914952,0.381137219851695,0.152871152432667,0.013117416952288
2220,4,915199,0.383915816072869,0.151675450243151,0.011801934016131
2221,4,915370,0.407341221169941,0.154962555296956,0.00894720086419874
2222,4,915378,0.401287274671944,0.154858908943923,0.00995789211930334
2223,4,915455,0.395801247328336,0.154855269995662,0.011008270833085
2224,4,916142,0.284837618534285,0.153058718230062,0.0635796536460413
2225,4,916254,0.321055960990007,0.153174275474328,0.0367922636246401
2226,4,916444,0.382974165613941,0.153039973665339,0.0127854174325743
2227,4,917149,0.364308381232182,0.154908048060656,0.0192331513196568
2228,4,917833,0.365983234653628,0.155171235807237,0.0188896379605176
2229,4,918606,0.332084688284104,0.152695833613326,0.0303076534193921
2230,4,923675,0.41095416037611,0.151381500927087,0.0069595674433206
2231,4,924091,0.486466857993014,0.151439493317187,0.00143795379443974
2232,4,924619,0.577258029398868,0.152558806812228,0.000181366907033842
2233,4,926173,0.273392455711951,0.157703721928724,0.0838652944693446
2234,4,926384,0.288334036310087,0.152594217681299,0.0596377275108144
2235,4,926385,0.288334036310087,0.152594217681299,0.0596377275108144
2236,4,926405,0.284022190168123,0.153198662865822,0.0645807377362242
2237,4,926695,0.297163237949256,0.152527566044271,0.0521761115143096
2238,4,926907,0.30298215801069,0.153685544850415,0.0494539306506746
2239,4,927194,0.277133639655045,0.152809891148355,0.0705907665313746
2240,4,927218,0.269773329006613,0.152690341879228,0.0781257972214824
2241,4,927223,0.276332291712502,0.152814002172357,0.0714119865011704
2242,4,927509,0.235521665824644,0.152721832798168,0.123930399185949
2243,4,927559,0.270662914720138,0.154492133650679,0.0806502609446414
2244,4,927577,0.264945762508437,0.154079378852048,0.0863925169304732
2245,4,928575,0.317382346622603,0.152143982647242,0.0376901707929946
2246,4,929694,0.298184613239477,0.151659779721605,0.0500655341132303
2247,4,930648,0.239151178251802,0.152653853660567,0.118098585870552
2248,4,930822,0.348519706229277,0.154352451172206,0.0245591827310123
2249,4,930823,0.354205659025518,0.154029562667326,0.0220542522080923
2250,4,930964,0.191807972077557,0.208153051553186,0.35743147179484
2251,4,932727,0.276465005354893,0.151472885693798,0.0688190482309245
2252,4,934187,0.347823958575591,0.150597274412316,0.0214851844236583
2253,4,934911,0.350348054117683,0.151381505969793,0.0212226044040714
2254,4,936493,0.332014072895772,0.152351209854876,0.0299724097992562
2255,4,936521,0.351392012948028,0.151880034041786,0.0212627370686181
2256,4,936663,0.337991545421909,0.150996103184656,0.0258170609322083
2257,4,937563,0.344737494704078,0.15148302419775,0.0234596376413729
2258,4,937735,0.385244792811599,0.164840699593724,0.0199939246245286
2259,4,937744,0.418607087177128,0.164310983509654,0.0112684117632862
2260,4,938323,0.405731352525753,0.150763413728118,0.00745879509850898
2261,4,938510,0.402066234491678,0.150708050877678,0.00798580439976182
2262,4,938617,0.403181714173347,0.149872700520081,0.00748112008898771
2263,4,941039,0.316522132456264,0.150655449145083,0.0363525422849971
2264,4,941936,0.379175847190842,0.150744349018846,0.0123346179653706
2265,4,942067,0.373877879468427,0.1508793171079,0.0136794363205663
2266,4,942069,0.373877879468427,0.1508793171079,0.0136794363205663
2267,4,942533,0.392672557952882,0.153090257666481,0.0107310410041737
2268,4,944445,0.393334719658649,0.151332180597947,0.00973757997997435
2269,4,947317,0.344504554788768,0.151213893470862,0.0233081212405684
2270,4,948413,0.327975532032002,0.152003579248387,0.031626616383277
2271,4,949523,0.285964943191611,0.151858638886005,0.0605088749846679
2272,4,950108,0.286975451294713,0.151159275293006,0.0584459468285625
2273,4,953287,0.228485018169049,0.150974155452902,0.131071641403364
2274,4,956734,0.262001152295328,0.151520201865762,0.0846565138521421
2275,4,957589,0.313977661996792,0.15880894748487,0.0488105517806731
2276,4,959283,0.472309330206298,0.151346158824872,0.00195276084516152
2277,4,960412,0.40909099697079,0.152978642240558,0.0078397822375892
2278,4,960833,0.453146402184649,0.150820405617825,0.00284984528285362
2279,4,961744,0.479009091106657,0.151058337265735,0.00165205376642545
