SNP,Chr,Pos,Effect,SE,MID2_RSN1_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
953,3,52792,0.0147985433411665,0.0528676172377697,0.779705158041922
954,3,54110,-0.0203540742839874,0.0528490812637186,0.700368744394941
955,3,56674,0.0255307277256153,0.0529448382479813,0.629952982710678
956,3,56833,0.117415227863138,0.106371045998869,0.270420088954748
957,3,56833,-0.433985961264062,0.229841634365366,0.0598195165821812
958,3,56979,0.0101257093750885,0.0549130917088142,0.85380933663131
959,3,57055,0.0653511082989198,0.165608243704406,0.693367083086825
960,3,57071,-0.297613681583604,0.156837620368493,0.0585656821145176
961,3,59518,-0.0611454852530416,0.0530021644261012,0.24942775696516
962,3,59758,-0.0509404175318017,0.0528740086066049,0.335991179225968
963,3,61460,-0.0246148352417558,0.0532666550415376,0.644290057282184
964,3,61462,-0.0246148352417558,0.0532666550415376,0.644290057282184
965,3,61544,-0.0206645846697912,0.0539520337165008,0.701937168667923
966,3,62729,-0.0413979195297335,0.0528951012376349,0.434362164005661
967,3,63929,-0.0419805674310273,0.0530288361894954,0.429093229245005
968,3,64656,-0.0575643567134659,0.0569889307321157,0.313140607415589
969,3,67277,-0.10098363458701,0.0535396400145394,0.0600958412212715
970,3,68046,-0.0546615413278111,0.0540336740747621,0.312412707764449
971,3,68178,-0.054901229417732,0.0538743332351997,0.308871936261216
972,3,69265,-0.0940715504538603,0.0546351529644038,0.0859793073507971
973,3,72402,-0.102772828754464,0.0549861777717664,0.0624414311764888
974,3,72790,-0.114503870383171,0.0549204799428798,0.0377962946617338
975,3,74472,-0.130269155651873,0.0565350351217876,0.0217903687509021
976,3,75264,-0.111163482534087,0.0560987768493806,0.0483031457264336
977,3,75503,-0.113595084439557,0.0567406076857232,0.0460486925092712
978,3,75863,-0.117147999316864,0.0575013000357395,0.0423643866830731
979,3,76131,-0.115625371796682,0.0564642862234852,0.0413229892336568
980,3,76147,-0.121726099610179,0.0562945563954245,0.0312657875901626
981,3,78480,-0.0968377049615201,0.0594728646575006,0.104360400140145
982,3,79867,-0.219764316266802,0.0586138176933956,0.000207098594286511
983,3,80341,-0.240081723125566,0.058802444428822,5.50691458575263e-05
984,3,80444,-0.240649761551714,0.0590058145800407,5.60839309929189e-05
985,3,82672,-0.400780631877264,0.104241463216343,0.000143135317819141
986,3,82706,0.28271702800427,0.449172637524899,0.529483030590926
987,3,84195,-0.614833246065249,0.116233826023629,2.15518784276796e-07
988,3,84421,0.103948088423155,0.118595601623925,0.381358724443736
989,3,84495,-0.541772672029683,0.131368627637132,4.64571614963364e-05
990,3,84735,-0.226784886723569,0.0608769750560605,0.000227055855579792
991,3,84766,-0.153339444661216,0.0721384610461321,0.0342281864922104
992,3,84780,-0.254711772625294,0.0663171469074166,0.000145346915091099
993,3,84800,0.0261611142671212,0.171242552938261,0.878665148959891
994,3,84802,-0.376611507103654,0.168113224685326,0.0256980113484495
995,3,84803,-0.336372156824546,0.166477915482791,0.044084065268598
996,3,84937,-0.443417602013627,0.10342254961583,2.33527780139115e-05
997,3,90611,0.0802160439973569,0.292999525818678,0.784417399397239
998,3,90716,-0.332691299750769,0.146331678501681,0.0235936038161533
999,3,90723,-0.149298626070587,0.10168477096737,0.142926917840361
1000,3,90725,-0.179806005133652,0.10211616707726,0.0791383386442266
1001,3,90727,-0.210358019534547,0.100877597902386,0.0377618698866373
1002,3,92556,-0.282504032448687,0.0589765860819097,2.45814276529933e-06
1003,3,92671,-0.243609599492723,0.0595264634447899,5.29355400602746e-05
1004,3,92716,-0.250143691807621,0.0610975643076101,5.25642514970756e-05
1005,3,92744,0.192446292479953,0.0941845145465639,0.0417658207925072
1006,3,95493,-0.214816102028153,0.0592920071712569,0.000333905756584681
1007,3,96560,-0.172296544671888,0.0584682467293319,0.00342375916371136
1008,3,98535,-0.20157839819146,0.0571528063061337,0.000475759117844414
1009,3,100583,-0.223786062029747,0.0567353788699054,9.65202119446724e-05
1010,3,101685,-0.213056983306231,0.0562495345776943,0.000178673950848242
1011,3,101814,-0.219385631829447,0.0565493054716818,0.000124844443887577
1012,3,105429,-0.102170233740962,0.0558722179225148,0.0682970294612561
1013,3,111179,-0.0831238181631817,0.0548107556552321,0.130272698350587
1014,3,114371,-0.0909625274966421,0.0578181213508754,0.116556084203308
1015,3,114395,-0.069094227230595,0.0720919290875286,0.338507804650251
1016,3,114885,-0.0663658101171252,0.0551931485187298,0.230003523028588
1017,3,118719,-0.0746584739432685,0.0548110592430359,0.174032954504588
1018,3,119698,-0.0662949576407899,0.0552186798170026,0.23071557103915
1019,3,120341,-0.103233870498033,0.0549246786581518,0.0609924687279895
1020,3,122628,-0.071750401736026,0.0548740821399606,0.191878203305337
1021,3,123478,-0.077033855411945,0.0552198443057522,0.163881073414904
1022,3,125079,-0.0989763810814834,0.055384005575942,0.0747803166733821
1023,3,126125,-0.0591591863022223,0.0550323397936261,0.283113650084183
1024,3,126954,-0.0583762187214767,0.0544468013236832,0.284376194081652
1025,3,130489,-0.23956983186423,0.0933938955587552,0.0107255501106575
1026,3,131971,-0.0341408805362807,0.0543089505877881,0.529990086302061
1027,3,134374,-0.000591485941292436,0.0537112753372325,0.991219835609439
1028,3,135728,-0.0108543651014866,0.054301548038659,0.841681299172243
1029,3,135857,0.000739626640282265,0.0538113665565054,0.989041343880274
1030,3,136159,-0.0042054264305923,0.0536013104317892,0.937508566321326
1031,3,136656,0.00163977753084721,0.0536529003172358,0.97563556092709
1032,3,136789,-0.0184309799490762,0.0535928004015716,0.73112041466741
1033,3,137654,-0.021986085552866,0.0566249041315616,0.698045926274148
1034,3,139688,0.0199077958390644,0.0536581581225672,0.710851492750154
1035,3,142872,-0.010699245369004,0.0580986138805822,0.853996319710153
1036,3,143226,0.00931541760470289,0.0543709646376828,0.864061879662085
1037,3,143428,0.0093412174632771,0.0542897353247001,0.86348713995875
1038,3,143912,-0.00939491318995189,0.0547409652129098,0.86383076531065
1039,3,145017,-0.000611735347405995,0.0534053037415738,0.990867237786372
1040,3,145505,0.00173289382792563,0.0534515697890043,0.974155526396033
1041,3,146875,0.0188410859126964,0.0542624997888532,0.728632123668115
1042,3,147639,0.00278104790275568,0.0535047938831576,0.958575984947591
1043,3,147975,-0.00239236187627945,0.0543391928774178,0.96490821194314
1044,3,147986,0.00124551341436296,0.0540718312929667,0.981635829917733
1045,3,148171,0.0221238753159469,0.0570151983489863,0.698224249540728
1046,3,148833,-0.000474379587080409,0.0551228101778884,0.993138457544994
1047,3,149289,0.00797697825241428,0.0537122220544919,0.882022507221261
1048,3,150845,0.000963692770990621,0.0562244939994839,0.98633454145767
1049,3,151509,0.0156277835258962,0.0622063599567886,0.801786449709289
1050,3,151520,-0.0357807415427009,0.111336052513527,0.748115625567957
1051,3,151537,-0.0350417064412083,0.114661245510594,0.760081191078195
1052,3,151544,-0.0699178239415783,0.114324263714895,0.5412128577221
1053,3,151549,0.0267506940907358,0.117246665747138,0.819655983628045
1054,3,151550,0.0195896010061167,0.117969239056622,0.868207273332848
1055,3,151550,0.0135843281306416,0.219622632541022,0.950714867864227
1056,3,152080,-0.00120487850475187,0.0556547831933987,0.982740062070034
1057,3,152269,-0.00560225266655801,0.053568485722098,0.91676758552396
1058,3,153973,-0.182792951249066,0.106556424478155,0.0871389874417181
1059,3,156729,0.0350410006787838,0.0533008550271244,0.511339894405737
1060,3,158006,0.0399163111334819,0.0533733332283987,0.455036541891571
1061,3,163856,0.016140151524536,0.0534228471368183,0.762737926471822
1062,3,165283,0.0274065180559231,0.0530794183886887,0.605946943944854
1063,3,165304,0.026731303688638,0.0532008752352921,0.61565738856653
1064,3,166390,0.00472073519837729,0.0534630916076041,0.929689139268448
1065,3,166515,0.012493932831038,0.0546425458474738,0.819274573800558
1066,3,168031,-0.00136461330983412,0.0532529520958666,0.979570829146904
1067,3,170404,-0.0075557870107274,0.0532646578299741,0.887276515895248
1068,3,177081,-0.0295964616979328,0.0536176752163615,0.581303965355968
1069,3,177336,-0.0199844598685873,0.0541014862151665,0.712059745648463
1070,3,178885,-0.0606818453688038,0.0555911669137719,0.275765069276534
1071,3,181268,-0.0567819336831519,0.0535651748400257,0.289845176044208
1072,3,181487,-0.0326991693554162,0.0547780162177742,0.550930342315925
1073,3,186935,-0.0922843930646692,0.0529379003187765,0.0821593061814705
1074,3,187346,-0.0852787256684042,0.0530890861593586,0.109094989852291
1075,3,187956,-0.109985145986589,0.0544043101122641,0.0439691533923478
1076,3,188758,-0.104677036302611,0.0528666009526358,0.0484772637116657
1077,3,188786,-0.105672471612288,0.0528007465623825,0.046120350707417
1078,3,188904,-0.0969531730016838,0.0529142554798683,0.0677535856224976
1079,3,188979,-0.0936996547013642,0.052989547866114,0.0778799954769741
1080,3,189025,-0.0876947104298875,0.0529854777985715,0.098798913190737
1081,3,189052,-0.0890646020786688,0.053071473137101,0.0941928848746429
1082,3,189158,-0.0943645665596176,0.0528935731327455,0.0752750528860271
1083,3,190765,-0.0852450230530089,0.0530875312365157,0.109224176379358
1084,3,195779,-0.066858053825516,0.0531046208459878,0.208866759709973
1085,3,196679,-0.0635702244347684,0.0532980247718955,0.233775703986664
1086,3,196680,-0.0618355554205132,0.0533946167463319,0.247611884428994
1087,3,196733,-0.0602284206187687,0.0533993890651306,0.260134102516566
1088,3,197297,-0.058850078153177,0.0534335333109811,0.271486162049042
1089,3,198109,-0.0667511820512492,0.0528693815178767,0.207577945569645
1090,3,198110,-0.0667511820512492,0.0528693815178767,0.207577945569645
1091,3,198164,-0.0667511820512492,0.0528693815178767,0.207577945569645
1092,3,198348,-0.0556988176468094,0.0531194360835615,0.29509889631015
1093,3,198615,-0.0605220968882406,0.053192551153051,0.255978715288579
1094,3,201026,-0.0688285666383077,0.106747785901008,0.519490203334851
1095,3,203261,-0.0283074526496208,0.0531693199208653,0.59478254312633
1096,3,204854,-0.0260721313996411,0.0532259962841083,0.624552604033765
1097,3,204897,-0.0215320033808699,0.0533664639450768,0.686843530276565
1098,3,204903,-0.0238737719868999,0.0533157747140966,0.654586184757117
1099,3,207966,0.0562615303432685,0.0527536701870989,0.286928760468045
1100,3,207999,0.0532802297037234,0.0530021828493858,0.31546699973404
1101,3,208066,0.0544333865040414,0.0540401300386654,0.314491569917502
1102,3,208086,0.0620939688454834,0.0552597439525423,0.261914690973304
1103,3,208234,0.0454456770181282,0.052862304114753,0.390538368153721
1104,3,208660,0.0621760266084033,0.0530918596682075,0.242347357463724
1105,3,208696,0.0657922092653027,0.0527924363141473,0.213501568483929
1106,3,208702,0.0647109771236573,0.0528669228218111,0.221755254608923
1107,3,210472,0.0502089844135542,0.0529211910316025,0.343396792251086
1108,3,210757,0.082587624606476,0.0528148042157364,0.118779082370029
1109,3,211348,0.0402786565954386,0.0527718403293081,0.445817892308062
1110,3,211722,0.0764206830102093,0.061536162566322,0.215104395577604
1111,3,211881,0.0299353787243558,0.0527896711635252,0.571027809879398
1112,3,211998,-0.00101264866645917,0.0528485262751388,0.984723222563562
1113,3,212095,-0.00307960236773974,0.0532018437030813,0.953872779507023
1114,3,214156,-0.00583749963679908,0.0528592705016132,0.912127363816493
1115,3,217647,0.112722768193483,0.0527530681547211,0.0333012611909549
1116,3,218280,0.0204509130348871,0.119909473592664,0.864673016458599
1117,3,218769,0.068747136834106,0.0535799526370643,0.200307293731219
1118,3,219050,0.076256681646034,0.053047051958037,0.151453536261687
1119,3,221006,0.0579141057867399,0.0530124448694763,0.275374891781885
1120,3,221813,0.0630550533931787,0.0529225388421787,0.234273760832683
1121,3,222829,0.0420470569230424,0.0531321259346461,0.429260763944434
1122,3,224310,0.0531867817969538,0.0536274690195783,0.321983002649006
1123,3,224773,-0.0187953277545594,0.114970176846774,0.870234051098915
1124,3,226294,0.00157044345588192,0.0530690950872501,0.976408826324281
1125,3,226510,-0.000468484865578267,0.0530137443517771,0.992954141689698
1126,3,227816,0.0262555393639706,0.0540484734260141,0.627426222241364
1127,3,228048,0.0309869169317508,0.0530953414005805,0.559856131067574
1128,3,229226,-0.00604952782132293,0.0558896044609022,0.91386628741456
1129,3,229272,0.032473582505314,0.0570372068010664,0.569487292859586
1130,3,229351,-0.0190841305149741,0.053149658658229,0.719761863526136
1131,3,230175,0.0402076962377135,0.0528743242182941,0.447499853653563
1132,3,233663,0.0402679629827341,0.0530010561146453,0.447906491284375
1133,3,234438,0.0299492556731524,0.0529382796274815,0.571930566439482
1134,3,235617,0.0210960321682008,0.0531002274420078,0.69139591213281
1135,3,237105,-0.0287014217059818,0.0528381053886508,0.587338028437878
1136,3,238714,-0.0540905932937597,0.052740164740903,0.305779943661923
1137,3,238914,-0.0484122087641833,0.0530546202788452,0.362129641451232
1138,3,241126,-0.0453790484948397,0.0529851538272857,0.392330824896825
1139,3,242447,-0.0426641216859289,0.0699182206994176,0.542121730161589
1140,3,242578,-0.0934656982914545,0.0529677299315916,0.0784994460409921
1141,3,245238,-0.0774058530110754,0.0531805316245218,0.146411351699393
1142,3,247158,-0.100951593325974,0.0525396770181237,0.0554817775370294
1143,3,247980,-0.16616378958263,0.120517743645103,0.168845027471615
1144,3,248454,-0.116542561760368,0.0525301555993548,0.0271506800657509
1145,3,249311,-0.0851974473013605,0.0574383145743408,0.138890698493064
1146,3,249928,-0.102916789743411,0.0528216692789885,0.0521613701042089
1147,3,251255,-0.121298858570481,0.0528336885603649,0.0222693070499319
1148,3,251274,-0.125402265674621,0.0528065421941548,0.0180947799377601
1149,3,251879,-0.109993687537525,0.052867503249768,0.0381954927938474
1150,3,251939,-0.108774659636631,0.0528151263486212,0.0401757981529584
1151,3,252801,-0.115559839258195,0.0527577299659092,0.0291497959862908
1152,3,253109,-0.0987214924043498,0.0526268018909876,0.061497004368239
1153,3,253118,-0.101290291253091,0.0526297128954838,0.0550849197978428
1154,3,253321,-0.0964185624566735,0.0527059226482131,0.068187770793175
1155,3,253394,-0.109314354136079,0.0528191871460779,0.039217338618101
1156,3,254361,-0.0634161576772287,0.0531459266744101,0.233574449365381
1157,3,254926,-0.0691856324869112,0.053030399355125,0.19286502835223
1158,3,256359,-0.0689969050782816,0.0530781739103087,0.19447962330225
1159,3,256593,-0.0587817815001348,0.0532870011004219,0.270727937459923
1160,3,256989,-0.0649176866598677,0.0529924097056344,0.22137790185658
1161,3,257462,-0.0551103092380902,0.0529266652973263,0.298468479417533
1162,3,258273,-0.0533939673444322,0.0529968043227879,0.31438748984004
1163,3,258343,-0.0570371667100308,0.0530713406929514,0.283231322872254
1164,3,258579,-0.0423978638400158,0.0530729975531166,0.424909088145991
1165,3,258768,-0.0382774537508549,0.0532272007232891,0.472534558354973
1166,3,258781,-0.0461788683142507,0.0531012441809411,0.385089106587074
1167,3,258828,-0.0509258716508644,0.0529016581301527,0.336381297349195
1168,3,259020,-0.0104031092579666,0.0534217361523732,0.845712034635707
1169,3,259458,0.00421588659302924,0.0531576224561407,0.936831657295913
1170,3,260010,-0.0480694845604216,0.0804177593627518,0.550391943174388
1171,3,261281,-0.0550350116744541,0.053057872643919,0.300322920290632
1172,3,262631,-0.0652768521931058,0.0530338524143698,0.219197503699645
1173,3,265059,-0.125634348086145,0.0528370764795538,0.0179496485129957
1174,3,267625,-0.120612349415081,0.0530998398621791,0.0237226884796594
1175,3,272925,-0.0835201680789865,0.0579040034822129,0.150078982484563
1176,3,273446,-0.0769724398929788,0.0545333625090061,0.158985596102646
1177,3,273631,-0.0886204772073104,0.0547915195345488,0.106682513079524
1178,3,274530,-0.0783725276118145,0.0535363866035838,0.144108067394813
1179,3,274845,-0.0726015304284172,0.0530603040518001,0.172093654350528
1180,3,275765,-0.0893191901917961,0.0533384277533765,0.094903336265455
1181,3,278462,-0.0961516953663828,0.053307369034519,0.0721272688731698
1182,3,278675,-0.100732270278985,0.0533844201495576,0.0599911010499294
1183,3,278791,-0.104812561998897,0.0536927918305462,0.0517191333908558
1184,3,282537,-0.13750475110798,0.0540738676822068,0.011419748319487
1185,3,284743,-0.14083757670884,0.0533434639033549,0.00865346037413007
1186,3,285299,-0.133808487092658,0.053576590142509,0.01296128138082
1187,3,285659,-0.138607776769618,0.0538362223694457,0.0104418639267101
1188,3,286180,-0.125611030732491,0.0551825681721957,0.0234275130587835
1189,3,286440,-0.139102012319874,0.0562829040442936,0.0139267642162222
1190,3,286652,-0.132348862647482,0.0547718526289156,0.0161830224386254
1191,3,289803,-0.0687309606351437,0.0538014849330796,0.202268177629007
1192,3,289856,-0.0725830876335836,0.0537513640515666,0.17776923125688
1193,3,289942,-0.0725830876335836,0.0537513640515666,0.17776923125688
1194,3,290417,-0.0736018368205862,0.0542659570052302,0.175865207362619
1195,3,290527,-0.0609014318468715,0.0548990269800525,0.268040702165695
1196,3,290957,-0.0760176469851082,0.0543974446564726,0.163156298972097
1197,3,290963,-0.0737905989778609,0.0544281166079939,0.176047289121993
1198,3,291002,-0.0752147404732113,0.0544694056759911,0.168194950013046
1199,3,291045,-0.0794368836782211,0.0542208444249873,0.143794147660549
1200,3,291075,-0.0746116380272456,0.0540479965116372,0.168315477300384
1201,3,291159,-0.0753406016020461,0.0542564714036799,0.165829595854946
1202,3,291201,-0.0764095301525296,0.0571863566395092,0.182361049324609
1203,3,291204,-0.0715676762534827,0.05736735452805,0.213029047947418
1204,3,291220,-0.132041789733634,0.106489962938129,0.215819026285299
1205,3,291227,-0.109347642777966,0.106651947258265,0.305935212689147
1206,3,291349,-0.0923744570669789,0.0545846786034683,0.0914683706136969
1207,3,291388,-0.079500658878167,0.0561072311332426,0.157381989128202
1208,3,291538,-0.108714730629083,0.105468813667055,0.303351553986454
1209,3,291544,-0.066624008714646,0.0598249404029083,0.266187345582839
1210,3,292662,0.085370959647129,0.143101694738476,0.551173247896626
1211,3,292718,-0.204887461099871,0.11329706327979,0.0713936570609837
1212,3,293842,-0.0711221897597909,0.0614552367394477,0.247932013005737
1213,3,293851,-0.0616156098294955,0.0616805406181329,0.318504481354624
1214,3,293855,-0.0687421318724257,0.0605356880944691,0.256909597475854
1215,3,295047,-0.0759272757257737,0.0546332590014203,0.165476721407123
1216,3,295867,-0.0611311062949775,0.0544615612669612,0.262428362020106
1217,3,295972,-0.0680839267492556,0.055454774797754,0.220363435685334
1218,3,297295,-0.0734813987530561,0.0536690659624931,0.171820572225747
1219,3,298996,-0.0744336601777656,0.0533581275916681,0.163898167850337
1220,3,299045,-0.060882438447281,0.053454329389878,0.255491418891926
1221,3,299460,-0.0814663730851638,0.0552229102640045,0.141042656035631
1222,3,299460,-0.0903033784629829,0.212694806156016,0.671410374668301
1223,3,299701,-0.0929871510131843,0.053581979801034,0.0835394242224222
1224,3,302380,-0.0681851196589845,0.0534826893549586,0.203182875955842
1225,3,303175,-0.124450899227387,0.105639440489892,0.239561352219504
1226,3,304102,-0.10587711455698,0.10625231780051,0.319705004076803
1227,3,304825,-0.0721571500241027,0.0559151320729955,0.197729968916939
1228,3,304927,-0.129732601984401,0.10720041861628,0.227016702003031
1229,3,305013,-0.0705486321239286,0.0587956815264285,0.230984885659103
1230,3,305065,-0.0713427123559782,0.0623341125266191,0.253183002671718
1231,3,306151,-0.0898643208355061,0.120233748170743,0.455311602550327
1232,3,306441,0.0309399651517834,0.0750425757678622,0.680370686575681
1233,3,306783,-0.0374453051897157,0.0561247558276938,0.505093155432532
1234,3,306993,-0.0381264011286524,0.0557463638381022,0.494470453368617
1235,3,307016,-0.0262904168615455,0.0579114799535907,0.650125151636877
1236,3,307029,-0.057610978973839,0.0561183218864993,0.305312555781105
1237,3,307036,-0.0488820001763696,0.0565128529907327,0.387641924241231
1238,3,307041,-0.0553753758038598,0.0558157164799198,0.321823034107118
1239,3,307046,-0.0596970269314021,0.056061196041253,0.287669521142258
1240,3,307057,-0.0723424889876263,0.0552588931237756,0.19133318225801
1241,3,307149,-0.0890436002598056,0.0630357474206454,0.158657644968184
1242,3,307230,-0.104918225706754,0.152078007108696,0.49071198832949
1243,3,307241,-0.0342997419579802,0.152169547316613,0.821794836838785
1244,3,307244,-0.0566572945360733,0.150897027315635,0.707536527505036
1245,3,307245,-0.0566572945360733,0.150897027315635,0.707536527505036
1246,3,308240,-0.098024637257355,0.108945910068142,0.368863970469323
1247,3,311452,-0.121348574100145,0.0528303739540277,0.022206613189128
1248,3,312012,-0.113858876209898,0.0967717219069039,0.240159256939608
1249,3,313040,-0.106949966369818,0.187466392350588,0.568700169023669
1250,3,315795,-0.0556485633142142,0.0554303507376628,0.31609680001551
1251,3,316056,-0.0909514282759538,0.108347413775438,0.401789153077942
1252,3,316065,0.0183324798080644,0.108598552687156,0.866043080830119
1253,4,2228,-0.055274766780216,0.0769512929418025,0.473042244614736
1254,4,2230,-0.051839762093385,0.076791499431523,0.500072185768347
1255,4,16673,0.0997303093336601,0.0950155256287458,0.294610368853545
1256,4,18219,0.0169159979838551,0.0665952747692921,0.799634189390774
1257,4,18231,0.186987708301597,0.121675418199888,0.125244302487996
1258,4,20302,-0.0438774541468603,0.058230845077697,0.451646498435197
1259,4,21871,-0.0738684343617009,0.0616224889766424,0.231438892749287
1260,4,22141,-0.0706120604646427,0.0616273316819854,0.252657669774807
1261,4,26389,-0.112006171179587,0.124883366516606,0.370390880355944
1262,4,26950,0.00628904438834654,0.0647959325771414,0.922734427105345
1263,4,27059,-0.0407293625880731,0.0662999363962257,0.539399757276392
1264,4,29835,-0.0512226033825236,0.0671218310207232,0.44589626112781
1265,4,32140,-0.0779261799216182,0.0653273149851232,0.233726332226393
1266,4,34142,-0.159967269659722,0.0757374086748187,0.0353772814731273
1267,4,37106,-0.0630842938972371,0.0850277396532594,0.458625495142732
1268,4,38160,-0.042046557741811,0.0921619469709951,0.648508953461601
1269,4,38200,-0.0255216637419622,0.0899482994571714,0.776778253612069
1270,4,39021,-0.018719361630442,0.094335263269494,0.842819434536527
1271,4,43687,0.0245085968564069,0.120745511947421,0.83926972723432
1272,4,43708,0.026372038587688,0.121433809715227,0.828199671833426
1273,4,43823,0.000707704750940508,0.113560237076424,0.995031154542756
1274,4,43887,-0.0747707282522221,0.116166675946981,0.5202200932644
1275,4,46065,-0.083015201715309,0.131048852188704,0.526838537609312
1276,4,48267,0.148850899001928,0.187125878029521,0.42688129872801
1277,4,48617,0.278863398382065,0.18735675698674,0.137535965220205
1278,4,48723,0.0893861494075594,0.197743021348211,0.651523647964807
1279,4,49408,0.204514421071337,0.205136739798259,0.319463760691765
1280,4,49675,0.17074001431596,0.17564463333668,0.331678118049385
1281,4,51735,0.207970984505021,0.123118353717473,0.0920649473828576
1282,4,51859,0.219138679863743,0.121931548761258,0.0731541839526177
1283,4,52093,0.204952302905486,0.115868516388569,0.077784896240957
1284,4,52141,0.176592491406815,0.116000716265171,0.128819271551412
1285,4,53342,0.068961276395628,0.0997710346258863,0.489897068705049
1286,4,55290,-0.000620011006915888,0.0948957131514055,0.994790666102336
1287,4,56089,-0.00671800743547024,0.0919403707716401,0.941792451961041
1288,4,56962,-0.129291957897729,0.0887846533212232,0.146214513759552
1289,4,57719,-0.0166743616613321,0.0885852612889357,0.850804887336486
1290,4,60023,-0.0222351821746347,0.0819517049627033,0.786303092171863
1291,4,60460,-0.0165862524757792,0.0825140923619273,0.840805626532116
1292,4,61772,0.039354913072458,0.0723049877080491,0.586585263450788
1293,4,62324,0.0665009151710594,0.0681299500219306,0.32968863728705
1294,4,65329,0.0291858001439991,0.0651254306545856,0.654321662249077
1295,4,65934,0.0409000149649454,0.0658652229862568,0.535023225156352
1296,4,66048,0.0607331356974967,0.0680907246903926,0.373030357495616
1297,4,66159,0.0313143098494377,0.0647592876972077,0.629005549442676
1298,4,66763,0.0158632645519843,0.0651151629916448,0.807667741303295
1299,4,68860,-0.0272140780758843,0.0624671547364661,0.663353914863647
1300,4,68911,-0.0128595933057656,0.0629514627523784,0.838254053460167
1301,4,69269,0.0117487098586726,0.0622501378292914,0.850409856953219
1302,4,70023,-0.00562145723878649,0.0617377888839159,0.927501527117332
1303,4,70129,-0.00651328337929824,0.0612702417900715,0.915401392529106
1304,4,70552,-0.0107528217084396,0.0617530804671132,0.861866194843598
1305,4,71282,-0.00906597245469865,0.0624642471128126,0.884684288613484
1306,4,72324,-0.0172236495838614,0.0629499126970356,0.784545294493438
1307,4,72434,-0.0100405322684494,0.0624638248766289,0.872388908205591
1308,4,72764,-0.00214375592754701,0.0615047399383485,0.972214957731862
1309,4,73313,0.00881429437730175,0.0622162487946588,0.887419986393107
1310,4,74160,0.00989439413923643,0.0619833450142174,0.87326393437644
1311,4,76499,0.0170187714345555,0.0597476517975333,0.775930551992718
1312,4,77245,-0.00359675714210095,0.0600956216604383,0.952308517954652
1313,4,77997,0.00292282505196084,0.0590648158112436,0.9605607421044
1314,4,82080,0.0234634232940394,0.0575363432543814,0.683666421497319
1315,4,82454,0.00506525535545421,0.0580473337729341,0.930513709517879
1316,4,82701,0.0352036320015801,0.0601346268233918,0.558643651435688
1317,4,83418,-0.0502352983146448,0.100290744428355,0.616756035648227
1318,4,83420,0.00320034546249737,0.0992694008142176,0.974299681253948
1319,4,83425,-0.0185620271226665,0.064306394681366,0.773018816309957
1320,4,83947,-0.00418965316980091,0.0566657087454889,0.941102945323206
1321,4,84004,-0.00977035015850714,0.0566898849596669,0.86326324675054
1322,4,84689,0.00354674579981329,0.0565098517937701,0.949990499136094
1323,4,84692,0.00354674579981329,0.0565098517937701,0.949990499136094
1324,4,84897,-0.00709604475748793,0.0566910119458424,0.900459789593481
1325,4,85322,-0.0154624869660587,0.0564600566055587,0.784347818513187
1326,4,85809,0.00060489927764884,0.0565543742066237,0.991472120628117
1327,4,86292,-0.00235799949955418,0.0569839665696718,0.967016309837436
1328,4,86424,-0.00337437401038043,0.0564374287969883,0.952357004154816
1329,4,86904,-0.0283884633210956,0.0559967976308892,0.612495325531552
1330,4,90193,-0.0401083037064232,0.0546919140293007,0.463831849404313
1331,4,90424,-0.0409498542096374,0.0539311593259153,0.448180683855992
1332,4,90554,-0.0310653233518824,0.0545541853143011,0.569419894751968
1333,4,92317,-0.057963158128625,0.054809424042385,0.290988370494313
1334,4,95478,-0.0300853448931042,0.0543378829622906,0.580154109195747
1335,4,96178,-0.03457935304918,0.0539938778791707,0.522307926567027
1336,4,96325,-0.029773118688059,0.0541213132129244,0.582586223576262
1337,4,98110,-0.0372491712668475,0.0540395192926783,0.491090465658392
1338,4,98128,-0.0359867168891084,0.0538916819370191,0.50472304389712
1339,4,98837,-0.0197262174370187,0.05405500690438,0.715383246675952
1340,4,98990,-0.0217789988834538,0.0545112001991549,0.689742466364453
1341,4,99543,-0.0274378937435825,0.0541592366318541,0.612741108288366
1342,4,102509,-0.0150703550365132,0.0536482787364879,0.77894375994526
1343,4,102705,-0.0216817931982685,0.0535400232287308,0.68574911242401
1344,4,103444,0.00427730595568976,0.0536598758056596,0.936511929985493
1345,4,103991,-0.00992060676615869,0.0535498553692097,0.853132085021885
1346,4,105908,0.00115452898579116,0.0536134434047638,0.982831594287189
1347,4,106371,0.0264218097068371,0.05331493113879,0.620499190452329
1348,4,107525,0.0020806890046311,0.0533756584282554,0.968926789832905
1349,4,108510,0.00167513532188962,0.0535320905212534,0.97505421887244
1350,4,108791,0.00761988716321044,0.053314017796164,0.886431239002622
1351,4,111205,0.015444180246485,0.0535500385195502,0.773204849139343
1352,4,112474,0.00124512795776355,0.0531910446378689,0.981337570537541
1353,4,112969,0.0023289427612343,0.0532809177789152,0.965159776151858
1354,4,114992,0.00632433260259835,0.05374338824095,0.906390933261482
1355,4,115453,-0.00492994995920681,0.0535285011447555,0.926671203165318
1356,4,115541,-0.013639877120123,0.0534304004873871,0.798653141710167
1357,4,116018,0.0031570465712617,0.0544427385344812,0.953790690085547
1358,4,116782,-0.0268439357227218,0.0532636047497507,0.614587920910638
