SNP,Chr,Pos,Effect,SE,SSH1_ERV25_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
2780,5,18746,-0.12973778059331,0.164590693240159,0.431082456266203
2781,5,18800,-0.145219920404087,0.163020866412995,0.37364014425243
2782,5,18904,-0.107995858941164,0.188442972695542,0.566944772650681
2783,5,18920,-0.239572179228011,0.462790006575636,0.605013274684992
2784,5,18994,-0.228798436050438,0.195583928048534,0.242861725070102
2785,5,19045,-0.3276504404321,0.32089796495922,0.307933567870273
2786,5,19049,-0.3276504404321,0.32089796495922,0.307933567870273
2787,5,19051,-0.315867888282343,0.320961741667962,0.325725923356025
2788,5,19082,-0.292455211692808,0.321176240206458,0.363140439387442
2789,5,19084,-0.243095561351574,0.321444610075532,0.449997977891911
2790,5,19368,-0.163393646019314,0.163489268601635,0.318278224431264
2791,5,19504,-0.101004165582195,0.22027627501495,0.646850999573911
2792,5,19513,-0.321227927609814,0.224675079230476,0.153674831625825
2793,5,19517,-0.235908937196962,0.231748501431237,0.30939775213178
2794,5,19542,-0.243896222590985,0.290937690887647,0.402423418002879
2795,5,21341,-0.149160039837962,0.663519104103198,0.822263829071119
2796,5,21342,0.238474672074118,0.599901826794116,0.691222221961541
2797,5,21355,0.184897901560862,0.576513976013515,0.748614550401479
2798,5,21358,-1.57244731964728,0.925980554374067,0.0903620193231947
2799,5,21504,0.433893059372668,0.438028271451917,0.322579218960198
2800,5,21509,0.42419240978583,0.454901235052207,0.351718929643769
2801,5,21529,0.157066637304538,0.36921981366798,0.67080328130171
2802,5,21532,0.0379873893740283,0.374899169045713,0.919348451559808
2803,5,21533,0.113955066116197,0.381922212438413,0.765594465757816
2804,5,21552,-0.113905196629641,0.466866740441371,0.807389622776243
2805,5,21558,0.190366959852193,0.435447518804149,0.662251443218351
2806,5,21954,-0.874340302018988,1.52575107039921,0.566971851216402
2807,5,22497,-0.0444290135855603,0.236408841917011,0.851037187053605
2808,5,22502,-0.188808004029298,0.241905914718907,0.435618619209357
2809,5,22536,0.103083189506229,0.321395289084432,0.74859989946139
2810,5,22625,0.14805106655494,0.327484828010726,0.651485223524191
2811,5,22635,0.225559041422744,0.32261081022607,0.484907682534865
2812,5,22638,-0.428833023471997,0.352873811977317,0.225079553884857
2813,5,22854,-0.187072281312663,0.475092107971711,0.693995954079074
2814,5,22881,0.173674841213204,0.346143426835117,0.616161504416339
2815,5,22883,-0.0141108080488284,0.33682387612324,0.966607101247141
2816,5,22917,-0.0541399644713323,0.323910804780575,0.867351925354095
2817,5,23224,-0.257731372590693,0.175654138094852,0.143194025071785
2818,5,23230,-0.116845636123016,0.193749833626257,0.546846215213589
2819,5,23574,-0.126486610396539,0.160757106759197,0.43191623447385
2820,5,23653,-0.164420712529444,0.160432104157902,0.306130254583374
2821,5,24002,-0.0754988893122438,0.161301853261167,0.640030787355226
2822,5,24122,-0.126585611365916,0.161903098489394,0.434820756635417
2823,5,24148,-0.0918861270723401,0.163615327012977,0.574745949739559
2824,5,24163,-0.158674363289727,0.163949012524586,0.333793143504012
2825,5,24234,-0.0970208709329208,0.161986808801725,0.549595036431588
2826,5,24246,-0.0873686197489889,0.161763432867037,0.589467829763787
2827,5,24270,-0.131309133209152,0.176091900590116,0.456353813411506
2828,5,24278,-0.102716089139083,0.161717267703139,0.525736565823002
2829,5,24388,-0.142043884016759,0.163158569841468,0.384570823724157
2830,5,24487,-0.144131198977914,0.162089888760488,0.374498268258733
2831,5,24650,-0.133924077371983,0.161214826236253,0.406694388676471
2832,5,24820,-0.0799675148480701,0.160849305263321,0.619387155536469
2833,5,24909,-0.0944894774015278,0.161500079380695,0.558871836005719
2834,5,25103,-0.121137979680318,0.161284397672,0.453103070422433
2835,5,25397,-0.44147652675077,0.315097293888743,0.162068642249135
2836,5,25397,-1.11060802170776,0.598840274504213,0.0644873695685971
2837,5,25485,-0.157888915199896,0.16806753525132,0.348148623582876
2838,5,26058,-0.164144654675753,0.161393386456684,0.309827639047484
2839,5,26197,-0.158132018092593,0.160465162953619,0.325073071128986
2840,5,26417,-0.086026048897087,0.160853117855265,0.593117122017783
2841,5,27428,-0.0483108098332697,0.161102049649618,0.764447432513782
2842,5,30505,-0.232415992755985,0.160677612182816,0.148931622029808
2843,5,31263,-0.199278995904,0.162430345921773,0.22069354530162
2844,5,31451,-0.274871660961805,0.174234791673747,0.115554729001614
2845,5,31466,-0.437014709911503,0.397686441181451,0.272563801140343
2846,5,32038,-0.304724284593982,0.159865116956562,0.0574447835415146
2847,5,33720,-0.240360198153584,0.162482254575569,0.139951645293406
2848,5,33814,-0.276458018758265,0.162070375410004,0.0889268213138739
2849,5,33851,-0.28398851146541,0.163631361693368,0.0835181479916481
2850,5,34324,-0.177011971126164,0.16443591608872,0.282447794433571
2851,5,34350,-0.243318986054707,0.162016227480779,0.13403793240718
2852,5,35048,-0.254476634883093,0.160347243882911,0.113400096818926
2853,5,35579,-0.265536682242367,0.161901640265313,0.101872821254877
2854,5,35901,-0.214934427679541,0.162898014091598,0.187876635630187
2855,5,35947,-0.321804140714596,0.161385754624418,0.04692034553073
2856,5,37398,-0.342314088547825,0.174000722237873,0.0499296963133587
2857,5,38037,-0.261384296882048,0.166086938750701,0.116434127856524
2858,5,38200,-0.283674601674439,0.159990019582476,0.0770782096420828
2859,5,38263,-0.2862309518616,0.159997398293193,0.074476531744322
2860,5,38427,-0.285385654695627,0.160410095240677,0.0760837140419834
2861,5,38677,-0.250953774454769,0.160144818755646,0.118000658040452
2862,5,39894,-0.410994642325651,0.187747174173571,0.0292450446144736
2863,5,41075,-0.224410012952949,0.161070765303488,0.164424310530652
2864,5,42051,-0.222217307245828,0.161150046350614,0.168784325774878
2865,5,42740,-0.214409045085205,0.160295165844936,0.18189160657456
2866,5,44304,-0.0892539082894965,0.161079238365371,0.579861663160501
2867,5,44612,-0.0634957785174938,0.161225907943266,0.693943516300608
2868,5,45702,-0.132350169416419,0.164222863691353,0.420832669075544
2869,5,46084,-0.0260387117304284,0.16119676549616,0.871765475233865
2870,5,49920,0.111415451784255,0.162272206607769,0.492788094627985
2871,5,50949,0.0508606177201553,0.166304255471048,0.759915335884824
2872,5,53073,0.00711934785723911,0.163576102244018,0.965309116248068
2873,5,53535,0.0244645029151318,0.162712108306555,0.880570786108517
2874,5,53964,0.0750164140328389,0.162842816786836,0.64532074962893
2875,5,57276,-0.108728491043546,0.162367294896152,0.503521717983399
2876,5,57788,-0.0693563546908185,0.162569449221703,0.669911812127969
2877,5,57861,-0.0830409884001244,0.162858073924147,0.610441645174361
2878,5,58267,-0.0686243930372967,0.163027166870223,0.67405623412315
2879,5,59261,-0.165452519526998,0.177404190793673,0.351648340176578
2880,5,59359,-0.208312678362049,0.337003008542029,0.536886277282314
2881,5,59386,-0.132372365461708,0.20612490609234,0.52116346863231
2882,5,59387,-0.262121803302327,0.267764045848665,0.328285814971129
2883,5,61028,-0.0961738199164726,0.163804753803933,0.557495270130974
2884,5,61686,-0.183640280607683,0.321293478811169,0.567980091489822
2885,5,64504,-0.0153608273948047,0.163438971905773,0.925174318814474
2886,5,66168,-0.074843666692888,0.163055021484633,0.646510451985815
2887,5,67144,-0.17409752480646,0.164401220665582,0.290333190882631
2888,5,67435,-0.160051030042173,0.168118328195086,0.341741189525599
2889,5,68714,-0.0257738941686767,0.163062307415835,0.874498613764837
2890,5,69083,0.00548858786495154,0.162937494518174,0.97314719137262
2891,5,69805,-0.0674403877336591,0.166832981670675,0.686281823655164
2892,5,69813,-0.0756572991647368,0.165648786566721,0.648143742060433
2893,5,70382,-0.10097835753286,0.176022209819065,0.566557605076736
2894,5,70531,-0.055694779673477,0.166157377109928,0.737678650459811
2895,5,70702,-0.0527695164360664,0.165304527252475,0.749743902826757
2896,5,70852,-0.0380199653755904,0.165675688103986,0.818625448470598
2897,5,70969,-0.0672899336681596,0.165753142903573,0.685014469872182
2898,5,72069,-0.0948304649555549,0.167893996353961,0.572552611237307
2899,5,73474,-0.168961571978113,0.240053287725798,0.481990039578127
2900,5,74994,-0.0368486939788859,0.169367465898042,0.827892557910526
2901,5,75504,-0.00964688961121629,0.171046242146584,0.955055617580916
2902,5,75507,-0.0052389493277305,0.170866068332269,0.975557106028189
2903,5,75860,0.014182445984253,0.173090772998618,0.934743675629454
2904,5,76107,-0.0136045160081899,0.170954289894063,0.936616519310427
2905,5,76472,-0.0270811343469122,0.170845055423148,0.874143349372002
2906,5,76912,-0.0201563880473787,0.171524807965008,0.906520407216476
2907,5,77002,-0.01005226050113,0.172550328709985,0.953576900278716
2908,5,77032,-0.0316014410995651,0.171519916168026,0.853928178468302
2909,5,77423,0.00939585589998559,0.171868981244796,0.956433322902204
2910,5,77484,0.0152679274490972,0.172549244641144,0.929541808661183
2911,5,77918,-0.00964094894828316,0.173455343080828,0.955706460204268
2912,5,78310,0.00469150980867106,0.172718303474096,0.97834524874118
2913,5,79208,0.0172540916993658,0.176473199781454,0.922169039134284
2914,5,79230,0.0106423746569648,0.175470976519848,0.951672003095367
2915,5,79231,0.135427470057971,0.322182315645354,0.67448977594603
2916,5,79231,-0.196416080811688,0.429387985521964,0.647641507723944
2917,5,79232,-0.0206816019485845,0.175348680369802,0.906177859690582
2918,5,79544,0.253079355097536,0.293752056545941,0.389525152788486
2919,5,80396,-0.0143542601979396,0.177310089929615,0.9355230719278
2920,5,81334,0.132889979072037,0.183684745065723,0.469871714803568
2921,5,82827,0.0675195234474764,0.178940653008293,0.706155765268735
2922,5,83188,0.133199742887432,0.180776927144986,0.461722279142838
2923,5,85693,-0.0630766306062203,0.196222787325293,0.7480564981534
2924,5,86488,-0.27263702446308,0.283300061688232,0.336526884273983
2925,5,87323,-0.0221611993068045,0.200122955156705,0.911887109751004
2926,5,90716,-0.244246931472754,0.216821052100796,0.260723021040407
2927,5,90719,-0.211694655238276,0.216377296397167,0.328566855893788
2928,5,90720,-0.211694655238276,0.216377296397167,0.328566855893788
2929,5,90746,-0.245046560559208,0.218523356476643,0.262890651229159
2930,5,91091,-0.255933095260783,0.218290190803342,0.241809329297246
2931,5,92747,-0.279319545842769,0.218608462367262,0.202189181393397
2932,5,93878,-0.176377709504292,0.224529360943445,0.432661570534936
2933,5,96610,-0.444412770119639,0.239640703450375,0.0645019725835308
2934,5,97629,-0.0192322487301908,0.234529451663757,0.93469036319856
2935,5,97695,-0.0148112205223132,0.233142958556032,0.94938162962133
2936,5,98040,-0.0812262655438865,0.228186634890671,0.722080036811137
2937,5,98089,-0.171792276772921,0.230145021614339,0.455891080518722
2938,5,98565,-0.142953868912215,0.241543070719147,0.554339300230382
2939,5,98574,-0.142953868912215,0.241543070719147,0.554339300230382
2940,5,98997,-0.0772566673176964,0.239031793914929,0.746730113902204
2941,5,99314,-0.0635878531842415,0.241266802466003,0.792274123254814
2942,5,99455,-0.114036423496,0.247540979049208,0.645314065806505
2943,5,99489,-0.130794435094934,0.244686178803214,0.59330481349735
2944,5,101381,0.0114018802809923,0.279100446141201,0.967436782812631
2945,5,101643,0.293575780398363,0.289285928637183,0.310882356648548
2946,5,101687,0.181399207438705,0.296297362214501,0.540786272973205
2947,5,102203,-0.0220218130781831,0.302778522727667,0.942060246428836
2948,5,102465,-0.06214110446221,0.319494216453297,0.845897557181261
2949,5,103569,-0.120751360068297,0.328159633091184,0.713119643115128
2950,5,103937,-0.138396669479636,0.331004194317876,0.676119807776588
2951,5,104225,-0.16586638426724,0.339675612738587,0.62563474625422
2952,5,104404,-0.134182039237349,0.333519940626837,0.687691388166276
2953,5,104442,-0.0238107751066252,0.344126604592252,0.944876044898735
2954,5,104957,-0.116147054839274,0.342413017449888,0.734659539432842
2955,5,105087,-0.160093598742456,0.341317356333251,0.63932618454131
2956,5,105138,-0.160093598742456,0.341317356333251,0.63932618454131
2957,5,105493,-0.154312077510866,0.350306850021508,0.659840688732468
2958,5,105602,-0.283717222534094,0.350077581980187,0.418232792660638
2959,5,105816,-0.136277576079486,0.350328039376056,0.697510752870827
2960,5,105842,-0.24005792119214,0.360716147992275,0.506162997644378
2961,5,105854,-0.222725355579826,0.356850469240778,0.53293749353566
2962,5,106333,-0.317877786843489,0.385328759015772,0.409955868232662
2963,5,106481,-0.470830736715357,0.372963424964448,0.207636594993892
2964,5,106489,-0.432442712348106,0.378905738758967,0.254521383228706
2965,5,106491,-0.432442712348106,0.378905738758967,0.254521383228706
2966,5,106493,-0.456818943013943,0.37080514145666,0.218782166590695
2967,5,106501,-0.384503588005977,0.366784630991955,0.295213525946396
2968,5,106718,-0.230039011701962,0.360734641801648,0.524085050468984
2969,5,106822,-0.24410248406587,0.364795564917201,0.503838006036939
2970,5,107574,-0.546777813202439,0.42427109137608,0.19833024151647
2971,5,115925,-0.962423424516756,1.14834297818469,0.402543036250961
2972,5,116086,0.76816401234412,1.51946531498678,0.613488881747202
2973,5,117834,-0.762861444012131,0.479700067050775,0.112664958306991
2974,5,119209,0.549501900604618,0.396484234667798,0.166641234585054
2975,5,120796,0.380439404910945,0.355369241833714,0.285104677570773
2976,5,124644,0.246304516095035,0.211657993175083,0.245335182670659
2977,5,125211,0.196100627976325,0.214588275756721,0.361421544560623
2978,5,125474,0.237386293654041,0.212893407966526,0.265588546690363
2979,5,127339,0.175864015877323,0.211547130239492,0.406353090519099
2980,5,131540,0.166585513566851,0.19862593469457,0.402211054862244
2981,5,132221,0.194952692540603,0.19994024476554,0.330200783691268
2982,5,132565,-0.23028792765621,0.325589676635405,0.479849882710087
2983,5,132567,0.152848068069954,0.276671252175974,0.580987147277726
2984,5,134344,0.267257985296208,0.190454715098192,0.161417530098052
2985,5,134626,0.284363876677864,0.189574058194924,0.134504418936082
2986,5,137820,0.291401069720116,0.188658495140362,0.123340110548584
2987,5,139492,0.201094703549003,0.187544803020113,0.284340757565522
2988,5,144411,0.243095492248886,0.184624951359634,0.188793722360636
2989,5,154798,0.184065083792205,0.183535052420958,0.316601908234092
2990,5,154908,0.152724636958244,0.181000410100039,0.399363434392512
2991,5,155745,0.136051940082274,0.181641745965807,0.454348472801622
2992,5,156437,0.134293835831577,0.182401155891261,0.462064258207967
2993,5,157488,0.130781435071988,0.185773767070874,0.481907944568069
2994,5,157592,0.0880953604245658,0.321307004502889,0.784108090340504
2995,5,159027,-0.231408669688415,0.2217671981044,0.297442121447023
2996,5,161956,0.0350391637324154,0.172380458159349,0.839043895222848
2997,5,162464,0.138454037086534,0.172638065328294,0.423098180011929
2998,5,164144,0.172225263157982,0.171834079107459,0.316896599214964
2999,5,165491,0.229522379241327,0.173163891326273,0.185874721345035
3000,5,166030,0.173466759373404,0.173412296523885,0.317843741113911
3001,5,167327,0.205765429736327,0.174942515125338,0.240312018544892
3002,5,168930,0.191020615589425,0.173896654694542,0.272747070846135
3003,5,169215,0.131447619451116,0.173314949804312,0.4486984200059
3004,5,169431,0.170793034665671,0.173725059420431,0.32622042845456
3005,5,169452,0.205894786014196,0.17526278473946,0.240875566941785
3006,5,170676,0.207959193946802,0.173102589609059,0.230415502998031
3007,5,171267,0.214794441578592,0.171535475363179,0.211330839812386
3008,5,171463,0.194621044288284,0.171382844016502,0.256897636352134
3009,5,172056,0.173591008530396,0.171446830007313,0.311989491634302
3010,5,172075,0.192126504782828,0.171839496556274,0.264302579206278
3011,5,173259,0.229453852542291,0.171728391435312,0.182362906304312
3012,5,173927,0.221064189272865,0.171291973957198,0.197697666044426
3013,5,174122,0.199874860560212,0.170013078503576,0.240529453961188
3014,5,178044,0.19000452299984,0.169273781455744,0.262426085965581
3015,5,178645,0.176097745105477,0.173026628016056,0.309494094767212
3016,5,178674,0.17089784484096,0.17020044542123,0.316019394987834
3017,5,179325,0.190879189411486,0.168843506543697,0.259029114885031
3018,5,181135,0.1634040153942,0.172576262347957,0.344362380052277
3019,5,184224,0.184320711997869,0.170783728739256,0.281206982122499
3020,5,185680,0.148208150035432,0.169066543766043,0.381285907768069
3021,5,186149,0.19390360908954,0.169050794412201,0.252152714841199
3022,5,187087,0.168904570756916,0.167497340757869,0.313952461542855
3023,5,187466,0.146789516448982,0.167392901226424,0.381128638153009
3024,5,187642,0.159501652620402,0.168364215066441,0.344103035552275
3025,5,189599,0.116247039665416,0.167310786199373,0.487639558248209
3026,5,189613,0.126405998014895,0.168051705683378,0.452440973310941
3027,5,191306,0.203254576939956,0.165806169733372,0.221069841672487
3028,5,192971,0.1189156606,0.16567097539993,0.473366392757585
3029,5,196583,0.36748751363632,0.229628889665396,0.110414617842427
3030,5,196585,0.300764832340702,0.221631570137861,0.175632812765251
3031,5,207235,0.248966958264234,0.321280062280626,0.438904570607528
3032,5,207275,0.0780813174918428,0.171763916085104,0.649687165732192
3033,5,210350,0.385127914609754,0.15943397854219,0.0162167699683422
3034,5,210480,0.419242152229836,0.159964180200101,0.00915022608366728
3035,5,211001,0.364469048711206,0.159885253457429,0.0232295928623681
3036,5,211036,0.372440656188529,0.159876725579834,0.0203934845625983
3037,5,211245,0.302598196734369,0.159937427144035,0.0593120063997867
3038,5,211284,0.298800484348725,0.160171212855699,0.0629397436030362
3039,5,211526,0.304430531576516,0.160356902200844,0.058451372085865
3040,5,211987,0.269202784544998,0.161298268130537,0.0960089273873931
3041,5,212506,0.166504802003184,0.178827021493165,0.352441171217251
3042,5,214406,0.200781718037737,0.161382866797118,0.214276165854324
3043,5,214752,0.315598814941097,0.1612626378748,0.0511295903495378
3044,5,215862,0.211967983283024,0.161981603420585,0.191523602132201
3045,5,216840,0.23461620295956,0.161853997703902,0.148070590348598
3046,5,217294,0.268265525379372,0.163642912376019,0.10203440100059
3047,5,217319,0.212142891697219,0.164008613526008,0.196688688142007
3048,5,217691,-0.0507929640541049,0.194970009491592,0.794617054260365
3049,5,218253,0.260657781065344,0.162548323916408,0.109702967496037
3050,5,218986,0.230467436999651,0.161256282936038,0.153831160621505
3051,5,219768,0.213703561157777,0.161321673523959,0.186126076316624
3052,5,220210,0.187272697319349,0.161610837277239,0.247325916691097
3053,5,220516,0.234842858153987,0.161434750211018,0.146634547223008
3054,5,220904,0.165309708066129,0.161767926425756,0.307530776175978
3055,5,221394,0.141096447245339,0.181499409294965,0.437447356274383
3056,5,221810,0.156387125307295,0.16337795020815,0.339116004148199
3057,5,221815,0.147739255396023,0.164779448610283,0.370549899526749
3058,5,221827,0.173734421087856,0.163235079013634,0.287911074651274
3059,5,221903,0.193026191793203,0.163367009464009,0.238179919346306
3060,5,221992,0.240576943986351,0.161124249555626,0.136300462488917
3061,5,222178,0.222660165121961,0.161572987071916,0.169052111754429
3062,5,222207,0.240740603749746,0.161310566859489,0.136486319935898
3063,5,222346,0.273023233317692,0.161194616204824,0.0911950852859968
3064,5,223004,0.319398032718284,0.160623602066916,0.0475296186776323
3065,5,223127,0.198951048816398,0.170885279380837,0.245114026755815
3066,5,225231,0.165047177171603,0.16490261024341,0.317572015479277
3067,5,225280,0.229003850221551,0.169269394627789,0.176954779155337
3068,5,225400,0.0398397731670972,0.187440316855747,0.831803428398422
3069,5,225501,0.151187159320682,0.167431952939725,0.367153991321384
3070,5,225569,0.128634499985015,0.162290856173709,0.428533335703297
3071,5,225774,0.422817132156866,0.305665350823586,0.167456885997896
3072,5,227110,0.23128609896554,0.161975915936573,0.154203503910692
3073,5,229365,0.279349725241356,0.160217192199599,0.0821048602708561
3074,5,229595,0.290639006372509,0.159974885062931,0.0700988783044404
3075,5,229778,0.279343710222771,0.159996405898692,0.0816917824631365
3076,5,229833,0.301720586931583,0.160132780724556,0.0603608165083484
3077,5,229900,0.257514976414133,0.160351300631267,0.109180684453693
3078,5,230375,0.229911606531227,0.16049298109739,0.15287607718458
3079,5,230512,0.222169326092319,0.16122228281501,0.169066540223135
3080,5,232888,0.23933166994811,0.160481944367058,0.136767724301449
3081,5,234489,0.374998129605857,0.1602827783543,0.0198611201778451
3082,5,234669,0.342987992013078,0.160224700739442,0.0329854127629407
3083,5,237047,0.292520264902324,0.160650316411729,0.0694759963456067
3084,5,238069,0.381877728194105,0.160691807874721,0.0180123919880073
3085,5,239147,0.274156269479261,0.162553020934012,0.0925704873781869
3086,5,240361,0.293739018231344,0.160682551248799,0.0683828310079838
3087,5,241166,0.427284108256854,0.159509503804877,0.00773580033213792
3088,5,241225,0.386781294092554,0.15961391695456,0.0158854561161631
3089,5,241909,0.233124531182266,0.358687136745166,0.516154758868545
3090,5,241984,0.279276910412943,0.160908640245173,0.0835029656352774
3091,5,242244,0.321645311739223,0.160005044930168,0.045168227228584
3092,5,242428,0.336700209753086,0.159683290407369,0.0356875882873366
3093,5,243584,0.376127650969852,0.160105168065567,0.0193616554124516
3094,5,243791,-0.698038469085812,0.973020192418368,0.47360570239562
3095,5,245951,0.29086107689246,0.159923055156142,0.0697958178992644
3096,5,246143,0.31683298133269,0.160019508492645,0.0484837367980481
3097,5,246282,0.290560150234581,0.160153067580588,0.0704856929396524
3098,5,246808,0.355498914569763,0.162837279859115,0.0296826207008218
3099,5,249350,0.541094884811263,0.164673847101079,0.00111869672624106
3100,5,249522,0.960805390078718,0.317706676699886,0.00267552654376575
3101,5,249753,0.0509353501167418,0.26823667582226,0.849504801306795
3102,5,249909,0.512184318402675,0.177185364941907,0.00408207955001793
3103,5,249937,0.519832887919788,0.738754828023582,0.482107846560511
3104,5,251602,0.543502661872572,0.161168922642393,0.00082819209331905
3105,5,251756,0.536354012884604,0.159556131281875,0.000859958415876228
3106,5,251866,0.514270284211198,0.158642686064687,0.00130139332544636
3107,5,253670,0.502101139657506,0.160975690671897,0.00196317622848411
3108,5,253825,0.586999093486851,0.175233429530638,0.000896014012097032
3109,5,254385,0.530437915551301,0.158707341499671,0.000920042671607529
3110,5,258078,0.531919881335595,0.169028040627228,0.00179027925450238
3111,5,258177,-0.266696950786027,0.221464926533216,0.229303611449765
3112,5,259743,0.565340136217605,0.232815143331697,0.0156696827767198
3113,5,260512,0.438952486726956,0.160896539089542,0.0066872659653266
3114,5,260909,0.394734123903966,0.160101990492255,0.0141566120521843
3115,5,261182,0.409031618217077,0.16089612137959,0.011442111135244
3116,5,261798,0.408700891108082,0.159459107232096,0.0107897274702487
3117,5,262671,0.462469259620368,0.160872594416684,0.00428853286509122
3118,5,264790,0.481999307786609,0.160025786470086,0.00278240115133673
3119,5,265651,0.444680342075764,0.158994344994947,0.00544334688959012
3120,5,266244,0.575806460352869,0.162095204663628,0.00043376104247265
3121,5,266246,0.83697260547028,0.97270969126013,0.390122480300828
3122,5,266246,0.599097355962624,0.167252030727843,0.000388796820281686
3123,5,268009,0.637102379835733,0.15733600870379,6.31789616327978e-05
3124,5,268019,0.637102379835733,0.15733600870379,6.31789616327978e-05
3125,5,268219,0.59511007115958,0.169166486500834,0.000491819072748739
3126,5,268236,0.735667681017862,0.165330697761496,1.15447421121174e-05
3127,5,268374,0.683563997571476,0.191923191122283,0.00041907233659017
3128,5,269900,0.711926245708361,0.157999332375723,8.99987784668554e-06
3129,5,271971,0.687767136606548,0.157392918830182,1.63783246339769e-05
3130,5,272558,0.586884643085318,0.16573889739728,0.000452019621939383
3131,5,272598,0.652776207693803,0.157441454566389,4.23857866208346e-05
3132,5,272758,0.658486868929963,0.157125354756958,3.51645525193786e-05
3133,5,273551,0.689117930856986,0.15765076360121,1.62775125438961e-05
3134,5,274156,0.776567133531447,0.166978531100568,4.68311982411657e-06
3135,5,274156,0.572653232221993,0.646510238990949,0.376349584803207
3136,5,274280,0.701138133792902,0.158309000575361,1.26483718859992e-05
3137,5,274601,0.691769625050109,0.157260299332474,1.44265017340248e-05
3138,5,277836,0.664897370212534,0.157514867694155,3.09483488725468e-05
3139,5,279640,0.725758877178845,0.156898324195077,5.24930279058818e-06
3140,5,279872,0.700100745107543,0.165694318796058,3.04191421888444e-05
3141,5,283807,0.72409625070254,0.156524035830152,5.23883222013144e-06
3142,5,284696,0.766444951927817,0.158277834312717,1.92254193560036e-06
3143,5,285154,0.714595458909132,0.164321255359886,1.79373513462755e-05
3144,5,290040,1.18093295917275,0.361937934626523,0.00121085080843419
3145,5,290044,0.831648772522609,0.366006181145936,0.0236738188398754
3146,5,290243,0.631420723692457,0.159229017371686,8.86986132807244e-05
3147,5,290932,0.651792603581505,0.163377521820469,8.05353941504565e-05
3148,5,293310,0.520153515962386,0.158997936848519,0.00117550470743816
3149,5,293706,0.480877360587609,0.158849269776948,0.00264922691546244
3150,5,298831,0.505816488321729,0.164201078182778,0.00222892271769998
3151,5,302362,0.422207782576533,0.161888794535901,0.00949374385159616
3152,5,304779,0.377146634248964,0.159801939932311,0.0188140738269767
3153,5,308710,0.395928596779426,0.162707995278257,0.0154547692219245
3154,5,309654,0.433815031100788,0.159271046306824,0.00677536890989911
3155,5,309985,0.44520409679796,0.159692883066087,0.00559269812516724
3156,5,310175,0.494965967961908,0.160245064332088,0.00216893736063389
3157,5,312612,-0.0555972847343409,0.162119781269015,0.73184806685622
3158,5,313206,-0.0479986937211813,0.160756310768513,0.765435857321244
3159,5,313702,-0.0815120734560295,0.161597122861965,0.614284218075372
3160,5,314857,-0.0703597706470614,0.161079042837964,0.662521461273888
3161,5,315976,-0.0525556837125,0.162961103844786,0.747261479526655
3162,5,317740,-0.0047731778521698,0.161685975429786,0.976465525957098
3163,5,318831,-0.144392637454444,0.19302490708097,0.45492695478818
3164,5,320971,0.0592100089628703,0.162745767006909,0.716210945128748
3165,5,321654,0.08253962235672,0.1634138336522,0.613806822740207
3166,5,324331,0.0762233408346623,0.164152584246644,0.642687229160897
3167,5,328525,0.388337752779553,0.16021989492395,0.0158618463401182
3168,5,335406,0.364081391915736,0.160191751107583,0.0236397390164265
3169,5,335771,0.315196233637861,0.16002102659136,0.0496522236249136
3170,5,336687,0.141282306026447,0.160676587516402,0.379838881307817
3171,5,341045,-0.0546270228894106,0.162621971414582,0.737135168627516
3172,5,341262,-0.0459985987526845,0.161456048936993,0.775888915701941
3173,5,342707,-0.0423755291120746,0.160836639831407,0.792342550041154
3174,5,342848,-0.0623656079975932,0.16228935135975,0.700997494108164
3175,5,343502,-0.0994795909499824,0.161929532654289,0.539387223605258
3176,5,343588,-0.100754171020127,0.160915132193844,0.531632777910139
3177,5,346773,-0.0921749217443386,0.16429119376253,0.575122118947484
3178,5,349449,-0.0420057574022699,0.162167667509895,0.795765612548623
3179,5,350876,0.0558517356636509,0.162070309380952,0.730589621697775
3180,5,354177,0.0250969473505919,0.164643168050145,0.878933019903558
3181,5,357163,0.093229756533831,0.162862180480931,0.567384453453489
3182,5,360584,0.257142485694889,0.161790964486335,0.11287656396835
3183,5,363025,0.149167668775622,0.165672389451255,0.368533296763111
3184,5,365083,-0.0296779748217346,0.162016129661302,0.854762628413593
3185,5,366361,-0.044565948778304,0.162165731613878,0.783617375473796
3186,5,371014,0.00190714010649273,0.161279140049685,0.990571844471353
3187,5,371457,0.0533207626379147,0.164256298399999,0.745661510216695
3188,5,372989,0.0265101903837692,0.164794701746182,0.872289406527912
3189,5,374614,-0.0447950209644403,0.162261597862362,0.782658399529551
3190,5,377631,-0.0616780575333961,0.162566451750836,0.704617400158864
3191,5,378702,-0.0106324549596051,0.166501821714351,0.949119527888424
3192,5,378741,0.0343693387964239,0.165646156940487,0.835749591302131
3193,5,379541,0.073046989879447,0.16262372991755,0.653578952428545
3194,5,380460,0.0366411213252118,0.16317516960845,0.822458632201021
3195,5,382368,0.0149287998031467,0.170184701826549,0.930148040392604
3196,5,382369,-0.0435300523971734,0.175969592926395,0.804763706268203
3197,5,382523,0.0155992313204312,0.345435970179812,0.964006827835825
3198,5,382808,0.0868706048309213,0.163343751448941,0.595180402567193
3199,5,384156,-0.0129935979178559,0.165413540202117,0.937433315057981
3200,5,387695,0.110909748808006,0.162694130995028,0.495871168403752
3201,5,388185,0.0764338444630333,0.164145577014854,0.641755576407677
