SNP,Chr,Pos,Effect,SE,HNM1_MID2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
1453,4,179890,0.0524708136031607,0.0601678412894142,0.383760733790427
1454,4,180004,0.0751173638091754,0.0601504343863647,0.212556641402637
1455,4,180086,0.050894436512216,0.0598859471970739,0.395981128375912
1456,4,180121,0.0501547740636812,0.0602225799265389,0.405507435820286
1457,4,182380,0.0549715616528713,0.0606378128719191,0.36526012965692
1458,4,186093,0.0770803070707205,0.0618327787152865,0.213373342395825
1459,4,188017,0.013354661781477,0.0666762356844556,0.841368201583707
1460,4,191790,0.0493564228637703,0.0615283553369355,0.422992235327083
1461,4,192266,0.0583776409674534,0.0599336304705289,0.330704596325816
1462,4,192593,0.0323495269540078,0.0626024394406339,0.60565743678758
1463,4,192793,0.0241904796250947,0.0619600671266637,0.696461133463921
1464,4,193794,0.0588170790362399,0.0599552827025211,0.327256820694919
1465,4,193943,0.0429389188764514,0.059875164139725,0.473761513434565
1466,4,195122,0.0420133272421234,0.0601910971897806,0.485637320878169
1467,4,195463,0.0384682900455762,0.060321813417148,0.524070870058416
1468,4,195795,0.0617278288160999,0.0599784851104271,0.304106238773849
1469,4,196790,0.0528587961929449,0.0598148122982242,0.377455604419962
1470,4,198420,0.0872553263027258,0.0603917237474134,0.149394788252698
1471,4,199642,0.0358626871115906,0.0599101469126703,0.54981830110822
1472,4,203027,-0.00089329160825978,0.060756635811847,0.988277605505541
1473,4,204037,0.037839384820587,0.059947986983646,0.528315900458938
1474,4,205977,0.0432072800132268,0.0598448019882084,0.4707793111508
1475,4,210685,-0.0479920345180558,0.131411831079562,0.715178369875201
1476,4,210795,0.0483621039819826,0.0736003817249253,0.511550970152013
1477,4,210797,0.0474812943985479,0.0742568688019956,0.522964749455404
1478,4,210813,0.0483539282733482,0.0709044140175682,0.495711856170918
1479,4,210833,0.0505891278434321,0.0724932412138296,0.48573282706831
1480,4,211091,0.0502025933222088,0.060255779413096,0.40531890284921
1481,4,211612,0.0386467676872149,0.059859311494861,0.518940604830068
1482,4,212428,0.0193066115427527,0.0727502404374799,0.790870034151134
1483,4,212488,-0.0421564924957156,0.296049748729702,0.886847947033892
1484,4,213169,0.0513816596412571,0.0599960939137043,0.392348284292046
1485,4,213950,0.0432269774587289,0.059846653403748,0.470590943678397
1486,4,217566,0.0361065429659087,0.0605365990239056,0.551262579578615
1487,4,218148,-0.0215034932139027,0.122162506501727,0.860376278890064
1488,4,218294,-0.0219345632931394,0.0720811659036979,0.761075857988028
1489,4,219124,0.0395461398444275,0.0603843147428699,0.512953830377881
1490,4,220385,0.0253545066368046,0.122799211875108,0.836541857169217
1491,4,220692,0.0367291892340222,0.0598329583860173,0.539701795867814
1492,4,221261,0.0229734671169365,0.0606857080217793,0.70523870756838
1493,4,221845,0.00938625334775217,0.0626241200343908,0.880942997524173
1494,4,222510,0.0191832891143613,0.0601031665007861,0.749784355469893
1495,4,223039,0.019868274081573,0.0604330993004841,0.742528443554978
1496,4,223328,0.0062880033712977,0.060348852341218,0.917074370736891
1497,4,223356,0.0344949533738804,0.0601498769168668,0.566682631841883
1498,4,224819,0.0197769954149469,0.0608653224423782,0.745426208149787
1499,4,224966,0.0441098311537163,0.0597142450025222,0.460591032205783
1500,4,226825,-0.23778730215228,0.318566471314706,0.455905028868302
1501,4,226863,0.105052271626396,0.0725942275039941,0.148751857394911
1502,4,228580,0.0446733330802927,0.0598947908984265,0.456246309805272
1503,4,232107,0.00187226308410645,0.0612859170333689,0.975645964595086
1504,4,232302,-0.0428476075885608,0.0851512544864245,0.615141648982961
1505,4,232306,-0.0624176068420903,0.120444438407888,0.604624284941388
1506,4,234153,0.0262886791837882,0.0603142200719273,0.663203241155748
1507,4,234536,0.0193320777137237,0.0603100803168575,0.748745103757181
1508,4,238194,0.0180284517544929,0.0597968641728208,0.763214638390084
1509,4,242179,0.0263048227469652,0.0610212966173567,0.666676152744658
1510,4,243657,0.0365034867342172,0.0600326787817102,0.543538514577173
1511,4,248600,-0.0241291725609269,0.0601296881370652,0.688452736468011
1512,4,248779,-0.01699365646975,0.060496890758274,0.778950655895934
1513,4,249022,-0.0159414363089331,0.0603956270018183,0.79197233528178
1514,4,249864,-0.0104660113818787,0.0600577134197724,0.861756396647863
1515,4,250515,-0.0170083818766677,0.0603168927046255,0.778121237103844
1516,4,251239,-0.0245659615173177,0.0619994922379362,0.692175915065284
1517,4,251719,-0.0132503345380277,0.0598848189157162,0.825015072567499
1518,4,256612,0.0307251517976788,0.100551944482322,0.760116005061225
1519,4,256620,0.0183163631194493,0.137241612154571,0.893905084961603
1520,4,256620,-0.0849988304755653,0.126875438817583,0.503334541561386
1521,4,256985,0.00763106394650273,0.0604307870554498,0.89958395912473
1522,4,257828,0.0186686495587313,0.0598368226466022,0.755230299418011
1523,4,259994,-0.000368312802810078,0.0608045671894991,0.995170408054026
1524,4,263044,-0.0113157557780258,0.0601140784295325,0.850798224568069
1525,4,264432,0.0538208960248079,0.0612758718743476,0.380358037872055
1526,4,265022,0.00313249512584352,0.0613176997527811,0.959285638240612
1527,4,267372,0.0410348981185403,0.0609048728050806,0.500908676105886
1528,4,267844,0.0177854127396668,0.0606803134248644,0.769617779128091
1529,4,268855,0.00847460002822553,0.0609259247400426,0.889452992467858
1530,4,270158,0.0373680777876338,0.0661713925113814,0.572625274895445
1531,4,270194,0.145230244061871,0.120431444414337,0.22865741007381
1532,4,271035,0.00197373825026484,0.0626698393664337,0.97489319379558
1533,4,271787,-0.037492936044657,0.0604926843921,0.535794001505158
1534,4,274059,-0.0714777973704075,0.0606314971410416,0.239236424919999
1535,4,274409,-0.0605914163687107,0.0603314594315188,0.315917714824185
1536,4,274840,-0.057025631483959,0.0610250545883838,0.350704088369905
1537,4,274870,-0.0503685062167981,0.0615445558384689,0.413676839946052
1538,4,274922,-0.055260948399194,0.0613318097056595,0.36819406027632
1539,4,274930,-0.051580220302978,0.061330187995792,0.400903272434311
1540,4,275038,-0.0289188101965048,0.0629488749522825,0.646228620163677
1541,4,275108,-0.0234528002601855,0.0652577023365121,0.719520135077325
1542,4,275111,-0.017474752619757,0.0650226955564102,0.78828021503786
1543,4,275180,-0.0700587794291783,0.0601498668996519,0.244911954808653
1544,4,275191,-0.0707424963474411,0.0602128380173696,0.24083703511949
1545,4,275289,-0.0589442409295159,0.0603360818808956,0.3292718990255
1546,4,275562,-0.0781378798734947,0.060274283257907,0.195694279261585
1547,4,275637,-0.0546107303584256,0.060568881623975,0.367868122713742
1548,4,275645,-0.0546107303584256,0.060568881623975,0.367868122713742
1549,4,275715,-0.0669301319501869,0.0605727118633885,0.269931563968889
1550,4,275721,-0.0710394338332513,0.0603458854215828,0.239907103069527
1551,4,275859,-0.0649358720132297,0.0603026238285732,0.282290119806919
1552,4,275865,-0.0652760571093937,0.0603643229844989,0.280271562320913
1553,4,275877,-0.0652760571093937,0.0603643229844989,0.280271562320913
1554,4,276015,-0.0669177682129056,0.0602489487262806,0.26745875270446
1555,4,276066,-0.0595329771959818,0.0605086413106974,0.325850527525718
1556,4,276194,-0.0582493826722719,0.0606878789303001,0.337803240268363
1557,4,276201,-0.0518877102953472,0.0606144918156062,0.392562905025237
1558,4,276375,-0.0602313992429323,0.0603791776465587,0.319179712997472
1559,4,276645,-0.0844878042734941,0.0603143351691852,0.162154884418719
1560,4,276806,-0.078679953925392,0.0611996851675755,0.199416092403628
1561,4,276820,-0.0739382680893775,0.0611808423407155,0.227656252073444
1562,4,276934,-0.0875052805335272,0.0600436065547163,0.145905431276563
1563,4,277129,-0.0707763405523424,0.0602553648835425,0.240943955142847
1564,4,277137,-0.0717374896189104,0.0603610956200185,0.235446324948349
1565,4,277249,-0.0769167724964369,0.0604737016122441,0.204244337794348
1566,4,277276,-0.0696637664985408,0.0601946326174811,0.247928795835498
1567,4,277639,-0.0699972704245851,0.0603026151926949,0.246521144802373
1568,4,277649,-0.0759567124064124,0.0600650178082859,0.206858025513922
1569,4,277971,-0.0707995728125209,0.0602552875651863,0.240789264743776
1570,4,278164,-0.076812208172035,0.060408390625484,0.20437066361625
1571,4,278914,-0.0601436595896643,0.0604907646896497,0.320776447722743
1572,4,278971,-0.0810177865309951,0.0605249398959008,0.181567218578405
1573,4,279037,-0.0725488640648108,0.0603407979964354,0.230045994762446
1574,4,280703,-0.0524793560412716,0.0602918844792413,0.384661587411019
1575,4,280859,-0.0553593629056225,0.0605954604228811,0.361556264234446
1576,4,280934,-0.0582494370645071,0.0605327716383123,0.336567986814892
1577,4,282594,-0.0437692325544636,0.0600232101417913,0.466359736754097
1578,4,282713,-0.0204915650227073,0.0602732940939858,0.734075661634503
1579,4,283570,-0.00925152083051457,0.0599864347090487,0.877518982281967
1580,4,283830,-0.0103610020894062,0.0604865255581011,0.864090444177187
1581,4,285234,0.012388608553894,0.0605737732801072,0.838064253318966
1582,4,285372,0.226954997604149,0.130790188244694,0.083567474517694
1583,4,285568,0.0299835190914072,0.0598960888581808,0.616970063733503
1584,4,287068,0.0310944920108401,0.0597826001858438,0.603301704426257
1585,4,289558,-0.00120189802692972,0.0622045736635693,0.984595390486378
1586,4,289573,0.00934372969300323,0.0627303204760641,0.881677533153486
1587,4,289631,0.00429176193642372,0.0613662501335486,0.944283528347202
1588,4,289647,0.00349960956362133,0.0607815477955719,0.954118273973876
1589,4,290003,0.013362549912048,0.0602284209537857,0.824547644308403
1590,4,290096,0.00183736540455473,0.0600883577283268,0.975623585646619
1591,4,291044,0.00757641302558809,0.0601621614829974,0.899856501923364
1592,4,291531,0.00236296891978488,0.0602594282073898,0.968742525453501
1593,4,292625,-0.0259758147550168,0.0612582483609489,0.67179650775127
1594,4,292985,0.00278648025671363,0.0604786351249667,0.963277485538085
1595,4,293190,-0.00283088579865348,0.0601169066116956,0.962468382786125
1596,4,293625,0.00345620687961418,0.0600366739799952,0.954125104776456
1597,4,294073,-0.0129163825890339,0.0598411232707631,0.829233556859229
1598,4,294288,-0.00111764400614686,0.0603352497851233,0.985231378524456
1599,4,294760,-0.0155278250774022,0.0606403122514025,0.798050265988272
1600,4,297290,0.00917513387388283,0.0603913724430428,0.879330602410433
1601,4,297499,0.00514454416162574,0.0611370425020355,0.932986665639198
1602,4,297638,-0.0138740505345807,0.0608550612087995,0.819789780779502
1603,4,297848,0.00195735622667856,0.059957045308467,0.973975356930773
1604,4,298091,-0.0101135229190823,0.0602571551852779,0.866805764288454
1605,4,299599,0.00711557027322057,0.0608281346264637,0.906943794293544
1606,4,300038,0.0873745591585842,0.130419705877255,0.503328266829159
1607,4,300148,-0.0177302451456687,0.0605714784735916,0.769911167937339
1608,4,302333,-0.0393039625800786,0.10104856112711,0.697539414534383
1609,4,302334,-0.00663460144634131,0.0974815052895159,0.945776322624323
1610,4,302346,-0.20608856185529,0.124950382563819,0.0999628045293759
1611,4,302347,0.151815385778812,0.131103043774872,0.247652938079731
1612,4,302611,-0.0353088318180609,0.0599604369028837,0.556325899180827
1613,4,303009,-0.0349907464574819,0.0775640158877896,0.65217943160105
1614,4,303011,-0.0410781426095119,0.0605667865576675,0.498070939255724
1615,4,304549,-0.0279879725597666,0.060093377811315,0.641687856321462
1616,4,307387,-0.0416358782193469,0.0609921087355616,0.49527974644107
1617,4,308154,-0.0293665062541065,0.0603832999466152,0.627031519857167
1618,4,311231,-0.0713216304013018,0.059628403094087,0.232459691042809
1619,4,311787,-0.050449567180938,0.0599597304321053,0.400698633771257
1620,4,312488,-0.0759397273485782,0.060645811331106,0.211331747453559
1621,4,312611,-0.0888672231535404,0.0599811414477987,0.139342542309084
1622,4,314015,-0.0502633653407688,0.0600274209834282,0.402967973980568
1623,4,314192,0.0179752546011179,0.0676709499014886,0.790681286987974
1624,4,315072,-0.0125566487808418,0.0666766749441906,0.850732877015908
1625,4,320017,-0.0440829120621526,0.0607365305166465,0.468438894203899
1626,4,320510,-0.0336081891383185,0.0602127870646943,0.577091001938836
1627,4,328073,-0.0219702618428485,0.0601473566219907,0.715125692629402
1628,4,331098,0.0251181347846754,0.0626329306763344,0.688635378156548
1629,4,336922,0.00131456844928976,0.0600074205360565,0.982534706035264
1630,4,340555,0.0524847974802984,0.0625297303931708,0.401836799961544
1631,4,351322,0.0586366569001219,0.0598958073287016,0.328261464753404
1632,4,353020,0.077591645741231,0.0596627450662983,0.194276632332976
1633,4,355411,0.031450769343193,0.0683152111777303,0.645528920266085
1634,4,355467,-0.0403551769169121,0.131795411142728,0.759636220673188
1635,4,355569,0.0723605223486325,0.121163032056109,0.550745932424156
1636,4,356055,0.0816747967186211,0.059987052823841,0.174211337125745
1637,4,356492,0.0697720456117489,0.0599970195266741,0.245645394280882
1638,4,356541,0.0597048000180701,0.0599232610840911,0.319760503004351
1639,4,356853,0.0256152707810578,0.0611632247872762,0.675615665945146
1640,4,356935,0.0510649646741219,0.062619095052763,0.415344338519569
1641,4,357632,0.0962696776614599,0.0598796352569901,0.10879056691786
1642,4,357802,0.0925091414580883,0.060003077078143,0.124032732719632
1643,4,362032,0.0837741116406021,0.059922775217893,0.162980484521174
1644,4,362199,0.059187842002302,0.0605483511838927,0.328976164790495
1645,4,362266,0.0864752043328337,0.0615720153102295,0.161062279252402
1646,4,363194,0.113961893147023,0.0597068090962593,0.057112637740784
1647,4,364690,0.102531401030273,0.0612371736641197,0.0949509380970469
1648,4,368078,0.0994780589528745,0.0595253662179063,0.0955708474737981
1649,4,368457,0.0786752684129447,0.0605386209768652,0.194590245624852
1650,4,369171,0.0686755131161879,0.061389543437954,0.264035557813455
1651,4,369403,0.0670134272908641,0.0602133099855534,0.26649416313573
1652,4,370869,0.162478810232196,0.104044708448918,0.119272403549564
1653,4,370874,0.0566572377813351,0.0670163254821136,0.398446586507614
1654,4,370948,0.0308168864061543,0.0715895935142422,0.667119386736509
1655,4,370964,-0.269465388437593,0.233580855603647,0.249433246995337
1656,4,372110,0.106918225757283,0.0601621565127719,0.0764016898097798
1657,4,375648,0.122490606178664,0.0614910174060061,0.0471401480390191
1658,4,375688,0.111552978346719,0.060837055340143,0.067549922437389
1659,4,376511,0.115904021448068,0.0599666872895189,0.054059599357367
1660,4,378801,0.144834639638441,0.0634047243835377,0.0229477155313763
1661,4,380252,0.0983608049439815,0.0599194412271842,0.101573716220627
1662,4,382176,0.0808171755254578,0.0600095466730753,0.178928419266415
1663,4,383443,0.0844300479563083,0.0609465883278079,0.166831775807045
1664,4,383482,0.0719877310684494,0.0770207484112681,0.350605680678607
1665,4,383485,0.0809579453730462,0.0773864816781277,0.296207128803551
1666,4,383639,0.175423969588318,0.119212059638261,0.142039087484015
1667,4,383641,0.166928840196976,0.119216446468669,0.162326787468654
1668,4,383644,0.175423969588318,0.119212059638261,0.142039087484015
1669,4,383646,0.175423969588318,0.119212059638261,0.142039087484015
1670,4,383666,0.172516516288647,0.119111060072608,0.148402100554385
1671,4,383669,0.172516516288647,0.119111060072608,0.148402100554385
1672,4,383671,0.166707415230045,0.119134491348579,0.162594793098364
1673,4,383673,0.146425356630679,0.119198701400076,0.220109946248385
1674,4,383681,0.133711818115029,0.119229747590412,0.262852887829374
1675,4,383923,0.0426470494910438,0.138029625566965,0.757526422445949
1676,4,383923,0.177983558863039,0.159431556982149,0.265025918856274
1677,4,384094,0.0839536813066259,0.0598804664489441,0.161787640757716
1678,4,384191,0.0607687355629791,0.0649446224841821,0.35006692290506
1679,4,384602,0.0784486247005704,0.0598443965920199,0.190751570855977
1680,4,384607,0.0784486247005704,0.0598443965920199,0.190751570855977
1681,4,388305,0.0956246181004604,0.0597807398192321,0.110584370605655
1682,4,388542,0.0812452317901723,0.0602757814841137,0.178557533985888
1683,4,390389,0.0285382528712441,0.0690574145044519,0.679671447448361
1684,4,390909,0.0595034541749775,0.0599095526036117,0.321282362594183
1685,4,397927,0.0429622494250003,0.0611568522095175,0.48283485250535
1686,4,400669,0.0731050448185088,0.068318565634354,0.285322889034736
1687,4,400864,0.0724871926753469,0.0748987749707852,0.333805807848732
1688,4,404981,0.116999151934578,0.0599267728630015,0.0516845977410896
1689,4,405202,0.287878670148372,0.121515712461835,0.0183706943847723
1690,4,405368,0.1088813587217,0.0611635368543783,0.0759085742424089
1691,4,408981,0.143959471925898,0.0601051302406544,0.0171351370436118
1692,4,411785,0.230945980150226,0.118819082794072,0.0527287377259539
1693,4,413029,0.157422469681415,0.0611444487609738,0.0104424489539323
1694,4,413957,0.152871492104397,0.060234775260364,0.0115804540058982
1695,4,414243,0.182016635283338,0.0598512661827976,0.00253298400259053
1696,4,415928,0.126902819356258,0.0595654526849974,0.033823147948894
1697,4,419709,0.125766429231622,0.0597365286585635,0.0359667303243529
1698,4,420255,0.119951923089248,0.0597703961201871,0.0455246947562244
1699,4,421542,0.0827525797191046,0.0599167484327432,0.168113886587335
1700,4,422070,0.101674252665446,0.0600450968951905,0.0912809275884626
1701,4,422545,0.0982948902559883,0.0599197476451358,0.101803948370812
1702,4,425689,0.118962548499604,0.0598901953477833,0.0477680470349651
1703,4,425858,0.112560626142725,0.0602946413669001,0.062752318412339
1704,4,427105,0.171684078240067,0.0940577606413338,0.0687999085569035
1705,4,428805,0.310415441217913,0.127026731512618,0.0150264905914245
1706,4,428805,0.121519615334744,0.122125281163915,0.320398089293348
1707,4,428826,0.119641959791481,0.061609651560232,0.0529401571495877
1708,4,428861,0.136077514949313,0.0601118251256663,0.0241966174044278
1709,4,433301,0.146132032431728,0.0600547774520738,0.0154571474889686
1710,4,433554,0.133922515229563,0.0600426028948911,0.0263450525239193
1711,4,434256,0.140284859711857,0.0601297394800144,0.0202074404047126
1712,4,434351,0.142248709078941,0.0600374084088476,0.0183575421832334
1713,4,435289,0.212139539232981,0.107090214576132,0.0483734809311208
1714,4,435291,0.212139539232981,0.107090214576132,0.0483734809311208
1715,4,442926,0.11075281522054,0.0604417772157227,0.0677358187038523
1716,4,444482,0.0953141190719431,0.0900147045433772,0.290381742415875
1717,4,445208,0.14202686190854,0.0603972446731217,0.0192446755645877
1718,4,446835,0.150859896037122,0.062010308849444,0.0154778408232168
1719,4,449745,0.438278688560118,0.228635678464088,0.0560537847888358
1720,4,449788,0.102994338329579,0.134579083114653,0.444600012860603
1721,4,450801,0.16537230550978,0.0603963521485758,0.00649237195366452
1722,4,451837,0.148992293130882,0.0606409601488791,0.0144924250937385
1723,4,452907,0.5207888291339,0.216839215723982,0.0168340987159828
1724,4,452907,0.170887409587029,0.126265833386389,0.176795823029321
1725,4,454081,0.135450230418298,0.0608166851704969,0.0265647846587799
1726,4,454191,0.143809783551792,0.0610918809176415,0.0191204875310048
1727,4,454676,0.138552324702033,0.0607968857333391,0.0232673433390846
1728,4,454817,0.144831174830175,0.0610349046176139,0.0181829770772034
1729,4,454913,0.138760917446068,0.0609780687037866,0.023469491149025
1730,4,455054,0.156286552540514,0.0658166442104084,0.0181031608756563
1731,4,455170,0.151647144139867,0.0607475769054628,0.013003314864232
1732,4,458042,0.139464208306032,0.0604586949756913,0.0216461347388446
1733,4,458282,0.141316802769196,0.0617082257663293,0.0226059646393421
1734,4,458401,0.159604715395619,0.0609304399836339,0.00918693453839346
1735,4,461656,0.135251319375748,0.0606083421457999,0.0262711761221424
1736,4,461812,0.137051869339532,0.0602903485922536,0.0236146057131988
1737,4,462685,0.140844279359686,0.0604436199560948,0.020359914900929
1738,4,463276,0.139765740897484,0.0603308678007161,0.0210945210562946
1739,4,463970,0.127576872374383,0.0606448960808044,0.0361142786771574
1740,4,464078,0.124982582602506,0.0605483490970388,0.0397310490860916
1741,4,464336,0.137161403768009,0.0603612416351883,0.0236667240425769
1742,4,464368,0.139453670776505,0.0604692862355151,0.0216787906867845
1743,4,466223,0.0999763502998785,0.0609253369209504,0.101695316958457
1744,4,466334,0.106687361777711,0.0609249494155665,0.0807924794349019
1745,4,471707,0.113950593937216,0.0656952138882096,0.083696262444007
1746,4,472549,0.222415901150674,0.280183279181574,0.427831834010501
1747,4,472918,0.0867841597134729,0.0613107052871597,0.157809042692345
1748,4,473492,0.0949533669677332,0.0605817738506581,0.117926833544499
1749,4,473912,0.090659908125539,0.0607736851091216,0.136654506259703
1750,4,474265,0.106200556518261,0.060472341712839,0.0799241525079965
1751,4,474320,0.094243262924965,0.0609375899335812,0.122866882313139
1752,4,474321,0.094243262924965,0.0609375899335812,0.122866882313139
1753,4,474625,0.105114091660422,0.0606552017177897,0.083972999138595
1754,4,474628,0.110825309772362,0.0607994702860123,0.0691793626603438
1755,4,476164,0.131221917123613,0.0618043468288386,0.0344338718612962
1756,4,476181,0.116827593926285,0.061623373935188,0.0587986949703236
1757,4,476291,0.0751715541066134,0.0679062892123818,0.269052206267822
1758,4,476833,0.0800195260306158,0.0609997142542303,0.190439539377981
1759,4,478092,0.0914685105077805,0.0605345791552248,0.131679880705885
1760,4,479557,0.0801347780574045,0.0606513261777591,0.187278094264227
1761,4,480076,0.073253199596247,0.0607817880098334,0.228939817115704
1762,4,481074,0.0727091783339301,0.0606689090696808,0.231542483727241
1763,4,482472,-0.104924200594026,0.0905172962434892,0.247173706199451
1764,4,482653,0.0588771336138801,0.0641751411122829,0.359536121833767
1765,4,484100,0.0737025174279508,0.0647334595625152,0.255661460104282
1766,4,485199,0.0677769599158787,0.0608162214638054,0.265842107489097
1767,4,485454,0.0659119823616839,0.0609620286027409,0.280347425938817
1768,4,487562,0.0454564742001499,0.0614583394744898,0.460015688939578
1769,4,487957,0.0599133992544986,0.0630730452734712,0.342810424745847
1770,4,491790,0.0539951354146123,0.0615946224508291,0.381288727675346
1771,4,492455,0.0586648506082211,0.0638366191635325,0.358731297964155
1772,4,493748,0.0649870288187463,0.0620511673101849,0.295671548291918
1773,4,495614,0.0599316373166905,0.0613955110738299,0.329655305238515
1774,4,497124,0.0523447403644288,0.0612003469012148,0.392964469388748
1775,4,497529,0.0545693647429459,0.0614650187785842,0.37524654390147
1776,4,498734,0.0615749867298643,0.061228757745177,0.315270555567291
1777,4,499794,0.0790758491535366,0.0610809934620802,0.196302206166161
1778,4,501469,0.0642982842925206,0.0613114423149984,0.295026367958663
1779,4,504047,0.0468749458171994,0.0621333667121767,0.451097230168124
1780,4,504419,0.0454465515691509,0.0612722282766023,0.458753007274166
1781,4,512749,-0.0534152084487932,0.061874153730015,0.388565351229551
1782,4,513467,0.0485186600273089,0.129648710777828,0.708456617544825
1783,4,513607,-0.000107058442250008,0.119441956528014,0.99928534499313
1784,4,520430,-0.183027635161443,0.119066610588604,0.125143375510639
1785,4,520552,-0.0415416781648563,0.121204061921743,0.731996839049573
1786,4,520560,-0.0763784247913648,0.121534247511137,0.530114371816306
1787,4,520563,-0.0814380628502818,0.121524941039132,0.503210159852513
1788,4,520565,-0.0938198676582083,0.121369203214794,0.440032489355021
1789,4,520568,-0.0878263156088206,0.121381908213518,0.469819028078505
1790,4,520602,-0.0276091216394647,0.120875769476073,0.819460498016443
1791,4,520645,-0.0319255085994996,0.1203898417047,0.791022194796551
1792,4,520646,-0.0319255085994996,0.1203898417047,0.791022194796551
1793,4,520657,-0.0124590445456594,0.120488421483203,0.917700663728248
1794,4,520665,-0.00679398897816519,0.120582169595315,0.955100257693646
1795,4,521148,-0.0302193613988899,0.0622294126867792,0.627543420470008
1796,4,523964,-0.00123428341596332,0.0610628501443013,0.983884616184901
1797,4,537994,0.107307278405087,0.264506326591965,0.685216989515445
1798,4,538009,0.251418803674183,0.244226533510267,0.303973488914928
1799,4,538030,0.210046480992726,0.168286323237776,0.212803577054458
1800,4,538039,0.210046480992726,0.168286323237776,0.212803577054458
1801,4,538042,0.22361021561007,0.163931127388376,0.173420979847106
1802,4,538051,0.178187295495578,0.160135853809664,0.266583386618242
1803,4,538054,0.174710689567139,0.161519510357946,0.280137887780018
1804,4,538057,0.171146806158897,0.159632607441335,0.284394348818729
1805,4,538066,0.195296815674036,0.149909797542022,0.19350518138382
1806,4,538069,0.14275371107461,0.144699350883588,0.324537089147315
1807,4,538120,0.336879321008832,0.171146828419213,0.0498082918398641
1808,4,538141,0.31066037518026,0.147145867594139,0.0354541447981742
1809,4,538174,0.204186423787968,0.0940704584917892,0.0306298508208182
1810,4,538183,0.192952084630042,0.09325911379047,0.0392745679574138
1811,4,538198,0.108951001467968,0.123773435197808,0.379325235969917
1812,4,538201,0.101055926881408,0.123595981585942,0.414119346788014
1813,4,538202,0.0882623725692717,0.123820117691404,0.47642349377244
1814,4,538243,0.149967249779489,0.122059876279879,0.220026493816825
1815,4,538249,0.171191717795167,0.122816909256691,0.164231443333661
1816,4,538279,0.0963397072859067,0.123047641163024,0.434183525783728
1817,4,538282,0.0896923693911384,0.123243217898175,0.467238550114056
1818,4,538285,0.0896923693911384,0.123243217898175,0.467238550114056
1819,4,538294,0.0896923693911384,0.123243217898175,0.467238550114056
1820,4,538297,0.0963397072859067,0.123047641163024,0.434183525783728
1821,4,538318,0.0880836192014582,0.123065167100084,0.474620280901044
1822,4,538326,0.0827073758054029,0.122727704000812,0.500809833159699
1823,4,538332,0.0577642146275732,0.123116052245316,0.63922699790969
1824,4,538337,0.155431883770222,0.123436045789393,0.208786554411783
1825,4,538341,0.0880454073268639,0.123246582157854,0.475461781782459
1826,4,538343,0.0885026477916337,0.123245654411829,0.473170898680125
1827,4,538354,0.100783919508351,0.123793035877293,0.416117964254978
1828,4,538357,0.100783919508351,0.123793035877293,0.416117964254978
1829,4,538359,0.134989820014248,0.0741409490685266,0.0694961237130146
1830,4,538369,0.133791350086327,0.0706023317414512,0.0589093915801551
1831,4,538384,0.114645004996638,0.0664664915549583,0.0854290547469031
1832,4,538866,0.062443580813585,0.0624762646314422,0.318248368614532
1833,4,539688,0.0531885001230672,0.0627119211310986,0.396934632110056
1834,4,541302,0.0882219714323309,0.0665491693833947,0.185807601176983
1835,4,542062,0.0474885197518164,0.0631780060663891,0.452755070446242
1836,4,542558,0.141639520054597,0.0737428729692502,0.0555720946474287
1837,4,544142,-0.347978398117592,0.138549549283542,0.0124649710654479
1838,4,544372,0.0393092822451937,0.0627185963503539,0.531224041062744
1839,4,546036,0.049210536168822,0.0629329910511959,0.434767346577032
1840,4,546402,0.0300434495461948,0.0633332981135398,0.63552901583095
1841,4,546551,0.0643432147752776,0.069040040330222,0.351989232082024
1842,4,547460,0.0542303349652113,0.0624979863090097,0.386140779006362
1843,4,547792,0.103830013512233,0.0677520068124752,0.126294559219411
1844,4,547875,0.0486496578196458,0.0636459855511125,0.445152038474109
1845,4,547876,0.0486496578196458,0.0636459855511125,0.445152038474109
1846,4,548101,0.0216497791209107,0.062087753812434,0.727525093002355
1847,4,548356,0.030617339076924,0.0622660554368308,0.623224340735439
1848,4,548896,0.0104728015108013,0.0625653527350592,0.867159205419276
1849,4,549461,0.0479364291742153,0.0619403013643096,0.439499992976801
1850,4,551365,0.00707071610246401,0.0611697055873531,0.908041791876549
1851,4,553033,0.0222230882737818,0.0728548939587327,0.760521402084814
1852,4,553181,0.00555870711777851,0.0630881791007172,0.929839115007533
1853,4,554056,-0.0192878219938638,0.0608980549290114,0.75164092351336
1854,4,554792,-0.0247662034512178,0.0611023347876141,0.685485376459425
1855,4,558812,-0.0331138139568492,0.0614730057716894,0.590452417354339
1856,4,559258,-0.0394543972650448,0.0617843887279843,0.523508993059667
1857,4,560213,0.0256952600061576,0.0621715704383078,0.679640725037997
1858,4,560996,0.285981426977287,0.138272673326524,0.0393451048981576
1859,4,561118,0.0225448489748892,0.0713843834676384,0.752323303731339
1860,4,562709,-0.0254118367638544,0.0616705396507844,0.680547047838931
1861,4,563928,-0.0034359092109566,0.0617590723030682,0.955664788788044
1862,4,564066,-0.011517163083309,0.0625389828788735,0.85399388442913
1863,4,565447,-0.0265834563594469,0.0617048101700291,0.666864668751101
1864,4,567144,-0.00512299190028143,0.0614777155202253,0.933635683905694
