SNP,Chr,Pos,Effect,SE,HUG1_ADE17_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
3851,6,270091,0.0643397240915462,0.0684275391353001,0.347726824582252
3852,6,270110,-0.199604155308319,0.239356905236631,0.404890838140176
3853,6,270112,0.152567253000026,0.283223384527975,0.59044603596249
3854,6,270117,-0.0849438130675262,0.121213425092296,0.483902650899272
3855,6,270118,-0.0765503112204211,0.122046352915406,0.530918372179455
3856,6,270132,-0.0937031756240376,0.135370479649049,0.489268053516845
3857,7,331,0.0170808165773124,0.0570456750603923,0.76479313835225
3858,7,415,-0.0260037605444055,0.157649240455467,0.869080157238255
3859,7,440,0.0352642140661805,0.0708052498634429,0.618762327625165
3860,7,444,0.0239498395894659,0.070575994395433,0.734549200639622
3861,7,595,-0.102401888915155,0.107498127812703,0.341448484565884
3862,7,603,-0.0868877523339844,0.107516506342828,0.419557664476387
3863,7,1581,-0.0452957883305899,0.0544385010235999,0.405940819005855
3864,7,5119,-0.0470845048996045,0.0538301288235776,0.382339041132752
3865,7,8780,-0.0363365431979812,0.0874609118333478,0.678057339959852
3866,7,11071,-0.227261356702043,0.508663675801144,0.655307038730002
3867,7,11076,0.445189271360423,0.454986858774829,0.3285138773637
3868,7,14747,-0.00764231124356723,0.0540630771038828,0.887666850225549
3869,7,16567,0.0215194623578712,0.0553630452229094,0.697734468933605
3870,7,17289,-0.125237312712817,0.126615394554075,0.323283881764246
3871,7,17702,-0.0311747515608265,0.0733751173041073,0.671191634927284
3872,7,17838,-0.105908342292349,0.0901646623445494,0.240942412897918
3873,7,17840,-0.181782365921038,0.109633760916812,0.0981881185836128
3874,7,17843,-0.184295151469899,0.116160010944458,0.113507025508379
3875,7,19449,0.178965676535334,0.0919152866386719,0.0523188466674355
3876,7,19450,0.277159414321181,0.182272518920856,0.129261192089344
3877,7,19896,-0.018771051979633,0.0546223923112348,0.731313189007584
3878,7,20110,-0.026425625427098,0.0562083623654441,0.638547528002354
3879,7,20451,-0.00881733186944977,0.0539586999558588,0.870290007530641
3880,7,21017,-0.0197425003716365,0.107170604074227,0.853950076849589
3881,7,21057,-0.0235133128892335,0.0573834021203332,0.682231960942547
3882,7,21710,-0.0325608091533301,0.0564371139720106,0.564347955272426
3883,7,23383,-0.0466296457390305,0.0538857255072618,0.387438154398889
3884,7,27344,-0.0726466185648272,0.0538862402618327,0.178475263097395
3885,7,27845,-0.0671657910886505,0.0538421936419239,0.213057123320019
3886,7,28799,-0.0682042197541071,0.0543708069762934,0.210516733507823
3887,7,29465,-0.0806783149987753,0.0544531939051337,0.139336570587307
3888,7,29523,-0.0882585610644344,0.0544665226687611,0.106035326240447
3889,7,31914,-0.0718531017398268,0.0542412638297067,0.186129433385824
3890,7,32249,-0.0697970261346652,0.0546546415255437,0.202421914341306
3891,7,33274,-0.0592657573810678,0.0541971844063069,0.274910782791513
3892,7,33393,-0.074246188032949,0.0545061655924148,0.174015536455176
3893,7,33441,-0.0721231802778028,0.0543296578868059,0.185197799681447
3894,7,34423,-0.0580650065697625,0.0545281032417886,0.287665371205089
3895,7,34691,-0.0404370929515219,0.0543062663802688,0.45700177917716
3896,7,34805,-0.0592633558253989,0.0545536890611031,0.278073890722431
3897,7,34808,-0.0568657810303474,0.0544786497394073,0.297284011296721
3898,7,35435,-0.0501041710009541,0.0543393254989833,0.357126535154294
3899,7,35488,-0.0467471956082643,0.0542980195008865,0.389856911250261
3900,7,35577,-0.107717510153401,0.0559125456026581,0.0548400851929132
3901,7,36074,-0.0689878849490691,0.0537870323863213,0.200469663304972
3902,7,36180,-0.0596390852489706,0.0540294056827221,0.270420322599534
3903,7,37288,-0.0742681555409641,0.0537134871400471,0.167639404345343
3904,7,41301,-0.110366844089383,0.0542348943469681,0.0425997798998605
3905,7,42627,-0.0840147801397524,0.0538552937585617,0.119653635164059
3906,7,43266,-0.0961442627113894,0.0618948932918237,0.121236257359024
3907,7,43683,-0.0936082574027949,0.0539472599625957,0.083581513214208
3908,7,45345,-0.100296905592968,0.0610458347141479,0.101278079595567
3909,7,45353,-0.110750035806387,0.108269328021871,0.307049762231524
3910,7,45353,-0.275802859722364,0.202878364012021,0.17487201042099
3911,7,45565,-0.0848409666692809,0.0539148861619007,0.116473605651297
3912,7,46270,-0.124688193606268,0.0566407847913338,0.0283553797859465
3913,7,47250,-0.134094966222705,0.0535577428211134,0.0127393631303139
3914,7,48435,-0.0985665218578695,0.0537261095952731,0.0674047438349994
3915,7,50874,-0.0572206561865356,0.0544670086427741,0.294181109269712
3916,7,53407,-0.100280204884944,0.053592771835097,0.0621510831515379
3917,7,53416,-0.0906054901847107,0.0536424096903694,0.0920900945054442
3918,7,53455,-0.100809206572626,0.0536663554227654,0.0611445224886795
3919,7,53544,-0.100771692496131,0.0542096203683359,0.0638695786074223
3920,7,53637,-0.0895204885557875,0.0542646533172146,0.0998934783564661
3921,7,53662,-0.0977646865900601,0.0540162959327772,0.0711599098610502
3922,7,53700,-0.0998707393795418,0.0539154374597832,0.0648089167007695
3923,7,53702,-0.0998707393795418,0.0539154374597832,0.0648089167007695
3924,7,54897,-0.0430221542031774,0.0538304148476004,0.424702331057433
3925,7,55912,-0.0383291782493353,0.0541578498157604,0.479579450938961
3926,7,56225,-0.0157284498898253,0.0796067448173603,0.84348986866767
3927,7,62689,-0.0460272529501763,0.0541867399765776,0.396223811261154
3928,7,65725,-0.0179421539753694,0.0538799696119501,0.739330230630026
3929,7,66339,-0.0147728281014245,0.0544265846896392,0.786221531869364
3930,7,66622,-0.0111698390212523,0.0539233996099003,0.836017847700396
3931,7,68513,-0.0415386823289076,0.0539056213492723,0.441470368056923
3932,7,69394,-0.189896698197215,0.161725482199389,0.241109838447766
3933,7,69396,-0.0252570925616453,0.130883415353619,0.847090330391523
3934,7,70413,-0.028444301760667,0.0540305456577902,0.598907215976488
3935,7,73728,-0.107178726584522,0.10671085299225,0.31588129787727
3936,7,74414,-0.0721878493206897,0.0541093125140945,0.183027386005772
3937,7,80505,-0.00415522541488843,0.0548741896431148,0.939682559252923
3938,7,80602,-0.0531531904094193,0.165336122248252,0.748032657158256
3939,7,80604,0.212051271681538,0.163220298540622,0.194732739306929
3940,7,80608,0.13074416844114,0.125576626160444,0.298518246852689
3941,7,80609,0.166477996171743,0.124478254957544,0.181951150422391
3942,7,83968,0.0316704228552021,0.0538527206140308,0.556845732135265
3943,7,84763,0.0392264858083498,0.121120278146336,0.746232872136905
3944,7,87147,0.0302541651997633,0.0538372087419069,0.57450234189527
3945,7,87586,0.0208049680142106,0.0581450169082944,0.720698075057793
3946,7,87833,0.0274121988376638,0.0543293111693335,0.614185279789606
3947,7,87999,0.0198053374042041,0.0540003879868797,0.71401564945054
3948,7,88913,0.0377964593351732,0.0540507759274592,0.484839497205926
3949,7,89733,-0.0365446744383959,0.141066294036143,0.795739727732826
3950,7,90591,0.0122234634456729,0.0539470179092192,0.820879359768565
3951,7,92844,0.026840766941947,0.0540483027143247,0.619775303780248
3952,7,98223,0.092206454012879,0.0537101626692827,0.0869036514509448
3953,7,101935,0.091398703133989,0.0537140736469363,0.0897149636025685
3954,7,102167,0.102173832520336,0.0539032112974422,0.0588421053224093
3955,7,102487,0.148180998460803,0.21892213740729,0.498934140306817
3956,7,103626,0.0982897376748697,0.0537558634436205,0.068326228354707
3957,7,103929,0.100857609328411,0.0537432461187991,0.0613899245022747
3958,7,105525,0.0951839511609297,0.0536199440647379,0.0767331686207185
3959,7,109520,0.0658342179213441,0.0536785072346831,0.220845341898726
3960,7,109762,0.0585589432650529,0.053848893256593,0.277572024685666
3961,7,112259,0.114022232209858,0.0602982870883477,0.0594470115771692
3962,7,114462,0.101582213779657,0.0536673594315877,0.0592007127361633
3963,7,115291,0.0742225515038708,0.115841463147745,0.522116913972407
3964,7,115293,0.1078786560455,0.116942957456943,0.356903351544439
3965,7,115294,0.0928344239956225,0.11826407278326,0.432994308165935
3966,7,115759,0.0554610494710756,0.0542407851734355,0.307245858536574
3967,7,120910,0.0422946779523827,0.0538142218124604,0.432430653349142
3968,7,121864,0.0507319163135864,0.0541731056427086,0.34966741375086
3969,7,122646,0.0479234109812025,0.0542611311460756,0.377729497803286
3970,7,128719,0.0730313567426799,0.0542740087766472,0.179293712465779
3971,7,129502,0.0484340278246832,0.0537224947667269,0.367905596319246
3972,7,129866,0.0746024434735705,0.0543364395310917,0.170632387290844
3973,7,130581,0.0580943273781512,0.0542303631645201,0.284788479601653
3974,7,131402,0.0645272216522273,0.0552544451451165,0.243667720369246
3975,7,131475,0.0368912261462269,0.0542100042873608,0.496618632188073
3976,7,131572,0.0487061914394717,0.0537201076748023,0.36520195729327
3977,7,133091,0.047001379733861,0.0537260995039769,0.38225945195418
3978,7,134263,0.0643060297640376,0.0539021192851406,0.233664788981355
3979,7,134556,0.0544834218791593,0.0539327721220375,0.313086661368525
3980,7,139381,0.0343867396257167,0.0538267876892124,0.523340887898112
3981,7,139844,0.0578077455485158,0.054387349505809,0.288558617449259
3982,7,140293,-0.0882819127810928,0.158997075953473,0.579080573252473
3983,7,140294,0.0212294779191509,0.295562327544061,0.94277993284881
3984,7,140416,0.0605350530683576,0.0547799653328942,0.269886962778735
3985,7,140907,0.0475955573265479,0.0537991328429557,0.376926013378448
3986,7,142582,0.0498787338737556,0.0540212899254259,0.356473106248367
3987,7,142616,0.0297476966026691,0.0538481879621916,0.580999043721753
3988,7,142656,0.0362808980787721,0.0538308996194137,0.500765726026038
3989,7,142710,0.0340530039355949,0.0537571404410054,0.526843422814819
3990,7,142737,0.0394879666098379,0.0538202631452168,0.463618156354442
3991,7,142798,0.0364296205935512,0.053830615082398,0.499010718232289
3992,7,142863,0.0279743361269224,0.0538585186207383,0.603804472351152
3993,7,142935,0.0292041852092123,0.0538490307672478,0.587930319764177
3994,7,144443,8.58592125784763e-05,0.0539803566020682,0.998731812534977
3995,7,149219,0.0263850773346108,0.0538404301676254,0.624395401546894
3996,7,149745,0.00201233139186781,0.0539338036265957,0.970258018476024
3997,7,153512,0.0181146839357946,0.0539252915165381,0.737129370842548
3998,7,154206,-0.00176469592874975,0.0539338281904842,0.973916646961945
3999,7,154349,0.00310309491989325,0.0540879473386889,0.954281899041179
4000,7,154579,0.189286077864089,0.111501474905873,0.0904626307861537
4001,7,158616,0.0260795850816079,0.0539996777729769,0.629424827502505
4002,7,159017,0.0166384979490659,0.0559665608046982,0.766417270031787
4003,7,159442,0.00625593951314339,0.0540854577291054,0.907981690570295
4004,7,163135,0.266772056102101,0.109528702852439,0.0153598909991801
4005,7,163315,0.0483622534561938,0.06385058634683,0.44929848360062
4006,7,164509,0.048284304324908,0.0538177708818177,0.370233583514992
4007,7,166144,0.0811395832855249,0.054749451076333,0.139228055787641
4008,7,166200,-0.0123709502023051,0.174388660424038,0.943486507807337
4009,7,166202,0.194688505029183,0.0878993172411563,0.0274046861259857
4010,7,166259,0.0851340453407028,0.0564108865467914,0.132147919979541
4011,7,166833,0.0662908711580323,0.0538953072680895,0.219518673292375
4012,7,169205,0.0501167192278482,0.0547430219054297,0.360559116645174
4013,7,170660,-0.117794736525632,0.0913252238500332,0.197951311857653
4014,7,170661,-0.143566110883653,0.0950086323331606,0.131661457313917
4015,7,171892,0.0692942638180076,0.0539146161431234,0.199544276450506
4016,7,173129,0.112548363567698,0.0957088921389227,0.240409436592174
4017,7,174147,0.0698572214008685,0.0538312094271961,0.195234849733153
4018,7,175201,0.0552803630925302,0.0537910515296076,0.304800764032583
4019,7,175569,0.0483825507413287,0.0537996899699076,0.369101084242517
4020,7,176862,0.0545305604460333,0.0538608750888702,0.312024215696349
4021,7,178295,0.062283190389625,0.0539114171715574,0.248754077563771
4022,7,181053,0.0412982365181123,0.0539368662983292,0.444379958309723
4023,7,181165,0.0449145426082232,0.0538260359411892,0.404597990071461
4024,7,183625,0.0634471092123171,0.0538208387570781,0.239248830957545
4025,7,191252,0.0187365862433841,0.0539860864306423,0.72875062176024
4026,7,191676,0.006949014524852,0.0540779231292024,0.897826455522798
4027,7,192137,0.00383748829074884,0.053959075623984,0.943343722054493
4028,7,192700,0.00171164045469047,0.0538993950047432,0.974684416400726
4029,7,196064,-0.0327998505588981,0.0539086295370793,0.543290868458646
4030,7,197274,-0.0652186794494949,0.0538391539720471,0.226567179751667
4031,7,199802,-0.024752359373193,0.0541065340024309,0.647611460140577
4032,7,201855,-0.0355688736750397,0.0548383819245234,0.517010426638165
4033,7,202039,-0.0263507036753611,0.0543827110888546,0.628301824083523
4034,7,202122,-0.0337806320733554,0.0543095672170063,0.534342407808077
4035,7,202957,-0.041378525737718,0.054692330938491,0.449812710759746
4036,7,203677,-0.034074580520263,0.0543012100745294,0.530730333744412
4037,7,203971,0.0890511566175416,0.122444677541591,0.467538545541909
4038,7,204417,-0.0226292252550131,0.0560876027563681,0.686852544772609
4039,7,205155,0.167987687997591,0.124956262314342,0.179691425824812
4040,7,205675,-0.0166449334846415,0.0540444910755382,0.758274817707447
4041,7,206341,0.134168042682144,0.0805794750876598,0.0967920293880814
4042,7,206511,-0.0385754385490717,0.0549432766960041,0.483082148864199
4043,7,206991,-0.0296212200027692,0.0539586092934934,0.583378666231261
4044,7,207921,-0.0223639997930786,0.0539685117943316,0.678840364936435
4045,7,208767,0.18839163930402,0.0696443546583059,0.00716047030890892
4046,7,208986,-0.0323156125508717,0.0541910062500765,0.551338356253107
4047,7,209438,-0.0281740197952432,0.0541017929615245,0.602860846708082
4048,7,225148,0.00683368724505579,0.054045388263641,0.899452870641744
4049,7,226323,0.0187437141468925,0.0539924869940701,0.728682413222306
4050,7,227872,-0.0567505533801255,0.0550983497124427,0.303721562718196
4051,7,229363,-0.0447024441106422,0.0543881230512968,0.411679754886559
4052,7,229656,-0.038832424628123,0.0543457900072211,0.47536348681545
4053,7,229803,-0.0395648981664785,0.0548746293356252,0.471383481862064
4054,7,230082,-0.0191792328039612,0.0571737130828173,0.737480829336689
4055,7,230481,-0.0355715858499631,0.0543198332956541,0.512987924897686
4056,7,230937,-0.0230515483499224,0.0543817148204149,0.671908464108247
4057,7,232131,-0.0194640179482134,0.055754861626301,0.727222437833125
4058,7,233940,-0.0194235862924425,0.054525122688024,0.72187974071552
4059,7,234570,-0.0255013327349558,0.0544153387746199,0.639614559791906
4060,7,234702,-0.0290654091800358,0.0547767544384184,0.596018719408925
4061,7,235464,-0.0436303889844568,0.0544318138057571,0.423346490533527
4062,7,235726,-0.0416842171425207,0.0543398051073967,0.44353313683581
4063,7,236277,-0.0511825012741398,0.0602470722697506,0.396154790889925
4064,7,237753,-0.0301661403072626,0.0542118257851819,0.578256215046677
4065,7,238084,-0.0356250105740958,0.0542024413298365,0.511443076398486
4066,7,241273,-0.0582780986868688,0.0582525955631832,0.317783967000344
4067,7,241711,-0.0391845380610351,0.0550847296670334,0.477336987568818
4068,7,247290,-0.0158284762286313,0.0551273043032018,0.774184397607376
4069,7,247666,-0.013365121233587,0.0544354924278939,0.806194810818748
4070,7,249982,-0.00207565361944961,0.0544873575081699,0.969634090292678
4071,7,250183,-0.00182010398777965,0.0543954670042846,0.973326210725573
4072,7,250680,0.00263918603082014,0.0543953718942955,0.961330398733589
4073,7,255972,0.00332117761362616,0.0546897196717781,0.951610485146767
4074,7,257392,-0.0367161175519485,0.0624611574905855,0.557026813161285
4075,7,257488,-0.0630438891798776,0.0575018736347269,0.273660017600629
4076,7,257571,-0.0294439313482809,0.0573361801950184,0.60790088691071
4077,7,260913,0.00435634626644887,0.0545344296057146,0.93637597949073
4078,7,266540,-0.00881572518777463,0.0549049312557277,0.872529088029244
4079,7,267569,0.00297126516843649,0.0553940212691704,0.957253338258088
4080,7,272144,0.00140194738164198,0.0545049791713003,0.979494044880877
4081,7,272225,0.0142274197385699,0.0542714719760293,0.79335653270987
4082,7,272227,-0.00201234344625426,0.0541121464482147,0.970355819228679
4083,7,272365,0.0157878054291188,0.0560067882017225,0.778192333651155
4084,7,274400,-0.0450194477209638,0.0574272634820194,0.433601845578605
4085,7,275338,-0.0882727612507539,0.0546290998575906,0.107018780075848
4086,7,276571,-0.113367204487308,0.0537760833164158,0.0357237754765717
4087,7,281605,0.0927781259834566,0.133256957389433,0.486739983289453
4088,7,283774,-0.119916162144349,0.0539329711271701,0.0268193796019142
4089,7,284360,-0.124337854187793,0.0538626207965217,0.0215527914748606
4090,7,284441,-0.113687044128492,0.0535348224258385,0.0343978954212309
4091,7,293925,-0.082621065255679,0.0538313598648845,0.125725558463323
4092,7,295079,-0.0847295602715032,0.0535983000205109,0.114813507263638
4093,7,300508,-0.0523041008664091,0.0548795297615116,0.341206129276452
4094,7,301066,-0.0486447643968353,0.0541088920713197,0.369256917882751
4095,7,307179,-0.0260303566692848,0.118282731070845,0.825944666540725
4096,7,307181,-0.0472438839865252,0.063746963777219,0.459115933021395
4097,7,307209,0.0753358109683084,0.114510110885661,0.511033376397558
4098,7,307221,-0.0866789946881728,0.124707916742989,0.487477419123693
4099,7,307361,-0.0670986449449972,0.0538411494351457,0.213505080351552
4100,7,308037,-0.0826670579391681,0.0543743603860603,0.129322834671619
4101,7,315634,-0.104819918656457,0.054101235935448,0.053484392814536
4102,7,316663,-0.10844345646149,0.0548084001183954,0.0486389226578089
4103,7,319571,-0.0325949000895359,0.359272778206757,0.927762834268057
4104,7,320913,-0.0830709161474735,0.0542081178609892,0.126308545083846
4105,7,321449,-0.0653513702702411,0.0544503546146859,0.230866120797913
4106,7,321504,-0.185208304123019,0.137390621154486,0.178509324351972
4107,7,321504,-0.0544736119100274,0.0746831532231543,0.466242999264948
4108,7,321718,-0.0901152627085511,0.0546686693777968,0.100162447619984
4109,7,321749,-0.0838539426307262,0.0551518151819444,0.129300542484316
4110,7,323123,-0.094317969766499,0.053702767383359,0.0799049530985737
4111,7,323836,-0.0934092261927259,0.0536850525365043,0.0827395931381868
4112,7,323883,-0.0836215619739048,0.0539120944227776,0.121780385415775
4113,7,323971,-0.0967569994019559,0.0537787726875441,0.0728462105052807
4114,7,324357,-0.0866683216272824,0.054003491388265,0.109417713637082
4115,7,324640,-0.0746374525780685,0.0539034246715515,0.167033648631581
4116,7,326269,0.0120269765358616,0.109630154466175,0.912705670535903
4117,7,326640,-0.0626099255182825,0.0540976062890307,0.247911454815759
4118,7,329449,-0.0738289288268804,0.0543499907287778,0.175204834135426
4119,7,331193,-0.0555053657586395,0.0542956055568501,0.30734798857392
4120,7,333120,-0.0878470313961413,0.0538870221320238,0.103949548469051
4121,7,334340,-0.117947364607771,0.0538562461321331,0.0291751178892255
4122,7,335451,-0.0958556491801504,0.0538724996947969,0.0760499839589911
4123,7,335555,-0.0909113569324904,0.0539226855712677,0.0926875976502979
4124,7,335709,-0.0984786913291882,0.0538590956144094,0.0683256725975566
4125,7,336457,-0.104720919326039,0.054383843027486,0.0549587362798003
4126,7,336790,-0.0977340847633406,0.0559094187513747,0.0813197153191849
4127,7,336889,-0.118584481981454,0.0552130393986161,0.0324129200271403
4128,7,337273,-0.145075845776888,0.0538477993940482,0.00739326034573072
4129,7,338130,-0.13430629858983,0.0539731952063749,0.013292779775299
4130,7,340507,-0.0999758044005013,0.0543748777180958,0.0668081185150077
4131,7,340586,-0.105131326773099,0.0551693941370074,0.0575130320253504
4132,7,341281,-0.103299660233207,0.0542292245301412,0.0576093692345989
4133,7,341488,-0.101768229391023,0.0538677079846913,0.0596810391628418
4134,7,344309,-0.0840668745448848,0.0545066617652977,0.123891084108711
4135,7,345180,-0.0708510265728585,0.0548354383157722,0.197179379187663
4136,7,345331,-0.0857344800476149,0.053874272425884,0.112418998634835
4137,7,345428,-0.0889763744700415,0.0540136801453246,0.100387604231112
4138,7,345527,-0.0811261938821534,0.0542717063245457,0.135855954592062
4139,7,345530,-0.0777108569867326,0.0544654184668708,0.154523553356532
4140,7,347594,-0.0941332840441461,0.0537473415513251,0.0807448989472986
4141,7,347717,-0.0974243876679846,0.053994971906036,0.0720328624651295
4142,7,348161,0.19730453286015,0.228333881077022,0.388116782041855
4143,7,351511,-0.051602209309388,0.0539253996044558,0.339263311339117
4144,7,354145,-0.114362938457585,0.0539081917543452,0.0345812594441097
4145,7,355322,-0.114096833743067,0.0536681904084003,0.0341995890622501
4146,7,356291,-0.137663821634215,0.0535415902666585,0.0105448656443044
4147,7,356925,-0.0852037767563168,0.0563662483710464,0.131527815181771
4148,7,359010,-0.0563116565156277,0.0539402980483944,0.297217053439557
4149,7,359316,-0.053061199222979,0.107680455167095,0.622484745944678
4150,7,360441,-0.0339497460468224,0.054073475393068,0.530511610556285
4151,7,361541,-0.0460912290280965,0.0542108696864687,0.395778434081092
4152,7,361880,-0.0447552288735722,0.0546847979893506,0.413668524341907
4153,7,362037,-0.0675876678046198,0.0580821838250436,0.245349477494126
4154,7,362066,-0.0528323311904951,0.0561353309529073,0.347266449726753
4155,7,362321,-0.0459860679250742,0.0538953922329864,0.394101073363241
4156,7,362382,-0.0592948787502775,0.0540046504035768,0.272970846317377
4157,7,362516,-0.0437724596615995,0.0539091431753887,0.417357607493715
4158,7,365007,-0.0561530156257283,0.0564693471131545,0.320710194800175
4159,7,366066,-0.073440022811965,0.054035645290993,0.174981531399968
4160,7,366778,-0.099178314048435,0.0712907382605797,0.165046749591273
4161,7,366931,-0.0493824133874887,0.0537437267271817,0.358801546192066
4162,7,367665,-0.0493226794779704,0.0538244508146018,0.360102671545041
4163,7,368513,-0.0334080048796215,0.0540224965082783,0.536704493620808
4164,7,370476,-0.0266124119695607,0.0544466829151756,0.6253014709519
4165,7,370996,-0.0315243118015976,0.053832600094846,0.558519266604158
4166,7,371385,-0.0269910074078493,0.0540764191901907,0.618000743071065
4167,7,371466,-0.0155848654274154,0.0539202967369548,0.772724083703479
4168,7,372094,-0.0158852917713954,0.0538690668805296,0.768253493871628
4169,7,373509,-0.0386800846612675,0.0539410839479126,0.473798796360898
4170,7,373552,-0.0441838901365616,0.0541037685596867,0.414678743933458
4171,7,374939,-0.0489622135520588,0.0540507558140173,0.365629833392449
4172,7,376215,-0.0374891606749492,0.0545977333479009,0.492758413349228
4173,7,377214,-0.0777571535348362,0.0541004800609095,0.151526253140688
4174,7,377575,-0.0722721962346125,0.0577489686219501,0.211584839924538
4175,7,377576,-0.0683892264478452,0.103178264492129,0.507874616858676
4176,7,377578,-0.0500261937288212,0.0575490200821467,0.385284835701092
4177,7,377882,-0.0783671622370686,0.0540394121171856,0.14789476510242
4178,7,378667,-0.0713288969543258,0.0540670210586186,0.187934570719887
4179,7,379511,-0.0724588876895235,0.054218006512691,0.182267629826375
4180,7,388863,-0.151271408322725,0.119868079079786,0.207788289489915
4181,7,389537,-0.0313507972477524,0.0553304014703061,0.571338780020061
4182,7,389749,-0.0216568052461198,0.0551749681852796,0.694917269544227
4183,7,390823,-0.0132950718964253,0.0546402203231754,0.807898654759851
4184,7,392417,-0.0171363424240095,0.0544600969465103,0.753206717815907
4185,7,394456,0.0486705532055828,0.0544799705154384,0.372269845114087
4186,7,394889,-0.0689738107964164,0.140163769478044,0.62295847117038
4187,7,395909,0.032750477653548,0.0580155393708626,0.572764144990783
4188,7,397324,0.0540720738743435,0.054293589418736,0.319971181046754
4189,7,397449,0.0596971775321257,0.0543473388686245,0.272761950803606
4190,7,397834,0.0315046653204258,0.0850673425061151,0.711344059608801
4191,7,398372,0.0426963934724188,0.0543432570326001,0.432582199779102
4192,7,399000,0.0258817959557612,0.0542553662337694,0.633631241184238
4193,7,399178,0.0374933691502977,0.0541400731235362,0.489062829548641
4194,7,400387,0.0128571595298972,0.0703591506645249,0.855109960952365
4195,7,400450,0.00992239761002484,0.0624266922769362,0.873803266315429
4196,7,400550,-0.157519488103508,0.102520228261711,0.125318404462723
4197,7,407454,0.000178924562357685,0.0542962824458519,0.99737256749816
4198,7,408316,0.0044839141818116,0.0544672110985298,0.934436378555666
4199,7,408928,0.0259536921189911,0.0553977872919346,0.639718444024836
4200,7,409806,0.00985598358394681,0.059887682857839,0.869373124887824
4201,7,409806,0.131423993868257,0.132139760988143,0.320620259133451
4202,7,409847,0.013705243315822,0.054255376726492,0.800719582393533
4203,7,409966,0.0212867471273521,0.0541883030557258,0.694682754433124
4204,7,411864,0.0402024675477931,0.0542180729239315,0.458885956144268
4205,7,412413,0.0280030433536004,0.0547457543822897,0.609313251738074
4206,7,412555,0.0446746688862942,0.0544804184026403,0.412761853998522
4207,7,412630,-0.0575717365894146,0.146796542259562,0.695156520728007
4208,7,412630,0.226535654327331,0.114460480140385,0.0485746030441948
4209,7,412717,0.070188260703901,0.0542042122809256,0.196205944841949
4210,7,413438,0.0484415723074232,0.0545361497815902,0.375012729787912
4211,7,413465,0.0448060191439872,0.0543432518491769,0.410212196599454
4212,7,413738,0.0333056232614944,0.0547833182797369,0.54361029628887
4213,7,413763,0.0291290773807884,0.0548473491957437,0.595687898215271
4214,7,414263,0.048710617200584,0.0570677480451282,0.393928912291975
4215,7,414263,-0.0946186474628883,0.245743024818805,0.700446438166067
4216,7,414290,0.0512491947862722,0.0546753295250392,0.349226222382662
4217,7,414560,0.0568010586555139,0.0543482430586079,0.296677360073339
4218,7,415645,0.0425936535302056,0.0541293856291342,0.431876590940838
4219,7,416060,0.0231423562182971,0.0547695759977709,0.672887908342933
4220,7,416657,0.0164647403774397,0.0557778393573746,0.768026661782049
4221,7,416947,0.0524538411749897,0.0542597109826591,0.334346843400161
4222,7,417098,0.0607142214242726,0.0546095706550178,0.266986277415725
4223,7,417241,0.0554761908360463,0.0547458280382853,0.311591377331106
4224,7,417345,0.0555803828919028,0.0545049264660605,0.308554239902169
4225,7,418232,0.042424333203767,0.0542928209555997,0.435091851570349
4226,7,418899,0.0408073585670118,0.0545657757917289,0.455044762093544
4227,7,421296,0.073109276043809,0.0548731587723395,0.183610502673782
4228,7,423259,0.0630998732025815,0.0551850258383224,0.253637498410542
4229,7,423701,0.0476273246579695,0.0550590585112388,0.387613899950879
4230,7,424042,0.0710981483423264,0.0551864397325486,0.198476150723502
4231,7,424415,0.0611983721542446,0.0550415379607132,0.266955887189781
4232,7,424620,0.0652610681336832,0.0553060381851656,0.238795197851332
4233,7,424652,0.0600307514088207,0.0550857621769327,0.276558311280492
4234,7,424942,0.0516866339533367,0.0556542486789552,0.353674214490737
4235,7,425235,0.0637984070184426,0.0549345789932463,0.246283295950525
4236,7,426067,0.0677231989794953,0.0551497561616729,0.22026990698314
4237,7,427479,0.134255318413396,0.0552862756117273,0.0156659846930305
4238,7,428717,0.0908110765756942,0.0556644875991898,0.103697607679333
4239,7,430559,0.049559520537205,0.0563099036551988,0.379392621336901
4240,7,432426,0.0520272035984544,0.0555087147757162,0.349255398546786
4241,7,433131,0.046990194706757,0.0557777169477345,0.400103955074728
4242,7,433210,0.12072211158122,0.0766742308463725,0.116272095928097
4243,7,433461,0.0428015518211673,0.055909581691945,0.444455956474467
4244,7,433639,0.0548493025779375,0.0558869084498387,0.327051007643199
4245,7,433742,0.0373614563296027,0.0557516250867007,0.503205984895162
4246,7,433809,0.0282815371501026,0.056584365431382,0.61751895701717
4247,7,433848,-0.0129197719101233,0.0569743597073428,0.820737996591847
4248,7,433855,-0.0123814861310185,0.160526119428342,0.938563297564905
4249,7,433855,0.0861159396003397,0.0644089427981906,0.182077602464723
4250,7,433856,0.0285961727386652,0.0573000528545463,0.618047875463843
4251,7,434030,0.0416958283776439,0.0557005469578345,0.454614129872024
4252,7,434363,0.0352790996977006,0.0557131058071818,0.526994772793244
4253,7,434513,0.0325844271724605,0.055508792897354,0.557569681578406
4254,7,434545,0.02437568497342,0.0554817245442045,0.660679523949544
4255,7,434968,0.0151759033141847,0.0555648883182802,0.784920396434245
4256,7,435530,0.0320039710757725,0.0570345413405678,0.575062803718488
4257,7,435937,0.0227606735644241,0.0559433345275972,0.684363053884224
