SNP,Chr,Pos,Effect,SE,SSH1_ERG11_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
1787,4,520563,-0.105130496233558,0.294640717763048,0.721447896986393
1788,4,520565,-0.12874779853351,0.294298226316657,0.662035214678301
1789,4,520568,-0.0726491584310782,0.29435259799962,0.805198757051916
1790,4,520602,-0.319740211355318,0.292460283500933,0.275017538185238
1791,4,520645,-0.321747515703267,0.291281838804783,0.270088865526361
1792,4,520646,-0.321747515703267,0.291281838804783,0.270088865526361
1793,4,520657,-0.331780586747321,0.291464609119717,0.255758000880593
1794,4,520665,-0.151417920924176,0.292111997988424,0.604534863471625
1795,4,521148,-0.110279347438172,0.150744445631234,0.46491952942182
1796,4,523964,0.0456618023429878,0.147961360784893,0.757803099602041
1797,4,537994,-0.378417986637583,0.640844211227499,0.555233872719626
1798,4,538009,-0.293995973855183,0.592545867125669,0.620092200891416
1799,4,538030,-0.209053988753261,0.408576725892265,0.609206126007631
1800,4,538039,-0.209053988753261,0.408576725892265,0.609206126007631
1801,4,538042,-0.235712199420774,0.398122783609012,0.554190052444986
1802,4,538051,-0.257719826531545,0.388515147677139,0.507542169815172
1803,4,538054,-0.173466952764594,0.391969842586206,0.658361009112652
1804,4,538057,-0.222184219325787,0.387306489077483,0.56655974571855
1805,4,538066,-0.0868748318461807,0.364138081164641,0.811572335482838
1806,4,538069,-0.317380457048229,0.350744562066194,0.366148054243615
1807,4,538120,-0.380373550619765,0.416539746089259,0.361773934127925
1808,4,538141,-0.508377242085683,0.357819673439018,0.156268135982464
1809,4,538174,-0.246135237817525,0.229114761411397,0.283427395923897
1810,4,538183,-0.0947832232992126,0.227316712956305,0.676957103178024
1811,4,538198,0.178339684337839,0.300134587759667,0.55275960422127
1812,4,538201,0.122776232202453,0.29973784912314,0.682339007035171
1813,4,538202,0.0895980366117666,0.300246779126925,0.765562289864365
1814,4,538243,0.382106117781763,0.295736282362193,0.197184983573315
1815,4,538249,0.394405045303085,0.29771636664054,0.186105136659691
1816,4,538279,0.33898381022259,0.297909680112553,0.255944627356655
1817,4,538282,0.314860179561908,0.298424497989949,0.292112675426538
1818,4,538285,0.314860179561908,0.298424497989949,0.292112675426538
1819,4,538294,0.314860179561908,0.298424497989949,0.292112675426538
1820,4,538297,0.33898381022259,0.297909680112553,0.255944627356655
1821,4,538318,0.352377435159157,0.29786565039061,0.237602124779998
1822,4,538326,0.364025083550862,0.296981294778518,0.221109561943324
1823,4,538332,0.300893934386501,0.298025539919696,0.31336669168704
1824,4,538337,0.36668641763025,0.299173156006672,0.221141409996896
1825,4,538341,0.363542005764911,0.298267704136926,0.223717028537181
1826,4,538343,0.428274877201728,0.298024194577732,0.151590287538264
1827,4,538354,0.438433228539088,0.299376563869275,0.143950794157856
1828,4,538357,0.438433228539088,0.299376563869275,0.143950794157856
1829,4,538359,0.165409813202336,0.180301903354626,0.359556968809634
1830,4,538369,0.153628000394572,0.1717730276449,0.371735339986149
1831,4,538384,0.102847651207963,0.161661262035594,0.525063358343749
1832,4,538866,0.164408632246764,0.151367893448646,0.278152621950729
1833,4,539688,0.264315392182999,0.151480550693954,0.0818759846394239
1834,4,541302,0.259653111373819,0.161086136834364,0.107879588962873
1835,4,542062,0.30656164256407,0.152358420905758,0.0449678021152624
1836,4,542558,0.134207815427422,0.179499658084153,0.455152619265119
1837,4,544142,-0.0201597569945502,0.338749469852832,0.952577752346466
1838,4,544372,0.193903105413,0.1517277680426,0.202100729849356
1839,4,546036,0.222620169424134,0.152184839559486,0.144404350966734
1840,4,546402,0.182805548847622,0.153223796049599,0.233646201313652
1841,4,546551,0.287868988553447,0.166816915078863,0.0852840148036677
1842,4,547460,0.252672450340772,0.151023019999993,0.0951989569674042
1843,4,547792,0.198496759558519,0.164398069670376,0.228080595791225
1844,4,547875,0.209599782872419,0.153965231430974,0.174273029753632
1845,4,547876,0.209599782872419,0.153965231430974,0.174273029753632
1846,4,548101,0.238945096721316,0.149952579238834,0.111949523183126
1847,4,548356,0.243461055131507,0.150391560220575,0.106373068546347
1848,4,548896,0.242581763382201,0.151077746490643,0.109239503701411
1849,4,549461,0.233851688324471,0.14971848319317,0.11919752031396
1850,4,551365,0.105115525016057,0.148137384003942,0.47843221472651
1851,4,553033,0.00710833873299827,0.176581228445317,0.967912309905431
1852,4,553181,0.00921566708596744,0.15289036054763,0.951969677990087
1853,4,554056,0.154967283510969,0.147372200348531,0.293731441311587
1854,4,554792,0.123201975005303,0.147966145570264,0.405612874849793
1855,4,558812,-0.00993117865585957,0.149035494126622,0.946908945650328
1856,4,559258,0.034116806458049,0.149805282348701,0.819979439127907
1857,4,560213,0.126633830632213,0.150553788381811,0.40085001295721
1858,4,560996,-0.207433667622677,0.336936810980198,0.538525168796176
1859,4,561118,-0.0875369199911653,0.172956391183083,0.613087400758214
1860,4,562709,-0.0706615763436349,0.149442545252339,0.636623548844278
1861,4,563928,-0.0358999772501161,0.149656934295299,0.810561111416084
1862,4,564066,-0.0186400602650756,0.151562563635659,0.902188243730348
1863,4,565447,0.0110234942071104,0.149575131818643,0.941291868541408
1864,4,567144,0.0409755569477412,0.148972130855575,0.783434760282661
1865,4,567417,0.0242433336901238,0.148774811474478,0.870648517259927
1866,4,567579,-0.11074342591631,0.162162931944814,0.49510877360935
1867,4,568131,0.0304114367403414,0.157919314520291,0.847401948256672
1868,4,568131,0.300441638692791,0.62914799220504,0.633275103361352
1869,4,571075,0.126725589215412,0.148694169035458,0.394649518596871
1870,4,572183,0.132597290888353,0.149446101314366,0.375543961878218
1871,4,573409,0.0781315943322711,0.15030207743227,0.603507582057292
1872,4,574801,0.0597852424896208,0.148496517788398,0.687483508611346
1873,4,575378,0.0133762334614338,0.148653029488803,0.928351822066481
1874,4,575468,0.0174576705375433,0.148967855647435,0.906775460414121
1875,4,576298,0.0551470322848724,0.159479092876587,0.729702962491221
1876,4,576324,0.0675024240808555,0.177104714207965,0.703325585032628
1877,4,576408,0.110444980923418,0.156944010093959,0.482069723504435
1878,4,576758,0.0102859698553897,0.150061515479779,0.945390591928954
1879,4,577415,0.0262784147487483,0.149251094549481,0.860341097667918
1880,4,577658,0.0392228303951514,0.147966592991975,0.79110335810495
1881,4,577740,0.0425123352432881,0.147492811609975,0.773337346657587
1882,4,578506,0.00432514250453009,0.151309351681497,0.977211914960154
1883,4,578512,0.00432514250453009,0.151309351681497,0.977211914960154
1884,4,579070,0.0225442814021304,0.148238138855759,0.879209522589772
1885,4,579494,0.0307977126293948,0.148671545783502,0.836010047813527
1886,4,579699,-0.00533280929442359,0.149350882842299,0.971536506092429
1887,4,579809,0.0210283825580193,0.148107146314519,0.887176107426111
1888,4,579869,-0.0121434195939134,0.148241586124478,0.93475960618111
1889,4,580657,-0.0175486445449657,0.150440807140282,0.907205200638986
1890,4,582525,0.0416133653937554,0.147964743147048,0.77869234380444
1891,4,584486,0.061436926404157,0.150152385450731,0.682667570202969
1892,4,584912,0.0503606521349413,0.150172951403968,0.737559517790541
1893,4,588662,0.15378417847863,0.147549745495989,0.298007621460621
1894,4,589651,0.110182706699644,0.172783989369333,0.524088586642951
1895,4,590025,0.174173296885904,0.148221355115033,0.240751085262516
1896,4,590826,0.16076899354793,0.149450749056201,0.282781686921598
1897,4,590885,0.178289394650259,0.147727863839127,0.228287551048739
1898,4,590984,0.23784780355932,0.148813666517244,0.110872521099904
1899,4,591356,0.207859272322868,0.148940832715164,0.163717375226
1900,4,591435,0.22398664760399,0.149794347092141,0.135731053600459
1901,4,591697,0.0340028783473681,0.155141389396012,0.826641583983284
1902,4,591983,0.142420613581689,0.14809307132952,0.336860277891237
1903,4,592527,-0.35236433037605,0.253124869188228,0.164781423439478
1904,4,592539,-0.126367234694182,0.25704711421738,0.623299779237231
1905,4,592839,0.259290643096403,0.148164986054092,0.0809849351222633
1906,4,592980,-0.105639049296917,0.202581185738385,0.602369706635128
1907,4,592981,-0.132529558304768,0.214862417090594,0.537756828331119
1908,4,593354,-0.31606489882104,0.313005414380045,0.313294962862199
1909,4,593354,0.106595231748378,0.221947288479774,0.631330951310567
1910,4,593358,0.103692649740339,0.173587020289636,0.550654996580108
1911,4,593359,0.103692649740339,0.173587020289636,0.550654996580108
1912,4,593362,0.0867495772067763,0.176833626576098,0.624034187400982
1913,4,593676,0.0683768489296144,0.149628647388782,0.647968666943314
1914,4,594369,0.186180515964366,0.149345762743166,0.213355828839344
1915,4,597710,0.297487969032991,0.148833031339866,0.0463960276381972
1916,4,598800,0.343452490456186,0.150773053424889,0.0233271788784296
1917,4,600513,0.356561069195909,0.151627862242255,0.0192442492779134
1918,4,604043,0.310464453163198,0.148177459347268,0.0368634911677295
1919,4,605641,0.394436476085928,0.150104823560009,0.00897051097654396
1920,4,605918,0.457951170097218,0.146360473521843,0.00190049561704863
1921,4,607042,-0.241794759349462,0.239099682800754,0.312579030712625
1922,4,608349,0.331578936661793,0.1484961661848,0.0261811507506258
1923,4,608355,0.359087326101807,0.148767754730422,0.0162979836709631
1924,4,609905,0.388577470877296,0.149637205491788,0.00980318439782554
1925,4,610797,0.378153449436571,0.148097164777919,0.011087025440063
1926,4,611309,0.399597284399872,0.147893365921511,0.00722669574945358
1927,4,613791,0.375050038636746,0.148691858951611,0.0120970643184968
1928,4,614738,0.348896316126352,0.147561047214656,0.018598953806026
1929,4,618428,0.385565837030115,0.148118822016522,0.0096285919049039
1930,4,619541,0.411770830252306,0.147502761041345,0.00552991345401297
1931,4,620206,0.4005868427165,0.147522252054898,0.00694433064411191
1932,4,620786,0.35010814273251,0.147153326679852,0.0178809184949478
1933,4,621613,0.242802157452455,0.146909212249127,0.0992736699532511
1934,4,621879,-0.210186073645703,0.215507714918934,0.330076125917119
1935,4,621945,0.268309346521067,0.15018123191208,0.0748650067021822
1936,4,621999,0.253305315493015,0.15095320730803,0.094224612195068
1937,4,622259,0.246212437369231,0.147041726219641,0.0949299892250194
1938,4,622563,0.239201993600424,0.146871701990532,0.104280087239073
1939,4,623642,0.248000861417557,0.149083411712199,0.097099057395021
1940,4,624555,0.315594662677052,0.147520941600125,0.0330951434977418
1941,4,628884,0.335296186099638,0.161367893252079,0.0384466880490386
1942,4,629042,0.266383094818812,0.150689434217775,0.0779644783328858
1943,4,629973,0.272572713828541,0.145853212681636,0.0624765034981138
1944,4,630817,0.222279279806565,0.149622099684488,0.138276235444595
1945,4,631409,0.243405440555102,0.145532579836111,0.0953088006686963
1946,4,636237,0.249628602327119,0.144734448532845,0.0854505253532966
1947,4,636347,0.264608000675653,0.145573479487595,0.0699585464601875
1948,4,636391,0.197964379857821,0.144850002817746,0.172593756831699
1949,4,636810,0.285807780116523,0.146199461026902,0.0513817808670663
1950,4,636879,0.330257940847626,0.147309126266041,0.0255859820235566
1951,4,637598,0.289411350570418,0.14854588650895,0.0521717006835059
1952,4,638340,0.334331812465945,0.143948044992648,0.0207694095152389
1953,4,639037,0.242185543547083,0.144222589850872,0.0939884983545992
1954,4,641585,0.192579324526871,0.145429383546853,0.186289429977802
1955,4,641978,0.190543625676341,0.14585414998498,0.192267655658868
1956,4,642192,0.190124170443048,0.146583980760831,0.19546714047568
1957,4,643795,0.279776633052566,0.145718618544403,0.055666207532885
1958,4,644586,0.27382148322395,0.144888675485156,0.059593775568317
1959,4,645245,0.217509876119349,0.145252981975535,0.135168391691455
1960,4,645433,0.0630961516695683,0.601842000636713,0.916563583121786
1961,4,654608,0.166092344800539,0.302183995972006,0.582914027846311
1962,4,657631,0.0927138291968005,0.14884317627484,0.533755022178656
1963,4,660338,0.203250968842805,0.146472156671151,0.166121285339608
1964,4,663656,0.182699551926608,0.145319129463323,0.209501571609829
1965,4,664068,0.152732181952143,0.145446059139483,0.29439279551813
1966,4,664414,0.187161456849419,0.145186025690695,0.198202267656362
1967,4,664456,0.215605489712222,0.145832834632739,0.140181046046832
1968,4,665001,0.15815418631174,0.145963789210737,0.279318708856901
1969,4,665217,0.126893509064591,0.152728502107129,0.406623546196685
1970,4,667976,0.181565698257019,0.173350661484493,0.295636490559443
1971,4,667986,0.08513852470734,0.146520590138239,0.561564979130433
1972,4,667994,0.119802923744285,0.147300129857994,0.416579801593178
1973,4,668101,0.103391942902908,0.144909593078898,0.476012340539454
1974,4,668118,0.0876058576064287,0.145762040453454,0.548212588226387
1975,4,668204,0.130835396961169,0.16508495755842,0.428581834119846
1976,4,668207,0.151357957383579,0.16585163597478,0.362070232330614
1977,4,668225,0.148483007029176,0.157996335931418,0.347969106704316
1978,4,668232,0.163842416745607,0.158015739026604,0.300504308538544
1979,4,668243,0.0823716481010121,0.161319931903451,0.609942993799839
1980,4,668687,-0.113572969564532,0.370619989057916,0.759449951737684
1981,4,668780,0.0804166099353554,0.163094889016687,0.622272248173634
1982,4,671424,0.0269854275205002,0.145637031321565,0.85310615606185
1983,4,671820,-0.0254801401573392,0.149414929487056,0.864688872796091
1984,4,672752,-0.0179587539070949,0.145160772407354,0.901610316437375
1985,4,672865,-0.046400917020733,0.145319719426554,0.749686178454415
1986,4,673119,-0.0137643942451564,0.144950547886508,0.924401080281306
1987,4,674432,0.0120664506414531,0.145148750246588,0.933794004494388
1988,4,675810,-0.0108841738903548,0.145360254556813,0.940354803971224
1989,4,675982,0.00125060504141645,0.147011326229649,0.993217393611849
1990,4,677658,-0.0428837443598431,0.145529102547754,0.768415610385834
1991,4,678135,-0.027686837778672,0.15689210044011,0.860025469568908
1992,4,679438,-0.0504555721406208,0.145116161453733,0.728279538498203
1993,4,679624,-0.0444714387979273,0.145754682607313,0.760461007055739
1994,4,680423,-0.0239149381612329,0.144983332999089,0.869078093868592
1995,4,680477,-0.0279907077083719,0.145225078280795,0.847273293633307
1996,4,680490,-0.032755866986941,0.1448142981111,0.82118283759095
1997,4,681327,0.0138617245460516,0.145262986324957,0.924031383941221
1998,4,681488,-0.0569616660263485,0.144936668310263,0.694548787005837
1999,4,681972,0.115556156559948,0.315848472122513,0.714689085031806
2000,4,682178,-0.0956307892113865,0.145047147933952,0.510127679760795
2001,4,687169,-0.0758651603503902,0.146337113088587,0.604484945370042
2002,4,687895,-0.0889248574941135,0.1461296827519,0.543224834786579
2003,4,688005,-0.202431212569709,0.173373638646516,0.243755842272596
2004,4,688062,-0.287581163721844,0.229702823174859,0.211409511742973
2005,4,689337,-0.085131470287563,0.145272357875926,0.558241363881261
2006,4,692323,0.0292506062335135,0.146350461956461,0.841699801429905
2007,4,693387,0.0747655222885234,0.150002145306293,0.618491628084246
2008,4,694335,0.0495678279668681,0.144928388483842,0.732542378501718
2009,4,694920,0.0341124719004856,0.145386903642624,0.814630128600025
2010,4,695803,0.0734905718101094,0.145702843976635,0.614304367745555
2011,4,696549,0.087784192093593,0.145267885430996,0.546037835312871
2012,4,696696,0.114697556100299,0.144727968443445,0.428598888345727
2013,4,697690,0.103598632801567,0.145466792512064,0.47682335392383
2014,4,698189,0.163388785422709,0.145534040631421,0.26233459637789
2015,4,698339,0.156808355851598,0.146391881602792,0.284831669951471
2016,4,700036,0.121423524299518,0.145961560384075,0.406035122110883
2017,4,700250,0.195819390812945,0.144604675089432,0.176548205541779
2018,4,700621,0.200382927672369,0.146043869074358,0.170911832472596
2019,4,700855,0.138782907200165,0.147432362007288,0.347178107854978
2020,4,703521,0.215602314403392,0.145858731193618,0.140257065412455
2021,4,705139,0.161781752724454,0.147525516194685,0.273548205848251
2022,4,706032,0.121882951261133,0.145904375317626,0.40407902698589
2023,4,707926,0.0946667786365971,0.146330775668403,0.518093219836209
2024,4,708514,0.0732473675789574,0.147295338804699,0.619299568840964
2025,4,709553,0.0487145768876621,0.146661035771279,0.739967402348456
2026,4,710109,0.0395855416717287,0.146363547130335,0.786964147832089
2027,4,710130,0.0395855416717287,0.146363547130335,0.786964147832089
2028,4,710388,0.0215584967715416,0.146044012373115,0.882729760127498
2029,4,711314,0.0361549258209489,0.146404850959708,0.805089166010954
2030,4,712914,0.00103091236759001,0.146091705264624,0.994373671767885
2031,4,712924,0.0125575669873236,0.145924615422186,0.931471352959684
2032,4,713335,0.0535996980676939,0.146249955602747,0.714216225657243
2033,4,713520,0.0593482739505198,0.145485001615821,0.683569459794758
2034,4,713555,0.0678176253858706,0.1453062292418,0.640986645866773
2035,4,719215,0.107845734634063,0.145438392736435,0.458870169921878
2036,4,720543,0.0262351129469098,0.208531428829986,0.89995480573912
2037,4,721638,0.147635788621817,0.147315174620609,0.316944885079453
2038,4,722056,0.0945281068302256,0.146511365405327,0.519221235389598
2039,4,724885,0.0884711736542195,0.144679961583712,0.541265065106732
2040,4,727323,0.0688181876620509,0.145514769894165,0.636555959027374
2041,4,730263,-0.00163911395399769,0.145340677448141,0.991008229305165
2042,4,732758,0.0811111134144505,0.145747122757487,0.578208399641218
2043,4,732994,0.0698494216597985,0.14529314769634,0.630993274260555
2044,4,736459,0.116263436969064,0.144799703417159,0.422557817721235
2045,4,736615,0.0929081492395043,0.145056744311346,0.522266244373611
2046,4,736769,0.0697938365019021,0.145714955412071,0.632252897400366
2047,4,736908,0.0842526492584173,0.145271508017673,0.562307004760019
2048,4,738776,0.0951880255787937,0.14545879653056,0.513281191134011
2049,4,741699,0.156293128679187,0.145517761133651,0.283534580486337
2050,4,741737,0.0862736573566861,0.146728114736162,0.556919574190381
2051,4,746264,-0.098460303324332,0.148919458163732,0.508937921164555
2052,4,746943,0.0626914960806337,0.145078595615403,0.665917367565722
2053,4,747517,-0.0693735014974974,0.208768927331995,0.739861464691205
2054,4,747520,-0.0693735014974974,0.208768927331995,0.739861464691205
2055,4,747523,-0.114816686818362,0.2169074627681,0.596905875014998
2056,4,747526,-0.119340518257031,0.222027403824972,0.591258501049447
2057,4,747529,-0.0669879083450331,0.280195499538047,0.811185700265894
2058,4,747544,0.226772587620674,0.26749962045694,0.397152092648337
2059,4,749708,-0.0142203793883074,0.146404959596416,0.922677924023108
2060,4,752433,-0.0824049437848909,0.150779466990961,0.585049489602357
2061,4,755257,-0.134710325917934,0.145398052453089,0.354822650332859
2062,4,756788,-0.161627234804465,0.147475164376349,0.273842367688358
2063,4,756811,-0.13958211923377,0.147720630257604,0.345353136212642
2064,4,757471,0.153622478172633,0.351788261020405,0.662603040664743
2065,4,757961,-0.404784971780679,0.458336137007228,0.377749901338634
2066,4,758027,0.429512019833194,0.448180042709479,0.338543692926583
2067,4,759686,-0.406628661912075,0.365884282744338,0.267170369576633
2068,4,760553,-0.160946533609048,0.14797450697604,0.277485568291177
2069,4,760734,-0.164284003745148,0.146969745628673,0.264409032336382
2070,4,762727,-0.135969814329916,0.145436402649984,0.350474248473063
2071,4,764905,-0.0856783703973269,0.145269145768872,0.555708387737638
2072,4,765852,-0.00673763752904974,0.145836159581503,0.96317692942245
2073,4,767117,-0.0251901729965397,0.145355225647462,0.862514345344109
2074,4,769065,0.0456573083871842,0.145161917406565,0.753306807232105
2075,4,769779,0.0296385826213061,0.146370210597713,0.839649909075753
2076,4,769848,0.0273300048191361,0.145142882064257,0.850751843988019
2077,4,769943,-0.00211880941464897,0.144742892983045,0.98832890567084
2078,4,778367,-0.175743634153234,0.146506387537268,0.231113642093796
2079,4,778573,-0.185331305232846,0.14486974948845,0.201633061088942
2080,4,781689,-0.193839893964431,0.144838202511175,0.181653451278845
2081,4,782125,-0.188450820173765,0.145247307963009,0.19532435966218
2082,4,782960,-0.213144634052293,0.14553356684136,0.14392726590797
2083,4,783543,-0.193318600994537,0.144458819487024,0.181684002669779
2084,4,784282,-0.208905456751302,0.144778853012318,0.149927512217886
2085,4,789241,-0.237316736790421,0.146553794304039,0.10627255792279
2086,4,794376,-0.0980708734299585,0.144762586580723,0.498557843941038
2087,4,794951,-0.204231178647911,0.146647122352451,0.164595868562242
2088,4,795775,-0.117638210079835,0.144908548002788,0.417447729464677
2089,4,795937,-0.129319036003483,0.145826696799714,0.375790637366159
2090,4,797067,-0.113801439385045,0.145078802157737,0.433324921769822
2091,4,797405,-0.0710947323817328,0.145312148886739,0.624964855949064
2092,4,801680,-0.126168882891896,0.164179513721919,0.44271511425842
2093,4,802266,-0.145605239067353,0.15358979036589,0.343770964621907
2094,4,802519,-0.149801382412018,0.147438024221221,0.310311206387332
2095,4,802970,-0.197998603019318,0.290363808230578,0.495750381812097
2096,4,804961,-0.137996572598928,0.212070022991773,0.515655534399715
2097,4,808113,-0.174033538541892,0.145877412838604,0.23366581853454
2098,4,808557,-0.481883466697171,0.367920856195197,0.191132969979677
2099,4,808557,-0.114897071002338,0.160096327968624,0.47343259501734
2100,4,811690,-0.226106446758234,0.145731333680638,0.121670925159486
2101,4,812053,-0.233892357617446,0.144206602888694,0.105712086474773
2102,4,814423,-0.23979521299741,0.144892503977309,0.0988158938875736
2103,4,816667,-0.269231150764627,0.14939584005442,0.072377475070559
2104,4,816707,-0.320461949024665,0.146309359728711,0.0291558676912444
2105,4,817314,-0.333721940128578,0.143938235748159,0.0209924474896909
2106,4,817489,-0.333683928410345,0.144229489228087,0.0212656897500494
2107,4,817645,-0.344722122498192,0.146410717591137,0.0190954352182456
2108,4,817729,-0.327971827332693,0.14513337472712,0.0244429512539506
2109,4,819048,-0.306939569884871,0.148589479068279,0.0395872641029915
2110,4,820654,-0.35771485025621,0.144685817984859,0.0138932341425083
2111,4,821138,-0.290410106168267,0.147328324525803,0.0494844498905287
2112,4,825050,-0.301427373415822,0.145221053836844,0.0386503778995909
2113,4,825273,-0.347595535231592,0.146934201028574,0.0185380651100985
2114,4,826151,-0.304633409680958,0.14569950450615,0.0372576810971369
2115,4,826324,-0.314874020238993,0.145804411602826,0.031479361134375
2116,4,831797,-0.304333173604821,0.156409448388262,0.0524785522351893
2117,4,831877,-0.33958948579795,0.155020673267055,0.0291336560642641
2118,4,831973,-0.286032100414817,0.14842665300777,0.0547702199870731
2119,4,832289,-0.351910235268076,0.145600141527818,0.0161569395738348
2120,4,834790,-0.337146227186418,0.144567099590314,0.0202567635240043
2121,4,835165,-0.366957325899692,0.145108982930722,0.0118790309501677
2122,4,835337,-0.310979997993774,0.145324158196217,0.0330474986660342
2123,4,838720,-0.119340072958645,0.145830968167639,0.41371217059078
2124,4,839960,-0.0698097795259843,0.145507653892117,0.631690157948007
2125,4,842152,-0.0419593694037428,0.14752453401294,0.776253013136885
2126,4,842326,0.0245052554858529,0.147097287347315,0.867786341038845
2127,4,842566,-0.0448210441210273,0.146244254146464,0.759419348808688
2128,4,843045,-0.0305398623474143,0.145939215130158,0.834362658534977
2129,4,843203,-0.0316071202031598,0.146196632462487,0.828959885497036
2130,4,843659,-0.094089402030534,0.146067836025596,0.519897350331177
2131,4,843707,-0.128243255826869,0.14636790104446,0.381533106843615
2132,4,843818,-0.11349353620776,0.146308137162606,0.438436173092502
2133,4,843920,-0.0942741577557855,0.146487037624692,0.520274419397734
2134,4,843927,-0.121452749355628,0.146960968337836,0.409119231686196
2135,4,844384,-0.150239624410727,0.146512025881159,0.305856725921308
2136,4,844958,-0.110706789617923,0.147535833445054,0.453530417849957
2137,4,845665,-0.25916419745993,0.148767965898282,0.0823671885888613
2138,4,845722,-0.251187016181018,0.148487890431807,0.0915984979011298
2139,4,845828,-0.438748381555186,0.288524216792416,0.129239378209392
2140,4,846867,-0.166695582961586,0.1479564755271,0.260654593533839
2141,4,847743,-0.0770541496283537,0.145461486253537,0.5966376879161
2142,4,847796,-0.112224625160354,0.146057305716758,0.442786913466469
2143,4,847822,-0.0866872662471275,0.145896295307997,0.552778709260473
2144,4,848136,-0.0351399396295069,0.146166256398426,0.810151400170338
2145,4,849577,-0.0935215187435786,0.146754678849255,0.524365781223914
2146,4,850450,-0.0440741560790698,0.146831008164538,0.76422473457046
2147,4,851053,-0.0105501243557166,0.146798875117131,0.94274775035528
2148,4,851208,0.00313596614206357,0.147535327555636,0.983053694420667
2149,4,851282,-0.0501194303850534,0.146896753101137,0.733164939417655
2150,4,851750,-0.00414180751868098,0.146995706320015,0.977537394702486
2151,4,852621,-0.00567399541266533,0.148125674461923,0.969465934646238
2152,4,855191,-0.0418946608247168,0.148039844663604,0.777345900896512
2153,4,855322,-0.0643343479597187,0.146848991227968,0.661582717521167
2154,4,855709,-0.0332186162652661,0.146456233855096,0.820698117162272
2155,4,856696,-0.117670150373239,0.146492240033153,0.422369752637429
2156,4,857609,-0.0831216817706858,0.146530954267114,0.570895636122258
2157,4,857970,-0.0853602355954619,0.145939324849659,0.558987127659417
2158,4,858371,-0.117644452115206,0.14554189548586,0.419450687668545
2159,4,861346,-0.232459597576829,0.145400685936972,0.110770429771397
2160,4,861441,-0.226185495108797,0.146305489351572,0.123005179771216
2161,4,861470,-0.198847999953952,0.145468369899417,0.17251083803472
2162,4,861549,-0.299481409534103,0.14852322195886,0.0445156976523642
2163,4,861716,-0.293819986548157,0.146215514791365,0.045244886069327
2164,4,861801,-0.25040995068727,0.14960436175236,0.0950528521416364
2165,4,863802,-0.132876442644963,0.150801073160059,0.378843076370586
2166,4,863847,-0.216900365782704,0.146758337983084,0.140314869816995
2167,4,863856,-0.217556203195399,0.147021225282126,0.1398290420246
2168,4,864546,-0.129216252991918,0.146911184304265,0.379699568992845
2169,4,864960,-0.233595724178232,0.384312999436501,0.543693217046698
2170,4,864990,-0.300464189380592,0.309416314440524,0.332179465539213
2171,4,865297,-0.0925373671282704,0.147232220503915,0.530074371656112
2172,4,866929,-0.114466983718458,0.145821049824532,0.432990283686561
2173,4,867989,-0.169152376704772,0.146612741129249,0.249389023263543
2174,4,870200,-0.108657512779847,0.146251489672018,0.458006217374295
2175,4,870855,-0.108922737899208,0.148793501629465,0.464630113071376
2176,4,871120,-0.0821780690250586,0.146773913786628,0.575905757859368
2177,4,871373,-0.116020736776744,0.14983289150739,0.439251477506435
2178,4,871622,-0.477331135956413,0.403129024163742,0.237183845458842
2179,4,871818,0.808807060240288,0.966535712168816,0.40326532845606
2180,4,877779,-1.19086155273969,0.658390672167181,0.0713411764376796
2181,4,877783,0.0803835743341628,0.400879131688973,0.841190776629939
2182,4,877784,0.031989163044619,0.364525816881818,0.930120728910514
2183,4,877793,-0.221353041644507,0.289309720366301,0.444718732785658
2184,4,878026,-0.0111012804791546,0.28948527083433,0.969431624771769
2185,4,878087,0.129259250772089,0.291703685682417,0.657951580445569
2186,4,878249,-0.00477771587728004,0.155063672935126,0.975437428323518
2187,4,884220,-1.34596154383595,0.830055058812731,0.105796221820975
2188,4,884423,-0.0262324111267906,0.154358415167722,0.865150895501392
2189,4,884500,-0.00910942608454235,0.148221460899493,0.951029074271126
2190,4,884706,-0.0817446564479177,0.147043485792084,0.578616600799022
2191,4,886952,-0.150492970398376,0.170547052675404,0.378153890363793
2192,4,887046,-0.106353149904623,0.150764021439685,0.481009205446554
2193,4,888476,-0.0511292787567479,0.147861687008622,0.729705581143083
2194,4,889739,-0.0243120449531391,0.148066789758484,0.869670450699147
2195,4,889957,-0.0704034762271428,0.145951438052212,0.629837811830824
2196,4,891344,-0.0490433174932277,0.146503716344789,0.738006330837814
2197,4,891466,-0.0815699397419958,0.146625603168162,0.578348389380276
2198,4,892444,-0.0745364935536796,0.146456752608521,0.611118003725848
2199,4,892532,-0.288847772363651,0.289050057938986,0.318333807040334
2200,4,894785,0.0207480523172178,0.149372034792787,0.889606914802061
2201,4,896181,0.050375145100349,0.147435317702727,0.732797861973819
2202,4,896785,0.0812230239480247,0.146983498147825,0.580887342619159
2203,4,903873,0.073663820005854,0.147920871192891,0.618797829415127
2204,4,905250,0.120809089211541,0.155224890484258,0.436922802369457
2205,4,906490,0.0460459200987541,0.148010824468525,0.755909500723214
2206,4,908655,0.0104286738974958,0.147263261271647,0.943583874076581
2207,4,909027,-0.0489117083618908,0.146897906343059,0.739359150645321
2208,4,909524,0.05205349675599,0.146969760315399,0.723416746858375
2209,4,910018,0.0192779717465937,0.14662010636322,0.895468568135087
