SNP,Chr,Pos,Effect,SE,SRO9_DHH1_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
3205,5,393006,0.00270465720188562,0.0869660015331514,0.975207232343473
3206,5,393290,0.0292729111684141,0.0868072386897101,0.73615343674012
3207,5,396254,-0.086877857948462,0.0922702607788734,0.347062565307357
3208,5,396266,-0.0277348585685403,0.0873699570864698,0.751096228920302
3209,5,398009,-0.0396641054907442,0.0869404932769755,0.648511399435025
3210,5,398644,-0.0495966197180455,0.0868741403077534,0.568429333224519
3211,5,401545,-0.0705767164507117,0.0862018995195355,0.413488638216921
3212,5,402468,-0.0585277711097266,0.0862274562010959,0.497734523616494
3213,5,403529,-0.0637242816040425,0.0875031153011088,0.466942405361999
3214,5,405417,-0.0504485123758239,0.08665073719599,0.560800104857062
3215,5,406230,-0.0475594419752399,0.087156219616952,0.585630290684947
3216,5,406826,-0.0541430077626435,0.0887017956265759,0.541993878819211
3217,5,407785,-0.106782538990805,0.0862782231844815,0.216667173053537
3218,5,409900,-0.132852708763869,0.0864970872163282,0.125453507501492
3219,5,412759,-0.223134876126961,0.0882704009209274,0.011911744849007
3220,5,413363,-0.208418389547148,0.130821745403279,0.112022002673608
3221,5,413385,-0.188557311597001,0.0875612633546358,0.0319614309589101
3222,5,416981,-0.207969661544336,0.087991771276267,0.0186438393680013
3223,5,417297,-0.206282513677516,0.0860188098624149,0.016998566628026
3224,5,419108,-0.147574326417668,0.0862576980464327,0.0879865956410865
3225,5,421695,-0.214240126769421,0.0859594786658505,0.0131484405448005
3226,5,422560,-0.207742569349401,0.0855336372109641,0.0156483246380949
3227,5,424852,-0.186416475737167,0.0855318160024529,0.0299551246738296
3228,5,425327,-0.190446339104013,0.0853670754364326,0.0263147523129862
3229,5,427844,-0.206907511305988,0.085435351310858,0.0159469745389576
3230,5,430235,-0.138021123098268,0.0869547366240054,0.113345553728939
3231,5,430620,0.387662898620103,0.170271905944514,0.0234004684388896
3232,5,430883,-0.216307863810855,0.0853322306958011,0.0116794776764662
3233,5,431015,-0.17708051913147,0.0920659875638582,0.0552327620198688
3234,5,431369,-0.205548844624267,0.0856191179243021,0.0168790759075851
3235,5,432378,-0.175710885977576,0.0879626554420124,0.0465311868471999
3236,5,432587,-0.136292525400845,0.0861860017407428,0.114687504529248
3237,5,434634,-0.110441037632201,0.0858104409499506,0.198925394038367
3238,5,441308,-0.151403393943349,0.086124233713682,0.0796201028987624
3239,5,441594,-0.157284951800978,0.0856461839242587,0.0671318351954663
3240,5,443367,-0.259262601415228,0.227416785524361,0.255045553289981
3241,5,443369,-0.153156694617148,0.125512726579981,0.223185296618678
3242,5,443371,-0.0928186539620937,0.172369296509755,0.590580150937366
3243,5,443373,-0.0979301413008047,0.172361284258917,0.57028222184746
3244,5,443378,-0.224489100741192,0.240892355591182,0.352021878079324
3245,5,451448,-0.139253968244866,0.0866306995275384,0.10885111732027
3246,5,456087,-0.148934627013309,0.0860222308168589,0.0842629933265127
3247,5,458086,-0.146697918199532,0.0859958468514915,0.0889115004065586
3248,5,461234,-0.128954111029278,0.0855377107965975,0.132558944053427
3249,5,461877,-0.194137350691364,0.114075485824999,0.0896672684762132
3250,5,463004,-0.0964939861354239,0.0864108290026905,0.264887007984237
3251,5,465043,-0.0762712690326379,0.0871551170404565,0.382103137581437
3252,5,467724,-0.101703370664744,0.0860540573016901,0.238058993436105
3253,5,468076,-0.0814326354848874,0.0864090481906112,0.34662795945255
3254,5,469078,-0.100830826870895,0.086751900218544,0.245903068341096
3255,5,469404,-0.0935711506361916,0.0871720154300927,0.283821256314849
3256,5,475322,0.00659785636202487,0.0860128587660191,0.938899463810475
3257,5,475607,-0.00076415587422636,0.0859098743174063,0.992908050781221
3258,5,475736,-0.00832152864245611,0.0858303747235313,0.922818589813128
3259,5,478715,0.0170361057024895,0.0868821988252437,0.844658179941035
3260,5,478932,-0.00226207033782649,0.0868092682056901,0.979225852450797
3261,5,479996,0.000528367138511898,0.0865294249027793,0.995131426137209
3262,5,482003,0.0467607681573999,0.0860837174806783,0.587334200406185
3263,5,482536,0.0432200263268166,0.0860889595788215,0.615952993884013
3264,5,484494,0.09638591521894,0.0881200245444344,0.274787372320554
3265,5,484954,0.0444861563076926,0.0861964159435612,0.606106181778316
3266,5,486157,0.0115887654140309,0.0860929561706913,0.892998855082999
3267,5,486882,0.046655205517849,0.0879355802506261,0.596056507706638
3268,5,486891,0.0620321216195286,0.0881693008970915,0.482172540401114
3269,5,486920,0.0693642582132328,0.0900138187532973,0.441462067633731
3270,5,487404,0.038950680400985,0.0869666885200709,0.654514212465012
3271,5,487484,0.0350649322923776,0.088790948285584,0.693143675043147
3272,5,487817,0.0947175057734318,0.091456552904123,0.301071708731447
3273,5,489636,0.0912958347149938,0.086091908487229,0.289666685163016
3274,5,490549,0.00389260879897767,0.0858974597029961,0.963880321092337
3275,5,491806,0.0494615094250267,0.0857425793399677,0.564401354657726
3276,5,491888,0.0424270514034619,0.0860247081433597,0.622180696699483
3277,5,491992,0.229138207800438,0.0995637546103112,0.0219496929780325
3278,5,492146,0.0593909110737076,0.089961514950191,0.509568018373124
3279,5,499612,0.068709034299336,0.0857346740518258,0.423430679530968
3280,5,502460,0.0771173067609284,0.0863532421762583,0.372441627269536
3281,5,504765,0.120973223562596,0.0865702372411598,0.163171061601838
3282,5,504884,0.111142138750883,0.0862481104333299,0.198369704933826
3283,5,509836,0.0791338865589654,0.0872658975211181,0.365124055613478
3284,5,510020,0.158735579050165,0.0990400193564772,0.109886053011304
3285,5,511350,0.147290476395905,0.0863071457993855,0.0887786806402481
3286,5,512696,0.137209045118089,0.0870082249208689,0.115698966849566
3287,5,512931,0.122103640946858,0.0858741211781243,0.155940817281781
3288,5,514582,0.135250987190809,0.085845661549998,0.11603374609825
3289,5,515315,0.137289514838544,0.085866631418781,0.11074430529772
3290,5,515397,0.125130926956939,0.0858371791516989,0.145792805431825
3291,5,515950,0.135096270196262,0.0857943762607955,0.116232611945681
3292,5,516091,0.12908258126424,0.0857108368469727,0.132955291893211
3293,5,518207,0.115643024994482,0.0858748672501729,0.17895832150538
3294,5,518275,0.117456897461883,0.0856251992778746,0.171010548063793
3295,5,519067,0.0946846097014089,0.0861508306168198,0.272492536830464
3296,5,522215,0.0926102331702237,0.0860995818706815,0.282832878005974
3297,5,522970,0.102748966083954,0.178733265177035,0.565743248322951
3298,5,523232,0.0551950787868255,0.0874029182400674,0.528121346539518
3299,5,524247,0.132587406969389,0.0866054942472451,0.126681025059294
3300,5,524532,0.136999948015158,0.0859729808595908,0.111937812652115
3301,5,524625,0.122512005809261,0.0860211598753201,0.155269708453625
3302,5,525863,0.0767553672283472,0.0862528849352153,0.374132333629941
3303,5,526004,0.0421528294266794,0.0862257528195247,0.625240229072219
3304,5,526007,0.0285529102585813,0.0862155372433797,0.740704609572617
3305,5,529382,0.0260238035060818,0.0864189629212156,0.763488595935158
3306,5,529437,0.111326552461966,0.171490579777044,0.516650590560018
3307,5,532205,0.0532910810087247,0.0864670263257065,0.538082684201175
3308,5,532256,0.0499738061831554,0.0858686987490996,0.560952101759767
3309,5,533988,0.0350916485806211,0.0860041625718912,0.683504392805444
3310,5,535074,0.0482322214744721,0.0861018779096341,0.575714586565574
3311,5,537503,0.0787103868025595,0.0860655306087948,0.361057328164675
3312,5,538956,0.123212586383593,0.0862251571817272,0.153899060793235
3313,5,540169,0.0898131471613273,0.0857916967886569,0.29587370223843
3314,5,540498,0.0892369603995919,0.0895083365546179,0.319462876477043
3315,5,540682,0.0878237318056127,0.0866659411861056,0.311582671809142
3316,5,541505,-0.309269004380461,0.181285295711816,0.0888914771063493
3317,5,542346,0.0611144487547686,0.0860439186109208,0.478005426963215
3318,5,542361,0.0492055387896874,0.086346988884705,0.569136362992074
3319,5,543103,0.072295312447774,0.0863009565633528,0.402759515105541
3320,5,545577,0.063878952890027,0.088998579354642,0.473384623485901
3321,5,545826,0.116035363476784,0.0858181268439654,0.177206432666121
3322,5,546667,0.0677827564861105,0.0860297681706524,0.431284608112451
3323,5,547620,0.0502574030334317,0.0859984759225471,0.559325346902307
3324,5,548182,0.0987121533359408,0.0883488972459376,0.264626276689178
3325,5,548310,0.0709230368801162,0.0866658248685857,0.413709046029429
3326,5,548459,0.0617178780674442,0.0872857749818447,0.479984316198204
3327,5,548843,0.0497921284418222,0.0858689977301469,0.56237790847811
3328,5,549055,0.0369208615418727,0.0859022969342134,0.667602912410216
3329,5,549248,0.0400087594833083,0.0862286465547747,0.642944808788746
3330,5,549677,0.0876618150561894,0.17322598430899,0.61313416498328
3331,5,549802,0.099861340467239,0.174726760094156,0.56800509668734
3332,5,549802,-0.276771552415695,0.14987227926973,0.0656251106788227
3333,5,550708,-0.033640750547335,0.0872312335050208,0.699987980743243
3334,5,550744,-0.0147429036133533,0.0882657406232276,0.86744317887146
3335,5,551265,0.0249309887819681,0.0929574724452251,0.788703730292346
3336,5,551776,0.00684932240935418,0.0860943938668381,0.936635501122506
3337,5,552218,-0.00810409250670372,0.0867323002484592,0.925608613834087
3338,5,553130,-0.0134002912624602,0.0874943592202367,0.878362718613806
3339,5,554104,-0.0384239799472818,0.088548011161694,0.664601558691847
3340,5,554306,-0.0428178511907037,0.145773522929027,0.769137927177852
3341,5,554307,0.121532713654356,0.0998411540007943,0.224318167747894
3342,5,554308,0.0488381202691621,0.113361431360344,0.666863809130534
3343,5,555454,-0.000985977309266963,0.0864858982747804,0.990910402055707
3344,5,555973,-0.0280806148742379,0.0863510741711246,0.745228971249596
3345,5,557406,-0.00263929875588403,0.086119573440306,0.975568451232806
3346,5,557772,-0.0472898125514594,0.0865738374151637,0.585248260745511
3347,5,558324,-0.0412264996042334,0.0859774335642392,0.631877253983356
3348,5,558514,-0.0465748435070552,0.0864918390274614,0.590579367839197
3349,5,558549,-0.0237696666219703,0.0862723757119568,0.783078845649333
3350,5,559378,-0.00635221087094689,0.0858308516041675,0.941045557017559
3351,5,560042,-0.0754886317906097,0.0862237488473835,0.381898873578453
3352,5,561145,-0.111301114811666,0.0858692867404289,0.195764011570682
3353,5,561154,-0.109594579904743,0.0860081048481531,0.203418196333263
3354,5,561160,-0.109594579904743,0.0860081048481531,0.203418196333263
3355,5,561163,-0.109594579904743,0.0860081048481531,0.203418196333263
3356,5,561166,-0.109594579904743,0.0860081048481531,0.203418196333263
3357,5,561193,-0.123390358196773,0.0874987639827722,0.159362497054604
3358,5,561211,-0.113387179478904,0.0888860061567669,0.202919078133551
3359,5,561220,-0.0971585803947593,0.0897765317338343,0.279890421876345
3360,5,561227,-0.111202412360611,0.0897490194600274,0.216154765463078
3361,5,561259,-0.227591713740193,0.171278406397938,0.184778090730407
3362,5,561269,-0.144992480330463,0.171830864247737,0.399347425990348
3363,5,561292,-0.0817027394912813,0.107512062725477,0.447797553216941
3364,5,561299,-0.0944870611073714,0.107117002754963,0.378327258388919
3365,5,561309,-0.09362989219476,0.107950554232054,0.386344654291531
3366,5,561353,-0.124653853476383,0.0914758679408435,0.173846846616897
3367,5,561355,-0.123306866294601,0.0916075641796475,0.179155438464846
3368,5,561373,-0.132084151885793,0.0912783686008683,0.148770991303723
3369,5,561379,-0.131966802650206,0.0907852863312059,0.146941675517544
3370,5,561430,-0.0942399916073397,0.0871187989562286,0.280105969687609
3371,5,561461,-0.0880707292988045,0.0881483493813337,0.318421216544989
3372,5,561500,-0.124407931365055,0.0910400595546584,0.172646023918406
3373,5,561502,-0.124407931365055,0.0910400595546584,0.172646023918406
3374,5,561510,-0.106590139999581,0.0938861844638641,0.257014750265826
3375,5,561524,-0.19770510129753,0.171486397843486,0.249735263968545
3376,5,561529,-0.127225715515883,0.171675448988356,0.459135957686734
3377,5,561538,-0.105342900638874,0.171842087339875,0.540256845738735
3378,5,561541,-0.126626715501288,0.171676703554537,0.461254713322114
3379,5,561545,-0.132128072379515,0.171724559937767,0.442159371710642
3380,5,561555,-0.141621553789747,0.171768221317163,0.410216720413128
3381,5,561569,-0.177734521802476,0.172394484487042,0.303258071832976
3382,5,561578,-0.162235262303025,0.172327916016491,0.3471265883716
3383,5,561590,-0.209245442734494,0.173545792601992,0.228737888667655
3384,5,561678,-0.148328875201124,0.171822796999002,0.388577066280588
3385,5,561690,-0.18202236669813,0.171731016063107,0.289902429344648
3386,5,561692,-0.157164321195441,0.17187669720765,0.361130036152847
3387,5,561717,-0.118247658773165,0.171888888910061,0.491948151471053
3388,5,561736,-0.0997952215454294,0.171726820420605,0.561525205511756
3389,5,561746,-0.106870328880619,0.171660645921951,0.533970764722671
3390,5,561758,-0.161129206060365,0.171540618284447,0.348215707924546
3391,5,561759,-0.118430440254701,0.171590489105202,0.49052676358634
3392,5,561766,-0.100072505986315,0.171623597742737,0.560203060069723
3393,5,561783,-0.142462948461864,0.171641541252307,0.40709819463293
3394,5,561786,-0.0274825105487882,0.0918853140627732,0.76504296805469
3395,5,561824,-0.0818832932095164,0.0891263304038002,0.35886261837212
3396,5,561906,-0.0966781260283322,0.0858085538395093,0.260646346674295
3397,5,561915,-0.0883736883121983,0.0857241673311608,0.30328999675326
3398,5,562065,-0.0513627726541763,0.086211603519158,0.551706914859083
3399,5,562072,-0.0555042981858304,0.0861345376525349,0.519740590525339
3400,5,562097,-0.0726799355690738,0.0858376491045384,0.397728222843307
3401,5,562113,0.15592916724582,0.171424485981803,0.363649659383653
3402,5,562116,-0.0779645836218273,0.0857122429907082,0.363649659389227
3403,5,562155,-0.0832280867516265,0.086154140442966,0.334687024227674
3404,5,562173,-0.0640260509859177,0.0862307941843044,0.458280440179547
3405,5,562264,-0.067796597002915,0.0859786532447009,0.430917005897208
3406,5,562359,-0.0911094088576943,0.0862759850556898,0.291679976867765
3407,5,562436,-0.0739701993860535,0.08630726567592,0.39199514646154
3408,5,562451,-0.0834181170720994,0.0861673410962385,0.333660051142809
3409,5,562473,-0.0705884216207851,0.086330444194524,0.414106398926514
3410,5,562513,-0.0941984067383875,0.0862845219873155,0.275701416551997
3411,5,562518,-0.0789451005912995,0.086179278521698,0.360262556683027
3412,5,562560,-0.0867697705319067,0.0859139902391836,0.313205794594372
3413,5,562570,-0.0786668129836935,0.0858226960893613,0.359967501851054
3414,5,562582,-0.0898120842808494,0.0859214714817982,0.296608344229398
3415,5,562610,-0.0878075440586571,0.0859273407572497,0.307536872915178
3416,5,562667,-0.0570728882532298,0.0857993574101363,0.506363236178293
3417,5,562683,-0.0514391511441686,0.0859421541532618,0.54986870122763
3418,5,562774,-0.0726607919139553,0.0861188897298629,0.39939362185562
3419,5,562846,-0.0665979656026536,0.0871053228258766,0.44503946512279
3420,5,562873,-0.0647062705231307,0.0875541803518359,0.460372242907043
3421,5,562888,-0.085319778884292,0.0867443618349058,0.325997076165433
3422,5,563005,-0.0518761111441428,0.0866539138688223,0.549784518171967
3423,5,563017,-0.0497135359439707,0.0870214994800032,0.568174216230649
3424,5,563018,-0.0514286420424566,0.0874337102586461,0.556773157793977
3425,5,563074,-0.0920802640238239,0.087549490537283,0.293633242833913
3426,5,563104,-0.0998786180997926,0.0870364361045354,0.251931721863473
3427,5,563148,-0.0595717527225521,0.0866190285278453,0.492065388961943
3428,5,563174,-0.0346157298471076,0.0872599378091815,0.691830840983091
3429,5,563257,-0.0629623982423998,0.0878109899605221,0.473834771426788
3430,5,563299,-0.0784012926313516,0.0866412972893983,0.366138086353847
3431,5,563318,-0.0448986059003779,0.0868932936867292,0.605682398540368
3432,5,563324,-0.0573749503862186,0.0869736437446068,0.509888051516426
3433,5,563344,-0.0767485111540245,0.0871837411473954,0.379291607176426
3434,5,563347,-0.0894009368267188,0.0872328196327,0.306133687552155
3435,5,563348,-0.0801281791047155,0.0872078153055526,0.358817755364117
3436,5,563372,-0.0771858822642557,0.0882147407639876,0.382181272110801
3437,5,563421,0.0319907377335324,0.156302616165815,0.837946513327731
3438,5,563427,-0.0351544683681069,0.119059435731286,0.76796257848294
3439,5,563428,-0.106614883851139,0.202529801455827,0.598929945679298
3440,5,563428,-0.0683872802470771,0.115385490649778,0.553771281277067
3441,5,563452,-0.0268789229134827,0.0923161329832891,0.771098651270102
3442,5,563474,-0.0753912751374212,0.0918416485859766,0.412266752386626
3443,5,563479,-0.0871147140164514,0.0911399645659642,0.339810018958832
3444,5,563545,-0.0414049041546408,0.0923412566371127,0.654146789526062
3445,5,563565,-0.0651680023295657,0.094234249209594,0.489672487618564
3446,5,563580,-0.0593484220497613,0.0941539688123295,0.52888408993563
3447,5,563607,-0.237123608127441,0.175191648453418,0.17675886481657
3448,5,563608,-0.155877215319919,0.0953145656532673,0.102857043621818
3449,5,563642,-0.165547080136772,0.171317982279535,0.334548295484933
3450,5,563661,-0.0872396479991657,0.171449248062736,0.611184662165996
3451,5,563665,-0.0747175523976793,0.0896770340509917,0.405303824333293
3452,5,563700,-0.0696974203494024,0.088276560465394,0.430329471376565
3453,5,563747,-0.0567761201042112,0.0863593026663214,0.511326034734951
3454,5,563755,-0.0565471080194169,0.0860425433527363,0.511480969730285
3455,5,563781,-0.0483771286818096,0.0861672190502187,0.57485857163787
3456,5,563837,-0.0215373879683973,0.0869438309401275,0.804498087748224
3457,5,563865,-0.100558194807335,0.132142220590992,0.447174298645612
3458,5,563866,-0.0388671100991031,0.087492831804058,0.657147111669734
3459,5,563882,-0.049657392942225,0.087182638885819,0.5693256035949
3460,5,563899,-0.0221602423768064,0.0873040683793853,0.799775994786785
3461,5,563908,-0.0221602423768064,0.0873040683793853,0.799775994786785
3462,5,563929,-0.0484481856919639,0.0871845662102252,0.578770149052714
3463,5,563964,-0.0519894196957535,0.0860288949996909,0.546015732415641
3464,5,563970,-0.059413336612521,0.0857948565420065,0.489075766467812
3465,5,564006,-0.071268313603422,0.0859706992265628,0.407673776875608
3466,5,564048,-0.0551105920583566,0.0862180665559304,0.523107357736516
3467,5,564065,-0.0548800510531493,0.0859884308678154,0.523740399305688
3468,5,564074,-0.070861029880409,0.0859716529517116,0.410361388171892
3469,5,564097,-0.0676867190667196,0.0861926921020652,0.432807171067851
3470,5,564135,-0.0645384776707798,0.0861995326338835,0.45453041066445
3471,5,564147,-0.0655976756304477,0.086551119234219,0.449012483449448
3472,5,564195,-0.0755958922036546,0.0865210724406024,0.38286034116875
3473,5,564197,-0.0755958922036546,0.0865210724406024,0.38286034116875
3474,5,564206,-0.0815080041270679,0.0870015404695519,0.349472611704076
3475,5,564212,-0.0817007077619404,0.0867542313587287,0.346965208997289
3476,5,564236,-0.0717399762499983,0.0861971211657973,0.405814677175023
3477,5,564252,-0.0878934577530333,0.0871120419795574,0.313680005192884
3478,5,564265,-0.0827345412995804,0.0868798702582266,0.341603209011259
3479,5,564272,-0.0834798815392536,0.0870004809239876,0.337946767105899
3480,5,564298,-0.0802929934477581,0.0867747621482898,0.355440167755731
3481,5,564300,-0.0670650915033595,0.0867967718132101,0.440235895413609
3482,5,564304,-0.0670650915033595,0.0867967718132101,0.440235895413609
3483,5,564343,-0.100434230239963,0.0895301932332264,0.262713491683741
3484,5,564355,-0.122979079253165,0.0944631503984794,0.193808498822758
3485,5,564360,-0.128373193921841,0.0948320858765833,0.176701563832227
3486,5,564372,-0.156565249827718,0.171325725950627,0.361421765009087
3487,5,564393,-0.0317101529891737,0.174605972255646,0.855993205579112
3488,5,564395,0.119069589298049,0.169613197320049,0.483137627144613
3489,5,564397,-0.115029238229449,0.119744043436547,0.33739778760345
3490,5,564403,-0.154807250949407,0.171319471033719,0.366814549179196
3491,5,564406,-0.156347496888029,0.171342464066991,0.362136003191462
3492,5,564431,-0.0952422406501003,0.103758505432487,0.359286308328744
3493,5,564461,-0.0776055076929765,0.0930325736324508,0.404746141198696
3494,5,564462,-0.0776055076929765,0.0930325736324508,0.404746141198696
3495,5,564469,-0.0448837567309533,0.0901743222050242,0.618974185875037
3496,5,564472,-0.0697740933237058,0.0934292804930752,0.455674256065998
3497,5,564485,-0.0820149451935892,0.0924086190971417,0.375400695891546
3498,5,564486,-0.0736890699703854,0.0922497585309707,0.424943732734371
3499,5,564496,-0.0640058664898516,0.0922920877056214,0.488443035978199
3500,5,564516,-0.0236570392701873,0.0896039102137309,0.791920164462004
3501,5,564535,-0.0674583338387788,0.0871891792390216,0.43962559725658
3502,5,564551,-0.0453128079886789,0.0881629604943984,0.607596993262539
3503,5,564567,-0.0621355313217494,0.0886347577711944,0.483746794950574
3504,5,564574,-0.0501245651012545,0.0895292835366814,0.575924687149514
3505,5,564590,-0.063094899229356,0.0878150679704032,0.472925933527194
3506,5,564680,-0.0494970725448805,0.0874490175479469,0.571746190913865
3507,5,564696,-0.148013524740996,0.171444364093491,0.38854076499544
3508,5,564701,-0.148013524740996,0.171444364093491,0.38854076499544
3509,5,564705,-0.148013524740996,0.171444364093491,0.38854076499544
3510,5,564717,-0.194878271632156,0.171392660015648,0.256297768974553
3511,5,564723,-0.230511338581343,0.17137032453171,0.179454339387315
3512,5,564730,-0.175379385894642,0.171452314259826,0.307053366246452
3513,5,564732,-0.175379385894642,0.171452314259826,0.307053366246452
3514,5,564809,-0.188117134658444,0.171641749436696,0.273831594017212
3515,5,564814,-0.188364815102176,0.171575833030028,0.273017546006051
3516,5,564841,-0.186809677547046,0.171645794647722,0.277185744063878
3517,5,564865,-0.100438300599147,0.171920979383983,0.559450833070919
3518,5,564880,-0.0597923572327117,0.171839030060079,0.728080906103157
3519,5,564894,-0.126415065784146,0.171623019792917,0.461863550220006
3520,5,564898,-0.139076766698402,0.171546596656407,0.418071019701266
3521,5,564904,-0.0837286068432386,0.171697036978297,0.626098237417963
3522,5,564935,-0.0849811165850713,0.17164664482443,0.620842235741437
3523,5,564937,-0.0849811165850713,0.17164664482443,0.620842235741437
3524,5,564938,-0.0849811165850713,0.17164664482443,0.620842235741437
3525,5,564945,-0.132835497359361,0.171517378069266,0.439169825989396
3526,5,564949,-0.132835497359361,0.171517378069266,0.439169825989396
3527,5,564968,-0.0114114542346235,0.101183231924815,0.910269009244363
3528,5,565000,-0.0638356100842876,0.0927525130183903,0.491756252794771
3529,5,565007,-0.073905545004725,0.0926699131174784,0.425688748566411
3530,5,565013,-0.0886724364860553,0.0933289031749341,0.342707957365786
3531,5,565036,-0.0467913956642411,0.0888025623343264,0.598583623142756
3532,5,565093,-0.0688262467915534,0.0860895269079328,0.424553858811095
3533,5,565120,-0.065202601600715,0.086342442614023,0.450654847258403
3534,5,565122,-0.0532277519209604,0.0864975669793993,0.538708867087474
3535,5,565125,-0.0532277519209604,0.0864975669793993,0.538708867087474
3536,5,565208,-0.0355648440957524,0.0865066479455966,0.681232058216434
3537,5,565243,-0.0423357147484839,0.08625222313653,0.623847280692658
3538,5,565254,-0.0518929623958263,0.0865774661467064,0.549302766467242
3539,5,565289,-0.0438165155457177,0.144742116608051,0.762280601065916
3540,5,565293,-0.0528221191615001,0.0876998308970539,0.547357270252169
3541,5,565315,-0.0762612949648917,0.0875220770618405,0.384161936516768
3542,5,565361,-0.0424313986792127,0.090044802977532,0.637770864105388
3543,5,565365,-0.0424313986792127,0.090044802977532,0.637770864105388
3544,5,565371,-0.0504960701420697,0.0911437048047405,0.579911176461556
3545,5,565372,-0.0515925952763051,0.0913995829987946,0.572790773245636
3546,5,565388,-0.0555065913529188,0.0906075443633137,0.540532300702942
3547,5,565423,-0.0376585715233115,0.0884253651128601,0.670455025119533
3548,5,565436,-0.0823989923610995,0.0885566519838244,0.352765510175506
3549,5,565441,-0.0770326516158631,0.0880434909156536,0.382202200131113
3550,5,565448,-0.0659901153590069,0.087703427426008,0.452297885650123
3551,5,565475,-0.0616011989353244,0.0878137249297377,0.483454160339099
3552,5,565507,-0.0447185193819311,0.087459168598768,0.609455490931572
3553,5,565512,-0.0477693378427625,0.0875849934317459,0.585819104410954
3554,5,565539,-0.0264776116486197,0.0886718386651565,0.765419236040285
3555,5,565639,-0.0724179373308419,0.0859870407529774,0.400248503209609
3556,5,565651,-0.0641531163438826,0.0858948584942969,0.455633413084149
3557,5,565675,-0.0634601065377275,0.0858759759315401,0.460413904249345
3558,5,565711,-0.0426868061152934,0.0892403162002765,0.632707581766679
3559,5,565722,-0.167967033093989,0.171311309265731,0.327521533022584
3560,5,565729,-0.162532349265176,0.171347735119524,0.343497095839337
3561,5,565731,-0.129130436210884,0.171374350042516,0.451652255207273
3562,5,565737,-0.124060493434959,0.171438854328775,0.469764310187915
3563,5,565800,0.0700730035374502,0.155202298832996,0.651910355271932
3564,5,565808,-0.0200456905838804,0.134971457872374,0.88201878727106
3565,5,565834,-0.0625884580086069,0.0876845100514615,0.47582778387317
3566,5,565880,-0.0894292528125102,0.0985552850239181,0.364813319888992
3567,5,565885,-0.0702054290329366,0.100901038509265,0.487021301088949
3568,5,566202,-0.179506568813229,0.171896431025951,0.297074312364622
3569,5,566255,-0.187094502740226,0.142706515560779,0.190695145736571
3570,5,566370,-0.109374776243814,0.132206449872315,0.408624314385263
3571,5,566373,-0.14060108471811,0.171429654437039,0.412673907594442
3572,5,566376,-0.129976555190556,0.171485784322622,0.448990428781591
3573,5,566378,-0.0638666793524099,0.173116804342524,0.712406685870373
3574,5,566382,-0.115265664145106,0.171456243609251,0.50184872864716
3575,5,566388,-0.132285885136283,0.171399866304736,0.440751088015282
3576,5,566400,-0.0768782646153201,0.109238233881944,0.482041838332022
3577,5,566427,-0.0636390655372376,0.0991256752936307,0.521287366567813
3578,5,566434,-0.0636390655372376,0.0991256752936307,0.521287366567813
3579,5,566463,-0.049875592104466,0.105992373970703,0.638246801668946
3580,5,566466,-0.0505282491373746,0.106093410178103,0.634182445627308
3581,5,566472,-0.0554949215482945,0.10614128245451,0.601413511326257
3582,5,566501,-0.0523331051969973,0.0955643750336011,0.584297908992641
3583,5,566502,-0.0548147640389529,0.0950083768762623,0.564343241168355
3584,5,566512,-0.0368679656361998,0.0942964399362598,0.696048329614225
3585,5,566542,-0.0615906658074092,0.0872995518190127,0.480958496769723
3586,5,566565,-0.0615844598165226,0.0868012787020078,0.478490092081923
3587,5,566568,-0.0615844598165226,0.0868012787020078,0.478490092081923
3588,5,566580,-0.0623300502515148,0.0866782646117734,0.472557120547356
3589,5,566740,-0.181589669885807,0.171390736401252,0.290093401625702
3590,5,566755,-0.0530835257422604,0.132864390287368,0.689743148113042
3591,6,12139,0.208608286775918,0.408518883853709,0.609918567003316
3592,6,14922,0.353704785611125,0.371934621870092,0.342261912059475
3593,6,14925,0.386738919168175,0.353572238749431,0.274786539661046
3594,6,14958,-0.177261720456101,0.184574896254864,0.337522215367432
3595,6,14985,-0.236874961582259,0.177769496965977,0.183560785458809
3596,6,14991,-0.127428174896884,0.175740755263749,0.468876105915798
3597,6,15003,-0.00196416584749759,0.175213608672473,0.991062137131131
3598,6,16905,-0.0179032326538455,0.0861253222953102,0.835447069900294
3599,6,18881,0.0569478766304901,0.0868270439528948,0.51233040362598
3600,6,19636,0.0970492741386535,0.0887772339151461,0.275061320595963
3601,6,19887,0.0223157459576714,0.091003767368737,0.806430269443228
3602,6,20485,1.13262211729689,0.933978035450198,0.22606082097556
3603,6,22804,0.0303092007290812,0.0859902987589431,0.724694417037908
3604,6,23172,0.0601298976643366,0.0869268820360519,0.489561853194547
3605,6,23564,0.0436370489473123,0.0860883636226856,0.612550777138942
3606,6,26594,-0.0198088353932688,0.0861459655468209,0.818267683669572
3607,6,27541,-0.0298992803307594,0.106869668755045,0.779815297003334
3608,6,27549,0.0932317117837207,0.114412503913263,0.415694167436653
3609,6,27551,0.0446390389469862,0.133651364455122,0.738580804957775
3610,6,27553,0.142665168858802,0.211418168008801,0.500243988517257
3611,6,27767,0.0108136084720918,0.0864839990761975,0.900566269214978
3612,6,28811,0.0324960699608077,0.0861064079866297,0.706107373910339
3613,6,28916,0.0419412580200523,0.0859764542376074,0.625978337955938
