SNP,Chr,Pos,Effect,SE,HNM1_MAM33_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
2686,4,1483867,0.214556424582656,0.162919449545239,0.188710369798747
2687,4,1484599,0.196078500882855,0.163489085226629,0.231201358939574
2688,4,1484621,0.195944167499187,0.164602911048805,0.234687073557378
2689,4,1484733,0.248267345314595,0.16015508791833,0.121997165242651
2690,4,1484992,0.186562023609167,0.161230318439818,0.248007762287285
2691,4,1486897,0.183974177490798,0.161336392618643,0.254928516532649
2692,4,1488575,0.230312044679392,0.160723718317619,0.152751825380484
2693,4,1489057,0.178239313662509,0.160387473007301,0.267193654743007
2694,4,1489545,0.222675660524995,0.19140971619163,0.245475057952932
2695,4,1490851,0.22522480250154,0.159722615188975,0.159390758308183
2696,4,1490904,0.24459657908407,0.172871193951458,0.157977416697152
2697,4,1491666,0.146832881575106,0.159157783027932,0.356865765592196
2698,4,1492451,0.114500338302495,0.159557366752324,0.473470945206591
2699,4,1492707,0.241791935078571,0.173894711276984,0.165268210790814
2700,4,1492707,-0.473487580354932,0.364858352076108,0.195227534493838
2701,4,1493150,0.146417616895917,0.158965345756792,0.357644866413128
2702,4,1493956,0.103092857643699,0.157880637906707,0.514194382126982
2703,4,1493975,0.10224814506854,0.158020386261042,0.518015795908736
2704,4,1494081,0.0859258229426854,0.157584013110332,0.585912237831078
2705,4,1494542,0.177031586574534,0.160025023215055,0.269361111851452
2706,4,1494612,0.0671185866750981,0.159480749433829,0.674115627122545
2707,4,1494869,0.123416871244959,0.158974046609065,0.438071972994728
2708,4,1494944,0.0766726229327006,0.159057358646021,0.630073525232985
2709,4,1494974,0.0772393171440293,0.159124449239527,0.627692372309641
2710,4,1495032,0.0924635861151284,0.159181416577575,0.561699253787919
2711,4,1499852,-0.0987868337506821,0.162623721598227,0.543938572361671
2712,4,1499970,-0.0651304010883473,0.165648132445687,0.694420017724203
2713,4,1501685,-0.0380169248059403,0.158101122210955,0.81011360362772
2714,4,1501834,-0.00793235131488057,0.1598669848801,0.960454509716892
2715,4,1503576,-0.0761815222211804,0.156753837965222,0.62727251958126
2716,4,1504976,-0.226553166844243,0.164710285774347,0.169859645523679
2717,4,1505243,-0.0857908266717682,0.157342848284178,0.585927502402228
2718,4,1505373,-0.0917985194364079,0.160505906480229,0.567731826824727
2719,4,1505397,-0.161242963375555,0.164959214279898,0.329005073320169
2720,4,1505683,-0.0728255367728181,0.194940256218786,0.708942005537029
2721,4,1505691,0.144084673687175,0.256151297617968,0.57413358226086
2722,4,1505703,0.223321260898235,0.308900828186936,0.470186529434101
2723,4,1505869,-0.196331389769108,0.162836348358442,0.228741666783208
2724,4,1505904,-0.195172275547954,0.162535116394739,0.230633667184945
2725,4,1506371,-0.0354487867766839,0.157231976581857,0.821755541186726
2726,4,1506383,-0.109465985128246,0.158362989818973,0.48987241564188
2727,4,1506424,-0.101506987145359,0.158563639931012,0.522480235401962
2728,4,1506930,-0.0765579419781146,0.156887150305269,0.625866281989248
2729,4,1507893,-0.12132451462334,0.158841740763878,0.445492167458147
2730,4,1508550,-0.0239950534545481,0.156969319864505,0.878592386962415
2731,4,1508644,-0.0548648018652296,0.156924373099863,0.72682806990124
2732,4,1510975,-0.0758632250530404,0.157345706771539,0.630002746947393
2733,4,1512432,0.0022603183378187,0.157707248189198,0.988572913049412
2734,4,1512726,0.0180654104376639,0.157087875072039,0.908508970714843
2735,4,1513542,0.00838318749282774,0.159953295544546,0.958231476200069
2736,4,1513733,0.0486198974404093,0.157229702113586,0.757330190049335
2737,4,1513956,0.0623435217955031,0.315786251767789,0.843610030392643
2738,4,1514408,0.0524826217620977,0.157834263260864,0.739696057510287
2739,4,1514885,-0.0203646055380993,0.161387670514847,0.899657802365824
2740,4,1515034,0.024068431688824,0.159103214184039,0.879844740641599
2741,4,1515708,0.0230658090761084,0.158011543942551,0.88402407643663
2742,4,1515742,-0.0406729996435453,0.161763925867587,0.801624657165138
2743,4,1517320,0.0251042937211616,0.157092812805782,0.873125700284943
2744,4,1517680,-0.423656772330814,0.274412849847018,0.123516679695646
2745,4,1517858,0.0986446828822538,0.160882769564385,0.540174416525324
2746,4,1519301,-0.0102288762820538,0.163786120536054,0.950237719264332
2747,4,1520148,0.0345644858580361,0.156475759411396,0.825303029865482
2748,4,1520501,0.0314716658354131,0.156333615925804,0.84057140440596
2749,4,1521315,0.039392534085489,0.156780800533427,0.801760331933975
2750,4,1521582,0.0495886123501652,0.156613791304385,0.751711589748698
2751,4,1521747,0.0669324873192738,0.158766167717362,0.673588914231391
2752,4,1521818,0.320684270306863,0.239772135981006,0.181935495775265
2753,4,1522428,0.0590557883714951,0.186222727815957,0.751336616298584
2754,4,1522507,0.152653376958268,0.232461992506972,0.511813908851172
2755,4,1522714,0.0248088323831213,0.169712892061274,0.883861796487249
2756,4,1522717,0.0235926168224325,0.170612756989315,0.89009665959709
2757,4,1522735,0.0296019331348023,0.168107275403538,0.860324570871277
2758,4,1522862,0.0662423255688043,0.156596344127312,0.672543189573243
2759,4,1523350,-0.125113855748476,0.165559540606465,0.450331197010443
2760,4,1523440,-0.155764579057747,0.382197927530546,0.68385148179506
2761,4,1523444,-0.352831887193599,0.320956533660207,0.272380461097203
2762,4,1523446,-0.249527444381892,0.320149704620444,0.436261253950036
2763,4,1523482,0.0800321403610713,0.382264101785241,0.834285274562451
2764,4,1523491,-0.648217359708768,0.333882126878474,0.0529984876806397
2765,4,1523500,-0.212177207910843,0.347557024370045,0.541935587070722
2766,4,1523584,-0.0490596035088604,0.525248706543537,0.925636701102898
2767,4,1523587,-0.0527328876157718,0.539744886447236,0.922226241141607
2768,5,8786,0.0736119099407851,0.155777506969435,0.636829717590412
2769,5,9566,0.00751057959567214,0.156417810268259,0.96173053320659
2770,5,11033,-0.0372192542491366,0.155315756439853,0.81075149947243
2771,5,11244,-0.00398198400518945,0.155762974048274,0.979619242018641
2772,5,11370,-0.0446897183368235,0.155558175183375,0.774061749899989
2773,5,13215,-0.038466120242495,0.155146937219553,0.80433003230051
2774,5,13449,-0.0240690429628082,0.15799809905839,0.879007743785737
2775,5,13572,-0.163100592646796,0.308249519659798,0.597055650820295
2776,5,13639,-0.0267133000015958,0.154749879751171,0.863047151090201
2777,5,13690,-0.0760644345615177,0.155624474565299,0.625308690215213
2778,5,14028,0.0059819623533553,0.154957092032942,0.969227942033745
2779,5,16072,-0.0656180572742321,0.16192973961599,0.685557243855826
2780,5,18746,-0.051071791624357,0.158063307871506,0.746803459859541
2781,5,18800,-0.0647087027418724,0.156579133654135,0.679663271047731
2782,5,18904,-0.172540196642067,0.180688213806072,0.340278866430464
2783,5,18920,-0.509211281290186,0.443452682725498,0.251627337312821
2784,5,18994,-0.263687266231113,0.187529085741712,0.160569914705101
2785,5,19045,-0.165747226449039,0.308274571408981,0.591149865789573
2786,5,19049,-0.165747226449039,0.308274571408981,0.591149865789573
2787,5,19051,-0.150669195086863,0.3083255488683,0.625379365665816
2788,5,19082,-0.276818047233949,0.30822323760292,0.36973962425006
2789,5,19084,-0.2636486536036,0.308401661128489,0.393193385416083
2790,5,19368,-0.143069694626536,0.156927929389751,0.362553860312169
2791,5,19504,-0.0674693378100896,0.211418269190308,0.749818754348321
2792,5,19513,-0.163487001998497,0.216055306033116,0.449740019739754
2793,5,19517,-0.0676010995045074,0.222692137994564,0.761639661627147
2794,5,19542,0.0283592721217154,0.279469010978094,0.919230577672939
2795,5,21341,0.212552037498215,0.636684237966213,0.738696901039169
2796,5,21342,0.787151355940288,0.574292182765319,0.171356195264351
2797,5,21355,0.54639651649703,0.552561431178206,0.323417253535596
2798,5,21358,-1.82335092338717,0.886936142090157,0.0405381750876815
2799,5,21504,-0.155748550997735,0.420851412290241,0.711545069432026
2800,5,21509,0.151495522666972,0.437004159856726,0.729047027801106
2801,5,21529,0.202080649950604,0.354245493063684,0.568732940802143
2802,5,21532,0.138386540936514,0.359697889857445,0.70066920726859
2803,5,21533,0.170501628123247,0.36644151424133,0.64201059403259
2804,5,21552,-0.192413418748107,0.44794449902859,0.667786933506873
2805,5,21558,-0.00408356990081593,0.417985703921517,0.992210597857673
2806,5,21954,-2.35226648102241,1.45949187311032,0.107920422723024
2807,5,22497,-0.00146999394175396,0.22687860584288,0.994834035222019
2808,5,22502,-0.153341553650858,0.232199309598844,0.509435796332065
2809,5,22536,-0.0103838576583328,0.308468066816399,0.973165175807034
2810,5,22625,0.140180727204683,0.314269797438635,0.655833027110639
2811,5,22635,0.224545820138239,0.309573762461136,0.468724851577448
2812,5,22638,-0.493668268345777,0.338320502152726,0.145406652065166
2813,5,22854,-0.599193553697448,0.454900726807567,0.18862719634127
2814,5,22881,0.109863647197392,0.33223988707598,0.741085665513278
2815,5,22883,-0.0119161038207576,0.3232296878572,0.970612889894049
2816,5,22917,-0.0111941986132269,0.310849341840523,0.97129342247443
2817,5,23224,-0.211669155519399,0.168702136423643,0.21042081172965
2818,5,23230,-0.172679897838195,0.185798577039139,0.353320548163422
2819,5,23574,-0.0426066388454619,0.154387437953602,0.78273091902956
2820,5,23653,-0.0603097978348335,0.15415244892832,0.695859749206928
2821,5,24002,-0.0736036185521582,0.154790095324587,0.634720466381493
2822,5,24122,-0.0921882173935551,0.15542565358195,0.553471386867156
2823,5,24148,-0.123748625879675,0.156943715365014,0.430939059411141
2824,5,24163,-0.142215620017189,0.157358607945391,0.366734952387441
2825,5,24234,-0.0564477974605132,0.155498890308573,0.716813986126118
2826,5,24246,-0.059082025935149,0.155266871663271,0.703788919211718
2827,5,24270,-0.0545159401098301,0.169092895707248,0.747338793459752
2828,5,24278,-0.0889340248113294,0.155206773454902,0.567007133831696
2829,5,24388,-0.0732903377298385,0.156692863971045,0.640264555036533
2830,5,24487,-0.0846148839749671,0.155656836264304,0.587060648826228
2831,5,24650,-0.0945139385373013,0.154777541914858,0.541828408758528
2832,5,24820,-0.0352722006114827,0.1543999690125,0.819431079531977
2833,5,24909,-0.0589772335028691,0.155025209492443,0.703850312352954
2834,5,25103,-0.0695738314595683,0.154854237256298,0.653501117877534
2835,5,25397,0.0922085921543543,0.303179697484176,0.761201645923367
2836,5,25397,-0.475834856590689,0.576908091567884,0.410041095123071
2837,5,25485,-0.115624520389379,0.161368434278162,0.474140997364701
2838,5,26058,-0.0514871692096913,0.155082016707519,0.740086590991069
2839,5,26197,-0.0408574186819623,0.154185051349731,0.791172221954755
2840,5,26417,-0.0210881313242492,0.154419455388867,0.891453320726077
2841,5,27428,-0.0596191995890614,0.154587021359337,0.699975199580456
2842,5,30505,-0.194317212061447,0.154302651029918,0.2087449617402
2843,5,31263,-0.248551790901445,0.155645358690803,0.111180305898725
2844,5,31451,-0.177257190358916,0.167525536264676,0.290737665145973
2845,5,31466,-0.15698905449176,0.382196508278064,0.681501552372536
2846,5,32038,-0.249715678614563,0.153626520185282,0.104954342833892
2847,5,33720,-0.205464670747732,0.156024177802031,0.188734066591189
2848,5,33814,-0.239274854058294,0.155648685383259,0.125121780252462
2849,5,33851,-0.237972929599973,0.157186157336186,0.130931813462198
2850,5,34324,-0.137001855003027,0.157889708703253,0.386144754069349
2851,5,34350,-0.200449216732364,0.155607777420525,0.198530643399029
2852,5,35048,-0.253647136663935,0.153832280682606,0.100066951863386
2853,5,35579,-0.211116726612547,0.155552743297121,0.175583679289262
2854,5,35901,-0.209575090291994,0.156310881039829,0.180861127647615
2855,5,35947,-0.288738936038385,0.154981834504805,0.0632855455424433
2856,5,37398,-0.362472605698359,0.166778717198252,0.0304164717597178
2857,5,38037,-0.196621195976628,0.159599026910678,0.218780328118477
2858,5,38200,-0.212804590487073,0.153798406998576,0.167337125415515
2859,5,38263,-0.221120704760374,0.15378459764457,0.151359699800832
2860,5,38427,-0.222515397723673,0.15417023678345,0.149820062459607
2861,5,38677,-0.165007225312318,0.153964628932206,0.28457723793055
2862,5,39894,-0.47852181719807,0.179591429116889,0.00806406844264419
2863,5,41075,-0.1371270958958,0.154822337547549,0.376378840489248
2864,5,42051,-0.198574846581615,0.154701293581874,0.200123301752273
2865,5,42740,-0.244911918716054,0.153663001772458,0.11187020794522
2866,5,44304,0.053819096029436,0.15461868130793,0.727990370419348
2867,5,44612,0.0915199770241684,0.154676059010968,0.554438226392057
2868,5,45702,0.0618885520978841,0.157705271719064,0.694976090478413
2869,5,46084,0.0715455073940575,0.15464963015256,0.643914878446152
2870,5,49920,0.132859144154622,0.155666238287164,0.393967943208506
2871,5,50949,0.117183608109164,0.159491372957502,0.462989793186593
2872,5,53073,0.0389273473299254,0.156960841266089,0.804273391044812
2873,5,53535,0.0357103714897575,0.156138403089181,0.819226972809505
2874,5,53964,0.0221359560611722,0.1563129301174,0.887466414918815
2875,5,57276,-0.0318053432969472,0.155903820385974,0.838466227650242
2876,5,57788,-0.0484042939128491,0.156027016032482,0.756568974836933
2877,5,57861,-0.0529280482826064,0.156317207638635,0.735117007474405
2878,5,58267,-0.0220987936064698,0.156482153188267,0.887774764528818
2879,5,59261,-0.0861207141863127,0.17039204502773,0.613574495174375
2880,5,59359,0.138095779034178,0.323492896995327,0.669719922858788
2881,5,59386,-0.113017680110577,0.197829692301649,0.568168141500546
2882,5,59387,-0.215063591157893,0.257050772988084,0.403350839700798
2883,5,61028,0.0053719149375917,0.157269990677931,0.972771038900884
2884,5,61686,-0.0978773709708936,0.308424569294749,0.751168528968839
2885,5,64504,0.0681682044322469,0.156802489841919,0.664017310546592
2886,5,66168,0.0175836128553892,0.156517935392304,0.91061571740944
2887,5,67144,-0.00980014908510918,0.158015452137941,0.950581850725351
2888,5,67435,-0.0616388072287901,0.161506655693569,0.702951572779518
2889,5,68714,-0.0655251850859115,0.156447705902981,0.675594201671152
2890,5,69083,-0.0876707387373903,0.156291870107667,0.575192678245982
2891,5,69805,-0.200520585165344,0.159780530573463,0.210318005712667
2892,5,69813,-0.193659674045221,0.158675655968672,0.223099506154563
2893,5,70382,-0.177901160660922,0.168731121606572,0.292445163612743
2894,5,70531,-0.111148361056934,0.159366798324912,0.485988206406697
2895,5,70702,-0.105499312676433,0.158556257298585,0.506245404505498
2896,5,70852,-0.146615565826288,0.158809188867264,0.356524003757796
2897,5,70969,-0.0899513669351715,0.159028344797464,0.572003975470226
2898,5,72069,-0.166956136367445,0.160945378076684,0.300284420558222
2899,5,73474,-0.219368896519247,0.230230344295201,0.341331444524979
2900,5,74994,-0.115855243739214,0.162425604401682,0.476142610747835
2901,5,75504,-0.137640217159241,0.163979914517579,0.401828436889948
2902,5,75507,-0.133005345955721,0.163817164719279,0.417388495432473
2903,5,75860,-0.112295072691624,0.165998762734855,0.499178065464579
2904,5,76107,-0.120765619844747,0.163929999226951,0.461800092694547
2905,5,76472,-0.0963625420908132,0.163875263481027,0.556892365157748
2906,5,76912,-0.101539349596951,0.164516462154019,0.537501557808947
2907,5,77002,-0.103683626603767,0.165494928965812,0.531387793007751
2908,5,77032,-0.129135005802223,0.164461647290559,0.432863978777516
2909,5,77423,-0.0720182673234864,0.164888418403603,0.662545407231411
2910,5,77484,-0.0821848456016943,0.165529125752921,0.619852273187623
2911,5,77918,-0.091770158441105,0.166383653129799,0.581600501892244
2912,5,78310,-0.0817658855889052,0.165690341392443,0.621976014097435
2913,5,79208,-0.0432437818074551,0.16933731051024,0.79858555192708
2914,5,79230,-0.095746459155083,0.168312632774481,0.569812348166864
2915,5,79231,0.213809345231454,0.309046805742083,0.489495840635988
2916,5,79231,0.130400439056552,0.41212135457493,0.751876284250245
2917,5,79232,-0.0974142450734474,0.168194945198037,0.562840745152869
2918,5,79544,0.41440572481511,0.281328991971417,0.141634339027553
2919,5,80396,-0.0494311168653283,0.170135009904108,0.771573357792613
2920,5,81334,0.026620827953824,0.176396085537956,0.880128912603274
2921,5,82827,-0.0376047278021092,0.171741488453023,0.826806791298871
2922,5,83188,0.0388125467389351,0.173601747329825,0.823219425859415
2923,5,85693,-0.22754243107266,0.187940896243213,0.226815517252848
2924,5,86488,-0.107276218198983,0.272162455651004,0.693699118275851
2925,5,87323,-0.195620297750825,0.191766792089486,0.308382126582918
2926,5,90716,-0.376469951839653,0.207478381591899,0.0704491810099901
2927,5,90719,-0.363629740675934,0.207022824454255,0.0798749618558837
2928,5,90720,-0.363629740675934,0.207022824454255,0.0798749618558837
2929,5,90746,-0.358126455798539,0.209210293844475,0.0878116045001624
2930,5,91091,-0.372509110725765,0.208948825835974,0.0754819078036163
2931,5,92747,-0.403752048012926,0.209168874264695,0.0543744017519684
2932,5,93878,-0.277231416509618,0.215150105082933,0.198398858516887
2933,5,96610,-0.477210330028999,0.22968613104309,0.0384628465229384
2934,5,97629,-0.375207987577452,0.224178133950838,0.0950744675320257
2935,5,97695,-0.405249490703397,0.222692353057545,0.0696404584974474
2936,5,98040,-0.472314269070642,0.217568712632153,0.030606590003039
2937,5,98089,-0.459054082434923,0.219675919824611,0.0373612246401712
2938,5,98565,-0.558320453922962,0.22999747059843,0.0157025137106047
2939,5,98574,-0.558320453922962,0.22999747059843,0.0157025137106047
2940,5,98997,-0.494870834782057,0.227901284040607,0.0305645134500069
2941,5,99314,-0.471757062493085,0.230186520713156,0.0411562045849109
2942,5,99455,-0.479024843058523,0.236249736687507,0.0433497974932754
2943,5,99489,-0.495188571765675,0.233422285748452,0.0345821882646057
2944,5,101381,-0.281632513631262,0.267416664811941,0.292988048865471
2945,5,101643,-0.115361786957479,0.277947070489619,0.678357824665851
2946,5,101687,-0.0602679374874988,0.284471491453305,0.832339054718184
2947,5,102203,-0.539967079724907,0.289135598209862,0.0626572503733557
2948,5,102465,-0.646436576681076,0.304679168553857,0.0345594982250345
2949,5,103569,-0.702339660191196,0.312749215643899,0.0253416655598109
2950,5,103937,-0.709180683019447,0.315473260986036,0.0251935324631169
2951,5,104225,-0.756014965943653,0.323583921810892,0.0200304557890334
2952,5,104404,-0.626039363981203,0.318393487755578,0.0500536382819015
2953,5,104442,-0.619748501215167,0.328588211293168,0.0601029107019266
2954,5,104957,-0.682554377216423,0.326632549560575,0.0373627941654846
2955,5,105087,-0.726904767677155,0.325351386106773,0.0260945588053743
2956,5,105138,-0.726904767677155,0.325351386106773,0.0260945588053743
2957,5,105493,-0.445682857165956,0.33542293886481,0.184798933656655
2958,5,105602,-0.58382245702574,0.334821850063495,0.0820853049728393
2959,5,105816,-0.561768199183149,0.334928714723288,0.0943735373078099
2960,5,105842,-0.672832796443217,0.344518344590511,0.0516134108999739
2961,5,105854,-0.602605380710202,0.341132254658467,0.0781785309885014
2962,5,106333,-0.539218104798117,0.369018635236564,0.144844104659036
2963,5,106481,-0.748232645724258,0.356499969444407,0.0365418895734577
2964,5,106489,-0.645993365751245,0.362656930860287,0.0757265226727489
2965,5,106491,-0.645993365751245,0.362656930860287,0.0757265226727489
2966,5,106493,-0.694987639706675,0.354679726025889,0.0508432863707726
2967,5,106501,-0.590252058315734,0.35112587229037,0.0936422007071607
2968,5,106718,-0.244505347858279,0.346130005507963,0.480406992701347
2969,5,106822,-0.353156996871896,0.349789523655195,0.313365504017034
2970,5,107574,-0.595370792600271,0.406871875144154,0.144278378966914
2971,5,115925,-0.174016695294875,1.10305227584527,0.874736715231197
2972,5,116086,-0.533164482258826,1.45839068960055,0.714894390606801
2973,5,117834,-0.446765593337204,0.461372849893145,0.333537780462753
2974,5,119209,0.217911553274888,0.381339383614924,0.56806689044929
2975,5,120796,0.243595765706168,0.341333372309273,0.475909390698865
2976,5,124644,0.152518749645283,0.203342627348355,0.453719430439381
2977,5,125211,0.163240081270683,0.205987682919232,0.428616041027466
2978,5,125474,0.11397525326645,0.204570482270247,0.577782006115516
2979,5,127339,0.133826345864369,0.203082741681638,0.510341765233963
2980,5,131540,0.0651708732173635,0.190767578997365,0.732836793007077
2981,5,132221,-0.00198497211439896,0.19212874161293,0.99176266341936
2982,5,132565,-0.00130271377751079,0.312670037293181,0.996678043289759
2983,5,132567,-0.178138187904649,0.265450150992857,0.502608673073031
2984,5,134344,0.125867792869472,0.183154454096876,0.492394005113279
2985,5,134626,0.139105419530772,0.182351389470765,0.446066698323365
2986,5,137820,0.0407172058563683,0.181641991749945,0.822761047744038
2987,5,139492,0.0232068015175502,0.180264026000177,0.897638407174615
2988,5,144411,0.0353875125076195,0.17759795935229,0.842176982132843
2989,5,154798,-0.0319125178106914,0.176370049859912,0.856517973197537
2990,5,154908,0.000140298657554716,0.173870223167709,0.999356630091142
2991,5,155745,-0.0129249256166366,0.17444770368962,0.940980303887723
2992,5,156437,-0.0732605642319832,0.175130301577418,0.675967306605113
2993,5,157488,-0.101533667030055,0.178319082473765,0.569451487063487
2994,5,157592,-0.226755246579879,0.308135466467672,0.462283499488243
2995,5,159027,-0.16960097804447,0.212953300218377,0.426321304237468
2996,5,161956,0.214750003355201,0.165037453247246,0.194031877749233
2997,5,162464,0.282617260872609,0.165137500533477,0.0878846468381538
2998,5,164144,0.217300883382893,0.164727715990801,0.187973364595629
2999,5,165491,0.258298201582893,0.166019676554667,0.120644859573111
3000,5,166030,0.209547291552432,0.166275357174079,0.208414296590116
3001,5,167327,0.258631625488597,0.167646196863626,0.123793978471024
3002,5,168930,0.246928070713904,0.166645625856812,0.139297457588472
3003,5,169215,0.201539646018792,0.166109337205043,0.22582824464469
3004,5,169431,0.239626607153173,0.166453607069027,0.150866797056041
3005,5,169452,0.228552878134962,0.168077921986133,0.174760112859916
3006,5,170676,0.248368503742236,0.165929585208893,0.135330866235462
3007,5,171267,0.255711724944066,0.164415051063908,0.120775049758334
3008,5,171463,0.224891121521466,0.164330530880609,0.172016825047666
3009,5,172056,0.231469800818698,0.164304651230111,0.159779192749199
3010,5,172075,0.247825237567658,0.164668246884695,0.133219032326163
3011,5,173259,0.263504346236363,0.164617193182833,0.110335742396464
3012,5,173927,0.257780760468596,0.164193641716033,0.117315621933511
3013,5,174122,0.240951722319257,0.162966528319989,0.140156358670755
3014,5,178044,0.263660060179058,0.162125240933547,0.104783719224211
3015,5,178645,0.22770466659478,0.165844383655631,0.170623267097291
3016,5,178674,0.197967979809634,0.163224414953557,0.225995272064276
3017,5,179325,0.22033027454317,0.161897790393319,0.17440651082697
3018,5,181135,0.24794001609615,0.165295232272776,0.134512666322931
3019,5,184224,0.181254167860419,0.163877282366843,0.269464154542227
3020,5,185680,0.158217250001614,0.162200989922253,0.33001027429509
3021,5,186149,0.236328304006514,0.162042390558758,0.145609813229015
3022,5,187087,0.154672540968769,0.160757765751551,0.336634559915652
3023,5,187466,0.148365081496694,0.160617716605642,0.356265403015828
3024,5,187642,0.11644873193055,0.161655446002635,0.471785365315991
3025,5,189599,-0.0347315071949987,0.160657157215579,0.828969193162413
3026,5,189613,0.00796006232786084,0.161397691910597,0.960692529020895
3027,5,191306,0.0250619119429913,0.159446890959555,0.875192607780331
3028,5,192971,-0.0063393692862701,0.159100037669948,0.968239083459913
3029,5,196583,0.309205152206558,0.220545733180254,0.161793909587624
3030,5,196585,0.226250995096145,0.212900187669212,0.288640293594198
3031,5,207235,-0.101671874687421,0.308527725776215,0.741943877596078
3032,5,207275,-0.0655100760769479,0.164842811653522,0.691305806327215
3033,5,210350,0.15203511539925,0.154046115839734,0.324345362759486
3034,5,210480,0.205599084487463,0.154607493493835,0.184438453655248
3035,5,211001,0.189333834552995,0.15422853207797,0.220408120410516
3036,5,211036,0.209967095382439,0.154194404344846,0.174159816497691
3037,5,211245,0.159501832978788,0.154024725682049,0.301116374439055
3038,5,211284,0.154474016239081,0.154243468569044,0.317273707687272
3039,5,211526,0.140936571740166,0.154486399996897,0.36223809362685
3040,5,211987,0.176881602042411,0.15511226110539,0.254915405116085
3041,5,212506,0.106409175606437,0.171726710700996,0.535892893291815
3042,5,214406,-0.03416914265634,0.155197894648132,0.825869932661768
3043,5,214752,0.0619958308706651,0.155556282087053,0.690471096074208
3044,5,215862,0.0673926128722457,0.155779235115605,0.665557832283234
3045,5,216840,0.0798214381866027,0.15572513672342,0.608566408889063
3046,5,217294,0.104427213715642,0.157536828906777,0.507843255234209
3047,5,217319,0.119265538806113,0.157633933733855,0.449795317845819
3048,5,217691,-0.162618278580345,0.186918628783945,0.384894316582408
3049,5,218253,0.0951942696158077,0.156472906059348,0.543329760204531
3050,5,218986,0.081759629968053,0.155133956140279,0.598506562561388
3051,5,219768,0.0290989030870324,0.155187249097282,0.851369818074342
3052,5,220210,0.0349454896831961,0.155371708434582,0.822175230329078
3053,5,220516,0.049524532720568,0.155360481254821,0.750088131653438
3054,5,220904,0.022095785158702,0.155463898309818,0.887059922406821
3055,5,221394,0.110019411814209,0.17422465950419,0.528135330396905
3056,5,221810,0.0414632345284375,0.156971770714938,0.791822695741385
3057,5,221815,0.0408891110152166,0.158293860221416,0.796317116621253
3058,5,221827,0.0464622295164054,0.156878483717781,0.767276709529694
3059,5,221903,0.112429914306108,0.156969119900047,0.474307482701614
3060,5,221992,0.108883665775054,0.155000388168745,0.482846878263718
3061,5,222178,0.123027761210167,0.155330386730752,0.428869718609001
3062,5,222207,0.142746872456685,0.155101614100526,0.358021419313236
3063,5,222346,0.117617236098143,0.155189810697267,0.449020827366164
3064,5,223004,0.173778973759586,0.154725437002189,0.26213953957282
3065,5,223127,0.0733735825064491,0.164256390198672,0.655364491031734
3066,5,225231,-0.00292630842321506,0.158471367124882,0.985277653671166
3067,5,225280,0.0573900504427712,0.162829534376545,0.724707550531089
3068,5,225400,-0.113360111995781,0.179785433729188,0.528755849727641
3069,5,225501,-0.0218712528310121,0.160855566163348,0.891923870577706
3070,5,225569,-0.0621693850424628,0.155844122682842,0.690193136358935
3071,5,225774,0.589014049813993,0.292446921556491,0.0447584271079807
3072,5,227110,0.136066023981798,0.155718434292493,0.38282382952762
3073,5,229365,0.170684106019376,0.154143909859883,0.268916646207471
3074,5,229595,0.153833476928832,0.154016799425055,0.318571042922695
3075,5,229778,0.150031503197327,0.153993483249323,0.330588768344177
3076,5,229833,0.149138538244009,0.154236425688338,0.334232237019304
3077,5,229900,0.133035721983658,0.154278148046124,0.38910190258914
3078,5,230375,0.126178523412803,0.15431637605454,0.414102179062338
3079,5,230512,0.123946921025467,0.154990529826758,0.424418719125551
3080,5,232888,0.154561730280951,0.154270023593784,0.317082573145409
3081,5,234489,0.115459830085351,0.154879779214411,0.456477478438329
3082,5,234669,0.104697708727333,0.154652378871464,0.498857353088251
3083,5,237047,0.159610668783216,0.154655549087633,0.302760066849725
3084,5,238069,0.230539278192713,0.154949789222056,0.137687888485372
3085,5,239147,0.120419261340925,0.156488346183388,0.442105534137456
3086,5,240361,0.110328928969796,0.154814171038754,0.47653071683107
3087,5,241166,0.182901774496875,0.154312826947136,0.236709516200134
3088,5,241225,0.191225395225585,0.154104817259644,0.215474566176834
3089,5,241909,0.423587196197085,0.343677553160568,0.218577602704235
3090,5,241984,0.0959254584861058,0.154987682543045,0.536366211784518
3091,5,242244,0.0988772178387981,0.154333832830065,0.522152103517693
3092,5,242428,0.0869970557244695,0.154130848829859,0.57281566206472
3093,5,243584,0.0758237514285254,0.154787059578033,0.624538346181471
3094,5,243791,-2.24644141756595,0.926747891210218,0.0158521856253258
3095,5,245951,0.10545767257237,0.154083666359135,0.494160186583512
3096,5,246143,0.0930650843489825,0.15433191229038,0.546883233909123
3097,5,246282,0.0832924512641319,0.15434043609451,0.589766902255472
3098,5,246808,0.10659903737372,0.157214144375336,0.498184250319236
3099,5,249350,0.352547810234417,0.159324889833314,0.0275535353279841
3100,5,249522,0.486057054721535,0.307722645674264,0.115110229027175
3101,5,249753,-0.107338072529046,0.257360261674519,0.676878376188387
3102,5,249909,0.333282283897341,0.171117788525786,0.0522459940914215
3103,5,249937,-0.28642779742337,0.709271543466693,0.686579494049488
3104,5,251602,0.268142249892684,0.156486162617649,0.0874947527002191
