SNP,Chr,Pos,Effect,SE,SSH1_PIS1_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
2132,4,843818,-0.298309178388216,0.0875040528261622,0.000727149916692889
2133,4,843920,-0.306146822746131,0.0875139235661885,0.0005281603216626
2134,4,843927,-0.286102844141134,0.088032604304958,0.00126518677051412
2135,4,844384,-0.326739385014924,0.0874000348049125,0.000215945457574011
2136,4,844958,-0.272414967658894,0.0884942605675996,0.0022445297142799
2137,4,845665,-0.293388828748031,0.0893848578801556,0.00113244198724431
2138,4,845722,-0.277502577969459,0.0893329888259647,0.00204729500570051
2139,4,845828,-0.434453420647545,0.174274682017677,0.0131271908084815
2140,4,846867,-0.198250369025388,0.0893990787070442,0.0272191802469425
2141,4,847743,-0.231327812913929,0.0875162079104687,0.00857732474865662
2142,4,847796,-0.238381970676333,0.0878676409360098,0.00699515212260859
2143,4,847822,-0.223204992034967,0.0878517018565221,0.0114906434649933
2144,4,848136,-0.188147523262006,0.0882116453473059,0.0336214874321812
2145,4,849577,-0.220780642203726,0.0884020068297536,0.0129632891282441
2146,4,850450,-0.203918834091919,0.0885232053697498,0.0218276510043499
2147,4,851053,-0.195486946146142,0.0885466240810887,0.0279057548897947
2148,4,851208,-0.210553498764309,0.088898936550061,0.0184003447431679
2149,4,851282,-0.208999551027946,0.0885332289596548,0.0187840246743216
2150,4,851750,-0.174335031946812,0.088791305250633,0.0503815112424378
2151,4,852621,-0.164132686222379,0.0895360074348632,0.0676226460407463
2152,4,855191,-0.124924437538802,0.0896728883623309,0.164462359980361
2153,4,855322,-0.120771352765156,0.0889779753579601,0.17554753730846
2154,4,855709,-0.0962152483393278,0.0888060377935593,0.279356454625123
2155,4,856696,-0.104404461954077,0.0888766767629791,0.240901933200609
2156,4,857609,-0.117277465002925,0.0888139363138853,0.187528656757485
2157,4,857970,-0.110897972637561,0.0884794310091498,0.210898508506113
2158,4,858371,-0.105322137574762,0.0882957788270178,0.233735847042509
2159,4,861346,-0.116791710007181,0.0884068771412103,0.187333580621818
2160,4,861441,-0.147638715896474,0.08880886456803,0.0973137941721538
2161,4,861470,-0.132796821868995,0.0882982066904472,0.133486238847708
2162,4,861549,-0.101416269961422,0.0905596878196188,0.263524928413931
2163,4,861716,-0.113522634602624,0.0891027277013094,0.203478666415647
2164,4,861801,-0.159168038008158,0.0908246419795148,0.0805601110820829
2165,4,863802,-0.153328850683157,0.0913225805397892,0.0940406943485145
2166,4,863847,-0.163758554709494,0.0889800355850832,0.0665492743519964
2167,4,863856,-0.164339407305461,0.0891386059416664,0.0660737753661262
2168,4,864546,-0.144702966683764,0.0889884420383635,0.104823459563715
2169,4,864960,-0.149686266922976,0.233390515701841,0.52170799753937
2170,4,864990,-0.318198286408795,0.187404552438652,0.0904037838951639
2171,4,865297,-0.127238925369817,0.0892117055127237,0.154677601076445
2172,4,866929,-0.177379270024758,0.0881343692656349,0.044915694918655
2173,4,867989,-0.241904537056133,0.0882758551307524,0.00644983821787216
2174,4,870200,-0.136065578923642,0.0885966613814644,0.125486481950273
2175,4,870855,-0.172257451884837,0.0899691975648374,0.056348163400969
2176,4,871120,-0.155160399187586,0.0887963942643766,0.0814422710432794
2177,4,871373,-0.160917336399882,0.0906714652233025,0.0768042779252336
2178,4,871622,0.0749899338323097,0.245285106510302,0.759993798770008
2179,4,871818,0.474171157321815,0.587044652903614,0.4197923514502
2180,4,877779,0.20420264980447,0.401561201530635,0.611405066324049
2181,4,877783,0.114987233270371,0.243402369946905,0.636921637176108
2182,4,877784,0.173402964564167,0.221196976135046,0.433606826644612
2183,4,877793,-0.160388469174993,0.175644424819325,0.361790595161387
2184,4,878026,-0.189499004240039,0.17552355904104,0.281047873660965
2185,4,878087,-0.366280811053469,0.176133694250994,0.0382871025211919
2186,4,878249,-0.190639009412086,0.0936265444382721,0.0424799629795804
2187,4,884220,0.161781119083504,0.505917063788975,0.749325843196626
2188,4,884423,-0.140567415201307,0.093451133465605,0.133428934639716
2189,4,884500,-0.132012798896263,0.0897450080101948,0.142188301451096
2190,4,884706,-0.113309244133142,0.0891390451268714,0.204511678017045
2191,4,886952,-0.165255545074101,0.103318590242442,0.110609610511611
2192,4,887046,-0.128191966121529,0.0913734603816632,0.161512075859607
2193,4,888476,-0.115159339467307,0.0896064806479022,0.19957631342734
2194,4,889739,-0.0808086377092152,0.0898257464777385,0.36893815168829
2195,4,889957,-0.0665520462535699,0.088598938228293,0.45305637247082
2196,4,891344,-0.103824208044769,0.0888183063294512,0.243212320184568
2197,4,891466,-0.144123739691677,0.0887581130900304,0.10531514019416
2198,4,892444,-0.0859069422676214,0.0888624714143226,0.334335669593099
2199,4,892532,-0.110536675045783,0.175698075631866,0.529671818519169
2200,4,894785,-0.102232454206031,0.0905570880400005,0.25969471900792
2201,4,896181,-0.105891197055799,0.0893789969657038,0.236915853204139
2202,4,896785,-0.0688494507043383,0.0892306976352271,0.4408739180359
2203,4,903873,-0.0980444517056109,0.0897165185784923,0.275215885554445
2204,4,905250,-0.0570777943299231,0.0943044724914633,0.545401709936357
2205,4,906490,-0.0902650774339613,0.089775095860048,0.31536513239318
2206,4,908655,-0.0598394243983277,0.0893811261560326,0.50362307235611
2207,4,909027,-0.0718525021406065,0.0891473435557853,0.420787134275832
2208,4,909524,-0.0593950597089298,0.0892188349311858,0.506022730023233
2209,4,910018,-0.0615686009141063,0.0889884753087702,0.489472762078108
2210,4,911454,-0.0849186284006663,0.0923656830533219,0.358527662935836
2211,4,911766,-0.0799499668989621,0.0887559868663963,0.368317344786603
2212,4,912340,-0.0287765800506504,0.095376442507763,0.763046386996122
2213,4,912509,-0.117974707823812,0.0886079549828485,0.183908876167961
2214,4,912557,-0.118876139697735,0.0886981788034874,0.181031903123678
2215,4,913736,-0.0927561359926442,0.0891121716928122,0.298638107875595
2216,4,913917,-0.136661551615864,0.0947366199458465,0.150036222161435
2217,4,914816,-0.0798407129467077,0.0907326276297543,0.379481844140376
2218,4,914902,-0.0733717188153149,0.0886134613641424,0.408231381466689
2219,4,914952,-0.112514351585855,0.0894307342600583,0.20918089044961
2220,4,915199,-0.0927312285194926,0.088816536760038,0.297164612632658
2221,4,915370,-0.148696570430096,0.0905999152947154,0.101637386154349
2222,4,915378,-0.129621912279069,0.0905971906292599,0.153386549800364
2223,4,915455,-0.137873171010747,0.0905374663313597,0.128696539680656
2224,4,916142,-0.11525959833534,0.0891857303911593,0.197079668101642
2225,4,916254,-0.0989125239613613,0.0894257676120989,0.269442845667094
2226,4,916444,-0.103118189755142,0.0895677712920272,0.250393478407876
2227,4,917149,-0.118240576392477,0.0905201152388349,0.19232300864462
2228,4,917833,-0.121757920207551,0.0906655366668796,0.180155855449161
2229,4,918606,-0.112820784089926,0.0891408002603247,0.206474207834547
2230,4,923675,-0.0833055278581423,0.0887893648148052,0.348763776728596
2231,4,924091,-0.132485326396788,0.0890183822484192,0.137566731978039
2232,4,924619,-0.13547319007165,0.0901630606500935,0.133852922208011
2233,4,926173,-0.0630368178724402,0.0919891145320962,0.493627155276005
2234,4,926384,-0.120963515737401,0.0889057543152205,0.174514105040111
2235,4,926385,-0.120963515737401,0.0889057543152205,0.174514105040111
2236,4,926405,-0.109738520949053,0.0892840875371892,0.219855303727111
2237,4,926695,-0.0857156782048863,0.0890109403600115,0.336217186127402
2238,4,926907,-0.101008781677074,0.0896548203492532,0.260659663158705
2239,4,927194,-0.0595702841353939,0.0891729867373122,0.504550592204654
2240,4,927218,-0.0498941852296707,0.0890990002972296,0.575844221522111
2241,4,927223,-0.0387860736569408,0.089205451998897,0.663977001758533
2242,4,927509,-0.08139076383133,0.088958439962317,0.360852815983799
2243,4,927559,-0.0354954242202665,0.0901640219061805,0.694057837259341
2244,4,927577,-0.0377637086504242,0.0899061926612022,0.674715746794319
2245,4,928575,-0.0639749327007771,0.0889076937803156,0.472268511299854
2246,4,929694,-0.0733344576058503,0.0885434014591359,0.408098866143864
2247,4,930648,-0.0837113147892161,0.0889221827327726,0.347143854103475
2248,4,930822,-0.0544107059280409,0.0903122036127519,0.547245836485511
2249,4,930823,-0.0639944852908463,0.090129160746088,0.478153773843079
2250,4,930964,-0.095493231579284,0.121021940135359,0.430608214939433
2251,4,932727,-0.0685745442514462,0.0883785287128129,0.438316580327971
2252,4,934187,-0.0281939630384853,0.0881766117521556,0.749351379898065
2253,4,934911,-0.0201918575727583,0.0886448024507799,0.819946131760069
2254,4,936493,-0.0598434725923364,0.0890866804521087,0.502185850024012
2255,4,936521,-0.0624578559829856,0.0888807017642949,0.482696146155538
2256,4,936663,-0.0361956839811216,0.0883619622069074,0.68232606389926
2257,4,937563,-0.0366419243404457,0.0886673958226515,0.67967336065164
2258,4,937735,0.00159147790634162,0.0965474307690151,0.986857661237132
2259,4,937744,-0.0346825984997138,0.0963575105571441,0.719109762744434
2260,4,938323,-0.0260339869120134,0.0885105667581861,0.768828215848947
2261,4,938510,-0.0100815478086308,0.0884719213202257,0.909340666956674
2262,4,938617,-0.0424960969397761,0.0879686838085044,0.629336911486619
2263,4,941039,-0.0296913450296098,0.0880959065323425,0.73629131454919
2264,4,941936,-0.0357184432141207,0.0883772436278231,0.686340675849764
2265,4,942067,-0.0483211548361333,0.088416464715704,0.585055454156369
2266,4,942069,-0.0483211548361333,0.088416464715704,0.585055454156369
2267,4,942533,-0.00241381144173936,0.089804739376599,0.978571876815955
2268,4,944445,-0.0614781654754888,0.0887349904110453,0.48887248089589
2269,4,947317,-0.0459886983276501,0.0884988421456269,0.603631065101633
2270,4,948413,-0.0632680873182906,0.0888647803335591,0.476960372246479
2271,4,949523,-0.0881558199366436,0.0885816698579532,0.320324297821801
2272,4,950108,-0.0902645918853921,0.0881737481209832,0.306671982636054
2273,4,953287,-0.114782228331028,0.0878215283355181,0.192065435875249
2274,4,956734,-0.0819400541725224,0.0883315075922342,0.354226906222868
2275,4,957589,-0.144715370822147,0.0924927851015843,0.118569782010367
2276,4,959283,-0.158027423969271,0.0887733892042436,0.075916153936051
2277,4,960412,-0.219891740220115,0.089044871630898,0.0140046574591068
2278,4,960833,-0.197510137751407,0.0881493540714667,0.0256714673335696
2279,4,961744,-0.203619069614084,0.0883781786239398,0.0218055898258905
2280,4,962979,-0.195402679885021,0.0874102914134313,0.0260115984645784
2281,4,964771,-0.189760338000413,0.0917256782528558,0.0392942178966931
2282,4,964930,-0.205121560549818,0.0877180887583935,0.0199232419055329
2283,4,965160,-0.210078299208005,0.0873096210389699,0.0166359245724469
2284,4,969630,-0.209560861621172,0.0879447122685635,0.0177068033445807
2285,4,971731,-0.316601520817583,0.176816473268558,0.074219788569211
2286,4,973283,-0.176337387394975,0.0875878297496869,0.0448455633955938
2287,4,974042,-0.163126899743207,0.0880988382668441,0.064913137165488
2288,4,974632,-0.159066443905569,0.0882582110554868,0.0723535051761079
2289,4,974689,-0.156489654822585,0.0886425659329574,0.0783609469884798
2290,4,974731,-0.148287422497953,0.089329131355852,0.0978000732309685
2291,4,974814,-0.164825145797801,0.09031354136342,0.0688410842979577
2292,4,974820,-0.159532772333611,0.0904779414249946,0.0787280606121693
2293,4,974882,-0.155281015774979,0.0903484944434135,0.0865476614274967
2294,4,974883,-0.159038639329438,0.0904528605797862,0.0795717430183448
2295,4,974990,-0.15362465052309,0.0912058643129548,0.0929936106599693
2296,4,975039,-0.175032239014605,0.0902591196653294,0.0532711607880134
2297,4,975090,-0.18069412371135,0.0887647330704914,0.0425316616403792
2298,4,975108,-0.157004399322208,0.0896101100658655,0.0806277311987519
2299,4,975149,-0.137652135347683,0.0913815282010852,0.132872869419004
2300,4,975156,-0.139460534129664,0.0913737602598885,0.127839440338179
2301,4,975252,-0.176992393138008,0.0874003363021859,0.0436116955251275
2302,4,975354,-0.143723205058576,0.0878157631731504,0.10259590482637
2303,4,975573,-0.171801765066161,0.0878003034551181,0.051166837923282
2304,4,975702,-0.17658248950705,0.0875403874538796,0.0444359347157866
2305,4,976036,-0.181538826780678,0.0897006878300503,0.0437406812435894
2306,4,976174,-0.124471481515483,0.0918210994390914,0.17609728166789
2307,4,976264,-0.147071259503406,0.0902643299886603,0.104133127328459
2308,4,976271,-0.143094582498285,0.090147808072821,0.113332554930055
2309,4,976707,-0.175655615743496,0.0876651046603216,0.0458647151781978
2310,4,977037,-0.157743985490641,0.0874963777537806,0.0722624493145726
2311,4,977428,-0.154702639741243,0.0897152685073815,0.0855158347432149
2312,4,979983,-0.172496044867459,0.08842752320254,0.051883064648232
2313,4,980596,-0.189472148503061,0.0878177457307948,0.0316361771066672
2314,4,980779,-0.188532543532802,0.0875752942911715,0.0320111496304366
2315,4,980835,-0.165551395020716,0.0880817772086828,0.0609971526103061
2316,4,996583,-0.147827152587438,0.0882964992907011,0.094974456118175
2317,4,997624,-0.121125696381522,0.08790945478392,0.169123637771962
2318,4,998174,-0.178766866093981,0.0876304910064672,0.0420935091077948
2319,4,1000959,-0.167126023190715,0.0878427221056578,0.0579115412176379
2320,4,1006085,-0.184013926339531,0.0877372057538917,0.036675165108888
2321,4,1013362,-0.13735631221405,0.0895702980322804,0.126047715189903
2322,4,1013533,-0.148738087086028,0.0875493599351343,0.0902180670002838
2323,4,1013882,-0.131771800222014,0.0877636752219027,0.134136008800813
2324,4,1014176,-0.109399623955252,0.087980893016851,0.21452813669293
2325,4,1015219,-0.0981140239754158,0.0881205846345049,0.266291497872148
2326,4,1015754,-0.144361771333613,0.0886965334482555,0.104503614870897
2327,4,1016051,-0.0993174948874284,0.0899505089047861,0.270286694119694
2328,4,1016202,-0.112611273295088,0.089754616200692,0.210433302974515
2329,4,1016647,-0.133335754306637,0.0883703541598177,0.132236972814011
2330,4,1016717,-0.0890487760506382,0.0905032729621554,0.325824419810929
2331,4,1017795,-0.10720501387505,0.0887338657854625,0.22779314474589
2332,4,1018597,-0.126908036046949,0.0880163763913379,0.15022606125168
2333,4,1018955,-0.154049005454608,0.0890663373411874,0.0845761759047817
2334,4,1019310,-0.0904343111083217,0.0892065452577322,0.311390108757319
2335,4,1020874,-0.106955359006049,0.0878370198558923,0.224167674141915
2336,4,1022771,-0.066579743984909,0.0889696423140478,0.454752025962977
2337,4,1026744,-0.120500605082927,0.0879286298360288,0.171421521906404
2338,4,1028509,-0.0985376152838114,0.0887537457285893,0.267652987355493
2339,4,1029308,-0.109435254033913,0.0887089863991642,0.218156581533024
2340,4,1036857,-0.148391437914747,0.0883535399022521,0.0939357576384006
2341,4,1040300,-0.194604527590476,0.087659785261781,0.0270536525057703
2342,4,1043992,-0.163312063536104,0.0875924512892363,0.0630877984121732
2343,4,1045331,-0.239880922923097,0.0997139526456223,0.0166556117744191
2344,4,1046913,-0.17629625388554,0.0876614615389848,0.0450743695025215
2345,4,1047131,-0.168533078885745,0.087585324447554,0.0551311597952739
2346,4,1049568,-0.171473875609272,0.0885640052611574,0.053646399528214
2347,4,1051775,-0.105727391795263,0.0880075657313747,0.230423055540694
2348,4,1051793,-0.107965905605449,0.0884882842492467,0.223235667871123
2349,4,1052459,-0.0653912940845058,0.0886375445008528,0.461163729509266
2350,4,1057927,-0.0854380920619517,0.28497347355547,0.764498026692225
2351,4,1057929,0.221786027622045,0.241121027721933,0.358299100866616
2352,4,1062037,-0.147385169539407,0.0889447468891207,0.0983994729040448
2353,4,1062762,-0.157937211568586,0.0877437805579304,0.0727171952191499
2354,4,1064285,-0.123365339901029,0.0884056916643254,0.163758680627672
2355,4,1066022,-0.129630168646959,0.0878834607338019,0.141097554468875
2356,4,1066228,-0.143960424672218,0.0880706179985759,0.103023887686564
2357,4,1071689,-0.165475136962907,0.0877211989554394,0.060064949286477
2358,4,1077589,-0.167528356448864,0.0877521577384629,0.0570587259160713
2359,4,1077718,-0.176479702437635,0.0876716162849259,0.0448773607393922
2360,4,1077851,-0.172687141298177,0.0889402309093334,0.0529798546721566
2361,4,1079690,-0.0679413736332686,0.0881472953564947,0.441358284404177
2362,4,1079853,-0.0689088678784355,0.0883335082271046,0.435855441480065
2363,4,1080944,0.305781192288762,0.141151272705712,0.0309541950178561
2364,4,1086372,-0.0602008555027537,0.0886678287492014,0.497615629425908
2365,4,1091087,-0.126745035898498,0.0876417921557775,0.14901647026548
2366,4,1091200,-0.122922632929754,0.0884046009429779,0.165266707170823
2367,4,1091234,-0.126632914085606,0.0888235752517494,0.154847904566568
2368,4,1091966,-0.136314809383817,0.0881558070847226,0.122929550608711
2369,4,1094122,-0.159989949359547,0.0887771778488529,0.0723744904037727
2370,4,1095022,-0.128936271215776,0.0881449801955798,0.144418722223867
2371,4,1095148,-0.157864151205541,0.0892826296458777,0.0779012826025246
2372,4,1095215,-0.100793629886373,0.0883629378606493,0.254777375090351
2373,4,1101892,-0.0660527222852147,0.0932228744620428,0.479073704057044
2374,4,1101983,-0.155997865521109,0.114643946905992,0.174471552316917
2375,4,1102947,-0.133092454278774,0.0892627500576435,0.136849546733637
2376,4,1103400,-0.130998949432228,0.0889434844508632,0.141686980554057
2377,4,1105164,-0.13343203734984,0.0879890391727307,0.130297530722012
2378,4,1105360,-0.129157665999099,0.0880141135982318,0.143139881570726
2379,4,1105583,-0.135072632695541,0.089124399209478,0.130527668717738
2380,4,1107094,-0.129187860637456,0.0885072890391908,0.145281215607665
2381,4,1108564,-0.0856777544613007,0.0906543613009493,0.345252479277546
2382,4,1108600,0.211090071563583,0.112044996033072,0.0603898668912357
2383,4,1112991,-0.0502453073600546,0.0886208829412359,0.571095474685299
2384,4,1113001,-0.0356014651828635,0.0884511441918914,0.687560715050967
2385,4,1116044,-0.0507220903296202,0.0880395358185116,0.56489542582629
2386,4,1118719,-0.0585948495857039,0.0884410930952341,0.50806414592815
2387,4,1120112,-0.0129337665920584,0.0886882951221109,0.884135694004765
2388,4,1123519,-0.0323796967469853,0.0891997044785276,0.716820439890569
2389,4,1123610,-0.0383152675051693,0.0883145790369394,0.664662501341928
2390,4,1123959,-0.0696425198885845,0.0882603199340213,0.430607684779307
2391,4,1126543,-0.0864067434742044,0.0889098548291213,0.331792297313084
2392,4,1127480,-0.102889947195007,0.0877856190678474,0.241963680502922
2393,4,1130624,-0.104325528413936,0.0881192756753098,0.237244225772975
2394,4,1133634,-0.140572750878593,0.088511651132771,0.113140081670598
2395,4,1135023,-0.12627053398573,0.0892506331157857,0.15801277527524
2396,4,1137173,-0.13264643441883,0.0881568553354727,0.133304709231168
2397,4,1138274,-0.0821971770912912,0.0881478249949079,0.351719456115545
2398,4,1138987,-0.0955973042849964,0.0885875065815066,0.281267235873516
2399,4,1140165,-0.0909017696809493,0.0883390465997764,0.304179483432886
2400,4,1140684,-0.0594809904663927,0.088306604364196,0.501023268465324
2401,4,1141284,-0.0576176417978976,0.0888107058171644,0.516909465164089
2402,4,1144564,0.0679970811869855,0.0884220286161135,0.442403887572686
2403,4,1149030,0.106586646060401,0.0878438422140004,0.225801556125213
2404,4,1150593,0.0712523290774733,0.0888190784034532,0.422966168375217
2405,4,1154148,0.240971549889117,0.190425429458684,0.206549027371329
2406,4,1154160,0.0706192673060624,0.179551204186402,0.694328035130582
2407,4,1154205,0.123854430694815,0.175689474921572,0.481298661210618
2408,4,1154252,0.126910954351764,0.175683295432837,0.470536173088119
2409,4,1154263,0.0934608244402444,0.175742717146359,0.595195695442974
2410,4,1154297,0.149716703691722,0.17562137643603,0.394516301193626
2411,4,1154405,0.631230290853336,0.246894295136027,0.0109853373941703
2412,4,1154411,0.544090258625044,0.251614198171118,0.0312586351847978
2413,4,1154412,0.474401578476855,0.249916962037004,0.0584803300731006
2414,4,1155661,0.128876262247922,0.229049003347619,0.574024914873386
2415,4,1155740,0.400621020971258,0.18269113416806,0.0289675397503196
2416,4,1156446,0.0524441649888054,0.0907116203860166,0.563537125011901
2417,4,1156518,0.0885624320496042,0.0897533080525291,0.324450037567871
2418,4,1156658,0.10074748177951,0.0900041132466098,0.263745399122039
2419,4,1156839,0.0954822682193697,0.0895594265080239,0.287092117827382
2420,4,1157089,0.125923315836532,0.094866220385873,0.185241555954833
2421,4,1157271,0.110676711869567,0.0888379299769537,0.213654055368661
2422,4,1158603,0.0756189966889267,0.0883060157437534,0.392396772956456
2423,4,1161114,0.599877661626263,0.251254680267429,0.0174876220743377
2424,4,1161556,0.0620804389920724,0.0884935800291768,0.483437806327536
2425,4,1162000,0.060317012028248,0.0888505889314474,0.497672102443955
2426,4,1162010,0.0634307615056977,0.0885905491121039,0.474465216024043
2427,4,1162013,0.0625941196744529,0.0884699792742786,0.479711351415785
2428,4,1166231,0.0964964658611715,0.0883765265932183,0.275630979404157
2429,4,1171385,0.0792352704442049,0.0882191802160289,0.369710446795516
2430,4,1171794,0.0402015039170394,0.0886375252992103,0.650431808073912
2431,4,1171863,0.0141708578997744,0.0886070969972854,0.873028356397926
2432,4,1172380,0.059982171421304,0.0883540625546783,0.497656123045155
2433,4,1172576,0.0842024205197003,0.0878115842516101,0.338266039064944
2434,4,1172914,0.0886039336905534,0.0883999378420695,0.316881592308309
2435,4,1173839,0.0538235197441479,0.0879968478220935,0.541161202068914
2436,4,1174544,0.0663730762492731,0.0906698250785113,0.464635678033535
2437,4,1175150,0.0589536968534858,0.0879778264911654,0.503233933223963
2438,4,1175327,0.0630928675249851,0.0887317795780887,0.477521863440104
2439,4,1175949,0.0668020632305909,0.0886033656006742,0.451384865323841
2440,4,1176138,0.160693943821057,0.0944517759307796,0.0897610038796393
2441,4,1176852,0.0922323709571714,0.0882226585633158,0.29653042898088
2442,4,1178330,0.268725008720185,0.139535226470242,0.0549250007407415
2443,4,1181165,0.0770666832906342,0.0891422286945304,0.387880502340866
2444,4,1184872,0.0656186608940486,0.0885167131422254,0.458996070456334
2445,4,1187132,0.0319550373947904,0.0935627792028737,0.732903485172985
2446,4,1189750,0.0521181294979045,0.089349064159552,0.560057659161778
2447,4,1190935,0.0854600827006722,0.0890728966292157,0.337993910946849
2448,4,1191476,0.100205577238704,0.0887727759121995,0.25975412637265
2449,4,1191692,0.0784878789229809,0.0888318150284618,0.37753730809174
2450,4,1191935,0.0985275450731509,0.089976049477119,0.274244854656496
2451,4,1197080,0.00580911555008035,0.0884730082570385,0.947685887647817
2452,4,1197131,0.042672351163108,0.0892611117403298,0.632901947017183
2453,4,1197837,0.0287152504875436,0.0884603465252587,0.745667359941776
2454,4,1198548,-0.0102343094078153,0.0890808496178074,0.908599317711164
2455,4,1213560,-0.0201335491296016,0.0891825217017312,0.821521328675733
2456,4,1213754,-0.00316871483321068,0.0917647162073584,0.972473349166094
2457,4,1215342,0.0510762540741477,0.0885078642434057,0.564252218660167
2458,4,1218917,0.0818746411572624,0.0886904412409995,0.356559241079074
2459,4,1218963,0.0438239790799066,0.0885499303982556,0.620973671865944
2460,4,1219676,0.0719584005321428,0.0882466493076078,0.415379715495421
2461,4,1220697,0.0566880032841955,0.0891480047452561,0.525262510665098
2462,4,1222379,0.0848781801047551,0.0882962276251175,0.337064940266054
2463,4,1222542,0.134241794066228,0.0883863535299494,0.12970623286474
2464,4,1224469,0.0724741546399363,0.0888162778627386,0.415049949619501
2465,4,1225163,0.100316111983173,0.0879864584244113,0.255004603436778
2466,4,1225198,0.0931576770774767,0.0877610796830744,0.289192088126669
2467,4,1225542,0.106105633275228,0.0882142948639407,0.229853362738816
2468,4,1226443,0.0506194423392181,0.0879855966554485,0.56544473891186
2469,4,1227990,0.0839929250741792,0.0882817649149672,0.342042820219775
2470,4,1234689,0.0371564733489168,0.0885204650077387,0.674923377388106
2471,4,1235338,0.0542495602915611,0.0882447257649613,0.539107546833822
2472,4,1235719,0.0914581831068765,0.0881478609609923,0.300187840211281
2473,4,1237546,0.0840473052619886,0.0915921961620087,0.359441650254382
2474,4,1240855,0.0133080631439005,0.0916251082825491,0.884600555495018
2475,4,1242195,0.080880084106572,0.0886738112799644,0.362334392586039
2476,4,1242241,0.0966666205452046,0.0890072544900114,0.278196501553531
2477,4,1242383,0.0684234972844525,0.088195832197068,0.438378695122915
2478,4,1246177,0.0223765498949273,0.0893283686549192,0.802348222926458
2479,4,1248530,0.0273445857966581,0.088509447218009,0.757545325314585
2480,4,1248695,0.00450131928886161,0.089939419094542,0.96011216723757
2481,4,1250650,0.121120002824144,0.0891811906717567,0.175288572169572
2482,4,1256208,-0.00841960274178746,0.0884527272391103,0.924219830477511
2483,4,1256509,-0.0385090658563374,0.0881801937854076,0.662589552542866
2484,4,1257382,-0.0156453840828626,0.0895453519761601,0.861399640885801
2485,4,1257441,-0.0543751124589797,0.0883896318472372,0.53883537193037
2486,4,1259337,-0.0593048549397314,0.0883553577945553,0.50252676858032
2487,4,1260055,-0.082796932622769,0.0886986966988068,0.351219123218897
2488,4,1260275,-0.069136867033739,0.0892604900125455,0.439123067972776
2489,4,1261102,-0.105041877220623,0.0877285851551452,0.231973331756962
2490,4,1261236,-0.126955096898129,0.087894522588899,0.149512689404683
2491,4,1261386,-0.0832516373823581,0.0886633248055125,0.348391440825115
2492,4,1261899,-0.0970809410475187,0.0881532316955215,0.27152738082812
2493,4,1264269,-0.0962742928091334,0.0908694022065176,0.290105741617726
2494,4,1266919,-0.173543145480426,0.0877906012602379,0.0488438133097002
2495,4,1267444,-0.208696188742406,0.0881451379834893,0.0184403427584565
2496,4,1268273,-0.229159047532153,0.0880226191264832,0.00961960949703853
2497,4,1268325,-0.219519863045864,0.088897219695741,0.0140077980310296
2498,4,1270033,-0.200471304880121,0.0883005150516462,0.0237897619514359
2499,4,1270573,-0.222838791640923,0.0880685768679889,0.0118310139039953
2500,4,1271005,-0.231874316098656,0.0874717835611047,0.0083906859174304
2501,4,1272102,-0.269887096095622,0.0961366805439287,0.00527289373875595
2502,4,1272320,-0.220868190921503,0.0892726799426478,0.013827346713824
2503,4,1276141,-0.265131683259634,0.0875037762728935,0.00262634618234885
2504,4,1276325,-0.279449245280277,0.0947265260380301,0.00338909891563975
2505,4,1278407,-0.176917631999064,0.0877174676185451,0.0444623092879248
2506,4,1278618,-0.193064577913557,0.0883825295282684,0.0295887655872985
2507,4,1278772,-0.189016832691667,0.0883742087969004,0.0331357440045405
2508,4,1278850,-0.184235535968211,0.0877098847138711,0.0363929099465822
2509,4,1279912,-0.1647148696674,0.0878985037598645,0.0617671595884976
2510,4,1282030,-0.159690047692924,0.0881124276705157,0.0707824988578651
2511,4,1284773,-0.127257623948947,0.0915783660546128,0.165525083589233
2512,4,1285240,-0.146502144275025,0.0882708136952287,0.0978649957407884
2513,4,1287974,-0.0861330299778433,0.0880408620964105,0.328581053027768
2514,4,1291036,-0.51624590448481,0.187429291308715,0.0061854469545601
2515,4,1291435,-0.0935709498696104,0.0885212377267103,0.291213799719919
2516,4,1292515,-0.108779496487755,0.0889092814552705,0.221961258377679
2517,4,1296513,-0.0293271661339043,0.0880199248866623,0.739190324009906
2518,4,1298073,-0.0622354052184574,0.0881111209683521,0.480449731922889
2519,4,1300999,0.0193253393615578,0.0884169709253256,0.827110961878757
2520,4,1301046,0.0251994926472799,0.0885450879020449,0.776121293300981
2521,4,1301309,-0.00525804365802464,0.087914386122015,0.95234185441774
2522,4,1304354,0.0205786283932214,0.0887714850489096,0.816815446778064
2523,4,1305853,0.0200929420177706,0.0910044184239852,0.825382943439987
2524,4,1306124,-0.0465802259298055,0.0899055615509607,0.604711868121982
2525,4,1306509,-0.000754501964175855,0.0882709806386187,0.993184941189085
2526,4,1307383,0.0239972012297207,0.0883884609460718,0.786167517494542
2527,4,1307724,0.113516647266335,0.151611679321269,0.454516821874502
2528,4,1311626,0.0109015997092359,0.0890382966259313,0.902622452815622
2529,4,1312702,0.0440208207325483,0.0880025798539457,0.617230509936612
2530,4,1316036,0.108484821827431,0.0881492136072976,0.219256263408052
2531,4,1317259,0.0874552839964955,0.0881761665185536,0.321962498194886
