SNP,Chr,Pos,Effect,SE,ERG11_MID2_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
2149,4,851282,-0.0547183946651276,0.0584203902316596,0.349588333716823
2150,4,851750,-0.0445051463256331,0.0584747990889384,0.447105699398289
2151,4,852621,-0.0578009209566727,0.0588923845672912,0.327034772769764
2152,4,855191,0.00767014306444913,0.0589436616355664,0.896540320307352
2153,4,855322,-0.0088172568724737,0.0584782898507471,0.880236729993775
2154,4,855709,0.0256942948094554,0.0582961245583819,0.659660340349176
2155,4,856696,-0.00796162210996709,0.0583739878562294,0.891590810458003
2156,4,857609,-0.0359700221788167,0.0583328378847549,0.537873509404488
2157,4,857970,-0.0433711751923954,0.0580844152731371,0.455746446377722
2158,4,858371,-0.0450769649920784,0.0579478483072901,0.437155792539466
2159,4,861346,-0.0717968789307517,0.0579710606754754,0.216355468936769
2160,4,861441,-0.0685555585968187,0.0583307420718605,0.240670686429279
2161,4,861470,-0.0654556683301113,0.0579630963554597,0.259553068549206
2162,4,861549,-0.0686976059327549,0.0593578841383461,0.247913571608394
2163,4,861716,-0.0741933563314855,0.0584107525689984,0.204849870325166
2164,4,861801,-0.0969765275864138,0.0595739743298646,0.104452306571857
2165,4,863802,-0.0550030759995114,0.0600323541405995,0.360174979347659
2166,4,863847,-0.055785259040631,0.0585334259682702,0.341217064655444
2167,4,863856,-0.0606009212008302,0.0586254511822018,0.301985738172591
2168,4,864546,-0.052558900598914,0.058486234315868,0.369449432922529
2169,4,864960,-0.101126094168762,0.152990078783411,0.50904493111525
2170,4,864990,-0.0320312265988387,0.123339068907902,0.795246148811466
2171,4,865297,-0.0582326385188305,0.0585676898686212,0.320767992702861
2172,4,866929,-0.114328815911769,0.0577861707082662,0.0486515258785589
2173,4,867989,-0.106767267751849,0.0582034202643468,0.067438918618919
2174,4,870200,-0.0828318863922024,0.0581048918992245,0.154879640001704
2175,4,870855,-0.1089931797435,0.0589988725576048,0.065529030688521
2176,4,871120,-0.100927438976824,0.058213004277706,0.0838336011886579
2177,4,871373,-0.111369365517765,0.0594078982211104,0.0616656469850181
2178,4,871622,0.0711365888072102,0.160769642938956,0.658416321407401
2179,4,871818,0.488719683769231,0.384304372913762,0.204317101106569
2180,4,877779,0.473958209428352,0.262122693113226,0.0714334485047908
2181,4,877783,-0.0571071703320083,0.159580221964002,0.720662941684691
2182,4,877784,0.0483658813209908,0.145105657199496,0.739094462097588
2183,4,877793,-0.119140306243263,0.115102407772982,0.301339683332795
2184,4,878026,-0.0940138132180319,0.115142939158967,0.414766848470383
2185,4,878087,-0.156421473036218,0.115868157525492,0.177882462137887
2186,4,878249,-0.0882659495623305,0.0615558240926365,0.1524811086172
2187,4,884220,0.0560065185063192,0.331680901888721,0.866006128297638
2188,4,884423,-0.0811906401577565,0.0613043690181324,0.186231743005232
2189,4,884500,-0.0905827292804524,0.0588137331988721,0.124416555246654
2190,4,884706,-0.0819728455199726,0.0584045991727925,0.161336690869697
2191,4,886952,-0.0311814424787193,0.0679536580647441,0.646614708445333
2192,4,887046,-0.0940267176911469,0.0598563979699355,0.117108343967716
2193,4,888476,-0.0852327163989425,0.0587024030790552,0.147404824207727
2194,4,889739,-0.0817744483573219,0.0587904782868028,0.165117570898168
2195,4,889957,-0.0635619950226028,0.0580275563402679,0.274098707007808
2196,4,891344,-0.0618294316737129,0.0582431805405188,0.289154972881603
2197,4,891466,-0.0876355764085115,0.0582143636556142,0.133116955659278
2198,4,892444,-0.0647934683131972,0.0582274737283762,0.266566763027505
2199,4,892532,-0.181027133194091,0.114837269326616,0.115834061387872
2200,4,894785,-0.012354859809219,0.059466757847246,0.835535568821062
2201,4,896181,0.0107438151849369,0.0587046328109124,0.854891492875097
2202,4,896785,0.00513608420436618,0.0585424987882875,0.930138975124777
2203,4,903873,0.0268055515270679,0.0588944282491983,0.649284155081673
2204,4,905250,0.0420545492432224,0.0618114219815531,0.496717094971351
2205,4,906490,0.0480126768327662,0.0588794844748244,0.415370441202407
2206,4,908655,0.0485064762249972,0.0585727583162229,0.408150446428596
2207,4,909027,0.0519140927947996,0.0584276399017983,0.374866452649872
2208,4,909524,0.0612084046845993,0.0584320115465595,0.295578842426442
2209,4,910018,0.0649347382058579,0.0582721840971654,0.265893591166037
2210,4,911454,0.0273336688886854,0.0606039124763899,0.652250963771082
2211,4,911766,0.0336645410360009,0.0582219089788407,0.563490436781859
2212,4,912340,0.0488668464677867,0.0624765275617147,0.43464294798878
2213,4,912509,0.0373289809709662,0.0581973614738541,0.521665756702433
2214,4,912557,0.0330066369406691,0.0582660145583403,0.571426277851387
2215,4,913736,0.0505084818068587,0.0584439175266295,0.388053161375191
2216,4,913917,0.0441482629422569,0.0622415958101687,0.478603561667822
2217,4,914816,0.0520391244015087,0.0594791428674607,0.382215680821838
2218,4,914902,0.0644213553850411,0.0580444083758603,0.267813440383713
2219,4,914952,0.0590803907686938,0.0586720480566135,0.31464384960412
2220,4,915199,0.0519395138668012,0.0582465976485637,0.373151755579859
2221,4,915370,0.0163831056190971,0.0596111962992864,0.783605559548675
2222,4,915378,0.0312343165226955,0.0595383616705081,0.600184821885111
2223,4,915455,0.0517517170628226,0.059481351620634,0.384864621432612
2224,4,916142,0.0673402017247401,0.0584927925367347,0.250405950597254
2225,4,916254,0.0553034601913861,0.0586493860661262,0.346351184872733
2226,4,916444,0.0544172469495496,0.0587535782571463,0.354977629617067
2227,4,917149,0.0555876488542774,0.0594087004926573,0.350076619027979
2228,4,917833,0.0324713662574919,0.0595609808012104,0.585975041024821
2229,4,918606,0.0542180306371378,0.0584961988964025,0.354630322892137
2230,4,923675,0.0319345719064301,0.0582522587783678,0.583893034728139
2231,4,924091,0.0312679531563981,0.0585137858842905,0.593422644984452
2232,4,924619,0.036549422732103,0.0592618098943921,0.53780051366963
2233,4,926173,0.0313422007115826,0.0603191027612347,0.603663489498047
2234,4,926384,0.0202684838175166,0.0584234775776021,0.728855431693123
2235,4,926385,0.0202684838175166,0.0584234775776021,0.728855431693123
2236,4,926405,0.0296168334529743,0.0586327483404334,0.613786657114751
2237,4,926695,0.0446165848725739,0.0583780859942457,0.445217278473479
2238,4,926907,0.0322788872310502,0.0588523588541255,0.583714361716883
2239,4,927194,0.0672530951559908,0.0583833101250566,0.250132142725237
2240,4,927218,0.0680724591523901,0.0583210032719084,0.243916170035195
2241,4,927223,0.0714136445391141,0.0583693116206658,0.221964782226981
2242,4,927509,0.0635598259015225,0.0582863693848596,0.276247775100092
2243,4,927559,0.0780355226334664,0.0589725510267118,0.18660815628753
2244,4,927577,0.0700864950715376,0.0588332262082164,0.23434638047872
2245,4,928575,0.0866873880020946,0.0581420367180285,0.136865310197143
2246,4,929694,0.0890061809762419,0.0579061964194881,0.125170712086373
2247,4,930648,0.102765029925621,0.0581078586558235,0.0778372649830954
2248,4,930822,0.097524534836932,0.0590053529193539,0.0992589663037351
2249,4,930823,0.0961895316409481,0.0589029072884902,0.103356726283382
2250,4,930964,0.0483559708884984,0.079362309435652,0.542713249775522
2251,4,932727,0.109045746038438,0.0576933885829741,0.0595648102989817
2252,4,934187,0.11648930488943,0.0574777776782101,0.0434460502352006
2253,4,934911,0.120953600370698,0.0577563507965733,0.0369544805945644
2254,4,936493,0.110719286993857,0.0581388417067195,0.0576715326818582
2255,4,936521,0.12448145566886,0.0579274707880481,0.0323203617658388
2256,4,936663,0.111275605486986,0.0576346027770572,0.0543197285477404
2257,4,937563,0.116315423683414,0.0578080725619435,0.0449690457319395
2258,4,937735,0.139772113282052,0.06285148909758,0.026790983808198
2259,4,937744,0.124267635155485,0.0628301235139006,0.0487246305272151
2260,4,938323,0.105409159315672,0.0577570222814441,0.0688392037686128
2261,4,938510,0.101182110950907,0.0577469218666237,0.0806137783202593
2262,4,938617,0.106468316467798,0.0574065857821956,0.0644819456890349
2263,4,941039,0.0967159194746038,0.0575293825677482,0.0936169387504188
2264,4,941936,0.0647939704219999,0.057845055220147,0.263419971021158
2265,4,942067,0.0674913593115062,0.0578732118290452,0.244323543219548
2266,4,942069,0.0674913593115062,0.0578732118290452,0.244323543219548
2267,4,942533,0.0664031094755211,0.0587640099036422,0.259245040446076
2268,4,944445,0.0462180478343242,0.0581564112262083,0.427310527576973
2269,4,947317,0.0480447422539624,0.0579798969253,0.407865331187146
2270,4,948413,0.0446869426952854,0.0582472294923105,0.443478814334238
2271,4,949523,0.0344584390191915,0.0581208452455518,0.553643936272311
2272,4,950108,0.059941068383493,0.0577987182816049,0.300415105786054
2273,4,953287,0.0315574633210287,0.0576847519745627,0.584677907463768
2274,4,956734,0.0357052459553953,0.0579437604178514,0.538156250110258
2275,4,957589,-0.00875148639300236,0.0608403359723006,0.885706138722648
2276,4,959283,0.0105127799919945,0.0584519883675536,0.857370975930215
2277,4,960412,0.0606733366350373,0.0587854212206613,0.302724679374952
2278,4,960833,0.0373385180416211,0.0581604929476495,0.521295646691376
2279,4,961744,0.0596921159377515,0.0582824148295777,0.30644809788308
2280,4,962979,0.043410852525005,0.0576583827178848,0.452013308789077
2281,4,964771,0.0270391361205126,0.060475670084108,0.65507152291856
2282,4,964930,0.0368674161708021,0.057912691919795,0.524795798043954
2283,4,965160,0.0238463612469072,0.0576879737507875,0.679588027537499
2284,4,969630,0.0269902160365875,0.0580948775140602,0.642512535086799
2285,4,971731,-0.000899535934985707,0.116434533770463,0.993840224780413
2286,4,973283,0.0347197893516166,0.0577159945564789,0.54785139528201
2287,4,974042,0.0411531315929212,0.0579902898901972,0.47838624117516
2288,4,974632,0.0328672278374144,0.0580955822810922,0.571927242847286
2289,4,974689,0.0296270998658351,0.0583429401493023,0.611904081849355
2290,4,974731,0.0127142903163885,0.0587825822807738,0.828883913146611
2291,4,974814,0.0488752860825516,0.059425416087421,0.411367881411956
2292,4,974820,0.0514974422641857,0.059508966722677,0.387421920986473
2293,4,974882,0.0453942633238292,0.0594247768246269,0.445440357969814
2294,4,974883,0.0465948071913537,0.0595024183462568,0.434108588883987
2295,4,974990,0.0398263044267265,0.0599909680320782,0.507205801374287
2296,4,975039,0.0411825758047391,0.0594419267213511,0.488877845417292
2297,4,975090,0.0264657459089694,0.0585119634634805,0.651321041370497
2298,4,975108,0.0271924647958654,0.0589796632509388,0.645047990292411
2299,4,975149,0.039168054271335,0.0600598279864678,0.514728418528162
2300,4,975156,0.0431118309151971,0.0600521747545538,0.473289937065856
2301,4,975252,0.0347744128668357,0.0575960768979946,0.54638862658588
2302,4,975354,0.0382872953996083,0.0577483456288144,0.507761667096215
2303,4,975573,0.0356041514871846,0.0578364202359408,0.538554658475239
2304,4,975702,0.0323882823101067,0.0576898101653938,0.57486667310654
2305,4,976036,0.0335034607128848,0.0591151948935173,0.571245094030103
2306,4,976174,0.0441796538829994,0.0603025689044917,0.464268461657603
2307,4,976264,0.0546070495576296,0.0593223407166476,0.357932811794305
2308,4,976271,0.0540610149078688,0.0592357140229627,0.362053596208542
2309,4,976707,0.0376773580229786,0.0577586092934514,0.514616376622014
2310,4,977037,0.0337180272664041,0.0575924275383436,0.558612947504263
2311,4,977428,0.0104307053553517,0.0590560524880587,0.859905175018247
2312,4,979983,0.0208789059327649,0.058268325962257,0.720315477876884
2313,4,980596,0.0256419820422231,0.0579298514610884,0.658298341090394
2314,4,980779,0.0280894674428113,0.0577649459726833,0.627076169001839
2315,4,980835,0.0318423437016229,0.0580041159244164,0.58337518269883
2316,4,996583,0.0173244869969032,0.0581034646014619,0.765751768622162
2317,4,997624,0.0293130865019754,0.0577613991573719,0.612130947508952
2318,4,998174,0.0188710158182863,0.0577737359316656,0.744136349361367
2319,4,1000959,-0.0291032925798101,0.0578577191239971,0.615267520696921
2320,4,1006085,-0.0410726444679557,0.057830733700247,0.478035559567231
2321,4,1013362,-0.031681771473837,0.0588875687664856,0.590913041604914
2322,4,1013533,-0.0548135907331499,0.0575519098163111,0.341535695355609
2323,4,1013882,-0.0414291537833485,0.0576734221210329,0.473022546557212
2324,4,1014176,-0.0517972030736121,0.0577349278848891,0.370247441868848
2325,4,1015219,-0.0591434617515718,0.0577817738903016,0.306741212681334
2326,4,1015754,-0.083375120600842,0.0581924723272722,0.152814982723763
2327,4,1016051,-0.0698611864376422,0.0589502744925179,0.236780370011123
2328,4,1016202,-0.0876463834375348,0.0587835116644594,0.136853779154206
2329,4,1016647,-0.0619947349671809,0.0580225997079981,0.286043884524552
2330,4,1016717,-0.0716976975293457,0.0592866607820994,0.227341782787184
2331,4,1017795,-0.081405124207798,0.0581270228518559,0.162251123516176
2332,4,1018597,-0.0760558698397504,0.0577256955412878,0.188512413148361
2333,4,1018955,-0.0893101603541492,0.0584399573550993,0.127349006862544
2334,4,1019310,-0.0699164452821164,0.0584447124633278,0.232388827041087
2335,4,1020874,-0.0802928933915981,0.0575425504953749,0.163782805478862
2336,4,1022771,-0.0888161495448124,0.058177206028402,0.127743888985313
2337,4,1026744,-0.0942572188798018,0.0575752559002566,0.102497915037314
2338,4,1028509,-0.101357996156028,0.0580324542641112,0.081580982857844
2339,4,1029308,-0.0936811549064211,0.0580633534407895,0.107544676144961
2340,4,1036857,-0.0899996395408459,0.057952138480227,0.121319324896753
2341,4,1040300,-0.0872536388579629,0.0576771316360205,0.131226652637909
2342,4,1043992,-0.0801624716562442,0.0575439761492015,0.164476908344899
2343,4,1045331,-0.125870580271663,0.0655582029052862,0.0556657590361494
2344,4,1046913,-0.0729154165046723,0.0576629610405636,0.206881108642775
2345,4,1047131,-0.0755263515542497,0.0575753990824423,0.190446286181799
2346,4,1049568,-0.0856109306879513,0.0581861027777591,0.142092900104212
2347,4,1051775,-0.033606643942381,0.0577821628070652,0.561201079245765
2348,4,1051793,-0.0347161331530904,0.0580999651205103,0.550540578877745
2349,4,1052459,-0.0157450665808445,0.0581437362043579,0.786706530283396
2350,4,1057927,-0.243581208534777,0.186383473790012,0.192103502144526
2351,4,1057929,-0.0153612644726451,0.158250429647316,0.922726418683802
2352,4,1062037,-0.10901183675713,0.0582444276871488,0.0620850671368329
2353,4,1062762,-0.0776362080893536,0.0576345265910621,0.178830349312166
2354,4,1064285,-0.0845886930425311,0.0579379722742524,0.145182986847788
2355,4,1066022,-0.103421008516692,0.0575251751431234,0.0730569131273118
2356,4,1066228,-0.105396683654395,0.0576792960127632,0.0685006164282673
2357,4,1071689,-0.0862294847595154,0.0576108897907964,0.13535013344014
2358,4,1077589,-0.123509960350261,0.0574458941504288,0.032232317583304
2359,4,1077718,-0.118443597179426,0.0574558999382393,0.0399900315768741
2360,4,1077851,-0.122064287738102,0.0582527477411113,0.0368451683877987
2361,4,1079690,-0.0763765281751558,0.0576891789353613,0.186382420678147
2362,4,1079853,-0.0827250125646969,0.0577880894860675,0.153164971483286
2363,4,1080944,0.0946618414917548,0.0930062528569773,0.30946967709627
2364,4,1086372,-0.0816744620878003,0.0580001120798347,0.159958549903811
2365,4,1091087,-0.0311153959065453,0.0575983865939522,0.589390813444697
2366,4,1091200,-0.0330813715945545,0.0580840996229933,0.569350185162513
2367,4,1091234,-0.050352732082564,0.0583328079550184,0.388614995814017
2368,4,1091966,-0.0128335743555997,0.0579805656481511,0.824953593236992
2369,4,1094122,-0.0539672707539151,0.0583930325717682,0.356009686456427
2370,4,1095022,-0.0658434066068944,0.0578509143519584,0.255826920543206
2371,4,1095148,-0.0434284756647279,0.0587410167799549,0.460203351343473
2372,4,1095215,-0.0399082313361566,0.0579927546763634,0.491804670234787
2373,4,1101892,-0.0382004744646086,0.0611204747023569,0.532372942160838
2374,4,1101983,-0.064740459511979,0.0752711100787001,0.390319304008991
2375,4,1102947,-0.0600296333507138,0.058611792383503,0.30644670544865
2376,4,1103400,-0.0525650499689054,0.058417469923079,0.368830905269399
2377,4,1105164,-0.0608459918350567,0.0577767659272121,0.293005334026867
2378,4,1105360,-0.0535949716678804,0.0578016913238666,0.3544450541158
2379,4,1105583,-0.0574377174296516,0.0585341396618647,0.327132309974826
2380,4,1107094,-0.0702316623629272,0.0580742573472459,0.227340645970485
2381,4,1108564,-0.0677319355423348,0.0593929244745433,0.254891116857564
2382,4,1108600,0.0340399196534951,0.0737955002251907,0.644886378208009
2383,4,1112991,-0.110118700246025,0.057824246163134,0.0576748587153335
2384,4,1113001,-0.109877109660793,0.0577005008980359,0.057688290259139
2385,4,1116044,-0.114165454460743,0.0574194878361904,0.0475537561521062
2386,4,1118719,-0.10528428472034,0.0577409720614207,0.0690899631811948
2387,4,1120112,-0.109039920125957,0.0578496322304609,0.0602665700007073
2388,4,1123519,-0.128332755584438,0.0580841888743903,0.0277864764715925
2389,4,1123610,-0.110194020841796,0.0576109436367025,0.0565919180961387
2390,4,1123959,-0.10862724488235,0.0576193722274517,0.0602164190636199
2391,4,1126543,-0.0958130827691382,0.058138198591528,0.100237707476157
2392,4,1127480,-0.0688745345680085,0.0575417452771865,0.232129648292242
2393,4,1130624,-0.0631192402775622,0.0577822464346919,0.275418130504085
2394,4,1133634,-0.0927276608867056,0.0580198659251882,0.110891965969201
2395,4,1135023,-0.124389210868313,0.0582978146910124,0.0335574458741925
2396,4,1137173,-0.100477110795788,0.0577277343339658,0.0826365930636495
2397,4,1138274,-0.0817242710607631,0.0576913504323498,0.157488334890526
2398,4,1138987,-0.0957550905496963,0.0579442034653582,0.0993137126405528
2399,4,1140165,-0.110708045012303,0.0576960012746301,0.0558136933479131
2400,4,1140684,-0.136026639382541,0.0574710093199847,0.0184780663279004
2401,4,1141284,-0.101519959322259,0.0580020707989251,0.080938509543151
2402,4,1144564,-0.130590776636224,0.0575943575684815,0.0239684746844768
2403,4,1149030,-0.135278731298238,0.0572536926439517,0.0186794048887932
2404,4,1150593,-0.121876672594158,0.0579148992014105,0.0360493568883474
2405,4,1154148,-0.230100926204279,0.124512462795176,0.0654364518163847
2406,4,1154160,-0.279419743908793,0.11678472412894,0.0172514413237614
2407,4,1154205,-0.294604426849059,0.114179971642282,0.0102784428175356
2408,4,1154252,-0.284309386668674,0.114253882251502,0.0132923629354659
2409,4,1154263,-0.27068910011671,0.114347557398182,0.018459672144263
2410,4,1154297,-0.301792416694088,0.114119472853591,0.00854574971383748
2411,4,1154405,0.221891842156061,0.162911917226444,0.174055135509373
2412,4,1154411,0.133734063458482,0.165878073395518,0.420659348302592
2413,4,1154412,0.111810669705755,0.164555736827544,0.497285468405353
2414,4,1155661,-0.155696946775627,0.149988164611957,0.299951922498375
2415,4,1155740,-0.0383482601138168,0.120556088171128,0.750601154664527
2416,4,1156446,-0.168306817861015,0.0588144812692777,0.00446554115873916
2417,4,1156518,-0.151182966171461,0.0583654333621086,0.00998706491270052
2418,4,1156658,-0.146246874266097,0.0585906544428497,0.0130130529099731
2419,4,1156839,-0.140140205830287,0.0583287915633762,0.016795104749803
2420,4,1157089,-0.137670546403775,0.0619110077673889,0.0268020483923619
2421,4,1157271,-0.133130732986501,0.0579325142654835,0.0221441223710088
2422,4,1158603,-0.135433492271754,0.0574976738958502,0.0190462723200724
2423,4,1161114,0.0360156951149593,0.166019654859178,0.828383285230892
2424,4,1161556,-0.187348501190434,0.0571882191436113,0.00115728450163178
2425,4,1162000,-0.188999388694895,0.0574079873110447,0.00109445827453053
2426,4,1162010,-0.178390520504415,0.0573354959911493,0.00201411869602883
2427,4,1162013,-0.174462583884351,0.0572885956357121,0.00249894694613119
2428,4,1166231,-0.180153386418268,0.0572339951602878,0.00178593062628121
2429,4,1171385,-0.149894043192351,0.0573444742540019,0.00933415717445858
2430,4,1171794,-0.157960990360202,0.0575106273802262,0.00632955477369326
2431,4,1171863,-0.153640996547133,0.0575086517771978,0.00789850954657986
2432,4,1172380,-0.159397293214137,0.0573326594157138,0.0057233777491611
2433,4,1172576,-0.157921625884203,0.0570223146156064,0.00591142009794322
2434,4,1172914,-0.155286108659883,0.0574400593698156,0.00719445344093023
2435,4,1173839,-0.144301157000232,0.0572022525846274,0.0120863475725957
2436,4,1174544,-0.124648897738862,0.0591111837853089,0.0356728609437572
2437,4,1175150,-0.16308510211162,0.0570526675921184,0.00450916011850334
2438,4,1175327,-0.160586150828827,0.0575774772753745,0.00557301349373499
2439,4,1175949,-0.159452329458584,0.0575064736788883,0.00585307421707703
2440,4,1176138,-0.139736819833014,0.0617232857338124,0.0241851557430431
2441,4,1176852,-0.160907333173162,0.0572858508241088,0.00524857391461946
2442,4,1178330,0.0763160228385926,0.0918597193223031,0.406654525112937
2443,4,1181165,-0.138002875659903,0.0580346965352708,0.0179415728580121
2444,4,1184872,-0.123767628091243,0.057696091819119,0.0326215447735334
2445,4,1187132,-0.117722394230332,0.061022961122509,0.054513674730897
2446,4,1189750,-0.0890671661164698,0.0584075812494082,0.128173265293426
2447,4,1190935,-0.0927957147009659,0.0582574829284841,0.112087759408121
2448,4,1191476,-0.0763482956604752,0.0581567827578261,0.190102762731985
2449,4,1191692,-0.070500040599297,0.0581758187099164,0.22638247851675
2450,4,1191935,-0.0702721350007237,0.0589640249823289,0.234148205944437
2451,4,1197080,-0.0943748975950883,0.0577795645971237,0.103284618474641
2452,4,1197131,-0.081865706419543,0.0583703012882855,0.161637871235915
2453,4,1197837,-0.0853637369142218,0.0578192557820283,0.140730870087262
2454,4,1198548,-0.0927062155103162,0.0581878583657119,0.112005229205244
2455,4,1213560,-0.0548412796388724,0.0583935629539214,0.348287422332797
2456,4,1213754,-0.0606828980299181,0.0600683007881152,0.313076276357661
2457,4,1215342,-0.0582007963838979,0.0579646367008914,0.316030616286424
2458,4,1218917,-0.0126335342565022,0.0582059285010237,0.82829560722585
2459,4,1218963,-0.0279411394157247,0.0580486532160161,0.630573100181798
2460,4,1219676,-0.0312904535925115,0.0578792548003292,0.589113203125398
2461,4,1220697,-0.0303501032796235,0.0584507670723825,0.60391726540374
2462,4,1222379,-0.013474177191766,0.0579525274011942,0.816281553068683
2463,4,1222542,-0.0169503777847033,0.0581223383465859,0.770738727403388
2464,4,1224469,-0.00811602038196879,0.0582754498261813,0.889316237309191
2465,4,1225163,-0.00498861684763095,0.0577836798999748,0.931250950816562
2466,4,1225198,-0.00916333186951041,0.0576201263233803,0.873736140333308
2467,4,1225542,-0.00377742516364843,0.0579455771086739,0.948060270529418
2468,4,1226443,-0.00463312066840287,0.0577041317489428,0.936051340149042
2469,4,1227990,-0.00130005827906346,0.0579458845857184,0.982113054834292
2470,4,1234689,-0.0024709485023468,0.0580425801567083,0.966067337539735
2471,4,1235338,-0.00302100980172489,0.0578782277388814,0.958402074213643
2472,4,1235719,0.00240116620873514,0.057871896086921,0.966927878566109
2473,4,1237546,-0.0109739527847066,0.0601106069362018,0.85524597835278
2474,4,1240855,0.0100655947081806,0.0600628567084285,0.867006249920792
2475,4,1242195,0.0150731544366909,0.0581917010781926,0.795766280923722
2476,4,1242241,0.0225189286686451,0.0584324651597125,0.700185162725573
2477,4,1242383,0.00605230926375723,0.0578638129974605,0.916755986217004
2478,4,1246177,0.000241026791880677,0.0585630613271283,0.996718496984838
2479,4,1248530,0.00187930062404788,0.0580287842010237,0.97418279948491
2480,4,1248695,-0.00315319135502849,0.0589583935297141,0.957378415315915
2481,4,1250650,0.0578978628755046,0.0585328554128032,0.323266530616027
2482,4,1256208,0.0546436394180235,0.0579116037531237,0.34603487967261
2483,4,1256509,0.0306954126606274,0.0577977169621597,0.595694919071966
2484,4,1257382,0.0323478591342295,0.0586773830633797,0.581788277238174
2485,4,1257441,0.0213901940199767,0.0579623546640307,0.712322158732283
2486,4,1259337,0.061567054591082,0.0578642530531008,0.288059973622992
2487,4,1260055,0.0722939792599199,0.0580895061323004,0.214131188669254
2488,4,1260275,0.0618429514492191,0.0584704873897268,0.290925491111444
2489,4,1261102,0.0531918994448359,0.0575562203725067,0.356027599072038
2490,4,1261236,0.0302341481589832,0.0577655283060866,0.601028291161771
2491,4,1261386,0.0530642600218901,0.0581258600002192,0.361907689246187
2492,4,1261899,0.0442542901499917,0.0578387596410559,0.444704129478674
2493,4,1264269,0.0641618196207722,0.0595648797899692,0.282137517296844
2494,4,1266919,0.0329296538526629,0.0578409089723839,0.569504971689092
2495,4,1267444,0.0154228755316803,0.0582334151525715,0.79128282905371
2496,4,1268273,-0.00770215999305715,0.0582517680909636,0.894884104854835
2497,4,1268325,0.00385419979929519,0.0587760395156486,0.947753842082839
2498,4,1270033,0.0848329491466223,0.0581300421214514,0.145353956638076
2499,4,1270573,0.107463921808901,0.0579717280969952,0.0646118916424111
2500,4,1271005,0.0575135101960621,0.0578277521964038,0.320628694332083
2501,4,1272102,0.0569035806743643,0.0636485461752944,0.37191605574794
2502,4,1272320,0.0653987438772773,0.0589238359292251,0.267803622457936
2503,4,1276141,0.0382466604995233,0.0580672274444621,0.510542388701513
2504,4,1276325,-0.000376877781759599,0.0628573397772604,0.995219487958508
2505,4,1278407,0.0158880982901152,0.05782604431683,0.783663830569341
2506,4,1278618,0.00202913776286517,0.0583280018385343,0.972268134719647
2507,4,1278772,0.00115225687113424,0.0583065087538361,0.984244346933271
2508,4,1278850,0.00247596123024468,0.0578549463890735,0.965888336014229
2509,4,1279912,-0.0172097028896662,0.0578991771477021,0.766461395847148
2510,4,1282030,0.0175743096023461,0.0580213310226404,0.76214910331957
2511,4,1284773,0.0234035394373889,0.060183893974191,0.697608874031141
2512,4,1285240,0.0178513632509357,0.0580821524508092,0.758760663942677
2513,4,1287974,-0.0262477909107214,0.0577751551914212,0.649885435087727
2514,4,1291036,-0.0608614718267653,0.124137438099632,0.624243962803538
2515,4,1291435,0.00244206975094829,0.0581203767002023,0.966508546474608
2516,4,1292515,-0.0116197060897046,0.0584033040496371,0.842411460791025
2517,4,1296513,0.0204957459588344,0.0576988887749092,0.722637622987029
2518,4,1298073,0.00405138923353283,0.0578003099100358,0.944159437265895
2519,4,1300999,0.0100823559725921,0.0579618431813715,0.862005914310443
2520,4,1301046,0.0177584398283701,0.0580433539010667,0.759822076807061
2521,4,1301309,0.0156331867613333,0.0576252285691194,0.786326059120224
2522,4,1304354,0.00905588532510234,0.0581952350292714,0.876427697275185
2523,4,1305853,0.00429197000248048,0.0596602491258188,0.94269024308646
2524,4,1306124,0.0159349421665615,0.0589525318098729,0.78708647624393
2525,4,1306509,0.00627305811982238,0.0578637463955272,0.913731387136334
2526,4,1307383,0.0018321326269299,0.0579476831995014,0.974795344639888
2527,4,1307724,0.0463381990780061,0.0994350436554861,0.641492345311097
2528,4,1311626,-0.01635173167785,0.0583624565631889,0.779506960206575
2529,4,1312702,-0.0088263154678614,0.0577072880228472,0.878525289654649
2530,4,1316036,-0.0140092962849477,0.0579039160578331,0.808966840144723
2531,4,1317259,-0.00636067102711191,0.0578820436980386,0.912558877158263
2532,4,1318086,-0.0229217647544597,0.0576454880411858,0.691140863684761
2533,4,1318331,-0.011068498317919,0.058099911994451,0.84902058311583
2534,4,1318792,-0.0114093611641923,0.0576987387685272,0.843362139218584
2535,4,1321563,0.0224704976168537,0.0586017149610883,0.701621135142388
2536,4,1321800,0.0315823778914379,0.0590230500039844,0.592927644145804
2537,4,1323799,0.00124192085067051,0.0576384368270903,0.98282168691414
2538,4,1324081,-0.00885736365103877,0.0577136346499819,0.878114628260067
2539,4,1330149,-0.0521183648416526,0.0623134990473002,0.403501554852226
2540,4,1330414,0.0134716051739598,0.115368964042857,0.907108920140747
2541,4,1333470,-0.0646000015952591,0.0579296937303819,0.265546939861534
2542,4,1333527,-0.0649823219891893,0.0577933885376824,0.261611506730221
2543,4,1335020,-0.042127928205966,0.0581414375136107,0.46919176066605
2544,4,1335357,-0.0416731537857031,0.058047562319857,0.47328519837727
2545,4,1335426,-0.0517321844039822,0.057840923031939,0.371724126160705
2546,4,1335638,-0.0489779504654319,0.057752407641249,0.396974949413893
2547,4,1337043,-0.0291534308403815,0.0587756033775159,0.620194311410746
