SNP,Chr,Pos,Effect,SE,SSH1_ERG11_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
2677,4,1472661,0.0474630607174387,0.160948937224267,0.768247334373302
2678,4,1472720,-0.00274342995092236,0.160481755742953,0.986370513804687
2679,4,1474060,-0.0224357262243673,0.160829082322297,0.889134271047708
2680,4,1474141,-0.0540972168089677,0.160860150308341,0.736844711806882
2681,4,1474602,-0.0163501698573951,0.16397980373558,0.920632402904314
2682,4,1475645,-0.0208868057398373,0.16111436830914,0.896925391552653
2683,4,1480211,0.057819539563382,0.162301163223622,0.721867326317711
2684,4,1480835,0.0371751658515649,0.161315711582959,0.817875798159083
2685,4,1481504,0.0222685099779054,0.161610825589587,0.890484195610948
2686,4,1483867,0.0561796214751333,0.162983148388854,0.730528280009681
2687,4,1484599,0.019489612367267,0.163508989908404,0.905187904369359
2688,4,1484621,0.0224373342223079,0.164616975497143,0.891661626848412
2689,4,1484733,0.0452118897210823,0.160377573541107,0.778178446464535
2690,4,1484992,0.0751920876043921,0.161180881502998,0.641140055230589
2691,4,1486897,0.0458681887983943,0.161309372843859,0.776309522280404
2692,4,1488575,0.155225346801841,0.16067364693745,0.334660093674297
2693,4,1489057,0.11163995174519,0.160254069365364,0.486484417452848
2694,4,1489545,0.10549342701863,0.191331537238218,0.581732622794579
2695,4,1490851,0.172832341296938,0.159604289245381,0.279600676805463
2696,4,1490904,0.0792126475596162,0.172981745097945,0.647288145661586
2697,4,1491666,0.0761467995437797,0.15899678516804,0.632291798925797
2698,4,1492451,0.0720886616352607,0.159325792943093,0.651215048393641
2699,4,1492707,0.252365526231539,0.173521670279787,0.146731008606632
2700,4,1492707,-0.161073076847837,0.36493588601677,0.659212755097981
2701,4,1493150,0.165304065988251,0.158611674003662,0.298035174528754
2702,4,1493956,0.107981038079918,0.157572669456046,0.493618442656289
2703,4,1493975,0.100547060304012,0.157724532306659,0.524222078322248
2704,4,1494081,0.113308089660872,0.157236852491583,0.471620001897777
2705,4,1494542,0.137533909623865,0.159831733338391,0.390102007137114
2706,4,1494612,0.12197831510272,0.159086904685525,0.44374850035229
2707,4,1494869,0.149349631631246,0.158609977197654,0.347033405406371
2708,4,1494944,0.144349019916289,0.158623092307347,0.363436775837
2709,4,1494974,0.115989201982629,0.158756774332736,0.465502352269239
2710,4,1495032,0.158645471563824,0.158732109746018,0.318259331875372
2711,4,1499852,0.0754706154678324,0.162351555652531,0.642318890364704
2712,4,1499970,0.0866489083201027,0.165307001406526,0.600489530713568
2713,4,1501685,0.0971414147369705,0.157730578312385,0.538377704425885
2714,4,1501834,0.130564907626963,0.159414058121827,0.413321846799265
2715,4,1503576,0.0790416215956289,0.156453416170555,0.613727557071588
2716,4,1504976,-0.00235292355578087,0.164838958892307,0.988619387056533
2717,4,1505243,0.0840925257768796,0.157047882602983,0.592670453827703
2718,4,1505373,0.0800739117185716,0.160220146878642,0.617545382839463
2719,4,1505397,0.027953325343075,0.164863463727569,0.865457711598544
2720,4,1505683,-0.189617398174136,0.194348488008877,0.329902753061892
2721,4,1505691,0.101214142551886,0.255725090367494,0.692497011452445
2722,4,1505703,-0.10408016836592,0.308495559412783,0.736031133685221
2723,4,1505869,0.0149937017664059,0.162861010134778,0.926699093728498
2724,4,1505904,0.0336112895062562,0.162549137887512,0.83630388001405
2725,4,1506371,0.12549201338109,0.156803975906791,0.424068653217031
2726,4,1506383,0.119358873537552,0.158043052497934,0.450614518204387
2727,4,1506424,0.0876129905967735,0.158287182813804,0.580267006463558
2728,4,1506930,0.091207280657019,0.156568261921651,0.560574886867713
2729,4,1507893,-0.0341411342316401,0.158662142217022,0.82975019582258
2730,4,1508550,0.0924047994588006,0.156600682253324,0.555523659429948
2731,4,1508644,0.0702983317239441,0.156610273898363,0.653797747036574
2732,4,1510975,0.0936757719239649,0.157020948910874,0.551169310657834
2733,4,1512432,0.185131982102729,0.157100575924586,0.239419106268092
2734,4,1512726,0.167246703694928,0.156541086936656,0.286075344892976
2735,4,1513542,0.12392786070253,0.159515351280455,0.437736637323649
2736,4,1513733,0.162479207713556,0.15671542918088,0.300548716948919
2737,4,1513956,0.548284305076615,0.313853168169825,0.0815165174234238
2738,4,1514408,0.19580990287154,0.157215629152884,0.213779143412952
2739,4,1514885,0.123633479802406,0.160951883991101,0.442917928514671
2740,4,1515034,0.175800467934987,0.158531824622513,0.268215926221051
2741,4,1515708,0.15965214671262,0.157488647141505,0.311402350935917
2742,4,1515742,0.167206715869953,0.161227278312414,0.300405190757801
2743,4,1517320,0.175612842045168,0.156522807077963,0.262640640518296
2744,4,1517680,-0.48214358090932,0.27361670053199,0.0789156517039283
2745,4,1517858,0.29888341498756,0.159874756945995,0.0623831186659119
2746,4,1519301,0.2072858679413,0.163104820383873,0.204609918551975
2747,4,1520148,0.271634589497029,0.155520306062076,0.0815733680681372
2748,4,1520501,0.260778679324085,0.155428654780853,0.0942706421634258
2749,4,1521315,0.268439627007606,0.155844976813375,0.0858587319038556
2750,4,1521582,0.267448161867291,0.155690655462259,0.0867068262011678
2751,4,1521747,0.263978554413818,0.157882109010649,0.0954108360601144
2752,4,1521818,0.452382812435351,0.23871341282906,0.0588976285937067
2753,4,1522428,-0.138135474391106,0.185751867500473,0.45757934719974
2754,4,1522507,0.289094538095424,0.23165395245996,0.212873385046898
2755,4,1522714,0.214832524091259,0.169010974231812,0.204524405221143
2756,4,1522717,0.2383757260548,0.169821693424583,0.161292527050755
2757,4,1522735,0.232681698309529,0.167339342272789,0.165259735354723
2758,4,1522862,0.271935034568614,0.155668636105235,0.0815271789809317
2759,4,1523350,0.105430421158894,0.165285083124627,0.523971753832625
2760,4,1523440,0.41101367034484,0.380937839148173,0.281345778732649
2761,4,1523444,-0.20201587986343,0.320717752061086,0.529176137298857
2762,4,1523446,-0.151457154312332,0.319717968951037,0.635991636255395
2763,4,1523482,0.427181553738823,0.380887446373541,0.262819248461421
2764,4,1523491,-0.125871809004353,0.334958691954504,0.707303888708122
2765,4,1523500,0.21698639256485,0.346891154483225,0.532035828546324
2766,4,1523584,0.293480435666212,0.524029911504612,0.575803829210101
2767,4,1523587,0.0403927287982935,0.538727970997122,0.94027471273123
2768,5,8786,-0.0418744762996251,0.155516347597146,0.787886210971905
2769,5,9566,-0.0724344535695585,0.156075142246838,0.642862265788233
2770,5,11033,-0.0212529830342006,0.155030751749883,0.891038743197537
2771,5,11244,-0.0351227934774838,0.155457546649321,0.821385269076033
2772,5,11370,-0.0883303223772491,0.155211194465189,0.569651803888107
2773,5,13215,-0.0617077869732661,0.154832421005272,0.690468976580091
2774,5,13449,-0.0179858328032897,0.15770182184021,0.909263297498718
2775,5,13572,-0.0803740662361196,0.307759299350664,0.794122303333268
2776,5,13639,-0.0515376162766055,0.154439622868641,0.7387986470805
2777,5,13690,-0.049603159958365,0.155360525359902,0.749704753647193
2778,5,14028,-0.0114431775372296,0.154663410249448,0.941062144018765
2779,5,16072,-0.0860216188096321,0.161596495238788,0.594836820077996
2780,5,18746,-0.150608149584892,0.157584206444047,0.339862076828092
2781,5,18800,-0.0991258409398758,0.156232002932903,0.526179589477678
2782,5,18904,-0.0689721174505328,0.180542244204167,0.702670782848191
2783,5,18920,-0.26206662578038,0.443221182437441,0.554713058776279
2784,5,18994,-0.204051330869721,0.187383710868838,0.276919174242228
2785,5,19045,-0.324601570441514,0.307332786676026,0.291604076923619
2786,5,19049,-0.324601570441514,0.307332786676026,0.291604076923619
2787,5,19051,-0.315315651119432,0.307389207531601,0.305694708064645
2788,5,19082,-0.288038256538545,0.307610300827421,0.349720865686319
2789,5,19084,-0.279085225782671,0.307779139721504,0.365146411240817
2790,5,19368,-0.151452641498872,0.156608368601917,0.334166705273549
2791,5,19504,-0.0702889951776319,0.211016047671782,0.739258157942571
2792,5,19513,-0.248159589892247,0.21541732110975,0.250102882307808
2793,5,19517,-0.223133682201188,0.221982881072299,0.315496691167935
2794,5,19542,0.0670688510799256,0.278922148839368,0.810115390558354
2795,5,21341,-0.0904360119414611,0.635563234244271,0.886929986644422
2796,5,21342,0.330733605629242,0.57446063269686,0.565165252802956
2797,5,21355,0.0624959335143966,0.552270610070141,0.909966611529641
2798,5,21358,-0.687396768877981,0.889791888972405,0.440313627475239
2799,5,21504,-0.035474150205216,0.420133403134909,0.932758092438556
2800,5,21509,-0.112641487042262,0.436211435200209,0.796382355807418
2801,5,21529,0.308929289572385,0.353356688995413,0.382565424539508
2802,5,21532,0.161271969602914,0.358990857445652,0.653536395999766
2803,5,21533,0.239435477870309,0.365639203372948,0.512996702527119
2804,5,21552,-0.366852873324787,0.44678843762011,0.412149989820195
2805,5,21558,-0.485671014943198,0.416394330071935,0.244251146597137
2806,5,21954,-1.51330109718906,1.45986367338649,0.300629829579546
2807,5,22497,-0.150037985639238,0.226309055151529,0.507777144048013
2808,5,22502,-0.213796517273733,0.231624310802319,0.356621297223056
2809,5,22536,-0.0142177443250908,0.307884745553372,0.963193862252975
2810,5,22625,0.0784965152810635,0.313736518493238,0.802579124323591
2811,5,22635,0.0898179395868315,0.309182006854367,0.77160293775474
2812,5,22638,-0.26804251777453,0.338397474752438,0.428837989316389
2813,5,22854,-0.033341589081207,0.455152126243636,0.941645703723407
2814,5,22881,-0.0901956249531768,0.331628693748747,0.785798133086074
2815,5,22883,-0.21360573683646,0.322419144609141,0.508077081230866
2816,5,22917,-0.380183186364302,0.309601963432616,0.220274855428432
2817,5,23224,-0.267068808385024,0.168158680914155,0.113137456073531
2818,5,23230,-0.144682644872136,0.185514482439901,0.435972648524607
2819,5,23574,-0.169912569256443,0.153846755100742,0.270160026532946
2820,5,23653,-0.17239384140608,0.153620734418227,0.262538332738893
2821,5,24002,-0.128676351289857,0.154395248126936,0.405170494510709
2822,5,24122,-0.166931768984898,0.154954729749708,0.282084684282897
2823,5,24148,-0.188013640200305,0.156465360473938,0.230312037694594
2824,5,24163,-0.178688549182245,0.156954982942019,0.255696300938324
2825,5,24234,-0.157472405324968,0.155007594150394,0.310372206154844
2826,5,24246,-0.156300341095913,0.154781858512718,0.313277770835097
2827,5,24270,-0.148469045714498,0.168613151275778,0.379170999846856
2828,5,24278,-0.174010586950004,0.154708543051371,0.261453300491955
2829,5,24388,-0.170660073798185,0.156181316831039,0.275268589949652
2830,5,24487,-0.153381007074806,0.155213178430293,0.323733632140038
2831,5,24650,-0.14004656753059,0.154386808288628,0.364964865309509
2832,5,24820,-0.139095802597411,0.153941687593664,0.366844077303525
2833,5,24909,-0.0976036677694851,0.154676776250206,0.528437787407496
2834,5,25103,-0.135615232559678,0.154437221461975,0.380473008027948
2835,5,25397,-0.404198471587027,0.301880855632926,0.18145380541909
2836,5,25397,-1.12443645584153,0.573256978495557,0.050607791807452
2837,5,25485,-0.180314084089712,0.160894619738602,0.263178798809244
2838,5,26058,-0.245574533173431,0.15426038426036,0.112291409686088
2839,5,26197,-0.213727201895351,0.153488042589979,0.164657182416766
2840,5,26417,-0.148422848456002,0.153929156609131,0.335591555868976
2841,5,27428,-0.162490732466075,0.154084893105859,0.29235091398969
2842,5,30505,-0.257394139216163,0.153747497521856,0.0949897143694935
2843,5,31263,-0.242501188089649,0.155376210295531,0.119482177941758
2844,5,31451,-0.287412585489627,0.166773809886008,0.0856977174870566
2845,5,31466,0.157321853521185,0.381473570629712,0.680292470100657
2846,5,32038,-0.281390004211502,0.15317857384573,0.0670494915675751
2847,5,33720,-0.394573437215446,0.154692365398333,0.0111722093606427
2848,5,33814,-0.36767331762806,0.154640426765571,0.0179576557190657
2849,5,33851,-0.373929531977115,0.156134312204096,0.0171445925375219
2850,5,34324,-0.257626460806066,0.157162291517091,0.102054488791011
2851,5,34350,-0.312670630509796,0.154786313890438,0.0441368499200264
2852,5,35048,-0.344532146490797,0.153037001735205,0.0249811165117795
2853,5,35579,-0.402051129444943,0.15418548633456,0.00950545312506412
2854,5,35901,-0.345691114314463,0.155326306063996,0.0266734794287108
2855,5,35947,-0.408960720256687,0.153916119067934,0.00824120295841864
2856,5,37398,-0.444753279936488,0.165893214839141,0.0076856227261858
2857,5,38037,-0.39205183810722,0.158269886982369,0.0137127493217483
2858,5,38200,-0.402076723929651,0.152428567964529,0.00871369201805438
2859,5,38263,-0.393717722129912,0.152509885449702,0.0102372775754321
2860,5,38427,-0.387809766896043,0.152945749689932,0.0116561654553208
2861,5,38677,-0.361839141142802,0.15271393250515,0.0183547481253725
2862,5,39894,-0.41836449927686,0.179671090161976,0.020449628187058
2863,5,41075,-0.314216346513849,0.15379475810661,0.0417858607433631
2864,5,42051,-0.268102531381989,0.154109667991376,0.0827856537243067
2865,5,42740,-0.377175891177222,0.152608771965575,0.0139251281123649
2866,5,44304,-0.365090694942783,0.153124952575145,0.0176408601391306
2867,5,44612,-0.352180156293947,0.153318713197168,0.0222008991638041
2868,5,45702,-0.307549252000734,0.156588337501912,0.0503071984612633
2869,5,46084,-0.322043656327605,0.153449833948095,0.0365542601442557
2870,5,49920,-0.244125750816857,0.154988614423723,0.116124384807068
2871,5,50949,-0.224763269561444,0.158861879572369,0.157998518229989
2872,5,53073,-0.255015889362902,0.156088861639493,0.1031951810868
2873,5,53535,-0.24742282584745,0.155297553382538,0.112006324034478
2874,5,53964,-0.20770550018853,0.155629841314448,0.182863460105171
2875,5,57276,-0.279436283858222,0.154906042502854,0.0720980647667647
2876,5,57788,-0.260173371947204,0.155136613648285,0.0944160262377192
2877,5,57861,-0.27472258846538,0.155360592835266,0.0778760946512291
2878,5,58267,-0.24399251066734,0.155650063867287,0.117877252786591
2879,5,59261,-0.307889884920821,0.169340531540282,0.0698855645785502
2880,5,59359,-0.306232381291522,0.322553406295655,0.343066453936462
2881,5,59386,0.057202648933937,0.19752366647637,0.772293081566353
2882,5,59387,0.00806361977936321,0.25681894512406,0.974969823225185
2883,5,61028,-0.19849516690342,0.156617142143913,0.205850921980144
2884,5,61686,-0.288507871204979,0.307502505541009,0.348768059639929
2885,5,64504,-0.119161174289189,0.156419557967558,0.446685163659433
2886,5,66168,-0.142841672648806,0.156039867243544,0.360597237151138
2887,5,67144,-0.216133748113042,0.157297636760446,0.170300084948698
2888,5,67435,-0.150351018300968,0.161036015929151,0.351123473290383
2889,5,68714,-0.0894000283548655,0.156118378134653,0.56725127741545
2890,5,69083,-0.0955962507547802,0.155983086380353,0.540361606350492
2891,5,69805,-0.127144796173846,0.159690656285419,0.426454199022052
2892,5,69813,-0.115342463490859,0.158590841715257,0.467526800129921
2893,5,70382,-0.0167303529977454,0.168674903316023,0.921046119793423
2894,5,70531,-0.0787411867764853,0.159120029544173,0.621011021250288
2895,5,70702,-0.0615293869826699,0.158321990123565,0.697780839792003
2896,5,70852,-0.0609534488049799,0.158667185250388,0.701091805206253
2897,5,70969,-0.0545838550465829,0.158773179911046,0.731212578514309
2898,5,72069,-0.0350103028583011,0.160875125648082,0.827847750459115
2899,5,73474,-0.0687559823355235,0.230061507334073,0.765223390398454
2900,5,74994,0.158423634899632,0.162016197803606,0.328830076183196
2901,5,75504,0.132921047913595,0.16368048634433,0.417295113646576
2902,5,75507,0.139242490386389,0.163492324413774,0.394971339530332
2903,5,75860,0.13806836836175,0.165629509236329,0.405071446654028
2904,5,76107,0.131533633552754,0.163596237897387,0.421930108171166
2905,5,76472,0.0958032951768599,0.163566229580388,0.558440908120115
2906,5,76912,0.115651243654042,0.16417881331632,0.4816341799474
2907,5,77002,0.117433866264057,0.16515578585999,0.477523391465796
2908,5,77032,0.115742451154458,0.164178631236964,0.481288327180059
2909,5,77423,0.149560131456949,0.164428734354538,0.36366773256027
2910,5,77484,0.123151430221059,0.165143988165789,0.456331911678672
2911,5,77918,0.118728913884238,0.166020572767418,0.474991671807067
2912,5,78310,0.155435163096645,0.165227300688606,0.347483797513313
2913,5,79208,0.164651422115856,0.168805615130098,0.33003444391474
2914,5,79230,0.109396105472492,0.167970684411007,0.51528889534553
2915,5,79231,0.221199647603084,0.308447271451073,0.473762419586481
2916,5,79231,0.325440791854628,0.411036122409706,0.42903399235762
2917,5,79232,0.0704799572816901,0.167914969594325,0.674933665302458
2918,5,79544,0.416602801572072,0.28078490799142,0.138778715286622
2919,5,80396,0.199303583193383,0.169502214826087,0.240460408611437
2920,5,81334,0.255792202164104,0.175541288907577,0.145960467343104
2921,5,82827,0.222663579332807,0.171018465623251,0.193770241365923
2922,5,83188,0.194681424927499,0.17297589731656,0.261149061979806
2923,5,85693,0.166646206470961,0.187765453364091,0.375401549133815
2924,5,86488,0.255563162745208,0.27136725480369,0.346958932167754
2925,5,87323,0.162539838775251,0.191491016437515,0.396561243928332
2926,5,90716,-0.0622783757911378,0.208023421720109,0.7648251229041
2927,5,90719,-0.0475877592710239,0.207517182556436,0.818753321632141
2928,5,90720,-0.0475877592710239,0.207517182556436,0.818753321632141
2929,5,90746,-0.0512525040156762,0.209662120282033,0.807022136782369
2930,5,91091,-0.0572753289553161,0.209468582948951,0.784681375361947
2931,5,92747,-0.141375914190696,0.209737605946861,0.500713762072031
2932,5,93878,-0.0444366355696388,0.215234997801538,0.836553472335032
2933,5,96610,-0.282958533793412,0.230157354050945,0.219735673198894
2934,5,97629,0.0178564506533636,0.224638578700223,0.936688175736927
2935,5,97695,-0.00350330227307438,0.223311628837797,0.98749220095425
2936,5,98040,0.0196522201392817,0.218599854543704,0.928417328509399
2937,5,98089,-0.0396009946819991,0.220602765360378,0.857638153851665
2938,5,98565,-0.00839380373098209,0.231470601342788,0.971093200245114
2939,5,98574,-0.00839380373098209,0.231470601342788,0.971093200245114
2940,5,98997,-0.0756541142691773,0.228949377940448,0.741263283296932
2941,5,99314,-0.0012675977958807,0.231114386543446,0.995626946413418
2942,5,99455,-0.019550716969281,0.237170210193746,0.934348898772452
2943,5,99489,0.0161056242633801,0.234460095497804,0.945273369660438
2944,5,101381,0.0226524659974778,0.267327628166819,0.932518740069628
2945,5,101643,0.167579763750304,0.277346156293312,0.546081514242565
2946,5,101687,0.100040046198107,0.283902073837248,0.724767193775906
2947,5,102203,-0.093484495316531,0.2899686831924,0.747344216773065
2948,5,102465,-0.231464677278275,0.305788256593028,0.449588154455103
2949,5,103569,-0.343290879703055,0.31384875144865,0.27478417910934
2950,5,103937,-0.301217811010385,0.316717465047368,0.342223830633729
2951,5,104225,-0.367166134938252,0.324872822198216,0.259165944354111
2952,5,104404,-0.303717454670323,0.31911819240095,0.341880202872533
2953,5,104442,-0.268227196858192,0.329306395314721,0.415895306605708
2954,5,104957,-0.430661805876355,0.327223752454539,0.1889917727085
2955,5,105087,-0.398475572711863,0.326336105471985,0.222878685426583
2956,5,105138,-0.398475572711863,0.326336105471985,0.222878685426583
2957,5,105493,-0.429420124006132,0.334846152365749,0.200529812635274
2958,5,105602,-0.520714698034393,0.334479023667591,0.120415632475276
2959,5,105816,-0.343312282532175,0.335127497495581,0.306337065042364
2960,5,105842,-0.507905496120639,0.344661521023161,0.141470882955551
2961,5,105854,-0.516937432069543,0.340880697715351,0.130293976663076
2962,5,106333,-0.354641072184581,0.368951048535615,0.337102302365574
2963,5,106481,-0.463844609799992,0.357187445863809,0.194927966329998
2964,5,106489,-0.419213162175485,0.362909547104987,0.248812355085294
2965,5,106491,-0.419213162175485,0.362909547104987,0.248812355085294
2966,5,106493,-0.442861857652847,0.355148233125776,0.213232475427067
2967,5,106501,-0.390955609296462,0.351246527124027,0.266443512573789
2968,5,106718,-0.362391122486859,0.345181574689815,0.294502302109571
2969,5,106822,-0.400288138897441,0.348982546942304,0.252152347462629
2970,5,107574,-0.63722540365962,0.40591839643852,0.117349116216033
2971,5,115925,-0.585903613099387,1.100565026249,0.594807316938077
2972,5,116086,0.525158401699292,1.45564209505956,0.718483899604701
2973,5,117834,-0.0858654782629742,0.461089598924011,0.852376873673026
2974,5,119209,0.742052353711557,0.378741060388526,0.050869034211992
2975,5,120796,0.370596768516137,0.340362995226768,0.27697251528513
2976,5,124644,-0.100381915608151,0.20304977496273,0.621351716348836
2977,5,125211,-0.126673383652669,0.205670774676057,0.538355023193704
2978,5,125474,-0.154439996482355,0.204108223247251,0.449759844923725
2979,5,127339,-0.137858304144428,0.202690866436552,0.496861195395489
2980,5,131540,-0.0837795114118132,0.190386362517696,0.660170231919281
2981,5,132221,-0.0668055755508803,0.191732753932035,0.727724465436796
2982,5,132565,0.5797571522001,0.310549935651918,0.0627481707366009
2983,5,132567,-0.322665841033063,0.264560680401149,0.223419852849796
2984,5,134344,0.119080402808685,0.182820780840752,0.515244070610731
2985,5,134626,0.136705351786618,0.182011398764339,0.453104151504143
2986,5,137820,0.169321205035193,0.181087552032782,0.350415115013081
2987,5,139492,0.0385993196465515,0.179915891041175,0.830249146036012
2988,5,144411,0.0644633396773688,0.177239129876138,0.716293586644389
2989,5,154798,-0.00664136707697516,0.176044586933284,0.96992788319247
2990,5,154908,0.0281889431449414,0.173535190075107,0.871052830827943
2991,5,155745,0.0113544448551472,0.17411836998074,0.948042862965473
2992,5,156437,0.00825343565583214,0.174842142202706,0.962376480850276
2993,5,157488,-0.00541216103828024,0.178063609306087,0.975769578325104
2994,5,157592,0.00596154732008536,0.307788865804026,0.984557722688577
2995,5,159027,-0.049191630298008,0.212725665017019,0.817258872690219
2996,5,161956,0.077009930360687,0.165069297787127,0.641123305325094
2997,5,162464,0.155391992571722,0.165301057803335,0.347832448995448
2998,5,164144,0.199691761051016,0.164478154860055,0.225523863240137
2999,5,165491,0.220611130893404,0.165858018091625,0.184337336564237
3000,5,166030,0.225018358952007,0.165902355081967,0.175861024193441
3001,5,167327,0.206823912250562,0.16753127543776,0.217823250728952
3002,5,168930,0.260953337803461,0.166268098621957,0.117433607964926
3003,5,169215,0.175303113797985,0.165878591124473,0.291318363521837
3004,5,169431,0.221090153201293,0.166210019405465,0.184315917348688
3005,5,169452,0.243020813578513,0.167701038687984,0.14818868925529
3006,5,170676,0.190962424500927,0.165829608981177,0.250282067923024
3007,5,171267,0.211663891633696,0.164279836534188,0.198438413442455
3008,5,171463,0.211031069701898,0.164070529010213,0.19920868688181
3009,5,172056,0.152759554474164,0.16425343609358,0.352994474840391
3010,5,172075,0.167606987021977,0.164642039283663,0.309371140747392
3011,5,173259,0.240995509563332,0.164401736364767,0.14356736162609
3012,5,173927,0.199109121243405,0.164112736393521,0.225846989162067
3013,5,174122,0.18644471513536,0.162859414109628,0.253059339337608
3014,5,178044,0.194938599888879,0.162092220160529,0.229921674497644
3015,5,178645,0.149748062689028,0.165780923947256,0.366988587164821
3016,5,178674,0.159356649121916,0.163034606677796,0.329020424461452
3017,5,179325,0.187787214967976,0.161706636527229,0.246311366781679
3018,5,181135,0.174899294208308,0.165245839059132,0.290588298167384
3019,5,184224,0.176863675382977,0.163580158594463,0.280344045323707
3020,5,185680,0.251420346418923,0.161559282686519,0.120553968410755
3021,5,186149,0.281584627309352,0.161528944144144,0.0821613846931282
3022,5,187087,0.252661487067321,0.160100460231946,0.115428331741424
3023,5,187466,0.229719077401391,0.160041481679117,0.152066543130778
3024,5,187642,0.248664691821344,0.16092519337273,0.123189255391784
3025,5,189599,0.215971036831249,0.159951678718122,0.177808312116144
3026,5,189613,0.228109999559715,0.160635099824354,0.15647545514029
3027,5,191306,0.315685119446094,0.158261742779267,0.0468438836996496
3028,5,192971,0.225614486255509,0.158345081612453,0.155090459568664
3029,5,196583,0.419909156560065,0.219606674347054,0.0566730402376952
3030,5,196585,0.372831031064631,0.211910456962887,0.0793792255735595
3031,5,207235,0.432999745891372,0.307128635516149,0.159469764468615
3032,5,207275,0.206770400323927,0.164199730316796,0.208767919705923
3033,5,210350,0.28678004187026,0.153208549753358,0.062057156067923
3034,5,210480,0.302214271493131,0.153862881790835,0.0502935879969557
3035,5,211001,0.260654466952813,0.15364026479614,0.0906681590862558
3036,5,211036,0.270358687013574,0.153634301138817,0.0793155443903546
3037,5,211245,0.217367596154349,0.153531733539112,0.157720782001214
3038,5,211284,0.222872421368112,0.153713531257299,0.147968528041963
3039,5,211526,0.226014675853566,0.153906740497826,0.142854343733252
3040,5,211987,0.225044640261664,0.154640870437443,0.146482465933952
3041,5,212506,0.100092139599059,0.17141263986618,0.559643653693896
3042,5,214406,0.285542886379312,0.154167969891657,0.0648383436238306
3043,5,214752,0.286063703545561,0.154549090804393,0.0650109179200887
3044,5,215862,0.246064903489317,0.15497367292559,0.113230188196211
3045,5,216840,0.279536398421277,0.154775247319722,0.0717575564329863
3046,5,217294,0.294082463067672,0.156556462772467,0.061144503058135
3047,5,217319,0.255582875672592,0.156874890224372,0.104159600195344
3048,5,217691,-0.0433556778932269,0.18675107518584,0.816550154009768
3049,5,218253,0.2609039110557,0.155640827119541,0.0945607879713449
3050,5,218986,0.214933810897283,0.154478717290729,0.164995833095873
3051,5,219768,0.17570823340673,0.154619153019388,0.256562699107707
3052,5,220210,0.187429115612152,0.154768055311278,0.226693162561214
3053,5,220516,0.183022697167842,0.154782993931105,0.23782419904648
3054,5,220904,0.179417089726909,0.154880458401463,0.247474550217063
3055,5,221394,0.0668175143336919,0.173957286533602,0.701133377727616
3056,5,221810,0.183302755413452,0.156386611055872,0.241942195453795
3057,5,221815,0.17757102719911,0.157726769807429,0.261009018474749
3058,5,221827,0.192106293960887,0.156267343239716,0.219761711388642
3059,5,221903,0.118547935150704,0.156659301200461,0.44971966969035
3060,5,221992,0.182407573705875,0.154510879548984,0.238577025933342
3061,5,222178,0.174821912344348,0.154895344347761,0.259813916422041
3062,5,222207,0.202494645556716,0.154618980173884,0.191170569185771
3063,5,222346,0.251413175592397,0.154443922041164,0.104446614580598
3064,5,223004,0.253046137109572,0.15412139361984,0.101509042190811
3065,5,223127,0.164667770306763,0.163757971286685,0.315318093851368
3066,5,225231,0.18172284031288,0.15787599414251,0.250491574169764
3067,5,225280,0.210066396991103,0.162165466415008,0.196034599608161
3068,5,225400,0.219333101352101,0.179166816613513,0.221699320540972
3069,5,225501,0.140228597652226,0.160382244416098,0.38252762425904
3070,5,225569,0.194392903268511,0.155240289957917,0.211323629600135
3071,5,225774,0.559137194102611,0.292054367155776,0.0563648183453362
3072,5,227110,0.222441392063919,0.15514108671039,0.152514327377948
3073,5,229365,0.329592845674213,0.153117975962,0.0320320223255345
3074,5,229595,0.315168001785216,0.153026163557632,0.0401725945624581
3075,5,229778,0.313738003509457,0.153000455904581,0.041046923198123
3076,5,229833,0.320768618896612,0.153200351343953,0.0369920718523953
3077,5,229900,0.305566470362314,0.153288359419966,0.0469858708832534
3078,5,230375,0.308340550476207,0.153294594667185,0.0450402538385139
3079,5,230512,0.30302824487818,0.153995425568473,0.0498764723084094
3080,5,232888,0.211334584242576,0.153786475146973,0.170249016027603
3081,5,234489,0.238111706422728,0.154188791646003,0.123414862911202
3082,5,234669,0.246179995849002,0.153903559546781,0.110587914277796
3083,5,237047,0.270555590826086,0.153923881568991,0.0796613209128849
3084,5,238069,0.301700464037749,0.154307884552815,0.0513499913263834
3085,5,239147,0.242846885845146,0.155788313753198,0.11993360241311
3086,5,240361,0.255297027968791,0.154034578336366,0.0983268860619738
3087,5,241166,0.260530747862433,0.153703178039392,0.0909525135069723
3088,5,241225,0.228721468189753,0.153667273448606,0.137532904802529
3089,5,241909,0.214622786201367,0.343575583939736,0.53258848609184
3090,5,241984,0.228768533204402,0.154299049888445,0.139064698512767
3091,5,242244,0.234806867358447,0.153624228566559,0.12729653009872
3092,5,242428,0.250378720683138,0.153330987473788,0.103375396829514
3093,5,243584,0.239888626448421,0.154018754180493,0.120241075490165
3094,5,243791,-0.712485002309345,0.931892098025435,0.445045927331206
3095,5,245951,0.222622338763342,0.15343768457717,0.147696458275291
3096,5,246143,0.223909973471965,0.153658143138536,0.145951361077043
3097,5,246282,0.254340349806035,0.153516626325264,0.0984563209721686
3098,5,246808,0.306858309626391,0.156167500794086,0.0502061600716659
