SNP,Chr,Pos,Effect,SE,ERV25_UIP4_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
3090,5,241984,0.0334242704766397,0.0996520344827789,0.737515208038304
3091,5,242244,0.0743482658659755,0.0991723706352019,0.453942391279342
3092,5,242428,0.0825762973027065,0.0990103643040546,0.404835583823005
3093,5,243584,0.0649865503355055,0.099458614653312,0.513921913541252
3094,5,243791,-0.00950484099380589,0.600577212668518,0.987382006093558
3095,5,245951,0.0130974024206952,0.0990960819366614,0.894926142788521
3096,5,246143,0.0505335179307857,0.0992070245715731,0.610808090257564
3097,5,246282,-0.00242299417061483,0.0992387081501664,0.980534727628256
3098,5,246808,0.0210555840414193,0.101104441340644,0.835149364802403
3099,5,249350,0.0492370595003661,0.103075922618257,0.633175330574979
3100,5,249522,0.278345833149396,0.197923903084558,0.160506565219005
3101,5,249753,-0.144437252587439,0.1652729641546,0.38274969782296
3102,5,249909,0.159408011564504,0.110244406401812,0.149078186856759
3103,5,249937,-0.273684010927725,0.455736448323141,0.548537549680163
3104,5,251602,0.120148533757328,0.100791740806673,0.234043405674399
3105,5,251756,0.12736600738565,0.0997437664901623,0.202465566385995
3106,5,251866,0.111013568538095,0.0991175387740513,0.263466940889171
3107,5,253670,0.0750635861271231,0.100566270934445,0.45591708666197
3108,5,253825,0.120746732882258,0.109596740242432,0.271326853191183
3109,5,254385,0.117845586773416,0.0992263325946622,0.23577209526866
3110,5,258078,0.136467047588812,0.105455658072237,0.196487081762718
3111,5,258177,-0.198106837099086,0.136468853568044,0.147483372898478
3112,5,259743,-0.0140618537405888,0.14478831008776,0.922686143901
3113,5,260512,0.0942288429109648,0.100153131079349,0.347426294520129
3114,5,260909,0.111558547708411,0.0994172725996259,0.262572230516706
3115,5,261182,0.135281638314286,0.0998827513369339,0.17647369199927
3116,5,261798,0.120557047346221,0.0990546149855758,0.224388139173065
3117,5,262671,0.0825065812021226,0.100281766527038,0.411206977018949
3118,5,264790,0.0699502069589543,0.0998917375955165,0.4842260860515
3119,5,265651,-0.00579210895084889,0.099144741155429,0.953446552872327
3120,5,266244,0.111279399243033,0.10157591346177,0.274031648470836
3121,5,266246,0.0183137443021693,0.600576634725269,0.975690629646673
3122,5,266246,0.0803204918162226,0.104928821271489,0.44449965916343
3123,5,268009,0.0499866512918791,0.0992343828586764,0.61477017648866
3124,5,268019,0.0499866512918791,0.0992343828586764,0.61477017648866
3125,5,268219,0.0298415195223004,0.106139958987025,0.778758126057344
3126,5,268236,0.0444514155028359,0.104766864263432,0.671613603962245
3127,5,268374,0.0388498251907061,0.120464955856329,0.747265632348638
3128,5,269900,0.134717255266387,0.0999573906175,0.178604132898453
3129,5,271971,0.113103360486641,0.0994859476948792,0.256360541768424
3130,5,272558,0.0701216216960776,0.10395728694351,0.500420123691669
3131,5,272598,0.111663570902063,0.0992654692182694,0.261396365558993
3132,5,272758,0.107060839970512,0.0991298561874082,0.280876845577277
3133,5,273551,0.150289905227439,0.0995118759103116,0.131868861556376
3134,5,274156,0.175731922646165,0.105684326257521,0.0972400188185697
3135,5,274156,-0.0354703427271768,0.399193477213751,0.929247522960278
3136,5,274280,0.161745779126675,0.0999480575471602,0.106491428254701
3137,5,274601,0.11252198720264,0.0994379268612027,0.258579109614464
3138,5,277836,0.0969345589761738,0.0994401603956092,0.330325549415575
3139,5,279640,0.127348877437294,0.0994308246970505,0.20111226791106
3140,5,279872,0.164215422732775,0.104384185666528,0.116572275622995
3141,5,283807,0.121798635183579,0.0992128088476876,0.220396275859569
3142,5,284696,0.0756013031780932,0.100732662730784,0.453444983528479
3143,5,285154,0.124154896085055,0.103819567658608,0.23254925670536
3144,5,290040,0.0525646960167245,0.226560283900739,0.816663165339078
3145,5,290044,0.0193675584765609,0.227388116525398,0.932171335827946
3146,5,290243,0.0948637283693439,0.100245949591685,0.344637884937511
3147,5,290932,0.0339961432189236,0.102998877686035,0.741547967206372
3148,5,293310,0.127280406933526,0.0993115862577708,0.200814714039391
3149,5,293706,0.0972994413225348,0.0991035751944961,0.326873028811647
3150,5,298831,0.185808462992167,0.102150669798035,0.0697639527444535
3151,5,302362,0.119355711336678,0.100606904003388,0.236279173589609
3152,5,304779,0.135968160606107,0.0990733698218902,0.170810737905131
3153,5,308710,0.148034703183039,0.100886136322699,0.143172771599584
3154,5,309654,0.184748001880466,0.0987739785528094,0.0622540016025263
3155,5,309985,0.137916478122275,0.0993029718224987,0.165755364080066
3156,5,310175,0.189893532172532,0.0996515774404163,0.0575175687770794
3157,5,312612,0.124139813228915,0.0997905111576005,0.214323441762952
3158,5,313206,0.0895692304159408,0.0990492539554646,0.366458473107064
3159,5,313702,0.118539832267991,0.0995060844596782,0.234343162348543
3160,5,314857,0.120394087106833,0.0991704852288493,0.22555499460471
3161,5,315976,0.0775407911211983,0.100441320284888,0.440630401609979
3162,5,317740,-0.000714569285251959,0.0997249090929026,0.994286931165941
3163,5,318831,0.00232355721680877,0.119148303935563,0.984452148283347
3164,5,320971,0.0697643539039801,0.100328580626881,0.487288009179563
3165,5,321654,0.112420360202734,0.100649216462724,0.264774439910276
3166,5,324331,0.127176735008793,0.101050609566169,0.209026464366191
3167,5,328525,0.097619756341035,0.0995038862651556,0.327232706834108
3168,5,335406,0.192062113825298,0.0989970821499849,0.0531662703075593
3169,5,335771,0.127484921083485,0.0990065503848959,0.198714389648072
3170,5,336687,0.123203116607488,0.0989937448518907,0.214121193703627
3171,5,341045,0.0571628044658599,0.100271980361192,0.56898774510333
3172,5,341262,0.0809636317093742,0.0995011568275593,0.416367995848573
3173,5,342707,0.0131008708372141,0.0992082422500977,0.895016611173011
3174,5,342848,0.0265385937468504,0.100107914644697,0.791087273177723
3175,5,343502,0.0768408046298464,0.0998446630912593,0.442049783949761
3176,5,343588,0.101659658639106,0.0991569313229094,0.305951967690216
3177,5,346773,0.0765402097622688,0.101294924377507,0.450382504034672
3178,5,349449,0.00795279344288968,0.100030501209074,0.936677051508951
3179,5,350876,0.0572048618642267,0.0999322846973968,0.567390856702033
3180,5,354177,0.0317916754311562,0.101537976541325,0.754388585400082
3181,5,357163,-0.0117573549452932,0.100494919267231,0.906930929770919
3182,5,360584,0.0915887794317677,0.100027239625735,0.360481659000541
3183,5,363025,0.137718602882667,0.10203786169009,0.177983095497894
3184,5,365083,0.120099973904422,0.0997285230977607,0.229292448741469
3185,5,366361,0.112813484692904,0.0998510232840842,0.259320040492203
3186,5,371014,0.158184128788256,0.0991169474413981,0.111398304926588
3187,5,371457,0.153302598341807,0.100996173752704,0.129933394461734
3188,5,372989,0.172615181830478,0.101229864135828,0.0890405395239893
3189,5,374614,0.13709083325831,0.0998243133530737,0.170524174333519
3190,5,377631,0.177358446236817,0.0998430352564597,0.0765327391602817
3191,5,378702,0.154134439345544,0.102367508833927,0.133039270608833
3192,5,378741,0.195155228013941,0.101644235933969,0.0556656243744693
3193,5,379541,0.197442200486912,0.0997799781286147,0.0486181162180825
3194,5,380460,0.190701571380964,0.100137393979699,0.0576709134071142
3195,5,382368,0.0820212678701968,0.104876968233121,0.434696929675965
3196,5,382369,0.0863599038741462,0.108446693907129,0.426372534252269
3197,5,382523,0.495896367595143,0.211417694238968,0.0195506591061648
3198,5,382808,0.108647078362941,0.100621602877327,0.280986712146077
3199,5,384156,0.155969106788042,0.101686486383772,0.125968851704853
3200,5,387695,0.169419826514621,0.100006927533517,0.0911319560273958
3201,5,388185,0.165038317139728,0.100891244376008,0.102771859581437
3202,5,390254,0.0974010633763833,0.110985745606142,0.380757855732186
3203,5,391916,0.118078473044679,0.100030676140405,0.238626962395968
3204,5,392497,0.165977451050198,0.100095629072502,0.0981676568004544
3205,5,393006,0.140604778260716,0.100217840597286,0.161498307431861
3206,5,393290,0.175533111367004,0.0998934789890043,0.0797500941941544
3207,5,396254,0.112890782424451,0.106590849301242,0.290276632568127
3208,5,396266,0.119935199414398,0.100775970688341,0.234800167674843
3209,5,398009,0.0975832574491429,0.100362565241878,0.331563451138865
3210,5,398644,0.068098568580064,0.100371490229765,0.497921271264078
3211,5,401545,0.0287178075931201,0.0996965637987771,0.773475883626149
3212,5,402468,0.0569987230684475,0.0996621170536279,0.567740418366227
3213,5,403529,0.0269042811570546,0.101183210353782,0.79047399944074
3214,5,405417,0.101433807694468,0.100034901350147,0.311284789831032
3215,5,406230,0.0919670478723207,0.10064004467143,0.361434320173989
3216,5,406826,0.102131213741688,0.102412506891471,0.319324660473285
3217,5,407785,0.0383873869311065,0.0998971369183103,0.701010353001517
3218,5,409900,0.00224552110133214,0.100288224327786,0.982148969312319
3219,5,412759,-0.0141464874114657,0.102920427444937,0.890752903382513
3220,5,413363,-0.0802084138908903,0.151658272684441,0.597223883866469
3221,5,413385,0.023506027559198,0.10183937184508,0.817592449432687
3222,5,416981,0.00724321894468827,0.102482767149805,0.943694504577545
3223,5,417297,0.0309410260605639,0.100195073296027,0.757649860946569
3224,5,419108,0.0836994232625591,0.0999914404472203,0.403121864924649
3225,5,421695,0.0490879316277378,0.100169715535081,0.624404620620907
3226,5,422560,0.00550189183698918,0.0996635273993556,0.956006641945701
3227,5,424852,0.0410520480983709,0.0994782152725382,0.680096185288538
3228,5,425327,0.0520441345229944,0.0993034002808849,0.600543340730674
3229,5,427844,0.0320416344761122,0.0995301294082371,0.747697042057251
3230,5,430235,0.098373803205727,0.100705641276964,0.329314841461099
3231,5,430620,-0.125461388686428,0.198090768929474,0.526913247949307
3232,5,430883,0.0561665689607452,0.0994572906897428,0.572615743901953
3233,5,431015,0.10335000332441,0.106804686052028,0.333879592648382
3234,5,431369,0.0574550049749943,0.0996978440524965,0.564785522997347
3235,5,432378,0.0647986926366442,0.102163145846976,0.526317523242549
3236,5,432587,0.125919997521542,0.0997225729651016,0.207529394735013
3237,5,434634,0.139007177573066,0.0991180171333792,0.161662386703523
3238,5,441308,0.042237668923399,0.0999334179339296,0.672802066428408
3239,5,441594,0.0357070744912533,0.0994250659606725,0.719708416862535
3240,5,443367,0.0740175329185648,0.26325361543353,0.778749075272218
3241,5,443369,0.173711013256617,0.145052016823319,0.231885118520085
3242,5,443371,0.277819647323263,0.198720022350661,0.162977185194681
3243,5,443373,0.263555774801803,0.198775056153174,0.185730269769696
3244,5,443378,0.197003463332075,0.278516843203748,0.479827798593525
3245,5,451448,0.0313096097058494,0.100461158856045,0.75548378693349
3246,5,456087,0.0679040018907424,0.0997618477648638,0.496532208250315
3247,5,458086,0.0851056537917551,0.0996815330350694,0.393808360999758
3248,5,461234,0.0104208733819758,0.0991623624220998,0.916364875566751
3249,5,461877,0.0280426219528525,0.132355345250684,0.832327815608509
3250,5,463004,-0.0581805129343602,0.0999834545599363,0.561004519921105
3251,5,465043,-0.0392436938145592,0.100802823464232,0.697280513282598
3252,5,467724,-0.0970435134068708,0.0995054830311739,0.330100164345944
3253,5,468076,-0.0989443844374133,0.0998398621937584,0.322349327680674
3254,5,469078,-0.134036353133791,0.100187283822012,0.18180397899334
3255,5,469404,-0.133417413247254,0.100648872742183,0.185838440757031
3256,5,475322,-0.126744556409222,0.0991669348718303,0.202056444072371
3257,5,475607,-0.162178380291918,0.0989003199364261,0.101934113478343
3258,5,475736,-0.174117296053768,0.0987518443613715,0.0787352621550209
3259,5,478715,-0.127292274113475,0.100176513209704,0.204679357489461
3260,5,478932,-0.146188315250254,0.100013499241374,0.144716929788705
3261,5,479996,-0.149638402387059,0.0996745416753024,0.134179661733504
3262,5,482003,-0.120229008514446,0.0993127930580388,0.226855046519921
3263,5,482536,-0.127422647160612,0.09928738125249,0.200203635472223
3264,5,484494,-0.0521650624381853,0.101964927255011,0.609252190259003
3265,5,484954,-0.115654958946495,0.099454660805285,0.245659132912446
3266,5,486157,-0.108680452392316,0.0993221037199564,0.274603610663318
3267,5,486882,-0.0753796808806362,0.101578469067349,0.458530361772616
3268,5,486891,-0.0597553175182137,0.101909039784231,0.558008811810619
3269,5,486920,-0.0682331484580744,0.104042835797814,0.512368538060232
3270,5,487404,-0.0831027695366502,0.100428719350501,0.408524016432891
3271,5,487484,-0.0874099748643123,0.102522771993004,0.394464343016555
3272,5,487817,-0.0567568856838787,0.105803273916494,0.591993837407645
3273,5,489636,-0.0819563113381718,0.0995494562384414,0.410908981346534
3274,5,490549,-0.0670007100661569,0.0991981480463969,0.499849254154229
3275,5,491806,0.0309088573774152,0.0991159991888137,0.755342208746799
3276,5,491888,0.00289211986756727,0.0994431090156961,0.97681470159206
3277,5,491992,0.14044327592391,0.115673194178648,0.225506485320583
3278,5,492146,-0.019333028376788,0.104017372433437,0.852658595554185
3279,5,499612,-0.0226500502896599,0.0991565853919048,0.819446498118941
3280,5,502460,-0.0307389381412777,0.0998878978838721,0.758465961046125
3281,5,504765,0.0255683852845358,0.100306476422732,0.798946739005702
3282,5,504884,0.00954872437350368,0.0999000028483494,0.923906144339316
3283,5,509836,-0.00980658929589467,0.100959324920415,0.922675056745164
3284,5,510020,0.0726151309801732,0.114799929240071,0.527445946186241
3285,5,511350,0.0304315710307274,0.100132855139972,0.761374034894
3286,5,512696,0.0180936540540824,0.100894468007263,0.857779542776033
3287,5,512931,0.0033569164799554,0.0995185811360602,0.973110281016604
3288,5,514582,0.0183379310974411,0.0995454714371333,0.853949294598502
3289,5,515315,0.0237182992687834,0.0995769552600184,0.811871434352776
3290,5,515397,0.0151352799601877,0.0994871424695478,0.879168929651682
3291,5,515950,0.0149211616452808,0.0994872340957144,0.880865525340575
3292,5,516091,0.0188587023249806,0.0993588971406576,0.84957192377293
3293,5,518207,0.0289279160902723,0.099478489394274,0.771378354481713
3294,5,518275,0.0312676770724892,0.0991967335430717,0.752789424269864
3295,5,519067,0.00256885278544261,0.0997248226170835,0.979463791310378
3296,5,522215,0.0694047654486763,0.0995899342946934,0.486320660158395
3297,5,522970,0.178356435216555,0.206420224820454,0.388149706735629
3298,5,523232,-0.0266679831768694,0.101048692700079,0.792001571296817
3299,5,524247,0.0777454447938338,0.100326527533458,0.438903271508589
3300,5,524532,0.104065032474639,0.0995519401062398,0.296583883499968
3301,5,524625,0.0855216961057306,0.0995860956197904,0.391049375897081
3302,5,525863,-0.045605651481548,0.0997548713844269,0.64782491684949
3303,5,526004,-0.0246397387718811,0.0996664049063178,0.804880058164793
3304,5,526007,-0.034568201098962,0.0996279927877643,0.728818528178117
3305,5,529382,-0.0764542338302181,0.0997944759116974,0.444118737946059
3306,5,529437,-0.0884481370487622,0.198234551146743,0.655741351982053
3307,5,532205,-0.0269373185889811,0.0999635850310147,0.787724459935792
3308,5,532256,-0.0461513307221371,0.0992459010191293,0.642203839594377
3309,5,533988,-0.0497998302375926,0.0993733322155274,0.616585809361805
3310,5,535074,-0.056167464808837,0.099497473869215,0.572764619300555
3311,5,537503,-0.00372883543252137,0.0995737141474013,0.97014897732702
3312,5,538956,0.0269849597731016,0.0999180691729329,0.787263550766232
3313,5,540169,0.03657019232521,0.0992744181557779,0.712814607775519
3314,5,540498,0.025342856216641,0.103571353196931,0.806838779112485
3315,5,540682,0.0232139121167485,0.100287938728133,0.817081767479305
3316,5,541505,-0.439971283442883,0.209045124414048,0.0360263982553602
3317,5,542346,-0.00319426364011638,0.0995020630290992,0.974408463621663
3318,5,542361,-0.0203944591694764,0.0998213913822409,0.838229383758615
3319,5,543103,0.00377465666326454,0.099827091002263,0.969858993145989
3320,5,545577,0.0208624734561107,0.102914578209762,0.839473487960359
3321,5,545826,0.0558961301288285,0.0993822127418589,0.574176010896916
3322,5,546667,0.0341152119890028,0.0994856393292985,0.731865809863372
3323,5,547620,-0.00467687438113745,0.0994264209010383,0.962509105534426
3324,5,548182,0.0137754477393222,0.102272523213659,0.892930949778486
3325,5,548310,0.0421491232225946,0.100219699768201,0.67432702345923
3326,5,548459,0.0166968941264303,0.100933747578239,0.868704727363324
3327,5,548843,0.0446810903727689,0.0992478069527785,0.652844567290386
3328,5,549055,0.0414796345273434,0.0992689508419536,0.676310082812118
3329,5,549248,0.0736533549777864,0.0995979135909631,0.460090667434333
3330,5,549677,0.223569820637779,0.199896331631539,0.264144412389855
3331,5,549802,0.155299862238096,0.201836084262819,0.442149321311035
3332,5,549802,-0.285931488983169,0.173358246448598,0.0999618847993746
3333,5,550708,0.00316259204556019,0.100824320883301,0.974994304296365
3334,5,550744,0.0291819396911436,0.101990895331128,0.774951763636515
3335,5,551265,0.048374549114891,0.107400478692877,0.652689328140541
3336,5,551776,-0.0128719099050623,0.0994880449788302,0.897129493953538
3337,5,552218,-0.0312347735896607,0.100214118957839,0.755467448386272
3338,5,553130,0.0310305792132346,0.101097162273336,0.759071407037084
3339,5,554104,-0.001269239596772,0.102352144098417,0.990112921249781
3340,5,554306,-0.157020200812819,0.168267072601877,0.351374888000644
3341,5,554307,0.011124563626119,0.115615455948197,0.923400143498888
3342,5,554308,0.0405860602176096,0.131015557269805,0.756910697692569
3343,5,555454,0.0256098504085321,0.0999326518369347,0.797890794400138
3344,5,555973,0.00298871490940074,0.0998009469630387,0.976126437943575
3345,5,557406,0.00857293078778756,0.0995176954773615,0.931400160535514
3346,5,557772,0.00162147026306549,0.100085785364492,0.987083346083023
3347,5,558324,0.0137385013996716,0.0993840158020581,0.890132307313977
3348,5,558514,0.0250639996407124,0.0999809375391376,0.802201354221548
3349,5,558549,0.0479649909749583,0.0996732157711345,0.630656545948404
3350,5,559378,0.0761638488631326,0.0991028602462983,0.442684257450799
3351,5,560042,0.020301552772187,0.0997412580714693,0.838828566147159
3352,5,561145,-0.0265862278603688,0.0994551690703757,0.789379889359918
3353,5,561154,-0.026834040987764,0.0996078755291431,0.787781762693878
3354,5,561160,-0.026834040987764,0.0996078755291431,0.787781762693878
3355,5,561163,-0.026834040987764,0.0996078755291431,0.787781762693878
3356,5,561166,-0.026834040987764,0.0996078755291431,0.787781762693878
3357,5,561193,-0.0170769426778097,0.10139272116251,0.866346380684566
3358,5,561211,0.00636861776628878,0.102951382177997,0.950708981643031
3359,5,561220,0.0253734248530876,0.103907728600307,0.807224073060029
3360,5,561227,0.00929653560092944,0.103936851088392,0.928779721653586
3361,5,561259,-0.079622476441112,0.198376123990481,0.68838966361304
3362,5,561269,-0.0439547789833252,0.198751800089777,0.825100300307231
3363,5,561292,0.046470565625546,0.124316463168661,0.708771115482192
3364,5,561299,0.0434756167000749,0.123897693406542,0.725873199517763
3365,5,561309,0.0426252850464663,0.124858436840216,0.733013947329181
3366,5,561353,0.0179895125199599,0.105981617518171,0.865310418190435
3367,5,561355,0.0239756543580599,0.106124106527635,0.821393685850337
3368,5,561373,-0.00397986213248008,0.105792214582058,0.970012235694136
3369,5,561379,-0.00488495623257867,0.105223440860512,0.962998081292674
3370,5,561430,0.00588718951820583,0.100839537243617,0.953477578859725
3371,5,561461,0.0196917487041692,0.102001576797186,0.847028192216507
3372,5,561500,0.0123644617236965,0.105480502851555,0.906752103820554
3373,5,561502,0.0123644617236965,0.105480502851555,0.906752103820554
3374,5,561510,0.0363075628747485,0.108674313833597,0.738506140573731
3375,5,561524,-0.0276748844163626,0.198534618561205,0.889216915666983
3376,5,561529,-0.0581483281576736,0.198515958813116,0.769759130635252
3377,5,561538,-0.0402186513416254,0.19867252256774,0.839691798429019
3378,5,561541,0.0122315902430445,0.198539015369722,0.950909878179049
3379,5,561545,-0.00407894841355372,0.198608781051852,0.983626118660937
3380,5,561555,-0.0321597980166937,0.198676681055941,0.871500823233463
3381,5,561569,-0.120042910900048,0.199414097940311,0.547575186146929
3382,5,561578,-0.0913346380341036,0.19933036858415,0.647085429829424
3383,5,561590,-0.0880853613046071,0.200904988625211,0.661333468066687
3384,5,561678,-0.0483778971424371,0.198748889564519,0.807827512288305
3385,5,561690,-0.0429774665563398,0.198752405568059,0.828928532366184
3386,5,561692,-0.062264162914742,0.19882584851451,0.75434458379862
3387,5,561717,-0.0186445040635341,0.198763091239228,0.925319147110586
3388,5,561736,-0.0372725559184506,0.198530171307729,0.851186361600808
3389,5,561746,-0.0480493577028183,0.198461106931844,0.80883576154647
3390,5,561758,-0.0437971415370235,0.198463894303685,0.825468678732825
3391,5,561759,-0.0410182460485933,0.198409374502598,0.836335685567981
3392,5,561766,-0.0193960400714275,0.198418699796231,0.922183841366071
3393,5,561783,-0.242585190479994,0.198119805782041,0.221603988422592
3394,5,561786,0.0609757544865279,0.106145271259802,0.566025369895933
3395,5,561824,0.00620599299288076,0.103115709287991,0.952042551043261
3396,5,561906,-0.0294484623864987,0.0993249615494169,0.767033302927935
3397,5,561915,-0.0202636543220845,0.0992048301498335,0.838267442658179
3398,5,562065,0.0296313109338123,0.0996625549086181,0.766399855012475
3399,5,562072,0.0290900945206108,0.0995823913318328,0.770365820096056
3400,5,562097,-0.00701246461976848,0.0992927963356514,0.943736920071871
3401,5,562113,0.0203560576289137,0.198324867751666,0.918307003684602
3402,5,562116,-0.0101780288154966,0.0991624338751461,0.918307003675722
3403,5,562155,-0.0091632934757943,0.0996888760676007,0.926814602282907
3404,5,562173,-0.00271536610477027,0.0997248116206975,0.978292798261305
3405,5,562264,0.00135404139038842,0.0994432020397765,0.989143849126437
3406,5,562359,-0.0183105082885525,0.0998519594324326,0.854607852381673
3407,5,562436,-0.00671573408596279,0.0998385780638722,0.94640808742629
3408,5,562451,-0.0112359051219514,0.0997041107516946,0.910338407669294
3409,5,562473,-0.00417448858716302,0.0998564681068585,0.966677872449351
3410,5,562513,-0.0268419105822998,0.0998671876095296,0.788259020443055
3411,5,562518,-0.0104259928007356,0.0997043599908108,0.916777142313603
3412,5,562560,-0.0156264886299216,0.0994208978277462,0.87519671898525
3413,5,562570,-0.0123306989798326,0.0992913288436491,0.901237845827219
3414,5,562582,-0.0107533976705612,0.0994415810728922,0.913947791085002
3415,5,562610,-0.0110604373529439,0.0994414856716529,0.911500677324507
3416,5,562667,0.0224617735261263,0.0992034892287632,0.821004888998193
3417,5,562683,0.0320967193204414,0.0993492805110734,0.746833918552556
3418,5,562774,0.0121656000416628,0.0996160099840299,0.90286955766768
3419,5,562846,0.0087978795899111,0.100739949073142,0.930456677214943
3420,5,562873,0.000375995189113604,0.101254662443824,0.997039270404399
3421,5,562888,-0.00294771100123585,0.100377748135965,0.976589141076538
3422,5,563005,0.0301440605756558,0.100174058199301,0.763655073797206
3423,5,563017,0.0431369918920451,0.100581136441285,0.668273940002598
3424,5,563018,0.0375896877407058,0.101066909031672,0.710169072566649
3425,5,563074,0.0121291288274872,0.101327338935128,0.904786970020053
3426,5,563104,0.00292460699322741,0.100765432117153,0.976861921662321
3427,5,563148,0.0380770009478477,0.100142305494258,0.704004170805613
3428,5,563174,0.0374792105664368,0.100839143779742,0.710359150746069
3429,5,563257,3.27909888635063e-05,0.101547054555396,0.999742534132042
3430,5,563299,0.0155227858156605,0.100234157164412,0.877016074201824
3431,5,563318,0.0414408138272532,0.100426457026212,0.680114764964912
3432,5,563324,0.00332294024488544,0.100567338479754,0.973659815060818
3433,5,563344,0.0183749363805766,0.100854130957407,0.85553569413161
3434,5,563347,0.0127328041342583,0.100952644390912,0.899703592783816
3435,5,563348,0.00707126871273156,0.100895899879791,0.944165852626793
3436,5,563372,-0.0132784430502751,0.102047792160281,0.896545723662956
3437,5,563421,0.195723470454428,0.180331255689651,0.278505005728285
3438,5,563427,0.041981359054106,0.13758231218496,0.760442174454802
3439,5,563428,-0.0583357679921907,0.234111944582209,0.803367285059774
3440,5,563428,0.0244789148800564,0.133397869908287,0.854508689007427
3441,5,563452,0.0525063881427748,0.106655471417979,0.62281397597919
3442,5,563474,-0.0224318246030012,0.106225501613423,0.83287511301882
3443,5,563479,-0.0118319570960531,0.105454428966608,0.910728827083029
3444,5,563545,0.030013118308554,0.106726731435076,0.778710547659116
3445,5,563565,0.0213468279855986,0.108963636135989,0.844795044592777
3446,5,563580,0.0317323219290107,0.108851159845895,0.770824656119509
3447,5,563607,-0.116110272927499,0.202879639524576,0.567475517773797
3448,5,563608,-0.0155932455451405,0.110557571835994,0.887917324583069
3449,5,563642,0.125856480999953,0.198121189392365,0.525676949293892
3450,5,563661,0.149617150147331,0.198037024858224,0.450452301399896
3451,5,563665,0.0503297165827242,0.103696814871788,0.627725981745028
3452,5,563700,0.00496214340705159,0.102100883868746,0.961265239641251
3453,5,563747,0.0107908261635693,0.0998550635941839,0.914005617222752
3454,5,563755,0.014333877704556,0.0994874787072735,0.885521722513872
3455,5,563781,0.0328793985418262,0.0996027421080277,0.74151617262615
3456,5,563837,0.0657087678209029,0.100418959350805,0.5133148487885
3457,5,563865,0.0167638306975713,0.152824352845222,0.912714826375894
3458,5,563866,0.020919216236023,0.101127655845353,0.836238856187373
3459,5,563882,0.0406381234398767,0.100770147342881,0.686989773066248
3460,5,563899,0.0651126311381018,0.100837066152818,0.518879442834968
3461,5,563908,0.0651126311381018,0.100837066152818,0.518879442834968
3462,5,563929,0.0421326528535345,0.100768408546392,0.676118216175798
3463,5,563964,0.0114494530545853,0.0994633683297328,0.908421593085201
3464,5,563970,0.00557252810014192,0.0992102493353372,0.955239054306402
3465,5,564006,-0.0144058776261518,0.0994402721438471,0.88489646561823
3466,5,564048,0.0021219783193212,0.0996900051144061,0.983029723253319
3467,5,564065,0.00295341229165176,0.0994242523890752,0.976318991983155
3468,5,564074,-0.0109604274751507,0.0994415170409573,0.912297667853844
3469,5,564097,-0.0230248136470883,0.0996825363675844,0.817463054336145
3470,5,564135,-0.00460157521218138,0.0996897682367225,0.963209660932877
3471,5,564147,0.00540705445250188,0.100098227853721,0.956951791544185
3472,5,564195,-0.0122786569270677,0.100088495538489,0.902431894846114
3473,5,564197,-0.0122786569270677,0.100088495538489,0.902431894846114
3474,5,564206,-0.0264799049521778,0.100652842606527,0.792641216662667
3475,5,564212,-0.0311072732999292,0.100364215147496,0.756786534092809
3476,5,564236,-0.018593545484629,0.099700992775207,0.852165231570364
3477,5,564252,-0.0229105895108697,0.100803167731294,0.820337244705315
3478,5,564265,-0.00266592970477798,0.100525974132381,0.978857718885962
3479,5,564272,-0.00485874470966662,0.100667267482494,0.96153203438971
3480,5,564298,2.21719963144351e-05,0.100397269928679,0.999823917831208
3481,5,564300,0.0237709746772256,0.100377979158226,0.812937959848087
3482,5,564304,0.0237709746772256,0.100377979158226,0.812937959848087
3483,5,564343,-0.00646447725410954,0.103643552934331,0.950301727253224
3484,5,564355,-0.00522087145031169,0.109421724883217,0.961971717874138
3485,5,564360,-0.00462281439780476,0.109870466741851,0.966462592467189
3486,5,564372,-0.0487615498500311,0.198198740308522,0.80580702090987
3487,5,564393,-0.0921918424469901,0.201722044544538,0.647934815378555
3488,5,564395,0.00578544635806999,0.196139234100012,0.976485175979716
3489,5,564397,-0.0216057948087234,0.138550567001034,0.876168205698297
3490,5,564403,-0.0695968231543578,0.19816867052295,0.725647879323129
3491,5,564406,-0.0469065687380059,0.198218679387393,0.813072950528623
3492,5,564431,0.00196102518509855,0.120044886538852,0.986975753009001
3493,5,564461,-0.0112200775024567,0.107611430481714,0.917018474847511
3494,5,564462,-0.0112200775024567,0.107611430481714,0.917018474847511
3495,5,564469,0.00579685360305415,0.104240326024341,0.955683584253533
3496,5,564472,-0.015588675512701,0.108047679013958,0.885364944941684
3497,5,564485,-0.019652293082964,0.106900104995551,0.854246161196852
3498,5,564486,-0.0121357702012266,0.106696916216504,0.909508095516917
3499,5,564496,0.0073709581823746,0.106723393172964,0.944976188350119
3500,5,564516,0.0448433197676719,0.103527775085,0.66516849484501
3501,5,564535,-0.0118107956638077,0.100838064667922,0.906826530166091
3502,5,564551,-0.056879005132925,0.101873060179849,0.576971548881598
3503,5,564567,-0.029492892545672,0.102484373400692,0.773684476821417
3504,5,564574,-0.0226586958235211,0.10349772137343,0.82683155500969
3505,5,564590,-0.0172899233600211,0.101547905066175,0.864900288115682
