SNP,Chr,Pos,Effect,SE,ALO1_ADE17_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
1783,4,513607,0.229253892113942,0.130046004621069,0.078788066669861
1784,4,520430,-0.0798395339264069,0.130572666683849,0.541290833503561
1785,4,520552,0.0312699136913359,0.132555768288605,0.81364702863863
1786,4,520560,0.00710837660917818,0.1329790335212,0.957399728020279
1787,4,520563,0.00921373636493072,0.132978667494875,0.944800145527007
1788,4,520565,0.00204716848345399,0.132837000302617,0.987712889175727
1789,4,520568,-0.00224623874770202,0.132836991189128,0.986518177121273
1790,4,520602,-0.00792487340499903,0.132194250532323,0.952230417068806
1791,4,520645,0.0674216885934484,0.131617966568048,0.608794348306131
1792,4,520646,0.0674216885934484,0.131617966568048,0.608794348306131
1793,4,520657,0.048197325919304,0.131738588360518,0.714691829938198
1794,4,520665,0.0381785216081774,0.131849021272961,0.772321018657736
1795,4,521148,0.070207476538851,0.0679718145236324,0.302362020240391
1796,4,523964,-0.024147717928146,0.0667636850994573,0.717800540403431
1797,4,537994,0.341369512680579,0.28875043291596,0.237910060631321
1798,4,538009,0.320260091609669,0.266933781309991,0.231031920541576
1799,4,538030,0.113304351334497,0.184338562321178,0.539179520252616
1800,4,538039,0.113304351334497,0.184338562321178,0.539179520252616
1801,4,538042,0.0946504247820918,0.179670083942847,0.598662488026695
1802,4,538051,0.0974153714168509,0.175348703131117,0.578868870641482
1803,4,538054,0.0402315980806573,0.176911128396215,0.820235548933238
1804,4,538057,0.0182097453601715,0.174849466391766,0.917113208917875
1805,4,538066,0.112693927997462,0.164219785186151,0.493013251137764
1806,4,538069,0.0199006876040975,0.158452176156602,0.900124585400821
1807,4,538120,0.370411840548599,0.187148420847132,0.0485654873133747
1808,4,538141,0.294180351161588,0.16116708216547,0.0687986807514142
1809,4,538174,0.124009345656105,0.103345549853434,0.230964021621268
1810,4,538183,0.0464573257762315,0.102571332718413,0.6508795645918
1811,4,538198,0.0699204237429907,0.135451288263234,0.606035507940881
1812,4,538201,0.0537096825414132,0.135257594937715,0.691539739874038
1813,4,538202,0.050606363223018,0.135475628814635,0.708966439536105
1814,4,538243,-0.027038765234531,0.13375740699205,0.839917631059893
1815,4,538249,0.0312053115643316,0.134666775701421,0.816887880956458
1816,4,538279,-0.0262563091725525,0.134669766763256,0.845530082599814
1817,4,538282,-0.0350209655813281,0.134862297271552,0.79526243812254
1818,4,538285,-0.0350209655813281,0.134862297271552,0.79526243812254
1819,4,538294,-0.0350209655813281,0.134862297271552,0.79526243812254
1820,4,538297,-0.0262563091725525,0.134669766763256,0.845530082599814
1821,4,538318,-0.0557428534783035,0.134644333651595,0.679124994970067
1822,4,538326,-0.0561805063362204,0.134263374795416,0.675883492675853
1823,4,538332,-0.0249510078823096,0.134670469782992,0.853120121078298
1824,4,538337,0.0297005812111948,0.135278564791671,0.826347542755432
1825,4,538341,-0.0120978488832524,0.134873640965753,0.92857835232676
1826,4,538343,-0.0485420129394818,0.134850430077853,0.719085370252122
1827,4,538354,-0.0382397782206816,0.13548711574518,0.777925489650846
1828,4,538357,-0.0382397782206816,0.13548711574518,0.777925489650846
1829,4,538359,0.0211460839946076,0.0814497635933229,0.795307342175059
1830,4,538369,0.0555873986090069,0.0775433296622826,0.473937001208209
1831,4,538384,0.0471460319140176,0.0729477439536343,0.518505883564867
1832,4,538866,0.00265257417707065,0.0684181305597372,0.969095642037391
1833,4,539688,0.0304566381886855,0.0686300757956531,0.657473720375842
1834,4,541302,-0.0172738676032138,0.0729507834408483,0.812958635742262
1835,4,542062,-0.0358469484475799,0.0691180105116304,0.604340964650584
1836,4,542558,0.0797361027154027,0.0809515376848715,0.325305749662481
1837,4,544142,-0.25267607045777,0.152267535490111,0.0979189300868723
1838,4,544372,-0.010250859592313,0.0686226602249926,0.881339022510014
1839,4,546036,0.0183925885526288,0.0688737531618883,0.789588251882391
1840,4,546402,0.00977267022286554,0.0692790113017146,0.887901034606853
1841,4,546551,0.0219026492498813,0.0755834068434569,0.772153777802012
1842,4,547460,0.00564708154411608,0.0684176160295219,0.934265353927104
1843,4,547792,0.0232620797627607,0.0743267734198731,0.75448797579968
1844,4,547875,0.00590930377738008,0.0696577020260656,0.93244188490775
1845,4,547876,0.00590930377738008,0.0696577020260656,0.93244188490775
1846,4,548101,-0.000877901691141769,0.0679084884365127,0.989692764979318
1847,4,548356,0.0251688970275441,0.0681019375722443,0.711919436291959
1848,4,548896,0.0198087209274695,0.0684136881054578,0.772335681230287
1849,4,549461,-0.0136156825241192,0.0677891300291989,0.840928821268356
1850,4,551365,0.0311109424938538,0.0668736379445921,0.642060898158488
1851,4,553033,0.0721762044561364,0.0795891907908206,0.365099777350059
1852,4,553181,0.0524264053078436,0.0689351462362875,0.447452810560644
1853,4,554056,0.0158972441833829,0.0665998896973679,0.811478468850137
1854,4,554792,0.0228223332523096,0.0668237028908739,0.732907454222978
1855,4,558812,-0.0233651304026852,0.0672406717485169,0.728434013292491
1856,4,559258,-0.0197823917274167,0.0675958781847309,0.769956457497349
1857,4,560213,-0.00950726538859281,0.0680030356868805,0.888892622438111
1858,4,560996,0.190501407909178,0.15178488275488,0.210281788434567
1859,4,561118,0.0181987921575262,0.0780682729023233,0.815808147271206
1860,4,562709,0.012590197458576,0.0674534514796637,0.85204215816429
1861,4,563928,-0.044103433093249,0.0674968684957919,0.51391446116255
1862,4,564066,-0.04400589067364,0.0683534273167303,0.520123619567882
1863,4,565447,-0.0112269371788316,0.0674931315813632,0.867983111791705
1864,4,567144,-0.0285381311720438,0.0672131979093588,0.671393385225962
1865,4,567417,-0.00759580718511632,0.0671354233962841,0.90998263430493
1866,4,567579,0.0412538118024156,0.07319085274743,0.573352207482763
1867,4,568131,-0.0555612710456286,0.0712029000534391,0.435723610187718
1868,4,568131,-0.750254366578839,0.281171105070319,0.0079748381957841
1869,4,571075,-0.0148834553639055,0.0671620499717221,0.824749421442122
1870,4,572183,-0.0153460722634726,0.0675072457748058,0.820302776392581
1871,4,573409,-0.000292957873983202,0.0678492419557093,0.996557362381926
1872,4,574801,0.00770808793982392,0.067022663650916,0.90850481595198
1873,4,575378,0.0141221653503389,0.0670757199793813,0.833367209063576
1874,4,575468,0.0357853993385555,0.0671955453000413,0.594675939544839
1875,4,576298,0.0199656107405233,0.0719687278611272,0.781619526418402
1876,4,576324,0.0552183632116257,0.0798802808317702,0.489853988147374
1877,4,576408,0.0249545204636654,0.0708576507166107,0.724914775135554
1878,4,576758,0.0473147587290366,0.0676683431709374,0.484877778615673
1879,4,577415,0.0408020750622002,0.0673169734790433,0.544825499610826
1880,4,577658,0.0154582804825214,0.0667709861259435,0.817051250015111
1881,4,577740,0.0110510521004348,0.066560850364238,0.868228934715809
1882,4,578506,0.0353386178273578,0.068251985413178,0.604945250675128
1883,4,578512,0.0353386178273578,0.068251985413178,0.604945250675128
1884,4,579070,0.0285977044339658,0.0668768162885331,0.669190281328072
1885,4,579494,0.020585521430925,0.0670826479651495,0.759124744958322
1886,4,579699,0.0383261161406814,0.0673633086892212,0.569754276188358
1887,4,579809,0.023907379967971,0.0668226281378493,0.72072648660541
1888,4,579869,0.0310124206834574,0.0668737675811246,0.643115790624637
1889,4,580657,0.0371529227382927,0.0678583926257207,0.584376680291247
1890,4,582525,0.00664896454533714,0.0667751172761323,0.920740259325115
1891,4,584486,-0.000144551037952301,0.0677718058555909,0.998299391622717
1892,4,584912,0.0212635719043628,0.0677663652375432,0.753875246284078
1893,4,588662,0.0265208004784068,0.0666687343892012,0.691018315290894
1894,4,589651,0.106649567004239,0.0778062831599946,0.17133742735684
1895,4,590025,0.0464606199887079,0.0669694194692758,0.488289782038988
1896,4,590826,0.0482652236120611,0.0675007137086474,0.475061405921929
1897,4,590885,0.0471910134818301,0.0667518341378527,0.480056473152538
1898,4,590984,0.0333192123285195,0.0673708510047965,0.621215411675456
1899,4,591356,0.0376427110747759,0.0673644003347788,0.576657745044698
1900,4,591435,0.0230875616277024,0.0677967753365693,0.733651944693705
1901,4,591697,0.0203932662811979,0.0700033605929109,0.770978926653833
1902,4,591983,0.0224808335826867,0.0669032694280192,0.737055456795498
1903,4,592527,-0.0412555881966412,0.114513751222956,0.71886252987947
1904,4,592539,-0.133482393472054,0.11581360674803,0.249869997903314
1905,4,592839,0.0143186956858674,0.0671440090385815,0.831252338729053
1906,4,592980,-0.0339946121906367,0.091431356376989,0.710261311425917
1907,4,592981,-0.000782864667655758,0.0970081431628493,0.993565626580481
1908,4,593354,-0.0033138156942023,0.141446336856625,0.981322046335183
1909,4,593354,0.174181776928259,0.0997557966271377,0.0816666609837306
1910,4,593358,0.0477730661364246,0.07832885912049,0.542317956851535
1911,4,593359,0.0477730661364246,0.07832885912049,0.542317956851535
1912,4,593362,0.0460100389159885,0.0797851813050695,0.56452724327206
1913,4,593676,0.0741543390218635,0.0674239543921449,0.2721592171364
1914,4,594369,0.0604800890267216,0.067463186641272,0.370601941472618
1915,4,597710,0.115522935062573,0.0672589106617026,0.0867492379663115
1916,4,598800,0.108808237798252,0.0682889210112826,0.111976391419939
1917,4,600513,0.0785461390277133,0.0688285340535991,0.254566230034307
1918,4,604043,0.116375296738537,0.066993312784981,0.0832385851218769
1919,4,605641,0.125598593320216,0.0680660598956577,0.0658392125042805
1920,4,605918,0.0759815056682001,0.0668319946141811,0.256349934130537
1921,4,607042,-0.15310109836575,0.107741358012368,0.156197812033791
1922,4,608349,0.118592410297195,0.0671840829534356,0.078397068392902
1923,4,608355,0.118191412057476,0.0673896772503549,0.0803239454312941
1924,4,609905,0.123154636722247,0.0678492707902021,0.0703538139692605
1925,4,610797,0.118971640862818,0.0671447418018107,0.0772790194990325
1926,4,611309,0.115114810238151,0.0671439597431162,0.0873242477721391
1927,4,613791,0.134233732816089,0.0673205751071198,0.0469266886371886
1928,4,614738,0.13828000971231,0.066706815576649,0.038901929343937
1929,4,618428,0.0815869964229397,0.0673366792247027,0.226465294197607
1930,4,619541,0.109368948904008,0.0670385570887919,0.10369065609881
1931,4,620206,0.0909945665254046,0.0670859715871849,0.175842820809006
1932,4,620786,0.0915674446613486,0.0667550448613969,0.171030132151719
1933,4,621613,0.116119369773979,0.066260650920412,0.0805623305266403
1934,4,621879,-0.0860377057235979,0.0972703090424412,0.37701667934143
1935,4,621945,0.122715253285218,0.0677603928960723,0.0709880841123922
1936,4,621999,0.15294844974604,0.0679020082383592,0.0249052393212611
1937,4,622259,0.100743181689394,0.0663988985696465,0.130100668026293
1938,4,622563,0.0846693268986141,0.0663710628111022,0.20290167177947
1939,4,623642,0.10272467254281,0.0673148648613865,0.127897212273552
1940,4,624555,0.103532339120888,0.0667714589580836,0.121906137724976
1941,4,628884,0.130286701897083,0.0729317152120642,0.0748893275479029
1942,4,629042,0.112139145170199,0.06803710594908,0.10020018075253
1943,4,629973,0.132038385532037,0.0657661132353002,0.0454372234289185
1944,4,630817,0.0866760083589834,0.0675698831535773,0.200417458892893
1945,4,631409,0.0988435059152468,0.0657205269626474,0.133476160304663
1946,4,636237,0.0478015629118134,0.0655361576223055,0.466245466161023
1947,4,636347,0.0383847098298807,0.0659646004678968,0.561006397086554
1948,4,636391,0.0429771698051062,0.0654958267265982,0.512134637522167
1949,4,636810,0.0781696599366409,0.0661975365989506,0.238455541071803
1950,4,636879,0.0796456817195179,0.0668099512532426,0.234013795419851
1951,4,637598,0.0470783895473804,0.0673436455597987,0.484964296590357
1952,4,638340,0.0413333426429615,0.0654135055989293,0.527875723397311
1953,4,639037,0.0675383434890624,0.0652404061551646,0.301273617188708
1954,4,641585,0.0545150618763594,0.0657232794948101,0.407402724688141
1955,4,641978,0.0733747922300528,0.0658594003823113,0.265988846916163
1956,4,642192,0.0824004534552667,0.0661577281936108,0.21376853216739
1957,4,643795,0.0336064105024087,0.0660732550970048,0.611333879050807
1958,4,644586,0.0830708563515726,0.0655615162533425,0.205966506424189
1959,4,645245,0.0914371520212057,0.0655724015581346,0.164060019690432
1960,4,645433,0.0521383977431515,0.271569157193336,0.847860906416218
1961,4,654608,0.191531522138629,0.136036385307246,0.160027878666589
1962,4,657631,0.072399265182455,0.0670912964699701,0.28127298016389
1963,4,660338,0.104648216042408,0.0660406090672593,0.113951740169157
1964,4,663656,0.0990724306581868,0.0655095168248172,0.131343010081931
1965,4,664068,0.116646081633569,0.0654406160736366,0.0755316067856056
1966,4,664414,0.0737935974175237,0.0655511582509481,0.261040128280236
1967,4,664456,0.079181970406521,0.0658753098357151,0.230170147080923
1968,4,665001,0.0927702749379669,0.0657900587148551,0.159391939043313
1969,4,665217,0.120485209977967,0.0686868503209641,0.0802770929199133
1970,4,667976,0.0514165051763813,0.0782975270118448,0.511813861728182
1971,4,667986,0.0622616357450902,0.0660654592375383,0.346620419498706
1972,4,667994,0.0567588237970537,0.066462298618155,0.393683972212025
1973,4,668101,0.0456454536437566,0.0653919682680576,0.485618948570122
1974,4,668118,0.0454658991397909,0.0657637507004684,0.48979878540792
1975,4,668204,0.0968021347169472,0.0743820297487223,0.193964037069833
1976,4,668207,0.100612958717091,0.0747366010117431,0.179090883345096
1977,4,668225,0.0464736413735831,0.0713415624415095,0.515196357840738
1978,4,668232,0.0425314046398413,0.0713766644376955,0.551642146009379
1979,4,668243,0.0345492457946743,0.0727987146596954,0.635375592194227
1980,4,668687,-0.0204649780044832,0.167259676429385,0.9026878789493
1981,4,668780,0.056266650571447,0.0735604036682975,0.444839734712284
1982,4,671424,0.0928481383630526,0.0655353404264961,0.157433709488041
1983,4,671820,0.075064936606163,0.0673072692650667,0.265498759608534
1984,4,672752,0.08789878702374,0.0653374334528117,0.179390262895918
1985,4,672865,0.0944214526415883,0.0653916565537287,0.149643527285755
1986,4,673119,0.0772769673528916,0.0652798202304735,0.237296559214795
1987,4,674432,0.0720798935951886,0.0653860578640838,0.271050095089319
1988,4,675810,0.0697890856469943,0.06548857147732,0.287302014883407
1989,4,675982,0.0791828827529689,0.0662043474981446,0.23248468166936
1990,4,677658,0.0182298825914617,0.0656704097151412,0.781484544240887
1991,4,678135,-0.00213881281327921,0.0708000453695678,0.975917282557774
1992,4,679438,-0.0274697825610368,0.0654780530479656,0.675086543043991
1993,4,679624,-0.0504273807294425,0.0657251859248524,0.443448170684626
1994,4,680423,-0.0240229639295121,0.0654132503705337,0.71365320892752
1995,4,680477,-0.0158217076104852,0.0655303485304028,0.80935358684642
1996,4,680490,-0.0203774600690586,0.0653426827283674,0.755334627923757
1997,4,681327,-0.0198676338956826,0.0655417324180014,0.761969721591049
1998,4,681488,-0.00444033011109968,0.0654160470457872,0.945920943069589
1999,4,681972,0.0759820637243891,0.142495166796155,0.594213004825041
2000,4,682178,0.0130148641352584,0.0654886437103788,0.842584711196099
2001,4,687169,0.0159786192569847,0.0660537718366089,0.808995632764459
2002,4,687895,0.04869295131012,0.0659241657006605,0.460628168168823
2003,4,688005,0.0480686170991249,0.0783434123829699,0.539899312003205
2004,4,688062,0.156961526523705,0.103546001587065,0.130448994487262
2005,4,689337,0.0345857801797969,0.0655596858809901,0.598145576775998
2006,4,692323,0.017551828251725,0.0660372656022937,0.790558631325681
2007,4,693387,0.00909099929268997,0.0677100312651465,0.893270572902761
2008,4,694335,0.0322359596136883,0.0653867587713298,0.622316013651199
2009,4,694920,0.0227726838156046,0.0655992530003951,0.728686611626659
2010,4,695803,0.0198818745317932,0.0657630755994891,0.762581765440314
2011,4,696549,0.0282440334717622,0.0655682939269817,0.666907612538432
2012,4,696696,0.00710817855354917,0.0653649696909132,0.913465748324077
2013,4,697690,0.0332560695560086,0.0656646724141631,0.612854851192781
2014,4,698189,0.0365955314924562,0.0657600283115624,0.578220914168897
2015,4,698339,0.0623608957197704,0.0660827943597728,0.345979510286276
2016,4,700036,0.0239323411262485,0.0659168698977296,0.716770999338494
2017,4,700250,-0.0183409226382649,0.0654143408324443,0.779349638384227
2018,4,700621,-0.00228270958557664,0.0660771726206936,0.972461195852693
2019,4,700855,0.0301534395571178,0.0665924514234249,0.650966850944495
2020,4,703521,0.00356540254580251,0.0660213541627649,0.956962703973882
2021,4,705139,0.066162522260572,0.0665906288800503,0.321112303472697
2022,4,706032,0.0537132364479553,0.0658418490468922,0.415169376771106
2023,4,707926,0.0490054752272409,0.066018881051515,0.458402342833392
2024,4,708514,0.0560158932971475,0.0664229081591628,0.399619512018312
2025,4,709553,0.0554266848315821,0.0661248494144183,0.402478486264642
2026,4,710109,0.0615800357955494,0.0659715162484365,0.351234119512966
2027,4,710130,0.0615800357955494,0.0659715162484365,0.351234119512966
2028,4,710388,0.0581458092849851,0.065831181724942,0.377698900923031
2029,4,711314,0.0650902810322709,0.0659794950385587,0.324552292007945
2030,4,712914,0.0736533304066107,0.065806717177398,0.263799928623847
2031,4,712924,0.0728130483862671,0.0657345239194226,0.268752705383597
2032,4,713335,0.0722905882144337,0.0658951007149696,0.273364894677349
2033,4,713520,0.0699153092301927,0.0655595479916101,0.286953721500228
2034,4,713555,0.0687984008883247,0.0654868615592791,0.294175718467007
2035,4,719215,0.135178065052904,0.065284399520359,0.0391224434782706
2036,4,720543,0.119544455912212,0.0938858351564998,0.20375088098925
2037,4,721638,0.138198019920971,0.0661623436300246,0.0374442022493465
2038,4,722056,0.137974988110624,0.0657428305312239,0.0365526977495722
2039,4,724885,0.159131374703276,0.0647694663642615,0.0144951705087499
2040,4,727323,0.137197924826858,0.0652766581090657,0.0362797354384385
2041,4,730263,0.150651388920037,0.0650924780659447,0.0212180392700735
2042,4,732758,0.125968017912634,0.0654542405455465,0.0550928903993529
2043,4,732994,0.153211097010685,0.0650755507346495,0.0191019917871801
2044,4,736459,0.164123476787473,0.0648139854636662,0.0117670712400749
2045,4,736615,0.158105597032333,0.0649515124504062,0.0154195284875438
2046,4,736769,0.175978921541647,0.0651044189378456,0.0072033712648844
2047,4,736908,0.16408597344816,0.0650004025193754,0.0120279017755566
2048,4,738776,0.141243723383541,0.0652459130434992,0.0310734426370977
2049,4,741699,0.180531636017949,0.0650659221828082,0.00582106031394235
2050,4,741737,0.162278271765114,0.0656774641227874,0.0139513728147524
2051,4,746264,0.191840271345567,0.0664612128140683,0.00413527712254258
2052,4,746943,0.200680156464271,0.0646065432279467,0.00204860771932586
2053,4,747517,-0.0331206575732983,0.0942044923918448,0.725361105231484
2054,4,747520,-0.0331206575732983,0.0942044923918448,0.725361105231484
2055,4,747523,-0.0416501358067149,0.0978924784494925,0.670754668896131
2056,4,747526,-0.0492459636265963,0.100195806269425,0.623380252290652
2057,4,747529,-0.0461388870122139,0.126423630995706,0.71536383975314
2058,4,747544,-0.108161453074153,0.120693868797748,0.370776102234243
2059,4,749708,0.16670442930431,0.0654670811929683,0.0113086008318858
2060,4,752433,0.200165860438277,0.0672285696532449,0.00310789590876865
2061,4,755257,0.190275202568138,0.0649047380224774,0.00359195833867335
2062,4,756788,0.169322446161358,0.0660487762716701,0.0107729087417633
2063,4,756811,0.154217473890961,0.066236014060411,0.0204603469596098
2064,4,757471,0.0640742530281155,0.158749473588352,0.68673752965977
2065,4,757961,0.00215364975102972,0.207050921733019,0.991706792312883
2066,4,758027,0.306744280904577,0.201843392764818,0.129477952853792
2067,4,759686,0.442996759806801,0.163703310353746,0.00713848824648761
2068,4,760553,0.151870683069282,0.0663945340806151,0.0227637038639849
2069,4,760734,0.172552483672933,0.0657990064305275,0.0091090568650367
2070,4,762727,0.166712560480525,0.0651070013259679,0.0108647286452328
2071,4,764905,0.18066582268507,0.0648757264581809,0.00564489553085561
2072,4,765852,0.162695915478305,0.0652360416068119,0.0130896824194783
2073,4,767117,0.130281295568005,0.0652262809489858,0.0465516947530664
2074,4,769065,0.0308948769381306,0.0654923478176985,0.637409092046284
2075,4,769779,0.0736058133066209,0.0659366023627574,0.265047938706861
2076,4,769848,0.0773277710415605,0.0653690706122704,0.237628523538826
2077,4,769943,0.0786170697808619,0.0651805736678671,0.228570255640035
2078,4,778367,0.0544436773286193,0.0661816969539634,0.411268381106108
2079,4,778573,0.0740911856457085,0.0654045601198335,0.258061309513175
2080,4,781689,0.0687817430532224,0.0654209861121212,0.293807312128785
2081,4,782125,0.0662979127477726,0.0656036021919999,0.312908044966265
2082,4,782960,0.0584915833756994,0.0657971277736858,0.374625305557548
2083,4,783543,0.0569719407922806,0.065281295937562,0.383411889068699
2084,4,784282,0.0759657543927641,0.0653984680488555,0.246189671693233
2085,4,789241,0.0260718494314312,0.0663625511708412,0.694652704612563
2086,4,794376,0.0152942053131159,0.0653609956637488,0.815123806326824
2087,4,794951,0.00559045864211019,0.0663548812878983,0.932904706581759
2088,4,795775,0.0143817884470356,0.0654460126032344,0.826192558086606
2089,4,795937,-0.00535360837283541,0.0658764310169421,0.935275330423199
2090,4,797067,0.0145043857899006,0.0655187875138291,0.824926507100354
2091,4,797405,-0.0213127960490417,0.0655840202012253,0.745396780984595
2092,4,801680,-0.0277562875798024,0.0741326613766999,0.708321328082646
2093,4,802266,-0.0202555769500043,0.0693866539764478,0.770516796149397
2094,4,802519,-0.0323745341396985,0.066605820567113,0.627225054121385
2095,4,802970,-0.00718670105447217,0.131111367197275,0.956317883395566
2096,4,804961,-0.0718989185532841,0.0956767365569872,0.45286602049246
2097,4,808113,0.0267391114732634,0.0659438905642386,0.685368324745476
2098,4,808557,0.324171072821414,0.165529121369149,0.0509710799140407
2099,4,808557,-0.0521427982155629,0.072242307299358,0.470909729937841
2100,4,811690,0.0294766649746666,0.0659659460278518,0.655259775916065
2101,4,812053,0.056327273914313,0.0652459048178304,0.388554636833843
2102,4,814423,0.0311399939113759,0.0656144735824302,0.635372467691197
2103,4,816667,-0.0249955478709035,0.0677106882170582,0.712235625293434
2104,4,816707,-0.0347407391607817,0.0664429828088554,0.60139591572855
2105,4,817314,-0.00935238236451463,0.0654424073507837,0.88644270256679
2106,4,817489,-0.0121110347380522,0.0655714602241289,0.853570578771641
2107,4,817645,-0.0151749532260865,0.0665791765087307,0.819837741598299
2108,4,817729,-0.0235896970667979,0.065950991380719,0.72079263645768
2109,4,819048,-0.0252858013290798,0.0674410942830582,0.707936449249005
2110,4,820654,-0.0142638310941161,0.0658474407132886,0.828630121505963
2111,4,821138,-0.0202610096458854,0.0668375796517068,0.761963271377133
2112,4,825050,-0.00386327205316717,0.0659288555790533,0.953305787095546
2113,4,825273,0.00945552915960435,0.0668251598148044,0.88755840553235
2114,4,826151,-0.00697973658487427,0.0661512030910258,0.916029588001482
2115,4,826324,-0.00135964258487964,0.0662268898905822,0.9836321252752
2116,4,831797,-0.0539348185798796,0.0708985989663117,0.447325116810069
2117,4,831877,-0.0891900886589667,0.0702662372220745,0.20516445495877
2118,4,831973,-0.0673460556174272,0.0672329163942676,0.317182953727833
2119,4,832289,-0.0985461710971836,0.0660349879414697,0.136505108858282
2120,4,834790,-0.0354943177190102,0.0657088741433239,0.589416694251192
2121,4,835165,-0.0422936197361072,0.066032027028277,0.522262085658186
2122,4,835337,-0.0659783942682231,0.0659075018886318,0.317475963559654
2123,4,838720,-0.136120181215403,0.0654684537776779,0.0383230752939037
2124,4,839960,-0.124255572951849,0.0653474223034574,0.0580556688698991
2125,4,842152,-0.0730528808753095,0.0664639245611978,0.272457881517584
2126,4,842326,-0.0594544565348963,0.066304277817757,0.370494869886422
2127,4,842566,-0.0668119339182591,0.0659051230734882,0.311391940616772
2128,4,843045,-0.0995855688583357,0.0656450085177115,0.130153641974488
2129,4,843203,-0.101969064919649,0.0657514800893788,0.121839584326212
2130,4,843659,-0.103902387088316,0.0657190615823013,0.114771683233809
2131,4,843707,-0.145293000426979,0.0656660038062753,0.0275642809474835
2132,4,843818,-0.11913575186866,0.0657723329116712,0.0709387780177222
2133,4,843920,-0.1311799611843,0.0657709794945444,0.0468665407704527
2134,4,843927,-0.140541504631471,0.0659569292382711,0.0337957059520461
2135,4,844384,-0.1419242988769,0.0657791279316995,0.0316340139869027
2136,4,844958,-0.0954566742472376,0.066434114124195,0.151642836554248
2137,4,845665,-0.13206875131707,0.0670515280076202,0.0496587926954478
2138,4,845722,-0.138979487025194,0.0668677813178201,0.0383924576482726
2139,4,845828,-0.131135926905934,0.130434682149665,0.315404383613507
2140,4,846867,-0.111593580482527,0.0666205319752448,0.094807471057366
2141,4,847743,-0.0976964863106384,0.0654588668385968,0.136464780514399
2142,4,847796,-0.0822637723909345,0.0658174655791965,0.212172280727419
2143,4,847822,-0.0886269308173151,0.06569898262418,0.178206519689983
2144,4,848136,-0.0885403634709337,0.065793860670215,0.179255298327186
2145,4,849577,-0.113930006682484,0.0659825660869097,0.0851021086455655
2146,4,850450,-0.145710272874388,0.0658100466339284,0.0274601495630389
2147,4,851053,-0.144452765707112,0.0657952760238494,0.0287789531456411
2148,4,851208,-0.135247030546802,0.0661845302010141,0.0417465361244756
2149,4,851282,-0.131321703686559,0.0659281043949975,0.0471528844325181
2150,4,851750,-0.146838816179551,0.065869342026138,0.0264264877478928
2151,4,852621,-0.118196015675567,0.0665446315500178,0.0765626356303555
2152,4,855191,-0.0680213959550384,0.0667118753177955,0.308602497572986
2153,4,855322,-0.0885745596126286,0.0661152429219243,0.181204863717505
2154,4,855709,-0.0951301376919071,0.0658984509799847,0.149742083267827
2155,4,856696,-0.106688537884183,0.0659203757892798,0.106459719380619
2156,4,857609,-0.135245069968802,0.0657588983161331,0.0404514499676946
2157,4,857970,-0.130339729570047,0.065520280002923,0.047439099125389
2158,4,858371,-0.134483922282146,0.0653451619889066,0.0403186111657361
2159,4,861346,-0.0922063174764414,0.0656655292232073,0.161144026491356
2160,4,861441,-0.0817795586323202,0.0660998082539797,0.216830304658656
2161,4,861470,-0.106057626190206,0.0655730774247794,0.106686051935044
2162,4,861549,-0.0344171895405279,0.0673805565362996,0.609818697440027
2163,4,861716,-0.0694946274959461,0.0662523772716422,0.294924331354682
2164,4,861801,-0.0481014838475824,0.0677274432236682,0.478035732418917
2165,4,863802,-0.0814179782605152,0.0679852837318816,0.231883168711518
2166,4,863847,-0.0738187258104217,0.0663124732696349,0.266382061989258
2167,4,863856,-0.0780747966519778,0.0664183945562008,0.24058711918616
2168,4,864546,-0.077736690865527,0.0662366628948315,0.24133839108645
2169,4,864960,-0.243947912804842,0.173024142106056,0.159447661379551
2170,4,864990,-0.0767548886792351,0.139749699901376,0.583194086968107
2171,4,865297,-0.0428437639042673,0.066436067011432,0.51941921755212
2172,4,866929,-0.049014560055218,0.0658069577963445,0.456874083946049
2173,4,867989,-0.0102757158666034,0.0662808516995932,0.876883949217712
2174,4,870200,-0.0262677625644198,0.0660322536825796,0.691016598710437
2175,4,870855,-0.0293810452097663,0.067175294511766,0.662104167341992
2176,4,871120,-0.0196151368919046,0.066252394246251,0.767353133906774
2177,4,871373,0.0242780468926784,0.0676566287940073,0.719927740949786
2178,4,871622,0.282819235166102,0.181648818053631,0.12037696880901
2179,4,871818,-0.355369402069933,0.43616833708042,0.415763109791146
2180,4,877779,0.401377472710134,0.297704528796101,0.17844531399798
2181,4,877783,-0.0316948391973373,0.180897748806952,0.861016190511076
2182,4,877784,0.0717710246729109,0.164448438570564,0.662788091022968
2183,4,877793,-0.0162231324111737,0.13065535330826,0.901253425320421
2184,4,878026,0.115071492871541,0.130485835139098,0.378447405872709
2185,4,878087,0.0692169990148486,0.131615326610625,0.599285277153823
2186,4,878249,0.0123936391216244,0.0699689272115723,0.859507383256038
2187,4,884220,0.0865814074921429,0.375923601792205,0.817979254702641
2188,4,884423,-0.00654658029208685,0.0696556752797774,0.925174489825563
2189,4,884500,0.0100309868931189,0.0668826451102417,0.88086690183335
2190,4,884706,0.00153279737324219,0.0663818502418209,0.981591043068828
2191,4,886952,0.0799760929664968,0.0769259131717722,0.299213696110566
2192,4,887046,0.0233361850692311,0.0680683443351975,0.731926939212743
