SNP,Chr,Pos,Effect,SE,MID2_TPO2_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
3318,5,542361,0.120226865123749,0.155284525004197,0.439309495494756
3319,5,543103,0.15180118665564,0.155206159589152,0.328713655974923
3320,5,545577,0.161326427335807,0.16000185382527,0.314011415037237
3321,5,545826,0.182646616905904,0.15448714210004,0.237891506306669
3322,5,546667,0.0393266867857622,0.15489606504144,0.79972773432212
3323,5,547620,0.0582227424059086,0.15476168013346,0.706987502986018
3324,5,548182,0.102929268836444,0.159132996464979,0.518173410937667
3325,5,548310,0.0768112789168107,0.156012763919073,0.622785271714591
3326,5,548459,0.0314686385416261,0.15713606636573,0.841389731276795
3327,5,548843,0.0589799382322313,0.154526610412549,0.7029273207856
3328,5,549055,0.0265299117517471,0.154578826497284,0.863829064366934
3329,5,549248,0.021126659891501,0.155175194980596,0.891782565981445
3330,5,549677,-0.173930975495729,0.311622427513946,0.577098151703457
3331,5,549802,-0.368689580177357,0.313879477889221,0.24093794504304
3332,5,549802,0.288515476331189,0.270495565323866,0.286873248664254
3333,5,550708,-0.0548475815921924,0.15694161156014,0.726939156988932
3334,5,550744,-0.00184324005978287,0.158803105295408,0.990745656431634
3335,5,551265,-0.0503242052469232,0.167233236661733,0.763650932717395
3336,5,551776,0.0141864283322025,0.154889988860346,0.927075471073291
3337,5,552218,0.00628463257941915,0.15603965448291,0.967895961623413
3338,5,553130,-0.0541928634582112,0.157387887496888,0.730805583510587
3339,5,554104,-0.14244511695668,0.159166705240529,0.371427407535554
3340,5,554306,0.20310835879442,0.262066962978651,0.438843931065858
3341,5,554307,0.150845047360678,0.179819363501976,0.402110031162638
3342,5,554308,0.261598899608715,0.203523836568351,0.19951343736235
3343,5,555454,-0.0333717195531237,0.155584677475363,0.83028700138905
3344,5,555973,-0.063749721783497,0.155338443474899,0.681767070639878
3345,5,557406,-0.0303493648524216,0.154927526013921,0.844805890498185
3346,5,557772,-0.0411456913407418,0.15580341781783,0.791866819975972
3347,5,558324,-0.0431390281338259,0.154713350095981,0.780537053429472
3348,5,558514,-0.0450870049399378,0.155650874779207,0.772240660711192
3349,5,558549,-0.0441624012204466,0.155209534008732,0.776167966223943
3350,5,559378,-0.0689122267546836,0.154373939391424,0.655583445993907
3351,5,560042,-0.109014467172226,0.155183049620389,0.482836901216948
3352,5,561145,-0.205627595735171,0.154465402957983,0.18397537494269
3353,5,561154,-0.210394638471247,0.154685850395332,0.174653129556957
3354,5,561160,-0.210394638471247,0.154685850395332,0.174653129556957
3355,5,561163,-0.210394638471247,0.154685850395332,0.174653129556957
3356,5,561166,-0.210394638471247,0.154685850395332,0.174653129556957
3357,5,561193,-0.253903533350034,0.157280290397531,0.107347626817344
3358,5,561211,-0.216803733114862,0.159865007918825,0.175912686379554
3359,5,561220,-0.21179481979943,0.161389404677156,0.190264265882191
3360,5,561227,-0.219446940936056,0.161394038506986,0.174793762908374
3361,5,561259,-0.365008003948732,0.308301223760474,0.237236180112062
3362,5,561269,-0.3937018928287,0.308738264906638,0.203078385016752
3363,5,561292,-0.400469020116165,0.192403584167177,0.0381174493180375
3364,5,561299,-0.378710524929036,0.191868125533442,0.0491831671279519
3365,5,561309,-0.341231330770002,0.193568015454631,0.0787910856867208
3366,5,561353,-0.220465005493575,0.164586659212825,0.181267382282996
3367,5,561355,-0.216245870429875,0.164830113833065,0.190395660272918
3368,5,561373,-0.213768489069811,0.16430968643665,0.19410372222448
3369,5,561379,-0.232981917839799,0.163347814674192,0.15466743358588
3370,5,561430,-0.160184798818028,0.156761313661065,0.307556951412627
3371,5,561461,-0.159887985025801,0.158581564855594,0.314030743535697
3372,5,561500,-0.17084637167045,0.1639687739428,0.298150450137189
3373,5,561502,-0.17084637167045,0.1639687739428,0.298150450137189
3374,5,561510,-0.155556156967742,0.169013895621168,0.358005379241991
3375,5,561524,-0.303146722512556,0.308676108069991,0.326729713838536
3376,5,561529,-0.191863437513373,0.308928780942362,0.534960684586693
3377,5,561538,-0.108361759400838,0.309267883335061,0.726261354531258
3378,5,561541,-0.0913423403276621,0.309059279149123,0.767747852006009
3379,5,561545,-0.106757166362263,0.309152439682653,0.730057922052928
3380,5,561555,-0.155526589241402,0.309210874916498,0.615292679728379
3381,5,561569,-0.396115251678715,0.30990120862417,0.202019272184645
3382,5,561578,-0.373229958509929,0.309783872961544,0.229084701535361
3383,5,561590,-0.287502561859135,0.312490036238958,0.358181428272161
3384,5,561678,-0.465744345308256,0.308454072825398,0.131955612273358
3385,5,561690,-0.381135244026838,0.308782933608016,0.217906812145531
3386,5,561692,-0.384838654068279,0.308907063527555,0.213661388196698
3387,5,561717,-0.384861628443385,0.308769839803511,0.213431119009973
3388,5,561736,-0.363002049135897,0.308493089528012,0.240110408360571
3389,5,561746,-0.340421305366402,0.308468541580304,0.270524865304453
3390,5,561758,-0.304846463004209,0.308573930073578,0.323868325530402
3391,5,561759,-0.331995305285464,0.30840692047365,0.282445723688996
3392,5,561766,-0.368702823135594,0.308288768668813,0.232512629465907
3393,5,561783,-0.631548525617845,0.307264343966136,0.0405764581971897
3394,5,561786,-0.181831217116419,0.16504619652369,0.271343187065787
3395,5,561824,-0.159816528623035,0.160311204857168,0.319488989746216
3396,5,561906,-0.184048385036933,0.154342959340278,0.233880414771525
3397,5,561915,-0.184426365216988,0.154144130338817,0.232322397054827
3398,5,562065,-0.132009944468025,0.155020122350743,0.395032051434725
3399,5,562072,-0.102929018869525,0.154956967302411,0.506968690378458
3400,5,562097,-0.130103326670675,0.154430100636501,0.400093184733101
3401,5,562113,0.26354841511753,0.30844827101281,0.393444540459051
3402,5,562116,-0.131774207557634,0.154224135506297,0.393444540462775
3403,5,562155,-0.144376679097018,0.155012326860695,0.352289246965707
3404,5,562173,-0.12299700686931,0.15511885184449,0.428356405591782
3405,5,562264,-0.129586069900502,0.154664672653313,0.402680883287415
3406,5,562359,-0.149835433072889,0.155257437073377,0.335166755539027
3407,5,562436,-0.135316730677896,0.155267932407688,0.38407097863893
3408,5,562451,-0.125194790899317,0.155084244554377,0.420054792394181
3409,5,562473,-0.124057938884045,0.155321835468821,0.424992510581009
3410,5,562513,-0.147059179902241,0.155297209722302,0.34431042895681
3411,5,562518,-0.115286934705383,0.155106004556184,0.457807565869818
3412,5,562560,-0.148149955753509,0.154588060552888,0.338540616971268
3413,5,562570,-0.141332119450064,0.154402142882063,0.360632370141288
3414,5,562582,-0.155549276826318,0.15459686030519,0.315027488168449
3415,5,562610,-0.142636611509077,0.154632133765696,0.3569367389373
3416,5,562667,-0.126061117527832,0.15431056061868,0.414518711899317
3417,5,562683,-0.119114188112968,0.154565020270738,0.441435043591254
3418,5,562774,-0.117690107340746,0.154964104304237,0.448080172904584
3419,5,562846,-0.116113798127781,0.156717071912051,0.459238439578603
3420,5,562873,-0.161044479512447,0.157405312406708,0.306951867439701
3421,5,562888,-0.160046279842547,0.156041143751959,0.305750813490339
3422,5,563005,-0.0912775502300905,0.155900501271612,0.558595123008599
3423,5,563017,-0.10462382889658,0.156531711270932,0.504323121805908
3424,5,563018,-0.102788890211814,0.157281919989198,0.513838327495602
3425,5,563074,-0.184877149807321,0.157447680415874,0.241101175859805
3426,5,563104,-0.156875080356671,0.156654689229786,0.31731609552131
3427,5,563148,-0.0932738447696494,0.155859622343987,0.549924986671913
3428,5,563174,-0.102332570520198,0.156927841338807,0.51476134191657
3429,5,563257,-0.126485119221064,0.15795032751209,0.423791584034539
3430,5,563299,-0.116316505451355,0.155932195208305,0.456198383000598
3431,5,563318,-0.122059928540999,0.156251831987962,0.43522351102274
3432,5,563324,-0.183337548257184,0.156264319559684,0.241485492811054
3433,5,563344,-0.174228473960295,0.156748269180917,0.267102039746986
3434,5,563347,-0.151728832793629,0.156964254852765,0.33438292976607
3435,5,563348,-0.183993890775889,0.156775508285277,0.241341008059497
3436,5,563372,-0.158428263444707,0.158653187796912,0.318681095710886
3437,5,563421,-0.183628044398847,0.281047232650745,0.513942623006765
3438,5,563427,-0.0193247531337835,0.214221068313024,0.928171980875079
3439,5,563428,0.130884305026527,0.364443117137414,0.719708764851492
3440,5,563428,-0.368331726485657,0.20676332429122,0.0757040150878625
3441,5,563452,-0.0875118987488217,0.1660384516885,0.598484352804885
3442,5,563474,-0.0984924710498674,0.165304723720966,0.551674840358803
3443,5,563479,-0.0964297118457461,0.164099618546487,0.557156970407553
3444,5,563545,-0.191163500321747,0.165864554159233,0.249884157792966
3445,5,563565,-0.275804307876394,0.169013173917116,0.10360262162044
3446,5,563580,-0.239957339841493,0.169003647739886,0.156538159461436
3447,5,563607,-0.182893317232777,0.315850094003383,0.562924057340241
3448,5,563608,-0.165208790029368,0.171901872400173,0.337177563353755
3449,5,563642,-0.395584117418128,0.307902574318699,0.199714935764611
3450,5,563661,-0.416969891987467,0.307764351299727,0.176336581898529
3451,5,563665,-0.235243402704878,0.161008345673115,0.14488756315505
3452,5,563700,-0.119138116176715,0.158829962599615,0.453695029342488
3453,5,563747,-0.146991322031113,0.155265138686655,0.344433307858587
3454,5,563755,-0.132936548619493,0.154730139585524,0.390840275072386
3455,5,563781,-0.118049509358049,0.154963329881033,0.446694024832963
3456,5,563837,-0.11318670288941,0.156316194668475,0.469491222577546
3457,5,563865,-0.364040732616342,0.237138687137025,0.125645580340083
3458,5,563866,-0.170366143666379,0.157189006729523,0.279179939143646
3459,5,563882,-0.126256709882676,0.156776381240861,0.421171436406768
3460,5,563899,-0.133665180259503,0.156919884024158,0.394899692326726
3461,5,563908,-0.133665180259503,0.156919884024158,0.394899692326726
3462,5,563929,-0.134190559326696,0.156757711241811,0.39255744915576
3463,5,563964,-0.130543396526633,0.154696688161253,0.399315340640818
3464,5,563970,-0.13270536118614,0.154294778132189,0.390330441186804
3465,5,564006,-0.141056760719154,0.154636239161617,0.362294199834265
3466,5,564048,-0.0977873679984596,0.155115384615075,0.528829714334959
3467,5,564065,-0.104232497901315,0.154689585580125,0.500868524093216
3468,5,564074,-0.140122707777293,0.154638644829887,0.365485151317971
3469,5,564097,-0.1124809308743,0.155087169563916,0.468763520611323
3470,5,564135,-0.12234101474235,0.155066021611153,0.430664466786499
3471,5,564147,-0.130793020227376,0.155683202525043,0.401408142781836
3472,5,564195,-0.148318239879636,0.15562620241846,0.341221135843158
3473,5,564197,-0.148318239879636,0.15562620241846,0.341221135843158
3474,5,564206,-0.139570786974461,0.15654077347396,0.373218005308093
3475,5,564212,-0.149620594000462,0.156070446933895,0.338379413713475
3476,5,564236,-0.138779202303363,0.155051489716564,0.37136898746439
3477,5,564252,-0.147571407675302,0.156750429289072,0.347122306074633
3478,5,564265,-0.155999678289081,0.156283809205454,0.318874872636607
3479,5,564272,-0.165909291182846,0.156475580123943,0.289738191415871
3480,5,564298,-0.116738509911506,0.156180140251823,0.455283155561854
3481,5,564300,-0.138624288228482,0.156111806464361,0.375155712642343
3482,5,564304,-0.138624288228482,0.156111806464361,0.375155712642343
3483,5,564343,-0.172583288764813,0.161096887173802,0.284765917322576
3484,5,564355,-0.129512560712152,0.17021445246078,0.447237440128515
3485,5,564360,-0.122117226962876,0.170928948145462,0.475431829893977
3486,5,564372,-0.300976383054586,0.308176477455865,0.329417970273119
3487,5,564393,-0.216791957007285,0.313932275201682,0.490290124631478
3488,5,564395,0.273777886037417,0.305012247290532,0.370012549908488
3489,5,564397,-0.316376068072466,0.215051893639958,0.142138299830759
3490,5,564403,-0.340077533931678,0.308041842830033,0.270346049770698
3491,5,564406,-0.341052787680972,0.308087310207466,0.269047514789763
3492,5,564431,-0.216913614641353,0.186535248441458,0.245673474279309
3493,5,564461,-0.192435338340635,0.167224274064759,0.250609075450557
3494,5,564462,-0.192435338340635,0.167224274064759,0.250609075450557
3495,5,564469,-0.192899732205306,0.161962371868933,0.234447638568976
3496,5,564472,-0.179231571974462,0.167948493016321,0.286619056675334
3497,5,564485,-0.212133605983162,0.166052189177978,0.20226121398628
3498,5,564486,-0.209313248247679,0.165740346655161,0.207459191637297
3499,5,564496,-0.154348030521853,0.165950431575655,0.352962602671319
3500,5,564516,-0.15083766081812,0.16102023010738,0.349521340700974
3501,5,564535,-0.156906850580015,0.156770705060066,0.317575995684328
3502,5,564551,-0.104804438111634,0.158573205188647,0.50909376838835
3503,5,564567,-0.134173958000244,0.159411832032568,0.400536199825571
3504,5,564574,-0.132911009888388,0.160986215317966,0.409585855236376
3505,5,564590,-0.165131006963252,0.157857060521342,0.296240172347967
3506,5,564680,-0.102985621375377,0.157303416160953,0.513091061167998
3507,5,564696,-0.288676660604331,0.30838454215744,0.349865175061794
3508,5,564701,-0.288676660604331,0.30838454215744,0.349865175061794
3509,5,564705,-0.288676660604331,0.30838454215744,0.349865175061794
3510,5,564717,-0.416486668055512,0.308116337951053,0.177330768323607
3511,5,564723,-0.442421021397942,0.308199253486733,0.152029224799078
3512,5,564730,-0.347086582168224,0.308359849574874,0.261104040788418
3513,5,564732,-0.347086582168224,0.308359849574874,0.261104040788418
3514,5,564809,-0.326072365578321,0.308834403935583,0.291774251256024
3515,5,564814,-0.306261016345285,0.308774686191749,0.321945597003172
3516,5,564841,-0.264764516001794,0.309000491280399,0.392113659725425
3517,5,564865,-0.248577627992177,0.309165599932736,0.421922239590913
3518,5,564880,-0.307331526701516,0.308771673000459,0.320254712825532
3519,5,564894,-0.308642372251379,0.308563240358696,0.317871575005838
3520,5,564898,-0.33379116914206,0.30840142906886,0.279846066948325
3521,5,564904,-0.255252333599831,0.308701409844315,0.408875923396213
3522,5,564935,-0.215600977292862,0.308699509160873,0.485376302983236
3523,5,564937,-0.215600977292862,0.308699509160873,0.485376302983236
3524,5,564938,-0.215600977292862,0.308699509160873,0.485376302983236
3525,5,564945,-0.241771848733602,0.308566805542286,0.433840378941906
3526,5,564949,-0.241771848733602,0.308566805542286,0.433840378941906
3527,5,564968,-0.134444084285726,0.181899005653726,0.460329012287052
3528,5,565000,-0.114463687499234,0.166869652047525,0.493196979818159
3529,5,565007,-0.124833721964163,0.166738106945025,0.454547799811998
3530,5,565013,-0.135783997684266,0.167965022106669,0.419401141862262
3531,5,565036,-0.152480012772152,0.159619275420513,0.34009328408655
3532,5,565093,-0.116116158352143,0.154898596517181,0.453978711860715
3533,5,565120,-0.122475097601389,0.155325393996134,0.430929650663921
3534,5,565122,-0.116169619922504,0.155576406372632,0.455738914820859
3535,5,565125,-0.116169619922504,0.155576406372632,0.455738914820859
3536,5,565208,-0.0841665767560123,0.155604902053133,0.588918170613134
3537,5,565243,-0.105927126055726,0.155124911438356,0.4951491902524
3538,5,565254,-0.131703971086227,0.155681026941043,0.398133642217718
3539,5,565289,-0.246635705470846,0.26010496482194,0.343668146729162
3540,5,565293,-0.124943779302225,0.157719663242099,0.428782528923344
3541,5,565315,-0.158259231154173,0.157402970925875,0.315373761706315
3542,5,565361,-0.128967278976056,0.161903027851651,0.4262355452069
3543,5,565365,-0.128967278976056,0.161903027851651,0.4262355452069
3544,5,565371,-0.161805517696063,0.163819602661104,0.323973429939509
3545,5,565372,-0.150336432961839,0.164314368551554,0.360852006070685
3546,5,565388,-0.147292357918822,0.16290805107175,0.366535595162925
3547,5,565423,-0.0974217944563952,0.159040395862703,0.540561673207585
3548,5,565436,-0.0992230302862991,0.159428042027428,0.53410122914532
3549,5,565441,-0.106509634152652,0.158467307078568,0.501944610707091
3550,5,565448,-0.0735692386845064,0.157863137413332,0.641480183478581
3551,5,565475,-0.114452125243484,0.157976324118658,0.469245422335486
3552,5,565507,-0.110957305215433,0.157293203983934,0.481015969807691
3553,5,565512,-0.128150984711636,0.157490889861702,0.416362999402683
3554,5,565539,-0.0796126595593986,0.159491329377727,0.617973336183658
3555,5,565639,-0.133335341618859,0.154689942336981,0.389298955052307
3556,5,565651,-0.133841730302723,0.154489359267854,0.386887161988527
3557,5,565675,-0.134314411061366,0.15445159141195,0.385098249696146
3558,5,565711,-0.106608677538593,0.160501952291932,0.506982853760676
3559,5,565722,-0.233425570823286,0.308371440183841,0.449577351487808
3560,5,565729,-0.262898950983631,0.308343047568708,0.394449076311588
3561,5,565731,-0.184254856554292,0.308407608500802,0.550597092303925
3562,5,565737,-0.215693332772407,0.308446811746526,0.484832212203041
3563,5,565800,-0.423465390963224,0.278390598444936,0.129125048047892
3564,5,565808,-0.0771272386951072,0.242796926501847,0.750929529545448
3565,5,565834,-0.147289880657756,0.157670214648287,0.350857719928757
3566,5,565880,-0.142766541290119,0.177352500983624,0.421368760858026
3567,5,565885,-0.103545872896099,0.181569547354673,0.568849134473839
3568,5,566202,-0.40348468472247,0.308986828825437,0.192460254850509
3569,5,566255,-0.340565045929402,0.256725181631129,0.185507070961956
3570,5,566370,-0.245977286358309,0.237719810265143,0.301500472925901
3571,5,566373,-0.244048077769904,0.30843546539078,0.429332238584203
3572,5,566376,-0.215035417000287,0.308554870240463,0.486316903942265
3573,5,566378,-0.139635375973647,0.311421821136577,0.654153923053687
3574,5,566382,-0.240465106198112,0.30839491688477,0.436071635342319
3575,5,566388,-0.302350165873674,0.308201772979171,0.327257843229707
3576,5,566400,-0.198237828007402,0.196382575740187,0.313451664833088
3577,5,566427,-0.0993775793910932,0.178360390700416,0.577762392925263
3578,5,566434,-0.0993775793910932,0.178360390700416,0.577762392925263
3579,5,566463,0.0362295030556372,0.190738488229545,0.849462716897316
3580,5,566466,0.0406761168537431,0.190919248968979,0.831407800865793
3581,5,566472,0.0156374583681758,0.191028446652607,0.934804979539937
3582,5,566501,-0.0952225427080438,0.171925994338192,0.580026868736663
3583,5,566502,-0.108822186459061,0.170909836979552,0.524718106983659
3584,5,566512,-0.122189037206058,0.169558605911171,0.471614056169796
3585,5,566542,-0.131124810724783,0.157014274484785,0.404218398576837
3586,5,566565,-0.112665250166841,0.156158390562677,0.471091458549556
3587,5,566568,-0.112665250166841,0.156158390562677,0.471091458549556
3588,5,566580,-0.123707028909246,0.155916080925797,0.428065800239981
3589,5,566740,-0.219724409341936,0.308613507983349,0.476951915275033
3590,5,566755,-0.251173080477745,0.238713256985357,0.2934294608063
3591,6,12139,0.659146026342444,0.734390818972458,0.370041926421626
3592,6,14922,-0.617149669653019,0.669189933321256,0.357036448227014
3593,6,14925,-0.749995863147515,0.635929084462957,0.239045010397943
3594,6,14958,-0.155022993166467,0.332395581861694,0.641230463926572
3595,6,14985,0.58215794726344,0.319123598405075,0.0689610802775851
3596,6,14991,0.381747895572646,0.31575345159584,0.227469604243539
3597,6,15003,0.392429577303369,0.314530069940346,0.212979145747185
3598,6,16905,0.194735268000367,0.154608539211292,0.208668364823917
3599,6,18881,0.247634727469095,0.155746982866776,0.112734269412832
3600,6,19636,0.205995540656831,0.159611070309992,0.197683837637502
3601,6,19887,0.0724109987090411,0.163691360834306,0.658497472136496
3602,6,20485,2.01832985418018,1.6803645070747,0.230507540712052
3603,6,22804,0.220988249082409,0.154282687051223,0.152925915536494
3604,6,23172,0.267306363493205,0.155846045538366,0.0871870268352081
3605,6,23564,0.196244694913072,0.154583467827184,0.205096825638335
3606,6,26594,0.0661734732223944,0.154954806620201,0.66960315143857
3607,6,27541,0.108917683560097,0.192200668875877,0.571286761367237
3608,6,27549,-0.0348683158882706,0.206022047689613,0.865700440184143
3609,6,27551,-0.326987185266484,0.239856508657375,0.173668910443399
3610,6,27553,-0.611666643458562,0.379207879316719,0.107635611324231
3611,6,27767,0.160553764935538,0.155359977570285,0.302109875063283
3612,6,28811,0.0627018935012817,0.154907358777105,0.685891545769607
3613,6,28916,0.0731097470141161,0.154681449570973,0.636757022184704
3614,6,29838,0.0512065892846958,0.163066648270846,0.753689477983813
3615,6,30082,0.250837447151365,0.541173856163199,0.643287214955037
3616,6,30085,0.0925899470371903,0.220526802981873,0.674844600066305
3617,6,30088,0.123501380037154,0.291840743842172,0.672421099472429
3618,6,30322,0.00667562194413188,0.154310397951592,0.965517940334116
3619,6,30997,0.0215922682163772,0.280717581932029,0.938732260700764
3620,6,30997,-0.409084053132879,0.97280557130414,0.674361607669994
3621,6,32438,-0.00317299504502327,0.156494015690574,0.983835052168272
3622,6,35840,0.0458997879730659,0.156050957914315,0.768828898412807
3623,6,36181,0.027898432331235,0.154928831209951,0.857198925684007
3624,6,36236,0.0299459237637037,0.155364848038993,0.847268886029849
3625,6,38641,0.0526023566989624,0.155793653264357,0.735834275905396
3626,6,39419,0.107480129594546,0.15646035899805,0.492566531680064
3627,6,39566,0.0585324300658231,0.154787035690285,0.705547840028511
3628,6,39609,0.0662608964177917,0.154812480307269,0.668906696599772
3629,6,40630,0.0728106320594681,0.15433488565216,0.637382144108569
3630,6,41068,0.0550647732501182,0.155434493469829,0.723352914032996
3631,6,41221,0.0779882618639947,0.155275530370916,0.615799725763182
3632,6,41296,0.065962839247995,0.154812840884104,0.670308372001129
3633,6,41435,0.00490320587015608,0.154935727041185,0.974771678937056
3634,6,41573,0.0145588049199878,0.154454416622473,0.924956455050915
3635,6,41626,0.0291048998888797,0.155124747394037,0.851280350427032
3636,6,42992,0.0655739277414742,0.154655609436541,0.671824310040324
3637,6,45282,0.0259640761768979,0.154377347107108,0.866533437503096
3638,6,45815,0.0345163071712968,0.154606031340482,0.823467503828291
3639,6,47290,-0.0250418385295191,0.154689243951283,0.871489185246312
3640,6,48282,-0.0336649331900084,0.154319788406845,0.827437935487401
3641,6,48919,0.0135169129464524,0.156264280045001,0.931117731291217
3642,6,48921,0.0389772766224062,0.157617122592768,0.804826882160042
3643,6,50414,-0.0171469299978856,0.155685353572759,0.91236223182921
3644,6,50685,-0.0041134422658734,0.155635654846902,0.978929342212114
3645,6,50825,-0.00968191233154658,0.155411749490863,0.950360415307862
3646,6,51261,-0.00325436996091222,0.161180109484643,0.983902502254003
3647,6,51266,-0.00624019580680663,0.161014479084773,0.969107236516466
3648,6,51270,0.023571795267289,0.16172333620805,0.884198919454747
3649,6,51526,-0.0100066527840977,0.15575059824286,0.948809183978392
3650,6,51781,0.0251884876295645,0.15537713198708,0.87131045901704
3651,6,52550,-0.0177534512616883,0.155159149514779,0.908969190210195
3652,6,53989,0.0736089112903874,0.154552677504446,0.634176186302292
3653,6,54487,0.0584936371643966,0.16629714834517,0.725241875487716
3654,6,54932,0.0414661893635591,0.157623071278127,0.79264869766232
3655,6,55876,0.129331816376893,0.155412650645195,0.405868090635582
3656,6,56091,0.129105491934126,0.155675954965945,0.407482672218749
3657,6,57460,-0.0319316092198837,0.155152718603547,0.837059840179679
3658,6,57967,0.0980324338757068,0.308529059008435,0.750869028284254
3659,6,58019,0.525530870317191,0.478870245545598,0.273197576862406
3660,6,62743,0.00721061417697133,0.156025766344029,0.963165615699557
3661,6,62990,0.0824305034057834,0.165627285108744,0.619014735834017
3662,6,64449,0.149458023518277,0.155208884491756,0.33623298675777
3663,6,65043,0.330316808426239,0.161498433939502,0.0415637669906369
3664,6,65125,0.295316035974951,0.157704579530881,0.0619514344047879
3665,6,65133,0.290505660457752,0.15792538697539,0.0666794774257868
3666,6,65183,0.29067868995218,0.154437064026398,0.0606336792630592
3667,6,66460,0.294312793992086,0.155036932745557,0.0584667139406067
3668,6,67184,0.328688309002219,0.154814798205048,0.0344402950649725
3669,6,71471,0.384106431376128,0.15509822755084,0.0137343917596754
3670,6,71997,0.39353256022077,0.155750576081377,0.0119508299055488
3671,6,72514,0.372183211076643,0.155935296576765,0.0175226840864619
3672,6,73357,0.326027012506654,0.189996362282907,0.087045917261355
3673,6,73433,0.393252585991961,0.155482181206039,0.0118655514150688
3674,6,74406,0.408718323559877,0.154228613184507,0.00840935386603909
3675,6,74485,0.684185629504769,0.309887632473926,0.0278971860215457
3676,6,74913,0.344237945340239,0.154119898497577,0.0261372307093844
3677,6,75397,0.290679395561461,0.155817686304865,0.0629393429294319
3678,6,76427,-0.0297403431414647,0.155556969697261,0.848489644107269
3679,6,76486,0.55686987282864,0.263977461644144,0.0356019286281422
3680,6,76487,0.0427201687886288,0.179176374490288,0.811689644079083
3681,6,76526,-0.011818359312194,0.158853400124665,0.940735921208474
3682,6,78316,0.100514898728449,0.156236038733528,0.520412890410275
3683,6,78381,0.106034934579122,0.156199244919361,0.497681467271902
3684,6,78862,0.0649987742259335,0.156327126384858,0.677818577063063
3685,6,78907,0.0770446711525893,0.156080169558267,0.621879838012341
3686,6,79638,0.00442648626095499,0.156300990461508,0.977422717681918
3687,6,79955,0.0312246794634169,0.156575063792295,0.842046639364443
3688,6,80725,0.0475283935091149,0.155560591705462,0.760142778247924
3689,6,80860,0.0788646266568849,0.15590967863957,0.613287963903438
3690,6,83761,0.0632150932752478,0.155973678238323,0.685507416321874
3691,6,87978,0.322260423582286,0.321809811290134,0.317319287933857
3692,6,88005,0.156766538051627,0.160280145923524,0.328705397948345
3693,6,88006,0.162343314622111,0.159771271098166,0.310278500507291
3694,6,88009,0.26296018377006,0.308595499327653,0.394725610732143
3695,6,88009,0.0673760055415995,0.654757724602458,0.918099029284414
3696,6,88398,0.119608779388532,0.158295027506391,0.4503889420112
3697,6,88475,0.103902765233483,0.157137330596526,0.508900856176735
3698,6,90318,0.0202730777802814,0.155577416994911,0.89639648873093
3699,6,91505,0.0572691509158061,0.156172081486918,0.714058460143402
3700,6,91959,0.0659414275615311,0.157806511654605,0.676301693694552
3701,6,92208,0.0195149847386523,0.156036555998494,0.900541899903265
3702,6,95448,-0.0446403915855876,0.158173664991578,0.777937213977336
3703,6,95468,-0.0544738508541368,0.158176684632748,0.730761014488281
3704,6,95926,0.191884243808062,0.156098495956727,0.219796432360038
3705,6,97570,-0.189424579348653,0.322684360231284,0.557560516418619
3706,6,98668,-0.162073731018826,0.209216929718445,0.439054233968233
3707,6,98707,0.380890374620976,0.754154967214737,0.613834775326241
3708,6,98879,-0.193421210915031,0.157810422658438,0.221145427410508
3709,6,99153,-0.309124109676259,0.3618584228808,0.39353581278116
3710,6,101306,-0.10923513529631,0.155353367424245,0.482432103490895
3711,6,101424,-0.0822620103905321,0.155862184550104,0.597978879102328
3712,6,101439,-0.0537851098134516,0.156690787540739,0.731609941224207
3713,6,101478,-0.102373929206079,0.15662218338979,0.513771756083782
3714,6,101479,-0.130617637001734,0.277021075051531,0.637569333750509
3715,6,104558,0.549476333855862,0.283068507321621,0.0530365963783394
3716,6,104573,0.762061891774307,0.723328230293418,0.292809944989474
3717,6,106653,0.0296044015613116,0.15591570759569,0.849516688307231
3718,6,107478,-0.032453582809426,0.154926317812831,0.834196311251374
3719,6,107527,-0.0446589046021316,0.154800135723707,0.773137977640032
3720,6,111439,-0.0171882104769374,0.16701056096472,0.918087358903724
3721,6,111476,-0.176723067877016,0.197564862867765,0.371660401705986
3722,6,111711,-0.0451646985459661,0.155443535567174,0.771563275975226
3723,6,114692,-0.0488267767545491,0.154631675925836,0.752369918064768
3724,6,114714,-0.0413202227677096,0.154637874331849,0.789466323506867
3725,6,115037,0.00282325979975237,0.156326276021059,0.985601154395953
3726,6,116654,-0.0103646759484153,0.154455375236803,0.946536372143823
3727,6,118753,-0.115421653839425,0.175361759426808,0.510843976922201
3728,6,119386,0.000650984692730006,0.155673099397426,0.996665824752049
3729,6,123079,0.0053557240911779,0.156002193898847,0.972632543843768
3730,6,146131,-0.0549739276739491,0.156662976565478,0.725868437253173
3731,6,151731,-0.10995797731838,0.155051614367498,0.478687002403788
3732,6,155985,-0.101457769769977,0.166454519225111,0.542570295207757
3733,6,157270,-0.0886376841945434,0.154623031582253,0.56684029169471
3734,6,158136,-0.109966645283136,0.15726816675025,0.484868669968268
3735,6,158910,-0.128867736619198,0.1542651000692,0.404077005680687
3736,6,162526,-0.198703095862847,0.154807350330449,0.200141113964786
3737,6,163117,-0.124471705843373,0.155271334540608,0.423300543874953
3738,6,163321,-0.133770610953104,0.154343267605952,0.386690515985939
3739,6,163435,-0.156177848788428,0.15500460197951,0.314351510996878
