SNP,Chr,Pos,Effect,SE,RET2_EMP70_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
2833,5,24909,-0.0339101230125636,0.106772595529088,0.75098221295968
2834,5,25103,-0.066070315047818,0.106620727290316,0.535870829432376
2835,5,25397,-0.171458571577105,0.208627916516999,0.411723232534159
2836,5,25397,-0.450461301574347,0.396976297658156,0.257257983997973
2837,5,25485,-0.110599133962055,0.111059437987757,0.320002579305529
2838,5,26058,-0.0978353957220418,0.106694765716314,0.359786869559513
2839,5,26197,-0.0842438779533328,0.106103207307949,0.427740193071175
2840,5,26417,-0.0719783486628346,0.106282566424364,0.498699999609585
2841,5,27428,-0.0629958835013902,0.106433810906291,0.554310831462039
2842,5,30505,-0.193545040052451,0.106007436339264,0.0687298247983614
2843,5,31263,-0.176380284022094,0.107169165377226,0.100692529177156
2844,5,31451,-0.210014462473067,0.115015866986503,0.0687007870162306
2845,5,31466,-0.377204139862707,0.262515298733475,0.151636558145643
2846,5,32038,-0.231508091902482,0.105480640336963,0.0288293169039692
2847,5,33720,-0.275428598972825,0.106715378236229,0.0102554417522661
2848,5,33814,-0.279944518390883,0.106516489179974,0.00895914427220418
2849,5,33851,-0.315973501446341,0.10729508677598,0.00344474884885856
2850,5,34324,-0.226710298269799,0.108183790097479,0.0368292740255252
2851,5,34350,-0.262835236731715,0.106503949058366,0.0140664571968454
2852,5,35048,-0.249773759309692,0.105517425726412,0.0184653585699195
2853,5,35579,-0.224786945155991,0.106739995542247,0.0359161637125302
2854,5,35901,-0.200173344771107,0.107397997272503,0.063173328709709
2855,5,35947,-0.255192048587917,0.106396095794388,0.016980310526245
2856,5,37398,-0.241816804353885,0.114907985027188,0.0360468122841278
2857,5,38037,-0.257121363398796,0.109298573180426,0.0191977717518318
2858,5,38200,-0.232230853901207,0.105486210334784,0.0283451946237377
2859,5,38263,-0.217981387137582,0.10558573863969,0.0397007090166059
2860,5,38427,-0.249462366814096,0.105658984354636,0.0187678955602863
2861,5,38677,-0.180674628019548,0.105771669600323,0.0884863133366456
2862,5,39894,-0.288753149057149,0.123973334465999,0.0204145788292355
2863,5,41075,-0.0882955617546948,0.106641158913855,0.408247527555865
2864,5,42051,-0.0684960006747572,0.106728991769992,0.521435783882918
2865,5,42740,-0.124528827105179,0.106000894782341,0.24087045847206
2866,5,44304,-0.148679395662177,0.106209865004531,0.162432188289778
2867,5,44612,-0.14473396557128,0.106299551509972,0.174202937009893
2868,5,45702,-0.19689337834115,0.108128773105686,0.0694661160538109
2869,5,46084,-0.152074341910173,0.106231674851247,0.153161752723059
2870,5,49920,-0.0836858956512185,0.107225525868115,0.435639560490785
2871,5,50949,-0.122388805191739,0.109732590904711,0.26546480109411
2872,5,53073,-0.0815632329922116,0.108021255267768,0.450712545126568
2873,5,53535,-0.104447670330211,0.107396803706598,0.331447988994532
2874,5,53964,-0.0787527918684541,0.10757424485386,0.464606410853974
2875,5,57276,-0.0877635380879702,0.107275740869817,0.413845301547646
2876,5,57788,-0.115076408903585,0.107295880798598,0.28422157719447
2877,5,57861,-0.103705898366393,0.107531671422195,0.335494661307067
2878,5,58267,-0.117105394817157,0.107592019203531,0.277151905408758
2879,5,59261,-0.191195419433378,0.116949659262432,0.102971403415718
2880,5,59359,0.0559286455338164,0.222827387949125,0.801963715690361
2881,5,59386,-0.074304585090994,0.136251023613518,0.585856782009526
2882,5,59387,-0.25767756776955,0.176674953796793,0.145596380142619
2883,5,61028,-0.160395741953839,0.107975163765429,0.138307253062384
2884,5,61686,-0.377901511575008,0.211488195426722,0.0748167740228124
2885,5,64504,-0.0712727680946914,0.10795225218008,0.509540065563899
2886,5,66168,-0.0260763805952553,0.107786996796917,0.808978677534394
2887,5,67144,-0.0768294847038391,0.108749083742836,0.480353259692223
2888,5,67435,-0.0780503514462079,0.111175099120906,0.483111325863038
2889,5,68714,-0.0339051707170641,0.107757296662189,0.753217972149368
2890,5,69083,0.0150778178845106,0.107683285944342,0.888724014810837
2891,5,69805,0.0204986761655239,0.110280768617013,0.852647856460742
2892,5,69813,0.0167195014688759,0.10950673547476,0.878737771382356
2893,5,70382,-0.0640058436011577,0.116338196418786,0.582550384371684
2894,5,70531,-0.00136357655209274,0.109831588369108,0.990101404900783
2895,5,70702,-0.0146964416913755,0.109263453877249,0.893080196799255
2896,5,70852,0.00130540544343627,0.10950393264558,0.990495311780049
2897,5,70969,0.00156684746091873,0.109572515262173,0.988599005595798
2898,5,72069,-0.0508528890504847,0.110979006250894,0.64707577007569
2899,5,73474,0.083386885848002,0.158701509214295,0.599612641020093
2900,5,74994,-0.04062455599334,0.111922320042112,0.716843794187761
2901,5,75504,-0.00329400230869314,0.113045583356337,0.976770430575962
2902,5,75507,-0.0119783313766706,0.11292448301104,0.915584034255882
2903,5,75860,-0.0209232626130689,0.114392116597073,0.854975008808457
2904,5,76107,-0.0408198379595239,0.112964561007093,0.718053376087661
2905,5,76472,-0.0345627149404941,0.112901277323184,0.759684471121548
2906,5,76912,-0.0468644818242008,0.113336268661787,0.679491831482547
2907,5,77002,-0.0184515762392219,0.114035586816456,0.871551655322843
2908,5,77032,-0.0280066342881717,0.11335391274136,0.804995748438957
2909,5,77423,-0.0306094682699154,0.113577758712717,0.787700630167142
2910,5,77484,-0.00818791317247847,0.114038982889126,0.942802333137427
2911,5,77918,-0.0641179960734184,0.114587090006989,0.576136574774908
2912,5,78310,-0.0382362232001987,0.114132259211591,0.737811409040063
2913,5,79208,-0.0506951575797352,0.116602274250113,0.663995126535526
2914,5,79230,-0.065569978006915,0.115917616560008,0.571984189934999
2915,5,79231,-0.0554705042739148,0.21296452167601,0.794654444669256
2916,5,79231,-0.330829377513729,0.283321850444042,0.243723785858121
2917,5,79232,-0.0841198529356624,0.115804476048425,0.468077711079378
2918,5,79544,0.102114071229143,0.194270012675565,0.599475600852809
2919,5,80396,0.0114201834044927,0.117184525817857,0.92242061203718
2920,5,81334,0.0336015831054093,0.121474854601222,0.782238797674903
2921,5,82827,-0.00910056131595027,0.118285516266452,0.938717058788338
2922,5,83188,-0.00354415057969426,0.119567953260304,0.97636987134962
2923,5,85693,-0.112499342895171,0.129565193542134,0.385828968013405
2924,5,86488,0.289358325178171,0.186846058613302,0.122362973506863
2925,5,87323,-0.142301506091925,0.132047400221734,0.281923742074111
2926,5,90716,-0.251924338849737,0.142927742039646,0.0788334209006257
2927,5,90719,-0.265543801809036,0.142499271911188,0.063225663240148
2928,5,90720,-0.265543801809036,0.142499271911188,0.063225663240148
2929,5,90746,-0.259544899868724,0.144019045663792,0.0723737024639473
2930,5,91091,-0.255476729651608,0.143908589020915,0.0767147426397113
2931,5,92747,-0.268601993720445,0.144105593572136,0.0631622469271475
2932,5,93878,-0.261933335842091,0.147866322001976,0.0773536480130277
2933,5,96610,-0.36848523280662,0.157936158786577,0.0202025777472886
2934,5,97629,-0.254561607935415,0.154409719299365,0.100116948659648
2935,5,97695,-0.263115667207984,0.153448369935279,0.0872806040135304
2936,5,98040,-0.2987468525466,0.149996169776317,0.047174508338433
2937,5,98089,-0.29532893096423,0.151410106002738,0.0519048362781497
2938,5,98565,-0.307166478200452,0.158877103169037,0.0539913234711206
2939,5,98574,-0.307166478200452,0.158877103169037,0.0539913234711206
2940,5,98997,-0.324397751133167,0.157054306011957,0.0396039203712052
2941,5,99314,-0.361169854208502,0.158307118100063,0.0231167478734118
2942,5,99455,-0.392528039329099,0.16231102475478,0.0160956771752166
2943,5,99489,-0.388823174249122,0.160450484309032,0.0158815213587254
2944,5,101381,-0.334356214469025,0.183598687582262,0.0694341781834385
2945,5,101643,-0.348953887585882,0.190566093869086,0.0679218234004243
2946,5,101687,-0.266556916591941,0.19541382015453,0.17341656896361
2947,5,102203,-0.33022953481883,0.19933575711667,0.0984788251689203
2948,5,102465,-0.319892722151707,0.210478917742421,0.129448203152624
2949,5,103569,-0.414900036415673,0.215796777552951,0.0553293468994019
2950,5,103937,-0.388432390596776,0.217837426536428,0.0754243355059181
2951,5,104225,-0.435283866953384,0.223370646731063,0.0521224057213695
2952,5,104404,-0.352234529605635,0.219676797532557,0.109735932437255
2953,5,104442,-0.356771040636509,0.226642224346202,0.116346339189089
2954,5,104957,-0.366584780075485,0.22549659358779,0.104910635363076
2955,5,105087,-0.370912059879331,0.224783174877371,0.0998143562847446
2956,5,105138,-0.370912059879331,0.224783174877371,0.0998143562847446
2957,5,105493,-0.330011533400302,0.230915882622426,0.153847806071434
2958,5,105602,-0.454852106116924,0.230314074906843,0.0490559440618055
2959,5,105816,-0.333235679561788,0.230902765333189,0.149854824478491
2960,5,105842,-0.389962776185243,0.237643720384509,0.101697301257844
2961,5,105854,-0.396340895645785,0.235029335795445,0.0926126231476406
2962,5,106333,-0.402784976009457,0.254007754406335,0.11369838364779
2963,5,106481,-0.557300951704555,0.245261777431644,0.023671142851635
2964,5,106489,-0.548990624767654,0.249174652185131,0.0282235479838769
2965,5,106491,-0.548990624767654,0.249174652185131,0.0282235479838769
2966,5,106493,-0.537249516267103,0.243922650173851,0.0282730404753357
2967,5,106501,-0.499308446186355,0.241327741320614,0.0392730055215502
2968,5,106718,-0.297382040593774,0.238022701950426,0.212352003023644
2969,5,106822,-0.305094435732322,0.240700710999562,0.205802719299637
2970,5,107574,-0.433221512336111,0.280114066164319,0.122858241618154
2971,5,115925,0.204758205846133,0.759621434223702,0.78766169009742
2972,5,116086,-0.561853807030061,1.00413955320981,0.576149742971084
2973,5,117834,-0.572794269712794,0.316705548161467,0.0713636331929626
2974,5,119209,0.0317266668689342,0.262744701495164,0.90395701893882
2975,5,120796,-0.0178230653924132,0.235244128874039,0.939649678185379
2976,5,124644,0.0599798810912109,0.140117388682263,0.668862087480172
2977,5,125211,0.0464387593760769,0.141968475956947,0.743781494861022
2978,5,125474,0.0356801965821401,0.1409369627926,0.800288682054844
2979,5,127339,0.0505519768158216,0.139923351869531,0.71810377382129
2980,5,131540,-0.0185526403682053,0.131399763490867,0.887798534071391
2981,5,132221,-0.015907693529102,0.132316501839411,0.904373657822792
2982,5,132565,-0.170140451063688,0.215145569656829,0.429582645795482
2983,5,132567,0.0107643097941033,0.182931374907664,0.95311011163687
2984,5,134344,0.0574673681168303,0.126185879475695,0.649088272228247
2985,5,134626,0.0539104681189615,0.125656237858541,0.668162104963634
2986,5,137820,-0.0192161544519358,0.12510168169065,0.878009529616173
2987,5,139492,-0.029377045371997,0.124141021197952,0.813071381772998
2988,5,144411,0.0154371578388028,0.122315950064371,0.899639736389116
2989,5,154798,-0.00815630137369894,0.121471026277408,0.946503436582577
2990,5,154908,-0.00588019823834607,0.119744128170836,0.960862307398012
2991,5,155745,-0.00311277468809656,0.12014306818985,0.979344641749571
2992,5,156437,-0.0326074838657213,0.120629761655601,0.787079401602567
2993,5,157488,-0.027606559623651,0.122856066090166,0.822337602466107
2994,5,157592,-0.0578399005215342,0.212353501689894,0.785492525768812
2995,5,159027,-0.0595118476753669,0.146758605099578,0.685349504331699
2996,5,161956,-0.0760634213889197,0.113861716129027,0.504548853829647
2997,5,162464,-0.0629334412604061,0.114152017889965,0.581768217628195
2998,5,164144,-0.0505454036812436,0.113695547543235,0.656904407756257
2999,5,165491,-0.0580905205426188,0.114687542622125,0.612814064002613
3000,5,166030,-0.0719638662747815,0.114707337244734,0.530822745384973
3001,5,167327,-0.0564352245367896,0.115807664356925,0.626335077145556
3002,5,168930,-0.099931049985853,0.115002390613323,0.385466210389482
3003,5,169215,-0.10299272064684,0.114506758947225,0.369027945104314
3004,5,169431,-0.095152873033562,0.114861132178988,0.407994335671187
3005,5,169452,-0.117511382182828,0.115889497615624,0.3112795900308
3006,5,170676,-0.0761901812147738,0.114566150417986,0.50646412777877
3007,5,171267,-0.0703055753659103,0.11355841372339,0.536240768084099
3008,5,171463,-0.0735595162906617,0.113406813889448,0.516996698334557
3009,5,172056,-0.0478191885164234,0.113445829465975,0.673635168892888
3010,5,172075,-0.0428117905617085,0.113747564191837,0.70686391009008
3011,5,173259,-0.0680508658939125,0.113725020995332,0.549969635200634
3012,5,173927,-0.0847683801090242,0.113384646341515,0.455188456207541
3013,5,174122,-0.0853282571350662,0.11249050430247,0.448635466474841
3014,5,178044,-0.0558512240333848,0.112033825653971,0.618427289968476
3015,5,178645,-0.0783292699362428,0.114445798183799,0.494157555627285
3016,5,178674,-0.0926980868348233,0.112538641759988,0.410666155258774
3017,5,179325,-0.0767828226148213,0.111716512888955,0.492344642156665
3018,5,181135,-0.108299712782705,0.114055587009713,0.342998461787513
3019,5,184224,-0.100932032899734,0.112930082230951,0.372060938360798
3020,5,185680,-0.084479650300004,0.111767968927435,0.450244117156082
3021,5,186149,-0.061185459977835,0.111887037210135,0.584827093104689
3022,5,187087,-0.0674886018617982,0.110800844907509,0.542851103430284
3023,5,187466,-0.0842063331668679,0.1106604130067,0.447198755685165
3024,5,187642,-0.0818080820356797,0.111328894002428,0.462929430058345
3025,5,189599,-0.131127732862236,0.110431692124399,0.235864196995642
3026,5,189613,-0.112816455581775,0.110992775977997,0.310120511566263
3027,5,191306,-0.0576777833989075,0.10977210371893,0.599612744979731
3028,5,192971,-0.0304886538810598,0.109560530059412,0.780959310556895
3029,5,196583,0.0187082961916527,0.15230903293454,0.902310695090721
3030,5,196585,0.0133255294423171,0.14685714681363,0.927752210022973
3031,5,207235,-0.134448044497779,0.212395415451434,0.527138129161974
3032,5,207275,-0.0639338565975389,0.113501747911242,0.573598296940829
3033,5,210350,0.0280364447195218,0.106227453580335,0.791989080167771
3034,5,210480,0.0643450911285463,0.106689705182815,0.546826149678415
3035,5,211001,0.0622518494962271,0.106392204062377,0.558843111615667
3036,5,211036,0.0523479952736092,0.106435868181255,0.623147596433723
3037,5,211245,0.0165982991816583,0.106234260855066,0.875931246517223
3038,5,211284,0.0171338316907266,0.106374476397614,0.872129707979197
3039,5,211526,0.00455986992590943,0.106519959633264,0.965879062971633
3040,5,211987,0.0298305475431896,0.107010721214597,0.78059053108987
3041,5,212506,0.0489489629714202,0.118303917753783,0.679304028062689
3042,5,214406,0.10538536908118,0.106744962158919,0.324189852631948
3043,5,214752,0.127022891338175,0.10694232420661,0.235722587790514
3044,5,215862,0.0769060147910475,0.107235604453893,0.473744302495346
3045,5,216840,0.130432079120106,0.107063071463356,0.223933750488599
3046,5,217294,0.115313953264972,0.108389593114104,0.288108462708303
3047,5,217319,0.102741090472682,0.108512885434426,0.344383246805076
3048,5,217691,-0.0733449733403164,0.128809778288318,0.569443248545799
3049,5,218253,0.105542585887535,0.107673037054702,0.327651950418259
3050,5,218986,0.100503529774337,0.106748939382432,0.347095399429055
3051,5,219768,0.0990400783426274,0.106752814099376,0.354170415939461
3052,5,220210,0.0889583001712381,0.106907468059738,0.405911912314322
3053,5,220516,0.100681023310084,0.106878010009483,0.346827581161466
3054,5,220904,0.0916692331985353,0.106959929196521,0.392002704503966
3055,5,221394,0.0713386444760425,0.119996333520642,0.552553990500227
3056,5,221810,0.107044230465997,0.107967024816634,0.322143539586017
3057,5,221815,0.10220981939414,0.108891583567241,0.348558230162782
3058,5,221827,0.106608278537471,0.107906654180318,0.323845211467774
3059,5,221903,0.0913797039474546,0.108073878742573,0.398387753207598
3060,5,221992,0.125357042434802,0.106614887638319,0.240469968339225
3061,5,222178,0.140647881700466,0.106809140623241,0.188754863495645
3062,5,222207,0.137440168503198,0.106696189027793,0.198539194237782
3063,5,222346,0.135535049333438,0.106722719742405,0.204930483814897
3064,5,223004,0.183087262689526,0.106304026788302,0.0858913709396387
3065,5,223127,0.171292072239968,0.112787576917487,0.129729592880236
3066,5,225231,0.108933445031544,0.108985273165874,0.318225359890329
3067,5,225280,0.166133581738525,0.111811440172419,0.138214746626511
3068,5,225400,0.0913361902019258,0.123792636875921,0.461116436680608
3069,5,225501,0.169860349718523,0.110414725073934,0.124850384261546
3070,5,225569,0.150082010778835,0.10705653778868,0.161825329057002
3071,5,225774,0.418394409294493,0.201334542206205,0.0384218086491261
3072,5,227110,0.166152180163898,0.106994462821763,0.121342017522875
3073,5,229365,0.244372308220152,0.105544816059624,0.0211670306886925
3074,5,229595,0.24850845460681,0.105394528581301,0.0189241681379573
3075,5,229778,0.251605591186744,0.105350178779622,0.0174525338865965
3076,5,229833,0.245935498947241,0.105554773678591,0.0203729479218559
3077,5,229900,0.247340700950001,0.105545471911138,0.0196606131141682
3078,5,230375,0.232855136960476,0.105653958002186,0.0281734591023496
3079,5,230512,0.203470437423185,0.106288441611202,0.0563870713521371
3080,5,232888,0.215640370497976,0.105775956042334,0.0422294620429478
3081,5,234489,0.23716187420225,0.10600080132936,0.0258864336387175
3082,5,234669,0.222923393079499,0.105915809121122,0.0360219066565456
3083,5,237047,0.177990549254688,0.106250445345783,0.0947809144499757
3084,5,238069,0.220882797078273,0.106400574220124,0.0386215327934527
3085,5,239147,0.139807215606073,0.107607004427144,0.194709843898023
3086,5,240361,0.179943084518896,0.106266578910589,0.0912771982344412
3087,5,241166,0.225608785880933,0.105807407777051,0.0336753663925539
3088,5,241225,0.211203060755303,0.105767618409626,0.0466078877133503
3089,5,241909,0.142656901082916,0.23707813801507,0.547740488176016
3090,5,241984,0.178940356978617,0.106372504047098,0.0934134061537698
3091,5,242244,0.161302354257025,0.106004499863353,0.128990610132826
3092,5,242428,0.17478485720702,0.1057896607139,0.099384527803569
3093,5,243584,0.211562621178428,0.106041998070712,0.046802157754431
3094,5,243791,-1.12401358998468,0.64075513291482,0.0802636958218218
3095,5,245951,0.195374849270769,0.105677517180088,0.0653250934106816
3096,5,246143,0.200415275772786,0.105806875969069,0.0590208487532642
3097,5,246282,0.186686160236118,0.105872954990267,0.0787144256328405
3098,5,246808,0.187397363550825,0.107883882389973,0.0832544470492203
3099,5,249350,0.285331322364783,0.109436815807354,0.00951392332418784
3100,5,249522,0.71186721430545,0.209274184707077,0.000746711867485598
3101,5,249753,-0.131901508181656,0.177148792123237,0.457020846951301
3102,5,249909,0.308682809157535,0.117335802293171,0.00889264253241948
3103,5,249937,0.0694912319118135,0.488574600743342,0.886977432085388
3104,5,251602,0.275953285557368,0.107218078486532,0.0104674290327047
3105,5,251756,0.278399617108318,0.106096112814296,0.00906683063343659
3106,5,251866,0.274322520376114,0.105390237863942,0.00963308666138879
3107,5,253670,0.267741185214633,0.106899996482886,0.0127093655217309
3108,5,253825,0.266738010353162,0.116779063851763,0.0229573704061026
3109,5,254385,0.317758190008781,0.105186075910867,0.0027038884287989
3110,5,258078,0.315876204791678,0.112012839964444,0.00507354270151848
3111,5,258177,-0.296706560138263,0.145814815590248,0.0426160578768034
3112,5,259743,0.294582772725782,0.154354056534444,0.0571391098263993
3113,5,260512,0.257523134269529,0.106574635110173,0.0161831166720636
3114,5,260909,0.226893625916864,0.106033797655106,0.0330541853803878
3115,5,261182,0.240952191681684,0.106536842767487,0.0243250296338099
3116,5,261798,0.23602500097574,0.105618849259465,0.026063235629747
3117,5,262671,0.257127420456812,0.106684558515569,0.01645606773355
3118,5,264790,0.287151241565317,0.106016188140651,0.00708676536387037
3119,5,265651,0.267449333001846,0.105279943492754,0.0115015642638942
3120,5,266244,0.283622996381913,0.107977268015809,0.00899765254449322
3121,5,266246,0.139640542709422,0.643498994881088,0.828332180563522
3122,5,266246,0.275928634283801,0.111566093911375,0.0138598839576856
3123,5,268009,0.318951884049888,0.105008320824392,0.0025639133067772
3124,5,268019,0.318951884049888,0.105008320824392,0.0025639133067772
3125,5,268219,0.306566362478456,0.112569384880603,0.00678337762747979
3126,5,268236,0.397624717153129,0.110277990652027,0.000356186531862249
3127,5,268374,0.313674093516918,0.128017824063017,0.0147610346644641
3128,5,269900,0.342386196770207,0.105825839092369,0.00132966614045611
3129,5,271971,0.345388385717353,0.105203973056639,0.00112961895685215
3130,5,272558,0.240668981876684,0.110727542117962,0.0304051265920569
3131,5,272598,0.345841232674098,0.104955334320339,0.00108351147315757
3132,5,272758,0.342165054455111,0.104826620789341,0.0012054744741937
3133,5,273551,0.343931940712079,0.105396884499811,0.00120918232119619
3134,5,274156,0.362355944153554,0.112039644068317,0.00133509411257396
3135,5,274156,0.0957756767375545,0.427725641269883,0.822950270726666
3136,5,274280,0.344327958651682,0.105920971128972,0.00126158123544625
3137,5,274601,0.369649760272867,0.104915857858524,0.000482238730261594
3138,5,277836,0.355596149392313,0.105005243053501,0.000787765640515649
3139,5,279640,0.369436438774585,0.104965377299314,0.000488772315410934
3140,5,279872,0.380629559844437,0.110399693533425,0.00063357156224765
3141,5,283807,0.371921982834835,0.104681837345061,0.000432796918730925
3142,5,284696,0.361475018451326,0.106297940180882,0.000749406468002332
3143,5,285154,0.36818348958427,0.109735780106658,0.000879332186366346
3144,5,290040,0.491245689495143,0.24137461269184,0.0425773411077394
3145,5,290044,0.272378873911267,0.243225990411041,0.263535109963686
3146,5,290243,0.374684701996237,0.10568854851519,0.000445190443416301
3147,5,290932,0.347338731949147,0.108825211949972,0.00154126337048155
3148,5,293310,0.345541289734387,0.105065989340174,0.00110740695588358
3149,5,293706,0.339330712031984,0.104793234264671,0.00131740470782974
3150,5,298831,0.299234095329672,0.108810751298886,0.0062656066387631
3151,5,302362,0.253789444629908,0.107170971585318,0.0184189039465282
3152,5,304779,0.211869657843703,0.105844771474871,0.0460816832161906
3153,5,308710,0.158553579809233,0.108103689136956,0.143353255275304
3154,5,309654,0.201248838661287,0.105822586464587,0.058016814558908
3155,5,309985,0.163636727642093,0.106341229057311,0.124751654383684
3156,5,310175,0.179977835322628,0.106899983213751,0.0931411984931635
3157,5,312612,0.0117854364964498,0.10716168420184,0.912489253252007
3158,5,313206,-0.0054733692127984,0.106257565169505,0.958947953743982
3159,5,313702,-0.00993874980486231,0.1068374188524,0.925934995254132
3160,5,314857,-0.0138597300289388,0.106484055569365,0.896515721278668
3161,5,315976,0.018076669519052,0.107713275440267,0.866819329821735
3162,5,317740,-0.00415564055440609,0.106858871750648,0.969000826683462
3163,5,318831,-0.0360500316451411,0.127657660640637,0.777805271045255
3164,5,320971,0.107445031580051,0.107427447847088,0.317916398613566
3165,5,321654,0.107792047010109,0.107887501022885,0.318423244683343
3166,5,324331,0.095351219105124,0.108403557711624,0.379677175492698
3167,5,328525,0.203487955798941,0.106216766479629,0.0562006476822331
3168,5,335406,0.141766395290556,0.106375967921872,0.183492486003509
3169,5,335771,0.10096504376759,0.106202328942837,0.342414352267044
3170,5,336687,0.0254189954326763,0.106299480924603,0.811146466347938
3171,5,341045,-0.103762602537348,0.107352785628492,0.334427185201845
3172,5,341262,-0.108543497627038,0.106562789365373,0.309096552605672
3173,5,342707,-0.103219967536229,0.106166038357146,0.331591750296861
3174,5,342848,-0.107727366405674,0.107126841643406,0.315294074689142
3175,5,343502,-0.110545608233612,0.106915357632577,0.301865283576911
3176,5,343588,-0.0814343621293679,0.10632024364859,0.44422701305498
3177,5,346773,-0.115712489963975,0.10845444280426,0.286735948977531
3178,5,349449,-0.0351768251527316,0.107171153280484,0.742932108550409
3179,5,350876,-0.0504925872652167,0.107097279615819,0.637600172899072
3180,5,354177,-0.0644175126093687,0.108762944022811,0.554045994007384
3181,5,357163,-0.0678463464232597,0.107625712898689,0.528846271457334
3182,5,360584,0.113106147363929,0.107141266005186,0.291839574625322
3183,5,363025,0.0657384514178545,0.109563408983421,0.548888725511923
3184,5,365083,0.0183759493360836,0.107077791447039,0.863840060649259
3185,5,366361,0.0120736758830541,0.107185579939507,0.910377838871988
3186,5,371014,0.0327207614798927,0.106575882238673,0.759010366201029
3187,5,371457,0.0132463262110031,0.10857161947819,0.902964149088772
3188,5,372989,0.0199413388540428,0.108912360242919,0.854828376076187
3189,5,374614,0.0130005592712507,0.107248743872598,0.903586739381614
3190,5,377631,0.109502080776896,0.107304621409909,0.308200342376859
3191,5,378702,0.108701312193204,0.109890221548686,0.323252160980544
3192,5,378741,0.116541127986003,0.109307089912532,0.287070554367765
3193,5,379541,0.086816960550667,0.107410097833831,0.419476318317842
3194,5,380460,0.0381742209854907,0.107831745293571,0.723537850509341
3195,5,382368,0.0876592177546217,0.11238023162353,0.435899751272598
3196,5,382369,0.0715022747778907,0.116246875558753,0.538891682228848
3197,5,382523,0.346272993093493,0.227555669812427,0.128977827942436
3198,5,382808,0.109067907152637,0.107841709946026,0.312531933837604
3199,5,384156,0.0940931325423588,0.109208718805418,0.389498093270452
3200,5,387695,0.153761416032903,0.107284328078257,0.152681714101641
3201,5,388185,0.134705803730923,0.108280737455555,0.214309477453194
3202,5,390254,0.0948374488949428,0.118948126632296,0.425812254658639
3203,5,391916,0.129793155577764,0.107175665967126,0.226693301148363
3204,5,392497,0.148942696688874,0.107381020435588,0.166302098162201
3205,5,393006,0.155074926993392,0.107369496554028,0.149538538222142
3206,5,393290,0.148223794324501,0.107216996698602,0.167702839430603
3207,5,396254,0.0851684367150771,0.114307689585259,0.456718800793764
3208,5,396266,0.0919285419998033,0.108091085774402,0.395638696765327
3209,5,398009,0.125247291650182,0.107479743816355,0.244680085566108
3210,5,398644,0.140399410264276,0.10736228490985,0.191820566854091
3211,5,401545,0.11536355620496,0.106664689836675,0.280189327619676
3212,5,402468,0.157436664086408,0.106512167113566,0.140270111050084
3213,5,403529,0.195920791157631,0.107929997325506,0.0703327202699703
3214,5,405417,0.182285241586978,0.106907916934416,0.089061571401065
3215,5,406230,0.175379680809437,0.107562901326986,0.103890948469612
3216,5,406826,0.167646896792207,0.109530579735608,0.126765280891329
3217,5,407785,0.154993234375042,0.106747743710622,0.147401491094227
3218,5,409900,0.0962224910888172,0.107340677176628,0.370638592469986
3219,5,412759,0.00183334367202581,0.110286122250381,0.986746351564035
3220,5,413363,-0.0399219063579892,0.162558183047406,0.806145959717513
3221,5,413385,0.00437830401092881,0.109132806969927,0.968020898567299
3222,5,416981,0.0107885525442812,0.109813520046482,0.921794066617363
3223,5,417297,0.0040952259636714,0.107377171730842,0.969598653116725
3224,5,419108,0.0352042362958087,0.107234607210699,0.742885731625481
3225,5,421695,-0.00235065167717829,0.107372151437997,0.982546026056596
3226,5,422560,0.00560305423832075,0.106793364628536,0.958186813115861
3227,5,424852,-0.00661867520411141,0.106619878389979,0.950536399578033
3228,5,425327,0.00648934676305368,0.106448259821236,0.95142361345994
3229,5,427844,-0.00529097309180515,0.106665661933536,0.960466538991703
3230,5,430235,0.0502201042332532,0.108022672445539,0.642287295218916
3231,5,430620,-0.0342691134375599,0.212374648695234,0.87190091974004
3232,5,430883,0.0443877639136779,0.106594282470977,0.677357330853802
3233,5,431015,0.0347231087002731,0.114582130162558,0.762036954917705
3234,5,431369,0.0652550045760605,0.106823887254167,0.541681890021811
3235,5,432378,0.0593030652281956,0.109488632109182,0.588410471051724
3236,5,432587,0.064039463641741,0.107043388318306,0.550052068200729
3237,5,434634,0.0416084179659375,0.106481233060694,0.696211673441792
3238,5,441308,0.0361444373571609,0.107092332276303,0.735935157978329
3239,5,441594,0.0326243857547356,0.106543111876606,0.759626566579196
3240,5,443367,-0.161053150871609,0.281987746364347,0.568271369647757
3241,5,443369,0.0627880950937101,0.155708405040948,0.687014680299308
3242,5,443371,0.0583874993160745,0.213502256803163,0.784648151146567
3243,5,443373,0.0357352150478718,0.213516401216717,0.867178541774975
3244,5,443378,-0.131836014131164,0.298570534019835,0.659079904820782
3245,5,451448,0.0708350506392201,0.107596789395541,0.510750120616867
3246,5,456087,0.0432674577639139,0.106944009392121,0.686030948992373
3247,5,458086,0.0574265737334464,0.106879143279581,0.591396279098922
3248,5,461234,0.0854742325287856,0.106160532114446,0.421280094368379
3249,5,461877,0.0775832583036244,0.141772759553294,0.584561914256906
3250,5,463004,0.162208641944909,0.106839244988161,0.129846552647074
3251,5,465043,0.171039777246495,0.107653077884069,0.112999581385539
3252,5,467724,0.0863713517325729,0.106668503209019,0.418648040972563
