SNP,Chr,Pos,Effect,SE,FMP45_MEP1_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
2064,4,757471,-0.0492263286985848,0.381598387210294,0.897430832599002
2065,4,757961,-0.423450271493776,0.497090642615384,0.394870859357777
2066,4,758027,0.560604260698792,0.485754811095089,0.249244441324075
2067,4,759686,-0.5021906624773,0.396584931703609,0.206245034696341
2068,4,760553,-0.181090870864959,0.160453578770914,0.259825255453399
2069,4,760734,-0.192463758358378,0.159337387293769,0.227894041152024
2070,4,762727,-0.168396011596307,0.157662225596008,0.286213888712599
2071,4,764905,-0.156068368768713,0.15739881350351,0.322097579598635
2072,4,765852,-0.0413440350372602,0.15814032919242,0.793906525628278
2073,4,767117,0.0061135153071709,0.157639971014734,0.969086513780228
2074,4,769065,0.00785978427756127,0.15744546545553,0.960213833630985
2075,4,769779,0.00296394153923166,0.158743463700739,0.985113898888363
2076,4,769848,0.0170665301908181,0.157408604494222,0.913722680385101
2077,4,769943,-0.0312196662021151,0.156960796322754,0.842454663046339
2078,4,778367,-0.158805293657583,0.15898097390352,0.31852980451341
2079,4,778573,-0.182127457850864,0.157172242671766,0.247330707662021
2080,4,781689,-0.190658818108567,0.157143578641776,0.2258348442593
2081,4,782125,-0.174650288092421,0.157617825620568,0.268589545091469
2082,4,782960,-0.20424733884086,0.157932091585773,0.196766647428246
2083,4,783543,-0.179316677651999,0.156768108093688,0.25346758649691
2084,4,784282,-0.201958043000984,0.157103586789002,0.199457243426177
2085,4,789241,-0.195354054157478,0.159183404334242,0.220555372457287
2086,4,794376,-0.125586151821264,0.156950651794152,0.424154343127114
2087,4,794951,-0.254776789384829,0.158893338534048,0.109730692020669
2088,4,795775,-0.130342821958716,0.15714275829382,0.407407618427598
2089,4,795937,-0.15984193716787,0.158092212555656,0.31267652483617
2090,4,797067,-0.19249910133241,0.157137222846264,0.221377619405636
2091,4,797405,-0.112477056869707,0.157526593192367,0.475686974439679
2092,4,801680,-0.24784032678905,0.177707961697082,0.163998554458042
2093,4,802266,-0.198360956043993,0.166441139821188,0.234148759909999
2094,4,802519,-0.199556454758149,0.159773311735246,0.212493630185887
2095,4,802970,-0.330126738366166,0.31460831871206,0.294745899172904
2096,4,804961,-0.206420214066913,0.229859375236967,0.369782579843228
2097,4,808113,-0.168202079546344,0.158265502101025,0.288606322150034
2098,4,808557,-0.532187901353269,0.398963742797889,0.183088248150292
2099,4,808557,-0.0740208227005811,0.17370185091175,0.670267588551072
2100,4,811690,-0.159989646919347,0.158350642595712,0.313019439725864
2101,4,812053,-0.170610425760394,0.156706713291786,0.277018150990463
2102,4,814423,-0.103576855053929,0.157643856747587,0.511589301345242
2103,4,816667,-0.0605819499548813,0.162727173309112,0.709899200670848
2104,4,816707,-0.112942830993417,0.159629733874161,0.479704003568543
2105,4,817314,-0.162956693367975,0.157041617983369,0.300136002102722
2106,4,817489,-0.164767540838967,0.157349967152724,0.295751182154792
2107,4,817645,-0.191102182060605,0.159696556898447,0.232242905473804
2108,4,817729,-0.111500492477369,0.158416265023864,0.481993333404918
2109,4,819048,-0.162000571010256,0.161882601858458,0.317643454922769
2110,4,820654,-0.204434998600042,0.157885826086003,0.196225817741695
2111,4,821138,-0.139996146541363,0.160477397856595,0.383597914691591
2112,4,825050,-0.178481380305136,0.158161208719864,0.259884628392793
2113,4,825273,-0.216271925500067,0.160191046247847,0.177852937863458
2114,4,826151,-0.194508640117086,0.158644906564264,0.220992262201933
2115,4,826324,-0.201570749701081,0.158799825006509,0.205156551720773
2116,4,831797,-0.239063266698495,0.170053395029988,0.160659234478521
2117,4,831877,-0.282094246033784,0.16858707783678,0.0951570651610209
2118,4,831973,-0.261908097730796,0.161207377184759,0.10512630705039
2119,4,832289,-0.280569158425319,0.158498439495236,0.0775619593729605
2120,4,834790,-0.230805293697743,0.15750370389061,0.1437030282435
2121,4,835165,-0.272468937179702,0.158121973328306,0.0857358951239515
2122,4,835337,-0.224788642255574,0.158166962111374,0.156138188155721
2123,4,838720,-0.123907237316271,0.158162039820696,0.43390606672732
2124,4,839960,-0.0215403172513259,0.157846180469742,0.891532294017558
2125,4,842152,-0.0219266167327084,0.160000229117691,0.891076389579012
2126,4,842326,0.0538616293169668,0.159503328075713,0.735802486507021
2127,4,842566,-0.0555549372806764,0.158591263906211,0.726320519467506
2128,4,843045,-0.0532658117527315,0.158251345070987,0.736626043418845
2129,4,843203,-0.0434567998636287,0.158539707830316,0.784162934986399
2130,4,843659,-0.151954360359818,0.158292998140416,0.33773425838777
2131,4,843707,-0.155712497793745,0.158688050576358,0.32714197296293
2132,4,843818,-0.145890698142746,0.158612227118506,0.358308117805341
2133,4,843920,-0.12677963921029,0.158810897538361,0.4252298610986
2134,4,843927,-0.141449609222314,0.15935134184074,0.375328752124458
2135,4,844384,-0.163678623873464,0.158885940177284,0.303638195783591
2136,4,844958,-0.141042093935957,0.159949897783999,0.378490832252763
2137,4,845665,-0.247190687708879,0.161491603232558,0.126746086190963
2138,4,845722,-0.245066714000061,0.16115527513715,0.129233625588276
2139,4,845828,-0.530380179114536,0.312647635729226,0.0906888694984857
2140,4,846867,-0.196220608078125,0.160403177033026,0.222033794370565
2141,4,847743,-0.194943618098528,0.1574700601071,0.216548948155132
2142,4,847796,-0.227196124239069,0.15806550958807,0.151503174844498
2143,4,847822,-0.219721351483441,0.157866907204379,0.16485509560384
2144,4,848136,-0.124267248021809,0.158388079840005,0.433229274860599
2145,4,849577,-0.122210042532773,0.15910988746632,0.442949724352178
2146,4,850450,-0.0743512366478031,0.159205190592648,0.640777156662153
2147,4,851053,-0.0177212087265437,0.1591975685627,0.911429171749495
2148,4,851208,-0.0287445731525079,0.159990647266112,0.857519376326001
2149,4,851282,-0.075971835213961,0.159280291031262,0.633679006253898
2150,4,851750,-0.0358877885876681,0.159401390998752,0.821999862908958
2151,4,852621,-0.0354292958698088,0.160627339508208,0.825556115412363
2152,4,855191,-0.020504182930245,0.160559495996225,0.898455483476666
2153,4,855322,-0.0309077478959032,0.159288341221522,0.846258934008193
2154,4,855709,-0.0260546757150333,0.158833132834353,0.869795079992191
2155,4,856696,-0.00836228711555376,0.159011160034644,0.958088882202827
2156,4,857609,0.0629035746649567,0.158945800723342,0.692524949924728
2157,4,857970,0.0297562856929121,0.158335793350852,0.851038318627987
2158,4,858371,-0.0100213337112062,0.157981143901449,0.949457030088904
2159,4,861346,-0.184727487595567,0.157947026133467,0.242969809487691
2160,4,861441,-0.194118259034615,0.158864747140111,0.222557381629797
2161,4,861470,-0.166020500931791,0.157926265692087,0.293861404588502
2162,4,861549,-0.229563978947266,0.16153269549999,0.156152717922739
2163,4,861716,-0.20482010729138,0.159097879753769,0.198803812236687
2164,4,861801,-0.205112376538333,0.162517968385032,0.207749461714104
2165,4,863802,-0.0813832101705924,0.163661905275855,0.619312314761139
2166,4,863847,-0.165307550767438,0.159404258894999,0.300430108442173
2167,4,863856,-0.167040759528076,0.159686771092182,0.296252499289539
2168,4,864546,-0.072922442085683,0.159448246200494,0.647706303286748
2169,4,864960,0.268110138377542,0.416750302585229,0.520424319910585
2170,4,864990,0.151067877606301,0.335904843548366,0.653178178210594
2171,4,865297,-0.0285349929354619,0.159751244182755,0.858337448955549
2172,4,866929,-0.0626015050568645,0.158241662990536,0.692633970778903
2173,4,867989,-0.129085652379837,0.15914860220774,0.417853979174535
2174,4,870200,-0.0552468375111396,0.158702289858021,0.727960423057158
2175,4,870855,-0.0832728715691456,0.161423912679515,0.606271975291984
2176,4,871120,-0.0747465843469935,0.159193085789816,0.638977800623359
2177,4,871373,-0.041357335323652,0.162612545333564,0.799388300146518
2178,4,871622,0.0240387405246096,0.438047391591086,0.956267475589814
2179,4,871818,0.291367399811344,1.04910496227016,0.781382597392498
2180,4,877779,-1.33010322405461,0.713804907568192,0.0632363744838636
2181,4,877783,0.0897138753879529,0.434740533928993,0.836627213310048
2182,4,877784,-0.0480196129751223,0.395313913703529,0.903386225319354
2183,4,877793,-0.114515738488954,0.313949030880337,0.715509725791168
2184,4,878026,-0.141557679255977,0.31384876009734,0.652239186482685
2185,4,878087,-0.11462210332351,0.31637349141964,0.71734468942365
2186,4,878249,0.0475147417361815,0.168143344638125,0.777660807594025
2187,4,884220,-0.944392916869092,0.902118100911261,0.295879624058296
2188,4,884423,-0.00622048315728939,0.167403824207324,0.970379593440554
2189,4,884500,-0.0283620550140988,0.160735723303279,0.860040457647512
2190,4,884706,-0.10081444485647,0.159443998008877,0.527608347928893
2191,4,886952,-0.123671960573384,0.185040254260213,0.504345926407952
2192,4,887046,-0.108657429156843,0.163512247419735,0.506790345774971
2193,4,888476,-0.0718864506569731,0.160333296747996,0.654171115239917
2194,4,889739,-0.0411645452213464,0.160565399589195,0.797812601324775
2195,4,889957,-0.0800636868900876,0.158274979168293,0.613276409077169
2196,4,891344,0.0299067070137714,0.158896350768794,0.85081611493691
2197,4,891466,-0.017416835606713,0.159078278254646,0.91287928195725
2198,4,892444,0.0130154383487359,0.158884924600916,0.934758832963466
2199,4,892532,-0.116148954606878,0.313848744068738,0.7115452697259
2200,4,894785,0.0582273043171111,0.16196449561123,0.719431108310361
2201,4,896181,-0.0280305552553423,0.159908879147036,0.860951643653194
2202,4,896785,0.0313641084730066,0.159459608834547,0.84418333708672
2203,4,903873,0.0867873026384569,0.160405814372032,0.588815511460024
2204,4,905250,0.116735582628791,0.168366734211216,0.488551432673226
2205,4,906490,0.0338439999875702,0.160525418547686,0.833139509238656
2206,4,908655,-0.0533615633416537,0.159678689588314,0.738441526862943
2207,4,909027,-0.140294975941323,0.159156537066153,0.378652193338365
2208,4,909524,4.09449759756209e-05,0.159412835066783,0.999795209494403
2209,4,910018,-0.0855705174468576,0.158943982373699,0.59066160518457
2210,4,911454,-0.111958567208748,0.165021791855694,0.497932721521949
2211,4,911766,-0.121840853746441,0.158535844919965,0.442681351937815
2212,4,912340,-0.0447245210689833,0.170313462181752,0.793011156754367
2213,4,912509,-0.0938678906851057,0.158540125328556,0.554178350359668
2214,4,912557,-0.0992081161241091,0.158697783266218,0.532283966436482
2215,4,913736,-0.17686813048674,0.159088128090079,0.266997111855341
2216,4,913917,-0.240208375549749,0.169181133182996,0.156539818233733
2217,4,914816,-0.239700705297334,0.161691003846841,0.139109679385723
2218,4,914902,-0.199557619214705,0.158028921263785,0.207497543820237
2219,4,914952,-0.159754208292461,0.15982284008143,0.318203058346595
2220,4,915199,-0.131197794174983,0.158685618492578,0.408921345613559
2221,4,915370,-0.203919868668226,0.162031952853713,0.209036775763497
2222,4,915378,-0.202128069558711,0.16188541620526,0.212643506386995
2223,4,915455,-0.16807245057347,0.16195075099942,0.300073638678186
2224,4,916142,-0.252934057370872,0.159061364969008,0.112692423423053
2225,4,916254,-0.201895986842555,0.159597485572466,0.206694172915907
2226,4,916444,-0.202273944529419,0.159873838712247,0.206630662576565
2227,4,917149,-0.225811284786103,0.161580274856298,0.163135644908339
2228,4,917833,-0.178144396562628,0.162032002057405,0.272325615127051
2229,4,918606,-0.180031143528405,0.159246236901836,0.25902447035859
2230,4,923675,-0.16805328778515,0.158491345979745,0.289718984718146
2231,4,924091,-0.135410969653519,0.159289884771349,0.395850444673822
2232,4,924619,-0.152630600482742,0.161308490613649,0.344692216107728
2233,4,926173,-0.209517684170005,0.163990084150835,0.202221586169227
2234,4,926384,-0.156514338983572,0.158951385275505,0.325461595046326
2235,4,926385,-0.156514338983572,0.158951385275505,0.325461595046326
2236,4,926405,-0.183949584431195,0.159469887521099,0.249482886768149
2237,4,926695,-0.158469707832905,0.158926607265945,0.31938680772228
2238,4,926907,-0.218954551942748,0.159954977556007,0.171916223146985
2239,4,927194,-0.273714762949648,0.158664187134469,0.0853810824643024
2240,4,927218,-0.26317384412196,0.158551989695394,0.0978309929842207
2241,4,927223,-0.24267833138034,0.158807199277354,0.127375349218425
2242,4,927509,-0.309810706227929,0.158178954691525,0.050945665352274
2243,4,927559,-0.25963295295273,0.160441952733932,0.106504858344281
2244,4,927577,-0.221857714529404,0.160145596447836,0.16682018638335
2245,4,928575,-0.29647595191879,0.158088068161069,0.0615650735197848
2246,4,929694,-0.296686110510355,0.157470548982793,0.0603766040547193
2247,4,930648,-0.214906124645456,0.158570328454712,0.176197068172959
2248,4,930822,-0.132737791312971,0.161193363511688,0.410797128705894
2249,4,930823,-0.142475140396694,0.160874630842993,0.376420694607871
2250,4,930964,0.255968489168236,0.215862802337194,0.236501823757492
2251,4,932727,-0.0681975282285456,0.157905178281474,0.666085680495227
2252,4,934187,-0.0220386446389682,0.157470251962299,0.888775888369133
2253,4,934911,-0.0311750764763502,0.158290778478926,0.843981455981812
2254,4,936493,-0.0645080654539386,0.159141486763997,0.685465518570941
2255,4,936521,-0.0306062348507357,0.158811689259247,0.847288859390139
2256,4,936663,-0.0208883255692655,0.157816371244616,0.894776212932393
2257,4,937563,-0.0259813798406285,0.158360442411283,0.869774001827062
2258,4,937735,-0.0938748554760287,0.17232675171515,0.586270010504396
2259,4,937744,-0.082705984588017,0.172035236068013,0.630991822850174
2260,4,938323,0.0235691890511321,0.158062534101898,0.881549566528919
2261,4,938510,0.0123762290388306,0.157980671007998,0.93760186999726
2262,4,938617,0.0369672722425712,0.157120132140932,0.8141276119688
2263,4,941039,-0.0324365437746452,0.157323546789085,0.836771280645098
2264,4,941936,0.0605669405955187,0.157813664675139,0.701366871926949
2265,4,942067,-0.00921291154203299,0.157946130827732,0.953519211333337
2266,4,942069,-0.00921291154203299,0.157946130827732,0.953519211333337
2267,4,942533,0.0324363784921136,0.160349944628401,0.839810505882737
2268,4,944445,0.0683834253291304,0.158514799026061,0.666440243581503
2269,4,947317,0.141820614178126,0.157907330577455,0.369730765307363
2270,4,948413,0.116416154432968,0.158673596020142,0.463628821521929
2271,4,949523,0.0737849373240681,0.158348158684977,0.641526863076821
2272,4,950108,0.116759379430969,0.157557739621802,0.459151119394777
2273,4,953287,0.0434732945583292,0.157179717266102,0.782261913399033
2274,4,956734,0.30799184798733,0.157067423834506,0.0506778457275161
2275,4,957589,0.285383221019428,0.165033117279455,0.0846389148476581
2276,4,959283,0.288591358420328,0.158484751913438,0.0694622807814124
2277,4,960412,0.160266075095565,0.160142726702133,0.317623411110888
2278,4,960833,0.140111670897912,0.158342993531647,0.376833473156966
2279,4,961744,0.168387389743133,0.158741056483316,0.289520695861697
2280,4,962979,0.139226227651053,0.157009605640448,0.375824222255683
2281,4,964771,0.133847308889714,0.164625030947532,0.416741143341621
2282,4,964930,0.156714907418241,0.157621030252262,0.320781596236688
2283,4,965160,0.136420200008643,0.157009154205475,0.385509789786844
2284,4,969630,0.165011667954154,0.158051853060533,0.29718362268268
2285,4,971731,0.0941027093889764,0.317121864574107,0.766839615237362
2286,4,973283,0.20409293441181,0.156920281941631,0.194238563073316
2287,4,974042,0.13299036475494,0.157916501230887,0.400270703979549
2288,4,974632,0.169703616672048,0.158063092569664,0.28371528171649
2289,4,974689,0.150082208905509,0.158780249212655,0.345193283884396
2290,4,974731,0.163246029209571,0.159895294298092,0.30797455390141
2291,4,974814,0.177417843940213,0.161751243180051,0.273451964459386
2292,4,974820,0.168811476655817,0.16202212761374,0.298169303721349
2293,4,974882,0.198818034438817,0.161657645833542,0.219564485796009
2294,4,974883,0.192355294518015,0.161898703769152,0.235584389004594
2295,4,974990,0.127642983117724,0.163372943809582,0.435150810647554
2296,4,975039,0.166605625546402,0.16178381236057,0.303807071535913
2297,4,975090,0.16350991195435,0.159191906484535,0.305065123865728
2298,4,975108,0.181235732639785,0.160416021407375,0.259333625944719
2299,4,975149,0.198659536449046,0.163356414401842,0.224755211905808
2300,4,975156,0.19468100126668,0.16336998293751,0.234196275880334
2301,4,975252,0.134075698276393,0.156807296825649,0.393111810604968
2302,4,975354,0.170810523775727,0.157138516087037,0.277775785381339
2303,4,975573,0.173016787268023,0.157358609437213,0.272296555701649
2304,4,975702,0.160507344035866,0.156981789976016,0.307264191884235
2305,4,976036,0.15837457151994,0.160879162976285,0.32557746954809
2306,4,976174,0.216132293236684,0.163982781269802,0.188352195753766
2307,4,976264,0.224925222023539,0.161341144509835,0.16416515873171
2308,4,976271,0.210295630993175,0.161156912510185,0.192772727621351
2309,4,976707,0.215733912891123,0.157006826184301,0.170300576703269
2310,4,977037,0.146575933560757,0.156760805543907,0.350412422985191
2311,4,977428,0.198632794353743,0.160524844472917,0.216762580803678
2312,4,979983,0.262330273990137,0.158133427239929,0.0980206464447146
2313,4,980596,0.174354658250664,0.157568541631666,0.269249750445033
2314,4,980779,0.178114159170455,0.157115543221242,0.257710375362315
2315,4,980835,0.194762061481009,0.157727237759328,0.217725131576505
2316,4,996583,0.0959981976831432,0.158208145732367,0.544384209874312
2317,4,997624,0.11458991695491,0.157278109326167,0.466740773816967
2318,4,998174,0.123069498732094,0.157259959121066,0.434394713630398
2319,4,1000959,0.161355479223453,0.157423694924671,0.306076464876373
2320,4,1006085,0.205772810841485,0.157259390999475,0.191557444413639
2321,4,1013362,0.27797882472734,0.159788801246608,0.0827896386945433
2322,4,1013533,0.301034958948245,0.156149713421686,0.0546743381600632
2323,4,1013882,0.341185735085456,0.156161766777119,0.0295589890984664
2324,4,1014176,0.3097922596582,0.15658025540592,0.0486506098809014
2325,4,1015219,0.249188357349118,0.157068860907155,0.113523267842518
2326,4,1015754,0.273682145974857,0.158304607230184,0.0847134157505901
2327,4,1016051,0.207012144204034,0.160518780019506,0.198018453448124
2328,4,1016202,0.246400687959815,0.160090251869322,0.12466694926134
2329,4,1016647,0.217559681766244,0.15788172268541,0.169078748895758
2330,4,1016717,0.277816164927697,0.161150893486569,0.0855922917878703
2331,4,1017795,0.296109166137393,0.157989990566351,0.0617248368316353
2332,4,1018597,0.195518448633307,0.157283947125187,0.214658871530099
2333,4,1018955,0.188661723715266,0.159397053608447,0.237369438087716
2334,4,1019310,0.257948061194418,0.15893072901092,0.105477377862008
2335,4,1020874,0.234709232850034,0.156677247846318,0.135015778710048
2336,4,1022771,0.359769057678192,0.157836557644014,0.0232409473349413
2337,4,1026744,0.328091231682026,0.156454619303847,0.0367012591714019
2338,4,1028509,0.264724803778331,0.158132357638273,0.0950023818355334
2339,4,1029308,0.276309573945505,0.15806084826989,0.081312350661157
2340,4,1036857,0.094737546854002,0.158316570725738,0.549952988954698
2341,4,1040300,0.0285614266931005,0.157610521610841,0.856302644356293
2342,4,1043992,0.0420285754320817,0.15716103657072,0.789299179944219
2343,4,1045331,-0.00304323747523622,0.179506940583569,0.986483438530711
2344,4,1046913,-0.0467972420134074,0.1574064296328,0.766410851226166
2345,4,1047131,-0.042142047144686,0.157198070118859,0.788792421528874
2346,4,1049568,-0.0997586091780061,0.158892368571447,0.530516246187508
2347,4,1051775,-0.0290838800764956,0.157463280792641,0.853568360477892
2348,4,1051793,-0.046791980620643,0.158321597944891,0.767747375998132
2349,4,1052459,-0.170823629129337,0.158135692247884,0.280775254076584
2350,4,1057927,0.317039347803028,0.508645432624079,0.533489064845705
2351,4,1057929,-0.179815838254316,0.430965128494792,0.676756594510984
2352,4,1062037,0.0839711324238216,0.159377284856218,0.598614693995189
2353,4,1062762,0.0746742151117878,0.157346130669207,0.635375795196441
2354,4,1064285,0.0538729271446111,0.158269712891338,0.733767699200967
2355,4,1066022,0.0596019226058698,0.157379256767892,0.705127008197391
2356,4,1066228,0.0394906384255665,0.157842614014821,0.802585985825417
2357,4,1071689,0.0374018958495703,0.15741354805006,0.812327041992061
2358,4,1077589,0.133797163422966,0.157339671797983,0.395695022432799
2359,4,1077718,0.222624957763965,0.156999514944353,0.157073568520155
2360,4,1077851,0.203600567969537,0.159292974253627,0.202035781332617
2361,4,1079690,0.180384846096224,0.157239026306714,0.252075291963484
2362,4,1079853,0.173517909889775,0.157597512705289,0.271638432033166
2363,4,1080944,0.0618044502051234,0.253694149825109,0.807668236293532
2364,4,1086372,0.393284256123028,0.157043398732609,0.012719668682225
2365,4,1091087,0.298243552229043,0.15615498209007,0.0569537030863114
2366,4,1091200,0.283878432173881,0.157567865889824,0.0724573382501906
2367,4,1091234,0.256691588878049,0.158475199680583,0.106177094697543
2368,4,1091966,0.226369763965344,0.157486683943041,0.151493051722235
2369,4,1094122,0.223482401254065,0.158806952307647,0.16023069025828
2370,4,1095022,0.183261819601271,0.157570031437781,0.245594837957678
2371,4,1095148,0.168100416870471,0.159881044925576,0.293789863848367
2372,4,1095215,0.19622612935928,0.157729661540178,0.214300671453273
2373,4,1101892,0.216901519901496,0.166180454043688,0.192669148579302
2374,4,1101983,0.185329542110171,0.205012004124833,0.366615291314121
2375,4,1102947,0.184377090003695,0.159590964888094,0.248744775554257
2376,4,1103400,0.191192264295711,0.158983081644482,0.229939090647891
2377,4,1105164,0.159034605494647,0.157400395108305,0.313004121336938
2378,4,1105360,0.138189586377542,0.157468628614553,0.380774532028233
2379,4,1105583,0.125856187963763,0.159520565712309,0.430661859685664
2380,4,1107094,0.186115179544363,0.158208688796001,0.240231605581262
2381,4,1108564,0.22838311133555,0.16162440737208,0.158522613360008
2382,4,1108600,-0.0292314133247542,0.201069514219234,0.884494114636534
2383,4,1112991,0.159962772442222,0.158088069090867,0.31229871994968
2384,4,1113001,0.142305897517358,0.157796602560408,0.367761456176358
2385,4,1116044,0.0889755917308755,0.157209634855696,0.571775264940004
2386,4,1118719,0.192999284303194,0.15768801516788,0.221794452176221
2387,4,1120112,0.1563016512633,0.158151625714206,0.323681437319792
2388,4,1123519,0.0543645029534978,0.159282144333585,0.733073694947727
2389,4,1123610,0.106344416539527,0.157638636643431,0.500365889571696
2390,4,1123959,0.123454336815386,0.157603303932801,0.433962521728147
2391,4,1126543,0.0266753985351315,0.15896703936832,0.866833107260823
2392,4,1127480,0.00802740532265578,0.157057780197319,0.959265852221478
2393,4,1130624,0.116989870375077,0.157538513853969,0.458210957996023
2394,4,1133634,0.130929824080478,0.158460583944926,0.409214074189163
2395,4,1135023,0.137958046161712,0.159652071547422,0.388110481598359
2396,4,1137173,0.179712252769549,0.15763060129471,0.255023931590519
2397,4,1138274,0.182139930745505,0.157295707532129,0.247668930761514
2398,4,1138987,0.159956954109532,0.158217344863366,0.312711263718554
2399,4,1140165,0.203842630063465,0.157605283636485,0.196727339823033
2400,4,1140684,0.213708348517728,0.157374720041224,0.17534417066124
2401,4,1141284,0.228636803129503,0.15821128807253,0.149306846279562
2402,4,1144564,0.267418841745934,0.157379937257445,0.0901638930094863
2403,4,1149030,0.241215443581151,0.156659179636379,0.124518019025197
2404,4,1150593,0.306583267662892,0.157902635134909,0.0529813101319833
2405,4,1154148,0.733373991374574,0.338559215340886,0.0309676785007913
2406,4,1154160,0.670065397629883,0.318695029496816,0.0362147529688853
2407,4,1154205,0.418788730582332,0.313146885967781,0.181967670389716
2408,4,1154252,0.441778859081094,0.313057383367011,0.159073645166758
2409,4,1154263,0.461497471341051,0.312976785373031,0.141226937588068
2410,4,1154297,0.378056953629931,0.313273912633926,0.228319721502904
2411,4,1154405,-0.261400287908979,0.444710229315235,0.557042950988535
2412,4,1154411,-0.340930832238833,0.451894546633367,0.451083393748635
2413,4,1154412,-0.272070812916366,0.448300156392755,0.544311191026268
2414,4,1155661,-0.0370505856937395,0.40917802757914,0.927902461046014
2415,4,1155740,0.0866515561606249,0.32840295776479,0.792043755113589
2416,4,1156446,0.218253982367034,0.161638222510487,0.177796957525987
2417,4,1156518,0.145072613454634,0.160302252017469,0.366085683513572
2418,4,1156658,0.224186686492637,0.160557283431678,0.163500535543681
2419,4,1156839,0.224523198896306,0.159731899177996,0.160714939423465
2420,4,1157089,0.229475292312663,0.169379507625766,0.176347823301075
2421,4,1157271,0.201172867762405,0.158620078895198,0.205537832695965
2422,4,1158603,0.186938254033229,0.15753268797998,0.236158480655704
2423,4,1161114,-0.0114297469155815,0.452258317234884,0.97985180341652
2424,4,1161556,0.19299812038076,0.157793921676747,0.222106919485639
2425,4,1162000,0.278403292548468,0.158065798705883,0.0790511946792878
2426,4,1162010,0.284019106340275,0.15758237831965,0.0723427450608218
2427,4,1162013,0.283139900872329,0.157367713462411,0.0728370617662231
2428,4,1166231,0.194514734505591,0.157735666535778,0.218333262998705
2429,4,1171385,-0.124739439284666,0.157567915959184,0.429093454318835
2430,4,1171794,-0.0395706878415409,0.15830694835004,0.802762301780625
2431,4,1171863,-0.0649845417638935,0.158188437572293,0.681465056185982
2432,4,1172380,-0.0669768462362323,0.157831391761621,0.67156402268361
2433,4,1172576,-0.0899977863645956,0.156931006760826,0.566680625339014
2434,4,1172914,-0.126291795674637,0.157932078848937,0.424446207461863
2435,4,1173839,-0.179532318201529,0.156923407777751,0.253367281106607
2436,4,1174544,-0.102806080596342,0.161934227806477,0.525928908628949
2437,4,1175150,-0.0653249851743227,0.157158291543966,0.677908723343966
2438,4,1175327,-0.0961146283734169,0.158474031833089,0.544572084834766
2439,4,1175949,-0.0434958465264536,0.158324260419705,0.783687197644502
2440,4,1176138,-0.100376895233505,0.169262788698087,0.553544824769045
2441,4,1176852,-0.130561479233043,0.157624630911929,0.408056704883372
2442,4,1178330,-0.34359503962866,0.249796893695266,0.169849414587323
2443,4,1181165,-0.0468094356614318,0.159325015323278,0.7690846171269
2444,4,1184872,-0.0679830576396891,0.158140715209718,0.667538211182192
2445,4,1187132,-0.10111885753905,0.167010490545238,0.545259726203926
2446,4,1189750,-0.0623422199833646,0.159587782606574,0.696295067342543
2447,4,1190935,-0.0165020703092359,0.159257089994608,0.917530502855613
2448,4,1191476,0.0123418381286639,0.158800824860252,0.938095629224808
2449,4,1191692,-0.0525448183404978,0.158772452685374,0.74088301032742
2450,4,1191935,0.0274545919604123,0.16093099103134,0.864637184532456
2451,4,1197080,-0.069161127528137,0.157939152867411,0.661728558777841
2452,4,1197131,-0.0613030139260455,0.159406548797327,0.700787426575967
2453,4,1197837,-0.112989998001568,0.157867539168897,0.474633336717924
2454,4,1198548,-0.0499255727081448,0.159047243709544,0.753779338722733
2455,4,1213560,-0.104613786262592,0.159162147494628,0.511430465837632
2456,4,1213754,-0.0557025918538023,0.163832343610914,0.73406060663925
2457,4,1215342,-0.0752235301818049,0.158067153933415,0.634442836473577
2458,4,1218917,-0.0509533406539303,0.158537194031862,0.748099950848908
2459,4,1218963,-0.0364393305147844,0.158161390539956,0.817919598119366
2460,4,1219676,-0.0948662501922495,0.157644380335057,0.54771103742224
2461,4,1220697,-0.0868994722713492,0.159210358370504,0.58553755878977
2462,4,1222379,-0.143601669747485,0.157686519638181,0.363086398396612
2463,4,1222542,-0.0664520021221525,0.158301678300278,0.674900977337999
2464,4,1224469,-0.108978186387899,0.158637537803643,0.492556818194506
2465,4,1225163,-0.0365244598531028,0.1573892827439,0.816622417963434
2466,4,1225198,-0.0685835444722016,0.156917284829359,0.662329186309275
2467,4,1225542,-0.097386409473556,0.157756444665408,0.537420826431003
2468,4,1226443,-0.0514075252398138,0.157160560523595,0.743784659653783
2469,4,1227990,-0.104114239699061,0.157744272259744,0.509671955472382
2470,4,1234689,0.0602783331627538,0.158072707618954,0.703185616378722
2471,4,1235338,0.0116462155030443,0.157656559346158,0.941155034878215
2472,4,1235719,0.0332797392804621,0.15763035503945,0.832911409081514
2473,4,1237546,0.0562066583911996,0.163718449809859,0.731567437083802
2474,4,1240855,-0.0168405066894228,0.163612033928225,0.918077363015706
2475,4,1242195,-0.00729412446833777,0.158525641920005,0.963326489631657
2476,4,1242241,-0.0170540647989514,0.159197774981878,0.914750654558272
2477,4,1242383,-0.00598476767669756,0.157620025131397,0.969733391912797
2478,4,1246177,0.188715384396294,0.159206090305382,0.236675325497847
2479,4,1248530,0.219452940232448,0.157635366965034,0.16475173034635
2480,4,1248695,0.278804755558497,0.159913097207912,0.0821209916806882
2481,4,1250650,0.181135537641218,0.159369810103969,0.256487507404847
