SNP,Chr,Pos,Effect,SE,FMP45_MID2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
2525,4,1306509,0.217998843904934,0.160947163852017,0.176451333898591
2526,4,1307383,0.145166585724521,0.16141165204217,0.369075986791897
2527,4,1307724,0.0518228035192241,0.277361849228275,0.851891961542088
2528,4,1311626,0.25234977733931,0.162215905138944,0.120689451655845
2529,4,1312702,0.215074683176307,0.160523547267396,0.181161625463269
2530,4,1316036,0.266474117133964,0.160863546477594,0.0985045496008086
2531,4,1317259,0.183135381026388,0.161121385549816,0.256464050918801
2532,4,1318086,0.154159445629793,0.160580031534594,0.337704108395288
2533,4,1318331,0.147413540701097,0.161839006360705,0.362987894404601
2534,4,1318792,0.151799849696421,0.160707964577855,0.345524737919052
2535,4,1321563,0.0108338669564682,0.163453124966802,0.947191484185792
2536,4,1321800,0.0613762220048779,0.164629401418551,0.709510287843531
2537,4,1323799,0.0420515308233816,0.160718381338983,0.793745971357386
2538,4,1324081,-0.0114727521815698,0.160947771269818,0.94321332640055
2539,4,1330149,-0.0491381848229973,0.17392344133839,0.777704517168008
2540,4,1330414,-0.304947220184653,0.321321076035605,0.343248480491945
2541,4,1333470,-0.0886699583850671,0.161761541730709,0.583933809911176
2542,4,1333527,-0.0565734885535962,0.161426232205122,0.72620229916826
2543,4,1335020,-0.116683843058489,0.162138185450739,0.472212532938699
2544,4,1335357,-0.102963214725763,0.161900177366001,0.525209852194166
2545,4,1335426,-0.157483728584067,0.161263489314274,0.329454999689085
2546,4,1335638,-0.153112543404168,0.161009564214412,0.34227882080992
2547,4,1337043,-0.276115994564087,0.163302187387698,0.0917522449072373
2548,4,1337078,-0.290008743802061,0.173912452675401,0.0962907442680024
2549,4,1337113,-0.408333703656324,0.168885525895787,0.0161198810516103
2550,4,1337514,-0.209107521328967,0.160827207299881,0.194380734289612
2551,4,1338262,-0.156267196224514,0.161454243505544,0.33377047072127
2552,4,1338321,-0.15464137700203,0.160700289774022,0.336559236226063
2553,4,1341560,-0.0954160859353587,0.164832443474315,0.563047989380062
2554,4,1342082,-0.185741026532404,0.161764784207335,0.251656618877278
2555,4,1342134,-0.184617897935644,0.161073074096813,0.252499201398935
2556,4,1342485,-0.173051312741043,0.161109449685688,0.283501372632895
2557,4,1345539,-0.0967782280989352,0.16174837468102,0.55000625644098
2558,4,1345604,-0.136622382598316,0.162357192056107,0.400641693435317
2559,4,1345654,-0.111784623548308,0.161946983553165,0.490487764895122
2560,4,1348313,-0.101516338292315,0.165092787422042,0.539013795800948
2561,4,1350135,-0.0896219344690251,0.161095424462686,0.578338962520875
2562,4,1352371,-0.141081885528372,0.166824947998965,0.39829959133701
2563,4,1352461,-0.0464073837405663,0.163714921472647,0.776986890757931
2564,4,1352971,-0.956586360081451,1.23956108850663,0.440800268347225
2565,4,1353994,-0.116228110293902,0.162629798269196,0.475279734936288
2566,4,1354278,-0.0680543393501574,0.162709720217196,0.676014184124361
2567,4,1354322,-0.052165364690992,0.161340968652744,0.746641530440993
2568,4,1354715,-0.35378189215925,0.331308586023258,0.286326034961539
2569,4,1355617,-0.0841182639533651,0.17646138105122,0.633874246843642
2570,4,1357789,0.0167460252272119,0.163959712873409,0.918707512261952
2571,4,1358780,0.0696571147405231,0.163428022058114,0.670203658999259
2572,4,1359163,0.00062951892204785,0.164010376686953,0.996939665620854
2573,4,1359608,0.0741846997773768,0.161087124143194,0.645422765606596
2574,4,1360486,0.0633178991708306,0.16227014534042,0.696623603955426
2575,4,1363156,0.0760726481880514,0.161089717390451,0.637048885266643
2576,4,1365085,0.109327141157954,0.161267573385824,0.49826405883407
2577,4,1365131,0.11448083133325,0.161025351630732,0.47758524803078
2578,4,1367398,0.0234244607168871,0.161367702397732,0.884665804499517
2579,4,1372531,0.113004246310211,0.161510171658129,0.484592578616235
2580,4,1375354,0.102183951161827,0.16195977336086,0.5284999337663
2581,4,1376706,0.143323783397182,0.160737616324138,0.373180972575461
2582,4,1379287,0.112608286333992,0.161480150699158,0.486042403865716
2583,4,1380043,-0.0196508004295385,0.167816096236454,0.906849596545139
2584,4,1381192,0.0739775888460906,0.161406294276023,0.64699632697337
2585,4,1381394,0.0634877782857573,0.162031354820302,0.695424673936566
2586,4,1383768,0.0390950365614575,0.162313892858624,0.80980291971019
2587,4,1385147,0.191393059449915,0.163552851316176,0.242701291614917
2588,4,1388828,0.468660227658773,0.321618376638146,0.145951929436814
2589,4,1389763,0.318867056264116,0.160508414040506,0.0477388263863786
2590,4,1390026,0.326643262401229,0.160906756279636,0.0431044253915504
2591,4,1391816,0.266368565460551,0.160738281374789,0.0983761861906997
2592,4,1392181,0.247351233958234,0.161702570669118,0.126994540731752
2593,4,1392182,0.255990762041426,0.161875859354596,0.114681761317529
2594,4,1392187,0.242995338266591,0.161679635469503,0.133747704729858
2595,4,1401418,0.0775693835299683,0.162050235246569,0.632466257710908
2596,4,1403501,0.0669010949029811,0.162837015880429,0.681434031228775
2597,4,1404193,0.096367402013886,0.161903924970446,0.552082136552985
2598,4,1404217,0.0907332195187727,0.162420787431655,0.576768038735123
2599,4,1405373,0.0963318549881114,0.162047622277745,0.552581067420513
2600,4,1406795,0.0657116100706941,0.161661330593121,0.684638482940177
2601,4,1406965,0.0666646617757478,0.161487009202329,0.679990959548374
2602,4,1408452,0.0579819609223916,0.161003045375209,0.718965597635141
2603,4,1409487,0.0618331354700798,0.161827831170964,0.702622974835121
2604,4,1410314,0.0877034052747344,0.161083145405986,0.586468401383402
2605,4,1411483,0.182644128299286,0.161110162522113,0.257706562645373
2606,4,1411837,0.176081991222213,0.161092471993757,0.275117582071784
2607,4,1411853,0.205324473944841,0.161014856280069,0.2030807446261
2608,4,1414039,0.30342684749892,0.167171943521109,0.0703634490642719
2609,4,1414327,0.215454396655782,0.167427097474957,0.198988056276096
2610,4,1418662,0.382478400959289,0.159921360923305,0.0172949458161108
2611,4,1420155,0.369939033207688,0.159791087246739,0.0211780896733962
2612,4,1424802,0.196294856275868,0.163612825957005,0.23104018588739
2613,4,1429971,-0.000197907692462862,0.161338048615954,0.999021956313539
2614,4,1430306,0.0344371075879671,0.162932643180875,0.832729942970881
2615,4,1430469,-0.00189017435915767,0.165392480078177,0.990888096421803
2616,4,1432529,0.0100428903084724,0.16114352203929,0.95034116899259
2617,4,1432812,0.0147016392695958,0.162400789736968,0.927919866799499
2618,4,1433591,-0.0600774338685325,0.162261940581403,0.711418503926655
2619,4,1434295,-0.0114262027329213,0.162392425099474,0.943945639425779
2620,4,1435743,0.00725158388725744,0.162853168053683,0.964508427115497
2621,4,1436351,-0.0381176774915356,0.161962111299606,0.814074067165712
2622,4,1438464,0.0539204321250399,0.165955146258266,0.745441906015455
2623,4,1438494,0.0459835590366701,0.166725963030557,0.782860588054597
2624,4,1440118,0.039097505324197,0.162097230246118,0.809541805145803
2625,4,1440423,0.0469549770109989,0.162481169926698,0.772760815517074
2626,4,1440771,0.0499603144305119,0.161909092597533,0.757830542656897
2627,4,1441031,0.0249347389403664,0.162854781070118,0.878398803228875
2628,4,1443639,0.232759376206475,0.384160766981139,0.54497681901985
2629,4,1443800,0.109358157113876,0.16284685413316,0.502315881614507
2630,4,1443836,0.107609410521629,0.162004196103171,0.506971365053929
2631,4,1443906,0.106052187800484,0.161650771281232,0.512214568627652
2632,4,1443911,0.106052187800484,0.161650771281232,0.512214568627652
2633,4,1444058,0.0592509014087564,0.162469785341639,0.71556214036396
2634,4,1444256,0.0164511240554581,0.162756848541027,0.919545989410954
2635,4,1444337,0.099385241740018,0.162882065767641,0.542143864555928
2636,4,1444364,0.0885410674237552,0.162791992279153,0.586859959437335
2637,4,1444709,0.0541833704191506,0.162188622472996,0.73852038472559
2638,4,1444711,0.0611919506999156,0.161898170650485,0.705683268604825
2639,4,1444817,0.0765600981026069,0.161809991203099,0.636399927372197
2640,4,1445462,0.0216196584201289,0.162900775011365,0.894493029449512
2641,4,1445609,0.0482550010416782,0.162366744808976,0.766490490915972
2642,4,1446003,-0.0510138978224745,0.162071016492248,0.753127861627449
2643,4,1447207,-0.0554307877615474,0.165131549334961,0.737314211646934
2644,4,1447282,-0.0567001227903632,0.167724741690376,0.735522988567864
2645,4,1447449,0.0760884975357274,0.176642486573886,0.666914094184842
2646,4,1447458,-0.0074928889682313,0.191632134524495,0.96883246291762
2647,4,1447474,0.0584694550703311,0.196086523868933,0.765739755933335
2648,4,1447514,0.0827884243684238,0.280527430844102,0.768077970943268
2649,4,1447514,0.557567312081134,0.558014430563552,0.318382864440312
2650,4,1447521,-0.0544367102875083,0.17956320586896,0.761945119427121
2651,4,1447568,-0.0223751277816221,0.166486644927555,0.893166091083467
2652,4,1447682,0.00864904519913257,0.16623560146875,0.95853514440531
2653,4,1447719,0.0165492114196777,0.165483739206567,0.9203970779745
2654,4,1447777,-0.0078033249365056,0.164454091911863,0.962181518185053
2655,4,1448144,0.0146789518394691,0.166146520422316,0.929649045837901
2656,4,1448153,0.00731527048657898,0.165320603586426,0.964730947767527
2657,4,1448315,-0.00753988264469951,0.163730393716093,0.963295961058731
2658,4,1450633,-0.0337226601130889,0.165315438143348,0.838479034743671
2659,4,1451242,-0.0787746552335762,0.166304984817592,0.636023890215125
2660,4,1451946,-0.0634211411719648,0.164636705859349,0.700307384421391
2661,4,1452368,-0.0473184315235268,0.16385845606886,0.772922106901236
2662,4,1453498,-0.0842767032276268,0.164147891109931,0.607979198384208
2663,4,1455597,-0.102005781152455,0.163828011750059,0.533923494631385
2664,4,1456318,-0.198847712358118,0.174810596344217,0.256099251362012
2665,4,1456594,0.0236126846360802,0.328021034102899,0.942654393042529
2666,4,1456625,0.0305906077429594,0.221556761096501,0.890262872475288
2667,4,1457873,0.0330488806801221,0.165456078649849,0.841795710653245
2668,4,1458160,-0.0656579775234265,0.200861824178174,0.743951390664954
2669,4,1459398,0.134265072823824,0.166177667012902,0.419657165759763
2670,4,1461847,0.398761544992886,0.2487969747559,0.109882293621008
2671,4,1461854,0.491854868888109,0.219900962688152,0.0259292273538052
2672,4,1462057,0.0335689622979076,0.175920362473256,0.848777034018519
2673,4,1467660,-0.000672494536034907,0.165934117408587,0.996768647281568
2674,4,1469963,-0.0136888262444802,0.166195566193865,0.93440253605818
2675,4,1470704,0.0143602390987223,0.165919866168946,0.931078882633228
2676,4,1471998,0.0194451115835599,0.166960939094777,0.907350225080177
2677,4,1472661,0.051726393397258,0.168047283776915,0.75840953800101
2678,4,1472720,0.0311979930476796,0.167553186391723,0.852396797379308
2679,4,1474060,0.00576224349363508,0.167928342190932,0.972646391067016
2680,4,1474141,-0.00560192253777569,0.167983071124143,0.973415814919384
2681,4,1474602,0.0159391563541329,0.171214017077893,0.92588096103623
2682,4,1475645,-0.0053878899738633,0.16822562495691,0.974468013711739
2683,4,1480211,0.0535485663727473,0.169467510132646,0.752203437612227
2684,4,1480835,0.0315770083603377,0.168436374982063,0.851398729781668
2685,4,1481504,-0.0117562834769527,0.168743600890408,0.944496162264952
2686,4,1483867,0.0265976143203859,0.170195834670317,0.875904390269584
2687,4,1484599,-0.0231454368327675,0.170721115268449,0.892234909212199
2688,4,1484621,-0.0196632183909784,0.171880324770316,0.90898525059975
2689,4,1484733,0.02693801699304,0.167465277840473,0.872297788806728
2690,4,1484992,0.0469775901894178,0.168324611497018,0.780339765241034
2691,4,1486897,0.01032789754675,0.16844386280196,0.951144169071368
2692,4,1488575,0.114210390122878,0.167873312962776,0.496737195936186
2693,4,1489057,0.0795684599012367,0.167385028535107,0.634823072926817
2694,4,1489545,0.117379577624082,0.199760384554382,0.557175227176407
2695,4,1490851,0.0992062405796783,0.166838193743662,0.552474775629407
2696,4,1490904,-0.00254147428468521,0.180666353065214,0.98878429531014
2697,4,1491666,0.00660240743928864,0.166064418306452,0.968308449056608
2698,4,1492451,-0.00670933329691847,0.166402235279104,0.967860826341948
2699,4,1492707,0.132635838289404,0.181581334632385,0.465600497656964
2700,4,1492707,-0.121426458366136,0.381085216322033,0.750193004761218
2701,4,1493150,0.0950036778240956,0.165786260342681,0.566976251711415
2702,4,1493956,0.0535424784908839,0.164608657876829,0.745168422946187
2703,4,1493975,0.0471187622382808,0.16475816897708,0.775055516398789
2704,4,1494081,0.0420505997307425,0.164278760858174,0.798122322104409
2705,4,1494542,0.0621385314942547,0.167024839141375,0.710092494054432
2706,4,1494612,0.0567667808032378,0.16621576112509,0.732911855026687
2707,4,1494869,0.0624865501501125,0.165781485841559,0.706458672604398
2708,4,1494944,0.0378587147788563,0.165802599074668,0.819517192927789
2709,4,1494974,0.0243398446892346,0.165880488137116,0.883427945464776
2710,4,1495032,0.0889855044981652,0.165901251447281,0.592036332565829
2711,4,1499852,0.0263545595814806,0.169559705445781,0.87657166395451
2712,4,1499970,0.0466734504086608,0.172648740720716,0.78705850619578
2713,4,1501685,0.09856120441099,0.164693729101904,0.549922526514462
2714,4,1501834,0.133017203694688,0.166454127025025,0.424756860313977
2715,4,1503576,0.0921621764114905,0.163340703744413,0.572954048021458
2716,4,1504976,0.00501163176957309,0.172110607270968,0.976786401886246
2717,4,1505243,0.0907367413292646,0.163971462030937,0.580360989854247
2718,4,1505373,0.100831162378562,0.167261294196237,0.547004750157295
2719,4,1505397,0.0780316946922293,0.17209325112478,0.650520034840258
2720,4,1505683,-0.116626042929397,0.203100675946498,0.566179417636782
2721,4,1505691,0.104471150629613,0.267007648197572,0.695836311404424
2722,4,1505703,-0.0317534969320352,0.322152212984938,0.921538216448133
2723,4,1505869,-0.0139196726967755,0.170045986650864,0.934805801097637
2724,4,1505904,0.0291181423959445,0.169723131175038,0.86387971430122
2725,4,1506371,0.123098551478263,0.163738753835083,0.452673191695508
2726,4,1506383,0.0806151347930058,0.165092572124545,0.62563869140361
2727,4,1506424,0.0810726482497953,0.165285346241168,0.624084082289419
2728,4,1506930,0.112749014205757,0.163443637315304,0.490751691069808
2729,4,1507893,-0.0195906576283176,0.165669043043538,0.905935430069401
2730,4,1508550,0.119071754845132,0.163466871211713,0.466842389411469
2731,4,1508644,0.100554543699739,0.163478151259537,0.538888494624599
2732,4,1510975,0.16864601310864,0.163784713595258,0.303864753797351
2733,4,1512432,0.207655426698581,0.163981291903157,0.206227777307355
2734,4,1512726,0.19404728208207,0.163384769862199,0.235761750199169
2735,4,1513542,0.150843733611587,0.166501181686429,0.365573951473938
2736,4,1513733,0.182129005087482,0.163590854669152,0.266328453221767
2737,4,1513956,0.524901774886145,0.327924234109175,0.11034232897123
2738,4,1514408,0.232942761074074,0.164043555101737,0.156488610435174
2739,4,1514885,0.164997267951955,0.167963179628178,0.326604231784567
2740,4,1515034,0.19304907877342,0.165494796827318,0.244201274033305
2741,4,1515708,0.18060806237708,0.16439456898469,0.272680208447423
2742,4,1515742,0.177277097443925,0.168331779473932,0.292996710227294
2743,4,1517320,0.225882713565863,0.16327685453229,0.167406159073054
2744,4,1517680,-0.3229978300385,0.286425459590959,0.260218673156897
2745,4,1517858,0.290396774611469,0.167038320020926,0.08299396319325
2746,4,1519301,0.176043693621846,0.170431907966976,0.302345273267406
2747,4,1520148,0.282395055409755,0.162387058909379,0.0829022430724982
2748,4,1520501,0.262216715213883,0.162332281240498,0.107137289600488
2749,4,1521315,0.29061844175848,0.162668639676108,0.0748655428056428
2750,4,1521582,0.283799248635661,0.162536549886029,0.0816697190541992
2751,4,1521747,0.29434481480689,0.164755306326884,0.0748671137341878
2752,4,1521818,0.501400244663392,0.249083296071315,0.0448753080917944
2753,4,1522428,-0.249922930087088,0.193641751202326,0.197671177517199
2754,4,1522507,0.243414907002437,0.242059785418995,0.31529765132078
2755,4,1522714,0.296700460335903,0.176163832351848,0.0930211106471466
2756,4,1522717,0.313723587468549,0.177021693650648,0.0772184732780343
2757,4,1522735,0.287735446911559,0.174528656374793,0.100110446735764
2758,4,1522862,0.310265464893045,0.16239947653082,0.0568778104763922
2759,4,1523350,0.0984018007636051,0.172596553431371,0.56895484765047
2760,4,1523440,0.570261366921286,0.397240203350793,0.152013626010642
2761,4,1523444,-0.173069292030391,0.334927574515863,0.605663714436675
2762,4,1523446,-0.167262218116369,0.333809603408494,0.616633655996093
2763,4,1523482,0.626163067461651,0.397001651484363,0.115638220109259
2764,4,1523491,-0.0723950613166044,0.349783985823006,0.836152020913909
2765,4,1523500,0.20864396761552,0.36222460895965,0.56497738534705
2766,4,1523584,0.147863134033368,0.547333730568249,0.787201422793549
2767,4,1523587,0.0105553881086902,0.562497940566996,0.985039014647012
2768,5,8786,-0.0280143794615373,0.162386718477057,0.863130400808184
2769,5,9566,-0.0189749212130832,0.163006915659493,0.907397276108159
2770,5,11033,-0.0531339189188437,0.161849475266364,0.742885394181888
2771,5,11244,-0.0419106909069116,0.162311902472545,0.79639467816473
2772,5,11370,-0.0774616339122844,0.162080172184951,0.633001739567866
2773,5,13215,-0.013351946110664,0.161697597760182,0.934237428131136
2774,5,13449,-0.0142852762293791,0.16466005348956,0.930914513945349
2775,5,13572,-0.0278806346405043,0.321363594419346,0.930913627174517
2776,5,13639,-0.0639685597124685,0.161242156844704,0.691811066347123
2777,5,13690,-0.0582471763654541,0.162207990321484,0.719742870347674
2778,5,14028,-0.0510346756149476,0.161464731093365,0.752133745945214
2779,5,16072,0.0300746108297522,0.16878537843584,0.858681815419627
2780,5,18746,0.0294864733402966,0.164741234990049,0.858050909192339
2781,5,18800,0.0590003919249274,0.163186891143316,0.717903857606869
2782,5,18904,0.00838588639347471,0.188545229832551,0.964549501953513
2783,5,18920,-0.619284890203726,0.461828070819119,0.18080132348124
2784,5,18994,0.0064070387358019,0.195978114240581,0.973938183254558
2785,5,19045,-0.0915713695092029,0.321360326388432,0.775850159787558
2786,5,19049,-0.0915713695092029,0.321360326388432,0.775850159787558
2787,5,19051,-0.0936019812398206,0.321388944166994,0.771037244012857
2788,5,19082,0.0076068519066439,0.321578785836535,0.981141400233017
2789,5,19084,0.0174936151705847,0.321729393571741,0.956668197569529
2790,5,19368,-0.0241440943556938,0.163728510377555,0.882849821491427
2791,5,19504,0.0373954459461145,0.220350571412296,0.865336314122167
2792,5,19513,-0.154570441343757,0.22519253711073,0.492916312108839
2793,5,19517,-0.0911406093297061,0.232056341133039,0.694739663068033
2794,5,19542,0.245038277007675,0.290958383134175,0.400259441528213
2795,5,21341,-0.364100000296284,0.663336870404531,0.583426889404386
2796,5,21342,-0.0244752181258607,0.600082860707932,0.967489241785495
2797,5,21355,-0.324225415462834,0.576385995590879,0.574122647447466
2798,5,21358,-1.29371733127553,0.927276639472187,0.163838857250952
2799,5,21504,-0.0589446826839533,0.438660632716477,0.893183242128222
2800,5,21509,-0.00575675877936366,0.455497642180439,0.989923428463749
2801,5,21529,0.625360274261644,0.367841272868953,0.0899963592332398
2802,5,21532,0.544335720009486,0.373813683145057,0.146234860276916
2803,5,21533,0.655979956785192,0.380402142474142,0.0855041776686364
2804,5,21552,-0.061099548571911,0.466932272949771,0.895966033887228
2805,5,21558,-0.181571328200211,0.435493147177985,0.676981070350509
2806,5,21954,-1.5920562151945,1.52422961900638,0.296969344014134
2807,5,22497,-0.0184856847210764,0.236437607222061,0.937725830089977
2808,5,22502,-0.0649012583375672,0.242109358736823,0.788805181973182
2809,5,22536,0.0795827642160596,0.321440023113547,0.804601780737807
2810,5,22625,-0.0799092965638155,0.327578315659301,0.807419374754528
2811,5,22635,-0.126157895317477,0.322790202272302,0.6961545463016
2812,5,22638,-0.0295880478242792,0.353636095240265,0.933367774808128
2813,5,22854,0.144589127991175,0.475172279982055,0.761087936685333
2814,5,22881,0.135902208114059,0.34621908727308,0.694901789399298
2815,5,22883,0.0760151404134035,0.336827464403731,0.821581106104051
2816,5,22917,-0.00295057959062994,0.323949597051123,0.992737998134078
2817,5,23224,-0.13837042113985,0.176049133278121,0.432408720241292
2818,5,23230,0.00553510444475791,0.193864962503602,0.977238555811
2819,5,23574,-0.0919547400970388,0.160836483107601,0.567870045882255
2820,5,23653,-0.115713737671959,0.16056543649685,0.471593196795118
2821,5,24002,-0.0445020498460597,0.161347472025661,0.782851569339343
2822,5,24122,-0.113144296058501,0.161944308664954,0.485223463289805
2823,5,24148,-0.0816358918842511,0.163643873924805,0.618186545365265
2824,5,24163,-0.108651465112375,0.164077693981416,0.508278189342904
2825,5,24234,-0.054500841227671,0.162056151968516,0.736838159563013
2826,5,24246,-0.0478009525481304,0.161823254737762,0.767869727829845
2827,5,24270,-0.0395536729677513,0.176232114742383,0.822544196645937
2828,5,24278,-0.0646000222706078,0.161786113202346,0.689918968299944
2829,5,24388,-0.104832407823139,0.163251426713966,0.521190588153207
2830,5,24487,-0.0491121981601625,0.162263297934839,0.76231979538963
2831,5,24650,-0.0945952572309396,0.161306735489589,0.557960775894979
2832,5,24820,-0.0387781708788416,0.160905292643145,0.809695055131813
2833,5,24909,-0.00442560862366631,0.161591169434026,0.978165994035582
2834,5,25103,-0.0820561135608247,0.161367090984742,0.611416264374713
2835,5,25397,-0.607143980511953,0.314340912680122,0.0542236335367129
2836,5,25397,-0.947118573416492,0.59968396379859,0.115148476431646
2837,5,25485,-0.106203511055705,0.168196053648237,0.52817009570988
2838,5,26058,-0.231144099596061,0.161173804814475,0.152420554948286
2839,5,26197,-0.200610026151644,0.160343527164086,0.211716891738594
2840,5,26417,-0.188115103422029,0.160619432009408,0.242314289196897
2841,5,27428,-0.249260038220153,0.160588432261276,0.121518367500649
2842,5,30505,-0.33823732754357,0.160157414886194,0.0353966893960148
2843,5,31263,-0.30844499671553,0.161959434174954,0.0576631876591114
2844,5,31451,-0.360486437354211,0.173806146585757,0.038797146149496
2845,5,31466,0.222320252342035,0.398222302483276,0.577005910045424
2846,5,32038,-0.367263654444294,0.159505328416543,0.0218872437844733
2847,5,33720,-0.419941736970156,0.1614584609881,0.00968817902277518
2848,5,33814,-0.433613559860114,0.161105358534004,0.0074519761963529
2849,5,33851,-0.438073208114835,0.162678761610544,0.00742178576964455
2850,5,34324,-0.290459794992724,0.163991739932641,0.0773926621636741
2851,5,34350,-0.333510965321216,0.161573884604509,0.0397347825115303
2852,5,35048,-0.408805414421682,0.159453492200239,0.0107670053307931
2853,5,35579,-0.480646829909435,0.160504442764256,0.00294196561341791
2854,5,35901,-0.426350886582481,0.161728079594163,0.00875366291870869
2855,5,35947,-0.473045996022937,0.160340390984269,0.00338698387253952
2856,5,37398,-0.473887653595949,0.173138513903122,0.00651315401336684
2857,5,38037,-0.417917032820511,0.165191121485362,0.0118438361650545
2858,5,38200,-0.434232367815665,0.159043265613154,0.00664546445699161
2859,5,38263,-0.434882960092932,0.159058630055164,0.00657033315175296
2860,5,38427,-0.411747371534263,0.159643412912759,0.0103078831173448
2861,5,38677,-0.403722378647189,0.15927079216988,0.0116818708753414
2862,5,39894,-0.487498744342951,0.187243193417006,0.00961552836672338
2863,5,41075,-0.306409484514479,0.160700577736553,0.0573697430263229
2864,5,42051,-0.249182237137766,0.161051301890976,0.12270556284131
2865,5,42740,-0.37611150989004,0.1594621650963,0.018887191410795
2866,5,44304,-0.395841171478014,0.159779153138282,0.0137007719131404
2867,5,44612,-0.360856284503855,0.160126525534174,0.0248363314535949
2868,5,45702,-0.311122524488849,0.163550902091077,0.0579458667965969
2869,5,46084,-0.301893721840805,0.160412921405931,0.0606613718095831
2870,5,49920,-0.294890564699694,0.161633297041722,0.0689304571170153
2871,5,50949,-0.201699557847905,0.165992856427492,0.22513629238087
2872,5,53073,-0.31278740879436,0.162740366293759,0.0554100995379616
2873,5,53535,-0.27440355960371,0.162073660838187,0.0913226190185585
2874,5,53964,-0.256185774903236,0.162333184114312,0.115427299658307
2875,5,57276,-0.287722283660651,0.16176016845259,0.0761500198535663
2876,5,57788,-0.224139369225723,0.162186255015645,0.167849441885488
2877,5,57861,-0.266125973609473,0.162314258343471,0.101984936542847
2878,5,58267,-0.216820437341656,0.162672348798091,0.183435417013386
2879,5,59261,-0.20874415159739,0.177289095032115,0.239820185180135
2880,5,59359,-0.556102218353917,0.335910936672293,0.098710800556854
2881,5,59386,-0.0388345117446276,0.20625148609359,0.850759723574227
2882,5,59387,-0.110566864703663,0.268084202119742,0.680272187313179
2883,5,61028,-0.183772631632822,0.163605748994717,0.262088255727537
2884,5,61686,-0.454742782937163,0.32055548654484,0.15689541385801
2885,5,64504,-0.169884841983316,0.163203853364499,0.298617443779004
2886,5,66168,-0.156352815494604,0.1629043545082,0.337821409784791
2887,5,67144,-0.352520310014582,0.163602991751488,0.0318589116172797
2888,5,67435,-0.304670205593084,0.167564715284157,0.0698772874709751
2889,5,68714,-0.285341106123397,0.16237246908131,0.0797293560987435
2890,5,69083,-0.223022941420238,0.162517913880251,0.170842161422037
2891,5,69805,-0.203903884541792,0.166531737293281,0.221612379855764
2892,5,69813,-0.220040263945318,0.165296657831981,0.183987554534069
2893,5,70382,-0.139304268582876,0.175962244818362,0.429083968488823
2894,5,70531,-0.152116706390357,0.165999837606396,0.360100245624229
2895,5,70702,-0.109073160023925,0.165239713808002,0.509626241607359
2896,5,70852,-0.109049015978243,0.165599669270512,0.510639819337175
2897,5,70969,-0.102873294158267,0.165714713817609,0.535141359157962
2898,5,72069,-0.0260738969005729,0.167977603175248,0.876734659659828
2899,5,73474,0.0650525114932785,0.240216015379227,0.78669668566632
2900,5,74994,0.170253648429125,0.169149871043379,0.314852316996472
2901,5,75504,0.170120237399736,0.17082094214453,0.3199818689099
2902,5,75507,0.198114172589854,0.170554368917243,0.246187048729688
2903,5,75860,0.136406972819253,0.172954002945014,0.430822967602605
2904,5,76107,0.224690788729017,0.170550778586007,0.188544899054896
2905,5,76472,0.141112779870845,0.170699703499871,0.408981035524027
2906,5,76912,0.178936678777698,0.171277356609116,0.296867817614993
2907,5,77002,0.130354190997543,0.172425484908623,0.450151566939664
2908,5,77032,0.15976922531782,0.17133103685301,0.351706404138069
2909,5,77423,0.160062854252188,0.171672254923745,0.351780213431121
2910,5,77484,0.178806720825392,0.172302387210369,0.300096997814891
2911,5,77918,0.115730285460275,0.173360635555853,0.504844567361298
2912,5,78310,0.168547546488294,0.172499245000032,0.329192979265907
2913,5,79208,0.19258491755143,0.176191849952367,0.275121155538456
2914,5,79230,0.115619139667501,0.175378051295001,0.510160829566913
2915,5,79231,0.0860089460713072,0.322256303997058,0.789705018492426
2916,5,79231,0.804854737327191,0.427408306985355,0.0605081364210375
2917,5,79232,0.0663698890933666,0.1753306348424,0.705256063557886
2918,5,79544,0.458729064774971,0.293069064230883,0.118418117116465
2919,5,80396,0.163790208616243,0.177111556989079,0.355709214330234
2920,5,81334,0.123704578188213,0.183717690289743,0.501171232737559
2921,5,82827,0.146642142333768,0.178820858447458,0.412740663532091
2922,5,83188,0.182669275308628,0.180669002700346,0.312674742507175
2923,5,85693,0.0659703478018225,0.196235854442864,0.736935726988841
2924,5,86488,0.0960705245619202,0.283648150134722,0.735040045387857
2925,5,87323,0.0894598361316916,0.200085855954306,0.655071830459737
2926,5,90716,-0.184745931694976,0.217005200133453,0.395155805128604
2927,5,90719,-0.13224790478542,0.2165735050148,0.541832538893141
2928,5,90720,-0.13224790478542,0.2165735050148,0.541832538893141
2929,5,90746,-0.155328963059933,0.218773657049005,0.478173829244625
2930,5,91091,-0.182284868720716,0.218517089646877,0.404737816054975
2931,5,92747,-0.237762152837844,0.218765274552518,0.277850499732786
2932,5,93878,-0.207446295147471,0.224472189618701,0.356038762978084
2933,5,96610,-0.424879847347492,0.239760468073354,0.0772402674706619
2934,5,97629,-0.0709125607588579,0.234520150632177,0.762545821289403
2935,5,97695,-0.0800590344336722,0.233124074513628,0.731488360289693
2936,5,98040,-0.0268886211353578,0.228241426663281,0.906286949586821
2937,5,98089,-0.166066735107901,0.230175437001467,0.471092468759758
2938,5,98565,0.011360902208529,0.241681528993811,0.962533642299291
