SNP,Chr,Pos,Effect,SE,ERG11_ERV25_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
3211,5,401545,-0.0136028188142618,0.117842299676159,0.908168038092996
3212,5,402468,-0.00259332595374562,0.117844442907765,0.982455324696789
3213,5,403529,-0.0237144216237628,0.119593048371699,0.842930254528201
3214,5,405417,-0.0655585966177928,0.118351185160944,0.579975591023528
3215,5,406230,-0.0354771526846493,0.119071406679357,0.765917717920669
3216,5,406826,-0.0402107576128381,0.121192119692452,0.740242097561879
3217,5,407785,-0.0873547235888085,0.118000862190125,0.459616823401146
3218,5,409900,-0.0480993028687787,0.118502389917769,0.685067067600517
3219,5,412759,-0.00579202442644233,0.121643802789305,0.962050300393723
3220,5,413363,-0.163301473505495,0.179104086769012,0.36251279460248
3221,5,413385,-0.0472268870186708,0.120346080701765,0.694980587423546
3222,5,416981,-0.0636865298178834,0.121077087807089,0.599218603415913
3223,5,417297,-0.0112010574520081,0.118434355070572,0.92470520799695
3224,5,419108,0.00152184109998188,0.118296391603503,0.989743048873571
3225,5,421695,-0.0301583215391334,0.118419276174402,0.799123127127605
3226,5,422560,0.0075053321830732,0.117791461888105,0.949231541132609
3227,5,424852,-0.0744728223665907,0.117534149301264,0.526734534874291
3228,5,425327,-0.0548774340973179,0.117375315806786,0.640403416489427
3229,5,427844,-0.03968635744813,0.117632272200871,0.736033658331785
3230,5,430235,-0.013830900202443,0.119181787247127,0.907679877035432
3231,5,430620,-0.00473830149454635,0.234254954185581,0.983873627129209
3232,5,430883,-0.00283489375250179,0.117600872036641,0.980781629859275
3233,5,431015,-0.0958634675300613,0.126296001333883,0.448336343195571
3234,5,431369,-0.0325490803239384,0.117874876194761,0.782607915063805
3235,5,432378,0.0117148414128195,0.120813087577656,0.922807901696841
3236,5,432587,0.077983788536953,0.118054349056828,0.509315542038268
3237,5,434634,0.0355643854493531,0.117457549800818,0.762232052541733
3238,5,441308,-0.0341890649520943,0.118126479279549,0.77242407976015
3239,5,441594,0.00715599943463596,0.117530643496062,0.951484261388917
3240,5,443367,0.0633542622511154,0.311154185977365,0.838775203694763
3241,5,443369,0.0806138242265231,0.171730286846929,0.639058466204943
3242,5,443371,0.19772121173933,0.235279898813684,0.401272077384525
3243,5,443373,0.19499235330035,0.235286350325073,0.407808794763717
3244,5,443378,0.249206860251264,0.329143166255992,0.449472147254931
3245,5,451448,0.0539629227304817,0.118715941463538,0.649708818175438
3246,5,456087,0.0183225235463966,0.11798115402713,0.87667324275055
3247,5,458086,-0.00681493539461286,0.117933930760236,0.953951750446641
3248,5,461234,0.064692436284723,0.117150550723877,0.58114966360032
3249,5,461877,0.0459357044710611,0.156420703145392,0.769184438181085
3250,5,463004,-0.0111520707368529,0.118224923021872,0.924901118572715
3251,5,465043,0.0618888893783348,0.119118194118809,0.603696838334656
3252,5,467724,0.0217617742147672,0.117757474517007,0.853490748692621
3253,5,468076,-0.00448652949492101,0.118163838473361,0.969734086173463
3254,5,469078,-0.112965274058918,0.118558110699456,0.341330109285393
3255,5,469404,-0.120737885210245,0.119078629064621,0.31130864437003
3256,5,475322,0.00821229558805109,0.117474770078298,0.944307355379641
3257,5,475607,0.0207522051732736,0.117328764381887,0.859710154688228
3258,5,475736,0.0030192822843832,0.117226821811212,0.97946659061539
3259,5,478715,-0.0552027961436151,0.118632014301053,0.641983532117043
3260,5,478932,-0.0235741189172581,0.118555798491415,0.842499187951407
3261,5,479996,0.00633834745549938,0.118179644368207,0.957257778213434
3262,5,482003,0.0781693162018561,0.117546902082338,0.506481306378163
3263,5,482536,0.0301941900736394,0.11760952994731,0.797534837460496
3264,5,484494,0.0549084064086851,0.12052087979988,0.648963167576791
3265,5,484954,0.0798103029486545,0.117693076225551,0.498138395291592
3266,5,486157,0.127828766541112,0.117390021426387,0.276930415423921
3267,5,486882,0.14052665883809,0.11991546253022,0.242035132836677
3268,5,486891,0.135999652741207,0.120286627185484,0.258978502357977
3269,5,486920,0.142039735034918,0.12280992226021,0.248225316653337
3270,5,487404,0.143573340901222,0.11856506852335,0.226734448035663
3271,5,487484,0.145618162323875,0.121047777207311,0.229789927278349
3272,5,487817,0.184233502243975,0.124714214685898,0.140501448498641
3273,5,489636,0.0820325418350437,0.117688747733568,0.486243036944227
3274,5,490549,0.176192371172778,0.11694192843201,0.132790751462915
3275,5,491806,0.0362063094026458,0.117144796524946,0.757448234413164
3276,5,491888,0.041281043424195,0.117510721547029,0.72557589399103
3277,5,491992,0.160878978337366,0.136730648736269,0.240143049305298
3278,5,492146,0.0487974692411809,0.122915988506295,0.691608444009414
3279,5,499612,0.0510420646877649,0.117169650262701,0.663374859477271
3280,5,502460,0.0487936153789529,0.118044083015848,0.679600606678406
3281,5,504765,0.0476765605678803,0.118535279305127,0.687769900102459
3282,5,504884,0.0334780696641031,0.118059201426382,0.776906025878086
3283,5,509836,0.0360046971805381,0.11930933047583,0.763000503539323
3284,5,510020,-0.127847461907723,0.135587467756639,0.346369233430407
3285,5,511350,-0.0108198490311194,0.118360406660483,0.927215148670554
3286,5,512696,0.034578090877304,0.119237700528514,0.771991910326119
3287,5,512931,-0.00257740988767763,0.117620429366334,0.9825297804024
3288,5,514582,-0.00167794723334658,0.117657722492997,0.988629604086981
3289,5,515315,0.0070933247679445,0.117698163496904,0.951977024614697
3290,5,515397,0.000309662104880259,0.11758701611471,0.99790028342687
3291,5,515950,-0.0169733258712088,0.117583546896177,0.885305527421838
3292,5,516091,-0.00213135038836715,0.117437527710568,0.98553039978017
3293,5,518207,-0.00421954161238991,0.117586802800181,0.97139475198084
3294,5,518275,0.00847548402774123,0.11725556083742,0.942418306280037
3295,5,519067,0.0498800318885789,0.117834282455622,0.672329347684774
3296,5,522215,0.104688250162597,0.117653727261653,0.374179443567937
3297,5,522970,0.107706625620757,0.244157191228828,0.659384310889804
3298,5,523232,0.109013685158451,0.119299515616562,0.361455394503823
3299,5,524247,0.127277943178856,0.118482535289575,0.283451648887603
3300,5,524532,0.152148195628021,0.117563139790357,0.196448305952042
3301,5,524625,0.155274266631084,0.11753279891938,0.187318950251912
3302,5,525863,0.0596988270094933,0.117891676621395,0.612901031529559
3303,5,526004,0.0630948071889683,0.117757354105186,0.59243176346401
3304,5,526007,0.0717480543072668,0.117707780830608,0.542556142526143
3305,5,529382,0.0719734034005171,0.117982238335831,0.542230511271228
3306,5,529437,0.136103186703515,0.234246110860669,0.561593401697659
3307,5,532205,0.087650519734837,0.11806628630709,0.458348420365209
3308,5,532256,0.0795033673392093,0.117257635259875,0.498201329187683
3309,5,533988,0.0735798430832761,0.117425135130515,0.531319479235226
3310,5,535074,0.0876875002892663,0.117555831830166,0.456210862089636
3311,5,537503,0.0384818148504331,0.117667890463043,0.74383334719242
3312,5,538956,0.0713019051384464,0.118043683924736,0.546211798680218
3313,5,540169,-0.0233155735308444,0.117347733930872,0.842621281094573
3314,5,540498,0.0207134088994571,0.122415679409918,0.865731904798799
3315,5,540682,-0.0540177035253378,0.11850374169931,0.64879164384017
3316,5,541505,-0.138361253738633,0.248505235454187,0.578034658635935
3317,5,542346,0.1154022494011,0.117440456120766,0.326455304985946
3318,5,542361,0.0919992515501212,0.117883530623755,0.435663768451941
3319,5,543103,0.111914197294642,0.117834726438051,0.342886202535881
3320,5,545577,0.164671096959131,0.12132493937301,0.175561536419849
3321,5,545826,0.113565518390561,0.117356205783297,0.33385709394237
3322,5,546667,0.0191835255424273,0.117596536325218,0.870509411330611
3323,5,547620,-0.0385194802759339,0.117493878766284,0.743225150986331
3324,5,548182,-0.0339268607712387,0.120864802609192,0.779104248738349
3325,5,548310,-0.0670327241939808,0.118424907472916,0.57172916669357
3326,5,548459,-0.0788127910392852,0.119223746993778,0.509011807489393
3327,5,548843,-0.034166557488695,0.117319870369801,0.771049777723226
3328,5,549055,-0.0329363226832288,0.11734120144111,0.779113785113901
3329,5,549248,-0.0167446137670362,0.117801857601498,0.887048786238135
3330,5,549677,2.29577989863117e-05,0.236674311663995,0.999922658674035
3331,5,549802,0.0853787293372825,0.238705371544574,0.720800975593289
3332,5,549802,-0.372836929691002,0.204719365627477,0.0694212955555839
3333,5,550708,-0.0588306532556976,0.119122584050788,0.621707616056819
3334,5,550744,-0.0524943404970464,0.120523926937208,0.663428587519439
3335,5,551265,-0.0612856332564758,0.1269304441281,0.629516819695657
3336,5,551776,-0.0639871015569141,0.117537687180265,0.58651238881545
3337,5,552218,-0.0846889917918935,0.118372876919294,0.474808572989935
3338,5,553130,-0.0856436903538772,0.119415007535236,0.473728877357587
3339,5,554104,-0.0110172111276759,0.12096789329934,0.927484259506563
3340,5,554306,-0.301258946093396,0.19847217733642,0.129937162381885
3341,5,554307,-0.0173550840564565,0.136643774113776,0.899005041090887
3342,5,554308,0.0182100155168164,0.154864390464944,0.906461902440839
3343,5,555454,-0.0228807753629363,0.118114415587899,0.846508866466563
3344,5,555973,-0.00583107044417657,0.117953787545043,0.960600426341625
3345,5,557406,-0.0284273367133637,0.117610777354169,0.809147628520684
3346,5,557772,-0.0120444521625988,0.118289001428139,0.918955577617617
3347,5,558324,-0.0425812005245209,0.117442591472303,0.717142848199976
3348,5,558514,-0.0209828958678079,0.118172016554264,0.859168572290357
3349,5,558549,0.00945774474472177,0.117840640497184,0.93607693122654
3350,5,559378,-0.035566448373946,0.117211646544669,0.761734974132626
3351,5,560042,-0.0575098706618536,0.117850673255821,0.625860360731977
3352,5,561145,-0.051410788534337,0.117525420251766,0.662056896525359
3353,5,561154,-0.0615859417074203,0.117692319506031,0.601108296460238
3354,5,561160,-0.0615859417074203,0.117692319506031,0.601108296460238
3355,5,561163,-0.0615859417074203,0.117692319506031,0.601108296460238
3356,5,561166,-0.0615859417074203,0.117692319506031,0.601108296460238
3357,5,561193,-0.0169916357953653,0.119836755206384,0.887326885876031
3358,5,561211,0.0215801357651439,0.121672761768738,0.859325705379366
3359,5,561220,0.0350165428654691,0.122804052993165,0.775702890808666
3360,5,561227,0.039371402426254,0.122825759797849,0.748743538721988
3361,5,561259,-0.10657528405723,0.234444244347235,0.6496858684565
3362,5,561269,-0.205020107759561,0.234666071533925,0.382893334708592
3363,5,561292,0.0133292655567772,0.146956129432707,0.927780551929753
3364,5,561299,0.0316558418282451,0.146449668201793,0.828991708159551
3365,5,561309,0.0518312977256876,0.147567894003807,0.725620128724744
3366,5,561353,-0.00748067427954335,0.125263416622059,0.952412798582165
3367,5,561355,-0.010432137900281,0.125435182910326,0.933765448674663
3368,5,561373,-0.03726679525299,0.125019600427551,0.765811661258984
3369,5,561379,-0.0473706678424627,0.124337673175438,0.703444281249785
3370,5,561430,-0.0360850881878265,0.11916664770605,0.762211517564544
3371,5,561461,-0.0236620251388644,0.12055474089454,0.844506941752946
3372,5,561500,0.0178505797126789,0.124665479661046,0.886223538786737
3373,5,561502,0.0178505797126789,0.124665479661046,0.886223538786737
3374,5,561510,-0.0355735171779892,0.128447767842187,0.781981149370248
3375,5,561524,-0.0210724823726292,0.23465046433594,0.928494130471031
3376,5,561529,-0.00319366170826285,0.234653083187177,0.989148702045067
3377,5,561538,-0.141185580839215,0.234703037039616,0.547859927926471
3378,5,561541,-0.122225158149559,0.234562951594546,0.602640449166825
3379,5,561545,-0.111544507631871,0.234659388682977,0.63483404905618
3380,5,561555,-0.0921452221079981,0.234772083024188,0.69493456684386
3381,5,561569,-0.243810169687819,0.235449748360888,0.301140433285845
3382,5,561578,-0.231309756692189,0.235335418182018,0.326332814108681
3383,5,561590,-0.207025596905771,0.237257120048375,0.383485689108592
3384,5,561678,-0.228612171867081,0.234604314036342,0.330496207663501
3385,5,561690,-0.175944336152803,0.23473292113585,0.454024290703915
3386,5,561692,-0.169314850387845,0.234850693260297,0.471419439491326
3387,5,561717,-0.171456816977869,0.234742328115392,0.465627526990018
3388,5,561736,-0.238666066124694,0.234309057326942,0.309092808253703
3389,5,561746,-0.222930359768645,0.234279000752861,0.341971602690943
3390,5,561758,-0.155116584292651,0.234433947335242,0.508618028217246
3391,5,561759,-0.16730841052272,0.234343727086244,0.475733296470505
3392,5,561766,-0.200863235405949,0.234269044991064,0.391803329311698
3393,5,561783,-0.247556487135295,0.234282924413853,0.291391148763547
3394,5,561786,-0.0467410639217559,0.125486326470868,0.709759520730654
3395,5,561824,-0.0954101656167995,0.121766521428586,0.433829566453115
3396,5,561906,-0.0841020831138097,0.117320733387675,0.47393692097829
3397,5,561915,-0.0828437986198318,0.117173494644412,0.480021593723612
3398,5,562065,-0.0418980259670319,0.117784120351956,0.722263640168807
3399,5,562072,-0.0467939568093098,0.117683609919823,0.691146894400859
3400,5,562097,-0.0740656861231813,0.117288065664851,0.528131977215749
3401,5,562113,0.135955810763452,0.2342905609294,0.562091191361792
3402,5,562116,-0.0679779053800477,0.117145280464773,0.562091191371685
3403,5,562155,-0.0550990197410391,0.117786497924247,0.640225416540564
3404,5,562173,-0.0596917860063108,0.117821358574361,0.612731039492836
3405,5,562264,-0.0679979884569486,0.11747552447904,0.563075146954498
3406,5,562359,-0.0767007748163737,0.117949331449977,0.515930619027072
3407,5,562436,-0.0682845099037126,0.11794329426068,0.562985056889663
3408,5,562451,-0.0565301924821445,0.117803298258045,0.631617488324897
3409,5,562473,-0.061857260270814,0.117974027233556,0.600378474986555
3410,5,562513,-0.0619901040497275,0.117998293314131,0.599671485549062
3411,5,562518,-0.0546522291294255,0.117805808736297,0.642992477632143
3412,5,562560,-0.0684529271834809,0.117452484830077,0.560390771695232
3413,5,562570,-0.0652561538076792,0.117302886957755,0.57835499914494
3414,5,562582,-0.0538025462765671,0.117496369747692,0.647300159145275
3415,5,562610,-0.0640489987864097,0.117481811584997,0.585972463475185
3416,5,562667,-0.0427353996214086,0.117234365044158,0.715680823768308
3417,5,562683,-0.0335485792710887,0.117424006821541,0.7752719544149
3418,5,562774,-0.0413512130946301,0.117717384665797,0.72559136702656
3419,5,562846,-0.0588693721177065,0.119023897455521,0.62118927164686
3420,5,562873,-0.0653719447729479,0.119621593177906,0.585074748976124
3421,5,562888,-0.0585391234191281,0.118594987201619,0.621891864811915
3422,5,563005,-0.0635922956260681,0.118361823621659,0.591419398151085
3423,5,563017,-0.0482695646985328,0.118879355813239,0.684960522249096
3424,5,563018,-0.0361600497451897,0.119458177364733,0.7622964099917
3425,5,563074,-0.0281466755046293,0.11975113832904,0.814311587718486
3426,5,563104,-0.028856330188119,0.119084202539661,0.808673939925742
3427,5,563148,-0.0602782951589383,0.118338247667467,0.610809142860988
3428,5,563174,-0.0423530972888273,0.119183084839527,0.722530919355746
3429,5,563257,-0.0666944443185707,0.119965250629058,0.57859858459161
3430,5,563299,-0.0785417773736364,0.118396301037592,0.50751997908926
3431,5,563318,-0.0742704981392978,0.118656126944502,0.531764971788025
3432,5,563324,-0.0722388917785798,0.118797819061142,0.543523692076701
3433,5,563344,-0.0338049576478583,0.119190821509379,0.776867512296349
3434,5,563347,-0.0595309928409284,0.119275839888596,0.618017343810247
3435,5,563348,-0.0389692671733989,0.119230953678955,0.743983741600031
3436,5,563372,-0.0447365267943454,0.120588963625096,0.710872290490985
3437,5,563421,0.147416603052615,0.213343351887915,0.490030429159589
3438,5,563427,0.142255994666106,0.162452673243039,0.381801358707972
3439,5,563428,0.203242462282526,0.276508095042708,0.462807676326025
3440,5,563428,-0.13629702537119,0.157502560993926,0.387426825457782
3441,5,563452,-0.023085498487997,0.126092639682454,0.854837506448268
3442,5,563474,-0.0358200742553051,0.125540636614095,0.775561327580349
3443,5,563479,-0.101252946911746,0.124521515883427,0.416688085419394
3444,5,563545,-0.0919041010118115,0.126058841256675,0.466450124389262
3445,5,563565,-0.0858688818422627,0.128709246910614,0.505109669471529
3446,5,563580,-0.0544671788700087,0.128633251952012,0.672239422639187
3447,5,563607,-0.107839872862439,0.239824579993851,0.653230538287912
3448,5,563608,-0.03468294160397,0.130657868196156,0.790818890759513
3449,5,563642,-0.0346115376529355,0.234284619325897,0.882637940715402
3450,5,563661,-0.133321451124965,0.234140234884524,0.569441062610397
3451,5,563665,-0.010655620836072,0.122598120374443,0.930788322912284
3452,5,563700,-0.0398247755896052,0.120654111474395,0.741539903648589
3453,5,563747,-0.0302590103925037,0.118008968927882,0.797781472583391
3454,5,563755,-0.0428437926523633,0.117564904020087,0.7157575869895
3455,5,563781,-0.0244048401123929,0.117730792000831,0.835900098333772
3456,5,563837,-0.0271224604114216,0.118747653217135,0.819464293007932
3457,5,563865,0.10227872013382,0.180543068049482,0.571409893000451
3458,5,563866,-0.0734561818503473,0.119465360234209,0.53903386836155
3459,5,563882,-0.0602569413548238,0.119083789749645,0.613169288631299
3460,5,563899,-0.0224571674066812,0.119243002427759,0.850725315955672
3461,5,563908,-0.0224571674066812,0.119243002427759,0.850725315955672
3462,5,563929,-0.0103950216252284,0.119125684488363,0.93051356265992
3463,5,563964,-0.0447885744480182,0.117533097839205,0.703379053555104
3464,5,563970,-0.0569110832978585,0.117217297227596,0.627610296868068
3465,5,564006,-0.0782992066477321,0.117457352338638,0.505451506752241
3466,5,564048,-0.0784257578846371,0.11774903646114,0.505819517625998
3467,5,564065,-0.0755558638795609,0.117440148589041,0.52041062202699
3468,5,564074,-0.0665495022269978,0.117477874293305,0.571423826165035
3469,5,564097,-0.0898151647441711,0.117725984217573,0.446022367494342
3470,5,564135,-0.0776803840585758,0.117750436143485,0.509874240954515
3471,5,564147,-0.0644513661817072,0.11825614474982,0.586087404336248
3472,5,564195,-0.0518666071865463,0.118264204306633,0.661244638004311
3473,5,564197,-0.0518666071865463,0.118264204306633,0.661244638004311
3474,5,564206,-0.0760413348890075,0.118903696123748,0.52289926959511
3475,5,564212,-0.0699897908143646,0.118577408257184,0.555403673272473
3476,5,564236,-0.0870120970334498,0.117750677533512,0.460427206332313
3477,5,564252,-0.0542056769118504,0.119112345261108,0.649331257167782
3478,5,564265,-0.0363294470702915,0.118795333292262,0.759925440220343
3479,5,564272,-0.0334514740518704,0.118965014407254,0.778731344311401
3480,5,564298,-0.0772660101581165,0.11858755025104,0.515113877492991
3481,5,564300,-0.0597890378764745,0.118602775813409,0.614497423813996
3482,5,564304,-0.0597890378764745,0.118602775813409,0.614497423813996
3483,5,564343,-0.0843672643583043,0.122413938749325,0.491152342850898
3484,5,564355,-0.0462053885479247,0.12930180866673,0.721046893619032
3485,5,564360,-0.0352736653235397,0.129841894641099,0.786037435738475
3486,5,564372,-0.101650709763193,0.234207314196919,0.664538903571582
3487,5,564393,-0.0249896489301413,0.23848069893531,0.916604432598387
3488,5,564395,0.0766746060528938,0.231779959763109,0.740985978267993
3489,5,564397,0.141154724929116,0.163585162806278,0.388788091626124
3490,5,564403,-0.0881263461791395,0.234208126345595,0.706939515031986
3491,5,564406,-0.127338864104932,0.234193811042741,0.586968561516189
3492,5,564431,0.0985772773820539,0.141783225695945,0.487345058827093
3493,5,564461,0.00230574120480143,0.127187101434432,0.985546396948728
3494,5,564462,0.00230574120480143,0.127187101434432,0.985546396948728
3495,5,564469,-0.072735494793771,0.123140618311176,0.55511938319441
3496,5,564472,0.0105922929982856,0.1277033219549,0.933942653501926
3497,5,564485,-0.0589018480566494,0.12631164017614,0.641272942288243
3498,5,564486,-0.0567211888780867,0.126070513086781,0.653046893419425
3499,5,564496,-0.00806798803537057,0.126135758395213,0.949036104001195
3500,5,564516,-0.0537999594368901,0.122357769281988,0.660427915899176
3501,5,564535,-0.090363463545368,0.119085040218383,0.448469849804841
3502,5,564551,-0.0776163085789214,0.120385354772079,0.519519538674927
3503,5,564567,-0.0695257134015386,0.121083243985389,0.566199761471658
3504,5,564574,-0.0844620617246874,0.122248914274618,0.490080976998674
3505,5,564590,-0.103517622534624,0.119897163987062,0.38851109520672
3506,5,564680,-0.105266084016618,0.119358840585386,0.378415055662646
3507,5,564696,-0.186591713799356,0.23419180019254,0.426133269281642
3508,5,564701,-0.186591713799356,0.23419180019254,0.426133269281642
3509,5,564705,-0.186591713799356,0.23419180019254,0.426133269281642
3510,5,564717,-0.117921976098376,0.234428853934849,0.615265188094203
3511,5,564723,-0.15766476413808,0.234503045985793,0.501809850842637
3512,5,564730,-0.164855537358051,0.234348651617368,0.482231157488008
3513,5,564732,-0.164855537358051,0.234348651617368,0.482231157488008
3514,5,564809,-0.195793160340298,0.234591957310531,0.404500911957574
3515,5,564814,-0.180253121510807,0.234538339366085,0.442677692662321
3516,5,564841,-0.111137651263673,0.234748788614157,0.636197455285498
3517,5,564865,-0.112961848101866,0.234842694359208,0.630806898613985
3518,5,564880,-0.103832320181189,0.234669414610348,0.658425835503345
3519,5,564894,-0.0285646415990168,0.234574350969165,0.903148698207224
3520,5,564898,-0.0456805965807252,0.234500253285154,0.845661763510693
3521,5,564904,-0.0224587847559317,0.234576232144479,0.9237798545864
3522,5,564935,-0.124924540493065,0.234418578912051,0.59442962054131
3523,5,564937,-0.124924540493065,0.234418578912051,0.59442962054131
3524,5,564938,-0.124924540493065,0.234418578912051,0.59442962054131
3525,5,564945,-0.146248676575292,0.234324610651679,0.532946305412997
3526,5,564949,-0.146248676575292,0.234324610651679,0.532946305412997
3527,5,564968,-0.000919437673655432,0.138196470728793,0.994695375856433
3528,5,565000,-0.0290343165014052,0.126755029620445,0.818956100833514
3529,5,565007,-0.0612504218907332,0.126638690095177,0.628925090591896
3530,5,565013,-0.0185179414595016,0.127625779305726,0.884718186558887
3531,5,565036,-0.0524149357370089,0.121300334517542,0.665926204375218
3532,5,565093,-0.071449734233947,0.117624255787527,0.543949177657574
3533,5,565120,-0.0646422993271105,0.117969797266517,0.584068198816447
3534,5,565122,-0.0594037554241158,0.118157662118215,0.615453613215164
3535,5,565125,-0.0594037554241158,0.118157662118215,0.615453613215164
3536,5,565208,-0.0659251232206443,0.118125191191744,0.577133038665434
3537,5,565243,-0.0556720374203797,0.11780445597654,0.636804848333398
3538,5,565254,-0.0992219297108224,0.118187960139723,0.401742096763499
3539,5,565289,-0.210551284648197,0.197393627722597,0.286855741060715
3540,5,565293,-0.100420806521276,0.119720918218293,0.402154344024427
3541,5,565315,-0.0967937971339169,0.119553393091445,0.41869930581425
3542,5,565361,-0.0304520178802913,0.123009348031119,0.804619900204603
3543,5,565365,-0.0304520178802913,0.123009348031119,0.804619900204603
3544,5,565371,-0.0347950963601257,0.124522547053901,0.78007997040159
3545,5,565372,-0.021298808371968,0.124882862843618,0.864675097962899
3546,5,565388,-0.0523572867935614,0.123784331568509,0.672573358841437
3547,5,565423,-0.0729457971688304,0.120738170276493,0.546121918631534
3548,5,565436,-0.0478775712095709,0.121070278943672,0.69274768104492
3549,5,565441,-0.0565970298364021,0.120340618035144,0.638426165780323
3550,5,565448,-0.0613024487354302,0.119835153607883,0.609281294517078
3551,5,565475,-0.0554501330813175,0.119981465650156,0.64425428885728
3552,5,565507,-0.0580813291584262,0.119454175325087,0.627110996041313
3553,5,565512,-0.0597946973770305,0.11962985887,0.617505581084575
3554,5,565539,-0.00064814873550198,0.121121473618691,0.995733380230048
3555,5,565639,-0.0688956911244529,0.117500065313663,0.558017778341299
3556,5,565651,-0.0676719504151569,0.117350835943058,0.564534285598755
3557,5,565675,-0.0729002435189538,0.11731418978099,0.53473078687984
3558,5,565711,-0.0955513328456552,0.121815978942496,0.433336882495761
3559,5,565722,-0.186861337150436,0.234080672069427,0.425246171723335
3560,5,565729,-0.185606056167089,0.234112957370583,0.428423621555286
3561,5,565731,-0.139477430400854,0.23413007547644,0.551739877020899
3562,5,565737,-0.140205658942094,0.234202434738828,0.549789194270328
3563,5,565800,-0.114188725114308,0.211946200269694,0.590390134514539
3564,5,565808,-0.025179352549598,0.184342145869978,0.891432494513303
3565,5,565834,-0.0674479579352645,0.119790326463523,0.573758193845009
3566,5,565880,0.0182354640619689,0.134758190872541,0.892436085387796
3567,5,565885,0.0117655520724376,0.13790161928879,0.93205659445786
3568,5,566202,0.0811856178744232,0.235095279313269,0.730051453333238
3569,5,566255,-0.123006366115841,0.195269863130067,0.529147835716491
3570,5,566370,-0.139020555886433,0.1805883059522,0.441921293990199
3571,5,566373,-0.0971739147497885,0.234301016937216,0.678584456734495
3572,5,566376,-0.109569546818946,0.234329724156045,0.640368443263354
3573,5,566378,-0.0832931107521429,0.236443411785249,0.724842229909367
3574,5,566382,-0.110350583248044,0.23424767086023,0.637870963954778
3575,5,566388,-0.141906903428488,0.234170086827066,0.544904694899276
3576,5,566400,-0.0297336487946085,0.149291588960159,0.842248399423934
3577,5,566427,-0.0640790176892083,0.135419894766199,0.636371798538852
3578,5,566434,-0.0640790176892083,0.135419894766199,0.636371798538852
3579,5,566463,-0.0490364634455447,0.144784090560005,0.735047036028214
3580,5,566466,-0.0446526381271637,0.14492727175923,0.758185098622402
3581,5,566472,-0.0218892294820883,0.145017033456152,0.880107314329778
3582,5,566501,-0.00538680955630166,0.130574984516908,0.96711630572938
3583,5,566502,-0.0201338171296506,0.129817241534962,0.8768362077101
3584,5,566512,-0.0576853637178323,0.128779437791885,0.654471828247778
3585,5,566542,-0.0896249729640665,0.119220578837258,0.452697783908469
3586,5,566565,-0.112439374006556,0.118484868033568,0.34328170397323
3587,5,566568,-0.112439374006556,0.118484868033568,0.34328170397323
3588,5,566580,-0.107535290876481,0.118331740179762,0.364096221132929
3589,5,566740,-0.164778679187524,0.234289770203494,0.482325276299648
3590,5,566755,-0.128041326021442,0.181376506437132,0.480689722892801
3591,6,12139,-0.0230074683754822,0.558151434715611,0.967143147896958
3592,6,14922,0.759387574647397,0.507022555782489,0.135094652312139
3593,6,14925,0.702535197841309,0.482271984117165,0.14608261660647
3594,6,14958,-0.222922570137866,0.252138724228953,0.377229606569141
3595,6,14985,-0.167833891469005,0.24323980576067,0.490651625701104
3596,6,14991,-0.320449595455491,0.239595510484552,0.181933382451757
3597,6,15003,-0.447267413141837,0.238116182778304,0.0611562343941347
3598,6,16905,0.0143049821874106,0.117632939952302,0.903279509399363
3599,6,18881,0.0786282537960744,0.118585013687358,0.507728774907742
3600,6,19636,0.0752903435853426,0.121389069777415,0.535500053944997
3601,6,19887,0.0844523791153377,0.124220372034932,0.497039126761983
3602,6,20485,0.750815794276388,1.27763764445285,0.55713664180279
3603,6,22804,0.0999307157363477,0.117343978744163,0.395010725248078
3604,6,23172,0.111140275643523,0.118656035693368,0.349574213947196
3605,6,23564,0.102519835827718,0.11749387198814,0.383498932466429
3606,6,26594,0.0405811434618177,0.117645384163423,0.730341431926185
3607,6,27541,0.0787221563410796,0.145916445936433,0.589880921071817
3608,6,27549,-0.0290367689367956,0.156401524693566,0.852821731363871
3609,6,27551,-0.127174991221588,0.182441617934422,0.486216378018801
3610,6,27553,-0.480629459814232,0.287802127618515,0.0958058609379493
3611,6,27767,0.142236330471617,0.117877844187689,0.22837814038678
3612,6,28811,0.0431583145162703,0.117603662473163,0.713853049140924
3613,6,28916,0.0427330353612805,0.117442435242856,0.716177647680441
3614,6,29838,0.0967381736256918,0.123703159225797,0.434727854319673
3615,6,30082,0.319444233349817,0.410608363335069,0.437103155147243
3616,6,30085,-0.227497892415258,0.16701763179458,0.174028858225292
3617,6,30088,-0.413770793512647,0.220511765500963,0.0614236403952028
3618,6,30322,0.00293342242768384,0.117145826852432,0.980036588422267
3619,6,30997,-0.0958894607319891,0.213049020594888,0.652927819541709
3620,6,30997,-1.33209039018869,0.735285501592549,0.0708878121529342
3621,6,32438,0.0141721646954233,0.118801000764811,0.905110842692748
3622,6,35840,0.102630074940765,0.118355505854231,0.38645768134953
3623,6,36181,0.102088565863059,0.117494935765622,0.385505148322862
3624,6,36236,0.0628672214632746,0.117904847931439,0.594228579985931
3625,6,38641,0.029404226879966,0.118280385113969,0.803816584565076
3626,6,39419,-0.0283613659217716,0.118847555227407,0.81152592537118
3627,6,39566,0.0134651470449497,0.11752907555242,0.908852170060061
