SNP,Chr,Pos,Effect,SE,PLM2_HNM1_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
2021,4,705139,-0.0170597927568494,0.0596415445055679,0.775016228932481
2022,4,706032,-0.0237113378896385,0.0589374246339949,0.687696617531437
2023,4,707926,-0.0214166742886355,0.0590888747364722,0.717233797749947
2024,4,708514,0.0038795386686909,0.0594746630385869,0.948027714627636
2025,4,709553,-0.0207261075684603,0.0591971432285596,0.726457404445933
2026,4,710109,-0.0302768764210008,0.059062233188096,0.608533099899829
2027,4,710130,-0.0302768764210008,0.059062233188096,0.608533099899829
2028,4,710388,-0.0303449429708348,0.0589288061345103,0.606915529389413
2029,4,711314,-0.0240098651480801,0.0590860508704192,0.68472859870535
2030,4,712914,-0.0439572939764021,0.0589219393273501,0.456148263231421
2031,4,712924,-0.0496234729349171,0.0588422937416329,0.399614977992449
2032,4,713335,-0.0445491119607441,0.0589958426890089,0.45067875910391
2033,4,713520,-0.0395337762042161,0.0586996154013469,0.501074457348001
2034,4,713555,-0.0405211522049995,0.0586297560950076,0.489934140654209
2035,4,719215,-0.0305657927072417,0.0587278379556809,0.603065692331947
2036,4,720543,-0.0770328810075162,0.0840734700351664,0.360157784481216
2037,4,721638,0.0573677433174338,0.0594684022115696,0.335367486836107
2038,4,722056,0.0468159405895025,0.0591201290087576,0.428963504455597
2039,4,724885,0.0281562003835125,0.0584102317218107,0.630074656467064
2040,4,727323,0.03159715897007,0.0587300233389814,0.590911308029772
2041,4,730263,0.0147912900299015,0.058659949860737,0.801069451632069
2042,4,732758,-0.0225668453810577,0.05884282386882,0.701572097265551
2043,4,732994,-0.0375829388301815,0.0586311192570994,0.521934273707024
2044,4,736459,-0.0127998238341823,0.0584962433787071,0.826921038361441
2045,4,736615,-0.0358576405921879,0.0585535323116084,0.540673543101614
2046,4,736769,-0.0219387829569515,0.0588238162315915,0.709403927184398
2047,4,736908,-0.0153542595252991,0.058659540069,0.793665211411579
2048,4,738776,-0.0152697009265224,0.0587428801321156,0.795060594365568
2049,4,741699,-0.00451310369365701,0.058832104946001,0.938896451800712
2050,4,741737,0.00590035579393805,0.0592534091617034,0.920735620746745
2051,4,746264,0.00940231461096634,0.0601448838895996,0.875864044970042
2052,4,746943,0.0259436689055224,0.0585586433270562,0.658010063908638
2053,4,747517,0.0448354674431348,0.084246749752781,0.594927643987314
2054,4,747520,0.0448354674431348,0.084246749752781,0.594927643987314
2055,4,747523,0.0573665530237775,0.0875338999757603,0.51266038461436
2056,4,747526,0.0488234376822545,0.0896180041551524,0.586238543980002
2057,4,747529,0.0579885060894672,0.113064977228122,0.608357662853217
2058,4,747544,-0.0183439707113706,0.108078829277495,0.865321516879999
2059,4,749708,-0.0176217726857292,0.0590881544287265,0.765704218720608
2060,4,752433,-0.0230630197534779,0.0608738994718759,0.705015523414948
2061,4,755257,-0.0257469613894703,0.0587437117676453,0.66144194804487
2062,4,756788,-0.0396447912773747,0.059590626299324,0.506302213474449
2063,4,756811,-0.0484673056537152,0.0596454644739172,0.417000858880033
2064,4,757471,-0.141171806637589,0.141835061664038,0.320260600952949
2065,4,757961,0.162667015868581,0.185004314859669,0.379858097403393
2066,4,758027,-0.0236271698694637,0.181133934535058,0.896292362658408
2067,4,759686,0.079219403060097,0.147883354444655,0.5925112401924
2068,4,760553,-0.044983388833927,0.0597804141160896,0.452265712146303
2069,4,760734,-0.0367245393766378,0.0593955219292292,0.536773136014964
2070,4,762727,-0.0366864396695253,0.0587440499035409,0.532693970103393
2071,4,764905,-0.0111829997873185,0.0586622128910966,0.848922104331778
2072,4,765852,-0.00681696074322673,0.0588642777398329,0.907870473990744
2073,4,767117,-0.0181559746194395,0.0586656315908914,0.757137273622195
2074,4,769065,-0.0638265450354024,0.0585027270534613,0.276016473562667
2075,4,769779,-0.0420138324048891,0.0590418816035214,0.477186370281331
2076,4,769848,-0.0255905956702655,0.0585724915179459,0.662447612814818
2077,4,769943,-0.0482744687545404,0.0583674240846496,0.408751035261014
2078,4,778367,-0.0132421546052142,0.0592519630369948,0.823284317522839
2079,4,778573,0.0146282073502864,0.0586053613588439,0.803037802070588
2080,4,781689,0.0165117014077945,0.0586039437879311,0.77829978477538
2081,4,782125,0.0185226798681488,0.0587588883652154,0.752771803593189
2082,4,782960,0.0120341130446296,0.058917801647833,0.838273831574184
2083,4,783543,0.0104137920132394,0.0584543625189769,0.858705388408824
2084,4,784282,0.0130134963409175,0.0586064400908572,0.824404213474052
2085,4,789241,0.00291056343194422,0.0593739843488374,0.960930400407493
2086,4,794376,0.0123239837188413,0.0584661749130607,0.833174119410163
2087,4,794951,0.0172912625140492,0.0593478108842566,0.770951196297565
2088,4,795775,0.0361040565619297,0.0585138267349957,0.537620926458347
2089,4,795937,0.00222175412607543,0.0589268090000376,0.969945301078462
2090,4,797067,0.0179187447902299,0.0586027728794989,0.759962932806823
2091,4,797405,0.00583902469544915,0.0586727668386217,0.920783105669324
2092,4,801680,0.0359244398933966,0.0662971617521184,0.588249959043984
2093,4,802266,0.0246864597487516,0.062059849742521,0.691029327946633
2094,4,802519,0.0154675705132773,0.0595930622751291,0.795359739314898
2095,4,802970,0.0385737560399022,0.117261463943346,0.74238470332012
2096,4,804961,0.0191685967855935,0.0856450608672568,0.823031209107053
2097,4,808113,0.0166811260895015,0.0589937737719279,0.777525944134262
2098,4,808557,0.159019640661933,0.148626959435755,0.285384278257698
2099,4,808557,-0.0091106881775942,0.0646664922212763,0.888039328017906
2100,4,811690,0.0034913204271574,0.0590228408857948,0.952864494650893
2101,4,812053,0.00784508693145591,0.0584224581251401,0.893256080296891
2102,4,814423,0.0109010231220948,0.0587079104967514,0.852800513655186
2103,4,816667,-0.004576393653032,0.0605783168976611,0.93982382779847
2104,4,816707,0.0102076160078556,0.0594536840750241,0.863779456700884
2105,4,817314,0.0161361968006809,0.0585335358084401,0.782959471812935
2106,4,817489,0.0235336100070672,0.058643039156902,0.688440092682659
2107,4,817645,0.0333019285531376,0.059532982990195,0.576252918194604
2108,4,817729,0.0340701822391728,0.0589758881658209,0.563837133906149
2109,4,819048,0.0194892664532546,0.0603290588516044,0.746849102021346
2110,4,820654,0.0422514440554308,0.0588614165951516,0.473347842145714
2111,4,821138,0.0580940753019754,0.0597139032728416,0.331282335402061
2112,4,825050,0.0574676639457579,0.0588941830920834,0.329842562337498
2113,4,825273,0.0283123331860158,0.0597577111949125,0.635945813107229
2114,4,826151,0.0445895753932426,0.0591254811579761,0.451260972687937
2115,4,826324,0.0533212038645274,0.0591718777562411,0.368136735572553
2116,4,831797,-0.00806000215825353,0.0634692123787288,0.89902003356286
2117,4,831877,0.0136432869408497,0.0629921404351025,0.828655228731657
2118,4,831973,0.01448788328543,0.0602202239881341,0.810019003213463
2119,4,832289,-0.0113580320559823,0.0592511575254975,0.848092907018557
2120,4,834790,-0.0342639132077052,0.058772497068355,0.560270724471706
2121,4,835165,-0.0185843284981512,0.0590915905294745,0.753326816658641
2122,4,835337,-0.0460321150718749,0.0589869344474365,0.435691283099898
2123,4,838720,-0.0244322788156069,0.0589045794314043,0.678556940667752
2124,4,839960,-0.0468812527220356,0.0586987542180567,0.425015651047822
2125,4,842152,-0.0343698439209502,0.0595254325923348,0.564038948050857
2126,4,842326,-0.0395314377866431,0.0593393019832882,0.505722766324838
2127,4,842566,-0.0419220223043856,0.0589956143615405,0.477804095609036
2128,4,843045,-0.0582416491445772,0.0588288537870826,0.322843229673163
2129,4,843203,-0.0498917869243161,0.0589548515040975,0.397974837463608
2130,4,843659,-0.065161736987369,0.0588913366004609,0.269274842956
2131,4,843707,-0.0623683052941558,0.0590508261048347,0.291608244718017
2132,4,843818,-0.0611069161209709,0.0590164878324191,0.301181086564676
2133,4,843920,-0.0565287265370143,0.059086061564123,0.339364118406213
2134,4,843927,-0.0578071499163156,0.0592968236289942,0.330288513024316
2135,4,844384,-0.0888182453699748,0.0590370756477171,0.133360075132078
2136,4,844958,-0.0630073626175572,0.0595043239360182,0.290382853726911
2137,4,845665,-0.0798801820503465,0.0601561270836974,0.185075388019604
2138,4,845722,-0.0870037376280064,0.0599995727763585,0.147926170068693
2139,4,845828,-0.022539469199045,0.116834406325594,0.847134071255587
2140,4,846867,-0.0284529924211994,0.0598091699838761,0.634561295717938
2141,4,847743,0.00236920179008837,0.058737181418517,0.967848343497803
2142,4,847796,0.0121985920862341,0.0590001877980278,0.836320298498478
2143,4,847822,0.00308519389393036,0.0589187028977567,0.958268616777196
2144,4,848136,0.0274437307478252,0.0589852047579929,0.642028835609799
2145,4,849577,-0.0282742549977834,0.0592509246113118,0.633518451328025
2146,4,850450,-0.0443034097770753,0.0592274195355165,0.454944962728929
2147,4,851053,-0.0486804716373677,0.0591975661634369,0.411439061286575
2148,4,851208,-0.0476019261471427,0.059497187045837,0.424208210415716
2149,4,851282,-0.0739018875337837,0.0591725018512861,0.212520887820136
2150,4,851750,-0.0464480564019049,0.0592817981563337,0.433851324680184
2151,4,852621,-0.0774986227426255,0.0596470261207527,0.194693292340678
2152,4,855191,0.0161372598067667,0.0597553176673813,0.787275266822162
2153,4,855322,0.00792036065471063,0.0592886498665812,0.893803051980564
2154,4,855709,0.028847465371178,0.0590998707270753,0.625772250166718
2155,4,856696,0.0340396537288759,0.0591563149574825,0.565374720672235
2156,4,857609,0.00620849451182864,0.0591716936854167,0.916496193118832
2157,4,857970,-0.00389144016862075,0.0589350335273072,0.94739186186119
2158,4,858371,0.0256170361539085,0.0587849744370779,0.663266167612622
2159,4,861346,-0.00388791173076491,0.0589011765699301,0.947409324893361
2160,4,861441,-0.0192942173666219,0.0592453419338335,0.744869722666262
2161,4,861470,-0.00169317599933894,0.0588718936793441,0.977071980197127
2162,4,861549,-0.0167025298075153,0.0602875301066845,0.781905535659978
2163,4,861716,-0.00747923609092149,0.0593536113495753,0.899794580203712
2164,4,861801,-0.0253580506046084,0.0606103473975737,0.675925005022902
2165,4,863802,-0.0165169600737668,0.0609298133997669,0.78648660837345
2166,4,863847,0.00132490185151363,0.0594203974416372,0.982223569623615
2167,4,863856,0.00186564172493614,0.0595272465477086,0.975015328441398
2168,4,864546,0.0209999366338188,0.0593535598673827,0.723691827022482
2169,4,864960,-0.0580412704848805,0.155174271916589,0.708599667510752
2170,4,864990,-0.0625239161989311,0.12501502934784,0.617294330719337
2171,4,865297,0.0191313650742753,0.059453246780878,0.747803468494543
2172,4,866929,-0.0178791332433055,0.0589027825754543,0.761660002327443
2173,4,867989,-0.00325260479481992,0.0592898958026185,0.95628155687142
2174,4,870200,0.0207996889974537,0.0590686241655574,0.724952742799222
2175,4,870855,0.00283683011546121,0.0601042978680235,0.962381748106829
2176,4,871120,-0.00103382655077683,0.0592700069484604,0.986093331340348
2177,4,871373,0.00133462112173899,0.0605297562250692,0.98242131965504
2178,4,871622,0.014119328425219,0.163039835066841,0.931038182772919
2179,4,871818,0.146185093185396,0.390441127395401,0.708324055084954
2180,4,877779,0.274742778121447,0.266580279357575,0.303425000393121
2181,4,877783,0.108447385908413,0.161716844873258,0.502913608347643
2182,4,877784,0.180295313790735,0.146825325484155,0.220280933864866
2183,4,877793,-0.0565856534085905,0.11683477319378,0.628457702584442
2184,4,878026,0.0519433775454798,0.116815189371421,0.656835910661502
2185,4,878087,-0.0715456172092033,0.117714262039359,0.543717200091454
2186,4,878249,-0.018640959575977,0.0625820257618499,0.765981866054294
2187,4,884220,0.0298279178201302,0.336284658741449,0.929371887636265
2188,4,884423,0.0224399135398698,0.0622962365696978,0.718903290197573
2189,4,884500,0.0377045123377904,0.0597946731766208,0.528732073387456
2190,4,884706,0.0305458510620034,0.0593562566923364,0.607141410638222
2191,4,886952,0.0829445712204196,0.0687738423375808,0.228606608959654
2192,4,887046,0.0442144799354356,0.060851688320326,0.46795615025723
2193,4,888476,0.000524051231010181,0.0596929014223819,0.993000323801338
2194,4,889739,0.0259572917369502,0.0597519004602305,0.664250461652168
2195,4,889957,0.0225512013713063,0.0589189375064427,0.702135774476096
2196,4,891344,0.035654450380155,0.0591136033137376,0.546795322445912
2197,4,891466,0.0128370414645279,0.0592058646935462,0.828473537468771
2198,4,892444,0.025706570855135,0.0591215677331561,0.663966992100043
2199,4,892532,0.063330871687457,0.116788264426087,0.587974087125842
2200,4,894785,0.0177093941643927,0.0602867160574281,0.769119408548575
2201,4,896181,0.00942051918783438,0.0595184289689094,0.87432743775505
2202,4,896785,0.0244930200823618,0.0593396667560804,0.680033300700841
2203,4,903873,0.0245888883349518,0.0597133193438927,0.680748910645179
2204,4,905250,0.0401333107727042,0.0626722206384571,0.522348552940434
2205,4,906490,0.028086042379183,0.0597324852784149,0.638504554027249
2206,4,908655,0.0444095006303499,0.0593946605926335,0.455137781679362
2207,4,909027,0.0317752248435173,0.0592789707653077,0.59227636364076
2208,4,909524,0.041180797632959,0.0592928253584977,0.487805144584118
2209,4,910018,0.0322102613599058,0.0591582631761359,0.586457649885815
2210,4,911454,0.0171133916543885,0.0614542541878721,0.780811825715373
2211,4,911766,0.0396224582731813,0.0590185878188367,0.502433113748853
2212,4,912340,0.0601579085482191,0.0633158111855219,0.34269899592015
2213,4,912509,0.0300292514809542,0.0590161553580943,0.611188540207308
2214,4,912557,0.0337269968304004,0.0590725999796917,0.568402603123761
2215,4,913736,0.0565675134649388,0.0592395816297414,0.340284815989907
2216,4,913917,0.0756518900988516,0.063020119087071,0.230773342800299
2217,4,914816,0.0596821277936297,0.0602846695632194,0.322849753619423
2218,4,914902,0.0448694478894336,0.0589025417801055,0.446713429751493
2219,4,914952,0.0628588199924023,0.059476027953336,0.291290660678055
2220,4,915199,0.0593455844762525,0.0590353716893469,0.315462797020357
2221,4,915370,0.0495836231810741,0.0603856618365567,0.412134473611895
2222,4,915378,0.0591300936206051,0.060304453060135,0.327497988789328
2223,4,915455,0.0543396382279228,0.0603004997625585,0.368124358008352
2224,4,916142,0.0454559105007499,0.0593648900686732,0.444364347359463
2225,4,916254,0.0408323555331904,0.0594968665475133,0.49297812199866
2226,4,916444,0.0394866781688266,0.059602632861891,0.508083851227193
2227,4,917149,0.0529609429623449,0.0602402679801635,0.379911610796005
2228,4,917833,0.0414866337428957,0.0603709745826257,0.492411054639604
2229,4,918606,0.0429734925399535,0.0593344495417116,0.469386643784545
2230,4,923675,0.0117763801293966,0.0590808883861444,0.842122201834345
2231,4,924091,-0.00190479523414055,0.0593481300437127,0.97441420143673
2232,4,924619,-0.00740591491977549,0.060113681444476,0.902020032867234
2233,4,926173,0.0419801952558637,0.0611371144819694,0.492750039657756
2234,4,926384,-0.00593149720007624,0.0592419236687085,0.920303271673717
2235,4,926385,-0.00593149720007624,0.0592419236687085,0.920303271673717
2236,4,926405,0.0119966044105415,0.0594628888018481,0.840228822024833
2237,4,926695,0.0071037726119626,0.0592343887246432,0.904609601067859
2238,4,926907,0.0234443394187336,0.0596798643829535,0.694678467226245
2239,4,927194,0.0259444528445582,0.0592870118594445,0.661938309917597
2240,4,927218,0.0262899045231746,0.059226237680234,0.657394451923308
2241,4,927223,0.0310382753007348,0.0592800768320786,0.60089439199761
2242,4,927509,0.0279494547028323,0.0591744146010008,0.636987901984903
2243,4,927559,0.0667167642401768,0.059832169538952,0.265581077513226
2244,4,927577,0.0698323084277432,0.0596521897646714,0.242525977201599
2245,4,928575,0.00662503961699706,0.0591315918678886,0.910856229204078
2246,4,929694,0.0208929831699673,0.058893861752847,0.722983827406695
2247,4,930648,-0.00495474721835915,0.0591725050766453,0.933315432533528
2248,4,930822,0.0253505423384353,0.0600384726907512,0.673108143953832
2249,4,930823,0.0248502830404928,0.0599292933495929,0.678642668206767
2250,4,930964,-0.0155835558035937,0.0804995388437714,0.846611675113647
2251,4,932727,0.0537724044957902,0.0587179922154484,0.360410660558283
2252,4,934187,0.0588297701112803,0.058528223922742,0.315512094041588
2253,4,934911,0.0665902167233563,0.0588122341101278,0.258297398909658
2254,4,936493,0.0627664607676453,0.0591518495483122,0.289366570360434
2255,4,936521,0.046916000334893,0.0590599214594642,0.427508159450157
2256,4,936663,0.049587032663159,0.0586812568973421,0.39867016372356
2257,4,937563,0.0538114818414417,0.058874246290411,0.36133695866188
2258,4,937735,0.0675199415134052,0.0640661125020483,0.292644774742982
2259,4,937744,0.0574561634060395,0.0639792853307089,0.369774613948933
2260,4,938323,0.037592935568872,0.0587985611335958,0.523009103022567
2261,4,938510,0.0441875749122443,0.0587537314169021,0.452503421064157
2262,4,938617,0.031879481917868,0.0584599476439203,0.585876626382221
2263,4,941039,0.0638346017775028,0.0584605719542639,0.27561043510814
2264,4,941936,0.0411486564645648,0.0587095304635609,0.48383623410944
2265,4,942067,0.0409459856409692,0.0587472913967228,0.486270869221198
2266,4,942069,0.0409459856409692,0.0587472913967228,0.486270869221198
2267,4,942533,0.0490079063706981,0.0596285487879459,0.411696200169618
2268,4,944445,0.0494581003557236,0.0589558866825698,0.402093081965775
2269,4,947317,0.0138078657814554,0.0588354979913769,0.814588547818754
2270,4,948413,0.00580362620837124,0.0591023839346241,0.921832277988816
2271,4,949523,-0.0174809085365661,0.0589478323769646,0.766985409997719
2272,4,950108,-0.0296454945867668,0.058667241669158,0.613652271908504
2273,4,953287,-0.0526901167479913,0.058441248722791,0.367888785875436
2274,4,956734,-0.0165691167139546,0.0587712774910872,0.778165910652822
2275,4,957589,-0.00276823116596644,0.0616846326713627,0.964230597096493
2276,4,959283,0.0383847199316074,0.0592290640452376,0.517359445942344
2277,4,960412,0.00900604268530823,0.0596875602844025,0.880151492858701
2278,4,960833,-0.00177730953472466,0.0590003785341082,0.975985425493942
2279,4,961744,0.03150177929309,0.0591536231822124,0.594685821683811
2280,4,962979,0.0275602178981198,0.0584855004553179,0.637766420755179
2281,4,964771,-0.0175115930053635,0.0613235601249626,0.775382164525201
2282,4,964930,-0.00147262879953799,0.0587484497102451,0.980015938424622
2283,4,965160,-0.0184106146387501,0.058492923724028,0.753137865813226
2284,4,969630,-0.0112939879495845,0.0589144544184983,0.848086270150097
2285,4,971731,-0.112126187326542,0.117896262910421,0.342225628312307
2286,4,973283,0.00854769762317076,0.0585436041274471,0.884000258782597
2287,4,974042,0.00503490389582442,0.0588347943590125,0.931851216390545
2288,4,974632,0.0103490883024812,0.058924353138231,0.860682614839495
2289,4,974689,0.0344550472957879,0.0591441924063365,0.560561382874293
2290,4,974731,0.00210798153051751,0.0596005898558832,0.971805919372431
2291,4,974814,-0.00473854805389983,0.0603056552983168,0.937414783303329
2292,4,974820,-0.00758751661121843,0.0603958043280045,0.900096441224933
2293,4,974882,0.0225271969872213,0.0602856900385155,0.708871166864442
2294,4,974883,0.0229355877085517,0.0603665855125736,0.704219581097699
2295,4,974990,0.00475371068989495,0.0608592995582466,0.937784928962002
2296,4,975039,0.0111318827361294,0.060303272090061,0.853650108925865
2297,4,975090,-0.00777489043397179,0.059338124676338,0.895828669447798
2298,4,975108,-0.0178777124910126,0.0598069891198765,0.765174342046403
2299,4,975149,-0.00391862110028574,0.0609279961896408,0.948755331082118
2300,4,975156,-0.00971126368584119,0.0609261606918634,0.873449634706387
2301,4,975252,0.00124164766565153,0.0584239128742403,0.983056331726064
2302,4,975354,0.0137117371089067,0.0585800814616545,0.815067687041819
2303,4,975573,0.00446229094103081,0.0586684656965449,0.93941489244588
2304,4,975702,-0.00370191682650091,0.0585146137409662,0.949591432705482
2305,4,976036,-0.00956502145897235,0.0599590661790964,0.873345823859631
2306,4,976174,-0.00263136980801601,0.0611840888451892,0.965719935167244
2307,4,976264,0.0102268054340606,0.0602136625093751,0.865231732887072
2308,4,976271,0.0118698453323398,0.0601236456373158,0.843609447488988
2309,4,976707,0.00908988859345665,0.058591877945454,0.876800362267852
2310,4,977037,-0.000237675536441913,0.0584184476539651,0.996756112704337
2311,4,977428,-0.0151226422701313,0.0598712397137514,0.8007350951305
2312,4,979983,-0.01468113595454,0.0590809430031337,0.803898334603295
2313,4,980596,-0.00480425382603374,0.0587479455125275,0.934870081125875
2314,4,980779,-0.00323264084050257,0.0585843746394439,0.956026890226439
2315,4,980835,-0.002979698939807,0.0588323815643527,0.959635248784023
2316,4,996583,0.0117237889484411,0.0589123356753511,0.842374206915938
2317,4,997624,0.0131066273200887,0.0585786246266752,0.823085785345208
2318,4,998174,0.00851718583051526,0.0585810242294237,0.884484718733778
2319,4,1000959,-0.00423087646545155,0.0586796605466947,0.942562170479396
2320,4,1006085,-0.0314535078636466,0.0586497019385981,0.592092873053885
2321,4,1013362,0.00144245881023611,0.0597276100197732,0.980746112211144
2322,4,1013533,-0.00997284041768992,0.0584215389518753,0.864553644398609
2323,4,1013882,-0.0140209849873309,0.0585101866066502,0.810753683695158
2324,4,1014176,-0.0430118311664841,0.058556543770613,0.463110382592935
2325,4,1015219,-0.0201805114609987,0.0586591133916444,0.731028349769719
2326,4,1015754,-0.0448680571092223,0.0591215473554707,0.448411581894558
2327,4,1016051,-0.0491028332489386,0.0598284809947818,0.412355830611443
2328,4,1016202,-0.038775977015759,0.0597494250225433,0.516775510568368
2329,4,1016647,-0.0335829596989487,0.0588941649214691,0.568887455446249
2330,4,1016717,-0.0191975206392447,0.0602235258180393,0.750088611850881
2331,4,1017795,-0.0227281990356006,0.0590832150382644,0.700705313967172
2332,4,1018597,-0.0406927022601396,0.0586289548915183,0.488093703786132
2333,4,1018955,-0.0174752608188045,0.0594377780957258,0.768923577849753
2334,4,1019310,-0.0325731629081472,0.0593488695678284,0.583460734286005
2335,4,1020874,-0.0265561972701371,0.0584831325200269,0.650048137471305
2336,4,1022771,-0.0273934844242582,0.0591594165974837,0.643617294491132
2337,4,1026744,-0.0130984242795053,0.0585897277601695,0.82322762159933
2338,4,1028509,-0.0151161012762918,0.0590844271307897,0.798224166850576
2339,4,1029308,-0.0155712670845502,0.0590784002377976,0.792265415835008
2340,4,1036857,-0.0207188433535582,0.0589448602523873,0.725426481885909
2341,4,1040300,-0.0242269199282001,0.05865105938988,0.679807036576282
2342,4,1043992,0.0106643907054578,0.058498377302604,0.855450113027662
2343,4,1045331,-0.00751575135256523,0.0668111623038783,0.910496897601617
2344,4,1046913,0.0094852573873965,0.0585917004067021,0.87148715420426
2345,4,1047131,0.0134898320344208,0.058510540347807,0.817794958737042
2346,4,1049568,0.00162330540700416,0.0591725532864162,0.978129546541833
2347,4,1051775,0.0381924906512303,0.0585752709682958,0.514809912850603
2348,4,1051793,0.0491532434926347,0.0588763604378352,0.40436381486131
2349,4,1052459,0.0145796035202043,0.0589500674057746,0.804803408203416
2350,4,1057927,-0.205329629596991,0.189106030915977,0.278312380338042
2351,4,1057929,0.0521749748828482,0.160420373632772,0.745192814051693
2352,4,1062037,-0.128612394659687,0.0589472787394843,0.0297817817847268
2353,4,1062762,-0.121906725983967,0.0582223500433309,0.0369895530371267
2354,4,1064285,-0.139366284221455,0.0584487102488861,0.0176336139389027
2355,4,1066022,-0.105665863306636,0.0583177697573468,0.0708515502592162
2356,4,1066228,-0.126933527066859,0.0583643771008962,0.0303050684576404
2357,4,1071689,-0.072195726570245,0.0584677408945303,0.217727760967878
2358,4,1077589,-0.0739348550111074,0.0584894171164168,0.207038111108015
2359,4,1077718,-0.0452962295654174,0.0585516638794774,0.43967843527291
2360,4,1077851,-0.046840765396097,0.0593734269455341,0.430689457407827
2361,4,1079690,-0.0585998902892398,0.058550214291632,0.317585654050324
2362,4,1079853,-0.0633540983630769,0.0586614590389939,0.280881618806524
2363,4,1080944,0.0277356141969456,0.0944211479307861,0.769126414388965
2364,4,1086372,-0.0355044984223095,0.0589380835635727,0.547292447468973
2365,4,1091087,0.0150386881471175,0.0584147989154786,0.79698408187326
2366,4,1091200,0.00666289459991867,0.0589145729097276,0.910020186988696
2367,4,1091234,-0.00379830537074344,0.0592027813922124,0.948881093610417
2368,4,1091966,0.039587808587864,0.0587499285310554,0.500856651291593
2369,4,1094122,-0.0126156456813154,0.0592695803752419,0.831565308042421
2370,4,1095022,0.000494876105413822,0.0587596877048424,0.993285025849789
2371,4,1095148,-0.0170070616745388,0.0595938211733859,0.775518127277831
2372,4,1095215,-0.0233748010926656,0.0588222493501194,0.691327237001402
2373,4,1101892,-0.021764030823506,0.0619904743517012,0.725732750922182
2374,4,1101983,-0.0389294957161749,0.0763654647192986,0.610524992516324
2375,4,1102947,-0.0386355042622585,0.059476278187653,0.516376202760122
2376,4,1103400,-0.0266363970999592,0.0592775108347385,0.653454378461558
2377,4,1105164,-0.0275585149200243,0.0586506078161448,0.638733722855454
2378,4,1105360,-0.0513884455528308,0.0586098047360603,0.381197418387817
2379,4,1105583,-0.037323944970332,0.0593925323053669,0.530129822978996
2380,4,1107094,-0.0452764843060877,0.0589512202037326,0.442981022816625
2381,4,1108564,-0.0368957521315296,0.0602943921270138,0.540980136755305
2382,4,1108600,0.0554992412438278,0.0747818266200875,0.458490716117999
2383,4,1112991,-0.0717534604854884,0.0588016268999344,0.223179673149354
2384,4,1113001,-0.0697971061494874,0.05868191086792,0.235076076229916
2385,4,1116044,-0.0755266130837898,0.0584016525678917,0.196778111071916
2386,4,1118719,-0.0722797608677537,0.0586897971368931,0.218934862617741
2387,4,1120112,-0.0633558245142178,0.0588487507152726,0.282399838554474
2388,4,1123519,-0.0848990790659702,0.0591220293152723,0.151888648803417
2389,4,1123610,-0.0664146043981271,0.0586042654065413,0.257868921105282
2390,4,1123959,-0.062782531586233,0.0586156058878476,0.28486117091484
2391,4,1126543,-0.052909863666308,0.0591027059572395,0.371280058801352
2392,4,1127480,-0.0476321555965015,0.0584019901586377,0.415283885923604
2393,4,1130624,-0.0485768136247978,0.0586245010081415,0.407885353051507
2394,4,1133634,-0.0557636138562157,0.0589612474278054,0.344914257717533
2395,4,1135023,-0.0796830513796229,0.059333800658501,0.180147048172042
2396,4,1137173,-0.0641844955531362,0.0586785342709855,0.274774232923194
2397,4,1138274,-0.0601798172397806,0.058568894882414,0.304886400373721
2398,4,1138987,-0.0694917963767714,0.0588574567947382,0.238524970070677
2399,4,1140165,-0.0698809438139364,0.0586816282111227,0.234513108818993
2400,4,1140684,-0.0751009368590181,0.0585913440452588,0.200762721974499
2401,4,1141284,-0.0637231163535031,0.0589625764755912,0.280551322615052
2402,4,1144564,-0.0618683274389515,0.0587234950532102,0.292808113638511
2403,4,1149030,-0.0423324467713429,0.0584604902312028,0.469471306141342
2404,4,1150593,-0.0755677173641606,0.0589471563828432,0.200699053037685
2405,4,1154148,-0.115567034018657,0.126696970444346,0.362310637843882
2406,4,1154160,-0.0933202192637257,0.119255048861867,0.434429912874221
2407,4,1154205,-0.0415076030008876,0.116827013865382,0.722583687353294
2408,4,1154252,-0.064571762542796,0.116797346722171,0.58071399965808
2409,4,1154263,-0.075638725993195,0.116778527300548,0.517592974915104
2410,4,1154297,-0.0226510721380029,0.116834345181671,0.846386523096806
2411,4,1154405,0.117241182218206,0.165484147982427,0.479118654812225
2412,4,1154411,0.103871313328104,0.168239506801496,0.537368023975471
2413,4,1154412,0.0870323285922878,0.166879689629261,0.602326478511574
2414,4,1155661,0.124607630123852,0.152153010413741,0.413360272162332
2415,4,1155740,0.0868911234667014,0.122155844508994,0.477359635564629
2416,4,1156446,-0.0222390382597526,0.0603051595650034,0.712516478181437
2417,4,1156518,-0.0151249165247303,0.0597281140539703,0.800238332032839
2418,4,1156658,-0.0228381161928703,0.059911758035933,0.703287219303877
2419,4,1156839,-0.0202378357949773,0.0596084952935383,0.734425501910063
2420,4,1157089,-0.0434309183334787,0.0631643151023677,0.492164851416417
2421,4,1157271,-0.011829080508254,0.0591692667960643,0.841658785804884
2422,4,1158603,-0.0192405370249423,0.0587414409196235,0.743448955403776
2423,4,1161114,0.0516611050643148,0.168307859466418,0.759066903548958
2424,4,1161556,-0.0154876818014025,0.0588493082142493,0.792569044615135
