SNP,Chr,Pos,Effect,SE,SRO9_SGN1_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
2464,4,1224469,0.0096166754283998,0.119449750130022,0.935878757786946
2465,4,1225163,0.060432044599459,0.118397148965304,0.610077618207128
2466,4,1225198,0.0457717880668118,0.118083447194237,0.698529114673072
2467,4,1225542,0.041596307451243,0.118751501749133,0.726337290034825
2468,4,1226443,0.053021137080215,0.118243940102894,0.654136264375033
2469,4,1227990,0.0260924308303911,0.118764018454337,0.826231951257852
2470,4,1234689,0.0617485652831658,0.118925152295692,0.603931258616549
2471,4,1235338,0.0368564652117701,0.118617614575118,0.756199441021406
2472,4,1235719,0.0388976722610636,0.118602619515104,0.743131516373808
2473,4,1237546,0.0580234728458351,0.123176206290697,0.637888341029233
2474,4,1240855,0.0327404808757054,0.123103788734568,0.79042655044352
2475,4,1242195,-0.0454462042650409,0.119262712811218,0.703388241125952
2476,4,1242241,-0.0661514518430257,0.119742841260416,0.580992453840633
2477,4,1242383,-0.0730970292249171,0.11854184115302,0.537873080533547
2478,4,1246177,0.105596197594834,0.119905439105055,0.379099820645512
2479,4,1248530,0.129187500525939,0.118743236469819,0.277356470978925
2480,4,1248695,0.13514749414069,0.120633620851337,0.263341747053246
2481,4,1250650,0.132638177807812,0.11993373115459,0.269510437369678
2482,4,1256208,0.146922183720803,0.118593850779371,0.216217334752767
2483,4,1256509,0.136817540520674,0.118291741498511,0.248213405596927
2484,4,1257382,0.0504159517490215,0.120293247542909,0.675391573402312
2485,4,1257441,0.112169884882042,0.118678655104188,0.3452255389724
2486,4,1259337,-0.00690340507224227,0.118794195773181,0.953692050746541
2487,4,1260055,0.0213086820191076,0.119321971677827,0.858368863753708
2488,4,1260275,0.047312280916337,0.120010670707036,0.693646375517817
2489,4,1261102,0.0410758517844735,0.118095755285512,0.728184035794092
2490,4,1261236,0.0492998939826793,0.118419241480442,0.677431365942921
2491,4,1261386,0.0364056723185925,0.119265771801003,0.760356967685564
2492,4,1261899,0.048376720794198,0.118622802042562,0.683653245223057
2493,4,1264269,0.117111407548828,0.122132050819249,0.338269607711513
2494,4,1266919,0.0649266173357351,0.1185609491152,0.584297364859484
2495,4,1267444,0.0371048142949501,0.119356927549129,0.756080859063508
2496,4,1268273,0.0290224121572493,0.119391988835318,0.808080672649277
2497,4,1268325,0.0417278351963914,0.120453887491958,0.729232248803235
2498,4,1270033,0.051524750489702,0.119476943299555,0.66654790090688
2499,4,1270573,-0.0103205979695296,0.119400717656158,0.93116832097231
2500,4,1271005,-0.0118967547346745,0.118694181030782,0.920218381641206
2501,4,1272102,-0.0233344832158435,0.130602545795279,0.858300968437581
2502,4,1272320,-0.044040466520134,0.120964407768272,0.716017818804627
2503,4,1276141,-0.0393406833481195,0.119075477239306,0.741305502333938
2504,4,1276325,-0.0731119844701094,0.128780321894184,0.570581683065533
2505,4,1278407,0.0258359677841141,0.118531112718734,0.827580132109524
2506,4,1278618,0.000901614058340605,0.119555476694939,0.993987161225176
2507,4,1278772,-0.001719516618922,0.119511257936268,0.988528637032584
2508,4,1278850,0.00758304637838447,0.118585277379525,0.949049471603788
2509,4,1279912,0.0314939072279328,0.118679329640049,0.790879518318028
2510,4,1282030,-0.0123371225397276,0.118940337209895,0.917446250064265
2511,4,1284773,-0.045584786424275,0.123361878078999,0.711961101557157
2512,4,1285240,0.0141078927943804,0.119064922462051,0.905747545224865
2513,4,1287974,0.0347117210593386,0.118442314979562,0.76964193700607
2514,4,1291036,-0.291110127022298,0.254059891505934,0.252640566208362
2515,4,1291435,0.0123924347489735,0.119128182744517,0.917207749530205
2516,4,1292515,-0.0651942563857507,0.119666042313199,0.586233957781996
2517,4,1296513,0.0798181890863144,0.118210605882027,0.499977911538661
2518,4,1298073,0.145803931561355,0.118220058073317,0.218274588475725
2519,4,1300999,0.236855302046815,0.118139142412654,0.0457385874167325
2520,4,1301046,0.223363031443069,0.118392216221181,0.060029775983994
2521,4,1301309,0.205034042246981,0.117621956977586,0.0821761354069482
2522,4,1304354,0.204059946014458,0.118791766931237,0.0867109054351186
2523,4,1305853,0.225815735107066,0.121694819073778,0.0643452995441293
2524,4,1306124,0.252096877931519,0.120100690624632,0.0365226689722569
2525,4,1306509,0.260430073362222,0.117792907692823,0.0276822910058652
2526,4,1307383,0.275917545183916,0.117864537517112,0.0197896208671208
2527,4,1307724,0.0903901828043168,0.203818562405976,0.657687691674273
2528,4,1311626,0.294571005085406,0.118607444080389,0.0134704358785693
2529,4,1312702,0.289762641297733,0.117277199616307,0.0139546864633537
2530,4,1316036,0.335199785554562,0.117347400468832,0.00453738695666395
2531,4,1317259,0.296295418211574,0.117590457789917,0.0121854011461882
2532,4,1318086,0.297989219475215,0.11711370536602,0.0113705089223857
2533,4,1318331,0.28666682025944,0.118112468358909,0.0157212663208502
2534,4,1318792,0.292432236578633,0.117243403210799,0.0130797462769118
2535,4,1321563,0.247462585409929,0.119417168285065,0.0389674168106292
2536,4,1321800,0.280529701794723,0.120104439486608,0.0200655575189685
2537,4,1323799,0.225758164201351,0.11752931288271,0.0555536896234711
2538,4,1324081,0.190172055382591,0.117866143901525,0.10753862165575
2539,4,1330149,0.094863833416559,0.127751136737958,0.458237452744579
2540,4,1330414,0.06915822488922,0.236448426639935,0.770085703637077
2541,4,1333470,0.0752564438110741,0.11888036893994,0.527115125018979
2542,4,1333527,0.0938570876660182,0.118566229745373,0.429125235273913
2543,4,1335020,0.0465812978773056,0.119235695310424,0.696280003504741
2544,4,1335357,0.0502575185874895,0.119037239133793,0.673136090145313
2545,4,1335426,0.0182740016296428,0.118687181699782,0.877723126550909
2546,4,1335638,0.00392813873348025,0.118495828326861,0.973573692613838
2547,4,1337043,-0.0933048543698067,0.120412344192302,0.438930591276853
2548,4,1337078,-0.0726431555750828,0.128272581680516,0.571537039991777
2549,4,1337113,-0.143933823300882,0.124922428007411,0.250024505233646
2550,4,1337514,-0.0678223911410898,0.118438206839191,0.567253375371079
2551,4,1338262,0.0162224288503575,0.118825590493067,0.891485651583649
2552,4,1338321,0.0175509236248919,0.118268337564616,0.882112485912036
2553,4,1341560,-0.0439928286399824,0.121189269874833,0.71681522676307
2554,4,1342082,-0.0851879353580134,0.11903512885814,0.474678282348756
2555,4,1342134,-0.0810636821484218,0.118532800714029,0.494491795536684
2556,4,1342485,-0.0600235620885198,0.118568267982925,0.613006781058352
2557,4,1345539,-0.0144322515313142,0.118945349063829,0.903494619305076
2558,4,1345604,-0.0694021140123387,0.119397554888216,0.561430032639374
2559,4,1345654,-0.0340465018411473,0.11910005957189,0.775149433513876
2560,4,1348313,-0.0406797334328978,0.121391418456933,0.737739574400261
2561,4,1350135,0.0204981613809518,0.118454504254244,0.862713897552885
2562,4,1352371,-0.0614905653706933,0.122699431122931,0.616579378304499
2563,4,1352461,0.00902711478776147,0.120345737934225,0.94024937086616
2564,4,1352971,-1.13979961978985,0.909844579077227,0.211129214713533
2565,4,1353994,-0.0397948935848406,0.119603115247428,0.739539717141496
2566,4,1354278,-0.00331710801312168,0.119623663845174,0.977893540654216
2567,4,1354322,-0.0147151197604381,0.118603082447624,0.901330232274433
2568,4,1354715,-0.0106087613243613,0.243909275921521,0.965331779738673
2569,4,1355617,-0.111149162274014,0.129608645341444,0.391708918303961
2570,4,1357789,-0.0203872081290394,0.120509823249351,0.865756162400128
2571,4,1358780,0.029172313138022,0.120142999866659,0.80829108896346
2572,4,1359163,-0.0433232847622807,0.120528113838527,0.71947678580119
2573,4,1359608,0.0156523416079468,0.118434163234328,0.894932484504436
2574,4,1360486,-0.00755318571435952,0.119296111421992,0.949551825209507
2575,4,1363156,0.00631864158739677,0.118440354103791,0.957484238518221
2576,4,1365085,0.0265032193767033,0.118602911532303,0.823305376426566
2577,4,1365131,0.0221655931825991,0.118434955819066,0.851647295316044
2578,4,1367398,0.00296687794253535,0.118611194868884,0.980058350780137
2579,4,1372531,0.0292057334824429,0.118784593258834,0.805924683488143
2580,4,1375354,0.00923456835184448,0.11910902795918,0.938245549043622
2581,4,1376706,0.0494605104536961,0.118248311103967,0.675999184770442
2582,4,1379287,0.0130893039480681,0.118770094636235,0.912307784078167
2583,4,1380043,-0.035935731896082,0.123334995048901,0.770941880144684
2584,4,1381192,0.0207287880902016,0.118666291389312,0.861430165577244
2585,4,1381394,0.00594333043177528,0.119121030325811,0.960235707538411
2586,4,1383768,0.00295281640491962,0.119312924133434,0.980269550195287
2587,4,1385147,0.0671534258873052,0.120393786237495,0.57734715204876
2588,4,1388828,0.0462179440809223,0.237091655726932,0.84555438842932
2589,4,1389763,0.0744881903186844,0.118567569510926,0.530256833289987
2590,4,1390026,0.0895927040948678,0.11886168271859,0.451498224325773
2591,4,1391816,0.0531473423719265,0.118570053219266,0.654258018010947
2592,4,1392181,0.0493775972420251,0.119218194060305,0.678995031170481
2593,4,1392182,0.0464496808464068,0.119376383819389,0.697434738695162
2594,4,1392187,0.0458932420950411,0.119191620411229,0.700441529987011
2595,4,1401418,0.0646120296745035,0.119098443130849,0.587809935889175
2596,4,1403501,0.021557217463166,0.119710842025524,0.857195132516757
2597,4,1404193,0.0505874563769528,0.119031144991718,0.671100392158779
2598,4,1404217,0.0460797216476943,0.119409367222786,0.699805384411557
2599,4,1405373,0.0503867086270542,0.119136935801762,0.672603098241839
2600,4,1406795,0.0540337207445685,0.118816585559369,0.649557267871941
2601,4,1406965,0.0393446603301996,0.118705630434966,0.740503325679905
2602,4,1408452,0.0697240247452741,0.118303277482482,0.55599223582876
2603,4,1409487,0.0680174960144303,0.118915462962977,0.567698270019481
2604,4,1410314,0.0978397411228391,0.118333782474097,0.408902394192594
2605,4,1411483,0.114703858336168,0.118476642251513,0.33362937250369
2606,4,1411837,0.127054491899443,0.118412727960112,0.284013030427948
2607,4,1411853,0.161057302708374,0.118310543410354,0.174284106288399
2608,4,1414039,0.2108696125187,0.122934741838684,0.0871682892630337
2609,4,1414327,0.195227223009578,0.122911385000844,0.113100756832295
2610,4,1418662,0.243372144031948,0.117783060250848,0.0395315790694008
2611,4,1420155,0.198126159079819,0.117866440038959,0.0936595282394089
2612,4,1424802,0.235909571427949,0.119846942387715,0.0498014326165904
2613,4,1429971,0.0945710152839673,0.118479089769577,0.425286167030641
2614,4,1430306,0.116647236858722,0.119604564069273,0.330092153215557
2615,4,1430469,0.122360442154705,0.121391483387064,0.314153483096634
2616,4,1432529,0.124273300120811,0.118258803081473,0.294042319788755
2617,4,1432812,0.0905873350387835,0.119271067514175,0.44805560000296
2618,4,1433591,0.0974387123850107,0.119175405564041,0.414132814555941
2619,4,1434295,0.131142364520058,0.119157521913048,0.271829499204578
2620,4,1435743,0.220317113056725,0.119124173591723,0.0652250785939109
2621,4,1436351,0.178900325974153,0.11867260858312,0.132573987360253
2622,4,1438464,0.213856580695751,0.121465687007649,0.0791663133779659
2623,4,1438494,0.202197525254429,0.122085954552555,0.0985719547478251
2624,4,1440118,0.191813194349277,0.118715620589629,0.107044585497047
2625,4,1440423,0.202870440787445,0.11895123093886,0.0889822879037826
2626,4,1440771,0.228865609400625,0.118396750669298,0.0540308052957424
2627,4,1441031,0.181970832584819,0.119312296275516,0.128113576588125
2628,4,1443639,0.0526595215917229,0.282496993250172,0.852232390946054
2629,4,1443800,0.210919898122041,0.119244120018877,0.0777895117251143
2630,4,1443836,0.212185238594229,0.118613558715054,0.0744917174390528
2631,4,1443906,0.227626731258215,0.118269313192585,0.0550769183274644
2632,4,1443911,0.227626731258215,0.118269313192585,0.0550769183274644
2633,4,1444058,0.207258901221268,0.118929797171949,0.0822569262611917
2634,4,1444256,0.197801589808471,0.119166387428378,0.0978271630194627
2635,4,1444337,0.23035984525368,0.119154810545594,0.0540008457924243
2636,4,1444364,0.23201863028298,0.119066070953765,0.0521286688692307
2637,4,1444709,0.207061312614976,0.118719560231233,0.0820083789794044
2638,4,1444711,0.207262523888243,0.118509413022332,0.0811754010944111
2639,4,1444817,0.210048772164474,0.118444104998588,0.0770245946775047
2640,4,1445462,0.158906727454235,0.119438495957649,0.184229489231244
2641,4,1445609,0.165674191236268,0.119030826127161,0.164841273729323
2642,4,1446003,0.139914643173673,0.118908461486204,0.240124699372315
2643,4,1447207,0.125398628324641,0.121209998406138,0.301584152706305
2644,4,1447282,0.108419189841384,0.123165127947328,0.379309216209525
2645,4,1447449,0.160264009807402,0.129588646348221,0.217015673573243
2646,4,1447458,0.130147651769737,0.140682453746764,0.355537325466844
2647,4,1447474,0.200800047722635,0.143748026531397,0.163324463705394
2648,4,1447514,0.333976057819651,0.205449885201907,0.10493057442108
2649,4,1447514,0.596756323572176,0.40949891205653,0.145926911967102
2650,4,1447521,0.107617423473369,0.131874581640238,0.415016781598161
2651,4,1447568,0.15577882791148,0.122092186737058,0.202825699249631
2652,4,1447682,0.133769623756634,0.121978595343443,0.273535541602554
2653,4,1447719,0.14176286301528,0.121400583164339,0.243704603154181
2654,4,1447777,0.128763620058108,0.120682248203416,0.286717232123867
2655,4,1448144,0.159915965886593,0.121824643854256,0.190145815010948
2656,4,1448153,0.153594961890262,0.121238233799003,0.206031450551619
2657,4,1448315,0.0905595349627637,0.120248173117319,0.451888609161325
2658,4,1450633,0.0610974641238997,0.121473048929302,0.615298077262108
2659,4,1451242,0.0265760515035282,0.122267398148529,0.828053316953476
2660,4,1451946,0.0433735519506,0.121013942904511,0.720244915705978
2661,4,1452368,0.0625909066687469,0.12040665064669,0.603508362458127
2662,4,1453498,0.0502170273162452,0.120666683271811,0.677543522580487
2663,4,1455597,0.024175747709037,0.120475358982887,0.841072461242532
2664,4,1456318,-0.0366826546141261,0.128708958285746,0.775807698294902
2665,4,1456594,0.0180281884907849,0.241100399483397,0.94043639875151
2666,4,1456625,0.0869860076153723,0.162786222627756,0.593430723410232
2667,4,1457873,0.0151354092232148,0.121616984235478,0.901028681133169
2668,4,1458160,-0.0245484016978268,0.147653112908174,0.868049685842756
2669,4,1459398,0.15474194376406,0.121978308013601,0.205418926204165
2670,4,1461847,0.200989282716583,0.183221779556949,0.27340109402746
2671,4,1461854,0.140849544631116,0.16259920825019,0.386948265017265
2672,4,1462057,0.0266678238156128,0.129303068929725,0.836720175355526
2673,4,1467660,-0.0203189345200538,0.121959353692124,0.867776916390903
2674,4,1469963,0.0173266477569489,0.122154007365517,0.887285213736941
2675,4,1470704,0.00301227853075603,0.121954859360379,0.980308254155967
2676,4,1471998,-0.0208558153863865,0.122716212849164,0.865145565982477
2677,4,1472661,0.0304648070031051,0.123523288733735,0.80533632703226
2678,4,1472720,-0.0112211693727864,0.123158785925691,0.927455753239119
2679,4,1474060,-0.0249576576776263,0.123422989471012,0.839867175056646
2680,4,1474141,-0.0466841954462553,0.123445348492307,0.705526399951327
2681,4,1474602,-0.039256166389348,0.125829152509466,0.755239990042126
2682,4,1475645,-0.0277528837098084,0.123639795436201,0.822524881459757
2683,4,1480211,0.0131272920095951,0.124576899236557,0.916138095828071
2684,4,1480835,0.00935132017296336,0.123808506242499,0.939835406118654
2685,4,1481504,-0.00097336568671702,0.124030001444821,0.993742839414715
2686,4,1483867,-0.00575688862913371,0.125100525960169,0.963321844603248
2687,4,1484599,-0.0619038093995812,0.125442667764053,0.621978306173414
2688,4,1484621,-0.0554256536642619,0.12630259555793,0.661051549195331
2689,4,1484733,0.00587124408035367,0.123093686835156,0.961984410467641
2690,4,1484992,0.00712394250310378,0.123734263926251,0.9541201115257
2691,4,1486897,0.00704687568006879,0.12380893856349,0.954643242920117
2692,4,1488575,0.0504140294944364,0.123441192941311,0.683223815637042
2693,4,1489057,0.0300503267354439,0.123059566387439,0.807222951382033
2694,4,1489545,0.0351977471267695,0.146886819333507,0.810760095871059
2695,4,1490851,0.137523251797322,0.122471518306713,0.262243155169544
2696,4,1490904,0.0689424874822919,0.132741896031718,0.603826506010706
2697,4,1491666,0.0662105339257366,0.122009309943344,0.587700936862853
2698,4,1492451,0.0733489971065031,0.122246179741483,0.548884171772499
2699,4,1492707,0.123553536829573,0.133403935493847,0.354995007578694
2700,4,1492707,0.100952279393747,0.280092279494456,0.71874484893362
2701,4,1493150,0.136529978150708,0.121695368772829,0.262667707155131
2702,4,1493956,0.0658211556009365,0.120957319860336,0.586669114777916
2703,4,1493975,0.0568333258228979,0.121076052586393,0.639072210348403
2704,4,1494081,0.0748948160179315,0.120692827506508,0.535302263357009
2705,4,1494542,0.0622637170833795,0.122745180045903,0.61228916453773
2706,4,1494612,0.0452590791919445,0.122167593568081,0.711256649974492
2707,4,1494869,0.0655035605312844,0.121826600845562,0.591137728294065
2708,4,1494944,0.0556610906652364,0.121840465482121,0.648070031230323
2709,4,1494974,0.0533791474265985,0.12189534056408,0.661719600474309
2710,4,1495032,0.0647729601660716,0.121940945514692,0.59562601577809
2711,4,1499852,0.0508832368008878,0.124603845498069,0.683256928618111
2712,4,1499970,0.034737610321272,0.126899164949602,0.784443126060299
2713,4,1501685,0.0605475898864329,0.121070952043361,0.617316234129791
2714,4,1501834,0.0627606355936707,0.122411407691581,0.608480102759951
2715,4,1503576,0.0760682693189128,0.120043816630654,0.526706000063641
2716,4,1504976,-0.0205526663739699,0.126499383588199,0.871026775022445
2717,4,1505243,0.0891431886916396,0.12048043968057,0.459853910157939
2718,4,1505373,0.076776490547682,0.122935009831111,0.532683602903735
2719,4,1505397,0.0343657298985369,0.126514813221366,0.786062212116523
2720,4,1505683,-0.15868437286518,0.149112846195731,0.287970120373931
2721,4,1505691,-0.0907422817726165,0.196237882697214,0.644072499342868
2722,4,1505703,-0.270781107760547,0.236351116566508,0.252706541338152
2723,4,1505869,0.0252240109666511,0.12498040895235,0.84017079316301
2724,4,1505904,0.0452037783479637,0.124731128043549,0.717262719861478
2725,4,1506371,0.111846547791041,0.12029962877529,0.353144631273845
2726,4,1506383,0.101969576684483,0.121265182308007,0.400983879041017
2727,4,1506424,0.0841838237661463,0.121446055435074,0.488653201890521
2728,4,1506930,0.0644210319925631,0.12016564343878,0.592225760092559
2729,4,1507893,-0.0152969722099877,0.121769001889262,0.900101968124788
2730,4,1508550,0.0754096900448282,0.120173939214408,0.5307342603407
2731,4,1508644,0.0822248122116649,0.120143666559711,0.494179631908493
2732,4,1510975,0.107954841707112,0.120427958287348,0.37063580154337
2733,4,1512432,0.140092646959753,0.120571909556331,0.246060585746987
2734,4,1512726,0.12045104880976,0.120159129013835,0.316822872792538
2735,4,1513542,0.118322718820601,0.122361181919159,0.334208287013914
2736,4,1513733,0.125062985016393,0.120268663930942,0.299115060309143
2737,4,1513956,0.149364386467029,0.241771871816991,0.53711173302917
2738,4,1514408,0.156240621841936,0.120632147983317,0.196103755057703
2739,4,1514885,0.0901998985866028,0.123530913703473,0.46576398382807
2740,4,1515034,0.127842527301403,0.121685364743157,0.294161474491926
2741,4,1515708,0.125713221895345,0.120853870854062,0.298954980435628
2742,4,1515742,0.124251779582694,0.123744092685578,0.316016893296443
2743,4,1517320,0.136682219959816,0.12011581260529,0.255925506588019
2744,4,1517680,-0.39028297922146,0.209880547391044,0.0637812365619615
2745,4,1517858,0.204052642139205,0.122820987747494,0.0975244547992304
2746,4,1519301,0.133968953292056,0.125256469596728,0.285549488323311
2747,4,1520148,0.219499758139357,0.119296500160649,0.0666147890971811
2748,4,1520501,0.210272803986104,0.119232799252081,0.0786731060197989
2749,4,1521315,0.20923267899406,0.119585889346869,0.0810487964384422
2750,4,1521582,0.203331264848282,0.119492594880245,0.0897067030060446
2751,4,1521747,0.183821850862788,0.12124984837173,0.130399530850546
2752,4,1521818,0.108876413241712,0.18403666021621,0.554495958137425
2753,4,1522428,-0.0806686285409546,0.142600486391896,0.571959356755891
2754,4,1522507,0.0784014817255255,0.178123473443218,0.660096082649748
2755,4,1522714,0.183514445414627,0.129634902405119,0.157766903596858
2756,4,1522717,0.191447405498949,0.130293404743048,0.142626863745314
2757,4,1522735,0.210471264545187,0.128286011282308,0.101762692794801
2758,4,1522862,0.219112972838986,0.119413541328436,0.067360497876582
2759,4,1523350,0.138184698387555,0.126706252186881,0.276196756420407
2760,4,1523440,0.48449967036249,0.291691087053146,0.0976007801289076
2761,4,1523444,-0.0831084015288361,0.246230313433138,0.735923266022789
2762,4,1523446,-0.0458444962280691,0.245430337348332,0.851930793560879
2763,4,1523482,0.51863898280252,0.291524741294561,0.0760909154682482
2764,4,1523491,0.0966036927270491,0.257060828168568,0.707290645522581
2765,4,1523500,0.18750939344249,0.266178754896082,0.481617594365726
2766,4,1523584,-0.0505908052052053,0.402331341614913,0.900006051187549
2767,4,1523587,-0.0824186862865677,0.413421630081393,0.84209791647256
2768,5,8786,0.0120894286695564,0.119360049623561,0.919381421490713
2769,5,9566,-0.00195610888873932,0.119814861384634,0.986983462389016
2770,5,11033,0.0376681764178017,0.118963136643144,0.751705930712357
2771,5,11244,0.00757903538755322,0.11931234571879,0.94938628456295
2772,5,11370,0.00126719461001262,0.11916995303847,0.991521855210261
2773,5,13215,0.0432230736628624,0.118829118903573,0.716268853979088
2774,5,13449,0.0805634195280329,0.120952995959705,0.505800034914079
2775,5,13572,0.0694520408132604,0.236180809890402,0.768882583852447
2776,5,13639,0.0326659938910702,0.118529149066496,0.78302070953716
2777,5,13690,0.0229998604474459,0.119240874543666,0.847159404409835
2778,5,14028,0.043770604422837,0.118673005233408,0.712472792973571
2779,5,16072,-0.0396348401186624,0.124047509390968,0.749526246157604
2780,5,18746,-0.11831238583366,0.120929008884242,0.328565170334225
2781,5,18800,-0.0896297941114201,0.119872210481057,0.455132179801195
2782,5,18904,-0.146681711905879,0.1383639725633,0.289817127304003
2783,5,18920,0.0454774000440796,0.340305631422225,0.893765832391656
2784,5,18994,-0.185661427262469,0.143707818242782,0.197224186068444
2785,5,19045,-0.306011860668713,0.235669832637344,0.19497110558678
2786,5,19049,-0.306011860668713,0.235669832637344,0.19497110558678
2787,5,19051,-0.32079125775326,0.235636456970009,0.174261286647152
2788,5,19082,-0.224897706572888,0.236062283154034,0.341391468053631
2789,5,19084,-0.20653968181535,0.236221425008482,0.382523339729323
2790,5,19368,-0.154759125731035,0.120064480024658,0.198253674615614
2791,5,19504,-0.0903812368248732,0.161896236212331,0.577016360248695
2792,5,19513,-0.181366627604667,0.165348881849821,0.273444857302843
2793,5,19517,-0.11911465643951,0.170484427220118,0.485209891430669
2794,5,19542,-0.223183327719184,0.213743825771689,0.297124640062949
2795,5,21341,-0.292638950594652,0.487522146700227,0.548719616743916
2796,5,21342,-0.259669395242528,0.440854645661031,0.556228863175245
2797,5,21355,-0.18953444452388,0.4237223979016,0.654926989948881
2798,5,21358,-0.161229175852632,0.683385377588512,0.813626010727427
2799,5,21504,-0.275270605085582,0.322097558396827,0.393341880242208
2800,5,21509,-0.373904166938806,0.33420590184236,0.263993095156566
2801,5,21529,-0.178834563142616,0.271306714569286,0.510222716928926
2802,5,21532,-0.201641117001921,0.275373773174657,0.464504819024287
2803,5,21533,-0.158623475652364,0.280649722305803,0.572296154492051
2804,5,21552,-0.342602685846231,0.342726018868246,0.318169427214663
2805,5,21558,-0.329916964869843,0.319691122338475,0.302784898273604
2806,5,21954,-0.0250804536056251,1.12206148576626,0.982179702322438
2807,5,22497,-0.268995577605307,0.173196051886649,0.121288701555232
2808,5,22502,-0.291017725241187,0.177296924090326,0.101602017890157
2809,5,22536,0.00597733547005674,0.23628369226239,0.979832135287093
2810,5,22625,-0.15918752077245,0.240646320147745,0.508723310664019
2811,5,22635,-0.155965064591483,0.237161889500377,0.511203712350132
2812,5,22638,-0.110108143263052,0.259864508941208,0.672032710697183
2813,5,22854,-0.376164835374868,0.348730531108767,0.281471789612077
2814,5,22881,-0.132398618065062,0.25443435549132,0.603135719967467
2815,5,22883,-0.0950529666594022,0.247539567806611,0.701216306000179
2816,5,22917,-0.174837206841014,0.237926088658092,0.462925849926226
2817,5,23224,-0.219578019182601,0.128983630870728,0.0895661572446616
2818,5,23230,-0.0493595252720618,0.142469693647818,0.729206227222251
2819,5,23574,-0.138859162674794,0.118040880366152,0.240241721531606
2820,5,23653,-0.144790317078783,0.117853176058088,0.220053280596884
2821,5,24002,-0.0991220959372762,0.118488274440164,0.403408037162034
2822,5,24122,-0.13073553198065,0.118910425544794,0.272323039537263
2823,5,24148,-0.131395327851034,0.120119762283866,0.274758142892788
2824,5,24163,-0.138950427763045,0.120447694092164,0.249437976826436
2825,5,24234,-0.127822675644576,0.11893844498509,0.283244865806116
2826,5,24246,-0.135048181477014,0.118739937777434,0.256165828873472
2827,5,24270,-0.201656861967944,0.129097169186286,0.119171088467345
2828,5,24278,-0.139821246156295,0.118709109203707,0.239650798760686
2829,5,24388,-0.107898176628887,0.119924966360068,0.368885788736883
2830,5,24487,-0.101211983341171,0.11915980644389,0.396245416321386
2831,5,24650,-0.0951862157054266,0.118512449374855,0.422414157172432
2832,5,24820,-0.086508810386921,0.11818795510889,0.464678880026408
2833,5,24909,-0.0805742176909425,0.118694689094911,0.497686643603905
2834,5,25103,-0.101505835990381,0.11852767916917,0.392363441639476
2835,5,25397,-0.250386101194953,0.231880470418397,0.280965452681839
2836,5,25397,-0.700832716904403,0.440755962827895,0.112714240782038
2837,5,25485,-0.118288269968278,0.123536174381216,0.338960530984983
2838,5,26058,-0.224178475176798,0.118209193687366,0.0587160612905969
2839,5,26197,-0.188012492616009,0.11769132992476,0.111047904814511
2840,5,26417,-0.161368023372162,0.117974694992406,0.17223887984558
2841,5,27428,-0.124409932035409,0.118251843591653,0.293484307311621
2842,5,30505,-0.0659435704058779,0.118407520973217,0.577934694487662
2843,5,31263,-0.0664785143970195,0.119600364240269,0.578673226180109
2844,5,31451,-0.0945429687329263,0.128427711322082,0.462124008717883
2845,5,31466,0.106249154949424,0.292774138315916,0.716893163057507
2846,5,32038,-0.0837619826007207,0.118031824270978,0.478386018848876
2847,5,33720,-0.143686850031752,0.11956186061268,0.230255050124177
2848,5,33814,-0.112652135656566,0.119473435068123,0.346374204040848
2849,5,33851,-0.106489359126722,0.120660276854334,0.378077219346428
2850,5,34324,-0.0401408014174296,0.1210520328828,0.740388428126239
2851,5,34350,-0.0763174621658445,0.119404792064174,0.523140474902993
2852,5,35048,-0.117220082296432,0.118122268335613,0.321700572146399
2853,5,35579,-0.138910990679813,0.1192333435268,0.244791593417396
2854,5,35901,-0.110058641320859,0.119894070453883,0.359263603858997
2855,5,35947,-0.15859335480628,0.118997781958165,0.183476033301413
2856,5,37398,-0.138347283184561,0.128391776557592,0.28197486670738
2857,5,38037,-0.149189708460908,0.122256229288858,0.223164402089525
2858,5,38200,-0.147670137667341,0.117865349428387,0.211081769908874
2859,5,38263,-0.140643871425014,0.117904559444366,0.233724576110024
2860,5,38427,-0.146329761418446,0.11818448387392,0.216484370051868
2861,5,38677,-0.117714527892266,0.117960845881081,0.319005649891382
2862,5,39894,-0.221796502557974,0.138439348962928,0.110023417572663
2863,5,41075,-0.112458081248401,0.118573122111661,0.343560385166712
2864,5,42051,-0.0385745880708093,0.118758161931534,0.745512508319072
2865,5,42740,-0.0603535378464687,0.118083430082201,0.609594050992753
2866,5,44304,-0.0949471659863767,0.118348878997001,0.422939436510838
2867,5,44612,-0.0773103570902779,0.118467649195982,0.51444780363492
2868,5,45702,-0.0555102034333993,0.12079091830615,0.646117762182257
2869,5,46084,-0.0578191852461215,0.118456045109269,0.625777332563132
2870,5,49920,-0.051968994191559,0.119329730395999,0.663460256983704
2871,5,50949,-0.0298932866332093,0.122251860275393,0.806968525078969
2872,5,53073,-0.0867815203896577,0.120152198091284,0.470610818236726
2873,5,53535,-0.0703112299060964,0.119550795198721,0.556822116352714
2874,5,53964,-0.0822648125230562,0.119657496606978,0.492217662927359
2875,5,57276,-0.0819220370158055,0.119348221201549,0.492904032719235
2876,5,57788,-0.061789111040494,0.119486212060235,0.605393909318411
