SNP,Chr,Pos,Effect,SE,MID2_TPO2_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
3670,6,71997,0.299461475309225,0.12500608594412,0.0171145862705745
3671,6,72514,0.301424170945865,0.125021693402324,0.016420187926275
3672,6,73357,0.272063817786386,0.152302200203652,0.0749020325793089
3673,6,73433,0.313431799276792,0.12469222548687,0.0123936174980737
3674,6,74406,0.222816690657088,0.124333229977084,0.0739743831982001
3675,6,74485,0.411707566350415,0.249242169071825,0.099456888950223
3676,6,74913,0.220132622409285,0.12390369491143,0.0764881648194749
3677,6,75397,0.188668967836092,0.125159820216869,0.132596297513991
3678,6,76427,-0.01715278839147,0.124741664904781,0.890708861212473
3679,6,76486,0.296800756664878,0.212422661764337,0.163225649502337
3680,6,76487,-0.0587626449931625,0.14365608153061,0.682750394140906
3681,6,76526,-0.00292021104390427,0.127382804286665,0.98172330034089
3682,6,78316,0.116049070957799,0.125204245965033,0.354623108839665
3683,6,78381,0.117309217679584,0.1251796913812,0.349334141203793
3684,6,78862,0.0758449179567349,0.125321816476695,0.545434158219549
3685,6,78907,0.103468531249534,0.125080106470955,0.408672275707542
3686,6,79638,0.105396610861513,0.12520970703097,0.400491804759228
3687,6,79955,0.111276294988318,0.125422252434514,0.37556812098437
3688,6,80725,0.102843943249587,0.124637802859675,0.40984797028523
3689,6,80860,0.117812205799129,0.124909389029708,0.346233213678319
3690,6,83761,0.0574910826318168,0.125064368111587,0.646020334109646
3691,6,87978,-0.0529044230033122,0.258404875672273,0.837897469842502
3692,6,88005,0.125543032885904,0.128526442286483,0.329343237094695
3693,6,88006,0.119691175986273,0.128146899128437,0.350934402070302
3694,6,88009,0.0998943446100569,0.247654908402865,0.686926842513307
3695,6,88009,0.570931541538705,0.524167113741229,0.276801387182694
3696,6,88398,0.0885824386481598,0.12694924005878,0.485775132634302
3697,6,88475,0.0886786476766623,0.125995447853765,0.482006246415494
3698,6,90318,-0.0802588836747146,0.124684790101242,0.520191683937262
3699,6,91505,-0.0421085722528244,0.125235593676062,0.736893544839303
3700,6,91959,-7.20213657178226e-05,0.126573710732945,0.999546319299865
3701,6,92208,-0.0651629944956564,0.125077815499466,0.602707608978593
3702,6,95448,-0.211414400627156,0.126351075421103,0.0951679321591347
3703,6,95468,-0.224213501909864,0.126298016041808,0.076714336919948
3704,6,95926,-0.0444035931096158,0.125418145444784,0.723516981028848
3705,6,97570,-0.302811737024094,0.258379310058621,0.242001116535384
3706,6,98668,-0.256578802797994,0.167353859265808,0.126134269330841
3707,6,98707,-0.0301696123748969,0.604960656154926,0.960253893801329
3708,6,98879,-0.261158639537852,0.126050441157594,0.0390044603320018
3709,6,99153,-0.253010683768651,0.29015571151772,0.383810648643651
3710,6,101306,-0.263577410816058,0.123870614411937,0.0340424641444081
3711,6,101424,-0.226841216382139,0.124448303343006,0.06918329632715
3712,6,101439,-0.173689494397232,0.125328215350577,0.166659327185497
3713,6,101478,-0.239221559899102,0.125022027718553,0.0565009645567697
3714,6,101479,-0.312545406077812,0.221584985840836,0.159272965596446
3715,6,104558,0.447550702124865,0.226949492141917,0.0493867426890892
3716,6,104573,0.377837383699843,0.580587892626328,0.515609217239601
3717,6,106653,-0.0699026797438301,0.124977230392262,0.576295768885161
3718,6,107478,-0.052859934210835,0.124208700135584,0.670677972853498
3719,6,107527,-0.0745125815518451,0.124082925446649,0.548554183721408
3720,6,111439,-0.0894728103973904,0.133840307184959,0.504248684709274
3721,6,111476,-0.191482579637622,0.158275640368075,0.227163471084082
3722,6,111711,-0.0660841231711224,0.124612861318114,0.596226678555318
3723,6,114692,-0.103365851371411,0.123891986856032,0.40466361380602
3724,6,114714,-0.0908140751576108,0.123919848886946,0.464139153049365
3725,6,115037,-0.0297386281332253,0.125345506199351,0.812597962499598
3726,6,116654,-0.0442993929956003,0.12383354271004,0.720756641131852
3727,6,118753,-0.148509506356012,0.140483744929133,0.291175401369229
3728,6,119386,-0.0467631436477733,0.124806857865348,0.708120419208215
3729,6,123079,-0.068989156569498,0.125041872033961,0.581483517784901
3730,6,146131,-0.0783492729366384,0.125578124867771,0.533090572989718
3731,6,151731,-0.121335660278016,0.124254135892737,0.329479501693759
3732,6,155985,-0.0835666459951426,0.133473244749748,0.531658650586754
3733,6,157270,-0.0818588514961827,0.123970799910864,0.509487137115654
3734,6,158136,-0.0241050195814389,0.126191510971996,0.848620254215578
3735,6,158910,-0.0530748670371975,0.123792603448481,0.668373803937815
3736,6,162526,-0.0641920956395358,0.124379870372136,0.606109681421721
3737,6,163117,-0.019399187470468,0.124618505774451,0.8763832330636
3738,6,163321,-0.0399393878663067,0.123878678687474,0.747335031552429
3739,6,163435,-0.0402231871970421,0.124455804248491,0.746740798093004
3740,6,164820,-0.226610912710164,0.247161118125426,0.359844569749324
3741,6,166074,-0.0811777722675324,0.124717981227457,0.515540503873391
3742,6,166669,-0.136432626478258,0.129906846089318,0.294328856152219
3743,6,167198,-0.0951564006562746,0.124295015571956,0.444444407997962
3744,6,167434,-0.0385099005387572,0.130385830833313,0.767897560534117
3745,6,167610,-0.155789407347803,0.143525384650022,0.278463787981565
3746,6,167690,-0.100606666836298,0.138816495167407,0.469088119040092
3747,6,167705,-0.080942812916223,0.143803880383497,0.573881081796474
3748,6,167855,0.114662582754155,0.247379966386048,0.64328596990833
3749,6,167939,-0.0930255443411992,0.128091629532897,0.468171575772645
3750,6,168223,-0.0737526863723811,0.124662324381859,0.554483962846556
3751,6,168335,0.186276926565739,0.27617549685317,0.500442892432104
3752,6,168360,-0.0192363294293116,0.160602986948051,0.904728998263485
3753,6,168572,-0.0739851266160183,0.124108361207477,0.551468240139697
3754,6,173904,-0.197219719842184,0.124951730411844,0.115376920947589
3755,6,175273,-0.145871899664358,0.123962284759762,0.240090496791028
3756,6,178778,-0.158431834749078,0.124078409148695,0.202487898611114
3757,6,179311,-0.142904418478358,0.13753310254039,0.299490464842707
3758,6,179345,-0.25625888899293,0.240769828510758,0.287906089912707
3759,6,180643,-0.141874057217088,0.124010871135589,0.253380020729911
3760,6,183039,-0.0532918526980452,0.124424097607876,0.668688013661586
3761,6,183936,-0.0510320939869895,0.124392198672702,0.681870298163333
3762,6,184860,-0.0450845891399113,0.124249845960242,0.716930903756566
3763,6,187264,-0.0428656119708282,0.124302287926408,0.730412707491711
3764,6,187666,0.0483426247887154,0.128745404235985,0.707521533920841
3765,6,188423,-0.0169770599499585,0.125699045378772,0.892640490306073
3766,6,188938,-0.035980339426564,0.1249128374995,0.773482432262091
3767,6,189863,-0.00451518431223308,0.124435443759638,0.97107533697778
3768,6,191665,-0.056837307819836,0.129679839715402,0.66144455237326
3769,6,191802,0.0590348743778257,0.248121763228606,0.812075731609132
3770,6,191937,-0.0770042514628509,0.135827801127338,0.57112506765381
3771,6,192593,-0.0773277107611582,0.125372873439246,0.537776218240668
3772,6,193272,-0.0735375315575128,0.124122864400663,0.553923527578175
3773,6,193671,-0.0494565595026901,0.124748097486793,0.692011590361076
3774,6,199005,-0.0232502545364884,0.124593823010896,0.852074873584507
3775,6,199448,-0.0377944536720088,0.127210461004262,0.766563558724107
3776,6,201624,0.0159677592035546,0.126107682670541,0.899313229360001
3777,6,201882,-0.0129657042048576,0.124722203801205,0.917262776396316
3778,6,203342,-0.0621890255289458,0.125036920258615,0.619241119351638
3779,6,204006,-0.0756067868473831,0.123841303627221,0.541914566012
3780,6,204440,-0.0506629327028089,0.123984760808857,0.683064667683236
3781,6,204681,-0.0589735729860115,0.123715001363304,0.633878581564679
3782,6,205945,0.225679839211967,0.335343392548893,0.501399497663287
3783,6,208815,-0.163368826312646,0.123585554024544,0.187054515626916
3784,6,208850,-0.152296706850856,0.123981758151017,0.220122713032979
3785,6,210067,-0.0640564754545068,0.143468975695956,0.655522075084145
3786,6,211447,-0.218611257456321,0.123190998616355,0.0768304229062862
3787,6,212247,-0.124620006393404,0.123713385313846,0.314466969431248
3788,6,214251,-0.207396659929655,0.123948069795653,0.0951631012816423
3789,6,216365,-0.239468122993482,0.123903521385604,0.0540730263703122
3790,6,221588,-0.228806126434596,0.123420584460685,0.0645913017816935
3791,6,223266,-0.278387516365028,0.124973874138752,0.0265393628280345
3792,6,223299,-0.249580665581823,0.123534295582457,0.0441034599551566
3793,6,225352,-0.1867555640826,0.123585665588475,0.131646765816968
3794,6,226182,-0.183034284669323,0.124371014883659,0.141998340511941
3795,6,226781,-0.189067928782967,0.125510831255464,0.132862082701774
3796,6,226929,-0.158624347651711,0.124953624658191,0.205111280219383
3797,6,227351,-0.0801383885985558,0.165428520833522,0.628381802263719
3798,6,227352,-0.12897592651769,0.129377883500857,0.319499227731219
3799,6,227356,-0.18431703110604,0.126192963859053,0.145015600232851
3800,6,229335,0.000159154992471754,0.126215551640579,0.998994597943782
3801,6,229567,0.0275476662676129,0.123897992027252,0.824176626691715
3802,6,231725,-0.0297352911933346,0.124444384005958,0.811287342508587
3803,6,232479,0.0312831625812122,0.126266464864465,0.804467933691676
3804,6,233698,-0.0149545975155868,0.125682466448679,0.905353225579591
3805,6,234833,-0.0509979990474381,0.123725042842409,0.680451702144731
3806,6,236114,-0.0648786324901495,0.124426308820993,0.602399700486973
3807,6,240423,0.0365870554338325,0.124131014184826,0.768361578873904
3808,6,240985,0.0354268381049908,0.124226250363677,0.775673513288162
3809,6,242390,0.0193980258300136,0.124984267244084,0.876749406086051
3810,6,244245,0.0671647668039886,0.127436738647939,0.598494092326107
3811,6,244301,0.105230267993869,0.124726930981017,0.399416680789866
3812,6,244932,0.201446140316708,0.123465401817674,0.10365555401417
3813,6,245484,0.150224589830774,0.125937258006494,0.233728249820426
3814,6,245505,0.156019713936019,0.125486930734037,0.214577094666422
3815,6,245506,0.156019713936019,0.125486930734037,0.214577094666422
3816,6,245578,0.143755134987132,0.124448366076091,0.24881490944838
3817,6,245636,0.168399702353984,0.124780302265962,0.178018938740423
3818,6,245962,0.246879903433459,0.263240876356213,0.348963798446664
3819,6,245962,0.703304156776857,0.425489224927089,0.0992340470607476
3820,6,245963,0.503914864922817,0.321411671080382,0.117819653711522
3821,6,246705,0.177566437505396,0.123530064333997,0.151480244644774
3822,6,248124,0.163953838812332,0.129436963018911,0.206108661197259
3823,6,251165,0.0980933215171386,0.123687445118457,0.428267309651534
3824,6,252271,0.11048804986212,0.12438672495906,0.37500447211282
3825,6,253364,0.115016169468068,0.265290139354189,0.664881083962753
3826,6,253516,0.0968927582693767,0.135620838735282,0.47542819423925
3827,6,253758,0.146190208637798,0.123509964006177,0.237355659949658
3828,6,255018,0.104904107008468,0.124301448257809,0.399269348151479
3829,6,255233,0.147800817956891,0.124524645139935,0.236057236896652
3830,6,256493,0.0438152603627999,0.123867166387313,0.723754056748839
3831,6,256723,0.0429491117177038,0.12771569977738,0.736854368392149
3832,6,259953,0.0775510774192687,0.124177877424996,0.53269215838198
3833,6,260068,0.103195607565241,0.124519567838925,0.407805817824777
3834,6,260462,0.0920007546749743,0.124732602180512,0.461257362485623
3835,6,261534,0.0952879613041844,0.127062946843822,0.453798057615807
3836,6,261981,0.0672326911066847,0.125114919563331,0.591352360323076
3837,6,262244,0.0303645938272692,0.137437292964538,0.825271427350023
3838,6,264000,0.0411502664019141,0.125167031788637,0.742529917079062
3839,6,264618,0.0497291754888991,0.123699303023513,0.68791509580297
3840,6,264756,0.0166748477206201,0.123887887927219,0.893007799059753
3841,6,265060,0.0322133714978278,0.123742936187867,0.794764924140382
3842,6,265378,0.113853311935053,0.128774446677956,0.377227976381928
3843,6,265477,0.030205262817156,0.124259664326898,0.808083218339919
3844,6,266478,0.0441789151191805,0.124065195665124,0.721982631084044
3845,6,266518,0.0408732235301792,0.124643507614323,0.743165803381271
3846,6,266627,0.0601989791448587,0.124081392045137,0.627865794151967
3847,6,268613,0.119759693495709,0.129921769388215,0.357271272497049
3848,6,268676,0.0325177566228005,0.12886580248049,0.800926573645549
3849,6,268911,0.0551603579592517,0.124068419729947,0.65688399555569
3850,6,269163,0.0514402614714765,0.124239899897389,0.679096425226549
3851,6,270091,-0.0454187895856379,0.157582062563671,0.773345128640986
3852,6,270110,-0.424004002818099,0.550671654740129,0.441829038263437
3853,6,270112,0.0850931293694348,0.651749700256726,0.896196922164153
3854,6,270117,0.0134187925410663,0.279019767517088,0.961669622831428
3855,6,270118,0.0164332036078836,0.280897813758664,0.953381532845306
3856,6,270132,-0.0096749005997161,0.311603052975612,0.97524816941607
3857,7,331,-0.0923142309589959,0.131146612776162,0.481958489302331
3858,7,415,0.264753832809461,0.362380071394833,0.465509891683387
3859,7,440,-0.116465895692009,0.162812307882739,0.47487282534468
3860,7,444,-0.184480853492153,0.162075024443236,0.255790712384453
3861,7,595,-0.254599629752118,0.247224072581034,0.303793269033177
3862,7,603,-0.311217649162474,0.246993684084031,0.208493523744052
3863,7,1581,-0.118021771375441,0.125189922999473,0.346457740206269
3864,7,5119,-0.166235780963428,0.123643193517771,0.179656575364977
3865,7,8780,-0.0975386764030661,0.201168220872835,0.628075501651312
3866,7,11071,-1.00786127171639,1.16917801993142,0.389258691174538
3867,7,11076,-0.561763017253162,1.04759633149852,0.592130464603953
3868,7,14747,-0.133389921282525,0.124161803827094,0.283411591183293
3869,7,16567,-0.103436171403643,0.127259633589664,0.416882630345684
3870,7,17289,0.26080993518362,0.291325721926698,0.3712624314387
3871,7,17702,0.441174341942804,0.167186741946107,0.00868834859654996
3872,7,17838,0.199807494474385,0.207538079341134,0.336331523115192
3873,7,17840,0.284745194939291,0.252716264384185,0.260618328321392
3874,7,17843,0.255322435854517,0.267808879451191,0.341052192511863
3875,7,19449,-0.155628415866845,0.212403264890688,0.464226098848574
3876,7,19450,-0.485806810733518,0.419856268435632,0.248022517301439
3877,7,19896,-0.142977598691614,0.125438081951524,0.255131573903507
3878,7,20110,-0.175727445223865,0.128997734875471,0.17398688254661
3879,7,20451,-0.157311641129975,0.123842978576371,0.204831917368691
3880,7,21017,-0.229916758694749,0.246232102432246,0.351076284361654
3881,7,21057,-0.123332387837923,0.131866933774516,0.350283842666608
3882,7,21710,-0.163867218145319,0.129590111737836,0.206883407966519
3883,7,23383,-0.156474937896634,0.123804732318425,0.207105297862086
3884,7,27344,-0.169706675244025,0.12394432194443,0.171801956256781
3885,7,27845,-0.175651701495282,0.123773116158754,0.156739823453406
3886,7,28799,-0.173177653995777,0.1250080685935,0.16682576491267
3887,7,29465,-0.172241169888651,0.125312460353731,0.17016044135642
3888,7,29523,-0.130550920653747,0.125562138601482,0.299176242444222
3889,7,31914,-0.176499560754528,0.124727454421794,0.157926036525933
3890,7,32249,-0.0946917872896059,0.125911128574245,0.452520598401935
3891,7,33274,-0.0602936293726436,0.124839325961414,0.629416542737229
3892,7,33393,-0.101485587499419,0.125593320105659,0.419606429475435
3893,7,33441,-0.0655057373346554,0.125237358046343,0.601265737581757
3894,7,34423,-0.0763676394495642,0.125566324347678,0.543455441934604
3895,7,34691,-0.0621956839651755,0.12497473717187,0.619029304703972
3896,7,34805,-0.0410956092421056,0.125680206471103,0.743872632626023
3897,7,34808,-0.0362985341230521,0.125495418530802,0.772566061374432
3898,7,35435,-0.157635183991102,0.124865428004665,0.207623661988516
3899,7,35488,-0.116599570113374,0.124878487000877,0.351094710885804
3900,7,35577,-0.168191411095898,0.128979520511645,0.193077663581995
3901,7,36074,-0.166620502587393,0.123696584867721,0.178841181550328
3902,7,36180,-0.171949541812783,0.124161111716583,0.166960580998126
3903,7,37288,-0.217371106841592,0.123349678561765,0.0788950515530444
3904,7,41301,-0.114108156120527,0.125338912445812,0.363234454686443
3905,7,42627,-0.190785084441258,0.123893997142715,0.124479213876104
3906,7,43266,-0.129238762339399,0.142696669457927,0.365718392938778
3907,7,43683,-0.121395589556181,0.12445517468718,0.330021819109899
3908,7,45345,-0.191391740513129,0.140590827012943,0.174274971639347
3909,7,45353,-0.182060224935219,0.249232077490947,0.465578475289087
3910,7,45353,1.03626001166036,0.464638306995671,0.0263589351129349
3911,7,45565,-0.103459969732146,0.124332564693308,0.405902167966296
3912,7,46270,-0.153543362509859,0.130927073360798,0.241691021897559
3913,7,47250,-0.16173288258312,0.123989316917124,0.192943707724716
3914,7,48435,-0.0885308356739737,0.124084325933397,0.47602444084888
3915,7,50874,-0.0770519107711309,0.125418938120274,0.539375680565193
3916,7,53407,-0.0136294583072651,0.123886993394604,0.912459799296952
3917,7,53416,-0.0187721553686454,0.123887037945464,0.879647055132947
3918,7,53455,-0.0272208449380996,0.124055515762959,0.82644605026187
3919,7,53544,-0.00176818284761053,0.125307020756996,0.988749552336442
3920,7,53637,-0.000397839872582057,0.125305037050193,0.997468537291602
3921,7,53662,0.0109662331065361,0.124827317131403,0.930044736123748
3922,7,53700,0.015644885374488,0.124620001162632,0.900166952228122
3923,7,53702,0.015644885374488,0.124620001162632,0.900166952228122
3924,7,54897,0.00879389400124955,0.12393700215525,0.943474110287356
3925,7,55912,-0.0721742022836445,0.12460825868385,0.562817704138911
3926,7,56225,-0.10177897253211,0.183049088691199,0.578549366826911
3927,7,62689,0.0430065858937104,0.124751880814102,0.73049741776711
3928,7,65725,-0.0128760743005737,0.123957467982628,0.917327586103062
3929,7,66339,0.030102707505451,0.125200086025696,0.810131228241637
3930,7,66622,0.0238003708008255,0.124040868965233,0.847950261891469
3931,7,68513,0.0435023878386424,0.124081550409507,0.726101228359392
3932,7,69394,-0.0946918865159514,0.372708251816895,0.799593753564542
3933,7,69396,-0.0613738838447366,0.301068800433901,0.838585568996013
3934,7,70413,0.00206063193730274,0.124334998411237,0.986786447822508
3935,7,73728,0.356115648646371,0.24508524269326,0.147104415044776
3936,7,74414,0.0264333296046238,0.124772914550611,0.832345149957313
3937,7,80505,-0.0124772634059489,0.126226175809805,0.921314696889955
3938,7,80602,-0.135544480127626,0.380309329060202,0.721749555033695
3939,7,80604,0.515385308076255,0.375350570989878,0.170599905770657
3940,7,80608,0.135999353006937,0.289216066530926,0.638477922830747
3941,7,80609,0.13069264371556,0.286977101894478,0.649093284107064
3942,7,83968,-0.0200432245461236,0.123933294670711,0.871614227369139
3943,7,84763,0.0626677812761696,0.278633958476752,0.822178819402537
3944,7,87147,-0.105108184721152,0.123770550609783,0.396335516461575
3945,7,87586,-0.217964831301754,0.133271043901877,0.102835527272023
3946,7,87833,-0.0884029107106489,0.124929997499876,0.479648455651623
3947,7,87999,-0.117357818425173,0.124083440067479,0.344898776300071
3948,7,88913,-0.154056039722366,0.124148405095735,0.215465886135986
3949,7,89733,0.300854319924116,0.324129827263209,0.353942835082399
3950,7,90591,-0.0722103741827188,0.124043624285924,0.560846057074989
3951,7,92844,0.0752517007706422,0.124306025620112,0.545319168500259
3952,7,98223,-0.0460325910943297,0.124039780867063,0.710777096104961
3953,7,101935,-0.0426124561622303,0.124043242858299,0.731405010198898
3954,7,102167,-0.0654782071766985,0.124574044130965,0.599484512729209
3955,7,102487,-0.659450377832641,0.502688618589966,0.19042437133323
3956,7,103626,-0.0346810124170354,0.124224880147329,0.780270736500467
3957,7,103929,-0.0802187121237647,0.124167174053751,0.518664084736728
3958,7,105525,-0.0515672591461467,0.123860661065462,0.677419492336886
3959,7,109520,-0.167209253464949,0.123418812562438,0.176343970928049
3960,7,109762,-0.157988401190787,0.12379045303172,0.202703814394065
3961,7,112259,-0.103199855934065,0.139296415878469,0.459267753557934
3962,7,114462,-0.126755444316204,0.123892170888805,0.306955979537101
3963,7,115291,0.0435150428244473,0.266614537327467,0.870443879694059
3964,7,115293,0.106673194288831,0.269267657627668,0.69222602160345
3965,7,115294,0.0939272300525431,0.272233846409007,0.730281760136071
3966,7,115759,-0.054913928503766,0.12492032453638,0.660501899665775
3967,7,120910,-0.0388219545747166,0.123879684997237,0.754173759460071
3968,7,121864,-0.0643999340757077,0.124721804526382,0.605934229934745
3969,7,122646,0.00380898666723603,0.124954347611395,0.975699057160827
3970,7,128719,-0.00565875629973256,0.12516572047654,0.963965397940467
3971,7,129502,-0.0700499632783547,0.123663658331926,0.571444112502194
3972,7,129866,-0.0929998406833864,0.125225406938089,0.458181753892168
3973,7,130581,-0.102722399580874,0.124828836761957,0.411116995273349
3974,7,131402,-0.107428984986785,0.127218456681007,0.398992732604958
3975,7,131475,-0.079300213765501,0.12470944258358,0.525266812537208
3976,7,131572,-0.05089700771268,0.123686304359513,0.680955114934509
3977,7,133091,-0.0662966169895854,0.123669519791867,0.592241668698406
3978,7,134263,-0.0818170445548728,0.124164219637783,0.510362472766202
3979,7,134556,-0.129281727327128,0.124049864636486,0.298043545436287
3980,7,139381,-0.0915866449681028,0.123793178363755,0.459891270747453
3981,7,139844,-0.0865163592808359,0.12522241857598,0.490081496029259
3982,7,140293,-1.02941497628063,0.361774639802602,0.00469359912187799
3983,7,140294,0.129653389432177,0.679850886775726,0.848863556424777
3984,7,140416,-0.0768952108145069,0.126161555696047,0.542586518095765
3985,7,140907,-0.120070150344379,0.123726131210469,0.332486193174881
3986,7,142582,-0.149522171531934,0.124160150155171,0.22929261878795
3987,7,142616,-0.150268503646051,0.123661952833594,0.225118908214685
3988,7,142656,-0.148439071243827,0.123654528837669,0.230775873924125
3989,7,142710,-0.164084121231221,0.123419011461716,0.184545469745979
3990,7,142737,-0.170182015885385,0.123565370513815,0.169303607820351
3991,7,142798,-0.146191039742281,0.123662115512518,0.237929477930512
3992,7,142863,-0.136915729704002,0.123723461779974,0.269208760197497
3993,7,142935,-0.11875485247012,0.123759021148911,0.337930850171456
3994,7,144443,-0.206415007610214,0.123683837575472,0.0960253360736288
3995,7,149219,-0.044681332940046,0.123868239951351,0.718527057584562
3996,7,149745,-0.0961743247113605,0.123958329761167,0.438351066872774
3997,7,153512,-0.0935341064989853,0.123964052922818,0.451036469229061
3998,7,154206,-0.0942101041761078,0.123962602769803,0.447768957239805
3999,7,154349,-0.105828653575128,0.124291320380675,0.395093047335371
4000,7,154579,0.0910595783097747,0.25748567077515,0.723812984566591
4001,7,158616,-0.056412750713016,0.124220010343801,0.650010203414059
4002,7,159017,-0.161874083052108,0.128467208162248,0.208486556098007
4003,7,159442,-0.114897842015484,0.124264551528854,0.355793757613658
4004,7,163135,0.174280993877184,0.253887308670134,0.492879905331161
4005,7,163315,0.014043835479768,0.14699267244703,0.923939292736171
4006,7,164509,-0.0643466051630551,0.123890557165265,0.603819425467828
4007,7,166144,-0.111684415009291,0.126191224836818,0.376736937350328
4008,7,166200,-0.486467216413958,0.400311986647925,0.22509426908698
4009,7,166202,-0.0567538044251297,0.203572212995695,0.78056958724881
4010,7,166259,-0.103210186230294,0.130063750098419,0.427999039478251
4011,7,166833,-0.0838960787315029,0.12416028935068,0.499668579659531
4012,7,169205,-0.026724066109998,0.126066551560919,0.832242019673112
4013,7,170660,0.222299596549762,0.210236860935944,0.29106267314025
4014,7,170661,0.211366956936141,0.218964900224391,0.335055087899916
4015,7,171892,-0.0754138343138725,0.12424461564543,0.544255251227001
4016,7,173129,-0.157086210487455,0.22043111421517,0.476544434957406
4017,7,174147,-0.0350807251553427,0.124108708899903,0.777602177522212
4018,7,175201,-0.0132995773644354,0.123918300814366,0.914591830418378
4019,7,175569,0.0257115417056179,0.123889358412105,0.835710704173515
4020,7,176862,0.0454505150568058,0.124052140024985,0.714299279288399
4021,7,178295,0.0464256875052447,0.124221885180426,0.708828110890151
4022,7,181053,0.0640109991910749,0.124127014366562,0.606394105522603
4023,7,181165,0.0809058802687028,0.123863054790635,0.514060185467437
4024,7,183625,0.0477974803121302,0.124021247846286,0.700175055159001
4025,7,191252,0.103787742999885,0.124082279594993,0.403471636005878
4026,7,191676,0.0919095252869477,0.124301936906264,0.460152257534279
4027,7,192137,0.119815313018506,0.123958824512005,0.334419027362053
4028,7,192700,0.157747208136454,0.123700148832633,0.203063423847111
4029,7,196064,-0.0882099468489382,0.123981966759803,0.477260435424393
4030,7,197274,0.127876560402323,0.123916375436304,0.302798045991245
4031,7,199802,-0.0269615573853385,0.12448968063409,0.828663394594151
4032,7,201855,-0.00794511425453041,0.126218966747743,0.949844279261759
4033,7,202039,0.0115776630416732,0.125136428020525,0.926337127533211
4034,7,202122,0.00295444841276873,0.124996441249763,0.981156103962657
4035,7,202957,0.00266283643880325,0.125910448184402,0.983139022669605
4036,7,203677,-8.04170764830275e-05,0.124978522857926,0.999486966941259
4037,7,203971,-0.175379545676612,0.28171537703357,0.533987720853859
4038,7,204417,0.00971034581111857,0.129046816538444,0.940061060912302
4039,7,205155,0.277635452801565,0.287792197794403,0.335351471573765
4040,7,205675,0.0393705357752281,0.12431738741325,0.75166321614794
4041,7,206341,-0.180588129296913,0.185834713492461,0.331831634247372
4042,7,206511,0.0128069203309655,0.126472194816113,0.919399388854114
4043,7,206991,0.00805978494832651,0.124173020663313,0.9482842328297
4044,7,207921,-0.00719566404202787,0.124173171035424,0.953822342528798
4045,7,208767,-0.197858237791136,0.16151159514944,0.221376773062584
4046,7,208986,-0.0466043494327352,0.124693475963998,0.70881372278782
4047,7,209438,-0.0383209499733673,0.124481242846272,0.758381703073186
4048,7,225148,0.0684508266619296,0.124269829964496,0.582102638707893
4049,7,226323,-0.11977482103438,0.12405622973735,0.334961329206889
4050,7,227872,0.0118578822309466,0.126931270123986,0.925623132962018
4051,7,229363,0.0270044692526905,0.12522020657811,0.829380575043629
4052,7,229656,0.0212953688751533,0.12509666155256,0.864925748993601
4053,7,229803,0.0438785727948002,0.126299229664703,0.728484673582
4054,7,230082,0.0832822109158862,0.131462734731511,0.526814590146629
4055,7,230481,0.0524157204467761,0.124996459007263,0.675224458208426
4056,7,230937,0.0527228991482585,0.125094421755031,0.67367221053642
4057,7,232131,-0.0145058679210239,0.128272517874923,0.910026398603516
4058,7,233940,-0.00960551567901535,0.125445440868429,0.939008000910689
4059,7,234570,0.0336044604282882,0.125197562144305,0.788539407093936
4060,7,234702,0.0207751087358993,0.126048157734897,0.869180929790047
4061,7,235464,-0.012092976329115,0.125321544825396,0.923181736409622
4062,7,235726,0.0415410847637951,0.125082256349337,0.740003208710942
4063,7,236277,0.0633986268596051,0.13868667558838,0.647854724190496
4064,7,237753,0.0469459339343324,0.124732919967523,0.706866737303772
4065,7,238084,0.032233482593479,0.124746147795302,0.796254509560608
4066,7,241273,0.0697922832185518,0.134136637709744,0.60317551237597
4067,7,241711,0.00448592946028592,0.126801763852541,0.971798721794598
4068,7,247290,0.0633251873035433,0.126779148852694,0.617743900427054
4069,7,247666,0.00579778086723892,0.125228074929961,0.963099095397428
4070,7,249982,-0.0734898901178325,0.125276278052488,0.557832179745885
4071,7,250183,-0.0685265994775872,0.125072723053217,0.584110938599964
4072,7,250680,-0.0848473224642716,0.125044371762473,0.497875397702403
4073,7,255972,0.0326221217356006,0.125791236595796,0.795527632709753
4074,7,257392,0.0994733849952203,0.14365194267505,0.489103057460012
4075,7,257488,0.0942666731197064,0.132401335083849,0.476949440040657
4076,7,257571,0.126939126363564,0.131766361828428,0.336023752646644
4077,7,260913,0.109585762364252,0.125310813858391,0.382434280515389
4078,7,266540,0.0295793890486216,0.126292411769273,0.814955007890708
4079,7,267569,0.0291798386660388,0.127413718474645,0.818988747852897
4080,7,272144,0.186575699635739,0.124983838068709,0.136383112161002
4081,7,272225,0.117649936920934,0.124695491793178,0.346071568302725
4082,7,272227,0.106192980756903,0.124345826143066,0.393676824164656
4083,7,272365,0.1411659829533,0.128627453425338,0.273179929097986
4084,7,274400,0.036645327702714,0.132200277106058,0.781792214310042
4085,7,275338,-0.0159078605006632,0.126124158606546,0.899701954227173
4086,7,276571,-0.0111284875622044,0.124475773155749,0.928812468752078
4087,7,281605,-0.419395334492592,0.30592759154996,0.171277914543055
4088,7,283774,-0.108395165389083,0.124794229093659,0.385660930301627
4089,7,284360,-0.06341637247179,0.124786032511715,0.611629892369193
