SNP,Chr,Pos,Effect,SE,SSH1_ERV25_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
1027,3,134374,-0.0255669498816276,0.156281604311067,0.870143296697474
1028,3,135728,-0.0272575081147561,0.158007342017645,0.863137146373713
1029,3,135857,-0.0367661670183148,0.156566557594742,0.814478609728414
1030,3,136159,-0.0222810151312018,0.155964380444402,0.886482542847706
1031,3,136656,-0.0110844590007255,0.156116735646219,0.943437092195681
1032,3,136789,-0.0143172910308962,0.155967027380003,0.926911470508254
1033,3,137654,-0.0571112343742248,0.164772637814999,0.729093629036152
1034,3,139688,-0.0963842528385157,0.156079097215071,0.537280274955581
1035,3,142872,-0.130688831456422,0.168918615578919,0.43963828845083
1036,3,143226,-0.106082478743967,0.158112843642074,0.502704566645729
1037,3,143428,-0.126289287534274,0.157834247992419,0.424168585692826
1038,3,143912,-0.137827812833789,0.159121299560203,0.38697936005449
1039,3,145017,-0.0856763441629607,0.15533030165345,0.581588403997701
1040,3,145505,-0.0767314043053748,0.15547842107078,0.621953502441534
1041,3,146875,-0.133619875984612,0.157758176085204,0.397573567699743
1042,3,147639,-0.104182510981033,0.155588503693244,0.503548711614527
1043,3,147975,-0.0871223396736398,0.158047021720124,0.581815734059813
1044,3,147986,-0.10460839624382,0.157238210292542,0.506301953045158
1045,3,148171,-0.178908457621475,0.165663092155131,0.280900136848583
1046,3,148833,-0.215063118626279,0.159985791886878,0.179726313953974
1047,3,149289,-0.0910247046270036,0.156220033417295,0.560487568382788
1048,3,150845,-0.122751434423049,0.163469952160313,0.453206309675748
1049,3,151509,-0.242865343048905,0.180560318189005,0.179467767150106
1050,3,151520,-0.444100825737605,0.323146451896195,0.170219818014646
1051,3,151537,-0.488113079234626,0.332669189589798,0.143194976843489
1052,3,151544,-0.508098155197061,0.331733115344342,0.12650513748894
1053,3,151549,-0.505425965858867,0.340123907017027,0.138170229498788
1054,3,151550,-0.566445031226252,0.341950359657987,0.0985066241867544
1055,3,151550,-0.267187132485835,0.63889674157264,0.676054598267318
1056,3,152080,-0.118235085622557,0.16182045368228,0.465473955797477
1057,3,152269,-0.0877532624736961,0.155804440063238,0.573637911405969
1058,3,153973,-0.59420522120125,0.309734015072091,0.05586193257475
1059,3,156729,-0.0640514231861387,0.155150739304893,0.679979237467562
1060,3,158006,-0.0228937562515555,0.155422378019415,0.882979123101324
1061,3,163856,0.135322646464431,0.155301410654437,0.384152616238324
1062,3,165283,0.0348340054558154,0.154496130075892,0.821745329207591
1063,3,165304,0.0420454566990948,0.154841531439044,0.786135526038565
1064,3,166390,-0.00401137394143269,0.155566915455628,0.979442981089645
1065,3,166515,0.0186245642168668,0.159005969077054,0.90682267798891
1066,3,168031,-0.0219330421775454,0.154949632889418,0.887516608993533
1067,3,170404,-0.0158954958568707,0.154990055524073,0.918371880810936
1068,3,177081,-0.164742054916647,0.155835978452731,0.291165897733473
1069,3,177336,-0.147938964661517,0.157256341592316,0.347476100864374
1070,3,178885,-0.0434972279302026,0.162013787111816,0.788487806878142
1071,3,181268,-0.142016943522129,0.15592716131112,0.363027389442196
1072,3,181487,-0.154854236926535,0.159258770578089,0.33154546576262
1073,3,186935,-0.0409892480212194,0.154683399116093,0.791173354456958
1074,3,187346,0.000989255625595709,0.155040623105221,0.994912639001372
1075,3,187956,-0.0468455201474053,0.159198320932393,0.768733043616642
1076,3,188758,-0.0649077611500258,0.154642981825753,0.674940580688511
1077,3,188786,-0.0753760876393187,0.154455160383496,0.625843785781703
1078,3,188904,-0.0518547773878716,0.154674161297496,0.737634357029076
1079,3,188979,-0.0506739652610068,0.15484532022458,0.743668710647532
1080,3,189025,-0.0278040267809747,0.154765562970368,0.857528431670169
1081,3,189052,-0.0344795204560445,0.155029770604726,0.824126618476324
1082,3,189158,-0.0305342007065791,0.154591932096076,0.843538352701303
1083,3,190765,-0.0647335134341968,0.154997390320464,0.676462354714833
1084,3,195779,0.0269360421735795,0.154862171548964,0.862015790828979
1085,3,196679,0.014647654901665,0.155395267775055,0.924955608287138
1086,3,196680,0.0158264366110762,0.15565868226226,0.919073189164503
1087,3,196733,-0.00793454504608893,0.155659135483737,0.959375191139
1088,3,197297,-0.0104327207022767,0.155745254303444,0.946630929560036
1089,3,198109,-0.0229210534813395,0.154179916344085,0.881903400130315
1090,3,198110,-0.0229210534813395,0.154179916344085,0.881903400130315
1091,3,198164,-0.0229210534813395,0.154179916344085,0.881903400130315
1092,3,198348,-0.0157104868303678,0.154803648827263,0.919221861075747
1093,3,198615,0.00773482913875734,0.155061139319925,0.960244277002645
1094,3,201026,-0.176131749116518,0.310653031624611,0.571093155812931
1095,3,203261,0.0725646192928311,0.15472444112789,0.639364431274292
1096,3,204854,0.112727095582748,0.15481185702046,0.46700117288096
1097,3,204897,0.127869711943508,0.155170800942482,0.410463132461718
1098,3,204903,0.115888343765093,0.155058105566342,0.455327811477156
1099,3,207966,-0.0896774915728061,0.153674084966879,0.559891480362605
1100,3,207999,-0.0750624586274803,0.154393111092481,0.627142984603564
1101,3,208066,-0.077248413929813,0.157416525959428,0.623925020389735
1102,3,208086,-0.0484593767094308,0.161059853434232,0.763684615954181
1103,3,208234,-0.0935173887018339,0.153897660726235,0.543803983093948
1104,3,208660,-0.0736607616464381,0.154735297176926,0.634337739604921
1105,3,208696,-0.071732169585144,0.153904104949063,0.641443172688804
1106,3,208702,-0.0675386502914581,0.154114823153647,0.661483332166362
1107,3,210472,0.124811972116657,0.154041567524725,0.418343160429106
1108,3,210757,0.127239863778614,0.154061545551127,0.409417058628152
1109,3,211348,0.074709164262154,0.15362916496476,0.627059457562064
1110,3,211722,0.00833676888982393,0.179446307348872,0.962971247884597
1111,3,211881,0.0501114440141239,0.1536526458176,0.744515778028699
1112,3,211998,-0.00960662802269377,0.153776329636,0.950222765917177
1113,3,212095,-0.114175727028683,0.154686584560325,0.460937964153189
1114,3,214156,0.0032555407789655,0.153810922302069,0.983125304939698
1115,3,217647,-0.0109027120271751,0.154487785653992,0.943777328954574
1116,3,218280,-0.0137946857218694,0.348922690303479,0.968486137026985
1117,3,218769,-0.0347062136822796,0.156257589015838,0.824357491095644
1118,3,219050,-0.0738196405644073,0.154756039214234,0.633652642108402
1119,3,221006,-0.195750715243332,0.154162944391583,0.205004748452731
1120,3,221813,-0.161496413935033,0.154062185566989,0.295238437246197
1121,3,222829,-0.190752804622761,0.15440596038688,0.217504000537957
1122,3,224310,-0.186277710996723,0.155946050096269,0.233084041955589
1123,3,224773,0.158043440566406,0.334443761096163,0.636821929811827
1124,3,226294,-0.228412974400848,0.15393979271356,0.138759277242129
1125,3,226510,-0.231402901443226,0.153765393966713,0.133241722954051
1126,3,227816,-0.324186588888146,0.156372133258202,0.0388811500255309
1127,3,228048,-0.308513597524122,0.153695109906367,0.0454786199977736
1128,3,229226,-0.234354841659301,0.162149583067694,0.149260692742006
1129,3,229272,-0.231971317206014,0.165581709714693,0.162108180194957
1130,3,229351,-0.230742124118985,0.154193254491233,0.135430583259626
1131,3,230175,-0.213232344991496,0.153559304974516,0.165830172007974
1132,3,233663,-0.0558197351531416,0.15431837097527,0.717779179997895
1133,3,234438,-0.122269348895141,0.153970610757561,0.427665861937343
1134,3,235617,-0.0872634223986935,0.154474223433047,0.572496484593668
1135,3,237105,-0.0109257131575066,0.153809920621396,0.943411029008391
1136,3,238714,0.149326146642026,0.153484622700171,0.33126609661343
1137,3,238914,0.178873304674676,0.154265251639543,0.247028885291088
1138,3,241126,0.149380430354197,0.154129821447687,0.333116082275904
1139,3,242447,0.184676717829818,0.203315805207966,0.364326519553857
1140,3,242578,0.129332473015038,0.154649083810102,0.403553917771237
1141,3,245238,0.187865605503308,0.154884392118717,0.225963499041469
1142,3,247158,0.239472068798146,0.15314631434728,0.118788375091808
1143,3,247980,0.073717005684405,0.351600080842542,0.834052813370441
1144,3,248454,0.211286971143361,0.153501290992218,0.169554568634301
1145,3,249311,0.220381149585246,0.167241529678143,0.188444657140633
1146,3,249928,0.149675009804981,0.15431769860845,0.332753082663118
1147,3,251255,0.144393904719045,0.154686649560382,0.351220210318283
1148,3,251274,0.135990997665939,0.154708221856652,0.379990570251191
1149,3,251879,0.0989663122109072,0.154682977357673,0.522717041884087
1150,3,251939,0.102310338586913,0.154504543445182,0.508285778300181
1151,3,252801,0.12263347277477,0.154414727272832,0.4276227664635
1152,3,253109,0.118579233845082,0.153763824453846,0.441117487131624
1153,3,253118,0.127399381163416,0.15379234442901,0.408011819354825
1154,3,253321,0.116626964527722,0.153962325915376,0.449253761359025
1155,3,253394,0.0924320386837935,0.154543063825375,0.550157466167376
1156,3,254361,0.200054061958676,0.154587760796914,0.196472322027183
1157,3,254926,0.213662248103344,0.154259265700925,0.166901044779705
1158,3,256359,0.27550461233768,0.154118520925009,0.0746958374216756
1159,3,256593,0.285598137430889,0.154574353078129,0.0654905389955159
1160,3,256989,0.340482447610217,0.153456856511553,0.0271392495336925
1161,3,257462,0.33330686239086,0.153217198036178,0.0302641117994793
1162,3,258273,0.272059192370165,0.153749733224747,0.0776748220824692
1163,3,258343,0.275149434408261,0.153983043079516,0.0748146221997031
1164,3,258579,0.296424313583447,0.153762493076316,0.0546811741465068
1165,3,258768,0.350160637192367,0.153867764552674,0.0234611840664835
1166,3,258781,0.345878828137241,0.153578462887321,0.0249280022962204
1167,3,258828,0.344244948307808,0.153040732559691,0.0251048855371689
1168,3,259020,0.345209489212592,0.154363712476901,0.0259538396597161
1169,3,259458,0.294402434785551,0.153882141859354,0.0565352472700306
1170,3,260010,0.414929950869421,0.23307168425578,0.0758922284928226
1171,3,261281,0.234066195265092,0.154118648193645,0.129722982860448
1172,3,262631,0.246559072625876,0.154089346601152,0.11046994245702
1173,3,265059,0.0546975239207481,0.154942754788975,0.724285930153177
1174,3,267625,0.12153658808766,0.155498908676395,0.434978718203218
1175,3,272925,0.235184686905969,0.168518894517496,0.163712717235748
1176,3,273446,0.198690629492462,0.158774941517096,0.211617999143578
1177,3,273631,0.138107106280363,0.159851511343738,0.388190369240893
1178,3,274530,0.073644159741429,0.156201588267066,0.637597323031348
1179,3,274845,0.0740269570452552,0.154752059840106,0.632691217880701
1180,3,275765,0.075302827562852,0.155766284012991,0.629086833304907
1181,3,278462,0.0345117776324557,0.155814554319547,0.824836934743268
1182,3,278675,0.0220613469084434,0.156113434549571,0.887700815579232
1183,3,278791,0.0311673647276087,0.157065961854354,0.842819064310756
1184,3,282537,0.0705153118966959,0.158732784322546,0.657141925962298
1185,3,284743,3.96769670647501e-05,0.156742296285954,0.999798170453068
1186,3,285299,-0.0286019148809618,0.157259555593452,0.855783555625807
1187,3,285659,0.0384508176578238,0.158101787022161,0.80798946020386
1188,3,286180,-0.0752571190996716,0.161693168716981,0.641909377547316
1189,3,286440,-0.083692682623576,0.165121117634609,0.612572089986553
1190,3,286652,-0.0717081164691629,0.160640865590748,0.655590874880572
1191,3,289803,-0.134542742497458,0.156747965161191,0.391288254883174
1192,3,289856,-0.130654889225367,0.156653313542357,0.40482333562897
1193,3,289942,-0.130654889225367,0.156653313542357,0.40482333562897
1194,3,290417,-0.0881296371528817,0.158242895621858,0.577930675527499
1195,3,290527,-0.0976832516843309,0.159937309465945,0.541751767358818
1196,3,290957,-0.0823044546564891,0.158660859301045,0.604263928331966
1197,3,290963,-0.0858993168007471,0.158719294055213,0.588709222607899
1198,3,291002,-0.0493892519566403,0.158899231020703,0.756119993541187
1199,3,291045,-0.0845792859500052,0.158185119941897,0.59320397965738
1200,3,291075,-0.0945537406645702,0.157610895589312,0.548945243033164
1201,3,291159,-0.071854553680885,0.158258288828558,0.65008379248312
1202,3,291201,-0.0784815881659766,0.16676713673696,0.6382128861335
1203,3,291204,-0.0594189962092391,0.167263533163855,0.722620626090273
1204,3,291220,-0.0998940883693002,0.310489923834861,0.747847273052583
1205,3,291227,-0.0720066295868396,0.310770815771823,0.816902708081737
1206,3,291349,-0.0849576849650959,0.159407780552083,0.594397863902895
1207,3,291388,-0.0542333328518998,0.163697354320156,0.740612636706406
1208,3,291538,0.00794890589072494,0.307351294625448,0.979381538949203
1209,3,291544,0.134991300993035,0.174234317582936,0.438994975661295
1210,3,292662,-0.361655773369634,0.416158057194136,0.385418653455865
1211,3,292718,0.689965552306795,0.32914980258902,0.0367754983695295
1212,3,293842,-0.11018791800905,0.179063557134918,0.538715840792515
1213,3,293851,-0.123881035085769,0.179608754102663,0.490818948488825
1214,3,293855,-0.0831530471421775,0.176410905106762,0.637674843650568
1215,3,295047,-0.0559688901667041,0.15937673564785,0.725667669523169
1216,3,295867,-0.0905154114777342,0.158680098985614,0.56875102709411
1217,3,295972,-0.0814040517823382,0.161646775255896,0.61486210128199
1218,3,297295,-0.0930916478614519,0.156500372362723,0.552335927498733
1219,3,298996,-0.085689610626991,0.155620466096618,0.58223424623807
1220,3,299045,-0.0570761139759413,0.15579576659919,0.714321794591249
1221,3,299460,-0.0689524930638064,0.161138791594938,0.668979424913276
1222,3,299460,0.236351738215382,0.618923308651651,0.702783382900372
1223,3,299701,-0.0347266043651282,0.156564050342248,0.824594368301335
1224,3,302380,-0.010848924511011,0.15597916659622,0.94458829196343
1225,3,303175,0.0912743590587919,0.307951912846683,0.767105342722155
1226,3,304102,0.37548453284502,0.308958727141772,0.225055267783076
1227,3,304825,0.408600385683491,0.161626995704102,0.0119054421424933
1228,3,304927,0.60986129391601,0.310885088216628,0.0505836840521601
1229,3,305013,0.379534307597907,0.170236160162773,0.0264121270510539
1230,3,305065,0.388693575127637,0.18053269870726,0.031992782714727
1231,3,306151,0.118596659269397,0.35007246129773,0.73497880794165
1232,3,306441,0.0472110204840197,0.218394811585334,0.828977908761044
1233,3,306783,-0.0318057467207786,0.163404341937479,0.845783282432623
1234,3,306993,0.183996922520814,0.162020879174996,0.256878916361169
1235,3,307016,0.075866434842765,0.168509944860042,0.652828666162453
1236,3,307029,0.0782412553924894,0.163482001893884,0.632524864336328
1237,3,307036,0.105905213736949,0.164517084770093,0.520166047149824
1238,3,307041,0.071391612390115,0.162592819521216,0.660870618549021
1239,3,307046,0.0597102057932096,0.163356108680468,0.714940922417785
1240,3,307057,0.0151948289737662,0.16117854939157,0.924945569841873
1241,3,307149,0.203267988069582,0.183618808251771,0.269043078471376
1242,3,307230,0.721134632779176,0.44114378410105,0.103004839617772
1243,3,307241,0.577581136083104,0.441741987214462,0.191891215348735
1244,3,307244,0.559083078613561,0.438154133199258,0.202795742265337
1245,3,307245,0.559083078613561,0.438154133199258,0.202795742265337
1246,3,308240,0.0466827305588531,0.317361203498529,0.883139806687431
1247,3,311452,0.154390428436368,0.15465064608816,0.318809311352202
1248,3,312012,0.339080831957553,0.281557304022775,0.229278627520767
1249,3,313040,-0.181378542146135,0.545650261577429,0.739778459078682
1250,3,315795,0.0342403314704425,0.161509429319144,0.832227782875113
1251,3,316056,0.0179539076953805,0.315579208975572,0.954663477901726
1252,3,316065,0.28450936038532,0.315646628493019,0.368014669421202
1253,4,2228,-0.0841544424376632,0.224029436655457,0.707410093025708
1254,4,2230,-0.106537626143655,0.223517936696929,0.633913285630736
1255,4,16673,-0.0999910067500043,0.276853353608661,0.718188745584055
1256,4,18219,0.0370663757408645,0.193784653945063,0.84841924168945
1257,4,18231,-0.286540382712289,0.354902414919849,0.419992450844604
1258,4,20302,-0.0654165451733233,0.169538875714148,0.699840325476874
1259,4,21871,0.0566614702845305,0.17964658741654,0.752640386153611
1260,4,22141,0.0169893025099608,0.179652282362506,0.924711865197318
1261,4,26389,-0.55276310194067,0.362604179893894,0.128297798604233
1262,4,26950,-0.0708004493046177,0.188506168182389,0.707449614328503
1263,4,27059,0.0971815228485546,0.192951399483196,0.614815861127911
1264,4,29835,0.111150518117276,0.195380641541149,0.56979107865574
1265,4,32140,-0.130714301246977,0.190343137931105,0.492703889261931
1266,4,34142,-0.246824354886996,0.221377209808006,0.265630652986787
1267,4,37106,0.0991305072886135,0.247547840994803,0.689067421351956
1268,4,38160,0.00775126265652304,0.268248876437475,0.976964034198775
1269,4,38200,-0.0849258729379052,0.261719750313858,0.745758045592351
1270,4,39021,0.0646265521843894,0.274487754131797,0.814000505839204
1271,4,43687,0.285713883701185,0.351033034724974,0.41623771510133
1272,4,43708,0.261287763377592,0.353094397651092,0.459795443792477
1273,4,43823,0.34464110478681,0.329924741294932,0.296920271093219
1274,4,43887,-0.146276941283082,0.338127076614046,0.665562754340089
1275,4,46065,0.116771015547961,0.381488179364797,0.759713974169586
1276,4,48267,0.0490738555865136,0.544974945935166,0.928300212273281
1277,4,48617,0.492401697966102,0.546244881354831,0.367974177154567
1278,4,48723,0.384611057385612,0.575189221287151,0.504143829037675
1279,4,49408,0.476608308209833,0.597202136461213,0.425367195804867
1280,4,49675,0.191543044589494,0.511667670999691,0.708368340654722
1281,4,51735,0.0951953318741658,0.359655485448362,0.791406783564606
1282,4,51859,0.125557650958619,0.356349724986208,0.724790635626338
1283,4,52093,0.159039974072414,0.338535869962313,0.638796803796833
1284,4,52141,0.169819361659417,0.338521037802417,0.616225872132662
1285,4,53342,-0.335583732613099,0.289957627034767,0.247910123267901
1286,4,55290,-0.304432246682097,0.275648970781529,0.27016320736717
1287,4,56089,-0.366147192432019,0.266816683290985,0.170847636775016
1288,4,56962,0.0117956236235699,0.259117066610011,0.963716683676618
1289,4,57719,-0.463746292919959,0.256591303949321,0.0715613559530141
1290,4,60023,-0.571200282350894,0.236539800558096,0.0162508758908541
1291,4,60460,-0.616333615248061,0.237859421081582,0.00996190614427126
1292,4,61772,-0.422392856384553,0.209275107392333,0.0443094966349181
1293,4,62324,-0.326439471359074,0.19774806916683,0.0996719195657592
1294,4,65329,-0.0720925953630989,0.189515136583085,0.703873248952529
1295,4,65934,0.0958945068748092,0.191689413681702,0.617203881208879
1296,4,66048,0.0555683901663295,0.198329490103295,0.779501850888705
1297,4,66159,0.0155559423701277,0.188495264685073,0.934274450542535
1298,4,66763,0.051090503621416,0.189466615646388,0.787583716085271
1299,4,68860,-0.029776273685985,0.181807054221911,0.869998437710227
1300,4,68911,0.00226603583641527,0.183185116331721,0.990137251251667
1301,4,69269,0.0168394452334661,0.18114055602693,0.925985361387357
1302,4,70023,-0.00313696499491289,0.179644848688755,0.986077883650014
1303,4,70129,-0.0239118231977287,0.178280672778261,0.893380486008293
1304,4,70552,0.00178537043423166,0.179695003250412,0.992078313338422
1305,4,71282,0.0516586779967279,0.181741269575046,0.776390847962415
1306,4,72324,0.0540826716044576,0.183166623663799,0.767965130292541
1307,4,72434,0.0693179149648557,0.181724618781799,0.703102696883948
1308,4,72764,0.0165092497095651,0.178962848453279,0.926552066996994
1309,4,73313,0.0488538046244296,0.18102149786539,0.787411450808654
1310,4,74160,0.102416745171814,0.180281445907893,0.570332548408987
1311,4,76499,0.0959122818112568,0.173796996194134,0.581390821493619
1312,4,77245,0.214147901713744,0.174493512190468,0.220544874725394
1313,4,77997,0.0839750685317457,0.171807546416553,0.625305196963773
1314,4,82080,0.17510493076349,0.167197451664083,0.295680435244353
1315,4,82454,0.160825519829686,0.168689220356059,0.341048166511112
1316,4,82701,0.19938409208039,0.174740955337623,0.254632308763671
1317,4,83418,0.310993969499235,0.291457120631873,0.286686752486451
1318,4,83420,0.403260505475018,0.288053098736873,0.162405941776483
1319,4,83425,0.149019388258528,0.186970796420666,0.425975395156677
1320,4,83947,0.149769987913359,0.164692698424384,0.363764472180256
1321,4,84004,0.193880355672725,0.164638436334233,0.239744273148438
1322,4,84689,0.165066887280817,0.164196758539087,0.315441351885932
1323,4,84692,0.165066887280817,0.164196758539087,0.315441351885932
1324,4,84897,0.189965057279111,0.164651365432828,0.249386852051443
1325,4,85322,0.201506648860512,0.163952855551524,0.219870819931045
1326,4,85809,0.167594000667504,0.164318355193908,0.308457899781992
1327,4,86292,0.232729253705927,0.165347353743699,0.160154000179513
1328,4,86424,0.195941988889731,0.163889332535771,0.232664979022324
1329,4,86904,0.129570067211226,0.16285119838591,0.426779062393111
1330,4,90193,0.135089225717125,0.15909973161076,0.396409331678969
1331,4,90424,0.149842779234306,0.156852786044173,0.340075518651119
1332,4,90554,0.135674407257364,0.15864880916491,0.393027655767157
1333,4,92317,0.147347747790304,0.159542664891563,0.356344591667119
1334,4,95478,0.239579505001807,0.157664608848734,0.129518852473304
1335,4,96178,0.269932966354766,0.156543154768696,0.0855226615136028
1336,4,96325,0.264213272325774,0.156919241039157,0.0931134025442427
1337,4,98110,0.262913316938437,0.156724927316522,0.094320853889389
1338,4,98128,0.240704575239592,0.156387570006239,0.124662550579511
1339,4,98837,0.267942930536332,0.156669611869912,0.0880998153072037
1340,4,98990,0.262506556015295,0.15803453752759,0.0975870841546193
1341,4,99543,0.334340422276488,0.156640679497859,0.0334950907366776
1342,4,102509,0.249861854474879,0.155554200333052,0.109108994774059
1343,4,102705,0.25224219410702,0.155245951556366,0.105099628181685
1344,4,103444,0.181437414224846,0.155840427789698,0.245108456040224
1345,4,103991,0.151933903333062,0.155615410348706,0.329563479066721
1346,4,105908,-0.012837155062148,0.156001439488249,0.934463782240672
1347,4,106371,0.105646823618429,0.155086284643603,0.496183229773337
1348,4,107525,0.0539119626173595,0.155284758381154,0.728662018542406
1349,4,108510,-0.014533637823312,0.155764410299251,0.925713991890135
1350,4,108791,0.0143400085004707,0.155134184367751,0.926403946036986
1351,4,111205,-0.038369043572323,0.15582331489902,0.805643988585479
1352,4,112474,-0.0249114582867042,0.154768190361396,0.872217132337556
1353,4,112969,-0.0287049020726248,0.15502815134588,0.853210438459753
1354,4,114992,-0.00319182925511019,0.156383917965194,0.983727667419338
1355,4,115453,0.00912747408573789,0.155756784471152,0.953303222397947
1356,4,115541,-0.000394052260338951,0.155484569393048,0.997979315317035
1357,4,116018,0.0123883577400835,0.158415274344329,0.937711848045574
1358,4,116782,-0.0432380994675037,0.155023551298145,0.78047483923582
1359,4,117170,-0.0379394835371609,0.156550460481565,0.808652288965771
1360,4,117432,-0.0760262658423893,0.157811603764535,0.630279714529059
1361,4,121939,0.000446656967975634,0.158155759339198,0.99774824564788
1362,4,121955,-0.0127062429804945,0.157451895612021,0.935726900630883
1363,4,122050,-0.012006451807604,0.155914662003445,0.93866195345797
1364,4,122309,-0.0103516702183337,0.156366523466537,0.947255023063407
1365,4,122365,-0.0576438831791632,0.155885782284173,0.711766063854754
1366,4,122560,-0.0110715661078101,0.157383553240346,0.943956777521066
1367,4,122596,-0.0553348024553124,0.155941079485974,0.722918144558129
1368,4,122617,-0.0783318608470994,0.156594768445788,0.617231754749306
1369,4,123193,-0.0530276850162105,0.154393300927645,0.731458054710397
1370,4,123439,-0.0771797852475949,0.155878227041929,0.620817320506629
1371,4,123976,-0.0374891877414715,0.155287247688761,0.809371080554637
1372,4,126981,-0.104775030962507,0.154768371951374,0.498862281432379
1373,4,127308,-0.0858925652837008,0.155322480063525,0.5806168133331
1374,4,127323,-0.0803394997868687,0.154798654158734,0.604090465802849
1375,4,132281,-0.0196011817010492,0.156988914872875,0.900707747939188
1376,4,132892,0.0171878341912679,0.157669029207835,0.913254822475488
1377,4,132952,-0.00405787619404918,0.15774581988319,0.979491901743551
1378,4,135298,0.0155871678144729,0.155798036481793,0.920363594321876
1379,4,135409,0.0532181346930189,0.160839375140303,0.740933311339215
1380,4,135456,0.0817515425408599,0.248555354412763,0.742421188244158
1381,4,135462,-0.016813943093664,0.174207693018472,0.923165021865248
1382,4,135873,-0.0557226618245794,0.156738553824028,0.722417322227189
1383,4,136069,-0.0132160090895678,0.155466746698743,0.932302752338204
1384,4,136920,-0.0371914485864475,0.15525510276758,0.810817718977049
1385,4,137351,-0.0361901340832376,0.154790225160159,0.81527487947916
1386,4,137511,-0.0901460736696904,0.156251944093376,0.564356028299171
1387,4,141606,0.00167634010731166,0.156196264009294,0.991443116462297
1388,4,142711,0.0195007296302542,0.154678083274675,0.899745915875945
1389,4,143484,0.0394854427737079,0.15718700849524,0.801805321433834
1390,4,145738,0.0973530252138632,0.155680124401752,0.532151912112461
1391,4,147035,0.0958695881185924,0.154597380174849,0.535576077618601
1392,4,147814,-0.0046481033200636,0.154621151326296,0.976035202332274
1393,4,148075,0.02941417744602,0.154506676214852,0.849124876831139
1394,4,149162,0.770999521743587,0.398527178612067,0.0538354105382854
1395,4,149204,0.179737882055886,0.168467004457849,0.286744951026267
1396,4,149457,0.0627645362670672,0.154533687632627,0.684875260528584
1397,4,149464,0.0912681723927737,0.154446813473924,0.554941515619475
1398,4,149678,0.134105228860578,0.15426506837816,0.385264518244671
1399,4,154434,0.0763231076836024,0.154080079276428,0.620663393972104
1400,4,156313,0.112482415535717,0.155642441912957,0.470344231893374
1401,4,156362,0.0907795634278985,0.15440594683047,0.556956613452957
1402,4,156963,0.159650003109266,0.153576122908991,0.29926068317537
1403,4,157969,0.0595409975980152,0.176093841422298,0.735473125899749
1404,4,158123,0.045376068605504,0.154462645966146,0.769108397769225
1405,4,158426,0.118056985808408,0.154730168298576,0.445981190242634
1406,4,158963,0.161407038676675,0.156710825264223,0.303730498541237
1407,4,160842,0.0878663156832113,0.159194780676915,0.581337213170749
1408,4,161760,0.0300095691214113,0.154731146445375,0.846329305826136
1409,4,163032,0.0419229986764555,0.154472760690189,0.78624656559003
1410,4,163327,-0.0180813628088839,0.157245889533148,0.908520150874201
1411,4,164943,0.123279135811268,0.17405474826827,0.479240107106698
1412,4,165032,0.027871297006538,0.15580323632007,0.858128434820558
1413,4,165290,0.107688589288641,0.154078170748554,0.485061142978132
1414,4,165509,0.0528576574041155,0.155410425502508,0.73397105503342
1415,4,167204,0.0381710777056261,0.154760535020433,0.805325516440258
1416,4,167436,-0.021549905014747,0.155114457293223,0.889585434182222
1417,4,167687,-0.0490539921671578,0.154673058914201,0.75132006630934
1418,4,168238,-0.0638370958330827,0.155143537827494,0.680976771314873
1419,4,168256,-0.0496223092304607,0.154716848853967,0.748604922282402
1420,4,171883,-0.014431093051372,0.154436763617331,0.925604342197919
1421,4,172408,0.0334520282847838,0.154366027957939,0.82856273764219
1422,4,173416,0.0558015017085716,0.154156134917992,0.717583256919855
1423,4,173461,0.0459015921818122,0.155187588915995,0.767570993489854
1424,4,174097,0.0158108856380768,0.307360080586392,0.959003273591583
1425,4,174131,-0.0254618096625538,0.313612247395165,0.93533779879248
1426,4,174272,0.0363275225020719,0.158099269338156,0.81839840546663
1427,4,174546,0.0288332809286156,0.154422482096736,0.851989897751732
1428,4,174974,0.0255750643258725,0.15726103259822,0.870904308501075
1429,4,175467,-0.0557131054077293,0.155631461305373,0.720571496636093
1430,4,177157,0.0512716770690944,0.154833655468249,0.740734927542157
1431,4,177207,0.0476497958837192,0.154848040156259,0.758477089576341
1432,4,177280,0.0764535646519156,0.154628031838504,0.621306310723316
1433,4,177330,0.0369584032677418,0.155127312076313,0.811828828674405
1434,4,177633,0.0436305156960861,0.154578121481,0.777913065451953
1435,4,177756,0.0546147159773929,0.154568232738014,0.724046529679652
1436,4,178032,0.0341125583786803,0.154917438859493,0.825844001837642
1437,4,178058,0.0266368565562863,0.155112218925636,0.863751064178036
1438,4,178267,-0.000940789664655384,0.157248826486221,0.995229817285883
1439,4,178339,-0.00840539503785542,0.154773223211722,0.956720648176555
1440,4,178489,0.0440271112248738,0.155353375714759,0.777036534481236
1441,4,178698,0.00296105103232946,0.155844161557139,0.984851778745941
1442,4,178705,0.00902985994104738,0.155179994674864,0.953630539541917
1443,4,178974,-0.00411290744475246,0.154595408782066,0.978790352137985
1444,4,179020,0.00982292257193629,0.154594679711048,0.94937259275287
1445,4,179134,-0.0337865476987734,0.154867006738121,0.827426682123515
1446,4,179240,-0.0566950222629882,0.154924645444122,0.714619918129775
1447,4,179480,-0.0436730170388874,0.155230424068711,0.778612058640878
