SNP,Chr,Pos,Effect,SE,RET2_SNA3_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
2488,4,1260275,-0.0427433493318396,0.0774375301541259,0.581316801667493
2489,4,1261102,-0.0373218670912645,0.0762051948357756,0.624611569097281
2490,4,1261236,-0.0428614023849746,0.0764115103485029,0.575202077106354
2491,4,1261386,-0.0588305170386018,0.0769195919880536,0.444882960056366
2492,4,1261899,-0.0436366063223691,0.0765409769887828,0.568967263527498
2493,4,1264269,-0.0114363640869091,0.0789232558417682,0.88486868007657
2494,4,1266919,0.0208534770589288,0.0765427028775525,0.785441173033922
2495,4,1267444,-0.00499356166198783,0.0770420570412626,0.948357153396388
2496,4,1268273,-0.00459749506077278,0.0770606603223788,0.95245961139743
2497,4,1268325,-0.00243670548803854,0.0777530456026986,0.975016870799229
2498,4,1270033,0.0282247022537391,0.0771151077292446,0.714578779088895
2499,4,1270573,0.0191764730061825,0.0770542892985822,0.803606354736546
2500,4,1271005,-0.00434164569307127,0.0766049819691145,0.954835548329391
2501,4,1272102,0.0511133073937533,0.0842496996380354,0.544447765416363
2502,4,1272320,-0.00928179003871488,0.0780825194810525,0.905444739065054
2503,4,1276141,-0.0160860815961473,0.0768574380386098,0.834336612535673
2504,4,1276325,-0.0387223760088059,0.0831261422528191,0.641626841665458
2505,4,1278407,0.0158148325845812,0.076499514555673,0.836339020961022
2506,4,1278618,0.0161489407727401,0.0771553323136405,0.834331450616678
2507,4,1278772,0.00115052513096137,0.077131573432131,0.98810730568315
2508,4,1278850,0.0120631594429927,0.0765317050269899,0.874843975067802
2509,4,1279912,-0.0141598768416453,0.0765985876596008,0.853446418834459
2510,4,1282030,-0.0217108903135885,0.0767555794953107,0.777451876457412
2511,4,1284773,-0.065107010148566,0.0795566962350802,0.413696624150981
2512,4,1285240,-0.0148307113575482,0.0768409877298486,0.847065880795644
2513,4,1287974,0.0182521453022176,0.0764448147823888,0.811428400141737
2514,4,1291036,-0.087896801612473,0.164206163648292,0.592791086353083
2515,4,1291435,0.0300412017478979,0.0768688923244257,0.696172764981996
2516,4,1292515,0.0244657581747472,0.0772529596251756,0.751660948196676
2517,4,1296513,0.094762918211444,0.0761746008627157,0.214316704387367
2518,4,1298073,0.122191526086743,0.0761853677155113,0.109636722762838
2519,4,1300999,0.180406053568513,0.0760753164000383,0.0182562387546085
2520,4,1301046,0.186782825474272,0.0761474046432432,0.0146536491308252
2521,4,1301309,0.169053215983339,0.075705429726793,0.0261726885187252
2522,4,1304354,0.179910796139452,0.0763891597924762,0.0190600411480656
2523,4,1305853,0.239878012429944,0.0778834042433823,0.00223261853566719
2524,4,1306124,0.222373343983119,0.077090949681925,0.00416025971487121
2525,4,1306509,0.19674211043877,0.0758274883027927,0.00986481965444133
2526,4,1307383,0.23119003801154,0.075662939622067,0.00241765088571631
2527,4,1307724,0.186744250393378,0.131203507151834,0.155527334456834
2528,4,1311626,0.216340263035884,0.0763507582090459,0.0048686537841975
2529,4,1312702,0.200262007087404,0.0755936333718254,0.00843108140798546
2530,4,1316036,0.24139195283688,0.0755202332352526,0.00151719810217728
2531,4,1317259,0.210488226730732,0.0757473545620793,0.00574753645860607
2532,4,1318086,0.212963643290029,0.075427263126887,0.00502076712729112
2533,4,1318331,0.204313999739705,0.0760890482580198,0.00759087464813572
2534,4,1318792,0.199051466929379,0.0755929845359101,0.00883034804930074
2535,4,1321563,0.166321855451567,0.0770312243901208,0.0315118600689481
2536,4,1321800,0.173904517399599,0.0775607524608568,0.0255707402388001
2537,4,1323799,0.169134059272259,0.075714562123927,0.026119575382092
2538,4,1324081,0.16187615331816,0.0758621222499851,0.0335463175318637
2539,4,1330149,0.087154900996777,0.0823833994682377,0.290816120735251
2540,4,1330414,0.0660577195623375,0.152579841637949,0.665323697377197
2541,4,1333470,0.090200240677283,0.0766176786434324,0.239878068095605
2542,4,1333527,0.0847225888506611,0.0764566886460631,0.268567804703094
2543,4,1335020,0.0868017240813971,0.0768315851286343,0.259341869584396
2544,4,1335357,0.103113277530882,0.0766488128886667,0.179401904012472
2545,4,1335426,0.0936021999357934,0.0764401195437538,0.221573934787991
2546,4,1335638,0.0811973282215908,0.0763541365478122,0.288313624265247
2547,4,1337043,0.00480906278486221,0.0777787725792744,0.950733192232615
2548,4,1337078,-0.00655659673593972,0.0828229245902515,0.936947009321367
2549,4,1337113,0.0218436382460252,0.0807669914679265,0.786970177056724
2550,4,1337514,0.0264912473465526,0.0764615329462854,0.729199685116581
2551,4,1338262,0.0752252511505039,0.0765864895129602,0.326661166779416
2552,4,1338321,0.0740171827434289,0.0762300566034911,0.332227496272153
2553,4,1341560,0.14506263025472,0.0778472039510162,0.0632323137849116
2554,4,1342082,0.133717661523608,0.0765498604771769,0.0815409302469374
2555,4,1342134,0.119233592800212,0.0762872432850461,0.11895899623713
2556,4,1342485,0.12820021051868,0.0762460384323642,0.0935693914282053
2557,4,1345539,0.113541323354909,0.0765297123435434,0.138800971328214
2558,4,1345604,0.105558057896898,0.0768900730100839,0.170672412021568
2559,4,1345654,0.105390863716667,0.0766701628111349,0.170127216337747
2560,4,1348313,0.0835883845146111,0.0782310731875868,0.286033893792545
2561,4,1350135,0.118638235860653,0.0761915851926084,0.120341812089672
2562,4,1352371,0.092783404357049,0.0790632839680287,0.24137316250162
2563,4,1352461,0.118356384171393,0.0774148801510487,0.127195129385164
2564,4,1352971,-0.472203600651883,0.58797308968895,0.42245497486168
2565,4,1353994,0.0926299185994525,0.0770453799062691,0.230061935325086
2566,4,1354278,0.0927508663848004,0.0770462131239897,0.229460298344838
2567,4,1354322,0.100394985695404,0.0763603823726549,0.189446685914476
2568,4,1354715,0.262116778694422,0.156798023415543,0.0954727631866196
2569,4,1355617,0.0948856218970418,0.0835830016412719,0.25705072260034
2570,4,1357789,0.150104567314891,0.0773677885467022,0.0531584157301731
2571,4,1358780,0.147548923387274,0.0771470887406859,0.0566126056952241
2572,4,1359163,0.138213485241493,0.0774535186468679,0.0752060406746159
2573,4,1359608,0.15002431671372,0.0760201054781359,0.049220229192654
2574,4,1360486,0.143317320047295,0.0766143583324316,0.0622232532969462
2575,4,1363156,0.146214391356633,0.0760435571594968,0.0553130542285139
2576,4,1365085,0.149884265223378,0.0761339361029744,0.0497704782132633
2577,4,1365131,0.14726143073354,0.0760378333580172,0.0535814509359902
2578,4,1367398,0.145349942051816,0.0761588375820517,0.0571361157311261
2579,4,1372531,0.128102033366855,0.0763653837827492,0.0943322011393608
2580,4,1375354,0.110285220315262,0.0766481976777102,0.151079229320163
2581,4,1376706,0.128757257440078,0.0760271484258618,0.0912292711799617
2582,4,1379287,0.114373819170627,0.0764124519506621,0.13534001832812
2583,4,1380043,0.0981689646868019,0.0794373018468501,0.217353034482879
2584,4,1381192,0.118787015063406,0.076328150799574,0.120540574691419
2585,4,1381394,0.0937349331308472,0.0767179488475571,0.222593900041088
2586,4,1383768,0.112541359235646,0.0767703109470378,0.143552372658416
2587,4,1385147,0.107131817035269,0.0775259746977407,0.167881527039632
2588,4,1388828,0.255519969835673,0.152419686065434,0.0945405761448633
2589,4,1389763,0.155787188470494,0.0761149891739002,0.041424301454011
2590,4,1390026,0.154331522718833,0.0763333582716471,0.0439500245442776
2591,4,1391816,0.172870182784883,0.0759909065103525,0.0235123664364207
2592,4,1392181,0.159659782970096,0.0764905350673508,0.0375765047201899
2593,4,1392182,0.160153187736186,0.0765881522651597,0.0372339858285758
2594,4,1392187,0.160194117464725,0.0764675565046803,0.0368895557941807
2595,4,1401418,0.160706744218243,0.0764199821461146,0.036178397356736
2596,4,1403501,0.165675620679906,0.0767590900614884,0.0315716497182047
2597,4,1404193,0.186329632565922,0.0761987013251807,0.0149606819153024
2598,4,1404217,0.183528392255339,0.0764606245316463,0.0168988617112284
2599,4,1405373,0.165465379962596,0.0764035738384211,0.0310051065194501
2600,4,1406795,0.168799580007073,0.0761777312300691,0.0273381201882556
2601,4,1406965,0.160442613638905,0.0761462105812352,0.0358197379203956
2602,4,1408452,0.162184881943449,0.0759002103566317,0.0332998624803363
2603,4,1409487,0.0983432177277229,0.0766039920482685,0.20005848108482
2604,4,1410314,0.124465567836103,0.0761579765378074,0.103085709250925
2605,4,1411483,0.127896891435124,0.0762620827746879,0.0944139187745121
2606,4,1411837,0.137048695626915,0.0761987733612756,0.0729411613975295
2607,4,1411853,0.13330563669176,0.0762273170888885,0.0811963607229611
2608,4,1414039,0.187368560425854,0.0790444165944017,0.0183045387835912
2609,4,1414327,0.148685357324698,0.0792146363250826,0.0613435725968307
2610,4,1418662,0.20262515758296,0.0757102729525535,0.00779061763002271
2611,4,1420155,0.150912365052485,0.0759503124191439,0.0476963241033706
2612,4,1424802,0.108482760468016,0.0775569370304901,0.16276595062653
2613,4,1429971,0.00520934318965421,0.0765338959909777,0.945771767866594
2614,4,1430306,0.0338112460572288,0.0772747691489694,0.661983189869406
2615,4,1430469,0.035894824373821,0.0784344608116128,0.647491935722567
2616,4,1432529,0.0385564810163471,0.0764149897371498,0.614177814463817
2617,4,1432812,0.0257543227139708,0.0770272319081161,0.738311401790489
2618,4,1433591,0.0285261376293452,0.0769726390061143,0.711157014733171
2619,4,1434295,0.0579090378561733,0.0769734217889818,0.452356932709802
2620,4,1435743,0.0911321915006685,0.0771009237070621,0.238006967053721
2621,4,1436351,0.0840248580906969,0.0767062037770018,0.274083199252205
2622,4,1438464,0.0849627202898131,0.0786064270398171,0.280496260241973
2623,4,1438494,0.0815363303058337,0.0789796604442089,0.30260501065339
2624,4,1440118,0.0743644518614361,0.0767989438519835,0.33355729119149
2625,4,1440423,0.0798450804166435,0.0769685483695598,0.300272207987008
2626,4,1440771,0.09616700700495,0.0766449250493156,0.21041483721729
2627,4,1441031,0.0702973399650564,0.0771658047192405,0.362921862874684
2628,4,1443639,0.2249990870296,0.18193648899383,0.21702423452634
2629,4,1443800,0.0758596152506023,0.0771939427479671,0.326420967891905
2630,4,1443836,0.0809053019572331,0.0767777501958093,0.292713662418204
2631,4,1443906,0.0966419015766382,0.0765568756991265,0.207654656898424
2632,4,1443911,0.0966419015766382,0.0765568756991265,0.207654656898424
2633,4,1444058,0.0624846199894217,0.0770140063939448,0.417716592718914
2634,4,1444256,0.047648763340819,0.0771668926015839,0.537318407780802
2635,4,1444337,0.0524867435635302,0.077257082239315,0.497343760342684
2636,4,1444364,0.0502469861548436,0.077210156842724,0.5156105385876
2637,4,1444709,0.0519053376613624,0.0769004410426073,0.50013793390639
2638,4,1444711,0.0505978619614177,0.0767684216869211,0.510262976555788
2639,4,1444817,0.054480651429382,0.076727836971067,0.478141508313801
2640,4,1445462,0.0335633438354633,0.0772569905425072,0.664236109848902
2641,4,1445609,0.0358786083765634,0.0770083457165946,0.64157051677502
2642,4,1446003,0.0294107632722568,0.0768769510030679,0.702269358091372
2643,4,1447207,0.0536108125937402,0.0782944545820374,0.493961623714861
2644,4,1447282,0.0125362243132783,0.079574152886443,0.874908248501897
2645,4,1447449,0.0412136414342297,0.0837877185595992,0.623108742143544
2646,4,1447458,0.0202485611455097,0.090898899651851,0.823851803173594
2647,4,1447474,0.0554908851435991,0.0929829519426632,0.55103309220159
2648,4,1447514,0.178864263838336,0.1327501081652,0.178723469544924
2649,4,1447514,-0.0488629226194748,0.265068239832202,0.853851869029771
2650,4,1447521,-0.0110077014744481,0.0851889921185165,0.897261064600741
2651,4,1447568,0.0301824241169606,0.0789624336625225,0.702515031612827
2652,4,1447682,0.00907658724662597,0.0788564869870951,0.908429238007282
2653,4,1447719,0.0242946264319359,0.0784914629985316,0.757109120090031
2654,4,1447777,-0.00131159529348701,0.0780127821100237,0.986595640898239
2655,4,1448144,0.0235266212363905,0.0788063303920453,0.765468844088449
2656,4,1448153,0.0254288083623371,0.0784121520104951,0.745905433200303
2657,4,1448315,-0.00100169484625301,0.0776694767455407,0.989717340032719
2658,4,1450633,-0.0158517239340468,0.0784212475033995,0.839927178967807
2659,4,1451242,-0.0424772731347914,0.0788832538964099,0.59058318114722
2660,4,1451946,-0.029906482620617,0.0780993861915148,0.702003241757866
2661,4,1452368,-0.0171124233039308,0.0777338561492659,0.825888454879045
2662,4,1453498,-0.0354262918159882,0.0778735550428011,0.649445939530846
2663,4,1455597,-0.0399938765083592,0.0777290908220026,0.607204129190511
2664,4,1456318,-0.0903669321440719,0.0829379046641369,0.27664436203926
2665,4,1456594,-0.159659943224611,0.155373218353232,0.304846400815586
2666,4,1456625,0.0277797467325485,0.105092960717766,0.79167606186732
2667,4,1457873,-0.016599339190946,0.0784873429518752,0.832626474515172
2668,4,1458160,-0.048740518990805,0.0952625098022211,0.609219887653402
2669,4,1459398,0.083895511234261,0.0787765858941107,0.287612753713494
2670,4,1461847,0.174524297475807,0.118086413342367,0.140316265752002
2671,4,1461854,0.207141340054061,0.104471524901479,0.0481697115182901
2672,4,1462057,0.00958972402862024,0.083454595673299,0.90858220586432
2673,4,1467660,-0.00700803221578172,0.078713766615208,0.929107088204636
2674,4,1469963,0.0291929185990349,0.078824117736412,0.711340001577078
2675,4,1470704,0.0440519452423263,0.0786737932086011,0.575881210063928
2676,4,1471998,0.0482890308667447,0.0791615543389817,0.542250244122997
2677,4,1472661,0.0596796111580555,0.079664473894917,0.45427349291192
2678,4,1472720,0.0466455739600726,0.0794478122265633,0.557496962244919
2679,4,1474060,0.0332451274322083,0.0796411331692725,0.67661282627666
2680,4,1474141,0.0196656861339921,0.0796798676040515,0.805199730412306
2681,4,1474602,0.0149087766304463,0.0812164105134344,0.854457352791546
2682,4,1475645,0.0176582776554639,0.0797962588682128,0.824992990342495
2683,4,1480211,0.11802524691746,0.0801563852924971,0.141793855617241
2684,4,1480835,0.119614157292399,0.0796516056896286,0.134064218325504
2685,4,1481504,0.108051883032394,0.0798410841852439,0.176814018459603
2686,4,1483867,0.101130142884973,0.0805594639762814,0.210182904782941
2687,4,1484599,0.0497869219521485,0.0809442155633246,0.538900194046361
2688,4,1484621,0.0535754828879456,0.0814870019478092,0.511305458094831
2689,4,1484733,0.101626707346742,0.0792595461553997,0.200613381636679
2690,4,1484992,0.0975755815657067,0.0796883904220853,0.221593687009502
2691,4,1486897,0.0846681564557805,0.0797784536060012,0.289283222770814
2692,4,1488575,0.10050555260033,0.0795069878189821,0.207024731418352
2693,4,1489057,0.0583967839220123,0.0793674953544986,0.462354978325544
2694,4,1489545,0.127004057432942,0.0945659539198424,0.180128041684677
2695,4,1490851,0.118924379798561,0.0789297486282516,0.1327788984889
2696,4,1490904,0.100712175430589,0.0855354477069554,0.239816349957653
2697,4,1491666,0.0930484666073932,0.0786208079347744,0.237403706754169
2698,4,1492451,0.0345781426740905,0.0789154353166148,0.661533207150056
2699,4,1492707,0.0811834321483886,0.0860939737207008,0.346344730216655
2700,4,1492707,-0.0613377413506349,0.180773017368748,0.734579443088152
2701,4,1493150,0.0941992420476818,0.078521176235025,0.231073372418646
2702,4,1493956,0.0609813746924373,0.0780301130551989,0.435025969488634
2703,4,1493975,0.0595566324423868,0.0781015633674386,0.446238875438987
2704,4,1494081,0.0734427460906166,0.0778385342104859,0.346056803693312
2705,4,1494542,0.0746030539313247,0.0791480494185302,0.34654243258181
2706,4,1494612,0.0667091164998521,0.0787813091448864,0.397700785208785
2707,4,1494869,0.0695646600209598,0.0785708772927985,0.376557318289196
2708,4,1494944,0.0862719573904702,0.078523926904434,0.272660395173654
2709,4,1494974,0.0799338874596112,0.0785765155756697,0.309719559000418
2710,4,1495032,0.0801304986478746,0.0786155201575135,0.308772502982783
2711,4,1499852,0.0359470902298862,0.0804145239414472,0.655133060258958
2712,4,1499970,0.0388832550442091,0.0818822120128983,0.635174605513592
2713,4,1501685,0.0774061190977318,0.0780572140355983,0.322043270302836
2714,4,1501834,0.0650348039588615,0.0789568791557267,0.410680408316762
2715,4,1503576,0.0830149526201733,0.077393312411028,0.284166625496721
2716,4,1504976,0.0570476747394189,0.0815882261732726,0.484878412216524
2717,4,1505243,0.0834889491034105,0.0776903694003378,0.283271249837946
2718,4,1505373,0.0853604257556508,0.0792549424403339,0.282199675721589
2719,4,1505397,0.0838901378168597,0.0815379839058354,0.304255855993223
2720,4,1505683,-0.0630451860821548,0.0963320196426736,0.513243445712792
2721,4,1505691,-0.0197426839723391,0.126684296907756,0.876246956218392
2722,4,1505703,-0.0479710697691988,0.152801052285082,0.753748537597145
2723,4,1505869,0.0235523031544679,0.080656232612849,0.770451684165312
2724,4,1505904,0.0417149492871386,0.0804847921499095,0.604576440680937
2725,4,1506371,0.0747135013599352,0.0776336061650168,0.336514477921259
2726,4,1506383,0.0788349464191145,0.0782294397945019,0.314269493173013
2727,4,1506424,0.0729230091350253,0.0783375118474013,0.35255058966043
2728,4,1506930,0.0523722011318573,0.077535384410748,0.499824547425841
2729,4,1507893,0.00573993077458224,0.0785898672155891,0.941818418563046
2730,4,1508550,0.0653839588143268,0.0775244403644886,0.399577017239429
2731,4,1508644,0.0633080976619291,0.0775179528004107,0.414656699753762
2732,4,1510975,0.0706367032818778,0.0777207421002604,0.36404798682162
2733,4,1512432,0.0775868889307891,0.0778553283823289,0.319664598083204
2734,4,1512726,0.0803895130864589,0.0775420476578395,0.300575279833268
2735,4,1513542,0.0731443614295795,0.0789795271166207,0.355017378172134
2736,4,1513733,0.0789948291797622,0.0776254106615116,0.309545372996322
2737,4,1513956,0.0838139726697005,0.156058147243612,0.591558395218223
2738,4,1514408,0.0758681497321374,0.0779352153561832,0.330982813860472
2739,4,1514885,0.0498900873746226,0.0797418135420829,0.53195192661414
2740,4,1515034,0.0895533591814852,0.0785128605809002,0.254801243549487
2741,4,1515708,0.0634520464043868,0.0780445000783912,0.416752338056335
2742,4,1515742,0.0737213036388247,0.0798810703929015,0.356695792003869
2743,4,1517320,0.0868746297278924,0.0775260329933381,0.263225679524495
2744,4,1517680,-0.198604744186296,0.135705922210106,0.14422223000586
2745,4,1517858,0.133322461080305,0.0792599346937515,0.0934354314722222
2746,4,1519301,0.0740746089880377,0.0808743247784172,0.360332847269382
2747,4,1520148,0.125956309727539,0.0770702648322974,0.103086302931404
2748,4,1520501,0.114997010034187,0.0770473766016482,0.136448373920396
2749,4,1521315,0.127082948122891,0.0772179954458693,0.100701456660045
2750,4,1521582,0.125916228371042,0.0771446144761576,0.10352689954554
2751,4,1521747,0.125285235710856,0.0782242891634248,0.110135116755544
2752,4,1521818,0.117174379938169,0.118670838689415,0.324127861783346
2753,4,1522428,0.0443126947011683,0.0920446665715513,0.6305120657896
2754,4,1522507,0.1415456384887,0.114743901205289,0.218180646734089
2755,4,1522714,0.137348117709324,0.0835833658701294,0.101222196837607
2756,4,1522717,0.146935143935925,0.0839837064446024,0.0810619874732436
2757,4,1522735,0.13070848321754,0.0828181081335732,0.115401619661536
2758,4,1522862,0.11435272628161,0.0771956101333712,0.139408794784343
2759,4,1523350,0.10738399591943,0.0817131723354254,0.189646437402254
2760,4,1523440,0.303696756236064,0.188296722498732,0.107667944306805
2761,4,1523444,-0.0185199919117505,0.158937587214702,0.907303786402516
2762,4,1523446,0.00385425439494114,0.158406400336607,0.980601990498444
2763,4,1523482,0.278235604534196,0.188408145436781,0.140628678115028
2764,4,1523491,0.0192067177551767,0.165934962413116,0.907917708748895
2765,4,1523500,0.0667112498469109,0.171873598266621,0.698145401089765
2766,4,1523584,0.063003440308159,0.259645474517026,0.808416079123788
2767,4,1523587,-0.0235009629327694,0.266830980847729,0.929867532207758
2768,5,8786,-0.00992834810615056,0.0770332934394349,0.897522948948965
2769,5,9566,-0.0160422941626174,0.0773228332745512,0.835761183239194
2770,5,11033,-0.00787224100393163,0.0767875815126789,0.918402377094551
2771,5,11244,-0.0220845700296404,0.0769946669772618,0.774408887585746
2772,5,11370,-0.017560323657911,0.076905632903912,0.819517261026991
2773,5,13215,0.0846554324822385,0.076573249079749,0.269674946941823
2774,5,13449,0.10377849541744,0.0779155573435257,0.183740711262285
2775,5,13572,0.138262375074056,0.152270085996924,0.364493736833246
2776,5,13639,0.0790318203629994,0.0763902330414551,0.301573249686706
2777,5,13690,0.0895319811915816,0.0768134556628786,0.244572559998803
2778,5,14028,0.0879588650949605,0.076462144155296,0.250774998478773
2779,5,16072,0.0290992528480824,0.0800558296048199,0.716458710475399
2780,5,18746,-0.012995433217573,0.0781492626726227,0.868024016640836
2781,5,18800,0.0141941911127787,0.0774220847303196,0.854640297096419
2782,5,18904,-0.0120013204695217,0.0894387171506122,0.893332879145102
2783,5,18920,-0.185616461514093,0.2194136864046,0.398144936046977
2784,5,18994,-0.027080689697107,0.0929556730961891,0.770970766573728
2785,5,19045,-0.0508592831880765,0.152438128525253,0.738850189491897
2786,5,19049,-0.0508592831880765,0.152438128525253,0.738850189491897
2787,5,19051,-0.0472829725083201,0.152455751728131,0.756635791028639
2788,5,19082,-0.0325115024821852,0.152538567564069,0.831343705353071
2789,5,19084,-0.00755781988587145,0.152619814557983,0.960532453576189
2790,5,19368,-0.0151193585846712,0.0776665917393006,0.845763254960096
2791,5,19504,-0.0873396621068417,0.104429189282518,0.403522151001422
2792,5,19513,-0.13660414660011,0.106648950923922,0.201077891555447
2793,5,19517,-0.062741224366621,0.110054637073243,0.568978222248533
2794,5,19542,0.0629121818486107,0.138120780021169,0.649039156553171
2795,5,21341,0.268043652829581,0.314479852498808,0.394603497223636
2796,5,21342,0.0502052655773055,0.284651175704705,0.860100722287261
2797,5,21355,0.0657023555071321,0.27352206050482,0.810307968015823
2798,5,21358,0.434195883471909,0.440480211504503,0.324939295195636
2799,5,21504,-0.104476973266317,0.208019727341102,0.615807981625801
2800,5,21509,-0.172053601806157,0.215881647922301,0.425997698862612
2801,5,21529,0.148370488447127,0.175028774763995,0.397183920768115
2802,5,21532,0.119547812168992,0.177745022077443,0.501654311655338
2803,5,21533,0.166240391964463,0.180994799267887,0.358993934928869
2804,5,21552,-0.39185520107564,0.22052131394714,0.0764376389668642
2805,5,21558,-0.304786690726722,0.205999257985575,0.139884592783023
2806,5,21954,-0.175645176760154,0.724109347907348,0.808481566833053
2807,5,22497,-0.192959807129802,0.111689368119609,0.0849261455001334
2808,5,22502,-0.185200991012779,0.114438059558933,0.106480007463045
2809,5,22536,-0.0602399866867813,0.152461964674942,0.692996774407164
2810,5,22625,0.0172439151104964,0.155404662645205,0.911710036740081
2811,5,22635,-0.0327413850485838,0.153146136586505,0.830832866116425
2812,5,22638,0.00534206602346643,0.167756802590268,0.974614367004317
2813,5,22854,0.0363877326206437,0.225430093517864,0.871859126630646
2814,5,22881,-0.0425964559467715,0.164257146958339,0.795533444558023
2815,5,22883,-0.0857805782404064,0.159728109185506,0.591577474840199
2816,5,22917,-0.0488571871534891,0.153650924778439,0.750691752041331
2817,5,23224,-0.0735069581822692,0.0834943679048175,0.379251251209974
2818,5,23230,-0.0287876568635974,0.0919516257973329,0.754409383724259
2819,5,23574,-0.0145994235083264,0.0763278302940141,0.848421983475806
2820,5,23653,-0.010403285259867,0.0762218916253685,0.891514231515335
2821,5,24002,-0.0161061053412386,0.0765423149304895,0.833460560846477
2822,5,24122,-0.0266449145946226,0.0768620057250194,0.729053983304364
2823,5,24148,-0.0322793485553194,0.077636570646249,0.677827259418852
2824,5,24163,-0.0505523566232048,0.0778358489454109,0.516454445833167
2825,5,24234,-0.0360594623795779,0.0768634036827093,0.639261366584023
2826,5,24246,-0.0355937598337258,0.0767506761941933,0.643106785912207
2827,5,24270,-0.0405709915770733,0.083577813167466,0.627674074350527
2828,5,24278,-0.0200523241927622,0.0767568577220433,0.794056139819292
2829,5,24388,-0.0264011329923518,0.077474529703821,0.733478120398229
2830,5,24487,-0.0177765122671137,0.076977484057704,0.817501942062721
2831,5,24650,-0.0130745441650088,0.0765536456793431,0.864487286675344
2832,5,24820,0.000958567853689363,0.0763353724660311,0.98998806379956
2833,5,24909,0.0109984328865474,0.0766523179127702,0.88598928573333
2834,5,25103,-0.0135236503916582,0.0765728232547678,0.859914748022783
2835,5,25397,-0.16209096461976,0.149652220342494,0.279495464064732
2836,5,25397,-0.299021764896116,0.28503314968767,0.294860317958233
2837,5,25485,-0.0496234843545528,0.0797889929600426,0.534386766228247
2838,5,26058,-0.0656053911949641,0.0765993486590877,0.39231637863681
2839,5,26197,-0.05044545731806,0.0761837828345482,0.508304062989007
2840,5,26417,-0.0223672139177515,0.0763321143550647,0.76967525882791
2841,5,27428,-0.0354760409468577,0.0764149931959298,0.642751257802838
2842,5,30505,-0.0470705695982149,0.0764117377541872,0.538283409879857
2843,5,31263,-0.0180415845554103,0.0772168847933223,0.815393557890114
2844,5,31451,-0.0199658852431908,0.0829429721443007,0.809913254976556
2845,5,31466,0.165834384453733,0.188783020222919,0.380303000968284
2846,5,32038,-0.0310874755840624,0.0762131216307132,0.683592996538799
2847,5,33720,-0.0982260558585663,0.0771449811451019,0.203761619380507
2848,5,33814,-0.0732945893236669,0.0771055826310202,0.342470855990786
2849,5,33851,-0.0751151978037371,0.0778564278010733,0.335309868757678
2850,5,34324,-0.0563491209470995,0.0780805662183615,0.470969472511479
2851,5,34350,-0.0700197816890169,0.0770173263530536,0.363894815985369
2852,5,35048,-0.0570569535871761,0.0762809712324207,0.454967763210865
2853,5,35579,-0.0558172853992322,0.0770427539971509,0.46924025330508
2854,5,35901,-0.0520062238892461,0.0774214750962863,0.502195815101925
2855,5,35947,-0.078229518681179,0.07688049005767,0.309590134079037
2856,5,37398,-0.0752862557755767,0.0829023687880462,0.364428280434252
2857,5,38037,-0.060787265409661,0.0790031886308172,0.442153807092967
2858,5,38200,-0.0719549512183528,0.0761420069340635,0.34530019116627
2859,5,38263,-0.0705239883093182,0.076155387649088,0.355050676039436
2860,5,38427,-0.0816457255376977,0.0763171108354235,0.285430395595726
2861,5,38677,-0.0556672656008236,0.0761806655593224,0.465430662996592
2862,5,39894,-0.0313853396935097,0.0896562983078975,0.726500300352894
2863,5,41075,-0.0337002674157979,0.0766025529636558,0.660252250968072
2864,5,42051,-0.0379538139406714,0.0766303650320985,0.620707638767928
2865,5,42740,-0.0485760969290014,0.0761944084342032,0.524194022980383
2866,5,44304,-0.101640197427091,0.0762593464792014,0.183449564150051
2867,5,44612,-0.098212614933116,0.0763253514360686,0.199020199348114
2868,5,45702,-0.098552184296801,0.0778041569709692,0.206108475878442
2869,5,46084,-0.0818341956774678,0.0763522104033337,0.284542691998513
2870,5,49920,-0.0624776789894099,0.0769633002011177,0.417461868565591
2871,5,50949,-0.0500681136207775,0.0788620071714563,0.525916284705701
2872,5,53073,-0.0536634368080972,0.0775499293249192,0.489401249948667
2873,5,53535,-0.046197224562648,0.0771557153965292,0.54972155685867
2874,5,53964,-0.057396725683293,0.0772172342648681,0.457785430244609
2875,5,57276,-0.105358310726008,0.0768734819712688,0.171388746029677
2876,5,57788,-0.106111172203195,0.07693760298633,0.168710951185574
2877,5,57861,-0.119148327095223,0.077029505173828,0.122810348764882
2878,5,58267,-0.116911520964516,0.0771106259462998,0.130375572804915
2879,5,59261,-0.044237872679886,0.0842332225140253,0.599785546135556
2880,5,59359,-0.251180639314119,0.159404800956589,0.115981307407669
2881,5,59386,-0.0647670720586522,0.0977842851075548,0.508181417157521
2882,5,59387,-0.163037258305126,0.126906184539498,0.199737092379207
2883,5,61028,-0.101345313964581,0.0775613694590271,0.192183329715272
2884,5,61686,-0.284736158524137,0.151740757226844,0.0614163214642029
2885,5,64504,-0.0889223553092678,0.0773936360265654,0.251349519590991
2886,5,66168,-0.095826260600567,0.077209901863994,0.215387912215973
2887,5,67144,-0.109499354297289,0.0778998282264433,0.160709662019261
2888,5,67435,-0.106959200967683,0.0796563373057033,0.180213049210111
2889,5,68714,-0.0341389918466386,0.0773399471433861,0.65918303496693
2890,5,69083,-0.0208092225688452,0.0772915280853931,0.787909748082535
