SNP,Chr,Pos,Effect,SE,ERG11_HYR1_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
2189,4,884500,-0.0122706757183229,0.059841183299383,0.837648100454721
2190,4,884706,0.0180558275140923,0.0593870270539522,0.761279175421394
2191,4,886952,0.0114200280989183,0.0689316093171552,0.868510031519764
2192,4,887046,0.0196215341727415,0.0609049230220424,0.747517166050332
2193,4,888476,-0.000206718076107296,0.0597092773131144,0.997239623906311
2194,4,889739,-0.00970006257373152,0.0597820320981691,0.87119618819957
2195,4,889957,-0.00787153719706381,0.0589458347252294,0.893843629393479
2196,4,891344,-0.00643671348751912,0.0591592837545987,0.913420485038539
2197,4,891466,-0.00765158951265102,0.0592246446575665,0.897276110775433
2198,4,892444,-0.000247485866120188,0.0591536142579138,0.996664197469069
2199,4,892532,0.0520180609698687,0.116836140432623,0.65643197108367
2200,4,894785,0.0171760304493216,0.060303690373428,0.775944837909481
2201,4,896181,0.0194789313155038,0.0595278364423768,0.743692497351864
2202,4,896785,-0.00208665052965012,0.0593701583216722,0.971982824993846
2203,4,903873,-0.014931100647186,0.0597387535684478,0.802779182198017
2204,4,905250,-0.00438156610403589,0.0627253763916561,0.944350084515645
2205,4,906490,-0.0207649080456142,0.0597573546364678,0.728432522417675
2206,4,908655,-0.0133129213683784,0.0594537538659434,0.822948609928723
2207,4,909027,-3.29967298213496e-05,0.0593193545700002,0.999556486392314
2208,4,909524,-0.0197832917038607,0.0593402538745483,0.739039823855632
2209,4,910018,-0.00287184923586774,0.059199132165026,0.961335892845649
2210,4,911454,-0.0532250650272805,0.0614125552910782,0.386705793583581
2211,4,911766,-0.0507228019206555,0.059010727184833,0.390619263931516
2212,4,912340,-0.0345410584082267,0.0633874506790511,0.586152974115959
2213,4,912509,-0.0589050568487922,0.0589707016786574,0.318533741416342
2214,4,912557,-0.0537414299420459,0.05904683554951,0.363364867848563
2215,4,913736,-0.0167236078065378,0.0593256320879213,0.778189099800981
2216,4,913917,0.00317219825579381,0.0631657144806597,0.959975274941665
2217,4,914816,-0.00852716771480568,0.0603831522023751,0.887778545110507
2218,4,914902,-0.0131233335712519,0.0589629648531181,0.823999615291708
2219,4,914952,-0.0331608359063127,0.0595602441472471,0.578043361861188
2220,4,915199,-0.0313198795925297,0.0591125250299705,0.596559474859276
2221,4,915370,-0.0464115455640532,0.0604093940216536,0.442832381162345
2222,4,915378,-0.0451319240269488,0.0603552972389921,0.455096316856129
2223,4,915455,-0.0145612826380204,0.0603814021208447,0.809574925446429
2224,4,916142,0.00488674156270676,0.0594298943460864,0.934512812040759
2225,4,916254,-0.0339853859077326,0.0595253959725242,0.568404092551563
2226,4,916444,-0.0320489264332949,0.0596316382729895,0.591296572339268
2227,4,917149,-0.0112097470738258,0.0603197706130937,0.852678004348899
2228,4,917833,-0.0367279770876455,0.0603962825588692,0.543501251257805
2229,4,918606,-0.0316775087157534,0.0593708670630269,0.59398656756658
2230,4,923675,-0.0491504754525177,0.0590424906593124,0.405712520388253
2231,4,924091,-0.0608138819588551,0.0592761850890592,0.305621795515619
2232,4,924619,-0.0647895657012274,0.0600324995696686,0.281216942096839
2233,4,926173,-0.0165797790774017,0.0611883454988654,0.786577844238878
2234,4,926384,-0.00812772522229643,0.0592574327835832,0.890982846954569
2235,4,926385,-0.00812772522229643,0.0592574327835832,0.890982846954569
2236,4,926405,-0.0250039897571764,0.0594677357157026,0.674403002465602
2237,4,926695,-0.0416953599952327,0.0592102664347922,0.481777870058178
2238,4,926907,-0.0428267601213886,0.059665752980236,0.473368966631202
2239,4,927194,-0.034061740901003,0.0592916447564099,0.566010342206169
2240,4,927218,-0.0400793060686298,0.0592206037617709,0.49898893334596
2241,4,927223,-0.0419694539833527,0.0592772800375012,0.479400542343114
2242,4,927509,-0.0362771482151913,0.0591778524946382,0.540258518968082
2243,4,927559,-0.0520904174927186,0.0598897480823312,0.385016123767418
2244,4,927577,-0.052469865002186,0.0597189986233507,0.38020901022995
2245,4,928575,-0.0530068882068771,0.0590815373787188,0.37023330973922
2246,4,929694,-0.0795431423081202,0.0587682148243269,0.176760008515964
2247,4,930648,-0.0470519418110005,0.0591363174220351,0.42676890402965
2248,4,930822,-0.096604266883027,0.0598496428328325,0.107395756580193
2249,4,930823,-0.0900197569061281,0.0597685910582004,0.13292600457125
2250,4,930964,-0.0333211269213699,0.0805063571639607,0.679202832923284
2251,4,932727,-0.0902507876760291,0.058607297668943,0.124474762453111
2252,4,934187,-0.0945072997507574,0.0584118121875135,0.106566862024318
2253,4,934911,-0.0992583701844706,0.0586978264756376,0.0917183286337345
2254,4,936493,-0.102274766080057,0.0590118220751963,0.0839470196334236
2255,4,936521,-0.0917296631623537,0.0589269885433272,0.120445770621518
2256,4,936663,-0.0950441271108349,0.0585385174004269,0.105350197943025
2257,4,937563,-0.0921675849534375,0.0587556045543325,0.117623034794923
2258,4,937735,-0.0790009587589822,0.0640465451529232,0.218212616818941
2259,4,937744,-0.100887887117067,0.0638444791027053,0.11495364688093
2260,4,938323,-0.0887230650479996,0.0586589577958292,0.131295414274624
2261,4,938510,-0.0921995607111383,0.0586118369963459,0.11660223004252
2262,4,938617,-0.0877278172850477,0.0583139662885558,0.133371311845661
2263,4,941039,-0.111111001204276,0.0582759776333295,0.0573796033003078
2264,4,941936,-0.116296270516499,0.0584395848433582,0.0473591345352371
2265,4,942067,-0.102589786794697,0.058549762263218,0.0806109337124053
2266,4,942069,-0.102589786794697,0.058549762263218,0.0806109337124053
2267,4,942533,-0.0975382009238256,0.0594758010618133,0.101903330205955
2268,4,944445,-0.120952804448126,0.0586787266917197,0.0400090115704187
2269,4,947317,-0.128363896632659,0.0584583378258399,0.0287551027468875
2270,4,948413,-0.12362765003693,0.0587520770807445,0.0360654727455943
2271,4,949523,-0.120098989784438,0.0586238750613956,0.041236793218963
2272,4,950108,-0.128998537799234,0.0583016618755864,0.0275643702583443
2273,4,953287,-0.11871822262038,0.058182435052319,0.0420494355931775
2274,4,956734,-0.0431176055320367,0.0587492069957009,0.463480656175361
2275,4,957589,-0.0769126206821914,0.0615657775724076,0.212392042658685
2276,4,959283,-0.0323908135107179,0.0592554679325088,0.58497833749139
2277,4,960412,-0.0832004470671505,0.0595414066247467,0.163184663539214
2278,4,960833,-0.0833580745708223,0.0588496292205885,0.157523052193263
2279,4,961744,-0.0227424673502282,0.0591812317498319,0.700998513685745
2280,4,962979,-0.0522004390232031,0.0584539464072864,0.37245579850921
2281,4,964771,-0.0521859502094096,0.0612845509793325,0.395049431457356
2282,4,964930,-0.0480200675976952,0.0587090062575313,0.413946868689775
2283,4,965160,-0.0418859331652236,0.0584746924293252,0.474274338240979
2284,4,969630,-0.0458321851128676,0.0588831708935604,0.436879419046682
2285,4,971731,-0.174094775560724,0.117715451260369,0.14004657315548
2286,4,973283,-0.060986977429643,0.0584713965578583,0.29765167996382
2287,4,974042,-0.0507597358783057,0.0587894951114313,0.388495551680247
2288,4,974632,-0.0553892341272734,0.0588693170894819,0.347407406047585
2289,4,974689,-0.0749953639170955,0.0590540971275567,0.204941253716951
2290,4,974731,-0.0683724792395811,0.059505869265529,0.251332286829778
2291,4,974814,-0.0526701304947769,0.0602575467362113,0.382667017034087
2292,4,974820,-0.0566268634329752,0.0603384907474701,0.348636092902756
2293,4,974882,-0.0761617988381202,0.0601777711574626,0.206486188181547
2294,4,974883,-0.0771686235664656,0.0602556637652073,0.201144560672035
2295,4,974990,-0.107283271378405,0.0606081249080355,0.0775713294468903
2296,4,975039,-0.0694738204666924,0.0602092814992476,0.249333158437191
2297,4,975090,-0.0639672019945532,0.0592581164225706,0.281116445191232
2298,4,975108,-0.0813282580337457,0.059674170694242,0.173791589573808
2299,4,975149,-0.0967278743140485,0.0607272227267765,0.112094328754624
2300,4,975156,-0.0927950249822397,0.0607446054865,0.127500990316144
2301,4,975252,-0.0516906649752081,0.0583751763120065,0.376494916912175
2302,4,975354,-0.0685732772170951,0.0584869246932285,0.24180512008373
2303,4,975573,-0.0626529093287475,0.0585902156857539,0.285646785748634
2304,4,975702,-0.0563286893307686,0.0584541587380891,0.33588675698166
2305,4,976036,-0.0461686397067209,0.0599273118056092,0.441571625009984
2306,4,976174,-0.0918150762439922,0.0610056132551057,0.133211432468999
2307,4,976264,-0.0826280966239929,0.0600718688535576,0.169852597408043
2308,4,976271,-0.0825606108349733,0.059982710701168,0.169568164290943
2309,4,976707,-0.0806599294661531,0.0584525013350187,0.168483824906324
2310,4,977037,-0.062814049526715,0.0583387514581914,0.282344117164301
2311,4,977428,-0.0725318649576999,0.0597685251414187,0.225732424519578
2312,4,979983,-0.069015711372204,0.0589880507954805,0.242792390284875
2313,4,980596,-0.0653670331061953,0.0586615325268231,0.265905050890218
2314,4,980779,-0.0506747268109134,0.0585385917480232,0.38726262337319
2315,4,980835,-0.0652030694712978,0.0587463127017035,0.267793687393285
2316,4,996583,-0.0484599911944819,0.0588753271169611,0.411009627891371
2317,4,997624,-0.0515260407315732,0.0585346348698499,0.379314189364204
2318,4,998174,-0.0571154173575016,0.0585199389807316,0.32973318973593
2319,4,1000959,-0.0717829302065921,0.0585717084248336,0.221182700592368
2320,4,1006085,-0.0565606377006471,0.0586124219306704,0.335208414788451
2321,4,1013362,-0.0201868849355254,0.059734377116356,0.735606140283847
2322,4,1013533,-0.0348802001137902,0.0584104773340499,0.550785679374531
2323,4,1013882,-0.0215804710400598,0.0585197215336073,0.712518288191803
2324,4,1014176,-0.0491988033479364,0.0585588292256776,0.401387193601436
2325,4,1015219,-0.0119867788480521,0.0586815679503076,0.838261628081097
2326,4,1015754,-0.00284197631991578,0.0591857920745839,0.961729147295416
2327,4,1016051,0.00624951963086044,0.0599010356388715,0.916966132261726
2328,4,1016202,0.00619592868496976,0.0598005448239323,0.917537765953567
2329,4,1016647,0.0124160513003949,0.0589337369347207,0.833259976637032
2330,4,1016717,0.00136403350116553,0.0602486677457594,0.981950180146822
2331,4,1017795,-0.00223471284735364,0.0591116846638601,0.969864587260188
2332,4,1018597,0.00555510594221784,0.0586842911765047,0.92463791038429
2333,4,1018955,0.00890786327053164,0.0594594673014813,0.880996887901609
2334,4,1019310,-0.00579526321293212,0.0593896684317664,0.922320928376703
2335,4,1020874,-0.00591611494886007,0.0585154064445479,0.919525665252526
2336,4,1022771,-0.00433209794210131,0.059193160406197,0.941699728469081
2337,4,1026744,-0.00492960879456275,0.0586093570546215,0.9330169809681
2338,4,1028509,-0.00970565951448725,0.0591038521743145,0.869656937748824
2339,4,1029308,-0.0138629756629662,0.0590958104858029,0.814667057022561
2340,4,1036857,0.0169181629757347,0.0589644674732725,0.774340902763692
2341,4,1040300,0.0329675459465766,0.0586550808794078,0.574433342926117
2342,4,1043992,0.0249215200829606,0.0585021390699804,0.67037234276786
2343,4,1045331,0.0266978846889081,0.066815574157355,0.689710655276621
2344,4,1046913,0.0446970480278054,0.0585616428373373,0.445825372553061
2345,4,1047131,0.0435037325830318,0.0584851751956632,0.457466859984684
2346,4,1049568,0.0125191943655101,0.0591850932821652,0.832598804900297
2347,4,1051775,0.0785185256952128,0.0584774652872987,0.180227276687151
2348,4,1051793,0.0927456744086011,0.0587435770106794,0.115272444383138
2349,4,1052459,0.0995852395103189,0.0587326582958551,0.0908493954301674
2350,4,1057927,-0.211837466841145,0.189137735037465,0.263467998197437
2351,4,1057929,0.0794574026115019,0.160432677687551,0.62071808995982
2352,4,1062037,0.00678894762335761,0.0593585858956153,0.909008100626167
2353,4,1062762,0.0148944923718815,0.0585934815230898,0.799488670311549
2354,4,1064285,0.0142212413048749,0.0589288177697291,0.809440139813361
2355,4,1066022,0.0131977359211266,0.0586001834818255,0.821941074343759
2356,4,1066228,0.0160793883749331,0.058763978320122,0.784531608818328
2357,4,1071689,0.0728498310547421,0.0584815466981616,0.213704683205164
2358,4,1077589,0.111808059381663,0.058334970443159,0.0560888140711436
2359,4,1077718,0.108665874538797,0.0583313148106497,0.063305605186584
2360,4,1077851,0.117568004551855,0.0591117586836158,0.0474826725031962
2361,4,1079690,0.117975670757584,0.0583122017323311,0.0438085776787717
2362,4,1079853,0.124734757286625,0.0583982471858687,0.0333724048559531
2363,4,1080944,0.0763487197463175,0.0943711349306611,0.419045025172476
2364,4,1086372,0.0601639199399985,0.0588975560623385,0.307716617060756
2365,4,1091087,0.0334746510549871,0.0584091367247083,0.566937530562497
2366,4,1091200,0.0338166017764971,0.0589043054240877,0.566269889323907
2367,4,1091234,0.0505531058918158,0.0591582048698399,0.39338491952581
2368,4,1091966,0.071172215436853,0.0586816816436374,0.225997295264496
2369,4,1094122,0.0483610817946612,0.0592337388898863,0.414796363074229
2370,4,1095022,0.0510297143703648,0.0587130203075151,0.385362233744498
2371,4,1095148,0.0500421229897777,0.0595575136662999,0.401347106425428
2372,4,1095215,0.0613398093672492,0.0587609130407904,0.297251565992593
2373,4,1101892,0.0540222974359025,0.0619516107508827,0.383796745109907
2374,4,1101983,0.0195077780062581,0.0764074653402076,0.798630467701966
2375,4,1102947,0.0529375788499438,0.0594614188309571,0.373919499306067
2376,4,1103400,0.0521504897613347,0.0592457373502499,0.379327976198849
2377,4,1105164,0.0804696926090606,0.0585285368202123,0.170040803929094
2378,4,1105360,0.0738133941069463,0.0585580397347343,0.208315543186701
2379,4,1105583,0.0657892765693133,0.0593388171269087,0.26831201333676
2380,4,1107094,0.07232385005153,0.0588909605235289,0.220228528706961
2381,4,1108564,0.0388468089110272,0.0603074742703757,0.519899179353406
2382,4,1108600,0.0912537871796462,0.0747029440052107,0.22269095163699
2383,4,1112991,0.0472015591200814,0.0588881110852942,0.423354552313848
2384,4,1113001,0.0370398215035281,0.0587824580383497,0.529025753760962
2385,4,1116044,0.0595751361074365,0.0584699744987873,0.308947600909548
2386,4,1118719,0.0506891924880597,0.0587699845567139,0.388997242666462
2387,4,1120112,0.0393370609907061,0.0589242639011019,0.504833578713027
2388,4,1123519,0.044989371178441,0.0592623659465612,0.448265963090504
2389,4,1123610,0.0405155193247359,0.0586872737229702,0.490419622292811
2390,4,1123959,0.0565427034409328,0.0586497176731149,0.335668489641638
2391,4,1126543,0.0543312782239091,0.059115298998364,0.358684941076348
2392,4,1127480,0.049394496721317,0.0584138905500403,0.398351485979909
2393,4,1130624,0.0476760272949446,0.0586427038893113,0.416770835109062
2394,4,1133634,0.0546514337882287,0.0589804073128871,0.354765664947036
2395,4,1135023,0.00524318673576647,0.0595008406560913,0.92983163416213
2396,4,1137173,0.0540120646490247,0.0587236890795295,0.358323031113219
2397,4,1138274,0.0453043235774074,0.058622930158849,0.440152608930389
2398,4,1138987,0.0151654980067398,0.0589842073346668,0.797242761487151
2399,4,1140165,0.0140491553172725,0.0588107538269878,0.811331427794709
2400,4,1140684,0.0218986340944642,0.0587320765048758,0.70947905785663
2401,4,1141284,0.0352990807793484,0.0590463568607256,0.550343505262936
2402,4,1144564,0.0192585344378031,0.0588229473833641,0.743560704025032
2403,4,1149030,-0.0445494026389727,0.0584718807462562,0.446631723918915
2404,4,1150593,-0.0892386982073676,0.0589092490520475,0.130705172695302
2405,4,1154148,-0.213618053182911,0.126370536868437,0.0918322579841143
2406,4,1154160,-0.250794731381872,0.118642618282549,0.0352275716073556
2407,4,1154205,-0.201587758749384,0.116386429008633,0.0841372121552847
2408,4,1154252,-0.206798929867475,0.11636052612004,0.0763920724216029
2409,4,1154263,-0.188512966826036,0.11644848571668,0.10637198664028
2410,4,1154297,-0.170234413324324,0.116520860206113,0.144910989945032
2411,4,1154405,0.0466431706002621,0.16562856913992,0.778405226578247
2412,4,1154411,-0.0239669848592391,0.168371649670988,0.886888138595087
2413,4,1154412,-0.0435879488537131,0.166973635881511,0.794208573144625
2414,4,1155661,-0.00201457935153088,0.152339215985131,0.989456314189661
2415,4,1155740,-0.0784716931351089,0.122205531105351,0.521206327302436
2416,4,1156446,-0.104274478749957,0.0600775073586768,0.0834955619459639
2417,4,1156518,-0.083352841065283,0.0595849907761015,0.162724003490203
2418,4,1156658,-0.0968547978350295,0.0597184351083709,0.105726621033315
2419,4,1156839,-0.101535113068133,0.0593892052332168,0.0882082861255924
2420,4,1157089,-0.124875086948723,0.0628736087947426,0.0477920739450615
2421,4,1157271,-0.0947019376734442,0.0589738320616216,0.109205467611067
2422,4,1158603,-0.0722195417418616,0.0586406324528756,0.218932762370396
2423,4,1161114,-0.0282905642949859,0.168369748937362,0.86665872771065
2424,4,1161556,-0.0940970311371249,0.0586578034154193,0.109571082050582
2425,4,1162000,-0.0730776326981587,0.0589779938096826,0.216144235999663
2426,4,1162010,-0.0685391270401368,0.0588244368923672,0.244746153993144
2427,4,1162013,-0.0654679473363726,0.0587529858463898,0.265912288956963
2428,4,1166231,-0.134193902924107,0.0584165179699217,0.0221925386975207
2429,4,1171385,-0.130769784102691,0.0583007851737,0.025515481772196
2430,4,1171794,-0.0990737740979107,0.0587067402573497,0.0923704295868488
2431,4,1171863,-0.112029389402467,0.058605272596006,0.0567379579697688
2432,4,1172380,-0.113018613164241,0.0584671779030914,0.0540324082959097
2433,4,1172576,-0.129961064755747,0.0580420993599303,0.0257729831565675
2434,4,1172914,-0.119351954794821,0.0585076913974713,0.0421006640471093
2435,4,1173839,-0.110401307982725,0.0582352894355234,0.0588056352642232
2436,4,1174544,-0.126046163965858,0.0599485048507384,0.0362107543438948
2437,4,1175150,-0.144121992522499,0.0580196549415257,0.0134540675954592
2438,4,1175327,-0.112519982726896,0.0587262326451898,0.0561714034146502
2439,4,1175949,-0.129761063415459,0.0585446488064428,0.0272979690863407
2440,4,1176138,-0.125319387706564,0.0626943095810071,0.0463859857576946
2441,4,1176852,-0.126403491619772,0.0583542969113752,0.0309694588367055
2442,4,1178330,-0.0232193564986161,0.0932403967307339,0.803484888758196
2443,4,1181165,-0.0978773686700917,0.0590949762018967,0.0985552747220137
2444,4,1184872,-0.101603886561792,0.0586425745560577,0.084040914042312
2445,4,1187132,-0.103235352783468,0.0619673593188422,0.0966077942486351
2446,4,1189750,-0.0788252829064383,0.0592792903399154,0.184466777024505
2447,4,1190935,-0.0696606495496261,0.0591764760483189,0.239921586173467
2448,4,1191476,-0.0719733201518746,0.0589980138647605,0.223306620919348
2449,4,1191692,-0.0731980127536908,0.0589918417469092,0.215497780955656
2450,4,1191935,-0.052956852277761,0.0598509436398609,0.376860142711562
2451,4,1197080,-0.0935525738088478,0.0586057630873204,0.111315894170273
2452,4,1197131,-0.0857976019767032,0.0591837726663346,0.148035282821999
2453,4,1197837,-0.104867146532434,0.0585514781739234,0.0741459562239648
2454,4,1198548,-0.10098845769747,0.0589773187598613,0.087714613555863
2455,4,1213560,-0.0388907239853235,0.0592563701828924,0.512050360766078
2456,4,1213754,-0.04594048941836,0.0609559474593194,0.451551563490879
2457,4,1215342,-0.0843143066027904,0.0586961724198348,0.151759056769015
2458,4,1218917,-0.0014000954809494,0.0590321811238726,0.981091351808032
2459,4,1218963,-0.00545440186190626,0.0588873923123654,0.926254603975538
2460,4,1219676,-0.0125048394573047,0.0587175223521667,0.831476368470136
2461,4,1220697,-0.0070428391002009,0.0592980350476825,0.905524981678765
2462,4,1222379,0.019191737765103,0.0587669312347274,0.744183831783442
2463,4,1222542,-0.00513380710147287,0.0589499853231671,0.93065133655577
2464,4,1224469,0.0130099386481169,0.0590963599244834,0.825883242051092
2465,4,1225163,0.0014344575533213,0.0586006440079333,0.980484741506118
2466,4,1225198,0.00377529471078686,0.0584359584981486,0.948524533775757
2467,4,1225542,0.00575668949005308,0.0587638146057295,0.922017139948459
2468,4,1226443,0.0262302231700508,0.0585032819225037,0.654172278339135
2469,4,1227990,0.0205225577220387,0.0587544607257248,0.727077165389666
2470,4,1234689,0.000305506081779467,0.0588627820765067,0.99586181780095
2471,4,1235338,0.0354004957789959,0.0586659359101229,0.546613484332156
2472,4,1235719,0.00898722930845666,0.0586877313928728,0.87837819126808
2473,4,1237546,-0.0207624035450563,0.0609527391828813,0.733583881270829
2474,4,1240855,-0.0415742146485274,0.0608736720777474,0.495080798104828
2475,4,1242195,0.0115934769748504,0.0590162432690563,0.844374511018982
2476,4,1242241,-0.00573093359822898,0.0592697065698888,0.92302550201186
2477,4,1242383,0.0212219355030141,0.0586713779496272,0.717786294170149
2478,4,1246177,-0.0172935775983049,0.0593833363887071,0.771054592103734
2479,4,1248530,-0.0139603117071077,0.0588440387720638,0.812606227822569
2480,4,1248695,-0.0105574170066329,0.0597889874163332,0.859941175254174
2481,4,1250650,-0.0361098675880763,0.0594109641242632,0.543712243452941
2482,4,1256208,-0.034863299824169,0.0587745384843957,0.553447150169676
2483,4,1256509,-0.0370119973994539,0.0586046226104236,0.528086955224249
2484,4,1257382,-0.0616094229378251,0.0594416359935795,0.300692792222412
2485,4,1257441,-0.0526867024345088,0.0587256973528545,0.370241770011123
2486,4,1259337,-0.0017398554177425,0.0587757351188685,0.976401522920876
2487,4,1260055,-0.019694047893676,0.0590300142159014,0.738858603218204
2488,4,1260275,-0.00763581160285876,0.0593890788492963,0.897769023914677
2489,4,1261102,-0.0167363543075096,0.0584331832223584,0.774725504504994
2490,4,1261236,-0.0292482830756354,0.0585837138396817,0.617909901421747
2491,4,1261386,-0.0227035510804618,0.0590042624554555,0.700633502505779
2492,4,1261899,-0.0192296121451959,0.0586956286458583,0.74339642592026
2493,4,1264269,-0.00182429774159875,0.0605055588864031,0.975963736963874
2494,4,1266919,0.00747702793353823,0.0586836866338323,0.898686570281204
2495,4,1267444,-0.00287847154990403,0.0590618328401738,0.961156789067058
2496,4,1268273,-0.0146206408655646,0.059071114035383,0.804658113736317
2497,4,1268325,-0.00952016157057103,0.0596046645303861,0.873191614552485
2498,4,1270033,-0.0393416512126923,0.0590918099734239,0.505991881952719
2499,4,1270573,-0.030037097153534,0.0590546034636442,0.611327500630106
2500,4,1271005,-0.0179332989424357,0.0587191212648858,0.760235314979885
2501,4,1272102,-0.0321959591741531,0.0645981134816275,0.618509699644518
2502,4,1272320,-0.0238432715213072,0.0598470598961847,0.690573720736733
2503,4,1276141,-0.0369945424196225,0.0588908959579598,0.530287124316598
2504,4,1276325,-0.0351610207626214,0.0637179447018965,0.581418862165093
2505,4,1278407,-0.00819693918932381,0.0586476856056721,0.888924765414627
2506,4,1278618,-0.0149912961050972,0.0591468071363506,0.800061018985447
2507,4,1278772,-0.0156356039482206,0.0591244669669735,0.79158571492752
2508,4,1278850,-0.0302431004140852,0.0586504158006456,0.606421515832548
2509,4,1279912,-0.00660543589629265,0.0587234991727531,0.910503837892945
2510,4,1282030,0.0117074222775973,0.0588454306947033,0.84241475101903
2511,4,1284773,0.0145305502045754,0.0610423729748418,0.811987879275178
2512,4,1285240,0.0244108979361108,0.0588963160149216,0.678779919628547
2513,4,1287974,-0.00281615165078906,0.0586083648065533,0.961703299794062
2514,4,1291036,-0.00302235765799719,0.12593406238832,0.980866548314877
2515,4,1291435,0.0179690261848843,0.0589339165054973,0.76062103347215
2516,4,1292515,-0.0385483387666331,0.0591962289848831,0.515343749322239
2517,4,1296513,0.0697531602362981,0.0584066678127503,0.233175383249458
2518,4,1298073,0.0149163704004931,0.0586119712821277,0.799262450563053
2519,4,1300999,-0.0291760306912411,0.0587627598295185,0.619846875533273
2520,4,1301046,-0.0135453280713825,0.0588668073239429,0.818146348072571
2521,4,1301309,-0.00915175702701838,0.0584434470906949,0.875656185883826
2522,4,1304354,-0.0184551694198758,0.0590112944894983,0.754663172442767
2523,4,1305853,-0.022316137298052,0.0604919410287496,0.71241529274694
2524,4,1306124,-0.00692214555567199,0.0597904927613151,0.907898004204687
2525,4,1306509,-0.0223581856161503,0.0586701824875394,0.703371207532107
2526,4,1307383,-0.0189963437908401,0.0587577803544709,0.746660089108872
2527,4,1307724,-0.170400369959381,0.100462368009824,0.0907369875345323
2528,4,1311626,-0.0272060748633987,0.0591758954564711,0.645979220691789
2529,4,1312702,-0.0234787129210748,0.0585112000049216,0.688465102930668
2530,4,1316036,-0.0390755580233775,0.0586900397494505,0.505976715843593
2531,4,1317259,-0.0336145299607531,0.0586735613471331,0.567071990066851
2532,4,1318086,-0.0237977244732114,0.0584593014930144,0.684194552739556
2533,4,1318331,0.000195258040400031,0.0589238030145469,0.997357896366648
2534,4,1318792,-0.0336855592736712,0.0584897018272593,0.565034269049148
2535,4,1321563,-0.0273076718330041,0.0594242711339991,0.646131213859331
2536,4,1321800,-0.0318675404693666,0.0598571991183634,0.594788927827373
2537,4,1323799,-0.0338479828315456,0.0584250495057894,0.562729131993946
2538,4,1324081,-0.0321469273277323,0.0585059789237491,0.583034515146864
2539,4,1330149,-0.0544612612350379,0.0631900292045876,0.389347013401958
2540,4,1330414,-0.147462057267962,0.116737665942697,0.207353958380289
2541,4,1333470,-0.0433940082770389,0.0588062016744657,0.461056047747449
2542,4,1333527,-0.0282260625790691,0.0586955585531702,0.630893136518827
2543,4,1335020,-0.0109666557268646,0.0590038312355457,0.852658599451687
2544,4,1335357,0.000119795520703597,0.0589106448667841,0.998378641732086
2545,4,1335426,0.00750537631550487,0.0587231928704407,0.89837258563453
2546,4,1335638,-0.00562533792698106,0.0586272310954316,0.923613984773603
2547,4,1337043,-0.0297336990906006,0.0596057756776563,0.618203354377521
2548,4,1337078,-0.0211608721293863,0.0634839597774838,0.73908589968743
2549,4,1337113,-0.0313222819983968,0.0619012440724731,0.613169630158885
2550,4,1337514,0.00694298518667108,0.0586254418110688,0.905794668015093
2551,4,1338262,-0.00786938684904536,0.0587911201236877,0.893594838221265
2552,4,1338321,-0.0123915605316262,0.058513457659717,0.83240648286623
2553,4,1341560,-0.0751751779972523,0.0598380996282775,0.209834521754148
2554,4,1342082,-0.101253280990011,0.0586905352038539,0.0853655143387936
2555,4,1342134,-0.0847226228119458,0.0585115321262001,0.148514540908045
2556,4,1342485,-0.0906449618619183,0.0584863849194708,0.122074231137611
2557,4,1345539,-0.0552187451029776,0.0587781085212611,0.348145168623393
2558,4,1345604,-0.0792132682369312,0.0589517434762679,0.179909518794699
2559,4,1345654,-0.0705852631032905,0.0588138111859965,0.23088677276345
2560,4,1348313,-0.0757108163957077,0.0599347876828171,0.207343859155323
2561,4,1350135,-0.0453705507118827,0.0585601756167807,0.438995400919639
2562,4,1352371,-0.0777905526009983,0.0605879985604746,0.200009665038384
2563,4,1352461,-0.0605385490166489,0.0594564090313014,0.309279981890058
2564,4,1352971,0.601021534892291,0.450025719707537,0.182564382390597
2565,4,1353994,-0.0729173920839616,0.0590576490315976,0.217770263970707
2566,4,1354278,-0.0745399655243421,0.059052865319037,0.207689172410863
2567,4,1354322,-0.07217756348639,0.0585563690147829,0.218539063515967
2568,4,1354715,-0.169491782273659,0.120341094062412,0.159884468599956
2569,4,1355617,-0.132722147808361,0.0638030656058848,0.0382295608983664
2570,4,1357789,-0.0861252501025838,0.059450316166626,0.148311052081584
2571,4,1358780,-0.0916203352531413,0.059247491885793,0.122903947383159
2572,4,1359163,-0.124715399170155,0.0592738007931434,0.0360803975416164
2573,4,1359608,-0.0909314029505862,0.0583986383926865,0.12034734479468
2574,4,1360486,-0.0953468750104356,0.0588056275010366,0.105826780706838
2575,4,1363156,-0.0742110783921923,0.0584674262789681,0.205180204701458
2576,4,1365085,-0.0448404704454577,0.0586364861496435,0.444949439885425
2577,4,1365131,-0.0376863180670163,0.0585663547768923,0.520330052670472
2578,4,1367398,-0.0626884097122796,0.0585901081140849,0.285373448730379
2579,4,1372531,-0.042303698324791,0.0587326648257243,0.471832060013382
2580,4,1375354,-0.0342404976414864,0.058903611705338,0.561411223883662
2581,4,1376706,-0.0380843384752308,0.0584848206318995,0.515351841619626
2582,4,1379287,-0.0252609833092239,0.0587492305385806,0.667472686752972
2583,4,1380043,-0.0467128431488846,0.0609788398618612,0.444158458242941
