SNP,Chr,Pos,Effect,SE,ALO1_UIP4_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
1514,4,249864,-0.00630031813785017,0.0485229396159588,0.89676534484421
1515,4,250515,-0.0174117403654286,0.0487280845432991,0.721062390780143
1516,4,251239,-0.0213515546064948,0.0500890666949027,0.670169648955921
1517,4,251719,0.00376842049400846,0.0483852649628002,0.937964741457921
1518,4,256612,0.0320480920403385,0.0812310698962944,0.693428053569416
1519,4,256620,-0.103275457420385,0.110747130162037,0.351698030902567
1520,4,256620,0.136813775119206,0.102311926839833,0.182011159012958
1521,4,256985,0.0358064459743478,0.0487873199457139,0.463478980503393
1522,4,257828,0.0489994090225739,0.0482798259296884,0.310846498919127
1523,4,259994,0.0496857702780705,0.0490541832610119,0.311813472001429
1524,4,263044,0.0451164945493236,0.0485105903924862,0.352989084122025
1525,4,264432,0.0384267616636418,0.0495180378838097,0.438259478079571
1526,4,265022,0.0627158290422514,0.0494275799071024,0.205333163468004
1527,4,267372,0.0515804843954037,0.0491614839590314,0.294801477909382
1528,4,267844,0.0609436777340095,0.0489235759221764,0.213703876139687
1529,4,268855,0.0463094828108874,0.04916305996495,0.346858894536927
1530,4,270158,0.0493066020404824,0.0534211153744235,0.356648243173991
1531,4,270194,-0.0349212595947641,0.0974818356586293,0.72038270248654
1532,4,271035,0.0506770935517665,0.0505605842048322,0.316883181298948
1533,4,271787,0.0531156119943348,0.0488182308250038,0.277324951521216
1534,4,274059,0.0172744414413661,0.0490733066016906,0.725038568039528
1535,4,274409,0.0292513561631337,0.0487879297842055,0.549183251945946
1536,4,274840,0.0434064887653373,0.0493104007668731,0.379311706091611
1537,4,274870,0.0331720311606714,0.0497390901256675,0.505258443383855
1538,4,274922,0.0267457040584465,0.0495879008127248,0.589978864452549
1539,4,274930,0.0249627491130996,0.0495818924833862,0.614951379373075
1540,4,275038,0.0160813795046374,0.050865847398859,0.752073395539791
1541,4,275108,0.0188402053564942,0.0527233115886413,0.721050016814132
1542,4,275111,0.0235891878264602,0.0525237048432106,0.65362424318536
1543,4,275180,0.038457974459898,0.0486467099762186,0.429733602209831
1544,4,275191,0.0419824574528883,0.0486911143244273,0.389151765169594
1545,4,275289,0.0323940264356817,0.0487823049812561,0.507090008378347
1546,4,275562,0.0235173552064141,0.0487967134957556,0.630143346487264
1547,4,275637,0.0113968163804091,0.0489875550356214,0.816170218881692
1548,4,275645,0.0113968163804091,0.0489875550356214,0.816170218881692
1549,4,275715,0.0104602075034451,0.049019487164222,0.831146936007118
1550,4,275721,0.0280858239004543,0.0488275620700123,0.565519577242853
1551,4,275859,0.0148915390900507,0.0487933972958297,0.76039691851845
1552,4,275865,0.0144896410765512,0.0488443513470285,0.766908755652176
1553,4,275877,0.0144896410765512,0.0488443513470285,0.766908755652176
1554,4,276015,0.0260615129289916,0.048741761629671,0.593203965861982
1555,4,276066,0.0282400817397876,0.0489302287578515,0.564206018844617
1556,4,276194,0.0269558136461737,0.049074107085413,0.58315518422084
1557,4,276201,0.0143893351583084,0.0490166658338151,0.769266616636341
1558,4,276375,0.0159262395201165,0.0488430842134677,0.744564996070177
1559,4,276645,0.0159345162425629,0.0488572291319194,0.744508298649916
1560,4,276806,0.0472714293440417,0.0494963518488212,0.340206597807681
1561,4,276820,0.0403333873377294,0.0494850210926314,0.415586068462269
1562,4,276934,0.0382739243635074,0.0486136695121361,0.431629954084109
1563,4,277129,0.0290962110872943,0.0487521514109962,0.551010792143531
1564,4,277137,0.0349883330834702,0.0488290915855338,0.474127522448065
1565,4,277249,0.0241843638776181,0.0489530035872635,0.621590651146181
1566,4,277276,0.0337006290266131,0.0486917787545264,0.489316005925135
1567,4,277639,0.0346518375805029,0.0487779094433101,0.477925044153515
1568,4,277649,0.0378250405268923,0.0485960243871591,0.436880171904135
1569,4,277971,0.0340141764136963,0.048743133039895,0.485746031876421
1570,4,278164,0.0220549951876852,0.0489028877318792,0.652269511220046
1571,4,278914,0.0316122510640007,0.0489113355995639,0.518493737812015
1572,4,278971,0.0241030783964079,0.0490066543529626,0.623143268309874
1573,4,279037,0.00929961675698965,0.0488479316132678,0.84912164565103
1574,4,280703,0.0164861862309994,0.0487555536386436,0.73545895786756
1575,4,280859,0.00598383748121745,0.0490132776341711,0.902900340556289
1576,4,280934,0.00576810292647856,0.0489689616156741,0.906300254930071
1577,4,282594,0.0353834568005461,0.048494091200589,0.466091269202642
1578,4,282713,0.0537360621008674,0.0486201059103707,0.269815663410174
1579,4,283570,0.0394630091982791,0.0484205215999071,0.41561846826128
1580,4,283830,0.0272542769910359,0.0488489558976371,0.577246137866838
1581,4,285234,0.0473590368451706,0.0488768928102278,0.333235874200729
1582,4,285372,0.118014768354945,0.10593206986542,0.266011057993619
1583,4,285568,0.0512463470162949,0.0483317012489817,0.289730770017713
1584,4,287068,0.0220372243345395,0.0483040067967319,0.648512779292426
1585,4,289558,0.0185746788103855,0.0502468106844476,0.711850939286709
1586,4,289573,0.0350499936948875,0.0506485201818677,0.489377157404077
1587,4,289631,0.0147120121500695,0.0495733677152652,0.766814744721563
1588,4,289647,0.0153961692866301,0.0491002065865153,0.754035673826743
1589,4,290003,0.00218214838304365,0.0486631836874203,0.96425870289139
1590,4,290096,0.00794538901454922,0.0485449917839985,0.870084111800625
1591,4,291044,0.0419812878151674,0.0485561043972537,0.387849131473894
1592,4,291531,0.0405339468229535,0.0486372627358602,0.405186744119508
1593,4,292625,0.00438522561271415,0.0495040040986346,0.929463353027594
1594,4,292985,0.0232060401410009,0.0488466171867957,0.635023915252122
1595,4,293190,0.0132433267077644,0.0485648722872134,0.785248253012982
1596,4,293625,0.0371212761694227,0.0484649844265088,0.444223779838742
1597,4,294073,0.0260530550799558,0.0483303247424913,0.590183689179595
1598,4,294288,0.015510750217532,0.0487392717129808,0.750491637323785
1599,4,294760,0.0500201733487265,0.0489248734277581,0.307297724198157
1600,4,297290,0.0517021186060751,0.0487155169437249,0.28927597833025
1601,4,297499,0.044260171285853,0.0493383144917464,0.370290256462165
1602,4,297638,0.0627111242721859,0.0490564071215047,0.201966883599778
1603,4,297848,0.0583614322952316,0.0483410549022832,0.228130711800956
1604,4,298091,0.0480051799912044,0.0486179945983272,0.324125181588737
1605,4,299599,0.0474918672648077,0.0490803560904223,0.333889204167835
1606,4,300038,0.110668614745918,0.105271390521119,0.293853901138632
1607,4,300148,0.0594276919064146,0.0488407183326695,0.224506413663755
1608,4,302333,0.0945997974560469,0.0815015745885145,0.246543675645269
1609,4,302334,0.110812423368008,0.0785369219134805,0.159137208180339
1610,4,302346,-0.0942067036239269,0.101214412888562,0.352611891013197
1611,4,302347,0.0163436043878331,0.106118595086312,0.877687784285688
1612,4,302611,0.030757493378975,0.0484395524184375,0.52586160093898
1613,4,303009,0.128735529018703,0.0623082054752964,0.0395473264012921
1614,4,303011,0.0384173736889838,0.0489224629383126,0.432821629275781
1615,4,304549,0.0427583927744609,0.0485123884718619,0.378705840898694
1616,4,307387,0.0335239972462135,0.0492771519120428,0.496750821090803
1617,4,308154,0.0641064355614986,0.0486819753461972,0.188746065906891
1618,4,311231,0.0232726137588092,0.0482567914934985,0.629915831517257
1619,4,311787,0.0372094273653384,0.0484509407500911,0.443011582545075
1620,4,312488,0.0348442243304097,0.0490708138148973,0.478123075364945
1621,4,312611,0.0228562834731074,0.0485953613135706,0.638403447855965
1622,4,314015,0.0392452277457422,0.0485007175989619,0.418963581385993
1623,4,314192,-0.0106129105959644,0.0546754663632212,0.846203469265366
1624,4,315072,0.00155190723435589,0.0538722654564822,0.977034665632901
1625,4,320017,0.0183884313418269,0.0490972902120181,0.708234578435057
1626,4,320510,0.0214507724486732,0.048655367396503,0.659575791811669
1627,4,328073,0.0157766432228115,0.048596364671906,0.745640875370198
1628,4,331098,0.0323950162341415,0.0505847379014584,0.522320989990125
1629,4,336922,-0.023144001915854,0.0484657594520911,0.633278132054432
1630,4,340555,-0.0248875933815349,0.0505522470632754,0.622803224072409
1631,4,351322,0.0233630280269659,0.0484408925142723,0.62989197549591
1632,4,353020,0.00545193775656406,0.0483173738764412,0.910224740096974
1633,4,355411,-0.00341075575734043,0.0552097025738357,0.950774431606471
1634,4,355467,-0.0402147726384179,0.106473178367503,0.705881487134854
1635,4,355569,-0.0690942533425716,0.0978707805818508,0.480669786782493
1636,4,356055,-0.00121021708967056,0.0485919711727816,0.980144253080896
1637,4,356492,-0.00263734506570393,0.048565537110138,0.956722991921187
1638,4,356541,-0.00414575048738999,0.0484809092078338,0.931901999451236
1639,4,356853,0.0207105340701879,0.0494151610588401,0.675388499558268
1640,4,356935,-0.0103508001264476,0.0506360457075852,0.838146507940686
1641,4,357632,0.0352905092464043,0.0485185890547365,0.467487213727619
1642,4,357802,0.0366623331915356,0.0486016537484203,0.451146007971955
1643,4,362032,0.0259798471024197,0.0485271369129796,0.592732938212243
1644,4,362199,0.000259360501171035,0.0489845727157393,0.995778420564993
1645,4,362266,0.0220305468507753,0.0498704581117967,0.658936667052307
1646,4,363194,0.00935191746654634,0.0484842341203421,0.847159377512599
1647,4,364690,0.0294743173458614,0.0496462119261887,0.553101616193401
1648,4,368078,0.0544020961207024,0.0481948848933004,0.259751287207101
1649,4,368457,0.0509863743787386,0.0489522522828644,0.298331692136048
1650,4,369171,0.0198122138187021,0.0496746757272968,0.690252758608826
1651,4,369403,0.0281111716359821,0.0487100213235066,0.564231193422149
1652,4,370869,-0.00684583899389946,0.084349193066657,0.935360154185199
1653,4,370874,0.01233853764475,0.0541948422946187,0.820034634809296
1654,4,370948,0.0527169416785745,0.0577859820228051,0.362244431745082
1655,4,370964,0.297744131929896,0.188405457354451,0.114925277529687
1656,4,372110,0.0582985745005773,0.0487246506527058,0.232308246470637
1657,4,375648,0.0318703377111028,0.0499296522030524,0.523689149599261
1658,4,375688,0.00803684974382868,0.0493833295366558,0.870812978341533
1659,4,376511,0.0303283681447817,0.0486773979785723,0.533655123132251
1660,4,378801,0.097886065804015,0.0513396808797255,0.0573794799814746
1661,4,380252,0.0592016370341666,0.0484924550495521,0.222960585558662
1662,4,382176,0.0796487253565176,0.0484222732492612,0.100885153889503
1663,4,383443,0.110444939010629,0.0490226334555158,0.0248765666558213
1664,4,383482,0.0685118659079258,0.0621969844040961,0.271416404319317
1665,4,383485,0.0776457649671505,0.0624826485088578,0.214811624788979
1666,4,383639,0.18624982786535,0.0960991909346669,0.0534081152029879
1667,4,383641,0.186717865844637,0.0960721856714533,0.0527482636689293
1668,4,383644,0.18624982786535,0.0960991909346669,0.0534081152029879
1669,4,383646,0.18624982786535,0.0960991909346669,0.0534081152029879
1670,4,383666,0.21891587006235,0.0958122055298528,0.0229147530573133
1671,4,383669,0.21891587006235,0.0958122055298528,0.0229147530573133
1672,4,383671,0.222956774087534,0.0957858051643025,0.0204948908071129
1673,4,383673,0.22383319305829,0.0957708546274047,0.0199885995988193
1674,4,383681,0.217265827318116,0.0958045356825443,0.023945043285501
1675,4,383923,0.123115526502802,0.111339732797877,0.269581493083443
1676,4,383923,0.120561118032352,0.128875959104277,0.350179551851799
1677,4,384094,0.0737072780959949,0.0483544406895813,0.128326036964331
1678,4,384191,0.0698690902808226,0.0524035046173388,0.18329628052456
1679,4,384602,0.0801101661347077,0.048279290713678,0.0979420653027026
1680,4,384607,0.0801101661347077,0.048279290713678,0.0979420653027026
1681,4,388305,0.0627366407523946,0.0483578167781575,0.195360652349793
1682,4,388542,0.0302213338836532,0.0487968478449702,0.536098731879332
1683,4,390389,0.0436303647661499,0.0557582351018906,0.434450156925913
1684,4,390909,0.0547771217580151,0.048382129944542,0.258328614380371
1685,4,397927,0.0462948399327838,0.0493831220062443,0.349161489489311
1686,4,400669,0.0497591870903082,0.0552221203125261,0.368163608945539
1687,4,400864,0.0914536170991992,0.0603968447770398,0.130866956490792
1688,4,404981,0.0766803873971303,0.0485055238363202,0.114805878660319
1689,4,405202,0.0520825649894938,0.0989138934662148,0.598840639618343
1690,4,405368,0.0887221839799658,0.0494116104230323,0.073417505200935
1691,4,408981,0.0851496854794312,0.0487430705568935,0.0815229006031856
1692,4,411785,0.0174439978204681,0.0965045314977295,0.856661005400855
1693,4,413029,0.0220637056265816,0.0498478335373975,0.658310870953563
1694,4,413957,0.0169426094111216,0.0490987638907122,0.730245748294634
1695,4,414243,0.0446688723551614,0.0489268446105288,0.361880020428871
1696,4,415928,0.0650869146576706,0.0483086581850731,0.178743410417222
1697,4,419709,0.0623266153983825,0.0484511512158801,0.199153343656264
1698,4,420255,0.0742941665683742,0.0484033292252855,0.125704685157798
1699,4,421542,0.0396516127091293,0.0484928355439844,0.414091599801751
1700,4,422070,0.0206848365539795,0.0486959955370889,0.671259567168849
1701,4,422545,0.0299506825948525,0.0485685670464277,0.537851208430742
1702,4,425689,0.0615448830070833,0.0485459418356827,0.205717196272513
1703,4,425858,0.0607254911486773,0.0488464950857937,0.214622756357252
1704,4,427105,0.124146178479638,0.0760627418383035,0.103538551982471
1705,4,428805,0.0569711008317615,0.103447826896817,0.582171908436854
1706,4,428805,0.0380354407361843,0.098785365258021,0.700446236707497
1707,4,428826,0.064073616120101,0.0499246892019072,0.200191957456795
1708,4,428861,0.0772438929463918,0.0487439000650233,0.113932559390466
1709,4,433301,0.10678146200124,0.0485936362739212,0.028638374226104
1710,4,433554,0.109082022578459,0.0485042010534761,0.0251337382863064
1711,4,434256,0.113327592271642,0.0485802805431462,0.0202205271973134
1712,4,434351,0.106893411817887,0.0485576090380862,0.02835625746686
1713,4,435289,0.0370836209426488,0.0869778362689691,0.67010750636093
1714,4,435291,0.0370836209426488,0.0869778362689691,0.67010750636093
1715,4,442926,0.136922203208547,0.0485197494426027,0.00504288192229942
1716,4,444482,0.195072366104975,0.07209659084244,0.0071466331405918
1717,4,445208,0.152237861415509,0.0485049050338469,0.00184048339761628
1718,4,446835,0.143127664671109,0.0499401307454231,0.00440632056449361
1719,4,449745,0.140418793056161,0.185528512658735,0.449639619390084
1720,4,449788,0.240357903730346,0.108065114636584,0.0267673567999774
1721,4,450801,0.139287523588794,0.0487505944960526,0.00452802200626372
1722,4,451837,0.160420643056757,0.0486670480939387,0.00107917773367475
1723,4,452907,0.289995218322867,0.175939225082422,0.10018713006904
1724,4,452907,0.192147052536675,0.101764808950291,0.0598258820219085
1725,4,454081,0.16141465123324,0.0487276526949767,0.00102001174207686
1726,4,454191,0.163027772081567,0.0489807803997349,0.000965500348893464
1727,4,454676,0.160625170338949,0.0487350425880363,0.00108067727747913
1728,4,454817,0.147701386446815,0.0490776029247338,0.00280447957110038
1729,4,454913,0.160669349277647,0.0488832576781677,0.00111508463338443
1730,4,455054,0.164617965796586,0.0528767947785363,0.00200160220486948
1731,4,455170,0.147620972494189,0.0488832766431747,0.0027130253669702
1732,4,458042,0.158116211284108,0.0484878479095923,0.00121858527043332
1733,4,458282,0.161075417465799,0.0494873624789312,0.00124412580155306
1734,4,458401,0.14769699341203,0.0490776403775481,0.0028053057945301
1735,4,461656,0.147004644955099,0.0486863602855462,0.00271691234427482
1736,4,461812,0.138036160951486,0.0485120149578739,0.00469442987229998
1737,4,462685,0.138646912111536,0.0486514609588537,0.00463146874642669
1738,4,463276,0.132924557290913,0.0485995743690839,0.00655097428608916
1739,4,463970,0.143777832599958,0.04870506226489,0.00336832339820791
1740,4,464078,0.147901632329719,0.0485790744591608,0.00250521899027905
1741,4,464336,0.152292067066282,0.0484492450399402,0.00181183549631591
1742,4,464368,0.150549049182882,0.0485645832553428,0.00209089240588121
1743,4,466223,0.128687012091251,0.0489333370285119,0.00891628648238616
1744,4,466334,0.143659326366885,0.0488411077750249,0.00348340871884125
1745,4,471707,0.13868597260111,0.0527887998472475,0.00898485941890278
1746,4,472549,0.448259689590462,0.225308796915299,0.0474134827927792
1747,4,472918,0.139180062318255,0.0491192537931584,0.00486853071537065
1748,4,473492,0.137522820975441,0.0485669506836216,0.0048968953143567
1749,4,473912,0.145443139351182,0.0486428628380848,0.00298532787890765
1750,4,474265,0.127684745087869,0.0485970833410753,0.00897890015559895
1751,4,474320,0.113514355364035,0.0490285374751648,0.0211709355356165
1752,4,474321,0.113514355364035,0.0490285374751648,0.0211709355356165
1753,4,474625,0.138604383919424,0.048656679065193,0.00464828073793996
1754,4,474628,0.134748113184913,0.0488280292390423,0.0060881768719611
1755,4,476164,0.139449813416576,0.0496998185420592,0.00529672014035869
1756,4,476181,0.136314277655917,0.0495109973682466,0.00620652998310508
1757,4,476291,0.103185504503734,0.0546831028190496,0.059984387446321
1758,4,476833,0.135359500504728,0.0488749162166372,0.00591074622112762
1759,4,478092,0.131866305764325,0.0485606120548206,0.00694297742169499
1760,4,479557,0.108121322379338,0.0487843700899676,0.0273073255036068
1761,4,480076,0.124257302261972,0.0487614767992346,0.0112488816708137
1762,4,481074,0.104313690876625,0.0488006139047296,0.0332399445835825
1763,4,482472,0.0143773549733957,0.0732660646436272,0.844539274412444
1764,4,482653,0.123387966083096,0.0514932586243914,0.0170860763331208
1765,4,484100,0.115750321153182,0.0520321373067959,0.0267403664029188
1766,4,485199,0.116813487527204,0.0488269402405496,0.0172610146545339
1767,4,485454,0.128762247701205,0.0488557740328292,0.00877042248523616
1768,4,487562,0.117277083949767,0.0492984665438569,0.0178946166773384
1769,4,487957,0.134454218102923,0.0505189089464067,0.00813575834267075
1770,4,491790,0.140900283357364,0.0492501569068048,0.00447581584561689
1771,4,492455,0.129156338740201,0.0511771079838265,0.0120504596168312
1772,4,493748,0.135166390930263,0.0496923294247598,0.00684979712749776
1773,4,495614,0.130838722091857,0.0491791538674346,0.00815976439880463
1774,4,497124,0.154110132583902,0.0488119987449345,0.00173000029825973
1775,4,497529,0.134897856253198,0.0491932147966791,0.00641382505410917
1776,4,498734,0.147626419743994,0.0489118406177095,0.00272748205970486
1777,4,499794,0.122139508157307,0.0490367224609598,0.0132053647401825
1778,4,501469,0.123008747834118,0.0491781391259928,0.012826488232127
1779,4,504047,0.125998110262171,0.0497898319943658,0.0118206869640867
1780,4,504419,0.127160045795057,0.0490773271518982,0.00996626524721417
1781,4,512749,0.0319853562911205,0.0500133313641068,0.522888717432966
1782,4,513467,0.092358680448541,0.104651569357718,0.378088102507912
1783,4,513607,0.132377297829919,0.0962423520807678,0.169861736854648
1784,4,520430,-0.0304361881322599,0.0965044919305792,0.752654783930127
1785,4,520552,0.147111902045161,0.0976263554777823,0.132733934832585
1786,4,520560,0.123504424418531,0.0980250760955663,0.208528065565396
1787,4,520563,0.130313754810317,0.0980000990751207,0.184465565670683
1788,4,520565,0.125267340758906,0.0979131965271716,0.201606594283492
1789,4,520568,0.127992527682174,0.0979032117382687,0.191949035421862
1790,4,520602,0.107837403824563,0.0974967386317614,0.269453051489475
1791,4,520645,0.143065976667737,0.0969769249878344,0.141034567940446
1792,4,520646,0.143065976667737,0.0969769249878344,0.141034567940446
1793,4,520657,0.136057442897521,0.0970771233136169,0.161931347502095
1794,4,520665,0.151262706441203,0.097088320123194,0.120131492684003
1795,4,521148,0.1054226687686,0.0499793816618221,0.0356203805590865
1796,4,523964,0.106762487771923,0.0490057659009853,0.0300246951057546
1797,4,537994,0.32868012820548,0.213033497214077,0.123761538712591
1798,4,538009,0.28678034641443,0.197021835820252,0.146398474497097
1799,4,538030,0.231672009130834,0.135703026705709,0.0886644805853097
1800,4,538039,0.231672009130834,0.135703026705709,0.0886644805853097
1801,4,538042,0.248478627732971,0.132132118923677,0.0608587565899791
1802,4,538051,0.203248377724316,0.129151886183613,0.116448945157208
1803,4,538054,0.178067177975887,0.130367368617688,0.172843821548381
1804,4,538057,0.182432068286821,0.128815235555921,0.157589805830443
1805,4,538066,0.181641568944663,0.1210208436902,0.134272368789912
1806,4,538069,0.16036870754782,0.116755410064463,0.170454933772471
1807,4,538120,0.141239957066521,0.138826843380213,0.309668433037386
1808,4,538141,0.0857442159009807,0.119543669807224,0.473686355802803
1809,4,538174,0.12796317048633,0.0762034383745146,0.0939918922603381
1810,4,538183,0.15837489097806,0.0753315086810583,0.0362285041299164
1811,4,538198,0.252157060683633,0.0992053912493885,0.011456310419064
1812,4,538201,0.233590174819085,0.0991742898615729,0.0190518352845552
1813,4,538202,0.226015813433532,0.0993837034834574,0.0235552281567026
1814,4,538243,0.266744936308783,0.097800494424573,0.00670170049184014
1815,4,538249,0.332631261709498,0.097911563159392,0.000758267367361087
1816,4,538279,0.295970225102705,0.0982443789857385,0.00277720909755158
1817,4,538282,0.295899866998143,0.0983932465967743,0.00282460082397311
1818,4,538285,0.295899866998143,0.0983932465967743,0.00282460082397311
1819,4,538294,0.295899866998143,0.0983932465967743,0.00282460082397311
1820,4,538297,0.295970225102705,0.0982443789857385,0.00277720909755158
1821,4,538318,0.289085442869284,0.0983024349289925,0.00348983287936471
1822,4,538326,0.267633467140342,0.0981904309724844,0.00673722648878304
1823,4,538332,0.249298144140162,0.0986106026096735,0.0119033955515042
1824,4,538337,0.298590987878127,0.0986789990091897,0.00266098412900292
1825,4,538341,0.253037773726589,0.0987313743441552,0.0107944223143419
1826,4,538343,0.257374876369777,0.098699610643167,0.00950334098179913
1827,4,538354,0.339139460991863,0.0984683138333609,0.000641771277068533
1828,4,538357,0.339139460991863,0.0984683138333609,0.000641771277068533
1829,4,538359,0.182354814434881,0.0593929711086318,0.00230409538124978
1830,4,538369,0.16494907403584,0.0566544509416613,0.00382562150207868
1831,4,538384,0.16105780874211,0.0532399306756722,0.00266742225223791
1832,4,538866,0.156052014885415,0.0498603212761871,0.00189511092617209
1833,4,539688,0.196815079492983,0.0496244069049348,8.84829639984455e-05
1834,4,541302,0.192051570417111,0.0529221443917257,0.000326605600746375
1835,4,542062,0.145614646926904,0.0504924516143227,0.00416890005307772
1836,4,542558,0.168022596920839,0.0592176162607222,0.00481134135244013
1837,4,544142,-0.115499945834761,0.112765655124003,0.306419742696725
1838,4,544372,0.172200249620637,0.0498646766110947,0.000620963403534101
1839,4,546036,0.185102355037104,0.0499262602254491,0.000242955881710064
1840,4,546402,0.163531274944092,0.050439267377326,0.00129938702475362
1841,4,546551,0.1228370236336,0.0554636089323779,0.0274165791960769
1842,4,547460,0.18582802518847,0.0495702895956728,0.000207561089350175
1843,4,547792,0.161435175907092,0.054243893709431,0.00312071526554232
1844,4,547875,0.158329772219425,0.0507689543076626,0.0019662760952604
1845,4,547876,0.158329772219425,0.0507689543076626,0.0019662760952604
1846,4,548101,0.153511541205903,0.0495009811210725,0.00208262486770986
1847,4,548356,0.161121357592482,0.0495873368528122,0.00126830179809096
1848,4,548896,0.155216007153209,0.0498703606016748,0.00200719588323369
1849,4,549461,0.163379552808916,0.0493247753641017,0.00102095258209119
1850,4,551365,0.162028108960427,0.0486631121331911,0.000961526945198966
1851,4,553033,0.0436623484553207,0.0588230178877532,0.458419566005792
1852,4,553181,0.0695466338847018,0.0508363691730698,0.172166989703923
1853,4,554056,0.0757787037883375,0.0490423612053823,0.123201543304822
1854,4,554792,0.0909522766548538,0.0491396003471534,0.0650197403370131
1855,4,558812,0.0829271391312114,0.0494894336351286,0.0946915718203127
1856,4,559258,0.0949241414038371,0.0496896644666424,0.0568995045707334
1857,4,560213,0.112013462125369,0.0498870148384591,0.0253645250770569
1858,4,560996,0.194757153687909,0.111909454532088,0.0826760184794628
1859,4,561118,0.117141752858319,0.0573432819969475,0.0418130573780973
1860,4,562709,0.0945616374890554,0.0495822407154543,0.0573103574825788
1861,4,563928,0.0589991174719144,0.0497978860496949,0.236904833484119
1862,4,564066,0.0563056662117418,0.0504401642825154,0.265058858745976
1863,4,565447,0.0548059008132622,0.0497804505457338,0.27166757711061
1864,4,567144,0.0742313850011005,0.0495123657977006,0.134702707286922
1865,4,567417,0.0789483133096416,0.0494222031421177,0.11106551045195
1866,4,567579,0.129761336009313,0.0536550114901966,0.0160926856928176
1867,4,568131,0.0454304107495864,0.0525944594550957,0.38829143974616
1868,4,568131,-0.243112349487938,0.20941414102641,0.246460279536047
1869,4,571075,0.0781172178843961,0.0494482463478975,0.11505347998312
1870,4,572183,0.103775704299511,0.049571194784719,0.0370205430125846
1871,4,573409,0.090105422364446,0.0498970397073641,0.0717970811734782
1872,4,574801,0.0851876893472185,0.049309214510844,0.0849306249100243
1873,4,575378,0.0871961149103393,0.0493408326300516,0.0780553433918309
1874,4,575468,0.0950019734194307,0.0494058943571117,0.0552984471495596
1875,4,576298,0.0886800377222559,0.0529663647651432,0.0949631044570348
1876,4,576324,0.123213555195566,0.0586901818648867,0.0364921954738577
1877,4,576408,0.103349862442499,0.0520690358290339,0.0479335129129366
1878,4,576758,0.0823388621162011,0.04983562152497,0.0993811124908467
1879,4,577415,0.0630809851048291,0.0496462169434114,0.20470414157427
1880,4,577658,0.0730718383719715,0.0491805718487702,0.138228072539681
1881,4,577740,0.0657570236400651,0.0490523392787501,0.180929274076596
1882,4,578506,0.0633757929513676,0.050330765784626,0.208795173288903
1883,4,578512,0.0633757929513676,0.050330765784626,0.208795173288903
1884,4,579070,0.063948606826661,0.049304007160562,0.195469142925644
1885,4,579494,0.076734967072823,0.0493986846024697,0.121228253886044
1886,4,579699,0.0788459506755679,0.0496136236692392,0.112910535785219
1887,4,579809,0.0891525619015232,0.0491489425980524,0.0705379836517296
1888,4,579869,0.0642620276795693,0.049302852723919,0.193282920838541
1889,4,580657,0.083662059763238,0.0499569654849745,0.0948821699156363
1890,4,582525,0.0623730957887232,0.0492222888504353,0.205929209993448
1891,4,584486,0.062200747966382,0.049960204693779,0.213955454716575
1892,4,584912,0.08294440506875,0.0498777440020795,0.0972091644074517
1893,4,588662,0.0457158719341964,0.0492057392346067,0.353484561869163
1894,4,589651,0.0968004660031141,0.0574052711806919,0.0926284391063218
1895,4,590025,0.0536163805569396,0.0494283788635456,0.278782101609073
1896,4,590826,0.0636968251648415,0.0497903039114735,0.201631057954302
1897,4,590885,0.0369192155012796,0.0493119824257046,0.454544738937935
1898,4,590984,0.0671863528479169,0.0496622100174018,0.17696404605215
1899,4,591356,0.0674490112385331,0.0496612014044945,0.175272951001502
1900,4,591435,0.0875064021961613,0.0498794723868834,0.0802370117800356
1901,4,591697,0.0531696120507922,0.0516471880786481,0.303960258895573
1902,4,591983,0.0543982324259844,0.0493511447947453,0.271095727446361
1903,4,592527,-0.0367261487639485,0.0845956679480014,0.664453847119765
1904,4,592539,-0.113872828780654,0.0855093474386684,0.183817915087016
1905,4,592839,0.05581066502795,0.0495201384821342,0.260495460033641
1906,4,592980,-0.0949146202088329,0.0673735300994265,0.159779834159245
1907,4,592981,-0.0314201867991892,0.0716500560326714,0.661275562779033
1908,4,593354,-0.0262555028579037,0.104491213320969,0.801751605063468
1909,4,593354,0.0343085685492635,0.0739945802234528,0.643174787130065
1910,4,593358,0.049833054511248,0.0578390179108419,0.389502474487993
1911,4,593359,0.049833054511248,0.0578390179108419,0.389502474487993
1912,4,593362,0.0600238819268184,0.0588864088889327,0.308750861696365
1913,4,593676,0.0298282370122862,0.0498727905726244,0.550165816601226
1914,4,594369,0.05342493675542,0.0498173852247409,0.284266040895265
1915,4,597710,0.0492318886123417,0.0498292030261792,0.323823125248622
1916,4,598800,0.0656610096328007,0.0505121642065984,0.194481731911666
1917,4,600513,0.0322059736692679,0.0509153502125865,0.527443861717558
1918,4,604043,0.0342243378483955,0.0496723329846203,0.491274601741042
1919,4,605641,0.0433642063351456,0.0504763727498461,0.390868847657677
1920,4,605918,0.0390632372843687,0.0494220413866436,0.429824206891083
1921,4,607042,-0.0935810821401208,0.0796710546813469,0.240949238312052
1922,4,608349,0.038749886502166,0.0498114658503703,0.437130734321038
1923,4,608355,0.0403695191455107,0.0499577216797177,0.419592392326816
1924,4,609905,0.0451330208296177,0.0503030618686199,0.370211891224011
1925,4,610797,0.0490383539107013,0.0497581981472273,0.325037263565213
